"zone","state","lga","sector","ea","hhid","indiv","s3q1","s3q2","s3q3","s3q4","s3q5","s3q6","s3q7","s3q8","s3q9","s3q10","s3q11","s3q12a","s3q12b","s3q13","s3q14","s3q15","s3q16","s3q17","s3q18","s3q19","s3q20","s3q21a","s3q21b","s3q22","s3q23a","s3q23b","s3q24","s3q25","s3q26","s3q27","s3q28","s3q29","s3q30","s3q31","s3q32","s3q33a","s3q33b","s3q34","s3q35a","s3q35b","s3q36","s3q37a","s3q37b","s3q38a","s3q38b"
1,23,2309,2,998,230067,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1,23,2309,2,998,230067,4,1,2,1,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1,23,2309,2,998,230068,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,52,49,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2309,2,998,230068,2,1,1,,2,2,1,1,,,,,,,3416,8,10,12,52,54,2,6,,,,,,1,6210,1,11,9,36,21,2,2,,,,,,2,,1,2,
1,23,2309,2,998,230068,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
1,23,2309,2,998,230068,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
1,23,2309,2,998,230068,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230068,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2309,2,998,230069,1,1,2,1,2,1,2,1,,,,,,,6114,1,10,12,52,30,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2309,2,998,230069,2,1,1,,2,1,2,1,,,,,,,6114,1,10,12,52,30,2,6,,,,,,2,,,,,,,,,,,,,,2,,30,,45
1,23,2309,2,998,230069,3,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1,23,2309,2,998,230070,1,1,1,,2,1,2,1,,,,,,,6114,1,10,12,52,48,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2309,2,998,230070,2,1,1,,2,1,2,1,,,,,,,6114,1,10,12,52,48,2,6,,,,,,2,,,,,,,,,,,,,,2,,20,,20
1,23,2304,2,322,230071,1,1,1,,1,1,2,1,,,,,,,2320,11,2,12,52,40,1,,16000,5,1,19200,8,1,6114,1,10,8,30,16,2,6,,,,,,2,,,,
1,23,2304,2,322,230071,2,1,1,,2,2,1,1,,,,,,,3416,8,10,12,52,49,2,6,,,,,,2,,,,,,,,,,,,,,2,,10,,20
1,23,2304,2,322,230071,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230071,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230072,1,1,1,,2,2,1,1,,,,,,,7124,6,10,12,52,60,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2304,2,322,230072,2,1,1,,2,2,1,1,,,,,,,5141,10,10,11,48,42,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,5
1,23,2304,2,322,230073,1,1,1,,2,1,2,1,,,,,,,6210,1,10,12,50,30,2,6,,,,,,1,2460,10,9,12,52,17,1,,6000,8,1,4000,5,2,,,,
1,23,2304,2,322,230073,2,1,2,1,1,1,1,1,,,,,,,2331,11,2,12,52,40,1,,62000,5,2,,,1,8231,10,10,12,52,40,1,,5000,5,2,,,2,,,1,
1,23,2304,2,322,230073,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230073,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230074,1,1,2,2,1,2,2,1,,,,,,,2320,11,2,12,4,40,1,,19000,5,2,,,2,,,,,,,,,,,,,,2,,,,
1,23,2304,2,322,230074,2,1,1,,1,2,2,1,,,,,,,2331,11,9,12,4,40,1,,4500,5,2,,,1,5230,8,10,12,52,20,2,6,,,,,,2,,,1,
1,23,2304,2,322,230074,3,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230074,5,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1,23,2304,2,322,230074,6,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1,23,2304,2,322,230075,1,1,1,,1,2,2,1,,,,,,,6114,1,5,5,3,6,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,30
1,23,2304,2,322,230075,2,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230076,1,1,1,,1,1,2,1,,,,,,,2320,11,5,12,52,40,1,,10000,5,1,3000,6,1,6114,11,10,12,52,7,2,6,,,,,,2,,,,
1,23,2304,2,322,230076,2,1,2,1,2,1,2,1,,,,,,,2331,11,5,12,52,40,1,,5000,5,1,3000,6,2,,,,,,,,,,,,,,2,,,,5
1,23,2304,2,322,230076,3,1,2,1,2,1,2,1,,,,,,,7433,10,5,12,52,60,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2304,2,322,230076,4,1,2,1,2,1,2,1,,,,,,,6114,1,11,12,52,7,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2304,2,322,230077,1,1,1,,1,2,2,1,,,,,,,3416,8,10,12,52,54,2,6,,,,,,2,,,,,,,,,,,,,,2,,30,,45
1,23,2304,2,322,230077,2,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1,23,2304,2,322,230078,1,1,1,,2,2,1,1,,,,,,,7231,10,10,12,52,52,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2304,2,322,230078,2,1,1,,2,2,1,1,,,,,,,5141,10,10,10,40,40,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,20
1,23,2304,2,322,230079,1,1,1,,2,1,2,1,,,,,,,6114,1,10,12,52,36,2,6,,,,,,1,7131,6,10,,,,2,6,,,,,,2,,,,
1,23,2304,2,322,230079,2,1,1,,2,2,1,1,,,,,,,3416,8,10,12,52,48,2,6,,,,,,2,,,,,,,,,,,,,,2,,30,,
1,23,2304,2,322,230079,3,1,2,1,1,2,2,1,,,,,,,3121,4,5,12,52,54,2,3,,,,,,2,,,,,,,,,,,,,,2,,,,20
1,23,2304,2,322,230079,4,1,2,1,1,2,2,1,,,,,,,8262,10,5,12,52,54,2,3,,,,,,2,,,,,,,,,,,,,,2,,,,30
1,23,2304,2,322,230079,5,1,2,1,2,2,2,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1,23,2304,2,322,230079,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2304,2,322,230080,1,1,1,,2,2,1,1,,,,,,,3416,8,10,8,32,40,2,6,,,,,,2,,,,,,,,,,,,,,2,3,,,20
1,23,2304,2,322,230080,2,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,20
1,23,2304,2,322,230080,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,20
1,23,2311,2,516,230081,1,1,1,,1,2,2,1,,,,,,,8332,7,3,12,52,40,1,,8800,5,2,,,2,,,,,,,,,,,,,,2,,,,
1,23,2311,2,516,230081,2,1,1,,2,2,1,1,,,,,,,3417,8,10,12,52,42,2,6,,,,,,2,,,,,,,,,,,,,,2,,3,,3
1,23,2311,2,516,230082,1,1,1,,1,1,2,1,1,,,,,,2460,14,9,12,52,40,1,,22000,5,1,10000,5,2,,,,,,,,,,,,,,2,,,,
1,23,2311,2,516,230082,2,1,1,,2,2,2,2,1,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,30
1,23,2311,2,516,230083,1,1,1,,1,2,1,1,,,,,,,7241,10,10,12,52,63,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2311,2,516,230083,2,1,2,1,2,1,1,1,,,,,,,3416,8,10,12,52,49,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2311,2,516,230083,3,1,2,1,2,1,2,1,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230083,4,1,2,1,2,2,1,1,,,,,,,8321,7,10,12,52,56,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2311,2,516,230083,5,1,2,1,2,2,1,1,,,,,,,3416,8,10,12,52,64,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2311,2,516,230083,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1,23,2311,2,516,230083,7,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1,23,2311,2,516,230083,8,1,2,1,2,1,2,1,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10
1,23,2311,2,516,230083,9,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
1,23,2311,2,516,230084,1,1,1,,2,2,1,1,,,,,,,7442,3,10,12,52,49,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2311,2,516,230084,2,1,1,,2,2,1,1,,,,,,,5230,8,10,12,52,40,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,15
1,23,2311,2,516,230084,3,1,1,,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20
1,23,2311,2,516,230085,1,1,1,,2,2,1,1,,,,,,,3416,8,10,12,52,66,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,6
1,23,2311,2,516,230085,2,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230085,3,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,6
1,23,2311,2,516,230085,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230085,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230086,1,1,1,,1,2,2,1,,,,,,,8240,10,5,12,52,54,1,,1000,2,2,,,2,,,,,,,,,,,,,,2,,,,
1,23,2311,2,516,230086,2,1,1,,1,2,2,1,,,,,,,2331,11,3,12,52,40,1,,31000,5,1,37200,8,2,,,,,,,,,,,,,,2,,20,,10
1,23,2311,2,516,230086,3,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,20
1,23,2311,2,516,230086,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1,23,2311,2,516,230086,5,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1,23,2311,2,516,230086,6,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230087,1,1,2,2,2,2,1,1,,,,,,,3416,8,10,12,52,48,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2311,2,516,230087,2,1,1,,2,1,1,1,,,,,,,3416,8,10,12,52,63,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2311,2,516,230087,3,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1,23,2311,2,516,230087,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1,23,2311,2,516,230087,6,1,1,,1,2,2,1,,,,,,,2331,11,5,12,52,40,1,,6500,5,2,,,2,,,,,,,,,,,,,,2,,,1,
1,23,2311,2,516,230088,1,1,1,,2,2,1,1,,,,,,,7141,10,10,12,52,60,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2311,2,516,230088,2,1,1,,2,2,1,1,,,,,,,7433,3,10,10,40,40,2,6,,,,,,1,7412,3,10,10,40,21,2,6,,,,,,2,,,,
1,23,2311,2,516,230088,3,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
1,23,2311,2,516,230088,4,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
1,23,2311,2,516,230088,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1,23,2311,2,516,230088,6,1,2,1,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230089,1,1,1,,1,2,1,1,,,,,,,2331,11,9,10,44,40,1,,6000,5,2,,,1,3416,8,10,4,16,4,2,6,,,,,,2,,,,10
1,23,2311,2,516,230089,2,1,1,,1,2,1,1,,,,,,,2331,11,5,12,52,40,1,,8000,5,2,,,1,3416,8,10,4,16,4,2,6,,,,,,2,,,,10
1,23,2311,2,516,230090,1,1,1,,2,1,1,1,,,,,,,7124,6,10,12,52,60,2,6,,,,,,2,,,,,,,,,,,,,,2,,5,,
1,23,2311,2,516,230090,2,1,1,,2,2,1,1,,,,,,,3416,8,10,12,52,56,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2311,2,516,230090,3,1,1,,1,2,2,1,,,,,,,7231,4,11,4,16,20,2,3,,,,,,2,,,,,,,,,,,,,,2,,,,15
1,23,2311,2,516,230090,4,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
1,23,2311,2,516,230090,5,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2311,2,516,230090,6,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,1,1,1,,2,1,2,1,,,,,,,6121,1,10,12,52,38,2,6,,,,,,1,6114,1,10,9,45,30,2,6,,,,,,2,,,,
1,23,2302,2,1982,230091,2,1,2,1,2,2,1,1,,,,,,,5230,8,10,12,52,40,2,6,,,,,,2,,,,,,,,,,,,,,2,,10,,15
1,23,2302,2,1982,230091,3,1,2,1,2,1,2,1,,,,,,,6121,1,11,10,40,50,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2302,2,1982,230091,4,1,2,1,2,1,2,1,,,,,,,6121,1,11,8,32,50,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2302,2,1982,230091,5,1,2,1,2,2,2,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
1,23,2302,2,1982,230091,8,1,2,1,2,2,1,1,,,,,,,5230,8,10,12,52,40,2,6,,,,,,2,,,,,,,,,,,,,,2,,15,,15
1,23,2302,2,1982,230091,9,1,2,1,2,1,2,1,,,,,,,6121,1,11,8,32,50,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2302,2,1982,230091,10,1,2,1,2,2,2,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
1,23,2302,2,1982,230091,11,1,2,1,2,2,2,2,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
1,23,2302,2,1982,230092,1,1,1,,2,1,2,1,,,,,,,6123,1,10,12,52,42,2,6,,,,,,1,6114,1,10,12,52,15,2,6,,,,,,2,,,,
1,23,2302,2,1982,230092,2,1,2,1,2,1,2,1,,,,,,,6114,1,11,12,52,24,2,2,,,,,,2,,,,,,,,,,,,,,2,,,1,20
1,23,2302,2,1982,230092,3,1,2,1,2,1,2,1,,,,,,,6123,1,11,12,52,42,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,40
1,23,2302,2,1982,230092,4,1,2,1,2,1,2,1,,,,,,,6114,1,11,12,52,21,2,2,,,,,,2,,,,,,,,,,,,,,2,6,,1,
1,23,2302,2,1982,230092,5,1,2,1,2,1,2,1,,,,,,,6123,1,11,12,52,42,2,2,,,,,,2,,,,,,,,,,,,,,2,,,1,15
1,23,2302,2,1982,230092,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,7,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,9,1,2,1,2,1,2,1,,,,,,,6114,1,11,12,52,21,2,2,,,,,,2,,,,,,,,,,,,,,2,,20,,45
1,23,2302,2,1982,230093,1,1,1,,2,1,2,1,,,,,,,6123,1,10,12,52,50,2,6,,,,,,1,6114,1,10,12,40,28,2,6,,,,,,2,,,,
1,23,2302,2,1982,230093,2,1,2,1,2,2,2,2,2,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,
1,23,2302,2,1982,230093,3,1,2,1,2,2,2,2,2,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1,23,2302,2,1982,230093,4,1,2,1,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1,23,2302,2,1982,230093,5,1,2,1,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1,23,2302,2,1982,230093,6,1,2,1,2,1,2,1,,,,,,,6123,1,11,6,30,50,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2302,2,1982,230093,7,1,2,1,2,2,2,2,2,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,30
1,23,2302,2,1982,230093,8,1,2,1,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,9,1,2,1,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,10,1,2,1,2,2,2,2,2,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230094,1,1,1,,2,1,2,1,,,,,,,6114,1,10,12,10,40,2,6,,,,,,1,6123,1,10,12,52,30,2,6,,,,,,2,,,,
1,23,2302,2,1982,230094,2,1,2,1,2,1,2,1,,,,,,,6114,1,10,12,8,30,2,2,,,,,,2,,,,,,,,,,,,,,2,,35,,30
1,23,2302,2,1982,230095,1,1,1,,2,1,2,1,,,,,,,6123,1,10,12,52,56,2,6,,,,,,1,6114,1,10,12,52,14,2,6,,,,,,2,,,,
1,23,2302,2,1982,230095,2,1,2,1,2,1,2,1,,,,,,,6114,1,11,12,52,30,2,2,,,,,,2,,,,,,,,,,,,,,2,,35,1,20
1,23,2302,2,1982,230095,3,1,2,1,2,1,2,1,,,,,,,6114,1,11,12,52,30,2,2,,,,,,2,,,,,,,,,,,,,,2,1,10,1,40
1,23,2302,2,1982,230095,4,1,2,1,2,1,2,1,,,,,,,6123,1,11,12,52,48,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,40
1,23,2302,2,1982,230095,5,1,2,1,2,1,2,1,,,,,,,6123,1,11,12,52,48,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,40
1,23,2302,2,1982,230095,6,1,2,1,2,1,2,1,,,,,,,6123,1,11,12,52,48,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,40
1,23,2302,2,1982,230095,7,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
1,23,2302,2,1982,230095,8,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230095,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230095,10,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230096,1,1,1,,2,1,2,1,,,,,,,6121,1,10,12,52,50,2,6,,,,,,1,6114,1,10,7,28,20,2,6,,,,,,2,,,,
1,23,2302,2,1982,230096,2,1,1,,2,2,1,1,,,,,,,5230,8,10,12,52,30,2,6,,,,,,2,,,,,,,,,,,,,,2,,15,,55
1,23,2302,2,1982,230096,3,1,2,1,2,1,2,1,,,,,,,6121,1,11,12,52,60,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2302,2,1982,230096,4,1,2,1,2,1,2,1,,,,,,,6121,1,11,12,52,60,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2302,2,1982,230097,1,1,1,,2,1,2,1,,,,,,,6123,1,10,12,52,56,2,6,,,,,,1,6114,1,10,12,52,21,2,6,,,,,,2,,,,
1,23,2302,2,1982,230097,2,1,2,1,2,2,2,2,2,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,52
1,23,2302,2,1982,230097,3,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1,23,2302,2,1982,230097,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230097,5,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230097,6,1,2,1,2,2,2,2,2,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,52
1,23,2302,2,1982,230097,7,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
1,23,2302,2,1982,230097,8,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230098,1,1,1,,2,1,2,1,,,,,,,6123,1,10,12,52,36,2,6,,,,,,1,6114,1,10,8,32,30,2,6,,,,,,2,,,,
1,23,2302,2,1982,230098,2,1,2,1,2,1,2,1,,,,,,,6114,1,10,12,52,30,2,2,,,,,,2,,,,,,,,,,,,,,2,,30,40,
1,23,2302,2,1982,230098,3,1,2,1,2,1,2,1,,,,,,,6123,1,10,12,52,40,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2302,2,1982,230098,4,1,2,1,2,1,2,1,,,,,,,6123,1,10,12,52,40,2,2,,,,,,2,,,,,,,,,,,,,,2,,,40,
1,23,2302,2,1982,230098,5,1,2,1,2,1,2,1,,,,,,,6114,1,10,12,52,30,2,2,,,,,,2,,,,,,,,,,,,,,2,,,40,
1,23,2302,2,1982,230098,6,1,2,1,2,1,2,1,,,,,,,6123,1,10,12,52,30,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2302,2,1982,230098,7,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2302,2,1982,230099,1,1,1,,2,1,2,1,,,,,,,6123,1,10,12,52,60,2,6,,,,,,1,6114,1,10,12,52,21,2,6,,,,,,2,,,,
1,23,2302,2,1982,230099,2,1,2,1,2,2,2,2,2,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,58
1,23,2302,2,1982,230100,1,1,1,,2,1,2,1,,,,,,,6114,1,10,10,40,42,2,6,,,,,,1,6123,1,10,12,52,30,2,6,,,,,,2,,,,
1,23,2302,2,1982,230100,2,1,2,1,2,1,2,1,,,,,,,6114,1,10,8,32,32,2,2,,,,,,2,,,,,,,,,,,,,,2,,45,,40
1,23,2316,1,140,230101,1,1,1,,2,1,2,1,,,,,,,6114,1,10,8,32,42,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2316,1,140,230101,2,1,2,1,2,2,1,1,,,,,,,8263,3,10,12,52,60,2,6,,,,,,1,8152,14,10,6,25,15,2,6,,,,,,2,,30,,20
1,23,2316,1,140,230101,3,1,2,1,1,2,2,1,,,,,,,8263,3,11,12,52,24,2,3,,,,,,2,,,,,,,,,,,,,,2,,,,20
1,23,2316,1,140,230101,4,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1,23,2316,1,140,230101,5,1,2,1,1,2,2,1,,,,,,,5141,10,11,12,52,24,2,3,,,,,,2,,,,,,,,,,,,,,,,,,20
1,23,2316,1,140,230101,6,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1,23,2316,1,140,230101,7,1,2,1,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
1,23,2316,1,140,230102,1,1,1,,1,1,2,1,,,,,,,4131,13,2,12,52,40,1,,30000,5,2,,,1,6114,1,10,12,52,10,2,6,,,,,,2,,,,15
1,23,2316,1,140,230103,1,1,1,,2,1,2,1,,,,,,,6114,1,10,12,52,56,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,
1,23,2316,1,140,230103,2,1,1,,2,2,1,1,,,,,,,5230,8,10,12,51,30,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,0
1,23,2316,1,140,230103,3,1,1,,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50
1,23,2316,1,140,230103,4,1,2,2,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,,
1,23,2316,1,140,230103,5,1,1,,2,2,1,1,,,,,,,5230,8,10,12,52,30,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,50
1,23,2316,1,140,230103,6,1,2,5,2,2,2,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,23,2316,1,140,230104,1,1,1,,2,1,1,1,,,,,,,7231,6,10,12,52,49,2,6,,,,,,1,6114,1,10,12,52,28,2,6,,,,,,2,,,,
1,23,2316,1,140,230104,2,1,2,1,2,2,1,1,,,,,,,8263,3,10,12,52,42,2,6,,,,,,1,6114,14,11,6,24,9,2,2,,,,,,2,,,1,15
1,23,2316,1,140,230105,1,1,1,,2,1,1,1,,,,,,,5230,8,10,12,52,49,2,6,,,,,,1,6114,1,10,7,28,30,2,6,,,,,,2,,30,,
1,23,2316,1,140,230105,2,1,2,1,2,2,1,1,,,,,,,8263,10,10,12,52,60,2,6,,,,,,2,,,,,,,,,,,,,,2,,,,30
1,23,2316,1,140,230106,1,1,1,,2,1,2,1,,,,,,,2331,11,10,12,52,40,1,,10000,5,2,,,1,6114,1,10,12,52,30,2,6,,,,,,2,,,,
1,23,2316,1,140,230106,2,1,1,,2,1,1,1,,,,,,,3416,8,10,12,52,49,2,6,,,,,,1,6114,1,10,8,32,12,2,6,,,,,,2,,20,,30
1,23,2316,1,140,230106,3,1,2,1,1,2,1,1,,,,,,,7433,3,5,12,52,52,2,3,,,,,,2,,,,,,,,,,,,,,2,,,,35
