"zone","state","lga","sector","ea","hhid","item_cd","s5q1"
3,20,2009,2,240,200135,322,1
3,20,2009,2,240,200136,304,2
3,20,2009,2,240,200136,305,4
3,20,2009,2,240,200136,306,4
3,20,2009,2,240,200136,322,1
3,20,2009,2,240,200137,304,1
3,20,2009,2,240,200137,305,1
3,20,2009,2,240,200137,306,1
3,20,2009,2,240,200137,317,1
3,20,2009,2,240,200138,302,1
3,20,2009,2,240,200138,303,1
3,20,2009,2,240,200138,304,1
3,20,2009,2,240,200138,305,1
3,20,2009,2,240,200138,306,1
3,20,2009,2,240,200138,317,1
3,20,2009,2,240,200138,322,1
3,20,2009,2,240,200139,302,1
3,20,2009,2,240,200139,304,1
3,20,2009,2,240,200139,305,1
3,20,2009,2,240,200139,306,2
3,20,2009,2,240,200140,304,2
3,20,2009,2,240,200140,305,2
3,20,2009,2,240,200140,306,2
3,20,2009,2,240,200140,322,1
3,20,2008,2,1474,200141,303,1
3,20,2008,2,1474,200141,304,1
3,20,2008,2,1474,200141,305,1
3,20,2008,2,1474,200141,306,3
3,20,2008,2,1474,200141,322,1
3,20,2008,2,1474,200142,303,1
3,20,2008,2,1474,200142,304,1
3,20,2008,2,1474,200142,305,1
3,20,2008,2,1474,200142,306,1
3,20,2008,2,1474,200142,318,1
3,20,2008,2,1474,200142,322,1
3,20,2008,2,1474,200143,302,1
3,20,2008,2,1474,200143,304,2
3,20,2008,2,1474,200143,305,2
3,20,2008,2,1474,200143,306,1
3,20,2008,2,1474,200143,317,1
3,20,2008,2,1474,200143,318,1
3,20,2008,2,1474,200143,322,1
3,20,2008,2,1474,200144,304,3
3,20,2008,2,1474,200144,305,2
3,20,2008,2,1474,200144,306,2
3,20,2008,2,1474,200144,322,1
3,20,2008,2,1474,200145,302,1
3,20,2008,2,1474,200145,303,1
3,20,2008,2,1474,200145,304,3
3,20,2008,2,1474,200145,305,2
3,20,2008,2,1474,200145,306,2
3,20,2008,2,1474,200145,317,1
3,20,2008,2,1474,200145,322,1
3,20,2008,2,1474,200145,323,1
3,20,2008,2,1474,200146,304,1
3,20,2008,2,1474,200146,305,2
3,20,2008,2,1474,200146,306,2
3,20,2008,2,1474,200146,322,1
3,20,2008,2,1474,200147,304,3
3,20,2008,2,1474,200147,305,3
3,20,2008,2,1474,200147,306,4
3,20,2008,2,1474,200147,322,2
3,20,2008,2,1474,200148,304,3
3,20,2008,2,1474,200148,305,3
3,20,2008,2,1474,200148,306,3
3,20,2008,2,1474,200148,317,2
3,20,2008,2,1474,200148,318,1
3,20,2008,2,1474,200148,322,1
3,20,2008,2,1474,200149,304,2
3,20,2008,2,1474,200149,305,2
3,20,2008,2,1474,200149,306,1
3,20,2008,2,1474,200150,302,1
3,20,2008,2,1474,200150,304,2
3,20,2008,2,1474,200150,305,2
3,20,2008,2,1474,200150,318,1
3,20,2008,2,1474,200150,322,1
3,20,2013,2,1232,200151,304,4
3,20,2013,2,1232,200151,305,4
3,20,2013,2,1232,200151,306,5
3,20,2013,2,1232,200151,318,1
3,20,2013,2,1232,200151,322,1
3,20,2013,2,1232,200152,304,1
3,20,2013,2,1232,200152,305,1
3,20,2013,2,1232,200152,306,1
3,20,2013,2,1232,200152,317,1
3,20,2013,2,1232,200153,302,1
3,20,2013,2,1232,200153,304,2
3,20,2013,2,1232,200153,305,2
3,20,2013,2,1232,200153,306,1
3,20,2013,2,1232,200153,307,2
3,20,2013,2,1232,200153,322,1
3,20,2013,2,1232,200154,304,1
3,20,2013,2,1232,200154,305,1
3,20,2013,2,1232,200154,306,2
3,20,2013,2,1232,200154,317,1
3,20,2013,2,1232,200154,322,1
3,20,2013,2,1232,200155,301,3
3,20,2013,2,1232,200155,302,3
3,20,2013,2,1232,200155,303,3
3,20,2013,2,1232,200155,304,3
3,20,2013,2,1232,200155,305,3
3,20,2013,2,1232,200155,306,3
3,20,2013,2,1232,200155,322,1
3,20,2013,2,1232,200156,304,2
3,20,2013,2,1232,200156,305,2
3,20,2013,2,1232,200156,306,4
3,20,2013,2,1232,200156,318,1
3,20,2013,2,1232,200156,322,1
3,20,2013,2,1232,200157,304,1
3,20,2013,2,1232,200157,305,2
3,20,2013,2,1232,200157,306,2
3,20,2013,2,1232,200157,317,1
3,20,2013,2,1232,200157,322,1
3,20,2013,2,1232,200158,304,2
3,20,2013,2,1232,200158,305,2
3,20,2013,2,1232,200158,306,2
3,20,2013,2,1232,200158,322,1
3,20,2013,2,1232,200159,304,2
3,20,2013,2,1232,200159,305,1
3,20,2013,2,1232,200159,306,2
3,20,2013,2,1232,200159,317,1
3,20,2013,2,1232,200159,318,1
3,20,2013,2,1232,200159,322,1
3,20,2013,2,1232,200160,302,1
3,20,2013,2,1232,200160,303,1
3,20,2013,2,1232,200160,304,1
3,20,2013,2,1232,200160,305,2
3,20,2013,2,1232,200160,306,2
3,20,2013,2,1232,200160,307,1
3,20,2013,2,1232,200160,318,1
3,20,2013,2,1232,200160,322,1
3,20,2013,2,1232,200160,326,1
3,20,2013,2,1232,200160,332,1
3,20,2028,2,498,200161,304,1
3,20,2028,2,498,200161,305,1
3,20,2028,2,498,200161,306,2
3,20,2028,2,498,200161,317,1
3,20,2028,2,498,200161,322,1
3,20,2028,2,498,200162,304,2
3,20,2028,2,498,200162,305,2
3,20,2028,2,498,200162,306,3
3,20,2028,2,498,200162,317,1
3,20,2028,2,498,200162,318,1
3,20,2028,2,498,200162,322,2
3,20,2028,2,498,200163,304,1
3,20,2028,2,498,200163,305,1
3,20,2028,2,498,200163,306,1
3,20,2028,2,498,200163,317,1
3,20,2028,2,498,200164,302,1
3,20,2028,2,498,200164,304,2
3,20,2028,2,498,200164,305,2
3,20,2028,2,498,200164,306,1
3,20,2028,2,498,200164,307,1
3,20,2028,2,498,200164,312,1
3,20,2028,2,498,200164,318,1
3,20,2028,2,498,200164,322,1
3,20,2028,2,498,200164,326,1
3,20,2028,2,498,200164,327,1
3,20,2028,2,498,200164,329,1
3,20,2028,2,498,200165,303,1
3,20,2028,2,498,200165,304,2
3,20,2028,2,498,200165,305,2
3,20,2028,2,498,200165,306,2
3,20,2028,2,498,200165,317,1
3,20,2028,2,498,200165,322,1
3,20,2028,2,498,200166,304,1
3,20,2028,2,498,200166,305,1
3,20,2028,2,498,200166,306,3
3,20,2028,2,498,200166,322,1
3,20,2028,2,498,200167,302,1
3,20,2028,2,498,200167,303,3
3,20,2028,2,498,200167,304,3
3,20,2028,2,498,200167,305,3
3,20,2028,2,498,200167,306,2
3,20,2028,2,498,200167,316,1
3,20,2028,2,498,200167,317,1
3,20,2028,2,498,200167,318,1
3,20,2028,2,498,200167,319,1
3,20,2028,2,498,200167,320,1
3,20,2028,2,498,200167,322,1
3,20,2028,2,498,200168,302,1
3,20,2028,2,498,200168,303,1
3,20,2028,2,498,200168,304,1
3,20,2028,2,498,200168,305,1
3,20,2028,2,498,200168,306,1
3,20,2028,2,498,200168,318,1
3,20,2028,2,498,200168,320,1
3,20,2028,2,498,200168,321,1
3,20,2028,2,498,200168,322,1
3,20,2028,2,498,200168,327,1
3,20,2028,2,498,200168,329,1
3,20,2028,2,498,200169,302,2
3,20,2028,2,498,200169,304,3
3,20,2028,2,498,200169,305,2
3,20,2028,2,498,200169,306,1
3,20,2028,2,498,200169,311,1
3,20,2028,2,498,200169,318,1
3,20,2028,2,498,200169,322,1
3,20,2028,2,498,200169,326,1
3,20,2028,2,498,200169,327,1
3,20,2028,2,498,200169,329,1
3,20,2028,2,498,200170,302,1
3,20,2028,2,498,200170,304,2
3,20,2028,2,498,200170,305,2
3,20,2028,2,498,200170,306,1
3,20,2028,2,498,200170,317,2
3,20,2028,2,498,200170,321,1
3,20,2028,2,498,200170,322,1
3,20,2028,2,498,200170,327,1
3,20,2028,2,498,200170,329,1
3,20,2028,2,498,200170,332,1
3,20,2012,1,844,200181,302,1
3,20,2012,1,844,200181,304,3
3,20,2012,1,844,200181,305,3
3,20,2012,1,844,200181,306,3
3,20,2012,1,844,200181,307,1
3,20,2012,1,844,200181,308,1
3,20,2012,1,844,200181,309,1
3,20,2012,1,844,200181,310,1
3,20,2012,1,844,200181,311,1
3,20,2012,1,844,200181,312,1
3,20,2012,1,844,200181,313,1
3,20,2012,1,844,200181,319,1
3,20,2012,1,844,200181,320,1
3,20,2012,1,844,200181,321,2
3,20,2012,1,844,200181,322,1
3,20,2012,1,844,200181,326,1
3,20,2012,1,844,200181,327,1
3,20,2012,1,844,200181,328,1
3,20,2012,1,844,200181,329,1
3,20,2012,1,844,200181,330,1
3,20,2012,1,844,200182,302,1
3,20,2012,1,844,200182,304,1
3,20,2012,1,844,200182,305,1
3,20,2012,1,844,200182,306,2
3,20,2012,1,844,200182,311,1
3,20,2012,1,844,200182,318,1
3,20,2012,1,844,200182,321,1
3,20,2012,1,844,200182,322,1
3,20,2012,1,844,200182,326,1
3,20,2012,1,844,200182,327,1
3,20,2012,1,844,200182,329,1
3,20,2012,1,844,200183,302,1
3,20,2012,1,844,200183,303,1
3,20,2012,1,844,200183,304,2
3,20,2012,1,844,200183,305,2
3,20,2012,1,844,200183,306,1
3,20,2012,1,844,200183,309,1
3,20,2012,1,844,200183,311,1
3,20,2012,1,844,200183,312,1
3,20,2012,1,844,200183,318,1
3,20,2012,1,844,200183,319,1
3,20,2012,1,844,200183,321,1
3,20,2012,1,844,200183,322,1
3,20,2012,1,844,200183,326,1
3,20,2012,1,844,200183,327,1
3,20,2012,1,844,200183,328,1
3,20,2012,1,844,200183,329,1
3,20,2012,1,844,200183,330,1
3,20,2012,1,844,200184,301,1
3,20,2012,1,844,200184,302,1
3,20,2012,1,844,200184,303,1
3,20,2012,1,844,200184,304,3
3,20,2012,1,844,200184,305,3
3,20,2012,1,844,200184,306,3
3,20,2012,1,844,200184,307,1
3,20,2012,1,844,200184,309,1
3,20,2012,1,844,200184,311,2
3,20,2012,1,844,200184,312,1
3,20,2012,1,844,200184,313,1
3,20,2012,1,844,200184,317,2
3,20,2012,1,844,200184,319,1
3,20,2012,1,844,200184,320,1
3,20,2012,1,844,200184,321,1
3,20,2012,1,844,200184,322,1
3,20,2012,1,844,200184,323,1
3,20,2012,1,844,200184,326,1
3,20,2012,1,844,200184,327,1
3,20,2012,1,844,200184,328,1
3,20,2012,1,844,200184,329,1
3,20,2012,1,844,200184,330,1
3,20,2012,1,844,200185,303,1
3,20,2012,1,844,200185,304,1
3,20,2012,1,844,200185,305,1
3,20,2012,1,844,200185,306,1
3,20,2012,1,844,200185,307,1
3,20,2012,1,844,200185,311,1
3,20,2012,1,844,200185,312,1
3,20,2012,1,844,200185,313,1
3,20,2012,1,844,200185,318,1
3,20,2012,1,844,200185,319,1
3,20,2012,1,844,200185,320,1
3,20,2012,1,844,200185,321,1
3,20,2012,1,844,200185,322,1
3,20,2012,1,844,200185,323,1
3,20,2012,1,844,200185,326,1
3,20,2012,1,844,200185,327,1
3,20,2012,1,844,200185,328,1
3,20,2012,1,844,200185,330,1
3,20,2012,1,844,200185,332,2
3,20,2012,1,844,200186,302,1
3,20,2012,1,844,200186,303,1
3,20,2012,1,844,200186,304,1
3,20,2012,1,844,200186,305,1
3,20,2012,1,844,200186,306,1
3,20,2012,1,844,200186,307,1
3,20,2012,1,844,200186,308,2
3,20,2012,1,844,200186,309,2
3,20,2012,1,844,200186,310,2
3,20,2012,1,844,200186,311,1
3,20,2012,1,844,200186,312,1
3,20,2012,1,844,200186,313,2
3,20,2012,1,844,200186,314,2
3,20,2012,1,844,200186,315,2
3,20,2012,1,844,200186,316,2
3,20,2012,1,844,200186,317,2
3,20,2012,1,844,200186,318,2
3,20,2012,1,844,200186,319,1
3,20,2012,1,844,200186,320,2
3,20,2012,1,844,200186,321,1
3,20,2012,1,844,200186,322,1
3,20,2012,1,844,200186,323,2
3,20,2012,1,844,200186,324,2
3,20,2012,1,844,200186,325,2
3,20,2012,1,844,200186,326,1
3,20,2012,1,844,200186,327,1
3,20,2012,1,844,200186,328,2
3,20,2012,1,844,200186,329,1
3,20,2012,1,844,200186,330,1
3,20,2012,1,844,200186,331,2
3,20,2012,1,844,200186,332,1
3,20,2012,1,844,200187,303,1
3,20,2012,1,844,200187,304,1
3,20,2012,1,844,200187,305,1
3,20,2012,1,844,200187,306,1
3,20,2012,1,844,200187,319,1
3,20,2012,1,844,200187,321,1
3,20,2012,1,844,200187,322,1
3,20,2012,1,844,200187,326,1
3,20,2012,1,844,200187,327,1
3,20,2012,1,844,200187,328,1
3,20,2012,1,844,200187,329,1
3,20,2012,1,844,200187,330,1
3,20,2012,1,844,200187,332,1
3,20,2012,1,844,200188,302,1
3,20,2012,1,844,200188,303,1
3,20,2012,1,844,200188,304,1
3,20,2012,1,844,200188,305,1
3,20,2012,1,844,200188,306,1
3,20,2012,1,844,200188,307,1
3,20,2012,1,844,200188,311,1
3,20,2012,1,844,200188,312,1
3,20,2012,1,844,200188,313,1
3,20,2012,1,844,200188,317,1
3,20,2012,1,844,200188,319,1
3,20,2012,1,844,200188,320,1
3,20,2012,1,844,200188,321,1
3,20,2012,1,844,200188,322,1
3,20,2012,1,844,200188,323,1
3,20,2012,1,844,200188,326,1
3,20,2012,1,844,200188,327,1
3,20,2012,1,844,200188,328,1
3,20,2012,1,844,200188,329,1
3,20,2012,1,844,200188,330,1
3,20,2012,1,844,200188,331,1
3,20,2012,1,844,200189,301,2
3,20,2012,1,844,200189,304,3
3,20,2012,1,844,200189,305,1
3,20,2012,1,844,200189,306,2
3,20,2012,1,844,200189,317,1
3,20,2012,1,844,200189,318,1
3,20,2012,1,844,200189,320,1
3,20,2012,1,844,200189,321,1
3,20,2012,1,844,200189,322,1
3,20,2012,1,844,200189,326,1
3,20,2012,1,844,200189,327,1
3,20,2012,1,844,200189,329,1
3,20,2012,1,844,200189,330,1
3,20,2012,1,844,200190,301,2
3,20,2012,1,844,200190,302,1
3,20,2012,1,844,200190,303,1
3,20,2012,1,844,200190,304,4
3,20,2012,1,844,200190,305,1
3,20,2012,1,844,200190,306,4
3,20,2012,1,844,200190,317,1
3,20,2012,1,844,200190,318,1
3,20,2012,1,844,200190,319,1
3,20,2012,1,844,200190,320,1
3,20,2012,1,844,200190,321,4
3,20,2012,1,844,200190,322,2
3,20,2012,1,844,200190,323,2
3,20,2012,1,844,200190,324,2
3,20,2012,1,844,200190,325,2
3,20,2012,1,844,200190,326,1
3,20,2012,1,844,200190,327,2
3,20,2012,1,844,200190,328,1
3,21,2106,2,2822,210001,304,1
3,21,2106,2,2822,210001,305,1
3,21,2106,2,2822,210001,306,1
3,21,2106,2,2822,210001,318,1
3,21,2106,2,2822,210001,321,1
3,21,2106,2,2822,210001,322,1
3,21,2106,2,2822,210001,326,1
3,21,2106,2,2822,210001,327,1
3,21,2106,2,2822,210002,301,2
3,21,2106,2,2822,210002,302,2
3,21,2106,2,2822,210002,303,2
3,21,2106,2,2822,210002,304,2
3,21,2106,2,2822,210002,305,2
3,21,2106,2,2822,210002,306,3
3,21,2106,2,2822,210002,309,2
3,21,2106,2,2822,210002,312,2
3,21,2106,2,2822,210002,317,1
3,21,2106,2,2822,210002,318,1
3,21,2106,2,2822,210002,321,2
3,21,2106,2,2822,210002,322,1
3,21,2106,2,2822,210002,323,1
3,21,2106,2,2822,210002,326,1
3,21,2106,2,2822,210002,327,3
3,21,2106,2,2822,210002,329,2
3,21,2106,2,2822,210003,301,1
3,21,2106,2,2822,210003,302,1
3,21,2106,2,2822,210003,303,1
3,21,2106,2,2822,210003,304,1
3,21,2106,2,2822,210003,305,1
3,21,2106,2,2822,210003,306,1
3,21,2106,2,2822,210003,311,1
3,21,2106,2,2822,210003,312,1
3,21,2106,2,2822,210003,313,1
3,21,2106,2,2822,210003,317,1
3,21,2106,2,2822,210003,319,1
3,21,2106,2,2822,210003,320,1
3,21,2106,2,2822,210003,321,1
3,21,2106,2,2822,210003,322,1
3,21,2106,2,2822,210003,323,1
3,21,2106,2,2822,210003,324,1
3,21,2106,2,2822,210003,325,1
3,21,2106,2,2822,210003,326,1
3,21,2106,2,2822,210003,327,1
3,21,2106,2,2822,210003,329,1
3,21,2106,2,2822,210003,330,1
3,21,2106,2,2822,210004,301,1
3,21,2106,2,2822,210004,302,2
3,21,2106,2,2822,210004,304,2
3,21,2106,2,2822,210004,305,2
3,21,2106,2,2822,210004,306,3
3,21,2106,2,2822,210004,307,1
3,21,2106,2,2822,210004,311,1
3,21,2106,2,2822,210004,312,1
3,21,2106,2,2822,210004,319,1
3,21,2106,2,2822,210004,321,2
3,21,2106,2,2822,210004,322,1
3,21,2106,2,2822,210004,323,1
3,21,2106,2,2822,210004,326,1
3,21,2106,2,2822,210004,327,2
3,21,2106,2,2822,210004,329,1
3,21,2106,2,2822,210005,302,1
3,21,2106,2,2822,210005,304,1
3,21,2106,2,2822,210005,305,1
3,21,2106,2,2822,210005,306,1
3,21,2106,2,2822,210005,313,1
3,21,2106,2,2822,210005,314,1
3,21,2106,2,2822,210005,319,1
3,21,2106,2,2822,210005,321,1
3,21,2106,2,2822,210005,326,1
3,21,2106,2,2822,210005,327,1
3,21,2106,2,2822,210005,329,1
3,21,2106,2,2822,210006,301,1
3,21,2106,2,2822,210006,303,1
3,21,2106,2,2822,210006,304,1
3,21,2106,2,2822,210006,305,1
3,21,2106,2,2822,210006,306,1
3,21,2106,2,2822,210006,311,1
3,21,2106,2,2822,210006,312,1
3,21,2106,2,2822,210006,313,1
3,21,2106,2,2822,210006,314,1
3,21,2106,2,2822,210006,317,1
3,21,2106,2,2822,210006,318,1
3,21,2106,2,2822,210006,319,1
3,21,2106,2,2822,210006,320,1
3,21,2106,2,2822,210006,321,1
3,21,2106,2,2822,210006,322,1
3,21,2106,2,2822,210006,323,1
3,21,2106,2,2822,210006,325,1
3,21,2106,2,2822,210006,326,1
3,21,2106,2,2822,210006,327,1
3,21,2106,2,2822,210006,328,1
3,21,2106,2,2822,210006,329,1
3,21,2106,2,2822,210006,330,1
3,21,2106,2,2822,210007,303,1
3,21,2106,2,2822,210007,304,1
3,21,2106,2,2822,210007,306,1
3,21,2106,2,2822,210007,318,1
3,21,2106,2,2822,210007,321,1
3,21,2106,2,2822,210007,323,1
3,21,2106,2,2822,210008,302,4
3,21,2106,2,2822,210008,303,4
3,21,2106,2,2822,210008,304,4
3,21,2106,2,2822,210008,305,2
3,21,2106,2,2822,210008,306,1
3,21,2106,2,2822,210008,307,1
3,21,2106,2,2822,210008,312,1
3,21,2106,2,2822,210008,319,1
3,21,2106,2,2822,210008,320,1
3,21,2106,2,2822,210008,321,1
3,21,2106,2,2822,210008,322,2
3,21,2106,2,2822,210008,326,1
3,21,2106,2,2822,210008,327,1
3,21,2106,2,2822,210008,330,1
3,21,2106,2,2822,210009,304,1
3,21,2106,2,2822,210009,305,2
3,21,2106,2,2822,210009,306,2
3,21,2106,2,2822,210009,323,1
3,21,2106,2,2822,210010,302,1
3,21,2106,2,2822,210010,303,1
3,21,2106,2,2822,210010,304,5
3,21,2106,2,2822,210010,305,2
3,21,2106,2,2822,210010,306,3
3,21,2106,2,2822,210010,307,2
3,21,2106,2,2822,210010,312,1
3,21,2106,2,2822,210010,319,1
3,21,2106,2,2822,210010,321,1
3,21,2106,2,2822,210010,322,1
3,21,2106,2,2822,210010,323,2
3,21,2106,2,2822,210010,326,1
3,21,2106,2,2822,210010,327,1
3,21,2106,2,236,210011,301,1
3,21,2106,2,236,210011,302,1
3,21,2106,2,236,210011,303,1
3,21,2106,2,236,210011,304,5
3,21,2106,2,236,210011,305,1
3,21,2106,2,236,210011,306,2
3,21,2106,2,236,210011,307,1
3,21,2106,2,236,210011,311,1
3,21,2106,2,236,210011,312,1
3,21,2106,2,236,210011,317,1
3,21,2106,2,236,210011,318,2
3,21,2106,2,236,210011,320,1
3,21,2106,2,236,210011,321,2
3,21,2106,2,236,210011,323,1
3,21,2106,2,236,210011,326,1
3,21,2106,2,236,210011,327,2
3,21,2106,2,236,210011,329,1
3,21,2106,2,236,210012,302,1
3,21,2106,2,236,210012,304,1
3,21,2106,2,236,210012,305,2
3,21,2106,2,236,210012,306,1
3,21,2106,2,236,210012,320,1
3,21,2106,2,236,210012,323,1
3,21,2106,2,236,210013,302,2
3,21,2106,2,236,210013,303,1
3,21,2106,2,236,210013,304,2
3,21,2106,2,236,210013,305,1
3,21,2106,2,236,210013,306,2
3,21,2106,2,236,210013,322,1
3,21,2106,2,236,210013,326,1
3,21,2106,2,236,210014,304,1
3,21,2106,2,236,210014,306,1
3,21,2106,2,236,210014,307,1
3,21,2106,2,236,210014,322,1
3,21,2106,2,236,210015,301,1
3,21,2106,2,236,210015,303,1
3,21,2106,2,236,210015,304,6
3,21,2106,2,236,210015,305,6
3,21,2106,2,236,210015,306,10
3,21,2106,2,236,210015,318,1
3,21,2106,2,236,210015,321,1
3,21,2106,2,236,210015,322,1
3,21,2106,2,236,210016,304,1
3,21,2106,2,236,210016,305,1
3,21,2106,2,236,210016,306,2
3,21,2106,2,236,210016,322,1
3,21,2106,2,236,210017,306,1
3,21,2106,2,236,210018,302,1
3,21,2106,2,236,210018,303,1
3,21,2106,2,236,210018,304,1
3,21,2106,2,236,210018,305,1
3,21,2106,2,236,210018,306,1
3,21,2106,2,236,210018,317,1
3,21,2106,2,236,210018,323,1
3,21,2106,2,236,210018,326,1
3,21,2106,2,236,210018,327,1
3,21,2106,2,236,210019,304,2
3,21,2106,2,236,210019,305,1
3,21,2106,2,236,210019,306,2
3,21,2106,2,236,210020,301,2
3,21,2106,2,236,210020,302,2
3,21,2106,2,236,210020,303,2
3,21,2106,2,236,210020,304,2
3,21,2106,2,236,210020,305,2
3,21,2106,2,236,210020,306,1
3,21,2106,2,236,210020,307,2
3,21,2106,2,236,210020,308,2
3,21,2106,2,236,210020,309,2
3,21,2106,2,236,210020,310,2
3,21,2106,2,236,210020,311,2
3,21,2106,2,236,210020,312,2
3,21,2106,2,236,210020,313,2
3,21,2106,2,236,210020,314,2
3,21,2106,2,236,210020,315,2
3,21,2106,2,236,210020,316,2
3,21,2106,2,236,210020,317,2
3,21,2106,2,236,210020,318,2
3,21,2106,2,236,210020,319,2
3,21,2106,2,236,210020,320,2
3,21,2106,2,236,210020,321,2
3,21,2106,2,236,210020,322,2
3,21,2106,2,236,210020,323,2
3,21,2106,2,236,210020,324,2
3,21,2106,2,236,210020,325,2
3,21,2106,2,236,210020,326,2
3,21,2106,2,236,210020,327,2
3,21,2106,2,236,210020,328,2
3,21,2106,2,236,210020,329,2
3,21,2106,2,236,210020,330,2
3,21,2106,2,236,210020,331,2
3,21,2106,2,236,210020,332,2
3,21,2109,2,38,210021,304,2
3,21,2109,2,38,210021,305,1
3,21,2109,2,38,210021,306,1
3,21,2109,2,38,210021,317,1
3,21,2109,2,38,210021,318,1
3,21,2109,2,38,210021,322,1
3,21,2109,2,38,210021,326,1
3,21,2109,2,38,210022,301,1
3,21,2109,2,38,210022,302,1
3,21,2109,2,38,210022,303,1
3,21,2109,2,38,210022,304,2
3,21,2109,2,38,210022,305,2
3,21,2109,2,38,210022,306,2
3,21,2109,2,38,210022,311,1
3,21,2109,2,38,210022,322,1
3,21,2109,2,38,210022,323,2
3,21,2109,2,38,210022,326,1
3,21,2109,2,38,210023,304,1
3,21,2109,2,38,210023,305,1
3,21,2109,2,38,210023,306,1
3,21,2109,2,38,210023,326,1
3,21,2109,2,38,210024,306,1
3,21,2109,2,38,210024,318,1
3,21,2109,2,38,210025,301,1
3,21,2109,2,38,210025,304,1
3,21,2109,2,38,210025,305,1
3,21,2109,2,38,210025,306,1
3,21,2109,2,38,210025,318,1
3,21,2109,2,38,210026,302,1
3,21,2109,2,38,210026,304,1
3,21,2109,2,38,210026,305,1
3,21,2109,2,38,210026,306,1
3,21,2109,2,38,210026,318,1
3,21,2109,2,38,210026,326,1
3,21,2109,2,38,210027,304,1
3,21,2109,2,38,210027,305,1
3,21,2109,2,38,210027,306,1
3,21,2109,2,38,210027,317,1
3,21,2109,2,38,210027,323,1
3,21,2109,2,38,210027,326,1
3,21,2109,2,38,210028,304,1
3,21,2109,2,38,210028,305,1
3,21,2109,2,38,210028,306,1
3,21,2109,2,38,210028,317,1
3,21,2109,2,38,210028,326,1
3,21,2109,2,38,210029,302,2
3,21,2109,2,38,210029,304,3
3,21,2109,2,38,210029,305,3
3,21,2109,2,38,210029,306,1
3,21,2109,2,38,210029,318,1
3,21,2109,2,38,210029,322,1
3,21,2109,2,38,210029,323,1
3,21,2109,2,38,210029,326,1
3,21,2109,2,38,210030,302,1
3,21,2109,2,38,210030,304,1
3,21,2109,2,38,210030,305,1
3,21,2109,2,38,210030,306,1
3,21,2109,2,38,210030,318,1
3,21,2109,2,38,210030,322,1
3,21,2119,2,3956,210031,305,1
3,21,2119,2,3956,210031,306,1
3,21,2119,2,3956,210031,317,1
3,21,2119,2,3956,210031,322,1
3,21,2119,2,3956,210032,302,1
3,21,2119,2,3956,210032,305,2
3,21,2119,2,3956,210032,306,1
3,21,2119,2,3956,210032,317,1
3,21,2119,2,3956,210032,322,1
3,21,2119,2,3956,210033,302,1
3,21,2119,2,3956,210033,303,1
3,21,2119,2,3956,210033,306,1
3,21,2119,2,3956,210033,323,1
3,21,2119,2,3956,210034,304,1
3,21,2119,2,3956,210034,305,1
3,21,2119,2,3956,210034,306,1
3,21,2119,2,3956,210035,304,1
3,21,2119,2,3956,210035,305,1
3,21,2119,2,3956,210035,306,1
3,21,2119,2,3956,210035,323,1
3,21,2119,2,3956,210036,304,1
3,21,2119,2,3956,210036,305,1
3,21,2119,2,3956,210036,306,1
3,21,2119,2,3956,210036,326,1
3,21,2119,2,3956,210037,305,1
3,21,2119,2,3956,210037,306,1
3,21,2119,2,3956,210038,305,1
3,21,2119,2,3956,210038,306,1
3,21,2119,2,3956,210038,317,1
3,21,2119,2,3956,210038,318,1
3,21,2119,2,3956,210038,323,1
3,21,2119,2,3956,210039,302,1
3,21,2119,2,3956,210039,303,1
3,21,2119,2,3956,210039,306,1
3,21,2119,2,3956,210039,317,1
3,21,2119,2,3956,210039,318,1
3,21,2119,2,3956,210040,302,1
3,21,2119,2,3956,210040,304,1
3,21,2119,2,3956,210040,305,1
3,21,2119,2,3956,210040,306,1
3,21,2119,2,3956,210040,317,1
3,21,2119,2,3956,210040,318,1
3,21,2119,2,3956,210040,323,1
3,21,2119,2,2146,210041,304,1
3,21,2119,2,2146,210041,305,1
3,21,2119,2,2146,210041,306,2
3,21,2119,2,2146,210042,304,1
3,21,2119,2,2146,210042,305,1
3,21,2119,2,2146,210042,306,2
3,21,2119,2,2146,210042,322,1
3,21,2119,2,2146,210042,326,1
3,21,2119,2,2146,210043,302,1
3,21,2119,2,2146,210043,304,1
3,21,2119,2,2146,210043,305,1
3,21,2119,2,2146,210043,306,2
3,21,2119,2,2146,210043,320,1
3,21,2119,2,2146,210043,322,1
3,21,2119,2,2146,210043,327,1
3,21,2119,2,2146,210043,329,1
3,21,2119,2,2146,210044,302,1
3,21,2119,2,2146,210044,304,1
3,21,2119,2,2146,210044,306,1
3,21,2119,2,2146,210044,318,1
3,21,2119,2,2146,210044,323,1
3,21,2119,2,2146,210045,304,1
3,21,2119,2,2146,210045,306,1
3,21,2119,2,2146,210045,318,1
3,21,2119,2,2146,210045,323,1
3,21,2119,2,2146,210045,324,22
3,21,2119,2,2146,210045,325,22
3,21,2119,2,2146,210045,326,22
3,21,2119,2,2146,210045,327,22
3,21,2119,2,2146,210045,328,22
3,21,2119,2,2146,210045,329,22
3,21,2119,2,2146,210045,330,22
3,21,2119,2,2146,210045,331,22
3,21,2119,2,2146,210045,332,22
3,21,2119,2,2146,210046,303,2
3,21,2119,2,2146,210046,304,2
3,21,2119,2,2146,210046,305,2
3,21,2119,2,2146,210046,306,1
3,21,2119,2,2146,210046,307,1
