"zone","state","lga","sector","ea","hhid","plotid","qa_type_plot","dist_household","srtmslp_nga","srtm_nga","twi_nga"
4,16,1622,2,18,160044,2,1,2.4,0,51,36
4,16,1612,2,414,160046,1,1,0.7,1.2,117,14
4,16,1612,2,414,160046,2,1,0.5,0.4,116,16
4,16,1612,2,414,160047,1,1,1.1,1.5,119,14
4,16,1602,2,1576,160048,1,2,0.1,0.9,168,15
4,16,1602,2,1576,160049,1,1,0,1.4,168,15
4,16,1602,2,1576,160049,2,1,0.4,1.4,170,14
4,16,1602,2,1576,160050,1,2,0,0.9,168,15
4,16,1613,2,440,160051,1,1,0,2.3,166,13
4,16,1613,2,440,160051,2,1,0.9,0.8,163,17
4,16,1613,2,440,160052,1,1,3.6,4.4,133,13
4,16,1613,2,440,160053,1,1,0.4,2.7,166,13
4,16,1613,2,440,160053,2,1,0.4,2.5,164,14
4,16,1613,2,440,160053,3,1,0.4,2.1,166,14
4,16,1613,2,440,160054,1,1,0.5,1.8,161,14
4,16,1613,2,440,160054,2,1,0.5,2.2,162,13
4,16,1613,2,440,160055,1,1,3.7,4.1,130,14
4,16,1613,2,440,160055,2,1,0.2,1.1,163,14
4,16,1613,2,440,160056,1,1,0.6,0.9,163,15
4,16,1613,2,440,160057,1,1,0,1.3,167,14
4,16,1613,2,440,160057,2,1,0.1,2.5,168,13
4,16,1613,2,440,160057,3,1,0.1,1.5,166,15
4,16,1613,2,440,160058,1,1,0,1.6,166,16
4,16,1613,2,440,160058,2,1,0,1.4,167,15
4,16,1613,2,440,160059,1,3,0,1.7,167,13
4,16,1613,2,440,160059,2,3,0,1.9,167,13
4,16,1613,2,440,160060,1,1,0,0.7,163,17
4,16,1613,2,440,160060,2,1,0,0.9,163,16
4,16,1616,2,296,160061,1,1,0.1,2.4,100,14
4,16,1616,2,296,160062,1,1,1.3,3.2,108,13
4,16,1616,2,296,160062,2,1,0.4,2.3,101,13
4,16,1616,2,296,160062,3,1,0.3,2.1,101,13
4,16,1616,2,296,160063,1,1,0.1,2.5,102,13
4,16,1616,2,296,160064,1,1,0.1,2.3,103,13
4,16,1616,2,296,160064,2,1,1,4.6,119,12
4,16,1616,2,296,160064,3,1,0,2.2,103,14
4,16,1616,2,296,160064,4,1,1,5.6,109,13
4,16,1616,2,296,160065,1,1,1.5,10.2,101,13
4,16,1616,2,296,160065,2,1,1.3,8.3,108,12
4,16,1616,2,296,160066,1,1,1.5,7.2,95,15
4,16,1616,2,296,160066,2,1,0.4,2.8,105,14
4,16,1616,2,296,160066,3,1,0.4,5.1,103,13
4,16,1616,2,296,160067,1,1,0,2,101,14
4,16,1616,2,296,160067,2,1,0,2,101,14
4,16,1616,2,296,160067,3,1,0,1.9,101,14
4,16,1616,2,296,160067,4,1,0,2.2,103,13
4,16,1616,2,296,160068,1,1,0.1,2.5,101,13
4,16,1616,2,296,160069,1,1,0.4,5,104,13
4,16,1616,2,296,160069,2,1,0.1,1.6,101,14
4,16,1616,2,296,160069,3,1,0.1,2.7,101,13
4,16,1616,2,296,160070,1,1,0.5,11.7,101,13
4,16,1620,2,106,160071,1,1,0,5.5,169,13
4,16,1620,2,106,160071,2,1,0,5.5,169,13
4,16,1620,2,106,160072,1,1,0.1,6.1,154,13
4,16,1620,2,106,160072,2,1,0.1,6,156,13
4,16,1620,2,106,160072,3,1,0.1,6.1,156,14
4,16,1620,2,106,160072,4,1,0.2,5.3,159,14
4,16,1620,2,106,160073,1,1,0,5.8,163,14
4,16,1620,2,106,160073,2,1,1.3,1.6,197,13
4,16,1620,2,106,160073,3,1,1,2.4,190,13
4,16,1620,2,106,160073,4,1,1.6,11.8,171,13
4,16,1620,2,106,160074,1,1,0,6.3,161,13
4,16,1620,2,106,160074,2,1,0.1,6.3,163,13
4,16,1620,2,106,160074,3,1,1.1,2.5,191,13
4,16,1620,2,106,160075,1,1,0,5.8,150,14
4,16,1620,2,106,160075,2,1,0.1,5.1,153,14
4,16,1620,2,106,160076,1,1,0,5.3,165,14
4,16,1620,2,106,160076,2,1,0,4.9,164,14
4,16,1620,2,106,160077,1,1,0.8,2.8,168,13
4,16,1620,2,106,160077,2,1,0.2,5.6,146,16
4,16,1620,2,106,160077,3,1,0.3,5.9,156,13
4,16,1620,2,106,160078,1,1,0.7,4.3,157,14
4,16,1620,2,106,160078,2,1,0.7,4.3,156,14
4,16,1620,2,106,160078,3,1,0.5,1.7,169,13
4,16,1620,2,106,160079,1,3,0.1,5,166,14
4,16,1620,2,106,160080,1,3,0.4,2.5,167,14
4,16,1618,2,1060,160081,1,1,1.7,0.2,56,15
4,16,1618,2,1060,160081,2,1,1.7,0.4,56,15
4,16,1618,2,1060,160082,1,1,2.6,1,54,16
4,16,1618,2,1060,160082,2,1,1.4,1.2,56,14
4,16,1618,2,1060,160082,3,1,1.3,0.7,56,15
4,16,1618,2,1060,160083,1,1,2.1,1,53,18
4,16,1618,2,1060,160083,2,1,2,1.1,54,16
4,16,1618,2,1060,160083,3,1,2,1,54,16
4,16,1618,2,1060,160084,1,1,1.6,0.8,54,19
4,16,1618,2,1060,160084,2,1,1.7,1.3,56,14
4,16,1618,2,1060,160084,3,1,1.5,0.3,55,26
4,16,1618,2,1060,160085,1,1,1.7,1.3,56,14
4,16,1618,2,1060,160085,2,1,1.8,1.2,56,14
4,16,1618,2,1060,160086,1,1,1.7,0.8,54,18
4,16,1618,2,1060,160087,1,1,2.2,1.3,54,14
4,16,1618,2,1060,160088,1,1,1.7,0.3,56,15
4,16,1618,2,1060,160088,2,1,2,1.7,57,13
4,16,1618,2,1060,160088,3,1,2.2,0.9,55,14
4,16,1618,2,1060,160088,4,1,1.7,1.3,57,14
4,16,1618,2,1060,160088,5,1,1.7,1.3,56,14
4,16,1618,2,1060,160089,1,1,1.4,1,57,14
4,16,1618,2,1060,160089,2,1,1.5,0.5,55,17
4,16,1618,2,1060,160090,1,1,2,1.5,55,15
4,16,1618,2,1060,160090,2,1,1.8,1.3,55,15
4,16,1618,2,1060,160090,3,1,1.8,0.4,56,15
4,16,1601,2,954,160091,1,1,1.1,1.8,122,16
4,16,1601,2,954,160091,2,1,0.7,0.2,120,18
4,16,1601,2,954,160092,1,1,1.9,1,121,14
4,16,1601,2,954,160092,2,1,1.9,1.1,121,14
4,16,1601,2,954,160093,1,1,0.7,2.2,124,13
4,16,1601,2,954,160093,2,1,0.7,0.1,120,18
4,16,1601,2,954,160094,1,1,0.6,1.8,123,13
4,16,1601,2,954,160094,2,1,0.5,2.1,121,15
4,16,1601,2,954,160095,1,1,0.4,1.1,119,16
4,16,1601,2,954,160095,2,1,1.9,1.1,120,17
4,16,1601,2,954,160095,3,1,0.6,2.5,121,15
4,16,1601,2,954,160096,1,1,0.4,0.9,120,16
4,16,1601,2,954,160096,2,1,1.8,1.9,122,14
4,16,1601,2,954,160096,3,1,0.3,0.8,121,14
4,16,1601,2,954,160097,1,1,0.6,1.8,121,14
4,16,1601,2,954,160097,2,1,0.7,0.1,120,18
4,16,1601,2,954,160097,3,1,0.7,0.1,120,18
4,16,1601,2,954,160098,1,1,0.7,0.8,122,17
4,16,1601,2,954,160098,2,1,0.7,0.6,121,18
4,16,1601,2,954,160099,1,1,0.2,2.5,119,14
4,16,1601,2,954,160099,2,1,0.6,0.1,120,18
4,16,1601,2,954,160100,1,3,1.2,3.2,118,14
4,16,1601,2,954,160100,2,3,0.4,1.1,118,15
4,16,1606,2,590,160101,1,1,1.1,8.2,233,12
4,16,1606,2,590,160101,2,1,1.2,5.5,245,13
4,16,1624,1,286,160102,1,1,0.2,1.9,160,14
4,16,1624,1,286,160102,2,1,0.7,1.2,161,14
4,16,1624,1,286,160102,3,1,0.3,1.5,157,14
4,16,1606,2,590,160103,1,1,0.2,1.8,227,17
4,16,1606,2,590,160103,2,5,788.4,1.7,18,16
4,16,1610,2,1006,160104,1,1,0.6,5.4,134,14
4,16,1610,2,1006,160104,2,1,0,2.4,152,14
4,16,1610,2,1006,160105,1,1,0.1,3.2,145,15
4,16,1610,2,1006,160105,2,1,0.2,3.6,148,13
4,16,1624,1,286,160106,1,1,0.1,5.6,153,14
4,16,1606,2,590,160107,1,1,0,4.1,234,14
4,16,1606,2,590,160107,2,1,0.4,3.7,227,15
4,16,1606,2,590,160107,3,1,0.4,4.6,229,15
4,16,1606,2,590,160108,1,1,0.4,3.2,222,13
4,16,1606,2,590,160108,2,1,0.2,5.5,228,14
4,16,1606,2,590,160109,1,1,0.3,2.8,222,15
4,16,1606,2,590,160109,2,1,0.4,3,222,13
4,16,1606,2,590,160109,3,1,0.4,2.9,222,13
4,16,1624,1,286,160110,1,1,0.3,3.5,155,13
4,16,1624,1,286,160110,2,1,0.2,4.9,155,13
4,16,1624,1,286,160110,3,1,0.1,1.6,157,13
4,16,1603,2,158,160111,1,1,0,7.1,132,13
4,16,1603,2,158,160111,2,1,0.5,8.5,120,12
4,16,1603,2,158,160111,3,1,0.2,6.5,143,13
4,16,1610,2,1006,160112,1,1,0.7,2.1,131,20
4,16,1610,2,1006,160112,2,1,0,2.6,150,14
4,16,1624,1,286,160113,1,1,0.6,1.4,159,13
4,16,1610,2,1006,160114,1,1,0.4,4.9,133,15
4,16,1610,2,1006,160114,2,1,0.1,3,146,15
4,16,1610,2,1006,160115,1,1,0.5,5.5,134,14
4,16,1610,2,1006,160115,2,1,0.1,1.2,149,14
4,16,1610,2,1006,160116,1,1,0,1.2,149,14
4,16,1610,2,1006,160116,2,1,0,1.6,149,14
4,16,1610,2,1006,160117,1,1,0.1,3.1,150,13
4,16,1610,2,1006,160117,2,1,0.5,3,142,14
4,16,1612,2,414,160118,1,1,1,1.3,118,15
4,16,1612,2,414,160118,2,1,1,1.3,118,14
4,16,1602,2,1576,160119,1,1,0,0.7,168,15
4,16,1602,2,1576,160119,2,1,0,0.7,168,15
4,16,1602,2,1576,160120,1,1,0.1,1.3,169,16
4,16,1602,2,1576,160120,2,1,0.1,1.1,170,15
4,16,1602,2,1576,160121,1,1,0,0.8,169,15
4,16,1602,2,1576,160121,2,1,0.1,0.7,169,15
4,16,1602,2,1576,160124,1,1,0.1,0.6,168,15
4,16,1602,2,1576,160124,2,1,0.1,0.7,168,16
4,16,1602,2,1576,160125,1,1,0.1,1.2,169,15
4,16,1602,2,1576,160125,2,1,0.1,0.7,172,15
4,16,1602,2,1576,160126,1,1,0.8,0.8,168,15
4,16,1602,2,1576,160126,2,1,0.6,1.1,168,16
4,16,1612,2,414,160127,1,1,1.3,0.8,108,15
4,16,1612,2,414,160128,1,1,2.4,2.1,116,15
4,16,1622,2,18,160129,1,1,0,0.2,52,16
4,16,1612,2,414,160130,1,1,0.5,1,118,14
4,16,1612,2,414,160131,1,1,0.8,0.5,116,15
4,16,1612,2,414,160131,2,1,0.9,1.2,116,16
4,16,1624,1,286,160132,1,1,0.1,5.7,153,14
4,16,1624,1,286,160133,1,1,0,1.9,157,14
4,16,1605,2,180,160144,1,1,0.2,4.7,247,14
4,16,1605,2,180,160144,2,1,0,2.6,251,14
4,16,1605,2,180,160144,3,1,0,2.6,251,15
4,16,1605,2,180,160146,1,1,0,2,244,16
4,16,1605,2,180,160146,2,1,0,2.8,245,15
4,16,1605,2,180,160146,3,1,0.1,2.3,244,14
4,16,1605,2,180,160147,1,1,0.1,3.1,245,16
4,16,1605,2,180,160147,2,1,0.8,1.9,230,18
4,16,1605,2,180,160148,1,1,0,2.8,245,15
4,16,1605,2,180,160149,1,3,0.7,3.7,261,13
4,16,1605,2,180,160150,1,1,1.3,5,263,14
4,16,1605,2,180,160150,2,1,0.1,4.2,246,16
4,16,1605,2,180,160151,1,1,0,2,243,14
4,16,1605,2,180,160151,2,1,0,1.6,244,15
4,16,1605,2,180,160151,3,1,0.1,2,243,16
4,16,1605,2,180,160152,1,1,0.9,3.4,240,16
4,16,1605,2,180,160153,1,1,1.3,7.3,272,13
4,16,1603,2,158,160154,1,1,0.4,6.4,129,12
4,16,1603,2,158,160154,2,1,0,5.4,131,14
4,16,1603,2,158,160155,1,1,0,7.1,137,13
4,16,1609,2,738,160156,1,1,0,10.9,118,13
4,16,1609,2,738,160157,1,1,0,4.6,173,14
4,16,1609,2,738,160158,1,1,0,4.8,173,13
4,16,1609,2,738,160160,1,1,0.4,5.9,169,13
4,16,1609,2,738,160160,2,1,0.5,5.5,168,12
4,16,1609,2,738,160162,1,1,0,4.5,174,13
4,16,1608,2,1104,160163,1,1,0.4,3.9,139,14
4,16,1608,2,1104,160164,1,1,0,4.2,135,13
4,16,1608,2,1104,160165,1,1,0.5,3.5,145,12
4,16,1608,2,1104,160166,1,1,1.2,1.3,148,14
4,16,1608,2,1104,160167,1,1,1,1,118,14
4,16,1608,2,1104,160167,2,1,0.6,1.9,124,13
4,16,1609,2,738,160168,1,1,0.3,5.1,176,12
4,16,1609,2,738,160169,1,1,0,4.9,174,13
4,16,1609,2,738,160169,2,1,0,4.7,175,13
4,16,1609,2,738,160170,1,1,0.3,7.1,169,12
4,16,1609,2,738,160170,2,1,0.2,7.9,170,12
4,16,1608,2,1104,160171,1,1,0.3,4.9,133,13
4,16,1609,2,738,160172,1,1,0.1,4.4,174,13
4,16,1608,2,1104,160173,1,1,1.8,1.4,150,13
4,16,1608,2,1104,160173,2,1,1.7,2.1,148,13
4,16,1612,2,108,160174,1,1,0.8,0.5,91,15
4,16,1612,2,108,160174,2,1,0.8,0.7,93,14
4,16,1612,2,108,160174,3,1,0.1,2.3,84,14
4,16,1612,2,108,160175,1,1,0.5,2.8,80,15
4,16,1612,2,108,160175,2,1,0.1,3.2,86,12
4,16,1612,2,108,160175,3,1,0,2.7,86,13
4,16,1603,2,158,160176,1,1,0.1,5.3,128,14
4,16,1603,2,158,160176,2,1,0.1,3.8,135,13
4,16,1603,2,158,160176,3,1,0.1,4,135,13
4,16,1603,2,158,160177,1,1,1.5,14,119,11
4,16,1603,2,158,160177,2,1,2,3.6,114,12
4,16,1603,2,158,160178,1,1,0.1,6.3,145,13
4,16,1603,2,158,160178,2,1,0,7.1,142,12
4,16,1603,2,158,160179,1,1,0,6.3,143,13
4,16,1603,2,158,160179,2,1,0.1,6.3,149,12
4,16,1603,2,158,160179,3,1,0.1,5.8,145,13
4,16,1603,2,158,160180,1,1,0.1,5.5,129,14
4,16,1603,2,158,160180,2,1,0.1,5.4,130,13
4,16,1603,2,158,160180,3,1,0.1,5.5,130,14
4,16,1612,2,108,160181,1,1,0,1.7,84,15
4,16,1612,2,108,160181,2,1,0.8,0.6,91,15
4,16,1612,2,108,160181,3,1,0.8,0.8,92,15
4,16,1612,2,108,160182,1,1,0.6,0.3,91,16
4,16,1612,2,108,160182,2,1,0.6,0.8,92,15
4,16,1612,2,108,160182,3,1,1,1.1,91,15
4,16,1612,2,108,160183,1,1,1.5,0.4,90,16
4,16,1612,2,108,160183,2,1,0.9,0.8,92,15
4,16,1612,2,108,160183,3,1,0.3,2,90,14
4,16,1603,2,158,160184,1,1,0.1,1.9,136,13
4,16,1603,2,158,160184,2,1,0,5.7,139,13
4,16,1603,2,158,160185,1,1,0.8,4.4,130,13
4,16,1612,2,108,160186,1,1,1,0.9,92,14
4,16,1612,2,108,160186,2,1,0.1,1.9,87,15
4,16,1612,2,108,160186,3,1,1,0.9,92,14
4,16,1612,2,108,160187,1,1,0.6,0.8,92,15
4,16,1612,2,108,160187,2,1,1,1.6,92,14
4,16,1612,2,108,160188,1,1,2.2,0.4,90,19
4,16,1612,2,108,160188,2,1,1,1.3,91,14
4,16,1612,2,108,160188,3,1,0.9,0.7,89,16
4,16,1612,2,108,160189,1,1,1.1,1.4,91,15
4,16,1612,2,108,160189,2,1,1.1,1.1,91,15
4,16,1612,2,108,160189,3,1,0,2.4,87,14
4,16,1612,2,108,160190,1,1,0.6,0.8,92,15
4,16,1612,2,108,160190,2,1,0.7,0.1,92,15
4,16,1612,2,108,160190,3,1,1,0.7,91,16
3,17,1706,2,284,170001,1,1,0,0.9,406,15
3,17,1706,2,284,170002,1,1,0,1.1,405,15
3,17,1706,2,284,170003,1,1,0.1,1.3,404,14
3,17,1706,2,284,170004,1,5,41.4,1.6,448,14
3,17,1706,2,284,170005,1,1,0.1,0.6,403,14
3,17,1706,2,284,170006,1,1,0,1,404,15
3,17,1706,2,284,170007,1,1,0.1,2.6,405,13
3,17,1706,2,284,170008,1,1,0,1.9,406,15
3,17,1706,2,284,170009,1,1,0.1,1.4,404,19
3,17,1706,2,284,170009,2,1,0.1,1.6,405,17
3,17,1706,2,284,170009,3,1,0.7,1.7,408,14
3,17,1706,2,284,170010,1,4,733.4,9.5,477,11
3,17,1719,2,1354,170011,1,1,0.4,0.1,398,24
3,17,1719,2,1354,170012,1,1,0.4,2,398,14
3,17,1719,2,1354,170013,1,1,0.2,2.6,400,13
3,17,1719,2,1354,170014,1,1,9.1,1.2,400,13
3,17,1719,2,1354,170015,1,1,0.2,3.2,401,13
3,17,1719,2,1354,170015,2,1,0.3,2.9,400,13
3,17,1719,2,1354,170016,1,1,0.2,2.8,404,13
3,17,1719,2,1354,170017,1,1,1.6,1,398,16
3,17,1719,2,1354,170018,1,1,0.3,3.2,402,14
3,17,1719,2,1354,170019,1,1,0.9,1.9,403,14
3,17,1719,2,1354,170020,1,3,0.8,0.8,402,15
3,17,1704,2,1080,170023,1,3,1.6,0.9,420,17
3,17,1704,2,1080,170024,1,1,0.2,1.8,429,14
3,17,1704,2,1080,170026,1,1,0.1,1.8,431,13
3,17,1704,2,1080,170027,1,1,2,1.3,436,14
3,17,1704,2,1080,170028,1,1,2.6,2.3,423,14
3,17,1704,2,1080,170029,1,1,1.2,2.3,430,14
3,17,1704,2,1080,170030,1,1,8.3,1.3,432,15
3,17,1704,1,2074,170032,1,1,4.3,1.3,445,16
3,17,1704,1,2074,170038,1,1,5.4,3,439,13
3,17,1722,2,96,170041,1,1,0.3,0.9,369,15
3,17,1722,2,96,170043,1,1,0.9,1,369,15
3,17,1722,2,96,170044,1,1,0.3,0.8,369,15
3,17,1722,2,96,170045,1,1,0.2,1,370,14
3,17,1722,2,96,170046,1,1,1,0,367,34
3,17,1722,2,96,170047,1,1,1,1.1,369,14
3,17,1722,2,96,170048,1,1,1.3,0.5,367,16
3,17,1722,2,96,170049,1,1,0.4,0.8,368,15
3,17,1715,2,2244,170051,1,1,1.2,0.6,370,15
3,17,1715,2,2244,170052,1,1,0.3,0.4,369,15
3,17,1715,2,2244,170053,1,1,1.3,0.4,369,15
3,17,1715,2,2244,170054,1,3,0.2,0.6,369,16
3,17,1715,2,2244,170055,1,3,0.2,0.4,369,16
3,17,1715,2,2244,170056,1,1,0.1,0.7,369,14
3,17,1715,2,2244,170057,1,1,0.8,0.9,369,18
3,17,1715,2,2244,170057,2,1,4.3,1.3,369,18
3,17,1715,2,2244,170058,1,1,0.8,2.8,376,13
3,17,1715,2,2244,170059,1,3,1.6,0.5,370,17
3,17,1715,2,2244,170060,1,1,0.1,0.4,370,15
3,17,1710,2,546,170061,1,1,0.5,1.3,353,14
3,17,1710,2,546,170062,1,1,0.6,0.4,351,22
3,17,1710,2,546,170063,1,3,1.7,0.5,351,15
3,17,1710,2,546,170064,1,1,1.1,0.6,351,15
3,17,1710,2,546,170064,2,1,0.7,1.6,352,14
3,17,1710,2,546,170065,1,1,0.3,1.5,352,14
3,17,1710,2,546,170066,1,1,0.5,0.5,351,17
3,17,1710,2,546,170066,2,1,0.6,0.2,351,27
3,17,1710,2,546,170066,3,1,0.6,0.4,351,23
3,17,1710,2,546,170067,1,1,0.4,1.1,352,15
3,17,1710,2,546,170067,2,1,0.4,0.9,353,15
3,17,1710,2,546,170068,1,1,0.6,1.3,351,16
3,17,1710,2,546,170069,1,1,1.4,0,351,36
3,17,1710,2,546,170070,1,1,0.5,1.3,352,14
3,17,1713,1,226,170075,1,5,11.6,1,356,14
3,17,1713,1,226,170076,1,1,3.4,1.1,358,15
3,17,1713,1,226,170077,1,1,3.5,0.6,359,15
3,17,1713,1,226,170078,1,1,2.6,0.6,357,16
3,17,1713,1,226,170079,1,1,2.7,1.7,362,14
3,17,1716,2,1452,170081,1,1,0.7,0.5,367,17
3,17,1716,2,1452,170082,1,1,0.4,2.3,370,13
3,17,1716,2,1452,170083,1,1,0.8,0,367,36
3,17,1716,2,1452,170083,2,1,0.3,2.2,372,13
3,17,1716,2,1452,170084,1,1,0.5,2,372,13
3,17,1716,2,1452,170085,1,3,0.5,0.9,368,15
3,17,1716,2,1452,170086,1,1,0.8,0.4,367,16
3,17,1716,2,1452,170087,1,1,1.1,0.2,367,20
3,17,1716,2,1452,170087,2,1,1.1,0.7,367,18
3,17,1716,2,1452,170088,1,3,0.4,1.2,372,15
3,17,1716,2,1452,170088,2,3,0.6,0.3,367,17
3,17,1716,2,1452,170089,1,1,0.2,2.3,371,14
3,17,1716,2,1452,170090,1,1,0.3,2,368,15
3,17,1716,2,1452,170090,2,1,0.6,1.1,368,14
3,17,1702,2,510,170091,1,1,0.5,0,392,36
3,17,1702,2,510,170092,1,1,0.3,1.1,392,15
3,17,1702,2,510,170093,1,1,2.1,0.7,390,17
3,17,1702,2,510,170093,2,1,2.4,0.9,390,17
3,17,1702,2,510,170094,1,1,0.5,0.4,391,17
3,17,1702,2,510,170094,2,1,0.6,0,392,26
3,17,1702,2,510,170095,1,1,1.4,1.6,393,15
3,17,1702,2,510,170096,1,1,9.6,0,391,17
3,17,1702,2,510,170096,2,5,10.1,0.9,392,15
3,17,1702,2,510,170097,1,1,0.6,0.4,391,19
3,17,1702,2,510,170097,2,1,1.9,1,391,14
3,17,1702,2,510,170098,1,1,1.3,0,392,36
3,17,1702,2,510,170099,1,1,0.6,0.8,391,18
3,17,1702,2,510,170100,1,1,1.1,1.4,392,14
3,17,1702,2,510,170100,2,1,0.5,0.1,392,30
3,17,1727,2,634,170101,1,1,0.2,1.4,409,15
3,17,1727,2,634,170102,1,1,0.1,1,410,14
3,17,1727,2,634,170103,1,1,0.1,0.9,409,15
3,17,1727,2,634,170103,2,1,0.3,0.4,409,17
3,17,1727,2,634,170104,1,1,0.2,0.3,409,17
3,17,1727,2,634,170105,1,1,0.7,1,409,15
3,17,1727,2,634,170105,2,1,0.9,1.8,410,13
3,17,1727,2,634,170106,1,1,0.8,0.5,407,17
3,17,1727,2,634,170106,2,1,0.5,1.1,408,22
3,17,1727,2,634,170107,1,1,0.2,0.9,411,25
3,17,1727,2,634,170108,1,1,0.1,1.2,411,14
3,17,1727,2,634,170109,1,1,0.3,0.9,409,16
3,17,1727,2,634,170110,1,1,0.4,0,409,33
3,17,1712,2,794,170111,1,1,0.1,1.2,497,14
3,17,1712,2,794,170112,1,1,1.8,0.5,502,15
3,17,1712,2,794,170113,1,1,0.8,2,503,14
3,17,1712,2,794,170114,1,3,0.8,1.2,504,14
3,17,1712,2,794,170115,1,1,0.5,1.5,500,15
3,17,1712,2,794,170116,1,1,0,1.1,496,16
3,17,1712,2,794,170117,1,1,2.5,2.8,506,14
3,17,1712,2,794,170118,1,1,0.8,1,502,14
3,17,1712,2,794,170119,1,1,0.8,0.9,496,15
3,17,1712,2,794,170119,2,1,0.9,0.6,498,14
3,17,1712,2,794,170120,1,1,0.8,2.4,502,14
3,17,1712,2,794,170120,2,1,0.7,1.7,501,14
3,17,1724,2,786,170121,1,1,1.1,0,473,36
3,17,1724,2,786,170121,2,1,9.5,1.4,470,14
3,17,1724,2,786,170122,1,1,0.5,0.8,480,17
3,17,1724,2,786,170122,2,1,0.6,1.7,477,15
3,17,1724,2,786,170123,1,1,0.4,1.8,478,16
3,17,1724,2,786,170123,2,1,0.4,1.7,482,13
3,17,1724,2,786,170123,3,1,0.8,1.3,487,14
3,17,1724,2,786,170124,1,1,0.1,0.9,485,15
3,17,1724,2,786,170124,2,1,0.4,0.6,484,15
3,17,1724,2,786,170125,1,1,0.5,1.8,477,13
3,17,1724,2,786,170126,1,1,0.8,1.1,474,14
3,17,1724,2,786,170127,1,1,0,1.4,484,14
3,17,1724,2,786,170128,1,1,2.2,1.5,483,14
3,17,1724,2,786,170129,1,1,2.1,1.7,483,13
3,17,1724,2,786,170130,1,1,9.5,1.7,469,13
3,18,1804,1,2690,180003,1,1,1.7,3.6,596,13
3,18,1804,1,2690,180003,2,1,4.5,3.4,615,13
3,18,1823,1,1822,180027,1,1,2.2,4.1,643,12
3,18,1803,2,840,180031,1,1,0.5,1.3,644,15
3,18,1803,2,840,180031,2,1,0.5,1.5,644,14
3,18,1803,2,840,180031,3,1,1.1,2.9,646,13
3,18,1803,2,840,180032,1,1,0.9,1.7,645,15
3,18,1803,2,840,180033,1,1,1,3.2,628,13
3,18,1803,2,840,180033,2,1,0.3,2.8,624,13
3,18,1803,2,840,180034,1,1,2.1,2.5,628,13
3,18,1803,2,840,180034,2,1,2.1,2.7,628,13
3,18,1803,2,840,180035,1,1,1.7,3.3,632,15
3,18,1803,2,840,180035,2,1,1,3,648,13
3,18,1803,2,840,180036,1,1,2.5,2,654,14
3,18,1803,2,840,180036,2,1,1.4,2.7,644,13
3,18,1803,2,840,180037,1,1,1.2,1.9,643,15
3,18,1803,2,840,180038,1,1,1.5,3.8,639,14
3,18,1803,2,840,180038,2,1,1.1,2.1,646,14
3,18,1803,2,840,180038,3,1,1.8,1.7,640,13
3,18,1803,2,840,180039,1,5,433,2.1,306,13
3,18,1803,2,840,180039,2,1,1.8,1.9,641,13
3,18,1803,2,840,180040,1,1,1.5,2.3,636,15
3,18,1803,2,840,180040,2,1,0.8,1.3,641,15
3,18,1803,2,840,180040,3,1,0.8,1.3,641,15
3,18,1816,1,378,180041,1,3,1.5,1.7,656,17
3,18,1816,1,378,180041,2,3,0.4,3,667,13
3,18,1816,1,378,180042,1,1,1.7,2,664,14
3,18,1816,1,378,180042,2,1,1.7,0.7,660,17
3,18,1816,1,378,180043,1,3,2.2,2.6,660,13
3,18,1816,1,378,180043,2,3,2.1,1.8,659,14
3,18,1816,1,378,180044,1,1,0.7,1.6,659,18
3,18,1816,1,378,180044,2,1,1.3,1.3,664,14
3,18,1816,1,378,180044,3,1,1.2,2,670,13
3,18,1816,1,378,180046,1,1,0.5,2.7,666,13
3,18,1816,1,378,180046,2,1,1.2,2.4,659,13
3,18,1816,1,378,180046,3,1,2.5,1.5,662,13
3,18,1816,1,378,180047,1,1,1.4,1.6,658,14
3,18,1816,1,378,180047,2,1,1.4,1.7,658,14
3,18,1816,1,378,180048,1,1,1.8,0.4,661,16
3,18,1816,1,378,180048,2,1,2.5,1.3,666,15
3,18,1816,1,378,180049,1,1,0,1.3,673,14
3,18,1816,1,378,180049,2,1,1.5,1.7,656,18
3,18,1805,2,534,180052,1,1,0.1,1.7,614,14
3,18,1805,2,534,180052,2,1,1.1,1.8,608,16
3,18,1805,2,534,180052,3,1,0,1.1,614,15
3,18,1805,2,534,180053,1,1,0.1,1.4,614,14
3,18,1805,2,534,180053,2,1,0.1,1.5,613,14
3,18,1805,2,534,180054,1,1,0.3,1.5,611,13
3,18,1805,2,534,180054,2,1,0.2,1.6,613,14
3,18,1805,2,534,180055,1,3,0.1,2.4,612,14
3,18,1805,2,534,180056,1,1,0.4,2.3,614,15
3,18,1805,2,534,180056,2,1,0.4,2.3,614,15
3,18,1805,2,534,180056,3,1,0.4,2.3,614,15
3,18,1805,2,534,180057,1,1,8.8,3.3,570,13
3,18,1805,2,534,180057,2,1,0.3,2.5,614,14
3,18,1805,2,534,180058,1,5,23.3,2.1,568,14
3,18,1805,2,534,180058,2,5,23.3,2.1,568,14
3,18,1805,2,534,180058,3,5,23.4,1.2,568,14
3,18,1805,2,534,180059,1,1,0.3,2.1,631,13
3,18,1805,2,534,180059,2,1,0.2,3.3,624,14
3,18,1805,2,534,180060,1,1,0.2,2.1,631,13
3,18,1805,2,534,180060,2,1,0.2,2.3,629,14
