"zone","state","lga","sector","ea","pid","c1q2","c1q3","c1q4a","c1q4b","c1q4c","c1q5","c1q6"
3,18,1816,1,378,5,1,33,5,,,15,31
3,18,1816,1,378,6,1,33,8,,,12,51
3,18,1817,2,370,1,1,78,1,,,78,0
3,18,1817,2,370,2,1,45,8,,,30,16
3,18,1817,2,370,3,1,42,8,,,25,51
3,18,1817,2,370,4,1,35,8,,,35,16
3,18,1817,2,370,5,1,44,8,,,21,16
3,18,1817,2,370,6,1,42,9,,,42,26
3,18,1817,2,370,7,1,38,8,,,38,51
3,18,1817,2,370,8,1,48,8,,,48,51
3,18,1820,2,450,1,1,75,1,,,75,0
3,18,1820,2,450,2,1,28,3,,,28,22
3,18,1820,2,450,3,1,27,3,,,27,26
3,18,1820,2,450,4,1,73,8,,,73,0
3,18,1820,2,450,5,1,35,8,,,35,16
3,18,1820,2,450,6,1,97,8,,,97,0
3,18,1822,2,1654,1,1,54,1,,,54,28
3,18,1822,2,1654,2,1,55,8,,,55,0
3,18,1822,2,1654,3,1,28,5,,,28,31
3,18,1822,2,1654,4,1,46,8,,,46,0
3,18,1822,2,1654,5,1,57,8,,,57,51
3,18,1822,2,1654,6,1,46,4,,,46,31
3,18,1822,2,1654,7,1,47,9,,,47,51
3,18,1823,1,1822,1,1,44,1,,,44,51
3,18,1823,1,1822,2,1,52,9,,,52,51
3,18,1823,1,1822,3,1,50,8,,,50,16
3,18,1823,1,1822,4,1,50,9,,,50,51
3,18,1823,1,1822,5,1,28,5,,,28,34
3,18,1823,1,1822,6,1,35,3,,,35,26
3,18,1823,1,1822,7,1,38,7,,,8,41
3,19,1901,2,640,1,1,43,1,,,43,0
3,19,1901,2,640,2,2,30,2,,,30,
3,19,1901,2,640,3,1,50,9,,,50,0
3,19,1901,2,640,4,1,46,5,,,46,26
3,19,1901,2,640,5,2,30,8,,,30,16
3,19,1902,2,52,1,1,50,1,,,50,51
3,19,1902,2,52,2,2,30,2,,,30,51
3,19,1902,2,52,3,2,45,9,,,45,51
3,19,1902,2,52,4,1,30,8,,,30,51
3,19,1902,2,52,5,2,22,8,,,22,51
3,19,1905,2,1290,1,1,56,1,,,56,51
3,19,1905,2,1290,2,2,45,2,,,45,51
3,19,1905,2,1290,3,1,35,8,,,35,16
3,19,1905,2,1290,4,1,45,8,,,45,51
3,19,1905,2,1290,5,1,35,8,,,35,16
3,19,1905,2,1290,6,1,25,5,,,25,26
3,19,1908,2,284,1,1,50,1,,,50,51
3,19,1908,2,284,2,1,50,1,,,50,16
3,19,1908,2,284,3,2,40,8,,,27,51
3,19,1908,2,284,4,1,45,8,,,45,51
3,19,1908,2,284,5,1,45,8,,,45,51
3,19,1910,2,808,1,1,40,1,,,40,26
3,19,1910,2,808,2,1,58,1,,,58,16
3,19,1910,2,808,3,2,50,1,,,50,26
3,19,1910,2,808,4,1,45,6,,,45,26
3,19,1912,1,1510,1,1,26,1,,,26,41
3,19,1912,1,1510,2,1,56,9,,,52,51
3,19,1912,1,1510,3,1,56,1,,,42,41
3,19,1912,1,1510,4,2,22,2,,,20,16
3,19,1912,1,1510,5,2,40,2,,,25,16
3,19,1912,1,1510,6,1,52,7,,,52,43
3,19,1914,2,934,1,1,45,1,,,45,0
3,19,1914,2,934,2,2,30,2,,,30,0
3,19,1914,2,934,3,1,60,9,,,60,0
3,19,1914,2,934,4,1,45,8,,,45,0
3,19,1914,2,934,5,2,35,8,,,35,0
3,19,1916,2,1516,1,1,43,1,,,43,0
3,19,1916,2,1516,2,2,27,2,,,20,0
3,19,1916,2,1516,3,1,52,8,,,52,26
3,19,1916,2,1516,4,1,30,8,,,30,0
3,19,1916,2,1516,5,2,23,5,,,23,34
3,19,1919,2,366,1,1,55,1,,,55,51
3,19,1919,2,366,2,1,50,9,,,50,51
3,19,1919,2,366,3,1,48,8,,,48,51
3,19,1919,2,366,4,1,50,1,,,50,51
3,19,1919,2,366,5,1,45,3,,,45,26
3,19,1921,1,842,1,1,60,1,,,60,27
3,19,1921,1,842,2,2,37,2,,,37,51
3,19,1921,1,842,3,1,43,8,,,41,16
3,19,1921,1,842,4,2,40,5,,,42,16
3,19,1921,1,842,5,1,44,8,,,40,26
3,19,1923,2,284,1,1,60,1,,,60,16
3,19,1923,2,284,2,1,40,8,,,40,41
3,19,1923,2,284,3,2,35,11,,"WOMEN LEADER",35,16
3,19,1923,2,284,4,1,35,7,,,35,41
3,19,1923,2,284,5,1,30,8,,,30,16
3,19,1925,1,2858,1,1,36,1,,,36,16
3,19,1925,1,2858,2,2,25,2,,,10,16
3,19,1925,1,2858,3,1,48,9,,,48,16
3,19,1925,1,2858,4,1,45,8,,,45,16
3,19,1925,1,2858,5,1,25,11,,"STUDENT",25,25
3,19,1925,2,3394,1,1,55,1,,,55,16
3,19,1925,2,3394,2,2,46,2,,,46,0
3,19,1925,2,3394,3,1,60,9,,,60,0
3,19,1925,2,3394,4,2,25,7,,,25,42
3,19,1925,2,3394,5,1,30,5,,,34,
3,19,1928,2,526,1,1,27,1,,,27,41
3,19,1928,2,526,2,1,36,4,,,36,34
3,19,1928,2,526,3,1,37,8,,,37,16
3,19,1928,2,526,4,1,35,8,,,35,16
3,19,1928,2,526,5,1,55,8,,,55,51
3,19,1928,2,526,6,1,60,8,6,,60,51
3,19,1928,2,526,7,1,70,8,,,70,51
3,19,1928,2,526,8,2,70,11,,"WOMAN LEADER",70,51
3,19,1932,2,562,1,1,85,1,,,85,51
3,19,1932,2,562,2,2,55,2,,,55,51
3,19,1932,2,562,3,1,56,8,,,56,51
3,19,1932,2,562,4,1,40,4,,,40,34
3,19,1932,2,562,5,1,42,8,,,42,16
3,19,1932,2,562,6,1,50,8,,,50,16
3,19,1934,2,386,1,1,40,1,,,40,34
3,19,1934,2,386,2,1,26,1,,,26,26
3,19,1934,2,386,3,1,45,4,,,45,34
3,19,1934,2,386,4,2,45,8,,,45,16
3,19,1934,2,386,5,1,60,8,,,60,51
3,19,1936,2,1994,1,1,67,1,,,67,0
3,19,1936,2,1994,2,2,38,2,,,38,0
3,19,1936,2,1994,3,1,30,9,,,30,0
3,19,1936,2,1994,4,2,38,9,,,38,0
3,19,1936,2,1994,5,1,45,11,," FARMER",45,0
3,19,1937,2,432,1,1,72,1,,,72,0
3,19,1937,2,432,2,2,52,2,,,52,0
3,19,1937,2,432,3,1,35,5,,,35,34
3,19,1937,2,432,4,1,29,4,,,29,34
3,19,1937,2,432,5,2,35,5,,,35,34
3,19,1941,2,518,1,1,40,1,,,40,51
3,19,1941,2,518,2,2,35,2,,,35,51
3,19,1941,2,518,3,1,45,8,,,45,51
3,19,1941,2,518,4,1,37,5,,,37,34
3,19,1941,2,518,5,1,50,9,,,50,51
3,19,1943,2,668,1,1,80,1,,,80,51
3,19,1943,2,668,2,1,44,6,,,44,51
3,19,1943,2,668,3,2,30,2,,,30,51
3,19,1943,2,668,4,2,60,8,,,60,51
3,19,1943,2,668,5,1,30,8,,,30,51
3,20,2001,2,1354,1,1,53,1,,,40,34
3,20,2001,2,1354,2,1,48,3,,,35,41
3,20,2001,2,1354,3,1,60,4,,,48,42
3,20,2001,2,1354,4,1,41,6,,,41,16
3,20,2001,2,1354,5,1,45,7,,,20,28
3,20,2001,2,1354,6,2,30,11,,"HOUSE WIFE",30,16
3,20,2003,2,784,1,1,42,1,,,37,26
3,20,2003,2,784,2,1,50,9,,,30,51
3,20,2003,2,784,3,2,27,2,,,12,23
3,20,2003,2,784,4,1,48,8,,,48,61
3,20,2003,2,784,5,1,35,7,,,30,41
3,20,2003,2,784,6,1,30,11,,,30,26
3,20,2003,2,784,7,1,32,8,,,32,22
3,20,2003,2,784,8,1,42,5,,,42,34
3,20,2005,2,970,1,1,78,1,,,20,51
3,20,2005,2,970,2,2,60,2,,,20,51
3,20,2005,2,970,3,1,56,8,,,20,52
3,20,2005,2,970,4,1,50,8,,,20,51
3,20,2005,2,970,5,1,50,8,,,20,51
3,20,2005,2,970,6,1,45,8,,,20,51
3,20,2005,2,970,7,2,40,8,,,20,0
3,20,2005,2,970,8,1,32,8,,,12,13
3,20,2005,2,970,9,1,60,9,,,20,51
3,20,2008,2,1474,1,1,65,1,,,65,51
3,20,2008,2,1474,2,1,62,9,,,62,51
3,20,2008,2,1474,3,1,58,2,,,58,51
3,20,2008,2,1474,4,1,58,5,,,58,51
3,20,2008,2,1474,5,1,52,8,,,52,51
3,20,2008,2,1474,6,1,52,6,,,52,26
3,20,2008,2,1474,7,1,51,3,,,51,26
3,20,2008,2,1474,8,1,45,11,,,45,26
3,20,2009,2,240,1,1,70,1,,,70,0
3,20,2009,2,240,2,1,68,3,,,68,51
3,20,2009,2,240,3,1,70,9,,,65,51
3,20,2009,2,240,4,1,60,6,,,60,12
3,20,2009,2,240,5,1,50,11,,"FARMER",60,51
3,20,2009,2,240,6,1,50,8,,,48,14
3,20,2012,1,844,1,1,40,4,,,18,41
3,20,2012,1,844,2,1,38,11,,,16,31
3,20,2012,1,844,3,1,44,11,,,21,26
3,20,2012,1,844,4,1,54,5,,,17,34
3,20,2012,1,844,5,1,47,5,,,21,43
3,20,2012,1,844,6,1,41,4,,,20,41
3,20,2013,2,1232,1,1,70,1,,,70,51
3,20,2013,2,1232,2,1,50,2,,,50,23
3,20,2013,2,1232,3,2,36,8,,,36,16
3,20,2013,2,1232,4,1,35,4,,,35,26
3,20,2013,2,1232,5,1,25,7,,,25,26
3,20,2015,2,1746,1,1,67,1,,,67,51
3,20,2015,2,1746,2,2,51,2,,,51,0
3,20,2015,2,1746,3,1,62,9,,,54,51
3,20,2015,2,1746,4,1,40,8,,,40,51
3,20,2015,2,1746,5,1,32,8,,,32,51
3,20,2015,2,1746,6,1,50,8,,,40,51
3,20,2015,2,1746,7,1,45,8,,,41,0
3,20,2015,2,1746,8,1,47,8,,,47,51
3,20,2018,2,1134,1,1,52,1,,,62,51
3,20,2018,2,1134,2,1,60,9,,,45,51
3,20,2018,2,1134,3,1,50,2,,,36,0
3,20,2018,2,1134,4,1,18,11,,,15,24
3,20,2018,2,1134,5,1,25,8,,,25,51
3,20,2018,2,1134,6,1,28,8,,,28,51
3,20,2018,2,1134,7,1,40,4,,,10,34
3,20,2018,2,1134,8,1,50,8,,,50,51
3,20,2019,2,344,1,1,55,1,,,55,26
3,20,2019,2,344,2,1,65,9,,,65,51
3,20,2019,2,344,3,1,70,8,,,70,0
3,20,2019,2,344,4,1,35,4,,,35,25
3,20,2019,2,344,5,1,50,3,,,50,16
3,20,2021,1,3300,1,1,52,1,,,26,26
3,20,2021,1,3300,2,1,37,8,,,15,43
3,20,2021,1,3300,3,1,60,9,,,15,34
3,20,2021,1,3300,4,1,45,8,,,13,34
3,20,2021,1,3300,5,2,42,11,,,14,16
3,20,2021,1,3300,6,1,37,8,,,13,34
3,20,2021,1,3300,7,1,40,5,,,16,41
3,20,2021,1,3300,8,2,35,2,,,20,26
3,20,2022,2,1130,1,1,51,1,,,51,51
3,20,2022,2,1130,2,2,41,2,,,41,0
3,20,2022,2,1130,3,1,40,8,,,40,51
3,20,2022,2,1130,4,1,43,9,,,5,51
3,20,2022,2,1130,5,1,55,8,,,55,51
3,20,2022,2,1130,6,1,37,8,,,37,0
3,20,2022,2,1130,7,1,33,8,,,33,0
3,20,2022,2,1130,8,1,35,8,,,35,51
3,20,2025,2,760,1,1,70,1,,,30,0
3,20,2025,2,760,2,1,75,9,,,15,15
3,20,2025,2,760,3,1,55,2,,,15,26
3,20,2025,2,760,4,1,50,8,,,20,16
3,20,2025,2,760,5,1,58,9,,,30,16
3,20,2025,2,760,6,1,52,8,,,20,12
3,20,2025,2,1304,1,1,60,1,,,50,16
3,20,2025,2,1304,2,1,70,9,,,70,51
3,20,2025,2,1304,3,1,40,6,,,32,26
3,20,2025,2,1304,4,1,41,11,,,35,32
3,20,2025,2,1304,5,1,50,8,,,45,51
3,20,2025,2,1304,6,1,35,5,,,32,23
3,20,2028,2,498,1,1,75,1,,,75,16
3,20,2028,2,498,2,1,70,9,,,65,51
3,20,2028,2,498,3,1,51,2,,,51,26
3,20,2028,2,498,4,1,42,7,,,42,16
3,20,2028,2,498,5,1,37,5,,,37,41
3,20,2028,2,498,6,1,35,5,,,33,34
3,20,2030,2,1050,1,1,40,1,,,7,13
3,20,2030,2,1050,2,1,55,8,,,4,51
3,20,2030,2,1050,3,1,62,9,,,42,51
3,20,2030,2,1050,4,1,30,8,,,30,51
3,20,2030,2,1050,5,2,22,2,,,7,0
3,20,2030,2,1050,6,1,32,8,,,3,52
3,20,2030,2,1050,7,1,35,8,,,6,51
3,20,2030,2,1050,8,1,41,8,,,2,13
3,20,2032,1,1390,1,1,70,1,,,40,34
3,20,2032,1,1390,2,2,50,2,,,20,51
3,20,2032,1,1390,3,1,37,8,,,30,41
3,20,2032,1,1390,4,1,50,9,,,40,51
3,20,2032,1,1390,5,1,21,11,,,15,26
3,20,2032,1,1390,6,1,47,4,,,38,34
3,20,2032,1,1390,7,1,34,7,,,30,41
3,20,2032,1,1390,8,1,35,10,,,30,41
3,20,2032,1,1390,9,1,53,6,,,47,41
3,20,2032,2,1772,1,1,60,1,,,60,0
3,20,2032,2,1772,2,1,42,9,,,30,51
3,20,2032,2,1772,3,1,42,6,,,42,26
3,20,2032,2,1772,4,2,50,2,,,32,0
3,20,2032,2,1772,5,1,48,8,,,48,25
3,20,2032,2,1772,6,1,35,8,,,27,51
3,20,2032,2,1772,7,1,20,11,,,17,26
3,20,2032,2,1772,8,1,60,8,,,60,0
3,20,2032,2,1772,9,1,30,8,,,30,16
3,21,2102,2,1124,1,1,65,1,,,65,51
3,21,2102,2,1124,2,2,45,2,,,30,51
3,21,2102,2,1124,3,1,80,8,,,80,51
3,21,2102,2,1124,4,1,65,9,,,65,51
3,21,2102,2,1124,5,1,42,7,,,42,41
3,21,2102,2,1124,6,1,30,11,,"STUDENT",30,26
3,21,2106,2,236,1,1,67,1,,,54,41
3,21,2106,2,236,2,2,61,2,,,45,51
3,21,2106,2,236,3,1,30,8,,,30,26
3,21,2106,2,236,4,1,50,9,,,50,51
3,21,2106,2,236,5,1,22,8,,,22,26
3,21,2106,2,236,6,1,20,11,,"STUDENT",20,26
3,21,2106,2,236,7,1,50,8,,,50,51
3,21,2106,2,236,8,2,25,8,,,25,51
3,21,2106,2,2822,1,1,70,1,,,33,51
3,21,2106,2,2822,2,2,60,2,,,33,51
3,21,2106,2,2822,3,1,40,8,,,33,51
3,21,2106,2,2822,4,1,45,9,,,32,51
3,21,2106,2,2822,5,1,35,11,,"STUDENT",25,42
3,21,2106,2,2822,6,2,22,8,,,11,51
3,21,2106,2,2822,7,1,24,11,,"STUDENT",10,34
3,21,2108,1,520,1,1,65,1,,,25,51
3,21,2108,1,520,2,2,40,2,,,24,51
3,21,2108,1,520,3,1,31,3,,,25,26
3,21,2108,1,520,4,1,52,9,,,20,51
3,21,2108,1,520,5,1,42,8,,,42,26
3,21,2109,2,38,1,1,,1,,,55,51
3,21,2109,2,38,2,2,50,2,,,50,51
3,21,2109,2,38,3,1,25,6,,,25,51
3,21,2109,2,38,4,1,36,9,,,36,51
3,21,2109,2,38,5,1,21,11,,"STUDENT",21,26
3,21,2111,2,180,1,1,75,1,,,10,41
3,21,2111,2,180,2,2,50,2,,,10,51
3,21,2111,2,180,3,1,50,3,,,50,26
3,21,2111,2,180,4,1,55,8,,,55,51
3,21,2111,2,180,5,1,70,9,,,70,51
3,21,2111,2,180,6,1,28,11,,"STUDENT",28,26
3,21,2111,2,180,7,1,58,8,,,58,51
3,21,2111,2,180,8,1,55,6,,,55,51
3,21,2115,2,926,1,1,60,1,,,60,0
3,21,2115,2,926,2,2,50,2,,,50,0
3,21,2115,2,926,3,1,28,9,,,28,51
3,21,2115,2,926,4,1,60,8,,,60,0
3,21,2115,2,926,5,1,20,11,,"STUDENT",20,26
3,21,2115,2,926,6,1,38,6,,,38,0
3,21,2117,2,554,1,1,37,1,,,37,26
3,21,2117,2,554,2,2,26,2,,,26,51
3,21,2117,2,554,3,1,55,3,,,55,51
3,21,2117,2,554,4,1,55,9,,,55,51
3,21,2117,2,554,5,1,30,8,,,30,26
3,21,2117,2,554,6,1,16,11,,"STUDENT",16,24
3,21,2119,2,2146,1,1,43,1,,,43,26
3,21,2119,2,2146,2,2,38,2,,,38,16
3,21,2119,2,2146,3,1,57,3,,,57,26
3,21,2119,2,2146,4,1,45,6,,,45,26
3,21,2119,2,2146,5,1,29,8,,,29,51
3,21,2119,2,2146,6,1,28,11,,"STUNDET",28,26
3,21,2119,2,3956,1,1,70,1,1,,20,0
3,21,2119,2,3956,2,2,50,2,2,,20,0
3,21,2119,2,3956,3,1,45,9,9,,19,16
3,21,2119,2,3956,4,2,36,8,8,,19,0
3,21,2119,2,3956,5,1,,6,6,,24,0
3,21,2119,2,3956,6,1,20,11,,"STUDENT",20,23
1,22,2201,2,422,1,1,60,8,,,31,0
1,22,2201,2,422,2,1,35,3,,,35,16
1,22,2201,2,422,3,2,60,8,,,4,0
1,22,2201,2,422,4,2,44,8,,,6,31
1,22,2201,2,422,5,1,63,1,,,24,42
1,22,2203,2,266,1,1,50,3,,,50,0
1,22,2203,2,266,2,1,35,11,,"YOUTH LEADER",35,0
1,22,2203,2,266,3,1,22,11,,"YOUTH LEADER",22,26
1,22,2203,2,266,4,2,20,8,,,5,24
1,22,2203,2,266,5,2,20,8,,,20,23
1,22,2203,2,266,6,1,46,5,,,46,34
1,22,2203,2,530,1,1,75,1,,,75,15
1,22,2203,2,530,2,1,64,3,,,28,16
1,22,2203,2,530,3,1,60,8,,,26,16
1,22,2203,2,530,4,2,54,2,,,40,0
1,22,2203,2,530,5,1,30,11,,"YOUTH LEADER",30,26
1,22,2203,2,530,6,1,37,3,,,37,26
1,22,2203,2,530,7,1,69,8,,,31,13
1,22,2203,2,530,8,1,70,8,,,70,0
1,22,2205,2,664,1,1,91,1,,,91,0
1,22,2205,2,664,2,1,55,1,,,55,0
1,22,2205,2,664,3,1,86,3,,,86,0
1,22,2205,2,664,4,1,35,5,,,35,34
1,22,2205,2,664,5,1,30,11,,"YOUTH LEADER",26,26
1,22,2205,2,664,6,1,27,8,,,27,26
1,22,2205,2,664,7,1,25,8,,,23,26
1,22,2205,2,664,8,1,24,3,,,19,26
1,22,2205,2,664,9,2,35,11,,"WOMEN LEADER",35,26
1,22,2205,2,2432,1,1,60,3,,,50,0
1,22,2205,2,2432,2,1,40,3,,,40,16
1,22,2205,2,2432,3,1,53,9,,,4,16
1,22,2205,2,2432,4,2,21,2,,,21,23
1,22,2205,2,2432,5,1,78,3,,,78,0
1,22,2209,1,792,1,1,74,3,,,74,16
1,22,2209,1,792,2,1,56,3,,,56,16
1,22,2209,1,792,3,1,68,9,,,68,42
1,22,2209,1,792,4,2,56,8,,,56,42
1,22,2209,1,792,5,2,72,8,,,72,0
1,22,2209,1,792,6,2,45,11,,"WOMEN LEADER",45,34
1,22,2211,2,594,1,1,25,11,,"YOUTH LEADER",10,24
1,22,2211,2,594,2,1,24,8,,,24,32
1,22,2211,2,594,3,2,20,7,,,5,32
1,22,2211,2,594,4,1,20,3,,,20,26
1,22,2211,2,594,5,1,20,3,,,20,26
1,22,2211,2,594,6,1,20,8,,,20,26
1,22,2211,2,594,7,1,21,8,,,21,26
1,22,2211,2,594,8,1,23,8,,,23,34
1,22,2211,2,594,9,1,20,8,,,20,32
1,22,2211,1,806,1,1,78,1,,,15,14
1,22,2211,1,806,2,1,20,3,,,10,42
1,22,2211,1,806,3,1,21,3,,,12,26
1,22,2211,1,806,4,1,19,11,,"YOUTH LEADER",19,26
1,22,2211,1,806,5,1,70,8,,,35,0
1,22,2211,1,806,6,2,25,8,,,25,26
1,22,2214,2,1354,1,1,82,1,,,60,0
1,22,2214,2,1354,2,1,90,3,,,20,0
1,22,2214,2,1354,3,1,86,3,,,40,0
1,22,2214,2,1354,4,1,40,11,,"YOUTH LEADER",30,31
1,22,2214,2,1354,5,1,70,11,,"CHIEF LEADER",25,0
1,22,2214,2,1354,6,2,42,8,,,28,13
1,22,2214,2,1354,7,1,19,8,,,19,26
1,22,2214,2,1354,8,2,48,8,,,40,0
1,22,2214,2,1354,9,1,42,8,,,42,16
1,22,2216,1,428,1,1,58,3,,,24,41
1,22,2216,1,428,2,1,60,9,,,50,0
1,22,2216,1,428,3,1,56,11,,,56,16
1,22,2216,1,428,4,1,57,6,,,57,32
1,22,2216,1,428,5,1,67,6,,,67,0
1,22,2216,1,428,6,2,40,8,,,40,16
1,22,2216,1,428,7,2,43,8,,,16,16
1,22,2216,1,428,8,1,25,9,,,25,26
1,22,2216,1,428,9,1,30,3,,,30,25
1,22,2218,2,596,1,1,47,3,,,15,26
1,22,2218,2,596,2,1,21,3,,,3,26
1,22,2218,2,596,3,1,25,8,,,10,0
1,22,2218,2,596,4,2,29,8,,,15,0
1,22,2218,2,596,5,1,35,8,,,15,23
1,22,2220,1,1296,1,1,45,2,,,21,41
1,22,2220,1,1296,2,1,80,9,,,40,0
1,22,2220,1,1296,3,1,65,3,,,50,14
1,22,2220,1,1296,4,1,85,9,,,60,0
1,22,2220,1,1296,5,2,32,8,,,20,26
1,22,2220,1,1296,6,2,25,11,,"YOUTH LEADER",13,26
1,22,2220,1,1296,7,1,27,8,,,20,26
1,23,2302,2,1982,1,1,67,1,,,37,0
1,23,2302,2,1982,2,1,36,8,,,10,16
1,23,2302,2,1982,3,1,34,8,,,12,0
1,23,2302,2,1982,4,1,37,3,,,15,0
1,23,2302,2,1982,5,1,24,8,,,24,0
1,23,2303,2,2348,1,1,105,1,,,105,0
1,23,2303,2,2348,2,1,110,8,11,"HIGH CHIEF",110,0
1,23,2303,2,2348,3,1,82,8,11,"HIGH CHIEF",82,0
1,23,2303,2,2348,4,1,85,8,11,"HIGH CHIEF",85,0
1,23,2303,2,2348,5,1,87,8,,,87,0
1,23,2303,2,2348,6,1,90,8,,,90,0
1,23,2303,2,2348,7,1,79,8,,,79,0
1,23,2303,2,2348,8,1,45,8,,,45,26
1,23,2303,2,2348,9,2,50,5,,,50,42
1,23,2304,2,322,1,1,69,1,,,69,43
1,23,2304,2,322,2,1,76,11,,"HIGH CHIEF",76,16
1,23,2304,2,322,3,1,55,11,,"HIGH CHIEF",55,34
1,23,2304,2,322,4,1,50,11,,"HIGH CHIEF",50,0
1,23,2304,2,322,5,1,47,5,,,47,43
1,23,2304,2,322,6,1,54,9,,,54,41
1,23,2304,2,322,7,1,52,8,9,,52,41
1,23,2304,2,322,8,2,60,2,8,,60,34
1,23,2304,2,322,9,1,50,8,,,50,0
1,23,2306,1,970,1,1,72,1,,,72,51
1,23,2306,1,970,2,1,75,3,,,60,51
1,23,2306,1,970,3,2,35,8,,,20,26
1,23,2306,1,970,4,1,36,9,,,36,26
1,23,2306,1,970,5,1,27,9,,,27,26
1,23,2306,1,970,6,1,41,5,,,41,31
1,23,2307,1,78,1,1,57,1,,,57,26
1,23,2307,1,78,2,1,45,8,,,45,16
1,23,2307,1,78,3,2,47,2,8,,25,16
1,23,2307,1,78,4,1,46,8,,,46,26
1,23,2307,1,78,5,1,32,8,,,32,34
1,23,2307,1,78,6,2,28,8,,,5,26
1,23,2307,1,78,7,2,46,8,,,20,16
1,23,2307,1,2316,1,1,77,1,,,77,26
1,23,2307,1,2316,2,1,69,9,,,69,11
1,23,2307,1,2316,3,1,52,11,,"CIVIL SERVANT",52,41
1,23,2307,1,2316,4,2,55,2,,,30,1
1,23,2307,1,2316,5,1,72,11,,"CIVIL SERVANT",72,26
1,23,2307,1,2316,6,1,43,11,,"CIVIL SERVANT",43,42
1,23,2307,1,2316,7,1,31,3,,,31,41
1,23,2308,1,556,1,1,74,1,,,74,16
1,23,2308,1,556,2,2,62,2,8,,30,61
1,23,2308,1,556,3,1,58,9,11,"TEACHER",58,32
1,23,2308,1,556,4,1,60,8,9,,60,32
1,23,2308,1,556,5,2,31,8,,,31,26
1,23,2308,1,556,6,1,65,8,,,65,16
1,23,2308,1,556,7,1,55,8,,,55,0
1,23,2308,1,5180,1,1,85,1,,,85,51
1,23,2308,1,5180,2,1,83,3,,,83,51
1,23,2308,1,5180,3,1,52,8,,,52,61
1,23,2308,1,5180,4,2,50,8,,,25,0
1,23,2308,1,5180,5,1,41,11,,"YOUTH LEADER",41,26
1,23,2308,1,5180,6,1,45,9,,,45,26
1,23,2308,1,5180,7,1,51,8,11,"YOUTH LEADER",51,26
1,23,2309,2,998,1,1,65,1,,,35,0
1,23,2309,2,998,2,2,27,2,,,8,0
1,23,2309,2,998,3,1,32,3,,,19,0
1,23,2309,2,998,4,1,23,11,,"YOUTH LEADER",23,26
1,23,2309,2,998,5,1,25,11,,"YOUTH LAEDER",25,32
1,23,2311,2,516,1,1,72,11,,"HIGH CHIEF",72,16
1,23,2311,2,516,2,1,47,8,,,47,26
1,23,2311,2,516,3,1,55,11,,"HIGH CHIEF",55,26
1,23,2311,2,516,4,1,69,11,,"HIGH CHIEF",69,16
1,23,2311,2,516,5,1,55,3,,,55,26
1,23,2311,2,516,6,1,48,11,,"CIVIL SERVANT",48,34
1,23,2311,2,516,7,1,47,11,,"CIVIL SERVANT",47,26
1,23,2311,2,516,8,1,56,11,,"CIVIL SERVANT",56,16
1,23,2315,2,924,1,1,93,1,,,45,61
1,23,2315,2,924,2,1,70,2,11,"HIGH CHIEF",25,42
1,23,2315,2,924,3,1,75,11,,"HIGH CHIEF",75,27
1,23,2315,2,924,4,1,57,9,,,10,26
1,23,2315,2,924,5,1,78,11,,"HIGH CHIEF",78,16
1,23,2315,2,924,6,1,50,5,,,20,52
1,23,2315,2,924,7,2,40,8,,,10,26
1,23,2315,2,924,8,2,43,8,,,15,16
1,23,2316,1,140,1,1,52,11,,"HIGH CHIEF",52,26
1,23,2316,1,140,2,1,75,11,,"HIGH CHIEF",75,16
1,23,2316,1,140,3,1,90,11,,"HIGH CHIEF",90,16
1,23,2316,1,140,4,1,80,11,,"HIGH CHIEF",80,16
1,23,2316,1,140,5,1,90,11,,"HIGH CHIEF",90,16
1,23,2316,1,140,6,1,45,11,,"HIGH CHIEF",45,34
1,23,2316,1,140,7,1,42,8,,,42,34
1,23,2316,1,140,8,1,65,8,,,65,16
1,23,2316,1,140,9,1,75,8,,,75,16
6,24,2401,1,766,1,1,75,11,,"LANDLORD",30,42
6,24,2401,1,766,2,1,70,11,,"LANDLORD",30,32
6,24,2401,1,766,3,1,65,11,,"SECRETARY",37,28
6,24,2401,1,766,4,1,40,11,,"HEAD OF YOUTH",26,26
6,24,2401,1,766,5,2,70,11,,"WOMAN LEADER",28,34
6,24,2401,1,766,6,1,63,11,,"FINANCIAL SECRETARY",25,28
6,24,2401,1,766,7,1,75,11,,"ELDER",30,42
6,24,2401,1,766,8,2,70,11,,"IYA OLOJA",32,26
6,24,2403,1,674,1,1,78,1,,,35,16
6,24,2403,1,674,2,1,64,11,,"CHAIRMAN",22,42
6,24,2403,1,674,3,1,58,11,,"VICE CHAIRMAN",18,16
6,24,2403,1,674,4,2,59,8,,,20,26
6,24,2403,1,674,5,1,42,4,,,10,42
6,24,2403,1,1588,1,1,76,11,,"CDA CHAIRMAN",34,33
6,24,2403,1,1588,2,1,65,11,,"CDA TREASURER",33,42
6,24,2403,1,1588,3,1,64,11,,"CDA SECRETARY",38,16
6,24,2403,1,1588,4,1,72,11,,"CDA MEMBER",33,42
6,24,2403,1,1588,5,2,67,11,,"CDA MEMBER",32,0
6,24,2403,1,1588,6,1,58,11,,"CHIEF IMAM",34,26
6,24,2403,1,3592,1,1,70,1,,,32,33
6,24,2403,1,3592,2,1,36,11,,"CDA SECRETARY",8,42
6,24,2403,1,3592,3,1,45,11,,"CDA TREASURER",10,42
6,24,2403,1,3592,4,1,54,11,,"FINANCIAL SECRETARY",10,42
