"zone","state","lga","sector","ea","activity_cd","c3q2c","c3q3","c3q4","c3q5","c3q6","c3q7","c3q8","c3q9","c3q10","c3q11","c3q12","c3q13"
4,11,1104,2,434,2,1120,1,1,1,1000,1,500,1,300,1,6000,120
4,11,1104,2,434,3,1020,1,1,1,1000,1,500,1,300,1,6000,120
4,11,1104,2,434,4,1110,1,1,1,1000,1,500,1,300,1,6000,120
4,11,1104,2,434,5,,2,,,,,,,,,,
4,11,1104,2,434,6,,2,,,,,,,,,,
4,11,1105,2,100,1,,1,1,1,500,1,300,2,,1,5000,100
4,11,1105,2,100,2,1120,1,3,1,1000,1,700,2,,1,8000,120
4,11,1105,2,100,3,1020,1,3,1,1000,1,700,2,,1,8000,120
4,11,1105,2,100,4,1110,1,3,1,1000,1,700,2,,1,8000,120
4,11,1105,2,100,5,,2,,,,,,,,,,
4,11,1105,2,100,6,,2,,,,,,,,,,
4,11,1106,2,446,1,,1,1,1,7000,1,500,1,200,1,6000,100
4,11,1106,2,446,2,1120,1,3,1,1000,1,700,1,500,1,7000,120
4,11,1106,2,446,3,1020,1,3,1,1000,1,700,1,500,1,7000,120
4,11,1106,2,446,4,1080,1,3,1,800,1,700,1,400,1,5000,120
4,11,1106,2,446,5,,1,3,1,800,1,700,1,400,1,4000,100
4,11,1106,2,446,6,,1,3,1,800,1,700,1,400,1,4000,100
4,11,1107,2,1034,1,,1,1,1,600,1,300,2,,1,7000,100
4,11,1107,2,1034,2,1120,1,1,1,1000,1,700,2,,1,7000,100
4,11,1107,2,1034,3,1020,1,1,1,1000,1,700,2,,1,7000,100
4,11,1107,2,1034,4,1110,1,1,1,1000,1,700,2,,1,7000,100
4,11,1107,2,1034,5,,2,,,,,,,,,,
4,11,1107,2,1034,6,,2,,,,,,,,,,
4,11,1108,2,492,1,,1,1,1,1000,1,500,2,,1,5000,100
4,11,1108,2,492,2,1120,1,1,1,1000,1,700,1,500,1,6000,120
4,11,1108,2,492,3,1020,1,1,1,1000,1,700,1,500,1,6000,120
4,11,1108,2,492,4,1040,1,1,1,1000,1,700,1,500,1,6000,120
4,11,1108,2,492,5,,2,,,,,,,,,,
4,11,1108,2,492,6,,2,,,,,,,,,,
4,11,1109,2,672,1,,1,1,1,900,1,700,2,,1,7000,100
4,11,1109,2,672,2,1120,1,1,1,1000,1,800,2,,1,8000,120
4,11,1109,2,672,3,1020,1,1,1,1000,1,800,2,,1,8000,120
4,11,1109,2,672,4,1110,1,1,1,1000,1,800,2,,1,8000,120
4,11,1109,2,672,5,,2,,,,,,,,,,
4,11,1109,2,672,6,,2,,,,,,,,,,
4,11,1110,2,714,1,,1,1,1,500,1,300,1,200,1,7000,30
4,11,1110,2,714,2,1120,1,1,1,1000,1,700,1,400,1,8000,30
4,11,1110,2,714,3,1020,1,1,1,1000,1,700,1,400,1,8000,30
4,11,1110,2,714,4,1080,1,1,1,1000,1,700,1,400,1,8000,30
4,11,1110,2,714,5,,2,,,,,,,,,,
4,11,1110,2,714,6,,2,,,,,,,,,,
4,11,1110,2,2752,1,,1,1,1,500,1,300,2,,1,5000,100
4,11,1110,2,2752,2,1120,1,1,1,1500,1,1000,2,,1,7000,120
4,11,1110,2,2752,3,1020,1,1,1,1500,1,1000,2,,1,7000,120
4,11,1110,2,2752,4,1080,1,1,1,1500,1,1000,2,,1,4000,120
4,11,1110,2,2752,5,,2,,,,,,,,,,
4,11,1110,2,2752,6,,2,,,,,,,,,,
4,11,1112,2,78,1,,1,1,1,500,1,300,2,,1,5000,100
4,11,1112,2,78,2,1120,1,1,1,1000,1,500,2,,1,7000,120
4,11,1112,2,78,3,1020,1,1,1,1000,1,500,2,,1,7000,120
4,11,1112,2,78,4,1080,1,1,1,1000,1,500,2,,1,7000,120
4,11,1112,2,78,5,,2,,,,,,,,,,
4,11,1112,2,78,6,,2,,,,,,,,,,
4,11,1112,2,1952,1,,1,1,1,500,1,300,2,,1,5000,100
4,11,1112,2,1952,2,1120,1,1,1,1000,1,500,2,,1,7000,150
4,11,1112,2,1952,3,1020,1,1,1,1000,1,500,2,,1,7000,150
4,11,1112,2,1952,4,1080,1,1,1,1000,1,500,2,,1,7000,150
4,11,1112,2,1952,5,,2,,,,,,,,,,
4,11,1112,2,1952,6,,2,,,,,,,,,,
4,11,1113,2,954,1,,1,1,1,500,1,300,2,,1,6000,100
4,11,1113,2,954,2,1120,1,3,1,1000,1,700,2,,1,8000,150
4,11,1113,2,954,3,1020,1,3,1,1000,1,700,2,,1,8000,150
4,11,1113,2,954,4,1080,1,3,1,1000,1,700,2,,1,8000,150
4,11,1113,2,954,5,,2,,,,,,,,,,
4,11,1113,2,954,6,,2,,,,,,,,,,
5,12,1204,2,736,1,,,,,,,,,,,,
5,12,1204,2,736,2,1120,1,3,1,800,1,500,1,500,1,500,
5,12,1204,2,736,3,2170,1,3,1,800,1,500,1,500,1,5000,
5,12,1204,2,736,4,1020,1,3,1,800,1,500,1,500,1,5000,
5,12,1204,2,736,5,,,,,,,,,,,,
5,12,1204,2,736,6,,,,,,,,,,,,
5,12,1208,2,526,1,,,,,,,,,,,,
5,12,1208,2,526,2,1120,1,1,1,700,1,600,1,500,2,,
5,12,1208,2,526,3,1020,1,1,1,700,1,600,1,500,2,,
5,12,1208,2,526,4,1080,2,,,,,,,,,,
5,12,1208,2,526,5,,,,,,,,,,,,
5,12,1208,2,526,6,,,,,,,,,,,,
5,12,1210,2,462,1,,2,,,,,,2,,2,,
5,12,1210,2,462,2,1020,1,3,1,600,2,,2,,2,,
5,12,1210,2,462,3,1120,1,3,1,600,2,,2,,2,,
5,12,1210,2,462,4,,2,,,,,,,,,,
5,12,1210,2,462,5,,2,,,,,,,,,,
5,12,1210,2,462,6,,2,,,,,,,,,,
5,12,1214,2,452,1,,,,,,,,,,,,
5,12,1214,2,452,2,1020,1,3,1,1000,2,,2,,2,,
5,12,1214,2,452,3,1120,1,3,1,1000,2,,2,,2,,
5,12,1214,2,452,4,,,,,,,,,,,,
5,12,1214,2,452,5,,,,,,,,,,,,
5,12,1214,2,452,6,,,,,,,,,,,,
5,12,1216,2,618,1,,,,,,,,,,,,
5,12,1216,2,618,2,1120,1,3,1,500,2,,2,,2,,
5,12,1216,2,618,3,1020,1,3,1,500,1,500,2,,2,,
5,12,1216,2,618,4,1080,1,3,2,,1,500,2,,2,,
5,12,1216,2,618,5,,,,,,,,,,,,
5,12,1216,2,618,6,,,,,,,,,,,,
6,13,1301,1,1206,1,,1,1,1,1500,2,,1,1000,1,10000,5
6,13,1301,1,1206,2,1120,1,1,1,1000,1,500,2,,1,7500,3
6,13,1301,1,1206,3,1020,2,,,,,,,,,,
6,13,1301,1,1206,4,1080,1,1,2,,1,1000,1,500,1,7500,3
6,13,1301,1,1206,5,,2,,,,,,,,,,
6,13,1301,1,1206,6,,1,1,1,1000,2,,1,600,1,8000,4
6,13,1303,1,626,1,,1,1,1,800,2,,1,700,1,800,4
6,13,1303,1,626,2,1120,1,1,1,600,1,500,1,500,1,6000,2
6,13,1303,1,626,3,,2,,,,,,,,,,
6,13,1303,1,626,4,,2,,,,,,,,,,
6,13,1303,1,626,5,,2,,,,,,,,,,
6,13,1303,1,626,6,,1,1,1,500,2,,1,500,1,4500,2
6,13,1305,2,10,1,,1,1,1,1500,2,,1,1000,1,12000,5
6,13,1305,2,10,2,1120,1,1,1,1000,1,700,1,500,1,8000,4
6,13,1305,2,10,3,1080,1,1,2,,1,500,1,500,1,6000,3
6,13,1305,2,10,4,,2,,,,,,,,,,
6,13,1305,2,10,5,,2,,,,,,,,,,
6,13,1305,2,10,6,,1,1,1,700,2,,1,500,1,6000,3
6,13,1305,1,1232,1,,1,1,1,1000,2,,1,1000,1,9000,4
6,13,1305,1,1232,2,1120,1,1,2,,1,500,1,500,1,7000,3
6,13,1305,1,1232,3,1020,2,,,,,,,,,,
6,13,1305,1,1232,4,1080,1,1,2,,1,500,1,500,1,7000,3
6,13,1305,1,1232,5,,2,,,,,,,,,,
6,13,1305,1,1232,6,,1,1,1,800,2,,1,500,1,7000,3
6,13,1307,1,268,1,,1,1,1,1200,2,,1,1000,1,12000,5
6,13,1307,1,268,2,1120,1,1,1,1000,1,700,1,700,1,9000,4
6,13,1307,1,268,3,1080,1,1,2,,1,500,1,500,1,7500,3
6,13,1307,1,268,4,,2,,,,,,,,,,
6,13,1307,1,268,5,,2,,,,,,,,,,
6,13,1307,1,268,6,,1,1,1,600,2,,1,500,1,6000,2
6,13,1309,2,674,1,,1,1,1,1000,2,,2,,1,9000,3
6,13,1309,2,674,2,,2,,,,,,,,,,
6,13,1309,2,674,3,,2,,,,,,,,,,
6,13,1309,2,674,4,,2,,,,,,,,,,
6,13,1309,2,674,5,,2,,,,,,,,,,
6,13,1309,2,674,6,,1,1,1,500,2,,2,,1,500,2
6,13,1310,1,1300,1,,1,1,1,1000,2,,1,1000,1,7500,3
6,13,1310,1,1300,2,1120,1,1,1,1000,1,600,1,600,1,7500,3
6,13,1310,1,1300,3,3040,1,1,1,1000,1,1000,1,1000,1,7500,5
6,13,1310,1,1300,4,1020,2,,,,,,,,,,
6,13,1310,1,1300,5,,2,,,,,,,,,,
6,13,1310,1,1300,6,,1,1,1,500,2,,1,500,1,4000,2
6,13,1314,1,6,1,,1,1,1,1500,2,,1,800,1,9000,4
6,13,1314,1,6,2,,2,,,,,,,,,,
6,13,1314,1,6,3,,2,,,,,,,,,,
6,13,1314,1,6,4,1090,1,1,1,800,1,800,1,800,1,10000,5
6,13,1314,1,6,5,,2,,,,,,,,,,
6,13,1314,1,6,6,,1,1,1,700,2,,1,500,1,7000,3
4,14,1401,2,1116,1,,2,,,,,,,,,,
4,14,1401,2,1116,2,1020,1,1,1,1500,1,1500,1,1000,1,6000,50
4,14,1401,2,1116,3,1040,1,1,1,1500,1,1500,1,1000,1,6000,50
4,14,1401,2,1116,4,1123,1,1,1,1500,2,,2,,1,6000,80
4,14,1401,2,1116,5,,2,,,,,,,,,,
4,14,1401,2,1116,6,,2,,,,,,,,,,
4,14,1406,2,694,1,,2,,,,,,,,,,
4,14,1406,2,694,2,1040,1,3,1,1500,1,1500,2,,2,,
4,14,1406,2,694,3,1020,1,3,1,1500,1,1500,2,,2,,
4,14,1406,2,694,4,1120,1,3,1,1500,1,1500,2,,2,,
4,14,1406,2,694,5,,2,,,,,,,,,,
4,14,1406,2,694,6,,2,,,,,,,,,,
4,14,1407,2,68,1,,2,,,,,,,,,,
4,14,1407,2,68,2,1120,1,3,1,1000,2,,2,,1,8000,30
4,14,1407,2,68,3,1020,1,3,1,1000,2,,2,,1,8000,30
4,14,1407,2,68,4,1040,1,3,1,1000,2,,2,,1,8000,30
4,14,1407,2,68,5,,2,,,,,,,,,,
4,14,1407,2,68,6,,1,3,2,,1,1000,2,,1,3500,10
4,14,1408,2,968,1,,2,,,,,,,,,,
4,14,1408,2,968,2,1020,1,1,1,1000,1,700,2,,2,,
4,14,1408,2,968,3,1123,1,1,1,1000,2,,2,,2,,
4,14,1408,2,968,4,1040,1,1,1,1000,1,700,2,,2,,
4,14,1408,2,968,5,,2,,,,,,,,,,
4,14,1408,2,968,6,,2,,,,,,,,,,
4,14,1408,2,1996,1,,2,,,,,,,,,,
4,14,1408,2,1996,2,1123,1,1,1,1000,2,,2,,2,,
4,14,1408,2,1996,3,1020,1,1,1,1000,2,,2,,2,,
4,14,1408,2,1996,4,1040,1,1,1,1000,2,,2,,2,,
4,14,1408,2,1996,5,,2,,,,,,,,,,
4,14,1408,2,1996,6,,2,,,,,,,,,,
4,14,1410,2,236,1,,2,,,,,,,,,,
4,14,1410,2,236,2,1020,1,3,1,1500,1,1500,2,,2,,
4,14,1410,2,236,3,1120,1,3,1,1500,2,,2,,2,,
4,14,1410,2,236,4,1040,1,3,1,1500,1,1500,2,,2,,
4,14,1410,2,236,5,,2,,,,,,,,,,
4,14,1410,2,236,6,,2,,,,,,,,,,
4,14,1411,2,1066,1,,,,,,,,,,,,
4,14,1411,2,1066,2,1020,1,1,1,1000,1,1000,2,,2,,
4,14,1411,2,1066,3,1123,1,1,1,1000,2,,,,,,
4,14,1411,2,1066,4,1040,1,1,1,1000,1,1000,2,,2,,
4,14,1411,2,1066,5,,2,,,,,,,,,,
4,14,1411,2,1066,6,,2,,,,,,,,,,
4,14,1413,2,670,1,,,,,,,,,,,,
4,14,1413,2,670,2,1120,1,3,1,1000,2,,2,,2,,
4,14,1413,2,670,3,1020,1,3,1,1000,1,1000,2,,2,,
4,14,1413,2,670,4,1040,1,3,1,1000,1,1000,2,,2,,
4,14,1413,2,670,5,,2,,,,,,,,,,
4,14,1413,2,670,6,,2,,,,,,,,,,
4,14,1413,1,2578,1,,2,,,,,,,,,,
4,14,1413,1,2578,2,1120,1,1,1,1000,2,,2,,2,,
4,14,1413,1,2578,3,1020,1,1,1,1000,1,600,2,,2,,
4,14,1413,1,2578,4,,2,,,,,,,,,,
4,14,1413,1,2578,5,,2,,,,,,,,,,
4,14,1413,1,2578,6,,2,,,,,,,,,,
4,14,1415,2,156,1,,2,,,,,,,,,,
4,14,1415,2,156,2,1120,1,3,1,1500,2,,2,,1,7000,20
4,14,1415,2,156,3,1020,1,3,1,1500,1,1500,2,,1,6500,20
4,14,1415,2,156,4,1040,1,3,1,1500,1,1500,2,,2,,
4,14,1415,2,156,5,,2,,,,,,,,,,
4,14,1415,2,156,6,,2,,,,,,,,,,
4,14,1415,2,952,1,,2,,,,,,,,,,
4,14,1415,2,952,2,1123,1,3,1,1300,2,,2,,2,,
4,14,1415,2,952,3,1040,1,3,1,1300,1,1000,2,,2,,
4,14,1415,2,952,4,,,,,,,,,,,,
4,14,1415,2,952,5,,2,,,,,,,,,,
4,14,1415,2,952,6,,2,,,,,,,,,,
4,14,1416,2,2314,1,,2,,,,,,,,,,
4,14,1416,2,2314,2,1120,1,3,1,2000,1,2000,2,,1,6000,50
4,14,1416,2,2314,3,1020,1,3,1,2000,1,2000,2,,1,6000,50
4,14,1416,2,2314,4,1040,1,3,1,2000,1,2000,2,,1,6000,50
4,14,1416,2,2314,5,,2,,,,,,,,,,
4,14,1416,2,2314,6,,2,,,,,,,,,,
2,15,1502,2,590,1,,1,3,1,500,1,300,1,200,1,1000,10
2,15,1502,2,590,2,1070,1,3,1,400,1,300,1,200,1,2000,20
2,15,1502,2,590,3,1080,1,3,1,400,1,300,1,200,1,2000,20
2,15,1502,2,590,4,1051,1,3,1,400,1,300,1,200,1,2000,20
2,15,1502,2,590,5,,1,3,1,500,1,400,1,300,1,500,5
2,15,1502,2,590,6,,1,3,1,800,1,500,1,400,1,4000,40
2,15,1503,2,634,1,,1,3,1,500,1,300,1,200,1,9000,
2,15,1503,2,634,2,1070,1,3,1,300,1,200,1,100,1,4000,
2,15,1503,2,634,3,1080,1,3,1,300,1,200,1,100,1,400,
2,15,1503,2,634,4,1100,1,3,1,300,1,200,1,100,1,500,
2,15,1503,2,634,5,,1,3,1,200,1,200,1,100,1,2000,
2,15,1503,2,634,6,,1,3,1,500,1,500,1,200,1,10000,100
2,15,1506,1,148,1,,1,3,1,500,1,300,2,,2,,
2,15,1506,1,148,2,1070,1,3,1,500,1,300,1,300,2,,
2,15,1506,1,148,3,1100,1,3,1,500,1,300,1,300,2,,
2,15,1506,1,148,4,1080,1,3,1,500,1,300,1,300,2,,
2,15,1506,1,148,5,,1,3,1,500,1,300,1,200,2,,
2,15,1506,1,148,6,,1,3,1,800,1,500,1,300,1,5000,70
2,15,1506,1,398,1,,1,3,1,600,1,600,2,,1,600,10
2,15,1506,1,398,2,1080,1,3,1,300,1,300,1,300,1,300,5
2,15,1506,1,398,3,1100,1,3,1,300,1,300,1,300,1,300,5
2,15,1506,1,398,4,1070,1,3,1,300,1,300,1,300,1,300,5
2,15,1506,1,398,5,,1,3,1,200,1,200,1,200,1,200,5
2,15,1506,1,398,6,,1,3,1,600,1,600,2,,1,10000,100
2,15,1507,2,458,1,,1,3,1,500,1,500,1,500,1,5000,
2,15,1507,2,458,2,1070,1,3,1,400,1,400,1,400,1,3000,30
2,15,1507,2,458,3,1080,1,3,1,400,1,400,1,400,1,3000,30
2,15,1507,2,458,4,1010,1,3,1,400,1,400,1,400,1,3000,30
2,15,1507,2,458,5,,1,3,1,300,1,300,1,300,1,1500,
2,15,1507,2,458,6,,1,3,1,500,1,500,1,400,1,8000,70
2,15,1508,2,1682,1,,1,3,1,500,1,400,1,300,1,2000,40
2,15,1508,2,1682,2,1070,1,3,1,500,1,400,1,300,1,1500,40
2,15,1508,2,1682,3,1080,1,3,1,500,1,400,1,300,1,1500,40
2,15,1508,2,1682,4,1100,1,3,1,500,1,400,1,300,1,1500,40
2,15,1508,2,1682,5,,1,3,1,300,1,300,1,200,1,1500,20
2,15,1508,2,1682,6,,1,3,1,600,1,400,1,300,1,4000,50
2,15,1510,2,616,1,,1,3,1,500,1,300,1,250,1,10000,
2,15,1510,2,616,2,1070,1,3,1,200,1,150,1,100,1,4000,
2,15,1510,2,616,3,1080,1,3,1,200,1,150,1,100,1,4000,
2,15,1510,2,616,4,1100,1,3,1,200,1,150,1,100,1,4000,
2,15,1510,2,616,5,,1,3,1,150,1,100,1,70,1,2000,
2,15,1510,2,616,6,,1,3,1,500,1,300,1,250,1,10000,120
2,15,1511,2,1938,1,,1,3,1,500,2,,2,,1,1000,10
2,15,1511,2,1938,2,1100,1,3,1,400,1,300,1,200,1,2000,20
2,15,1511,2,1938,3,1070,1,3,1,400,1,300,1,200,1,2000,25
2,15,1511,2,1938,4,1080,1,3,1,400,1,300,1,200,1,2000,20
2,15,1511,2,1938,5,,1,3,1,400,1,300,1,200,1,800,5
2,15,1511,2,1938,6,,1,3,1,700,2,,2,,1,5000,50
4,16,1601,2,954,1,,1,1,1,1000,2,,2,,1,1700,150
4,16,1601,2,954,2,1020,1,1,2,,1,700,2,,1,1200,150
4,16,1601,2,954,3,1080,1,1,2,,1,700,2,,1,1200,150
4,16,1601,2,954,4,2080,1,1,2,,1,700,2,,1,1200,150
4,16,1601,2,954,5,,,,,,,,,,,,
4,16,1601,2,954,6,,1,1,2,,1,800,2,,1,2000,250
4,16,1602,2,1576,1,,1,3,1,1500,1,800,2,,1,3500,500
4,16,1602,2,1576,2,1020,1,3,1,800,1,800,2,,1,2000,500
4,16,1602,2,1576,3,1080,1,3,1,800,1,800,2,,1,1800,500
4,16,1602,2,1576,4,1040,1,3,1,800,1,800,2,,1,2500,500
4,16,1602,2,1576,5,,1,3,2,,1,900,2,,1,1800,500
4,16,1602,2,1576,6,,1,3,1,1500,1,1200,2,,1,3000,500
4,16,1603,2,158,1,,1,3,1,1000,1,600,2,,1,14000,
4,16,1603,2,158,2,1020,1,3,2,,1,600,2,,1,14000,
4,16,1603,2,158,3,1080,1,3,2,,1,600,2,,1,4000,
4,16,1603,2,158,4,1120,1,3,1,1000,1,600,2,,1,14000,
4,16,1603,2,158,5,,1,3,2,,1,600,2,,1,4000,
4,16,1603,2,158,6,,1,3,2,,1,600,2,,1,10000,
4,16,1605,2,180,1,,1,3,1,700,1,600,2,,2,,
4,16,1605,2,180,2,1120,1,3,1,300,2,,2,,1,7000,
4,16,1605,2,180,3,1020,1,1,2,,1,600,2,,2,,
4,16,1605,2,180,4,1080,1,3,2,,1,600,2,,2,,
4,16,1605,2,180,5,,,,,,,,,,,,
4,16,1605,2,180,6,,1,3,2,,1,500,2,,2,,
4,16,1606,2,590,1,,1,3,1,2000,1,2000,2,,1,2850,700
4,16,1606,2,590,2,1040,1,3,1,800,1,800,2,,1,2500,850
4,16,1606,2,590,3,1080,1,3,1,800,1,800,2,,1,2500,1700
4,16,1606,2,590,4,1020,1,3,1,850,1,850,2,,1,2700,2800
4,16,1606,2,590,5,,1,3,1,600,1,500,2,,1,800,700
4,16,1606,2,590,6,,1,3,2,,1,2000,2,,1,2800,2700
4,16,1608,2,1104,1,,1,2,1,1750,1,1750,2,,1,3000,1300
4,16,1608,2,1104,2,1120,1,1,1,1500,2,,2,,1,2750,700
4,16,1608,2,1104,3,1040,1,2,1,1800,1,1800,2,,1,3000,1500
4,16,1608,2,1104,4,1020,1,2,2,,1,1800,2,,1,3000,1800
4,16,1608,2,1104,5,,1,2,1,1000,1,1000,2,,1,1800,1800
4,16,1608,2,1104,6,,1,2,2,,1,2000,2,,1,2800,2000
4,16,1609,2,738,1,,1,3,1,800,1,750,2,,1,2800,500
4,16,1609,2,738,2,1040,1,3,1,800,1,750,2,,1,2500,800
4,16,1609,2,738,3,1080,1,3,1,800,1,750,2,,1,2300,1500
4,16,1609,2,738,4,1020,1,3,1,800,1,750,2,,1,2300,2600
4,16,1609,2,738,5,,1,3,1,800,1,500,2,,1,600,500
4,16,1609,2,738,6,,1,3,2,,1,1000,2,,1,2700,2500
4,16,1610,2,1006,1,,1,3,1,900,1,800,2,,1,2700,650
4,16,1610,2,1006,2,1020,1,3,1,800,1,850,2,,1,2700,2500
4,16,1610,2,1006,3,1040,1,3,1,750,1,800,2,,1,2500,800
4,16,1610,2,1006,4,1080,1,3,1,800,1,800,2,,1,2500,1500
4,16,1610,2,1006,5,,1,3,1,500,1,500,2,,1,750,550
4,16,1610,2,1006,6,,1,3,2,,1,1000,2,,1,2700,2500
4,16,1612,2,108,1,,1,2,1,1000,2,,1,700,2,,
4,16,1612,2,108,2,1020,1,2,1,1000,1,700,1,700,2,,
4,16,1612,2,108,3,1080,1,2,1,1000,1,700,1,700,2,,
4,16,1612,2,108,4,1120,1,2,1,1000,1,700,1,700,2,,
4,16,1612,2,108,5,,1,2,2,,1,700,1,700,2,,
4,16,1612,2,108,6,,1,2,2,,1,700,1,700,2,,
4,16,1612,2,414,1,,1,3,1,1200,1,1200,2,,1,2800,700
4,16,1612,2,414,2,1040,1,3,1,850,1,700,2,,1,2500,650
4,16,1612,2,414,3,1080,1,3,1,700,1,750,2,,1,2300,500
4,16,1612,2,414,4,1020,1,3,1,1000,1,800,2,,1,2500,1500
4,16,1612,2,414,5,,1,3,1,800,1,650,2,,1,900,650
4,16,1612,2,414,6,,1,3,2,,1,2000,2,,1,3000,1200
4,16,1613,2,440,1,,1,3,1,1000,2,,1,600,2,,
4,16,1613,2,440,2,1120,1,3,1,1000,1,800,1,500,2,,
4,16,1613,2,440,3,1020,1,3,1,1000,1,800,1,500,2,,
4,16,1613,2,440,4,,2,,,,,,,,,,
4,16,1613,2,440,5,,1,1,1,500,1,500,2,,2,,
4,16,1613,2,440,6,,1,3,1,800,1,600,2,,2,,
4,16,1616,2,296,1,,1,3,1,1500,1,1000,1,1000,2,,
4,16,1616,2,296,2,1020,1,3,1,600,1,500,1,300,2,,
4,16,1616,2,296,3,1080,1,3,1,600,2,,2,,2,,
4,16,1616,2,296,4,1120,1,3,1,600,1,500,2,,2,,
4,16,1616,2,296,5,,2,,,,,,,,,,
4,16,1616,2,296,6,,1,3,1,500,1,500,1,300,2,,
4,16,1618,2,1060,1,,1,1,1,1000,2,,2,,2,,
4,16,1618,2,1060,2,1020,1,1,1,1000,1,800,1,700,2,,
4,16,1618,2,1060,3,1120,1,1,1,1000,1,800,1,700,2,,
4,16,1618,2,1060,4,1080,1,1,1,1000,1,800,1,700,2,,
4,16,1618,2,1060,5,,2,,,,,,,,,,
4,16,1618,2,1060,6,,1,1,2,,1,800,1,700,2,,
4,16,1620,2,106,1,,1,3,1,1000,1,700,1,600,1,5000,50
4,16,1620,2,106,2,1120,1,3,1,800,1,600,1,400,2,,
4,16,1620,2,106,3,1020,1,3,1,1000,1,1000,1,800,2,,
4,16,1620,2,106,4,,1,3,2,,1,700,1,400,2,,
4,16,1620,2,106,5,,2,,,,,,,,,,
4,16,1620,2,106,6,,2,,,,,,,,,,
4,16,1622,2,18,1,,1,3,1,1000,2,,2,,1,2500,2000
4,16,1622,2,18,2,1020,1,3,1,1000,1,1000,2,,1,2000,2000
4,16,1622,2,18,3,1040,1,3,2,,1,1000,2,,1,2000,2000
4,16,1622,2,18,4,1120,1,3,1,1500,1,1500,2,,1,2000,2000
4,16,1622,2,18,5,,,,,,,,,,,,
4,16,1622,2,18,6,,1,3,2,,1,1000,2,,1,3000,3000
4,16,1624,1,136,1,,1,3,1,1000,1,800,2,,1,2500,1000
4,16,1624,1,136,2,1080,1,3,1,1000,1,800,2,,1,2000,2000
4,16,1624,1,136,3,1020,1,3,1,1000,1,800,2,,1,2500,2500
4,16,1624,1,136,4,1040,1,3,1,1000,1,800,2,,1,2500,2500
4,16,1624,1,136,5,,1,3,1,800,1,500,2,,1,500,500
4,16,1624,1,136,6,,1,3,2,,1,1500,2,,1,3000,3000
4,16,1624,1,286,1,,1,3,1,900,1,800,2,,1,2700,700
4,16,1624,1,286,2,1020,1,3,1,700,1,800,2,,1,2500,800
4,16,1624,1,286,3,1040,1,3,1,700,1,700,2,,1,2500,1300
4,16,1624,1,286,4,1120,1,3,1,800,2,,2,,1,2500,2650
4,16,1624,1,286,5,,1,3,1,600,1,500,2,,1,750,600
4,16,1624,1,286,6,,1,3,2,,1,800,2,,1,2800,2300
4,16,1625,2,1210,1,,2,,,,,,,,,,
4,16,1625,2,1210,2,,2,,,,,,,,,,
4,16,1625,2,1210,3,1020,1,3,1,800,1,800,2,,1,3500,2500
4,16,1625,2,1210,4,1080,1,3,1,800,1,800,2,,1,3000,2000
4,16,1625,2,1210,5,,2,,,,,,,,,,
4,16,1625,2,1210,6,,1,3,2,,1,1000,2,,1,4500,3200
4,16,1626,2,1546,1,,1,3,1,2000,1,2000,2,,1,8000,4500
4,16,1626,2,1546,2,1020,1,3,1,800,1,800,2,,1,4000,2500
4,16,1626,2,1546,3,1080,1,3,1,800,1,800,2,,1,3500,2000
4,16,1626,2,1546,4,1120,1,3,1,1200,1,1100,2,,1,4000,2800
4,16,1626,2,1546,5,,,,,,,,,,,,
4,16,1626,2,1546,6,,1,3,1,1000,1,1000,2,,1,5000,3000
3,17,1702,2,510,1,,1,1,1,400,1,300,1,200,2,,
3,17,1702,2,510,2,1100,1,1,1,400,1,300,1,200,2,,
3,17,1702,2,510,3,1070,1,1,1,400,1,300,1,200,2,,
3,17,1702,2,510,4,1010,1,1,1,400,1,300,1,200,2,,
3,17,1702,2,510,5,,1,1,1,400,2,,1,200,2,,
3,17,1702,2,510,6,,1,1,1,400,1,300,1,200,2,,
3,17,1704,2,1080,1,,1,3,1,250,2,,2,,2,,
3,17,1704,2,1080,2,1100,1,3,1,250,2,,2,,2,,
3,17,1704,2,1080,3,1010,1,3,1,250,2,,2,,2,,
3,17,1704,2,1080,4,1070,1,3,1,250,2,,2,,2,,
3,17,1704,2,1080,5,,1,3,1,200,2,,1,150,2,,
3,17,1704,2,1080,6,,1,3,1,350,2,,2,,2,,
3,17,1704,1,2074,1,,1,3,1,300,2,,2,,2,,
3,17,1704,1,2074,2,1100,1,3,1,300,2,,2,,2,,
3,17,1704,1,2074,3,1010,1,3,1,300,2,,2,,2,,
3,17,1704,1,2074,4,1070,1,3,1,300,2,,2,,2,,
3,17,1704,1,2074,5,,1,3,1,250,2,,2,,2,,
3,17,1704,1,2074,6,,1,3,1,400,2,,2,,2,,
3,17,1706,2,284,1,,1,1,1,150,2,,2,,2,,
3,17,1706,2,284,2,1100,1,1,1,100,2,,2,,2,,
3,17,1706,2,284,3,1070,1,1,1,100,2,,2,,2,,
3,17,1706,2,284,4,1010,1,1,1,100,2,,2,,2,,
3,17,1706,2,284,5,,2,,,,,,,,,,
3,17,1706,2,284,6,,1,1,1,200,2,,2,,2,,
3,17,1710,2,546,1,,1,1,1,300,2,,1,150,2,,
3,17,1710,2,546,2,1080,1,1,1,300,2,,1,150,2,,
3,17,1710,2,546,3,2140,1,1,1,300,2,,1,150,2,,
3,17,1710,2,546,4,2142,1,1,1,300,2,,1,150,2,,
