"zone","state","lga","sector","ea","csource_cd","c4q5","c4q6","c4q7","c4q8","c4q9","c4q10","c4q11","c4q12","c4q13","c4q14","c4q15","c4q16"
6,24,2418,1,1770,2,1,2,1,4,10,14000,6,10,80000,10,10,200000
6,24,2418,1,1770,3,1,2,1,1,,10000,1,,50000,1,,100000
6,24,2418,1,1770,4,2,,,,,,,,,,,
6,24,2419,1,330,1,2,,,,,,,,,,,
6,24,2419,1,330,2,1,1,1,5,15,10750,5,15,50750,10,15,101500
6,24,2419,1,330,3,1,2,1,1,0,10000,1,0,50000,1,0,100000
6,24,2419,1,330,4,2,,,,,,,,,,,
6,24,2420,1,402,1,2,,,,,,,,,,,
6,24,2420,1,402,2,2,,,,,,,,,,,
6,24,2420,1,402,3,2,,,,,,,,,,,
6,24,2420,1,402,4,2,,,,,,,,,,,
1,25,2502,2,728,1,2,,,,,,,,,,,
1,25,2502,2,728,2,2,,,,,,,,,,,
1,25,2502,2,728,3,1,2,1,1,0,10000,0,0,50000,0,0,100000
1,25,2502,2,728,4,2,,,,,,,,,,,
1,25,2504,2,222,1,1,1,1,1,10,11000,6,20,60000,12,22,122000
1,25,2504,2,222,2,1,2,1,1,10,11000,6,10,55000,12,10,110000
1,25,2504,2,222,3,1,2,1,1,10,11000,6,10,55000,12,10,110000
1,25,2504,2,222,4,1,2,1,1,10,11000,6,10,55000,10,10,110000
1,25,2507,2,814,1,2,,,,,,,,,,,
1,25,2507,2,814,2,1,2,1,1,5,10500,5,10,60000,10,10,110000
1,25,2507,2,814,3,1,2,1,1,5,10500,5,10,60000,10,10,110000
1,25,2507,2,814,4,2,,,,,,,,,,,
1,25,2508,1,2788,1,1,1,1,3,22,14200,6,22,61000,12,22,122000
1,25,2508,1,2788,2,1,2,1,6,10,11000,6,10,55000,12,10,110000
1,25,2508,1,2788,3,1,2,1,1,10,11000,6,10,55000,12,10,110000
1,25,2508,1,2788,4,2,,,,,,,,,,,
1,25,2509,2,248,1,2,,,,,,,,,,,
1,25,2509,2,248,2,1,2,1,1,10,11000,5,10,55000,12,10,110000
1,25,2509,2,248,3,1,2,1,1,10,11000,5,10,55000,12,10,110000
1,25,2509,2,248,4,2,,,,,,,,,,,
1,25,2511,2,1424,1,2,,,,,,,,,,,
1,25,2511,2,1424,2,2,,,,,,,,,,,
1,25,2511,2,1424,3,1,2,2,2,10,11000,6,10,55000,12,10,110000
1,25,2511,2,1424,4,1,2,2,1,10,11000,6,10,55000,12,10,110000
1,25,2513,2,128,1,1,1,1,2,22,12200,6,22,66000,12,22,122000
1,25,2513,2,128,2,1,2,2,2,20,12000,6,20,60000,12,20,120000
1,25,2513,2,128,3,1,2,1,2,20,12000,6,20,60000,12,20,120000
1,25,2513,2,128,4,1,2,1,2,20,12000,6,20,60000,12,20,120000
1,26,2601,2,822,1,2,2,2,,,,,,,,,
1,26,2601,2,822,2,1,2,1,5,50,15000,10,10,55000,10,50,150000
1,26,2601,2,822,3,1,2,1,5,50,15000,10,10,55000,10,50,150000
1,26,2601,2,822,4,,,,,,,,,,,,
1,26,2603,1,1786,1,1,1,1,3,,13000,15,9,54000,24,,
1,26,2603,1,1786,2,1,1,1,5,10,15000,10,10,55000,20,15,150000
1,26,2603,1,1786,3,,,,,,,,,,,,
1,26,2603,1,1786,4,,,,,,,,,,,,
1,26,2605,2,594,1,2,2,2,,,,,,,,,
1,26,2605,2,594,2,1,2,1,10,20,12000,12,10,55000,24,25,125000
1,26,2605,2,594,3,1,2,1,10,20,,,,,,,
1,26,2605,2,594,4,,,,,,,,,,,,
1,26,2606,1,516,1,1,1,1,2,25,12500,10,25,62500,24,25,125000
1,26,2606,1,516,2,1,1,1,4,10,11000,15,10,55000,24,10,110000
1,26,2606,1,516,3,,,,,,,,,,,,
1,26,2606,1,516,4,,,,,,,,,,,,
1,26,2608,2,820,1,2,,,,,,,,,,,
1,26,2608,2,820,2,2,,,,,,,,,,,
1,26,2608,2,820,3,2,,,,,,,,,,,
1,26,2608,2,820,4,1,2,1,3,50,13500,10,5,75000,10,50,150000
1,26,2611,2,424,1,2,,,,,,,,,,,
1,26,2611,2,424,2,2,,,,,,,,,,,
1,26,2611,2,424,3,2,,,,,,,,,,,
1,26,2611,2,424,4,2,,,,,,,,,,,
1,26,2613,2,1462,1,,,,,,,,,,,,
1,26,2613,2,1462,2,,,,,,,,,,,,
1,26,2613,2,1462,3,1,2,1,6,50,15000,6,10,75000,12,10,110000
1,26,2613,2,1462,4,,,,,,,,,,,,
1,26,2613,2,2248,1,2,,,,,,,,,,,
1,26,2613,2,2248,2,2,,,,,,,,,,,
1,26,2613,2,2248,3,1,1,1,5,0,10000,10,6,80000,10,60,160000
1,26,2613,2,2248,4,2,,,,,,,,,,,
1,26,2615,2,2178,1,2,2,2,,,,,,,,,
1,26,2615,2,2178,2,2,2,2,,,,,,,,,
1,26,2615,2,2178,3,2,2,2,,,,,,,,,
1,26,2615,2,2178,4,2,2,2,,,,,,,,,
1,26,2615,2,2196,1,,,,,,,,,,,,
1,26,2615,2,2196,2,,,,,,,,,,,,
1,26,2615,2,2196,3,,,,,,,,,,,,
1,26,2615,2,2196,4,,,,,,,,,,,,
1,26,2616,2,254,1,2,,,,,,,,,,,
1,26,2616,2,254,2,2,,,,,,,,,,,
1,26,2616,2,254,3,2,,,,,,,,,,,
1,26,2616,2,254,4,1,1,1,3,50,13500,10,5,75000,0,0,100000
1,26,2618,2,494,1,2,2,2,,,,,,,,,
1,26,2618,2,494,2,2,2,2,,,,,,,,,
1,26,2618,2,494,3,2,2,2,,,,,,,,,
1,26,2618,2,494,4,2,2,2,,,,,,,,,
1,26,2618,2,1276,1,2,2,2,,,,,,,,,
1,26,2618,2,1276,2,2,2,2,,,,,,,,,
1,26,2618,2,1276,3,2,2,2,,,,,,,,,
1,26,2618,2,1276,4,2,2,2,,,,,,,,,
1,26,2621,2,100,1,,,,,,,,,,,,
1,26,2621,2,100,2,,,,,,,,,,,,
1,26,2621,2,100,3,,,,,,,,,,,,
1,26,2621,2,100,4,,,,,,,,,,,,
1,26,2621,1,940,1,2,2,2,,,,,,,,,
1,26,2621,1,940,2,2,2,2,,,,,,,,,
1,26,2621,1,940,3,2,2,2,,,,,,,,,
1,26,2621,1,940,4,2,2,2,,,,,,,,,
1,26,2623,2,1688,1,2,2,2,,,,,,,,,
1,26,2623,2,1688,2,2,2,2,,,,,,,,,
1,26,2623,2,1688,3,1,2,1,5,10,11000,24,10,2290,36,10,110000
1,26,2623,2,1688,4,2,2,2,,,,,,,,,
1,26,2625,2,926,1,2,2,2,,,,,,,,,
1,26,2625,2,926,2,2,2,2,,,,,,,,,
1,26,2625,2,926,3,1,1,1,3,5,11500,12,25,67500,24,5,220000
1,26,2625,2,926,4,1,1,1,3,5,11500,12,25,67500,24,5,220000
6,27,2701,1,506,1,,,,,,,,,,,,
6,27,2701,1,506,2,1,1,1,12,15,11500,12,15,57500,12,15,115000
6,27,2701,1,506,3,1,2,1,1,0,10000,6,0,50000,6,0,100000
6,27,2701,1,506,4,2,2,2,,,,,,,,,
6,27,2703,1,1076,1,2,2,2,,,,,,,,,
6,27,2703,1,1076,2,2,2,2,,,,,,,,,
6,27,2703,1,1076,3,1,2,1,2,0,10000,6,0,50000,6,0,100000
6,27,2703,1,1076,4,2,2,2,,,,,,,,,
6,27,2703,1,1612,1,1,1,1,1,19,11900,6,11,59500,12,11,119000
6,27,2703,1,1612,2,1,1,1,3,20,12000,6,15,57500,12,15,115000
6,27,2703,1,1612,3,1,1,1,1,0,10000,1,0,50000,1,0,100000
6,27,2703,1,1612,4,2,2,2,,,,,,,,,
6,27,2704,2,204,1,1,1,1,3,5,10500,6,10,55000,6,20,110000
6,27,2704,2,204,2,1,1,1,6,2,10200,12,7,53500,12,7,107000
6,27,2704,2,204,3,1,2,1,1,0,10000,1,0,50000,1,0,100000
6,27,2704,2,204,4,2,2,2,,,,,,,,,
6,27,2707,1,1410,1,2,2,2,,,,,,,,,
6,27,2707,1,1410,2,1,1,1,6,5,10500,12,5,52500,12,5,105000
6,27,2707,1,1410,3,1,1,1,1,0,10000,1,0,50000,1,0,100000
6,27,2707,1,1410,4,2,2,2,,,,,,,,,
6,27,2707,1,2136,1,2,2,2,,,,,,,,,
6,27,2707,1,2136,2,1,1,1,12,15,11500,12,15,57500,12,15,115000
6,27,2707,1,2136,3,1,1,1,1,0,10000,3,0,50000,6,0,100000
6,27,2707,1,2136,4,2,2,2,,,,,,,,,
6,27,2709,1,1646,1,1,1,1,3,20,12000,4,17,58500,6,17,117000
6,27,2709,1,1646,2,1,1,1,3,7,10700,6,7,53500,12,7,107000
6,27,2709,1,1646,3,1,1,1,1,0,10000,3,0,50000,6,0,100000
6,27,2709,1,1646,4,1,1,1,1,50,10000,3,50,75000,6,50,150000
6,27,2711,1,710,1,2,2,2,,,,,,,,,
6,27,2711,1,710,2,1,1,1,1,2,10200,3,2,51250,12,5,102500
6,27,2711,1,710,3,1,1,1,1,0,10000,3,1,50000,6,0,100000
6,27,2711,1,710,4,2,2,2,,,,,,,,,
6,27,2712,2,110,1,2,2,2,,,,,,,,,
6,27,2712,2,110,2,1,1,1,3,2,10200,6,2,5200,12,2,104000
6,27,2712,2,110,3,1,1,1,1,0,10000,3,0,50000,6,0,100000
6,27,2712,2,110,4,2,2,2,,,,,,,,,
6,27,2715,2,752,1,2,2,2,,,,,,,,,
6,27,2715,2,752,2,2,2,2,,,,,,,,,
6,27,2715,2,752,3,1,1,1,1,0,10000,1,0,50000,1,0,100000
6,27,2715,2,752,4,2,2,2,,,,,,,,,
6,27,2719,2,100,1,2,2,2,,,,,,,,,
6,27,2719,2,100,2,2,2,2,,,,,,,,,
6,27,2719,2,100,3,1,2,1,1,0,10000,3,0,50000,6,0,100000
6,27,2719,2,100,4,2,2,2,,,,,,,,,
6,28,2802,2,566,1,1,1,1,12,23,2000,24,23,20000,24,23,123000
6,28,2802,2,566,2,1,1,1,12,25,5000,24,3,25000,24,25,125000
6,28,2802,2,566,3,1,1,1,3,33,2000,1,33,20000,1,33,133000
6,28,2802,2,566,4,2,2,2,,,,,,,,,
6,28,2804,1,340,1,1,1,1,5,23,5000,6,23,20000,10,23,123000
6,28,2804,1,340,2,2,2,2,,,,,,,,,
6,28,2804,1,340,3,1,2,1,10,5,10500,10,5,10000,10,5,105000
6,28,2804,1,340,4,1,1,1,11,50,15000,11,,0,11,50,150000
6,28,2806,1,164,1,2,2,2,,,,,,,,,
6,28,2806,1,164,2,1,1,1,12,10,11000,12,10,10000,12,20,120000
6,28,2806,1,164,3,1,2,1,10,0,10000,10,10,,10,0,100000
6,28,2806,1,164,4,2,2,2,,,,,,,,,
6,28,2806,1,802,1,1,1,1,10,85,18500,24,20,25000,12,60,160000
6,28,2806,1,802,2,1,2,1,12,10,11000,24,2,25000,6,20,120000
6,28,2806,1,802,3,1,2,1,1,80,5000,1,10,20000,1,10,110000
6,28,2806,1,802,4,2,2,2,,,,,,,,,
6,28,2807,2,1266,1,2,2,2,,,,,,,,,
6,28,2807,2,1266,2,2,2,2,,,,,,,,,
6,28,2807,2,1266,3,2,2,2,,,,,,,,,
6,28,2807,2,1266,4,2,2,2,,,,,,,,,
6,28,2810,2,2394,1,2,2,2,,,,,,,,,
6,28,2810,2,2394,2,2,2,2,,,,,,,,,
6,28,2810,2,2394,3,1,2,1,10,10,11000,12,25,52500,24,5,105000
6,28,2810,2,2394,4,2,2,2,,,,,,,,,
6,28,2810,1,3722,1,2,2,2,,,,,,,,,
6,28,2810,1,3722,2,2,2,2,,,,,,,,,
6,28,2810,1,3722,3,1,2,1,12,5,10500,12,25,52500,20,5,105000
6,28,2810,1,3722,4,2,2,2,,,,,,,,,
6,28,2811,2,588,1,2,2,2,,,,,,,,,
6,28,2811,2,588,2,1,1,1,10,15,12500,10,50,75000,10,10,110000
6,28,2811,2,588,3,1,2,1,12,25,12500,12,3,0,12,25,125000
6,28,2811,2,588,4,2,2,2,,,,,,,,,
6,28,2813,2,612,1,2,2,2,,,,,,,,,
6,28,2813,2,612,2,1,1,1,6,40,15000,6,4,75000,6,50,150000
6,28,2813,2,612,3,1,2,1,1,33,15000,1,3,75000,1,50,150000
6,28,2813,2,612,4,1,1,1,1,25,12500,12,25,62500,12,25,125000
6,28,2814,1,1876,1,2,2,2,,,,,,,,,
6,28,2814,1,1876,2,1,1,1,12,3,10250,12,13,51250,12,25,125000
6,28,2814,1,1876,3,2,2,2,,,,,,,,,
6,28,2814,1,1876,4,2,2,2,,,,,,,,,
6,28,2815,2,1164,1,2,2,2,,,,,,,,,
6,28,2815,2,1164,2,1,1,1,12,50,15000,12,,75000,12,50,150000
6,28,2815,2,1164,3,1,2,1,30,33,13300,1,33,66500,1,33,133000
6,28,2815,2,1164,4,1,1,1,12,0,10000,12,0,50000,12,0,100000
6,28,2816,1,2302,1,2,2,2,,,,,,,,,
6,28,2816,1,2302,2,2,2,2,,,,,,,,,
6,28,2816,1,2302,3,1,2,1,12,5,10500,12,25,52500,12,5,105000
6,28,2816,1,2302,4,1,1,1,12,0,10000,12,0,50000,12,0,100000
6,28,2816,2,3944,1,2,2,2,,,,,,,,,
6,28,2816,2,3944,2,1,1,1,9,15,11500,9,15,57500,9,15,115000
6,28,2816,2,3944,3,2,2,2,,,,,,,,,
6,28,2816,2,3944,4,1,2,1,12,0,10000,12,0,50000,12,0,100000
6,29,2902,1,1028,1,2,,,,,,,,,,,
6,29,2902,1,1028,2,1,2,1,10,10,11000,10,10,55000,10,10,110000
6,29,2902,1,1028,3,1,2,1,10,10,11000,10,10,55000,10,10,110000
6,29,2902,1,1028,4,2,,,,,,,,,,,
6,29,2905,1,384,1,2,,,,,,,,,,,
6,29,2905,1,384,2,1,2,1,6,15,11500,10,15,57500,10,15,115000
6,29,2905,1,384,3,1,2,1,5,10,11000,,,,,,
6,29,2905,1,384,4,2,,,,,,,,,,,
6,29,2905,1,1096,1,2,,,,,,,,,,,
6,29,2905,1,1096,2,1,2,1,6,100,11500,9,8,50750,9,2,101500
6,29,2905,1,1096,3,2,,,,,,,,,,,
6,29,2905,1,1096,4,2,,,,,,,,,,,
6,29,2909,2,220,1,2,,,,,,,,,,,
6,29,2909,2,220,2,1,2,1,5,10,11000,10,10,55000,12,10,110000
6,29,2909,2,220,3,1,2,1,1,2,10200,10,15,51500,10,3,103000
6,29,2909,2,220,4,2,,,,,,,,,,,
6,29,2910,1,350,1,2,,,,,,,,,,,
6,29,2910,1,350,2,1,1,1,11,2,10200,,,,,,
6,29,2910,1,350,3,1,1,1,12,,10000,11,10,51000,11,2,102000
6,29,2910,1,350,4,2,,,,,,,,,,,
6,29,2911,1,746,1,2,,,,,,,,,,,
6,29,2911,1,746,2,1,2,1,12,24,12400,12,24,52400,12,2,102400
6,29,2911,1,746,3,1,2,1,12,,10000,12,,50000,12,,100000
6,29,2911,1,746,4,2,,,,,,,,,,,
6,29,2911,2,1870,1,2,,,,,,,,,,,
6,29,2911,2,1870,2,1,1,1,12,1,10100,12,5,50500,12,1,101000
6,29,2911,2,1870,3,2,,,,,,,,,,,
6,29,2911,2,1870,4,2,,,,,,,,,,,
6,29,2914,1,214,1,2,,,,,,,,,,,
6,29,2914,1,214,2,1,2,1,10,10,11000,1,10,55000,10,10,110000
6,29,2914,1,214,3,1,2,1,10,10,11000,1,10,55000,10,10,110000
6,29,2914,1,214,4,2,,,,,,,,,,,
6,29,2918,1,952,1,2,,,,,,,,,,,
6,29,2918,1,952,2,2,,,,,,,,,,,
6,29,2918,1,952,3,2,,,,,,,,,,,
6,29,2918,1,952,4,1,1,2,6,15,11500,6,15,57500,6,15,115000
6,29,2920,1,506,1,2,,,,,,,,,,,
6,29,2920,1,506,2,1,2,1,12,2,10150,12,8,50750,12,2,101500
6,29,2920,1,506,3,1,2,1,12,3,10300,12,15,51500,12,3,103000
6,29,2920,1,506,4,1,,1,10,20,12000,10,20,60000,10,20,120000
6,29,2920,1,1210,1,2,,,,,,,,,,,
6,29,2920,1,1210,2,1,2,1,12,2,10150,12,8,50750,12,2,101500
6,29,2920,1,1210,3,1,2,1,12,,10000,12,,50000,12,,100000
6,29,2920,1,1210,4,2,,,,,,,,,,,
6,29,2920,2,1628,1,2,,,,,,,,,,,
6,29,2920,2,1628,2,2,,,,,,,,,,,
6,29,2920,2,1628,3,1,2,1,12,,10000,12,,50000,12,,100000
6,29,2920,2,1628,4,2,,,,,,,,,,,
6,29,2923,1,396,1,,,,,,,,,,,,
6,29,2923,1,396,2,1,2,1,12,3,10250,1,8,50750,12,15,115000
6,29,2923,1,396,3,1,2,1,1,2,10200,1,10,51000,10,2,102000
6,29,2923,1,396,4,2,,,,,,,,,,,
6,29,2923,2,1126,1,1,,,,5,,,,,,,
6,29,2923,2,1126,2,1,2,1,9,15,11500,9,5,2500,9,5,107500
6,29,2923,2,1126,3,1,2,1,2,15,11500,12,1,1000,12,1,101000
6,29,2923,2,1126,4,,,,,,,,,,,,
6,29,2927,1,1124,1,2,,,,,,,,,,,
6,29,2927,1,1124,2,2,,,,,,,,,,,
6,29,2927,1,1124,3,1,2,1,12,,10000,12,,50000,12,,100000
6,29,2927,1,1124,4,2,,,,,,,,,,,
6,29,2930,1,530,1,2,,,,,,,,,,,
6,29,2930,1,530,2,2,,,,,,,,,,,
6,29,2930,1,530,3,1,2,1,12,,10000,12,,50000,12,,100000
6,29,2930,1,530,4,2,,,,,,,,,,,
6,29,2930,1,1300,1,2,,,,,,,,,,,
6,29,2930,1,1300,2,1,2,1,5,5,10250,10,25,52500,10,5,105000
6,29,2930,1,1300,3,1,2,1,5,2,10200,11,15,51500,5,4,103500
6,29,2930,1,1300,4,2,,,,,,,,,,,
6,29,2930,1,1418,1,2,,,,,,,,,,,
6,29,2930,1,1418,2,1,2,1,5,5,10500,10,25,52500,12,5,105000
6,29,2930,1,1418,3,1,2,1,5,2,10200,1,15,51500,10,3,103000
6,29,2930,1,1418,4,2,,,,,,,,,,,
6,30,3002,1,1264,1,1,1,1,6,10,11000,6,10,55000,6,10,110000
6,30,3002,1,1264,2,1,1,1,10,10,11000,10,10,55000,10,10,110000
6,30,3002,1,1264,3,1,2,1,1,,,,,,,,
6,30,3002,1,1264,4,2,2,2,,,,,,,,,
6,30,3002,1,1310,1,1,1,1,6,10,11000,6,10,55000,6,10,110000
6,30,3002,1,1310,2,1,1,1,10,10,11000,10,10,55000,10,10,110000
6,30,3002,1,1310,3,1,2,1,1,,10200,,,,,,
6,30,3002,1,1310,4,2,2,2,,,,,,,,,
6,30,3004,2,216,1,2,2,2,,,,,,,,,
6,30,3004,2,216,2,2,2,2,,,,,,,,,
6,30,3004,2,216,3,1,2,1,6,20,10000,6,,50000,6,2,100000
6,30,3004,2,216,4,1,1,1,3,15,15000,5,15,70000,8,40,140000
6,30,3005,1,2870,1,2,2,2,,,,,,,,,
6,30,3005,1,2870,2,1,2,1,11,10,11000,15,15,57500,15,20,120000
6,30,3005,1,2870,3,1,2,1,1,10,11000,1,10,55000,1,10,110000
6,30,3005,1,2870,4,2,2,2,,,,,,,,,
6,30,3005,1,2942,1,2,2,2,,,,,,,,,
6,30,3005,1,2942,2,1,1,1,11,10,11000,11,10,55000,10,10,110000
6,30,3005,1,2942,3,1,2,1,1,10,11000,1,10,55000,1,10,110000
6,30,3005,1,2942,4,2,2,2,,,,,,,,,
6,30,3007,1,1624,1,2,2,2,,,,,,,,,
6,30,3007,1,1624,2,1,2,1,11,10,11000,11,10,55000,11,10,110000
6,30,3007,1,1624,3,1,2,1,1,10,11000,1,10,55000,1,10,110000
6,30,3007,1,1624,4,2,2,2,,,,,,,,,
6,30,3009,1,764,1,2,2,2,,,,,,,,,
6,30,3009,1,764,2,2,2,2,,,,,,,,,
6,30,3009,1,764,3,2,2,2,,,,,,,,,
6,30,3009,1,764,4,2,2,2,,,,,,,,,
6,30,3009,1,1642,1,2,2,2,,,,,,,,,
6,30,3009,1,1642,2,2,2,2,,,,,,,,,
6,30,3009,1,1642,3,2,2,2,,,,,,,,,
6,30,3009,1,1642,4,2,2,2,,,,,,,,,
6,30,3010,1,1762,1,2,2,2,,,,,,,,,
6,30,3010,1,1762,2,2,2,2,,,,,,,,,
6,30,3010,1,1762,3,2,2,2,,,,,,,,,
6,30,3010,1,1762,4,2,2,2,,,,,,,,,
6,30,3012,2,334,1,2,2,2,,,,,,,,,
6,30,3012,2,334,2,2,2,2,,,,,,,,,
6,30,3012,2,334,3,2,2,2,,,,,,,,,
6,30,3012,2,334,4,2,2,2,,,,,,,,,
6,30,3014,2,120,1,2,2,2,,,,,,,,,
6,30,3014,2,120,2,2,2,2,,,,,,,,,
6,30,3014,2,120,3,2,2,2,,,,,,,,,
6,30,3014,2,120,4,2,2,2,,,,,,,,,
6,30,3015,2,1688,1,1,1,1,5,20,12000,8,20,60000,12,20,120000
6,30,3015,2,1688,2,2,2,2,,,,,,,,,
6,30,3015,2,1688,3,2,2,2,,,,,,,,,
6,30,3015,2,1688,4,2,2,2,,,,,,,,,
6,30,3016,1,390,1,1,1,1,6,10,11000,6,13,55000,6,10,110000
6,30,3016,1,390,2,1,1,1,6,10,11000,6,10,55000,6,10,110000
6,30,3016,1,390,3,1,2,1,1,,,,,,,,
6,30,3016,1,390,4,2,2,2,,,,,,,,,
6,30,3018,2,914,1,2,2,2,,,,,,,,,
6,30,3018,2,914,2,2,2,2,,,,,,,,,
6,30,3018,2,914,3,2,2,2,,,,,,,,,
6,30,3018,2,914,4,2,2,2,,,,,,,,,
6,30,3020,1,322,1,2,2,2,,,,,,,,,
6,30,3020,1,322,2,2,2,2,,,,,,,,,
6,30,3020,1,322,3,2,2,2,,,,,,,,,
6,30,3020,1,322,4,2,2,2,,,,,,,,,
6,30,3023,2,622,1,1,1,1,6,20,12000,8,20,60000,12,20,120000
6,30,3023,2,622,2,2,2,2,,,,,,,,,
6,30,3023,2,622,3,2,2,2,,,,,,,,,
6,30,3023,2,622,4,2,2,2,,,,,,,,,
6,30,3024,1,1406,1,2,2,2,,,,,,,,,
6,30,3024,1,1406,2,1,2,1,10,10,11000,10,10,60000,15,15,115000
6,30,3024,1,1406,3,2,2,2,,,,,,,,,
6,30,3024,1,1406,4,2,2,2,,,,,,,,,
6,30,3024,1,1924,1,2,2,2,,,,,,,,,
6,30,3024,1,1924,2,1,2,1,10,10,11000,10,10,55000,15,10,110000
6,30,3024,1,1924,3,1,2,1,1,10,11000,1,10,55000,1,10,110000
6,30,3024,1,1924,4,2,2,2,,,,,,,,,
6,30,3025,1,2052,1,2,2,2,,,,,,,,,
6,30,3025,1,2052,2,2,2,2,,,,,,,,,
6,30,3025,1,2052,3,1,2,1,1,5,10500,1,10,55000,1,10,110000
6,30,3025,1,2052,4,2,2,2,,,,,,,,,
6,30,3030,1,946,1,1,1,1,6,20,12000,6,20,60000,6,20,120000
6,30,3030,1,946,2,1,1,1,6,10,11000,6,10,55000,10,10,110000
6,30,3030,1,946,3,2,2,2,,,,,,,,,
6,30,3030,1,946,4,2,2,2,,,,,,,,,
6,30,3032,2,520,1,2,2,2,,,,,,,,,
6,30,3032,2,520,2,2,2,2,,,,,,,,,
6,30,3032,2,520,3,2,2,2,,,,,,,,,
6,30,3032,2,520,4,1,1,1,6,25,12500,10,25,62500,15,25,125000
6,30,3032,1,1088,1,1,1,1,6,20,12000,6,20,60000,6,20,120000
6,30,3032,1,1088,2,2,2,2,,,,,,,,,
6,30,3032,1,1088,3,1,2,1,6,5,10500,12,25,52500,18,5,105000
6,30,3032,1,1088,4,2,2,2,,,,,,,,,
6,30,3033,2,554,1,1,1,1,6,20,12000,6,20,60000,6,20,120000
6,30,3033,2,554,2,2,2,2,,,,,,,,,
6,30,3033,2,554,3,1,2,1,1,5,10500,12,25,52500,18,5,105000
6,30,3033,2,554,4,2,2,2,,,,,,,,,
1,31,3101,2,604,1,1,1,1,3,10,11000,18,10,55000,18,10,110000
1,31,3101,2,604,2,2,,,,,,,,,,,
1,31,3101,2,604,3,1,1,1,3,10,11000,12,10,55000,18,10,110000
1,31,3101,2,604,4,2,,,,,,,,,,,
1,31,3103,2,874,1,2,,,,,,,,,,,
1,31,3103,2,874,2,2,,,,,,,,,,,
1,31,3103,2,874,3,1,1,1,1,10,11000,1,10,55000,10,10,110000
1,31,3103,2,874,4,2,,,,,,,,,,,
1,31,3105,1,2914,1,1,1,1,2,20,12000,12,30,65000,18,20,120000
1,31,3105,1,2914,2,2,,,,,,,,,,,
1,31,3105,1,2914,3,1,2,1,1,20,12000,1,,,1,30,130000
1,31,3105,1,2914,4,1,1,1,1,30,13000,1,60,50000,1,,
1,31,3107,1,724,1,1,1,1,1,10,11000,12,10,55000,12,10,110000
1,31,3107,1,724,2,1,1,1,1,10,11000,12,10,55000,12,10,110000
1,31,3107,1,724,3,1,2,1,1,,,,,50000,,,100000
1,31,3107,1,724,4,1,1,1,1,10,11000,1,10,50000,1,10,110000
1,31,3107,2,1092,1,1,1,1,6,10,11000,6,10,55000,12,10,110000
1,31,3107,2,1092,2,1,1,1,6,10,11000,6,10,55000,12,10,110000
1,31,3107,2,1092,3,1,1,1,6,,10000,10,,,12,,100000
1,31,3107,2,1092,4,2,,,,,,,,,,,
1,31,3109,2,1026,1,1,1,2,1,10,11000,10,10,55000,6,10,110000
1,31,3109,2,1026,2,2,,,,,,,,,,,
1,31,3109,2,1026,3,1,2,1,1,,10000,10,,50000,10,10,110000
1,31,3109,2,1026,4,2,,,,,,,,,,,
1,31,3111,2,2966,1,1,1,1,2,10,11000,12,10,55000,12,10,110000
1,31,3111,2,2966,2,1,1,2,1,,11000,12,10,55000,12,,110000
1,31,3111,2,2966,3,1,2,2,1,0,10000,1,0,50000,1,0,100000
1,31,3111,2,2966,4,2,,,,,,,,,,,
1,31,3112,2,350,1,2,,,,,,,,,,,
1,31,3112,2,350,2,2,,,,,,,,,,,
1,31,3112,2,350,3,1,1,1,1,9,10900,6,45,54500,12,9,109000
1,31,3112,2,350,4,2,,,,,,,,,,,
1,31,3113,2,332,1,1,1,1,1,10,11000,1,10,55000,24,10,110000
1,31,3113,2,332,2,1,2,1,1,10,11000,1,10,55000,24,10,110000
1,31,3113,2,332,3,1,2,1,1,0,10000,1,0,50000,12,0,100000
1,31,3113,2,332,4,1,2,1,3,10,11000,6,10,55000,6,10,110000
1,31,3115,2,680,1,1,1,1,6,20,12000,8,24,62000,12,22,122000
1,31,3115,2,680,2,1,1,1,8,10,11000,11,10,55000,24,10,110000
1,31,3115,2,680,3,1,2,1,1,,10000,8,,50000,8,,100000
1,31,3115,2,680,4,1,1,1,1,1,12000,1,10,55000,1,10,100000
1,31,3116,2,1344,1,2,,,,,,,,,,,
1,31,3116,2,1344,2,2,,,,,,,,,,,
1,31,3116,2,1344,3,1,1,1,1,10,11000,1,6,55000,1,10,110000
1,31,3116,2,1344,4,1,1,1,1,10,11000,1,10,55000,1,10,110000
5,32,3201,2,2034,1,2,2,2,,,,,,,,,
5,32,3201,2,2034,2,2,2,2,,,,,,,,,
5,32,3201,2,2034,3,1,2,1,3,30,13000,3,30,60000,3,30,130000
5,32,3201,2,2034,4,1,2,1,6,50,15000,6,50,65000,6,50,150000
5,32,3202,2,84,1,2,2,2,,,,,,,,,
5,32,3202,2,84,2,2,2,2,,,,,,,,,
5,32,3202,2,84,3,1,1,1,6,30,13000,6,30,65000,6,30,130000
5,32,3202,2,84,4,1,1,1,3,30,15000,3,50,75000,3,50,150000
5,32,3203,2,2644,1,2,2,2,,,,,,,,,
5,32,3203,2,2644,2,2,2,2,,,,,,,,,
5,32,3203,2,2644,3,2,2,2,,,,,,,,,
5,32,3203,2,2644,4,2,2,2,,,,,,,,,
5,32,3204,1,346,1,1,1,1,12,23,12300,12,23,61500,12,23,123000
