"zone","state","sector","lga","ea","item_cd","c2q1","c2q2","c2q3"
5,10,2,1008,1314,140,1,1,30
5,10,2,1008,1314,150,1,3,93
5,10,2,1008,1314,151,1,3,17
5,10,2,1008,1314,152,1,3,364
5,10,2,1008,1314,153,1,3,200
5,10,2,1008,1314,160,1,3,333
5,10,2,1008,1314,161,1,3,33
5,10,2,1008,1314,163,1,3,267
5,10,2,1008,1718,13,1,13,50
5,10,2,1008,1718,21,1,13,30
5,10,2,1008,1718,27,1,1,20
5,10,2,1008,1718,30,1,1,500
5,10,2,1008,1718,31,1,1,400
5,10,2,1008,1718,32,1,8,250
5,10,2,1008,1718,33,1,8,250
5,10,2,1008,1718,35,1,1,1000
5,10,2,1008,1718,41,1,13,100
5,10,2,1008,1718,42,1,13,80
5,10,2,1008,1718,50,1,3,333
5,10,2,1008,1718,52,1,3,533
5,10,2,1008,1718,60,1,1,200
5,10,2,1008,1718,61,1,1,100
5,10,2,1008,1718,64,1,1,350
5,10,2,1008,1718,70,1,1,50
5,10,2,1008,1718,71,1,1,40
5,10,2,1008,1718,72,1,1,10
5,10,2,1008,1718,73,1,1,100
5,10,2,1008,1718,74,1,1,50
5,10,2,1008,1718,76,1,1,40
5,10,2,1008,1718,83,1,1,30
5,10,2,1008,1718,90,1,1,700
5,10,2,1008,1718,93,1,1,600
5,10,2,1008,1718,101,1,1,400
5,10,2,1008,1718,102,1,1,400
5,10,2,1008,1718,111,1,1,40
5,10,2,1008,1718,112,1,1,1200
5,10,2,1008,1718,113,1,1,120
5,10,2,1008,1718,121,1,1,40
5,10,2,1008,1718,130,1,1,300
5,10,2,1008,1718,132,1,3,1333
5,10,2,1008,1718,140,1,1,250
5,10,2,1008,1718,150,1,3,80
5,10,2,1008,1718,151,1,3,17
5,10,2,1008,1718,152,1,3,364
5,10,2,1008,1718,153,1,3,171
5,10,2,1008,1718,160,1,3,333
5,10,2,1008,1718,161,1,3,83
5,10,2,1008,1718,163,1,3,267
5,10,2,1010,20,13,1,13,35
5,10,2,1010,20,14,1,13,45
5,10,2,1010,20,15,1,1,200
5,10,2,1010,20,16,1,8,450
5,10,2,1010,20,17,1,8,500
5,10,2,1010,20,18,1,8,350
5,10,2,1010,20,19,1,1,450
5,10,2,1010,20,20,1,1,50
5,10,2,1010,20,21,1,1,40
5,10,2,1010,20,25,1,1,220
5,10,2,1010,20,26,1,1,10
5,10,2,1010,20,27,1,1,10
5,10,2,1010,20,28,1,1,10
5,10,2,1010,20,29,1,1,50
5,10,2,1010,20,30,1,1,24
5,10,2,1010,20,31,1,1,106
5,10,2,1010,20,33,1,8,450
5,10,2,1010,20,35,1,1,153
5,10,2,1010,20,36,1,1,100
5,10,2,1010,20,37,1,1,150
5,10,2,1010,20,41,1,13,80
5,10,2,1010,20,42,1,13,70
5,10,2,1010,20,43,1,1,20
5,10,2,1010,20,50,1,3,267
5,10,2,1010,20,51,1,1,280
5,10,2,1010,20,52,1,3,307
5,10,2,1010,20,60,1,1,100
5,10,2,1010,20,61,1,1,10
5,10,2,1010,20,63,1,1,50
5,10,2,1010,20,64,1,1,100
5,10,2,1010,20,65,1,3,120
5,10,2,1010,20,70,1,1,50
5,10,2,1010,20,71,1,1,40
5,10,2,1010,20,72,1,1,20
5,10,2,1010,20,73,1,1,20
5,10,2,1010,20,74,1,1,50
5,10,2,1010,20,76,1,1,50
5,10,2,1010,20,77,1,1,20
5,10,2,1010,20,80,1,1,1500
5,10,2,1010,20,81,1,1,3500
5,10,2,1010,20,83,1,1,30
5,10,2,1010,20,84,1,1,40
5,10,2,1010,20,90,1,1,900
5,10,2,1010,20,92,1,1,600
5,10,2,1010,20,93,1,1,700
5,10,2,1010,20,94,1,1,1200
5,10,2,1010,20,100,1,1,800
5,10,2,1010,20,101,1,1,200
5,10,2,1010,20,102,1,1,220
5,10,2,1010,20,103,1,1,600
5,10,2,1010,20,104,1,1,50
5,10,2,1010,20,111,1,1,750
5,10,2,1010,20,130,1,1,200
5,10,2,1010,20,132,1,3,1467
5,10,2,1010,20,140,1,1,40
5,10,2,1012,936,13,1,13,40
5,10,2,1012,936,14,1,13,50
5,10,2,1012,936,16,1,13,25
5,10,2,1012,936,21,1,13,30
5,10,2,1012,936,25,1,1,200
5,10,2,1012,936,27,1,1,10
5,10,2,1012,936,28,1,1,10
5,10,2,1012,936,29,1,1,50
5,10,2,1012,936,30,1,1,30
5,10,2,1012,936,31,1,1,120
5,10,2,1012,936,33,1,8,250
5,10,2,1012,936,35,1,1,320
5,10,2,1012,936,37,1,1,400
5,10,2,1012,936,40,1,13,30
5,10,2,1012,936,41,1,13,80
5,10,2,1012,936,42,1,13,60
5,10,2,1012,936,43,1,13,50
5,10,2,1012,936,50,1,3,267
5,10,2,1012,936,52,1,3,427
5,10,2,1012,936,60,1,1,250
5,10,2,1012,936,61,1,1,50
5,10,2,1012,936,63,1,1,30
5,10,2,1012,936,64,1,1,200
5,10,2,1012,936,70,1,1,50
5,10,2,1012,936,71,1,1,714
5,10,2,1012,936,72,1,1,20
5,10,2,1012,936,73,1,2,5
5,10,2,1012,936,76,1,1,50
5,10,2,1012,936,83,1,1,30
5,10,2,1012,936,90,1,1,550
5,10,2,1012,936,92,1,1,450
5,10,2,1012,936,93,1,1,450
5,10,2,1012,936,100,1,1,500
5,10,2,1012,936,101,1,1,120
5,10,2,1012,936,102,1,1,100
5,10,2,1012,936,103,1,1,150
5,10,2,1012,936,111,1,1,30
5,10,2,1012,936,112,1,1,1200
5,10,2,1012,936,113,1,1,120
5,10,2,1012,936,121,1,1,50
5,10,2,1012,936,130,1,1,200
5,10,2,1012,936,132,1,3,1067
5,10,2,1012,936,140,1,1,120
5,10,2,1012,936,150,1,3,80
5,10,2,1012,936,151,1,3,17
5,10,2,1012,936,152,1,3,364
5,10,2,1012,936,153,1,3,200
5,10,2,1012,936,160,1,3,333
5,10,2,1012,936,161,1,3,83
5,10,2,1012,936,163,1,3,250
5,10,2,1014,80,13,1,13,35
5,10,2,1014,80,14,1,13,60
5,10,2,1014,80,16,1,1,400
5,10,2,1014,80,20,1,1,20
5,10,2,1014,80,21,1,13,30
5,10,2,1014,80,25,1,1,80
5,10,2,1014,80,27,1,1,10
5,10,2,1014,80,28,1,1,20
5,10,2,1014,80,29,1,1,50
5,10,2,1014,80,30,1,1,12
5,10,2,1014,80,31,1,1,89
5,10,2,1014,80,32,1,13,20
5,10,2,1014,80,33,1,13,20
5,10,2,1014,80,34,1,1,150
5,10,2,1014,80,35,1,1,100
5,10,2,1014,80,37,1,1,100
5,10,2,1014,80,41,1,13,100
5,10,2,1014,80,42,1,13,60
5,10,2,1014,80,43,1,1,33
5,10,2,1014,80,50,1,3,267
5,10,2,1014,80,51,1,1,20
5,10,2,1014,80,52,1,3,373
5,10,2,1014,80,60,1,1,50
5,10,2,1014,80,61,1,1,20
5,10,2,1014,80,70,1,1,200
5,10,2,1014,80,71,1,1,40
5,10,2,1014,80,72,1,1,10
5,10,2,1014,80,73,1,1,50
5,10,2,1014,80,74,1,1,20
5,10,2,1014,80,76,1,1,50
5,10,2,1014,80,80,1,1,850
5,10,2,1014,80,83,1,1,30
5,10,2,1014,80,90,1,1,1200
5,10,2,1014,80,92,1,1,1000
5,10,2,1014,80,94,1,1,1500
5,10,2,1014,80,100,1,1,460
5,10,2,1014,80,101,1,1,250
5,10,2,1014,80,102,1,1,200
5,10,2,1014,80,103,1,1,100
5,10,2,1014,80,111,1,1,150
5,10,2,1014,80,112,1,1,250
5,10,2,1014,80,113,1,12,150
5,10,2,1014,80,120,1,1,40
5,10,2,1014,80,121,1,1,50
5,10,2,1014,80,130,1,1,50
5,10,2,1014,80,140,1,1,20
5,10,2,1014,80,150,1,3,93
5,10,2,1014,80,151,1,3,20
5,10,2,1014,80,152,1,3,212
5,10,2,1014,80,153,1,3,200
5,10,2,1014,80,155,1,3,152
5,10,2,1014,80,160,1,3,250
5,10,2,1014,80,161,1,3,67
5,10,2,1014,80,163,1,3,250
5,10,1,1018,634,13,1,1,40
5,10,1,1018,634,14,1,1,50
5,10,1,1018,634,16,1,1,200
5,10,1,1018,634,19,1,1,260
5,10,1,1018,634,20,1,1,50
5,10,1,1018,634,21,1,1,30
5,10,1,1018,634,25,1,1,300
5,10,1,1018,634,26,1,1,50
5,10,1,1018,634,27,1,1,10
5,10,1,1018,634,28,1,1,10
5,10,1,1018,634,29,1,1,50
5,10,1,1018,634,31,1,1,45
5,10,1,1018,634,32,1,8,300
5,10,1,1018,634,33,1,8,350
5,10,1,1018,634,35,1,1,200
5,10,1,1018,634,36,1,1,100
5,10,1,1018,634,41,1,1,90
5,10,1,1018,634,42,1,1,80
5,10,1,1018,634,43,1,1,20
5,10,1,1018,634,50,1,1,220
5,10,1,1018,634,51,1,1,280
5,10,1,1018,634,52,1,1,250
5,10,1,1018,634,60,1,1,100
5,10,1,1018,634,61,1,1,10
5,10,1,1018,634,63,1,1,30
5,10,1,1018,634,64,1,1,200
5,10,1,1018,634,65,1,3,300
5,10,1,1018,634,70,1,1,50
5,10,1,1018,634,71,1,1,40
5,10,1,1018,634,72,1,1,20
5,10,1,1018,634,73,1,2,5
5,10,1,1018,634,74,1,1,50
5,10,1,1018,634,76,1,1,50
5,10,1,1018,634,77,1,1,50
5,10,1,1018,634,80,1,1,900
5,10,1,1018,634,81,1,1,2500
5,10,1,1018,634,83,1,1,30
5,10,1,1018,634,84,1,1,50
5,10,1,1018,634,90,1,1,900
5,10,1,1018,634,92,1,1,600
5,10,1,1018,634,93,1,1,700
5,10,1,1018,634,94,1,1,1200
5,10,1,1018,634,100,1,1,1000
5,10,1,1018,634,101,1,1,900
5,10,1,1018,634,102,1,1,950
5,10,1,1018,634,103,1,1,1500
5,10,1,1018,634,104,1,1,150
5,10,1,1018,634,106,1,1,120
5,10,1,1018,634,111,1,1,750
5,10,1,1018,634,112,1,1,750
5,10,1,1018,634,113,1,3,764
5,10,1,1018,634,115,1,3,637
5,10,1,1018,634,120,1,1,40
5,10,1,1018,634,121,1,1,40
5,10,1,1018,634,122,1,2,1
5,10,1,1018,634,130,1,1,200
5,10,1,1018,634,132,1,3,1600
5,10,1,1018,634,140,1,1,30
5,10,1,1018,634,150,1,3,133
5,10,1,1018,634,151,1,3,17
5,10,1,1018,634,152,1,3,303
5,10,1,1018,634,153,1,3,171
5,10,1,1018,634,154,1,3,240
5,10,1,1018,634,155,1,3,364
5,10,1,1018,634,160,1,3,200
5,10,1,1018,634,161,1,3,133
5,10,1,1018,634,163,1,3,867
5,10,1,1018,634,164,1,3,389
5,10,2,1018,898,14,1,12,50
5,10,2,1018,898,20,1,1,20
5,10,2,1018,898,21,1,1,50
5,10,2,1018,898,25,1,1,120
5,10,2,1018,898,26,1,1,50
5,10,2,1018,898,27,1,1,20
5,10,2,1018,898,28,1,1,10
5,10,2,1018,898,29,1,1,50
5,10,2,1018,898,31,1,1,350
5,10,2,1018,898,32,1,8,300
5,10,2,1018,898,33,1,8,300
5,10,2,1018,898,34,1,1,200
5,10,2,1018,898,35,1,1,200
5,10,2,1018,898,36,1,1,100
5,10,2,1018,898,41,1,12,80
5,10,2,1018,898,42,1,12,75
5,10,2,1018,898,43,1,1,20
5,10,2,1018,898,50,1,3,267
5,10,2,1018,898,51,1,1,280
5,10,2,1018,898,52,1,1,250
5,10,2,1018,898,60,1,1,50
5,10,2,1018,898,61,1,1,10
5,10,2,1018,898,63,1,1,50
5,10,2,1018,898,64,1,1,100
5,10,2,1018,898,65,1,3,300
5,10,2,1018,898,70,1,1,50
5,10,2,1018,898,71,1,11,40
5,10,2,1018,898,72,1,1,20
5,10,2,1018,898,73,1,1,56
5,10,2,1018,898,74,1,1,50
5,10,2,1018,898,76,1,1,20
5,10,2,1018,898,77,1,1,20
5,10,2,1018,898,80,1,1,1000
5,10,2,1018,898,81,1,1,2000
5,10,2,1018,898,83,1,1,30
5,10,2,1018,898,84,1,1,50
5,10,2,1018,898,90,1,1,1000
5,10,2,1018,898,92,1,1,600
5,10,2,1018,898,93,1,1,700
5,10,2,1018,898,94,1,1,1200
5,10,2,1018,898,95,1,1,300
5,10,2,1018,898,100,1,1,600
5,10,2,1018,898,101,1,1,500
5,10,2,1018,898,102,1,1,600
5,10,2,1018,898,103,1,1,1200
5,10,2,1018,898,104,1,1,200
5,10,2,1018,898,106,1,1,120
5,10,2,1018,898,111,1,1,750
5,10,2,1018,898,112,1,1,750
5,10,2,1018,898,113,1,3,764
5,10,2,1018,898,115,1,3,637
5,10,2,1018,898,120,1,1,40
5,10,2,1018,898,121,1,1,40
5,10,2,1018,898,122,1,2,1
5,10,2,1018,898,131,1,1,250
5,10,2,1018,898,132,1,3,1600
5,10,2,1018,898,140,1,1,30
5,10,2,1018,898,150,1,3,133
5,10,2,1018,898,151,1,3,17
5,10,2,1018,898,152,1,3,364
5,10,2,1018,898,153,1,3,200
5,10,2,1018,898,154,1,3,120
5,10,2,1018,898,155,1,3,120
5,10,2,1018,898,160,1,3,250
5,10,2,1018,898,161,1,3,83
5,10,2,1018,898,163,1,3,800
5,10,2,1018,898,164,1,3,933
5,10,1,1020,38,13,1,12,50
5,10,1,1020,38,14,1,12,60
5,10,1,1020,38,16,1,1,200
5,10,1,1020,38,20,1,1,40
5,10,1,1020,38,21,1,1,30
5,10,1,1020,38,25,1,1,300
5,10,1,1020,38,26,1,1,50
5,10,1,1020,38,28,1,1,10
5,10,1,1020,38,29,1,1,50
5,10,1,1020,38,30,1,1,1000
5,10,1,1020,38,31,1,1,38
5,10,1,1020,38,32,1,8,300
5,10,1,1020,38,33,1,8,320
5,10,1,1020,38,34,1,1,100
5,10,1,1020,38,35,1,1,200
5,10,1,1020,38,36,1,1,100
5,10,1,1020,38,37,1,2,2
5,10,1,1020,38,42,1,10,80
5,10,1,1020,38,43,1,1,20
5,10,1,1020,38,50,1,3,293
5,10,1,1020,38,51,1,1,300
5,10,1,1020,38,52,1,3,333
5,10,1,1020,38,60,1,1,100
5,10,1,1020,38,61,1,1,10
5,10,1,1020,38,63,1,1,20
5,10,1,1020,38,64,1,1,160
5,10,1,1020,38,65,1,1,300
5,10,1,1020,38,70,1,1,50
5,10,1,1020,38,71,1,11,40
5,10,1,1020,38,72,1,1,20
5,10,1,1020,38,73,1,2,5
5,10,1,1020,38,74,1,1,50
5,10,1,1020,38,76,1,1,50
5,10,1,1020,38,77,1,1,50
5,10,1,1020,38,80,1,1,700
5,10,1,1020,38,81,1,1,1500
5,10,1,1020,38,83,1,1,30
5,10,1,1020,38,84,1,1,50
5,10,1,1020,38,90,1,1,1000
5,10,1,1020,38,92,1,1,500
5,10,1,1020,38,93,1,1,900
5,10,1,1020,38,94,1,1,2000
5,10,1,1020,38,95,1,1,400
5,10,1,1020,38,100,1,1,1000
5,10,1,1020,38,101,1,1,900
5,10,1,1020,38,102,1,1,950
5,10,1,1020,38,103,1,1,1500
5,10,1,1020,38,104,1,1,200
5,10,1,1020,38,106,1,1,120
5,10,1,1020,38,111,1,1,750
5,10,1,1020,38,112,1,1,750
5,10,1,1020,38,113,1,3,71
5,10,1,1020,38,120,1,1,40
5,10,1,1020,38,121,1,1,40
5,10,1,1020,38,122,1,1,10
5,10,1,1020,38,130,1,1,200
5,10,1,1020,38,132,1,3,1333
5,10,1,1020,38,140,1,1,30
5,10,1,1020,38,150,1,3,133
5,10,1,1020,38,151,1,3,17
5,10,1,1020,38,152,1,3,303
5,10,1,1020,38,153,1,3,171
5,10,1,1020,38,154,1,3,120
5,10,1,1020,38,155,1,3,364
5,10,1,1020,38,160,1,3,333
5,10,1,1020,38,161,1,3,33
5,10,1,1020,38,163,1,3,867
5,10,1,1020,38,164,1,3,389
5,10,2,1021,120,13,1,13,30
5,10,2,1021,120,14,1,13,50
5,10,2,1021,120,21,1,13,25
5,10,2,1021,120,25,1,1,200
5,10,2,1021,120,27,1,1,10
5,10,2,1021,120,28,1,1,20
5,10,2,1021,120,30,1,1,200
5,10,2,1021,120,31,1,1,400
5,10,2,1021,120,33,1,13,200
5,10,2,1021,120,35,1,1,600
5,10,2,1021,120,41,1,13,100
5,10,2,1021,120,42,1,13,80
5,10,2,1021,120,43,1,13,50
5,10,2,1021,120,50,1,3,267
5,10,2,1021,120,51,1,1,280
5,10,2,1021,120,52,1,3,400
5,10,2,1021,120,60,1,1,50
5,10,2,1021,120,61,1,1,20
5,10,2,1021,120,63,1,1,30
5,10,2,1021,120,64,1,1,60
5,10,2,1021,120,71,1,1,50
5,10,2,1021,120,72,1,1,40
5,10,2,1021,120,73,1,2,5
5,10,2,1021,120,74,1,1,50
5,10,2,1021,120,76,1,1,50
5,10,2,1021,120,83,1,1,30
5,10,2,1021,120,90,1,1,600
5,10,2,1021,120,92,1,1,450
5,10,2,1021,120,93,1,1,500
5,10,2,1021,120,94,1,1,700
5,10,2,1021,120,100,1,1,300
5,10,2,1021,120,101,1,1,200
5,10,2,1021,120,102,1,1,150
5,10,2,1021,120,103,1,1,150
5,10,2,1021,120,111,1,1,780
5,10,2,1021,120,112,1,1,1350
5,10,2,1021,120,113,1,1,120
5,10,2,1021,120,120,1,1,400
5,10,2,1021,120,130,1,1,200
5,10,2,1021,120,132,1,3,1667
5,10,2,1021,120,140,1,1,150
5,10,2,1021,120,150,1,3,93
5,10,2,1021,120,151,1,3,17
5,10,2,1021,120,152,1,3,364
5,10,2,1021,120,153,1,3,171
5,10,2,1021,120,154,1,3,167
5,10,2,1021,120,160,1,3,333
5,10,2,1021,120,161,1,3,80
5,10,2,1021,120,163,1,3,250
5,10,2,1025,1774,13,1,12,50
5,10,2,1025,1774,14,1,12,100
5,10,2,1025,1774,15,1,1,200
5,10,2,1025,1774,16,1,8,425
5,10,2,1025,1774,19,1,1,260
5,10,2,1025,1774,20,1,1,60
5,10,2,1025,1774,25,1,1,120
5,10,2,1025,1774,26,1,1,50
5,10,2,1025,1774,27,1,1,10
5,10,2,1025,1774,28,1,1,10
5,10,2,1025,1774,29,1,1,100
5,10,2,1025,1774,31,1,1,142
5,10,2,1025,1774,32,1,8,350
5,10,2,1025,1774,33,1,8,450
5,10,2,1025,1774,34,1,1,285
5,10,2,1025,1774,35,1,1,307
5,10,2,1025,1774,36,1,1,100
5,10,2,1025,1774,37,1,1,400
5,10,2,1025,1774,41,1,1,80
5,10,2,1025,1774,42,1,1,80
5,10,2,1025,1774,43,1,1,20
5,10,2,1025,1774,50,1,3,373
5,10,2,1025,1774,51,1,1,250
5,10,2,1025,1774,52,1,3,400
5,10,2,1025,1774,61,1,1,100
5,10,2,1025,1774,63,1,1,50
5,10,2,1025,1774,64,1,1,157
5,10,2,1025,1774,70,1,1,100
5,10,2,1025,1774,71,1,1,50
5,10,2,1025,1774,72,1,1,20
5,10,2,1025,1774,73,1,2,5
5,10,2,1025,1774,74,1,1,50
5,10,2,1025,1774,76,1,1,50
5,10,2,1025,1774,77,1,1,50
5,10,2,1025,1774,81,1,1,1500
5,10,2,1025,1774,83,1,1,30
5,10,2,1025,1774,84,1,1,30
5,10,2,1025,1774,90,1,1,2500
5,10,2,1025,1774,92,1,1,1500
5,10,2,1025,1774,93,1,1,2000
5,10,2,1025,1774,95,1,1,450
5,10,2,1025,1774,100,1,1,827
5,10,2,1025,1774,101,1,1,200
5,10,2,1025,1774,102,1,1,200
5,10,2,1025,1774,103,1,1,450
5,10,2,1025,1774,104,1,1,120
5,10,2,1025,1774,106,1,1,250
5,10,2,1025,1774,111,1,1,750
5,10,2,1025,1774,112,1,1,600
5,10,2,1025,1774,113,1,3,764
5,10,2,1025,1774,120,1,1,40
5,10,2,1025,1774,121,1,1,35
5,10,2,1025,1774,122,1,2,5
5,10,2,1025,1774,130,1,1,350
5,10,2,1025,1774,131,1,1,450
5,10,2,1025,1774,132,1,3,1600
5,10,2,1025,1774,140,1,1,70
5,10,2,1025,1774,150,1,3,133
5,10,2,1025,1774,151,1,3,17
5,10,2,1025,1774,152,1,3,364
5,10,2,1025,1774,153,1,3,171
5,10,2,1025,1774,154,1,3,300
5,10,2,1025,1774,155,1,3,364
5,10,2,1025,1774,160,1,3,333
5,10,2,1025,1774,161,1,3,167
5,10,2,1025,1774,163,1,3,800
5,10,2,1025,1774,164,1,3,389
4,11,2,1101,154,13,1,13,40
4,11,2,1101,154,14,1,13,60
4,11,2,1101,154,20,1,1,100
4,11,2,1101,154,21,1,1,50
4,11,2,1101,154,25,1,1,100
4,11,2,1101,154,26,1,1,50
4,11,2,1101,154,27,1,1,20
4,11,2,1101,154,28,1,1,10
4,11,2,1101,154,29,1,1,50
4,11,2,1101,154,30,1,1,600
4,11,2,1101,154,31,1,1,200
4,11,2,1101,154,32,1,13,20
4,11,2,1101,154,33,1,13,20
4,11,2,1101,154,34,1,1,100
4,11,2,1101,154,35,1,1,400
4,11,2,1101,154,36,1,1,100
4,11,2,1101,154,40,1,1,40
4,11,2,1101,154,42,1,1,100
4,11,2,1101,154,43,1,12,20
4,11,2,1101,154,50,1,3,200
4,11,2,1101,154,51,1,1,300
4,11,2,1101,154,52,1,3,250
4,11,2,1101,154,60,1,1,100
4,11,2,1101,154,61,1,1,50
4,11,2,1101,154,70,1,1,100
4,11,2,1101,154,71,1,1,30
4,11,2,1101,154,72,1,1,100
4,11,2,1101,154,73,1,1,50
4,11,2,1101,154,74,1,1,20
4,11,2,1101,154,75,1,1,30
4,11,2,1101,154,76,1,1,20
4,11,2,1101,154,80,1,1,1000
4,11,2,1101,154,83,1,1,30
4,11,2,1101,154,84,1,1,50
4,11,2,1101,154,90,1,1,900
4,11,2,1101,154,93,1,1,7000
4,11,2,1101,154,101,1,1,250
4,11,2,1101,154,102,1,1,300
4,11,2,1101,154,103,1,1,500
4,11,2,1101,154,111,1,1,750
4,11,2,1101,154,113,1,1,120
4,11,2,1101,154,121,1,1,700
4,11,2,1101,154,122,1,1,140
4,11,2,1101,154,130,1,1,250
4,11,2,1101,154,140,1,1,50
4,11,2,1101,154,151,1,3,10
4,11,2,1101,154,152,1,3,120
4,11,2,1101,154,153,1,3,70
4,11,2,1101,154,160,1,3,220
4,11,2,1101,154,161,1,3,100
4,11,2,1101,154,163,1,3,600
4,11,2,1102,936,10,1,13,30
4,11,2,1102,936,11,1,13,30
4,11,2,1102,936,13,1,13,40
4,11,2,1102,936,14,1,13,60
4,11,2,1102,936,15,1,1,550
4,11,2,1102,936,20,1,1,100
4,11,2,1102,936,21,1,1,50
4,11,2,1102,936,25,1,1,100
4,11,2,1102,936,26,1,1,50
4,11,2,1102,936,27,1,1,20
4,11,2,1102,936,28,1,1,10
4,11,2,1102,936,29,1,1,50
4,11,2,1102,936,30,1,1,600
4,11,2,1102,936,31,1,1,300
4,11,2,1102,936,32,1,13,30
4,11,2,1102,936,33,1,13,30
4,11,2,1102,936,34,1,1,100
4,11,2,1102,936,35,1,1,500
4,11,2,1102,936,36,1,1,100
4,11,2,1102,936,40,1,13,40
4,11,2,1102,936,42,1,13,100
4,11,2,1102,936,43,1,13,20
4,11,2,1102,936,50,1,3,200
4,11,2,1102,936,51,1,1,300
4,11,2,1102,936,52,1,3,250
4,11,2,1102,936,60,1,1,100
4,11,2,1102,936,61,1,1,50
4,11,2,1102,936,70,1,1,100
4,11,2,1102,936,71,1,1,30
4,11,2,1102,936,72,1,1,100
4,11,2,1102,936,73,1,1,50
4,11,2,1102,936,74,1,1,20
4,11,2,1102,936,75,1,1,30
4,11,2,1102,936,76,1,1,50
4,11,2,1102,936,80,1,1,900
4,11,2,1102,936,83,1,1,30
4,11,2,1102,936,84,1,1,30
4,11,2,1102,936,90,1,1,900
4,11,2,1102,936,93,1,1,700
4,11,2,1102,936,100,1,1,500
4,11,2,1102,936,101,1,1,300
4,11,2,1102,936,102,1,1,350
4,11,2,1102,936,103,1,1,500
4,11,2,1102,936,111,1,1,750
4,11,2,1102,936,112,1,1,900
4,11,2,1102,936,113,1,1,120
4,11,2,1102,936,121,1,1,700
4,11,2,1102,936,122,1,1,140
4,11,2,1102,936,130,1,1,250
4,11,2,1102,936,140,1,1,50
4,11,2,1102,936,151,1,3,10
4,11,2,1102,936,152,1,3,120
4,11,2,1102,936,153,1,3,60
4,11,2,1102,936,160,1,3,220
4,11,2,1102,936,161,1,3,100
4,11,2,1102,936,163,1,3,600
4,11,2,1104,434,13,1,1,30
4,11,2,1104,434,20,1,1,50
4,11,2,1104,434,21,1,1,20
4,11,2,1104,434,28,1,1,10
4,11,2,1104,434,30,1,1,700
4,11,2,1104,434,31,1,1,200
4,11,2,1104,434,32,1,1,10
4,11,2,1104,434,33,1,1,10
4,11,2,1104,434,34,1,1,200
4,11,2,1104,434,35,1,1,400
4,11,2,1104,434,36,1,1,100
4,11,2,1104,434,43,1,1,50
4,11,2,1104,434,50,1,3,200
4,11,2,1104,434,52,1,3,220
4,11,2,1104,434,60,1,1,100
4,11,2,1104,434,61,1,1,10
4,11,2,1104,434,70,1,1,100
4,11,2,1104,434,71,1,1,30
4,11,2,1104,434,72,1,1,100
4,11,2,1104,434,73,1,1,50
4,11,2,1104,434,74,1,1,20
4,11,2,1104,434,75,1,1,30
4,11,2,1104,434,76,1,1,50
4,11,2,1104,434,80,1,1,600
4,11,2,1104,434,84,1,1,30
4,11,2,1104,434,90,1,1,900
4,11,2,1104,434,93,1,1,5000
4,11,2,1104,434,101,1,1,300
4,11,2,1104,434,102,1,1,200
4,11,2,1104,434,103,1,1,250
4,11,2,1104,434,104,1,1,50
4,11,2,1104,434,140,1,1,50
4,11,2,1104,434,152,1,3,100
4,11,2,1104,434,153,1,3,70
4,11,2,1104,434,161,1,3,100
4,11,2,1104,434,163,1,3,200
4,11,1,1104,2028,10,1,13,30
4,11,1,1104,2028,11,1,13,30
4,11,1,1104,2028,13,1,13,40
4,11,1,1104,2028,14,1,13,50
4,11,1,1104,2028,16,1,1,180
4,11,1,1104,2028,17,1,13,30
4,11,1,1104,2028,18,1,13,25
4,11,1,1104,2028,19,1,13,25
4,11,1,1104,2028,20,1,1,100
4,11,1,1104,2028,21,1,13,25
4,11,1,1104,2028,25,1,1,200
4,11,1,1104,2028,26,1,1,100
4,11,1,1104,2028,27,1,1,20
4,11,1,1104,2028,28,1,1,20
4,11,1,1104,2028,29,1,1,50
4,11,1,1104,2028,30,1,1,700
4,11,1,1104,2028,31,1,1,900
4,11,1,1104,2028,32,1,13,20
4,11,1,1104,2028,33,1,13,20
4,11,1,1104,2028,34,1,1,100
4,11,1,1104,2028,35,1,1,200
4,11,1,1104,2028,36,1,1,100
4,11,1,1104,2028,37,1,1,100
4,11,1,1104,2028,40,1,13,60
4,11,1,1104,2028,41,1,13,100
4,11,1,1104,2028,42,1,13,90
4,11,1,1104,2028,43,1,13,20
4,11,1,1104,2028,50,1,3,220
4,11,1,1104,2028,51,1,1,280
4,11,1,1104,2028,52,1,3,220
4,11,1,1104,2028,60,1,1,200
4,11,1,1104,2028,63,1,1,200
4,11,1,1104,2028,64,1,1,150
4,11,1,1104,2028,65,1,1,180
4,11,1,1104,2028,70,1,1,150
4,11,1,1104,2028,71,1,1,25
4,11,1,1104,2028,72,1,1,100
4,11,1,1104,2028,73,1,1,200
4,11,1,1104,2028,74,1,16,6
4,11,1,1104,2028,75,1,1,50
4,11,1,1104,2028,76,1,1,50
4,11,1,1104,2028,77,1,1,50
4,11,1,1104,2028,80,1,1,1600
4,11,1,1104,2028,84,1,1,30
4,11,1,1104,2028,90,1,1,2000
4,11,1,1104,2028,92,1,1,1600
4,11,1,1104,2028,95,1,1,400
4,11,1,1104,2028,96,1,1,1100
4,11,1,1104,2028,100,1,1,600
4,11,1,1104,2028,101,1,1,350
4,11,1,1104,2028,102,1,1,250
4,11,1,1104,2028,103,1,1,500
4,11,1,1104,2028,104,1,1,300
4,11,1,1104,2028,105,1,1,200
