"zone","state","lga","sector","ea","hhid","plotid","cropid","sa3q1","sa3q2","sa3q3","sa3q4","sa3q4b","sa3q5a","sa3q5b","sa3q6a","sa3q6b","sa3q7","sa3q8a","sa3q8b","sa3q9","sa3q10","sa3q11a","sa3q11b","sa3q12","sa3q13","sa3q14","sa3q15a","sa3q15b","sa3q15c","sa3q16a","sa3q16b","sa3q17","sa3q18","sa3q19a","sa3q19b","sa3q20a","sa3q20b","sa3q21a","sa3q21b","sa3q22a","sa3q22b","sa3q23a","sa3q23b","trackingobs"
1,25,2507,2,814,250032,1,4,"G/CORN",1070,1,,,1,4,3,13,2,,,2,,,,,,,,,,,,,15000,3,13,1,11,0,,1,11,0,,0
1,25,2507,2,814,250032,2,1,"MAIZE",1080,1,,,1,4,2,13,2,,,2,,,,,,,,,,,,,22000,2,13,1,11,0,,1,11,0,,0
1,25,2507,2,814,250032,2,2,"MELON",1090,1,,,1,4,3,13,2,,,2,,,,,,,,,,,,,150000,3,13,1,11,0,,1,11,0,,0
1,25,2507,2,814,250032,2,3,"G/CORN",1070,1,,,1,4,4,13,2,,,2,,,,,,,,,,,,,15000,4,13,1,11,0,,1,11,0,,0
1,25,2507,2,814,250032,3,1,"BANANA",2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250033,1,1,"YAM",1120,1,,,,,2300,52,2,,,1,"N1",2000,52,150000,1,2,,,,,,,170000,0,,300,52,0,,0,,0,,0
1,25,2507,2,814,250033,1,2,"G/CORN",1070,1,,,,,10,13,2,,,2,,,,,,,,,,,,,100000,1,12,10,13,0,,0,,0,,0
1,25,2507,2,814,250033,1,3,"MAIZE",1080,1,,,,,9,13,2,,,2,,,,,,,,,,,,,99000,0,,9,13,0,,0,,0,,0
1,25,2507,2,814,250033,1,4,"G/NUT",1060,1,,,,,5,13,2,,,2,,,,,,,,,,,,,100000,1,12,5,13,0,,0,,0,,0
1,25,2507,2,814,250033,1,5,"MELON",1090,1,,,,,3,13,2,,,1,"N1",2,13,100000,1,2,,,,,,,150000,0,,1,13,0,,0,,0,,0
1,25,2507,2,814,250033,2,1,"PALM TREE",3180,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2507,2,814,250034,1,1,"MAIZE",1080,1,,,1,4,2,13,2,,,2,,,,,,,,,,,,,70000,2,13,1,11,0,,1,11,0,,0
1,25,2507,2,814,250034,1,2,"GARDEN EGG",2080,1,,,1,4,1,31,2,,,2,,,,,,,,,,,,,20000,1,31,1,11,0,,1,11,0,,0
1,25,2507,2,814,250034,1,3,"PEPPER",2140,1,,,1,4,2,31,2,,,2,,,,,,,,,,,,,14000,2,31,1,11,0,,1,11,0,,0
1,25,2507,2,814,250034,1,4,"BEANS",1010,1,,,1,4,2,13,2,,,2,,,,,,,,,,,,,100000,2,13,1,11,0,,1,11,0,,0
1,25,2507,2,814,250034,2,1,"MELON",1090,1,,,1,4,3,13,2,,,1,"N4",2,13,20000,1,2,,,,,,,100000,3,13,1,11,0,,1,11,0,,0
1,25,2507,2,814,250034,2,2,"G/CORN",1070,1,,,1,4,15,13,2,,,1,"N4",1,13,30000,1,2,,,,,,,70000,15,13,1,11,0,,1,11,0,,0
1,25,2507,2,814,250034,2,3,"YAM",1120,1,,,1,4,1500,52,2,,,1,"N4",1000,52,14000,1,2,,,,,,,400000,0,,6000,52,0,,500,52,0,,0
1,25,2507,2,814,250035,1,1,"G/CORN",1070,1,,,1,4,2,13,2,,,2,,,,,,,,,,,,,14000,1,13,1,31,0,,0,,0,,0
1,25,2507,2,814,250035,1,2,"MELON",1090,1,,,1,4,2,12,2,,,1,"N1",2,13,8000,1,2,,,,,,,8000,0,,1,31,0,,0,,0,,0
1,25,2507,2,814,250035,1,3,"G/NUT",1060,1,,,1,4,2,13,2,,,1,"N1",2,12,30000,1,2,,,,,,,30000,0,,0,,0,,0,,0,,0
1,25,2507,2,814,250035,2,1,"G/CORN",1070,1,,,1,4,2,13,2,,,2,,,,,,,,,,,,,16000,0,,0,,0,,0,,0,,0
1,25,2507,2,814,250035,2,2,"MAIZE",1080,1,,,1,4,2,13,2,,,2,,,,,,,,,,,,,7000,1,13,0,,0,,0,,0,,0
1,25,2507,2,814,250035,2,3,"MELON",1090,1,,,,,1,12,2,,,1,"N1",1,12,10000,1,2,,,,,,,10000,0,,0,,0,,0,,0,,0
1,25,2507,2,814,250035,3,1,"YAM",1120,1,,,2000,1,2000,52,2,,,1,"N1",600,52,30000,1,2,,,,,,,200000,100,52,100,51,0,,0,,0,,0
1,25,2507,2,814,250036,1,1,"G/CORN",1070,1,,,50,2,6,13,2,,,2,,,,,,,,,,,,,42000,1,12,5,13,0,,1,12,0,,0
1,25,2507,2,814,250036,1,2,"YAM",1120,1,,,3000,1,1000,52,2,,,2,,,,,,,,,,,,,100000,50,52,850,52,0,,100,52,50,52,0
1,25,2507,2,814,250037,1,1,"MELON",1090,1,,,200,5,1,12,2,,,2,,,,,,,,,,,,,20000,0,,1,12,0,,1,22,0,,0
1,25,2507,2,814,250037,1,2,"MAIZE",1080,1,,,200,5,2,13,2,,,2,,,,,,,,,,,,,14000,0,,1.5,13,0,,0,,0,,0
1,25,2507,2,814,250037,1,3,"G/CORN",1070,1,,,200,5,1,12,2,,,2,,,,,,,,,,,,,7000,0,,1,12,0,,0,,0,,0
1,25,2507,2,814,250037,1,4,"YAM",1120,1,,,200,5,200,52,2,,,2,,,,,,,,,,,,,10000,0,,150,52,0,,0,,0,,0
1,25,2507,2,814,250037,1,5,"PEPPER",2140,1,,,200,5,1,22,2,,,1,"N1",1,22,1000,1,2,,,,,,,1000,0,,0,,0,,0,,0,,0
1,25,2507,2,814,250037,1,6,"OKRO",2120,1,,,200,5,1,22,2,,,1,"N1",1,22,1500,1,2,,,,,,,1500,0,,0,,0,,0,,0,,0
1,25,2507,2,814,250038,1,1,"YAM",1120,1,,,8000,1,1100,53,2,,,2,,,,,,,,,,,,,70000,0,,6000,53,0,,100,53,0,,0
1,25,2507,2,814,250038,1,2,"G/CORN",1070,1,,,80,2,3,13,2,,,2,,,,,,,,,,,,,12000,3,13,1,11,0,,1,11,0,,0
1,25,2507,2,814,250038,1,3,"MAIZE",1080,1,,,4000,1,4,13,2,,,2,,,,,,,,,,,,,9000,4,13,1,11,0,,1,11,0,,0
1,25,2507,2,814,250039,1,1,"YAM",1120,1,,,4000,1,1000,52,2,,,2,,,,,,,,,,,,,700000,0,,0,,0,,0,,0,,0
1,25,2507,2,814,250039,1,2,"MELON",1091,1,,,200,2,1,13,2,,,1,"N1",1,13,7000,1,2,,,,,,,7000,0,,0,,0,,0,,0,,0
1,25,2507,2,814,250039,1,3,"G/CORN",1070,1,,,1000,1,1,13,2,,,2,,,,,,,,,,,,,8000,1,34,0,,0,,0,,0,,0
1,25,2507,2,814,250039,1,4,"RICE",1110,1,,,1,4,1,32,2,,,2,,,,,,,,,,,,,2000,1,32,0,,0,,0,,0,,0
1,25,2507,2,814,250040,1,1,"MAIZE",1080,1,,,1,4,1,13,2,,,2,,,,,,,,,,,,,30000,1,13,1,11,0,,1,11,0,,0
1,25,2507,2,814,250040,1,2,"G/CORN",1070,1,,,1,4,20,13,2,,,2,,,,,,,,,,,,,100000,20,13,1,11,0,,1,11,0,,0
1,25,2507,2,814,250040,1,3,"YAM",1120,1,,,2000,1,1600,51,2,,,2,,,,,,,,,,,,,70000,1600,51,0,,0,,80,51,0,,0
1,25,2513,2,128,250041,1,1,"MAIZE",1080,1,,,1,4,3,12,2,,,2,,,,,,,,,,,,,10000,1,14,0,,0,,0,,0,,0
1,25,2513,2,128,250042,1,1,"MAIZE",1080,1,,,150,2,1,13,2,,,2,,,,,,,,,,,,,7000,1,12,1,31,0,,0,,0,,0
1,25,2513,2,128,250042,1,2,"RICE",1110,1,,,1,4,2,13,2,,,2,,,,,,,,,,,,,14000,1,13,1,31,0,,0,,0,,0
1,25,2513,2,128,250042,1,3,"SERU",1010,1,,,1,4,1,32,2,,,1,"N1",1,31,1500,1,2,,,,,,,2500,0,,0,,0,,0,,0,,0
1,25,2513,2,128,250043,1,1,"MAIZE",1080,1,,,2,4,1,12,2,,,2,,,,,,,,,,,,,5000,0.5,12,0,,0,,0.5,12,0,,0
1,25,2513,2,128,250043,1,2,"SHERU",1010,1,,,2,4,3,12,2,,,1,"N1",2,12,10000,1,2,,,,,,,15000,0,,1,12,0,,0,,0,,0
1,25,2513,2,128,250043,1,3,"G/CORN",1070,1,,,2,4,1,12,2,,,2,,,,,,,,,,,,,3000,0,,1,12,0,,0,,0,,0
1,25,2513,2,128,250043,2,1,"RICE",1110,1,,,1,4,3,12,2,,,2,,,,,,,,,,,,,9000,1,12,3,12,0,,0,,0,,0
1,25,2513,2,128,250043,3,1,"BANANA",2030,1,,,1,4,36,53,2,,,1,"N1",30,53,15000,1,2,,,,,,,17000,6,53,0,,0,,0,,0,,0
1,25,2513,2,128,250043,4,1,"PALM OIL TREE",3180,1,,,3,4,1.5,92,2,,,2,,,,,,,,,,,,,10000,0.5,92,1,92,0,,0,,0,,0
1,25,2513,2,128,250044,1,1,"MAIZE",1080,1,,,240,2,2,13,2,,,2,,,,,,,,,,,,,26000,2,13,0,,0,,0,,0,,0
1,25,2513,2,128,250044,1,2,"RICE",1110,1,,,1,4,1,13,2,,,2,,,,,,,,,,,,,20000,1,13,0,,0,,0,,0,,0
1,25,2513,2,128,250044,1,3,"PALM TREE",3180,1,,,35,3,0,,2,,,2,,,,,,,,,,,,,1000,0,,0,,0,,0,,0,,0
1,25,2513,2,128,250045,1,1,"MAIZE",1080,1,,,2,4,6,13,2,,,1,"N1",1,13,8000,1,1,"N2",,,1,13,8000,48000,1,12,3,13,0,,1,12,0,,0
1,25,2513,2,128,250045,1,2,"BANANA",2030,1,,,2,4,70,42,2,,,1,"N1",70,42,50000,,,,,,,,,50000,0,,0,,0,,0,,0,,0
1,25,2513,2,128,250045,2,1,"G/CORN",1070,1,,,2,4,2,13,2,,,2,,,,,,,,,,,,,20000,0,,1.5,13,0,,1,34,0,,0
1,25,2513,2,128,250045,2,2,"SHERU",1010,1,,,2,4,5,13,2,,,1,"N1",3,13,30000,1,2,,,,,,,50000,0,,1.5,13,0,,1,12,0,,0
1,25,2513,2,128,250045,2,3,"G/NUT",1062,1,,,2,4,2,13,2,,,2,,,,,,,,,,,,,15000,0,,2,13,0,,0,,0,,0
1,25,2513,2,128,250045,3,1,"PALM OIL TREE",3180,1,,,2,4,8,92,2,,,1,"N1",4,92,18000,1,2,,,,,,,27000,0,,3,92,0,,1,92,0,,0
1,25,2513,2,128,250046,1,1,"MAIZE",1080,1,,,3,4,4,13,2,,,2,,,,,,,,,,,,,40000,4,13,0,,0,,0,,0,,0
1,25,2513,2,128,250046,1,2,"BANANA",2030,1,,,50,3,0,,2,,,2,,,,,,,,,,,,,3000,0,,0,,0,,0,,0,,0
1,25,2513,2,128,250046,1,3,"G/CORN",1070,1,,,2,4,3,13,2,,,2,,,,,,,,,,,,,36000,3,13,0,,0,,0,,0,,0
1,25,2513,2,128,250047,1,1,"COCOYAM",1040,1,,,1,4,0,,2,,,2,,,,,,,,,,,,,0,0,,0,,0,,0,,2,34,0
1,25,2513,2,128,250047,1,2,"PALM OIL TREE",3183,1,,,1,4,2,92,2,,,1,"N1",1,92,6000,1,2,,,,,,,12000,0,,0,,0,,1,91,0,,0
1,25,2513,2,128,250047,2,1,"SHERU",1010,1,,,1,4,2,13,2,,,1,"N2",1.5,13,8000,1,2,,,,,,,13000,0,,1,12,0,,2,31,0,,0
1,25,2513,2,128,250047,2,2,"MAIZE",1080,1,,,1,4,1,13,2,,,2,,,,,,,,,,,,,7000,1,12,1,12,0,,0,,0,,0
1,25,2513,2,128,250047,2,3,"G/NUT",1062,1,,,1,4,1,12,2,,,2,,,,,,,,,,,,,12000,0,,1,12,0,,0,,0,,0
1,25,2513,2,128,250047,3,1,"RICE",1110,1,,,1,4,1.5,13,2,,,2,,,,,,,,,,,,,13000,1,12,1,13,0,,0,,0,,0
1,25,2513,2,128,250048,1,1,"MAIZE",1080,1,,,1000,2,1,11,2,,,2,,,,,,,,,,,,,6000,1,11,0,,0,,0,,0,,0
1,25,2513,2,128,250049,1,1,"G/CORN",1070,1,,,2,4,4,13,2,,,2,,,,,,,,,,,,,28000,1,13,1,31,0,,1,31,0,,0
1,25,2513,2,128,250049,1,2,"RICE",1110,1,,,2,4,2,13,2,,,2,,,,,,,,,,,,,14000,1,13,1,31,0,,0,,0,,0
1,25,2513,2,128,250049,2,1,"SHERU",1010,1,,,1,4,2,13,2,,,2,,,,,,,,,,,,,14000,1,12,1,31,0,,1,31,0,,0
1,25,2513,2,128,250049,2,2,"G/CORN",1070,1,,,1,4,3,13,2,,,2,,,,,,,,,,,,,21000,1,13,0,,0,,0,,0,,0
1,25,2513,2,128,250049,3,1,"MAIZE",1080,1,,,2,4,3,13,2,,,2,,,,,,,,,,,,,2000,1,13,1,31,0,,1,31,0,,0
1,25,2513,2,128,250049,3,2,"SHERU",1010,1,,,2,4,2,13,2,,,2,,,,,,,,,,,,,14000,1,13,0,,0,,0,,0,,0
1,25,2513,2,128,250050,1,1,"MAIZE",1080,1,,,70,2,2,13,2,,,2,,,,,,,,,,,,,20000,2,13,1,11,0,,0,,0,,0
1,25,2513,2,128,250050,1,2,"BEANS",1010,1,,,50,2,2,13,2,,,1,"N1",2,13,30000,1,2,,,,,,,20000,2,13,0,,0,,0,,0,,0
1,25,2513,2,128,250050,2,1,"G/CORN",1070,1,,,1500,2,3,13,2,,,2,,,,,,,,,,,,,25000,3,13,1,11,0,,0,,0,,0
1,25,2513,2,128,250050,3,1,"RICE",1110,1,,,1,4,3,13,2,,,2,,,,,,,,,,,,,15000,3,13,1,11,0,,0,,0,,0
1,25,2513,2,128,250050,4,1,"PALM TREE",3180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2502,2,728,250052,1,1,"RICE",1110,1,,,2,5,4,13,2,,,1,"N1",3,13,18000,1,2,,,,,,,24000,0,,1,13,0,,0,,0,,0
1,25,2502,2,728,250052,2,1,"YAM",1120,1,,,1,4,300,52,2,,,1,"N2",100,52,5000,1,2,,,,,,,15000,0,,100,52,0,,0,,0,,0
1,25,2502,2,728,250052,2,2,"MAIZE",1080,1,,,1,4,5,12,2,,,2,,,,,,,,,,,,,30000,1,12,4,12,0,,15,12,0,,0
1,25,2502,2,728,250052,2,3,"PEPPER",2140,1,,,1,4,1,12,2,,,1,"N1",1,12,7000,1,2,,,,,,,7000,0,,0,,0,,0,,0,,0
1,25,2502,2,728,250052,3,1,"OKRO",2120,1,,,1,4,2,11,2,,,1,"N2",2,11,1000,1,2,,,,,,,1000,0,,0,,0,,0,,0,,0
1,25,2502,2,728,250052,3,2,"TOMATOES",2260,1,,,1,4,15,21,2,,,1,"N1",13,21,19500,1,2,,,,,,,22500,1,21,0,,0,,1,21,0,,0
1,25,2502,2,728,250053,1,1,"MAIZE",1080,1,,,150,2,3,13,2,,,2,,,,,,,,,,,,,18000,1,13,1,31,0,,0,,0,,0
1,25,2502,2,728,250053,1,2,"PEPER",2140,1,,,150,2,1,32,2,,,2,,,,,,,,,,,,,5000,1,31,0,,0,,0,,0,,0
1,25,2502,2,728,250053,2,1,"G/CORN",1070,1,,,4000,2,7,13,2,,,2,,,,,,,,,,,,,31500,2,13,1,31,0,,0,,0,,0
1,25,2502,2,728,250054,1,1,"G/CORN",1070,1,,,1,4,2,13,2,,,2,,,,,,,,,,,,,41000,2,13,1,11,0,,1,11,0,,0
1,25,2502,2,728,250054,1,2,"MAIZE",1080,1,,,1,4,7,13,2,,,2,,,,,,,,,,,,,35000,7,13,1,11,0,,1,11,0,,0
1,25,2502,2,728,250054,1,3,"YAM",1120,1,,,1,4,5000,53,2,,,2,,,,,,,,,,,,,40000,0,,200,51,0,,60,51,0,,0
1,25,2502,2,728,250054,1,4,"TOMATOE",2260,1,,,1,4,20,22,2,,,1,"N1",10,22,30000,1,2,,,,,,,60000,20,22,2,22,0,,3,22,0,,0
1,25,2502,2,728,250055,1,1,"G/CORN",1070,1,,,2,4,2,13,2,,,2,,,,,,,,,,,,,8000,2,32,1.5,13,0,,1,31,0,,0
1,25,2502,2,728,250055,1,2,"MAIZE",1080,1,,,1,4,4,13,2,,,2,,,,,,,,,,,,,24000,3,32,3,13,0,,1,31,0,,0
1,25,2502,2,728,250056,1,1,"MAIZE",1080,1,,,3,4,3,13,2,,,2,,,,,,,,,,,,,18000,1,12,2,13,0,,1,12,0,,0
1,25,2502,2,728,250056,1,2,"G/CORN",1070,1,,,3,4,2,13,2,,,2,,,,,,,,,,,,,9000,1,12,1.5,13,0,,0,,0,,0
1,25,2502,2,728,250056,2,1,"MAIZE",1080,1,,,2,4,4,13,2,,,2,,,,,,,,,,,,,24000,0,,4,13,0,,0,,0,,0
1,25,2502,2,728,250056,2,2,"G/CORN",1070,1,,,2,4,1.5,13,2,,,2,,,,,,,,,,,,,6750,0,,1,13,0,,1,12,0,,0
1,25,2502,2,728,250057,1,1,"MILLET",1100,1,,,1,4,4,13,2,,,2,,,,,,,,,,,,,35000,4,13,1,11,0,,1,11,0,,0
1,25,2502,2,728,250057,1,2,"G/CORN",1070,1,,,1,4,3,13,2,,,2,,,,,,,,,,,,,40000,3,13,1,11,0,,1,11,0,,0
1,25,2502,2,728,250057,2,1,"MAIZE",1080,1,,,2,4,5,13,2,,,2,,,,,,,,,,,,,51000,5,13,1,11,0,,1,11,0,,0
1,25,2502,2,728,250058,1,1,"MAIZE",1080,1,,,1,5,12,13,2,,,2,,,,,,,,,,,,,146000,12,13,1,11,0,,1,11,0,,0
1,25,2502,2,728,250058,1,2,"G/CORN",1070,1,,,1,5,7,13,2,,,2,,,,,,,,,,,,,110000,7,13,1,11,0,,1,11,0,,0
1,25,2502,2,728,250059,1,1,"MAIZE",1080,1,,,2,5,6,13,2,,,2,,,,,,,,,,,,,20000,1,13,1,32,0,,0,,0,,0
1,25,2502,2,728,250059,1,2,"YAM",1120,1,,,2,5,4000,52,2,,,1,"N1",300,52,30000,1,2,,,,,,,400000,100,52,200,52,0,,0,,0,,0
1,25,2502,2,728,250059,1,3,"G/CORN",1070,1,,,2,5,4,13,2,,,2,,,,,,,,,,,,,16000,1,13,1,32,0,,0,,0,,0
1,25,2502,2,728,250059,2,1,"SOYA BEANS",2220,1,,,2,5,1,13,2,,,2,,,,,,,,,,,,,10000,0,,1,32,0,,0,,0,,0
1,25,2502,2,728,250059,2,2,"MAIZE",1080,1,,,2,5,4,13,2,,,2,,,,,,,,,,,,,20000,0,,0,,0,,0,,0,,0
1,25,2502,2,728,250059,2,3,"MELON",1090,1,,,2,5,1,13,2,,,2,,,,,,,,,,,,,10000,0,,0,,0,,0,,0,,0
1,25,2502,2,728,250060,1,1,"MAIZE",1080,1,,,106,2,6,13,2,,,1,"N4",3,13,15000,1,2,,,,,,,30000,6,13,1,11,0,,1,11,0,,0
1,25,2511,2,1424,250062,1,1,"MAIZE",1080,1,,,1,4,5,12,2,,,1,"N1",3,12,4200,1,2,,,,,,,7000,0.5,12,1.39999997615814,12,0,,1,31,0,,0
1,25,2511,2,1424,250062,1,2,"G/NUT",1061,1,,,1,4,8,12,2,,,1,"N1",2,12,9000,1,2,,,,,,,20000,0,,0,,0,,0,,0,,0
1,25,2511,2,1424,250064,1,1,"YAM",1120,1,,,2,4,250,51,1,20,51,2,,,,,,,,,,,,,8000,50,51,200,51,0,,20,51,100,51,0
1,25,2511,2,1424,250064,1,2,"G/CORN",1070,1,,,2,4,1,32,1,0,,2,,,,,,,,,,,,,1000,0,,1,32,0,,0,,0,,0
1,25,2511,2,1424,250064,1,3,"MELON",1090,1,,,1,5,0,,2,,,2,,,,,,,,,,,,,50000,0,,0,,0,,0,,0,,0
1,25,2511,2,1424,250064,2,1,"FALLOW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250065,1,1,"YAM",1120,1,,,2000,1,4500,53,2,,,2,,,,,,,,,,,,,107000,0,,1000,53,0,,50,53,0,,0
1,25,2511,2,1424,250065,1,2,"G/CORN",1070,1,,,100,2,5,13,2,,,2,,,,,,,,,,,,,180000,5,13,1,11,0,,1,11,0,,0
1,25,2511,2,1424,250065,1,3,"CASSAVA",1020,1,,,2000,1,10,13,2,,,2,,,,,,,,,,,,,70000,0,,0,,0,,1,11,0,,0
1,25,2511,2,1424,250066,1,1,"MELON",1090,1,,,2,4,2,13,2,,,1,"N1",2,13,100000,1,2,,,,,,,100000,0,,1,31,0,,0,,0,,0
1,25,2511,2,1424,250066,1,2,"G/CORN",1070,1,,,2,4,10,13,2,,,1,"N1",6,13,24000,1,2,,,,,,,40000,1,13,1,31,0,,0,,0,,0
1,25,2511,2,1424,250066,1,3,"MAIZE",1080,1,,,2,4,2,13,2,,,2,,,,,,,,,,,,,10000,1,13,1,31,0,,0,,0,,0
1,25,2511,2,1424,250066,1,4,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,25,2511,2,1424,250066,1,5,"YAM",1120,1,,,2,4,400,52,2,,,1,"N1",400,52,36000,1,2,,,,,,,36000,50,52,50,52,0,,0,,0,,0
1,25,2511,2,1424,250068,1,1,"MAIZE",1080,1,,,2,4,4,13,2,,,2,,,,,,,,,,,,,24000,3,13,0,,0,,0,,0,,0
1,25,2511,2,1424,250068,1,2,"G/CORN",1070,1,,,2,4,2,13,2,,,2,,,,,,,,,,,,,12000,1,13,0,,0,,0,,0,,0
1,25,2511,2,1424,250069,1,1,"MAIZE",1080,1,,,140,2,2,13,2,,,2,,,,,,,,,,,,,30000,0,,0,,0,,1,11,0,,0
1,25,2511,2,1424,250069,1,2,"YAM",1120,1,,,200,1,200,52,2,,,2,,,,,,,,,,,,,55000,0,,0,,0,,50,52,0,,0
1,25,2511,2,1424,250069,1,3,"BEANS",1010,1,,,130,2,0,,2,,,2,,,,,,,,,,,,,0,0,,0,,0,,0,,0,,0
1,25,2511,2,1424,250069,2,1,"ONION",2130,1,,,100,2,5,13,2,,,1,"N1",5,13,15000,1,2,,,,,,,20000,0,,0,,0,,0,,0,,0
1,25,2511,2,1424,250069,2,2,"TOMATOE",2260,1,,,100,2,6,23,2,,,1,"N1",6,23,6000,1,2,,,,,,,11000,0,,0,,0,,0,,0,,0
1,25,2511,2,1424,250069,2,3,"PEPPER",2140,1,,,100,2,2,13,2,,,1,"N1",2,13,8000,1,2,,,,,,,20000,0,,0,,0,,0,,0,,0
1,25,2511,2,1424,250070,1,1,"MAIZE",1080,1,,,3,4,5,13,2,,,2,,,,,,,,,,,,,35000,1,12,4,13,0,,1,12,0,,0
1,25,2511,2,1424,250070,1,2,"G/NUT",1062,1,,,3,4,15,13,2,,,1,"N1",15,13,90000,1,2,,,,,,,90000,0,,0,,0,,0,,0,,0
1,25,2511,2,1424,250070,2,1,"YAM",1120,1,,,15,6,1400,52,2,,,2,,,,,,,,,,,,,140000,50,52,1300,52,0,,50,52,0,,0
1,25,2511,2,1424,250070,2,2,"MAIZE",1080,1,,,15,6,2,13,2,,,2,,,,,,,,,,,,,14000,0,,2,13,0,,0,,0,,0
1,25,2511,2,1424,250070,2,3,"G/NUT",1062,1,,,15,6,10,13,2,,,1,"N1",10,13,6000,1,2,,,,,,,60000,0,,0,,0,,0,,0,,0
1,25,2511,2,1424,250070,2,4,"BENI SEED",2040,1,,,15,6,1,13,2,,,1,"N1",1,13,20000,1,2,,,,,,,20000,0,,0,,0,,0,,0,,0
1,25,2511,2,1424,250070,2,5,"MELON",1090,1,,,15,6,5,13,2,,,1,"N1",5,13,225000,1,2,,,,,,,225000,0,,0,,0,,0,,0,,0
1,26,2606,1,516,260008,1,1,"MAIZE",1080,1,,,460,2,500,1,2,,,2,,,,,,,,,,,,,4500,400,1,7.5,1,,,,,,,0
1,26,2606,1,516,260008,1,2,"GROUND NUT",1060,1,,,,2,200,1,2,,,1,"N1",200,1,12000,1,2,,,,,,,12000,,,,,,,,,,,0
1,26,2606,1,516,260008,1,3,"YAM",1040,1,,,70,1,330,1,2,,,2,,,,,,,,,,,,,10000,165,1,49.5,,,,,,,,0
1,26,2618,2,1276,260021,1,1,"MAIZE",1080,2,9,,7,5,6980,1,2,,,1,"N1",8500,1,90000,1,2,,,,,,,760000,120,1,60,1,,,,,,,0
1,26,2618,2,1276,260021,1,2,"G/CORN",1070,2,9,,,,,,,,,,,,,,,,,,,,,,,70,1,70,1,,,,,,,0
1,26,2618,2,1276,260021,1,4,"BEANS",1010,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2618,2,1276,260021,1,5,"G/NUT",1060,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2618,2,1276,260021,2,1,"YAM",1120,2,9,,,,,,,,,,,,,,,,,,,,,,,1000,1,2000,1,,,,,,,0
1,26,2618,2,1276,260022,1,1,"MAIZE",1080,1,,,6,5,6770,1,2,,,1,"N1",7100,1,76000,1,2,,,,,,,640000,100,1,50,1,,,,,,,0
1,26,2618,2,1276,260022,1,2,"G/CORN",1070,,,,,,,,,,,,,,,,,,,,,,,,,50,1,50,1,,,,,,,0
1,26,2618,2,1276,260022,1,3,"YAM",1120,,,,,,,,,,,,,,,,,,,,,,,,,1900,1,50,1,,,,,990,1,0
1,26,2618,2,1276,260022,1,4,"BEANS",1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2618,2,1276,260023,1,1,"G/CORN",1070,1,,,1,5,560,1,2,,,2,,,,,,2,,,,,,,40000,500,1,35,1,0,,42,1,25.8999996185303,1,0
1,26,2618,2,1276,260023,1,2,"MAIZE",1080,1,,,1,5,65,1,2,,,2,,,,,,2,,,,,,,3500,50,1,14,1,0,,8.39999961853027,1,15.7600002288818,1,0
1,26,2618,2,1276,260023,2,1,"YAM",1120,1,,,1,1,480,1,2,,,2,,,,,,1,"N1",,,300,1,25000,47500,150,1,75,1,0,,21,1,30,1,0
1,26,2618,2,1276,260024,1,1,"MAIZE",1080,1,,,5000,3,3750,1,2,,,2,,,,,,2,,,,,,,300000,3750,1,140,1,0,,175,1,217,1,0
1,26,2618,2,1276,260024,1,2,"G/CORN",1070,1,,,5000,3,7500,1,2,,,2,,,,,,2,,,,,,,525000,7500,1,140,1,0,,225,1,250,1,0
1,26,2618,2,1276,260024,2,1,"YAM",1120,1,,,7000,1,3200,1,2,,,2,,,,,1,1,"N1",,,,,26500,120045,3200,1,900,1,0,,150,1,800,1,0
1,26,2618,2,1276,260025,1,1,"YAM",1120,1,,,5000,1,1035,1,2,,,2,,,,,,1,"N1",,,5178,1,145000,326250,5178,1,1726,1,0,,575.299987792969,1,191.699996948242,1,0
1,26,2618,2,1276,260025,1,2,"GROUNDNUT",1061,1,,,3,5,725,1,2,,,2,,,,,,2,,,,,,,58000,681,1,179,1,0,,59.5,1,19.7999992370605,1,0
1,26,2618,2,1276,260025,2,1,"MAIZE",1120,1,,,,5,912.5,1,2,,,2,,,,,,2,,,,,,,63875,863.5,1,287.799987792969,1,0,,95.9400024414063,1,32,1,0
1,26,2618,2,1276,260026,1,1,"YAM",1120,1,,,1,4,650,1,2,,,1,"N1",300,1,27000,3,2,,,,,,,0,300,1,150,1,0,,,,20,1,0
1,26,2618,2,1276,260026,1,2,"GUNEA CORN",1070,1,,,1,4,450,1,2,,,1,"N1",200,1,18000,3,2,,,,,,,,200,1,50,1,0,,,,20,1,0
1,26,2618,2,1276,260026,1,3,"SHELLED  G/NUT",1062,1,,,1,4,250,1,2,,,1,"N1",100,1,7000,3,2,,,,,,,,100,1,50,1,,,,,20,1,0
