"zone","state","lga","sector","ea","hhid","item_cd","item_seq","specify","sa4q1","trackingobs"
3,17,1715,2,2244,170059,320,1,,4,0
3,17,1715,2,2244,170060,319,1,,1,0
3,17,1715,2,2244,170060,320,1,,1,0
3,17,1710,2,546,170061,319,1,,1,0
3,17,1710,2,546,170061,320,1,,1,0
3,17,1710,2,546,170062,302,1,,1,0
3,17,1710,2,546,170062,320,1,,1,0
3,17,1710,2,546,170063,319,1,,1,0
3,17,1710,2,546,170063,320,1,,1,0
3,17,1710,2,546,170064,319,1,,1,0
3,17,1710,2,546,170064,320,1,,1,0
3,17,1710,2,546,170065,319,1,,1,0
3,17,1710,2,546,170065,320,1,,1,0
3,17,1710,2,546,170066,319,1,,1,0
3,17,1710,2,546,170066,320,1,,2,0
3,17,1710,2,546,170067,319,1,,1,0
3,17,1710,2,546,170067,320,1,,1,0
3,17,1710,2,546,170068,320,1,,1,0
3,17,1710,2,546,170069,320,1,,1,0
3,17,1710,2,546,170070,319,1,,1,0
3,17,1710,2,546,170070,320,1,,1,0
3,17,1713,1,226,170074,320,1,,1,0
3,17,1713,1,226,170075,320,1,,1,0
3,17,1713,1,226,170076,319,1,,1,0
3,17,1713,1,226,170076,320,1,,1,0
3,17,1713,1,226,170077,320,1,,1,0
3,17,1713,1,226,170078,320,1,,1,0
3,17,1713,1,226,170079,320,1,,1,0
3,17,1716,2,1452,170081,320,1,,1,0
3,17,1716,2,1452,170082,310,1,,1,0
3,17,1716,2,1452,170082,319,1,,1,0
3,17,1716,2,1452,170082,320,1,,1,0
3,17,1716,2,1452,170083,320,1,,1,0
3,17,1716,2,1452,170084,320,1,,1,0
3,17,1716,2,1452,170085,320,1,,2,0
3,17,1716,2,1452,170086,320,1,,1,0
3,17,1716,2,1452,170087,320,1,,1,0
3,17,1716,2,1452,170088,320,1,,3,0
3,17,1716,2,1452,170089,319,1,,1,0
3,17,1716,2,1452,170089,320,1,,1,0
3,17,1716,2,1452,170090,302,1,,2,0
3,17,1716,2,1452,170090,319,1,,1,0
3,17,1716,2,1452,170090,320,1,,6,0
3,17,1702,2,510,170091,302,1,,1,0
3,17,1702,2,510,170091,320,1,,3,0
3,17,1702,2,510,170092,319,1,,1,0
3,17,1702,2,510,170092,320,1,,1,0
3,17,1702,2,510,170093,320,1,,1,0
3,17,1702,2,510,170094,320,1,,2,0
3,17,1702,2,510,170095,319,1,,1,0
3,17,1702,2,510,170095,320,1,,1,0
3,17,1702,2,510,170096,319,1,,1,0
3,17,1702,2,510,170096,320,1,,1,0
3,17,1702,2,510,170097,319,1,,1,0
3,17,1702,2,510,170097,320,1,,1,0
3,17,1702,2,510,170098,319,1,,1,0
3,17,1702,2,510,170098,320,1,,1,0
3,17,1702,2,510,170099,310,1,,2,0
3,17,1702,2,510,170099,319,1,,1,0
3,17,1702,2,510,170099,320,1,,1,0
3,17,1702,2,510,170100,302,1,,1,0
3,17,1702,2,510,170100,320,1,,1,0
3,17,1727,2,634,170101,320,1,,4,0
3,17,1727,2,634,170102,320,1,,1,0
3,17,1727,2,634,170103,319,1,,1,0
3,17,1727,2,634,170103,320,1,,1,0
3,17,1727,2,634,170104,320,1,,1,0
3,17,1727,2,634,170105,319,1,,2,0
3,17,1727,2,634,170106,320,1,,2,0
3,17,1727,2,634,170107,319,1,,1,0
3,17,1727,2,634,170107,320,1,,1,0
3,17,1727,2,634,170108,319,1,,1,0
3,17,1727,2,634,170108,320,1,,1,0
3,17,1727,2,634,170109,320,1,,1,0
3,17,1727,2,634,170110,319,1,,1,0
3,17,1727,2,634,170110,320,1,,1,0
3,17,1712,2,794,170112,319,1,,1,0
3,17,1712,2,794,170112,320,1,,1,0
3,17,1712,2,794,170113,320,1,,1,0
3,17,1712,2,794,170115,319,1,,1,0
3,17,1712,2,794,170115,320,1,,1,0
3,17,1712,2,794,170116,319,1,,1,0
3,17,1712,2,794,170116,320,1,,1,0
3,17,1712,2,794,170117,302,1,,1,0
3,17,1712,2,794,170117,320,1,,1,0
3,17,1712,2,794,170118,304,1,,1,0
3,17,1712,2,794,170118,319,1,,1,0
3,17,1712,2,794,170118,320,1,,4,0
3,17,1712,2,794,170119,304,1,,1,0
3,17,1712,2,794,170119,305,1,,1,0
3,17,1712,2,794,170119,319,1,,1,0
3,17,1712,2,794,170119,320,1,,2,0
3,17,1712,2,794,170119,321,1,,1,0
3,17,1712,2,794,170120,304,1,,1,0
3,17,1712,2,794,170120,305,1,,1,0
3,17,1712,2,794,170120,319,1,,2,0
3,17,1712,2,794,170120,320,1,,2,0
3,17,1712,2,794,170120,321,1,,1,0
3,17,1724,2,786,170121,319,1,,2,0
3,17,1724,2,786,170121,320,1,,4,0
3,17,1724,2,786,170122,320,1,,2,0
3,17,1724,2,786,170123,304,1,,1,0
3,17,1724,2,786,170123,319,1,,2,0
3,17,1724,2,786,170123,320,1,,5,0
3,17,1724,2,786,170124,302,1,,1,0
3,17,1724,2,786,170124,320,1,,2,0
3,17,1724,2,786,170125,302,1,,1,0
3,17,1724,2,786,170125,320,1,,8,0
3,17,1724,2,786,170126,319,1,,1,0
3,17,1724,2,786,170126,320,1,,1,0
3,17,1724,2,786,170127,320,1,,3,0
3,17,1724,2,786,170128,319,1,,1,0
3,17,1724,2,786,170128,320,1,,1,0
3,17,1724,2,786,170129,319,1,,1,0
3,17,1724,2,786,170129,320,1,,1,0
3,17,1724,2,786,170130,320,1,,2,0
3,18,1804,1,2690,180003,319,1,,4,0
3,18,1804,1,2690,180003,320,1,,4,0
3,18,1823,1,1822,180027,320,1,,2,0
3,18,1803,2,840,180031,319,1,,1,0
3,18,1803,2,840,180031,320,1,,1,0
3,18,1803,2,840,180032,320,1,,1,0
3,18,1803,2,840,180033,319,1,,1,0
3,18,1803,2,840,180033,320,1,,2,0
3,18,1803,2,840,180033,321,1,,2,0
3,18,1803,2,840,180034,319,1,,3,0
3,18,1803,2,840,180034,320,1,,3,0
3,18,1803,2,840,180034,321,1,,4,0
3,18,1803,2,840,180035,320,1,,1,0
3,18,1803,2,840,180036,319,1,,1,0
3,18,1803,2,840,180036,320,1,,1,0
3,18,1803,2,840,180037,320,1,,1,0
3,18,1803,2,840,180038,319,1,,3,0
3,18,1803,2,840,180038,320,1,,4,0
3,18,1803,2,840,180038,321,1,,4,0
3,18,1803,2,840,180039,320,1,,3,0
3,18,1803,2,840,180040,319,1,,2,0
3,18,1803,2,840,180040,320,1,,2,0
3,18,1816,1,378,180041,319,1,,1,0
3,18,1816,1,378,180041,320,1,,1,0
3,18,1816,1,378,180042,320,1,,1,0
3,18,1816,1,378,180043,320,1,,1,0
3,18,1816,1,378,180044,320,1,,2,0
3,18,1816,1,378,180046,319,1,,1,0
3,18,1816,1,378,180046,320,1,,1,0
3,18,1816,1,378,180046,321,1,,98,0
3,18,1816,1,378,180046,321,2,,1,0
3,18,1816,1,378,180047,319,1,,2,0
3,18,1816,1,378,180047,320,1,,2,0
3,18,1816,1,378,180047,321,1,,2,0
3,18,1816,1,378,180048,320,1,,1,0
3,18,1816,1,378,180049,320,1,,1,0
3,18,1805,2,534,180052,312,1,,1,0
3,18,1805,2,534,180052,319,1,,2,0
3,18,1805,2,534,180052,320,1,,3,0
3,18,1805,2,534,180052,321,1,,2,0
3,18,1805,2,534,180053,319,1,,2,0
3,18,1805,2,534,180053,320,1,,6,0
3,18,1805,2,534,180054,319,1,,2,0
3,18,1805,2,534,180054,320,1,,2,0
3,18,1805,2,534,180054,321,1,,1,0
3,18,1805,2,534,180055,319,1,,2,0
3,18,1805,2,534,180055,320,1,,2,0
3,18,1805,2,534,180056,319,1,,1,0
3,18,1805,2,534,180056,320,1,,1,0
3,18,1805,2,534,180056,321,1,,1,0
3,18,1805,2,534,180058,320,1,,1,0
3,18,1805,2,534,180059,319,1,,2,0
3,18,1805,2,534,180059,320,1,,3,0
3,18,1805,2,534,180060,320,1,,1,0
3,18,1817,2,370,180061,319,1,,1,0
3,18,1817,2,370,180061,320,1,,1,0
3,18,1817,2,370,180062,319,1,,1,0
3,18,1817,2,370,180063,319,1,,1,0
3,18,1817,2,370,180063,320,1,,1,0
3,18,1817,2,370,180064,319,1,,1,0
3,18,1817,2,370,180064,320,1,,1,0
3,18,1817,2,370,180065,319,1,,1,0
3,18,1817,2,370,180065,320,1,,1,0
3,18,1817,2,370,180065,321,1,,1,0
3,18,1817,2,370,180067,319,1,,1,0
3,18,1817,2,370,180067,320,1,,1,0
3,18,1817,2,370,180068,320,1,,1,0
3,18,1817,2,370,180069,319,1,,1,0
3,18,1817,2,370,180069,320,1,,1,0
3,18,1817,2,370,180070,319,1,,1,0
3,18,1817,2,370,180070,320,1,,1,0
3,18,1808,2,1726,180071,319,1,,2,0
3,18,1808,2,1726,180071,320,1,,4,0
3,18,1808,2,1726,180071,321,1,,3,0
3,18,1808,2,1726,180072,319,1,,2,0
3,18,1808,2,1726,180072,320,1,,4,0
3,18,1808,2,1726,180073,320,1,,1,0
3,18,1808,2,1726,180074,319,1,,1,0
3,18,1808,2,1726,180074,320,1,,1,0
3,18,1808,2,1726,180075,319,1,,1,0
3,18,1808,2,1726,180075,320,1,,1,0
3,18,1808,2,1726,180076,319,1,,2,0
3,18,1808,2,1726,180076,320,1,,4,0
3,18,1808,2,1726,180076,321,1,,2,0
3,18,1808,2,1726,180076,321,2,,2,0
3,18,1808,2,1726,180077,319,1,,1,0
3,18,1808,2,1726,180077,320,1,,2,0
3,18,1808,2,1726,180078,319,1,,2,0
3,18,1808,2,1726,180078,320,1,,3,0
3,18,1808,2,1726,180079,320,1,,1,0
3,18,1808,2,1726,180080,320,1,,1,0
3,18,1811,2,364,180081,319,1,,1,0
3,18,1811,2,364,180081,320,1,,1,0
3,18,1811,2,364,180081,321,1,,1,0
3,18,1811,2,364,180082,319,,,3,1
3,18,1811,2,364,180082,320,,,2,1
3,18,1811,2,364,180083,319,1,,1,0
3,18,1811,2,364,180083,320,1,,4,0
3,18,1811,2,364,180084,318,1,,2,0
3,18,1811,2,364,180084,319,1,,3,0
3,18,1811,2,364,180085,319,1,,1,0
3,18,1811,2,364,180085,320,1,,1,0
3,18,1811,2,364,180085,321,1,,1,0
3,18,1811,2,364,180086,319,1,,1,0
3,18,1811,2,364,180086,320,1,,1,0
3,18,1811,2,364,180086,321,1,,1,0
3,18,1811,2,364,180087,320,1,,1,0
3,18,1811,2,364,180088,319,1,,1,0
3,18,1811,2,364,180088,320,1,,1,0
3,18,1811,2,364,180088,321,1,,1,0
3,18,1811,2,364,180089,320,1,,1,0
3,18,1811,2,364,180090,320,1,,1,0
3,18,1820,2,450,180091,319,1,,1,0
3,18,1820,2,450,180091,320,1,,2,0
3,18,1820,2,450,180093,319,1,,1,0
3,18,1820,2,450,180093,320,1,,1,0
3,18,1820,2,450,180094,320,1,,1,0
3,18,1820,2,450,180095,319,1,,1,0
3,18,1820,2,450,180095,321,1,,1,0
3,18,1820,2,450,180096,320,1,,1,0
3,18,1820,2,450,180096,321,1,,1,0
3,18,1820,2,450,180097,319,1,,1,0
3,18,1820,2,450,180097,320,1,,1,0
3,18,1820,2,450,180098,320,1,,1,0
3,18,1820,2,450,180099,319,1,,1,0
3,18,1820,2,450,180099,320,1,,1,0
3,18,1820,2,450,180099,321,1,,1,0
3,18,1820,2,450,180100,319,1,,2,0
3,18,1820,2,450,180100,320,1,,2,0
3,18,1822,2,1654,180101,319,1,,1,0
3,18,1822,2,1654,180101,320,1,,1,0
3,18,1822,2,1654,180101,321,1,,1,0
3,18,1822,2,1654,180102,319,1,,1,0
3,18,1822,2,1654,180102,320,1,,1,0
3,18,1822,2,1654,180103,319,1,,1,0
3,18,1822,2,1654,180103,320,1,,1,0
3,18,1822,2,1654,180104,319,1,,2,0
3,18,1822,2,1654,180104,320,1,,4,0
3,18,1822,2,1654,180105,319,1,,1,0
3,18,1822,2,1654,180105,320,1,,1,0
3,18,1822,2,1654,180106,319,1,,2,0
3,18,1822,2,1654,180106,320,1,,5,0
3,18,1822,2,1654,180106,321,1,,6,0
3,18,1822,2,1654,180107,319,1,,1,0
3,18,1822,2,1654,180107,320,1,,1,0
3,18,1822,2,1654,180108,319,1,,1,0
3,18,1822,2,1654,180108,320,1,,1,0
3,18,1822,2,1654,180108,321,1,,1,0
3,18,1822,2,1654,180109,319,1,,1,0
3,18,1822,2,1654,180109,320,1,,3,0
3,18,1822,2,1654,180110,319,1,,1,0
3,18,1822,2,1654,180110,320,1,,2,0
3,18,1814,2,678,180111,319,1,,3,0
3,18,1814,2,678,180111,320,1,,3,0
3,18,1814,2,678,180112,315,1,,10,0
3,18,1814,2,678,180112,319,1,,4,0
3,18,1814,2,678,180112,320,1,,4,0
3,18,1814,2,678,180112,321,1,,3,0
3,18,1814,2,678,180113,319,1,,1,0
3,18,1814,2,678,180113,320,1,,2,0
3,18,1814,2,678,180113,321,1,"KNIFE",2,0
3,18,1814,2,678,180114,319,1,,1,0
3,18,1814,2,678,180114,320,1,,2,0
3,18,1814,2,678,180115,319,1,,2,0
3,18,1814,2,678,180115,320,1,,1,0
3,18,1814,2,678,180116,319,1,,1,0
3,18,1814,2,678,180116,320,1,,1,0
3,18,1814,2,678,180117,319,1,,2,0
3,18,1814,2,678,180117,320,1,,4,0
3,18,1814,2,678,180117,321,1,,4,0
3,18,1814,2,678,180118,319,,,5,1
3,18,1814,2,678,180118,320,,,4,1
3,18,1814,2,678,180119,319,,,1,1
3,18,1814,2,678,180119,320,,,4,1
3,18,1814,2,678,180120,319,,,1,1
3,18,1814,2,678,180120,320,,,1,1
3,19,1943,2,668,190021,307,1,,2,0
3,19,1943,2,668,190021,308,1,,5,0
3,19,1943,2,668,190022,319,1,,2,0
3,19,1943,2,668,190022,320,1,,3,0
3,19,1943,2,668,190022,321,1,,2,0
3,19,1943,2,668,190025,302,1,,1,0
3,19,1943,2,668,190026,302,1,,1,0
3,19,1943,2,668,190026,319,1,,1,0
3,19,1943,2,668,190026,321,1,,1,0
3,19,1943,2,668,190027,301,1,,2,0
3,19,1943,2,668,190027,302,1,,1,0
3,19,1943,2,668,190027,303,1,,2,0
3,19,1943,2,668,190027,304,1,,2,0
3,19,1943,2,668,190027,305,1,,2,0
3,19,1943,2,668,190027,306,1,,2,0
3,19,1943,2,668,190027,307,1,,2,0
3,19,1943,2,668,190027,308,1,,2,0
3,19,1943,2,668,190027,309,1,,2,0
3,19,1943,2,668,190027,310,1,,2,0
3,19,1943,2,668,190027,311,1,,2,0
3,19,1943,2,668,190027,312,1,,2,0
3,19,1943,2,668,190027,313,1,,2,0
3,19,1943,2,668,190027,314,1,,2,0
3,19,1943,2,668,190027,315,1,,2,0
3,19,1943,2,668,190027,316,1,,2,0
3,19,1943,2,668,190027,317,1,,2,0
3,19,1943,2,668,190027,318,1,,2,0
3,19,1943,2,668,190027,319,1,,1,0
3,19,1943,2,668,190027,320,1,,1,0
3,19,1943,2,668,190027,321,1,,2,0
3,19,1943,2,668,190027,321,2,,2,0
3,19,1943,2,668,190027,321,3,,2,0
3,19,1943,2,668,190028,319,1,,1,0
3,19,1943,2,668,190028,320,1,,1,0
3,19,1943,2,668,190029,302,1,,1,0
3,19,1943,2,668,190029,319,1,,1,0
3,19,1943,2,668,190029,320,1,,2,0
3,19,1943,2,668,190030,302,1,,1,0
3,19,1943,2,668,190030,319,1,,1,0
3,19,1943,2,668,190030,320,1,,2,0
3,19,1916,2,1516,190039,302,1,,1,0
3,19,1916,2,1516,190040,302,1,,1,0
3,19,1916,2,1516,190040,319,1,,1,0
3,19,1901,2,640,190041,302,1,,1,0
3,19,1901,2,640,190041,319,1,,3,0
3,19,1901,2,640,190041,320,1,,1,0
3,19,1901,2,640,190042,302,1,,1,0
3,19,1901,2,640,190042,310,1,,1,0
3,19,1901,2,640,190042,319,1,,1,0
3,19,1901,2,640,190042,320,1,,1,0
3,19,1901,2,640,190043,302,1,,1,0
3,19,1901,2,640,190043,310,1,,1,0
3,19,1901,2,640,190043,319,1,,1,0
3,19,1901,2,640,190043,320,1,,1,0
3,19,1901,2,640,190044,319,1,,2,0
3,19,1901,2,640,190044,320,1,,3,0
3,19,1901,2,640,190045,319,1,,2,0
3,19,1901,2,640,190045,320,1,,2,0
3,19,1901,2,640,190046,319,1,,3,0
3,19,1901,2,640,190046,320,1,,2,0
3,19,1901,2,640,190047,319,1,,3,0
3,19,1901,2,640,190047,320,1,,4,0
3,19,1901,2,640,190048,319,1,,4,0
3,19,1901,2,640,190048,320,1,,4,0
3,19,1901,2,640,190049,302,1,,1,0
3,19,1901,2,640,190049,319,1,,1,0
3,19,1901,2,640,190049,320,1,,1,0
3,19,1901,2,640,190050,319,1,,1,0
3,19,1901,2,640,190050,320,1,,1,0
3,19,1937,2,432,190051,310,1,,1,0
3,19,1937,2,432,190051,319,1,,1,0
3,19,1937,2,432,190051,320,1,,1,0
3,19,1937,2,432,190053,319,1,,2,0
3,19,1937,2,432,190053,320,1,,4,0
3,19,1937,2,432,190054,319,1,,2,0
3,19,1937,2,432,190054,320,1,,3,0
3,19,1937,2,432,190059,319,1,,1,0
3,19,1937,2,432,190059,320,1,,1,0
3,19,1936,2,1994,190064,302,1,,1,0
3,19,1936,2,1994,190064,310,1,,1,0
3,19,1936,2,1994,190065,302,1,,1,0
3,19,1936,2,1994,190065,311,1,,1,0
3,19,1936,2,1994,190065,319,1,,1,0
3,19,1936,2,1994,190065,320,1,,1,0
3,19,1936,2,1994,190066,319,1,,2,0
3,19,1936,2,1994,190066,320,1,,2,0
3,19,1936,2,1994,190067,319,1,,3,0
3,19,1936,2,1994,190067,320,1,,4,0
3,19,1936,2,1994,190068,319,1,,1,0
3,19,1936,2,1994,190068,320,1,,1,0
3,19,1936,2,1994,190069,319,1,,1,0
3,19,1936,2,1994,190069,320,1,,2,0
3,19,1936,2,1994,190070,302,1,,1,0
3,19,1936,2,1994,190070,310,1,,1,0
3,19,1936,2,1994,190070,319,1,,1,0
3,19,1936,2,1994,190070,320,1,,1,0
3,19,1902,2,52,190071,319,1,,2,0
3,19,1902,2,52,190071,320,1,,4,0
3,19,1902,2,52,190072,319,1,,2,0
3,19,1902,2,52,190072,320,1,,3,0
3,19,1902,2,52,190073,319,1,,2,0
3,19,1902,2,52,190073,320,1,,4,0
3,19,1902,2,52,190074,319,1,,1,0
3,19,1902,2,52,190074,320,1,,1,0
3,19,1902,2,52,190075,319,1,,1,0
3,19,1902,2,52,190075,320,1,,1,0
3,19,1902,2,52,190076,319,1,,1,0
3,19,1902,2,52,190076,320,1,,1,0
3,19,1902,2,52,190077,302,1,,1,0
3,19,1902,2,52,190077,319,1,,1,0
3,19,1902,2,52,190077,320,1,,1,0
3,19,1902,2,52,190078,302,1,,1,0
3,19,1902,2,52,190078,310,1,,1,0
3,19,1902,2,52,190078,319,1,,1,0
3,19,1902,2,52,190078,320,1,,1,0
3,19,1902,2,52,190079,319,1,,1,0
3,19,1902,2,52,190079,320,1,,1,0
3,19,1902,2,52,190080,319,1,,3,0
3,19,1902,2,52,190080,320,1,,3,0
3,19,1914,2,934,190081,319,1,,1,0
3,19,1914,2,934,190081,320,1,,1,0
3,19,1914,2,934,190082,319,1,,1,0
3,19,1914,2,934,190082,320,1,,1,0
3,19,1914,2,934,190083,319,1,,2,0
3,19,1914,2,934,190083,320,1,,2,0
3,19,1914,2,934,190084,319,1,,3,0
3,19,1914,2,934,190084,320,1,,3,0
3,19,1914,2,934,190085,319,1,,3,0
3,19,1914,2,934,190085,320,1,,3,0
3,19,1914,2,934,190086,319,1,,2,0
3,19,1914,2,934,190086,320,1,,3,0
3,19,1914,2,934,190087,319,1,,2,0
3,19,1914,2,934,190087,320,1,,3,0
3,19,1914,2,934,190088,319,1,,1,0
3,19,1914,2,934,190088,320,1,,1,0
3,19,1914,2,934,190089,302,1,,1,0
3,19,1914,2,934,190089,311,1,,1,0
3,19,1914,2,934,190089,319,1,,1,0
3,19,1914,2,934,190089,320,1,,1,0
3,19,1914,2,934,190090,302,1,,1,0
3,19,1914,2,934,190090,310,1,,1,0
3,19,1914,2,934,190090,319,1,,4,0
3,19,1914,2,934,190090,320,1,,5,0
3,19,1941,2,518,190091,302,1,,1,0
3,19,1941,2,518,190091,310,1,,1,0
3,19,1941,2,518,190091,319,1,,1,0
3,19,1941,2,518,190091,320,1,,1,0
3,19,1941,2,518,190092,319,1,,2,0
3,19,1941,2,518,190092,320,1,,2,0
3,19,1941,2,518,190093,319,1,,3,0
3,19,1941,2,518,190093,320,1,,2,0
3,19,1941,2,518,190094,319,1,,2,0
3,19,1941,2,518,190094,320,1,,3,0
3,19,1941,2,518,190095,319,1,,3,0
3,19,1941,2,518,190095,320,1,,5,0
3,19,1941,2,518,190096,319,1,,2,0
3,19,1941,2,518,190096,320,1,,4,0
3,19,1941,2,518,190097,310,1,,1,0
3,19,1941,2,518,190097,312,1,,1,0
3,19,1941,2,518,190097,319,1,,1,0
3,19,1941,2,518,190097,320,1,,1,0
3,19,1941,2,518,190098,319,1,,1,0
3,19,1941,2,518,190098,320,1,,1,0
3,19,1941,2,518,190099,319,1,,1,0
3,19,1941,2,518,190099,320,1,,1,0
3,19,1941,2,518,190100,302,1,,1,0
3,19,1941,2,518,190100,309,1,,1,0
3,19,1941,2,518,190100,312,1,,1,0
3,19,1941,2,518,190100,319,1,,1,0
3,19,1941,2,518,190100,320,1,,1,0
3,20,2021,1,3300,200010,320,1,,2,0
3,20,2018,2,1134,200011,319,1,,3,0
3,20,2018,2,1134,200011,320,1,,3,0
3,20,2018,2,1134,200012,320,1,,1,0
3,20,2018,2,1134,200013,320,1,,5,0
3,20,2018,2,1134,200014,320,1,,10,0
3,20,2018,2,1134,200015,320,1,,4,0
3,20,2018,2,1134,200016,303,1,,1,0
3,20,2018,2,1134,200016,320,1,,1,0
3,20,2018,2,1134,200017,319,1,,1,0
3,20,2018,2,1134,200017,320,1,,2,0
3,20,2018,2,1134,200018,319,1,,2,0
3,20,2018,2,1134,200018,320,1,,4,0
3,20,2018,2,1134,200019,320,1,,1,0
3,20,2018,2,1134,200020,320,1,,3,0
3,20,2005,2,970,200021,320,1,,2,0
3,20,2005,2,970,200022,320,1,,2,0
3,20,2005,2,970,200023,319,1,,2,0
3,20,2005,2,970,200024,319,1,,1,0
3,20,2005,2,970,200024,320,1,,1,0
3,20,2005,2,970,200025,320,1,,1,0
3,20,2005,2,970,200026,320,1,,1,0
3,20,2005,2,970,200027,320,1,,1,0
3,20,2005,2,970,200028,319,1,,1,0
3,20,2005,2,970,200028,320,1,,1,0
3,20,2005,2,970,200029,310,1,,1,0
3,20,2005,2,970,200029,320,1,,1,0
3,20,2005,2,970,200030,320,1,,1,0
3,20,2003,2,784,200031,320,1,,1,0
3,20,2003,2,784,200032,319,1,,1,0
3,20,2003,2,784,200032,320,1,,1,0
3,20,2003,2,784,200033,319,1,,1,0
3,20,2003,2,784,200033,320,1,,1,0
3,20,2003,2,784,200034,320,1,,1,0
3,20,2003,2,784,200035,320,1,,2,0
3,20,2003,2,784,200036,320,1,,3,0
3,20,2003,2,784,200037,320,1,,6,0
3,20,2003,2,784,200038,319,1,,1,0
3,20,2003,2,784,200038,320,1,,1,0
3,20,2003,2,784,200039,319,1,,1,0
3,20,2003,2,784,200039,320,1,,2,0
3,20,2003,2,784,200040,319,1,,1,0
3,20,2003,2,784,200040,320,1,,1,0
3,20,2030,2,1050,200041,320,1,,4,0
3,20,2030,2,1050,200042,320,1,,2,0
3,20,2030,2,1050,200043,320,1,,1,0
3,20,2030,2,1050,200044,320,1,,6,0
3,20,2030,2,1050,200045,319,1,,2,0
3,20,2030,2,1050,200045,320,1,,2,0
3,20,2030,2,1050,200046,320,1,,1,0
3,20,2030,2,1050,200047,319,1,,2,0
3,20,2030,2,1050,200047,320,1,,2,0
3,20,2030,2,1050,200048,311,1,,1,0
3,20,2030,2,1050,200048,319,1,,1,0
3,20,2030,2,1050,200048,320,1,,1,0
3,20,2030,2,1050,200049,311,1,,1,0
3,20,2030,2,1050,200049,319,1,,1,0
3,20,2030,2,1050,200049,320,1,,1,0
3,20,2030,2,1050,200050,311,1,,1,0
3,20,2030,2,1050,200050,319,1,,1,0
3,20,2030,2,1050,200050,320,1,,1,0
3,20,2032,1,1390,200051,310,1,,1,0
3,20,2032,1,1390,200051,319,1,,1,0
3,20,2032,1,1390,200051,320,1,,1,0
3,20,2032,1,1390,200052,319,1,,1,0
3,20,2032,1,1390,200052,320,1,,1,0
3,20,2032,1,1390,200053,319,1,,1,0
3,20,2032,1,1390,200053,320,1,,1,0
3,20,2032,1,1390,200056,306,1,,1,0
3,20,2032,1,1390,200056,320,1,,1,0
3,20,2032,1,1390,200060,320,1,,2,0
3,20,2032,1,1390,200060,321,1,,3,0
3,20,2032,2,1772,200061,320,1,,1,0
3,20,2032,2,1772,200062,319,1,,1,0
3,20,2032,2,1772,200063,319,1,,1,0
3,20,2032,2,1772,200063,320,1,,1,0
3,20,2032,2,1772,200064,320,1,,1,0
3,20,2032,2,1772,200065,311,1,,1,0
3,20,2032,2,1772,200065,319,1,,1,0
3,20,2032,2,1772,200065,320,1,,1,0
3,20,2032,2,1772,200066,311,1,,1,0
3,20,2032,2,1772,200066,319,1,,1,0
3,20,2032,2,1772,200066,320,1,,2,0
3,20,2032,2,1772,200067,310,1,,1,0
3,20,2032,2,1772,200067,319,1,,1,0
3,20,2032,2,1772,200067,320,1,,1,0
3,20,2032,2,1772,200068,320,1,,5,0
3,20,2032,2,1772,200069,320,1,,2,0
3,20,2015,2,1746,200071,320,1,,4,0
3,20,2015,2,1746,200072,320,1,,2,0
3,20,2015,2,1746,200074,320,1,,3,0
3,20,2015,2,1746,200075,311,1,,1,0
3,20,2015,2,1746,200075,319,1,,1,0
3,20,2015,2,1746,200075,320,1,,1,0
3,20,2015,2,1746,200076,311,1,,1,0
3,20,2015,2,1746,200076,319,1,,1,0
3,20,2015,2,1746,200076,320,1,,1,0
3,20,2015,2,1746,200077,311,1,,1,0
3,20,2015,2,1746,200077,319,1,,1,0
3,20,2015,2,1746,200077,320,1,,1,0
3,20,2015,2,1746,200078,320,1,,1,0
3,20,2015,2,1746,200079,320,1,,1,0
3,20,2015,2,1746,200080,319,1,,1,0
3,20,2022,2,1130,200081,319,1,,1,0
3,20,2022,2,1130,200081,320,1,,2,0
3,20,2022,2,1130,200082,319,1,,1,0
3,20,2022,2,1130,200082,320,1,,1,0
3,20,2022,2,1130,200083,319,1,,1,0
3,20,2022,2,1130,200083,320,1,,1,0
3,20,2022,2,1130,200084,311,1,,1,0
3,20,2022,2,1130,200084,319,1,,1,0
3,20,2022,2,1130,200084,320,1,,1,0
3,20,2022,2,1130,200085,320,1,,1,0
3,20,2022,2,1130,200086,320,1,,1,0
3,20,2022,2,1130,200087,320,1,,1,0
3,20,2022,2,1130,200088,320,1,,1,0
3,20,2022,2,1130,200089,320,1,,3,0
3,20,2022,2,1130,200090,320,1,,6,0
3,20,2001,2,1354,200092,319,1,,1,0
3,20,2001,2,1354,200092,320,1,,1,0
3,20,2001,2,1354,200093,319,1,,1,0
3,20,2001,2,1354,200093,320,1,,1,0
3,20,2001,2,1354,200094,319,1,,1,0
3,20,2001,2,1354,200094,320,1,,1,0
3,20,2001,2,1354,200095,319,1,,3,0
3,20,2001,2,1354,200095,320,1,,4,0
3,20,2001,2,1354,200095,321,1,"RAKE",1,0
3,20,2001,2,1354,200096,319,1,,1,0
3,20,2001,2,1354,200096,320,1,,1,0
3,20,2001,2,1354,200097,319,1,,2,0
3,20,2001,2,1354,200097,320,1,,2,0
3,20,2001,2,1354,200098,319,1,,1,0
3,20,2001,2,1354,200098,320,1,,1,0
3,20,2001,2,1354,200099,319,1,,2,0
3,20,2001,2,1354,200099,320,1,,2,0
3,20,2001,2,1354,200100,319,1,,1,0
