"zone","state","lga","sector","ea","hhid","network_cd","sa10q2a","sa10q2b","sa10q3","trackingobs"
3,17,1710,2,546,170064,"N4",1,,1,0
3,17,1710,2,546,170064,"N5",9,,2,0
3,17,1710,2,546,170064,"N6",9,,4,0
3,17,1710,2,546,170065,"N1",2,,1,0
3,17,1710,2,546,170065,"N2",2,,1,0
3,17,1710,2,546,170065,"N3",9,,2,0
3,17,1710,2,546,170066,"N1",17,,5,0
3,17,1710,2,546,170066,"N2",12,,5,0
3,17,1710,2,546,170067,"N1",1,,1,0
3,17,1710,2,546,170067,"N2",9,,2,0
3,17,1710,2,546,170068,"N1",2,,1,0
3,17,1710,2,546,170068,"N2",9,,2,0
3,17,1710,2,546,170069,"N1",17,,5,0
3,17,1710,2,546,170069,"N2",9,,5,0
3,17,1710,2,546,170069,"N3",2,,1,0
3,17,1710,2,546,170070,"N1",9,,2,0
3,17,1710,2,546,170070,"N2",2,,1,0
3,17,1710,2,546,170070,"N3",2,,2,0
3,17,1713,1,226,170074,"N1",8,,7,0
3,17,1713,1,226,170074,"N2",4,,5,0
3,17,1713,1,226,170074,"N3",12,,3,0
3,17,1713,1,226,170075,"N1",1,,3,0
3,17,1713,1,226,170075,"N2",1,,3,0
3,17,1713,1,226,170076,"N1",9,,3,0
3,17,1713,1,226,170076,"N2",9,,3,0
3,17,1713,1,226,170076,"N3",2,,2,0
3,17,1713,1,226,170077,"N1",1,,1,0
3,17,1713,1,226,170077,"N2",1,,1,0
3,17,1713,1,226,170077,"N3",1,,1,0
3,17,1713,1,226,170077,"N4",1,,1,0
3,17,1713,1,226,170078,"N1",9,,3,0
3,17,1713,1,226,170079,"N1",9,,3,0
3,17,1713,1,226,170079,"N2",1,,3,0
3,17,1716,2,1452,170081,"N1",2,,1,0
3,17,1716,2,1452,170082,"N1",1,,1,0
3,17,1716,2,1452,170082,"N2",9,,2,0
3,17,1716,2,1452,170082,"N3",9,,2,0
3,17,1716,2,1452,170083,"N1",9,,2,0
3,17,1716,2,1452,170084,"N1",2,,1,0
3,17,1716,2,1452,170084,"N2",2,,1,0
3,17,1716,2,1452,170084,"N3",2,,1,0
3,17,1716,2,1452,170085,"N1",9,,1,0
3,17,1716,2,1452,170086,"N1",2,,1,0
3,17,1716,2,1452,170088,"N1",9,,2,0
3,17,1716,2,1452,170089,"N1",2,,1,0
3,17,1716,2,1452,170089,"N2",9,,2,0
3,17,1716,2,1452,170089,"N3",9,,2,0
3,17,1716,2,1452,170090,"N1",1,,1,0
3,17,1716,2,1452,170090,"N2",1,,1,0
3,17,1716,2,1452,170090,"N3",1,,1,0
3,17,1716,2,1452,170090,"N4",1,,1,0
3,17,1716,2,1452,170090,"N5",1,,1,0
3,17,1716,2,1452,170090,"N6",9,,3,0
3,17,1716,2,1452,170090,"N7",9,,3,0
3,17,1702,2,510,170091,"N1",1,,1,0
3,17,1702,2,510,170091,"N2",1,,1,0
3,17,1702,2,510,170091,"N3",1,,1,0
3,17,1702,2,510,170091,"N4",9,,3,0
3,17,1702,2,510,170091,"N5",3,,1,0
3,17,1702,2,510,170092,"N1",9,,2,0
3,17,1702,2,510,170093,"N1",9,,3,0
3,17,1702,2,510,170094,"N1",9,,5,0
3,17,1702,2,510,170095,"N1",2,,1,0
3,17,1702,2,510,170095,"N2",2,,1,0
3,17,1702,2,510,170096,"N1",2,,1,0
3,17,1702,2,510,170096,"N2",2,,1,0
3,17,1702,2,510,170097,"N1",9,,1,0
3,17,1702,2,510,170097,"N2",1,,1,0
3,17,1702,2,510,170098,"N1",2,,1,0
3,17,1702,2,510,170098,"N2",2,,1,0
3,17,1702,2,510,170098,"N3",2,,1,0
3,17,1702,2,510,170098,"N4",9,,2,0
3,17,1702,2,510,170099,"N1",2,,1,0
3,17,1702,2,510,170099,"N2",2,,1,0
3,17,1702,2,510,170099,"N3",2,,1,0
3,17,1702,2,510,170099,"N4",9,,2,0
3,17,1702,2,510,170099,"N5",9,,2,0
3,17,1702,2,510,170100,"N1",7,,1,0
3,17,1702,2,510,170100,"N2",9,,1,0
3,17,1727,2,634,170101,"N1",2,,1,0
3,17,1727,2,634,170101,"N2",2,,1,0
3,17,1727,2,634,170102,"N1",2,,1,0
3,17,1727,2,634,170103,"N1",9,,2,0
3,17,1727,2,634,170104,"N1",9,,3,0
3,17,1727,2,634,170104,"N2",2,,5,0
3,17,1727,2,634,170105,"N1",2,,2,0
3,17,1727,2,634,170106,"N1",9,,3,0
3,17,1727,2,634,170106,"N2",2,,1,0
3,17,1727,2,634,170107,"N1",1,,2,0
3,17,1727,2,634,170107,"N2",9,,2,0
3,17,1727,2,634,170108,"N1",2,,1,0
3,17,1727,2,634,170109,"N1",2,,1,0
3,17,1727,2,634,170110,"N1",9,,2,0
3,17,1727,2,634,170110,"N2",2,,1,0
3,17,1712,2,794,170112,"N1",1,,1,0
3,17,1712,2,794,170112,"N2",9,,2,0
3,17,1712,2,794,170112,"N3",9,,2,0
3,17,1712,2,794,170112,"N4",9,,1,0
3,17,1712,2,794,170113,"N1",1,,1,0
3,17,1712,2,794,170113,"N2",1,,1,0
3,17,1712,2,794,170115,"N1",2,,1,0
3,17,1712,2,794,170117,"N1",2,,1,0
3,17,1712,2,794,170117,"N2",17,,3,0
3,17,1712,2,794,170118,"N1",12,,6,0
3,17,1712,2,794,170118,"N2",12,,5,0
3,17,1712,2,794,170118,"N3",12,,5,0
3,17,1712,2,794,170118,"N4",2,,1,0
3,17,1712,2,794,170118,"N5",2,,1,0
3,17,1712,2,794,170119,"N1",9,,2,0
3,17,1712,2,794,170119,"N2",9,,2,0
3,17,1712,2,794,170120,"N1",2,,1,0
3,17,1712,2,794,170120,"N2",1,,1,0
3,17,1712,2,794,170120,"N3",9,,2,0
3,17,1712,2,794,170120,"N4",9,,2,0
3,17,1712,2,794,170120,"N5",2,,2,0
3,17,1724,2,786,170121,"N1",9,,2,0
3,17,1724,2,786,170121,"N2",9,,2,0
3,17,1724,2,786,170122,"N1",12,,9,0
3,17,1724,2,786,170122,"N2",12,,3,0
3,17,1724,2,786,170122,"N3",1,,1,0
3,17,1724,2,786,170122,"N4",2,,1,0
3,17,1724,2,786,170123,"N1",17,,5,0
3,17,1724,2,786,170124,"N1",1,,1,0
3,17,1724,2,786,170124,"N2",1,,1,0
3,17,1724,2,786,170125,"N1",9,,3,0
3,17,1724,2,786,170125,"N2",17,,5,0
3,17,1724,2,786,170126,"N1",9,,2,0
3,17,1724,2,786,170126,"N2",2,,1,0
3,17,1724,2,786,170127,"N1",9,,7,0
3,17,1724,2,786,170127,"N2",2,,1,0
3,17,1724,2,786,170127,"N3",9,,2,0
3,17,1724,2,786,170127,"N4",2,,1,0
3,17,1724,2,786,170127,"N5",9,,1,0
3,17,1724,2,786,170127,"N6",2,,2,0
3,17,1724,2,786,170127,"N7",2,,1,0
3,17,1724,2,786,170128,"N1",1,,1,0
3,17,1724,2,786,170128,"N2",9,,2,0
3,17,1724,2,786,170129,"N1",2,,1,0
3,17,1724,2,786,170130,"N1",2,,1,0
3,18,1804,1,2690,180004,"N1",9,,3,0
3,18,1804,1,2690,180004,"N2",7,,5,0
3,18,1804,1,2690,180004,"N3",2,,3,0
3,18,1804,1,2690,180006,"N1",9,,4,0
3,18,1804,1,2690,180008,"N1",1,,1,0
3,18,1804,1,2690,180008,"N2",8,,1,0
3,18,1823,1,1822,180027,"N1",9,,3,0
3,18,1803,2,840,180031,"N1",9,,2,0
3,18,1803,2,840,180032,"N1",9,,4,0
3,18,1803,2,840,180033,"N1",1,,1,0
3,18,1803,2,840,180033,"N2",1,,1,0
3,18,1803,2,840,180033,"N3",1,,1,0
3,18,1803,2,840,180033,"N4",1,,1,0
3,18,1803,2,840,180033,"N5",12,,4,0
3,18,1803,2,840,180034,"N1",1,,1,0
3,18,1803,2,840,180034,"N2",1,,1,0
3,18,1803,2,840,180034,"N3",12,,4,0
3,18,1803,2,840,180037,"N1",9,,5,0
3,18,1803,2,840,180038,"N1",12,,4,0
3,18,1803,2,840,180039,"N1",9,,2,0
3,18,1803,2,840,180039,"N2",2,,1,0
3,18,1803,2,840,180039,"N3",9,,2,0
3,18,1803,2,840,180040,"N1",13,,4,0
3,18,1803,2,840,180040,"N2",9,,2,0
3,18,1803,2,840,180040,"N3",9,,4,0
3,18,1803,2,840,180040,"N4",2,,1,0
3,18,1816,1,378,180041,"N1",2,,1,0
3,18,1816,1,378,180042,"N1",1,,1,0
3,18,1816,1,378,180042,"N2",2,,1,0
3,18,1816,1,378,180042,"N3",9,,1,0
3,18,1816,1,378,180042,"N4",9,,1,0
3,18,1816,1,378,180043,"N1",9,,1,0
3,18,1816,1,378,180044,"N1",12,,4,0
3,18,1816,1,378,180047,"N1",12,,1,0
3,18,1816,1,378,180048,"N1",9,,3,0
3,18,1816,1,378,180049,"N1",2,,1,0
3,18,1816,1,378,180049,"N2",2,,1,0
3,18,1816,1,378,180049,"N3",9,,1,0
3,18,1805,2,534,180052,"N1",12,,4,0
3,18,1805,2,534,180053,"N1",9,,2,0
3,18,1805,2,534,180053,"N2",2,,2,0
3,18,1805,2,534,180054,"N1",12,,4,0
3,18,1805,2,534,180055,"N1",9,,2,0
3,18,1805,2,534,180055,"N2",2,,2,0
3,18,1805,2,534,180056,"N1",2,,1,0
3,18,1805,2,534,180056,"N2",12,,4,0
3,18,1805,2,534,180057,"N1",9,,1,0
3,18,1805,2,534,180058,"N1",1,,1,0
3,18,1805,2,534,180058,"N2",1,,1,0
3,18,1805,2,534,180059,"N1",9,,2,0
3,18,1805,2,534,180059,"N2",12,,2,0
3,18,1805,2,534,180059,"N3",31,,1,0
3,18,1805,2,534,180059,"N4",9,,2,0
3,18,1805,2,534,180059,"N5",1,,1,0
3,18,1817,2,370,180061,"N1",9,,1,0
3,18,1817,2,370,180062,"N1",9,,4,0
3,18,1817,2,370,180063,"N1",9,,1,0
3,18,1817,2,370,180063,"N2",9,,1,0
3,18,1817,2,370,180065,"N1",1,,1,0
3,18,1817,2,370,180065,"N2",13,,1,0
3,18,1817,2,370,180066,"N1",25,,8,0
3,18,1817,2,370,180066,"N2",31,"INSIDE HOME",1,0
3,18,1817,2,370,180067,"N1",12,,6,0
3,18,1817,2,370,180068,"N1",9,,4,0
3,18,1817,2,370,180069,"N1",1,,1,0
3,18,1817,2,370,180069,"N2",1,,1,0
3,18,1817,2,370,180069,"N3",9,,4,0
3,18,1817,2,370,180070,"N1",9,,2,0
3,18,1817,2,370,180070,"N2",12,,4,0
3,18,1817,2,370,180070,"N3",2,,1,0
3,18,1808,2,1726,180071,"N1",9,,2,0
3,18,1808,2,1726,180072,"N1",12,,4,0
3,18,1808,2,1726,180072,"N2",13,,4,0
3,18,1808,2,1726,180072,"N3",2,,1,0
3,18,1808,2,1726,180073,"N1",1,,1,0
3,18,1808,2,1726,180073,"N2",1,,1,0
3,18,1808,2,1726,180075,"N1",9,,2,0
3,18,1808,2,1726,180075,"N2",2,,1,0
3,18,1808,2,1726,180076,"N1",1,,1,0
3,18,1808,2,1726,180076,"N2",1,,1,0
3,18,1808,2,1726,180076,"N3",9,,2,0
3,18,1808,2,1726,180080,"N1",9,,3,0
3,18,1808,2,1726,180080,"N2",1,,1,0
3,18,1811,2,364,180081,"N1",9,,5,0
3,18,1811,2,364,180081,"N2",9,,1,0
3,18,1811,2,364,180083,"N1",12,,2,0
3,18,1811,2,364,180084,"N1",9,,4,0
3,18,1811,2,364,180084,"N2",2,,1,0
3,18,1811,2,364,180084,"N3",9,,4,0
3,18,1811,2,364,180085,"N1",1,,1,0
3,18,1811,2,364,180085,"N2",2,,1,0
3,18,1811,2,364,180085,"N3",1,,1,0
3,18,1811,2,364,180085,"N4",12,,5,0
3,18,1811,2,364,180086,"N1",1,,1,0
3,18,1811,2,364,180086,"N2",1,,1,0
3,18,1811,2,364,180086,"N3",9,,2,0
3,18,1811,2,364,180086,"N4",2,,1,0
3,18,1811,2,364,180087,"N1",9,,6,0
3,18,1811,2,364,180088,"N1",1,,1,0
3,18,1811,2,364,180088,"N2",2,,1,0
3,18,1811,2,364,180088,"N3",2,,1,0
3,18,1811,2,364,180089,"N1",9,,4,0
3,18,1811,2,364,180089,"N2",1,,1,0
3,18,1811,2,364,180090,"N1",12,,4,0
3,18,1820,2,450,180093,"N1",9,,2,0
3,18,1820,2,450,180094,"N1",1,,2,0
3,18,1820,2,450,180096,"N1",1,,1,0
3,18,1820,2,450,180096,"N2",1,,1,0
3,18,1820,2,450,180096,"N3",1,,1,0
3,18,1820,2,450,180096,"N4",12,,5,0
3,18,1820,2,450,180097,"N1",1,,2,0
3,18,1820,2,450,180098,"N1",12,,5,0
3,18,1820,2,450,180099,"N1",9,,2,0
3,18,1822,2,1654,180101,"N1",9,,1,0
3,18,1822,2,1654,180102,"N1",2,,1,0
3,18,1822,2,1654,180102,"N2",2,,2,0
3,18,1822,2,1654,180103,"N1",2,,2,0
3,18,1822,2,1654,180104,"N1",12,,2,0
3,18,1822,2,1654,180104,"N2",12,,2,0
3,18,1822,2,1654,180105,"N1",12,,2,0
3,18,1822,2,1654,180105,"N2",9,,2,0
3,18,1822,2,1654,180106,"N1",12,,2,0
3,18,1822,2,1654,180110,"N1",9,,2,0
3,18,1822,2,1654,180110,"N2",10,,2,0
3,18,1822,2,1654,180110,"N3",2,,1,0
3,18,1814,2,678,180111,"N1",9,,4,0
3,18,1814,2,678,180111,"N2",7,,2,0
3,18,1814,2,678,180111,"N3",12,,4,0
3,18,1814,2,678,180111,"N4",1,,1,0
3,18,1814,2,678,180111,"N5",9,,4,0
3,18,1814,2,678,180112,"N1",31,"CATTLE REARERS",2,0
3,18,1814,2,678,180112,"N2",9,,2,0
3,18,1814,2,678,180113,"N1",1,,1,0
3,18,1814,2,678,180113,"N2",11,,2,0
3,18,1814,2,678,180114,"N1",9,,2,0
3,18,1814,2,678,180115,"N1",9,,1,0
3,18,1814,2,678,180116,"N1",9,,2,0
3,18,1814,2,678,180116,"N2",9,,2,0
3,18,1814,2,678,180117,"N1",31,"GROUP OF REARER",2,0
3,18,1814,2,678,180117,"N2",9,,2,0
3,19,1943,2,668,190021,"N1",9,,2,0
3,19,1943,2,668,190023,"N1",9,,3,0
3,19,1943,2,668,190024,"N1",2,,2,0
3,19,1943,2,668,190024,"N2",2,,1,0
3,19,1943,2,668,190025,"N1",2,,2,0
3,19,1943,2,668,190026,"N1",1,,1,0
3,19,1943,2,668,190026,"N2",1,,1,0
3,19,1943,2,668,190026,"N3",2,,1,0
3,19,1943,2,668,190027,"N1",10,,2,0
3,19,1943,2,668,190027,"N2",10,,2,0
3,19,1943,2,668,190027,"N3",1,,6,0
3,19,1943,2,668,190027,"N4",1,,6,0
3,19,1943,2,668,190027,"N5",1,,6,0
3,19,1943,2,668,190027,"N6",8,,5,0
3,19,1943,2,668,190027,"N7",2,,3,0
3,19,1943,2,668,190028,"N1",12,,5,0
3,19,1943,2,668,190028,"N2",12,,5,0
3,19,1943,2,668,190029,"N1",10,,4,0
3,19,1943,2,668,190029,"N2",10,,4,0
3,19,1943,2,668,190029,"N3",1,,4,0
3,19,1943,2,668,190029,"N4",1,,4,0
3,19,1943,2,668,190029,"N5",1,,4,0
3,19,1943,2,668,190029,"N6",8,,4,0
3,19,1943,2,668,190029,"N7",2,,4,0
3,19,1943,2,668,190030,"N1",9,,3,0
3,19,1943,2,668,190030,"N2",10,,3,0
3,19,1916,2,1516,190031,"N1",2,,3,0
3,19,1916,2,1516,190031,"N2",2,,3,0
3,19,1916,2,1516,190031,"N3",2,,3,0
3,19,1916,2,1516,190032,"N1",2,,3,0
3,19,1916,2,1516,190032,"N2",9,,1,0
3,19,1916,2,1516,190032,"N3",9,,1,0
3,19,1916,2,1516,190032,"N4",9,,1,0
3,19,1916,2,1516,190032,"N5",9,,1,0
3,19,1916,2,1516,190032,"N6",9,,1,0
3,19,1916,2,1516,190032,"N7",9,,1,0
3,19,1916,2,1516,190033,"N1",17,,6,0
3,19,1916,2,1516,190033,"N2",9,,1,0
3,19,1916,2,1516,190033,"N3",9,,1,0
3,19,1916,2,1516,190033,"N4",9,,1,0
3,19,1916,2,1516,190033,"N5",9,,1,0
3,19,1916,2,1516,190033,"N6",9,,1,0
3,19,1916,2,1516,190033,"N7",9,,1,0
3,19,1916,2,1516,190033,"N8",9,,1,0
3,19,1916,2,1516,190034,"N1",1,,1,0
3,19,1916,2,1516,190034,"N2",9,,1,0
3,19,1916,2,1516,190037,"N1",9,,1,0
3,19,1916,2,1516,190037,"N2",9,,1,0
3,19,1916,2,1516,190037,"N3",9,,1,0
3,19,1916,2,1516,190038,"N1",9,,1,0
3,19,1916,2,1516,190038,"N2",9,,1,0
3,19,1916,2,1516,190038,"N3",9,,1,0
3,19,1916,2,1516,190039,"N1",9,,1,0
3,19,1916,2,1516,190039,"N2",9,,1,0
3,19,1916,2,1516,190040,"N1",9,,1,0
3,19,1916,2,1516,190040,"N2",9,,1,0
3,19,1916,2,1516,190040,"N3",9,,1,0
3,19,1916,2,1516,190040,"N4",9,,1,0
3,19,1901,2,640,190041,"N1",9,,1,0
3,19,1901,2,640,190041,"N2",9,,1,0
3,19,1901,2,640,190041,"N3",9,,1,0
3,19,1901,2,640,190041,"N4",9,,2,0
3,19,1901,2,640,190041,"N5",2,,1,0
3,19,1901,2,640,190042,"N1",9,,1,0
3,19,1901,2,640,190042,"N2",9,,1,0
3,19,1901,2,640,190042,"N3",9,,1,0
3,19,1901,2,640,190042,"N4",9,,1,0
3,19,1901,2,640,190043,"N1",9,,1,0
3,19,1901,2,640,190043,"N2",9,,1,0
3,19,1901,2,640,190043,"N3",9,,2,0
3,19,1901,2,640,190044,"N1",2,,1,0
3,19,1901,2,640,190044,"N2",2,,1,0
3,19,1901,2,640,190044,"N3",2,,1,0
3,19,1901,2,640,190045,"N1",2,,1,0
3,19,1901,2,640,190045,"N2",2,,1,0
3,19,1901,2,640,190045,"N3",2,,1,0
3,19,1901,2,640,190045,"N4",2,,1,0
3,19,1901,2,640,190045,"N5",10,,4,0
3,19,1901,2,640,190046,"N1",2,,1,0
3,19,1901,2,640,190046,"N2",2,,1,0
3,19,1901,2,640,190046,"N3",2,,2,0
3,19,1901,2,640,190046,"N4",1,,2,0
3,19,1901,2,640,190046,"N5",1,,2,0
3,19,1901,2,640,190046,"N6",2,,1,0
3,19,1901,2,640,190047,"N1",9,,2,0
3,19,1901,2,640,190047,"N2",2,,1,0
3,19,1901,2,640,190047,"N3",9,,2,0
3,19,1901,2,640,190048,"N1",9,,2,0
3,19,1901,2,640,190048,"N2",1,,1,0
3,19,1901,2,640,190049,"N1",9,,2,0
3,19,1901,2,640,190050,"N1",9,,1,0
3,19,1937,2,432,190051,"N1",10,,3,0
3,19,1937,2,432,190051,"N2",10,,1,0
3,19,1937,2,432,190051,"N3",9,,1,0
3,19,1937,2,432,190051,"N4",9,,1,0
3,19,1937,2,432,190054,"N1",2,,1,0
3,19,1937,2,432,190059,"N1",9,,3,0
3,19,1937,2,432,190059,"N2",10,,1,0
3,19,1937,2,432,190059,"N3",10,,1,0
3,19,1937,2,432,190059,"N4",10,,1,0
3,19,1937,2,432,190059,"N5",2,,1,0
3,19,1936,2,1994,190061,"N1",10,,2,0
3,19,1936,2,1994,190061,"N2",2,,1,0
3,19,1936,2,1994,190061,"N3",2,,1,0
3,19,1936,2,1994,190061,"N4",2,,1,0
3,19,1936,2,1994,190061,"N5",2,,1,0
3,19,1936,2,1994,190062,"N1",2,,1,0
3,19,1936,2,1994,190062,"N2",2,,1,0
3,19,1936,2,1994,190062,"N3",2,,1,0
3,19,1936,2,1994,190062,"N4",2,,1,0
3,19,1936,2,1994,190062,"N5",2,,1,0
3,19,1936,2,1994,190062,"N6",9,,2,0
3,19,1936,2,1994,190063,"N1",2,,1,0
3,19,1936,2,1994,190063,"N2",2,,1,0
3,19,1936,2,1994,190063,"N3",2,,1,0
3,19,1936,2,1994,190064,"N1",9,,2,0
3,19,1936,2,1994,190064,"N2",10,,2,0
3,19,1936,2,1994,190064,"N3",2,,1,0
3,19,1936,2,1994,190064,"N4",2,,1,0
3,19,1936,2,1994,190064,"N5",29,,1,0
3,19,1936,2,1994,190064,"N6",2,,1,0
3,19,1936,2,1994,190064,"N7",2,,1,0
3,19,1936,2,1994,190064,"N8",2,,1,0
3,19,1936,2,1994,190065,"N1",9,,2,0
3,19,1936,2,1994,190065,"N2",2,,2,0
3,19,1936,2,1994,190065,"N3",2,,2,0
3,19,1936,2,1994,190065,"N4",29,,8,0
3,19,1936,2,1994,190065,"N5",2,,2,0
3,19,1936,2,1994,190065,"N6",2,,2,0
3,19,1936,2,1994,190065,"N7",2,,2,0
3,19,1936,2,1994,190066,"N1",9,,1,0
3,19,1936,2,1994,190066,"N2",9,,1,0
3,19,1936,2,1994,190067,"N1",1,,1,0
3,19,1936,2,1994,190067,"N2",1,,1,0
3,19,1936,2,1994,190068,"N1",9,,2,0
3,19,1936,2,1994,190068,"N2",9,,1,0
3,19,1936,2,1994,190069,"N1",9,,1,0
3,19,1936,2,1994,190070,"N1",9,,2,0
3,19,1936,2,1994,190070,"N2",2,,2,0
3,19,1936,2,1994,190070,"N3",2,,2,0
3,19,1936,2,1994,190070,"N4",29,,8,0
3,19,1936,2,1994,190070,"N5",9,,1,0
3,19,1936,2,1994,190070,"N6",9,,1,0
3,19,1936,2,1994,190070,"N7",9,,1,0
3,19,1902,2,52,190071,"N1",9,,2,0
3,19,1902,2,52,190071,"N2",9,,2,0
3,19,1902,2,52,190071,"N3",1,,1,0
3,19,1902,2,52,190074,"N1",9,,1,0
3,19,1902,2,52,190075,"N1",9,,2,0
3,19,1902,2,52,190076,"N1",9,,2,0
3,19,1902,2,52,190077,"N1",2,,1,0
3,19,1902,2,52,190077,"N2",2,,1,0
3,19,1902,2,52,190077,"N3",2,,1,0
3,19,1902,2,52,190077,"N4",2,,1,0
3,19,1902,2,52,190077,"N5",3,,2,0
3,19,1902,2,52,190078,"N1",9,,2,0
3,19,1902,2,52,190078,"N2",2,,1,0
3,19,1902,2,52,190078,"N3",2,,1,0
3,19,1902,2,52,190078,"N4",2,,1,0
3,19,1902,2,52,190078,"N5",3,,2,0
3,19,1902,2,52,190079,"N1",2,,1,0
3,19,1902,2,52,190079,"N2",2,,1,0
3,19,1902,2,52,190079,"N3",3,,1,0
3,19,1902,2,52,190080,"N1",2,,1,0
3,19,1902,2,52,190080,"N2",2,,1,0
3,19,1902,2,52,190080,"N3",2,,1,0
3,19,1914,2,934,190081,"N1",9,,1,0
3,19,1914,2,934,190082,"N1",9,,1,0
3,19,1914,2,934,190083,"N1",9,,2,0
3,19,1914,2,934,190084,"N1",9,,2,0
3,19,1914,2,934,190086,"N1",9,,2,0
3,19,1914,2,934,190086,"N2",9,,3,0
3,19,1914,2,934,190089,"N1",2,,2,0
3,19,1914,2,934,190089,"N2",2,,2,0
3,19,1914,2,934,190090,"N1",9,,2,0
3,19,1914,2,934,190090,"N2",9,,2,0
3,19,1914,2,934,190090,"N3",9,,2,0
3,19,1914,2,934,190090,"N4",29,,8,0
3,19,1914,2,934,190090,"N5",2,,2,0
3,19,1914,2,934,190090,"N6",2,,2,0
3,19,1941,2,518,190091,"N1",9,,3,0
3,19,1941,2,518,190091,"N2",15,,4,0
3,19,1941,2,518,190091,"N3",1,,1,0
3,19,1941,2,518,190092,"N1",9,,2,0
3,19,1941,2,518,190092,"N2",9,,1,0
3,19,1941,2,518,190093,"N1",9,,2,0
3,19,1941,2,518,190093,"N2",2,,2,0
3,19,1941,2,518,190093,"N3",2,,1,0
3,19,1941,2,518,190093,"N4",2,,1,0
3,19,1941,2,518,190095,"N1",9,,3,0
3,19,1941,2,518,190096,"N1",9,,2,0
3,19,1941,2,518,190096,"N2",9,,2,0
3,19,1941,2,518,190097,"N1",9,,4,0
3,19,1941,2,518,190097,"N2",2,,1,0
3,19,1941,2,518,190097,"N3",2,,1,0
3,19,1941,2,518,190097,"N4",2,,1,0
3,19,1941,2,518,190098,"N1",9,,1,0
3,19,1941,2,518,190099,"N1",9,,2,0
3,19,1941,2,518,190099,"N2",1,,1,0
3,19,1941,2,518,190100,"N1",9,,4,0
3,19,1941,2,518,190100,"N2",9,,2,0
3,19,1941,2,518,190100,"N3",9,,2,0
3,19,1941,2,518,190100,"N4",1,,1,0
3,20,2021,1,3300,200010,"N1",9,,6,0
3,20,2021,1,3300,200010,"N2",7,,3,0
3,20,2018,2,1134,200016,"N1",9,,2,0
3,20,2018,2,1134,200016,"N2",9,,2,0
3,20,2018,2,1134,200016,"N3",9,,2,0
3,20,2018,2,1134,200017,"N1",8,,1,0
3,20,2018,2,1134,200017,"N2",9,,2,0
3,20,2018,2,1134,200017,"N3",2,,1,0
3,20,2018,2,1134,200018,"N1",9,,2,0
3,20,2018,2,1134,200018,"N2",9,,2,0
3,20,2018,2,1134,200018,"N3",8,,1,0
3,20,2018,2,1134,200018,"N4",9,,1,0
3,20,2018,2,1134,200018,"N5",9,,2,0
3,20,2018,2,1134,200018,"N6",9,,2,0
3,20,2018,2,1134,200020,"N1",9,,2,0
3,20,2005,2,970,200023,"N1",9,,2,0
3,20,2005,2,970,200026,"N1",9,,2,0
3,20,2005,2,970,200028,"N1",9,,2,0
3,20,2005,2,970,200029,"N1",9,,2,0
3,20,2003,2,784,200031,"N1",9,,2,0
3,20,2003,2,784,200032,"N1",9,,2,0
3,20,2003,2,784,200032,"N2",28,,2,0
3,20,2003,2,784,200033,"N1",9,,2,0
3,20,2003,2,784,200035,"N1",9,,1,0
3,20,2003,2,784,200037,"N1",2,,1,0
3,20,2003,2,784,200037,"N2",9,,2,0
3,20,2003,2,784,200038,"N1",9,,2,0
3,20,2003,2,784,200040,"N1",9,,2,0
3,20,2003,2,784,200040,"N2",9,,2,0
3,20,2003,2,784,200040,"N3",9,,2,0
3,20,2030,2,1050,200041,"N1",9,,2,0
3,20,2030,2,1050,200042,"N1",9,,2,0
3,20,2030,2,1050,200042,"N2",7,,1,0
3,20,2030,2,1050,200043,"N1",1,,2,0
3,20,2030,2,1050,200043,"N2",7,,1,0
3,20,2030,2,1050,200044,"N1",9,,2,0
3,20,2030,2,1050,200044,"N2",7,,2,0
3,20,2030,2,1050,200045,"N1",28,,2,0
3,20,2030,2,1050,200047,"N1",9,,2,0
3,20,2030,2,1050,200048,"N1",9,,2,0
3,20,2030,2,1050,200048,"N2",9,,2,0
3,20,2030,2,1050,200049,"N1",9,,3,0
3,20,2030,2,1050,200049,"N2",9,,3,0
3,20,2030,2,1050,200050,"N1",9,,2,0
3,20,2030,2,1050,200050,"N2",9,,2,0
3,20,2032,1,1390,200051,"N1",9,,2,0
3,20,2032,1,1390,200051,"N2",9,,2,0
3,20,2032,1,1390,200052,"N1",9,,1,0
3,20,2032,1,1390,200052,"N2",9,,1,0
3,20,2032,1,1390,200052,"N3",9,,1,0
3,20,2032,1,1390,200053,"N1",9,,1,0
3,20,2032,1,1390,200053,"N2",9,,1,0
3,20,2032,1,1390,200059,"N1",7,,1,0
3,20,2032,2,1772,200061,"N1",9,,2,0
3,20,2032,2,1772,200062,"N1",9,,2,0
3,20,2032,2,1772,200063,"N1",9,,2,0
3,20,2032,2,1772,200064,"N1",9,,2,0
3,20,2032,2,1772,200065,"N1",9,,2,0
3,20,2032,2,1772,200065,"N2",9,,2,0
3,20,2032,2,1772,200066,"N1",9,,2,0
3,20,2032,2,1772,200066,"N2",9,,2,0
3,20,2032,2,1772,200067,"N1",8,,2,0
3,20,2032,2,1772,200067,"N10",,,,0
3,20,2032,2,1772,200067,"N11",,,,0
3,20,2032,2,1772,200067,"N12",,,,0
3,20,2032,2,1772,200067,"N13",,,,0
3,20,2032,2,1772,200067,"N14",,,,0
3,20,2032,2,1772,200067,"N15",,,,0
