"zone","state","lga","sector","ea","hhid","animal_cd","sa6q1a","sa6q1b","sa6q2","sa6q3","sa6q4a","sa6q4b","sa6q5a","sa6q5b","sa6q6","sa6q7","sa6q8a","sa6q8b","sa6q9","sa6q10","sa6q11","sa6q12","sa6q13","sa6q14a","sa6q14b","sa6q15","sa6q16","sa6q17","sa6q18","sa6q19","sa6q20a","sa6q20b","sa6q21","sa6q22","sa6q23","sa6q24a1","sa6q24a2","sa6q24a3","sa6q25a1","sa6q25a2","sa6q25a3","sa6q26","sa6q27a","sa6q27b","sa6q28a","sa6q28b","sa6q28c","sa6q28d","trackingobs"
3,18,1814,2,678,180115,102,1,,4,38200,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,18,1814,2,678,180115,105,1,,31,58000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,18,1814,2,678,180115,114,1,,11,600,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,18,1814,2,678,180116,101,1,,6,39000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,1,9,,,0,0,,6,"N2",,,,,,0
3,18,1814,2,678,180116,102,1,,5,27000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,1,9,,,0,0,,5,"N2",,,,,,0
3,18,1814,2,678,180116,105,1,,26,60000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,1,80000,"N1",,0,0,1,9,,,0,0,,26,"N2",,,,,,0
3,18,1814,2,678,180116,106,1,,22,80000,1,,1,,2,,,,1,0,0,0,,,,0,0,0,0,,,,0,0,1,9,,,0,0,,22,"N2",,,,,,0
3,18,1814,2,678,180116,114,1,,15,700,,2,2,,2,,,,5,0,0,0,,,,0,0,0,1,700,"N1",,0,1,2,,,,,,,0,,,,,,,0
3,18,1814,2,678,180117,101,1,,12,20000,1,,1,3,2,,,,,3,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,18,1814,2,678,180117,102,1,,10,25000,1,,1,3,2,,,,,4,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,18,1814,2,678,180117,104,1,,20,80000,1,,1,3,2,,,,,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,18,1814,2,678,180117,105,1,,40,90000,1,,1,3,2,,,,,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,18,1814,2,678,180117,106,1,,2,130000,1,,1,3,2,,,,,0,0,0,,,,0,0,0,1,128000,"N2",,,0,2,,,,,,,0,,,,,,,0
3,18,1814,2,678,180117,111,1,,40,15000,1,2,1,2,2,,,,,6,0,0,,,,0,0,0,4,45000,"N2",,,0,2,,,,,,,0,,,,,,,0
3,18,1814,2,678,180117,114,1,,30,750,1,,1,2,2,,,,,100,0,0,,,,4,0,50,15,9000,"N2",,,20,2,,,,,,,0,,,,,,,0
3,18,1814,2,678,180118,101,,,50,60000,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180118,102,,,10,110000,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180118,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180118,110,,,10,5500,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180118,111,,,5,10000,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180118,114,,,20,500,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180119,105,,,7,100000,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180119,110,,,5,4700,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180119,111,,,2,9500,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180119,114,,,25,430,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180120,101,,,25,61000,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180120,102,,,5,105000,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180120,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180120,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180120,110,,,5,5000,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180120,111,,,10,9500,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,18,1814,2,678,180120,114,,,10,450,1,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,1
3,19,1943,2,668,190021,110,1,,3,5000,1,2,1,2,2,,,,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190021,111,1,,6,10000,1,2,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,1,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190021,114,1,,30,600,1,2,1,2,2,,,,5,0,0,0,,,,2,0,0,10,7000,"N1",,0,10,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190021,118,1,,4,1000,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190021,120,1,,3,700,1,,1,2,2,,,,5,0,0,0,,,,0,0,0,2,1200,"N1",,0,1,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190023,108,1,,1,17000,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190023,111,1,,3,11000,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190023,114,1,,7,500,1,,1,2,2,,,,9,0,0,0,,,,0,0,0,0,,,,0,3,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190024,110,1,,6,7500,1,,2,,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190024,111,1,,3,12000,1,,2,,2,,,,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190024,114,1,,15,650,1,,2,,2,,,,3,0,0,0,,,,0,0,0,2,1300,"N2","N2",0,2,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190025,110,1,,4,7000,1,,2,,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190025,114,1,,16,700,1,,2,,2,,,,5,0,0,0,,,,0,0,0,4,2500,"N1",,0,3,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190026,114,1,,7,700,1,,2,,2,,,,4,0,0,0,,,,0,0,0,1,700,"N3",,0,1,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190027,110,1,,1,3000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190027,114,1,,1,400,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190029,105,1,,2,80000,1,,2,7,2,,,,0,0,0,0,,,,0,0,0,0,,"N1","N2",0,0,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190029,108,1,,1,12000,1,,2,7,2,,,,0,0,0,0,,,,0,0,0,0,,"N1","N2",0,0,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190029,110,1,,5,7000,1,,2,7,2,,,,3,0,0,0,,,,0,0,0,0,,"N1","N2",0,0,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190029,111,1,,5,12000,1,,2,7,2,,,,0,0,0,0,,,,0,0,0,0,,"N1","N2",0,0,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190029,114,1,,13,500,1,,2,7,2,,,,10,0,0,0,,,,0,0,0,0,,"N1","N2",0,5,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190029,120,1,,20,700,1,,2,7,2,,,,8,0,0,0,,,,0,0,0,0,,"N1","N2",0,2,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190030,110,1,,3,8000,1,,1,2,2,,,,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1943,2,668,190030,111,1,,4,12000,1,,1,2,2,,,,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190031,110,1,,4,8000,1,2,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190031,111,1,,6,10000,1,2,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190032,111,1,,2,12000,1,,1,,2,,,,0,0,0,0,,"N1","N1",0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190033,110,1,,2,8000,1,,,1,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190033,114,1,,10,500000,1,,,1,2,,,,0,0,0,0,,,,0,0,4,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190034,122,1,,1000,200,1,,1,,2,,,,200,0,0,200,0,,,0,0,0,300,50000,"N1",,400,30,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190035,110,1,,4,7000,1,2,1,2,2,,,,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190036,110,1,,3,6500,1,,1,2,2,,,,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190037,110,1,,4,6500,1,,1,2,2,,,,3,0,0,0,,,,0,0,0,0,,,,0,1,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190037,111,1,,6,12000,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190038,110,1,,4,7500,1,,1,2,2,,,,1,0,0,0,,"N1","N1",0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190038,114,1,,12,600,1,,1,2,2,,,,10,0,0,0,,"N2","N2",0,0,0,0,,,,0,4,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190039,110,1,,7,8000,1,,2,,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190040,105,1,,2,50000,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190040,110,1,,22,7000,1,2,1,2,2,,,,2,0,0,0,,,,0,0,0,2,1600,"N1",,,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190040,114,1,,14,650,1,2,1,2,2,,,,3,0,0,0,,,,0,0,0,5,3800,"N1",,0,0,2,,,,,,,0,,,,,,,0
3,19,1916,2,1516,190040,120,1,,16,800,1,2,1,2,2,,,,5,0,0,0,,,,0,0,0,2,1650,"N2",,0,2,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190041,105,1,,2,70000,1,,3,4,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,1,10,,,0,0,,2,"N3",,10,4,,,0
3,19,1901,2,640,190041,110,1,,25,7000,1,2,2,,2,,,,2,0,0,0,,,,0,0,0,2,14000,"N1",,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190041,113,1,,16,650,1,2,2,,2,,,,2,0,0,0,,,,0,0,0,4,2600,"N2",,0,2,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190041,120,1,,20,800,1,2,2,,2,,,,2,0,0,0,,,,0,0,0,3,2500,"N3",,0,2,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190042,110,1,,5,7500,1,2,2,,2,,,,1,0,0,0,,,,0,0,0,1,7000,"N1",,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190042,111,1,,5,8000,1,2,2,,2,,,,2,0,0,0,,,,0,0,0,1,8000,"N1",,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190042,114,1,,18,600,1,2,2,,2,,,,5,0,0,0,,,,0,0,0,5,3500,"N2",,0,2,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190042,120,1,,10,700,1,2,2,,2,,,,5,0,0,0,,,,0,0,0,3,2200,"N2",,0,1,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190043,110,1,,6,6600,1,2,1,2,2,,,,2,0,0,0,,,,0,0,0,1,7500,"N1",,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190043,111,1,,5,7500,1,2,1,2,2,,,,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190043,115,1,,20,620,1,2,1,2,2,,,,9,0,0,0,,,,0,0,2,4,2800,"N2",,0,2,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190044,105,1,,2,70000,1,2,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190044,110,1,,4,7500,1,,1,2,2,,,,2,0,0,0,,,,0,0,0,0,,,,1,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190044,111,1,,4,13500,1,,1,2,2,,,,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190044,114,1,,8,600,1,,1,2,2,,,,17,0,0,0,,,,0,0,5,0,,,,0,5,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190045,105,1,,2,70000,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190045,110,1,,3,7000,1,,1,2,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190045,111,1,,6,13000,1,,1,2,2,,,,4,0,0,0,,,,0,0,0,0,,,,0,1,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190045,114,1,,14,600,1,,1,2,2,,,,10,0,0,0,,,,0,0,4,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190045,120,1,,12,700,1,,1,2,2,,,,13,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190046,105,1,,2,65000,1,,1,,2,,,,0,,0,0,,,,0,,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190046,110,1,,3,7000,1,,1,,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190046,111,1,,5,13000,1,,1,,2,,,,1,0,0,0,,,,0,0,0,0,,,,0,1,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190046,114,1,,7,400,1,,1,,2,,,,12,0,0,0,,,,0,0,0,0,,,,0,3,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190046,120,1,,10,600,1,,1,,2,,,,7,0,0,0,,,,0,0,0,0,,,,0,3,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190047,106,1,,4,70000,1,,1,,2,,,,0,0,0,2,40000,"N1",,0,0,0,2,180000,"N1",,0,0,2,,,,,,,4,"N2",,4,6,9,,0
3,19,1901,2,640,190047,110,1,,14,5000,1,4,1,4,2,,,,6,0,0,0,,,,0,0,0,2,10000,"N1",,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190047,111,1,,5,10000,1,2,1,2,2,,,,2,0,0,0,,,,0,0,0,2,0,,,0,1,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190048,110,1,,7,7000,1,,1,,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190049,106,1,,2,60000,1,,1,2,2,,,,2,0,0,0,,,,0,0,0,0,60000,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190049,110,1,,12,7000,1,2,1,2,2,,,,2,0,0,0,,,,0,0,0,0,7000,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190049,111,1,,14,6400,1,2,1,2,2,,,,3,0,0,0,,,,0,0,0,0,6400,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190049,114,1,,25,650,1,2,1,2,2,,,,10,0,0,0,,,,0,0,0,0,650,,,0,2,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190050,107,1,,2,10000,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,2,100000,"N1",,,0,2,,,,,,,0,,,,,,,0
3,19,1901,2,640,190050,110,1,,1,4000,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,1,4000,"N1",,0,0,2,,,,,,,0,,,,,,,0
3,19,1937,2,432,190051,110,1,,12,7000,1,2,2,3,2,,,,2,0,0,0,,,,0,0,0,1,7000,"N2",,0,0,2,,,,,,,0,,,,,,,0
3,19,1937,2,432,190051,111,1,,12,8500,1,2,2,3,2,,,,4,0,0,0,,,,0,0,0,1,8000,"N2",,0,0,2,,,,,,,0,,,,,,,0
3,19,1937,2,432,190051,115,1,,20,650,1,2,2,3,2,,,,8,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1937,2,432,190054,110,1,,28,6000,1,,1,,2,,,,8,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1937,2,432,190054,111,1,,25,12000,1,,1,,2,,,,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1937,2,432,190059,110,1,,8,8000,1,2,2,3,2,,,,1,0,0,0,,,,0,0,0,1,7500,"N2",,0,0,2,,,,,,,0,,,,,,,0
3,19,1937,2,432,190059,114,1,,24,700,1,2,2,3,2,,,,5,0,0,0,,,,0,0,0,2,1400,"N3",,0,2,2,,,,,,,0,,,,,,,0
3,19,1937,2,432,190059,120,1,,35,800,1,2,2,3,2,,,,6,0,0,0,,,,0,0,0,2,1600,"N3",,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190061,105,1,,4,0,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190061,110,1,,14,0,1,,1,2,2,,,,4,0,0,2,0,,,,0,0,0,,,,0,1,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190061,114,1,,16,0,1,,1,2,2,,,,3,0,0,0,,,,0,0,0,0,,,,0,5,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190061,120,1,,15,0,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190062,105,1,,6,70000,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190062,110,1,,14,7500,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190062,114,1,,49,500,1,,1,2,2,,,,9,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190062,120,1,,5,600,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,4,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190063,110,1,,14,7000,1,2,1,,2,,,,4,0,0,0,,,,0,0,0,0,,,,1,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190063,114,1,,20,600,1,2,1,,2,,,,9,0,0,0,,,,0,0,0,0,,,,4,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190064,105,1,,25,60000,1,2,1,2,2,,,,3,0,0,0,,,,0,0,0,1,65000,"N2",,,0,1,10,,,,,,2,"N5",,,,,,0
3,19,1936,2,1994,190064,110,1,,22,8500,1,2,1,2,2,,,,5,0,0,0,,,,0,0,0,2,7000,"N2",,0,0,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190064,114,1,,43,600,1,2,1,2,2,,,,8,0,0,0,,,,6,0,0,5,3000,"N3",,,4,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190064,120,1,,25,700,1,2,1,2,2,,,,7,0,0,0,,,,4,0,0,3,2400,"N3",,,2,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190065,105,1,,12,60000,1,2,1,2,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,1,10,,,,,,12,"N4",,,,,,0
3,19,1936,2,1994,190065,110,1,,10,6500,1,2,1,2,2,,,,4,0,0,0,,,,0,0,0,2,13000,"N2",,0,0,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190065,114,1,,30,600,1,2,1,2,2,,,,8,0,0,0,,,,3,0,0,5,3000,"N3",,0,0,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190066,110,1,,8,6000,1,2,1,2,2,,,,4,,0,0,,,,0,0,0,6,30000,"N1",,,,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190066,114,1,,26,500,1,2,1,2,2,,,,18,0,0,0,,,,0,0,0,6,3000,"N1",,0,3,1,1,,,3,0,0,0,,,,,,,0
3,19,1936,2,1994,190066,120,1,,10,550,1,,1,,2,,,,8,0,0,0,,,,0,0,0,8,4400,"N1",,,0,1,1,,,2,0,0,0,,,,,,,0
3,19,1936,2,1994,190067,110,1,,6,6000,1,,1,2,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190067,114,1,,30,500,1,,1,2,2,,,,25,0,0,0,,,,5,0,0,20,450,"N1",,0,12,1,1,,,,0,0,0,,,,,,,0
3,19,1936,2,1994,190068,105,1,,2,60000,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190068,110,1,,8,5000,1,2,1,2,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190068,111,1,,4,8000,1,2,1,2,2,,,,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190068,114,1,,10,500,1,2,1,2,2,,,,6,0,0,0,,,,0,0,3,0,,,,0,1,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190069,110,1,,5,20000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,1,4000,"N1",,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190069,114,1,,15,4000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,4,5,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190069,120,1,,10,5000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190070,105,1,,2,70000,1,,2,,2,,,,0,0,0,0,,,,0,0,0,0,,,,1,10,,,,,,,,2,"N4",,,,,,0
3,19,1936,2,1994,190070,110,1,,22,7500,1,2,2,,2,,,,3,0,0,0,,,,0,,0,1,8000,"N2",,0,0,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190070,111,1,,24,8000,1,2,2,,2,,,,2,0,0,0,,,,0,0,0,1,9000,"N2",,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190070,114,1,,15,700,1,2,2,,2,,,,7,0,0,0,,,,2,0,0,3,2000,"N3",,0,0,2,,,,,,,0,,,,,,,0
3,19,1936,2,1994,190070,120,1,,12,800,1,2,2,,2,,,,5,0,0,0,,,,0,0,2,2,2400,"N3",,0,0,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190071,101,1,,2,55000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190071,102,1,,2,50000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190071,103,1,,2,70000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190071,105,1,,2,90000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190071,107,1,,3,100000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190071,110,1,,5,6000,1,,1,,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190071,111,1,,3,10000,1,,1,,2,,,,1,0,0,0,,,,0,0,0,1,11000,"N1",,0,0,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190071,114,1,,20,500,1,,1,,2,,,,18,0,0,0,,,,0,0,0,10,5000,"N1",,0,8,1,2,,,3,,,0,,,,,,,0
3,19,1902,2,52,190073,110,1,,5,6000,1,,1,,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190073,111,1,,4,9000,1,,1,,2,,,,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190073,114,1,,18,500,1,,1,,2,,,,22,0,0,0,,,,0,0,0,0,,,,0,6,1,2,,,4,0,0,0,,,,,,,0
3,19,1902,2,52,190074,105,1,,2,160000,1,,,1,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190074,110,1,,6,30000,1,,,1,2,,,,1,0,0,0,,,,0,0,0,1,4000,"N1",,1,1,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190074,114,1,,15,16000,1,,,1,2,,,,0,0,0,0,,,,0,0,0,2,1000,"N1",,4,3,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190074,120,1,,2,1400,1,,,1,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,1,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190075,110,1,,4,4000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,1,4000,"N1",,1,1,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190075,115,1,,15,1500,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190076,105,1,,4,200000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190076,110,1,,5,25000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,1,5000,"N1",,,1,2,,,,,,,0,,,,,,,0
3,19,1902,2,52,190077,105,1,,12,70000,1,2,1,2,2,,,,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
