"zone","state","lga","sector","ea","amenities_cd","c5q1"
3,17,1724,2,786,515,4
3,17,1724,2,786,516,4
3,17,1724,2,786,517,4
3,17,1724,2,786,518,4
3,17,1724,2,786,519,4
3,17,1724,2,786,520,4
3,17,1724,2,786,521,4
3,17,1724,2,786,522,4
3,17,1724,2,786,523,4
3,17,1724,2,786,524,2
3,17,1724,2,786,525,4
3,17,1724,2,786,526,4
3,17,1724,2,786,527,4
3,17,1724,2,786,528,4
3,17,1724,2,786,529,5
3,17,1724,2,786,530,5
3,17,1724,2,786,531,5
3,17,1724,2,786,532,4
3,17,1724,2,786,533,3
3,17,1724,2,786,534,4
3,17,1727,2,634,501,4
3,17,1727,2,634,502,4
3,17,1727,2,634,503,4
3,17,1727,2,634,504,4
3,17,1727,2,634,505,5
3,17,1727,2,634,506,4
3,17,1727,2,634,507,3
3,17,1727,2,634,508,4
3,17,1727,2,634,509,6
3,17,1727,2,634,510,4
3,17,1727,2,634,511,4
3,17,1727,2,634,512,5
3,17,1727,2,634,513,5
3,17,1727,2,634,514,5
3,17,1727,2,634,515,4
3,17,1727,2,634,516,4
3,17,1727,2,634,517,4
3,17,1727,2,634,518,4
3,17,1727,2,634,519,4
3,17,1727,2,634,520,4
3,17,1727,2,634,521,4
3,17,1727,2,634,522,4
3,17,1727,2,634,523,4
3,17,1727,2,634,524,2
3,17,1727,2,634,525,4
3,17,1727,2,634,526,4
3,17,1727,2,634,527,4
3,17,1727,2,634,528,4
3,17,1727,2,634,529,5
3,17,1727,2,634,530,5
3,17,1727,2,634,531,5
3,17,1727,2,634,532,5
3,17,1727,2,634,533,4
3,17,1727,2,634,534,4
3,18,1803,2,840,501,5
3,18,1803,2,840,502,5
3,18,1803,2,840,503,5
3,18,1803,2,840,504,5
3,18,1803,2,840,505,5
3,18,1803,2,840,506,5
3,18,1803,2,840,507,3
3,18,1803,2,840,508,3
3,18,1803,2,840,509,3
3,18,1803,2,840,510,5
3,18,1803,2,840,511,5
3,18,1803,2,840,512,5
3,18,1803,2,840,513,5
3,18,1803,2,840,514,5
3,18,1803,2,840,515,3
3,18,1803,2,840,516,3
3,18,1803,2,840,517,3
3,18,1803,2,840,518,3
3,18,1803,2,840,519,3
3,18,1803,2,840,520,3
3,18,1803,2,840,521,4
3,18,1803,2,840,522,4
3,18,1803,2,840,523,4
3,18,1803,2,840,524,3
3,18,1803,2,840,525,3
3,18,1803,2,840,526,3
3,18,1803,2,840,527,3
3,18,1803,2,840,528,3
3,18,1803,2,840,529,3
3,18,1803,2,840,530,3
3,18,1803,2,840,531,3
3,18,1803,2,840,532,3
3,18,1803,2,840,533,3
3,18,1803,2,840,534,3
3,18,1805,2,534,501,3
3,18,1805,2,534,502,3
3,18,1805,2,534,503,3
3,18,1805,2,534,504,3
3,18,1805,2,534,505,3
3,18,1805,2,534,506,3
3,18,1805,2,534,507,3
3,18,1805,2,534,508,2
3,18,1805,2,534,509,3
3,18,1805,2,534,510,3
3,18,1805,2,534,511,3
3,18,1805,2,534,512,5
3,18,1805,2,534,513,4
3,18,1805,2,534,514,5
3,18,1805,2,534,515,3
3,18,1805,2,534,516,3
3,18,1805,2,534,517,3
3,18,1805,2,534,518,3
3,18,1805,2,534,519,3
3,18,1805,2,534,520,3
3,18,1805,2,534,521,3
3,18,1805,2,534,522,4
3,18,1805,2,534,523,3
3,18,1805,2,534,524,3
3,18,1805,2,534,525,3
3,18,1805,2,534,526,3
3,18,1805,2,534,527,3
3,18,1805,2,534,528,3
3,18,1805,2,534,529,3
3,18,1805,2,534,530,3
3,18,1805,2,534,531,3
3,18,1805,2,534,532,3
3,18,1805,2,534,533,3
3,18,1805,2,534,534,3
3,18,1808,2,1726,501,3
3,18,1808,2,1726,502,3
3,18,1808,2,1726,503,3
3,18,1808,2,1726,504,3
3,18,1808,2,1726,505,3
3,18,1808,2,1726,506,3
3,18,1808,2,1726,507,3
3,18,1808,2,1726,508,3
3,18,1808,2,1726,509,3
3,18,1808,2,1726,510,3
3,18,1808,2,1726,511,3
3,18,1808,2,1726,512,3
3,18,1808,2,1726,513,3
3,18,1808,2,1726,514,3
3,18,1808,2,1726,515,3
3,18,1808,2,1726,516,3
3,18,1808,2,1726,517,3
3,18,1808,2,1726,518,3
3,18,1808,2,1726,519,3
3,18,1808,2,1726,520,3
3,18,1808,2,1726,521,4
3,18,1808,2,1726,522,4
3,18,1808,2,1726,523,4
3,18,1808,2,1726,524,3
3,18,1808,2,1726,525,4
3,18,1808,2,1726,526,3
3,18,1808,2,1726,527,3
3,18,1808,2,1726,528,3
3,18,1808,2,1726,529,3
3,18,1808,2,1726,530,3
3,18,1808,2,1726,531,2
3,18,1808,2,1726,532,3
3,18,1808,2,1726,533,2
3,18,1808,2,1726,534,3
3,18,1809,1,1272,501,3
3,18,1809,1,1272,502,3
3,18,1809,1,1272,503,3
3,18,1809,1,1272,504,3
3,18,1809,1,1272,505,3
3,18,1809,1,1272,506,3
3,18,1809,1,1272,507,3
3,18,1809,1,1272,508,3
3,18,1809,1,1272,509,3
3,18,1809,1,1272,510,3
3,18,1809,1,1272,511,3
3,18,1809,1,1272,512,5
3,18,1809,1,1272,513,3
3,18,1809,1,1272,514,5
3,18,1809,1,1272,515,3
3,18,1809,1,1272,516,5
3,18,1809,1,1272,517,5
3,18,1809,1,1272,518,5
3,18,1809,1,1272,519,3
3,18,1809,1,1272,520,5
3,18,1809,1,1272,521,3
3,18,1809,1,1272,522,3
3,18,1809,1,1272,523,3
3,18,1809,1,1272,524,3
3,18,1809,1,1272,525,3
3,18,1809,1,1272,526,3
3,18,1809,1,1272,527,4
3,18,1809,1,1272,528,4
3,18,1809,1,1272,529,3
3,18,1809,1,1272,530,3
3,18,1809,1,1272,531,1
3,18,1809,1,1272,532,2
3,18,1809,1,1272,533,1
3,18,1809,1,1272,534,3
3,18,1811,2,364,501,3
3,18,1811,2,364,502,3
3,18,1811,2,364,503,3
3,18,1811,2,364,504,3
3,18,1811,2,364,505,6
3,18,1811,2,364,506,3
3,18,1811,2,364,507,6
3,18,1811,2,364,508,3
3,18,1811,2,364,509,6
3,18,1811,2,364,510,3
3,18,1811,2,364,511,4
3,18,1811,2,364,512,4
3,18,1811,2,364,513,4
3,18,1811,2,364,514,4
3,18,1811,2,364,515,3
3,18,1811,2,364,516,3
3,18,1811,2,364,517,3
3,18,1811,2,364,518,3
3,18,1811,2,364,519,6
3,18,1811,2,364,520,3
3,18,1811,2,364,521,3
3,18,1811,2,364,522,3
3,18,1811,2,364,523,6
3,18,1811,2,364,524,6
3,18,1811,2,364,525,6
3,18,1811,2,364,526,6
3,18,1811,2,364,527,6
3,18,1811,2,364,528,6
3,18,1811,2,364,529,3
3,18,1811,2,364,530,3
3,18,1811,2,364,531,3
3,18,1811,2,364,532,3
3,18,1811,2,364,533,2
3,18,1811,2,364,534,3
3,18,1814,2,678,501,3
3,18,1814,2,678,502,3
3,18,1814,2,678,503,3
3,18,1814,2,678,504,3
3,18,1814,2,678,505,3
3,18,1814,2,678,506,3
3,18,1814,2,678,507,3
3,18,1814,2,678,508,3
3,18,1814,2,678,509,3
3,18,1814,2,678,510,3
3,18,1814,2,678,511,3
3,18,1814,2,678,512,3
3,18,1814,2,678,513,3
3,18,1814,2,678,514,3
3,18,1814,2,678,515,3
3,18,1814,2,678,516,3
3,18,1814,2,678,517,3
3,18,1814,2,678,518,3
3,18,1814,2,678,519,3
3,18,1814,2,678,520,3
3,18,1814,2,678,521,3
3,18,1814,2,678,522,3
3,18,1814,2,678,523,3
3,18,1814,2,678,524,3
3,18,1814,2,678,525,3
3,18,1814,2,678,526,3
3,18,1814,2,678,527,3
3,18,1814,2,678,528,3
3,18,1814,2,678,529,3
3,18,1814,2,678,530,3
3,18,1814,2,678,531,3
3,18,1814,2,678,532,3
3,18,1814,2,678,533,3
3,18,1814,2,678,534,3
3,18,1816,1,378,501,3
3,18,1816,1,378,502,3
3,18,1816,1,378,503,3
3,18,1816,1,378,504,3
3,18,1816,1,378,505,3
3,18,1816,1,378,506,3
3,18,1816,1,378,507,3
3,18,1816,1,378,508,2
3,18,1816,1,378,509,6
3,18,1816,1,378,510,2
3,18,1816,1,378,511,3
3,18,1816,1,378,512,5
3,18,1816,1,378,513,5
3,18,1816,1,378,514,5
3,18,1816,1,378,515,6
3,18,1816,1,378,516,3
3,18,1816,1,378,517,3
3,18,1816,1,378,518,3
3,18,1816,1,378,519,3
3,18,1816,1,378,520,3
3,18,1816,1,378,521,3
3,18,1816,1,378,522,4
3,18,1816,1,378,523,5
3,18,1816,1,378,524,3
3,18,1816,1,378,525,2
3,18,1816,1,378,526,3
3,18,1816,1,378,527,6
3,18,1816,1,378,528,6
3,18,1816,1,378,529,3
3,18,1816,1,378,530,3
3,18,1816,1,378,531,3
3,18,1816,1,378,532,3
3,18,1816,1,378,533,2
3,18,1816,1,378,534,3
3,18,1817,2,370,501,3
3,18,1817,2,370,502,4
3,18,1817,2,370,503,3
3,18,1817,2,370,504,3
3,18,1817,2,370,505,4
3,18,1817,2,370,506,3
3,18,1817,2,370,507,3
3,18,1817,2,370,508,2
3,18,1817,2,370,509,6
3,18,1817,2,370,510,3
3,18,1817,2,370,511,3
3,18,1817,2,370,512,4
3,18,1817,2,370,513,4
3,18,1817,2,370,514,4
3,18,1817,2,370,515,3
3,18,1817,2,370,516,3
3,18,1817,2,370,517,3
3,18,1817,2,370,518,3
3,18,1817,2,370,519,6
3,18,1817,2,370,520,3
3,18,1817,2,370,521,3
3,18,1817,2,370,522,3
3,18,1817,2,370,523,3
3,18,1817,2,370,524,6
3,18,1817,2,370,525,3
3,18,1817,2,370,526,3
3,18,1817,2,370,527,6
3,18,1817,2,370,528,6
3,18,1817,2,370,529,3
3,18,1817,2,370,530,3
3,18,1817,2,370,531,3
3,18,1817,2,370,532,3
3,18,1817,2,370,533,3
3,18,1817,2,370,534,3
3,18,1820,2,450,501,4
3,18,1820,2,450,502,4
3,18,1820,2,450,503,3
3,18,1820,2,450,504,3
3,18,1820,2,450,505,3
3,18,1820,2,450,506,3
3,18,1820,2,450,507,3
3,18,1820,2,450,508,2
3,18,1820,2,450,509,2
3,18,1820,2,450,510,3
3,18,1820,2,450,511,3
3,18,1820,2,450,512,4
3,18,1820,2,450,513,3
3,18,1820,2,450,514,3
3,18,1820,2,450,515,3
3,18,1820,2,450,516,3
3,18,1820,2,450,517,3
3,18,1820,2,450,518,3
3,18,1820,2,450,519,3
3,18,1820,2,450,520,3
3,18,1820,2,450,521,3
3,18,1820,2,450,522,4
3,18,1820,2,450,523,3
3,18,1820,2,450,524,3
3,18,1820,2,450,525,3
3,18,1820,2,450,526,3
3,18,1820,2,450,527,3
3,18,1820,2,450,528,3
3,18,1820,2,450,529,3
3,18,1820,2,450,530,3
3,18,1820,2,450,531,3
3,18,1820,2,450,532,3
3,18,1820,2,450,533,2
3,18,1820,2,450,534,3
3,18,1822,2,1654,501,4
3,18,1822,2,1654,502,3
3,18,1822,2,1654,503,3
3,18,1822,2,1654,504,3
3,18,1822,2,1654,505,4
3,18,1822,2,1654,506,3
3,18,1822,2,1654,507,3
3,18,1822,2,1654,508,3
3,18,1822,2,1654,509,3
3,18,1822,2,1654,510,3
3,18,1822,2,1654,511,3
3,18,1822,2,1654,512,4
3,18,1822,2,1654,513,3
3,18,1822,2,1654,514,3
3,18,1822,2,1654,515,3
3,18,1822,2,1654,516,3
3,18,1822,2,1654,517,3
3,18,1822,2,1654,518,3
3,18,1822,2,1654,519,3
3,18,1822,2,1654,520,3
3,18,1822,2,1654,521,4
3,18,1822,2,1654,522,3
3,18,1822,2,1654,523,3
3,18,1822,2,1654,524,2
3,18,1822,2,1654,525,3
3,18,1822,2,1654,526,3
3,18,1822,2,1654,527,3
3,18,1822,2,1654,528,3
3,18,1822,2,1654,529,3
3,18,1822,2,1654,530,3
3,18,1822,2,1654,531,3
3,18,1822,2,1654,532,3
3,18,1822,2,1654,533,2
3,18,1822,2,1654,534,3
3,18,1823,1,1822,501,3
3,18,1823,1,1822,502,3
3,18,1823,1,1822,503,3
3,18,1823,1,1822,504,3
3,18,1823,1,1822,505,4
3,18,1823,1,1822,506,3
3,18,1823,1,1822,507,2
3,18,1823,1,1822,508,3
3,18,1823,1,1822,509,6
3,18,1823,1,1822,510,3
3,18,1823,1,1822,511,3
3,18,1823,1,1822,512,4
3,18,1823,1,1822,513,4
3,18,1823,1,1822,514,4
3,18,1823,1,1822,515,6
3,18,1823,1,1822,516,3
3,18,1823,1,1822,517,3
3,18,1823,1,1822,518,3
3,18,1823,1,1822,519,3
3,18,1823,1,1822,520,3
3,18,1823,1,1822,521,3
3,18,1823,1,1822,522,4
3,18,1823,1,1822,523,4
3,18,1823,1,1822,524,3
3,18,1823,1,1822,525,3
3,18,1823,1,1822,526,3
3,18,1823,1,1822,527,6
3,18,1823,1,1822,528,3
3,18,1823,1,1822,529,3
3,18,1823,1,1822,530,3
3,18,1823,1,1822,531,3
3,18,1823,1,1822,532,3
3,18,1823,1,1822,533,3
3,18,1823,1,1822,534,3
3,19,1901,2,640,501,5
3,19,1901,2,640,502,5
3,19,1901,2,640,503,3
3,19,1901,2,640,504,3
3,19,1901,2,640,505,3
3,19,1901,2,640,506,3
3,19,1901,2,640,507,1
3,19,1901,2,640,508,5
3,19,1901,2,640,509,5
3,19,1901,2,640,510,5
3,19,1901,2,640,511,3
3,19,1901,2,640,512,3
3,19,1901,2,640,513,3
3,19,1901,2,640,514,3
3,19,1901,2,640,515,5
3,19,1901,2,640,516,5
3,19,1901,2,640,517,5
3,19,1901,2,640,518,1
3,19,1901,2,640,519,5
3,19,1901,2,640,520,3
3,19,1901,2,640,521,3
3,19,1901,2,640,522,3
3,19,1901,2,640,523,6
3,19,1901,2,640,524,6
3,19,1901,2,640,525,1
3,19,1901,2,640,526,6
3,19,1901,2,640,527,1
3,19,1901,2,640,528,5
3,19,1901,2,640,529,4
3,19,1901,2,640,530,4
3,19,1901,2,640,531,3
3,19,1901,2,640,532,5
3,19,1901,2,640,533,4
3,19,1901,2,640,534,4
3,19,1902,2,52,501,2
3,19,1902,2,52,502,5
3,19,1902,2,52,503,3
3,19,1902,2,52,504,3
3,19,1902,2,52,505,2
3,19,1902,2,52,506,6
3,19,1902,2,52,507,6
3,19,1902,2,52,508,3
3,19,1902,2,52,509,6
3,19,1902,2,52,510,5
3,19,1902,2,52,511,3
3,19,1902,2,52,512,3
3,19,1902,2,52,513,3
3,19,1902,2,52,514,3
3,19,1902,2,52,515,3
3,19,1902,2,52,516,3
3,19,1902,2,52,517,3
3,19,1902,2,52,518,3
3,19,1902,2,52,519,3
3,19,1902,2,52,520,3
3,19,1902,2,52,521,3
3,19,1902,2,52,522,3
3,19,1902,2,52,523,1
3,19,1905,2,1290,501,4
3,19,1905,2,1290,502,3
3,19,1905,2,1290,503,3
3,19,1905,2,1290,504,4
3,19,1905,2,1290,505,3
3,19,1905,2,1290,506,3
3,19,1905,2,1290,507,3
3,19,1905,2,1290,508,3
3,19,1905,2,1290,509,2
3,19,1905,2,1290,510,4
3,19,1905,2,1290,511,4
3,19,1905,2,1290,512,5
3,19,1905,2,1290,513,4
3,19,1905,2,1290,514,5
3,19,1905,2,1290,515,3
3,19,1905,2,1290,516,3
3,19,1905,2,1290,517,3
3,19,1905,2,1290,518,3
3,19,1905,2,1290,519,4
3,19,1905,2,1290,520,4
3,19,1905,2,1290,521,5
3,19,1905,2,1290,522,4
3,19,1905,2,1290,523,4
3,19,1905,2,1290,524,4
3,19,1905,2,1290,525,3
3,19,1905,2,1290,526,3
3,19,1905,2,1290,527,4
3,19,1905,2,1290,528,3
3,19,1905,2,1290,529,3
3,19,1905,2,1290,530,3
3,19,1905,2,1290,531,3
3,19,1905,2,1290,532,3
3,19,1905,2,1290,533,3
3,19,1905,2,1290,534,3
3,19,1908,2,284,501,4
3,19,1908,2,284,502,4
3,19,1908,2,284,503,3
3,19,1908,2,284,504,4
3,19,1908,2,284,505,5
3,19,1908,2,284,506,2
3,19,1908,2,284,507,5
3,19,1908,2,284,508,5
3,19,1908,2,284,509,5
3,19,1908,2,284,510,5
3,19,1908,2,284,511,3
3,19,1908,2,284,512,5
3,19,1908,2,284,513,3
3,19,1908,2,284,514,4
3,19,1908,2,284,515,3
3,19,1908,2,284,516,4
3,19,1908,2,284,517,4
3,19,1908,2,284,518,4
3,19,1908,2,284,519,4
3,19,1908,2,284,520,4
3,19,1908,2,284,521,4
3,19,1908,2,284,522,3
3,19,1908,2,284,523,3
3,19,1908,2,284,524,2
3,19,1908,2,284,525,3
3,19,1908,2,284,526,3
3,19,1908,2,284,527,3
3,19,1908,2,284,528,4
3,19,1908,2,284,529,4
3,19,1908,2,284,530,4
3,19,1908,2,284,531,4
3,19,1908,2,284,532,4
3,19,1908,2,284,533,4
3,19,1908,2,284,534,4
3,19,1910,2,808,501,4
3,19,1910,2,808,502,3
3,19,1910,2,808,503,3
3,19,1910,2,808,504,3
3,19,1910,2,808,505,4
3,19,1910,2,808,506,3
3,19,1910,2,808,507,3
3,19,1910,2,808,508,3
3,19,1910,2,808,509,3
3,19,1910,2,808,510,4
3,19,1910,2,808,511,5
3,19,1910,2,808,512,5
3,19,1910,2,808,513,5
3,19,1910,2,808,514,5
3,19,1910,2,808,515,4
3,19,1910,2,808,516,4
3,19,1910,2,808,517,4
3,19,1910,2,808,518,3
3,19,1910,2,808,519,3
3,19,1910,2,808,520,5
3,19,1910,2,808,521,5
3,19,1910,2,808,522,4
3,19,1910,2,808,523,4
3,19,1910,2,808,524,3
3,19,1910,2,808,525,3
3,19,1910,2,808,526,4
3,19,1910,2,808,527,3
3,19,1910,2,808,528,3
3,19,1910,2,808,529,4
3,19,1910,2,808,530,3
3,19,1910,2,808,531,3
3,19,1910,2,808,532,4
3,19,1910,2,808,533,3
3,19,1910,2,808,534,2
3,19,1912,1,1510,501,5
3,19,1912,1,1510,502,5
3,19,1912,1,1510,503,5
3,19,1912,1,1510,504,5
3,19,1912,1,1510,505,5
3,19,1912,1,1510,506,2
3,19,1912,1,1510,507,2
3,19,1912,1,1510,508,3
3,19,1912,1,1510,509,4
3,19,1912,1,1510,510,5
3,19,1912,1,1510,511,3
3,19,1912,1,1510,512,5
3,19,1912,1,1510,513,5
3,19,1912,1,1510,514,4
3,19,1912,1,1510,515,3
3,19,1912,1,1510,516,4
3,19,1912,1,1510,517,4
3,19,1912,1,1510,518,5
3,19,1912,1,1510,519,3
3,19,1912,1,1510,520,3
3,19,1912,1,1510,521,4
3,19,1912,1,1510,522,3
3,19,1912,1,1510,523,3
3,19,1912,1,1510,524,2
3,19,1912,1,1510,525,2
3,19,1912,1,1510,526,4
3,19,1912,1,1510,527,3
3,19,1912,1,1510,528,4
3,19,1912,1,1510,529,3
3,19,1912,1,1510,530,4
3,19,1912,1,1510,531,4
3,19,1912,1,1510,532,3
3,19,1912,1,1510,533,3
3,19,1912,1,1510,534,3
3,19,1914,2,934,501,4
3,19,1914,2,934,502,4
3,19,1914,2,934,503,5
3,19,1914,2,934,504,5
3,19,1914,2,934,505,5
3,19,1914,2,934,506,6
3,19,1914,2,934,507,1
3,19,1914,2,934,508,3
3,19,1914,2,934,509,3
3,19,1914,2,934,510,3
3,19,1914,2,934,511,3
3,19,1914,2,934,512,3
3,19,1914,2,934,513,3
3,19,1914,2,934,514,3
3,19,1914,2,934,515,3
3,19,1914,2,934,516,3
3,19,1914,2,934,517,3
3,19,1914,2,934,518,3
3,19,1914,2,934,519,3
3,19,1914,2,934,520,6
3,19,1914,2,934,521,6
3,19,1914,2,934,522,2
3,19,1914,2,934,523,6
3,19,1914,2,934,524,6
3,19,1914,2,934,525,1
3,19,1914,2,934,526,6
3,19,1914,2,934,527,6
3,19,1914,2,934,528,4
3,19,1914,2,934,529,4
3,19,1914,2,934,530,2
3,19,1914,2,934,531,4
3,19,1914,2,934,532,6
3,19,1914,2,934,533,2
3,19,1914,2,934,534,3
3,19,1916,2,1516,501,3
3,19,1916,2,1516,502,5
3,19,1916,2,1516,503,3
3,19,1916,2,1516,504,3
3,19,1916,2,1516,505,3
3,19,1916,2,1516,506,3
3,19,1916,2,1516,507,1
3,19,1916,2,1516,508,3
3,19,1916,2,1516,509,3
3,19,1916,2,1516,510,3
3,19,1916,2,1516,511,4
3,19,1916,2,1516,512,3
3,19,1916,2,1516,513,3
3,19,1916,2,1516,514,3
3,19,1916,2,1516,515,4
3,19,1916,2,1516,516,4
3,19,1916,2,1516,517,4
3,19,1916,2,1516,518,5
3,19,1916,2,1516,519,5
3,19,1916,2,1516,520,5
3,19,1916,2,1516,521,5
3,19,1916,2,1516,522,4
3,19,1916,2,1516,523,5
3,19,1916,2,1516,524,4
3,19,1916,2,1516,525,2
3,19,1916,2,1516,526,1
3,19,1916,2,1516,527,3
3,19,1916,2,1516,528,4
3,19,1916,2,1516,529,4
3,19,1916,2,1516,530,5
3,19,1916,2,1516,531,5
3,19,1916,2,1516,532,3
3,19,1916,2,1516,533,3
3,19,1916,2,1516,534,3
3,19,1919,2,366,501,4
3,19,1919,2,366,502,4
3,19,1919,2,366,503,4
3,19,1919,2,366,504,4
3,19,1919,2,366,505,3
3,19,1919,2,366,506,3
3,19,1919,2,366,507,3
3,19,1919,2,366,508,3
3,19,1919,2,366,509,3
3,19,1919,2,366,510,4
3,19,1919,2,366,511,4
3,19,1919,2,366,512,4
3,19,1919,2,366,513,4
3,19,1919,2,366,514,4
3,19,1919,2,366,515,3
3,19,1919,2,366,516,3
3,19,1919,2,366,517,4
3,19,1919,2,366,518,4
3,19,1919,2,366,519,3
3,19,1919,2,366,520,3
3,19,1919,2,366,521,4
3,19,1919,2,366,522,4
3,19,1919,2,366,523,4
3,19,1919,2,366,524,3
3,19,1919,2,366,525,3
3,19,1919,2,366,526,3
3,19,1919,2,366,527,4
3,19,1919,2,366,528,3
3,19,1919,2,366,529,3
3,19,1919,2,366,530,2
3,19,1919,2,366,531,2
3,19,1919,2,366,532,3
3,19,1919,2,366,533,3
3,19,1919,2,366,534,3
3,19,1921,1,842,501,3
3,19,1921,1,842,502,5
3,19,1921,1,842,503,3
3,19,1921,1,842,504,3
3,19,1921,1,842,505,3
3,19,1921,1,842,506,3
3,19,1921,1,842,507,1
3,19,1921,1,842,508,3
3,19,1921,1,842,509,3
3,19,1921,1,842,510,3
3,19,1921,1,842,511,3
3,19,1921,1,842,512,3
3,19,1921,1,842,513,3
3,19,1921,1,842,514,3
3,19,1921,1,842,515,5
3,19,1921,1,842,516,5
3,19,1921,1,842,517,5
3,19,1921,1,842,518,5
3,19,1921,1,842,519,5
3,19,1921,1,842,520,3
3,19,1921,1,842,521,5
3,19,1921,1,842,522,5
3,19,1921,1,842,523,5
3,19,1921,1,842,524,2
3,19,1921,1,842,525,1
3,19,1921,1,842,526,5
3,19,1921,1,842,527,5
3,19,1921,1,842,528,1
3,19,1921,1,842,529,3
3,19,1921,1,842,530,3
3,19,1921,1,842,531,3
3,19,1921,1,842,532,6
3,19,1921,1,842,533,2
3,19,1921,1,842,534,3
3,19,1923,2,284,501,4
3,19,1923,2,284,502,4
3,19,1923,2,284,503,4
3,19,1923,2,284,504,5
3,19,1923,2,284,505,4
3,19,1923,2,284,506,3
3,19,1923,2,284,507,3
3,19,1923,2,284,508,3
3,19,1923,2,284,509,3
3,19,1923,2,284,510,4
3,19,1923,2,284,511,4
3,19,1923,2,284,512,4
3,19,1923,2,284,513,5
3,19,1923,2,284,514,5
3,19,1923,2,284,515,4
3,19,1923,2,284,516,4
3,19,1923,2,284,517,4
3,19,1923,2,284,518,5
3,19,1923,2,284,519,3
3,19,1923,2,284,520,4
3,19,1923,2,284,521,5
3,19,1923,2,284,522,4
3,19,1923,2,284,523,4
3,19,1923,2,284,524,1
3,19,1923,2,284,525,2
3,19,1923,2,284,526,3
3,19,1923,2,284,527,3
3,19,1923,2,284,528,5
3,19,1923,2,284,529,3
3,19,1923,2,284,530,3
3,19,1923,2,284,531,3
3,19,1923,2,284,532,3
3,19,1923,2,284,533,4
3,19,1923,2,284,534,4
3,19,1925,1,2858,501,5
3,19,1925,1,2858,502,5
3,19,1925,1,2858,503,2
3,19,1925,1,2858,504,5
3,19,1925,1,2858,505,5
3,19,1925,1,2858,506,3
3,19,1925,1,2858,507,3
3,19,1925,1,2858,509,2
3,19,1925,1,2858,510,5
3,19,1925,1,2858,511,5
3,19,1925,1,2858,512,5
3,19,1925,1,2858,513,5
3,19,1925,1,2858,514,5
3,19,1925,1,2858,515,3
3,19,1925,1,2858,516,3
3,19,1925,1,2858,517,3
3,19,1925,1,2858,518,3
3,19,1925,1,2858,519,3
3,19,1925,1,2858,520,5
3,19,1925,1,2858,521,5
3,19,1925,1,2858,522,3
3,19,1925,1,2858,523,3
3,19,1925,1,2858,524,2
3,19,1925,1,2858,525,3
3,19,1925,1,2858,526,3
3,19,1925,1,2858,527,3
3,19,1925,1,2858,528,3
3,19,1925,1,2858,529,3
3,19,1925,1,2858,530,5
3,19,1925,1,2858,531,5
3,19,1925,1,2858,532,5
3,19,1925,1,2858,533,3
3,19,1925,1,2858,534,3
3,19,1925,2,3394,501,2
3,19,1925,2,3394,502,5
3,19,1925,2,3394,503,3
3,19,1925,2,3394,504,3
3,19,1925,2,3394,505,3
3,19,1925,2,3394,506,6
3,19,1925,2,3394,507,1
3,19,1925,2,3394,508,2
3,19,1925,2,3394,509,3
3,19,1925,2,3394,510,3
3,19,1925,2,3394,511,3
3,19,1925,2,3394,512,1
3,19,1925,2,3394,513,3
3,19,1925,2,3394,514,2
3,19,1925,2,3394,515,5
3,19,1925,2,3394,516,5
3,19,1925,2,3394,517,5
3,19,1925,2,3394,518,5
3,19,1925,2,3394,519,5
3,19,1925,2,3394,520,5
3,19,1925,2,3394,521,3
3,19,1925,2,3394,522,5
3,19,1925,2,3394,523,5
3,19,1925,2,3394,524,1
3,19,1925,2,3394,525,1
3,19,1925,2,3394,526,3
3,19,1925,2,3394,527,5
3,19,1925,2,3394,528,5
3,19,1925,2,3394,529,5
3,19,1925,2,3394,530,5
3,19,1925,2,3394,531,5
3,19,1925,2,3394,532,5
3,19,1925,2,3394,533,1
3,19,1925,2,3394,534,2
3,19,1928,2,526,501,4
3,19,1928,2,526,502,3
3,19,1928,2,526,503,4
3,19,1928,2,526,504,5
3,19,1928,2,526,505,5
3,19,1928,2,526,506,3
3,19,1928,2,526,507,3
3,19,1928,2,526,508,3
3,19,1928,2,526,509,3
3,19,1928,2,526,510,3
3,19,1928,2,526,511,5
3,19,1928,2,526,512,5
3,19,1928,2,526,513,5
3,19,1928,2,526,514,5
3,19,1928,2,526,515,4
3,19,1928,2,526,516,4
3,19,1928,2,526,517,4
3,19,1928,2,526,518,4
3,19,1928,2,526,519,4
3,19,1928,2,526,520,4
3,19,1928,2,526,521,5
3,19,1928,2,526,522,4
3,19,1928,2,526,523,4
3,19,1928,2,526,524,3
3,19,1928,2,526,525,2
3,19,1928,2,526,526,3
3,19,1928,2,526,527,3
3,19,1928,2,526,528,4
3,19,1928,2,526,529,4
3,19,1928,2,526,530,3
3,19,1928,2,526,531,3
3,19,1928,2,526,532,3
3,19,1928,2,526,533,3
3,19,1928,2,526,534,4
3,19,1932,2,562,501,4
3,19,1932,2,562,502,3
3,19,1932,2,562,503,4
3,19,1932,2,562,504,4
3,19,1932,2,562,505,3
3,19,1932,2,562,506,3
3,19,1932,2,562,507,3
3,19,1932,2,562,508,3
3,19,1932,2,562,509,3
3,19,1932,2,562,510,4
3,19,1932,2,562,511,5
3,19,1932,2,562,512,5
3,19,1932,2,562,513,5
3,19,1932,2,562,514,5
3,19,1932,2,562,515,3
3,19,1932,2,562,516,4
3,19,1932,2,562,517,4
3,19,1932,2,562,518,4
3,19,1932,2,562,519,4
