"zone","state","lga","sector","ea","is_cd","sc2q1","sc2q2","sc2q3","sc2q4a","sc2q4b","sc2q5","sc2q6a","sc2q6b"
3,21,2106,2,2822,210,1,8,,,,,,
3,21,2106,2,2822,211,1,8,,,,,,
3,21,2106,2,2822,212,1,8,,,,,,
3,21,2106,2,2822,213,1,8,,,,,,
3,21,2106,2,2822,214,1,8,,,,,,
3,21,2106,2,2822,215,1,8,,,,,,
3,21,2106,2,2822,216,1,8,,,,,,
3,21,2106,2,2822,217,1,8,,,,,,
3,21,2106,2,2822,218,1,8,,,,,,
3,21,2106,2,2822,219,1,8,,,,,,
3,21,2106,2,2822,220,1,8,,,,,,
3,21,2106,2,2822,221,1,8,,,,,,
3,21,2106,2,2822,222,1,8,,,,,,
3,21,2108,1,520,201,1,,0.400000005960464,1,,,,
3,21,2108,1,520,202,1,,0.300000011920929,1,,,,
3,21,2108,1,520,203,1,,1,4,,50,,15
3,21,2108,1,520,204,1,8,,,,,,
3,21,2108,1,520,205,1,8,,,,,,
3,21,2108,1,520,206,1,8,,,,,,
3,21,2108,1,520,207,1,8,,,,,,
3,21,2108,1,520,209,1,8,,,,,,
3,21,2108,1,520,210,1,8,,,,,,
3,21,2108,1,520,211,1,8,,,,,,
3,21,2108,1,520,212,1,8,,,,,,
3,21,2108,1,520,213,1,8,,,,,,
3,21,2108,1,520,214,1,8,,,,,,
3,21,2108,1,520,215,1,8,,,,,,
3,21,2108,1,520,216,1,,0.400000005960464,4,,30,,8
3,21,2108,1,520,217,1,,0.200000002980232,4,,30,,10
3,21,2108,1,520,218,1,8,,,,,,
3,21,2108,1,520,219,1,8,,,,,,
3,21,2108,1,520,220,1,8,,,,,,
3,21,2108,1,520,221,1,8,,,,,,
3,21,2108,1,520,222,1,8,,,,,,
3,21,2109,2,38,201,2,,20,4,,200,2,10
3,21,2109,2,38,202,1,,,,,,,
3,21,2109,2,38,203,2,,5,4,,50,,20
3,21,2109,2,38,204,1,8,,,,,,
3,21,2109,2,38,205,2,,20,4,,200,2,10
3,21,2109,2,38,206,2,,20,4,,200,2,10
3,21,2109,2,38,207,2,,20,4,,200,2,10
3,21,2109,2,38,208,2,,20,4,,200,2,15
3,21,2109,2,38,209,2,,20,4,,200,2,15
3,21,2109,2,38,210,2,,20,4,,200,2,15
3,21,2109,2,38,211,2,,20,4,,200,2,15
3,21,2109,2,38,212,2,,20,4,,,,
3,21,2109,2,38,213,2,,100,4,,400,3,
3,21,2109,2,38,214,2,,20,4,,,,
3,21,2109,2,38,215,2,,100,4,,400,3,
3,21,2109,2,38,216,2,,20,4,,200,2,10
3,21,2109,2,38,217,2,,20,4,,200,2,10
3,21,2109,2,38,218,2,,20,4,,200,2,10
3,21,2109,2,38,219,1,5,,,,,,
3,21,2109,2,38,220,1,8,,,,,,
3,21,2109,2,38,221,2,,20,4,,200,2,10
3,21,2109,2,38,222,2,,20,4,,200,2,10
3,21,2111,2,180,201,2,,4,4,,50,,20
3,21,2111,2,180,202,1,,0.300000011920929,1,,,,
3,21,2111,2,180,203,1,,0.300000011920929,1,,,,
3,21,2111,2,180,204,1,,0.300000011920929,1,,,,
3,21,2111,2,180,205,2,,4,4,,50,,20
3,21,2111,2,180,206,2,,4,4,,50,,20
3,21,2111,2,180,207,2,,4,4,,50,,20
3,21,2111,2,180,208,2,,4,4,,50,,20
3,21,2111,2,180,209,2,,4,4,,50,,20
3,21,2111,2,180,210,2,,4,4,,50,,20
3,21,2111,2,180,211,2,,4,4,,50,,20
3,21,2111,2,180,212,2,,4,4,,50,,20
3,21,2111,2,180,213,2,,4,4,,50,,20
3,21,2111,2,180,214,2,,4,4,,50,,20
3,21,2111,2,180,215,2,,4,4,,50,,20
3,21,2111,2,180,216,2,,4,4,,50,,20
3,21,2111,2,180,217,2,,4,4,,50,,20
3,21,2111,2,180,218,2,,4,4,,50,,20
3,21,2111,2,180,219,2,,4,4,,50,,20
3,21,2111,2,180,220,1,,0.200000002980232,1,,,,
3,21,2111,2,180,221,2,,4,4,,50,,20
3,21,2111,2,180,222,2,,4,4,,50,,20
3,21,2115,2,926,201,2,,6,4,,100,,15
3,21,2115,2,926,202,1,,,,,,,
3,21,2115,2,926,203,2,,6,4,,100,,15
3,21,2115,2,926,204,1,1,,,,,,
3,21,2115,2,926,205,2,,6,4,,30,,5
3,21,2115,2,926,206,2,,6,4,,100,,15
3,21,2115,2,926,207,2,,6,4,,100,,15
3,21,2115,2,926,208,2,,6,4,,100,,15
3,21,2115,2,926,209,2,,6,4,,100,,15
3,21,2115,2,926,210,2,,6,4,,100,,15
3,21,2115,2,926,211,2,,6,4,,100,,15
3,21,2115,2,926,212,2,,6,4,,100,,15
3,21,2115,2,926,213,2,,6,4,,100,,15
3,21,2115,2,926,214,2,,6,4,,100,,15
3,21,2115,2,926,215,2,,120,4,,100,,15
3,21,2115,2,926,216,2,,120,4,,400,1,15
3,21,2115,2,926,217,2,,120,4,,400,1,15
3,21,2115,2,926,218,2,,1.5,4,,40,,10
3,21,2115,2,926,219,1,1,,,,,,
3,21,2115,2,926,220,2,,0.200000002980232,1,,,,
3,21,2115,2,926,221,1,1,,,,,,
3,21,2115,2,926,222,2,,6,4,,100,,15
3,21,2117,2,554,201,2,,52,4,,300,1,
3,21,2117,2,554,202,1,,,,,,,
3,21,2117,2,554,203,2,,0.200000002980232,1,,,,
3,21,2117,2,554,204,1,8,,,,,,
3,21,2117,2,554,205,2,,52,4,,300,1,
3,21,2117,2,554,206,2,,52,4,,300,1,
3,21,2117,2,554,207,2,,52,4,,300,1,
3,21,2117,2,554,208,2,,52,4,,300,1,
3,21,2117,2,554,209,2,,52,4,,300,1,
3,21,2117,2,554,210,2,,52,4,,300,1,
3,21,2117,2,554,211,2,,52,4,,300,1,
3,21,2117,2,554,212,2,,52,4,,300,1,
3,21,2117,2,554,213,2,,52,4,,300,1,
3,21,2117,2,554,214,2,,52,4,,300,1,
3,21,2117,2,554,215,2,,52,4,,300,1,
3,21,2117,2,554,216,2,,52,4,,300,1,
3,21,2117,2,554,217,2,,52,4,,300,1,
3,21,2117,2,554,218,1,8,,,,,,
3,21,2117,2,554,219,1,3,,,,,,
3,21,2117,2,554,220,1,8,,,,,,
3,21,2117,2,554,221,2,,52,4,,300,1,
3,21,2117,2,554,222,2,,52,4,,300,1,
3,21,2119,2,2146,201,2,,12,4,,100,,35
3,21,2119,2,2146,202,1,,,,,,,
3,21,2119,2,2146,203,2,,12,4,,100,,35
3,21,2119,2,2146,204,2,,12,4,,100,,35
3,21,2119,2,2146,205,2,,12,4,,100,,35
3,21,2119,2,2146,206,2,,12,4,,100,,35
3,21,2119,2,2146,207,2,,12,4,,100,,35
3,21,2119,2,2146,208,2,,12,4,,100,,35
3,21,2119,2,2146,209,2,,12,4,,100,,35
3,21,2119,2,2146,210,2,,42,4,,250,1,5
3,21,2119,2,2146,211,2,,12,4,,100,,35
3,21,2119,2,2146,212,2,,42,4,,250,1,5
3,21,2119,2,2146,213,2,,12,4,,100,,35
3,21,2119,2,2146,214,2,,12,4,,100,,35
3,21,2119,2,2146,215,2,,42,4,,250,1,5
3,21,2119,2,2146,216,2,,12,4,,100,,35
3,21,2119,2,2146,217,2,,42,4,,250,1,5
3,21,2119,2,2146,218,2,,12,4,,100,,35
3,21,2119,2,2146,219,2,,12,4,,100,,35
3,21,2119,2,2146,220,1,8,,,,,,
3,21,2119,2,2146,221,2,,12,4,,100,,35
3,21,2119,2,2146,222,2,,12,4,,100,,35
3,21,2119,2,3956,201,2,,2.5,4,,40,,15
3,21,2119,2,3956,202,1,,,,,,,
3,21,2119,2,3956,203,2,,,,,,,
3,21,2119,2,3956,204,2,,,,,,,
3,21,2119,2,3956,205,2,,,,,,,
3,21,2119,2,3956,206,2,,,,,,,
3,21,2119,2,3956,207,2,,,,,,,
3,21,2119,2,3956,208,2,,,,,,,
3,21,2119,2,3956,209,2,,,,,,,
3,21,2119,2,3956,210,2,,,,,,,
3,21,2119,2,3956,211,2,,,,,,,
3,21,2119,2,3956,212,2,,,,,,,
3,21,2119,2,3956,213,2,,,,,,,
3,21,2119,2,3956,214,2,,,,,,,
3,21,2119,2,3956,215,2,,,,,,,
3,21,2119,2,3956,216,2,,,,,,,
3,21,2119,2,3956,217,2,,,,,,,
3,21,2119,2,3956,218,2,,,,,,,
3,21,2119,2,3956,219,2,,,,,,,
3,21,2119,2,3956,220,1,7,0.200000002980232,1,,,,
3,21,2119,2,3956,221,2,,,,,,,
3,21,2119,2,3956,222,2,,,,,,,
1,22,2201,2,422,201,1,,1,1,,,,
1,22,2201,2,422,202,1,,1,1,,,,
1,22,2201,2,422,203,2,,1.5,1,,,,
1,22,2201,2,422,204,2,,1,1,,,,
1,22,2201,2,422,205,2,,1,1,,,,
1,22,2201,2,422,206,2,,1,1,,,,
1,22,2201,2,422,207,2,,1,1,,,,
1,22,2201,2,422,208,2,,1,1,,,,
1,22,2201,2,422,209,2,,1,1,,,,
1,22,2201,2,422,210,2,,1,1,,,,
1,22,2201,2,422,211,2,,1,1,,,,
1,22,2201,2,422,212,2,,2,1,,,,
1,22,2201,2,422,213,2,,2,1,,,,
1,22,2201,2,422,214,2,,1,1,,,,
1,22,2201,2,422,215,2,,1,1,,,,
1,22,2201,2,422,216,2,,2,4,,50,,20
1,22,2201,2,422,217,2,,2,4,,50,,20
1,22,2201,2,422,218,2,,2,4,,50,,20
1,22,2201,2,422,219,1,8,,,,,,
1,22,2201,2,422,220,1,8,,,,,,
1,22,2201,2,422,221,1,8,,,,,,
1,22,2201,2,422,222,2,,68,5,,300,1,20
1,22,2203,2,266,201,1,,,,,,,
1,22,2203,2,266,202,1,,,,,,,
1,22,2203,2,266,203,1,2,,,,,,
1,22,2203,2,266,204,1,2,,,,,,
1,22,2203,2,266,205,1,2,,,,,,
1,22,2203,2,266,206,1,2,,,,,,
1,22,2203,2,266,207,1,1,,,,,,
1,22,2203,2,266,208,1,1,,,,,,
1,22,2203,2,266,209,1,1,,,,,,
1,22,2203,2,266,210,2,,0.5,1,,,,
1,22,2203,2,266,211,2,,13,4,,100,,30
1,22,2203,2,266,212,2,,13,4,,100,,30
1,22,2203,2,266,213,2,,13,4,,100,,30
1,22,2203,2,266,214,1,,,,,,,
1,22,2203,2,266,215,2,,13,4,,100,,30
1,22,2203,2,266,216,2,,13,4,,100,,30
1,22,2203,2,266,217,2,,13,4,,100,,30
1,22,2203,2,266,218,2,,2,1,,,,
1,22,2203,2,266,219,1,6,,,,,,
1,22,2203,2,266,220,1,8,,,,,,
1,22,2203,2,266,221,1,6,,,,,,
1,22,2203,2,266,222,2,,162,5,,1000,2,30
1,22,2203,2,530,201,1,1,,,,,,
1,22,2203,2,530,202,1,1,,,,,,
1,22,2203,2,530,203,1,1,,,,,,
1,22,2203,2,530,204,1,1,,,,,,
1,22,2203,2,530,205,2,,9,4,,150,,30
1,22,2203,2,530,206,2,,9,4,,150,,30
1,22,2203,2,530,207,1,1,,,,,,
1,22,2203,2,530,208,2,,9,4,,150,,30
1,22,2203,2,530,209,1,1,,,,,,
1,22,2203,2,530,210,2,,9,4,,150,,30
1,22,2203,2,530,211,2,,9,4,,150,,30
1,22,2203,2,530,212,2,,9,4,,150,,30
1,22,2203,2,530,213,2,,9,4,,150,,30
1,22,2203,2,530,214,1,,,,,,,
1,22,2203,2,530,215,2,,9,4,,150,,30
1,22,2203,2,530,216,2,,9,4,,150,,30
1,22,2203,2,530,217,2,,9,4,,150,,30
1,22,2203,2,530,218,2,8,,,,,,
1,22,2203,2,530,219,1,5,,,,,,
1,22,2203,2,530,220,1,8,,,,,,
1,22,2203,2,530,221,2,,9,4,,150,,30
1,22,2203,2,530,222,2,,90,5,,900,3,
1,22,2205,2,664,201,1,,,,,,,
1,22,2205,2,664,202,1,,,,,,,
1,22,2205,2,664,203,1,,,,,,,
1,22,2205,2,664,204,1,8,,,,,,
1,22,2205,2,664,205,2,,4,4,,200,,30
1,22,2205,2,664,206,2,,4,4,,150,,25
1,22,2205,2,664,207,2,,4,4,,150,,25
1,22,2205,2,664,208,2,,4,4,,150,,25
1,22,2205,2,664,209,2,,4,4,,150,,25
1,22,2205,2,664,210,2,,4,4,,150,,25
1,22,2205,2,664,211,2,,4,4,,150,,25
1,22,2205,2,664,212,2,,15,4,,400,1,20
1,22,2205,2,664,213,2,,15,4,,400,1,20
1,22,2205,2,664,214,2,,15,4,,400,1,20
1,22,2205,2,664,215,2,,15,4,,400,1,20
1,22,2205,2,664,216,2,,5,5,,200,,30
1,22,2205,2,664,217,2,,5,5,,200,,30
1,22,2205,2,664,218,2,,5,5,,200,,30
1,22,2205,2,664,219,2,,3,4,,100,,20
1,22,2205,2,664,220,1,8,,,,,,
1,22,2205,2,664,221,2,,5,5,,200,,30
1,22,2205,2,664,222,2,,30,5,,600,2,
1,22,2205,2,2432,201,1,1,,,,,,
1,22,2205,2,2432,202,1,1,,,,,,
1,22,2205,2,2432,203,1,1,,,,,,
1,22,2205,2,2432,204,1,8,,,,,,
1,22,2205,2,2432,205,2,,13,4,,200,,20
1,22,2205,2,2432,206,1,8,,,,,,
1,22,2205,2,2432,207,2,,15,4,,200,,20
1,22,2205,2,2432,208,1,8,,,,,,
1,22,2205,2,2432,209,2,,15,4,,200,,20
1,22,2205,2,2432,210,2,,15,4,,200,,20
1,22,2205,2,2432,211,2,,15,4,,200,,20
1,22,2205,2,2432,212,2,,15,4,,200,,20
1,22,2205,2,2432,213,2,,15,4,,200,,20
1,22,2205,2,2432,214,1,8,,,,,,
1,22,2205,2,2432,215,2,,15,4,,200,,20
1,22,2205,2,2432,216,2,,15,4,,200,,20
1,22,2205,2,2432,217,2,,5,4,,100,,10
1,22,2205,2,2432,218,2,,5,4,,200,,20
1,22,2205,2,2432,219,2,,5,4,,200,,20
1,22,2205,2,2432,220,1,8,,,,,,
1,22,2205,2,2432,221,1,8,,,,,,
1,22,2205,2,2432,222,2,,102,5,,600,1,20
1,22,2209,1,792,201,1,,,,,,,
1,22,2209,1,792,202,1,,,,,,,
1,22,2209,1,792,203,1,,,,,,,
1,22,2209,1,792,204,1,8,,,,,,
1,22,2209,1,792,205,1,8,,,,,,
1,22,2209,1,792,206,1,8,,,,,,
1,22,2209,1,792,207,1,8,,,,,,
1,22,2209,1,792,208,2,,30,5,,200,,40
1,22,2209,1,792,209,1,8,,,,,,
1,22,2209,1,792,210,2,,30,5,,200,,40
1,22,2209,1,792,211,1,8,,,,,,
1,22,2209,1,792,212,2,,30,5,,200,,40
1,22,2209,1,792,213,1,,,,,,,
1,22,2209,1,792,214,1,8,,,,,,
1,22,2209,1,792,215,1,8,,,,,,
1,22,2209,1,792,216,1,8,,,,,,
1,22,2209,1,792,217,1,8,,,,,,
1,22,2209,1,792,218,1,7,,,,,,
1,22,2209,1,792,219,1,8,,,,,,
1,22,2209,1,792,220,1,8,,,,,,
1,22,2209,1,792,221,1,8,,,,,,
1,22,2209,1,792,222,2,,62,5,,600,2,20
1,22,2211,2,594,201,2,,12,4,,200,0,40
1,22,2211,2,594,202,1,,0.600000023841858,1,,,,
1,22,2211,2,594,203,2,,12,4,,200,0,40
1,22,2211,2,594,204,1,8,,,,,,
1,22,2211,2,594,205,2,,12,4,,200,0,40
1,22,2211,2,594,206,2,,12,4,,200,0,40
1,22,2211,2,594,207,2,,12,4,,200,0,40
1,22,2211,2,594,208,2,,12,4,,200,0,40
1,22,2211,2,594,209,2,,12,4,,200,0,40
1,22,2211,2,594,210,2,,12,4,,200,0,40
1,22,2211,2,594,211,2,,12,4,,200,0,40
1,22,2211,2,594,212,2,,12,4,,200,0,40
1,22,2211,2,594,213,2,,12,4,,200,0,40
1,22,2211,2,594,214,2,,12,4,,200,0,40
1,22,2211,2,594,215,2,,12,4,,200,0,40
1,22,2211,2,594,216,2,,12,4,,200,0,40
1,22,2211,2,594,217,2,,12,4,,200,0,40
1,22,2211,2,594,218,2,,12,4,,200,0,40
1,22,2211,2,594,219,2,,12,4,,200,0,40
1,22,2211,2,594,220,1,8,,,,,,
1,22,2211,2,594,221,1,8,,,,,,
1,22,2211,2,594,222,2,,51,5,,250,1,
1,22,2211,1,806,201,2,,3,1,,,,
1,22,2211,1,806,202,2,,3,1,,,,
1,22,2211,1,806,203,2,,3,1,,,,
1,22,2211,1,806,204,2,,1,1,,,,
1,22,2211,1,806,205,2,,2,1,,,,
1,22,2211,1,806,206,2,,1,1,,,,
1,22,2211,1,806,207,2,,1,1,,,,
1,22,2211,1,806,208,2,,1,1,,,,
1,22,2211,1,806,209,2,,2,1,,,,
1,22,2211,1,806,210,2,,45,4,,100,,30
1,22,2211,1,806,211,2,,45,4,,100,,30
1,22,2211,1,806,212,2,,45,4,,100,,30
1,22,2211,1,806,213,2,,45,4,,100,,30
1,22,2211,1,806,214,2,,1,1,,,,
1,22,2211,1,806,215,2,,45,4,,100,,30
1,22,2211,1,806,216,2,,45,4,,100,,30
1,22,2211,1,806,217,1,8,,,,,,
1,22,2211,1,806,218,1,8,,,,,,
1,22,2211,1,806,219,1,8,,,,,,
1,22,2211,1,806,220,1,8,,,,,,
1,22,2211,1,806,221,1,5,,,,,,
1,22,2211,1,806,222,2,,45,4,,100,,30
1,22,2214,2,1354,201,2,,2,1,,,,
1,22,2214,2,1354,202,1,,,,,,,
1,22,2214,2,1354,203,2,,0.5,1,,,,
1,22,2214,2,1354,204,2,,2,1,,,,
1,22,2214,2,1354,205,2,,2,1,,,,
1,22,2214,2,1354,206,2,,2,1,,,,
1,22,2214,2,1354,207,2,,5,1,,,,
1,22,2214,2,1354,208,2,,5,1,,,,
1,22,2214,2,1354,209,2,,5,1,,,,
1,22,2214,2,1354,210,2,,56,5,,300,1,30
1,22,2214,2,1354,211,2,,56,5,,300,1,30
1,22,2214,2,1354,212,2,,56,5,,300,1,30
1,22,2214,2,1354,213,2,,61,5,,400,1,45
1,22,2214,2,1354,214,2,,5,1,,,,
1,22,2214,2,1354,215,2,,56,5,,300,1,30
1,22,2214,2,1354,216,2,,56,5,,300,1,30
1,22,2214,2,1354,217,2,,56,5,,300,1,30
1,22,2214,2,1354,218,2,,5,4,,100,,10
1,22,2214,2,1354,219,1,5,,,,,,
1,22,2214,2,1354,220,1,8,,,,,,
1,22,2214,2,1354,221,1,8,,,,,,
1,22,2214,2,1354,222,2,,106,5,,800,2,30
1,22,2216,1,428,201,1,,0.5,1,,,,
1,22,2216,1,428,202,1,,0.300000011920929,1,,,,
1,22,2216,1,428,203,1,,1,1,,,,
1,22,2216,1,428,204,1,8,,,,,,
1,22,2216,1,428,205,1,8,,,,,,
1,22,2216,1,428,206,2,,2,4,,100,,20
1,22,2216,1,428,207,1,8,,,,,,
1,22,2216,1,428,208,2,,2,4,,100,,20
1,22,2216,1,428,209,1,8,,,,,,
1,22,2216,1,428,210,2,,8,4,,100,,20
1,22,2216,1,428,211,1,8,,,,,,
1,22,2216,1,428,212,1,,2,4,,100,,20
1,22,2216,1,428,213,2,,4,4,,100,,20
1,22,2216,1,428,214,2,,4,4,,100,,20
1,22,2216,1,428,215,1,8,,,,,,
1,22,2216,1,428,216,2,,6,4,,100,,45
1,22,2216,1,428,217,1,8,,,,,,
1,22,2216,1,428,218,2,,5,4,,300,,52
1,22,2216,1,428,219,1,8,,,,,,
1,22,2216,1,428,220,1,8,,,,,,
1,22,2216,1,428,221,1,8,,,,,,
1,22,2216,1,428,222,2,,107,5,,800,1,45
1,22,2218,2,596,201,2,,6,4,,200,,20
1,22,2218,2,596,202,1,,,,,,,
1,22,2218,2,596,203,2,,6,4,,200,,20
1,22,2218,2,596,204,2,,6,4,,200,,20
1,22,2218,2,596,205,2,,25,5,,300,,55
1,22,2218,2,596,206,2,,25,5,,300,,55
1,22,2218,2,596,207,2,,25,5,,300,,55
1,22,2218,2,596,208,2,,25,5,,300,,55
1,22,2218,2,596,209,2,,25,5,,300,,55
1,22,2218,2,596,210,2,,25,5,,300,,55
1,22,2218,2,596,211,2,,25,5,,300,,55
1,22,2218,2,596,212,2,,25,5,,300,,55
1,22,2218,2,596,213,2,,25,5,,300,,55
1,22,2218,2,596,214,2,,6,4,,200,,20
1,22,2218,2,596,215,2,,25,5,,300,,55
1,22,2218,2,596,216,2,,25,4,,300,,55
1,22,2218,2,596,217,2,,25,4,,300,,55
1,22,2218,2,596,218,2,,25,4,,250,,55
1,22,2218,2,596,219,2,,18,4,,200,,20
1,22,2218,2,596,220,1,8,,,,,,
1,22,2218,2,596,221,2,,6,4,,200,,20
1,22,2218,2,596,222,2,,96,5,,1250,1,55
1,22,2220,1,1296,201,1,,,,,,,
1,22,2220,1,1296,202,1,,,,,,,
1,22,2220,1,1296,203,1,,,,,,,
1,22,2220,1,1296,204,1,8,,,,,,
1,22,2220,1,1296,205,1,8,,,,,,
1,22,2220,1,1296,206,2,,29,4,,600,1,
1,22,2220,1,1296,207,1,8,,,,,,
1,22,2220,1,1296,208,2,,29,,,600,1,
1,22,2220,1,1296,209,1,8,,,,,,
1,22,2220,1,1296,210,2,,40,4,,700,1,30
1,22,2220,1,1296,211,1,8,,,,,,
1,22,2220,1,1296,212,2,,16,4,,300,,45
1,22,2220,1,1296,213,2,,16,4,,300,,45
1,22,2220,1,1296,214,1,8,,,,,,
1,22,2220,1,1296,215,1,8,,,,,,
1,22,2220,1,1296,216,2,,18,4,,500,,45
1,22,2220,1,1296,217,1,8,,,,,,
1,22,2220,1,1296,218,1,8,,,,,,
1,22,2220,1,1296,219,1,8,,,,,,
1,22,2220,1,1296,220,1,8,,,,,,
1,22,2220,1,1296,221,1,8,,,,,,
1,22,2220,1,1296,222,2,,120,5,,1000,2,30
1,23,2302,2,1982,201,2,,11,4,,100,,40
1,23,2302,2,1982,202,1,,0.300000011920929,1,,,,
1,23,2302,2,1982,203,1,,0.300000011920929,1,,,,
1,23,2302,2,1982,204,1,,0.200000002980232,1,,,,
1,23,2302,2,1982,205,2,,11,4,,100,,40
1,23,2302,2,1982,206,2,,11,4,,100,,40
1,23,2302,2,1982,207,2,,11,4,,100,,40
1,23,2302,2,1982,208,2,,11,4,,100,,40
1,23,2302,2,1982,209,1,,0.200000002980232,1,,,,
1,23,2302,2,1982,210,2,,11,4,,100,,40
1,23,2302,2,1982,211,1,,0.200000002980232,1,,,,
1,23,2302,2,1982,212,2,,11,4,,100,,40
1,23,2302,2,1982,213,2,,11,4,,100,,40
1,23,2302,2,1982,214,2,,11,4,,100,,40
1,23,2302,2,1982,215,2,,11,4,,100,,40
1,23,2302,2,1982,216,2,,11,4,,100,,40
1,23,2302,2,1982,217,2,,11,4,,100,,40
1,23,2302,2,1982,218,1,8,0.5,1,,,,
1,23,2302,2,1982,219,1,8,0.5,1,,,,
1,23,2302,2,1982,220,1,8,0.5,1,,,,
1,23,2302,2,1982,221,2,,11,4,,100,,40
1,23,2302,2,1982,222,2,,110,5,,600,2,20
1,23,2303,2,2348,201,1,2,0.200000002980232,1,,,,
1,23,2303,2,2348,202,2,,4,3,,100,,40
1,23,2303,2,2348,203,2,,11,4,,200,1,
1,23,2303,2,2348,204,2,,4,4,,200,1,
1,23,2303,2,2348,205,2,,67,4,,500,2,20
1,23,2303,2,2348,206,2,,67,4,,500,2,20
1,23,2303,2,2348,207,2,,4,4,,100,,40
1,23,2303,2,2348,208,2,,67,4,,500,2,20
1,23,2303,2,2348,209,2,,67,4,,500,2,20
1,23,2303,2,2348,210,2,,67,4,,500,2,20
1,23,2303,2,2348,211,2,,67,4,,500,2,20
1,23,2303,2,2348,212,2,,67,4,,500,2,20
1,23,2303,2,2348,213,2,,11,4,,200,1,
1,23,2303,2,2348,214,2,,11,4,,200,1,
1,23,2303,2,2348,215,2,,67,4,,50,2,20
1,23,2303,2,2348,216,2,,67,4,,500,2,20
1,23,2303,2,2348,217,2,,67,4,,500,2,20
1,23,2303,2,2348,218,2,,4,3,,100,,40
1,23,2303,2,2348,219,2,,4,3,,,,
1,23,2303,2,2348,220,1,8,0.100000001490116,1,,,,
1,23,2303,2,2348,221,2,,67,4,,500,2,20
1,23,2303,2,2348,222,2,,165,4,,1200,4,30
1,23,2304,2,322,201,1,,0.5,4,,30,,10
1,23,2304,2,322,202,1,,0.100000001490116,1,,,,
1,23,2304,2,322,203,1,,0.200000002980232,1,,,,
1,23,2304,2,322,204,1,,0.200000002980232,1,,,,
1,23,2304,2,322,205,2,,17,4,,80,,35
1,23,2304,2,322,206,1,,0.200000002980232,1,,,,
1,23,2304,2,322,207,2,,17,4,,80,,35
1,23,2304,2,322,208,1,8,0.100000001490116,1,,,,
1,23,2304,2,322,209,1,8,0.100000001490116,1,,,,
1,23,2304,2,322,210,2,,17,4,,80,,35
1,23,2304,2,322,211,1,8,0.200000002980232,1,,,,
1,23,2304,2,322,212,2,,17,4,,80,,35
1,23,2304,2,322,213,1,,0.100000001490116,,,,,
1,23,2304,2,322,214,2,,17,4,,80,,35
1,23,2304,2,322,215,2,,17,4,,80,,35
1,23,2304,2,322,216,2,,17,4,,80,,35
1,23,2304,2,322,217,1,8,0.200000002980232,1,,,,
1,23,2304,2,322,218,1,8,0.100000001490116,1,,,,
1,23,2304,2,322,219,1,8,0.100000001490116,1,,,,
1,23,2304,2,322,220,1,8,0.100000001490116,1,,,,
1,23,2304,2,322,221,1,8,0.200000002980232,1,,,,
1,23,2304,2,322,222,2,,95,5,,400,1,20
1,23,2306,1,970,201,1,,1,1,,,,
1,23,2306,1,970,202,1,,1,1,,,,
1,23,2306,1,970,203,1,,2,4,,50,,30
1,23,2306,1,970,204,2,,5,4,,70,,40
1,23,2306,1,970,205,1,8,3,4,,50,,30
1,23,2306,1,970,206,1,8,0.5,1,,,,
1,23,2306,1,970,207,1,8,0.100000001490116,1,,,,
1,23,2306,1,970,208,2,,2,4,,50,,30
1,23,2306,1,970,209,2,,2,4,,50,,30
1,23,2306,1,970,210,2,,2,4,,50,,30
1,23,2306,1,970,211,1,8,0.5,1,,,,
1,23,2306,1,970,212,2,,1,4,,30,,20
1,23,2306,1,970,213,2,,8,6,,80,,40
1,23,2306,1,970,214,2,8,1,4,,30,,20
1,23,2306,1,970,215,1,8,0.5,1,,,,
1,23,2306,1,970,216,2,,2,4,,30,,20
1,23,2306,1,970,217,2,,2,4,,30,,20
1,23,2306,1,970,218,1,8,1,4,,30,,15
1,23,2306,1,970,219,1,8,1,4,,30,,15
1,23,2306,1,970,220,1,8,0.100000001490116,1,,,,
1,23,2306,1,970,221,2,,3,4,,40,,25
1,23,2306,1,970,222,2,,5,6,,70,,40
1,23,2307,1,78,201,1,,1,4,,50,,20
1,23,2307,1,78,202,1,,0.5,1,,,,
1,23,2307,1,78,203,1,,0.5,1,,,,
1,23,2307,1,78,204,1,8,1,4,,50,,20
1,23,2307,1,78,205,1,8,1,4,,50,,20
1,23,2307,1,78,206,1,8,1,4,,50,,20
1,23,2307,1,78,207,1,8,1,4,,50,,20
1,23,2307,1,78,208,2,,,,,,,
1,23,2307,1,78,209,2,,,,,,,
1,23,2307,1,78,210,2,,,,,,,
1,23,2307,1,78,211,1,8,1,4,,30,,20
1,23,2307,1,78,212,1,,4,4,,100,,40
1,23,2307,1,78,213,2,,,,,,,
1,23,2307,1,78,214,1,1,0.200000002980232,1,,,,
1,23,2307,1,78,215,1,8,1,4,,50,,30
1,23,2307,1,78,216,2,,5,4,,70,,40
1,23,2307,1,78,217,2,,4,4,,70,,40
1,23,2307,1,78,218,1,8,2,4,,30,,20
1,23,2307,1,78,219,1,8,1,4,,30,,20
1,23,2307,1,78,220,1,8,0.100000001490116,1,,,,
1,23,2307,1,78,221,2,,5,4,,50,,30
1,23,2307,1,78,222,2,,8,4,,100,,45
1,23,2307,1,2316,201,1,,0.5,1,,,,
1,23,2307,1,2316,202,1,,0.400000005960464,1,,,,
