"zone","state","lga","sector","ea","item_cd","itemspecify","sc7q1","sc7q2a","sc7q2b","sc7q3","sc7q4a","sc7q4b","sc7q4c","sc7q4d","sc7q4e","sc7q4f","sc7q5","sc7q6a","sc7q6b","sc7q6c","sc7q6d","sc7q6e","sc7q6f","sc7q7","sc7q8a","sc7q8b","sc7q8c","sc7q8d","sc7q8e","sc7q8f"
6,30,3015,2,1688,713,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3015,2,1688,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3015,2,1688,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3016,1,390,701,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,1,2,1,2,2,1,1
6,30,3016,1,390,702,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,1,2,1,2,2,1,1
6,30,3016,1,390,703,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3016,1,390,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3016,1,390,705,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3016,1,390,706,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,1,2,1,2,2,1,1
6,30,3016,1,390,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3016,1,390,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3016,1,390,709,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3016,1,390,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3016,1,390,711,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3016,1,390,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3016,1,390,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3016,1,390,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,701,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,702,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,703,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,705,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,706,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,709,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,711,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,712,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3018,2,914,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,701,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,702,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,703,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,705,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,706,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,709,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,711,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,712,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3020,1,322,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3023,2,622,701,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,1,2,1,2,2,1,1
6,30,3023,2,622,702,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,1,2,1,2,2,1,1
6,30,3023,2,622,703,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,1,2,2,1,1
6,30,3023,2,622,704,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,1,2,2,1,1
6,30,3023,2,622,705,,1,3,,1,2,8,,,,,1,2,2,1,2,1,,1,2,2,2,2,1,1
6,30,3023,2,622,706,,1,3,,1,2,9,,,,,1,2,2,1,2,1,,3,2,2,2,2,1,1
6,30,3023,2,622,707,,1,3,,1,2,9,,,,,1,2,2,1,2,1,,1,2,2,2,2,1,1
6,30,3023,2,622,708,,1,3,,1,2,9,,,,,1,2,2,1,2,2,,3,2,2,2,2,1,1
6,30,3023,2,622,709,,1,3,,1,2,9,,,,,1,2,2,1,2,2,,3,2,2,2,2,1,1
6,30,3023,2,622,710,,1,3,,1,2,9,,,,,1,2,2,1,2,2,,3,2,2,2,2,1,1
6,30,3023,2,622,711,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,2,2,2,1,1
6,30,3023,2,622,712,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,2,2,2,1,1
6,30,3023,2,622,713,,1,3,,1,2,8,,,,,1,2,2,1,2,2,,3,2,2,2,2,1,1
6,30,3023,2,622,714,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,2,2,2,1,1
6,30,3023,2,622,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,701,,1,1,,2,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,702,,1,1,,2,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,703,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,705,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,706,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,709,,1,1,,1,1,2,,,,,1,2,1,2,1,2,,2,1,2,2,2,1,1
6,30,3024,1,1406,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,711,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,712,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1406,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,701,,1,1,,1,1,2,8,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,702,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,703,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,705,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,706,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,709,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,711,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,712,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3024,1,1924,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,701,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,702,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,703,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,704,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,705,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,706,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,709,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,711,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,712,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3025,1,2052,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3030,1,946,701,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,1,2,1,2,2,1,1
6,30,3030,1,946,702,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,1,2,1,2,2,1,1
6,30,3030,1,946,703,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,1,2,2,1,1
6,30,3030,1,946,704,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,1,2,2,1,1
6,30,3030,1,946,705,,1,3,,1,2,8,,,,,1,2,2,1,2,2,,3,2,1,2,2,1,1
6,30,3030,1,946,706,,1,3,,1,2,8,,,,,1,2,2,1,2,2,,3,2,1,2,2,1,1
6,30,3030,1,946,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3030,1,946,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3030,1,946,709,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3030,1,946,710,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3030,1,946,711,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,1,2,2,1,1
6,30,3030,1,946,712,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,1,2,2,1,1
6,30,3030,1,946,713,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,1,2,2,1,1
6,30,3030,1,946,714,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,1,2,2,1,1
6,30,3030,1,946,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3032,2,520,701,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,702,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,703,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,704,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,705,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,706,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,707,,1,3,,1,2,9,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,708,,1,3,,1,2,9,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,709,,1,3,,1,2,9,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,710,,1,3,,1,2,9,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,711,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,712,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,713,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,714,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,2,520,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3032,1,1088,701,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,1,1088,702,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,1,1088,703,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,1,1088,704,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,1,1088,705,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,1,1088,706,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,1,1088,707,,1,3,,1,2,9,,,,,2,,,,,,,,,,,,,
6,30,3032,1,1088,708,,1,3,,1,2,9,,,,,2,,,,,,,,,,,,,
6,30,3032,1,1088,709,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,1,1088,710,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,1,1088,711,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,1,1088,712,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,1,1088,713,,1,3,,1,2,8,,,,,2,,,,,,,,,,,,,
6,30,3032,1,1088,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3032,1,1088,715,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3033,2,554,701,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,2,1,2,1,1
6,30,3033,2,554,702,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,2,1,2,1,1
6,30,3033,2,554,703,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,2,1,2,1,1
6,30,3033,2,554,704,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,2,1,2,1,1
6,30,3033,2,554,705,,1,3,,1,2,8,,,,,1,2,2,1,2,2,,3,2,2,2,2,1,1
6,30,3033,2,554,706,,1,3,,1,2,8,,,,,1,2,2,1,2,2,,3,2,2,2,2,1,1
6,30,3033,2,554,707,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3033,2,554,708,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3033,2,554,709,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,2,2,2,2,2,1,1
6,30,3033,2,554,710,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,2,2,2,2,2,1,1
6,30,3033,2,554,711,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,1,2,2,1,1
6,30,3033,2,554,712,,1,3,,1,2,8,,,,,1,2,1,2,2,2,,3,2,1,2,2,1,1
6,30,3033,2,554,713,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3033,2,554,714,,2,,,,,,,,,,,,,,,,,,,,,,,
6,30,3033,2,554,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3101,2,604,701,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3101,2,604,702,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3101,2,604,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3101,2,604,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3101,2,604,705,,1,1,,1,1,10,,,,,1,2,2,2,2,2,"INDIVIDUAL",2,2,2,2,2,2,1
1,31,3101,2,604,706,,1,1,,1,1,10,,,,,1,2,,,,,,2,2,2,2,2,2,1
1,31,3101,2,604,707,,1,10,,1,1,10,,,,,1,2,,,,,,3,,,,,,
1,31,3101,2,604,708,,1,10,,1,1,10,,,,,2,,,,,,,,,,,,,
1,31,3101,2,604,709,,1,2,,1,1,10,,,,,1,2,2,2,1,2,,2,2,2,2,2,2,1
1,31,3101,2,604,710,,1,2,,1,1,10,,,,,2,,,,,,,,,,,,,
1,31,3101,2,604,711,,1,1,,1,1,10,,,,,1,2,2,2,2,2,"INDIVIDUAL",3,,,,,,
1,31,3101,2,604,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3101,2,604,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3101,2,604,714,,1,2,,1,1,7,,,,,1,2,1,2,2,2,,3,,,,,,
1,31,3101,2,604,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3103,2,874,701,,1,3,,1,1,2,,,,,1,1,2,2,1,2,"2",1,1,1,1,2,2,
1,31,3103,2,874,702,,1,3,,1,1,2,,,,,1,1,2,2,1,2,"2",1,1,1,1,1,1,1
1,31,3103,2,874,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3103,2,874,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3103,2,874,705,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3103,2,874,706,,1,3,,1,1,2,,,,,1,1,1,2,1,2,"2",1,1,1,1,1,1,1
1,31,3103,2,874,707,,1,3,,1,1,2,,,,,1,1,1,2,1,2,"2",1,1,1,1,1,1,1
1,31,3103,2,874,708,,1,3,,1,1,2,,,,,1,1,1,2,1,2,"2",1,1,1,1,1,1,1
1,31,3103,2,874,709,,1,3,,1,1,2,,,,,1,1,1,2,1,2,"2",1,1,1,1,1,1,1
1,31,3103,2,874,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3103,2,874,711,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3103,2,874,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3103,2,874,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3103,2,874,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3103,2,874,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3105,1,2914,701,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3105,1,2914,702,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3105,1,2914,703,,1,,,1,1,10,,,,,1,1,2,2,2,2,"1",2,2,2,1,2,2,1
1,31,3105,1,2914,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3105,1,2914,705,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3105,1,2914,706,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3105,1,2914,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3105,1,2914,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3105,1,2914,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3105,1,2914,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3105,1,2914,711,,1,11,,1,10,,,,,,1,2,2,2,2,2,"1",1,2,2,2,2,2,2
1,31,3105,1,2914,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3105,1,2914,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3105,1,2914,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3105,1,2914,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,1,724,701,,1,10,,2,9,,,,,,1,1,2,2,2,2,"1",1,2,2,1,2,2,1
1,31,3107,1,724,702,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,1,724,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,1,724,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,1,724,705,,1,1,,2,10,,,,,,1,1,2,2,2,2,"1",1,1,2,2,2,2,1
1,31,3107,1,724,706,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,1,724,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,1,724,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,1,724,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,1,724,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,1,724,711,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,1,724,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,1,724,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,1,724,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,1,724,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,2,1092,701,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,2,1092,702,,1,1,,1,1,2,8,,,,1,2,1,2,2,2,"1",2,1,1,1,1,1,1
1,31,3107,2,1092,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,2,1092,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,2,1092,705,,1,3,,1,1,2,,,,,1,1,1,2,2,2,"1",1,1,1,2,2,2,1
1,31,3107,2,1092,706,,1,3,,1,,,8,,,,1,1,2,2,1,2,"1",1,1,1,2,2,2,1
1,31,3107,2,1092,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,2,1092,708,,1,3,,1,2,8,,,,,1,1,1,2,2,2,"1",2,1,1,2,2,2,1
1,31,3107,2,1092,709,,1,10,,,,9,,,,,1,1,1,2,2,2,"1",2,2,2,2,2,2,2
1,31,3107,2,1092,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,2,1092,711,,1,8,,1,1,2,,,,,1,2,2,2,2,1,"2",1,2,2,2,2,2,1
1,31,3107,2,1092,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,2,1092,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,2,1092,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3107,2,1092,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,701,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,702,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,705,,1,2,,1,1,10,2,,,,1,1,2,2,2,2,"1",1,1,2,1,1,1,1
1,31,3109,2,1026,706,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,709,,1,2,,1,1,10,2,,,,1,1,1,2,2,2,"2",1,2,2,2,2,2,1
1,31,3109,2,1026,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,711,,1,2,,1,1,10,,,,,2,,,,,,,,,,,,,
1,31,3109,2,1026,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3109,2,1026,714,,1,2,,1,1,10,,,,,1,1,1,2,2,2,"1",1,2,2,2,2,2,1
1,31,3109,2,1026,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3111,2,2966,701,,1,3,,1,2,,,,,,1,1,1,2,1,2,,1,1,1,1,1,1,1
1,31,3111,2,2966,702,,1,3,,1,2,,,,,,1,1,1,2,1,2,,1,1,1,1,2,1,1
1,31,3111,2,2966,703,,1,3,,1,2,,,,,,1,1,1,2,1,2,,1,1,1,1,1,1,1
1,31,3111,2,2966,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3111,2,2966,705,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3111,2,2966,706,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3111,2,2966,707,,1,1,,1,1,,,,,,1,2,1,2,1,1,,1,2,2,1,2,2,2
1,31,3111,2,2966,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3111,2,2966,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3111,2,2966,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3111,2,2966,711,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3111,2,2966,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3111,2,2966,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3111,2,2966,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3111,2,2966,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,701,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,702,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,705,,1,1,,1,1,3,,,,,1,1,2,2,2,2,,1,1,2,1,1,1,1
1,31,3112,2,350,706,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,707,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,709,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,710,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,711,,1,9,,1,1,8,,,,,1,1,1,2,2,2,,1,1,2,1,2,2,1
1,31,3112,2,350,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3112,2,350,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3113,2,332,701,,1,3,,1,1,2,10,,,,2,,,,,,,,,,,,,
1,31,3113,2,332,702,,1,11,,1,10,1,,,,,1,2,1,2,2,2,,2,2,1,1,1,1,1
1,31,3113,2,332,703,,1,1,,2,,,,,,,,,,,,,,,,,,,,
1,31,3113,2,332,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3113,2,332,705,,1,1,,1,1,2,,,,,1,1,1,2,2,2,,2,1,1,1,2,1,1
1,31,3113,2,332,706,,1,1,,1,1,2,,,,,1,1,1,2,2,2,,2,1,1,1,2,1,1
1,31,3113,2,332,707,,1,1,,1,1,2,,,,,1,1,1,2,2,2,,2,1,1,1,2,1,1
1,31,3113,2,332,708,,1,1,,1,1,2,,,,,1,1,1,2,2,2,,2,1,1,1,2,1,1
1,31,3113,2,332,709,,1,3,,1,2,1,4,,,,1,1,1,2,2,2,,1,1,1,1,2,1,1
1,31,3113,2,332,710,,1,3,,1,2,1,4,,,,1,1,1,2,2,2,,1,1,1,1,2,1,1
1,31,3113,2,332,711,,1,3,,1,2,1,,,,,1,1,1,2,2,2,,2,2,2,2,2,1,1
1,31,3113,2,332,712,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3113,2,332,713,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3113,2,332,714,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3113,2,332,715,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3115,2,680,701,,1,9,,2,,,,,,,,,,,,,,,,,,,,
1,31,3115,2,680,702,,1,9,,2,,,,,,,,,,,,,,,,,,,,
1,31,3115,2,680,703,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3115,2,680,704,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3115,2,680,705,,1,1,,1,1,2,8,,,,1,1,1,2,1,2,,1,2,2,1,2,2,1
1,31,3115,2,680,706,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3115,2,680,707,,1,1,,1,1,2,9,,,,1,2,2,1,1,2,,1,2,2,1,2,2,1
1,31,3115,2,680,708,,2,,,,,,,,,,,,,,,,,,,,,,,
1,31,3115,2,680,709,,1,2,,1,2,,,,,,1,,,,,,,2,2,1,1,2,2,2
