"zone","state","lga","sector","ea","pid","sc1q2","sc1q3","sc1q5","sc1q6"
3,17,1706,2,284,1,1,50,50,51
3,17,1706,2,284,2,1,60,60,51
3,17,1706,2,284,3,1,62,55,51
3,17,1710,2,546,1,1,60,60,51
3,17,1710,2,546,2,1,35,35,51
3,17,1710,2,546,3,1,30,30,34
3,17,1710,2,546,4,1,61,61,51
3,17,1710,2,546,5,1,35,35,51
3,17,1710,2,546,6,2,48,48,51
3,17,1710,2,546,7,1,40,40,14
3,17,1712,2,794,1,1,56,56,28
3,17,1712,2,794,2,1,55,52,28
3,17,1712,2,794,3,1,60,60,51
3,17,1712,2,794,4,1,56,56,52
3,17,1712,2,794,5,1,49,49,51
3,17,1713,1,226,1,1,60,55,51
3,17,1713,1,226,2,1,46,42,34
3,17,1713,1,226,3,1,50,45,51
3,17,1713,1,226,4,1,35,30,51
3,17,1713,1,226,5,1,70,60,51
3,17,1715,2,2244,1,1,43,30,26
3,17,1715,2,2244,2,1,30,23,51
3,17,1715,2,2244,3,1,33,26,16
3,17,1715,2,2244,4,1,52,48,33
3,17,1715,2,2244,5,1,40,38,51
3,17,1715,2,2244,6,1,40,33,16
3,17,1715,2,2244,7,1,49,42,0
3,17,1716,2,1452,1,1,60,60,51
3,17,1716,2,1452,2,1,50,50,31
3,17,1716,2,1452,3,1,55,55,51
3,17,1716,2,1452,4,1,35,35,16
3,17,1716,2,1452,5,1,30,30,16
3,17,1716,2,1452,6,1,28,28,16
3,17,1719,2,1354,1,1,60,60,52
3,17,1719,2,1354,2,1,56,41,51
3,17,1719,2,1354,3,1,70,70,0
3,17,1719,2,1354,4,1,67,67,51
3,17,1719,2,1354,5,1,30,30,0
3,17,1722,2,96,1,1,52,16,51
3,17,1722,2,96,2,1,41,41,31
3,17,1722,2,96,3,1,60,17,51
3,17,1722,2,96,4,1,43,43,51
3,17,1722,2,96,5,1,42,42,51
3,17,1724,2,786,1,1,65,65,51
3,17,1724,2,786,2,1,43,43,51
3,17,1724,2,786,3,1,45,48,51
3,17,1724,2,786,4,1,50,50,51
3,17,1724,2,786,5,1,55,55,51
3,17,1727,2,634,1,1,50,50,51
3,17,1727,2,634,2,1,35,35,34
3,17,1727,2,634,3,1,55,55,51
3,17,1727,2,634,4,1,50,50,51
3,17,1727,2,634,5,1,30,30,51
3,17,1727,2,634,6,2,38,30,51
3,17,1727,2,634,7,1,52,52,51
3,17,1727,2,634,8,1,32,32,51
3,17,1727,2,634,9,1,60,60,52
3,18,1803,2,840,1,1,60,42,51
3,18,1803,2,840,2,1,47,35,51
3,18,1803,2,840,3,1,38,38,0
3,18,1803,2,840,4,1,43,43,51
3,18,1803,2,840,5,1,31,31,51
3,18,1803,2,840,6,1,46,35,51
3,18,1803,2,840,7,1,28,28,26
3,18,1804,1,2690,1,1,75,75,51
3,18,1804,1,2690,2,1,83,83,51
3,18,1804,1,2690,3,1,64,40,51
3,18,1804,1,2690,4,1,32,4,31
3,18,1804,1,2690,5,1,57,21,52
3,18,1804,1,2690,6,1,45,10,41
3,18,1804,1,2690,7,1,50,50,33
3,18,1805,2,534,1,1,64,64,0
3,18,1805,2,534,2,1,22,22,51
3,18,1805,2,534,3,1,31,31,51
3,18,1805,2,534,4,1,53,53,0
3,18,1805,2,534,5,1,35,35,51
3,18,1805,2,534,6,1,37,37,0
3,18,1805,2,534,7,1,43,43,51
3,18,1808,2,1726,1,1,34,34,16
3,18,1808,2,1726,2,1,35,35,26
3,18,1808,2,1726,3,1,45,45,24
3,18,1808,2,1726,4,1,32,32,16
3,18,1808,2,1726,5,1,34,34,16
3,18,1808,2,1726,6,1,32,32,15
3,18,1809,1,1272,1,1,75,75,52
3,18,1809,1,1272,2,1,53,10,0
3,18,1809,1,1272,3,1,60,20,0
3,18,1809,1,1272,4,1,50,10,51
3,18,1809,1,1272,5,1,58,20,51
3,18,1809,1,1272,6,1,52,13,51
3,18,1809,1,1272,7,1,45,45,31
3,18,1809,1,1272,8,1,34,34,34
3,18,1811,2,364,1,1,57,57,14
3,18,1811,2,364,2,1,42,42,0
3,18,1811,2,364,3,1,50,50,0
3,18,1811,2,364,4,1,51,4,31
3,18,1811,2,364,5,1,35,4,31
3,18,1811,2,364,6,1,37,37,0
3,18,1814,2,678,1,1,84,10,0
3,18,1814,2,678,2,1,57,10,51
3,18,1814,2,678,3,1,20,10,0
3,18,1814,2,678,4,1,45,9,0
3,18,1814,2,678,5,1,55,23,0
3,18,1814,2,678,6,1,38,16,0
3,18,1814,2,678,7,1,40,16,0
3,18,1814,2,678,8,1,52,52,51
3,18,1816,1,378,1,1,52,32,51
3,18,1816,1,378,2,1,35,14,0
3,18,1816,1,378,3,1,43,25,16
3,18,1816,1,378,4,1,48,9,0
3,18,1816,1,378,5,1,35,12,51
3,18,1816,1,378,6,1,30,12,31
3,18,1817,2,370,1,1,65,65,0
3,18,1817,2,370,2,1,28,28,16
3,18,1817,2,370,3,1,37,37,0
3,18,1817,2,370,4,1,35,35,0
3,18,1817,2,370,5,1,45,45,34
3,18,1817,2,370,6,1,27,27,31
3,18,1817,2,370,7,1,38,38,0
3,18,1820,2,450,1,1,63,40,41
3,18,1820,2,450,2,1,27,27,41
3,18,1820,2,450,3,1,35,35,16
3,18,1820,2,450,4,1,67,48,0
3,18,1820,2,450,5,1,75,48,0
3,18,1820,2,450,6,1,70,48,0
3,18,1822,2,1654,1,1,45,45,28
3,18,1822,2,1654,2,1,42,42,41
3,18,1822,2,1654,3,1,50,50,25
3,18,1822,2,1654,4,1,34,34,51
3,18,1822,2,1654,5,1,63,63,51
3,18,1822,2,1654,6,1,36,36,51
3,18,1823,1,1822,1,1,43,43,51
3,18,1823,1,1822,2,1,33,33,16
3,18,1823,1,1822,3,1,28,28,31
3,18,1823,1,1822,4,1,53,53,51
3,18,1823,1,1822,5,1,55,55,51
3,18,1823,1,1822,6,1,38,38,26
3,18,1823,1,1822,7,1,50,50,51
3,19,1901,2,640,1,1,45,45,51
3,19,1901,2,640,2,2,26,25,51
3,19,1901,2,640,3,1,60,60,42
3,19,1901,2,640,4,1,40,40,51
3,19,1901,2,640,5,1,41,41,16
3,19,1902,2,52,1,1,51,51,51
3,19,1902,2,52,2,2,40,21,51
3,19,1902,2,52,3,1,75,75,51
3,19,1902,2,52,4,1,35,35,51
3,19,1902,2,52,5,2,30,30,51
3,19,1905,2,1290,1,1,65,65,51
3,19,1905,2,1290,2,1,45,45,16
3,19,1905,2,1290,3,1,21,21,28
3,19,1905,2,1290,4,1,48,48,51
3,19,1905,2,1290,5,2,45,45,51
3,19,1908,2,284,1,1,45,45,0
3,19,1908,2,284,2,1,70,70,51
3,19,1908,2,284,3,2,34,20,51
3,19,1908,2,284,4,1,42,42,0
3,19,1908,2,284,5,1,45,45,0
3,19,1910,2,808,1,1,57,57,41
3,19,1910,2,808,2,1,38,38,24
3,19,1910,2,808,3,2,55,55,52
3,19,1910,2,808,4,1,23,23,23
3,19,1912,1,1510,1,1,25,25,33
3,19,1912,1,1510,2,1,40,40,33
3,19,1912,1,1510,3,2,20,20,16
3,19,1912,1,1510,4,2,38,38,16
3,19,1912,1,1510,5,1,45,45,16
3,19,1914,2,934,1,1,50,50,51
3,19,1914,2,934,2,2,30,30,51
3,19,1914,2,934,3,1,40,40,51
3,19,1914,2,934,4,1,30,30,51
3,19,1914,2,934,5,2,30,30,51
3,19,1916,2,1516,1,1,48,48,51
3,19,1916,2,1516,2,2,38,38,51
3,19,1916,2,1516,3,1,43,43,27
3,19,1916,2,1516,4,1,41,41,41
3,19,1916,2,1516,5,2,53,53,31
3,19,1919,2,366,1,1,60,60,0
3,19,1919,2,366,2,1,40,40,16
3,19,1919,2,366,3,1,65,65,51
3,19,1919,2,366,4,1,60,60,51
3,19,1919,2,366,5,1,40,40,51
3,19,1919,2,366,6,2,50,50,51
3,19,1921,1,842,1,1,59,59,27
3,19,1921,1,842,2,2,36,23,51
3,19,1921,1,842,3,1,80,80,51
3,19,1921,1,842,4,2,41,11,41
3,19,1921,1,842,5,1,35,35,27
3,19,1923,2,284,1,1,65,65,42
3,19,1923,2,284,2,1,45,45,16
3,19,1923,2,284,3,1,45,45,16
3,19,1923,2,284,4,1,65,45,51
3,19,1923,2,284,5,1,35,35,16
3,19,1925,1,2858,1,1,30,30,16
3,19,1925,1,2858,2,1,46,46,16
3,19,1925,1,2858,3,2,21,21,16
3,19,1925,1,2858,4,1,40,40,32
3,19,1925,1,2858,5,1,45,45,51
3,19,1925,2,3394,1,1,47,47,16
3,19,1925,2,3394,2,2,35,35,0
3,19,1925,2,3394,3,1,30,29,23
3,19,1925,2,3394,4,1,80,80,51
3,19,1925,2,3394,5,2,30,6,41
3,19,1928,2,526,1,1,30,30,41
3,19,1928,2,526,2,1,40,40,34
3,19,1928,2,526,3,2,50,50,51
3,19,1928,2,526,4,1,50,50,16
3,19,1928,2,526,5,1,60,60,51
3,19,1932,2,562,1,1,45,45,34
3,19,1932,2,562,2,1,75,75,51
3,19,1932,2,562,3,2,55,55,51
3,19,1932,2,562,4,1,54,54,51
3,19,1932,2,562,5,1,50,50,16
3,19,1934,2,386,1,1,48,48,32
3,19,1934,2,386,2,1,45,45,41
3,19,1934,2,386,3,1,55,55,51
3,19,1934,2,386,4,2,40,40,27
3,19,1934,2,386,5,1,35,35,16
3,19,1936,2,1994,1,1,57,57,51
3,19,1936,2,1994,2,2,34,13,51
3,19,1936,2,1994,3,1,80,40,51
3,19,1936,2,1994,4,1,40,30,23
3,19,1936,2,1994,5,2,35,20,31
3,19,1937,2,432,1,1,32,32,42
3,19,1937,2,432,2,2,25,25,27
3,19,1937,2,432,3,1,37,37,27
3,19,1937,2,432,4,2,25,25,23
3,19,1937,2,432,5,1,30,30,43
3,19,1941,2,518,1,1,41,41,23
3,19,1941,2,518,2,2,30,30,16
3,19,1941,2,518,3,1,55,55,51
3,19,1941,2,518,4,1,38,38,41
3,19,1941,2,518,5,2,21,21,16
3,19,1943,2,668,1,1,50,50,51
3,19,1943,2,668,2,1,70,70,51
3,19,1943,2,668,3,2,48,48,51
3,19,1943,2,668,4,1,30,30,51
3,19,1943,2,668,5,2,25,10,51
3,20,2001,2,1354,1,1,61,61,41
3,20,2001,2,1354,2,1,40,40,41
3,20,2001,2,1354,3,2,46,46,31
3,20,2001,2,1354,4,1,43,43,31
3,20,2001,2,1354,5,1,50,50,15
3,20,2003,2,784,1,1,42,15,31
3,20,2003,2,784,2,1,70,70,51
3,20,2003,2,784,3,1,60,60,13
3,20,2003,2,784,4,1,70,70,51
3,20,2003,2,784,5,1,40,40,51
3,20,2003,2,784,6,1,60,60,0
3,20,2005,2,970,1,1,71,21,0
3,20,2005,2,970,2,1,50,28,21
3,20,2005,2,970,3,1,51,25,51
3,20,2005,2,970,4,1,52,31,16
3,20,2005,2,970,5,1,52,25,16
3,20,2005,2,970,6,1,60,30,0
3,20,2005,2,970,7,2,30,20,51
3,20,2005,2,970,8,2,35,16,51
3,20,2008,2,1474,1,1,58,58,51
3,20,2008,2,1474,2,1,55,55,51
3,20,2008,2,1474,3,1,55,55,51
3,20,2008,2,1474,4,1,60,60,51
3,20,2008,2,1474,5,1,51,51,51
3,20,2009,2,240,1,1,71,71,51
3,20,2009,2,240,2,1,60,60,51
3,20,2009,2,240,3,1,56,56,51
3,20,2009,2,240,4,1,50,50,52
3,20,2009,2,240,5,1,63,63,0
3,20,2012,1,844,1,1,46,11,43
3,20,2012,1,844,2,1,49,20,43
3,20,2012,1,844,3,1,49,15,43
3,20,2012,1,844,4,1,47,5,43
3,20,2012,1,844,5,1,43,15,43
3,20,2013,2,1232,1,1,66,66,0
3,20,2013,2,1232,2,1,61,61,51
3,20,2013,2,1232,3,1,51,51,51
3,20,2013,2,1232,4,1,55,55,51
3,20,2013,2,1232,5,1,49,49,51
3,20,2015,2,1746,1,1,70,70,0
3,20,2015,2,1746,2,1,43,4,31
3,20,2015,2,1746,3,1,45,5,23
3,20,2015,2,1746,4,1,48,48,0
3,20,2015,2,1746,5,1,40,40,0
3,20,2015,2,1746,6,1,50,50,0
3,20,2018,2,1134,1,1,47,47,0
3,20,2018,2,1134,2,1,40,40,16
3,20,2018,2,1134,3,1,70,70,0
3,20,2018,2,1134,4,1,60,60,0
3,20,2018,2,1134,5,1,42,10,28
3,20,2019,2,344,1,1,61,61,16
3,20,2019,2,344,2,1,59,59,51
3,20,2019,2,344,3,1,54,54,16
3,20,2019,2,344,4,1,60,60,16
3,20,2019,2,344,5,1,48,48,22
3,20,2021,1,3300,1,1,63,14,31
3,20,2021,1,3300,2,1,50,19,28
3,20,2021,1,3300,3,1,55,10,43
3,20,2021,1,3300,4,1,44,14,27
3,20,2021,1,3300,5,1,46,9,43
3,20,2021,1,3300,6,1,47,15,43
3,20,2022,2,1130,1,1,50,50,0
3,20,2022,2,1130,2,1,40,7,51
3,20,2022,2,1130,3,1,35,35,51
3,20,2022,2,1130,4,1,50,47,0
3,20,2022,2,1130,5,1,35,35,0
3,20,2022,2,1130,6,1,35,35,0
3,20,2025,2,760,1,1,56,56,51
3,20,2025,2,760,2,1,53,53,31
3,20,2025,2,760,3,1,65,30,41
3,20,2025,2,760,4,2,41,25,41
3,20,2025,2,760,5,1,44,44,31
3,20,2025,2,1304,1,1,60,60,16
3,20,2025,2,1304,2,1,40,40,0
3,20,2025,2,1304,3,1,65,65,52
3,20,2025,2,1304,4,1,85,85,51
3,20,2025,2,1304,5,1,55,55,15
3,20,2028,2,498,1,1,64,64,41
3,20,2028,2,498,2,1,52,52,31
3,20,2028,2,498,3,1,43,43,41
3,20,2028,2,498,4,1,50,50,51
3,20,2028,2,498,5,2,47,47,52
3,20,2030,2,1050,1,1,40,7,11
3,20,2030,2,1050,2,1,70,30,52
3,20,2030,2,1050,3,1,60,30,52
3,20,2030,2,1050,4,1,42,30,51
3,20,2030,2,1050,5,1,50,30,0
3,20,2030,2,1050,6,1,49,30,52
3,20,2032,1,1390,1,1,35,35,0
3,20,2032,1,1390,2,1,45,46,51
3,20,2032,1,1390,3,1,71,71,42
3,20,2032,1,1390,4,2,45,45,0
3,20,2032,1,1390,5,1,46,46,41
3,20,2032,1,1390,6,1,55,55,31
3,20,2032,2,1772,1,1,65,56,0
3,20,2032,2,1772,2,1,67,56,0
3,20,2032,2,1772,3,1,46,46,0
3,20,2032,2,1772,4,1,70,50,51
3,20,2032,2,1772,5,1,28,28,16
3,20,2032,2,1772,6,1,70,56,0
3,20,2032,2,1772,7,1,65,50,51
3,21,2102,2,1124,1,1,60,60,51
3,21,2102,2,1124,2,2,50,50,51
3,21,2102,2,1124,3,2,35,35,51
3,21,2102,2,1124,4,1,50,50,51
3,21,2102,2,1124,5,1,80,80,51
3,21,2102,2,1124,6,1,40,15,41
3,21,2102,2,1124,7,1,70,70,51
3,21,2106,2,236,1,1,67,50,28
3,21,2106,2,236,2,2,46,30,51
3,21,2106,2,236,3,1,44,44,34
3,21,2106,2,236,4,1,49,49,34
3,21,2106,2,236,5,1,45,44,28
3,21,2106,2,2822,1,1,65,33,51
3,21,2106,2,2822,2,1,38,33,51
3,21,2106,2,2822,3,1,36,32,16
3,21,2106,2,2822,4,2,31,10,32
3,21,2106,2,2822,5,1,35,31,34
3,21,2106,2,2822,6,1,34,30,41
3,21,2108,1,520,1,1,62,62,41
3,21,2108,1,520,2,2,40,40,51
3,21,2108,1,520,3,1,35,35,33
3,21,2108,1,520,4,1,46,46,33
3,21,2108,1,520,5,1,66,66,33
3,21,2109,2,38,1,1,80,80,51
3,21,2109,2,38,2,2,55,55,51
3,21,2109,2,38,3,1,40,40,33
3,21,2109,2,38,4,1,35,35,16
3,21,2109,2,38,5,1,67,67,51
3,21,2109,2,38,6,1,60,60,51
3,21,2109,2,38,7,1,30,30,51
3,21,2111,2,180,1,1,65,65,41
3,21,2111,2,180,2,2,50,35,51
3,21,2111,2,180,3,1,45,45,28
3,21,2111,2,180,4,1,40,40,51
3,21,2111,2,180,5,1,47,47,51
3,21,2111,2,180,6,1,50,50,51
3,21,2111,2,180,7,1,45,45,51
3,21,2115,2,926,1,1,60,60,51
3,21,2115,2,926,2,2,40,40,0
3,21,2115,2,926,3,1,27,27,51
3,21,2115,2,926,4,1,65,51,0
3,21,2115,2,926,5,1,60,60,0
3,21,2117,2,554,1,1,30,30,28
3,21,2117,2,554,2,2,22,22,51
3,21,2117,2,554,3,1,45,45,51
3,21,2117,2,554,4,1,42,42,51
3,21,2117,2,554,5,1,28,28,28
3,21,2117,2,554,6,1,42,42,51
3,21,2117,2,554,7,1,43,43,51
3,21,2119,2,2146,1,1,48,48,28
3,21,2119,2,2146,2,2,34,17,16
3,21,2119,2,2146,3,1,52,52,28
3,21,2119,2,2146,4,1,28,18,28
3,21,2119,2,2146,5,1,63,25,51
3,21,2119,2,2146,6,1,39,39,28
3,21,2119,2,3956,1,1,57,19,
3,21,2119,2,3956,2,2,49,19,
3,21,2119,2,3956,3,1,40,17,
3,21,2119,2,3956,4,1,24,17,32
3,21,2119,2,3956,5,1,46,12,
3,21,2119,2,3956,6,1,35,17,
1,22,2201,2,422,1,1,59,20,0
1,22,2201,2,422,2,1,59,34,0
1,22,2201,2,422,3,2,60,18,42
1,22,2201,2,422,4,1,40,24,16
1,22,2201,2,422,5,1,68,20,16
1,22,2203,2,266,1,1,42,12,34
1,22,2203,2,266,2,1,40,40,16
1,22,2203,2,266,3,1,32,10,26
1,22,2203,2,266,4,2,30,7,26
1,22,2203,2,266,5,1,36,7,26
1,22,2203,2,530,1,1,80,80,14
1,22,2203,2,530,2,1,80,80,0
1,22,2203,2,530,3,1,55,55,15
1,22,2203,2,530,4,1,65,5,16
1,22,2203,2,530,5,1,78,9,16
1,22,2205,2,664,1,1,70,70,0
1,22,2205,2,664,2,1,50,31,34
1,22,2205,2,664,3,1,35,28,26
1,22,2205,2,664,4,1,40,40,26
1,22,2205,2,664,5,2,42,20,34
1,22,2205,2,2432,1,1,61,25,0
1,22,2205,2,2432,2,1,55,55,0
1,22,2205,2,2432,3,1,37,35,16
1,22,2205,2,2432,4,1,38,38,0
1,22,2205,2,2432,5,2,37,37,0
1,22,2209,1,792,1,1,70,56,42
1,22,2209,1,792,2,1,64,25,43
1,22,2209,1,792,3,1,53,29,42
1,22,2209,1,792,4,2,52,20,42
1,22,2209,1,792,5,1,64,19,42
1,22,2211,2,594,1,1,71,71,0
1,22,2211,2,594,2,1,25,25,41
1,22,2211,2,594,3,2,45,45,0
1,22,2211,2,594,4,1,28,28,41
1,22,2211,2,594,5,1,30,30,26
1,22,2211,1,806,1,1,80,50,0
1,22,2211,1,806,2,1,75,40,14
1,22,2211,1,806,3,2,82,82,0
1,22,2211,1,806,4,1,65,30,0
1,22,2211,1,806,5,1,56,30,26
1,22,2214,2,1354,1,1,61,50,16
1,22,2214,2,1354,2,1,86,80,0
1,22,2214,2,1354,3,1,60,50,12
1,22,2214,2,1354,4,1,75,63,0
1,22,2214,2,1354,5,2,40,15,15
1,22,2216,1,428,1,1,60,60,0
1,22,2216,1,428,2,1,55,21,41
1,22,2216,1,428,3,1,26,20,41
1,22,2216,1,428,4,1,38,20,34
1,22,2216,1,428,5,2,38,15,16
1,22,2218,2,596,1,1,65,30,14
1,22,2218,2,596,2,1,65,40,16
1,22,2218,2,596,3,1,48,9,26
1,22,2218,2,596,4,2,22,6,23
1,22,2218,2,596,5,1,47,10,42
1,22,2220,1,1296,1,1,56,45,42
1,22,2220,1,1296,2,1,50,40,34
1,22,2220,1,1296,3,1,58,50,34
1,22,2220,1,1296,4,2,45,35,34
1,22,2220,1,1296,5,1,56,56,42
1,23,2302,2,1982,1,1,93,93,0
1,23,2302,2,1982,2,1,91,91,51
1,23,2302,2,1982,3,1,44,44,41
1,23,2302,2,1982,4,1,48,48,43
1,23,2302,2,1982,5,1,87,87,51
1,23,2302,2,1982,6,1,44,44,42
1,23,2302,2,1982,7,1,35,35,34
1,23,2303,2,2348,1,1,63,41,0
1,23,2303,2,2348,2,1,62,2,34
1,23,2303,2,2348,3,1,44,31,0
1,23,2303,2,2348,4,1,48,26,0
1,23,2303,2,2348,5,1,54,36,0
1,23,2304,2,322,1,1,68,68,43
1,23,2304,2,322,2,1,75,75,16
1,23,2304,2,322,3,1,53,53,34
1,23,2304,2,322,4,2,73,73,0
1,23,2304,2,322,5,2,45,45,16
1,23,2304,2,322,6,1,75,75,16
1,23,2304,2,322,7,2,52,52,42
1,23,2306,1,970,1,1,51,29,28
1,23,2306,1,970,2,1,65,25,16
1,23,2306,1,970,3,1,29,25,34
1,23,2306,1,970,4,2,43,20,41
1,23,2306,1,970,5,1,21,21,26
1,23,2306,1,970,6,1,28,28,34
1,23,2307,1,78,1,1,82,82,52
1,23,2307,1,78,2,1,72,72,52
1,23,2307,1,78,3,2,49,17,14
1,23,2307,1,78,4,2,53,22,16
1,23,2307,1,78,5,1,29,23,34
1,23,2307,1,78,6,1,46,30,33
1,23,2307,1,2316,1,1,79,79,16
1,23,2307,1,2316,2,1,54,54,43
1,23,2307,1,2316,3,2,51,51,16
1,23,2307,1,2316,4,1,45,45,34
1,23,2307,1,2316,5,1,35,35,34
1,23,2307,1,2316,6,1,30,30,41
1,23,2308,1,556,1,1,69,69,51
1,23,2308,1,556,2,2,60,60,0
1,23,2308,1,556,3,1,52,52,41
1,23,2308,1,556,4,1,35,35,41
1,23,2308,1,556,5,1,29,29,26
1,23,2308,1,5180,1,1,78,78,0
1,23,2308,1,5180,2,1,71,70,51
1,23,2308,1,5180,3,1,36,36,26
1,23,2308,1,5180,4,2,59,30,0
1,23,2308,1,5180,5,1,28,28,26
1,23,2309,2,998,1,1,67,36,0
1,23,2309,2,998,2,1,41,16,0
1,23,2309,2,998,3,1,29,11,41
1,23,2309,2,998,4,1,43,20,0
1,23,2309,2,998,5,2,64,29,0
1,23,2311,2,516,1,1,56,56,42
1,23,2311,2,516,2,1,52,52,21
1,23,2311,2,516,3,1,55,55,16
1,23,2311,2,516,4,1,49,49,26
1,23,2311,2,516,5,1,58,58,41
1,23,2311,2,516,6,2,53,53,41
1,23,2315,2,924,1,1,90,93,0
1,23,2315,2,924,2,1,70,70,42
1,23,2315,2,924,3,1,85,86,51
1,23,2315,2,924,4,1,65,65,41
1,23,2315,2,924,5,1,42,42,16
1,23,2315,2,924,6,2,49,49,0
1,23,2316,1,140,1,1,69,69,41
1,23,2316,1,140,2,1,78,78,51
1,23,2316,1,140,3,1,41,41,16
1,23,2316,1,140,4,1,70,70,51
1,23,2316,1,140,5,1,71,71,51
1,23,2316,1,140,6,1,68,68,16
1,23,2316,1,140,7,2,73,73,51
6,24,2401,1,766,1,1,60,18,33
6,24,2401,1,766,2,1,43,40,42
6,24,2401,1,766,3,1,61,20,26
6,24,2401,1,766,4,1,62,23,26
6,24,2401,1,766,5,1,58,16,26
6,24,2403,1,674,1,1,90,8,14
6,24,2403,1,674,2,1,60,6,16
6,24,2403,1,674,3,1,35,7,16
6,24,2403,1,674,4,2,55,8,26
6,24,2403,1,674,5,1,67,31,42
6,24,2403,1,674,6,1,63,23,33
6,24,2403,1,1588,1,1,72,73,16
6,24,2403,1,1588,2,1,42,42,42
6,24,2403,1,1588,3,1,68,68,26
6,24,2403,1,1588,4,1,72,72,16
6,24,2403,1,3592,1,1,58,30,26
6,24,2403,1,3592,2,1,60,25,26
6,24,2403,1,3592,3,1,35,10,43
6,24,2403,1,3592,4,1,62,25,42
6,24,2403,1,3592,5,1,69,28,41
6,24,2403,1,7586,1,1,55,55,26
6,24,2403,1,7586,2,1,40,40,26
6,24,2403,1,7586,3,1,76,76,0
6,24,2403,1,7586,4,1,76,70,42
6,24,2403,1,7586,5,1,54,6,42
6,24,2403,1,7586,6,2,46,15,32
6,24,2405,1,134,1,1,70,40,26
6,24,2405,1,134,2,1,52,35,26
6,24,2405,1,134,3,1,50,38,33
6,24,2405,1,134,4,2,72,41,26
6,24,2405,1,134,5,1,49,30,16
6,24,2407,2,396,1,1,51,41,16
6,24,2407,2,396,2,1,61,41,16
6,24,2407,2,396,3,2,28,20,16
6,24,2407,2,396,4,1,50,30,41
6,24,2407,2,396,5,1,52,30,33
6,24,2407,2,396,6,1,60,30,16
6,24,2408,1,2074,1,2,62,9,34
6,24,2408,1,2074,2,2,30,3,26
6,24,2408,1,2074,3,1,65,10,26
6,24,2408,1,2074,4,1,46,5,42
6,24,2408,1,2074,5,1,35,4,26
6,24,2411,1,788,1,1,75,33,41
6,24,2411,1,788,2,1,52,26,42
6,24,2411,1,788,3,2,38,38,26
6,24,2411,1,788,4,2,77,40,42
6,24,2411,1,788,5,1,75,38,42
6,24,2412,1,2798,1,1,61,7,25
6,24,2412,1,2798,2,1,85,85,0
6,24,2412,1,2798,3,1,60,30,16
6,24,2412,1,2798,4,1,44,9,26
6,24,2412,1,2798,5,2,58,7,26
6,24,2413,1,306,1,2,55,25,26
6,24,2413,1,306,2,2,47,25,42
6,24,2413,1,306,3,2,70,30,33
6,24,2413,1,306,4,1,40,10,42
6,24,2413,1,306,5,1,47,38,41
6,24,2415,1,696,1,2,49,21,26
6,24,2415,1,696,2,2,55,10,41
6,24,2415,1,696,3,1,57,22,14
6,24,2415,1,696,4,1,64,16,42
6,24,2417,1,112,1,1,67,67,0
6,24,2417,1,112,2,1,62,40,16
6,24,2417,1,112,3,1,45,20,42
6,24,2417,1,112,4,1,47,9,42
6,24,2417,1,112,5,1,69,60,16
6,24,2417,1,112,6,1,80,80,16
6,24,2417,1,924,1,1,77,31,0
6,24,2417,1,924,2,1,63,31,26
6,24,2417,1,924,3,1,60,31,26
6,24,2417,1,924,4,1,66,31,26
6,24,2417,1,924,5,1,66,18,26
6,24,2417,1,924,6,1,54,31,26
6,24,2417,1,924,7,1,49,20,26
6,24,2418,1,1770,1,1,62,31,16
6,24,2418,1,1770,2,1,55,31,42
6,24,2418,1,1770,3,1,30,20,42
6,24,2418,1,1770,4,2,50,15,26
6,24,2419,1,330,1,1,73,73,26
6,24,2419,1,330,2,1,40,20,42
6,24,2419,1,330,3,1,90,50,0
6,24,2419,1,330,4,1,50,48,26
6,24,2419,1,330,5,1,78,78,26
6,24,2419,1,330,6,2,50,25,42
6,24,2419,1,330,7,1,,,
6,24,2420,1,402,1,1,90,35,0
6,24,2420,1,402,2,1,76,33,34
6,24,2420,1,402,3,1,60,33,34
6,24,2420,1,402,4,1,65,33,28
6,24,2420,1,402,5,2,50,33,26
1,25,2502,2,728,1,1,47,28,52
1,25,2502,2,728,2,1,45,28,52
1,25,2502,2,728,3,1,55,28,52
1,25,2502,2,728,4,1,33,28,52
1,25,2502,2,728,5,1,52,29,52
1,25,2504,2,222,1,1,46,46,41
1,25,2504,2,222,2,1,55,40,0
1,25,2504,2,222,3,1,42,5,41
1,25,2504,2,222,4,1,38,38,41
1,25,2504,2,222,5,1,43,43,41
1,25,2507,2,814,1,1,90,90,0
1,25,2507,2,814,2,1,64,64,0
1,25,2507,2,814,3,1,45,45,26
1,25,2507,2,814,4,1,31,30,26
1,25,2508,1,2788,1,1,75,13,52
1,25,2508,1,2788,2,2,40,13,52
1,25,2508,1,2788,3,1,75,13,52
1,25,2508,1,2788,4,1,50,3,0
1,25,2508,1,2788,5,1,50,6,51
1,25,2509,2,248,1,1,58,58,16
1,25,2509,2,248,2,1,30,30,24
1,25,2509,2,248,3,1,40,40,0
1,25,2509,2,248,4,1,50,50,0
1,25,2509,2,248,5,1,35,35,34
1,25,2511,2,1424,1,1,70,70,0
1,25,2511,2,1424,2,1,25,25,26
1,25,2511,2,1424,3,1,35,35,41
1,25,2511,2,1424,4,1,40,20,26
1,25,2511,2,1424,5,1,40,5,41
1,25,2513,2,128,1,1,43,21,31
1,25,2513,2,128,2,1,57,57,16
1,25,2513,2,128,3,1,66,17,16
