"zone","state","lga","sector","ea","hhid","s12q1a","s12q1b","s12q1c","s12q1d","s12q1e","s12q1f","s12q1g","s12q1h","s12q1i","s12q2a","s12q2b","s12q3","s12q4a","s12q4b","s12q4c","s12q5","s12q6a","s12q6b","s12q6c","s12q6d","s12q6e","s12q6f","s12q7a","s12q7b","s12q7c","s12q7d"
1,26,2613,2,1462,260159,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2613,2,1462,260160,0,0,0,0,0,0,1,0,0,3,5,1,,,,2,,,,,,,,,,
1,26,2616,2,254,260161,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2616,2,254,260162,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2616,2,254,260163,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2616,2,254,260164,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2616,2,254,260165,0,0,0,0,0,0,0,0,0,3,3,2,,,,2,,,,,,,,,,
1,26,2616,2,254,260166,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2616,2,254,260167,0,0,0,0,0,0,0,0,0,3,3,2,,,,2,,,,,,,,,,
1,26,2616,2,254,260168,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2616,2,254,260169,1,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
1,26,2616,2,254,260170,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,6,,,,,,5,,,
1,26,2625,2,926,260171,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2625,2,926,260172,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2625,2,926,260173,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
1,26,2625,2,926,260174,,,,,,,,,,3,5,1,,,,2,,,,,,,,,,
1,26,2625,2,926,260175,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2625,2,926,260176,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2625,2,926,260177,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2625,2,926,260178,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2625,2,926,260179,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
1,26,2625,2,926,260180,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
6,27,2701,1,506,270001,0,0,0,1,1,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,27,2701,1,506,270002,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2701,1,506,270003,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2701,1,506,270004,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2701,1,506,270006,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,27,2701,1,506,270008,0,0,0,0,0,0,0,0,0,2,5,1,,,,2,,,,,,,,,,
6,27,2701,1,506,270009,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2704,2,204,270011,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2704,2,204,270012,1,0,0,2,0,0,1,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2704,2,204,270013,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2704,2,204,270015,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2704,2,204,270016,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2704,2,204,270017,0,0,0,0,0,0,0,0,0,3,,2,,,,2,,,,,,,,,,
6,27,2704,2,204,270018,0,0,0,1,1,0,2,1,0,2,0,1,,,,2,,,,,,,,,,
6,27,2704,2,204,270019,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,27,2704,2,204,270020,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2715,2,752,270021,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2715,2,752,270022,2,0,0,1,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,27,2715,2,752,270023,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2715,2,752,270024,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,27,2715,2,752,270025,1,1,2,2,1,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2715,2,752,270026,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,27,2715,2,752,270027,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2715,2,752,270028,1,1,1,1,0,0,0,1,0,2,,1,,,,2,,,,,,,,,,
6,27,2715,2,752,270029,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2715,2,752,270030,0,0,0,0,1,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,27,2709,1,1646,270031,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,27,2709,1,1646,270032,2,2,1,1,3,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
6,27,2709,1,1646,270033,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,27,2709,1,1646,270034,1,0,0,1,0,0,0,0,0,3,6,1,,,,1,9,1,,,,,5,10,,
6,27,2709,1,1646,270035,0,0,2,0,1,0,0,0,0,3,5,1,,,,1,,,,1,,,10,,,
6,27,2709,1,1646,270037,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,27,2709,1,1646,270038,3,1,2,4,0,0,0,0,1,2,0,1,,,,2,,,,,,,,,,
6,27,2709,1,1646,270039,0,0,0,0,0,0,0,0,0,3,,2,,,,2,,,,,,,,,,
6,27,2709,1,1646,270040,2,2,1,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2712,2,110,270041,0,0,0,0,0,0,0,0,0,2,5,1,,,,2,,,,,,,,,,
6,27,2712,2,110,270042,2,0,0,2,0,0,0,0,0,2,,1,,,,1,,,,1,,,10,,,
6,27,2712,2,110,270043,0,0,0,0,0,0,0,0,0,3,,2,,,,2,,,,,,,,,,
6,27,2712,2,110,270044,1,2,1,2,0,0,0,0,0,2,0,1,,,,1,1,2,6,3,4,5,9,5,8,
6,27,2712,2,110,270045,0,0,0,0,0,0,0,0,0,3,,2,,,,2,,,,,,,,,,
6,27,2712,2,110,270047,1,1,1,1,1,0,1,0,0,2,4,1,,,,2,,,,,,,,,,
6,27,2712,2,110,270048,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2712,2,110,270049,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,27,2712,2,110,270050,2,3,3,3,2,0,0,0,1,2,0,1,,,,2,,,,,,,,,,
6,27,2711,1,710,270051,1,1,0,0,1,0,0,0,0,2,5,1,,,,1,1,,,2,,,10,5,,
6,27,2711,1,710,270052,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2711,1,710,270053,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,27,2711,1,710,270054,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,27,2711,1,710,270055,0,0,0,0,0,0,0,0,0,3,0,2,,,,2,,,,,,,,,,
6,27,2711,1,710,270056,4,3,5,3,2,0,0,0,0,3,4,1,,,,1,9,,,1,,,6,6,,
6,27,2711,1,710,270057,1,0,0,6,4,0,0,0,0,2,5,1,,,,2,,,,,,,,,,
6,27,2711,1,710,270058,5,3,2,2,0,0,0,0,0,2,0,1,,,,1,9,1,,,,,5,,,
6,27,2711,1,710,270059,2,3,0,3,0,0,0,0,0,2,5,1,,,,2,,,,,,,,,,
6,27,2711,1,710,270060,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2703,1,1612,270061,0,2,0,2,1,0,0,0,0,3,,1,,,,1,7,,,1,,,6,5,10,"LACK OF MONEY"
6,27,2703,1,1612,270062,2,2,3,2,2,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,27,2703,1,1612,270063,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,27,2703,1,1612,270064,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2703,1,1612,270065,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2703,1,1612,270066,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2703,1,1612,270067,2,2,1,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2703,1,1612,270068,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,27,2703,1,1612,270069,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2707,1,1410,270071,0,0,0,0,0,0,0,0,0,2,5,1,,,,2,,,,,,,,,,
6,27,2707,1,1410,270072,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2707,1,1410,270074,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2707,1,1410,270075,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2707,1,1410,270076,0,0,0,0,0,0,0,0,0,3,,1,,,,1,5,,,2,,,5,,,
6,27,2707,1,1410,270077,1,2,1,2,0,0,0,0,0,2,,1,,,,1,,,,1,,,10,5,,
6,27,2707,1,1410,270078,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,27,2707,1,1410,270079,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2707,1,1410,270080,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2719,2,100,270081,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,27,2719,2,100,270082,0,3,0,4,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,27,2719,2,100,270083,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2719,2,100,270084,2,2,3,3,0,0,1,1,0,2,,1,,,,2,,,,,,,,,,
6,27,2719,2,100,270085,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2719,2,100,270086,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2719,2,100,270087,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,27,2719,2,100,270088,3,2,1,2,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,27,2719,2,100,270089,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2719,2,100,270090,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2703,1,1076,270091,2,2,1,1,2,0,1,1,0,2,0,1,,,,2,,,,,,,,,,
6,27,2703,1,1076,270092,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2703,1,1076,270093,2,0,2,1,0,0,0,1,0,2,,1,,,,2,,,,,,,,,,
6,27,2703,1,1076,270094,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2703,1,1076,270095,1,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,27,2703,1,1076,270096,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,27,2703,1,1076,270097,1,1,1,1,1,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2703,1,1076,270099,0,0,0,0,0,0,0,0,0,3,5,2,3,2,1,2,,,,,,,,,,
6,27,2703,1,1076,270100,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2707,1,2136,270101,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,27,2707,1,2136,270102,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2707,1,2136,270103,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,27,2707,1,2136,270104,0,0,0,0,0,0,0,1,0,2,,1,,,,2,,,,,,,,,,
6,27,2707,1,2136,270105,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2707,1,2136,270106,0,3,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2707,1,2136,270107,2,3,3,2,0,0,1,1,0,2,,1,,,,2,,,,,,,,,,
6,27,2707,1,2136,270108,2,1,1,1,1,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,27,2707,1,2136,270109,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,27,2707,1,2136,270110,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2806,1,802,280001,0,4,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2806,1,802,280003,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2806,1,802,280004,0,0,0,0,0,0,0,0,0,2,3,2,1,2,,2,,,,,,,,,,
6,28,2806,1,802,280005,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2806,1,802,280006,3,2,4,2,3,0,0,0,0,3,5,2,,,,2,,,,,,,,,,
6,28,2806,1,802,280007,1,2,2,1,0,1,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,28,2806,1,802,280009,3,3,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2806,1,164,280011,2,0,0,0,0,0,0,0,0,3,4,2,3,2,1,2,,,,,,,,,,
6,28,2806,1,164,280012,0,0,0,0,0,0,0,0,0,3,3,2,,,,2,,,,,,,,,,
6,28,2806,1,164,280013,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
6,28,2806,1,164,280014,3,3,2,3,0,0,0,0,0,3,5,1,,,,1,9,,,2,,,5,10,,"FINANCIAL DIFFICULTY"
6,28,2806,1,164,280015,0,0,0,0,0,0,0,0,0,,4,1,,,,2,,,,,,,,,,
6,28,2806,1,164,280016,0,0,0,0,0,0,0,0,0,2,3,2,1,2,3,2,,,,,,,,,,
6,28,2806,1,164,280017,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2806,1,164,280018,1,2,2,3,0,0,1,0,0,2,6,2,,,,2,,,,,,,,,,
6,28,2806,1,164,280019,3,4,4,3,3,0,4,0,0,2,4,1,,,,2,,,,,,,,,,
6,28,2806,1,164,280020,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2816,1,2302,280021,2,3,4,1,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2816,1,2302,280022,3,4,5,2,1,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2816,1,2302,280023,3,2,1,2,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2816,1,2302,280024,4,1,2,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2816,1,2302,280025,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2816,1,2302,280026,2,2,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,
6,28,2816,1,2302,280027,2,2,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2816,1,2302,280028,2,2,2,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2816,1,2302,280029,2,2,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2816,1,2302,280030,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2804,1,340,280031,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2804,1,340,280032,3,2,2,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2804,1,340,280034,2,0,0,0,0,0,0,0,0,3,,2,,,,2,,,,,,,,,,
6,28,2804,1,340,280035,2,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,28,2804,1,340,280036,7,7,7,4,0,0,2,1,0,3,,1,,,,2,,,,,,,,,,
6,28,2804,1,340,280037,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2804,1,340,280038,1,0,1,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,28,2804,1,340,280039,2,2,2,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
6,28,2802,2,566,280041,2,3,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,28,2802,2,566,280042,4,2,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2802,2,566,280043,2,2,2,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
6,28,2802,2,566,280044,2,2,2,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
6,28,2802,2,566,280045,2,5,3,2,1,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2802,2,566,280046,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2802,2,566,280047,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2802,2,566,280048,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2802,2,566,280049,4,3,3,4,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2802,2,566,280050,3,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2811,2,588,280051,7,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2811,2,588,280053,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2811,2,588,280054,2,2,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,28,2811,2,588,280055,2,1,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
6,28,2811,2,588,280056,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,28,2811,2,588,280057,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2811,2,588,280058,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,28,2811,2,588,280059,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,28,2811,2,588,280060,0,5,2,2,0,0,0,0,0,3,5,2,,,,2,,,,,,,,,,
6,28,2815,2,1164,280061,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2815,2,1164,280062,6,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,28,2815,2,1164,280066,6,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2815,2,1164,280068,3,2,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2815,2,1164,280070,3,4,2,2,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2816,2,3944,280071,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2816,2,3944,280072,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2816,2,3944,280074,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2816,2,3944,280075,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2816,2,3944,280076,2,2,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2816,2,3944,280077,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2816,2,3944,280078,2,2,2,0,0,0,0,0,0,1,0,1,,,,2,,,,,,,,,,
6,28,2816,2,3944,280079,3,4,2,2,3,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2816,2,3944,280080,3,4,4,3,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2814,1,1876,280081,2,2,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,28,2814,1,1876,280083,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
6,28,2814,1,1876,280084,3,0,2,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2814,1,1876,280085,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2814,1,1876,280086,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,28,2814,1,1876,280087,3,2,2,1,2,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,28,2814,1,1876,280088,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,28,2814,1,1876,280090,2,3,2,1,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,28,2810,2,2394,280091,4,2,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2810,2,2394,280092,4,4,3,3,2,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
6,28,2810,2,2394,280093,4,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2810,2,2394,280094,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2810,2,2394,280095,1,1,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2810,2,2394,280096,1,1,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2810,2,2394,280097,0,1,1,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2810,2,2394,280098,1,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2810,2,2394,280099,4,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2810,2,2394,280100,1,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2810,1,3722,280101,3,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2810,1,3722,280102,3,3,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2810,1,3722,280103,7,4,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2810,1,3722,280104,1,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2810,1,3722,280105,4,3,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2810,1,3722,280106,0,0,0,0,0,0,0,0,0,3,,2,2,1,3,2,,,,,,,,,,
6,28,2810,1,3722,280107,0,1,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2810,1,3722,280108,7,7,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2810,1,3722,280109,1,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2810,1,3722,280110,1,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2813,2,612,280111,1,3,2,1,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2813,2,612,280112,2,0,0,0,0,0,0,0,0,3,,2,1,,,2,,,,,,,,,,
6,28,2813,2,612,280113,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2813,2,612,280114,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2813,2,612,280115,2,3,4,3,2,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2813,2,612,280116,3,6,5,3,4,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2813,2,612,280117,3,2,2,3,2,0,0,0,0,3,4,2,3,2,1,2,,,,,,,,,,
6,28,2813,2,612,280118,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2813,2,612,280119,2,2,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2813,2,612,280120,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2807,2,1266,280121,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2807,2,1266,280122,5,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,28,2807,2,1266,280123,2,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2807,2,1266,280124,2,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2807,2,1266,280125,2,3,3,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2807,2,1266,280126,1,1,1,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2807,2,1266,280127,1,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,28,2807,2,1266,280128,1,1,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2807,2,1266,280129,1,1,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
6,28,2807,2,1266,280130,0,1,1,0,0,0,0,0,0,3,0,2,,,,,,,,,,,,,,
6,29,2930,1,530,290001,3,3,3,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,29,2930,1,530,290002,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
6,29,2930,1,530,290003,0,0,0,0,0,0,0,0,0,3,,1,,,,1,5,9,,,,,10,,,
6,29,2930,1,530,290005,0,0,0,0,0,0,0,0,0,3,,1,,,,1,5,,,,,,10,,,
6,29,2930,1,530,290006,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,29,2930,1,530,290007,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,10,,,,,,2,10,,
6,29,2930,1,530,290008,2,2,2,2,0,0,0,0,0,2,,1,,,,1,9,,,,,,,,,
6,29,2930,1,530,290009,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,29,2930,1,530,290010,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,29,2927,1,1124,290011,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
6,29,2927,1,1124,290012,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
6,29,2927,1,1124,290013,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,29,2927,1,1124,290014,2,2,2,2,0,0,0,0,0,3,,1,,,,1,11,,,,,,10,,,
6,29,2927,1,1124,290015,2,3,4,3,0,1,0,0,0,3,,1,,,,1,5,6,7,,,,10,,,
6,29,2927,1,1124,290016,1,2,1,1,1,0,0,0,0,2,3,1,,,,1,10,12,,,,,10,,,
6,29,2927,1,1124,290017,3,3,3,4,2,0,0,0,0,2,,2,2,1,,1,7,8,12,1,,,10,,,
6,29,2927,1,1124,290018,1,1,1,0,1,0,0,0,0,2,3,1,,,,1,12,,,1,,,10,,,
6,29,2927,1,1124,290019,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
6,29,2930,1,1418,290021,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
