"zone","state","lga","sector","ea","hhid","item_cd","s10aq1","s10aq2"
4,11,1102,2,936,110130,8,1,100
4,11,1101,2,154,110132,8,1,100
4,11,1101,2,154,110133,8,1,100
4,11,1101,2,154,110134,8,1,100
4,11,1101,2,154,110138,5,1,40
4,11,1101,2,154,110139,5,1,60
5,12,1211,1,2856,120001,5,1,600
5,12,1211,1,2856,120001,6,1,300
5,12,1211,1,2856,120001,7,1,400
5,12,1211,1,2856,120001,8,1,300
5,12,1211,1,2856,120002,2,1,600
5,12,1211,1,2856,120002,8,1,200
5,12,1211,1,2856,120003,2,1,1000
5,12,1211,1,2856,120003,4,1,500
5,12,1211,1,2856,120003,7,1,250
5,12,1211,1,2856,120003,8,1,240
5,12,1211,1,2856,120003,9,1,1000
5,12,1211,1,2856,120004,2,1,300
5,12,1211,1,2856,120004,4,1,100
5,12,1211,1,2856,120004,5,1,30
5,12,1211,1,2856,120004,9,1,2000
5,12,1211,1,2856,120005,8,1,150
5,12,1211,1,2856,120005,9,1,900
5,12,1211,1,2856,120006,2,1,4000
5,12,1211,1,2856,120006,5,1,300
5,12,1211,1,2856,120006,8,1,250
5,12,1211,1,2856,120006,9,1,1000
5,12,1211,1,2856,120007,5,1,100
5,12,1211,1,2856,120007,6,1,50
5,12,1211,1,2856,120007,7,1,150
5,12,1211,1,2856,120008,2,1,3500
5,12,1211,1,2856,120008,5,1,300
5,12,1211,1,2856,120008,6,1,150
5,12,1211,1,2856,120008,7,1,120
5,12,1211,1,2856,120008,8,1,600
5,12,1211,1,2856,120009,5,1,150
5,12,1211,1,2856,120009,6,1,60
5,12,1211,1,2856,120009,8,1,100
5,12,1211,1,2856,120010,4,1,200
5,12,1211,1,2856,120010,5,1,60
5,12,1211,1,2856,120010,6,1,100
5,12,1211,1,2856,120010,7,1,180
5,12,1211,1,2856,120010,8,1,200
5,12,1211,1,2856,120010,9,1,180
5,12,1202,1,2146,120011,1,1,3000
5,12,1202,1,2146,120011,2,1,3000
5,12,1202,1,2146,120011,4,1,600
5,12,1202,1,2146,120011,9,1,1300
5,12,1202,1,2146,120013,2,1,250
5,12,1202,1,2146,120013,4,1,100
5,12,1202,1,2146,120013,5,1,50
5,12,1202,1,2146,120013,8,1,200
5,12,1202,1,2146,120013,9,1,180
5,12,1202,1,2146,120014,2,1,1500
5,12,1202,1,2146,120014,5,1,400
5,12,1202,1,2146,120014,6,1,300
5,12,1202,1,2146,120014,8,1,700
5,12,1202,1,2146,120014,9,1,2000
5,12,1202,1,2146,120015,2,1,200
5,12,1202,1,2146,120015,4,1,200
5,12,1202,1,2146,120015,5,1,40
5,12,1202,1,2146,120015,6,1,100
5,12,1202,1,2146,120016,1,1,700
5,12,1202,1,2146,120016,2,1,700
5,12,1202,1,2146,120016,3,1,700
5,12,1202,1,2146,120017,1,1,900
5,12,1202,1,2146,120017,5,1,100
5,12,1202,1,2146,120017,8,1,200
5,12,1202,1,2146,120018,2,1,2500
5,12,1202,1,2146,120018,5,1,500
5,12,1202,1,2146,120018,6,1,500
5,12,1202,1,2146,120018,7,1,100
5,12,1202,1,2146,120018,8,1,400
5,12,1202,1,2146,120019,1,1,1500
5,12,1202,1,2146,120019,2,1,1500
5,12,1202,1,2146,120019,3,1,1500
5,12,1202,1,2146,120019,5,1,220
5,12,1202,1,2146,120019,7,1,150
5,12,1202,1,2146,120019,8,1,400
5,12,1202,1,2146,120020,1,1,1500
5,12,1202,1,2146,120020,2,1,1500
5,12,1202,1,2146,120020,4,1,200
5,12,1202,1,2146,120020,7,1,50
5,12,1202,1,2710,120021,4,1,200
5,12,1202,1,2710,120021,5,1,150
5,12,1202,1,2710,120021,6,1,400
5,12,1202,1,2710,120021,7,1,100
5,12,1202,1,2710,120021,8,1,200
5,12,1202,1,2710,120022,2,1,500
5,12,1202,1,2710,120022,7,1,400
5,12,1202,1,2710,120022,8,1,300
5,12,1202,1,2710,120023,2,1,1500
5,12,1202,1,2710,120023,5,1,100
5,12,1202,1,2710,120023,7,1,50
5,12,1202,1,2710,120023,8,1,120
5,12,1202,1,2710,120024,2,1,700
5,12,1202,1,2710,120024,4,1,400
5,12,1202,1,2710,120024,5,1,350
5,12,1202,1,2710,120024,8,1,600
5,12,1202,1,2710,120025,4,1,150
5,12,1202,1,2710,120025,7,1,200
5,12,1202,1,2710,120026,1,1,200
5,12,1202,1,2710,120026,4,1,200
5,12,1202,1,2710,120026,5,1,60
5,12,1202,1,2710,120026,6,1,120
5,12,1202,1,2710,120026,8,1,100
5,12,1202,1,2710,120026,9,1,360
5,12,1202,1,2710,120027,2,1,3750
5,12,1202,1,2710,120028,1,1,900
5,12,1202,1,2710,120028,2,1,700
5,12,1202,1,2710,120028,3,1,700
5,12,1202,1,2710,120028,4,1,300
5,12,1202,1,2710,120028,5,1,250
5,12,1202,1,2710,120028,6,1,700
5,12,1202,1,2710,120028,7,1,200
5,12,1202,1,2710,120028,8,1,500
5,12,1202,1,2710,120028,9,1,540
5,12,1202,1,2710,120029,5,1,100
5,12,1202,1,2710,120029,8,1,60
5,12,1202,1,2710,120030,1,1,700
5,12,1202,1,2710,120030,2,1,700
5,12,1202,1,2710,120030,5,1,200
5,12,1202,1,2710,120030,7,1,100
5,12,1202,1,2710,120030,8,1,300
5,12,1212,1,1392,120031,1,1,300
5,12,1212,1,1392,120031,2,1,700
5,12,1212,1,1392,120031,3,1,300
5,12,1212,1,1392,120031,5,1,100
5,12,1212,1,1392,120031,7,1,50
5,12,1212,1,1392,120031,8,1,120
5,12,1212,1,1392,120032,2,1,120
5,12,1212,1,1392,120032,5,1,30
5,12,1212,1,1392,120032,8,1,120
5,12,1212,1,1392,120033,2,1,1500
5,12,1212,1,1392,120033,4,1,1200
5,12,1212,1,1392,120033,5,1,600
5,12,1212,1,1392,120033,7,1,600
5,12,1212,1,1392,120033,8,1,300
5,12,1212,1,1392,120033,9,1,2000
5,12,1212,1,1392,120034,1,1,2700
5,12,1212,1,1392,120034,2,1,2700
5,12,1212,1,1392,120034,5,1,200
5,12,1212,1,1392,120034,8,1,300
5,12,1212,1,1392,120035,8,1,250
5,12,1212,1,1392,120036,1,1,200
5,12,1212,1,1392,120036,2,1,200
5,12,1212,1,1392,120036,4,1,300
5,12,1212,1,1392,120036,5,1,150
5,12,1212,1,1392,120036,9,1,5000
5,12,1212,1,1392,120037,2,1,1000
5,12,1212,1,1392,120037,5,1,300
5,12,1212,1,1392,120037,8,1,180
5,12,1212,1,1392,120038,2,1,750
5,12,1212,1,1392,120038,5,1,100
5,12,1212,1,1392,120038,6,1,200
5,12,1212,1,1392,120038,7,1,150
5,12,1212,1,1392,120038,8,1,100
5,12,1212,1,1392,120039,1,1,1000
5,12,1212,1,1392,120039,2,1,1300
5,12,1212,1,1392,120039,5,1,400
5,12,1212,1,1392,120039,8,1,400
5,12,1212,1,1392,120040,2,1,300
5,12,1212,1,1392,120040,5,1,100
5,12,1212,1,1392,120040,8,1,100
5,12,1208,2,526,120041,2,1,900
5,12,1208,2,526,120042,2,1,1200
5,12,1208,2,526,120042,5,1,200
5,12,1208,2,526,120042,8,1,400
5,12,1208,2,526,120043,2,1,150
5,12,1208,2,526,120043,5,1,100
5,12,1208,2,526,120043,8,1,60
5,12,1208,2,526,120043,9,1,180
5,12,1208,2,526,120044,8,1,180
5,12,1208,2,526,120044,9,1,400
5,12,1208,2,526,120045,2,1,1200
5,12,1208,2,526,120045,5,1,100
5,12,1208,2,526,120045,7,1,100
5,12,1208,2,526,120045,8,1,100
5,12,1208,2,526,120046,1,1,600
5,12,1208,2,526,120046,2,1,600
5,12,1208,2,526,120046,9,1,540
5,12,1208,2,526,120047,4,1,70
5,12,1208,2,526,120047,5,1,60
5,12,1208,2,526,120047,8,1,300
5,12,1208,2,526,120048,8,1,180
5,12,1208,2,526,120050,2,1,400
5,12,1208,2,526,120050,5,1,100
5,12,1208,2,526,120050,6,1,120
5,12,1216,2,618,120052,5,1,100
5,12,1216,2,618,120052,6,1,200
5,12,1216,2,618,120052,8,1,200
5,12,1216,2,618,120053,1,1,900
5,12,1216,2,618,120053,2,1,900
5,12,1216,2,618,120053,3,1,900
5,12,1216,2,618,120055,2,1,900
5,12,1216,2,618,120055,8,1,120
5,12,1216,2,618,120057,8,1,
5,12,1216,2,618,120057,9,1,360
5,12,1216,2,618,120058,5,1,100
5,12,1216,2,618,120058,7,1,300
5,12,1216,2,618,120058,8,1,200
5,12,1210,2,462,120061,8,1,180
5,12,1210,2,462,120061,9,1,600
5,12,1210,2,462,120062,8,1,120
5,12,1210,2,462,120063,1,1,750
5,12,1210,2,462,120063,2,1,750
5,12,1210,2,462,120063,3,1,750
5,12,1210,2,462,120063,5,1,200
5,12,1210,2,462,120063,7,1,50
5,12,1210,2,462,120063,8,1,120
5,12,1210,2,462,120064,2,1,200
5,12,1210,2,462,120064,4,1,100
5,12,1210,2,462,120065,8,1,120
5,12,1210,2,462,120065,9,1,400
5,12,1210,2,462,120066,4,1,160
5,12,1210,2,462,120066,5,1,120
5,12,1210,2,462,120066,6,1,120
5,12,1210,2,462,120066,7,1,300
5,12,1210,2,462,120066,8,1,200
5,12,1210,2,462,120066,9,1,400
5,12,1210,2,462,120067,1,1,900
5,12,1210,2,462,120067,2,1,900
5,12,1210,2,462,120067,5,1,150
5,12,1210,2,462,120067,7,1,100
5,12,1210,2,462,120067,8,1,120
5,12,1210,2,462,120068,2,1,150
5,12,1210,2,462,120068,4,1,70
5,12,1210,2,462,120068,5,1,30
5,12,1210,2,462,120068,6,1,100
5,12,1210,2,462,120069,9,1,1000
5,12,1210,2,462,120070,9,1,1300
5,12,1204,2,736,120071,8,1,200
5,12,1204,2,736,120072,1,1,600
5,12,1204,2,736,120072,2,1,600
5,12,1204,2,736,120072,3,1,600
5,12,1204,2,736,120073,5,1,150
5,12,1204,2,736,120073,6,1,100
5,12,1204,2,736,120074,4,1,70
5,12,1204,2,736,120074,5,1,100
5,12,1204,2,736,120074,8,1,200
5,12,1204,2,736,120076,4,1,200
5,12,1204,2,736,120076,5,1,200
5,12,1204,2,736,120076,6,1,100
5,12,1204,2,736,120076,8,1,300
5,12,1204,2,736,120078,8,1,300
5,12,1204,2,736,120080,2,1,900
5,12,1204,2,736,120080,5,1,100
5,12,1204,2,736,120080,7,1,100
5,12,1204,2,736,120080,8,1,120
5,12,1211,1,2220,120081,8,1,500
5,12,1211,1,2220,120082,5,1,50
5,12,1211,1,2220,120083,1,1,200
5,12,1211,1,2220,120083,2,1,400
5,12,1211,1,2220,120083,4,1,150
5,12,1211,1,2220,120083,5,1,60
5,12,1211,1,2220,120083,7,1,100
5,12,1211,1,2220,120083,8,1,200
5,12,1211,1,2220,120083,9,1,360
5,12,1211,1,2220,120084,1,1,500
5,12,1211,1,2220,120084,2,1,500
5,12,1211,1,2220,120084,8,1,100
5,12,1211,1,2220,120085,2,1,150
5,12,1211,1,2220,120087,2,1,900
5,12,1211,1,2220,120087,4,1,900
5,12,1211,1,2220,120087,5,1,420
5,12,1211,1,2220,120087,6,1,200
5,12,1211,1,2220,120087,7,1,300
5,12,1211,1,2220,120087,8,1,420
5,12,1211,1,2220,120087,9,1,2500
5,12,1211,1,2220,120088,2,1,150
5,12,1211,1,2220,120088,4,1,100
5,12,1211,1,2220,120088,5,1,50
5,12,1211,1,2220,120088,6,1,100
5,12,1211,1,2220,120088,8,1,200
5,12,1211,1,2220,120090,2,1,1800
5,12,1211,1,2220,120090,8,1,600
5,12,1211,1,2220,120090,9,1,2000
5,12,1214,2,452,120091,1,1,500
5,12,1214,2,452,120091,2,1,200
5,12,1214,2,452,120091,5,1,500
5,12,1214,2,452,120091,6,1,500
5,12,1214,2,452,120092,5,1,100
5,12,1214,2,452,120092,7,1,100
5,12,1214,2,452,120092,8,1,120
5,12,1214,2,452,120093,1,1,300
5,12,1214,2,452,120093,2,1,300
5,12,1214,2,452,120093,7,1,150
5,12,1214,2,452,120094,1,1,450
5,12,1214,2,452,120094,2,1,450
5,12,1214,2,452,120094,3,1,450
5,12,1214,2,452,120094,5,1,100
5,12,1214,2,452,120094,6,1,200
5,12,1214,2,452,120094,7,1,50
5,12,1214,2,452,120094,8,1,50
5,12,1214,2,452,120095,5,1,100
5,12,1214,2,452,120095,8,1,150
5,12,1214,2,452,120095,9,1,300
5,12,1214,2,452,120097,5,1,40
5,12,1214,2,452,120098,5,1,100
5,12,1214,2,452,120098,6,1,500
5,12,1214,2,452,120098,8,1,300
5,12,1214,2,452,120099,5,1,50
5,12,1214,2,452,120099,8,1,120
5,12,1214,2,452,120100,4,1,400
5,12,1214,2,452,120100,5,1,250
5,12,1214,2,452,120100,6,1,250
5,12,1214,2,452,120100,8,1,300
5,12,1214,2,452,120100,9,1,360
6,13,1310,1,1300,130001,5,1,100
6,13,1310,1,1300,130006,1,1,40
6,13,1310,1,1300,130006,8,1,120
6,13,1310,1,1300,130006,9,1,300
6,13,1310,1,1300,130007,1,1,200
6,13,1310,1,1300,130008,1,1,200
6,13,1310,1,1300,130008,3,1,300
6,13,1310,1,1300,130008,8,1,120
6,13,1310,1,1300,130008,9,1,300
6,13,1310,1,1300,130009,1,1,150
6,13,1310,1,1300,130009,2,1,150
6,13,1310,1,1300,130009,3,1,250
6,13,1314,1,6,130013,8,1,120
6,13,1314,1,6,130014,1,1,300
6,13,1314,1,6,130014,2,1,200
6,13,1314,1,6,130014,5,1,50
6,13,1314,1,6,130014,8,1,120
6,13,1314,1,6,130015,1,1,300
6,13,1314,1,6,130015,2,1,300
6,13,1314,1,6,130015,3,1,300
6,13,1314,1,6,130016,2,1,150
6,13,1314,1,6,130018,7,1,400
6,13,1307,1,268,130021,2,1,400
6,13,1307,1,268,130021,7,1,50
6,13,1307,1,268,130021,9,1,600
6,13,1307,1,268,130026,5,1,100
6,13,1307,1,268,130026,6,1,150
6,13,1307,1,268,130028,2,1,600
6,13,1307,1,268,130028,6,1,580
6,13,1303,1,626,130038,8,1,120
6,13,1303,1,626,130038,9,1,300
6,13,1303,1,626,130039,1,1,800
6,13,1303,1,626,130039,2,1,1000
6,13,1303,1,626,130039,5,1,100
6,13,1303,1,626,130039,8,1,150
6,13,1303,1,626,130039,9,1,500
6,13,1305,1,1232,130042,1,1,160
6,13,1305,1,1232,130042,2,1,110
6,13,1305,1,1232,130044,2,1,300
6,13,1305,1,1232,130048,1,1,400
6,13,1305,1,1232,130048,2,1,300
6,13,1305,1,1232,130048,3,1,600
6,13,1309,2,674,130052,5,1,50
6,13,1309,2,674,130054,5,1,150
6,13,1309,2,674,130054,8,1,100
6,13,1309,2,674,130056,8,1,200
6,13,1309,2,674,130059,5,1,150
6,13,1305,2,10,130062,1,1,100
6,13,1305,2,10,130062,2,1,60
6,13,1305,2,10,130064,5,1,100
6,13,1305,2,10,130067,5,1,80
6,13,1305,2,10,130068,2,1,500
6,13,1305,2,10,130068,5,1,100
6,13,1305,2,10,130069,1,1,300
6,13,1305,2,10,130069,2,1,240
6,13,1305,2,10,130070,2,1,500
6,13,1305,2,10,130070,5,1,150
6,13,1305,2,10,130070,9,1,600
6,13,1301,1,1206,130073,2,1,500
6,13,1301,1,1206,130073,5,1,150
6,13,1301,1,1206,130073,6,1,150
6,13,1301,1,1206,130074,2,1,400
6,13,1301,1,1206,130074,5,1,100
6,13,1301,1,1206,130077,5,1,100
6,13,1301,1,1206,130078,9,1,500
6,13,1301,1,1206,130079,2,1,1000
6,13,1301,1,1206,130079,5,1,200
6,13,1301,1,1206,130079,7,1,100
6,13,1301,1,1206,130079,8,1,300
4,14,1401,2,1116,140001,1,1,200
4,14,1401,2,1116,140001,2,1,150
4,14,1401,2,1116,140001,5,1,100
4,14,1401,2,1116,140001,8,1,200
4,14,1401,2,1116,140001,9,1,340
4,14,1401,2,1116,140002,5,1,100
4,14,1401,2,1116,140002,8,1,150
4,14,1401,2,1116,140003,5,1,150
4,14,1401,2,1116,140003,8,1,200
4,14,1401,2,1116,140003,9,1,340
4,14,1401,2,1116,140005,1,1,300
4,14,1401,2,1116,140005,2,1,250
4,14,1401,2,1116,140005,9,1,800
4,14,1407,2,68,140011,5,1,100
4,14,1407,2,68,140011,8,1,100
4,14,1407,2,68,140012,1,1,200
4,14,1407,2,68,140012,2,1,400
4,14,1407,2,68,140012,5,1,120
4,14,1407,2,68,140012,8,1,200
4,14,1407,2,68,140012,9,1,340
4,14,1407,2,68,140013,5,1,100
4,14,1407,2,68,140013,8,1,200
4,14,1407,2,68,140013,9,1,340
4,14,1407,2,68,140014,1,1,200
4,14,1407,2,68,140014,2,1,1200
4,14,1407,2,68,140016,2,1,600
4,14,1407,2,68,140019,2,1,150
4,14,1408,2,1996,140022,2,1,250
4,14,1408,2,1996,140022,8,1,400
4,14,1408,2,1996,140022,9,1,400
4,14,1408,2,1996,140023,2,1,300
4,14,1408,2,1996,140023,8,1,400
4,14,1408,2,1996,140023,9,1,600
4,14,1408,2,1996,140024,1,1,250
4,14,1408,2,1996,140024,2,1,700
4,14,1408,2,1996,140024,8,1,150
4,14,1408,2,1996,140025,9,1,200
4,14,1408,2,1996,140026,9,1,600
4,14,1408,2,1996,140027,2,1,1200
4,14,1408,2,1996,140027,5,1,200
4,14,1408,2,1996,140028,2,1,300
4,14,1408,2,1996,140029,1,1,300
4,14,1408,2,1996,140029,2,1,450
4,14,1408,2,1996,140029,8,1,100
4,14,1408,2,1996,140029,9,1,340
4,14,1408,2,1996,140030,2,1,200
4,14,1408,2,1996,140030,5,1,150
4,14,1408,2,1996,140030,7,1,50
4,14,1408,2,1996,140030,8,1,200
4,14,1408,2,1996,140030,9,1,340
4,14,1413,1,2578,140031,2,1,150
4,14,1413,1,2578,140031,8,1,120
4,14,1413,1,2578,140031,9,1,400
4,14,1413,1,2578,140034,5,1,100
4,14,1413,1,2578,140034,7,1,100
4,14,1413,1,2578,140034,8,1,200
4,14,1413,1,2578,140035,4,1,250
4,14,1413,1,2578,140035,5,1,100
4,14,1413,1,2578,140035,7,1,100
4,14,1413,1,2578,140035,8,1,200
4,14,1413,1,2578,140035,9,1,340
4,14,1413,1,2578,140036,9,1,300
4,14,1413,1,2578,140037,8,1,200
4,14,1413,1,2578,140038,9,1,180
4,14,1413,1,2578,140039,2,1,3000
4,14,1413,1,2578,140040,2,1,1600
4,14,1415,2,952,140042,2,1,300
4,14,1415,2,952,140042,4,1,200
4,14,1415,2,952,140042,9,1,400
4,14,1415,2,952,140044,2,1,1300
4,14,1415,2,952,140044,5,1,500
4,14,1415,2,952,140045,2,1,200
4,14,1415,2,952,140047,1,1,490
4,14,1415,2,952,140047,2,1,490
4,14,1415,2,952,140047,3,1,490
4,14,1415,2,952,140047,8,1,280
4,14,1415,2,952,140047,9,1,280
4,14,1415,2,952,140048,1,1,120
4,14,1415,2,952,140048,2,1,120
4,14,1415,2,952,140048,8,1,60
4,14,1415,2,952,140049,4,1,200
4,14,1415,2,952,140049,5,1,100
4,14,1415,2,952,140049,7,1,150
4,14,1415,2,952,140049,8,1,200
4,14,1415,2,952,140049,9,1,340
4,14,1415,2,952,140050,5,1,100
4,14,1415,2,952,140050,8,1,200
4,14,1403,1,34,140051,2,1,300
4,14,1403,1,34,140051,5,1,450
4,14,1403,1,34,140051,6,1,200
4,14,1403,1,34,140051,8,1,200
4,14,1403,1,34,140051,9,1,600
4,14,1403,1,34,140052,2,1,400
4,14,1403,1,34,140052,5,1,500
4,14,1403,1,34,140053,2,1,550
4,14,1403,1,34,140053,4,1,400
4,14,1403,1,34,140053,5,1,350
4,14,1403,1,34,140054,1,1,500
4,14,1403,1,34,140054,2,1,1500
4,14,1403,1,34,140054,4,1,300
4,14,1403,1,34,140054,8,1,500
4,14,1403,1,34,140054,9,1,1000
4,14,1403,1,34,140055,1,1,1400
4,14,1403,1,34,140055,2,1,2000
4,14,1403,1,34,140055,4,1,250
4,14,1403,1,34,140055,6,1,150
4,14,1403,1,34,140055,7,1,200
4,14,1403,1,34,140055,8,1,300
4,14,1403,1,34,140055,9,1,500
4,14,1403,1,34,140058,2,1,1000
4,14,1403,1,34,140058,4,1,1000
4,14,1403,1,34,140058,9,1,500
4,14,1403,1,34,140059,2,1,1500
4,14,1403,1,34,140059,5,1,200
4,14,1403,1,34,140060,2,1,2500
4,14,1406,2,694,140062,1,1,150
4,14,1406,2,694,140069,1,1,150
4,14,1406,2,694,140069,2,1,300
4,14,1406,2,694,140069,4,1,100
4,14,1406,2,694,140069,5,1,100
4,14,1406,2,694,140069,8,1,200
4,14,1406,2,694,140070,5,1,200
4,14,1406,2,694,140070,8,1,300
4,14,1413,2,670,140072,2,1,600
4,14,1413,2,670,140073,2,1,300
4,14,1413,2,670,140073,5,1,120
4,14,1413,2,670,140074,8,1,200
4,14,1413,2,670,140075,1,1,300
4,14,1413,2,670,140075,9,1,700
4,14,1413,2,670,140076,5,1,100
4,14,1413,2,670,140076,7,1,80
4,14,1413,2,670,140076,8,1,150
4,14,1413,2,670,140076,9,1,340
4,14,1413,2,670,140077,5,1,100
4,14,1413,2,670,140077,8,1,150
4,14,1413,2,670,140078,2,1,250
4,14,1413,2,670,140078,5,1,100
4,14,1413,2,670,140078,8,1,150
4,14,1413,2,670,140079,2,1,100
4,14,1413,2,670,140079,8,1,100
4,14,1410,2,236,140082,9,1,200
4,14,1410,2,236,140087,5,1,200
4,14,1410,2,236,140088,5,1,200
4,14,1410,2,236,140089,5,1,60
4,14,1410,2,236,140089,8,1,100
4,14,1410,2,236,140090,5,1,120
4,14,1410,2,236,140090,7,1,100
4,14,1410,2,236,140090,8,1,250
4,14,1410,2,236,140090,9,1,340
4,14,1404,1,96,140091,1,1,400
4,14,1404,1,96,140091,2,1,450
4,14,1404,1,96,140091,8,1,100
4,14,1404,1,96,140092,1,1,200
4,14,1404,1,96,140092,2,1,150
4,14,1404,1,96,140092,5,1,100
4,14,1404,1,96,140093,2,1,2000
4,14,1404,1,96,140093,5,1,500
4,14,1404,1,96,140095,5,1,120
4,14,1404,1,96,140095,6,1,100
4,14,1404,1,96,140095,8,1,150
4,14,1404,1,96,140096,2,1,150
4,14,1404,1,96,140096,5,1,50
4,14,1404,1,96,140096,6,1,50
4,14,1404,1,96,140096,7,1,100
4,14,1404,1,96,140097,2,1,1500
4,14,1404,1,96,140097,4,1,600
4,14,1404,1,96,140097,5,1,800
4,14,1404,1,96,140097,9,1,510
4,14,1404,1,96,140098,1,1,450
4,14,1404,1,96,140098,2,1,900
4,14,1404,1,96,140098,5,1,150
4,14,1404,1,96,140098,6,1,100
4,14,1404,1,96,140098,7,1,100
4,14,1404,1,96,140098,8,1,200
4,14,1404,1,96,140098,9,1,360
4,14,1404,1,96,140099,2,1,120
4,14,1404,1,96,140099,5,1,100
4,14,1404,1,96,140100,1,1,500
4,14,1404,1,96,140100,2,1,500
4,14,1404,1,96,140100,4,1,300
4,14,1404,1,96,140100,5,1,50
4,14,1404,1,96,140100,6,1,100
4,14,1404,1,96,140100,7,1,100
4,14,1404,1,96,140100,8,1,200
4,14,1404,1,96,140100,9,1,0
4,14,1408,2,968,140101,2,1,200
4,14,1408,2,968,140101,5,1,100
4,14,1408,2,968,140101,8,1,200
4,14,1408,2,968,140101,9,1,340
4,14,1408,2,968,140102,2,1,400
4,14,1408,2,968,140102,4,1,300
4,14,1408,2,968,140102,5,1,100
4,14,1408,2,968,140102,8,1,200
4,14,1408,2,968,140102,9,1,510
4,14,1408,2,968,140103,2,1,200
4,14,1408,2,968,140103,5,1,100
4,14,1408,2,968,140103,8,1,200
4,14,1408,2,968,140103,9,1,340
4,14,1408,2,968,140105,2,1,600
4,14,1408,2,968,140107,1,1,300
4,14,1408,2,968,140107,2,1,200
4,14,1408,2,968,140108,2,1,400
4,14,1408,2,968,140108,8,1,100
4,14,1408,2,968,140109,2,1,150
4,14,1408,2,968,140109,8,1,200
4,14,1408,2,968,140110,2,1,150
4,14,1408,2,968,140110,5,1,50
4,14,1408,2,968,140110,8,1,50
4,14,1411,2,1066,140111,5,1,20
4,14,1411,2,1066,140112,5,1,60
4,14,1411,2,1066,140112,7,1,30
4,14,1411,2,1066,140112,8,1,50
4,14,1411,2,1066,140116,9,1,200
4,14,1411,2,1066,140117,5,1,200
4,14,1411,2,1066,140119,5,1,60
4,14,1411,2,1066,140119,8,1,150
4,14,1411,2,1066,140119,9,1,360
4,14,1411,2,1066,140120,5,1,80
4,14,1411,2,1066,140120,8,1,100
4,14,1416,2,2314,140124,2,1,500
4,14,1416,2,2314,140127,8,1,60
4,14,1416,2,2314,140128,1,1,200
4,14,1416,2,2314,140128,2,1,600
4,14,1416,2,2314,140128,4,1,200
4,14,1416,2,2314,140128,5,1,150
4,14,1416,2,2314,140128,6,1,150
4,14,1416,2,2314,140128,7,1,100
4,14,1416,2,2314,140128,8,1,100
4,14,1416,2,2314,140128,9,1,360
4,14,1416,2,2314,140129,5,1,100
4,14,1416,2,2314,140129,7,1,100
4,14,1416,2,2314,140129,8,1,100
4,14,1416,2,2314,140130,2,1,200
4,14,1416,2,2314,140130,4,1,100
4,14,1416,2,2314,140130,5,1,150
4,14,1416,2,2314,140130,7,1,80
4,14,1416,2,2314,140130,8,1,200
4,14,1416,2,2314,140130,9,1,360
4,14,1415,2,156,140131,5,1,200
4,14,1415,2,156,140131,6,1,100
4,14,1415,2,156,140131,7,1,100
4,14,1415,2,156,140131,8,1,200
4,14,1415,2,156,140132,1,1,500
4,14,1415,2,156,140132,2,1,600
4,14,1415,2,156,140132,4,1,400
4,14,1415,2,156,140132,5,1,200
4,14,1415,2,156,140132,7,1,100
4,14,1415,2,156,140132,8,1,300
4,14,1415,2,156,140132,9,1,510
4,14,1415,2,156,140133,2,1,400
4,14,1415,2,156,140133,5,1,200
4,14,1415,2,156,140133,8,1,200
4,14,1415,2,156,140133,9,1,340
4,14,1415,2,156,140134,2,1,600
4,14,1415,2,156,140134,5,1,200
4,14,1415,2,156,140135,2,1,1200
4,14,1415,2,156,140135,5,1,400
4,14,1415,2,156,140135,8,1,300
4,14,1415,2,156,140136,5,1,300
4,14,1415,2,156,140136,8,1,400
4,14,1415,2,156,140137,5,1,100
4,14,1415,2,156,140138,1,1,2000
4,14,1415,2,156,140138,2,1,2500
4,14,1415,2,156,140138,8,1,300
4,14,1415,2,156,140138,9,1,360
2,15,1506,1,398,150001,1,1,300
2,15,1506,1,398,150001,2,1,400
2,15,1506,1,398,150001,3,1,500
2,15,1506,1,398,150001,4,1,100
2,15,1506,1,398,150002,2,1,250
2,15,1506,1,398,150002,5,1,150
2,15,1506,1,398,150002,7,1,200
2,15,1506,1,398,150003,4,1,50
2,15,1506,1,398,150004,7,1,20
2,15,1506,1,398,150005,1,1,700
2,15,1506,1,398,150005,2,1,400
2,15,1506,1,398,150005,3,1,0
2,15,1506,1,398,150005,4,1,1250
2,15,1506,1,398,150005,7,1,1000
2,15,1506,1,398,150005,9,1,100
2,15,1506,1,398,150006,1,1,150
2,15,1506,1,398,150006,2,1,200
2,15,1506,1,398,150006,3,1,100
2,15,1506,1,398,150006,5,1,50
2,15,1506,1,398,150006,6,1,30
2,15,1506,1,398,150007,1,1,250
2,15,1506,1,398,150007,7,1,50
2,15,1506,1,398,150007,8,1,100
2,15,1506,1,398,150009,1,1,1200
2,15,1506,1,398,150009,4,1,300
2,15,1506,1,398,150009,7,1,500
2,15,1506,1,398,150009,8,1,150
2,15,1506,1,398,150010,2,1,300
2,15,1506,1,398,150010,3,1,700
2,15,1506,1,398,150010,4,1,500
2,15,1506,1,398,150010,6,1,300
2,15,1506,1,398,150010,7,1,50
2,15,1506,1,398,150010,8,1,150
2,15,1508,2,1682,150011,4,1,300
2,15,1508,2,1682,150011,5,1,250
2,15,1508,2,1682,150011,6,1,450
2,15,1508,2,1682,150011,7,1,300
2,15,1508,2,1682,150011,8,1,300
