"zone","state","lga","sector","ea","hhid","indiv","s6q1","s6q2","s6q3","s6q4","s6q5","s6q5b","s6q6","s6q7","s6q7b","s6q8","s6q9","s6q10","s6q11","s6q11b","s6q12"
1,22,2203,2,530,220109,1,2,,,,,,,,,,,,,,
1,22,2203,2,530,220109,2,2,,,,,,,,,,,,,,
1,22,2203,2,530,220109,3,2,,,,,,,,,,,,,,
1,22,2203,2,530,220109,4,2,,,,,,,,,,,,,,
1,22,2203,2,530,220110,1,2,,,,,,,,,,,,,,
1,22,2203,2,530,220110,2,2,,,,,,,,,,,,,,
1,22,2203,2,530,220110,3,2,,,,,,,,,,,,,,
1,22,2203,2,530,220110,4,2,,,,,,,,,,,,,,
1,22,2203,2,266,220111,1,2,,,,,,,,,,,,,,
1,22,2203,2,266,220111,2,2,,,,,,,,,,,,,,
1,22,2203,2,266,220111,3,2,,,,,,,,,,,,,,
1,22,2203,2,266,220111,4,2,,,,,,,,,,,,,,
1,22,2203,2,266,220111,5,2,,,,,,,,,,,,,,
1,22,2203,2,266,220111,6,2,,,,,,,,,,,,,,
1,22,2203,2,266,220111,7,2,,,,,,,,,,,,,,
1,22,2203,2,266,220111,8,2,,,,,,,,,,,,,,
1,22,2203,2,266,220111,9,2,,,,,,,,,,,,,,
1,22,2203,2,266,220111,10,2,,,,,,,,,,,,,,
1,22,2203,2,266,220112,1,2,,,,,,,,,,,,,,
1,22,2203,2,266,220112,2,2,,,,,,,,,,,,,,
1,22,2203,2,266,220112,3,2,,,,,,,,,,,,,,
1,22,2203,2,266,220113,1,2,,,,,,,,,,,,,,
1,22,2203,2,266,220113,2,2,,,,,,,,,,,,,,
1,22,2203,2,266,220113,3,2,,,,,,,,,,,,,,
1,22,2203,2,266,220113,4,2,,,,,,,,,,,,,,
1,22,2203,2,266,220113,5,2,,,,,,,,,,,,,,
1,22,2203,2,266,220114,1,2,,,,,,,,,,,,,,
1,22,2203,2,266,220114,2,2,,,,,,,,,,,,,,
1,22,2203,2,266,220114,5,2,,,,,,,,,,,,,,
1,22,2203,2,266,220114,7,2,,,,,,,,,,,,,,
1,22,2203,2,266,220114,8,2,,,,,,,,,,,,,,
1,22,2203,2,266,220114,9,2,,,,,,,,,,,,,,
1,22,2203,2,266,220115,1,2,,,,,,,,,,,,,,
1,22,2203,2,266,220115,2,2,,,,,,,,,,,,,,
1,22,2203,2,266,220115,3,2,,,,,,,,,,,,,,
1,22,2203,2,266,220115,4,2,,,,,,,,,,,,,,
1,22,2203,2,266,220115,5,2,,,,,,,,,,,,,,
1,22,2203,2,266,220116,1,2,,,,,,,,,,,,,,
1,22,2203,2,266,220116,2,2,,,,,,,,,,,,,,
1,22,2203,2,266,220116,3,2,,,,,,,,,,,,,,
1,22,2203,2,266,220116,4,2,,,,,,,,,,,,,,
1,22,2203,2,266,220116,5,2,,,,,,,,,,,,,,
1,22,2203,2,266,220116,6,2,,,,,,,,,,,,,,
1,22,2203,2,266,220116,7,2,,,,,,,,,,,,,,
1,22,2203,2,266,220116,8,2,,,,,,,,,,,,,,
1,22,2203,2,266,220116,9,2,,,,,,,,,,,,,,
1,22,2203,2,266,220116,10,2,,,,,,,,,,,,,,
1,22,2203,2,266,220117,1,2,,,,,,,,,,,,,,
1,22,2203,2,266,220117,2,2,,,,,,,,,,,,,,
1,22,2203,2,266,220118,1,2,,,,,,,,,,,,,,
1,22,2203,2,266,220118,2,2,,,,,,,,,,,,,,
1,22,2203,2,266,220118,3,2,,,,,,,,,,,,,,
1,22,2203,2,266,220118,4,2,,,,,,,,,,,,,,
1,22,2203,2,266,220119,1,2,,,,,,,,,,,,,,
1,22,2203,2,266,220119,2,2,,,,,,,,,,,,,,
1,22,2203,2,266,220119,3,2,,,,,,,,,,,,,,
1,22,2203,2,266,220119,4,2,,,,,,,,,,,,,,
1,22,2203,2,266,220120,1,2,,,,,,,,,,,,,,
1,22,2203,2,266,220120,2,2,,,,,,,,,,,,,,
1,22,2203,2,266,220120,3,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230001,1,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230001,2,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230001,3,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230001,4,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230001,5,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230002,1,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230002,2,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230003,1,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230003,2,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230003,3,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230003,4,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230003,5,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230004,1,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230004,2,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230004,3,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230004,4,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230005,1,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230005,2,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230005,3,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230005,4,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230005,5,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230005,6,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230005,8,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230006,1,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230006,2,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230006,3,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230006,4,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230007,1,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230007,2,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230007,3,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230007,4,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230007,5,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230007,6,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230007,7,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230008,1,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230008,2,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230008,4,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230009,1,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230009,2,2,,,,,,,,,,,,,,
1,23,2308,1,5180,230009,3,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230011,1,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230011,2,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230011,3,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230011,4,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230012,1,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230012,2,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230012,3,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230014,1,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230015,1,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230015,2,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230015,3,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230016,1,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230016,2,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230017,1,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230017,2,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230018,1,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230018,2,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230018,3,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230018,4,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230018,5,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230018,6,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230018,10,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230019,1,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230019,3,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230019,4,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230019,5,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230020,1,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230020,2,2,,,,,,,,,,,,,,
1,23,2307,1,2316,230020,3,2,,,,,,,,,,,,,,
1,23,2307,1,78,230021,1,2,,,,,,,,,,,,,,
1,23,2307,1,78,230021,2,2,,,,,,,,,,,,,,
1,23,2307,1,78,230021,3,2,,,,,,,,,,,,,,
1,23,2307,1,78,230021,4,2,,,,,,,,,,,,,,
1,23,2307,1,78,230022,1,2,,,,,,,,,,,,,,
1,23,2307,1,78,230022,2,2,,,,,,,,,,,,,,
1,23,2307,1,78,230023,1,2,,,,,,,,,,,,,,
1,23,2307,1,78,230023,2,2,,,,,,,,,,,,,,
1,23,2307,1,78,230024,1,2,,,,,,,,,,,,,,
1,23,2307,1,78,230024,2,2,,,,,,,,,,,,,,
1,23,2307,1,78,230025,1,2,,,,,,,,,,,,,,
1,23,2307,1,78,230025,2,2,,,,,,,,,,,,,,
1,23,2307,1,78,230026,1,2,,,,,,,,,,,,,,
1,23,2307,1,78,230026,2,2,,,,,,,,,,,,,,
1,23,2307,1,78,230026,6,,,,,,,,,,,,,,,
1,23,2307,1,78,230026,7,2,,,,,,,,,,,,,,
1,23,2307,1,78,230027,1,1,1,,200,1,,1,3,,10000,70,1,1,,1
1,23,2307,1,78,230027,2,2,,,,,,,,,,,,,,
1,23,2307,1,78,230028,1,2,,,,,,,,,,,,,,
1,23,2307,1,78,230028,2,2,,,,,,,,,,,,,,
1,23,2307,1,78,230028,3,2,,,,,,,,,,,,,,
1,23,2307,1,78,230028,4,2,,,,,,,,,,,,,,
1,23,2307,1,78,230029,1,2,,,,,,,,,,,,,,
1,23,2307,1,78,230029,2,2,,,,,,,,,,,,,,
1,23,2307,1,78,230029,3,2,,,,,,,,,,,,,,
1,23,2307,1,78,230029,4,2,,,,,,,,,,,,,,
1,23,2307,1,78,230030,1,2,,,,,,,,,,,,,,
1,23,2307,1,78,230030,2,2,,,,,,,,,,,,,,
1,23,2306,1,970,230031,1,2,,,,,,,,,,,,,,
1,23,2306,1,970,230031,2,2,,,,,,,,,,,,,,
1,23,2306,1,970,230031,3,2,,,,,,,,,,,,,,
1,23,2306,1,970,230031,4,2,,,,,,,,,,,,,,
1,23,2306,1,970,230031,5,2,,,,,,,,,,,,,,
1,23,2306,1,970,230031,6,2,,,,,,,,,,,,,,
1,23,2306,1,970,230032,1,2,,,,,,,,,,,,,,
1,23,2306,1,970,230032,2,2,,,,,,,,,,,,,,
1,23,2306,1,970,230033,1,2,,,,,,,,,,,,,,
1,23,2306,1,970,230033,2,2,,,,,,,,,,,,,,
1,23,2306,1,970,230033,3,2,,,,,,,,,,,,,,
1,23,2306,1,970,230033,6,2,,,,,,,,,,,,,,
1,23,2306,1,970,230033,7,2,,,,,,,,,,,,,,
1,23,2306,1,970,230033,8,2,,,,,,,,,,,,,,
1,23,2306,1,970,230033,9,2,,,,,,,,,,,,,,
1,23,2306,1,970,230034,1,2,,,,,,,,,,,,,,
1,23,2306,1,970,230035,1,2,,,,,,,,,,,,,,
1,23,2306,1,970,230035,2,2,,,,,,,,,,,,,,
1,23,2306,1,970,230036,1,2,,,,,,,,,,,,,,
1,23,2306,1,970,230036,2,2,,,,,,,,,,,,,,
1,23,2306,1,970,230037,1,2,,,,,,,,,,,,,,
1,23,2306,1,970,230038,1,2,,,,,,,,,,,,,,
1,23,2306,1,970,230038,2,2,,,,,,,,,,,,,,
1,23,2306,1,970,230038,3,2,,,,,,,,,,,,,,
1,23,2306,1,970,230038,4,2,,,,,,,,,,,,,,
1,23,2306,1,970,230039,1,2,,,,,,,,,,,,,,
1,23,2306,1,970,230039,2,2,,,,,,,,,,,,,,
1,23,2306,1,970,230040,1,2,,,,,,,,,,,,,,
1,23,2306,1,970,230040,2,2,,,,,,,,,,,,,,
1,23,2308,1,556,230041,1,2,,,,,,,,,,,,,,
1,23,2308,1,556,230041,2,2,,,,,,,,,,,,,,
1,23,2308,1,556,230041,3,2,,,,,,,,,,,,,,
1,23,2308,1,556,230041,4,2,,,,,,,,,,,,,,
1,23,2308,1,556,230041,5,2,,,,,,,,,,,,,,
1,23,2308,1,556,230041,6,2,,,,,,,,,,,,,,
1,23,2308,1,556,230041,7,2,,,,,,,,,,,,,,
1,23,2308,1,556,230041,8,2,,,,,,,,,,,,,,
1,23,2308,1,556,230041,9,2,,,,,,,,,,,,,,
1,23,2308,1,556,230042,1,2,,,,,,,,,,,,,,
1,23,2308,1,556,230042,2,2,,,,,,,,,,,,,,
1,23,2308,1,556,230043,1,2,,,,,,,,,,,,,,
1,23,2308,1,556,230043,2,1,1,20000,0,,,2,,,,,,,,
1,23,2308,1,556,230044,1,2,,,,,,,,,,,,,,
1,23,2308,1,556,230044,2,2,,,,,,,,,,,,,,
1,23,2308,1,556,230044,3,2,,,,,,,,,,,,,,
1,23,2308,1,556,230044,4,2,,,,,,,,,,,,,,
1,23,2308,1,556,230044,6,2,,,,,,,,,,,,,,
1,23,2308,1,556,230044,7,2,,,,,,,,,,,,,,
1,23,2308,1,556,230044,8,2,,,,,,,,,,,,,,
1,23,2308,1,556,230044,9,2,,,,,,,,,,,,,,
1,23,2308,1,556,230044,10,2,,,,,,,,,,,,,,
1,23,2308,1,556,230044,11,2,,,,,,,,,,,,,,
1,23,2308,1,556,230045,1,2,,,,,,,,,,,,,,
1,23,2308,1,556,230045,2,2,,,,,,,,,,,,,,
1,23,2308,1,556,230046,1,2,,,,,,,,,,,,,,
1,23,2308,1,556,230046,2,2,,,,,,,,,,,,,,
1,23,2308,1,556,230047,1,2,,,,,,,,,,,,,,
1,23,2308,1,556,230047,2,2,,,,,,,,,,,,,,
1,23,2308,1,556,230047,4,2,,,,,,,,,,,,,,
1,23,2308,1,556,230048,1,2,,,,,,,,,,,,,,
1,23,2308,1,556,230048,2,2,,,,,,,,,,,,,,
1,23,2308,1,556,230049,1,2,,,,,,,,,,,,,,
1,23,2308,1,556,230049,2,2,,,,,,,,,,,,,,
1,23,2308,1,556,230050,1,2,,,,,,,,,,,,,,
1,23,2308,1,556,230050,2,2,,,,,,,,,,,,,,
1,23,2308,1,556,230050,3,2,,,,,,,,,,,,,,
1,23,2315,2,924,230051,1,2,,,,,,,,,,,,,,
1,23,2315,2,924,230052,1,2,,,,,,,,,,,,,,
1,23,2315,2,924,230052,2,2,,,,,,,,,,,,,,
1,23,2315,2,924,230052,3,2,,,,,,,,,,,,,,
1,23,2315,2,924,230052,4,2,,,,,,,,,,,,,,
1,23,2315,2,924,230053,1,2,,,,,,,,,,,,,,
1,23,2315,2,924,230053,2,2,,,,,,,,,,,,,,
1,23,2315,2,924,230053,3,2,,,,,,,,,,,,,,
1,23,2315,2,924,230054,1,1,1,20000,0,,,2,,,,,,,,
1,23,2315,2,924,230054,2,2,,,,,,,,,,,,,,
1,23,2315,2,924,230054,3,2,,,,,,,,,,,,,,
1,23,2315,2,924,230055,1,2,,,,,,,,,,,,,,
1,23,2315,2,924,230056,1,2,,,,,,,,,,,,,,
1,23,2315,2,924,230056,2,2,,,,,,,,,,,,,,
1,23,2315,2,924,230058,1,2,,,,,,,,,,,,,,
1,23,2315,2,924,230058,2,2,,,,,,,,,,,,,,
1,23,2315,2,924,230058,3,2,,,,,,,,,,,,,,
1,23,2315,2,924,230059,1,2,,,,,,,,,,,,,,
1,23,2315,2,924,230059,2,2,,,,,,,,,,,,,,
1,23,2315,2,924,230059,3,2,,,,,,,,,,,,,,
1,23,2315,2,924,230059,4,2,,,,,,,,,,,,,,
1,23,2315,2,924,230059,5,2,,,,,,,,,,,,,,
1,23,2315,2,924,230060,1,2,,,,,,,,,,,,,,
1,23,2315,2,924,230060,2,2,,,,,,,,,,,,,,
1,23,2315,2,924,230060,3,2,,,,,,,,,,,,,,
1,23,2309,2,998,230061,1,2,,,,,,,,,,,,,,
1,23,2309,2,998,230061,2,2,,,,,,,,,,,,,,
1,23,2309,2,998,230061,3,2,,,,,,,,,,,,,,
1,23,2309,2,998,230061,4,2,,,,,,,,,,,,,,
1,23,2309,2,998,230061,7,2,,,,,,,,,,,,,,
1,23,2309,2,998,230062,1,2,,,,,,,,,,,,,,
1,23,2309,2,998,230062,2,2,,,,,,,,,,,,,,
1,23,2309,2,998,230063,1,2,,,,,,,,,,,,,,
1,23,2309,2,998,230065,1,2,,,,,,,,,,,,,,
1,23,2309,2,998,230065,2,2,,,,,,,,,,,,,,
1,23,2309,2,998,230066,1,2,,,,,,,,,,,,,,
1,23,2309,2,998,230066,2,2,,,,,,,,,,,,,,
1,23,2309,2,998,230066,3,2,,,,,,,,,,,,,,
1,23,2309,2,998,230066,8,2,,,,,,,,,,,,,,
1,23,2309,2,998,230067,1,2,,,,,,,,,,,,,,
1,23,2309,2,998,230067,2,2,,,,,,,,,,,,,,
1,23,2309,2,998,230067,3,2,,,,,,,,,,,,,,
1,23,2309,2,998,230068,1,2,,,,,,,,,,,,,,
1,23,2309,2,998,230068,2,2,,,,,,,,,,,,,,
1,23,2309,2,998,230068,3,2,,,,,,,,,,,,,,
1,23,2309,2,998,230068,4,2,,,,,,,,,,,,,,
1,23,2309,2,998,230070,1,2,,,,,,,,,,,,,,
1,23,2309,2,998,230070,2,2,,,,,,,,,,,,,,
1,23,2304,2,322,230071,1,2,,,,,,,,,,,,,,
1,23,2304,2,322,230071,2,2,,,,,,,,,,,,,,
1,23,2304,2,322,230072,1,2,,,,,,,,,,,,,,
1,23,2304,2,322,230072,2,2,,,,,,,,,,,,,,
1,23,2304,2,322,230074,1,2,,,,,,,,,,,,,,
1,23,2304,2,322,230074,2,2,,,,,,,,,,,,,,
1,23,2304,2,322,230074,5,2,,,,,,,,,,,,,,
1,23,2304,2,322,230074,6,2,,,,,,,,,,,,,,
1,23,2304,2,322,230075,1,2,,,,,,,,,,,,,,
1,23,2304,2,322,230075,2,2,,,,,,,,,,,,,,
1,23,2304,2,322,230076,1,2,,,,,,,,,,,,,,
1,23,2304,2,322,230076,2,2,,,,,,,,,,,,,,
1,23,2304,2,322,230076,3,2,,,,,,,,,,,,,,
1,23,2304,2,322,230076,4,2,,,,,,,,,,,,,,
1,23,2304,2,322,230077,1,2,,,,,,,,,,,,,,
1,23,2304,2,322,230077,2,2,,,,,,,,,,,,,,
1,23,2304,2,322,230078,1,2,,,,,,,,,,,,,,
1,23,2304,2,322,230078,2,2,,,,,,,,,,,,,,
1,23,2304,2,322,230080,1,2,,,,,,,,,,,,,,
1,23,2304,2,322,230080,2,2,,,,,,,,,,,,,,
1,23,2311,2,516,230081,1,2,,,,,,,,,,,,,,
1,23,2311,2,516,230082,1,2,,,,,,,,,,,,,,
1,23,2311,2,516,230082,2,2,,,,,,,,,,,,,,
1,23,2311,2,516,230083,1,2,,,,,,,,,,,,,,
1,23,2311,2,516,230083,2,2,,,,,,,,,,,,,,
1,23,2311,2,516,230083,3,2,,,,,,,,,,,,,,
1,23,2311,2,516,230083,4,2,,,,,,,,,,,,,,
1,23,2311,2,516,230083,5,2,,,,,,,,,,,,,,
1,23,2311,2,516,230083,6,2,,,,,,,,,,,,,,
1,23,2311,2,516,230083,7,2,,,,,,,,,,,,,,
1,23,2311,2,516,230083,8,2,,,,,,,,,,,,,,
1,23,2311,2,516,230083,9,2,,,,,,,,,,,,,,
1,23,2311,2,516,230084,1,2,,,,,,,,,,,,,,
1,23,2311,2,516,230084,2,2,,,,,,,,,,,,,,
1,23,2311,2,516,230084,3,2,,,,,,,,,,,,,,
1,23,2311,2,516,230084,4,2,,,,,,,,,,,,,,
1,23,2311,2,516,230085,1,2,,,,,,,,,,,,,,
1,23,2311,2,516,230085,2,2,,,,,,,,,,,,,,
1,23,2311,2,516,230085,3,2,,,,,,,,,,,,,,
1,23,2311,2,516,230085,8,2,,,,,,,,,,,,,,
1,23,2311,2,516,230086,1,2,,,,,,,,,,,,,,
1,23,2311,2,516,230086,2,2,,,,,,,,,,,,,,
1,23,2311,2,516,230086,3,2,,,,,,,,,,,,,,
1,23,2311,2,516,230086,4,2,,,,,,,,,,,,,,
1,23,2311,2,516,230086,5,2,,,,,,,,,,,,,,
1,23,2311,2,516,230087,1,2,,,,,,,,,,,,,,
1,23,2311,2,516,230087,2,2,,,,,,,,,,,,,,
1,23,2311,2,516,230087,6,2,,,,,,,,,,,,,,
1,23,2311,2,516,230088,1,2,,,,,,,,,,,,,,
1,23,2311,2,516,230088,2,2,,,,,,,,,,,,,,
1,23,2311,2,516,230088,3,2,,,,,,,,,,,,,,
1,23,2311,2,516,230088,4,2,,,,,,,,,,,,,,
1,23,2311,2,516,230089,1,2,,,,,,,,,,,,,,
1,23,2311,2,516,230089,2,2,,,,,,,,,,,,,,
1,23,2311,2,516,230090,1,2,,,,,,,,,,,,,,
1,23,2311,2,516,230090,2,2,,,,,,,,,,,,,,
1,23,2311,2,516,230090,3,2,,,,,,,,,,,,,,
1,23,2311,2,516,230090,4,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,1,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,2,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,3,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,8,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230091,9,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,1,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,2,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,3,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,4,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,5,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230092,9,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,1,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,2,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,3,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230093,7,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230094,1,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230094,2,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230095,1,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230095,2,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230095,3,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230095,4,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230095,5,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230095,6,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230095,7,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230095,8,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230096,1,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230096,2,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230096,3,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230096,4,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230097,1,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230097,2,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230097,6,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230098,1,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230098,2,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230098,3,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230098,4,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230099,1,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230099,2,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230099,4,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230100,1,2,,,,,,,,,,,,,,
1,23,2302,2,1982,230100,2,2,,,,,,,,,,,,,,
1,23,2316,1,140,230101,1,2,,,,,,,,,,,,,,
1,23,2316,1,140,230101,2,2,,,,,,,,,,,,,,
1,23,2316,1,140,230101,3,2,,,,,,,,,,,,,,
1,23,2316,1,140,230101,4,2,,,,,,,,,,,,,,
1,23,2316,1,140,230102,1,2,,,,,,,,,,,,,,
1,23,2316,1,140,230103,1,2,,,,,,,,,,,,,,
1,23,2316,1,140,230103,2,2,,,,,,,,,,,,,,
1,23,2316,1,140,230103,3,2,,,,,,,,,,,,,,
1,23,2316,1,140,230103,4,2,,,,,,,,,,,,,,
1,23,2316,1,140,230103,5,2,,,,,,,,,,,,,,
1,23,2316,1,140,230104,1,2,,,,,,,,,,,,,,
1,23,2316,1,140,230104,2,2,,,,,,,,,,,,,,
1,23,2316,1,140,230105,1,2,,,,,,,,,,,,,,
1,23,2316,1,140,230105,2,2,,,,,,,,,,,,,,
1,23,2316,1,140,230106,1,2,,,,,,,,,,,,,,
1,23,2316,1,140,230106,2,2,,,,,,,,,,,,,,
1,23,2316,1,140,230106,3,2,,,,,,,,,,,,,,
1,23,2316,1,140,230106,4,2,,,,,,,,,,,,,,
1,23,2316,1,140,230106,5,2,,,,,,,,,,,,,,
1,23,2316,1,140,230106,8,2,,,,,,,,,,,,,,
1,23,2316,1,140,230106,9,2,,,,,,,,,,,,,,
1,23,2316,1,140,230107,1,2,,,,,,,,,,,,,,
1,23,2316,1,140,230108,1,2,,,,,,,,,,,,,,
1,23,2316,1,140,230108,2,2,,,,,,,,,,,,,,
1,23,2316,1,140,230108,3,2,,,,,,,,,,,,,,
1,23,2316,1,140,230108,4,2,,,,,,,,,,,,,,
1,23,2316,1,140,230108,5,2,,,,,,,,,,,,,,
1,23,2316,1,140,230109,1,2,,,,,,,,,,,,,,
1,23,2316,1,140,230109,2,2,,,,,,,,,,,,,,
1,23,2316,1,140,230109,3,2,,,,,,,,,,,,,,
1,23,2316,1,140,230109,4,2,,,,,,,,,,,,,,
1,23,2316,1,140,230109,5,2,,,,,,,,,,,,,,
1,23,2316,1,140,230110,1,2,,,,,,,,,,,,,,
1,23,2316,1,140,230110,2,2,,,,,,,,,,,,,,
1,23,2316,1,140,230110,3,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230111,1,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230111,2,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230111,3,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230111,7,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230112,1,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230112,2,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230112,7,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230112,8,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230113,1,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230114,1,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230114,2,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230116,1,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230116,2,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230117,1,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230117,2,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230117,3,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230117,4,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230117,6,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230118,1,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230118,2,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230118,6,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230118,7,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230119,1,2,,,,,,,,,,,,,,
1,23,2303,2,2348,230119,2,2,,,,,,,,,,,,,,
