"zone","state","lga","sector","ea","hhid","indiv","s3bq1","s3bq2","s3bq3","s3bq4","s3bq5a","s3bq5b","s3bq6a","s3bq6b","s3bq7","s3bq8","s3bq9","s3bq9b","s3bq10","s3bq11a","s3bq11b","s3bq12a","s3bq12b","s3bq13","s3bq14","s3bq15","s3bq15b","tracked_obs"
1,22,2209,1,792,220046,2,2,2,1,1,"BUY & SELL WOODS",5230,"TRADING",47,12,40,9,,2,,,,,,,,,0
1,22,2209,1,792,220046,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220046,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220046,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220046,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220046,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220047,1,2,2,1,1,"MOTORCYCLE MACHANIC",7231,"ENGINEERING",33,12,66,9,,2,,,,,,,,,0
1,22,2209,1,792,220047,2,2,2,1,1,"TAILORING",7433,"MANUFACTURING",14,12,60,9,,2,,,,,,,,,0
1,22,2209,1,792,220047,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220047,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220047,5,,,,,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220047,7,,,,,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220048,2,2,2,1,1,"BUY & SELL FOODSTUFF",5230,"RETAIL TRADE",47,12,45,9,,2,,,,,,,,,0
1,22,2209,1,792,220048,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220048,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220048,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220048,6,,,,,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220048,7,2,2,1,1,"BUY & SELL YAM",5230,"RETAIL TRADE",47,12,50,9,,2,,,,,,,,,0
1,22,2209,1,792,220049,1,1,1,2,1,"MARKETING EXECUTIVE",1224,"BANKING/FINANCE",64,12,84,4,,1,"CROP FARMING",6111,"AGTRICULTURE",1,3,15,9,,0
1,22,2209,1,792,220049,2,2,2,1,1,"TAILORING",7433,"MANUFACTURING#",14,12,720,9,,2,,,,,,,,,0
1,22,2209,1,792,220049,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220049,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220049,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220049,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220049,7,,,,,,,,,,,,,,,,,,,,,,0
1,22,2209,1,792,220050,1,2,2,1,1,"BUY & SELL YAM",5230,"TRADING",47,11,60,9,,2,,,,,,,,,0
1,22,2209,1,792,220050,2,2,2,1,1,"PHOTOGRAPHER",8224,"OTHER PROF. SERVICES",74,12,72,9,,2,,,,,,,,,0
1,22,2220,1,1296,220051,1,2,1,2,1,"CROP FARM LABOURER",6111,"AGRICULTURE",1,9,42,9,,2,,,,,,,,,0
1,22,2220,1,1296,220051,2,2,1,2,1,"CROP FARM LABOURE",9211,"AGRICULTURE",1,9,36,10,"HH MEMBER",2,,,,,,,,,0
1,22,2220,1,1296,220051,3,2,1,2,1,"CROP FARM LABOURER",9211,"AGRICULTURE",1,7,30,10,"HH MEMBER",2,,,,,,,,,0
1,22,2220,1,1296,220051,4,2,1,2,1,"CROP FARM LABOURER",9211,"AGRICULTURE",1,7,30,10,"HH MEMBER",2,,,,,,,,,0
1,22,2220,1,1296,220051,5,2,1,2,1,"CROP FARM LABOURER",9211,"AGRICULTURE",1,7,25,10,"H MEMBER",2,,,,,,,,,0
1,22,2220,1,1296,220052,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220052,2,2,2,1,1,"BUY & SELL FOODSTUFF",5230,"RETAIL TRADE",47,12,35,9,,2,,,,,,,,,0
1,22,2220,1,1296,220052,3,1,2,2,1,"NURSING",2230,"HEALTH",86,12,56,3,,2,,,,,,,,,0
1,22,2220,1,1296,220052,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220053,2,2,2,1,1,"BUY & SELL FOODSTUFF",5230,"TRADING",47,12,40,9,,2,,,,,,,,,0
1,22,2220,1,1296,220054,1,1,1,2,1,"TEACHING",2320,"EDUCATION",85,12,49,2,,1,"CROP FARMING",6111,"AGRICULTURE",1,12,9,9,,0
1,22,2220,1,1296,220054,2,2,2,1,1,"HAIR DRESSING",5141,"HAIR DRESSING",47,12,42,9,,2,,,,,,,,,0
1,22,2220,1,1296,220054,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220054,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220054,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220054,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220054,8,,,,,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220055,1,2,2,1,1,"BRICKLAYER",7122,"BUILDING CONSTRUCION",41,12,66,9,,2,,,,,,,,,0
1,22,2220,1,1296,220055,2,2,2,1,1,"TAILORING",7433,"MANUFACTURING",14,12,45,9,,2,,,,,,,,,0
1,22,2220,1,1296,220055,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220055,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220055,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220055,6,,,,,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220055,7,2,2,1,1,"TAILORING",7433,"MANUFACTURING",14,12,45,9,,2,,,,,,,,,0
1,22,2220,1,1296,220055,8,,,,,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220055,9,,,,,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220056,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220056,2,2,2,1,1,"BUY & SELL FOODSTUFF",5230,"RETAIL TRADE",47,10,45,9,,2,,,,,,,,,0
1,22,2220,1,1296,220056,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220056,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220056,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220056,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220056,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220057,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,12,30,9,,2,,,,,,,,,0
1,22,2220,1,1296,220057,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220057,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220057,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220057,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220057,11,,,,,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220057,12,,,,,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220058,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220058,2,2,2,1,1,"BUY & SELL BEER",5230,"RETAIL TRADE",47,12,46,9,,2,,,,,,,,,0
1,22,2220,1,1296,220058,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220058,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220058,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220058,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220059,2,2,2,1,1,"BUY & SELL GRAINS",5230,"TRADING",47,12,42,9,,2,,,,,,,,,0
1,22,2220,1,1296,220059,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220059,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220059,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220059,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220059,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220059,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220060,1,1,2,2,1,"LECTURER",2340,"EDUCATION",85,11,50,2,,2,,,,,,,,,0
1,22,2220,1,1296,220060,2,2,2,1,1,"BUY & SELL FOODSTUFF",5230,"TRADING",47,12,60,9,,2,,,,,,,,,0
1,22,2220,1,1296,220060,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2220,1,1296,220060,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220061,1,2,2,1,1,"BUY & SELL GRAINS",5230,"TRADING",47,12,48,9,,2,,,,,,,,,0
1,22,2205,2,2432,220061,2,2,2,1,1,"BUY & SELL GRAINS",5230,"TRADING",47,12,40,9,,2,,,,,,,,,0
1,22,2205,2,2432,220061,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220062,1,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,48,9,,2,,,,,,,,,0
1,22,2205,2,2432,220062,2,2,2,1,1,"BUY & SELL GRAINS",5230,"TRADING",47,12,33,9,,2,,,,,,,,,0
1,22,2205,2,2432,220062,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220062,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220062,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220062,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220063,1,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,42,9,,2,,,,,,,,,0
1,22,2205,2,2432,220063,2,2,2,1,1,"BUY & SELL GRAINS",5230,"TRADING",47,12,38,9,,2,,,,,,,,,0
1,22,2205,2,2432,220063,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220063,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220063,5,,,,,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220063,6,,,,,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220063,7,2,2,1,1,"BUY & SELL GRAINS",5230,"TRADING",47,10,35,9,,2,,,,,,,,,0
1,22,2205,2,2432,220063,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220063,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220063,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220063,12,,,,,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220063,13,,,,,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220064,1,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,35,9,,2,,,,,,,,,0
1,22,2205,2,2432,220064,2,2,2,1,1,"BUY & SELL CASHEW NUT",5230,"TRADING",47,12,38,9,,1,"BUY & SELL G/NUT",5230,"TRADING",47,12,15,9,,0
1,22,2205,2,2432,220064,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220064,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220064,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220064,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220064,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220065,1,2,2,1,1,"SELLI COOKED RICE",5230,"RETAIL TRADE",47,12,21,9,,2,,,,,,,,,0
1,22,2205,2,2432,220065,2,2,2,1,1,"OKPA SELLER",5230,"RETAIL TRADE",47,12,30,9,,2,,,,,,,,,0
1,22,2205,2,2432,220065,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220065,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220065,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220065,6,,,,,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220066,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,12,35,9,,2,,,,,,,,,0
1,22,2205,2,2432,220066,2,2,2,1,1,"BUY & SELL GRAINS",5230,"RETAIL TRADE",47,12,30,9,,1,"BUY & SELL SOAP",5230,"RETAIL TRADE",47,10,20,9,,0
1,22,2205,2,2432,220066,3,,,,,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220066,5,,,,,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220067,1,1,1,2,1,"SECURITY OFFICER",9152,"AGRICULTURE",1,12,8,1,,1,"CROP FARMING",6111,"AGRICULTURE",1,5,4,9,,0
1,22,2205,2,2432,220067,2,2,2,1,1,"BUY & SELL FOODSTUFF",5230,"RETAIL TRADE",47,9,5,9,,2,,,,,,,,,0
1,22,2205,2,2432,220067,3,2,2,1,1,"OKADA RIDER",8321,"TRANSPORT",49,8,8,9,,2,,,,,,,,,0
1,22,2205,2,2432,220067,4,2,2,1,1,"OKADA RIDER",8321,"TRANSPORT",49,12,8,9,,2,,,,,,,,,0
1,22,2205,2,2432,220067,5,2,2,1,1,"OKADA RIDER",8321,"TRANSPORT",49,12,8,9,,2,,,,,,,,,0
1,22,2205,2,2432,220067,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220067,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220067,8,2,2,1,1,"BUY & SELL FOODSTUFF",5230,"RETAIL TRADE",47,12,7,9,,2,,,,,,,,,0
1,22,2205,2,2432,220067,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220067,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220068,1,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,8,5,9,,2,,,,,,,,,0
1,22,2205,2,2432,220068,2,2,2,1,1,"BUY & SELL FOODSTUFF",5230,"RETAIL TRADE",47,12,8,9,,2,,,,,,,,,0
1,22,2205,2,2432,220068,3,2,2,1,1,"CAR WASHING",9131,"OTHER PERSONAL SERVICE",96,12,5,9,,2,,,,,,,,,0
1,22,2205,2,2432,220068,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220068,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220068,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220069,1,2,2,1,1,"CROPS FARMING",6114,"AGRICULTURE",1,12,49,9,,1,"WATCH REPAIRER",2144,"TECHNICAL ACTIVITY",74,3,35,9,,0
1,22,2205,2,2432,220069,2,2,2,1,1,"BUY & SELL GRAINS",5230,"RETAIL TRADE",47,12,42,9,,2,,,,,,,,,0
1,22,2205,2,2432,220069,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220069,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220069,5,2,2,1,1,"BUY & SELL FOODSTUFF",5230,"RETAIL TRADE",47,12,40,9,,2,,,,,,,,,0
1,22,2205,2,2432,220069,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220069,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220069,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220069,9,2,2,1,1,"BUY & SELL GRAIN",5230,"RETAIL TRADE",47,10,42,9,,2,,,,,,,,,0
1,22,2205,2,2432,220069,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220069,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220070,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,10,30,9,,2,,,,,,,,,0
1,22,2205,2,2432,220070,2,2,2,1,1,"BUY & SELL OIL",5230,"RETAIL TRADE",47,11,44,9,,2,,,,,,,,,0
1,22,2205,2,2432,220070,4,2,2,1,1,"BUY & SELL OIL",5230,"RETAIL TRADE",47,12,80,9,,2,,,,,,,,,0
1,22,2205,2,2432,220070,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,2432,220070,7,2,2,1,1,"TAILORING",7433,"FASHION DESIGN",96,12,60,9,,2,,,,,,,,,0
1,22,2205,2,664,220071,1,2,2,1,1,"CARPENTER",7124,"MANUFACTURING",31,12,60,9,,2,,,,,,,,,0
1,22,2205,2,664,220071,2,2,2,1,1,"TAILORING",7433,"MANUFACTURING",14,12,33,9,,2,,,,,,,,,0
1,22,2205,2,664,220071,3,,,,,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220072,1,2,1,2,1,"CROP FARMONG",6111,"AGRICULTURE",1,12,66,9,,2,,,,,,,,,0
1,22,2205,2,664,220072,2,2,1,1,1,"CROP FARMING",6111,"AGRICULTURE",1,12,66,10,"HH MEMBER",1,"SELLING COOKED RICE",5230,"TRADING",47,12,18,9,,0
1,22,2205,2,664,220072,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220072,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220072,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220072,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220072,7,,,,,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220072,8,2,1,1,1,"CROP FARMING",6111,"AGRICULTURE",1,12,66,10,"HH MEMBER",1,"SELLING PAP",5230,"TRADING",47,12,12,9,,0
1,22,2205,2,664,220073,1,2,2,1,1,"CROPS FARMING",6114,"AGRICULTURE",1,11,49,9,,1,"BRICKLAYER",7122,"CONSTRUCTION",41,2,20,9,,0
1,22,2205,2,664,220073,2,2,2,1,1,"BUY & SELL GRAINS",5230,"TTRADING",47,12,42,9,,2,,,,,,,,,0
1,22,2205,2,664,220073,4,2,2,1,1,"BARBING",5141,"PERSONAL SERVICE",96,12,49,9,,2,,,,,,,,,0
1,22,2205,2,664,220074,1,2,2,1,1,"CROP FARMING",6114,"AGRICULTURE",1,11,44,9,,1,"BUY & SELL KOLANUT",5230,"RETAIL TRADE",47,10,11,9,,0
1,22,2205,2,664,220074,2,2,2,1,1,"BUY & SELL GRAINS",5230,"RETAIL TRADE",47,12,8,9,,2,,,,,,,,,0
1,22,2205,2,664,220074,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220074,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220074,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220074,6,2,2,1,1,"BUY & SELL PALM OIL",5230,"RETAIL TRADE",47,12,6,9,,2,,,,,,,,,0
1,22,2205,2,664,220074,7,2,1,2,1,"CROP FARM LABOURER",6114,"AGRICULTURE",1,7,20,10,"HH MEMBER",2,,,,,,,,,0
1,22,2205,2,664,220074,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220074,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220075,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,10,35,9,,2,,,,,,,,,0
1,22,2205,2,664,220075,2,2,1,1,1,"BUY & SELL OIL",5230,"RETAIL TRADE",47,12,30,1,,2,,,,,,,,,0
1,22,2205,2,664,220075,4,2,1,1,1,"CROP FARM LABOURER",6114,"AGRICULTURE",1,8,35,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
1,22,2205,2,664,220075,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220075,6,2,1,2,1,"CROP FARM LABOURER",6114,"AGRICULTURE",1,10,35,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
1,22,2205,2,664,220075,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220075,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220075,9,2,1,2,1,"CROP FARM LABOURER",6114,"AGRICULTURE",1,8,34,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
1,22,2205,2,664,220075,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220075,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220076,1,2,2,1,1,"CROP FARMING",6114,"AG4RICULTURE",1,12,42,9,,2,,,,,,,,,0
1,22,2205,2,664,220076,2,2,2,1,1,"BUY & SELL CROPS",5230,"TRADING",47,12,40,9,,2,,,,,,,,,0
1,22,2205,2,664,220076,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220076,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220076,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220076,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220076,8,2,2,1,1,"BUY & SELL CROPS",5230,"TRADING",47,12,40,9,,2,,,,,,,,,0
1,22,2205,2,664,220077,1,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,48,9,,2,,,,,,,,,0
1,22,2205,2,664,220077,2,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,48,10,"HH MEMBER",1,"BUY & SELL GRAINS",5230,"TRADING",47,12,24,9,,0
1,22,2205,2,664,220077,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220077,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220077,5,2,1,2,1,"CROP FARMIING",6111,"AGRICULTURE",1,12,48,10,"HH MEMBER",1,"BUY & SELL FOODSTUFF",5230,"TRADING",47,12,24,9,,0
1,22,2205,2,664,220077,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220077,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220077,8,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,48,10,"HH MEMBER",1,"BUY & SELL FOOD FTUFF",5230,"TRADING",47,12,24,9,,0
1,22,2205,2,664,220078,1,2,2,1,1,"FRYING BEANS CAKE",7412,"MANUFACTURING",32,12,40,9,,2,,,,,,,,,0
1,22,2205,2,664,220078,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220079,1,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,9,36,9,,2,,,,,,,,,0
1,22,2205,2,664,220079,2,2,2,1,1,"BUY & SELL FOODSTUFF",5230,"RETAIL TRADE",47,12,44,9,,2,,,,,,,,,0
1,22,2205,2,664,220079,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220079,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220079,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220079,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220079,7,2,2,1,1,"BUY & SELL FOODSTAUFF",5230,"RETAIL TRADE",47,10,30,9,,2,,,,,,,,,0
1,22,2205,2,664,220079,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220079,9,,,,,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220079,10,,,,,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220079,11,,,,,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220080,1,2,1,1,1,"BRICKLAYING",7122,"CONSTRUCTION",41,10,6,9,,1,"CROP FARMING",6111,"AGRICULTURE",1,8,5,9,,0
1,22,2205,2,664,220080,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2205,2,664,220080,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220081,1,1,2,2,1,"LEARNING MECHANIC",7231,"MOTOR MECHANIC",33,2,72,4,,2,,,,,,,,,0
1,22,2214,2,1354,220082,1,1,2,2,1,"ADMIN OFFICER",1120,"PUBLIC ADMIN",84,11,40,2,,2,,,,,,,,,0
1,22,2214,2,1354,220082,2,2,2,1,1,"BAKING CAKE",7412,"MANUFACTURING",11,10,36,9,,2,,,,,,,,,0
1,22,2214,2,1354,220082,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220082,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220082,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220082,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220082,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220082,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220083,1,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,36,9,,2,,,,,,,,,0
1,22,2214,2,1354,220083,2,2,2,1,1,"TAILORING",7433,"MANUFACTURING",14,12,40,9,,2,,,,,,,,,0
1,22,2214,2,1354,220083,4,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,36,10,"UNPAID FAMILY WORKEE",2,,,,,,,,,0
1,22,2214,2,1354,220083,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220084,1,1,2,2,1,"CIVIL SERVANT",9152,"CIVIL SERVANT",84,12,40,3,,2,,,,,,,,,0
1,22,2214,2,1354,220084,2,2,2,1,1,"BUY & SELL WATER",5230,"TRADING",33,3,70,9,,2,,,,,,,,,0
1,22,2214,2,1354,220084,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220084,5,,,,,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220084,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220085,2,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,12,40,9,,2,,,,,,,,,0
1,22,2214,2,1354,220085,3,1,2,2,1,"MOTOR MECHANIC",7231,"MECHANIC",33,7,60,10,"UNPAID APPRENTICE",2,,,,,,,,,0
1,22,2214,2,1354,220085,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220085,5,,,,,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220085,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220085,7,,,,,,,,,,,,,,,,,,,,,,0
1,22,2214,2,1354,220086,1,2,2,1,1,"BUY & SELL GRAINS",5230,"TRADING",47,12,8,9,,2,,,,,,,,,0
1,22,2214,2,1354,220086,2,2,2,1,1,"BUY & SELL GRAINS",5230,"TRADING",47,12,7,9,,2,,,,,,,,,0
1,22,2214,2,1354,220087,1,2,1,1,1,"TAXI DRIVER",8322,"TRANSPORT",49,9,8,9,,1,"CROP FARMING",6111,"AGRICULTURE",1,3,6,9,,0
1,22,2214,2,1354,220087,2,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,9,6,9,,2,,,,,,,,,0
