"zone","state","lga","sector","ea","hhid","s12q1a","s12q1b","s12q1c","s12q1d","s12q1e","s12q1f","s12q1g","s12q1h","s12q1i","s12q2a","s12q2b","s12q3","s12q4a","s12q4b","s12q4c","s12q5","s12q6a","s12q6b","s12q6c","s12q6d","s12q6e","s12q6f","s12q7a","s12q7b","s12q7c","s12q7d","tracked_obs"
5,3,331,1,516,30015,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,331,1,516,30016,2,1,2,2,1,0,0,0,0,2,4,1,,,,2,,,,,,,,,,,0
5,3,331,1,516,30017,3,3,1,1,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,331,1,516,30018,2,2,2,2,0,0,0,2,0,2,0,1,,,,2,,,,,,,,,,,0
5,3,331,1,516,30019,5,6,3,4,3,1,1,0,0,1,1,1,,,,1,11,12,,1,2,3,10,,,,0
5,3,331,1,516,30020,1,1,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,316,2,874,30021,1,1,0,0,0,0,0,0,0,3,0,2,,,,2,,,,,,,,,,,0
5,3,316,2,874,30022,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,316,2,874,30023,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,316,2,874,30024,0,0,0,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,0
5,3,316,2,874,30025,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,316,2,874,30026,2,2,2,2,0,0,0,0,0,3,0,2,2,1,,2,,,,,,,,,,,0
5,3,316,2,874,30027,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,316,2,874,30028,1,1,1,2,3,3,1,2,1,1,2,2,2,3,1,1,1,1,5,,,,5,10,,"FINANCIAL",0
5,3,316,2,0,30029,0,4,4,3,3,0,2,2,1,2,0,1,,,,2,,,,,,,,,,,1
5,3,316,2,874,30030,1,0,0,2,1,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,309,2,478,30031,0,0,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
5,3,309,2,478,30032,2,2,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,309,2,478,30033,1,2,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,309,2,478,30034,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,309,2,478,30035,2,2,2,2,3,0,1,1,1,1,2,2,1,2,1,1,,,3,,2,,5,3,2,,0
5,3,309,2,478,30036,4,3,1,1,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
5,3,309,2,478,30037,2,0,0,0,0,0,0,0,0,3,3,2,3,2,1,2,,,,,,,,,,,0
5,3,309,2,478,30038,1,3,3,3,0,0,0,0,0,1,0,1,,,,2,,,,,,,,,,,0
5,3,309,2,478,30039,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,309,2,478,30040,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,307,1,634,30041,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,307,1,634,30042,3,3,3,3,3,3,2,2,2,2,0,1,,,,1,3,,,2,,,3,5,4,,0
5,3,307,1,634,30043,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,307,1,634,30044,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,307,1,634,30045,3,0,0,1,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,307,1,634,30046,2,2,3,3,2,0,1,1,0,2,2,1,,,,1,7,8,9,1,2,3,3,4,10,,0
5,3,307,1,634,30047,3,3,3,3,0,2,2,2,2,2,0,1,,,,1,3,,,1,,,3,5,4,,0
5,3,307,1,634,30048,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,307,1,634,30049,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,307,1,634,30050,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,321,2,364,30051,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,321,2,364,30052,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,321,2,364,30053,0,0,0,0,0,0,0,0,0,3,3,2,1,2,2,2,,,,,,,,,,,0
5,3,321,2,364,30054,3,3,2,1,0,0,0,0,0,3,4,2,2,2,1,2,,,,,,,,,,,0
5,3,321,2,364,30055,2,2,2,2,2,0,0,0,0,2,3,1,,,,,7,8,1,3,3,4,5,,,,0
5,3,321,2,364,30056,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,321,2,364,30057,2,3,2,2,0,0,1,1,1,2,0,1,,,,,5,,,3,,,5,3,8,,0
5,3,321,2,364,30058,2,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,321,2,364,30059,2,2,2,2,0,0,0,0,0,3,0,1,,,,1,8,,,,,,8,5,,,0
5,3,321,2,364,30060,2,2,2,2,0,0,0,2,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,329,2,696,30061,0,0,0,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,0
5,3,329,2,696,30062,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,329,2,696,30063,2,0,0,0,0,0,0,0,0,3,0,1,,,,1,8,3,2,8,,,2,8,,,0
5,3,308,1,0,30064,1,1,2,2,1,0,0,0,0,2,4,1,,,,2,,,,,,,,,,,1
5,3,329,2,696,30065,3,3,3,3,3,3,3,3,3,1,2,2,2,2,1,1,12,1,,,,,8,5,3,,0
5,3,329,2,696,30066,2,1,1,2,1,0,0,0,0,2,3,2,2,3,1,2,,,,,,,,,,,0
5,3,329,2,696,30067,2,2,2,2,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,0
5,3,329,2,696,30068,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,329,2,696,30069,4,3,1,1,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,329,2,696,30070,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,323,2,580,30071,3,3,3,3,2,2,2,2,1,2,0,1,,,,1,5,,,,,,5,3,,,0
5,3,323,2,580,30072,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,323,2,580,30073,2,2,2,1,0,0,0,2,0,1,0,1,,,,2,,,,,,,,,,,0
5,3,323,2,580,30074,3,2,0,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,323,2,580,30075,0,0,0,0,0,0,0,0,0,1,0,1,,,,2,,,,,,,,,,,0
5,3,323,2,580,30076,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,323,2,580,30077,2,0,0,0,0,0,0,0,0,3,3,2,3,2,1,2,,,,,,,,,,,0
5,3,323,2,580,30078,1,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,323,2,580,30079,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,323,2,580,30080,2,2,1,1,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,0
5,3,318,2,1136,30081,2,0,0,0,0,0,0,0,0,3,5,2,3,2,1,2,,,,,,,,,,,0
5,3,318,2,1136,30082,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,318,2,1136,30084,2,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,318,2,1136,30085,0,0,0,0,0,0,1,1,1,3,4,2,2,3,1,1,,,2,1,,,5,4,3,,0
5,3,318,2,1136,30086,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,318,2,1136,30087,4,4,2,1,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
5,3,318,2,1136,30088,3,3,1,1,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,318,2,1136,30089,2,0,3,3,0,2,2,0,1,2,0,1,,,,2,,,,,,,,,,,0
5,3,318,2,1136,30090,2,2,2,2,1,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,313,2,70,30091,2,2,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,313,2,70,30092,5,6,4,4,0,0,0,1,0,2,0,1,,,,1,11,12,,1,3,,3,,,,0
5,3,313,2,70,30093,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,313,2,70,30094,2,3,2,3,0,0,0,0,0,2,0,2,,,,2,,,,,,,,,,,0
5,3,313,2,0,30095,1,0,0,0,0,0,0,2,0,3,3,1,,,,2,,,,,,,,,,,1
5,3,313,2,70,30096,1,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,313,2,70,30097,3,3,3,3,0,0,1,1,1,3,0,1,,,,2,,,,,,,,,,,0
5,3,313,2,70,30098,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,313,2,70,30099,4,4,3,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,313,2,70,30100,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,301,1,1198,30101,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,301,1,1198,30102,1,1,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,301,1,1198,30103,2,0,0,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,301,1,1198,30104,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
5,3,301,1,1198,30105,1,1,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,301,1,1198,30106,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,301,1,1198,30107,3,3,2,2,1,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,0
5,3,301,1,1198,30108,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,3,301,1,1198,30109,2,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,301,1,1198,30110,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,326,2,74,30111,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,326,2,74,30112,2,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,326,2,74,30113,3,2,2,1,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,326,2,74,30114,4,5,3,5,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
5,3,326,2,74,30115,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,326,2,74,30116,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,326,2,74,30117,2,2,1,2,1,0,1,0,0,3,3,1,,,,1,7,8,,,2,3,3,5,,,0
5,3,326,2,74,30118,3,0,0,1,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,326,2,74,30119,2,2,0,0,0,0,0,0,0,3,4,2,3,2,1,2,,,,,,,,,,,0
5,3,326,2,74,30120,2,2,0,0,0,0,0,0,0,3,4,2,,,,2,,,,,,,,,,,0
5,3,305,2,1542,30121,2,3,1,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,305,2,1542,30122,3,3,1,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,305,2,1542,30123,1,1,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,305,2,1542,30124,2,2,2,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,305,2,1542,30125,2,0,0,2,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
5,3,305,2,1542,30126,1,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,305,2,1542,30127,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,305,2,1542,30128,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
5,3,305,2,1542,30129,3,4,2,4,3,0,0,0,0,2,2,1,,,,1,,7,,2,,,3,5,6,,0
5,3,305,2,1542,30130,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,312,2,20,30131,2,2,0,0,0,0,0,0,0,3,3,2,,2,1,2,,,,,,,,,,,0
5,3,312,2,20,30132,3,5,5,5,0,2,3,3,2,1,0,1,,,,2,,,,,,,,,,,0
5,3,312,2,20,30133,3,3,1,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
5,3,312,2,20,30134,3,3,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,312,2,20,30135,2,2,1,2,0,0,0,0,0,3,1,1,,,,2,,,,,,,,,,,0
5,3,312,2,20,30137,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,312,2,20,30138,1,1,1,1,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,0
5,3,312,2,20,30139,2,0,0,2,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,312,2,20,30140,2,1,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,305,2,4,30141,2,6,6,6,3,0,0,0,0,2,3,1,,,,1,6,,,,,,5,1,3,,0
5,3,305,2,4,30142,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,305,2,4,30143,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,305,2,4,30144,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,3,305,2,4,30145,5,3,4,3,0,0,0,0,0,2,0,1,,,,1,8,9,10,,,,10,,,,0
5,3,305,2,4,30146,1,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
5,3,305,2,4,30147,1,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,305,2,4,30148,2,3,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
5,3,305,2,4,30149,4,6,4,4,0,0,0,2,0,2,3,1,,,,2,,,,,,,,,,,0
5,32,3222,2,0,30150,2,2,3,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,1
4,4,418,1,44,40001,5,5,3,6,6,1,1,0,0,2,3,2,3,2,1,1,6,7,,,,,5,,,,0
4,4,418,1,44,40002,2,3,1,2,2,3,1,2,0,3,3,2,3,2,1,1,11,1,,12,,,10,,,,0
4,4,418,1,44,40003,4,3,2,2,0,3,2,2,0,2,0,1,,,,1,4,6,9,2,,,4,10,,,0
4,4,418,1,44,40005,2,4,4,2,2,3,1,1,1,3,0,1,,,,1,2,3,6,,,,5,,,,0
4,4,418,1,44,40006,4,5,3,3,3,1,1,1,0,2,0,1,,,,1,5,6,,,,,5,,,,0
4,4,418,1,44,40007,3,3,3,2,3,2,2,2,1,3,0,1,,,,1,5,1,,,,,5,6,,,0
4,4,418,1,44,40008,3,3,2,2,3,2,2,2,1,3,0,1,,,,1,5,7,,,,,5,10,,"LACK OF MONEY",0
4,4,418,1,44,40009,1,2,2,3,0,2,3,1,0,3,0,1,,,,1,10,11,,1,2,,5,10,,,0
4,4,418,1,44,40010,2,2,2,2,0,2,1,0,0,2,0,1,,,,1,5,6,,,,,5,10,,"LOW INCOME",0
4,4,417,1,678,40011,5,6,3,6,6,2,1,0,0,2,3,2,3,2,1,1,6,,,,,,5,10,,"BAD MARKET",0
4,4,417,1,678,40012,2,3,2,5,4,1,0,0,0,2,0,1,,,,1,5,,,,,,5,10,,"LACK OF MONEY",0
4,4,417,1,678,40013,7,3,5,5,0,2,0,0,0,2,0,1,,,,1,6,,,,,,5,10,,"LACK OF MONEY",0
4,4,417,1,678,40015,2,4,3,2,2,2,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
4,4,417,1,678,40016,3,2,4,3,0,2,0,2,0,3,0,1,,,,1,6,,,,,,5,,,,0
4,4,417,1,678,40017,5,3,5,2,4,3,2,2,1,2,4,2,3,2,1,1,7,8,9,10,,,10,5,,"LACK OF MONEY",0
4,4,417,1,678,40018,3,2,3,2,3,1,1,2,0,2,3,1,,,,1,10,,,,,,5,,,,0
4,4,417,1,678,40019,1,3,2,1,4,2,1,1,0,2,4,2,3,2,1,2,,,,,,,,,,,0
4,4,417,1,678,40020,4,3,1,2,0,0,0,0,0,3,0,1,,,,1,11,,,,,,10,,,,0
4,4,416,1,616,40021,2,3,3,2,3,2,1,1,1,3,5,2,3,2,1,1,5,6,7,1,,,5,10,,"LACK OF MONEY",0
4,4,416,1,616,40022,3,4,3,6,4,2,1,2,1,2,3,2,3,2,1,1,6,7,8,,,,5,10,,"NO MONEY",0
4,4,416,1,616,40023,3,1,3,2,2,1,1,1,0,2,3,2,1,2,1,1,1,7,,,,,4,10,,"LACK OF MONEY",0
4,4,416,1,616,40025,4,2,1,7,0,1,4,1,0,2,0,1,,,,1,4,5,6,1,,,5,10,,"LACK OF MONEY",0
4,4,416,1,616,40026,4,4,4,5,5,0,0,0,0,2,3,2,3,2,1,1,8,7,,,,,5,,,,0
4,4,416,1,616,40027,1,2,2,2,0,1,1,1,0,3,0,1,,,,1,10,11,,1,,,10,,,"LACK OF MONEY",0
4,4,416,1,616,40028,3,1,2,3,0,1,1,2,0,2,0,1,,,,1,6,11,,1,,,10,5,,"lack of money",0
4,4,416,1,616,40030,3,4,3,2,0,3,2,2,1,3,0,1,,,,1,5,6,7,1,,,5,10,,"LACK OF MONEY",0
4,4,414,1,2176,40031,3,2,4,3,2,0,0,0,0,3,3,2,3,2,1,1,4,5,6,,1,,5,10,,"LACK OF MONEY",0
4,4,414,1,2176,40032,2,3,3,2,2,0,0,0,0,3,0,1,,,,1,4,5,6,,1,,10,5,,"LACK OF MONEY",0
4,4,414,1,2176,40033,3,2,3,2,0,2,2,1,0,3,0,1,,,,1,8,9,11,,2,,2,3,10,"LACK OF MONEY",0
4,4,414,1,2176,40034,5,6,5,6,0,2,2,1,0,2,0,1,,,,1,6,7,,1,2,,3,5,,,0
6,24,2417,1,0,40035,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,1
4,4,414,1,2176,40036,2,3,2,1,1,1,1,0,0,3,0,2,2,1,,2,,,,,,,,,,,0
4,4,414,1,2176,40037,2,3,1,2,3,1,1,1,0,2,0,1,,,,1,10,,,,,,5,10,,"LACK OF MONEY",0
4,4,414,1,2176,40038,2,3,2,2,0,2,1,1,1,3,0,1,,,,1,1,7,,1,,,5,10,,"LACK OF MONEY",0
4,4,414,1,2176,40039,3,3,3,2,0,3,1,2,1,3,0,1,,,,1,1,6,,1,,,10,5,,"LACK OF MONEY",0
4,4,414,1,2176,40040,3,3,4,2,0,2,1,2,1,3,0,1,,,,1,5,6,7,1,,,5,10,,"LACK OF MONEY",0
4,4,415,1,2108,40041,4,3,3,2,0,6,3,1,0,2,0,1,,,,1,2,4,8,1,2,,10,,,"LACK OF MONEY",0
4,4,415,1,2108,40042,7,7,5,7,6,2,1,1,0,2,3,2,3,2,1,1,4,5,7,1,2,,10,5,4,"LACK OF MONEY",0
4,4,415,1,2108,40043,0,1,1,1,0,1,1,1,1,3,0,1,,,,1,1,6,,1,,,5,10,,"LACK OF MONEY",0
4,4,415,2,0,40044,3,2,2,1,0,2,1,1,0,2,0,1,,,,1,5,6,7,2,3,4,2,4,10,,1
4,4,415,1,2108,40045,5,4,3,2,2,1,1,0,0,2,0,1,,,,1,5,6,7,1,,,5,4,,,0
4,4,415,1,2108,40046,7,7,2,4,0,7,1,0,0,2,0,1,,,,1,5,6,8,1,2,,10,5,,"SICKNESS/NO MONEY",0
4,4,415,1,2108,40047,3,3,3,2,3,3,2,2,1,3,5,2,,3,1,1,1,,,1,,,5,10,,"LACK OF MONEY",0
4,4,415,1,2108,40048,4,3,3,3,0,3,2,2,2,2,0,1,,,,1,1,3,7,1,2,,10,5,,"LACK OF MONEY",0
4,4,415,1,2108,40049,1,3,2,1,0,2,2,0,0,3,0,1,,,,1,9,10,11,1,,,5,10,,"LACK OF MONEY",0
4,4,415,1,2108,40050,2,1,3,1,0,1,1,0,0,3,0,1,,,,1,10,11,,,,,10,,,"LACK OF MONEY",0
4,4,413,2,1540,40051,2,2,2,2,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40052,1,1,1,1,0,0,0,0,0,1,,1,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40053,2,2,1,2,2,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40054,3,2,2,1,0,1,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40055,3,4,7,7,7,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40056,2,3,3,7,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40057,5,5,0,0,0,0,0,0,0,3,0,1,,,,1,,,,1,,,5,10,,"FALL IN INCOME",0
4,4,413,2,1540,40058,3,2,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
4,4,413,2,1540,40059,2,2,2,2,0,0,0,0,0,2,,1,,,,1,1,2,3,1,2,3,5,4,,,0
4,4,413,2,1540,40060,2,0,0,0,0,0,0,0,0,3,2,2,2,3,1,2,,,,,,,,,,,0
4,4,405,2,722,40062,4,4,2,0,0,2,0,0,0,2,0,1,,,,1,7,,,2,,,4,5,10,"SICKNESS OF HH HEAD",0
4,4,405,2,722,40063,3,2,2,1,2,0,0,0,0,2,3,1,,,,1,10,,,2,,,3,4,5,,0
4,4,405,2,722,40064,3,3,2,3,2,1,1,0,0,2,3,1,,,,2,,,,,,,,,,,0
4,4,405,2,722,40065,6,6,6,7,7,0,0,0,0,2,3,1,,,,1,1,2,3,1,2,3,8,3,4,".",0
4,4,405,2,722,40066,2,2,3,2,0,0,0,1,0,2,,1,,,,2,,,,,,,,,,,0
4,4,405,2,722,40067,7,7,2,0,0,0,0,0,0,2,0,1,,,,1,8,,,2,,,4,5,10,"POOR SALARY",0
4,4,405,2,722,40068,5,6,7,5,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,4,405,2,722,40069,3,2,3,1,0,1,1,0,0,3,,1,,,,1,10,,,,,,5,10,,"FLOODING",0
4,4,405,2,722,40070,3,3,2,2,2,1,0,0,0,2,3,1,,,,1,10,,,5,,,5,8,,,0
4,4,405,2,484,40071,3,3,7,7,7,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
4,4,405,2,484,40072,2,2,2,2,0,0,0,0,0,3,,1,,,,1,1,2,3,1,2,3,8,4,2,,0
4,4,405,2,484,40073,2,2,3,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,4,405,2,484,40074,2,3,4,7,7,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
4,4,405,2,484,40075,3,3,3,3,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,4,405,2,484,40076,3,3,0,0,0,0,0,0,0,3,0,1,,,,1,11,,,,,,5,8,,,0
4,4,405,2,484,40077,7,7,0,7,0,0,0,0,0,2,0,1,,,,1,10,11,12,1,2,3,5,8,,,0
4,4,405,2,484,40078,7,7,0,0,0,0,0,0,0,2,0,1,,,,1,10,11,12,1,,,10,5,,"INJURY SUSTAINED",0
4,4,405,2,484,40079,4,3,4,2,3,2,2,1,0,2,3,1,,,,1,1,2,3,1,2,,5,10,,"LOW INCOME",0
4,4,405,2,484,40080,3,3,3,2,0,1,0,0,0,3,,1,,,,1,1,2,3,1,2,,5,8,10,"LOW INCOME",0
4,4,419,2,296,40081,2,3,2,3,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
4,4,419,2,296,40082,2,2,3,3,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
4,4,419,2,296,40083,3,4,3,2,0,3,1,0,0,2,,1,,,,1,6,7,8,,,,5,10,,"LOW INCOME",0
4,4,419,2,296,40084,3,3,2,2,1,2,1,0,0,3,3,1,,,,1,5,6,7,,,,5,10,,"LOW INCOME",0
4,4,419,2,296,40085,5,3,0,0,0,0,0,0,0,2,4,2,2,3,1,1,4,5,,,,,3,10,,"PLANTING SEASON",0
4,4,419,2,296,40086,2,3,0,0,0,0,0,0,0,3,0,1,,,,1,12,,,1,,,5,10,,"DAUGHTER INLAW MOVED",0
4,4,419,2,296,40087,4,5,4,3,0,3,1,0,0,2,,1,,,,1,3,4,6,,,,5,,,,0
4,4,419,2,296,40088,3,3,3,3,3,0,0,0,0,2,,1,,,,1,1,2,3,1,2,3,4,6,5,,0
4,4,419,2,296,40089,2,3,2,3,2,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
4,4,419,2,296,40090,3,3,3,3,4,0,0,0,0,,,1,,,,2,,,,,,,,,,,0
4,4,401,1,1460,40092,4,3,3,3,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
4,4,401,1,1460,40093,2,3,3,2,2,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
4,4,401,1,1460,40094,3,2,3,2,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,0
4,4,401,1,1460,40095,3,3,2,2,0,2,0,0,0,3,,1,,,,2,,,,,,,,,,,0
4,4,401,1,1460,40096,1,2,2,1,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
4,4,401,1,1460,40097,5,7,7,7,7,0,0,0,0,3,,1,,,,1,1,2,3,1,2,3,4,5,3,,0
4,4,401,1,1460,40098,3,3,2,2,0,2,0,0,0,3,,1,,,,1,5,6,,,,,5,,,,0
4,4,401,1,1460,40099,3,3,0,0,0,0,0,0,0,2,0,1,,,,1,12,,,,,,9,10,,"SHARING FOOD WITH FM",0
4,4,401,1,1460,40100,4,4,2,7,1,2,2,1,0,2,4,1,,,,1,3,,,1,,,5,10,,"BUSINESS FAILURE",0
4,4,412,2,2592,40101,4,3,3,2,2,2,2,2,1,3,0,1,,,,1,1,4,6,1,,,3,5,10,"LACK OF MONEY",0
4,4,412,2,2592,40102,2,2,2,2,3,2,1,1,1,3,5,2,3,2,1,1,1,2,5,1,,,5,10,,"LACK OF MONEY",0
4,4,412,2,2592,40103,4,5,4,3,4,3,2,2,2,2,4,2,3,2,1,1,1,5,7,1,2,,3,10,5,"LACK OF MONEY",0
4,4,412,2,2592,40104,2,3,1,3,4,2,2,0,0,3,3,1,,,,1,11,12,,1,,,4,5,,,0
4,4,412,2,2592,40105,2,1,2,1,3,1,1,1,0,3,3,2,3,2,1,1,10,11,,1,2,,2,4,10,"LACK OF MONEY",0
4,4,412,2,2592,40106,3,3,4,2,3,2,1,0,0,3,3,1,,,,1,9,10,11,1,2,,2,4,,,0
4,4,412,2,2592,40107,2,4,2,2,3,2,2,1,0,3,3,2,3,2,1,1,11,12,,1,2,,4,10,,"LACK OF MONEY",0
