"zone","state","lga","sector","ea","hhid","plotid","sa1q1a","sa1q2","sa1q3","sa1q4","sa1q4b","sa1q5","sa1q5b","sa1q6","sa1q7","sa1q7b","sa1q8","sa1q9a","sa1q9b","sa1q9c","sa1q10a","sa1q10b","sa1q10bb","sa1q10c","sa1q11","sa1q11b","sa1q12","sa1q13","sa1q14","sa1q14b","sa1q15","sa1q16","sa1q17","sa1q18a","sa1q18b","sa1q18c","sa1q19","sa1q20","sa1q21","sa1q22a","sa1q22b","sa1q22c","sa1q22d","sa1q23","sa1q24a","sa1q24b","sa1q24c","sa1q25","sa1q25b"
4,14,1416,2,2314,140125,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,14,1416,2,2314,140125,2,2,2,2,1,2,,,,,,,,,259.06,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
4,14,1416,2,2314,140126,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,14,1416,2,2314,140126,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,14,1416,2,2314,140127,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,14,1416,2,2314,140128,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,14,1416,2,2314,140128,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,14,1416,2,2314,140128,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,14,1416,2,2314,140128,4,2,1,2,1,2,,,,,,,,,403.89,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
4,14,1416,2,2314,140130,1,2,1,2,1,2,,,,,,,,,1225,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
4,14,1416,2,2314,140130,2,2,1,2,1,2,,,,,,,,,1956.7,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1506,1,398,150002,1,2,1,2,1,2,,,,,,,,,9550.1,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1506,1,398,150003,1,2,4,2,1,2,,,,,,,,,16077,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1506,1,398,150007,1,2,1,2,1,2,,,,,,,,,9747.1,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1506,1,398,150008,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150011,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150011,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150012,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150012,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150013,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150013,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150014,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150014,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150015,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150015,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150016,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150016,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150016,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150017,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150018,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150018,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150019,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150019,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150020,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1508,2,1682,150020,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150021,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150021,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150022,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150022,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150022,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150023,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150023,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150024,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150025,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150025,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150026,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150027,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150027,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150027,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150028,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150028,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150029,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150029,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150030,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1511,2,1938,150030,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150031,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150031,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150032,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150032,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150032,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150033,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150033,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150034,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150034,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150035,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150035,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150035,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150037,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150037,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150038,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150038,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150038,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150039,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150039,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150040,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1502,2,590,150040,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150041,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150041,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150041,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150042,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150042,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150043,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150043,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150043,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150044,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150044,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150045,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150045,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150046,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150046,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150046,3,2,1,2,1,2,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150047,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150047,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150048,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150048,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150049,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150049,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150049,3,2,1,2,1,2,,,,,,,,,11186,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1510,2,616,150050,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150051,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150051,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150052,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150052,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150053,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150053,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150054,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150054,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150055,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150055,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150056,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150056,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150057,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150057,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150058,1,1,8,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150058,2,1,8,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150059,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150060,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1507,2,458,150060,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1503,2,634,150064,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1503,2,634,150064,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1503,2,634,150066,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1503,2,634,150066,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1503,2,634,150069,1,2,1,2,1,2,,,,,,,,,15205,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1503,2,634,150069,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1503,2,634,150069,3,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,1,0,150071,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
2,15,1501,2,0,150072,1,2,1,2,1,2,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1626,2,1546,160002,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1626,2,1546,160008,1,2,1,2,1,2,,,,,,,,,475.2,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1610,2,1006,160011,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1610,2,1006,160012,1,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1610,2,1006,160012,2,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1610,2,1006,160013,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1610,2,1006,160013,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,0,160014,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,0,160014,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160017,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160017,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160018,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160018,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160019,1,1,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1622,2,18,160020,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1612,2,414,160021,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1622,2,18,160022,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1622,2,18,160022,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1622,2,18,160023,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160024,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160024,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160025,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1602,2,1576,160026,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1608,2,1104,160027,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,0,160028,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,0,160028,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,0,160028,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,286,160029,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,286,160029,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,286,160030,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,286,160030,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1622,2,18,160031,1,1,5,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160032,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160033,1,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,7,"PREVIOUS MANAGER DIED"
4,16,1622,2,18,160034,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160035,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160035,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160036,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,,7,"OLD AGE"
4,16,1624,1,136,160036,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1622,2,18,160037,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1606,2,590,160038,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1606,2,590,160039,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1606,2,590,160040,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160041,1,2,2,2,1,2,,,,,,,,,62.63,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1624,1,136,160041,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1622,2,18,160042,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1622,2,18,160043,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1622,2,18,160044,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1612,2,414,160046,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1602,2,1576,160048,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1602,2,1576,160049,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1602,2,1576,160049,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1602,2,1576,160049,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1602,2,1576,160050,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1602,2,1576,160050,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160051,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160052,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160053,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160053,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160054,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160054,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160055,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160056,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160056,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160057,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160057,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160057,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160058,1,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160058,2,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160059,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1613,2,440,160059,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1616,2,296,160061,1,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1616,2,296,160062,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1616,2,296,160062,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1616,2,296,160064,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1616,2,296,160064,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1616,2,296,160066,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1616,2,296,160066,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1616,2,296,160067,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1616,2,296,160067,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
4,16,1616,2,296,160069,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
