"crop_name","crop_cd","unit_name","unit_cd","conv_national","conv_NC_1","conv_NE_2","conv_NW_3","conv_SE_4","conv_SS_5","conv_SW_6","note"
"MAIZE",1080,"CONGO SMALL",20,0.962,1.24199998378754,0.962000012397766,0.962000012397766,0.962000012397766,0.962000012397766,0.683000028133392,
"MAIZE",1080,"CONGO LARGE",21,1.475,1.47500002384186,1.47500002384186,1.47500002384186,1.47500002384186,1.47500002384186,1.47500002384186,
"MAIZE",1080,"MUDU SMALL",30,0.94,0.772000014781952,1.10800004005432,0.939999997615814,0.939999997615814,0.939999997615814,0.939999997615814,
"MAIZE",1080,"MUDU LARGE",31,1.343,1.26999998092651,1.22500002384186,1.40699994564056,1.34300005435944,1.34300005435944,1.34300005435944,
"MAIZE",1080,"DERICA SMALL",40,0.14,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,
"MAIZE",1080,"DERICA MEDIUM",41,0.538,0.537999987602234,0.601999998092651,0.537999987602234,0.537999987602234,0.537999987602234,0.344999998807907,
"MAIZE",1080,"DERICA LARGE",42,1.152,1.15199995040894,0.694999992847443,1.15199995040894,1.80499994754791,1.15199995040894,0.727999985218048,
"MAIZE",1080,"DERICA VERY LARGE",43,1.857,1.85699999332428,1.85699999332428,1.85699999332428,1.83500003814697,1.80999994277954,1.92499995231628,
"MAIZE",1080,"TIYA SMALL",50,0.546,0.546000003814697,0.546000003814697,0.546000003814697,0.546000003814697,0.546000003814697,0.546000003814697,"Used milk cup ratio, garri"
"MAIZE",1080,"TIYA MEDIUM",51,1.655,1.65499997138977,1.65499997138977,1.65499997138977,1.65499997138977,1.65499997138977,1.65499997138977,
"MAIZE",1080,"TIYA LARGE",52,2.515,2.51500010490417,2.51500010490417,2.51500010490417,2.51500010490417,2.51500010490417,2.51500010490417,
"MAIZE",1080,"KOBIOWU MEDIUM",61,0.61,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,
"MAIZE",1080,"KOBIOWU LARGE",62,1.25,1.25,1.25,1.25,1.25,1.25,1.25,
"MAIZE",1080,"BOWL SMALL",70,2.96,2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,
"MAIZE",1080,"BOWL MEDIUM",71,4.725,4.72499990463257,4.72499990463257,4.72499990463257,4.72499990463257,4.72499990463257,4.72499990463257,
"MAIZE",1080,"BOWL LARGE",72,13.465,13.4650001525879,13.4650001525879,13.4650001525879,13.4650001525879,13.4650001525879,13.4650001525879,
"MAIZE",1080,"PIECE SMALL",80,0.24,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,
"MAIZE",1080,"PIECE MEDIUM",81,0.36,0.360000014305115,0.360000014305115,0.360000014305115,0.360000014305115,0.360000014305115,0.360000014305115,
"MAIZE",1080,"PIECE LARGE",82,0.61,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,
"MAIZE",1080,"HEAP SMALL",90,1.94,1.94000005722046,1.94000005722046,1.94000005722046,1.94000005722046,1.94000005722046,1.94000005722046,
"MAIZE",1080,"HEAP MEDIUM",91,2.775,2.77500009536743,2.77500009536743,2.77500009536743,2.77500009536743,2.77500009536743,2.77500009536743,
"MAIZE",1080,"HEAP LARGE",92,4.75,4.75,4.75,4.75,4.75,4.75,4.75,
"MAIZE",1080,"SACK/BAG SMALL",130,46.675,46.6749992370605,46.6749992370605,46.6749992370605,46.6749992370605,46.6749992370605,46.6749992370605,
"MAIZE",1080,"SACK/BAG MEDIUM",131,79.045,79.0449981689453,79.0449981689453,79.0449981689453,79.0449981689453,79.0449981689453,79.0449981689453,
"MAIZE",1080,"SACK/BAG LARGE",132,109.029,109.028999328613,109.028999328613,109.028999328613,109.028999328613,109.028999328613,109.028999328613,
"MAIZE",1080,"BASKET SMALL",140,3.745,3.74499988555908,3.74499988555908,3.74499988555908,3.74499988555908,3.74499988555908,3.74499988555908,
"MAIZE",1080,"BASKET MEDIUM",141,7.52,7.51999998092651,7.51999998092651,7.51999998092651,7.51999998092651,7.51999998092651,7.51999998092651,
"MAIZE",1080,"BASKET LARGE",142,13.805,13.8050003051758,13.8050003051758,13.8050003051758,13.8050003051758,13.8050003051758,13.8050003051758,
"MAIZE",1080,"BASIN SMALL",150,9.92,9.92000007629395,9.92000007629395,9.92000007629395,9.92000007629395,9.92000007629395,9.92000007629395,
"MAIZE",1080,"BASIN MEDIUM",151,19.423,19.4230003356934,19.4230003356934,19.4230003356934,19.4230003356934,19.4230003356934,19.4230003356934,
"MAIZE",1080,"BASIN LARGE",152,57.4,57.4000015258789,57.4000015258789,57.4000015258789,57.4000015258789,57.4000015258789,57.4000015258789,
"MAIZE",1080,"WHEELBARROW",170,43.6,43.5999984741211,43.5999984741211,43.5999984741211,43.5999984741211,43.5999984741211,43.5999984741211,
"UNSHELLED MAIZE(COB)",1081,"PIECE SMALL",80,0.24,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,0.239999994635582,
"UNSHELLED MAIZE(COB)",1081,"PIECE MEDIUM",81,0.36,0.360000014305115,0.360000014305115,0.360000014305115,0.360000014305115,0.360000014305115,0.360000014305115,
"UNSHELLED MAIZE(COB)",1081,"PIECE LARGE",82,0.61,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,
"UNSHELLED MAIZE(COB)",1081,"HEAP SMALL",90,1.94,1.94000005722046,1.94000005722046,1.94000005722046,1.94000005722046,1.94000005722046,1.94000005722046,
"UNSHELLED MAIZE(COB)",1081,"HEAP MEDIUM",91,2.775,2.77500009536743,2.77500009536743,2.77500009536743,2.77500009536743,2.77500009536743,2.77500009536743,
"UNSHELLED MAIZE(COB)",1081,"HEAP LARGE",92,4.75,4.75,4.75,4.75,4.75,4.75,4.75,
"UNSHELLED MAIZE(COB)",1081,"SACK/BAG SMALL",130,39.5,39.5,37.5,39.5,39.5,42.5,38.5,
"UNSHELLED MAIZE(COB)",1081,"SACK/BAG MEDIUM",131,61.967,61.9669990539551,48.7000007629395,61.9669990539551,53.5999984741211,61.9669990539551,83.5999984741211,
"UNSHELLED MAIZE(COB)",1081,"SACK/BAG LARGE",132,119.6,95.1999969482422,119.599998474121,131.800003051758,119.599998474121,119.599998474121,119.599998474121,
"UNSHELLED MAIZE(COB)",1081,"BASKET SMALL",140,3.745,3.74499988555908,3.74499988555908,3.74499988555908,3.74499988555908,3.74499988555908,3.74499988555908,
"UNSHELLED MAIZE(COB)",1081,"BASKET MEDIUM",141,7.52,7.51999998092651,7.51999998092651,7.51999998092651,7.51999998092651,7.51999998092651,7.51999998092651,
"UNSHELLED MAIZE(COB)",1081,"BASKET LARGE",142,13.805,13.8050003051758,13.8050003051758,13.8050003051758,13.8050003051758,13.8050003051758,13.8050003051758,
"UNSHELLED MAIZE(COB)",1081,"WHEELBARROW",170,43.6,43.5999984741211,43.5999984741211,43.5999984741211,43.5999984741211,43.5999984741211,43.5999984741211,
"SHELLED MAIZE(GRAIN)",1082,"PAINT RUBBER",11,3.667,3.58999991416931,3.66700005531311,3.66700005531311,3.55800008773804,3.73499989509583,3.84500002861023,
"SHELLED MAIZE(GRAIN)",1082,"MILK CUP",12,0.167,0.196999996900558,0.145999997854233,0.172000005841255,0.170000001788139,0.166999995708466,0.158000007271767,
"SHELLED MAIZE(GRAIN)",1082,"CIGARETTE CUP",13,0.189,0.188999995589256,0.188999995589256,0.188999995589256,0.207000002264977,0.170000001788139,0.188999995589256,
"SHELLED MAIZE(GRAIN)",1082,"TIN",14,14.512,15.0699996948242,14.5120000839233,14.5120000839233,13.9549999237061,14.5120000839233,14.5120000839233,
"SHELLED MAIZE(GRAIN)",1082,"CONGO SMALL",20,0.962,1.24199998378754,0.962000012397766,0.962000012397766,0.962000012397766,0.962000012397766,0.683000028133392,
"SHELLED MAIZE(GRAIN)",1082,"CONGO LARGE",21,1.475,1.47500002384186,1.47500002384186,1.47500002384186,1.47500002384186,1.47500002384186,1.47500002384186,
"SHELLED MAIZE(GRAIN)",1082,"MUDU SMALL",30,0.94,0.772000014781952,1.10800004005432,0.939999997615814,0.939999997615814,0.939999997615814,0.939999997615814,
"SHELLED MAIZE(GRAIN)",1082,"MUDU LARGE",31,1.343,1.26999998092651,1.22500002384186,1.40699994564056,1.34300005435944,1.34300005435944,1.34300005435944,
"SHELLED MAIZE(GRAIN)",1082,"DERICA SMALL",40,0.14,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,
"SHELLED MAIZE(GRAIN)",1082,"DERICA MEDIUM",41,0.538,0.537999987602234,0.601999998092651,0.537999987602234,0.537999987602234,0.537999987602234,0.344999998807907,
"SHELLED MAIZE(GRAIN)",1082,"DERICA LARGE",42,1.152,1.15199995040894,0.694999992847443,1.15199995040894,1.80499994754791,1.15199995040894,0.727999985218048,
"SHELLED MAIZE(GRAIN)",1082,"DERICA VERY LARGE",43,1.857,1.85699999332428,1.85699999332428,1.85699999332428,1.83500003814697,1.80999994277954,1.92499995231628,
"SHELLED MAIZE(GRAIN)",1082,"TIYA SMALL",50,0.546,0.546000003814697,0.546000003814697,0.546000003814697,0.546000003814697,0.546000003814697,0.546000003814697,"Used milk cup ratio, garri"
"SHELLED MAIZE(GRAIN)",1082,"TIYA MEDIUM",51,1.655,1.65499997138977,1.65499997138977,1.65499997138977,1.65499997138977,1.65499997138977,1.65499997138977,
"SHELLED MAIZE(GRAIN)",1082,"TIYA LARGE",52,2.515,2.51500010490417,2.51500010490417,2.51500010490417,2.51500010490417,2.51500010490417,2.51500010490417,
"SHELLED MAIZE(GRAIN)",1082,"KOBIOWU MEDIUM",61,0.61,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,
"SHELLED MAIZE(GRAIN)",1082,"KOBIOWU LARGE",62,1.25,1.25,1.25,1.25,1.25,1.25,1.25,
"SHELLED MAIZE(GRAIN)",1082,"BOWL SMALL",70,2.96,2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,2.96000003814697,
"SHELLED MAIZE(GRAIN)",1082,"BOWL MEDIUM",71,4.725,4.72499990463257,4.72499990463257,4.72499990463257,4.72499990463257,4.72499990463257,4.72499990463257,
"SHELLED MAIZE(GRAIN)",1082,"BOWL LARGE",72,13.465,13.4650001525879,13.4650001525879,13.4650001525879,13.4650001525879,13.4650001525879,13.4650001525879,
"SHELLED MAIZE(GRAIN)",1082,"SACK/BAG SMALL",130,68.2,68.1999969482422,68.1999969482422,68.1999969482422,68.1999969482422,68.1999969482422,68.1999969482422,
"SHELLED MAIZE(GRAIN)",1082,"SACK/BAG MEDIUM",131,85.45,91.0999984741211,85.9000015258789,83.6999969482422,85.4499969482422,85.4499969482422,85.4499969482422,
"SHELLED MAIZE(GRAIN)",1082,"SACK/BAG LARGE",132,101.1,110.800003051758,98.3000030517578,101.099998474121,100.300003051758,95,101.099998474121,
"SHELLED MAIZE(GRAIN)",1082,"BASIN SMALL",150,9.92,9.92000007629395,9.92000007629395,9.92000007629395,9.92000007629395,9.92000007629395,9.92000007629395,
"SHELLED MAIZE(GRAIN)",1082,"BASIN MEDIUM",151,19.423,23.2700004577637,19.4230003356934,19.4230003356934,19.4230003356934,17.5,19.4230003356934,
"SHELLED MAIZE(GRAIN)",1082,"BASIN LARGE",152,57.4,57.4000015258789,57.4000015258789,57.4000015258789,57.4000015258789,57.4000015258789,57.4000015258789,
"MELON",1090,"KILOGRAM (KG)",1,1,1,1,1,1,1,1,
"MELON",1090,"PAINT RUBBER",11,2.462,2.46199989318848,2.46199989318848,2.46199989318848,2.46199989318848,2.46199989318848,2.46199989318848,
"MELON",1090,"MILK CUP",12,0.11,0.109999999403954,0.109999999403954,0.109999999403954,0.109999999403954,0.109999999403954,0.109999999403954,
"MELON",1090,"CIGARETTE CUP",13,0.14,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,
"MELON",1090,"CONGO SMALL",20,0.63,0.629999995231628,0.629999995231628,0.629999995231628,0.629999995231628,0.629999995231628,0.629999995231628,
"MELON",1090,"CONGO LARGE",21,1.12,1.12000000476837,1.12000000476837,1.12000000476837,1.12000000476837,1.12000000476837,1.12000000476837,
"MELON",1090,"MUDU SMALL",30,0.499,0.499000012874603,0.499000012874603,0.499000012874603,0.499000012874603,0.499000012874603,0.499000012874603,
"MELON",1090,"MUDU LARGE",31,0.871,0.870999991893768,0.870999991893768,0.870999991893768,0.870999991893768,0.870999991893768,0.870999991893768,
"MELON",1090,"DERICA SMALL",40,0.063,0.063000001013279,0.063000001013279,0.063000001013279,0.063000001013279,0.063000001013279,0.063000001013279,
"MELON",1090,"DERICA MEDIUM",41,0.21,0.209999993443489,0.209999993443489,0.209999993443489,0.209999993443489,0.209999993443489,0.209999993443489,
"MELON",1090,"DERICA LARGE",42,0.488,0.488000005483627,0.488000005483627,0.488000005483627,0.488000005483627,0.488000005483627,0.488000005483627,
"MELON",1090,"DERICA VERY LARGE",43,1.151,1.15100002288818,1.15100002288818,1.15100002288818,1.15100002288818,1.15100002288818,1.15100002288818,
"MELON",1090,"TIYA SMALL",50,1.685,1.68499994277954,1.68499994277954,1.68499994277954,1.68499994277954,1.68499994277954,1.68499994277954,
"MELON",1090,"KOBIOWU SMALL",60,0.3,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,
"MELON",1090,"KOBIOWU MEDIUM",61,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
"MELON",1090,"KOBIOWU LARGE",62,0.545,0.545000016689301,0.545000016689301,0.545000016689301,0.545000016689301,0.545000016689301,0.545000016689301,
"MELON",1090,"SACK/BAG LARGE",132,120,120,120,120,120,120,120,
"MELON",1090,"BASKET SMALL",140,12.762,12.7620000839233,12.7620000839233,12.7620000839233,12.7620000839233,12.7620000839233,12.7620000839233,
"MELON",1090,"BASKET MEDIUM",141,24.5,24.5,24.5,24.5,24.5,24.5,24.5,
"MELON",1090,"BASKET LARGE",142,26.315,26.3150005340576,26.3150005340576,26.3150005340576,26.3150005340576,26.3150005340576,26.3150005340576,
"MELON",1090,"BASIN SMALL",150,10.11,10.1099996566772,10.1099996566772,10.1099996566772,10.1099996566772,10.1099996566772,10.1099996566772,
"UNSHELLED MELON",1091,"PAINT RUBBER",11,2.11,2.10999989509583,2.10999989509583,2.10999989509583,2.10999989509583,2.10999989509583,2.10999989509583,
"UNSHELLED MELON",1091,"MILK CUP",12,0.095,0.0949999988079071,0.0949999988079071,0.0949999988079071,0.0949999988079071,0.0949999988079071,0.0949999988079071,
"UNSHELLED MELON",1091,"CIGARETTE CUP",13,0.115,0.115000002086163,0.115000002086163,0.115000002086163,0.115000002086163,0.115000002086163,0.115000002086163,
"UNSHELLED MELON",1091,"MUDU SMALL",30,0.215,0.215000003576279,0.215000003576279,0.215000003576279,0.215000003576279,0.215000003576279,0.215000003576279,
"UNSHELLED MELON",1091,"MUDU LARGE",31,0.605,0.605000019073486,0.605000019073486,0.605000019073486,0.605000019073486,0.605000019073486,0.605000019073486,
"UNSHELLED MELON",1091,"DERICA SMALL",40,0.275,0.275000005960464,0.275000005960464,0.275000005960464,0.275000005960464,0.275000005960464,0.275000005960464,
"UNSHELLED MELON",1091,"DERICA MEDIUM",41,0.34,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,
"UNSHELLED MELON",1091,"DERICA LARGE",42,0.445,0.444999992847443,0.444999992847443,0.444999992847443,0.444999992847443,0.444999992847443,0.444999992847443,
"UNSHELLED MELON",1091,"DERICA VERY LARGE",43,1.055,1.05499994754791,1.05499994754791,1.05499994754791,1.05499994754791,1.05499994754791,1.05499994754791,
"UNSHELLED MELON",1091,"BASIN SMALL",150,7.33,7.32999992370605,7.32999992370605,7.32999992370605,7.32999992370605,7.32999992370605,7.32999992370605,
"UNSHELLED MELON",1091,"BASIN LARGE",152,14.53,14.5299997329712,14.5299997329712,14.5299997329712,14.5299997329712,14.5299997329712,14.5299997329712,
"WATER MELON",1093,"PIECE SMALL",80,3.35,3.34999990463257,3.34999990463257,3.34999990463257,3.34999990463257,3.34999990463257,3.34999990463257,
"WATER MELON",1093,"PIECE MEDIUM",81,4.31,4.30999994277954,4.30999994277954,4.30999994277954,4.30999994277954,4.30999994277954,4.30999994277954,
"WATER MELON",1093,"PIECE LARGE",82,4.88,4.88000011444092,4.88000011444092,4.88000011444092,4.88000011444092,4.88000011444092,4.88000011444092,
"WATER MELON",1093,"HEAP SMALL",90,4.95,4.94999980926514,4.94999980926514,4.94999980926514,4.94999980926514,4.94999980926514,4.94999980926514,
"WATER MELON",1093,"HEAP MEDIUM",91,7.335,7.33500003814697,7.33500003814697,7.33500003814697,7.33500003814697,7.33500003814697,7.33500003814697,
"WATER MELON",1093,"HEAP LARGE",92,9.48,9.47999954223633,9.47999954223633,9.47999954223633,9.47999954223633,9.47999954223633,9.47999954223633,
"MILLET/MAIWA",1100,"KILOGRAM (KG)",1,1,1,1,1,1,1,1,
"MILLET/MAIWA",1100,"PAINT RUBBER",11,3.765,3.67199993133545,3.76500010490417,3.76500010490417,3.76699995994568,3.8050000667572,3.83999991416931,
"MILLET/MAIWA",1100,"MILK CUP",12,0.153,0.152999997138977,0.144999995827675,0.165000006556511,0.150000005960464,0.152999997138977,0.155000001192093,
"MILLET/MAIWA",1100,"CIGARETTE CUP",13,0.21,0.209999993443489,0.209999993443489,0.209999993443489,0.215000003576279,0.204999998211861,0.209999993443489,
"MILLET/MAIWA",1100,"TIN",14,15.06,15.6850004196167,15.0600004196167,15.0600004196167,14.4350004196167,15.0600004196167,15.0600004196167,
"MILLET/MAIWA",1100,"CONGO SMALL",20,0.924,1.1599999666214,0.924000024795532,0.924000024795532,0.924000024795532,0.924000024795532,0.688000023365021,
"MILLET/MAIWA",1100,"CONGO LARGE",21,1.437,1.43700003623962,1.43700003623962,1.43700003623962,1.43700003623962,1.43700003623962,1.43700003623962,
"MILLET/MAIWA",1100,"MUDU SMALL",30,0.988,0.89300000667572,1.05799996852875,1.13499999046326,0.987999975681305,0.987999975681305,0.987999975681305,
"MILLET/MAIWA",1100,"MUDU LARGE",31,1.26,1.25999999046326,1.21000003814697,1.32299995422363,1.25999999046326,1.16999995708466,1.25999999046326,
"MILLET/MAIWA",1100,"DERICA SMALL",40,0.243,0.243000000715256,0.243000000715256,0.243000000715256,0.243000000715256,0.144999995827675,0.340000003576279,
"MILLET/MAIWA",1100,"DERICA MEDIUM",41,0.61,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,0.610000014305115,
"MILLET/MAIWA",1100,"DERICA LARGE",42,1.026,1.02600002288818,0.694999992847443,1.02600002288818,1.51800000667572,1.02600002288818,0.699999988079071,
"MILLET/MAIWA",1100,"DERICA VERY LARGE",43,1.903,1.90299999713898,1.90299999713898,1.90299999713898,1.91999995708466,1.95000004768372,1.87000000476837,
"MILLET/MAIWA",1100,"TIYA SMALL",50,0.501,0.500999987125397,0.500999987125397,0.500999987125397,0.500999987125397,0.500999987125397,0.500999987125397,"Used milk cup ratio, garri"
"MILLET/MAIWA",1100,"TIYA MEDIUM",51,1.702,1.70200002193451,1.70200002193451,1.70200002193451,1.70200002193451,1.70200002193451,1.70200002193451,
"MILLET/MAIWA",1100,"TIYA LARGE",52,2.6,2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,2.59999990463257,
"MILLET/MAIWA",1100,"KOBIOWU MEDIUM",61,0.635,0.634999990463257,0.634999990463257,0.634999990463257,0.634999990463257,0.634999990463257,0.634999990463257,
"MILLET/MAIWA",1100,"KOBIOWU LARGE",62,1.255,1.25499999523163,1.25499999523163,1.25499999523163,1.25499999523163,1.25499999523163,1.25499999523163,
"MILLET/MAIWA",1100,"BOWL SMALL",70,0.541,0.541000008583069,0.541000008583069,0.541000008583069,0.541000008583069,0.541000008583069,0.541000008583069,"Used milk cup ratio, wheat flour, for bowl"
"MILLET/MAIWA",1100,"BOWL MEDIUM",71,0.826,0.825999975204468,0.825999975204468,0.825999975204468,0.825999975204468,0.825999975204468,0.825999975204468,"Used milk cup ratio, wheat flour, for bowl"
"MILLET/MAIWA",1100,"BOWL LARGE",72,1.757,1.75699996948242,1.75699996948242,1.75699996948242,1.75699996948242,1.75699996948242,1.75699996948242,"Used milk cup ratio, wheat flour, for bowl"
"MILLET/MAIWA",1100,"SACK/BAG SMALL",130,81.27,81.2699966430664,80.2099990844727,81.8000030517578,81.2699966430664,81.2699966430664,81.2699966430664,
"MILLET/MAIWA",1100,"SACK/BAG MEDIUM",131,94,94,94.0670013427734,93.8000030517578,94,94,94,
"MILLET/MAIWA",1100,"SACK/BAG LARGE",132,107.75,107.75,107.75,105.300003051758,110.199996948242,107.75,107.75,
"MILLET/MAIWA",1100,"BASIN SMALL",150,3.935,3.93499994277954,3.93499994277954,3.93499994277954,3.93499994277954,3.93499994277954,3.93499994277954,
"MILLET/MAIWA",1100,"BASIN MEDIUM",151,14.613,12.9849996566772,14.6129999160767,14.6129999160767,14.6129999160767,16.2399997711182,14.6129999160767,
"MILLET/MAIWA",1100,"BASIN LARGE",152,18.345,18.3449993133545,18.3449993133545,18.3449993133545,18.3449993133545,18.3449993133545,18.3449993133545,
"RICE",1110,"KILOGRAM (KG)",1,1,1,1,1,1,1,1,
"RICE",1110,"PAINT RUBBER",11,3.985,4.00299978256226,3.98499989509583,3.98499989509583,3.91799998283386,4.05299997329712,4.0149998664856,
"RICE",1110,"MILK CUP",12,0.162,0.170000001788139,0.156000003218651,0.167999997735024,0.155000001192093,0.162000000476837,0.159999996423721,
"RICE",1110,"CIGARETTE CUP",13,0.22,0.219999998807907,0.219999998807907,0.219999998807907,0.23199999332428,0.202999994158745,0.219999998807907,
"RICE",1110,"TIN",14,19.534,19.7900009155273,19.5340003967285,19.5340003967285,19.1499996185303,19.5340003967285,19.5340003967285,
"RICE",1110,"CONGO SMALL",20,0.945,1.32500004768372,0.944999992847443,0.944999992847443,0.944999992847443,0.944999992847443,0.754999995231628,
"RICE",1110,"CONGO LARGE",21,1.633,1.75,1.63300001621246,1.63300001621246,1.63300001621246,1.63300001621246,1.57500004768372,
"RICE",1110,"MUDU SMALL",30,1.194,1.13300001621246,1.23500001430511,1.19400000572205,1.19400000572205,1.19400000572205,1.19400000572205,
"RICE",1110,"MUDU LARGE",31,1.43,1.42999994754791,1.36000001430511,1.45299994945526,1.42999994754791,1.42999994754791,1.42999994754791,
"RICE",1110,"DERICA SMALL",40,0.298,0.298000007867813,0.529999971389771,0.298000007867813,0.298000007867813,0.146999999880791,0.365000009536743,
"RICE",1110,"DERICA MEDIUM",41,0.715,0.714999973773956,0.686999976634979,0.714999973773956,0.714999973773956,0.714999973773956,0.800000011920929,
"RICE",1110,"DERICA LARGE",42,1.91,1.9099999666214,1.9099999666214,1.9099999666214,1.9099999666214,1.9099999666214,1.9099999666214,
"RICE",1110,"DERICA VERY LARGE",43,2.013,2.01300001144409,2.01300001144409,2.01300001144409,2.01300001144409,1.99699997901917,2.04500007629395,
"RICE",1110,"TIYA MEDIUM",51,1.775,1.77499997615814,1.77499997615814,1.77499997615814,1.77499997615814,1.77499997615814,1.77499997615814,
"RICE",1110,"TIYA LARGE",52,2.76,2.75999999046326,2.75999999046326,2.75999999046326,2.75999999046326,2.75999999046326,2.75999999046326,
"RICE",1110,"KOBIOWU MEDIUM",61,0.69,0.689999997615814,0.689999997615814,0.689999997615814,0.689999997615814,0.689999997615814,0.689999997615814,
"RICE",1110,"KOBIOWU LARGE",62,1.375,1.375,1.375,1.375,1.375,1.375,1.375,
"RICE",1110,"SACK/BAG SMALL",130,71.733,71.7330017089844,71.7330017089844,85.1999969482422,44.7999992370605,71.7330017089844,71.7330017089844,
"RICE",1110,"SACK/BAG MEDIUM",131,83.1,83.0999984741211,102.199996948242,95.8000030517578,60.8499984741211,83.0999984741211,83.0999984741211,
"RICE",1110,"SACK/BAG LARGE",132,116.067,116.067001342773,109.099998474121,116.067001342773,116.067001342773,116.067001342773,130,
"YAM",1120,"KILOGRAM (KG)",1,1,1,1,1,1,1,1,
"YAM",1120,"PIECE SMALL",80,2.09,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,
"YAM",1120,"PIECE MEDIUM",81,2.955,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,
"YAM",1120,"PIECE LARGE",82,5.88,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,
"YAM",1120,"HEAP SMALL",90,8.815,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,
"YAM",1120,"HEAP MEDIUM",91,12.79,12.789999961853,12.789999961853,12.789999961853,12.789999961853,12.789999961853,12.789999961853,
"YAM",1120,"HEAP LARGE",92,21.885,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,
"YAM",1120,"BASKET SMALL",140,11.192,10.6549997329712,11.1920003890991,11.1920003890991,11.460000038147,11.1920003890991,11.1920003890991,
"YAM",1120,"BASKET MEDIUM",141,26.155,26.1550006866455,26.1550006866455,26.1550006866455,26.1550006866455,26.1550006866455,26.1550006866455,
"YAM",1120,"BASKET LARGE",142,32.515,32.5149993896484,32.5149993896484,32.5149993896484,32.5149993896484,32.5149993896484,32.5149993896484,
"YAM",1120,"BASIN SMALL",150,16.737,16.7369995117188,16.7369995117188,16.7369995117188,16.7369995117188,16.7369995117188,16.7369995117188,
"YAM",1120,"BASIN MEDIUM",151,39.748,39.7480010986328,39.7480010986328,39.7480010986328,39.7480010986328,39.7480010986328,39.7480010986328,
"YAM",1120,"WHEELBARROW",170,53.905,53.9049987792969,53.9049987792969,53.9049987792969,53.9049987792969,53.9049987792969,53.9049987792969,
"WHITE YAM",1121,"PIECE SMALL",80,2.09,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,
"WHITE YAM",1121,"PIECE MEDIUM",81,2.955,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,
"WHITE YAM",1121,"PIECE LARGE",82,5.88,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,
"WHITE YAM",1121,"HEAP SMALL",90,8.815,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,
"WHITE YAM",1121,"HEAP MEDIUM",91,12.79,12.789999961853,12.789999961853,12.789999961853,12.789999961853,12.789999961853,12.789999961853,
"WHITE YAM",1121,"HEAP LARGE",92,21.885,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,
"WHITE YAM",1121,"BASKET SMALL",140,11.135,11.1350002288818,11.1350002288818,11.1350002288818,11.1350002288818,11.1350002288818,11.1350002288818,
"WHITE YAM",1121,"BASKET MEDIUM",141,28.865,28.8649997711182,28.8649997711182,28.8649997711182,28.8649997711182,28.8649997711182,28.8649997711182,
"WHITE YAM",1121,"BASKET LARGE",142,39.395,39.3950004577637,39.3950004577637,39.3950004577637,39.3950004577637,39.3950004577637,39.3950004577637,
"WHITE YAM",1121,"BASIN SMALL",150,21.1,21.1000003814697,21.1000003814697,21.1000003814697,21.1000003814697,21.1000003814697,21.1000003814697,
"WHITE YAM",1121,"BASIN MEDIUM",151,34.98,34.9799995422363,34.9799995422363,34.9799995422363,34.9799995422363,34.9799995422363,34.9799995422363,
