"zone","state","lga","sector","ea","hhid","ric","saq7","qno","qno1","ag1","ag2","ag3","saq11_b","saq12_b","saq13","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22","saq22a","saq22a_os","saq22b","saq22b_os"
1,31,3109,2,1026,310079,1406,12,1,3,1,2,1,4,1,"16032016",16,3,2016,7,0,12,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3109,2,1026,310080,1406,14,1,2,1,2,1,2,1,"16032016",16,3,2016,10,45,14,52,13,,"17032016",17,3,2016,8,12,12,49,16,,,,,,,,,,,,2,1,,1,
1,31,3112,2,350,310081,1207,1,1,2,1,2,1,5,1,"06032016",6,3,2016,13,0,15,2,6,,"07032016",7,3,2016,15,5,18,20,16,,,,,,,,,,,,2,1,,1,
1,31,3112,2,350,310082,1207,2,1,2,1,2,1,2,1,"06032016",6,3,2016,10,15,13,24,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3112,2,350,310083,1207,4,1,2,1,2,1,3,1,"06032016",6,3,2016,9,40,11,50,6,,"07032016",7,3,2016,10,35,12,0,16,,,,,,,,,,,,2,1,,1,
1,31,3112,2,350,310084,1207,5,1,3,1,2,1,2,1,"06032016",6,3,2016,13,27,14,56,8,,"07032016",7,3,2016,8,11,9,49,16,,,,,,,,,,,,2,1,,1,
1,31,3112,2,350,310085,1207,7,1,2,1,1,1,5,1,"06032016",6,3,2016,7,30,9,35,6,,"07032016",7,3,2016,8,0,10,20,16,,,,,,,,,,,,2,1,,1,
1,31,3112,2,350,310086,1207,8,1,2,1,2,1,4,1,"06032016",6,3,2016,11,0,15,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3112,2,350,310087,1207,9,1,2,1,2,1,4,1,"07032016",7,3,2016,10,15,14,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3112,2,350,310088,1207,11,1,2,1,2,1,5,1,"08032016",8,3,2016,8,15,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3112,2,350,310089,1207,12,1,2,1,2,1,5,1,"08032016",8,3,2016,13,21,16,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3112,2,350,310090,1207,14,1,2,1,2,1,5,1,"08032016",8,3,2016,14,6,17,21,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3116,2,1344,310091,1510,2,1,2,1,2,1,2,1,"24032016",24,3,2016,8,30,10,45,9,,"25032016",25,3,2016,9,30,12,26,16,,,,,,,,,,,,2,1,,1,
1,31,3116,2,1344,310092,1510,5,1,2,1,2,1,2,1,"24032016",24,3,2016,12,50,15,11,10,,"25032016",25,3,2016,10,58,13,40,16,,,,,,,,,,,,2,1,,1,
1,31,3116,2,1344,310093,1510,8,1,2,1,2,1,3,1,"24032016",24,3,2016,8,30,15,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3116,2,1344,310094,1510,14,1,2,1,2,1,5,1,"24032016",24,3,2016,15,31,17,21,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3116,2,1344,310095,1510,17,1,2,1,2,1,5,1,"24032016",24,3,2016,8,14,11,32,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3116,2,1344,310096,1510,20,1,2,1,2,1,4,1,"24032016",24,3,2016,12,0,17,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3116,2,1344,310097,1510,23,1,2,1,2,1,4,1,"24032016",24,3,2016,12,0,16,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3116,2,1344,310098,1510,27,1,2,1,2,1,2,1,"24032016",24,3,2016,16,0,21,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3116,2,1344,310099,1510,30,1,2,1,2,1,5,1,"24032016",24,3,2016,12,1,15,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3116,2,1344,310100,1510,39,1,2,1,2,1,2,1,"24032016",24,3,2016,14,30,16,49,9,,"25032016",25,3,2016,10,47,12,53,16,,,,,,,,,,,,2,1,,1,
1,31,3103,2,874,310101,1202,4,1,2,1,2,1,2,1,"13032016",13,3,2016,17,5,19,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3103,2,874,310102,1202,9,1,2,1,2,1,4,1,"18032016",18,3,2016,13,0,17,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3103,2,874,310103,1202,13,1,2,1,2,1,2,1,"18032016",18,3,2016,9,0,13,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3103,2,874,310104,1202,23,1,2,1,2,1,4,1,"18032016",18,3,2016,8,0,13,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,,2,
1,31,3103,2,874,310105,1202,27,1,2,1,2,1,2,1,"18032016",18,3,2016,18,45,20,56,8,,"19032016",19,3,2016,14,2,16,48,1,,,,,,,,,,,,2,2,,2,
1,31,3103,2,874,310106,1202,32,1,2,1,2,1,4,1,"18032016",18,3,2016,12,0,16,40,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3103,2,874,310107,1202,37,1,2,1,2,1,5,1,"18032016",18,3,2016,15,30,17,49,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
1,31,3103,2,874,310108,1202,41,1,2,1,2,1,2,1,"18032016",18,3,2016,14,2,16,23,9,,"19032016",19,3,2016,8,13,10,32,16,,,,,,,,,,,,2,1,,1,
1,31,3103,2,874,310109,1202,46,1,2,1,2,1,5,1,"18032016",18,3,2016,10,15,13,1,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
1,31,3103,2,874,310110,1202,69,1,2,1,2,1,2,1,"18032016",18,3,2016,16,30,18,29,8,,"19032016",19,3,2016,10,50,12,48,16,,,,,,,,,,,,2,1,,1,
5,32,3215,1,2978,320001,1107,1,1,1,2,2,2,6,1,"03032016",3,3,2016,11,5,15,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3215,1,0,320002,0,0,1,1,2,2,2,3,1,"04032016",4,3,2016,10,58,13,26,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3215,1,2978,320006,1107,5,1,1,2,2,2,4,1,"03032016",3,3,2016,9,0,12,30,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
4,14,1404,1,0,320007,0,0,1,1,2,2,2,5,1,"13032016",13,3,2016,14,40,16,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3215,1,0,320008,0,0,1,1,2,2,2,6,1,"26032016",26,3,2016,10,15,13,35,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3215,1,0,320009,0,0,1,1,2,2,2,5,1,"25032016",25,3,2016,14,20,17,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3215,1,2978,320010,1107,3,1,1,2,2,2,5,1,"03032016",3,3,2016,10,14,13,10,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3222,1,2780,320011,1110,5,1,1,2,2,2,6,1,"16032016",16,3,2016,16,0,18,15,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3222,1,2780,320012,1110,9,1,1,2,2,2,3,1,"17032016",17,3,2016,10,3,13,12,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3222,1,2780,320013,1110,6,1,1,2,2,2,6,1,"16032016",16,3,2016,13,30,15,32,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3222,1,2780,320015,1110,1,1,1,2,2,2,3,1,"16032016",16,3,2016,14,29,17,56,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3222,1,2780,320016,1110,2,1,1,2,2,2,4,1,"17032016",17,3,2016,13,0,16,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3222,1,2780,320017,1110,7,1,1,2,2,2,6,1,"17032016",17,3,2016,16,2,18,38,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3222,1,2780,320018,1110,8,1,1,2,2,2,5,1,"17032016",17,3,2016,13,50,15,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3222,1,2780,320019,1110,10,1,1,2,2,2,5,1,"17032016",17,3,2016,15,10,17,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3222,1,2780,320020,1110,4,1,1,2,2,2,5,1,"18032016",18,3,2016,10,30,12,50,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3218,2,0,320021,0,0,1,1,2,2,2,6,1,"22022016",22,2,2016,16,30,19,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3218,2,296,320022,1308,14,1,1,2,2,2,5,1,"23022016",23,2,2016,1,30,16,20,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3218,2,296,320024,1308,5,1,1,2,2,2,5,1,"23022016",23,2,2016,10,0,13,10,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3218,2,0,320025,0,0,1,1,2,2,2,4,1,"23022016",23,2,2016,14,30,18,30,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3218,2,296,320026,1308,10,1,1,2,2,2,3,1,"23022016",23,2,2016,10,32,13,48,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3218,2,296,320027,1308,4,1,1,2,2,2,4,1,"23022016",23,2,2016,10,0,14,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3218,2,0,320028,0,0,1,1,2,2,2,3,1,"23022016",23,2,2016,14,2,16,58,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3218,2,296,320029,1308,2,1,1,2,2,2,6,1,"22022016",22,2,2016,12,30,15,30,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3218,2,296,320030,1308,8,1,1,2,2,2,6,1,"22022016",22,2,2016,9,0,12,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,578,320031,1410,1,1,2,1,2,1,6,1,"05032016",5,3,2016,10,12,14,15,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,578,320032,1410,3,1,2,1,2,1,6,1,"05032016",5,3,2016,15,0,18,35,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,578,320033,1410,4,1,2,1,2,1,4,1,"05032016",5,3,2016,9,0,13,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,578,320034,1410,7,1,2,1,2,1,4,1,"05032016",5,3,2016,13,30,17,30,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,578,320035,1410,9,1,2,1,2,1,3,1,"05032016",5,3,2016,14,8,17,53,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,578,320036,1410,10,1,2,1,2,1,3,1,"05032016",5,3,2016,10,15,13,46,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,578,320037,1410,12,1,1,2,2,2,6,1,"07032016",7,3,2016,16,32,18,38,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,578,320038,1410,13,1,1,2,2,2,5,1,"07032016",7,3,2016,10,40,12,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3209,1,0,320039,0,0,1,1,2,2,2,5,1,"26032016",26,3,2016,13,30,15,35,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3223,2,578,320040,1410,18,1,3,1,1,1,5,1,"07032016",7,3,2016,14,0,17,40,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3209,1,1208,320041,1004,2,1,1,2,2,2,6,1,"14032016",14,3,2016,14,10,16,25,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3209,1,1208,320042,1004,3,1,1,2,2,2,6,1,"14032016",14,3,2016,16,32,18,50,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3209,1,1208,320043,1004,6,1,1,2,2,2,4,1,"13032016",13,3,2016,8,0,12,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3209,1,1208,320044,1004,4,1,1,2,2,2,4,1,"15032016",15,3,2016,15,21,18,30,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3209,1,1208,320045,1004,5,1,1,2,2,2,3,1,"14032016",14,3,2016,12,22,15,10,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3209,1,1208,320047,1004,7,1,2,1,1,1,5,1,"14032016",14,3,2016,14,30,18,35,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3209,1,1208,320048,1004,9,1,2,1,1,1,5,1,"14032016",14,3,2016,10,0,14,10,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3209,1,1208,320049,1004,10,1,1,2,2,2,5,1,"15032016",15,3,2016,10,20,13,50,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3209,1,1208,320050,1004,1,1,2,1,2,1,3,1,"14032016",14,3,2016,15,22,18,55,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3213,2,128,320051,1506,23,1,2,1,1,1,5,1,"26022016",26,2,2016,14,20,18,30,10,,"26022016",26,2,2016,10,20,11,10,16,,,,,,,,,,,,1,1,,1,
5,32,3213,2,128,320052,1506,7,1,2,1,1,1,5,1,"26022016",26,2,2016,11,30,14,30,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3213,2,128,320053,1506,11,1,1,2,2,2,4,1,"26022016",26,2,2016,8,0,9,50,8,,"27022016",27,2,2016,7,30,9,50,16,,,,,,,,,,,,1,1,,1,
5,32,3215,1,0,320054,0,0,1,2,1,1,1,7,2,"29022016",29,2,2016,10,10,13,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3215,1,4712,320055,1307,4,1,1,2,2,2,7,2,"29022016",29,2,2016,16,25,18,40,13,,"01032016",1,3,2016,12,30,14,45,16,,,,,,,,,,,,2,1,,1,
5,32,3215,1,4712,320056,1307,11,1,1,2,2,2,7,2,"29022016",29,2,2016,12,0,13,45,10,,"01032016",1,3,2016,9,45,11,25,16,,,,,,,,,,,,2,1,,1,
5,32,3215,1,0,320057,0,0,1,1,2,2,2,7,2,"25032016",25,3,2016,9,38,12,46,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3215,1,4712,320061,1307,10,1,1,2,2,2,9,2,"10032016",10,3,2016,8,8,11,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
4,16,1611,2,0,320062,0,0,1,1,2,2,2,4,1,"19032016",19,3,2016,8,20,11,50,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3215,1,4712,320063,1307,3,1,1,2,2,2,10,2,"29022016",29,2,2016,12,0,15,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3215,1,1896,320065,1507,6,1,1,2,2,2,8,2,"04032016",4,3,2016,10,10,13,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3215,1,1896,320066,1507,1,1,1,2,2,2,8,2,"06032016",6,3,2016,13,0,16,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3215,1,1896,320067,1507,3,1,2,1,2,1,10,2,"05032016",5,3,2016,13,45,17,20,12,,"06032016",6,3,2016,10,25,14,15,3,,,,,,,,,,,,2,1,,1,
5,32,3215,1,1896,320068,1507,2,1,1,2,2,2,7,2,"06032016",6,3,2016,10,40,13,35,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3215,1,1896,320069,1507,10,1,1,2,2,2,10,2,"04032016",4,3,2016,10,25,13,50,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3215,1,1896,320070,1507,8,1,1,2,2,2,10,2,"04032016",4,3,2016,16,0,17,0,7,,"05032016",5,3,2016,9,30,12,40,8,,,,,,,,,,,,2,1,,1,
5,32,3215,1,1896,320071,1507,5,1,1,2,2,2,7,2,"04032016",4,3,2016,10,35,13,50,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3215,1,1896,320072,1507,7,1,1,2,2,2,9,2,"04032016",4,3,2016,14,20,17,20,6,,"05032016",5,3,2016,9,15,12,0,9,,,,,,,,,,,,2,1,,1,
5,32,3215,1,1896,320073,1507,4,1,1,2,2,2,9,2,"04032016",4,3,2016,10,10,13,40,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3206,2,276,320074,1503,1,1,2,1,2,1,7,2,"23022016",23,2,2016,8,45,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3206,2,276,320075,1503,28,1,1,2,2,2,7,2,"23022016",23,2,2016,10,45,12,0,9,,"24022016",24,2,2016,9,45,11,25,16,,,,,,,,,,,,2,1,,1,
5,32,3206,2,276,320076,1503,6,1,1,2,2,2,10,2,"23022016",23,2,2016,9,0,13,0,12,,"24022016",24,2,2016,8,30,12,15,16,,,,,,,,,,,,2,1,,1,
5,32,3206,2,276,320077,1503,12,1,1,2,2,2,10,2,"23022016",23,2,2016,10,0,14,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3206,2,276,320078,1503,30,1,1,2,2,2,8,2,"23022016",23,2,2016,15,0,18,15,14,,"24022016",24,2,2016,8,30,10,45,15,,,,,,,,,,,,2,1,,1,
5,32,3206,2,276,320079,1503,25,1,1,2,2,2,8,2,"23022016",23,2,2016,11,35,14,40,13,,"24022016",24,2,2016,11,20,13,30,16,,,,,,,,,,,,2,1,,1,
5,32,3206,2,276,320080,1503,14,1,1,2,2,2,9,2,"23022016",23,2,2016,11,0,13,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3206,2,276,320081,1503,9,1,1,2,2,2,7,2,"23022016",23,2,2016,11,20,14,0,12,,"24022016",24,2,2016,10,50,14,10,16,,,,,,,,,,,,2,1,,1,
5,32,3206,2,276,320082,1503,3,1,1,2,2,2,9,2,"23022016",23,2,2016,10,0,12,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3206,2,276,320083,1503,4,1,1,2,2,2,8,2,"24022016",24,2,2016,10,0,13,32,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3208,2,2244,320084,1304,17,1,1,2,2,2,7,2,"25022016",25,2,2016,12,0,15,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3208,2,2244,320085,1304,9,1,1,2,2,2,7,2,"25022016",25,2,2016,9,22,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3208,2,2244,320086,1304,5,1,1,2,2,2,7,2,"24022016",24,2,2016,14,0,16,0,7,,"25022016",25,2,2016,8,30,11,45,16,,,,,,,,,,,,2,1,,1,
5,32,3208,2,2244,320087,1304,3,1,1,2,2,2,9,2,"25022016",25,2,2016,15,10,18,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3208,2,2244,320088,1304,7,1,1,2,2,2,8,2,"25022016",25,2,2016,9,2,12,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3208,2,2244,320089,1304,15,1,1,2,2,2,8,2,"26022016",26,2,2016,13,0,16,25,11,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3208,2,2244,320090,1304,11,1,1,2,2,2,9,2,"25022016",25,2,2016,10,15,13,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3208,2,2244,320091,1304,19,1,1,2,2,2,10,2,"25022016",25,2,2016,8,0,13,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3208,2,2244,320092,1304,13,1,1,2,2,2,9,2,"24022016",24,2,2016,14,10,15,0,11,,"25022016",25,2,2016,8,25,10,0,16,,,,,,,,,,,,2,1,,1,
5,32,3208,2,2244,320093,1304,1,1,1,2,2,2,10,2,"24022016",24,2,2016,14,0,17,15,9,,"25022016",25,2,2016,8,50,13,50,16,,,,,,,,,,,,2,1,,1,
5,32,3204,1,346,320094,1302,1,1,1,2,2,2,8,2,"26022016",26,2,2016,10,15,14,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3204,1,346,320095,1302,5,1,1,2,2,2,7,2,"25022016",25,2,2016,12,0,14,20,10,,"26022016",26,2,2016,13,10,15,50,16,,,,,,,,,,,,2,1,,1,
5,32,3204,1,346,320096,1302,3,1,1,2,2,2,7,2,"25022016",25,2,2016,9,55,11,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3204,1,346,320097,1302,8,1,1,2,2,2,10,2,"25022016",25,2,2016,14,0,17,10,10,,"26022016",26,2,2016,16,0,18,5,15,,,,,,,,,,,,2,1,,1,
5,32,3204,1,346,320098,1302,8,1,1,2,2,2,9,2,"26022016",26,2,2016,9,20,14,50,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3204,1,346,320099,1302,10,1,1,2,2,2,10,2,"29022016",29,2,2016,10,0,13,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3204,1,346,320100,1302,8,1,1,2,2,2,9,2,"25022016",25,2,2016,13,50,16,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3204,1,346,320101,1302,9,1,1,2,2,2,8,2,"26022016",26,2,2016,10,30,13,45,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,32,3204,1,346,320102,1302,10,1,1,2,2,2,8,2,"25022016",25,2,2016,14,45,17,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3204,1,346,320103,1302,2,1,1,2,2,2,7,2,"25022016",25,2,2016,15,0,17,30,8,,"26022016",26,2,2016,9,20,12,30,16,,,,,,,,,,,,2,1,,1,
5,32,3201,2,2034,320104,1101,6,1,2,1,2,1,8,2,"28022016",28,2,2016,11,0,16,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3201,2,2034,320105,1101,1,1,2,1,2,1,8,2,"27022016",27,2,2016,13,18,17,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3201,2,2034,320106,1101,11,1,2,1,1,1,10,2,"27022016",27,2,2016,13,45,15,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3222,1,1624,320107,1510,30,1,1,2,2,2,4,1,"22032016",22,3,2016,12,18,15,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3222,1,0,320108,0,0,1,1,2,2,2,7,2,"23032016",23,3,2016,13,20,15,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3222,1,1624,320109,1510,32,1,1,2,2,2,10,2,"22032016",22,3,2016,9,0,14,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3222,1,1624,320110,1510,5,1,1,2,2,2,5,1,"22032016",22,3,2016,15,40,18,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3222,1,1624,320111,1510,24,1,1,2,2,2,6,1,"22032016",22,3,2016,14,30,17,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3222,1,1624,320112,1510,10,1,1,2,2,2,7,2,"22032016",22,3,2016,12,0,14,22,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3222,1,1624,320113,1510,22,1,1,2,2,2,8,2,"21032016",21,3,2016,13,20,16,47,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3222,1,1624,320114,1510,19,1,1,2,2,2,3,1,"22032016",22,3,2016,14,12,17,34,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3222,1,1624,320115,1510,8,1,1,2,2,2,9,2,"22032016",22,3,2016,11,10,15,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3222,1,1624,320116,1510,21,1,1,2,2,2,7,2,"22032016",22,3,2016,17,35,18,20,4,,"23032016",23,3,2016,9,40,11,30,16,,,,,,,,,,,,2,1,,1,
5,32,3201,2,2034,320117,1101,10,1,1,2,2,2,7,2,"26022016",26,2,2016,14,10,16,25,11,,"27022016",27,2,2016,10,30,13,27,16,,,,,,,,,,,,2,1,,1,
5,32,3201,2,2034,320118,1101,8,1,2,1,1,1,7,2,"26022016",26,2,2016,14,30,17,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3201,2,2034,320119,1101,7,1,3,1,1,1,7,2,"26022016",26,2,2016,10,0,13,52,12,,"27022016",27,2,2016,9,15,10,20,16,,,,,,,,,,,,2,1,,1,
5,32,3201,2,2034,320120,1101,2,1,1,2,2,2,9,2,"26022016",26,2,2016,13,5,15,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3201,2,2034,320121,1101,3,1,2,1,2,1,9,2,"27022016",27,2,2016,14,25,17,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3201,2,2034,320122,1101,4,1,3,1,1,1,10,2,"26022016",26,2,2016,12,20,15,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3201,2,2034,320123,1101,5,1,2,1,2,1,9,2,"26022016",26,2,2016,11,15,17,13,12,,"27022016",27,2,2016,8,30,10,10,16,,,,,,,,,,,,2,1,,1,
5,32,3203,2,2644,320124,1502,15,1,2,1,2,1,8,2,"07032016",7,3,2016,12,0,16,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3203,2,2644,320125,1502,9,1,2,1,2,1,8,2,"08032016",8,3,2016,10,30,13,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3203,2,0,320126,0,0,1,3,1,2,1,10,2,"19032016",19,3,2016,11,0,15,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3203,2,2644,320127,1502,1,1,3,1,1,1,7,2,"09032016",9,3,2016,12,0,17,14,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3203,2,2644,320128,1502,11,1,2,1,1,1,7,2,"09032016",9,3,2016,12,0,16,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3203,2,2644,320129,1502,9,1,2,1,1,1,7,2,"19032016",19,3,2016,11,12,14,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3203,2,2644,320130,1502,27,1,1,2,2,2,9,2,"19032016",19,3,2016,10,0,13,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3203,2,2644,320131,1502,5,1,2,1,2,1,9,2,"15032016",15,3,2016,13,0,15,16,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3203,2,2644,320132,1502,7,1,2,1,1,1,10,2,"15032016",15,3,2016,12,30,14,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3203,2,2644,320133,1502,17,1,2,1,2,1,9,2,"19032016",19,3,2016,12,0,14,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,32,3202,2,84,320134,1301,9,1,2,1,2,1,8,2,"11032016",11,3,2016,10,20,14,30,12,,"12032016",12,3,2016,14,50,17,40,16,,,,,,,,,,,,2,1,,1,
5,32,3202,2,84,320135,1301,8,1,2,1,2,1,8,2,"10032016",10,3,2016,12,20,17,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
