"zone","state","sector","lga","ea","hhid","plotid","dist_household","srtmslp_nga","srtm_nga","twi_nga"
1,26,2,2611,424,260088,2,0.7,3.2,334,13
1,26,2,2611,424,260089,1,0.9,2.6,328,15
1,26,2,2611,424,260090,1,0.8,4.1,332,12
1,26,2,2611,424,260090,2,0.8,3.3,334,13
1,26,2,2605,594,260091,1,0.1,2.8,282,13
1,26,2,2605,594,260091,2,0.1,2.8,282,13
1,26,2,2605,594,260091,3,0.1,2.8,282,13
1,26,2,2605,594,260093,1,0.3,2.8,274,13
1,26,2,2605,594,260093,2,0,1.7,282,15
1,26,2,2605,594,260093,3,0.3,3.1,275,13
1,26,2,2605,594,260094,1,0.4,3.4,283,13
1,26,2,2605,594,260094,2,0.4,3.8,282,13
1,26,2,2605,594,260095,1,0.4,2.2,271,13
1,26,2,2605,594,260095,2,0.3,4.2,272,14
1,26,2,2605,594,260096,1,0.1,4.3,285,12
1,26,2,2605,594,260096,2,0.7,5.3,277,13
1,26,2,2605,594,260096,3,0,4.4,287,12
1,26,2,2605,594,260097,1,0.2,3,292,13
1,26,2,2605,594,260097,2,0.6,6,270,13
1,26,2,2605,594,260098,1,0.7,4.3,273,14
1,26,2,2605,594,260098,2,1.1,2.8,267,14
1,26,2,2605,594,260100,1,1.4,4.8,279,13
1,26,2,2605,594,260100,2,0.7,4.6,265,14
1,26,1,2603,1786,260109,1,6.9,1.3,111,17
1,26,1,2603,1786,260109,2,8.8,2.7,132,13
1,26,2,2613,2248,260121,1,0.2,3.2,69,14
1,26,2,2613,2248,260121,2,0,2.8,72,13
1,26,2,2613,2248,260122,1,0.1,2.9,68,14
1,26,2,2613,2248,260123,1,0.2,2.9,69,15
1,26,2,2613,2248,260124,1,0.1,3,74,13
1,26,2,2613,2248,260125,1,0.2,2.5,69,14
1,26,2,2613,2248,260125,2,0.1,3.7,71,15
1,26,2,2613,2248,260126,1,0.4,1.5,80,14
1,26,2,2613,2248,260126,2,0.6,1.7,82,14
1,26,2,2613,2248,260127,1,0.1,3.2,72,12
1,26,2,2613,2248,260127,2,0.2,5.3,70,13
1,26,2,2613,2248,260128,1,0.2,4.7,72,12
1,26,2,2613,2248,260129,1,1.1,1.8,69,13
1,26,2,2613,2248,260130,1,0.2,3.2,69,14
1,26,2,2613,2248,260130,2,0.1,3.5,71,12
1,26,2,2608,820,260131,1,0.3,4.2,76,14
1,26,2,2608,820,260132,1,1.6,3.1,109,14
1,26,2,2608,820,260133,1,0.3,3.2,76,15
1,26,2,2608,820,260133,2,0.4,1.5,71,16
1,26,2,2608,820,260135,1,0.7,1.2,70,16
1,26,2,2608,820,260136,1,0.5,1.5,71,17
1,26,2,2608,820,260136,2,0.2,4.9,78,14
1,26,2,2608,820,260138,1,0.6,0.6,70,18
1,26,2,2608,820,260140,1,0.2,4.6,78,13
1,26,2,2608,820,260140,2,0.7,1.2,70,16
1,26,2,2601,822,260141,1,0.4,2.9,141,15
1,26,2,2601,822,260141,2,0.3,2.8,141,15
1,26,2,2601,822,260142,1,0.4,2.8,142,14
1,26,2,2601,822,260142,2,0.5,1.8,144,13
1,26,2,2601,822,260144,1,0.1,2.7,136,14
1,26,2,2601,822,260144,2,0.3,2.7,135,15
1,26,2,2601,822,260145,1,0,3.5,143,12
1,26,2,2601,822,260145,2,0,3.3,143,13
1,26,2,2601,822,260146,1,0.5,3.8,135,13
1,26,2,2601,822,260146,2,0.6,2.5,146,15
1,26,2,2601,822,260147,1,0.3,3,136,14
1,26,2,2601,822,260149,1,0.2,3.9,134,15
1,26,2,2601,822,260149,2,0.3,2.6,140,13
1,26,2,2601,822,260150,1,0.8,3.9,132,13
1,26,2,2613,1462,260151,1,0.8,1.9,149,14
1,26,2,2613,1462,260151,2,0.2,1.2,155,14
1,26,2,2613,1462,260152,1,0.2,2.6,156,14
1,26,2,2613,1462,260155,1,0.4,2.9,153,15
1,26,2,2613,1462,260157,1,0.8,2.4,148,14
1,26,2,2616,254,260161,1,1.1,2.7,143,14
1,26,2,2616,254,260161,2,1.1,2.8,143,14
1,26,2,2616,254,260162,1,0.2,4.3,138,13
1,26,2,2616,254,260162,2,0.3,2.5,133,20
1,26,2,2616,254,260163,1,1.7,3.8,154,12
1,26,2,2616,254,260163,2,1.1,2.5,167,14
1,26,2,2616,254,260164,1,2,2.8,150,19
1,26,2,2616,254,260165,1,0.8,3.3,163,13
1,26,2,2616,254,260165,2,1.1,0.7,167,14
1,26,2,2616,254,260166,1,0.3,4.1,143,13
1,26,2,2616,254,260166,2,0.2,3.4,144,13
1,26,2,2616,254,260167,1,2.2,2.8,154,18
1,26,2,2616,254,260168,1,0.1,4.3,137,13
1,26,2,2616,254,260168,2,1.7,4.3,155,12
1,26,2,2616,254,260169,1,1.3,4.5,163,12
1,26,2,2616,254,260169,2,1.6,4.1,155,12
1,26,2,2616,254,260170,1,1.4,4.6,161,13
1,26,2,2625,926,260171,1,1.1,2.9,217,13
1,26,2,2625,926,260172,1,1,2.9,216,13
1,26,2,2625,926,260173,1,1,3.5,216,13
1,26,2,2625,926,260174,1,3.8,2.4,197,14
1,26,2,2625,926,260175,1,0.3,1.1,203,15
1,26,2,2625,926,260176,1,3.2,1.6,238,13
1,26,2,2625,926,260177,1,2.5,1.6,233,14
1,26,2,2625,926,260177,2,2.5,1.7,233,14
1,26,2,2625,926,260178,1,7.9,4.2,256,13
1,26,2,2625,926,260178,2,8,4.5,249,13
1,26,2,2625,926,260179,1,4.1,2.1,241,17
1,26,2,2625,926,260180,1,6.8,3.2,265,14
1,26,2,2625,926,260180,2,7.1,2,267,13
6,27,2,2715,752,270021,1,0.2,8.3,85,12
6,27,2,2715,752,270021,2,,,,
6,27,2,2715,0,270023,1,0.4,8.3,74,12
6,27,2,2715,752,270024,1,0.2,7.3,86,12
6,27,2,2715,752,270024,2,1.1,4.7,91,14
6,27,2,2715,0,270025,1,0.7,17.1,114,11
6,27,2,2715,752,270030,1,0.1,7.4,76,13
6,27,2,2715,752,270030,2,0.1,3.9,74,16
6,27,2,2712,110,270047,1,3.5,4,127,13
6,27,2,2719,100,270081,1,2.1,1.6,69,16
6,27,2,2719,100,270082,1,13.5,5,108,12
6,27,2,2719,100,270082,2,0.9,3,77,12
6,27,2,2719,100,270082,3,2.4,3.3,64,15
6,27,2,2719,100,270083,1,,,,
6,27,2,2719,100,270085,1,1.5,5.2,76,12
6,27,2,2719,100,270085,2,1.9,2.7,70,14
6,27,2,2719,100,270085,3,0.8,7.3,72,13
6,27,2,2719,100,270086,1,2,6.8,75,13
6,27,2,2719,100,270086,2,2,6.2,74,13
6,27,2,2719,100,270086,3,1.8,4.4,86,12
6,27,2,2719,100,270087,1,1.8,5.1,84,12
6,27,2,2719,100,270087,2,2.4,3.4,67,16
6,27,2,2719,0,270088,1,,,,
6,27,2,2719,0,270089,1,1.3,2.6,65,17
6,27,2,2719,0,270089,2,1.3,4.4,64,15
6,27,2,2719,0,270089,3,2.2,4.5,68,12
6,28,1,2806,0,280019,1,0.1,5.3,373,13
6,28,1,2806,164,280020,1,,,,
6,28,1,2806,164,280020,2,,,,
6,28,1,2816,2302,280021,1,5.2,7.6,143,13
6,28,1,2816,2302,280022,1,1.7,5.6,187,13
6,28,1,2816,2302,280022,2,4.2,16.7,145,11
6,28,1,2816,2302,280023,1,5.2,2.9,112,19
6,28,1,2816,2302,280025,1,2.9,16.4,142,13
6,28,1,2816,2302,280025,2,0.7,25.4,224,10
6,28,1,2816,2302,280026,1,3.3,11,144,15
6,28,1,2816,2302,280027,1,6,4.7,173,14
6,28,1,2816,2302,280028,1,5,2.5,109,14
6,28,1,2816,2302,280029,1,3.1,5.9,161,12
6,28,1,2816,2302,280029,2,3.8,5,152,12
1,23,1,2309,0,280030,1,2.1,5.4,559,12
1,23,1,2309,0,280030,2,2.1,5.6,560,13
6,28,2,2802,566,280042,1,,,,
6,28,2,2802,566,280042,2,,,,
6,28,2,2802,566,280043,1,,,,
6,28,2,2802,566,280045,1,1.3,4.7,491,13
6,28,2,2802,566,280049,1,0,4.6,477,13
6,28,2,2802,566,280049,2,,,,
6,28,2,2811,0,280051,1,5.7,4,242,12
6,28,2,2811,0,280051,2,6.2,4,240,14
6,28,2,2811,588,280053,1,0.3,6.4,239,12
6,28,2,2811,588,280054,1,0.2,3.8,230,13
6,28,2,2811,588,280054,2,0,3.4,229,16
6,28,2,2811,588,280055,1,0.4,5.8,238,13
6,28,2,2811,588,280055,2,0.8,3.7,240,14
6,28,2,2811,588,280057,1,0.2,6.9,239,12
6,28,2,2811,588,280057,2,0.4,5.1,243,12
6,28,2,2811,588,280057,3,0.3,4.2,243,12
6,28,2,2811,588,280058,1,0.4,6.5,243,12
6,28,2,2811,588,280058,2,0.1,3.9,233,13
6,28,2,2811,588,280058,3,0.5,7.2,248,12
6,28,2,2811,588,280059,1,0.6,5.7,245,12
6,28,2,2811,588,280060,1,1,6.4,245,13
6,28,2,2811,588,280060,2,0.4,5.9,236,13
6,28,2,2815,1164,280061,1,0.5,6.3,274,12
6,28,2,2815,1164,280061,2,0.5,7.8,282,12
4,14,2,1413,0,280062,1,0.2,1.2,264,18
6,28,2,2815,0,280064,1,,,,
6,28,2,2815,0,280064,2,,,,
6,28,2,2815,1164,280065,1,0.1,0.5,272,25
6,28,2,2815,1164,280066,1,0.1,1.8,273,16
6,28,2,2815,1164,280066,2,0,2.2,273,15
6,28,2,2815,0,280067,1,,,,
6,28,2,2815,0,280067,2,1.3,2.8,313,13
6,28,2,2815,1164,280068,1,0.4,6.9,276,12
6,13,2,1308,0,280070,1,0.4,2.2,582,13
6,28,2,2816,3944,280071,1,2.9,2.1,194,13
6,28,2,2816,3944,280071,2,0.5,6.9,172,12
6,28,2,2816,0,280072,1,0.5,10,200,12
6,28,2,2816,0,280072,2,0.6,9.2,197,11
6,28,2,2816,3944,280074,1,1.2,8.8,172,12
6,28,2,2816,3944,280075,1,1.3,12.1,181,12
6,28,2,2816,0,280076,1,,,,
6,28,2,2816,0,280076,2,0.2,4.3,195,12
6,28,1,2814,1876,280081,1,0.3,2.4,45,14
6,28,1,2814,0,280082,1,,,,
6,28,1,2814,1876,280084,1,,,,
6,28,1,2814,1876,280086,1,3.5,1.4,51,15
6,28,1,2814,1876,280086,2,,,,
6,28,1,2814,1876,280086,3,4.1,2.9,55,13
6,28,2,2813,612,280112,1,,,,
6,28,2,2813,612,280112,2,,,,
6,28,2,2813,612,280112,3,,,,
6,28,2,2813,612,280113,1,,,,
6,28,2,2813,612,280114,1,3,6.9,140,13
6,28,2,2813,612,280115,1,,,,
6,28,2,2813,612,280116,1,,,,
6,28,2,2813,612,280116,2,7.9,13.2,78,12
6,28,2,2813,612,280117,1,,,,
6,28,2,2813,612,280117,2,0.4,9,97,13
6,28,2,2813,612,280118,1,0.6,11.4,125,12
6,28,2,2813,612,280118,2,1.2,3.7,114,16
6,28,2,2813,612,280118,3,1.4,2.1,113,15
6,28,2,2813,612,280118,4,1.3,4.6,115,14
6,28,2,2813,612,280118,5,,,,
6,28,2,2813,612,280119,1,,,,
6,29,1,2930,530,290003,1,6.2,2,350,13
6,29,1,2930,530,290007,1,2,5.1,323,12
6,29,1,2930,530,290007,2,2,4.5,324,12
6,29,1,2930,530,290007,3,3.9,3.9,305,14
6,29,1,2930,0,290009,1,8.6,2,363,13
6,29,1,2930,1418,290021,1,5.9,2.7,340,13
6,29,1,2930,1418,290021,2,5,5.6,336,12
6,29,1,2930,1418,290023,1,,,,
6,29,1,2930,1418,290023,2,,,,
6,29,1,2930,1418,290027,1,8.1,4.2,388,12
6,29,1,2930,1418,290027,2,8.1,4,388,12
6,29,2,2909,220,290042,1,1.1,4.4,311,14
6,29,2,2909,220,290042,2,0,2.6,320,14
6,29,2,2909,220,290046,1,0.4,1.5,311,17
6,29,1,2905,384,290062,1,,,,
6,29,1,2905,384,290062,2,,,,
6,29,1,2905,384,290062,3,,,,
6,29,1,2905,384,290066,1,3.9,3.6,425,16
6,29,1,2905,384,290066,2,4.1,5.4,425,17
6,29,1,2905,384,290067,1,,,,
6,29,1,2905,384,290067,2,4.8,5.8,428,12
6,29,1,2905,1096,290071,1,,,,
6,29,1,2910,350,290083,1,6.7,3.2,254,15
6,29,1,2911,746,290094,1,,,,
6,29,1,2911,746,290095,1,,,,
6,29,2,2911,1870,290102,1,0.2,6.2,274,13
6,29,2,2911,1870,290102,2,1.4,1.3,260,18
6,29,2,2911,1870,290102,3,,,,
6,29,2,2911,1870,290103,1,0.6,2.9,305,12
6,29,2,2911,1870,290103,2,0.1,2.7,283,13
6,29,2,2911,1870,290103,3,0.3,6.3,273,13
6,29,2,2911,1870,290103,4,0.4,5.1,295,12
6,29,2,2911,1870,290104,1,0.1,3.8,284,12
6,29,2,2911,1870,290104,2,0.4,3.4,267,13
6,29,2,2911,1870,290104,3,0.3,3.2,267,13
6,29,2,2911,1870,290104,4,0.1,5.5,281,13
6,29,2,2911,1870,290105,1,1.4,2.1,264,17
6,29,2,2911,1870,290105,2,0.4,5.1,273,14
6,29,2,2911,1870,290106,1,0.2,5,289,12
6,29,2,2911,1870,290106,2,0.2,4.5,286,12
6,29,2,2911,1870,290106,3,0.2,4.9,283,12
6,29,2,2911,1870,290106,4,0.1,6.8,274,13
6,29,2,2911,1870,290106,5,0.8,1.9,260,14
6,29,2,2911,1870,290106,6,0.9,1.7,260,15
6,29,2,2911,1870,290107,1,0.1,6.8,278,13
6,29,2,2911,1870,290107,2,1.4,1.6,260,18
6,29,2,2911,1870,290107,3,0.2,6.3,275,12
6,29,2,2911,1870,290108,1,0.2,5.3,272,13
6,29,2,2911,1870,290108,2,0.3,4.1,277,13
6,29,2,2911,1870,290108,3,0.1,5,283,12
6,29,2,2911,1870,290108,4,0.1,2.7,284,13
6,29,2,2911,1870,290108,5,0.1,6.5,279,13
6,29,2,2911,1870,290109,1,0.3,5.4,270,13
6,29,2,2911,1870,290109,2,0.3,4.4,290,13
6,29,2,2911,1870,290109,3,0.4,3.2,293,13
6,29,2,2911,1870,290109,4,0.4,2.9,274,14
6,29,2,2911,1870,290110,1,18.9,1.2,187,16
6,29,2,2911,1870,290110,2,0.2,4.7,289,13
6,29,2,2911,1870,290110,3,0.2,4.7,281,13
6,29,2,2923,1126,290111,1,,,,
6,29,2,2923,1126,290113,1,0.5,2.4,386,13
6,29,2,2923,1126,290114,1,,,,
6,29,2,2923,1126,290114,2,1.1,4.8,364,13
6,29,2,2923,1126,290114,3,1.4,5.3,371,12
6,29,2,2923,1126,290115,1,2.4,1.9,361,13
6,29,2,2923,1126,290116,1,0.5,4.1,382,12
6,29,2,2923,1126,290116,2,2.7,3,349,14
6,29,2,2923,1126,290117,1,2,2.5,370,13
6,29,2,2923,1126,290117,2,1.8,5.9,359,13
6,29,2,2923,1126,290117,3,3.1,1.5,344,14
6,29,2,2923,1126,290118,1,2.2,5,368,12
6,29,2,2923,1126,290118,2,2.5,4,355,13
6,29,2,2923,1126,290120,1,1,3,374,13
6,29,2,2923,1126,290120,2,1.1,5.7,368,13
6,29,1,2923,396,290124,1,1,2.8,407,13
6,29,1,2923,396,290124,2,1.8,4.4,402,12
6,29,1,2923,396,290126,1,1.8,14.7,413,13
6,29,1,2923,396,290127,1,2,13.2,411,13
6,29,1,2923,396,290127,2,2.1,2.3,388,15
6,29,1,2923,396,290128,1,2.2,3.2,383,15
6,29,1,2923,396,290128,2,0.7,5,395,13
6,29,1,2923,396,290128,3,2,6.8,394,12
6,29,1,2923,396,290129,1,1.2,5.7,392,12
6,29,1,2923,396,290129,2,0.6,4.1,389,14
6,29,1,2923,396,290129,3,0.7,8.9,399,12
6,29,1,2923,396,290130,1,2.1,7.7,387,12
6,29,1,2923,396,290130,2,0.9,4.2,386,15
6,29,1,2902,1028,290131,1,27.4,6.4,327,12
6,29,1,2902,1028,290131,2,26.9,5.3,334,12
6,29,1,2902,1028,290134,1,27.9,3.7,315,16
6,29,1,2902,1028,290135,1,2.7,4,283,15
6,29,1,2902,1028,290135,2,2.7,3.4,283,15
6,29,1,2902,1028,290135,3,4,3.1,243,16
6,29,1,2902,1028,290137,1,0.6,6.5,275,13
6,29,1,2902,1028,290137,2,2.9,5.7,244,13
6,29,1,2920,506,290147,1,,,,
6,29,1,2920,1210,290152,1,12.3,4.7,224,12
6,29,1,2920,1210,290152,2,12.2,4.1,220,13
6,29,1,2920,1210,290153,1,,,,
6,29,1,2920,1210,290153,2,,,,
6,29,1,2920,1210,290153,3,,,,
6,29,1,2920,1210,290153,4,2.4,11.2,236,13
6,29,1,2920,1210,290154,1,3.5,4.4,267,13
6,29,1,2920,1210,290154,2,3.4,4.6,268,13
6,29,1,2920,1210,290154,3,4,6,248,12
6,29,1,2920,1210,290158,1,2.2,2.4,215,14
6,29,1,2914,214,290161,1,0.1,3.6,572,14
6,29,1,2914,214,290162,1,,,,
6,29,1,2914,214,290162,2,,,,
6,29,1,2914,214,290162,3,,,,
6,29,1,2914,214,290162,4,,,,
6,29,1,2914,214,290165,1,1.5,3.4,545,13
6,29,1,2914,214,290165,2,0.2,6.4,583,13
6,29,1,2914,214,290167,1,0.2,4.8,583,12
6,29,1,2914,214,290167,2,0.5,4.3,561,14
6,29,1,2914,214,290167,3,0.4,2.8,559,17
6,29,1,2914,214,290168,1,1,1.3,565,13
6,29,1,2914,214,290168,2,0.9,1.7,561,14
6,29,1,2914,214,290168,3,0.9,1.8,561,14
6,29,1,2914,214,290169,1,2.1,5.9,553,12
6,29,1,2914,214,290169,2,2.3,2.4,549,18
6,29,1,2914,214,290170,1,1.4,3.8,589,12
6,29,1,2914,214,290170,2,,,,
6,29,2,2920,1628,290172,1,0.2,4.4,175,13
6,29,2,2920,1628,290172,2,0.2,4.3,175,13
6,29,2,2920,1628,290173,1,0.7,3.4,181,15
6,29,2,2920,1628,290173,2,0.8,4.9,183,14
6,29,2,2920,1628,290173,3,,,,
6,29,2,2920,1628,290173,4,,,,
6,29,2,2920,1628,290176,1,0.4,2.6,172,15
6,29,2,2920,1628,290176,2,0.7,1.5,170,19
6,29,2,2920,1628,290177,1,0.5,2.7,172,13
6,29,2,2920,1628,290177,2,0.3,4.4,176,14
6,29,2,2920,1628,290178,1,0.6,0.5,170,17
6,29,2,2920,1628,290178,2,0.6,3.4,172,13
6,29,2,2920,1628,290178,3,0.8,1.4,171,15
6,29,2,2920,1628,290179,1,0.4,2.4,181,13
6,29,2,2920,1628,290179,2,0.3,4.1,178,12
6,29,2,2920,1628,290180,1,0.1,1.8,180,14
6,29,2,2920,1628,290180,2,0.2,4.2,177,13
6,29,2,2920,1628,290180,3,0.2,5,178,12
6,30,2,3018,914,300022,1,1.6,2.4,275,13
6,30,2,3018,914,300022,2,0.5,2.2,255,15
6,30,2,3018,914,300024,1,0.5,3.6,252,13
6,30,2,3018,914,300026,1,5.3,1.5,249,17
6,30,2,3018,914,300026,2,5.3,1.4,249,17
6,30,2,3018,914,300026,3,5.4,0.9,248,18
6,30,2,3018,914,300029,1,,,,
6,30,2,3018,914,300029,2,,,,
6,30,2,3012,334,300035,1,0.6,1.8,153,13
6,30,2,3012,334,300035,2,0.7,2.1,152,13
6,30,2,3012,334,300036,1,1.9,3.8,151,13
6,30,2,3012,334,300036,2,1.7,4.9,150,13
6,30,2,3012,334,300036,3,1.9,3.7,151,13
6,30,2,3012,334,300036,4,0.2,2.3,153,13
6,30,2,3012,334,300037,1,2.2,5.1,129,13
6,30,2,3012,334,300037,2,2,2.4,129,14
6,30,2,3012,334,300037,3,3.2,1.6,142,14
6,30,2,3012,0,300038,1,1.3,4.2,150,12
6,30,2,3012,0,300038,2,1.3,4.4,147,12
6,30,2,3014,120,300041,1,1.7,28.5,210,12
6,30,2,3014,120,300042,1,0.6,2.3,165,13
6,30,2,3014,120,300042,2,0.8,4.7,178,13
6,30,2,3014,120,300044,1,1.7,14.6,215,12
6,30,2,3014,120,300045,1,1.3,11.8,195,12
6,30,2,3014,120,300045,2,1.4,3.5,155,13
6,30,2,3014,120,300046,1,0.8,2.9,167,16
6,30,2,3014,120,300046,2,0.8,3.9,169,14
6,30,2,3014,120,300047,1,0.9,3.3,169,15
6,30,2,3014,120,300048,1,2.6,2.1,170,18
6,30,2,3014,120,300048,2,2.8,5.1,173,13
6,30,2,3014,120,300049,1,3.7,22.8,200,11
6,30,2,3014,120,300050,1,1.7,8.6,182,13
6,30,2,3014,120,300050,2,0.9,4.2,177,12
6,30,2,3014,120,300050,3,,,,
6,30,2,3014,120,300050,4,,,,
6,30,1,3002,1310,300131,1,,,,
6,30,1,3030,946,300151,1,,,,
6,30,1,3030,946,300151,2,,,,
6,30,1,3030,946,300151,3,,,,
6,30,1,3030,946,300151,4,,,,
6,30,1,3030,946,300152,1,,,,
6,30,1,3030,946,300152,2,,,,
6,30,1,3030,946,300153,1,,,,
6,30,1,3030,946,300153,2,,,,
6,30,1,3030,946,300153,3,,,,
6,30,1,3030,946,300153,4,,,,
6,30,1,3030,946,300156,1,,,,
6,30,2,3023,622,300171,1,1.7,20.6,335,11
6,30,2,3023,622,300171,2,1.9,9,302,13
6,30,2,3023,622,300174,1,,,,
6,30,2,3023,622,300175,1,0.7,3.3,280,14
6,30,2,3023,622,300175,2,0.7,3.3,280,14
6,30,2,3023,622,300175,3,1.4,11.6,352,11
6,30,2,3023,622,300176,1,0.5,2.3,278,17
6,30,2,3023,622,300176,2,0.4,5.3,284,13
6,30,2,3023,622,300177,1,0.7,1.9,270,16
6,30,2,3023,622,300178,1,1,13.6,313,12
6,30,2,3023,622,300178,2,1,13.6,313,12
6,30,2,3023,622,300178,3,1,6.8,303,16
6,30,2,3023,622,300178,4,1.5,19.4,339,11
6,30,2,3023,622,300180,1,1.8,4.9,284,15
6,30,2,3023,622,300180,2,1.9,4.9,284,15
6,30,2,3023,622,300180,3,2,4.8,283,13
6,30,2,3033,554,300181,1,0,3.9,372,13
6,30,2,3033,554,300182,1,1,5.4,376,13
6,30,2,3033,554,300182,2,1,5,379,13
6,30,2,3033,554,300182,3,1,4.3,380,13
6,30,2,3033,554,300183,1,0.5,3.4,375,13
6,30,2,3033,554,300183,2,1.1,6.5,359,12
6,30,2,3033,554,300183,3,1,5.7,360,13
6,30,2,3033,0,300185,1,17.1,3.3,374,13
6,30,2,3033,0,300185,2,,,,
6,30,2,3033,554,300186,1,0.2,3.7,369,14
6,30,2,3033,554,300186,2,0.6,1.8,377,14
6,30,2,3033,554,300186,3,0.2,3.7,368,14
6,30,2,3033,554,300186,4,0.6,1.8,377,14
6,30,2,3033,554,300187,1,0,3,372,14
6,30,2,3033,554,300187,2,0.1,2.2,371,14
6,30,2,3033,554,300188,1,0.2,2.2,370,13
6,30,2,3033,554,300188,2,0,2.9,372,14
6,30,2,3033,554,300190,1,0,2,373,14
6,30,2,3033,554,300190,2,0,1.7,374,16
6,30,2,3033,554,300190,3,0.1,1.7,374,13
6,30,2,3015,1688,300191,1,1.4,2.2,382,15
6,30,2,3015,1688,300191,2,1.4,1.9,383,14
6,30,2,3015,1688,300191,3,1,1,391,15
6,30,2,3015,1688,300191,4,4,3.3,350,13
6,30,2,3015,1688,300194,1,0.6,1.6,393,13
6,30,2,3015,1688,300194,2,0.6,1.3,392,14
6,30,2,3015,1688,300194,3,1.8,1.3,393,14
6,30,2,3015,1688,300194,4,1.8,1.4,393,13
6,30,2,3015,1688,300194,5,0.5,0.7,393,14
6,30,2,3015,1688,300195,1,0.6,1.6,393,13
6,30,2,3015,1688,300195,2,0.1,2.9,395,14
6,30,2,3015,1688,300195,3,0.2,2.2,392,14
6,30,2,3015,1688,300195,4,0.2,2,394,13
6,30,2,3015,1688,300196,1,1,1,392,15
6,30,2,3015,1688,300196,2,1,2.3,384,14
6,30,2,3015,1688,300196,3,1.8,1.7,386,13
6,30,2,3015,1688,300197,1,0.9,2.6,389,13
6,30,2,3015,1688,300197,2,0.9,2.2,392,14
6,30,2,3015,1688,300200,1,1,2.1,389,14
6,30,2,3015,1688,300200,2,0.1,2.9,394,14
6,30,2,3015,1688,300200,3,0.1,2.6,393,15
6,30,2,3032,520,300211,1,1.1,4.9,306,13
6,30,2,3032,520,300211,2,0.2,2.7,308,14
6,30,2,3032,520,300211,3,0.1,3.8,310,13
6,30,2,3032,520,300211,4,1,5.4,321,13
6,30,2,3032,520,300211,5,0.1,3.9,311,13
6,30,2,3032,520,300213,1,1,4.2,313,13
6,30,2,3032,520,300213,2,1,3.6,316,13
6,30,2,3032,520,300213,3,1.1,3.1,316,13
6,30,2,3032,520,300213,4,0.1,2.6,311,13
6,30,2,3032,520,300213,5,0.4,4.2,319,13
6,30,2,3032,520,300214,1,0.3,3.4,305,14
6,30,2,3032,520,300214,2,0.2,3.5,316,13
6,30,2,3032,520,300217,1,0.7,4.8,308,13
6,30,2,3032,520,300217,2,0.1,6.5,302,13
6,30,2,3032,520,300217,3,0.1,5.4,307,13
6,30,2,3032,520,300217,4,0.7,4.7,313,13
6,30,2,3032,520,300217,5,0.3,3.9,315,13
6,30,2,3032,520,300217,6,0.1,4.4,293,17
6,30,2,3032,520,300218,1,0.2,4.9,301,14
6,30,2,3032,520,300218,2,0.1,4.8,304,13
6,30,2,3032,520,300218,3,0,3.1,308,12
6,30,2,3032,520,300220,1,0.4,4.4,298,14
6,30,2,3032,520,300220,2,0.5,5.5,301,15
6,30,2,3032,520,300220,3,0.6,4.4,308,13
6,30,2,3019,0,300221,1,6.4,2.8,260,13
6,30,2,3019,0,300221,2,6.2,3,252,17
6,30,2,3019,0,300221,3,6.2,1.9,255,19
6,30,2,3019,0,300221,4,6.2,1.9,254,17
6,30,2,3019,0,300221,5,6.3,3.1,256,14
6,30,2,3019,0,300221,6,6.3,3.1,256,14
6,30,2,3019,0,300221,7,6.3,3.1,256,14
6,30,2,3004,0,300223,1,3.1,2.6,369,13
6,30,2,3004,0,300223,2,3,1.8,367,14
6,30,2,3004,216,300225,1,1.8,5.6,359,13
6,30,2,3004,216,300225,2,0.2,2.4,359,14
6,30,2,3004,216,300225,3,0.4,3.5,357,13
6,30,2,3004,216,300225,4,0.4,3.2,358,15
6,30,2,3004,216,300225,5,1.9,4.1,355,15
6,30,2,3004,216,300226,1,2.2,4,324,12
6,30,2,3004,216,300226,2,2.1,4.4,326,14
6,30,2,3004,216,300226,3,,,,
6,30,2,3004,216,300226,4,,,,
6,30,2,3004,216,300226,5,0.7,2.6,361,14
6,30,2,3004,216,300226,6,1,1.3,367,14
6,30,2,3004,216,300226,7,0.8,3,365,13
6,30,2,3004,216,300227,1,1.5,3.2,380,13
6,30,2,3004,216,300227,2,1.4,3.5,382,12
6,30,2,3004,216,300230,1,0.4,3.1,355,13
6,30,2,3004,216,300230,2,0.4,4.9,349,14
6,30,2,3004,216,300230,3,0.4,3.4,355,14
6,30,2,3004,216,300230,4,0.3,3.6,356,14
1,31,1,3105,2914,310008,1,,,,
1,31,2,3101,604,310011,1,0.7,2,1285,13
1,31,2,3101,604,310012,1,2.9,1.6,1279,14
1,31,2,3101,604,310012,2,0.4,1.8,1273,13
1,31,2,3101,604,310012,3,0.4,1.8,1273,13
1,31,2,3101,604,310013,1,0.5,1.8,1273,13
1,31,2,3101,604,310016,1,2,2.6,1290,13
1,31,2,3101,604,310017,1,12.6,4.9,1287,14
1,31,2,3102,0,310018,1,0.4,7.4,1105,12
1,31,2,3101,604,310019,1,3.7,1.5,1283,14
1,31,2,3101,604,310019,2,3.8,1,1283,15
1,31,2,3101,604,310019,3,2.4,2.7,1259,14
1,31,2,3101,604,310020,1,1.8,3.8,1278,14
1,31,2,3101,604,310020,2,1.7,4,1280,13
1,31,2,3101,604,310020,3,2.6,2.1,1285,13
1,31,2,3101,604,310020,4,2.9,1.5,1240,14
1,31,2,3115,680,310021,1,1.1,2.7,1192,13
