"zone","state","lga","sector","ea","hhid","ric","saq7","qno","qno1","saq11_b","saq12_b","saq13","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22","saq22a","saq22b"
2,2,210,2,1300,20063,1405,18,1,2,4,1,"11092015",11,9,2015,16,23,18,18,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,210,2,1300,20064,1405,10,1,2,3,1,"11092015",11,9,2015,11,31,13,4,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,210,2,1300,20065,1405,26,1,2,4,1,"10092015",10,9,2015,11,13,14,9,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,210,2,1300,20066,1405,31,1,2,3,1,"11092015",11,9,2015,10,22,11,18,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
6,24,2404,1,0,20067,0,0,1,1,4,,"15102015",15,10,2015,8,10,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,210,2,1300,20068,1405,3,1,2,5,1,"10092015",10,9,2015,9,2,13,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,210,2,1300,20069,1405,15,1,2,2,1,"10092015",10,9,2015,10,14,13,19,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,210,2,1300,20070,1405,25,1,2,2,1,"10092015",10,9,2015,13,41,16,36,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,214,2,898,20071,1107,21,1,3,4,1,"09092015",9,9,2015,6,11,10,8,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,214,2,898,20072,1107,64,1,3,4,1,"08092015",8,9,2015,12,34,17,3,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,214,2,898,20073,1107,26,1,2,3,1,"08092015",8,9,2015,7,36,9,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,214,2,898,20074,1107,58,1,3,2,1,"08092015",8,9,2015,9,12,13,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,214,2,898,20075,1107,54,1,4,4,1,"08092015",8,9,2015,7,11,12,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,214,2,898,20076,1107,8,1,1,5,1,"08092015",8,9,2015,11,20,13,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,214,2,898,20077,1107,40,1,2,5,1,"08092015",8,9,2015,7,49,10,56,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,214,2,898,20078,1107,12,1,1,3,1,"08092015",8,9,2015,11,14,12,58,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,214,2,898,20080,1107,3,1,1,2,1,"08092015",8,9,2015,7,33,8,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,215,1,8,20081,1407,4,1,2,4,1,"09092015",9,9,2015,14,25,16,9,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,215,1,8,20082,1407,28,1,2,2,1,"09092015",9,9,2015,8,13,12,23,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,215,1,8,20083,1407,15,1,2,5,1,"09092015",9,9,2015,8,1,10,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,215,1,8,20084,1407,12,1,1,2,1,"09092015",9,9,2015,15,10,17,21,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,215,1,8,20085,1407,6,1,3,3,1,"09092015",9,9,2015,11,18,13,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,215,1,8,20086,1407,17,1,3,5,1,"09092015",9,9,2015,10,38,14,51,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,215,1,8,20087,1407,1,1,4,3,1,"09092015",9,9,2015,7,41,12,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,215,1,8,20088,1407,31,1,2,2,1,"09092015",9,9,2015,12,37,14,43,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,215,1,8,20089,1407,23,1,2,3,1,"10092015",10,9,2015,7,32,18,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,215,1,8,20090,1407,26,1,2,4,1,"10092015",10,9,2015,7,58,10,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,207,2,1302,20091,1304,1,1,3,5,1,"11092015",11,9,2015,8,23,11,29,16,,,,,,,,,,,,,,,,,,,,,,2,1,
2,2,207,2,1302,20092,1304,5,1,2,2,1,"11092015",11,9,2015,14,29,17,33,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,207,2,1302,20093,1304,10,1,2,5,1,"11092015",11,9,2015,12,1,16,8,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,207,2,1302,20094,1304,6,1,2,2,1,"11092015",11,9,2015,12,2,14,18,16,,,,,,,,,,,,,,,,,,,,,,2,1,
2,2,207,2,1302,20095,1304,2,1,2,3,1,"13092015",13,9,2015,7,20,8,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,
2,2,207,2,1302,20096,1304,11,1,2,4,1,"12092015",12,9,2015,10,10,12,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,207,2,1302,20097,1304,12,1,2,3,1,"12092015",12,9,2015,11,36,13,22,16,,,,,,,,,,,,,,,,,,,,,,2,1,
2,2,207,2,1302,20098,1304,9,1,2,4,1,"12092015",12,9,2015,8,3,10,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,1
2,2,207,2,1302,20099,1304,9,1,2,2,1,"11092015",11,9,2015,9,13,11,43,16,,,,,,,,,,,,,,,,,,,,,,,1,
2,2,207,2,1302,20100,1304,4,1,3,3,1,"12092015",12,9,2015,10,12,11,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,
2,2,205,2,712,20101,1303,28,1,2,4,1,"12092015",12,9,2015,9,35,10,40,16,,,,,,,,,,,,,,,,,,,,,,1,1,1
2,2,205,2,712,20102,1303,19,1,3,2,1,"12092015",12,9,2015,10,17,13,29,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,205,2,712,20103,1303,30,1,2,5,1,"12092015",12,9,2015,15,49,17,53,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,205,2,712,20104,1303,6,1,2,4,1,"13092015",13,9,2015,9,15,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,205,2,712,20105,1303,26,1,2,3,1,"11092015",11,9,2015,15,16,15,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,205,2,712,20106,1303,21,1,2,4,1,"12092015",12,9,2015,6,59,8,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,205,2,712,20107,1303,12,1,2,3,1,"12092015",12,9,2015,14,16,16,58,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,205,2,712,20108,1303,8,1,2,2,1,"12092015",12,9,2015,13,42,16,3,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,205,2,712,20109,1303,15,1,2,5,1,"12092015",12,9,2015,13,52,15,32,16,,,,,,,,,,,,,,,,,,,,,,1,1,1
2,2,205,2,712,20110,1303,17,1,2,5,1,"12092015",12,9,2015,9,48,13,21,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,218,2,1592,20111,1209,44,1,2,3,1,"14092015",14,9,2015,7,20,8,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,218,2,1592,20112,1209,19,1,2,3,1,"13092015",13,9,2015,10,21,11,8,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,218,2,1592,20113,1209,23,1,2,4,1,"14092015",14,9,2015,16,12,18,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,218,2,1592,20114,1209,12,1,2,4,1,"13092015",13,9,2015,8,8,10,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,218,2,1592,20115,1209,15,1,2,3,1,"13092015",13,9,2015,9,22,10,16,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,218,2,1592,20116,1209,1,1,2,5,1,"14092015",14,9,2015,9,0,12,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,218,2,1592,20117,1209,41,1,2,4,1,"09092015",9,9,2015,10,20,12,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,218,2,1592,20118,1209,30,1,2,5,1,"14092015",14,9,2015,15,28,17,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,218,2,1592,20119,1209,33,1,2,4,1,"14092015",14,9,2015,11,8,12,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
2,2,218,2,1592,20120,1209,26,1,2,5,1,"14092015",14,9,2015,12,28,15,9,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,331,1,2322,30001,1510,1,1,2,3,1,"24082015",24,8,2015,10,23,12,54,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,331,1,2322,30002,1510,5,1,2,2,1,"24082015",24,8,2015,10,31,15,58,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,331,1,2322,30003,1510,7,1,1,5,1,"22082015",22,8,2015,15,0,17,41,9,,"24082015",24,8,2015,13,5,15,0,16,,,,,,,,,,,,2,1,1
5,3,331,1,2322,30004,1510,2,1,1,4,1,"22082015",22,8,2015,15,18,18,40,9,,"24082015",24,8,2015,10,0,12,30,16,,,,,,,,,,,,2,1,1
5,3,331,1,2322,30005,1510,13,1,1,4,1,"22082015",22,8,2015,10,40,15,5,9,,"24082015",24,8,2015,14,10,16,40,16,,,,,,,,,,,,2,1,1
5,3,331,1,2322,30006,1510,15,1,1,3,1,"22082015",22,8,2015,13,5,15,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,331,1,2322,30007,1510,16,1,1,2,1,"22082015",22,8,2015,10,31,13,55,10,,"23082015",23,8,2015,14,2,16,2,16,,,,,,,,,,,,2,1,1
5,3,331,1,2322,30008,1510,18,1,1,2,1,"22082015",22,8,2015,14,0,18,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,331,1,2322,30009,1510,22,1,1,5,1,"22082015",22,8,2015,9,39,12,49,10,,"24082015",24,8,2015,10,34,12,11,16,,,,,,,,,,,,2,1,1
5,3,331,1,2322,30010,1510,24,1,2,3,1,"22082015",22,8,2015,10,14,13,5,7,,"23082015",23,8,2015,13,29,15,4,16,,,,,,,,,,,,2,1,1
5,3,331,1,516,30011,1110,1,1,2,5,1,"29082015",29,8,2015,11,33,15,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,2
5,3,331,1,516,30012,1110,3,1,2,3,1,"29082015",29,8,2015,11,13,14,26,10,,"30082015",30,8,2015,15,20,16,42,16,,,,,,,,,,,,2,1,2
5,3,331,1,516,30013,1110,6,1,2,4,1,"29082015",29,8,2015,10,15,14,25,9,,"30082015",30,8,2015,9,30,11,50,16,,,,,,,,,,,,2,1,2
5,3,331,1,516,30015,1110,11,1,1,2,1,"30082015",30,8,2015,14,1,17,9,16,,,,,,,,,,,,,,,,,,,,,,2,1,2
5,3,331,1,516,30016,1110,28,1,1,2,1,"29082015",29,8,2015,12,21,16,26,16,,,,,,,,,,,,,,,,,,,,,,2,1,2
5,3,331,1,516,30017,1110,31,1,1,3,1,"29082015",29,8,2015,15,2,17,21,16,,,,,,,,,,,,,,,,,,,,,,2,1,2
5,3,331,1,516,30018,1110,33,1,1,4,1,"29082015",29,8,2015,17,15,19,0,7,,"30082015",30,8,2015,16,0,18,30,16,,,,,,,,,,,,2,1,2
5,3,331,1,516,30019,1110,2,1,1,4,1,"29082015",29,8,2015,14,30,17,10,9,,"30082015",30,8,2015,13,30,15,40,16,,,,,,,,,,,,2,1,2
5,3,331,1,516,30020,1110,39,1,2,5,1,"29082015",29,8,2015,16,3,17,21,6,,"30082015",30,8,2015,14,16,17,11,14,,,,,,,,,,,,2,1,2
5,3,316,2,874,30021,1406,1,1,2,3,1,"07092015",7,9,2015,10,52,15,31,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,316,2,874,30022,1406,4,1,2,5,1,"06092015",6,9,2015,12,57,17,22,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,316,2,874,30023,1406,7,1,2,4,1,"06092015",6,9,2015,11,5,14,3,8,,"07092015",7,9,2015,11,4,14,8,15,,,,,,,,,,,,2,1,1
5,3,316,2,874,30024,1406,11,1,3,4,1,"06092015",6,9,2015,14,18,16,58,8,,"07092015",7,9,2015,14,20,17,38,15,,,,,,,,,,,,2,1,1
5,3,316,2,874,30025,1406,13,1,1,4,1,"06092015",6,9,2015,8,15,10,50,8,,"07092015",7,9,2015,8,0,10,54,15,,,,,,,,,,,,2,1,1
5,3,316,2,874,30026,1406,19,1,2,5,1,"07092015",7,9,2015,14,35,17,2,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,316,2,874,30027,1406,33,1,1,3,1,"06092015",6,9,2015,13,22,17,13,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,316,2,874,30028,1406,36,1,1,2,1,"06092015",6,9,2015,14,8,17,46,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,316,2,0,30029,0,,1,1,2,1,"07092015",7,9,2015,11,6,15,46,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,316,2,874,30030,1406,42,1,2,5,1,"07092015",7,9,2015,10,19,14,5,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,309,2,478,30031,1103,17,1,1,4,1,"04092015",4,9,2015,13,50,16,20,9,,"05092015",5,9,2015,14,0,16,50,14,,,,,,,,,,,,2,1,1
5,3,309,2,478,30032,1103,35,1,2,4,1,"04092015",4,9,2015,8,10,11,0,8,,"05092015",5,9,2015,8,15,11,3,14,,,,,,,,,,,,2,1,1
5,3,309,2,478,30033,1103,41,1,2,4,1,"04092015",4,9,2015,11,15,13,35,8,,"05092015",5,9,2015,11,12,13,42,14,,,,,,,,,,,,2,1,1
5,3,309,2,478,30034,1103,53,1,2,3,1,"04092015",4,9,2015,10,20,14,8,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,309,2,478,30035,1103,59,1,2,3,1,"05092015",5,9,2015,14,1,18,39,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,309,2,478,30036,1103,65,1,2,3,1,"04092015",4,9,2015,15,10,17,14,5,,"05092015",5,9,2015,10,9,13,21,14,,,,,,,,,,,,2,1,1
5,3,309,2,478,30037,1103,71,1,1,2,1,"04092015",4,9,2015,11,0,14,59,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,309,2,478,30038,1103,77,1,1,2,1,"04092015",4,9,2015,15,6,17,48,9,,"05092015",5,9,2015,15,39,17,20,14,,,,,,,,,,,,2,1,1
5,3,309,2,478,30039,1103,83,1,2,5,1,"04092015",4,9,2015,15,51,17,59,7,,"05092015",5,9,2015,10,0,13,23,14,,,,,,,,,,,,2,1,1
5,3,309,2,478,30040,1103,89,1,2,5,1,"04092015",4,9,2015,10,57,15,28,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,307,1,634,30041,1403,1,1,1,2,1,"25082015",25,8,2015,11,30,15,39,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,307,1,634,30042,1403,2,1,1,5,1,"25082015",25,8,2015,11,50,13,58,3,,"26082015",26,8,2015,9,37,12,10,16,,,,,,,,,,,,2,1,1
5,3,307,1,634,30043,1403,3,1,2,4,1,"25082015",25,8,2015,12,0,15,50,3,,"26082015",26,8,2015,10,0,14,20,16,,,,,,,,,,,,2,1,1
5,3,307,1,634,30044,1403,4,1,1,4,1,"25082015",25,8,2015,16,40,18,50,9,,"26082015",26,8,2015,8,20,11,0,16,,,,,,,,,,,,2,1,1
5,3,307,1,634,30045,1403,5,1,2,3,1,"26082015",26,8,2015,13,24,15,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,307,1,634,30046,1403,6,1,1,4,1,"25082015",25,8,2015,8,20,9,50,8,,"26082015",26,8,2015,15,30,18,30,1,,,,,,,,,,,,2,1,1
5,3,307,1,634,30047,1403,7,1,2,2,1,"26082015",26,8,2015,11,20,15,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,307,1,634,30048,1403,8,1,2,3,1,"25082015",25,8,2015,10,12,12,53,6,,"26082015",26,8,2015,9,24,12,38,16,,,,,,,,,,,,2,1,1
5,3,307,1,634,30049,1403,9,1,2,3,1,"25082015",25,8,2015,13,30,15,16,9,,"26082015",26,8,2015,16,2,17,10,14,,,,,,,,,,,,2,1,1
5,3,307,2,0,30050,0,0,1,1,2,1,"28102015",28,10,2015,16,8,19,20,15,,,,,,,,,,,,,,,,,,,,,,1,1,1
5,3,321,2,364,30051,1007,15,1,2,5,1,"27082015",27,8,2015,13,41,17,23,12,,"28082015",28,8,2015,10,3,12,0,15,,,,,,,,,,,,2,1,1
5,3,321,2,364,30052,1007,20,1,2,5,1,"28082015",28,8,2015,13,5,17,51,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,321,2,364,30053,1007,25,1,2,4,1,"27082015",27,8,2015,12,40,16,20,8,,"28082015",28,8,2015,9,10,12,5,15,,,,,,,,,,,,2,1,1
5,3,321,2,364,30054,1007,30,1,2,4,1,"27082015",27,8,2015,9,30,12,0,6,,"28082015",28,8,2015,13,15,16,34,15,,,,,,,,,,,,2,1,1
5,3,321,2,364,30055,1007,39,1,2,3,1,"27082015",27,8,2015,13,39,16,42,11,,"28082015",28,8,2015,13,24,14,46,15,,,,,,,,,,,,2,1,1
5,3,321,2,364,30056,1007,44,1,2,3,1,"27082015",27,8,2015,10,10,13,4,12,,"28082015",28,8,2015,11,6,12,39,15,,,,,,,,,,,,2,1,1
5,3,321,2,364,30057,1007,49,1,2,2,1,"28082015",28,8,2015,10,20,14,1,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,321,2,364,30058,1007,54,1,2,5,1,"27082015",27,8,2015,9,41,13,26,13,,"28082015",28,8,2015,9,0,9,59,16,,,,,,,,,,,,2,1,1
5,3,321,2,364,30059,1007,59,1,2,2,1,"27082015",27,8,2015,13,55,18,7,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,321,2,364,30060,1007,68,1,2,2,1,"27082015",27,8,2015,10,10,13,46,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,329,2,696,30061,1310,4,1,1,4,1,"02092015",2,9,2015,12,50,15,40,9,,"03092015",3,9,2015,12,22,15,38,16,,,,,,,,,,,,2,1,2
5,3,329,2,696,30062,1310,9,1,2,4,1,"02092015",2,9,2015,9,0,12,20,9,,"03092015",3,9,2015,9,17,11,55,15,,,,,,,,,,,,2,1,2
5,3,329,2,696,30063,1310,15,1,1,2,1,"02092015",2,9,2015,15,5,18,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,2
5,3,309,1,0,30064,0,,1,1,2,1,"05092015",5,9,2015,10,30,14,20,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,329,2,696,30065,1310,25,1,1,2,1,"03092015",3,9,2015,10,45,15,3,16,,,,,,,,,,,,,,,,,,,,,,2,1,2
5,3,329,2,696,30066,1310,31,1,2,2,1,"02092015",2,9,2015,10,30,14,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,2
5,3,329,2,696,30067,1310,36,1,2,3,1,"02092015",2,9,2015,10,52,13,46,9,,"03092015",3,9,2015,10,24,12,4,16,,,,,,,,,,,,2,1,2
5,3,329,2,696,30069,1310,47,1,2,5,1,"02092015",2,9,2015,9,18,13,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,2
5,3,329,2,696,30070,1310,59,1,2,5,1,"02092015",2,9,2015,14,10,17,5,9,,"03092015",3,9,2015,10,15,12,29,16,,,,,,,,,,,,2,1,2
5,3,323,2,580,30071,1308,6,1,2,5,1,"31082015",31,8,2015,9,28,14,16,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,323,2,580,30072,1308,11,1,2,3,1,"31082015",31,8,2015,14,2,17,8,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,323,2,580,30073,1308,31,1,1,2,1,"31082015",31,8,2015,14,48,16,49,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,323,2,580,30074,1308,36,1,2,5,1,"31082015",31,8,2015,15,3,17,16,9,,"01092015",1,9,2015,10,12,13,0,14,,,,,,,,,,,,2,1,1
5,3,323,2,580,30075,1308,42,1,2,3,1,"31082015",31,8,2015,9,45,13,21,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,323,2,580,30076,1308,47,1,2,4,1,"31082015",31,8,2015,12,45,15,20,9,,"01092015",1,9,2015,12,54,15,40,14,,,,,,,,,,,,2,1,1
5,3,323,2,580,30077,1308,52,1,2,2,1,"31082015",31,8,2015,10,8,14,39,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,323,2,580,30078,1308,62,1,1,2,1,"01092015",1,9,2015,11,25,14,2,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,323,2,580,30079,1308,67,1,1,3,1,"01092015",1,9,2015,11,24,13,29,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,323,2,580,30080,1308,72,1,1,4,1,"31082015",31,8,2015,9,10,12,20,9,,"01092015",1,9,2015,10,0,12,30,14,,,,,,,,,,,,2,1,1
5,3,318,2,1136,30081,1106,4,1,2,5,1,"14092015",14,9,2015,10,15,14,8,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,318,2,1136,30082,1106,7,1,1,3,1,"14092015",14,9,2015,15,30,15,52,1,,,,,,,,,,,,,,,,,,,,,,1,4,4
5,3,318,2,1136,30084,1106,17,1,2,4,1,"14092015",14,9,2015,12,8,15,26,8,,"15092015",15,9,2015,12,8,15,20,16,,,,,,,,,,,,2,1,1
5,3,318,2,1136,30085,1106,20,1,2,2,1,"14092015",14,9,2015,12,0,16,39,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,318,2,1136,30086,1106,27,1,2,3,1,"14092015",14,9,2015,10,3,14,21,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,318,2,1136,30087,1106,30,1,2,4,1,"14092015",14,9,2015,15,30,18,30,8,,"15092015",15,9,2015,15,28,18,35,16,,,,,,,,,,,,2,1,1
5,3,318,2,1136,30088,1106,33,1,2,3,1,"15092015",15,9,2015,9,38,14,20,9,,"16092015",16,9,2015,10,20,14,5,14,,,,,,,,,,,,2,1,1
5,3,318,2,0,30089,0,0,1,1,2,1,"25102015",25,10,2015,13,0,16,20,15,,,,,,,,,,,,,,,,,,,,,,1,1,1
5,3,318,2,1136,30090,1106,43,1,2,4,1,"14092015",14,9,2015,8,22,11,54,8,,"15092015",15,9,2015,10,20,14,50,13,,"16092015",16,9,2015,10,50,13,10,16,,2,1,1
5,3,313,2,70,30091,1504,2,1,2,5,1,"18092015",18,9,2015,10,10,14,5,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,331,1,0,30092,0,0,1,1,2,1,"21102015",21,10,2015,14,39,18,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,313,2,70,30093,1504,18,1,2,5,1,"17092015",17,9,2015,9,26,15,16,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,313,2,70,30094,1504,20,1,1,3,1,"17092015",17,9,2015,11,28,15,48,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,313,2,0,30095,0,23,1,1,2,1,"17092015",17,9,2015,13,49,18,1,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,313,2,70,30096,1504,25,1,2,2,1,"18092015",18,9,2015,10,35,15,35,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,313,2,70,30097,1504,27,1,1,2,1,"17092015",17,9,2015,10,18,13,37,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,313,2,70,30098,1504,29,1,2,3,1,"18092015",18,9,2015,10,16,13,29,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,313,2,70,30099,1504,31,1,2,4,1,"17092015",17,9,2015,12,20,15,48,8,,"18092015",18,9,2015,12,15,15,45,14,,,,,,,,,,,,2,1,1
5,3,313,2,70,30100,1504,34,1,2,4,1,"17092015",17,9,2015,8,20,11,42,8,,"18092015",18,9,2015,8,30,11,49,14,,,,,,,,,,,,2,1,1
5,3,301,1,1198,30101,1301,17,1,1,5,1,"13092015",13,9,2015,14,1,16,25,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,301,1,0,30102,0,0,1,1,2,1,"22102015",22,10,2015,10,10,12,35,15,,,,,,,,,,,,,,,,,,,,,,1,1,1
5,3,301,1,1198,30103,1301,26,1,1,2,1,"13092015",13,9,2015,13,46,18,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,301,1,1198,30104,1301,30,1,2,4,1,"13092015",13,9,2015,13,45,18,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,301,1,1198,30105,1301,35,1,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,301,1,1198,30106,1301,39,1,1,2,1,"12092015",12,9,2015,9,25,12,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,301,1,1198,30107,1301,44,1,2,4,1,"12092015",12,9,2015,11,45,15,53,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,301,1,1198,30108,1301,48,1,1,3,1,"12092015",12,9,2015,9,21,13,42,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,301,1,1198,30109,1301,53,1,1,2,1,"12092015",12,9,2015,13,0,18,1,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,301,1,1198,30110,1301,57,1,1,3,1,"13092015",13,9,2015,14,24,17,38,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,326,2,74,30111,1409,1,1,2,2,1,"10092015",10,9,2015,14,55,17,30,6,,"11092015",11,9,2015,10,30,16,0,14,,,,,,,,,,,,2,1,1
5,3,326,2,74,30112,1409,3,1,1,2,1,"10092015",10,9,2015,10,31,14,49,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,326,2,74,30113,1409,6,1,2,3,1,"11092015",11,9,2015,10,21,15,13,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,326,2,74,30114,1409,10,1,1,3,1,"10082015",10,8,2015,14,21,14,32,1,,,,,,,,,,,,,,,,,,,,,,1,4,4
5,3,326,2,74,30115,1409,15,1,2,5,1,"10092015",10,9,2015,9,22,13,5,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,326,2,74,30116,1409,19,1,2,3,1,"10092015",10,9,2015,9,25,13,46,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,326,2,74,30117,1409,21,1,2,4,1,"10092015",10,9,2015,12,0,15,30,3,,"11092015",11,9,2015,12,18,15,36,1,,,,,,,,,,,,2,1,1
5,3,326,2,74,30118,1409,26,1,3,5,1,"11092015",11,9,2015,11,49,14,53,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,3,326,2,74,30119,1409,28,1,2,5,1,"10092015",10,9,2015,13,40,17,0,10,,"11092015",11,9,2015,9,10,11,25,4,,,,,,,,,,,,2,1,1
5,3,326,2,74,30120,1409,30,1,2,4,1,"10092015",10,9,2015,8,0,11,40,8,,"11092015",11,9,2015,8,30,12,0,14,,,,,,,,,,,,2,1,1
