"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s10aq1","s10aq2"
6,30,3024,1,1406,300069,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3024,1,1406,300069,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3024,1,1406,300069,9,"ALCOHOLIC DRINKS",2,
6,30,3024,1,1406,300070,1,"FULL MEALS - BREAKFAST",2,
6,30,3024,1,1406,300070,2,"FULL MEALS - LUNCH",1,1000
6,30,3024,1,1406,300070,3,"FULL MEALS - DINNER",2,
6,30,3024,1,1406,300070,4,"SIDE DISHES",2,
6,30,3024,1,1406,300070,5,"SNACKS",1,300
6,30,3024,1,1406,300070,6,"DAIRY BASED BEVARAGES",2,
6,30,3024,1,1406,300070,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3024,1,1406,300070,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3024,1,1406,300070,9,"ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300072,1,"FULL MEALS - BREAKFAST",2,
6,30,3025,1,2052,300072,2,"FULL MEALS - LUNCH",2,
6,30,3025,1,2052,300072,3,"FULL MEALS - DINNER",2,
6,30,3025,1,2052,300072,4,"SIDE DISHES",2,
6,30,3025,1,2052,300072,5,"SNACKS",2,
6,30,3025,1,2052,300072,6,"DAIRY BASED BEVARAGES",2,
6,30,3025,1,2052,300072,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3025,1,2052,300072,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300072,9,"ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300073,1,"FULL MEALS - BREAKFAST",2,
6,30,3025,1,2052,300073,2,"FULL MEALS - LUNCH",1,120
6,30,3025,1,2052,300073,3,"FULL MEALS - DINNER",2,
6,30,3025,1,2052,300073,4,"SIDE DISHES",2,
6,30,3025,1,2052,300073,5,"SNACKS",1,60
6,30,3025,1,2052,300073,6,"DAIRY BASED BEVARAGES",2,
6,30,3025,1,2052,300073,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3025,1,2052,300073,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300073,9,"ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300074,1,"FULL MEALS - BREAKFAST",1,2000
6,30,3025,1,2052,300074,2,"FULL MEALS - LUNCH",1,2000
6,30,3025,1,2052,300074,3,"FULL MEALS - DINNER",2,
6,30,3025,1,2052,300074,4,"SIDE DISHES",2,
6,30,3025,1,2052,300074,5,"SNACKS",2,
6,30,3025,1,2052,300074,6,"DAIRY BASED BEVARAGES",2,
6,30,3025,1,2052,300074,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3025,1,2052,300074,8,"NON-ALCOHOLIC DRINKS",1,850
6,30,3025,1,2052,300074,9,"ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300076,1,"FULL MEALS - BREAKFAST",2,
6,30,3025,1,2052,300076,2,"FULL MEALS - LUNCH",1,350
6,30,3025,1,2052,300076,3,"FULL MEALS - DINNER",2,
6,30,3025,1,2052,300076,4,"SIDE DISHES",2,
6,30,3025,1,2052,300076,5,"SNACKS",2,
6,30,3025,1,2052,300076,6,"DAIRY BASED BEVARAGES",2,
6,30,3025,1,2052,300076,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3025,1,2052,300076,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300076,9,"ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300077,1,"FULL MEALS - BREAKFAST",2,
6,30,3025,1,2052,300077,2,"FULL MEALS - LUNCH",2,
6,30,3025,1,2052,300077,3,"FULL MEALS - DINNER",2,
6,30,3025,1,2052,300077,4,"SIDE DISHES",2,
6,30,3025,1,2052,300077,5,"SNACKS",2,
6,30,3025,1,2052,300077,6,"DAIRY BASED BEVARAGES",2,
6,30,3025,1,2052,300077,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3025,1,2052,300077,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300077,9,"ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300078,1,"FULL MEALS - BREAKFAST",2,
6,30,3025,1,2052,300078,2,"FULL MEALS - LUNCH",2,
6,30,3025,1,2052,300078,3,"FULL MEALS - DINNER",2,
6,30,3025,1,2052,300078,4,"SIDE DISHES",2,
6,30,3025,1,2052,300078,5,"SNACKS",2,
6,30,3025,1,2052,300078,6,"DAIRY BASED BEVARAGES",2,
6,30,3025,1,2052,300078,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3025,1,2052,300078,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300078,9,"ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300079,1,"FULL MEALS - BREAKFAST",2,
6,30,3025,1,2052,300079,2,"FULL MEALS - LUNCH",2,
6,30,3025,1,2052,300079,3,"FULL MEALS - DINNER",2,
6,30,3025,1,2052,300079,4,"SIDE DISHES",2,
6,30,3025,1,2052,300079,5,"SNACKS",2,
6,30,3025,1,2052,300079,6,"DAIRY BASED BEVARAGES",2,
6,30,3025,1,2052,300079,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3025,1,2052,300079,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300079,9,"ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300080,1,"FULL MEALS - BREAKFAST",1,200
6,30,3025,1,2052,300080,2,"FULL MEALS - LUNCH",1,2000
6,30,3025,1,2052,300080,3,"FULL MEALS - DINNER",1,1500
6,30,3025,1,2052,300080,4,"SIDE DISHES",2,
6,30,3025,1,2052,300080,5,"SNACKS",1,500
6,30,3025,1,2052,300080,6,"DAIRY BASED BEVARAGES",2,
6,30,3025,1,2052,300080,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3025,1,2052,300080,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3025,1,2052,300080,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,2870,300081,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,2870,300081,2,"FULL MEALS - LUNCH",2,
6,30,3005,1,2870,300081,3,"FULL MEALS - DINNER",2,
6,30,3005,1,2870,300081,4,"SIDE DISHES",2,
6,30,3005,1,2870,300081,5,"SNACKS",2,
6,30,3005,1,2870,300081,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,2870,300081,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,2870,300081,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,2870,300081,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,2870,300082,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,2870,300082,2,"FULL MEALS - LUNCH",2,
6,30,3005,1,2870,300082,3,"FULL MEALS - DINNER",2,
6,30,3005,1,2870,300082,4,"SIDE DISHES",2,
6,30,3005,1,2870,300082,5,"SNACKS",2,
6,30,3005,1,2870,300082,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,2870,300082,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,2870,300082,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,2870,300082,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,0,300083,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,0,300083,2,"FULL MEALS - LUNCH",1,1500
6,30,3005,1,0,300083,3,"FULL MEALS - DINNER",2,
6,30,3005,1,0,300083,4,"SIDE DISHES",2,
6,30,3005,1,0,300083,5,"SNACKS",1,100
6,30,3005,1,0,300083,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,0,300083,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,0,300083,8,"NON-ALCOHOLIC DRINKS",1,200
6,30,3005,1,0,300083,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,0,300084,1,"FULL MEALS - BREAKFAST",1,1500
6,30,3005,1,0,300084,2,"FULL MEALS - LUNCH",1,2000
6,30,3005,1,0,300084,3,"FULL MEALS - DINNER",2,
6,30,3005,1,0,300084,4,"SIDE DISHES",2,
6,30,3005,1,0,300084,5,"SNACKS",2,
6,30,3005,1,0,300084,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,0,300084,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,0,300084,8,"NON-ALCOHOLIC DRINKS",1,650
6,30,3005,1,0,300084,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,2870,300085,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,2870,300085,2,"FULL MEALS - LUNCH",1,1400
6,30,3005,1,2870,300085,3,"FULL MEALS - DINNER",2,
6,30,3005,1,2870,300085,4,"SIDE DISHES",1,600
6,30,3005,1,2870,300085,5,"SNACKS",2,
6,30,3005,1,2870,300085,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,2870,300085,7,"VEGETABLES AND ROASTED OR BOIL",1,200
6,30,3005,1,2870,300085,8,"NON-ALCOHOLIC DRINKS",1,490
6,30,3005,1,2870,300085,9,"ALCOHOLIC DRINKS",1,1200
6,30,3022,1,0,300086,1,"FULL MEALS - BREAKFAST",1,600
6,30,3022,1,0,300086,2,"FULL MEALS - LUNCH",1,480
6,30,3022,1,0,300086,3,"FULL MEALS - DINNER",1,70
6,30,3022,1,0,300086,4,"SIDE DISHES",2,
6,30,3022,1,0,300086,5,"SNACKS",1,50
6,30,3022,1,0,300086,6,"DAIRY BASED BEVARAGES",1,50
6,30,3022,1,0,300086,7,"VEGETABLES AND ROASTED OR BOIL",1,100
6,30,3022,1,0,300086,8,"NON-ALCOHOLIC DRINKS",1,40
6,30,3022,1,0,300086,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,2870,300087,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,2870,300087,2,"FULL MEALS - LUNCH",2,
6,30,3005,1,2870,300087,3,"FULL MEALS - DINNER",2,
6,30,3005,1,2870,300087,4,"SIDE DISHES",2,
6,30,3005,1,2870,300087,5,"SNACKS",2,
6,30,3005,1,2870,300087,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,2870,300087,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,2870,300087,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,2870,300087,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,2870,300088,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,2870,300088,2,"FULL MEALS - LUNCH",2,
6,30,3005,1,2870,300088,3,"FULL MEALS - DINNER",2,
6,30,3005,1,2870,300088,4,"SIDE DISHES",2,
6,30,3005,1,2870,300088,5,"SNACKS",1,400
6,30,3005,1,2870,300088,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,2870,300088,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,2870,300088,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,2870,300088,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,0,300089,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,0,300089,2,"FULL MEALS - LUNCH",1,700
6,30,3005,1,0,300089,3,"FULL MEALS - DINNER",2,
6,30,3005,1,0,300089,4,"SIDE DISHES",2,
6,30,3005,1,0,300089,5,"SNACKS",1,150
6,30,3005,1,0,300089,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,0,300089,7,"VEGETABLES AND ROASTED OR BOIL",1,100
6,30,3005,1,0,300089,8,"NON-ALCOHOLIC DRINKS",1,100
6,30,3005,1,0,300089,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,0,300090,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,0,300090,2,"FULL MEALS - LUNCH",2,
6,30,3005,1,0,300090,3,"FULL MEALS - DINNER",2,
6,30,3005,1,0,300090,4,"SIDE DISHES",2,
6,30,3005,1,0,300090,5,"SNACKS",2,
6,30,3005,1,0,300090,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,0,300090,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,0,300090,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,0,300090,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300091,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,2942,300091,2,"FULL MEALS - LUNCH",1,200
6,30,3005,1,2942,300091,3,"FULL MEALS - DINNER",2,
6,30,3005,1,2942,300091,4,"SIDE DISHES",2,
6,30,3005,1,2942,300091,5,"SNACKS",2,
6,30,3005,1,2942,300091,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,2942,300091,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,2942,300091,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300091,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300092,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,2942,300092,2,"FULL MEALS - LUNCH",2,
6,30,3005,1,2942,300092,3,"FULL MEALS - DINNER",2,
6,30,3005,1,2942,300092,4,"SIDE DISHES",2,
6,30,3005,1,2942,300092,5,"SNACKS",2,
6,30,3005,1,2942,300092,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,2942,300092,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,2942,300092,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300092,9,"ALCOHOLIC DRINKS",2,
1,37,3706,1,0,300093,1,"FULL MEALS - BREAKFAST",2,
1,37,3706,1,0,300093,2,"FULL MEALS - LUNCH",2,
1,37,3706,1,0,300093,3,"FULL MEALS - DINNER",2,
1,37,3706,1,0,300093,4,"SIDE DISHES",2,
1,37,3706,1,0,300093,5,"SNACKS",2,
1,37,3706,1,0,300093,6,"DAIRY BASED BEVARAGES",2,
1,37,3706,1,0,300093,7,"VEGETABLES AND ROASTED OR BOIL",2,
1,37,3706,1,0,300093,8,"NON-ALCOHOLIC DRINKS",1,740
1,37,3706,1,0,300093,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300094,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,2942,300094,2,"FULL MEALS - LUNCH",2,
6,30,3005,1,2942,300094,3,"FULL MEALS - DINNER",2,
6,30,3005,1,2942,300094,4,"SIDE DISHES",2,
6,30,3005,1,2942,300094,5,"SNACKS",2,
6,30,3005,1,2942,300094,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,2942,300094,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,2942,300094,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300094,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,0,300095,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,0,300095,2,"FULL MEALS - LUNCH",1,380
6,30,3005,1,0,300095,3,"FULL MEALS - DINNER",1,350
6,30,3005,1,0,300095,4,"SIDE DISHES",2,
6,30,3005,1,0,300095,5,"SNACKS",2,
6,30,3005,1,0,300095,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,0,300095,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,0,300095,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,0,300095,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300096,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,2942,300096,2,"FULL MEALS - LUNCH",2,
6,30,3005,1,2942,300096,3,"FULL MEALS - DINNER",2,
6,30,3005,1,2942,300096,4,"SIDE DISHES",2,
6,30,3005,1,2942,300096,5,"SNACKS",2,
6,30,3005,1,2942,300096,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,2942,300096,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,2942,300096,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300096,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300097,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,2942,300097,2,"FULL MEALS - LUNCH",2,
6,30,3005,1,2942,300097,3,"FULL MEALS - DINNER",2,
6,30,3005,1,2942,300097,4,"SIDE DISHES",2,
6,30,3005,1,2942,300097,5,"SNACKS",2,
6,30,3005,1,2942,300097,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,2942,300097,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,2942,300097,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300097,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300098,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,2942,300098,2,"FULL MEALS - LUNCH",2,
6,30,3005,1,2942,300098,3,"FULL MEALS - DINNER",2,
6,30,3005,1,2942,300098,4,"SIDE DISHES",2,
6,30,3005,1,2942,300098,5,"SNACKS",2,
6,30,3005,1,2942,300098,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,2942,300098,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,2942,300098,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300098,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,0,300099,1,"FULL MEALS - BREAKFAST",2,
6,30,3005,1,0,300099,2,"FULL MEALS - LUNCH",2,
6,30,3005,1,0,300099,3,"FULL MEALS - DINNER",2,
6,30,3005,1,0,300099,4,"SIDE DISHES",2,
6,30,3005,1,0,300099,5,"SNACKS",2,
6,30,3005,1,0,300099,6,"DAIRY BASED BEVARAGES",2,
6,30,3005,1,0,300099,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,0,300099,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,0,300099,9,"ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300100,1,"FULL MEALS - BREAKFAST",1,1500
6,30,3005,1,2942,300100,2,"FULL MEALS - LUNCH",1,1000
6,30,3005,1,2942,300100,3,"FULL MEALS - DINNER",1,1500
6,30,3005,1,2942,300100,4,"SIDE DISHES",2,
6,30,3005,1,2942,300100,5,"SNACKS",1,500
6,30,3005,1,2942,300100,6,"DAIRY BASED BEVARAGES",1,200
6,30,3005,1,2942,300100,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3005,1,2942,300100,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3005,1,2942,300100,9,"ALCOHOLIC DRINKS",2,
6,30,3010,1,1762,300101,1,"FULL MEALS - BREAKFAST",1,500
6,30,3010,1,1762,300101,2,"FULL MEALS - LUNCH",1,400
6,30,3010,1,1762,300101,3,"FULL MEALS - DINNER",1,300
6,30,3010,1,1762,300101,4,"SIDE DISHES",2,
6,30,3010,1,1762,300101,5,"SNACKS",2,
6,30,3010,1,1762,300101,6,"DAIRY BASED BEVARAGES",2,
6,30,3010,1,1762,300101,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3010,1,1762,300101,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3010,1,1762,300101,9,"ALCOHOLIC DRINKS",2,
1,23,2308,1,0,300102,1,"FULL MEALS - BREAKFAST",1,1000
1,23,2308,1,0,300102,2,"FULL MEALS - LUNCH",1,1500
1,23,2308,1,0,300102,3,"FULL MEALS - DINNER",2,
1,23,2308,1,0,300102,4,"SIDE DISHES",2,
1,23,2308,1,0,300102,5,"SNACKS",2,
1,23,2308,1,0,300102,6,"DAIRY BASED BEVARAGES",2,
1,23,2308,1,0,300102,7,"VEGETABLES AND ROASTED OR BOIL",2,
1,23,2308,1,0,300102,8,"NON-ALCOHOLIC DRINKS",2,
1,23,2308,1,0,300102,9,"ALCOHOLIC DRINKS",2,
6,30,3010,1,1762,300104,1,"FULL MEALS - BREAKFAST",2,
6,30,3010,1,1762,300104,2,"FULL MEALS - LUNCH",2,
6,30,3010,1,1762,300104,3,"FULL MEALS - DINNER",2,
6,30,3010,1,1762,300104,4,"SIDE DISHES",2,
6,30,3010,1,1762,300104,5,"SNACKS",2,
6,30,3010,1,1762,300104,6,"DAIRY BASED BEVARAGES",2,
6,30,3010,1,1762,300104,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3010,1,1762,300104,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3010,1,1762,300104,9,"ALCOHOLIC DRINKS",2,
6,30,3010,1,1762,300105,1,"FULL MEALS - BREAKFAST",2,
6,30,3010,1,1762,300105,2,"FULL MEALS - LUNCH",2,
6,30,3010,1,1762,300105,3,"FULL MEALS - DINNER",2,
6,30,3010,1,1762,300105,4,"SIDE DISHES",2,
6,30,3010,1,1762,300105,5,"SNACKS",2,
6,30,3010,1,1762,300105,6,"DAIRY BASED BEVARAGES",2,
6,30,3010,1,1762,300105,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3010,1,1762,300105,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3010,1,1762,300105,9,"ALCOHOLIC DRINKS",2,
1,23,2308,1,0,300106,1,"FULL MEALS - BREAKFAST",2,
1,23,2308,1,0,300106,2,"FULL MEALS - LUNCH",1,300
1,23,2308,1,0,300106,3,"FULL MEALS - DINNER",2,
1,23,2308,1,0,300106,4,"SIDE DISHES",2,
1,23,2308,1,0,300106,5,"SNACKS",2,
1,23,2308,1,0,300106,6,"DAIRY BASED BEVARAGES",2,
1,23,2308,1,0,300106,7,"VEGETABLES AND ROASTED OR BOIL",2,
1,23,2308,1,0,300106,8,"NON-ALCOHOLIC DRINKS",2,
1,23,2308,1,0,300106,9,"ALCOHOLIC DRINKS",2,
6,30,3010,1,1762,300107,1,"FULL MEALS - BREAKFAST",1,1050
6,30,3010,1,1762,300107,2,"FULL MEALS - LUNCH",1,700
6,30,3010,1,1762,300107,3,"FULL MEALS - DINNER",1,1500
6,30,3010,1,1762,300107,4,"SIDE DISHES",2,
6,30,3010,1,1762,300107,5,"SNACKS",1,150
6,30,3010,1,1762,300107,6,"DAIRY BASED BEVARAGES",2,
6,30,3010,1,1762,300107,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3010,1,1762,300107,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3010,1,1762,300107,9,"ALCOHOLIC DRINKS",1,300
6,30,3010,1,1762,300109,1,"FULL MEALS - BREAKFAST",2,
6,30,3010,1,1762,300109,2,"FULL MEALS - LUNCH",2,
6,30,3010,1,1762,300109,3,"FULL MEALS - DINNER",2,
6,30,3010,1,1762,300109,4,"SIDE DISHES",2,
6,30,3010,1,1762,300109,5,"SNACKS",1,300
6,30,3010,1,1762,300109,6,"DAIRY BASED BEVARAGES",2,
6,30,3010,1,1762,300109,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3010,1,1762,300109,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3010,1,1762,300109,9,"ALCOHOLIC DRINKS",2,
6,30,3010,1,1762,300110,1,"FULL MEALS - BREAKFAST",2,
6,30,3010,1,1762,300110,2,"FULL MEALS - LUNCH",2,
6,30,3010,1,1762,300110,3,"FULL MEALS - DINNER",2,
6,30,3010,1,1762,300110,4,"SIDE DISHES",2,
6,30,3010,1,1762,300110,5,"SNACKS",2,
6,30,3010,1,1762,300110,6,"DAIRY BASED BEVARAGES",2,
6,30,3010,1,1762,300110,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3010,1,1762,300110,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3010,1,1762,300110,9,"ALCOHOLIC DRINKS",2,
6,30,3009,1,0,300111,1,"FULL MEALS - BREAKFAST",2,
6,30,3009,1,0,300111,2,"FULL MEALS - LUNCH",2,
6,30,3009,1,0,300111,3,"FULL MEALS - DINNER",2,
6,30,3009,1,0,300111,4,"SIDE DISHES",2,
6,30,3009,1,0,300111,5,"SNACKS",2,
6,30,3009,1,0,300111,6,"DAIRY BASED BEVARAGES",2,
6,30,3009,1,0,300111,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3009,1,0,300111,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3009,1,0,300111,9,"ALCOHOLIC DRINKS",2,
6,30,3009,1,1642,300113,1,"FULL MEALS - BREAKFAST",2,
6,30,3009,1,1642,300113,2,"FULL MEALS - LUNCH",2,
6,30,3009,1,1642,300113,3,"FULL MEALS - DINNER",2,
6,30,3009,1,1642,300113,4,"SIDE DISHES",2,
6,30,3009,1,1642,300113,5,"SNACKS",2,
6,30,3009,1,1642,300113,6,"DAIRY BASED BEVARAGES",2,
6,30,3009,1,1642,300113,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3009,1,1642,300113,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3009,1,1642,300113,9,"ALCOHOLIC DRINKS",2,
6,30,3009,1,1642,300114,1,"FULL MEALS - BREAKFAST",1,1200
6,30,3009,1,1642,300114,2,"FULL MEALS - LUNCH",1,500
6,30,3009,1,1642,300114,3,"FULL MEALS - DINNER",2,
6,30,3009,1,1642,300114,4,"SIDE DISHES",2,
6,30,3009,1,1642,300114,5,"SNACKS",1,200
6,30,3009,1,1642,300114,6,"DAIRY BASED BEVARAGES",2,
6,30,3009,1,1642,300114,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3009,1,1642,300114,8,"NON-ALCOHOLIC DRINKS",1,100
6,30,3009,1,1642,300114,9,"ALCOHOLIC DRINKS",1,150
6,30,3009,1,1642,300115,1,"FULL MEALS - BREAKFAST",1,350
6,30,3009,1,1642,300115,2,"FULL MEALS - LUNCH",2,
6,30,3009,1,1642,300115,3,"FULL MEALS - DINNER",2,
6,30,3009,1,1642,300115,4,"SIDE DISHES",2,
6,30,3009,1,1642,300115,5,"SNACKS",2,
6,30,3009,1,1642,300115,6,"DAIRY BASED BEVARAGES",2,
6,30,3009,1,1642,300115,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3009,1,1642,300115,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3009,1,1642,300115,9,"ALCOHOLIC DRINKS",2,
6,30,3009,1,0,300118,1,"FULL MEALS - BREAKFAST",2,
6,30,3009,1,0,300118,2,"FULL MEALS - LUNCH",1,600
6,30,3009,1,0,300118,3,"FULL MEALS - DINNER",1,750
6,30,3009,1,0,300118,4,"SIDE DISHES",2,
6,30,3009,1,0,300118,5,"SNACKS",2,
6,30,3009,1,0,300118,6,"DAIRY BASED BEVARAGES",2,
6,30,3009,1,0,300118,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3009,1,0,300118,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3009,1,0,300118,9,"ALCOHOLIC DRINKS",2,
6,30,3009,1,1642,300119,1,"FULL MEALS - BREAKFAST",2,
6,30,3009,1,1642,300119,2,"FULL MEALS - LUNCH",2,
6,30,3009,1,1642,300119,3,"FULL MEALS - DINNER",2,
6,30,3009,1,1642,300119,4,"SIDE DISHES",2,
6,30,3009,1,1642,300119,5,"SNACKS",2,
6,30,3009,1,1642,300119,6,"DAIRY BASED BEVARAGES",2,
6,30,3009,1,1642,300119,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,30,3009,1,1642,300119,8,"NON-ALCOHOLIC DRINKS",2,
6,30,3009,1,1642,300119,9,"ALCOHOLIC DRINKS",2,
6,30,3009,1,0,300120,1,"FULL MEALS - BREAKFAST",2,
6,30,3009,1,0,300120,2,"FULL MEALS - LUNCH",2,
6,30,3009,1,0,300120,3,"FULL MEALS - DINNER",2,
6,30,3009,1,0,300120,4,"SIDE DISHES",2,
6,30,3009,1,0,300120,5,"SNACKS",2,
6,30,3009,1,0,300120,6,"DAIRY BASED BEVARAGES",2,
6,30,3009,1,0,300120,7,"VEGETABLES AND ROASTED OR BOIL",2,
