"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11eq3","s11eq3a","s11eq3b","s11eq4","s11eq5","s11eq6a","s11eq6b","s11eq7","s11eq7b","s11eq8","s11eq9","s11eq10a","s11eq10b","s11eq11a","s11eq11b","s11eq12","s11eq13","s11eq13b","s11eq14","s11eq15a","s11eq15b","s11eq16","s11eq17","s11eq18a","s11eq18b","s11eq19","s11eq20","s11eq20b","s11eq21","s11eq22","s11eq23","s11eq24","s11eq25","s11eq26","s11eq27a","s11eq27b","s11eq28","s11eq29","s11eq30a","s11eq30b","s11eq31","s11eq32","s11eq33","s11eq34","s11eq35","s11eq36","s11eq37"
6,24,2407,2,396,240164,1,3,"VEGETABLE",2194,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",2194,2,21,3000,6,,2000,1,,,,2,,,,,,,,,,,,,
6,24,2407,2,396,240164,1,4,"PLANTAIN",2170,1,1,3,2,,,,,,2,,,,,,,,,1,1,,"N1",2170,3000,81,4000,6,,150000,1,,,,2,,,,,,,,,,,,,
6,24,2407,2,396,240164,1,5,"PINEAPPLE SOKER",2160,1,1,3,2,,,,,,2,,,,,,,,,1,1,,"N1",2160,10000,81,5000,6,,300000,1,,,,2,,,,,,,,,,,,,
6,24,2407,2,396,240165,1,1,"CASSAVA",1020,1,1,3,1,1020,39,161,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2407,2,396,240166,1,1,"CASSAVA OLD",1020,1,1,4,1,1020,20,161,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2407,2,396,240167,1,1,"CASSAVA",1020,1,1,3,1,1020,39,161,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2407,2,396,240168,1,1,"CASSAVA",1020,1,2,3,1,1020,260,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2407,2,396,240169,1,1,"CASSAVA OLD",1020,1,1,3,1,1020,800,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2407,2,396,240170,1,1,"CASSAVA",1020,1,2,3,1,1020,500,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2508,1,2788,250008,1,1,"RICE",1110,1,1,4,1,1110,100,30,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2508,1,2788,250008,1,2,"MAIZE",1080,1,1,4,1,1080,10,30,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2508,1,2788,250008,2,1,"RICE",1110,1,1,4,1,1110,50,30,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2508,1,2788,250008,2,2,"MAIZE",1080,1,1,4,1,1080,10,30,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250011,1,1,"RICE",1110,1,2,3,1,1110,40,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250011,2,1,"MAIZE",1080,1,2,3,1,1080,20,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250011,3,1,"GROUND NUT",1060,1,2,3,1,1060,6,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250011,3,2,"MAIZE",1080,1,2,3,1,1080,4,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250011,3,3,"GUINEA CORN",1070,1,2,3,1,1070,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250012,1,1,"MAIZE",1080,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,3,30,0,1,,1000,1,,,,2,,,,,,,,,,,,,
1,25,2504,2,222,250012,1,2,"GROUND NUT",1061,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N3",1061,10,30,0,1,,3000,1,,,,2,,,,,,,,,,,,,
1,25,2504,2,222,250012,2,1,"RICE",1110,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N4",1110,100,30,0,5,,8000,1,,,,2,,,,,,,,,,,,,
1,25,2504,2,0,250013,1,1,"MAIZE",1080,1,1,3,1,1080,4,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,0,250013,2,1,"YAM",1120,1,1,3,1,1120,2500,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,0,250013,3,1,"MAIZE",1080,1,1,3,1,1080,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,0,250013,3,2,"SESAME",2040,1,1,3,1,2040,20,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250014,1,1,"MELON",1090,1,2,3,2,,,,,,2,,,,,,,,,1,2,,"N1",1090,1,30,0,1,,200,1,,,,2,,,,,,,,,,,,,
1,25,2504,2,222,250014,2,1,"MAIZE",1080,1,2,3,2,,,,,,2,,,,,,,,,1,2,,"N1",1080,1,30,0,1,,80,1,,,,2,,,,,,,,,,,,,
1,25,2504,2,222,250014,2,2,"GUINEA CORN",1070,1,2,3,2,,,,,,2,,,,,,,,,1,2,,"N1",1070,0.5,30,0,1,,35,1,,,,2,,,,,,,,,,,,,
1,25,2504,2,222,250015,1,1,"MAIZE",1080,1,1,4,1,1080,10,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250015,1,2,"GROUND NUT",1060,1,1,4,2,,,,,,2,,,,,,,,,1,1,,"N4",1060,15,30,0,5,,3000,1,,,,2,,,,,,,,,,,,,
1,25,2504,2,222,250015,2,1,"GUINEA CORN",1070,1,1,4,1,1070,2,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250015,2,2,"GROUND NUT",1060,1,1,4,2,,,,,,2,,,,,,,,,1,1,,"N4",1060,5,30,0,5,,1000,1,,,,2,,,,,,,,,,,,,
1,25,2504,2,222,250015,3,1,"MAIZE",1080,1,1,4,1,1080,5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250015,4,1,"CASSAVA",1020,1,1,4,1,1020,200,900,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250015,4,2,"SOYA BEANS",2220,1,1,4,1,2220,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250016,1,1,"MAIZE",1080,1,1,1,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,3,30,0,1,,300,1,,,,2,,,,,,,,,,,,,
1,25,2504,2,222,250016,2,1,"YAM",1120,1,1,3,1,1120,3000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250017,1,1,"MAIZE",1080,1,1,3,2,,,,,,1,1080,2,30,"N2",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250017,1,2,"GROUND NUT",1061,1,1,3,2,,,,,,2,,,,,,,,,1,1,,"N1",1061,7,30,0,1,,1610,1,,,,1,1,,"N2",1061,10,30,0,1,2300,1,,,
1,25,2504,2,222,250017,2,1,"RICE",1110,1,1,3,1,1110,40,30,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,1,1,"MAIZE",1080,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N3",1080,6,30,100,5,,600,1,,,,2,,,,,,,,,,,,,
1,25,2504,2,222,250018,1,2,"YAM",1120,1,1,4,1,1120,700,91,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,2,1,"MELON",1090,1,1,4,1,1090,5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,2,2,"GROUND NUT",1062,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N4",1062,4,30,100,5,,800,1,,,,2,,,,,,,,,,,,,
1,25,2504,2,222,250018,3,1,"GUINEA CORN",1070,1,2,4,1,1070,1,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250018,4,1,"CASSAVA",1020,1,2,4,1,1020,3100,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250019,1,1,"MAIZE",1080,1,1,3,1,1080,45,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250019,2,1,"MAIZE",1080,1,1,3,1,1080,8,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250019,3,1,"RICE",1110,1,1,3,1,1110,6,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250019,4,1,"CASSAVA",1020,1,1,3,1,1020,4000,100,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2504,2,222,250020,1,1,"MAIZE",1080,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,1,30,0,1,,100,1,,,,2,,,,,,,,,,,,,
1,25,2509,2,248,250021,1,1,"SESAME",2040,1,1,3,1,2040,20,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250021,1,2,"MELON",1090,1,1,3,1,1090,10,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250021,2,1,"RICE",1110,1,1,3,1,1110,15,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250021,3,1,"MILLET",1100,1,1,3,1,1100,5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250021,3,2,"YAM",1120,1,1,3,1,1120,2500,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250021,4,1,"G/CORN",1070,1,1,3,1,1070,5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250022,1,1,"G/CORN",1070,1,2,3,1,1070,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250022,1,2,"YAM",1120,1,2,3,1,1120,3000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250022,1,3,"BENISEED",2040,1,2,3,1,2040,5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250022,2,1,"BENISEED",2040,1,2,3,1,2040,20,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250023,1,1,"YAM",1120,1,2,3,1,1120,3000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250023,1,2,"MAIZE",1080,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,2,30,0,5,,200,1,,,,2,,,,,,,,,,,,,
1,25,2509,2,248,250023,2,1,"BENISEED",2040,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N1",2040,30,30,0,5,,6000,1,,,,2,,,,,,,,,,,,,
1,25,2509,2,248,250023,2,2,"MELON",1090,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N1",1090,4,30,0,5,,1000,1,,,,2,,,,,,,,,,,,,
1,25,2509,2,248,250023,3,1,"GUINEA CORN",1070,1,2,3,1,1070,2,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250023,4,1,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250023,5,1,"YAM",1120,1,2,3,1,1120,1000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250024,1,1,"MELON",1090,1,2,3,1,1090,7,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250024,2,1,"MAIZE",1080,1,2,3,1,1080,2,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250024,3,1,"YAM",1120,1,2,3,1,1120,2000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250024,3,2,"BEANS",1010,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N1",1010,1.5,30,50,3,,500,1,,,,2,,,,,,,,,,,,,
1,25,2509,2,248,250025,1,1,"MELLON",1090,1,1,4,1,1090,1.5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250025,1,2,"YAM",1120,1,1,4,1,1120,1000,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250025,1,3,"MILLET",1100,1,1,4,1,1100,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250025,1,4,"G/CORN",1070,1,1,4,1,1070,5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250025,1,5,"BEANSEED",2040,1,1,4,1,2040,20,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250025,2,1,"G/CORN",1070,1,1,4,1,1070,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250025,2,2,"YAM",1120,1,1,4,1,1120,1500,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250025,2,3,"BEANS",1010,1,1,4,1,1010,2.5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250025,2,4,"MELLON",1090,1,1,4,1,1090,6,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250025,2,5,"G/NUT",1060,1,1,4,1,1060,5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250026,1,1,"YAM",1120,1,1,3,1,1120,2200,80,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250026,2,1,"MELON",1090,1,1,3,1,1090,5,30,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250026,2,2,"SESAME",2040,1,1,3,1,2040,10,30,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250027,1,1,"G/CORN",1070,1,1,4,1,1070,5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250027,1,2,"YAM",1120,1,1,4,1,1120,1000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250027,1,3,"MAIZE",1080,1,1,4,1,1080,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250027,1,4,"MELLON",1090,1,1,4,1,1090,6,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250027,1,5,"BEANSEED",2040,1,1,4,1,2040,6,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250028,1,1,"G/CORN",1070,1,1,3,1,1070,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250028,1,2,"MAIZE",1080,1,1,3,1,1080,1,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250028,1,3,"YAM",1120,1,1,3,1,1120,2100,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250028,2,1,"YAM",1120,1,1,3,1,1120,2500,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250028,2,2,"SESAME",2040,1,1,3,1,2040,12,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250028,3,1,"MELON",1090,1,1,3,1,1090,15,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250028,3,2,"BEANS",1010,1,1,3,1,1010,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250029,1,1,"YAM",1120,1,1,3,1,1120,3000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250029,1,2,"MAIZE",1080,1,1,3,1,1080,1,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250029,2,1,"YAM",1120,1,1,3,1,1120,4000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250029,3,1,"SESAME",2040,1,1,3,1,2040,30,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250029,4,1,"SESAME",2040,1,1,3,1,2040,15,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250030,1,1,"G/CORN",1070,1,1,4,1,1070,10,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250030,1,2,"BEANSEED",2040,1,1,4,1,2040,20,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250030,1,3,"MELLON",1090,1,1,4,1,1090,10,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250030,1,4,"MAIZE",1080,1,1,4,1,1080,30,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2509,2,248,250030,2,1,"YAM",1120,1,1,4,1,1120,3000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250032,1,1,"MAIZE",1080,1,1,4,1,1080,4,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250032,1,2,"YAM",1120,1,1,4,1,1120,1000,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250032,1,3,"BANANA",2030,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250033,1,1,"YAM",1120,1,2,3,1,1120,5000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250033,2,1,"GUINEA CORN",1070,1,2,3,1,1070,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250033,2,2,"MELON",1090,1,2,3,1,1090,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250033,3,1,"RICE",1110,1,2,3,1,1110,40,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250033,4,1,"GUINEA CORN",1070,1,2,3,1,1070,4,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250033,4,2,"MELON",1090,1,2,3,1,1090,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250033,5,1,"PALM KERNEL",3180,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250034,1,1,"GUINEA CORN",1070,1,1,3,1,1070,6,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250034,1,2,"MAIZE",1080,1,1,3,1,1080,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250034,1,3,"YAM",1120,1,1,3,1,1120,2000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250034,1,4,"GROUNDNUT",1061,1,1,3,1,1061,2,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250034,1,5,"MELON",1091,1,1,3,1,1091,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250035,1,1,"CASSAVA",1020,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N1",1020,250,900,0,1,,2500,1,,,,2,,,,,,,,,,,,,
1,25,2507,2,814,250035,2,1,"YAM",1120,1,2,3,1,1120,3000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250035,3,1,"GUINEA CORN",1070,1,2,3,1,1070,6,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250035,4,1,"RICE",1110,1,2,3,1,1110,50,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250035,4,2,"MAIZE",1080,1,2,3,1,1080,4,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250036,1,1,"YAM",1120,1,1,4,1,1120,1000,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250036,2,1,"GUINEA CORN",1070,1,1,4,1,1070,2,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250036,2,2,"MAIZE",1080,1,1,4,1,1080,3,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250036,2,3,"MELLON",1090,1,1,4,1,1090,4,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250037,1,1,"GUINEA CORN",1070,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1070,2,30,0,1,,200,1,,,,2,,,,,,,,,,,,,
1,25,2507,2,814,250037,1,2,"BEANS",1010,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1010,1,30,0,1,,300,1,,,,2,,,,,,,,,,,,,
1,25,2507,2,814,250037,1,3,"MELON",1090,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1090,5,30,0,1,,1000,1,,,,2,,,,,,,,,,,,,
1,25,2507,2,814,250037,1,4,"MAIZE",1080,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,2,30,0,1,,200,1,,,,2,,,,,,,,,,,,,
1,25,2507,2,814,250037,2,1,"YAM",1120,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1120,200,91,0,1,,8000,1,,,,2,,,,,,,,,,,,,
1,25,2507,2,814,250038,1,1,"MAIZE",1080,1,1,1,2,,,,,,2,,,,,,,,,1,1,2,"N1",1080,4,30,0,1,,600,1,,,,2,,,,,,,,,,,,,
1,25,2507,2,814,250038,1,2,"YAM",1120,1,1,1,2,,,,,,2,,,,,,,,,1,1,2,"N1",1120,10,71,0,1,,15000,1,,,,2,,,,,,,,,,,,,
1,25,2507,2,814,250038,1,3,"MELON",1090,1,1,1,2,,,,,,2,,,,,,,,,1,1,2,"N1",1090,2,30,0,1,,300,1,,,,2,,,,,,,,,,,,,
1,25,2507,2,814,250038,1,4,"GUINEA CORN",1070,1,1,1,2,,,,,,2,,,,,,,,,1,1,2,"N1",1070,3,30,0,1,,300,1,,,,2,,,,,,,,,,,,,
1,25,2507,2,814,250039,1,1,"MAIZE",1080,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1080,15,1,0,1,,5000,1,,,,2,,,,,,,,,,,,,
1,25,2507,2,814,250039,1,2,"YAM",1120,1,1,3,1,1120,4000,81,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250039,1,3,"MELON",1090,1,1,3,1,1090,15,30,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250039,2,1,"RICE",1110,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1110,30,30,0,1,,5000,1,,,,2,,,,,,,,,,,,,
1,25,2507,2,814,250039,3,1,"BEANS",1010,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1010,10,30,0,1,,2200,1,,,,2,,,,,,,,,,,,,
1,25,2507,2,814,250039,3,2,"GUINEA CORN",1070,1,1,3,1,1070,5,30,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250040,1,1,"GUINEA CORN",1070,1,1,3,1,1070,1,30,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250040,1,2,"MAIZE",1080,1,1,3,1,1080,1,30,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250040,2,1,"YAM",1120,1,1,3,1,1120,3000,80,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2507,2,814,250040,2,2,"MELON",1090,1,1,3,1,1090,2,30,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2513,2,128,250041,1,1,"MAIZE",1080,1,2,3,1,1080,5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2513,2,128,250041,2,1,"G/CORN",1070,1,2,3,1,1070,4,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2513,2,128,250042,1,1,"MAIZE",1080,1,1,3,1,1080,5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2513,2,128,250042,1,2,"SHERU",1010,1,1,3,1,1010,5,30,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25,2513,2,128,250043,1,1,"MAIZE",1080,1,1,4,1,1080,5,30,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
