"zone","state","lga","sector","ea","activity_cd","c3q2c","c3q3","c3q4","c3q5","c3q6","c3q7","c3q8","c3q9","c3q10","c3q11","c3q12","c3q13"
3,19,1902,2,52,5,,1,1,1,300,2,,1,200,2,,
3,19,1902,2,52,6,,1,1,1,400,2,,1,300,2,,
3,19,1902,2,52,7,1070,1,1,1,400,2,,1,200,2,,
3,19,1902,2,52,8,1100,1,1,1,300,2,,1,200,2,,
3,19,1902,2,52,9,1062,1,1,1,400,2,,1,100,2,,
3,19,1902,2,52,10,1010,1,1,1,300,2,,1,200,2,,
3,19,1902,2,52,11,1080,1,1,1,300,2,,1,200,2,,
3,19,1902,2,52,12,1081,1,1,1,300,2,,1,100,2,,
3,19,1905,2,1290,1,,2,,,,,,,,,,
3,19,1905,2,1290,2,,2,,,,,,,,,,
3,19,1905,2,1290,3,,2,,,,,,,,,,
3,19,1905,2,1290,4,1070,1,1,1,300,2,,1,200,2,,
3,19,1905,2,1290,5,,2,,,,,,,,,,
3,19,1905,2,1290,6,,1,1,1,500,2,,1,300,2,,
3,19,1905,2,1290,7,1070,1,1,1,500,2,,2,,2,,
3,19,1905,2,1290,8,1100,1,1,1,500,2,,2,,2,,
3,19,1905,2,1290,9,,2,,,,,,,,,,
3,19,1905,2,1290,10,,2,,,,,,,,,,
3,19,1905,2,1290,11,,2,,,,,,,,,,
3,19,1905,2,1290,12,,2,,,,,,,,,,
3,19,1908,2,284,1,,2,,,,,,,,,,
3,19,1908,2,284,2,,2,,,,,,,,,,
3,19,1908,2,284,3,,2,,,,,,,,,,
3,19,1908,2,284,4,,2,,,,,,,,,,
3,19,1908,2,284,5,,2,,,,,,,,,,
3,19,1908,2,284,6,,1,1,1,400,2,,1,300,2,,
3,19,1908,2,284,7,1100,1,1,1,400,2,,1,300,2,,
3,19,1908,2,284,8,1070,1,1,1,400,2,,2,,2,,
3,19,1908,2,284,9,,2,,,,,,,,,,
3,19,1908,2,284,10,,2,,,,,,,,,,
3,19,1908,2,284,11,,2,,,,,,,,,,
3,19,1908,2,284,12,,2,,,,,,,,,,
3,19,1910,2,808,1,,1,1,1,500,2,,2,,2,,
3,19,1910,2,808,2,1070,1,1,1,200,1,200,1,150,2,,
3,19,1910,2,808,3,2040,1,1,1,250,1,200,1,150,2,,
3,19,1910,2,808,4,1062,1,1,1,400,1,200,1,150,2,,
3,19,1910,2,808,5,,2,,,,,,,,,,
3,19,1910,2,808,6,,1,1,1,500,1,300,1,500,2,,
3,19,1910,2,808,7,1080,1,1,1,500,2,,2,,2,,
3,19,1910,2,808,8,1010,1,1,1,300,1,300,2,,2,,
3,19,1910,2,808,9,1100,1,1,1,500,2,,2,,2,,
3,19,1910,2,808,10,2260,1,1,1,500,2,,2,,2,,
3,19,1910,2,808,11,,2,,,,,,,,,,
3,19,1910,2,808,12,,2,,,,,,,,,,
3,19,1912,1,1510,1,,2,,,,,,,,,,
3,19,1912,1,1510,2,,2,,,,,,,,,,
3,19,1912,1,1510,3,,2,,,,,,,,,,
3,19,1912,1,1510,4,1110,1,1,1,500,2,,2,,2,,
3,19,1912,1,1510,5,,2,,,,,,,,,,
3,19,1912,1,1510,6,,1,2,1,600,2,,2,,2,,
3,19,1912,1,1510,7,1080,1,2,1,600,2,,2,,2,,
3,19,1912,1,1510,8,,2,,,,,,,,,,
3,19,1912,1,1510,9,,2,,,,,,,,,,
3,19,1912,1,1510,10,,2,,,,,,,,,,
3,19,1912,1,1510,11,,2,,,,,,,,,,
3,19,1912,1,1510,12,,2,,,,,,,,,,
3,19,1914,2,934,1,,1,1,1,400,2,,1,200,2,,
3,19,1914,2,934,2,1010,1,1,1,400,2,,1,200,2,,
3,19,1914,2,934,3,2040,1,1,1,400,2,,1,200,2,,
3,19,1914,2,934,4,1070,1,1,1,400,2,,1,200,2,,
3,19,1914,2,934,5,,1,1,1,400,2,,1,200,2,,
3,19,1914,2,934,6,,1,1,1,500,2,,1,300,2,,
3,19,1914,2,934,7,1100,1,1,1,400,2,,1,200,2,,
3,19,1914,2,934,8,1061,1,1,1,400,2,,1,200,2,,
3,19,1914,2,934,9,1010,1,1,1,400,2,,1,200,2,,
3,19,1914,2,934,10,1070,1,1,1,400,2,,1,200,2,,
3,19,1914,2,934,11,2040,1,1,1,500,2,,1,200,2,,
3,19,1914,2,934,12,1111,1,1,1,350,2,,1,200,2,,
3,19,1916,2,1516,1,,1,1,1,400,2,,1,200,2,,
3,19,1916,2,1516,2,1010,1,1,1,400,2,,1,200,2,,
3,19,1916,2,1516,3,1060,1,1,1,400,2,,1,200,2,,
3,19,1916,2,1516,4,1070,1,1,1,400,2,,1,200,2,,
3,19,1916,2,1516,5,,1,1,1,400,2,,1,200,2,,
3,19,1916,2,1516,6,,1,1,1,500,2,,1,300,2,,
3,19,1916,2,1516,7,1100,1,1,1,300,2,,1,200,2,,
3,19,1916,2,1516,8,2040,1,1,1,300,2,,1,200,2,,
3,19,1916,2,1516,9,1060,1,1,1,300,2,,1,200,2,,
3,19,1916,2,1516,10,1070,1,1,1,300,2,,1,200,2,,
3,19,1916,2,1516,11,1010,1,1,1,300,2,,1,200,2,,
3,19,1916,2,1516,12,1100,1,1,1,300,2,,1,200,2,,
3,19,1919,2,366,1,,1,1,1,400,2,,2,,2,,
3,19,1919,2,366,2,,2,,,,,,,,,,
3,19,1919,2,366,3,,2,,,,,,,,,,
3,19,1919,2,366,4,,2,,,,,,,,,,
3,19,1919,2,366,5,,2,,,,,,,,,,
3,19,1919,2,366,6,,1,3,1,500,2,,1,300,2,,
3,19,1919,2,366,7,1100,1,3,1,500,2,,2,,2,,
3,19,1919,2,366,8,,2,,,,,,,,,,
3,19,1919,2,366,9,,2,,,,,,,,,,
3,19,1919,2,366,10,,2,,,,,,,,,,
3,19,1919,2,366,11,,2,,,,,,,,,,
3,19,1919,2,366,12,,2,,,,,,,,,,
3,19,1921,1,842,1,,2,,,,,,,,,,
3,19,1921,1,842,2,,2,,,,,,,,,,
3,19,1921,1,842,3,,2,,,,,,,,,,
3,19,1921,1,842,4,,2,,,,,,,,,,
3,19,1921,1,842,5,,2,,,,,,,,,,
3,19,1921,1,842,6,,2,,,,,,,,,,
3,19,1921,1,842,7,,2,,,,,,,,,,
3,19,1921,1,842,8,,2,,,,,,,,,,
3,19,1921,1,842,9,,2,,,,,,,,,,
3,19,1921,1,842,10,,2,,,,,,,,,,
3,19,1921,1,842,11,,2,,,,,,,,,,
3,19,1921,1,842,12,,2,,,,,,,,,,
3,19,1923,2,284,1,,1,3,1,500,2,,2,,2,,
3,19,1923,2,284,2,,2,,,,,,,,,,
3,19,1923,2,284,3,1062,1,1,1,400,1,300,1,300,2,,
3,19,1923,2,284,4,,2,,,,,,,,,,
3,19,1923,2,284,5,,2,,,,,,,,,,
3,19,1923,2,284,6,,1,3,1,500,2,,1,300,2,,
3,19,1923,2,284,7,1070,1,1,1,500,2,,1,300,2,,
3,19,1923,2,284,8,1080,1,3,1,500,2,,2,,2,,
3,19,1923,2,284,9,1080,1,3,1,500,2,,2,,2,,
3,19,1923,2,284,10,1010,1,3,2,,1,300,2,,2,,
3,19,1923,2,284,11,,2,,,,,,,,,,
3,19,1923,2,284,12,,2,,,,,,,,,,
3,19,1925,1,2858,1,,2,,,,,,,,,,
3,19,1925,1,2858,2,1010,1,1,1,500,2,,1,300,2,,
3,19,1925,1,2858,3,1062,1,1,1,500,2,,1,300,2,,
3,19,1925,1,2858,4,1070,1,1,1,500,2,,1,300,2,,
3,19,1925,1,2858,5,,2,,,,,,,,,,
3,19,1925,1,2858,6,,1,3,1,500,2,,1,300,2,,
3,19,1925,1,2858,7,1010,1,1,1,500,2,,1,300,2,,
3,19,1925,1,2858,8,1110,1,1,1,500,2,,2,,2,,
3,19,1925,1,2858,9,1110,1,1,1,500,2,,1,300,2,,
3,19,1925,1,2858,10,,2,,,,,,,,,,
3,19,1925,1,2858,11,,2,,,,,,,,,,
3,19,1925,1,2858,12,,2,,,,,,,,,,
3,19,1925,2,3394,1,,2,,,,,,,,,,
3,19,1925,2,3394,2,,2,,,,,,,,,,
3,19,1925,2,3394,3,,2,,,,,,,,,,
3,19,1925,2,3394,4,,2,,,,,,,,,,
3,19,1925,2,3394,5,,2,,,,,,,,,,
3,19,1925,2,3394,6,,2,,,,,,,,,,
3,19,1925,2,3394,7,,2,,,,,,,,,,
3,19,1925,2,3394,8,,2,,,,,,,,,,
3,19,1925,2,3394,9,,2,,,,,,,,,,
3,19,1925,2,3394,10,,2,,,,,,,,,,
3,19,1925,2,3394,11,,2,,,,,,,,,,
3,19,1925,2,3394,12,,2,,,,,,,,,,
3,19,1928,2,526,1,,1,1,1,500,2,,2,,2,,
3,19,1928,2,526,2,2230,1,1,1,400,2,,2,,2,,
3,19,1928,2,526,3,1070,1,3,1,300,2,,1,200,2,,
3,19,1928,2,526,4,1080,1,1,1,300,2,,1,200,2,,
3,19,1928,2,526,5,,2,,,,,,,,,,
3,19,1928,2,526,6,,2,,,,,,,,,,
3,19,1928,2,526,7,1070,1,1,1,400,2,,2,,2,,
3,19,1928,2,526,8,1080,1,1,1,400,2,,2,,2,,
3,19,1928,2,526,9,2260,1,1,1,400,2,,1,300,2,,
3,19,1928,2,526,10,1070,1,1,1,500,1,400,2,,2,,
3,19,1928,2,526,11,,2,,,,,,,,,,
3,19,1928,2,526,12,,2,,,,,,,,,,
3,19,1932,2,562,1,,2,,,,,,,,,,
3,19,1932,2,562,2,1070,1,1,2,,1,300,1,250,2,,
3,19,1932,2,562,3,1080,1,1,2,,1,300,1,250,2,,
3,19,1932,2,562,4,,2,,,,,,,,,,
3,19,1932,2,562,5,,2,,,,,,,,,,
3,19,1932,2,562,6,,1,3,1,500,2,,1,300,2,,
3,19,1932,2,562,7,1110,1,1,1,500,2,,2,,2,,
3,19,1932,2,562,8,,2,,,,,,,,,,
3,19,1932,2,562,9,,2,,,,,,,,,,
3,19,1932,2,562,10,2140,2,,,,,,,,,,
3,19,1932,2,562,11,,2,,,,,,,,,,
3,19,1932,2,562,12,,2,,,,,,,,,,
3,19,1934,2,386,1,,1,3,1,400,2,,2,,2,,
3,19,1934,2,386,2,,2,,,,,,,,,,
3,19,1934,2,386,3,,2,,,,,,,,,,
3,19,1934,2,386,4,,2,,,,,,,,,,
3,19,1934,2,386,5,,2,,,,,,,,,,
3,19,1934,2,386,6,,1,1,1,500,2,,1,300,2,,
3,19,1934,2,386,7,1080,1,3,1,500,2,,2,,2,,
3,19,1934,2,386,8,,2,,,,,,,,,,
3,19,1934,2,386,9,,2,,,,,,,,,,
3,19,1934,2,386,10,,2,,,,,,,,,,
3,19,1934,2,386,11,,2,,,,,,,,,,
3,19,1934,2,386,12,,2,,,,,,,,,,
3,19,1936,2,1994,1,,1,1,1,300,2,,1,200,2,,
3,19,1936,2,1994,2,1010,1,1,1,300,2,,1,200,2,,
3,19,1936,2,1994,3,1070,1,1,1,300,2,,1,200,2,,
3,19,1936,2,1994,4,1060,1,1,1,300,2,,1,200,2,,
3,19,1936,2,1994,5,,1,1,1,350,2,,1,200,2,,
3,19,1936,2,1994,6,,1,1,1,400,2,,1,300,2,,
3,19,1936,2,1994,7,1010,1,1,1,300,2,,1,200,2,,
3,19,1936,2,1994,8,1060,1,1,1,300,2,,1,200,2,,
3,19,1936,2,1994,9,1100,1,1,1,300,2,,1,200,2,,
3,19,1936,2,1994,10,1070,1,1,1,300,2,,1,200,2,,
3,19,1936,2,1994,11,2040,1,1,1,300,2,,1,200,2,,
3,19,1936,2,1994,12,1020,1,1,1,300,2,,1,200,2,,
3,19,1937,2,432,1,,1,1,1,400,2,,1,250,2,,
3,19,1937,2,432,2,1010,1,1,1,400,2,,1,250,2,,
3,19,1937,2,432,3,2040,1,1,1,400,2,,1,250,2,,
3,19,1937,2,432,4,1060,1,1,1,400,2,,1,250,2,,
3,19,1937,2,432,5,,1,1,1,400,2,,1,250,2,,
3,19,1937,2,432,6,,1,1,1,500,2,,1,300,2,,
3,19,1937,2,432,7,1070,1,1,1,400,2,,1,250,2,,
3,19,1937,2,432,8,1082,1,1,1,400,2,,1,250,2,,
3,19,1937,2,432,9,1010,1,1,1,400,2,,1,250,2,,
3,19,1937,2,432,10,2040,1,1,1,400,2,,1,250,2,,
3,19,1937,2,432,11,1061,1,1,1,400,2,,1,250,2,,
3,19,1937,2,432,12,1070,1,1,1,400,2,,1,250,2,,
3,19,1941,2,518,1,,1,1,1,400,2,,1,500,2,,
3,19,1941,2,518,2,1080,1,1,1,300,2,,1,400,2,,
3,19,1941,2,518,3,1070,1,1,1,400,2,,1,500,2,,
3,19,1941,2,518,4,2130,1,1,1,300,2,,1,400,2,,
3,19,1941,2,518,5,,1,1,1,500,2,,1,400,2,,
3,19,1941,2,518,6,,1,1,1,600,2,,1,500,2,,
3,19,1941,2,518,7,1110,1,1,1,600,2,,1,400,2,,
3,19,1941,2,518,8,2140,1,1,1,600,2,,1,400,2,,
3,19,1941,2,518,9,1010,1,1,1,600,2,,1,500,2,,
3,19,1941,2,518,10,1100,1,1,1,500,1,500,1,400,2,,
3,19,1941,2,518,11,1110,1,1,1,600,1,500,1,400,2,,
3,19,1941,2,518,12,1010,1,1,1,800,1,500,1,400,2,,
3,19,1943,2,668,1,,1,1,1,300,2,,1,200,2,,
3,19,1943,2,668,2,1070,1,1,1,300,2,,1,200,2,,
3,19,1943,2,668,3,2040,1,1,1,200,2,,1,150,2,,
3,19,1943,2,668,4,1080,1,1,1,200,2,,1,200,2,,
3,19,1943,2,668,5,,1,1,1,200,2,,1,150,2,,
3,19,1943,2,668,6,,1,1,1,400,2,,1,200,2,,
3,19,1943,2,668,7,1100,1,1,1,300,2,,1,200,2,,
3,19,1943,2,668,8,1010,1,1,1,300,2,,1,200,2,,
3,19,1943,2,668,9,1061,1,1,1,300,2,,1,200,2,,
3,19,1943,2,668,10,1010,1,1,1,200,2,,1,200,2,,
3,19,1943,2,668,11,2040,1,1,1,200,2,,1,200,2,,
3,19,1943,2,668,12,1070,1,1,1,200,2,,1,200,2,,
3,20,2001,2,1354,1,,1,1,1,800,2,,2,,1,1000,800
3,20,2001,2,1354,2,1010,1,1,1,500,2,,2,,1,1500,1200
3,20,2001,2,1354,3,1052,1,1,1,800,2,,2,,1,2500,2000
3,20,2001,2,1354,4,1081,1,1,1,600,2,,2,,1,2000,2700
3,20,2001,2,1354,5,,1,1,1,300,1,500,2,,1,1500,1200
3,20,2001,2,1354,6,,1,1,1,500,2,,1,400,1,3500,3000
3,20,2001,2,1354,7,,2,,,,,,,,,,
3,20,2001,2,1354,8,,2,,,,,,,,,,
3,20,2001,2,1354,9,,2,,,,,,,,,,
3,20,2001,2,1354,10,,2,,,,,,,,,,
3,20,2001,2,1354,11,,2,,,,,,,,,,
3,20,2001,2,1354,12,,2,,,,,,,,,,
3,20,2003,2,784,1,,1,1,1,500,2,,1,500,1,500,50
3,20,2003,2,784,2,1100,1,1,1,500,1,500,1,500,1,50,50
3,20,2003,2,784,3,1070,1,1,1,500,1,500,1,500,1,50,50
3,20,2003,2,784,4,2040,1,1,1,500,1,500,1,500,1,50,50
3,20,2003,2,784,5,,1,1,1,500,2,,1,500,2,,
3,20,2003,2,784,6,,1,1,1,500,1,500,1,500,1,50,50
3,20,2003,2,784,7,1100,1,1,1,500,1,500,1,500,1,50,50
3,20,2003,2,784,8,1070,1,1,1,500,1,500,1,500,1,50,50
3,20,2003,2,784,9,2040,1,1,1,500,1,500,1,500,1,30,30
3,20,2003,2,784,10,1100,1,1,1,500,2,,1,500,1,30,30
3,20,2003,2,784,11,1070,1,1,1,500,2,,1,500,1,50,50
3,20,2003,2,784,12,2040,1,1,1,500,2,,1,500,1,50,50
3,20,2005,2,970,1,,1,1,1,300,2,,1,200,2,,
3,20,2005,2,970,2,1010,1,1,1,400,2,,1,300,2,,
3,20,2005,2,970,3,1070,1,1,1,400,2,,1,300,2,,
3,20,2005,2,970,4,1100,1,1,1,400,2,,1,300,2,,
3,20,2005,2,970,5,,1,1,1,300,2,,1,200,2,,
3,20,2005,2,970,6,,1,1,1,500,2,,1,300,2,,
3,20,2005,2,970,7,1010,1,1,1,400,2,,1,200,2,,
3,20,2005,2,970,8,1070,1,1,1,400,2,,1,200,2,,
3,20,2005,2,970,9,1100,1,1,1,400,2,,1,200,2,,
3,20,2005,2,970,10,1010,1,1,1,400,2,,1,300,2,,
3,20,2005,2,970,11,1070,1,1,1,400,2,,1,300,2,,
3,20,2005,2,970,12,1100,1,1,1,400,2,,1,300,2,,
3,20,2008,2,1474,1,,1,1,1,500,2,,1,350,1,5000,4000
3,20,2008,2,1474,2,1010,1,1,1,400,2,,1,300,1,2500,2000
3,20,2008,2,1474,3,1050,1,1,1,400,1,300,1,250,1,2000,1800
3,20,2008,2,1474,4,1080,1,1,1,400,1,300,1,300,1,2500,2300
3,20,2008,2,1474,5,,1,1,1,500,1,250,1,200,1,1500,1300
3,20,2008,2,1474,6,,1,1,1,1000,2,,2,,1,5500,4000
3,20,2008,2,1474,7,,2,,,,,,,,,,
3,20,2008,2,1474,8,,2,,,,,,,,,,
3,20,2008,2,1474,9,,2,,,,,,,,,,
3,20,2008,2,1474,10,,2,,,,,,,,,,
3,20,2008,2,1474,11,,2,,,,,,,,,,
3,20,2008,2,1474,12,,2,,,,,,,,,,
3,20,2009,2,240,1,,1,1,1,400,2,,2,,1,2000,1500
3,20,2009,2,240,2,1050,1,1,1,400,2,,2,,1,4000,3500
3,20,2009,2,240,3,1080,1,1,1,350,2,,2,,1,1500,120
3,20,2009,2,240,4,1110,1,2,1,400,2,,2,,1,4000,3000
3,20,2009,2,240,5,,1,1,1,300,1,300,1,250,1,1500,1000
3,20,2009,2,240,6,,1,1,1,1200,2,,1,400,1,4500,3000
3,20,2009,2,240,7,,2,,,,,,,,,,
3,20,2009,2,240,8,,2,,,,,,,,,,
3,20,2009,2,240,9,,2,,,,,,,,,,
3,20,2009,2,240,10,,2,,,,,,,,,,
3,20,2009,2,240,11,,2,,,,,,,,,,
3,20,2009,2,240,12,,2,,,,,,,,,,
3,20,2012,1,844,1,,1,1,1,600,2,,1,300,1,100,800
3,20,2012,1,844,2,1010,1,1,1,500,1,400,1,350,1,2500,2000
3,20,2012,1,844,3,1050,1,1,1,500,1,400,1,300,1,1800,1500
3,20,2012,1,844,4,1080,1,1,1,400,1,400,1,250,1,2000,1700
3,20,2012,1,844,5,,1,1,1,350,1,300,1,250,1,1500,1200
3,20,2012,1,844,6,,1,1,1,1200,2,,1,500,1,4000,3000
3,20,2012,1,844,7,1080,1,1,1,700,2,,1,500,1,2500,1800
3,20,2012,1,844,8,,2,,,,,,,,,,
3,20,2012,1,844,9,,2,,,,,,,,,,
3,20,2012,1,844,10,,2,,,,,,,,,,
3,20,2012,1,844,11,,2,,,,,,,,,,
3,20,2012,1,844,12,,2,,,,,,,,,,
3,20,2013,2,1232,1,,1,1,1,500,2,,1,700,1,5000,4500
3,20,2013,2,1232,2,1010,1,1,1,600,2,,1,350,1,2000,1500
3,20,2013,2,1232,3,1050,1,1,1,500,2,,1,300,1,2500,2000
3,20,2013,2,1232,4,1080,1,1,1,700,2,,1,350,1,2500,1800
3,20,2013,2,1232,5,,1,1,1,500,2,,1,300,1,2000,1600
3,20,2013,2,1232,6,,1,1,1,1200,2,,1,800,1,5000,4500
3,20,2013,2,1232,7,1050,1,1,1,700,2,,1,600,1,2500,2000
3,20,2013,2,1232,8,,2,,,,,,,,,,
3,20,2013,2,1232,9,,2,,,,,,,,,,
3,20,2013,2,1232,10,,2,,,,,,,,,,
3,20,2013,2,1232,11,,2,,,,,,,,,,
3,20,2013,2,1232,12,,2,,,,,,,,,,
3,20,2015,2,1746,1,,1,1,1,500,2,,1,200,2,,
3,20,2015,2,1746,2,1070,1,1,1,500,2,,1,200,2,,
3,20,2015,2,1746,3,1100,1,1,1,500,2,,1,200,2,,
3,20,2015,2,1746,4,1080,1,1,1,500,2,,1,300,2,,
3,20,2015,2,1746,5,,2,,,,,,,,,,
3,20,2015,2,1746,6,,1,1,1,500,2,,1,300,2,,
3,20,2015,2,1746,7,1080,1,1,1,500,2,,1,200,2,,
3,20,2015,2,1746,8,1100,1,1,1,500,2,,1,200,2,,
3,20,2015,2,1746,9,1070,1,1,1,500,2,,1,200,2,,
3,20,2015,2,1746,10,1070,1,1,1,300,2,,1,300,2,,
3,20,2015,2,1746,11,1100,1,1,1,300,2,,1,300,2,,
3,20,2015,2,1746,12,1080,1,1,1,300,2,,1,300,2,,
3,20,2018,2,1134,1,,1,1,1,400,1,200,1,500,2,,
3,20,2018,2,1134,2,1100,1,1,1,250,1,250,1,500,2,,
3,20,2018,2,1134,3,,2,,,,,,,,,,
3,20,2018,2,1134,4,,2,,,,,,,,,,
3,20,2018,2,1134,5,,2,,,,,,,,,,
3,20,2018,2,1134,6,,2,,,,,,,,,,
3,20,2018,2,1134,7,1100,1,1,1,500,2,,1,500,2,,
3,20,2018,2,1134,8,,2,,,,,,,,,,
3,20,2018,2,1134,9,,2,,,,,,,,,,
3,20,2018,2,1134,10,1100,1,1,1,500,2,,1,500,2,,
3,20,2018,2,1134,11,,2,,,,,,,,,,
3,20,2018,2,1134,12,,2,,,,,,,,,,
3,20,2019,2,344,1,,1,1,1,500,2,,1,350,1,1500,1000
3,20,2019,2,344,2,1010,1,1,1,600,2,,1,300,1,2000,1200
3,20,2019,2,344,3,1080,1,1,1,600,1,350,1,250,1,1500,1000
3,20,2019,2,344,4,1110,1,1,1,700,1,300,1,300,1,2000,1800
3,20,2019,2,344,5,,1,1,1,300,1,250,1,250,1,1200,1200
3,20,2019,2,344,6,,1,1,1,700,2,,1,500,1,4500,3500
3,20,2019,2,344,7,1061,1,1,1,600,2,,1,350,1,2500,2000
3,20,2019,2,344,8,,2,,,,,,,,,,
3,20,2019,2,344,9,,2,,,,,,,,,,
3,20,2019,2,344,10,,2,,,,,,,,,,
3,20,2019,2,344,11,,2,,,,,,,,,,
3,20,2019,2,344,12,,2,,,,,,,,,,
3,20,2021,1,3300,1,,1,2,1,1500,2,,1,700,2,,
3,20,2021,1,3300,2,1080,1,2,1,700,2,,1,800,2,,
3,20,2021,1,3300,3,,2,,,,,,,,,,
3,20,2021,1,3300,4,,2,,,,,,,,,,
3,20,2021,1,3300,5,,2,,,,,,,,,,
3,20,2021,1,3300,6,,1,2,1,800,2,,1,800,2,,
3,20,2021,1,3300,7,1080,1,2,1,1000,2,,1,1000,2,,
3,20,2021,1,3300,8,,2,,,,,,,,,,
3,20,2021,1,3300,9,,2,,,,,,,,,,
3,20,2021,1,3300,10,1080,1,2,1,800,2,,1,800,2,,
3,20,2021,1,3300,11,,2,,,,,,,,,,
3,20,2021,1,3300,12,,2,,,,,,,,,,
3,20,2022,2,1130,1,,1,1,1,1000,2,,1,300,2,,
3,20,2022,2,1130,2,1010,1,1,1,1000,2,,1,300,2,,
3,20,2022,2,1130,3,1100,1,1,1,1000,2,,1,300,2,,
3,20,2022,2,1130,4,1070,1,1,1,1000,2,,1,300,2,,
3,20,2022,2,1130,5,,1,1,1,250,2,,1,200,2,,
3,20,2022,2,1130,6,,1,1,1,1000,2,,1,300,2,,
3,20,2022,2,1130,7,1010,1,1,1,1000,2,,1,300,2,,
3,20,2022,2,1130,8,1100,1,1,1,1000,2,,1,300,2,,
3,20,2022,2,1130,9,1070,1,1,1,1000,2,,1,300,2,,
3,20,2022,2,1130,10,1010,1,1,1,800,2,,1,300,2,,
3,20,2022,2,1130,11,1100,1,1,1,800,2,,1,300,2,,
3,20,2022,2,1130,12,1070,1,1,1,800,2,,1,300,2,,
3,20,2025,2,760,1,,1,1,1,500,2,,1,350,1,400,4000
3,20,2025,2,760,2,1080,1,1,1,400,1,300,1,300,1,7000,4500
3,20,2025,2,760,3,1080,1,1,1,400,1,350,1,300,1,2000,1500
3,20,2025,2,760,4,1110,1,1,1,500,1,400,1,300,1,2000,1200
3,20,2025,2,760,5,,1,1,1,400,1,400,1,300,1,1000,500
3,20,2025,2,760,6,,1,1,1,1000,2,,1,650,1,7000,2700
3,20,2025,2,760,7,2120,1,1,1,200,1,200,1,200,1,600,300
3,20,2025,2,760,8,1010,1,1,1,600,2,,1,400,1,3500,2500
3,20,2025,2,760,9,1070,1,1,1,600,2,,1,600,1,3500,1500
3,20,2025,2,760,10,,2,,,,,,,,,,
3,20,2025,2,760,11,,2,,,,,,,,,,
3,20,2025,2,760,12,,2,,,,,,,,,,
3,20,2025,2,1304,1,,1,1,1,650,2,,1,400,1,500,200
3,20,2025,2,1304,2,1010,1,1,1,600,2,,2,,1,500,2000
3,20,2025,2,1304,3,1080,1,1,1,700,2,,1,200,1,2000,2500
3,20,2025,2,1304,4,1070,1,1,1,600,2,,1,250,1,2000,2500
3,20,2025,2,1304,5,,1,1,1,500,1,350,1,200,1,2000,2500
3,20,2025,2,1304,6,,1,1,1,1000,2,,1,600,1,6000,6500
3,20,2025,2,1304,7,1110,1,1,1,700,2,,1,500,1,2500,300
3,20,2025,2,1304,8,,2,,,,,,,,,,
3,20,2025,2,1304,9,,2,,,,,,,,,,
3,20,2025,2,1304,10,,2,,,,,,,,,,
3,20,2025,2,1304,11,,2,,,,,,,,,,
3,20,2025,2,1304,12,,2,,,,,,,,,,
3,20,2028,2,498,1,,1,1,1,500,2,,1,500,1,500,2000
3,20,2028,2,498,2,1050,1,1,1,700,2,,1,500,1,5000,4000
3,20,2028,2,498,3,1080,1,1,1,600,2,,1,400,1,2500,3500
3,20,2028,2,498,4,1061,1,1,1,500,2,,1,350,1,2000,2500
3,20,2028,2,498,5,,1,1,1,400,2,,1,300,1,3000,2500
3,20,2028,2,498,6,,1,1,1,1200,2,,1,1200,1,15000,12000
3,20,2028,2,498,7,1080,1,1,1,700,1,400,1,350,1,2500,2000
3,20,2028,2,498,8,,2,,,,,,,,,,
3,20,2028,2,498,9,,2,,,,,,,,,,
3,20,2028,2,498,10,,2,,,,,,,,,,
3,20,2028,2,498,11,,2,,,,,,,,,,
3,20,2028,2,498,12,,2,,,,,,,,,,
3,20,2030,2,1050,1,,1,1,1,600,2,,1,500,2,,
3,20,2030,2,1050,2,1100,1,1,1,500,2,,1,500,2,,
3,20,2030,2,1050,3,1070,1,1,1,500,2,,1,500,2,,
3,20,2030,2,1050,4,1010,1,1,1,500,2,,1,500,2,,
3,20,2030,2,1050,5,,1,1,1,600,2,,1,400,2,,
3,20,2030,2,1050,6,,1,1,1,700,2,,1,600,2,,
3,20,2030,2,1050,7,1100,1,1,1,700,2,,1,400,2,,
3,20,2030,2,1050,8,1070,1,1,1,700,2,,1,400,2,,
3,20,2030,2,1050,9,1010,1,1,1,700,2,,1,400,2,,
3,20,2030,2,1050,10,1100,1,1,1,500,2,,1,400,2,,
3,20,2030,2,1050,11,1070,1,1,1,500,2,,1,400,2,,
3,20,2030,2,1050,12,1010,1,1,1,500,2,,1,400,2,,
3,20,2032,1,1390,1,,1,2,1,500,2,,1,300,2,,
3,20,2032,1,1390,2,1010,1,1,1,500,2,,1,300,2,,
3,20,2032,1,1390,3,1070,1,1,1,500,2,,1,300,2,,
3,20,2032,1,1390,4,1100,1,2,1,500,1,500,1,300,2,,
3,20,2032,1,1390,5,,1,2,1,1000,2,,1,200,2,,
3,20,2032,1,1390,6,,1,2,1,600,1,500,1,300,2,,
3,20,2032,1,1390,7,1100,1,2,1,700,2,,1,300,2,,
3,20,2032,1,1390,8,1010,1,2,1,600,2,,1,300,2,,
3,20,2032,1,1390,9,1070,1,2,1,500,2,,1,300,2,,
3,20,2032,1,1390,10,1100,1,2,1,500,2,,1,300,2,,
3,20,2032,1,1390,11,1010,1,2,1,600,2,,1,300,2,,
3,20,2032,1,1390,12,1070,1,2,1,600,2,,1,300,2,,
