"zone","state","lga","sector","ea","csource_cd","c4q5","c4q6","c4q7","c4q8","c4q9","c4q10","c4q11","c4q12","c4q13","c4q14","c4q15","c4q16"
1,25,2511,2,1424,1,1,1,1,4,25,12500,8,25,62500,12,25,125000
1,25,2511,2,1424,2,1,2,2,4,25,11000,10,10,55000,12,10,110000
1,25,2511,2,1424,3,1,1,1,2,10,10000,5,0,50000,12,0,100000
1,25,2511,2,1424,4,2,,,,,,,,,,,
1,25,2513,2,128,1,1,1,1,1,20,12000,6,20,60000,12,20,120000
1,25,2513,2,128,2,1,1,1,1,25,12500,10,25,62500,12,25,125000
1,25,2513,2,128,3,1,2,1,1,10,11000,5,10,55000,12,10,110000
1,25,2513,2,128,4,1,2,1,1,20,12000,5,20,60000,10,20,120000
1,26,2601,2,822,1,2,,,,,,,,,,,
1,26,2601,2,822,2,2,,,,,,,,,,,
1,26,2601,2,822,3,2,,,,,,,,,,,
1,26,2601,2,822,4,1,2,1,5,5,10500,10,5,52500,10,5,105000
1,26,2603,1,658,1,1,1,1,5,10,11000,6,10,55000,10,10,110000
1,26,2603,1,658,2,2,,,,,,,,,,,
1,26,2603,1,658,3,2,,,,,,,,,,,
1,26,2603,1,658,4,2,,,,,,,,,,,
1,26,2603,1,1786,1,1,2,1,6,20,12000,6,20,60000,10,20,110000
1,26,2603,1,1786,2,2,,,,,,,,,,,
1,26,2603,1,1786,3,2,,,,,,,,,,,
1,26,2603,1,1786,4,2,,,,,,,,,,,
1,26,2605,2,594,1,2,,,,,,,,,,,
1,26,2605,2,594,2,2,,,,,,,,,,,
1,26,2605,2,594,3,1,2,1,10,10,11000,20,10,55000,12,10,110000
1,26,2605,2,594,4,2,,,,,,,,,,,
1,26,2606,1,516,1,1,2,1,12,10,11000,12,10,55000,12,10,110000
1,26,2606,1,516,2,2,,,,,,,,,,,
1,26,2606,1,516,3,2,,,,,,,,,,,
1,26,2606,1,516,4,2,,,,,,,,,,,
1,26,2608,2,820,1,2,,,,,,,,,,,
1,26,2608,2,820,2,2,,,,,,,,,,,
1,26,2608,2,820,3,2,,,,,,,,,,,
1,26,2608,2,820,4,1,2,1,6,5,10500,6,5,52500,10,5,110000
1,26,2611,2,424,1,2,,,,,,,,,,,
1,26,2611,2,424,2,1,2,1,12,10,11000,12,10,55000,12,10,110000
1,26,2611,2,424,3,2,,,,,,,,,,,
1,26,2611,2,424,4,2,,,,,,,,,,,
1,26,2613,2,1462,1,2,,,,,,,,,,,
1,26,2613,2,1462,2,2,,,,,,,,,,,
1,26,2613,2,1462,3,2,,,,,,,,,,,
1,26,2613,2,1462,4,1,2,2,5,10,11000,10,10,55000,10,10,105000
1,26,2613,2,2248,1,2,,,,,,,,,,,
1,26,2613,2,2248,2,2,,,,,,,,,,,
1,26,2613,2,2248,3,2,,,,,,,,,,,
1,26,2613,2,2248,4,1,2,1,7,30,13000,10,20,60000,10,20,120000
1,26,2615,2,2178,1,2,,,,,,,,,,,
1,26,2615,2,2178,2,2,,,,,,,,,,,
1,26,2615,2,2178,3,1,2,1,12,10,11000,12,10,55000,12,10,110000
1,26,2615,2,2178,4,2,,,,,,,,,,,
1,26,2615,2,2196,1,2,,,,,,,,,,,
1,26,2615,2,2196,2,2,,,,,,,,,,,
1,26,2615,2,2196,3,1,2,1,12,10,11000,12,10,55000,12,10,110000
1,26,2615,2,2196,4,2,,,,,,,,,,,
1,26,2616,2,254,1,2,,,,,,,,,,,
1,26,2616,2,254,2,2,,,,,,,,,,,
1,26,2616,2,254,3,1,2,1,5,2,11000,5,5,55000,10,10,110000
1,26,2616,2,254,4,2,,,,,,,,,,,
1,26,2618,2,494,1,2,,,,,,,,,,,
1,26,2618,2,494,2,2,,,,,,,,,,,
1,26,2618,2,494,3,1,2,1,12,10,11000,12,10,55000,12,10,110000
1,26,2618,2,494,4,2,,,,,,,,,,,
1,26,2618,2,1276,1,2,,,,,,,,,,,
1,26,2618,2,1276,2,2,,,,,,,,,,,
1,26,2618,2,1276,3,1,2,2,12,10,11000,12,10,55000,12,10,110000
1,26,2618,2,1276,4,2,,,,,,,,,,,
1,26,2621,2,100,1,2,,,,,,,,,,,
1,26,2621,2,100,2,2,,,,,,,,,,,
1,26,2621,2,100,3,1,2,1,12,10,11000,12,10,55000,12,10,110000
1,26,2621,2,100,4,2,,,,,,,,,,,
1,26,2621,1,940,1,1,1,1,12,10,11000,12,10,55000,12,10,110000
1,26,2621,1,940,2,2,,,,,,,,,,,
1,26,2621,1,940,3,2,,,,,,,,,,,
1,26,2621,1,940,4,2,,,,,,,,,,,
1,26,2623,2,1688,1,1,1,1,12,10,11000,12,10,55000,12,10,110000
1,26,2623,2,1688,2,2,,,,,,,,,,,
1,26,2623,2,1688,3,2,,,,,,,,,,,
1,26,2623,2,1688,4,2,,,,,,,,,,,
1,26,2625,2,926,1,2,,,,,,,,,,,
1,26,2625,2,926,2,2,,,,,,,,,,,
1,26,2625,2,926,3,1,2,2,5,1,11000,10,5,52500,12,5,105000
1,26,2625,2,926,4,2,,,,,,,,,,,
6,27,2701,1,506,1,2,,,,,,,,,,,
6,27,2701,1,506,2,1,1,1,3,7,10700,6,7,53500,11,7,107000
6,27,2701,1,506,3,1,2,1,3,0,10000,6,0,50000,6,0,100000
6,27,2701,1,506,4,2,,,,,,,,,,,
6,27,2703,1,1076,1,2,,,,,,,,,,,
6,27,2703,1,1076,2,2,,,,,,,,,,,
6,27,2703,1,1076,3,1,2,1,3,0,10000,6,0,50000,10,0,100000
6,27,2703,1,1076,4,2,,,,,,,,,,,
6,27,2703,1,1612,1,2,,,,,,,,,,,
6,27,2703,1,1612,2,1,1,1,1,10,11000,6,10,55000,10,10,110000
6,27,2703,1,1612,3,1,1,1,1,0,10000,6,0,50000,10,0,100000
6,27,2703,1,1612,4,2,,,,,,,,,,,
6,27,2704,2,204,1,2,,,,,,,,,,,
6,27,2704,2,204,2,1,1,1,3,10,11000,6,10,55000,11,10,110000
6,27,2704,2,204,3,1,2,1,1,0,10000,3,0,50000,6,0,100000
6,27,2704,2,204,4,2,,,,,,,,,,,
6,27,2707,1,1410,1,2,,,,,,,,,,,
6,27,2707,1,1410,2,2,,,,,,,,,,,
6,27,2707,1,1410,3,1,2,1,1,0,10000,3,0,50000,6,0,100000
6,27,2707,1,1410,4,1,1,1,1,25,12500,3,25,57500,6,25,115000
6,27,2707,1,2136,1,2,,,,,,,,,,,
6,27,2707,1,2136,2,1,1,1,3,10,11000,3,10,55000,10,10,110000
6,27,2707,1,2136,3,1,1,1,3,0,10000,6,0,50000,6,0,100000
6,27,2707,1,2136,4,2,,,,,,,,,,,
6,27,2709,1,1646,1,2,,,,,,,,,,,
6,27,2709,1,1646,2,1,1,1,12,7,11000,12,10,55000,12,10,110000
6,27,2709,1,1646,3,1,1,1,12,10,11000,12,10,55000,12,10,110000
6,27,2709,1,1646,4,2,,,,,,,,,,,
6,27,2711,1,710,1,2,,,,,,,,,,,
6,27,2711,1,710,2,1,1,1,6,10,11000,6,10,55000,12,10,110000
6,27,2711,1,710,3,2,,,,,,,,,,,
6,27,2711,1,710,4,2,,,,,,,,,,,
6,27,2712,2,110,1,2,,,,,,,,,,,
6,27,2712,2,110,2,1,1,1,3,10,11000,6,10,55000,10,10,110000
6,27,2712,2,110,3,1,1,1,3,0,10000,6,0,50000,6,0,100000
6,27,2712,2,110,4,2,,,,,,,,,,,
6,27,2715,2,752,1,2,,,,,,,,,,,
6,27,2715,2,752,2,2,,,,,,,,,,,
6,27,2715,2,752,3,1,2,1,3,0,10000,6,0,50000,9,0,100000
6,27,2715,2,752,4,1,1,1,1,25,12500,3,25,62500,6,25,125000
6,27,2719,2,100,1,2,,,,,,,,,,,
6,27,2719,2,100,2,2,,,,,,,,,,,
6,27,2719,2,100,3,1,2,1,3,0,10000,6,0,50000,6,0,100000
6,27,2719,2,100,4,2,,,,,,,,,,,
6,28,2802,2,566,1,1,1,1,3,20,12000,6,20,60000,12,20,120000
6,28,2802,2,566,2,1,1,1,6,10,11000,6,10,60000,12,10,110000
6,28,2802,2,566,3,1,2,2,1,2,10200,1,1,50500,1,1,101000
6,28,2802,2,566,4,2,,,,,,,,,,,
6,28,2804,1,340,1,1,1,1,3,10,11000,6,20,60000,12,20,120000
6,28,2804,1,340,2,1,2,1,5,10,15000,12,10,55000,12,10,110000
6,28,2804,1,340,3,2,,,,,,,,,,,
6,28,2804,1,340,4,1,2,1,3,20,20000,12,20,60000,12,20,120000
6,28,2806,1,164,1,1,1,1,6,25,12500,25,25,62500,12,25,125000
6,28,2806,1,164,2,1,1,1,3,10,11000,12,10,55000,12,10,110000
6,28,2806,1,164,3,1,1,1,1,2,10200,2,2,51000,12,2,102000
6,28,2806,1,164,4,1,1,1,12,50,15000,3,50,75000,12,50,150000
6,28,2806,1,802,1,1,1,1,6,10,11000,12,10,55000,12,10,120000
6,28,2806,1,802,2,1,1,1,6,2,12000,12,10,55000,12,2,110000
6,28,2806,1,802,3,1,1,1,12,0,10000,6,2,60000,10,10,120000
6,28,2806,1,802,4,2,,,,,,,,,,,
6,28,2807,2,1266,1,2,,,,,,,,,,,
6,28,2807,2,1266,2,2,,,,,,,,,,,
6,28,2807,2,1266,3,1,1,1,12,5,16000,12,5,80000,12,5,160000
6,28,2807,2,1266,4,2,,,,,,,,,,,
6,28,2810,2,2394,1,2,,,,,,,,,,,
6,28,2810,2,2394,2,2,,,,,,,,,,,
6,28,2810,2,2394,3,1,2,1,12,10,11000,24,10,55000,12,10,110000
6,28,2810,2,2394,4,2,,,,,,,,,,,
6,28,2810,1,3722,1,2,,,,,,,,,,,
6,28,2810,1,3722,2,2,,,,,,,,,,,
6,28,2810,1,3722,3,1,2,1,12,5,16000,12,5,80000,12,5,160000
6,28,2810,1,3722,4,2,,,,,,,,,,,
6,28,2811,2,588,1,2,,,,,,,,,,,
6,28,2811,2,588,2,1,1,1,10,12,12500,10,12,56000,10,10,112000
6,28,2811,2,588,3,1,1,1,10,5,10500,10,5,52500,10,10,105000
6,28,2811,2,588,4,2,,,,,,,,,,,
6,28,2813,2,612,1,2,,,,,,,,,,,
6,28,2813,2,612,2,1,1,1,10,20,12000,10,20,60000,10,20,120000
6,28,2813,2,612,3,1,2,1,1,5,10500,1,5,52500,1,5,105000
6,28,2813,2,612,4,2,,,,,,,,,,,
6,28,2814,1,1876,1,2,,,,,,,,,,,
6,28,2814,1,1876,2,1,1,1,6,5,10500,10,10,55000,10,10,110000
6,28,2814,1,1876,3,1,2,1,1,10,10100,1,1,50500,1,1,101000
6,28,2814,1,1876,4,2,,,,,,,,,,,
6,28,2815,2,1164,1,2,,,,,,,,,,,
6,28,2815,2,1164,2,1,2,1,6,10,11000,12,10,55000,12,10,110000
6,28,2815,2,1164,3,1,2,1,1,1,10100,1,1,50500,1,1,101000
6,28,2815,2,1164,4,2,,,,,,,,,,,
6,28,2816,1,2302,1,2,,,,,,,,,,,
6,28,2816,1,2302,2,2,,,,,,,,,,,
6,28,2816,1,2302,3,1,1,1,8,10,11000,10,10,55000,8,10,110000
6,28,2816,1,2302,4,2,,,,,,,,,,,
6,28,2816,2,3944,1,2,,,,,,,,,,,
6,28,2816,2,3944,2,1,1,1,10,10,11000,10,10,55000,10,10,110000
6,28,2816,2,3944,3,1,1,1,1,1,10100,1,1,50500,1,1,101000
6,28,2816,2,3944,4,2,,,,,,,,,,,
6,29,2902,1,1028,1,2,,,,,,,,,,,
6,29,2902,1,1028,2,1,2,1,12,10,11000,12,10,55000,12,10,110000
6,29,2902,1,1028,3,2,,,,,,,,,,,
6,29,2902,1,1028,4,2,,,,,,,,,,,
6,29,2905,1,384,1,2,,,,,,,,,,,
6,29,2905,1,384,2,2,,,,,,,,,,,
6,29,2905,1,384,3,1,2,1,12,10,11000,12,10,55000,12,10,110000
6,29,2905,1,384,4,2,,,,,,,,,,,
6,29,2905,1,1096,1,2,,,,,,,,,,,
6,29,2905,1,1096,2,1,1,1,12,10,11000,12,10,55000,12,12,124000
6,29,2905,1,1096,3,2,,,,,,,,,,,
6,29,2905,1,1096,4,2,,,,,,,,,,,
6,29,2909,2,220,1,2,,,,,,,,,,,
6,29,2909,2,220,2,1,2,1,10,10,11000,12,10,55000,12,10,110000
6,29,2909,2,220,3,1,2,1,10,10,10000,12,0,50000,12,0,100000
6,29,2909,2,220,4,2,,,,,,,,,,,
6,29,2910,1,350,1,2,,,,,,,,,,,
6,29,2910,1,350,2,2,,,,,,,,,,,
6,29,2910,1,350,3,1,2,1,3,0,10000,6,0,50000,12,0,100000
6,29,2910,1,350,4,2,,,,,,,,,,,
6,29,2911,1,746,1,2,,,,,,,,,,,
6,29,2911,1,746,2,2,,,,,,,,,,,
6,29,2911,1,746,3,1,2,1,3,0,10000,3,0,50000,12,0,100000
6,29,2911,1,746,4,2,,,,,,,,,,,
6,29,2911,2,1870,1,2,,,,,,,,,,,
6,29,2911,2,1870,2,1,1,1,10,10,10100,10,10,55000,10,10,110000
6,29,2911,2,1870,3,2,,,,,,,,,,,
6,29,2911,2,1870,4,2,,,,,,,,,,,
6,29,2914,1,214,1,2,,,,,,,,,,,
6,29,2914,1,214,2,1,2,1,6,10,11000,10,10,55000,12,10,110000
6,29,2914,1,214,3,2,,,,,,,,,,,
6,29,2914,1,214,4,2,,,,,,,,,,,
6,29,2918,1,952,1,2,,,,,,,,,,,
6,29,2918,1,952,2,2,,,,,,,,,,,
6,29,2918,1,952,3,1,2,1,2,0,10000,4,0,50000,6,0,100000
6,29,2918,1,952,4,2,,,,,,,,,,,
6,29,2920,1,506,1,2,,,,,,,,,,,
6,29,2920,1,506,2,2,,,,,,,,,,,
6,29,2920,1,506,3,1,2,1,2,0,10000,5,0,50000,9,0,100000
6,29,2920,1,506,4,2,,,,,,,,,,,
6,29,2920,2,1628,1,2,,,,,,,,,,,
6,29,2920,2,1628,2,2,,,,,,,,,,,
6,29,2920,2,1628,3,1,2,1,5,0,10000,6,0,50000,12,0,100000
6,29,2920,2,1628,4,2,,,,,,,,,,,
6,29,2923,1,396,1,2,,,,,,,,,,,
6,29,2923,1,396,2,2,,,,,,,,,,,
6,29,2923,1,396,3,1,2,2,10,0,10000,12,0,50000,12,0,100000
6,29,2923,1,396,4,2,,,,,,,,,,,
6,29,2923,2,1126,1,2,,,,,,,,,,,
6,29,2923,2,1126,2,2,,,,,,,,,,,
6,29,2923,2,1126,3,1,2,1,12,0,10000,12,0,50000,12,12,100000
6,29,2923,2,1126,4,2,,,,,,,,,,,
6,29,2927,1,1124,1,2,,,,,,,,,,,
6,29,2927,1,1124,2,1,1,1,12,1,10100,12,1,50100,12,0,100100
6,29,2927,1,1124,3,1,2,2,6,0,,12,0,50000,12,0,100000
6,29,2927,1,1124,4,2,,,,,,,,,,,
6,29,2930,1,530,1,2,,,,,,,,,,,
6,29,2930,1,530,2,2,,,,,,,,,,,
6,29,2930,1,530,3,1,2,1,12,100,10500,12,100,60500,12,100,103000
6,29,2930,1,530,4,2,,,,,,,,,,,
6,29,2930,1,1300,1,2,,,,,,,,,,,
6,29,2930,1,1300,2,1,2,1,6,10,11000,12,10,55000,12,10,110000
6,29,2930,1,1300,3,1,2,1,12,6,10000,10,0,50000,10,0,100000
6,29,2930,1,1300,4,2,,,,,,,,,,,
6,29,2930,1,1418,1,2,,,,,,,,,,,
6,29,2930,1,1418,2,2,,,,,,,,,,,
6,29,2930,1,1418,3,1,2,2,12,0,10000,12,0,50000,0,0,100000
6,29,2930,1,1418,4,2,,,,,,,,,,,
6,30,3002,1,1264,1,2,,,,,,,,,,,
6,30,3002,1,1264,2,2,,,,,,,,,,,
6,30,3002,1,1264,3,2,,,,,,,,,,,
6,30,3002,1,1264,4,1,1,1,10,15,11500,10,15,57500,10,15,115000
6,30,3002,1,1310,1,2,,,,,,,,,,,
6,30,3002,1,1310,2,2,,,,,,,,,,,
6,30,3002,1,1310,3,2,,,,,,,,,,,
6,30,3002,1,1310,4,1,1,1,10,15,11500,10,15,57500,10,15,110500
6,30,3004,2,216,1,2,,,,,,,,,,,
6,30,3004,2,216,2,2,,,,,,,,,,,
6,30,3004,2,216,3,2,,,,,,,,,,,
6,30,3004,2,216,4,1,2,1,2,0,10000,6,0,50000,10,0,100000
6,30,3005,1,2870,1,2,,,,,,,,,,,
6,30,3005,1,2870,2,1,1,1,1,5,10500,5,10,55000,10,10,110000
6,30,3005,1,2870,3,1,1,1,1,10,11000,5,10,55000,10,10,110000
6,30,3005,1,2870,4,2,,,,,,,,,,,
6,30,3005,1,2942,1,1,1,1,1,4,10400,5,4,54000,10,5,105000
6,30,3005,1,2942,2,2,,,,,,,,,,,
6,30,3005,1,2942,3,2,,,,,,,,,,,
6,30,3005,1,2942,4,2,,,,,,,,,,,
6,30,3007,1,1624,1,2,,,,,,,,,,,
6,30,3007,1,1624,2,1,1,1,1,10,11000,5,10,55000,10,10,110000
6,30,3007,1,1624,3,1,1,1,1,10,11000,5,10,55000,10,10,110000
6,30,3007,1,1624,4,2,,,,,,,,,,,
6,30,3009,1,764,1,1,1,1,2,20,12000,5,5,52500,10,42,142000
6,30,3009,1,764,2,1,1,1,10,10,11000,10,10,55000,10,10,110000
6,30,3009,1,764,3,1,1,1,1,10,11000,5,10,55000,1,5,110000
6,30,3009,1,764,4,2,,,,,,,,,,,
6,30,3009,1,1642,1,2,,,,,,,,,,,
6,30,3009,1,1642,2,1,1,1,10,10,11000,10,10,55000,10,10,110000
6,30,3009,1,1642,3,2,,,,,,,,,,,
6,30,3009,1,1642,4,2,,,,,,,,,,,
6,30,3010,1,1762,1,2,,,,,,,,,,,
6,30,3010,1,1762,2,1,1,1,10,10,11000,5,10,55000,10,10,110000
6,30,3010,1,1762,3,1,1,1,1,2,10200,5,5,52500,5,7,107000
6,30,3010,1,1762,4,2,,,,,,,,,,,
6,30,3012,2,334,1,2,,,,,,,,,,,
6,30,3012,2,334,2,1,1,1,12,10,12000,12,10,55000,12,10,120000
6,30,3012,2,334,3,2,,,,,,,,,,,
6,30,3012,2,334,4,2,,,,,,,,,,,
6,30,3014,2,120,1,2,,,,,,,,,,,
6,30,3014,2,120,2,1,1,1,10,10,11000,10,10,55000,10,10,120000
6,30,3014,2,120,3,1,2,1,1,10,11000,10,20,60000,5,20,140000
6,30,3014,2,120,4,2,,,,,,,,,,,
6,30,3015,2,1688,1,2,,,,,,,,,,,
6,30,3015,2,1688,2,2,,,,,,,,,,,
6,30,3015,2,1688,3,1,2,2,2,0,10000,6,0,50000,10,0,100000
6,30,3015,2,1688,4,2,,,,,,,,,,,
6,30,3016,1,390,1,2,,,,,,,,,,,
6,30,3016,1,390,2,2,,,,,,,,,,,
6,30,3016,1,390,3,2,,,,,,,,,,,
6,30,3016,1,390,4,1,2,1,2,0,10000,6,0,50000,10,0,100000
6,30,3018,2,914,1,2,,,,,,,,,,,
6,30,3018,2,914,2,1,1,1,12,10,11000,12,10,55000,12,10,110000
6,30,3018,2,914,3,2,,,,,,,,,,,
6,30,3018,2,914,4,2,,,,,,,,,,,
6,30,3020,1,322,1,1,1,1,12,15,11500,12,15,57500,12,15,115000
6,30,3020,1,322,2,2,,,,,,,,,,,
6,30,3020,1,322,3,2,,,,,,,,,,,
6,30,3020,1,322,4,2,,,,,,,,,,,
6,30,3023,2,622,1,2,,,,,,,,,,,
6,30,3023,2,622,2,2,,,,,,,,,,,
6,30,3023,2,622,3,2,,,,,,,,,,,
6,30,3023,2,622,4,1,1,1,10,10,11000,10,10,55000,10,10,110000
6,30,3024,1,1406,1,1,1,1,1,6,10200,5,6,53000,10,10,110000
6,30,3024,1,1406,2,1,1,1,1,10,11000,10,10,55000,10,10,110000
6,30,3024,1,1406,3,1,1,1,1,10,11000,10,10,55000,5,10,110000
6,30,3024,1,1406,4,1,1,1,1,20,12000,6,20,60000,10,50,150000
6,30,3024,1,1924,1,1,1,1,1,2,10200,5,5,52500,12,7,107000
6,30,3024,1,1924,2,1,1,1,12,10,11000,12,10,55000,12,10,110000
6,30,3024,1,1924,3,2,,,,,,,,,,,
6,30,3024,1,1924,4,2,,,,,,,,,,,
6,30,3025,1,2052,1,1,1,1,8,15,11500,8,15,57500,8,15,115000
6,30,3025,1,2052,2,2,,,,,,,,,,,
6,30,3025,1,2052,3,2,,,,,,,,,,,
6,30,3025,1,2052,4,2,,,,,,,,,,,
6,30,3030,1,946,1,2,,,,,,,,,,,
6,30,3030,1,946,2,2,,,,,,,,,,,
6,30,3030,1,946,3,2,,,,,,,,,,,
6,30,3030,1,946,4,1,1,1,10,10,11000,10,10,55000,10,10,110000
6,30,3032,2,520,1,2,,,,,,,,,,,
6,30,3032,2,520,2,2,,,,,,,,,,,
6,30,3032,2,520,3,2,,,,,,,,,,,
6,30,3032,2,520,4,1,2,1,2,0,10000,6,0,50000,12,0,100000
6,30,3032,1,1088,1,2,,,,,,,,,,,
6,30,3032,1,1088,2,1,2,1,10,10,11000,10,10,55000,10,10,110000
6,30,3032,1,1088,3,2,,,,,,,,,,,
6,30,3032,1,1088,4,2,,,,,,,,,,,
6,30,3033,2,554,1,2,,,,,,,,,,,
6,30,3033,2,554,2,2,,,,,,,,,,,
6,30,3033,2,554,3,1,2,1,10,10,11000,10,10,55000,10,10,110000
6,30,3033,2,554,4,2,,,,,,,,,,,
1,31,3101,2,604,1,2,,,,,,,,,,,
1,31,3101,2,604,2,2,,,,,,,,,,,
1,31,3101,2,604,3,1,2,1,10,20,20000,12,20,100000,12,20,200000
1,31,3101,2,604,4,2,,,,,,,,,,,
1,31,3103,2,874,1,2,,,,,,,,,,,
1,31,3103,2,874,2,2,,,,,,,,,,,
1,31,3103,2,874,3,1,2,1,6,10,11000,10,10,55000,12,10,110000
1,31,3103,2,874,4,2,,,,,,,,,,,
1,31,3105,1,2914,1,2,,,,,,,,,,,
1,31,3105,1,2914,2,2,,,,,,,,,,,
1,31,3105,1,2914,3,1,2,1,10,10,11000,12,10,55000,12,10,110000
1,31,3105,1,2914,4,2,,,,,,,,,,,
1,31,3107,1,724,1,2,,,,,,,,,,,
1,31,3107,1,724,2,2,,,,,,,,,,,
1,31,3107,1,724,3,1,2,1,4,10,11000,8,10,55000,12,10,110000
1,31,3107,1,724,4,2,,,,,,,,,,,
1,31,3107,2,1092,1,2,,,,,,,,,,,
1,31,3107,2,1092,2,2,,,,,,,,,,,
1,31,3107,2,1092,3,1,2,1,5,0,10000,10,0,50000,12,0,100000
1,31,3107,2,1092,4,2,,,,,,,,,,,
1,31,3109,2,1026,1,2,,,,,,,,,,,
1,31,3109,2,1026,2,2,,,,,,,,,,,
1,31,3109,2,1026,3,1,2,1,2,10,12000,5,10,75000,12,10,150000
1,31,3109,2,1026,4,2,,,,,,,,,,,
1,31,3111,2,2966,1,2,,,,,,,,,,,
1,31,3111,2,2966,2,2,,,,,,,,,,,
1,31,3111,2,2966,3,1,2,2,3,10,11000,8,10,55000,12,10,110000
1,31,3111,2,2966,4,2,,,,,,,,,,,
1,31,3112,2,350,1,2,,,,,,,,,,,
1,31,3112,2,350,2,2,,,,,,,,,,,
1,31,3112,2,350,3,2,,,,,,,,,,,
1,31,3112,2,350,4,1,2,1,2,10,11000,5,10,55000,12,10,200000
1,31,3113,2,332,1,2,,,,,,,,,,,
1,31,3113,2,332,2,2,,,,,,,,,,,
1,31,3113,2,332,3,2,,,,,,,,,,,
1,31,3113,2,332,4,2,,,,,,,,,,,
1,31,3115,2,680,1,2,,,,,,,,,,,
1,31,3115,2,680,2,1,1,1,3,10,15000,10,10,75000,12,10,150000
1,31,3115,2,680,3,1,2,1,1,20,20000,4,20,100000,12,20,200000
1,31,3115,2,680,4,1,2,1,2,20,20000,6,20,100000,12,20,200000
1,31,3116,2,1344,1,2,,,,,,,,,,,
1,31,3116,2,1344,2,2,,,,,,,,,,,
1,31,3116,2,1344,3,1,2,1,3,10,13000,6,10,100000,12,10,200000
1,31,3116,2,1344,4,2,,,,,,,,,,,
5,32,3201,2,2034,1,1,1,1,12,23,12300,12,23,61500,12,23,123000
5,32,3201,2,2034,2,2,,,,,,,,,,,
5,32,3201,2,2034,3,1,2,1,3,50,15000,3,50,75000,3,50,150000
5,32,3201,2,2034,4,1,2,1,1,30,13000,1,30,65000,1,30,130000
5,32,3202,2,84,1,2,,,,,,,,,,,
5,32,3202,2,84,2,2,,,,,,,,,,,
5,32,3202,2,84,3,1,2,1,6,15,11500,9,15,57500,12,15,115000
5,32,3202,2,84,4,2,,,,,,,,,,,
5,32,3203,2,2644,1,2,,,,,,,,,,,
5,32,3203,2,2644,2,2,,,,,,,,,,,
5,32,3203,2,2644,3,1,2,1,3,15,11500,6,15,57500,10,15,115000
5,32,3203,2,2644,4,2,,,,,,,,,,,
5,32,3204,1,346,1,1,1,1,6,10,11000,9,10,55000,9,10,110000
5,32,3204,1,346,2,1,2,1,12,5,10500,12,5,52500,12,5,105000
5,32,3204,1,346,3,1,2,1,12,15,11500,12,15,57500,12,15,115000
5,32,3204,1,346,4,2,,,,,,,,,,,
5,32,3206,2,276,1,2,,,,,,,,,,,
5,32,3206,2,276,2,2,,,,,,,,,,,
5,32,3206,2,276,3,1,2,1,6,15,11500,9,15,57250,10,15,115000
5,32,3206,2,276,4,2,,,,,,,,,,,
5,32,3207,2,1464,1,2,,,,,,,,,,,
5,32,3207,2,1464,2,2,,,,,,,,,,,
5,32,3207,2,1464,3,1,1,1,6,10,11000,9,10,55000,10,10,110000
5,32,3207,2,1464,4,2,,,,,,,,,,,
5,32,3208,2,2244,1,2,,,,,,,,,,,
5,32,3208,2,2244,2,1,2,1,6,5,15000,9,5,52500,10,5,105000
5,32,3208,2,2244,3,1,2,1,6,10,11000,10,10,55000,12,10,110000
5,32,3208,2,2244,4,2,,,,,,,,,,,
5,32,3209,1,1208,1,1,1,1,2,15,11500,5,15,57500,12,15,115000
5,32,3209,1,1208,2,2,,,,,,,,,,,
5,32,3209,1,1208,3,2,,,,,,,,,,,
5,32,3209,1,1208,4,1,1,1,2,20,12000,6,20,60000,12,20,120000
5,32,3210,2,1692,1,1,1,1,2,15,11500,6,15,57500,12,15,115000
5,32,3210,2,1692,2,1,1,1,3,30,13000,6,30,65000,12,30,130000
5,32,3210,2,1692,3,1,1,1,3,30,13000,6,30,65000,12,30,130000
5,32,3210,2,1692,4,1,1,1,3,30,13000,6,30,65000,12,30,130000
5,32,3212,2,314,1,1,1,1,2,15,15500,5,15,57500,12,15,115000
5,32,3212,2,314,2,2,,,,,,,,,,,
5,32,3212,2,314,3,2,,,,,,,,,,,
5,32,3212,2,314,4,1,1,1,2,20,11000,6,20,60000,12,20,120000
5,32,3213,2,128,1,1,1,1,2,15,11500,6,15,57500,12,15,115000
5,32,3213,2,128,2,1,1,1,3,30,13000,6,30,65000,12,30,130000
5,32,3213,2,128,3,1,1,1,3,30,13000,6,30,65000,12,30,130000
5,32,3213,2,128,4,1,1,1,3,30,13000,6,30,65000,12,30,130000
5,32,3215,1,1896,1,1,1,1,6,10,11000,9,10,55000,12,10,110000
5,32,3215,1,1896,2,2,,,,,,,,,,,
5,32,3215,1,1896,3,2,,,,,,,,,,,
5,32,3215,1,1896,4,2,,,,,,,,,,,
5,32,3215,1,2978,1,1,1,1,2,15,11500,5,15,57500,12,15,115000
5,32,3215,1,2978,2,2,,,,,,,,,,,
5,32,3215,1,2978,3,1,1,1,2,20,12000,6,20,60000,12,20,120000
5,32,3215,1,2978,4,1,1,1,2,20,12000,6,20,60000,12,20,120000
5,32,3215,1,4712,1,1,1,1,6,10,11000,9,10,55000,12,10,110000
5,32,3215,1,4712,2,2,,,,,,,,,,,
5,32,3215,1,4712,3,1,2,1,9,15,15000,12,15,57500,12,15,115000
5,32,3215,1,4712,4,2,,,,,,,,,,,
5,32,3216,2,1184,1,2,,,,,,,,,,,
