"zone","state","lga","sector","ea","hhid","indiv","s3q1","s3q2","s3q3","s3q4","s3q4b","s3q5","s3q5b","s3q5c","s3q6","s3q6b","s3q6c","s3q7","s3q8","s3q9","s3q9b","s3q10","s3q11","s3q11b","s3q12b1","s3q13a","s3q13b","s3q14","s3q14b","s3q15","s3q15b","s3q15b1","s3q15c","s3q15d","s3q15e","s3q15f","s3q16","s3q17","s3q18","s3q21a","s3q21b","s3q22a","s3q22b","s3q23","s3q24a","s3q24b","s3q25","s3q26a","s3q26b","s3q27","s3q28","s3q28b","s3q28b1","s3q28c","s3q28d","s3q28e","s3q28f","s3q29","s3q30","s3q31","s3q34a","s3q34b","s3q35a","s3q35b","s3q36","s3q37a","s3q37b","s3q38","s3q38a","s3q39_new","s3q39a_new","s3q40_new"
1,7,718,2,1640,70129,4,1,2,1,2,,2,,,2,,,2,2,10,"CARE FOR SICK ONE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,718,2,1640,70129,5,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,718,2,1640,70129,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,718,2,1640,70130,2,1,1,,2,,1,40,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2
1,7,718,2,1640,70130,3,1,2,1,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2
1,7,715,2,780,70131,1,1,1,,2,,1,40,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,2,780,70131,2,1,2,1,2,,1,36,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1
1,7,715,2,780,70131,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,715,2,780,70132,2,1,1,,2,,1,42,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,3
1,7,715,2,780,70133,1,1,1,,2,,1,28,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,2,
1,7,715,2,780,70133,2,1,2,1,2,,2,,,2,,,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,1,2
1,7,715,2,780,70133,3,1,2,1,2,,2,,,2,,,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,1,2
1,7,715,2,780,70134,1,1,1,,2,,1,48,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,2,780,70134,2,1,2,1,2,,1,48,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2
1,7,715,2,780,70134,3,1,2,1,2,,1,28,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2
1,7,715,2,780,70134,4,1,2,1,2,,1,48,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2
1,7,715,2,780,70134,5,1,2,1,2,,1,28,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2
1,7,715,2,780,70134,6,1,2,1,2,,1,28,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2
1,7,715,2,780,70134,7,1,2,1,2,,1,28,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2
1,7,715,2,780,70135,1,1,1,,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,2,
1,7,715,2,780,70136,1,1,1,,2,,1,40,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,2,780,70137,1,1,1,,1,40,1,12,3,2,,,1,,,,,,,1,"HEALTH ATTENDANT",3221,12,,3,,2,4,2,1,2,11,48,40,59000,5,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,2,780,70137,2,1,2,1,2,,2,,,1,60,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,2,780,70137,3,1,2,1,2,,2,,,2,,,2,2,10,"TOO YOUNG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,2,780,70137,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,715,2,780,70138,1,1,1,,2,,1,18,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,
1,7,715,2,780,70139,1,1,1,,2,,1,46,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,2,780,70139,2,1,1,,2,,1,44,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1
1,7,715,2,780,70139,3,1,2,1,2,,1,40,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,2,780,70139,5,1,2,1,2,,2,,,2,,,2,2,10,"TOO YOUNG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,2,780,70139,6,1,1,,2,,1,44,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,2,780,70139,7,1,2,1,2,,1,40,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,2,780,70140,1,1,1,,2,,1,40,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70141,1,1,2,4,2,,2,,,2,,,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,1,294,70141,2,1,1,,2,,1,38,4,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1
1,7,715,1,294,70141,3,1,2,4,2,,1,38,4,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1
1,7,715,1,294,70141,4,1,2,4,2,,1,24,4,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70141,5,1,2,4,2,,1,24,4,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70141,6,1,1,,2,,1,38,4,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1
1,7,715,1,294,70141,7,1,2,4,2,,1,24,4,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70141,8,1,2,4,2,,1,24,4,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70142,1,1,1,,2,,1,24,4,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,1,294,70142,2,1,1,,2,,2,,,2,,,2,2,10,"BEREAVED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,1,294,70142,4,1,2,1,2,,1,24,4,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70142,5,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,1,294,70142,6,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,1,294,70142,7,1,2,1,2,,1,24,4,1,24,2,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70142,8,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,1,294,70143,1,1,1,,2,,2,,,1,50,4,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70143,5,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70143,6,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,1,294,70144,1,1,1,,2,,1,40,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70144,2,1,1,,2,,1,32,3,1,40,4,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70144,4,1,1,,2,,1,30,3,1,36,4,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70145,1,1,1,,1,44,2,,,2,,,1,,,,,,,1,"DETECTIVE POLICE OFFICER",3445,13,,1,,2,4,1,1,2,11,48,56,74000,5,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,2,2,,1,2
1,7,715,1,294,70147,1,1,1,,1,48,1,22,4,2,,,1,,,,,,,1,"POLICE FORCE",3445,13,,1,,2,4,1,1,2,11,48,48,48375,5,1,,2,,,2,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70148,1,1,1,,2,,2,,,1,60,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,
1,7,715,1,294,70148,2,1,2,1,2,,2,,,2,,,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,1,294,70149,1,1,2,2,2,,2,,,1,14,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,1,294,70149,2,1,1,,2,,1,24,4,1,14,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,715,1,294,70149,7,1,2,2,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70149,8,1,2,2,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70149,9,1,2,2,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,715,1,294,70150,2,1,2,3,2,,1,12,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,2
1,7,715,1,294,70150,3,1,1,,2,,1,12,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,2
1,7,715,1,294,70150,4,1,2,3,2,,1,12,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,2
1,7,715,1,294,70150,5,1,2,3,2,,1,12,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,2
1,7,715,1,294,70150,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,713,2,304,70151,1,1,1,,2,,2,,,1,54,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70151,2,1,2,1,2,,2,,,1,60,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,3
1,7,713,2,304,70151,3,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70151,4,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70151,5,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,3
1,7,713,2,304,70151,6,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,3
1,7,713,2,304,70151,7,1,2,1,2,,2,,,2,,,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70152,1,1,1,,2,,2,,,1,50,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70152,2,1,1,,2,,2,,,1,42,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,713,2,304,70152,3,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,713,2,304,70152,4,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70152,5,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70152,6,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70153,1,1,1,,2,,2,,,1,46,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70153,2,1,1,,2,,2,,,1,42,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,713,2,304,70153,3,1,2,1,2,,2,,,2,,,2,2,10,"TOO YOUNG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70153,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,713,2,304,70154,1,1,1,,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,1,1
1,7,713,2,304,70154,4,1,2,1,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,1,1
1,7,713,2,304,70154,5,1,2,1,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,1,1
1,7,713,2,304,70154,6,1,2,1,2,,1,12,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,1,1
1,7,713,2,304,70154,7,1,2,1,2,,1,12,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,1,1
1,7,713,2,304,70154,8,1,2,1,2,,1,12,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,1,1
1,7,713,2,304,70154,9,1,2,1,2,,1,12,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,1,1
1,7,713,2,304,70154,10,1,2,1,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,1,1
1,7,713,2,304,70154,11,1,2,1,2,,1,12,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,1,1
1,7,713,2,304,70155,1,1,1,,2,,2,,,1,36,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,713,2,304,70155,2,1,2,1,2,,2,,,1,60,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,713,2,304,70155,3,1,2,1,2,,2,,,1,24,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,713,2,304,70155,4,1,2,1,2,,2,,,1,24,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,713,2,304,70155,5,1,2,1,2,,2,,,2,,,2,2,10,"TOO YOUNG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70155,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,713,2,304,70156,1,1,1,,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,2,
1,7,713,2,304,70156,4,1,2,1,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,2,
1,7,713,2,304,70156,5,1,2,1,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,2,
1,7,713,2,304,70156,7,1,2,1,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,2,
1,7,713,2,304,70156,8,1,1,,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,1,1
1,7,713,2,304,70157,1,1,1,,2,,1,40,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,1,1
1,7,713,2,304,70157,2,1,2,1,2,,1,40,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,1,1
1,7,713,2,304,70157,4,1,2,1,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,1,1
1,7,713,2,304,70157,5,1,2,1,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,1,1
1,7,713,2,304,70157,6,1,2,1,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,1,1
1,7,713,2,304,70157,7,1,2,1,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,1,1
1,7,713,2,304,70157,8,1,2,1,2,,1,24,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,1,1
1,7,713,2,304,70158,2,1,1,,2,,2,,,1,48,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,713,2,304,70159,2,1,1,,2,,1,32,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,7
1,7,713,2,304,70159,4,1,2,1,2,,1,32,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,7
1,7,713,2,304,70160,2,1,2,3,2,,2,,,2,,,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,713,2,304,70160,3,1,1,,2,,1,30,3,2,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70160,5,1,2,3,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70160,6,1,1,,2,,1,30,3,1,40,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,713,2,304,70160,8,1,1,,2,,1,30,3,1,35,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,713,2,304,70160,9,1,2,3,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,713,2,304,70160,10,1,2,3,2,,2,,,1,40,3,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
1,7,713,2,304,70160,11,1,2,3,2,,2,,,2,,,2,2,10,"TOO YOUNG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
1,7,713,2,304,70160,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,813,2,2094,80002,1,1,1,,1,25,2,,,2,,,1,,,,,,,1,"RELIGION PROFESSIONALS",2460,14,"CHURCH",8,,2,4,2,1,2,9,36,26,46000,5,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,2,2,,2,
2,8,813,2,2094,80002,2,1,2,1,1,40,2,,,2,,,1,,,,,,,1,"WARD ATTENDANCE",2229,12,,2,,2,4,2,1,2,10,40,40,92000,5,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,2,2,,2,
2,8,813,2,2094,80002,3,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
2,8,813,2,2094,80002,5,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
2,8,813,2,2094,80003,1,1,1,,1,,2,,,1,40,4,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
2,8,813,2,2094,80003,2,1,1,,2,,2,,,1,40,4,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
2,8,813,2,2094,80003,3,1,1,,2,,2,,,1,42,4,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
2,8,813,2,2094,80003,5,1,1,,1,,2,,,1,40,4,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
2,8,813,2,2094,80003,6,1,2,1,2,,2,,,1,40,4,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
2,8,813,2,2094,80003,7,1,2,1,2,,2,,,1,40,4,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,1,1
2,8,813,2,2094,80003,8,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
2,8,813,2,2094,80003,9,1,2,1,2,,2,,,2,,,2,2,10,"TOO YOUNG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
2,8,813,2,2094,80004,1,1,1,,1,40,2,,,2,,,1,,,,,,,1,"DRIVE",5112,7,,5,,2,4,2,1,2,11,44,40,80000,5,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,2,2,,2,
2,8,813,2,2094,80004,2,1,1,,1,40,2,,,2,,,1,,,,,,,1,"STOCK CLERKS",4131,13,,5,,2,3,2,1,2,12,48,40,28000,5,2,1,2,,,2,,,,,,,,,,,,,,,,,,,,,2,2,,2,
2,8,813,2,2094,80004,3,1,2,1,1,54,2,,,2,,,1,,,,,,,1,"CONSTRUCTION",7122,6,,5,,2,3,2,2,2,12,48,54,30000,3,3,1,2,,,2,,,,,,,,,,,,,,,,,,,,,2,2,,2,
2,8,813,2,2094,80004,4,1,2,1,1,54,2,,,2,,,1,,,,,,,1,"SALE GIRL",5220,8,,5,,2,1,2,2,2,12,48,54,12000,5,4,2,2,,,2,,,,,,,,,,,,,,,,,,,,,2,2,,2,
2,8,813,2,2094,80004,5,1,2,1,2,,2,,,2,,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,2,
