"item_name","item_cd","unit_name","unit_cd","unit_other","conv_national","conv_NC_1","conv_NE_2","conv_NW_3","conv_SE_4","conv_SS_5","conv_SW_6","note"
"POTATOES",37,"PIECE LARGE",82,,0.165,0.165000006556511,0.165000006556511,0.165000006556511,0.165000006556511,0.165000006556511,0.165000006556511,
"POTATOES",37,"HEAP SMALL",90,,1.085,1.08500003814697,1.08500003814697,1.08500003814697,1.08500003814697,1.08500003814697,1.08500003814697,
"POTATOES",37,"HEAP MEDIUM",91,,1.53,1.52999997138977,1.52999997138977,1.52999997138977,1.52999997138977,1.52999997138977,1.52999997138977,
"POTATOES",37,"HEAP LARGE",92,,2.17,2.17000007629395,2.17000007629395,2.17000007629395,2.17000007629395,2.17000007629395,2.17000007629395,
,38,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
,38,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"SOYA BEANS",40,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"SOYA BEANS",40,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"SOYA BEANS",40,"PAINT RUBBER",11,,3.577,3.55699992179871,3.57699990272522,3.57699990272522,3.62299990653992,3.53699994087219,3.59999990463257,
"SOYA BEANS",40,"MILK CUP",12,,0.145,0.146999999880791,0.142000004649162,0.144999995827675,0.144999995827675,0.144999995827675,0.150000005960464,
"SOYA BEANS",40,"CIGARETTE CUP",13,,0.2,0.200000002980232,0.200000002980232,0.200000002980232,0.215000003576279,0.185000002384186,0.200000002980232,
"SOYA BEANS",40,"TIN",14,,12.91,12.9099998474121,12.9099998474121,12.9099998474121,12.9099998474121,12.9099998474121,12.9099998474121,
"SOYA BEANS",40,"CONGO SMALL",20,,0.81,1.12999999523163,0.810000002384186,0.810000002384186,0.810000002384186,0.810000002384186,0.649999976158142,
"SOYA BEANS",40,"CONGO LARGE",21,,1.4,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,
"SOYA BEANS",40,"MUDU SMALL",30,,0.931,0.732999980449677,1.13800001144409,1.11000001430511,0.930999994277954,0.930999994277954,0.930999994277954,
"SOYA BEANS",40,"MUDU LARGE",31,,1.24,1.22000002861023,1.16799998283386,1.29499995708466,1.24000000953674,1.24000000953674,1.24000000953674,
"SOYA BEANS",40,"DERICA SMALL",40,,0.44,0.439999997615814,0.569999992847443,0.439999997615814,0.439999997615814,0.439999997615814,0.310000002384186,
"SOYA BEANS",40,"DERICA MEDIUM",41,,0.618,0.617999970912933,0.620000004768372,0.617999970912933,0.617999970912933,0.617999970912933,0.615000009536743,
"SOYA BEANS",40,"DERICA LARGE",42,,1.188,1.18799996376038,0.654999971389771,1.18799996376038,1.71000003814697,1.18799996376038,1.19200003147125,
"SOYA BEANS",40,"DERICA VERY LARGE",43,,1.777,1.77699995040894,1.77699995040894,1.77699995040894,1.7849999666214,1.79999995231628,1.74500000476837,
"SOYA BEANS",40,"TIYA SMALL",50,,0.477,0.476999998092651,0.476999998092651,0.476999998092651,0.476999998092651,0.476999998092651,0.476999998092651,"Used milk cup ratio, garri"
"SOYA BEANS",40,"TIYA MEDIUM",51,,1.185,1.18499994277954,1.18499994277954,1.18499994277954,1.18499994277954,1.18499994277954,1.18499994277954,
"SOYA BEANS",40,"TIYA LARGE",52,,2.4,2.40000009536743,2.40000009536743,2.40000009536743,2.40000009536743,2.40000009536743,2.40000009536743,
"SOYA BEANS",40,"KOBIOWU SMALL",60,,0.605,0.605000019073486,0.605000019073486,0.605000019073486,0.605000019073486,0.605000019073486,0.605000019073486,
"SOYA BEANS",40,"KOBIOWU MEDIUM",61,,1.115,1.11500000953674,1.11500000953674,1.11500000953674,1.11500000953674,1.11500000953674,1.11500000953674,
"SOYA BEANS",40,"KOBIOWU LARGE",62,,1.215,1.2150000333786,1.2150000333786,1.2150000333786,1.2150000333786,1.2150000333786,1.2150000333786,
"BROWN BEANS",41,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"BROWN BEANS",41,"PAINT RUBBER",11,,3.541,3.72000002861023,3.54099988937378,3.54099988937378,3.55299997329712,3.45000004768372,3.59500002861023,
"BROWN BEANS",41,"MILK CUP",12,,0.146,0.146999999880791,0.135000005364418,0.157000005245209,0.140000000596046,0.145999997854233,0.148000001907349,
"BROWN BEANS",41,"CIGARETTE CUP",13,,0.203,0.202999994158745,0.202999994158745,0.202999994158745,0.212999999523163,0.185000002384186,0.202999994158745,
"BROWN BEANS",41,"TIN",14,,14.762,16.5,14.7620000839233,14.7620000839233,13.0249996185303,14.7620000839233,14.7620000839233,
"BROWN BEANS",41,"CONGO SMALL",20,,0.845,1.23000001907349,0.845000028610229,0.845000028610229,0.845000028610229,0.845000028610229,0.65200001001358,
"BROWN BEANS",41,"CONGO LARGE",21,,1.352,1.44000005722046,1.35199999809265,1.35199999809265,1.35199999809265,1.35199999809265,1.32299995422363,
"BROWN BEANS",41,"MUDU SMALL",30,,1.087,1.02999997138977,1.14499998092651,1.08700001239777,1.08700001239777,1.08700001239777,1.08700001239777,
"BROWN BEANS",41,"MUDU LARGE",31,,1.264,1.26400005817413,1.18599998950958,1.30299997329712,1.26400005817413,1.26400005817413,1.26400005817413,
"BROWN BEANS",41,"DERICA SMALL",40,,0.228,0.228000000119209,0.228000000119209,0.228000000119209,0.228000000119209,0.131999999284744,0.321999996900558,
"BROWN BEANS",41,"DERICA MEDIUM",41,,0.592,0.592000007629395,0.524999976158142,0.592000007629395,0.592000007629395,0.592000007629395,0.660000026226044,
"BROWN BEANS",41,"DERICA LARGE",42,,1.685,1.68499994277954,1.68499994277954,1.68499994277954,1.69500005245209,1.682000041008,1.68499994277954,
"BROWN BEANS",41,"DERICA VERY LARGE",43,,1.766,1.76600003242493,1.76600003242493,1.76600003242493,1.75800001621246,1.76600003242493,1.77499997615814,
"BROWN BEANS",41,"TIYA SMALL",50,,0.478,0.477999985218048,0.477999985218048,0.477999985218048,0.477999985218048,0.477999985218048,0.477999985218048,"Used milk cup ratio, garri"
"BROWN BEANS",41,"TIYA MEDIUM",51,,1.607,1.60699999332428,1.60699999332428,1.60699999332428,1.60699999332428,1.60699999332428,1.60699999332428,
"BROWN BEANS",41,"TIYA LARGE",52,,2.465,2.46499991416931,2.46499991416931,2.46499991416931,2.46499991416931,2.46499991416931,2.46499991416931,
"BROWN BEANS",41,"KOBIOWU MEDIUM",61,,0.808,0.808000028133392,0.808000028133392,0.808000028133392,0.808000028133392,0.808000028133392,0.808000028133392,
"BROWN BEANS",41,"KOBIOWU LARGE",62,,1.185,1.18499994277954,1.18499994277954,1.18499994277954,1.18499994277954,1.18499994277954,1.18499994277954,
"WHITE BEANS",42,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"WHITE BEANS",42,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"WHITE BEANS",42,"PAINT RUBBER",11,,3.485,3.57500004768372,3.48499989509583,3.48499989509583,3.71000003814697,3.26300001144409,3.5,
"WHITE BEANS",42,"MILK CUP",12,,0.135,0.135000005364418,0.125,0.150000005960464,0.127000004053116,0.135000005364418,0.14300000667572,
"WHITE BEANS",42,"CIGARETTE CUP",13,,0.19,0.189999997615814,0.189999997615814,0.189999997615814,0.207000002264977,0.172000005841255,0.189999997615814,
"WHITE BEANS",42,"TIN",14,,11.485,10.7569999694824,11.4849996566772,11.4849996566772,12.9399995803833,11.4849996566772,11.4849996566772,
"WHITE BEANS",42,"CONGO SMALL",20,,0.64,0.639999985694885,0.639999985694885,0.639999985694885,0.639999985694885,0.639999985694885,0.639999985694885,
"WHITE BEANS",42,"CONGO LARGE",21,,1.333,1.33299994468689,1.33299994468689,1.33299994468689,1.33299994468689,1.33299994468689,1.33299994468689,
"WHITE BEANS",42,"MUDU SMALL",30,,0.91,0.751999974250793,1.06500005722046,1.07500004768372,0.910000026226044,0.910000026226044,0.910000026226044,
"WHITE BEANS",42,"MUDU LARGE",31,,1.219,1.21899998188019,1.17999994754791,1.24500000476837,1.21899998188019,1.21899998188019,1.21899998188019,
"WHITE BEANS",42,"DERICA SMALL",40,,0.204,0.203999996185303,0.203999996185303,0.203999996185303,0.203999996185303,0.140000000596046,0.300000011920929,
"WHITE BEANS",42,"DERICA MEDIUM",41,,0.563,0.563000023365021,0.547999978065491,0.563000023365021,0.563000023365021,0.563000023365021,0.605000019073486,
"WHITE BEANS",42,"DERICA LARGE",42,,1.248,1.24800002574921,0.639999985694885,1.24800002574921,1.64999997615814,1.63999998569489,0.670000016689301,
"WHITE BEANS",42,"DERICA VERY LARGE",43,,1.719,1.71899998188019,1.71899998188019,1.71899998188019,1.73800003528595,1.67999994754791,1.72000002861023,
"WHITE BEANS",42,"TIYA SMALL",50,,0.443,0.442999988794327,0.442999988794327,0.442999988794327,0.442999988794327,0.442999988794327,0.442999988794327,"Used milk cup ratio, garri"
"WHITE BEANS",42,"TIYA MEDIUM",51,,1.543,1.54299998283386,1.54299998283386,1.54299998283386,1.54299998283386,1.54299998283386,1.54299998283386,
"WHITE BEANS",42,"TIYA LARGE",52,,2.34,2.33999991416931,2.33999991416931,2.33999991416931,2.33999991416931,2.33999991416931,2.33999991416931,
"WHITE BEANS",42,"KOBIOWU SMALL",60,,0.595,0.595000028610229,0.595000028610229,0.595000028610229,0.595000028610229,0.595000028610229,0.595000028610229,
"WHITE BEANS",42,"KOBIOWU MEDIUM",61,,1.1,1.10000002384186,1.10000002384186,1.10000002384186,1.10000002384186,1.10000002384186,1.10000002384186,
"WHITE BEANS",42,"KOBIOWU LARGE",62,,1.23,1.23000001907349,1.23000001907349,1.23000001907349,1.23000001907349,1.23000001907349,1.23000001907349,
"WHITE BEANS",42,"BOWL SMALL",70,,1.325,1.32500004768372,1.32500004768372,1.32500004768372,1.32500004768372,1.32500004768372,1.32500004768372,
"WHITE BEANS",42,"BOWL MEDIUM",71,,1.64,1.63999998569489,1.63999998569489,1.63999998569489,1.63999998569489,1.63999998569489,1.63999998569489,
"WHITE BEANS",42,"BOWL LARGE",72,,2.075,2.07500004768372,2.07500004768372,2.07500004768372,2.07500004768372,2.07500004768372,2.07500004768372,
"GROUNDNUTS (UNSHELLED)",43,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"GROUNDNUTS (UNSHELLED)",43,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"GROUNDNUTS (UNSHELLED)",43,"PAINT RUBBER",11,,1.932,1.72699999809265,1.932000041008,1.932000041008,2.30200004577637,1.932000041008,1.68499994277954,
"GROUNDNUTS (UNSHELLED)",43,"MILK CUP",12,,0.078,0.0700000002980232,0.068000003695488,0.0520000010728836,0.123999997973442,0.0780000016093254,0.0750000029802322,
"GROUNDNUTS (UNSHELLED)",43,"CIGARETTE CUP",13,,0.079,0.0790000036358833,0.0790000036358833,0.0790000036358833,0.0790000036358833,0.0790000036358833,0.0790000036358833,"Used milk cup ratio, garri"
"GROUNDNUTS (UNSHELLED)",43,"TIN",14,,8.798,8.79800033569336,8.79800033569336,8.79800033569336,8.79800033569336,8.79800033569336,8.79800033569336,"Used milk cup ratio, garri"
"GROUNDNUTS (UNSHELLED)",43,"CONGO SMALL",20,,0.396,0.381999999284744,0.395999997854233,0.395999997854233,0.395999997854233,0.395999997854233,0.409999996423721,
"GROUNDNUTS (UNSHELLED)",43,"CONGO LARGE",21,,0.77,0.769999980926514,0.769999980926514,0.769999980926514,0.769999980926514,0.769999980926514,0.769999980926514,
"GROUNDNUTS (UNSHELLED)",43,"MUDU SMALL",30,,0.412,0.44200000166893,0.33500000834465,0.419999986886978,0.412000000476837,0.412000000476837,0.412000000476837,
"GROUNDNUTS (UNSHELLED)",43,"MUDU LARGE",31,,0.636,0.584999978542328,0.764999985694885,0.59799998998642,0.635999977588654,0.635999977588654,0.635999977588654,
"GROUNDNUTS (UNSHELLED)",43,"DERICA SMALL",40,,0.063,0.063000001013279,0.063000001013279,0.063000001013279,0.0689999982714653,0.063000001013279,0.0500000007450581,
"GROUNDNUTS (UNSHELLED)",43,"DERICA MEDIUM",41,,0.187,0.187000006437302,0.159999996423721,0.109999999403954,0.187000006437302,0.187000006437302,0.28999999165535,
"GROUNDNUTS (UNSHELLED)",43,"DERICA LARGE",42,,0.483,0.483000010251999,0.33500000834465,0.314999997615814,0.483000010251999,0.483000010251999,0.800000011920929,
"GROUNDNUTS (UNSHELLED)",43,"DERICA VERY LARGE",43,,1.171,1.1710000038147,1.1710000038147,1.1710000038147,1.1710000038147,1.1710000038147,1.1710000038147,
"GROUNDNUTS (UNSHELLED)",43,"TIYA SMALL",50,,0.255,0.254999995231628,0.254999995231628,0.254999995231628,0.254999995231628,0.254999995231628,0.254999995231628,"Used milk cup ratio, garri"
"GROUNDNUTS (UNSHELLED)",43,"TIYA MEDIUM",51,,0.47,0.469999998807907,0.469999998807907,0.469999998807907,0.469999998807907,0.469999998807907,0.469999998807907,
"GROUNDNUTS (UNSHELLED)",43,"TIYA LARGE",52,,0.717,0.717000007629395,0.717000007629395,0.717000007629395,0.717000007629395,0.717000007629395,0.717000007629395,
"GROUNDNUTS (UNSHELLED)",43,"KOBIOWU MEDIUM",61,,0.45,0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,0.449999988079071,
"GROUNDNUTS (UNSHELLED)",43,"KOBIOWU LARGE",62,,0.94,0.939999997615814,0.939999997615814,0.939999997615814,0.939999997615814,0.939999997615814,0.939999997615814,
"GROUNDNUTS (UNSHELLED)",43,"HEAP SMALL",90,,0.3,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,
"GROUNDNUTS (UNSHELLED)",43,"HEAP MEDIUM",91,,0.465,0.465000003576279,0.465000003576279,0.465000003576279,0.465000003576279,0.465000003576279,0.465000003576279,
"GROUNDNUTS (UNSHELLED)",43,"HEAP LARGE",92,,0.72,0.720000028610229,0.720000028610229,0.720000028610229,0.720000028610229,0.720000028610229,0.720000028610229,
"GROUNDNUTS (SHELLED)",44,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"GROUNDNUTS (SHELLED)",44,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"GROUNDNUTS (SHELLED)",44,,4,,0.01,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,
"GROUNDNUTS (SHELLED)",44,"PAINT RUBBER",11,,3.052,3.11999988555908,3.05200004577637,3.05200004577637,2.81800007820129,3.1489999294281,3.16499996185303,
"GROUNDNUTS (SHELLED)",44,"MILK CUP",12,,0.127,0.129999995231628,0.123999997973442,0.119999997317791,0.142000004649162,0.127000004053116,0.125,
"GROUNDNUTS (SHELLED)",44,"CIGARETTE CUP",13,,0.158,0.158000007271767,0.158000007271767,0.158000007271767,0.155000001192093,0.159999996423721,0.158000007271767,
"GROUNDNUTS (SHELLED)",44,"TIN",14,,11.023,12.8450002670288,11.0229997634888,11.0229997634888,9.19999980926514,11.0229997634888,11.0229997634888,
"GROUNDNUTS (SHELLED)",44,"CONGO SMALL",20,,0.922,1.07700002193451,0.921999990940094,0.921999990940094,0.921999990940094,0.921999990940094,0.610000014305115,
"GROUNDNUTS (SHELLED)",44,"CONGO LARGE",21,,1.268,1.26800000667572,1.26800000667572,1.26800000667572,1.26800000667572,1.26800000667572,1.26800000667572,
"GROUNDNUTS (SHELLED)",44,"MUDU SMALL",30,,0.8,0.694999992847443,0.957000017166138,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,
"GROUNDNUTS (SHELLED)",44,"MUDU LARGE",31,,1.128,1.24500000476837,1.02300000190735,1.15799999237061,1.12800002098084,1.12800002098084,1.12800002098084,
"GROUNDNUTS (SHELLED)",44,"DERICA SMALL",40,,0.188,0.187999993562698,0.187999993562698,0.270000010728836,0.187999993562698,0.146999999880791,0.270000010728836,
"GROUNDNUTS (SHELLED)",44,"DERICA MEDIUM",41,,0.515,0.514999985694885,0.514999985694885,0.514999985694885,0.514999985694885,0.514999985694885,0.514999985694885,
"GROUNDNUTS (SHELLED)",44,"DERICA LARGE",42,,0.813,0.813000023365021,0.644999980926514,0.644999980926514,1.34500002861023,0.813000023365021,0.615000009536743,
"GROUNDNUTS (SHELLED)",44,"DERICA VERY LARGE",43,,1.503,1.50300002098084,1.50300002098084,1.50300002098084,1.44200003147125,1.53999996185303,1.54999995231628,
"GROUNDNUTS (SHELLED)",44,"TIYA SMALL",50,,0.418,0.418000012636185,0.418000012636185,0.418000012636185,0.418000012636185,0.418000012636185,0.418000012636185,"Used milk cup ratio, garri"
"GROUNDNUTS (SHELLED)",44,"TIYA MEDIUM",51,,1.3,1.29999995231628,1.29999995231628,1.29999995231628,1.29999995231628,1.29999995231628,1.29999995231628,
"GROUNDNUTS (SHELLED)",44,"TIYA LARGE",52,,2.16,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,2.16000008583069,
"GROUNDNUTS (SHELLED)",44,"KOBIOWU MEDIUM",61,,0.534,0.533999979496002,0.533999979496002,0.533999979496002,0.533999979496002,0.533999979496002,0.533999979496002,"Used milk cup ratio, garri"
"GROUNDNUTS (SHELLED)",44,"KOBIOWU LARGE",62,,0.92,0.920000016689301,0.920000016689301,0.920000016689301,0.920000016689301,0.920000016689301,0.920000016689301,"Used milk cup ratio, garri"
,45,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"COCONUT",46,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"COCONUT",46,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"COCONUT",46,"PIECE SMALL",80,,0.31,0.310000002384186,0.310000002384186,0.310000002384186,0.310000002384186,0.310000002384186,0.310000002384186,
"COCONUT",46,"PIECE MEDIUM",81,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
"COCONUT",46,"PIECE LARGE",82,,0.825,0.824999988079071,0.824999988079071,0.824999988079071,0.824999988079071,0.824999988079071,0.824999988079071,
"COCONUT",46,"HEAP SMALL",90,,1.5,1.5,1.5,1.5,1.5,1.5,1.5,"Used 3, 5, 7 medium pieces for heaps"
"COCONUT",46,"HEAP MEDIUM",91,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,"Used 3, 5, 7 medium pieces for heaps"
"COCONUT",46,"HEAP LARGE",92,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,"Used 3, 5, 7 medium pieces for heaps"
"KOLANUT",47,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"KOLANUT",47,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"KOLANUT",47,"PIECE SMALL",80,,0.015,0.0149999996647239,0.0149999996647239,0.0149999996647239,0.0149999996647239,0.0149999996647239,0.0149999996647239,
"KOLANUT",47,"PIECE MEDIUM",81,,0.02,0.0199999995529652,0.0199999995529652,0.0199999995529652,0.0199999995529652,0.0199999995529652,0.0199999995529652,
"KOLANUT",47,"PIECE LARGE",82,,0.025,0.025000000372529,0.025000000372529,0.025000000372529,0.025000000372529,0.025000000372529,0.025000000372529,
"KOLANUT",47,"HEAP SMALL",90,,0.06,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,"Used 3, 5, 7 medium pieces for heaps"
"KOLANUT",47,"HEAP MEDIUM",91,,0.1,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,"Used 3, 5, 7 medium pieces for heaps"
"KOLANUT",47,"HEAP LARGE",92,,0.14,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,0.140000000596046,"Used 3, 5, 7 medium pieces for heaps"
,48,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"PALM OIL",50,"LITRE (L)",3,,1,1,1,1,1,1,1,
"PALM OIL",50,,4,,0.01,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,
"PALM OIL",50,"MILK CUP",12,,0.08,0.0799999982118607,0.0799999982118607,0.0799999982118607,0.0799999982118607,0.0799999982118607,0.0799999982118607,
,51,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
,51,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"GROUNDUT OIL",52,"LITRE (L)",3,,1,1,1,1,1,1,1,
"GROUNDUT OIL",52,,4,,0.01,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,
"GROUNDUT OIL",52,"MILK CUP",12,,0.08,0.0799999982118607,0.0799999982118607,0.0799999982118607,0.0799999982118607,0.0799999982118607,0.0799999982118607,
,53,"LITRE (L)",3,,1,1,1,1,1,1,1,
,53,,4,,0.01,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,
,54,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
,54,"LITRE (L)",3,,1,1,1,1,1,1,1,
,55,"LITRE (L)",3,,1,1,1,1,1,1,1,
,55,,4,,0.01,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,
,56,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
,56,"LITRE (L)",3,,1,1,1,1,1,1,1,
,56,,4,,0.01,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,
"BANANA",60,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"BANANA",60,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"BANANA",60,"PIECE SMALL",80,,0.05,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,
"BANANA",60,"PIECE MEDIUM",81,,0.06,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,
"BANANA",60,"PIECE LARGE",82,,0.07,0.0700000002980232,0.0700000002980232,0.0700000002980232,0.0700000002980232,0.0700000002980232,0.0700000002980232,
"BANANA",60,"BUNCH SMALL",100,,0.445,0.444999992847443,0.444999992847443,0.444999992847443,0.444999992847443,0.444999992847443,0.444999992847443,
"BANANA",60,"BUNCH MEDIUM",101,,1.345,1.34500002861023,1.34500002861023,1.34500002861023,1.34500002861023,1.34500002861023,1.34500002861023,
"BANANA",60,"BUNCH LARGE",102,,2.12,2.11999988555908,2.11999988555908,2.11999988555908,2.11999988555908,2.11999988555908,2.11999988555908,
"BANANA",60,"STALK SMALL",110,,5.07,5.07000017166138,5.07000017166138,5.07000017166138,5.07000017166138,5.07000017166138,5.07000017166138,
"BANANA",60,"STALK MEDIUM",111,,7.14,7.1399998664856,7.1399998664856,7.1399998664856,7.1399998664856,7.1399998664856,7.1399998664856,
"BANANA",60,"STALK LARGE",112,,21.62,21.6200008392334,21.6200008392334,21.6200008392334,21.6200008392334,21.6200008392334,21.6200008392334,
"ORANGE/TANGERINE",61,"KILOGRAM (KG)",1,,1,1,1,1,1,1,1,
"ORANGE/TANGERINE",61,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"ORANGE/TANGERINE",61,"BIN/BASKET",10,,6.005,6.00500011444092,6.00500011444092,6.00500011444092,6.00500011444092,6.00500011444092,6.00500011444092,
"ORANGE/TANGERINE",61,"BOWL SMALL",70,,0.336,0.335999995470047,0.335999995470047,0.335999995470047,0.335999995470047,0.335999995470047,0.335999995470047,
"ORANGE/TANGERINE",61,"BOWL MEDIUM",71,,0.618,0.666999995708466,0.617999970912933,0.519999980926514,0.617999970912933,0.617999970912933,0.617999970912933,
"ORANGE/TANGERINE",61,"BOWL LARGE",72,,1.635,1.63499999046326,2.375,0.894999980926514,1.63499999046326,1.63499999046326,1.63499999046326,
"ORANGE/TANGERINE",61,"PIECE SMALL",80,,0.17,0.170000001788139,0.170000001788139,0.170000001788139,0.170000001788139,0.170000001788139,0.170000001788139,
"ORANGE/TANGERINE",61,"PIECE MEDIUM",81,,0.285,0.284999996423721,0.284999996423721,0.284999996423721,0.284999996423721,0.284999996423721,0.284999996423721,
"ORANGE/TANGERINE",61,"PIECE LARGE",82,,0.42,0.419999986886978,0.419999986886978,0.419999986886978,0.419999986886978,0.419999986886978,0.419999986886978,
"ORANGE/TANGERINE",61,"HEAP SMALL",90,,0.84,0.839999973773956,0.839999973773956,0.839999973773956,0.839999973773956,0.839999973773956,0.839999973773956,
"ORANGE/TANGERINE",61,"HEAP MEDIUM",91,,1.185,1.18499994277954,1.18499994277954,1.18499994277954,1.18499994277954,1.18499994277954,1.18499994277954,
"ORANGE/TANGERINE",61,"HEAP LARGE",92,,1.195,1.19500005245209,1.19500005245209,1.19500005245209,1.19500005245209,1.19500005245209,1.19500005245209,
"MANGO",62,"BIN/BASKET",10,,5.31,5.30999994277954,5.30999994277954,5.30999994277954,5.30999994277954,5.30999994277954,5.30999994277954,
"MANGO",62,"BOWL SMALL",70,,0.74,0.740000009536743,0.740000009536743,0.740000009536743,0.740000009536743,0.740000009536743,0.740000009536743,
"MANGO",62,"BOWL MEDIUM",71,,1.287,1.28699994087219,1.38499999046326,1.23699998855591,1.28699994087219,1.28699994087219,1.28699994087219,
"MANGO",62,"BOWL LARGE",72,,2.203,2.20300006866455,2.38499999046326,2.01999998092651,2.20300006866455,2.20300006866455,2.20300006866455,
"MANGO",62,"PIECE SMALL",80,,0.49,0.490000009536743,0.490000009536743,0.490000009536743,0.490000009536743,0.490000009536743,0.490000009536743,
"MANGO",62,"PIECE MEDIUM",81,,0.74,0.740000009536743,0.740000009536743,0.740000009536743,0.740000009536743,0.740000009536743,0.740000009536743,
"MANGO",62,"PIECE LARGE",82,,1.275,1.27499997615814,1.27499997615814,1.27499997615814,1.27499997615814,1.27499997615814,1.27499997615814,
"MANGO",62,"HEAP SMALL",90,,0.425,0.425000011920929,0.425000011920929,0.425000011920929,0.425000011920929,0.425000011920929,0.425000011920929,
"MANGO",62,"HEAP MEDIUM",91,,0.705,0.704999983310699,0.704999983310699,0.704999983310699,0.704999983310699,0.704999983310699,0.704999983310699,
"MANGO",62,"HEAP LARGE",92,,1.775,1.77499997615814,1.77499997615814,1.77499997615814,1.77499997615814,1.77499997615814,1.77499997615814,
"AVOCADO",63,"GRAMS (G)",2,,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"AVOCADO",63,"BIN/BASKET",10,,3.815,3.81500005722046,3.81500005722046,3.81500005722046,3.81500005722046,3.81500005722046,3.81500005722046,
