"zone","state","lga","sector","ea","group_cd","c3q1","c3q2","c3q3","c3q3b","c3q4","c3q5","c3q6"
1,22,2201,2,422,312,2,,,,,,
1,22,2201,2,422,313,1,6,2,,10,0,3
1,22,2201,2,422,314,2,,,,,,
1,22,2201,2,422,315,2,,,,,,
1,22,2203,2,266,301,2,,,,,,
1,22,2203,2,266,302,2,,,,,,
1,22,2203,2,266,303,2,,,,,,
1,22,2203,2,266,304,1,5,1,,50,0,12
1,22,2203,2,266,305,1,10,1,,30,30,0
1,22,2203,2,266,306,1,4,1,,60,20,60
1,22,2203,2,266,307,1,2,4,,50,20,25
1,22,2203,2,266,308,2,,,,,,
1,22,2203,2,266,309,2,,,,,,
1,22,2203,2,266,310,2,,,,,,
1,22,2203,2,266,311,1,5,3,,100,38,22
1,22,2203,2,266,312,2,,,,,,
1,22,2203,2,266,313,1,29,1,,10,2,5
1,22,2203,2,266,314,2,,,,,,
1,22,2203,2,266,315,2,,,,,,
1,22,2203,2,530,301,2,,,,,,
1,22,2203,2,530,302,2,,,,,,
1,22,2203,2,530,303,2,,,,,,
1,22,2203,2,530,304,1,5,1,,150,50,50
1,22,2203,2,530,305,1,2,1,,100,100,35
1,22,2203,2,530,306,1,1,2,,250,150,250
1,22,2203,2,530,307,1,2,1,,500,250,200
1,22,2203,2,530,308,1,3,5,,200,100,75
1,22,2203,2,530,309,2,,,,,,
1,22,2203,2,530,310,2,,,,,,
1,22,2203,2,530,311,1,7,3,,200,50,50
1,22,2203,2,530,312,2,,,,,,
1,22,2203,2,530,313,1,1,1,,25,0,15
1,22,2203,2,530,314,2,,,,,,
1,22,2203,2,530,315,2,,,,,,
1,22,2205,2,664,301,2,,,,,,
1,22,2205,2,664,302,2,,,,,,
1,22,2205,2,664,303,2,,,,,,
1,22,2205,2,664,304,2,,,,,,
1,22,2205,2,664,305,2,,,,,,
1,22,2205,2,664,306,1,1,2,,50,0,50
1,22,2205,2,664,307,1,2,3,,100,70,70
1,22,2205,2,664,308,2,,,,,,
1,22,2205,2,664,309,2,,,,,,
1,22,2205,2,664,310,2,,,,,,
1,22,2205,2,664,311,1,2,4,,30,15,0
1,22,2205,2,664,312,2,,,,,,
1,22,2205,2,664,313,1,1,1,,10,0,5
1,22,2205,2,664,314,2,,,,,,
1,22,2205,2,664,315,2,,,,,,
1,22,2205,2,2432,301,2,,,,,,
1,22,2205,2,2432,302,2,,,,,,
1,22,2205,2,2432,303,2,,,,,,
1,22,2205,2,2432,304,2,,,,,,
1,22,2205,2,2432,305,1,3,1,,70,70,20
1,22,2205,2,2432,306,1,4,1,,100,70,100
1,22,2205,2,2432,307,1,3,3,,200,50,33
1,22,2205,2,2432,308,2,,,,,,
1,22,2205,2,2432,309,2,,,,,,
1,22,2205,2,2432,310,2,,,,,,
1,22,2205,2,2432,311,1,7,3,,200,50,0
1,22,2205,2,2432,312,2,,,,,,
1,22,2205,2,2432,313,1,3,2,,20,0,0
1,22,2205,2,2432,314,2,,,,,,
1,22,2205,2,2432,315,2,,,,,,
1,22,2209,1,792,301,2,,,,,,
1,22,2209,1,792,302,1,2,2,,50,15,5
1,22,2209,1,792,303,1,5,1,,100,60,20
1,22,2209,1,792,304,1,5,1,,100,70,30
1,22,2209,1,792,305,1,15,1,,30,30,5
1,22,2209,1,792,306,1,100,1,,40,25,40
1,22,2209,1,792,307,1,3,4,,350,180,40
1,22,2209,1,792,308,2,,,,,,
1,22,2209,1,792,309,2,,,,,,
1,22,2209,1,792,310,2,,,,,,
1,22,2209,1,792,311,1,20,3,,200,50,30
1,22,2209,1,792,312,1,1,5,,2,0,0
1,22,2209,1,792,313,1,1,2,,25,0,10
1,22,2209,1,792,314,2,,,,,,
1,22,2209,1,792,315,2,,,,,,
1,22,2211,2,594,301,2,,,,,,
1,22,2211,2,594,302,2,,,,,,
1,22,2211,2,594,303,2,,,,,,
1,22,2211,2,594,304,2,,,,,,
1,22,2211,2,594,305,2,,,,,,
1,22,2211,2,594,306,1,2,5,,50,0,50
1,22,2211,2,594,307,1,2,4,,200,70,150
1,22,2211,2,594,308,2,,,,,,
1,22,2211,2,594,309,2,,,,,,
1,22,2211,2,594,310,2,,,,,,
1,22,2211,2,594,311,1,2,3,,40,5,8
1,22,2211,2,594,312,2,,,,,,
1,22,2211,2,594,313,2,,,,,,
1,22,2211,2,594,314,2,,,,,,
1,22,2211,2,594,315,2,,,,,,
1,22,2211,1,806,301,1,1,3,,5,1,0
1,22,2211,1,806,302,1,1,1,,20,6,0
1,22,2211,1,806,303,2,,,,,,
1,22,2211,1,806,304,2,,,,,,
1,22,2211,1,806,305,1,10,1,,150,150,30
1,22,2211,1,806,306,2,,,,,,
1,22,2211,1,806,307,1,2,5,,1000,300,500
1,22,2211,1,806,308,2,,,,,,
1,22,2211,1,806,309,1,1,2,,7,2,0
1,22,2211,1,806,310,1,1,2,,8,0,0
1,22,2211,1,806,311,1,1,3,,250,50,0
1,22,2211,1,806,312,2,,,,,,
1,22,2211,1,806,313,2,,,,,,
1,22,2211,1,806,314,2,,,,,,
1,22,2211,1,806,315,2,,,,,,
1,22,2214,2,1354,301,2,,,,,,
1,22,2214,2,1354,302,2,,,,,,
1,22,2214,2,1354,303,2,,,,,,
1,22,2214,2,1354,304,2,,,,,,
1,22,2214,2,1354,305,1,3,1,,30,30,0
1,22,2214,2,1354,306,1,3,1,,74,48,74
1,22,2214,2,1354,307,1,2,4,,200,79,110
1,22,2214,2,1354,308,2,,,,,,
1,22,2214,2,1354,309,2,,,,,,
1,22,2214,2,1354,310,2,,,,,,
1,22,2214,2,1354,311,1,4,3,,200,50,0
1,22,2214,2,1354,312,2,,,,,,
1,22,2214,2,1354,313,1,1,2,,50,0,15
1,22,2214,2,1354,314,2,,,,,,
1,22,2214,2,1354,315,2,,,,,,
1,22,2216,1,428,301,2,,,,,,
1,22,2216,1,428,302,2,,,,,,
1,22,2216,1,428,303,1,100,3,,50,45,25
1,22,2216,1,428,304,1,200,1,,100,75,60
1,22,2216,1,428,305,1,50,1,,100,100,40
1,22,2216,1,428,306,1,200,1,,120,70,120
1,22,2216,1,428,307,1,5,1,,2000,1200,80
1,22,2216,1,428,308,1,150,2,,100,60,40
1,22,2216,1,428,309,2,,,,,,
1,22,2216,1,428,310,1,10,1,,10,4,2
1,22,2216,1,428,311,1,10,3,,15,7,3
1,22,2216,1,428,312,2,,,,,,
1,22,2216,1,428,313,1,20,1,,10,0,10
1,22,2216,1,428,314,2,,,,,,
1,22,2216,1,428,315,2,,,,,,
1,22,2218,2,596,301,1,1,5,,1000,400,500
1,22,2218,2,596,302,1,3,2,,60,20,20
1,22,2218,2,596,303,1,3,2,,30,9,10
1,22,2218,2,596,304,1,3,1,,45,35,20
1,22,2218,2,596,305,1,4,1,,50,50,10
1,22,2218,2,596,306,1,5,2,,58,28,58
1,22,2218,2,596,307,1,2,4,,500,200,300
1,22,2218,2,596,308,1,5,1,,80,50,30
1,22,2218,2,596,309,2,,,,,,
1,22,2218,2,596,310,2,,,,,,
1,22,2218,2,596,311,1,6,3,,60,20,20
1,22,2218,2,596,312,2,,,,,,
1,22,2218,2,596,313,1,3,1,,30,5,20
1,22,2218,2,596,314,2,,,,,,
1,22,2218,2,596,315,2,,,,,,
1,22,2220,1,1296,301,1,1,3,,15,3,0
1,22,2220,1,1296,302,1,3,2,,20,7,0
1,22,2220,1,1296,303,1,5,2,,28,18,5
1,22,2220,1,1296,304,1,4,1,,55,43,7
1,22,2220,1,1296,305,1,18,1,,50,50,20
1,22,2220,1,1296,306,1,1,4,,188,18,150
1,22,2220,1,1296,307,1,4,3,,150,50,5
1,22,2220,1,1296,308,2,,,,,,
1,22,2220,1,1296,309,2,,,,,,
1,22,2220,1,1296,310,2,,,,,,
1,22,2220,1,1296,311,1,14,3,,150,50,60
1,22,2220,1,1296,312,2,,,,,,
1,22,2220,1,1296,313,1,1,1,,30,0,0
1,22,2220,1,1296,314,2,,,,,,
1,22,2220,1,1296,315,2,,,,,,
1,23,2302,2,1982,301,2,,,,,,
1,23,2302,2,1982,302,2,,,,,,
1,23,2302,2,1982,303,2,,,,,,
1,23,2302,2,1982,304,2,,,,,,
1,23,2302,2,1982,305,2,,,,,,
1,23,2302,2,1982,306,2,,,,,,
1,23,2302,2,1982,307,2,,,,,,
1,23,2302,2,1982,308,2,,,,,,
1,23,2302,2,1982,309,2,,,,,,
1,23,2302,2,1982,310,2,,,,,,
1,23,2302,2,1982,311,2,,,,,,
1,23,2302,2,1982,312,2,,,,,,
1,23,2302,2,1982,313,1,5,2,,30,0,5
1,23,2302,2,1982,314,2,,,,,,
1,23,2302,2,1982,315,2,,,,,,
1,23,2303,2,2348,301,1,1,1,,10,0,10
1,23,2303,2,2348,302,2,,,,,,
1,23,2303,2,2348,303,2,,,,,,
1,23,2303,2,2348,304,2,,,,,,
1,23,2303,2,2348,305,1,1,2,,12,1,7
1,23,2303,2,2348,306,1,1,2,,10,0,6
1,23,2303,2,2348,307,1,2,2,,400,250,200
1,23,2303,2,2348,308,2,,,,,,
1,23,2303,2,2348,309,2,,,,,,
1,23,2303,2,2348,310,1,4,2,,10,2,4
1,23,2303,2,2348,311,1,4,2,,10,2,5
1,23,2303,2,2348,312,2,,,,,,
1,23,2303,2,2348,313,2,,,,,,
1,23,2303,2,2348,314,2,,,,,,
1,23,2303,2,2348,315,2,,,,,,
1,23,2304,2,322,301,1,1,2,,10,0,0
1,23,2304,2,322,302,2,,,,,,
1,23,2304,2,322,303,1,2,2,,60,25,20
1,23,2304,2,322,304,1,5,1,,55,23,18
1,23,2304,2,322,305,1,2,2,,65,65,0
1,23,2304,2,322,306,1,1,2,,30,0,20
1,23,2304,2,322,307,1,2,1,,300,60,5
1,23,2304,2,322,308,1,1,2,,50,35,10
1,23,2304,2,322,309,1,1,2,,8,4,0
1,23,2304,2,322,310,1,5,3,,5,1,0
1,23,2304,2,322,311,1,5,3,,120,25,0
1,23,2304,2,322,312,2,,,,,,
1,23,2304,2,322,313,1,1,2,,10,0,10
1,23,2304,2,322,314,2,,,,,,
1,23,2304,2,322,315,2,,,,,,
1,23,2306,1,970,301,1,1,1,,120,5,70
1,23,2306,1,970,302,2,,,,,,
1,23,2306,1,970,303,2,,,,,,
1,23,2306,1,970,304,2,,,,,,
1,23,2306,1,970,305,2,,,,,,
1,23,2306,1,970,306,2,,,,,,
1,23,2306,1,970,307,1,2,1,,300,170,35
1,23,2306,1,970,308,2,,,,,,
1,23,2306,1,970,309,2,,,,,,
1,23,2306,1,970,310,2,,,,,,
1,23,2306,1,970,311,2,,,,,,
1,23,2306,1,970,312,2,,,,,,
1,23,2306,1,970,313,1,1,1,,60,10,20
1,23,2306,1,970,314,2,,,,,,
1,23,2306,1,970,315,2,,,,,,
1,23,2307,1,78,301,1,5,6,"Bi- monthly",10,0,2
1,23,2307,1,78,302,2,,,,,,
1,23,2307,1,78,303,2,,,,,,
1,23,2307,1,78,304,2,,,,,,
1,23,2307,1,78,305,2,,,,,,
1,23,2307,1,78,306,2,,,,,,
1,23,2307,1,78,307,1,2,1,,10000,3000,600
1,23,2307,1,78,308,2,,,,,,
1,23,2307,1,78,309,2,,,,,,
1,23,2307,1,78,310,2,,,,,,
1,23,2307,1,78,311,2,,,,,,
1,23,2307,1,78,312,2,,,,,,
1,23,2307,1,78,313,2,,,,,,
1,23,2307,1,78,314,2,,,,,,
1,23,2307,1,78,315,2,,,,,,
1,23,2307,1,2316,301,2,,,,,,
1,23,2307,1,2316,302,2,,,,,,
1,23,2307,1,2316,303,1,1,2,,65,20,10
1,23,2307,1,2316,304,2,,,,,,
1,23,2307,1,2316,305,2,,,,,,
1,23,2307,1,2316,306,2,,,,,,
1,23,2307,1,2316,307,1,1,1,,150,42,110
1,23,2307,1,2316,308,2,,,,,,
1,23,2307,1,2316,309,2,,,,,,
1,23,2307,1,2316,310,2,,,,,,
1,23,2307,1,2316,311,1,3,3,,300,100,26
1,23,2307,1,2316,312,2,,,,,,
1,23,2307,1,2316,313,2,,,,,,
1,23,2307,1,2316,314,2,,,,,,
1,23,2307,1,2316,315,2,,,,,,
1,23,2308,1,556,301,1,1,2,,10,0,5
1,23,2308,1,556,302,2,,,,,,
1,23,2308,1,556,303,2,,,,,,
1,23,2308,1,556,304,1,5,2,,400,150,52
1,23,2308,1,556,305,2,,,,,,
1,23,2308,1,556,306,1,1,2,,50,0,20
1,23,2308,1,556,307,1,2,1,,300,50,10
1,23,2308,1,556,308,2,,,,,,
1,23,2308,1,556,309,2,,,,,,
1,23,2308,1,556,310,2,,,,,,
1,23,2308,1,556,311,2,,,,,,
1,23,2308,1,556,312,2,,,,,,
1,23,2308,1,556,313,1,1,2,,15,0,0
1,23,2308,1,556,314,2,,,,,,
1,23,2308,1,556,315,2,,,,,,
1,23,2308,1,5180,301,1,2,1,,5,2,0
1,23,2308,1,5180,302,2,,,,,,
1,23,2308,1,5180,303,2,,,,,,
1,23,2308,1,5180,304,1,2,1,,15,0,2
1,23,2308,1,5180,305,1,10,1,,200,200,52
1,23,2308,1,5180,306,1,18,1,,360,0,155
1,23,2308,1,5180,307,2,,,,,,
1,23,2308,1,5180,308,2,,,,,,
1,23,2308,1,5180,309,2,,,,,,
1,23,2308,1,5180,310,2,,,,,,
1,23,2308,1,5180,311,1,2,2,,500,280,20
1,23,2308,1,5180,312,2,,,,,,
1,23,2308,1,5180,313,1,1,1,,10,0,0
1,23,2308,1,5180,314,2,,,,,,
1,23,2308,1,5180,315,2,,,,,,
1,23,2309,2,998,301,1,1,2,,30,0,0
1,23,2309,2,998,302,2,,,,,,
1,23,2309,2,998,303,2,,,,,,
1,23,2309,2,998,304,2,,,,,,
1,23,2309,2,998,305,1,1,2,,50,50,21
1,23,2309,2,998,306,1,1,2,,30,10,10
1,23,2309,2,998,307,1,2,2,,100,40,15
1,23,2309,2,998,308,2,,,,,,
1,23,2309,2,998,309,2,,,,,,
1,23,2309,2,998,310,1,1,2,,15,6,0
1,23,2309,2,998,311,1,8,2,,25,5,0
1,23,2309,2,998,312,2,,,,,,
1,23,2309,2,998,313,1,1,2,,27,0,0
1,23,2309,2,998,314,2,,,,,,
1,23,2309,2,998,315,2,,,,,,
1,23,2311,2,516,301,1,1,2,,10,0,0
1,23,2311,2,516,302,2,,,,,,
1,23,2311,2,516,303,2,,,,,,
1,23,2311,2,516,304,1,5,1,,200,80,25
1,23,2311,2,516,305,1,2,2,,100,100,40
1,23,2311,2,516,306,1,1,2,,250,0,150
1,23,2311,2,516,307,1,2,2,,1000,50,20
1,23,2311,2,516,308,1,2,2,,60,40,0
1,23,2311,2,516,309,1,1,2,,6,2,0
1,23,2311,2,516,310,1,9,4,,10,2,0
1,23,2311,2,516,311,1,9,3,,200,60,20
1,23,2311,2,516,312,2,,,,,,
1,23,2311,2,516,313,2,,,,,,
1,23,2311,2,516,314,2,,,,,,
1,23,2311,2,516,315,2,,,,,,
1,23,2315,2,924,301,1,1,2,,50,15,10
1,23,2315,2,924,302,2,,,,,,
1,23,2315,2,924,303,1,5,2,,60,25,5
1,23,2315,2,924,304,1,6,1,,55,15,18
1,23,2315,2,924,305,1,2,2,,60,60,0
1,23,2315,2,924,306,1,1,2,,40,15,20
1,23,2315,2,924,307,1,2,1,,250,80,0
1,23,2315,2,924,308,2,,,,,,
1,23,2315,2,924,309,1,2,2,,13,1,0
1,23,2315,2,924,310,2,,,,,,
1,23,2315,2,924,311,1,3,3,,100,35,0
1,23,2315,2,924,312,2,,,,,,
1,23,2315,2,924,313,1,1,2,,15,0,0
1,23,2315,2,924,314,2,,,,,,
1,23,2315,2,924,315,2,,,,,,
1,23,2316,1,140,301,1,3,2,,10,0,0
1,23,2316,1,140,302,2,,,,,,
1,23,2316,1,140,303,1,10,1,,15,1,0
1,23,2316,1,140,304,2,,,,,,
1,23,2316,1,140,305,1,6,2,,20,20,0
1,23,2316,1,140,306,1,16,2,,25,8,10
1,23,2316,1,140,307,1,2,2,,50,15,10
1,23,2316,1,140,308,1,5,2,,100,40,29
1,23,2316,1,140,309,1,1,2,,8,4,0
1,23,2316,1,140,310,1,1,2,,5,2,1
1,23,2316,1,140,311,1,7,2,,40,15,2
1,23,2316,1,140,312,2,,,,,,
1,23,2316,1,140,313,1,1,2,,10,2,0
1,23,2316,1,140,314,2,,,,,,
1,23,2316,1,140,315,2,,,,,,
6,24,2401,1,766,301,2,,,,,,
6,24,2401,1,766,302,2,,,,,,
6,24,2401,1,766,303,1,1,1,,50,42,17
6,24,2401,1,766,304,2,,,,,,
6,24,2401,1,766,305,2,,,,,,
6,24,2401,1,766,306,1,1,2,,120,40,101
6,24,2401,1,766,307,1,3,2,,520,150,160
6,24,2401,1,766,308,2,,,,,,
6,24,2401,1,766,309,2,,,,,,
6,24,2401,1,766,310,2,,,,,,
6,24,2401,1,766,311,1,1,3,,360,280,149
6,24,2401,1,766,312,2,,,,,,
6,24,2401,1,766,313,1,1,2,,10,3,0
6,24,2401,1,766,314,2,,,,,,
6,24,2401,1,766,315,2,,,,,,
6,24,2403,1,674,301,2,,,,,,
6,24,2403,1,674,302,2,,,,,,
6,24,2403,1,674,303,2,,,,,,
6,24,2403,1,674,304,1,9,1,,35,9,11
6,24,2403,1,674,305,2,,,,,,
6,24,2403,1,674,306,1,1,2,,40,8,26
6,24,2403,1,674,307,1,3,2,,120,30,28
6,24,2403,1,674,308,2,,,,,,
6,24,2403,1,674,309,2,,,,,,
6,24,2403,1,674,310,1,10,6,"Forthnightly",10,3,0
6,24,2403,1,674,311,2,,,,,,
6,24,2403,1,674,312,1,3,3,,14,3,4
6,24,2403,1,674,313,1,10,2,,30,7,0
6,24,2403,1,674,314,2,,,,,,
6,24,2403,1,674,315,1,10,2,,30,4,2
6,24,2403,1,1588,301,1,1,2,,5,2,1
6,24,2403,1,1588,302,2,,,,,,
6,24,2403,1,1588,303,1,2,1,,50,45,40
6,24,2403,1,1588,304,2,,,,,,
6,24,2403,1,1588,305,2,,,,,,
6,24,2403,1,1588,306,1,2,2,,80,20,65
6,24,2403,1,1588,307,1,4,1,,1500,120,35
6,24,2403,1,1588,308,2,,,,,,
6,24,2403,1,1588,309,2,,,,,,
6,24,2403,1,1588,310,1,1,3,,10,4,0
6,24,2403,1,1588,311,1,4,3,,50,15,0
6,24,2403,1,1588,312,2,,,,,,
6,24,2403,1,1588,313,1,1,2,,15,6,0
6,24,2403,1,1588,314,2,,,,,,
6,24,2403,1,1588,315,2,,,,,,
6,24,2403,1,3592,301,2,,,,,,
6,24,2403,1,3592,302,2,,,,,,
6,24,2403,1,3592,303,2,,,,,,
6,24,2403,1,3592,304,2,,,,,,
6,24,2403,1,3592,305,2,,,,,,
6,24,2403,1,3592,306,1,1,2,,50,21,40
6,24,2403,1,3592,307,1,2,1,,5000,2160,550
6,24,2403,1,3592,308,2,,,,,,
6,24,2403,1,3592,309,2,,,,,,
6,24,2403,1,3592,310,2,,,,,,
6,24,2403,1,3592,311,1,2,3,,1000,352,270
6,24,2403,1,3592,312,2,,,,,,
6,24,2403,1,3592,313,1,6,2,,1,0,0
6,24,2403,1,3592,314,2,,,,,,
6,24,2403,1,3592,315,2,,,,,,
6,24,2403,1,7586,301,2,,,,,,
6,24,2403,1,7586,302,2,,,,,,
6,24,2403,1,7586,303,1,1,1,,50,40,25
6,24,2403,1,7586,304,2,,,,,,
6,24,2403,1,7586,305,2,,,,,,
6,24,2403,1,7586,306,1,1,2,,20,8,20
6,24,2403,1,7586,307,1,4,1,,2000,50,100
6,24,2403,1,7586,308,2,,,,,,
6,24,2403,1,7586,309,2,,,,,,
6,24,2403,1,7586,310,2,,,,,,
6,24,2403,1,7586,311,1,1,3,,60,50,24
6,24,2403,1,7586,312,2,,,,,,
6,24,2403,1,7586,313,2,,,,,,
6,24,2403,1,7586,314,2,,,,,,
6,24,2403,1,7586,315,2,,,,,,
6,24,2405,1,134,301,2,,,,,,
6,24,2405,1,134,302,2,,,,,,
6,24,2405,1,134,303,2,,,,,,
6,24,2405,1,134,304,2,,,,,,
6,24,2405,1,134,305,2,,,,,,
6,24,2405,1,134,306,1,1,2,,200,50,25
6,24,2405,1,134,307,1,4,1,,2000,45,20
6,24,2405,1,134,308,2,,,,,,
6,24,2405,1,134,309,2,,,,,,
6,24,2405,1,134,310,2,,,,,,
6,24,2405,1,134,311,1,1,2,,550,80,0
6,24,2405,1,134,312,2,,,,,,
6,24,2405,1,134,313,2,,,,,,
6,24,2405,1,134,314,2,,,,,,
6,24,2405,1,134,315,2,,,,,,
6,24,2407,2,396,301,2,,,,,,
6,24,2407,2,396,302,2,,,,,,
6,24,2407,2,396,303,2,,,,,,
6,24,2407,2,396,304,2,,,,,,
6,24,2407,2,396,305,2,,,,,,
6,24,2407,2,396,306,1,1,2,,10,2,3
6,24,2407,2,396,307,1,1,2,,30,10,12
6,24,2407,2,396,308,2,,,,,,
6,24,2407,2,396,309,2,,,,,,
6,24,2407,2,396,310,2,,,,,,
6,24,2407,2,396,311,1,1,3,,65,40,10
6,24,2407,2,396,312,2,,,,,,
6,24,2407,2,396,313,2,,,,,,
6,24,2407,2,396,314,2,,,,,,
6,24,2407,2,396,315,2,,,,,,
6,24,2408,1,2074,301,2,,,,,,
6,24,2408,1,2074,302,2,,,,,,
6,24,2408,1,2074,303,2,,,,,,
6,24,2408,1,2074,304,1,5,1,,40,18,12
6,24,2408,1,2074,305,2,,,,,,
6,24,2408,1,2074,306,2,,,,,,
6,24,2408,1,2074,307,1,6,2,,80,25,15
6,24,2408,1,2074,308,2,,,,,,
6,24,2408,1,2074,309,2,,,,,,
6,24,2408,1,2074,310,2,,,,,,
6,24,2408,1,2074,311,1,3,3,,80,45,12
6,24,2408,1,2074,312,2,,,,,,
6,24,2408,1,2074,313,2,,,,,,
6,24,2408,1,2074,314,2,,,,,,
6,24,2408,1,2074,315,1,1,2,,50,25,0
6,24,2411,1,788,301,2,,,,,,
6,24,2411,1,788,302,2,,,,,,
6,24,2411,1,788,303,2,,,,,,
6,24,2411,1,788,304,2,,,,,,
6,24,2411,1,788,305,2,,,,,,
6,24,2411,1,788,306,2,,,,,,
6,24,2411,1,788,307,1,2,2,,5000,2200,1650
6,24,2411,1,788,308,2,,,,,,
6,24,2411,1,788,309,2,,,,,,
6,24,2411,1,788,310,2,,,,,,
6,24,2411,1,788,311,1,1,3,,120,80,15
6,24,2411,1,788,312,2,,,,,,
6,24,2411,1,788,313,2,,,,,,
6,24,2411,1,788,314,2,,,,,,
6,24,2411,1,788,315,2,,,,,,
6,24,2412,1,2798,301,2,,,,,,
6,24,2412,1,2798,302,2,,,,,,
6,24,2412,1,2798,303,1,4,2,,38,23,7
6,24,2412,1,2798,304,1,7,1,,130,60,27
6,24,2412,1,2798,305,2,,,,,,
6,24,2412,1,2798,306,1,2,2,,30,13,26
6,24,2412,1,2798,307,1,3,6,"Forthnightly",150,40,45
6,24,2412,1,2798,308,2,,,,,,
6,24,2412,1,2798,309,1,2,2,,9,5,2
6,24,2412,1,2798,310,1,3,2,,12,5,0
6,24,2412,1,2798,311,1,3,3,,120,75,20
6,24,2412,1,2798,312,2,,,,,,
6,24,2412,1,2798,313,2,,,,,,
6,24,2412,1,2798,314,2,,,,,,
6,24,2412,1,2798,315,2,,,,,,
6,24,2413,1,306,301,2,,,,,,
6,24,2413,1,306,302,2,,,,,,
6,24,2413,1,306,303,2,,,,,,
6,24,2413,1,306,304,1,12,1,,20,8,6
6,24,2413,1,306,305,2,,,,,,
6,24,2413,1,306,306,1,2,2,,18,0,10
6,24,2413,1,306,307,1,6,2,,50,20,8
6,24,2413,1,306,308,2,,,,,,
6,24,2413,1,306,309,2,,,,,,
6,24,2413,1,306,310,1,2,3,,12,5,0
6,24,2413,1,306,311,1,2,3,,150,60,20
6,24,2413,1,306,312,2,,,,,,
6,24,2413,1,306,313,2,,,,,,
6,24,2413,1,306,314,2,,,,,,
6,24,2413,1,306,315,2,,,,,,
6,24,2415,1,696,301,2,,,,,,
6,24,2415,1,696,302,2,,,,,,
6,24,2415,1,696,303,1,5,2,,50,30,12
6,24,2415,1,696,304,1,12,1,,22,10,15
6,24,2415,1,696,305,1,4,2,,30,30,10
6,24,2415,1,696,306,1,1,1,,14,3,12
6,24,2415,1,696,307,1,6,6,"Forthnightly",70,30,35
6,24,2415,1,696,308,1,3,1,,18,10,7
6,24,2415,1,696,309,2,,,,,,
6,24,2415,1,696,310,1,3,2,,15,6,3
6,24,2415,1,696,311,1,3,3,,200,120,60
6,24,2415,1,696,312,2,,,,,,
6,24,2415,1,696,313,1,3,2,,25,6,0
6,24,2415,1,696,314,2,,,,,,
6,24,2415,1,696,315,1,10,2,,40,18,5
6,24,2417,1,112,301,2,,,,,,
6,24,2417,1,112,302,2,,,,,,
6,24,2417,1,112,303,2,,,,,,
6,24,2417,1,112,304,2,,,,,,
6,24,2417,1,112,305,2,,,,,,
6,24,2417,1,112,306,1,1,2,,30,8,30
6,24,2417,1,112,307,1,4,1,,2000,300,290
6,24,2417,1,112,308,2,,,,,,
6,24,2417,1,112,309,2,,,,,,
6,24,2417,1,112,310,2,,,,,,
6,24,2417,1,112,311,1,1,3,,102,72,20
6,24,2417,1,112,312,2,,,,,,
6,24,2417,1,112,313,2,,,,,,
6,24,2417,1,112,314,2,,,,,,
6,24,2417,1,112,315,2,,,,,,
6,24,2417,1,924,301,2,,,,,,
6,24,2417,1,924,302,2,,,,,,
6,24,2417,1,924,303,1,3,1,,40,25,8
6,24,2417,1,924,304,1,12,1,,20,12,3
6,24,2417,1,924,305,1,3,2,,20,20,8
6,24,2417,1,924,306,2,,,,,,
6,24,2417,1,924,307,1,6,2,,100,50,40
6,24,2417,1,924,308,1,2,6,"Forthnightly",25,16,10
6,24,2417,1,924,309,2,,,,,,
6,24,2417,1,924,310,1,3,2,,30,16,3
6,24,2417,1,924,311,1,3,3,,150,90,15
6,24,2417,1,924,312,2,,,,,,
6,24,2417,1,924,313,2,,,,,,
6,24,2417,1,924,314,2,,,,,,
6,24,2417,1,924,315,2,,,,,,
6,24,2418,1,1770,301,2,,,,,,
6,24,2418,1,1770,302,2,,,,,,
6,24,2418,1,1770,303,2,,,,,,
6,24,2418,1,1770,304,1,6,1,,18,10,6
6,24,2418,1,1770,305,2,,,,,,
6,24,2418,1,1770,306,2,,,,,,
6,24,2418,1,1770,307,1,3,2,,50,28,12
6,24,2418,1,1770,308,2,,,,,,
6,24,2418,1,1770,309,2,,,,,,
6,24,2418,1,1770,310,2,,,,,,
6,24,2418,1,1770,311,1,10,3,,150,90,20
6,24,2418,1,1770,312,2,,,,,,
6,24,2418,1,1770,313,2,,,,,,
6,24,2418,1,1770,314,2,,,,,,
6,24,2418,1,1770,315,2,,,,,,
6,24,2419,1,330,301,2,,,,,,
6,24,2419,1,330,302,2,,,,,,
6,24,2419,1,330,303,1,3,2,,30,16,10
6,24,2419,1,330,304,1,9,1,,40,25,15
6,24,2419,1,330,305,2,,,,,,
6,24,2419,1,330,306,1,1,2,,45,20,35
6,24,2419,1,330,307,1,3,2,,500,300,250
6,24,2419,1,330,308,2,,,,,,
6,24,2419,1,330,309,2,,,,,,
6,24,2419,1,330,310,1,4,2,,12,5,0
6,24,2419,1,330,311,1,4,3,,400,250,150
6,24,2419,1,330,312,2,,,,,,
6,24,2419,1,330,313,1,2,6,"Forthnightly",17,3,0
6,24,2419,1,330,314,2,,,,,,
6,24,2419,1,330,315,1,1,2,,70,38,7
6,24,2420,1,402,301,2,,,,,,
6,24,2420,1,402,302,2,,,,,,
6,24,2420,1,402,303,1,1,1,,100,80,30
6,24,2420,1,402,304,2,,,,,,
6,24,2420,1,402,305,2,,,,,,
6,24,2420,1,402,306,1,1,2,,50,15,40
6,24,2420,1,402,307,1,4,1,,2000,600,250
