"zone","state","lga","sector","ea","item_cd","c2q1","c2q2","c2q2b","c2q3"
4,1,111,1,1146,28,1,120,,10
4,1,111,1,1146,29,1,80,,50
4,1,111,1,1146,31,1,81,,300
4,1,111,1,1146,32,1,13,,20
4,1,111,1,1146,33,1,13,,20
4,1,111,1,1146,34,1,90,,100
4,1,111,1,1146,35,1,81,,50
4,1,111,1,1146,36,1,90,,200
4,1,111,1,1146,37,1,90,,200
4,1,111,1,1146,38,1,90,,200
4,1,111,1,1146,40,1,13,,40
4,1,111,1,1146,41,1,13,,50
4,1,111,1,1146,42,1,13,,50
4,1,111,1,1146,43,1,11,,400
4,1,111,1,1146,44,1,13,,70
4,1,111,1,1146,45,1,13,,150
4,1,111,1,1146,46,1,80,,80
4,1,111,1,1146,47,1,80,,20
4,1,111,1,1146,50,1,3,,250
4,1,111,1,1146,51,1,120,,200
4,1,111,1,1146,52,1,3,,300
4,1,111,1,1146,60,1,81,,20
4,1,111,1,1146,61,1,81,,10
4,1,111,1,1146,63,1,81,,50
4,1,111,1,1146,64,1,81,,200
4,1,111,1,1146,65,1,900,"one can",100
4,1,111,1,1146,66,1,80,,50
4,1,111,1,1146,67,1,81,,100
4,1,111,1,1146,68,1,81,,250
4,1,111,1,1146,69,1,80,,50
4,1,111,1,1146,70,1,90,,100
4,1,111,1,1146,71,1,900,"one can",40
4,1,111,1,1146,72,1,90,,50
4,1,111,1,1146,73,1,90,,50
4,1,111,1,1146,74,1,90,,50
4,1,111,1,1146,76,1,90,,50
4,1,111,1,1146,77,1,13,,80
4,1,111,1,1146,79,1,100,,50
4,1,111,1,1146,80,1,1,,1000
4,1,111,1,1146,82,1,1,,1000
4,1,111,1,1146,83,1,81,,30
4,1,111,1,1146,84,1,80,,30
4,1,111,1,1146,85,1,80,,25
4,1,111,1,1146,90,1,1,,800
4,1,111,1,1146,93,1,1,,900
4,1,111,1,1146,95,1,900,"one can",550
4,1,111,1,1146,101,1,81,,250
4,1,111,1,1146,102,1,81,,300
4,1,111,1,1146,103,1,80,,150
4,1,111,1,1146,106,1,900,"one can",100
4,1,111,1,1146,111,1,120,,400
4,1,111,1,1146,112,1,900,"one 450g tin",1450
4,1,111,1,1146,113,1,900,"one 170g tin",140
4,1,111,1,1146,115,1,120,,400
4,1,111,1,1146,120,1,120,,50
4,1,111,1,1146,121,1,120,,350
4,1,111,1,1146,122,1,120,,130
4,1,111,1,1146,130,1,120,,100
4,1,111,1,1146,133,1,120,,100
4,1,111,1,1146,140,1,120,,50
4,1,111,1,1146,141,1,120,,30
4,1,111,1,1146,142,1,13,,500
4,1,111,1,1146,144,1,13,,100
4,1,111,1,1146,145,1,13,,120
4,1,111,1,1146,146,1,13,,70
4,1,111,1,1146,147,1,13,,150
4,1,111,1,1146,150,1,3,,100
4,1,111,1,1146,151,1,120,,10
