"zone","state","lga","sector","ea","hhid","network_cd","sa10q2","sa10q2b","sa10q3"
6,27,2719,2,100,270082,"N01",2,,2
6,27,2719,2,100,270082,"N02",11,,2
6,27,2719,2,100,270082,"N03",9,,1
6,27,2719,2,100,270085,"N01",12,,3
6,27,2719,2,100,270085,"N02",9,,2
6,27,2719,2,100,270085,"N03",2,,1
6,27,2719,2,100,270085,"N04",6,,2
6,27,2719,2,100,270085,"N05",1,,1
6,27,2719,2,100,270085,"N06",2,,1
6,27,2719,2,100,270086,"N01",6,,2
6,27,2719,2,100,270086,"N02",8,,1
6,27,2719,2,100,270086,"N03",6,,3
6,27,2719,2,100,270086,"N04",9,,2
6,27,2719,2,100,270086,"N05",9,,2
6,27,2719,2,100,270087,"N01",14,,2
6,27,2719,2,100,270087,"N02",12,,1
6,27,2719,2,0,270089,"N01",12,,2
6,27,2719,2,0,270089,"N02",13,,3
6,28,2816,1,2302,280021,"N01",7,,5
6,28,2816,1,2302,280021,"N02",9,,1
6,28,2816,1,2302,280021,"N03",9,,1
6,28,2816,1,2302,280022,"N01",7,,5
6,28,2816,1,2302,280022,"N02",15,,5
6,28,2816,1,2302,280022,"N03",10,,1
6,28,2816,1,2302,280023,"N01",9,,1
6,28,2816,1,2302,280023,"N02",12,,5
6,28,2816,1,2302,280023,"N03",9,,1
6,28,2816,1,2302,280023,"N04",9,,1
6,28,2816,1,2302,280025,"N01",8,,1
6,28,2816,1,2302,280025,"N02",11,,1
6,28,2816,1,2302,280026,"N01",12,,3
6,28,2816,1,2302,280026,"N02",11,,3
6,28,2816,1,2302,280026,"N03",9,,1
6,28,2816,1,2302,280027,"N01",9,,3
6,28,2816,1,2302,280027,"N02",8,,1
6,28,2816,1,2302,280027,"N03",9,,1
6,28,2816,1,2302,280028,"N01",9,,1
6,28,2816,1,2302,280028,"N02",9,,1
6,28,2816,1,2302,280028,"N03",9,,1
6,28,2816,1,2302,280028,"N04",1,,3
6,28,2816,1,2302,280029,"N01",9,,1
6,28,2816,1,2302,280029,"N02",13,,5
6,28,2816,1,2302,280029,"N03",9,,3
1,23,2309,1,0,280030,"N01",12,,3
6,28,2802,2,566,280042,"N01",9,,1
6,28,2802,2,566,280043,"N01",9,,1
6,28,2802,2,566,280049,"N01",9,,1
6,28,2802,2,566,280049,"N02",12,,4
6,28,2802,2,566,280049,"N03",9,,1
6,28,2811,2,0,280051,"N01",1,,1
6,28,2811,2,0,280051,"N02",14,,5
6,28,2811,2,0,280051,"N03",14,,5
6,28,2811,2,0,280051,"N04",9,,2
6,28,2811,2,588,280053,"N01",10,,2
6,28,2811,2,588,280053,"N02",11,,3
6,28,2811,2,588,280053,"N03",9,,1
6,28,2811,2,588,280054,"N01",8,,2
6,28,2811,2,588,280054,"N02",8,,2
6,28,2811,2,588,280054,"N03",8,,2
6,28,2811,2,588,280055,"N01",1,,1
6,28,2811,2,588,280055,"N02",2,,1
6,28,2811,2,588,280055,"N03",9,,1
6,28,2811,2,588,280057,"N01",10,,3
6,28,2811,2,588,280057,"N02",11,,2
6,28,2811,2,588,280057,"N03",13,,1
6,28,2811,2,588,280058,"N01",15,,5
6,28,2811,2,588,280058,"N02",15,,5
6,28,2811,2,588,280059,"N01",9,,2
6,28,2811,2,588,280059,"N02",11,,2
6,28,2811,2,588,280059,"N03",11,,1
6,28,2811,2,588,280060,"N01",12,,5
6,28,2811,2,588,280060,"N02",12,,5
6,28,2811,2,588,280060,"N03",15,,5
6,28,2815,2,1164,280061,"N01",12,,3
6,28,2815,2,1164,280061,"N02",13,,5
6,28,2815,2,1164,280061,"N03",8,,1
6,28,2815,2,1164,280061,"N04",9,,2
6,28,2815,2,0,280064,"N01",12,,5
6,28,2815,2,0,280064,"N02",15,,6
6,28,2815,2,0,280064,"N03",9,,1
6,28,2815,2,1164,280065,"N01",9,,2
6,28,2815,2,1164,280066,"N01",12,,4
6,28,2815,2,1164,280066,"N02",15,,5
6,28,2815,2,1164,280066,"N03",15,,7
6,28,2815,2,0,280067,"N01",12,,5
6,28,2815,2,0,280067,"N02",2,,1
6,13,1308,2,0,280070,"N01",9,,3
6,28,2816,2,3944,280071,"N01",13,,5
6,28,2816,2,3944,280071,"N02",2,,1
6,28,2816,2,3944,280071,"N03",2,,1
6,28,2816,2,3944,280071,"N04",2,,1
6,28,2816,2,3944,280074,"N01",9,,3
6,28,2816,2,3944,280074,"N02",10,,1
6,28,2816,2,3944,280074,"N03",8,,1
6,28,2816,2,3944,280075,"N01",8,,1
6,28,2816,2,3944,280075,"N02",8,,1
6,28,2814,1,1876,280084,"N01",9,,3
6,28,2814,1,1876,280086,"N01",13,,4
6,28,2813,2,612,280112,"N01",12,,1
6,28,2813,2,612,280112,"N02",11,,3
6,28,2813,2,612,280112,"N03",9,,1
6,28,2813,2,612,280112,"N04",9,,1
6,28,2813,2,612,280113,"N01",12,,5
6,28,2813,2,612,280113,"N02",15,,5
6,28,2813,2,612,280113,"N03",9,,1
6,28,2813,2,612,280114,"N01",16,,1
6,28,2813,2,612,280114,"N02",15,,5
6,28,2813,2,612,280114,"N03",15,,5
6,28,2813,2,612,280114,"N04",9,,1
6,28,2813,2,612,280115,"N01",9,,1
6,28,2813,2,612,280115,"N02",10,,1
6,28,2813,2,612,280115,"N03",8,,1
6,28,2813,2,612,280115,"N04",9,,2
6,28,2813,2,612,280116,"N01",9,,3
6,28,2813,2,612,280116,"N02",8,,2
6,28,2813,2,612,280116,"N03",8,,2
6,28,2813,2,612,280116,"N04",8,,2
6,28,2813,2,612,280117,"N01",9,,2
6,28,2813,2,612,280117,"N02",9,,1
6,28,2813,2,612,280117,"N03",9,,1
6,28,2813,2,612,280118,"N01",9,,2
6,28,2813,2,612,280118,"N02",12,,2
6,28,2813,2,612,280118,"N03",10,,1
6,28,2813,2,612,280118,"N04",9,,2
6,28,2813,2,612,280119,"N01",9,,3
6,28,2813,2,612,280119,"N02",9,,1
6,28,2813,2,612,280119,"N03",9,,1
6,29,2930,1,530,290003,"N01",10,,3
6,29,2930,1,530,290007,"N01",9,,3
6,29,2930,1,1418,290021,"N01",10,,3
6,29,2930,1,1418,290023,"N01",13,,3
6,29,2930,1,1418,290023,"N02",13,,3
6,29,2930,1,1418,290023,"N03",13,,3
6,29,2930,1,1418,290027,"N01",17,,6
6,29,2930,1,1418,290027,"N02",10,,6
6,29,2930,1,1418,290027,"N03",10,,6
6,29,2930,1,1418,290027,"N04",13,,7
6,29,2930,1,1418,290027,"N05",13,,7
6,29,2909,2,220,290042,"N01",10,,3
6,29,2909,2,220,290042,"N02",10,,3
6,29,2905,1,384,290062,"N01",10,,2
6,29,2905,1,384,290062,"N02",15,,2
6,29,2905,1,384,290062,"N03",15,,1
6,29,2905,1,384,290062,"N04",10,,2
6,29,2905,1,384,290062,"N05",15,,7
6,29,2905,1,384,290066,"N01",13,,3
6,29,2905,1,384,290066,"N02",13,,3
6,29,2905,1,384,290066,"N03",15,,3
6,29,2905,1,384,290066,"N04",17,,3
6,29,2905,1,384,290066,"N05",15,,3
6,29,2905,1,384,290066,"N06",13,,3
6,29,2905,1,384,290066,"N07",13,,3
6,29,2905,1,384,290066,"N08",2,,3
6,29,2905,1,384,290066,"N09",13,,3
6,29,2905,1,384,290066,"N10",15,,5
6,29,2905,1,384,290066,"N11",15,,5
6,29,2905,1,384,290066,"N12",15,,5
6,29,2905,1,384,290066,"N13",10,,3
6,29,2905,1,384,290067,"N01",10,,3
6,29,2911,1,746,290095,"N01",7,,3
6,29,2911,1,746,290095,"N02",9,,3
6,29,2911,2,1870,290103,"N01",11,,3
6,29,2911,2,1870,290103,"N02",11,,3
6,29,2911,2,1870,290103,"N03",8,,1
6,29,2911,2,1870,290104,"N01",7,,3
6,29,2911,2,1870,290104,"N02",7,,3
6,29,2911,2,1870,290104,"N03",2,,1
6,29,2911,2,1870,290104,"N04",8,,1
6,29,2911,2,1870,290105,"N01",8,,2
6,29,2911,2,1870,290105,"N02",9,,5
6,29,2911,2,1870,290106,"N01",10,,3
6,29,2911,2,1870,290106,"N02",11,,3
6,29,2911,2,1870,290106,"N03",8,,2
6,29,2911,2,1870,290106,"N04",8,,2
6,29,2911,2,1870,290107,"N01",11,,3
6,29,2911,2,1870,290107,"N02",11,,1
6,29,2911,2,1870,290107,"N03",8,,1
6,29,2911,2,1870,290108,"N01",7,,3
6,29,2911,2,1870,290108,"N02",7,,3
6,29,2911,2,1870,290108,"N03",2,,1
6,29,2911,2,1870,290108,"N04",8,,1
6,29,2911,2,1870,290109,"N01",11,,3
6,29,2911,2,1870,290109,"N02",8,,2
6,29,2911,2,1870,290109,"N03",8,,2
6,29,2911,2,1870,290110,"N01",1,,1
6,29,2911,2,1870,290110,"N02",7,,3
6,29,2911,2,1870,290110,"N03",7,,3
6,29,2911,2,1870,290110,"N04",13,,5
6,29,2911,2,1870,290110,"N05",8,,1
6,29,2923,2,1126,290113,"N01",9,,3
6,29,2923,2,1126,290113,"N02",11,,3
6,29,2923,2,1126,290113,"N03",10,,3
6,29,2923,2,1126,290114,"N01",13,,3
6,29,2923,2,1126,290114,"N02",13,,2
6,29,2923,2,1126,290114,"N03",15,,3
6,29,2923,2,1126,290114,"N04",13,,3
6,29,2923,2,1126,290114,"N05",10,,1
6,29,2923,2,1126,290115,"N01",10,,4
6,29,2923,2,1126,290115,"N02",8,,5
6,29,2923,2,1126,290115,"N03",11,,3
6,29,2923,2,1126,290115,"N04",1,,3
6,29,2923,2,1126,290116,"N01",9,,3
6,29,2923,2,1126,290116,"N02",10,,4
6,29,2923,2,1126,290116,"N03",9,,2
6,29,2923,2,1126,290116,"N04",12,,4
6,29,2923,2,1126,290116,"N05",9,,2
6,29,2923,2,1126,290117,"N01",10,,4
6,29,2923,2,1126,290117,"N02",11,,3
6,29,2923,2,1126,290117,"N03",10,,3
6,29,2923,2,1126,290118,"N01",13,,5
6,29,2923,2,1126,290118,"N02",13,,5
6,29,2923,2,1126,290118,"N03",2,,1
6,29,2923,2,1126,290118,"N04",13,,5
6,29,2923,2,1126,290118,"N05",13,,5
6,29,2923,2,1126,290118,"N06",13,,3
6,29,2923,2,1126,290118,"N07",13,,5
6,29,2923,2,1126,290118,"N08",2,,1
6,29,2923,2,1126,290120,"N01",9,,1
6,29,2923,2,1126,290120,"N02",2,,1
6,29,2923,2,1126,290120,"N03",10,,1
6,29,2923,2,1126,290120,"N04",10,,1
6,29,2923,2,1126,290120,"N05",10,,1
6,29,2923,2,1126,290120,"N06",10,,1
6,29,2923,2,1126,290120,"N07",10,,1
6,29,2923,2,1126,290120,"N08",10,,1
6,29,2923,1,396,290124,"N01",15,,3
6,29,2923,1,396,290124,"N02",15,,3
6,29,2923,1,396,290124,"N03",15,,4
6,29,2923,1,396,290124,"N04",8,,3
6,29,2923,1,396,290126,"N01",7,,3
6,29,2923,1,396,290126,"N02",11,,4
6,29,2923,1,396,290126,"N03",15,,4
6,29,2923,1,396,290126,"N04",9,,4
6,29,2923,1,396,290126,"N05",9,,3
6,29,2923,1,396,290127,"N01",15,,3
6,29,2923,1,396,290127,"N02",9,,3
6,29,2923,1,396,290127,"N03",15,,3
6,29,2923,1,396,290127,"N04",9,,4
6,29,2923,1,396,290128,"N01",2,,1
6,29,2923,1,396,290128,"N02",15,,3
6,29,2923,1,396,290128,"N03",13,,5
6,29,2923,1,396,290128,"N04",13,,5
6,29,2923,1,396,290128,"N05",13,,3
6,29,2923,1,396,290128,"N06",13,,3
6,29,2923,1,396,290129,"N01",10,,1
6,29,2923,1,396,290129,"N02",15,,3
6,29,2923,1,396,290129,"N03",13,,5
6,29,2923,1,396,290129,"N04",2,,1
6,29,2923,1,396,290129,"N05",2,,1
6,29,2923,1,396,290129,"N06",10,,1
6,29,2923,1,396,290130,"N01",15,,2
6,29,2923,1,396,290130,"N02",15,,2
6,29,2923,1,396,290130,"N03",10,,1
6,29,2923,1,396,290130,"N04",10,,1
6,29,2923,1,396,290130,"N05",10,,1
6,29,2902,1,1028,290131,"N01",13,,5
6,29,2902,1,1028,290131,"N02",13,,5
6,29,2902,1,1028,290131,"N03",15,,5
6,29,2902,1,1028,290134,"N01",1,,1
6,29,2902,1,1028,290134,"N02",13,,3
6,29,2902,1,1028,290134,"N03",15,,3
6,29,2902,1,1028,290134,"N04",13,,3
6,29,2902,1,1028,290134,"N05",13,,3
6,29,2902,1,1028,290134,"N06",2,,3
6,29,2902,1,1028,290134,"N07",2,,3
6,29,2902,1,1028,290135,"N01",26,,3
6,29,2902,1,1028,290135,"N02",17,,3
6,29,2902,1,1028,290135,"N03",10,,3
6,29,2902,1,1028,290135,"N04",10,,3
6,29,2902,1,1028,290135,"N05",10,,3
6,29,2902,1,1028,290135,"N06",9,,3
6,29,2902,1,1028,290135,"N07",9,,3
6,29,2920,1,506,290147,"N01",10,,3
6,29,2920,1,1210,290152,"N01",9,,3
6,29,2920,1,1210,290152,"N02",8,,3
6,29,2920,1,1210,290152,"N03",8,,3
6,29,2920,1,1210,290153,"N01",11,,3
6,29,2920,1,1210,290153,"N02",11,,3
6,29,2920,1,1210,290153,"N03",10,,3
6,29,2920,1,1210,290154,"N01",11,,3
6,29,2920,1,1210,290154,"N02",10,,3
6,29,2920,1,1210,290154,"N03",11,,3
6,29,2920,1,1210,290158,"N01",9,,3
6,29,2914,1,214,290161,"N01",31,"CHURCH MEMBER",3
6,29,2914,1,214,290161,"N02",31,"CHURCH MEMBER",3
6,29,2914,1,214,290161,"N03",31,"CHURCH MEMBER",3
6,29,2914,1,214,290162,"N01",15,,4
6,29,2914,1,214,290162,"N02",15,,7
6,29,2914,1,214,290162,"N03",15,,7
6,29,2914,1,214,290165,"N01",13,,4
6,29,2914,1,214,290165,"N02",10,,4
6,29,2914,1,214,290165,"N03",9,,1
6,29,2914,1,214,290165,"N04",1,,1
6,29,2914,1,214,290167,"N01",13,,4
6,29,2914,1,214,290167,"N02",14,,5
6,29,2914,1,214,290167,"N03",2,,3
6,29,2914,1,214,290167,"N04",15,,3
6,29,2914,1,214,290167,"N05",15,,3
6,29,2914,1,214,290167,"N06",15,,3
6,29,2914,1,214,290167,"N07",15,,7
6,29,2914,1,214,290167,"N08",15,,8
6,29,2914,1,214,290167,"N09",15,,3
6,29,2914,1,214,290167,"N10",15,,3
6,29,2914,1,214,290167,"N11",15,,8
6,29,2914,1,214,290167,"N12",15,,5
6,29,2914,1,214,290167,"N13",15,,5
6,29,2914,1,214,290167,"N14",15,,5
6,29,2914,1,214,290168,"N01",15,,8
6,29,2914,1,214,290168,"N02",15,,5
6,29,2914,1,214,290168,"N03",13,,8
6,29,2914,1,214,290168,"N04",10,,4
6,29,2914,1,214,290168,"N05",13,,5
6,29,2914,1,214,290169,"N01",7,,3
6,29,2914,1,214,290169,"N02",15,,3
6,29,2914,1,214,290169,"N03",10,,4
6,29,2914,1,214,290170,"N01",9,,1
6,29,2914,1,214,290170,"N02",10,,2
6,29,2914,1,214,290170,"N03",9,,1
6,29,2914,1,214,290170,"N04",10,,2
6,29,2914,1,214,290170,"N05",10,,2
6,29,2920,2,1628,290172,"N01",10,,3
6,29,2920,2,1628,290172,"N02",11,,3
6,29,2920,2,1628,290173,"N01",9,,3
6,29,2920,2,1628,290173,"N02",10,,2
6,29,2920,2,1628,290173,"N03",11,,3
6,29,2920,2,1628,290176,"N01",11,,3
6,29,2920,2,1628,290176,"N02",11,,3
6,29,2920,2,1628,290176,"N03",11,,3
6,29,2920,2,1628,290177,"N01",9,,2
6,29,2920,2,1628,290177,"N02",9,,2
6,29,2920,2,1628,290177,"N03",8,,1
6,29,2920,2,1628,290178,"N01",9,,2
6,29,2920,2,1628,290178,"N02",8,,4
6,29,2920,2,1628,290178,"N03",2,,1
6,29,2920,2,1628,290179,"N01",11,,3
6,29,2920,2,1628,290179,"N02",11,,3
6,29,2920,2,1628,290179,"N03",11,,3
6,29,2920,2,1628,290180,"N01",11,,3
6,29,2920,2,1628,290180,"N02",11,,3
6,29,2920,2,1628,290180,"N03",11,,3
6,29,2920,2,1628,290180,"N04",10,,3
6,30,3018,2,914,300022,"N01",9,,4
6,30,3018,2,914,300024,"N01",10,,2
6,30,3018,2,914,300024,"N02",10,,2
6,30,3018,2,914,300024,"N03",13,,2
6,30,3018,2,914,300026,"N01",9,,3
6,30,3018,2,914,300026,"N02",11,,3
6,30,3012,2,334,300035,"N01",12,,4
6,30,3012,2,334,300035,"N02",26,,1
6,30,3012,2,334,300036,"N01",9,,5
6,30,3012,2,334,300036,"N02",9,,5
6,30,3012,2,334,300037,"N01",9,,2
6,30,3012,2,334,300037,"N02",17,,3
6,30,3012,2,334,300037,"N03",9,,4
6,30,3012,2,0,300038,"N01",26,,1
6,30,3012,2,0,300038,"N02",9,,4
6,30,3014,2,120,300041,"N01",12,,3
6,30,3014,2,120,300042,"N01",11,,5
6,30,3014,2,120,300042,"N02",12,,5
6,30,3014,2,120,300042,"N03",13,,5
6,30,3014,2,120,300044,"N01",12,,5
6,30,3014,2,120,300044,"N02",10,,1
6,30,3014,2,120,300044,"N03",10,,1
6,30,3014,2,120,300045,"N01",13,,5
6,30,3014,2,120,300045,"N02",15,,5
6,30,3014,2,120,300045,"N03",12,,7
6,30,3014,2,120,300046,"N01",12,,3
6,30,3014,2,120,300048,"N01",12,,3
6,30,3014,2,120,300049,"N01",11,,5
6,30,3014,2,120,300049,"N02",12,,5
6,30,3014,2,120,300049,"N03",11,,5
6,30,3014,2,120,300050,"N01",12,,5
6,30,3014,2,120,300050,"N02",9,,2
6,30,3030,1,946,300151,"N01",9,,3
6,30,3030,1,946,300151,"N02",10,,3
6,30,3030,1,946,300151,"N03",9,,3
6,30,3030,1,946,300153,"N01",1,,3
6,30,3030,1,946,300153,"N02",12,,3
6,30,3030,1,946,300153,"N03",16,,3
6,30,3030,1,946,300153,"N04",13,,3
6,30,3023,2,622,300171,"N01",9,,2
6,30,3023,2,622,300175,"N01",12,,2
6,30,3023,2,622,300176,"N01",9,,2
6,30,3023,2,622,300176,"N02",2,,1
6,30,3023,2,622,300177,"N01",13,,5
6,30,3023,2,622,300177,"N02",9,,4
6,30,3023,2,622,300178,"N01",12,,4
6,30,3023,2,622,300178,"N02",9,,3
6,30,3023,2,622,300180,"N01",12,,5
6,30,3033,2,554,300181,"N01",9,,2
6,30,3033,2,554,300182,"N01",1,,5
6,30,3033,2,554,300182,"N02",9,,2
6,30,3033,2,554,300183,"N01",1,,2
6,30,3033,2,554,300183,"N02",11,,1
6,30,3033,2,0,300185,"N01",9,,2
6,30,3033,2,0,300185,"N02",8,,1
6,30,3033,2,554,300186,"N01",12,,5
6,30,3033,2,554,300186,"N02",9,,2
6,30,3033,2,554,300187,"N01",1,,2
6,30,3033,2,554,300187,"N02",10,,3
6,30,3033,2,554,300188,"N01",1,,1
6,30,3033,2,554,300188,"N02",10,,2
6,30,3015,2,1688,300191,"N01",1,,1
6,30,3015,2,1688,300191,"N02",12,,5
6,30,3015,2,1688,300194,"N01",12,,5
6,30,3015,2,1688,300195,"N01",12,,5
6,30,3015,2,1688,300196,"N01",12,,5
6,30,3015,2,1688,300197,"N01",1,,1
6,30,3015,2,1688,300197,"N02",12,,5
6,30,3015,2,1688,300200,"N01",12,,5
6,30,3032,2,520,300211,"N01",1,,1
6,30,3032,2,520,300211,"N02",12,,5
6,30,3032,2,520,300213,"N01",2,,1
6,30,3032,2,520,300213,"N02",12,,5
6,30,3032,2,520,300213,"N03",9,,2
6,30,3032,2,520,300214,"N01",9,,2
6,30,3032,2,520,300217,"N01",13,,5
6,30,3032,2,520,300218,"N01",13,,3
6,30,3032,2,520,300220,"N01",9,,2
6,30,3019,2,0,300221,"N01",12,,3
6,30,3019,2,0,300221,"N02",9,,4
6,30,3004,2,0,300223,"N01",13,,3
6,30,3004,2,0,300223,"N02",9,,3
6,30,3004,2,0,300223,"N03",12,,3
6,30,3004,2,216,300225,"N01",2,,1
6,30,3004,2,216,300225,"N02",12,,5
6,30,3004,2,216,300225,"N03",12,,5
6,30,3004,2,216,300226,"N01",15,,5
6,30,3004,2,216,300227,"N01",1,,2
6,30,3004,2,216,300227,"N02",12,,5
6,30,3004,2,216,300230,"N01",1,,1
6,30,3004,2,216,300230,"N02",10,,1
1,31,3101,2,604,310011,"N01",9,,2
1,31,3101,2,604,310012,"N01",9,,1
1,31,3101,2,604,310012,"N02",10,,5
1,31,3101,2,604,310012,"N03",2,,1
1,31,3101,2,604,310012,"N04",8,,1
1,31,3101,2,604,310013,"N01",9,,1
1,31,3101,2,604,310013,"N02",9,,1
1,31,3101,2,604,310016,"N01",10,,5
1,31,3101,2,604,310017,"N01",9,,1
1,31,3102,2,0,310018,"N01",1,,2
1,31,3101,2,604,310019,"N01",9,,2
1,31,3101,2,604,310019,"N02",13,,1
1,31,3101,2,604,310020,"N01",9,,1
1,31,3101,2,604,310020,"N02",9,,3
1,31,3101,2,604,310020,"N03",9,,5
1,31,3115,2,680,310021,"N01",10,,1
1,31,3115,2,680,310021,"N02",17,,2
1,31,3115,2,680,310021,"N03",1,,5
1,31,3115,2,680,310022,"N01",9,,1
1,31,3115,2,680,310023,"N01",13,,1
1,31,3115,2,680,310023,"N02",13,,1
1,31,3115,2,680,310023,"N03",9,,2
1,31,3115,2,680,310024,"N01",9,,1
1,31,3115,2,680,310025,"N01",12,,1
1,31,3115,2,680,310026,"N01",17,,1
1,31,3115,2,680,310026,"N02",2,,1
1,31,3115,2,680,310027,"N01",12,,1
1,31,3115,2,680,310028,"N01",9,,1
1,31,3115,2,680,310028,"N02",7,,1
1,31,3115,2,680,310028,"N03",17,,1
1,31,3115,2,680,310029,"N01",10,,1
1,31,3115,2,680,310029,"N02",10,,2
1,31,3115,2,680,310030,"N01",9,,4
1,31,3111,2,2966,310031,"N01",9,,4
1,31,3111,2,2966,310031,"N02",9,,4
1,31,3111,2,2966,310032,"N01",12,,3
1,31,3111,2,2966,310033,"N01",2,,1
1,31,3111,2,2966,310033,"N02",9,,2
1,31,3111,2,2966,310034,"N01",2,,1
1,31,3111,2,2966,310034,"N02",2,,1
1,31,3111,2,2966,310034,"N03",2,,1
1,31,3111,2,2966,310034,"N04",9,,2
1,31,3111,2,2966,310035,"N01",9,,2
1,31,3111,2,2966,310036,"N01",9,,5
1,31,3111,2,2966,310036,"N02",6,,5
1,31,3111,2,2966,310036,"N03",7,,1
1,31,3111,2,2966,310037,"N01",10,,2
1,31,3111,2,2966,310037,"N02",10,,2
1,31,3111,2,2966,310037,"N03",10,,2
1,31,3111,2,2966,310038,"N01",9,,2
1,31,3111,2,2966,310038,"N02",12,,2
1,31,3111,2,2966,310038,"N03",12,,2
1,31,3111,2,2966,310038,"N04",2,,1
1,31,3111,2,2966,310039,"N01",9,,2
1,31,3111,2,2966,310039,"N02",12,,2
1,31,3111,2,2966,310040,"N01",9,,4
1,31,3111,2,2966,310040,"N02",9,,4
1,31,3111,2,2966,310040,"N03",6,,5
1,31,3107,2,1092,310041,"N01",15,,2
1,31,3107,2,1092,310041,"N02",9,,2
1,31,3107,2,1092,310041,"N03",9,,2
1,31,3107,2,1092,310042,"N01",2,,1
1,31,3107,2,1092,310042,"N02",2,,1
1,31,3107,2,1092,310042,"N03",2,,1
1,31,3107,2,1092,310043,"N01",9,,5
1,31,3107,2,1092,310043,"N02",12,,1
1,31,3107,2,1092,310043,"N03",2,,1
1,31,3107,2,1092,310044,"N01",2,,1
1,31,3107,2,1092,310044,"N02",9,,2
1,31,3107,2,1092,310045,"N01",2,,1
1,31,3107,2,1092,310045,"N02",2,,1
1,31,3107,2,1092,310045,"N03",9,,2
1,31,3107,2,1092,310046,"N01",9,,1
1,31,3107,2,1092,310047,"N01",1,,1
1,31,3107,2,1092,310047,"N02",9,,2
1,31,3107,2,1092,310047,"N03",10,,2
1,31,3107,2,1092,310048,"N01",9,,1
1,31,3107,2,1092,310049,"N01",2,,1
1,31,3107,2,1092,310049,"N02",10,,2
1,31,3107,2,1092,310050,"N01",9,,5
1,31,3107,1,724,310052,"N01",12,,3
1,31,3107,1,724,310055,"N01",9,,2
1,31,3107,1,724,310055,"N02",9,,1
1,31,3107,1,724,310056,"N01",12,,3
1,31,3107,1,724,310057,"N01",9,,2
1,31,3107,1,724,310057,"N02",9,,2
1,31,3107,1,724,310057,"N03",9,,2
1,31,3107,1,724,310059,"N01",9,,1
1,31,3107,1,724,310059,"N02",2,,1
1,31,3107,1,724,310060,"N01",9,,1
1,31,3113,2,332,310061,"N01",12,,4
1,31,3113,2,332,310062,"N01",9,,2
1,31,3113,2,332,310063,"N01",9,,1
1,31,3113,2,332,310064,"N01",9,,2
1,31,3113,2,332,310064,"N02",12,,3
1,31,3113,2,332,310065,"N01",1,,1
1,31,3113,2,332,310065,"N02",2,,1
1,31,3113,2,332,310065,"N03",9,,5
1,31,3113,2,332,310066,"N01",9,,2
1,31,3113,2,332,310067,"N01",12,,4
1,31,3113,2,332,310068,"N01",1,,1
1,31,3113,2,332,310068,"N02",1,,1
1,31,3113,2,332,310068,"N03",1,,1
1,31,3113,2,332,310068,"N04",9,,5
1,31,3113,2,332,310068,"N05",9,,5
1,31,3113,2,332,310069,"N01",9,,5
1,31,3113,2,332,310070,"N01",12,,3
1,31,3109,2,1026,310071,"N01",9,,2
1,31,3109,2,1026,310072,"N01",2,,1
1,31,3109,2,1026,310072,"N02",10,,2
1,31,3109,2,1026,310073,"N01",2,,1
1,31,3109,2,1026,310074,"N01",9,,3
1,31,3109,2,1026,310075,"N01",9,,5
1,31,3109,2,1026,310076,"N01",9,,2
1,31,3109,2,1026,310077,"N01",2,,1
1,31,3109,2,1026,310078,"N01",9,,1
1,31,3109,2,1026,310079,"N01",2,,1
1,31,3109,2,1026,310079,"N02",10,,2
1,31,3109,2,1026,310080,"N01",9,,2
1,31,3112,2,350,310081,"N01",9,,2
1,31,3112,2,350,310082,"N01",9,,2
1,31,3112,2,350,310083,"N01",12,,4
1,31,3112,2,350,310083,"N02",12,,4
1,31,3112,2,350,310084,"N01",9,,2
1,31,3112,2,350,310085,"N01",9,,2
1,31,3112,2,350,310086,"N01",1,,1
1,31,3112,2,350,310086,"N02",1,,1
1,31,3112,2,350,310086,"N03",10,,2
1,31,3112,2,350,310087,"N01",9,,2
1,31,3112,2,350,310087,"N02",1,,1
1,31,3112,2,350,310087,"N03",1,,1
1,31,3112,2,350,310087,"N04",10,,2
1,31,3112,2,350,310088,"N01",9,,5
1,31,3112,2,350,310089,"N01",9,,5
1,31,3112,2,350,310090,"N01",9,,5
1,31,3116,2,1344,310091,"N01",9,,2
1,31,3116,2,1344,310092,"N01",9,,2
1,31,3116,2,1344,310093,"N01",9,,1
1,31,3116,2,1344,310094,"N01",9,,5
1,31,3116,2,1344,310094,"N02",9,,1
1,31,3116,2,1344,310094,"N03",7,,1
1,31,3116,2,1344,310095,"N01",9,,5
1,31,3116,2,1344,310096,"N01",2,,1
1,31,3116,2,1344,310096,"N02",10,,1
1,31,3116,2,1344,310097,"N01",2,,1
1,31,3116,2,1344,310097,"N02",10,,1
1,31,3116,2,1344,310097,"N03",10,,1
1,31,3116,2,1344,310098,"N01",12,,3
1,31,3116,2,1344,310099,"N01",9,,5
1,31,3116,2,1344,310099,"N02",9,,2
1,31,3116,2,1344,310099,"N03",6,,1
1,31,3116,2,1344,310099,"N04",9,,1
1,31,3116,2,1344,310100,"N01",9,,2
1,31,3103,2,874,310101,"N01",9,,2
1,31,3103,2,874,310102,"N01",10,,2
1,31,3103,2,874,310103,"N01",9,,2
1,31,3103,2,874,310104,"N01",10,,2
1,31,3103,2,874,310104,"N02",10,,2
1,31,3103,2,874,310105,"N01",9,,2
1,31,3103,2,874,310106,"N01",10,,2
1,31,3103,2,874,310107,"N01",9,,5
1,31,3103,2,874,310107,"N02",9,,1
