"hhid","zone","state","lga","ea","hhstatus_w1v1","hhstatus_w1v2","hhstatus_w2v1","hhstatus_w2v2","hhstatus_w3v1","hhstatus_w3v2","tracking_w1v2","tracking_w2v1","tracking_w2v2","tracking_w3v1","tracking_w3v2","moved_w2v1","moved_w2v2","moved_w3v1","moved_w3v2","wt_w1v1","wt_w1v2","wt_w2v1","wt_w2v2","wt_w3v1","wt_w3v2","wt_wave1","wt_wave2","wt_wave3","wt_combined","wt_w1_w3","wt_w2_w3","wt_w1_w2_w3"
10096,4,1,105,638,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4532.82167099001,4532.82167099001,5666.02708873751,5666.02708873751,5036.46852332223,5036.46852332223,4532.82167099001,5666.02708873751,5036.46852332223,5666.02708873751,5036.46852332223,5666.02708873751,5666.02708873751
10097,4,1,105,638,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4532.82167099001,4532.82167099001,5666.02708873751,5666.02708873751,5036.46852332223,5036.46852332223,4532.82167099001,5666.02708873751,5036.46852332223,5666.02708873751,5036.46852332223,5666.02708873751,5666.02708873751
10098,4,1,105,638,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4532.82167099001,4532.82167099001,5666.02708873751,5666.02708873751,5036.46852332223,5036.46852332223,4532.82167099001,5666.02708873751,5036.46852332223,5666.02708873751,5036.46852332223,5666.02708873751,5666.02708873751
10099,4,1,105,638,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4532.82167099001,4532.82167099001,5666.02708873751,5666.02708873751,5036.46852332223,5036.46852332223,4532.82167099001,5666.02708873751,5036.46852332223,5666.02708873751,5036.46852332223,5666.02708873751,5666.02708873751
10100,4,1,105,638,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4532.82167099001,4532.82167099001,5666.02708873751,5666.02708873751,5036.46852332223,5036.46852332223,4532.82167099001,5666.02708873751,5036.46852332223,5666.02708873751,5036.46852332223,5666.02708873751,5666.02708873751
10101,4,1,108,904,1,1,1,1,4,4,0,0,0,0,0,0,0,,,7479.15575713352,7479.15575713352,7479.15575713352,7479.15575713352,,,7479.15575713352,7479.15575713352,,7479.15575713352,,,
10102,4,1,108,904,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7479.15575713352,7479.15575713352,7479.15575713352,7479.15575713352,8310.17306348168,8310.17306348168,7479.15575713352,7479.15575713352,8310.17306348168,7479.15575713352,8310.17306348168,8310.17306348168,8310.17306348168
10103,4,1,108,904,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7479.15575713352,7479.15575713352,7479.15575713352,7479.15575713352,8310.17306348168,8310.17306348168,7479.15575713352,7479.15575713352,8310.17306348168,7479.15575713352,8310.17306348168,8310.17306348168,8310.17306348168
10104,4,1,108,904,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7479.15575713352,7479.15575713352,7479.15575713352,7479.15575713352,8310.17306348168,8310.17306348168,7479.15575713352,7479.15575713352,8310.17306348168,7479.15575713352,8310.17306348168,8310.17306348168,8310.17306348168
10105,4,1,108,904,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7479.15575713352,7479.15575713352,7479.15575713352,7479.15575713352,8310.17306348168,8310.17306348168,7479.15575713352,7479.15575713352,8310.17306348168,7479.15575713352,8310.17306348168,8310.17306348168,8310.17306348168
10106,4,1,108,904,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7479.15575713352,7479.15575713352,7479.15575713352,7479.15575713352,8310.17306348168,8310.17306348168,7479.15575713352,7479.15575713352,8310.17306348168,7479.15575713352,8310.17306348168,8310.17306348168,8310.17306348168
10107,4,1,108,904,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7479.15575713352,7479.15575713352,7479.15575713352,7479.15575713352,8310.17306348168,8310.17306348168,7479.15575713352,7479.15575713352,8310.17306348168,7479.15575713352,8310.17306348168,8310.17306348168,8310.17306348168
10108,4,1,108,904,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7479.15575713352,7479.15575713352,7479.15575713352,7479.15575713352,8310.17306348168,8310.17306348168,7479.15575713352,7479.15575713352,8310.17306348168,7479.15575713352,8310.17306348168,8310.17306348168,8310.17306348168
10109,4,1,108,904,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7479.15575713352,7479.15575713352,7479.15575713352,7479.15575713352,8310.17306348168,8310.17306348168,7479.15575713352,7479.15575713352,8310.17306348168,7479.15575713352,8310.17306348168,8310.17306348168,8310.17306348168
10110,4,1,108,904,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7479.15575713352,7479.15575713352,7479.15575713352,7479.15575713352,8310.17306348168,8310.17306348168,7479.15575713352,7479.15575713352,8310.17306348168,7479.15575713352,8310.17306348168,8310.17306348168,8310.17306348168
20001,2,2,209,1040,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3976.95427865893,4230.03318730086,4230.03318730086,3489.77737952321,4081.61097020258,4230.03318730086,4081.61097020258,4230.03318730086,5003.26506024833,5003.26506024833
20002,2,2,209,1040,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3976.95427865893,4230.03318730086,4230.03318730086,3489.77737952321,4081.61097020258,4230.03318730086,4081.61097020258,4230.03318730086,5003.26506024833,5003.26506024833
20003,2,2,209,1040,1,1,1,91,5,1,0,0,,1,0,0,,1,1,3489.77737952321,3489.77737952321,3489.77737952321,,4230.03318730086,4230.03318730086,3489.77737952321,,4230.03318730086,,4230.03318730086,,
20004,2,2,209,1040,1,1,1,1,5,1,0,0,0,1,0,0,0,1,1,3489.77737952321,3489.77737952321,3489.77737952321,3976.95427865893,4230.03318730086,4230.03318730086,3489.77737952321,4081.61097020258,4230.03318730086,4081.61097020258,4230.03318730086,5003.26506024833,5003.26506024833
20005,2,2,209,1040,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3976.95427865893,4230.03318730086,4230.03318730086,3489.77737952321,4081.61097020258,4230.03318730086,4081.61097020258,4230.03318730086,5003.26506024833,5003.26506024833
20006,2,2,209,1040,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3976.95427865893,4230.03318730086,4230.03318730086,3489.77737952321,4081.61097020258,4230.03318730086,4081.61097020258,4230.03318730086,5003.26506024833,5003.26506024833
20007,2,2,209,1040,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3976.95427865893,4230.03318730086,4230.03318730086,3489.77737952321,4081.61097020258,4230.03318730086,4081.61097020258,4230.03318730086,5003.26506024833,5003.26506024833
20008,2,2,209,1040,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3976.95427865893,4230.03318730086,4230.03318730086,3489.77737952321,4081.61097020258,4230.03318730086,4081.61097020258,4230.03318730086,5003.26506024833,5003.26506024833
20009,2,2,209,1040,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3976.95427865893,4230.03318730086,4230.03318730086,3489.77737952321,4081.61097020258,4230.03318730086,4081.61097020258,4230.03318730086,5003.26506024833,5003.26506024833
20010,2,2,209,1040,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3976.95427865893,4230.03318730086,4230.03318730086,3489.77737952321,4081.61097020258,4230.03318730086,4081.61097020258,4230.03318730086,5003.26506024833,5003.26506024833
20011,2,2,221,18,1,1,1,1,5,1,0,0,0,1,0,0,0,1,1,9091.78843612626,9091.78843612626,9091.78843612626,9324.91121653975,11020.349619547,11020.349619547,9091.78843612626,9570.303616975,11020.349619547,9570.303616975,11020.349619547,11731.3399175823,11731.3399175823
20012,2,2,221,18,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9091.78843612626,9091.78843612626,9091.78843612626,9324.91121653975,11020.349619547,11020.349619547,9091.78843612626,9570.303616975,11020.349619547,9570.303616975,11020.349619547,11731.3399175823,11731.3399175823
20013,2,2,221,18,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9091.78843612626,9091.78843612626,9091.78843612626,9324.91121653975,11020.349619547,11020.349619547,9091.78843612626,9570.303616975,11020.349619547,9570.303616975,11020.349619547,11731.3399175823,11731.3399175823
20014,2,2,221,18,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9091.78843612626,9091.78843612626,9091.78843612626,9324.91121653975,11020.349619547,11020.349619547,9091.78843612626,9570.303616975,11020.349619547,9570.303616975,11020.349619547,11731.3399175823,11731.3399175823
20015,2,2,221,18,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9091.78843612626,9091.78843612626,9091.78843612626,9324.91121653975,11020.349619547,11020.349619547,9091.78843612626,9570.303616975,11020.349619547,9570.303616975,11020.349619547,11731.3399175823,11731.3399175823
20016,2,2,221,18,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9091.78843612626,9091.78843612626,9091.78843612626,9324.91121653975,11020.349619547,11020.349619547,9091.78843612626,9570.303616975,11020.349619547,9570.303616975,11020.349619547,11731.3399175823,11731.3399175823
20017,2,2,221,18,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9091.78843612626,9091.78843612626,9091.78843612626,9324.91121653975,11020.349619547,11020.349619547,9091.78843612626,9570.303616975,11020.349619547,9570.303616975,11020.349619547,11731.3399175823,11731.3399175823
20018,2,2,221,18,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9091.78843612626,9091.78843612626,9091.78843612626,9324.91121653975,11020.349619547,11020.349619547,9091.78843612626,9570.303616975,11020.349619547,9570.303616975,11020.349619547,11731.3399175823,11731.3399175823
20019,2,2,221,18,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9091.78843612626,9091.78843612626,9091.78843612626,9324.91121653975,11020.349619547,11020.349619547,9091.78843612626,9570.303616975,11020.349619547,9570.303616975,11020.349619547,11731.3399175823,11731.3399175823
20020,2,2,221,18,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9091.78843612626,9091.78843612626,9091.78843612626,9324.91121653975,11020.349619547,11020.349619547,9091.78843612626,9570.303616975,11020.349619547,9570.303616975,11020.349619547,11731.3399175823,11731.3399175823
20021,2,2,201,60,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2938.75989854586,2938.75989854586,2938.75989854586,3014.11271645729,3562.13321035862,3562.13321035862,2938.75989854586,3093.43147215354,3562.13321035862,3093.43147215354,3562.13321035862,3791.94825618821,3791.94825618821
20022,2,2,201,60,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2938.75989854586,2938.75989854586,2938.75989854586,3014.11271645729,3562.13321035862,3562.13321035862,2938.75989854586,3093.43147215354,3562.13321035862,3093.43147215354,3562.13321035862,3791.94825618821,3791.94825618821
20023,2,2,201,60,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2938.75989854586,2938.75989854586,2938.75989854586,3014.11271645729,3562.13321035862,3562.13321035862,2938.75989854586,3093.43147215354,3562.13321035862,3093.43147215354,3562.13321035862,3791.94825618821,3791.94825618821
20024,2,2,201,60,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2938.75989854586,2938.75989854586,2938.75989854586,3014.11271645729,3562.13321035862,3562.13321035862,2938.75989854586,3093.43147215354,3562.13321035862,3093.43147215354,3562.13321035862,3791.94825618821,3791.94825618821
20025,2,2,201,60,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2938.75989854586,2938.75989854586,2938.75989854586,3014.11271645729,3562.13321035862,3562.13321035862,2938.75989854586,3093.43147215354,3562.13321035862,3093.43147215354,3562.13321035862,3791.94825618821,3791.94825618821
20026,2,2,201,60,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2938.75989854586,2938.75989854586,2938.75989854586,3014.11271645729,3562.13321035862,3562.13321035862,2938.75989854586,3093.43147215354,3562.13321035862,3093.43147215354,3562.13321035862,3791.94825618821,3791.94825618821
20027,2,2,201,60,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2938.75989854586,2938.75989854586,2938.75989854586,3014.11271645729,3562.13321035862,3562.13321035862,2938.75989854586,3093.43147215354,3562.13321035862,3093.43147215354,3562.13321035862,3791.94825618821,3791.94825618821
20028,2,2,201,60,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2938.75989854586,2938.75989854586,2938.75989854586,3014.11271645729,3562.13321035862,3562.13321035862,2938.75989854586,3093.43147215354,3562.13321035862,3093.43147215354,3562.13321035862,3791.94825618821,3791.94825618821
20029,2,2,201,60,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2938.75989854586,2938.75989854586,2938.75989854586,3014.11271645729,3562.13321035862,3562.13321035862,2938.75989854586,3093.43147215354,3562.13321035862,3093.43147215354,3562.13321035862,3791.94825618821,3791.94825618821
20030,2,2,201,60,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2938.75989854586,2938.75989854586,2938.75989854586,3014.11271645729,3562.13321035862,3562.13321035862,2938.75989854586,3093.43147215354,3562.13321035862,3093.43147215354,3562.13321035862,3791.94825618821,3791.94825618821
20031,2,2,216,200,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2663.25115805719,2663.25115805719,2663.25115805719,2731.53964928942,3586.87024654166,3586.87024654166,2663.25115805719,2803.42227163914,3586.87024654166,2803.42227163914,3586.87024654166,3818.28123018951,3818.28123018951
20032,2,2,216,200,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2663.25115805719,2663.25115805719,2663.25115805719,2731.53964928942,3586.87024654166,3586.87024654166,2663.25115805719,2803.42227163914,3586.87024654166,2803.42227163914,3586.87024654166,3818.28123018951,3818.28123018951
20033,2,2,216,200,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2663.25115805719,2663.25115805719,2663.25115805719,2731.53964928942,3586.87024654166,3586.87024654166,2663.25115805719,2803.42227163914,3586.87024654166,2803.42227163914,3586.87024654166,3818.28123018951,3818.28123018951
20034,2,2,216,200,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2663.25115805719,2663.25115805719,2663.25115805719,2731.53964928942,3586.87024654166,3586.87024654166,2663.25115805719,2803.42227163914,3586.87024654166,2803.42227163914,3586.87024654166,3818.28123018951,3818.28123018951
20035,2,2,216,200,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2663.25115805719,2663.25115805719,2663.25115805719,2731.53964928942,3586.87024654166,3586.87024654166,2663.25115805719,2803.42227163914,3586.87024654166,2803.42227163914,3586.87024654166,3818.28123018951,3818.28123018951
20036,2,2,216,200,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2663.25115805719,2663.25115805719,2663.25115805719,2731.53964928942,3586.87024654166,3586.87024654166,2663.25115805719,2803.42227163914,3586.87024654166,2803.42227163914,3586.87024654166,3818.28123018951,3818.28123018951
20037,2,2,216,200,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2663.25115805719,2663.25115805719,2663.25115805719,2731.53964928942,3586.87024654166,3586.87024654166,2663.25115805719,2803.42227163914,3586.87024654166,2803.42227163914,3586.87024654166,3818.28123018951,3818.28123018951
20038,2,2,216,200,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2663.25115805719,2663.25115805719,2663.25115805719,2731.53964928942,3586.87024654166,3586.87024654166,2663.25115805719,2803.42227163914,3586.87024654166,2803.42227163914,3586.87024654166,3818.28123018951,3818.28123018951
20039,2,2,216,200,1,1,1,1,4,4,0,0,0,0,0,0,0,,,2663.25115805719,2663.25115805719,2663.25115805719,2731.53964928942,,,2663.25115805719,2803.42227163914,,2803.42227163914,,,
20040,2,2,216,200,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2663.25115805719,2663.25115805719,2663.25115805719,2731.53964928942,3586.87024654166,3586.87024654166,2663.25115805719,2803.42227163914,3586.87024654166,2803.42227163914,3586.87024654166,3818.28123018951,3818.28123018951
20041,2,2,203,1224,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20042,2,2,203,1224,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20043,2,2,203,1224,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20044,2,2,203,1224,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20045,2,2,203,1224,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20046,2,2,203,1224,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20047,2,2,203,1224,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20048,2,2,203,1224,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20049,2,2,203,1224,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20050,2,2,203,1224,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20051,2,2,212,956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20052,2,2,212,956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20053,2,2,212,956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20054,2,2,212,956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20055,2,2,212,956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20056,2,2,212,956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20057,2,2,212,956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20058,2,2,212,956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20059,2,2,212,956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20060,2,2,212,956,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3489.77737952321,3489.77737952321,3489.77737952321,3579.25885079303,4230.03318730086,4230.03318730086,3489.77737952321,3673.44987318232,4230.03318730086,3673.44987318232,4230.03318730086,4502.93855422349,4502.93855422349
20061,2,2,210,1300,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2846.9236517163,2846.9236517163,2846.9236517163,2919.921694068,3450.81654753491,3450.81654753491,2846.9236517163,2996.76173864874,3450.81654753491,2996.76173864874,3450.81654753491,3673.44987318233,3673.44987318233
20062,2,2,210,1300,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2846.9236517163,2846.9236517163,2846.9236517163,2919.921694068,3450.81654753491,3450.81654753491,2846.9236517163,2996.76173864874,3450.81654753491,2996.76173864874,3450.81654753491,3673.44987318233,3673.44987318233
