"zone","state","lga","sector","ea","hhid","indiv","s3dq1a","s3dq1b","s3dq1c","s3dq1d","s3dq1e","s3dq1f","s3dq1g","s3dq1h","s3dq1i","s3dq1j","s3dq1k","s3dq1l","s3dq1m","s3dq1n","s3dq1o","s3dq1p","s3dq1q","s3dq1r","s3dq2a","s3dq2b","s3dq3a","s3dq3b","s3dq4","s3dq5","s3dq6","s3dq6b","s3dq7","s3dq8a","s3dq8b","s3dq9a","s3dq9b","s3dq10","s3dq11","s3dq12","s3dq12b","tracked_obs"
4,11,1108,2,492,110051,2,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"CLEARING/MAKING OF HEAPS",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1108,2,492,110051,3,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"PLANTING AND WEEDING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1108,2,492,110051,4,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"PLANTING AND WEEDING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1108,2,492,110051,5,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"CLEARING/MAKING OF HEAPS",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1108,2,492,110051,6,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"PLANTING AND WEEDING",6114,"AGRICULTURE",1,6,6,9,,2,,,,,,,,,0
4,11,1108,2,492,110052,1,7,14,,7,14,,7,14,,7,14,,7,14,,7,14,,"VAN DRIVER",8322,"DRIVING",49,6,48,4,,2,,,,,,,,,0
4,11,1108,2,492,110052,2,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1108,2,492,110052,3,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110061,1,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"CLEARING OF BUSH/MAK HEAP",6114,"AGRICULTURE",1,6,,,,2,,,,,,,,,0
4,11,1105,2,100,110061,2,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"WEEDING/PLANTING OF CROPS",6114,"AGRICULTURE",1,,,,,2,,,,,,,,,0
4,11,1105,2,100,110061,3,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"WEEDING/PLANTING OF CROPS",6114,"AGRICULTURE",1,,,,,2,,,,,,,,,0
4,11,1105,2,100,110061,4,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"WEEDING",6114,"AGRICULTURE",1,,,,,2,,,,,,,,,0
4,11,1105,2,100,110061,5,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110061,6,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110061,7,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110061,8,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110061,9,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110061,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110062,1,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1105,2,100,110062,2,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,8,9,,2,,,,,,,,,0
4,11,1105,2,100,110062,3,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,8,9,,2,,,,,,,,,0
4,11,1105,2,100,110062,4,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,8,9,,2,,,,,,,,,0
4,11,1105,2,100,110062,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110062,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110062,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110062,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1105,2,100,110062,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1106,2,446,110071,1,1,14,14,1,14,14,1,14,14,1,14,14,1,4,14,1,14,14,,,,,,,,,,,,,,,,,,0
4,11,1106,2,446,110071,2,1,14,14,1,14,14,1,14,14,1,14,14,1,14,14,1,14,14,,,,,,,,,,,,,,,,,,0
4,11,1106,2,446,110071,3,1,14,14,1,14,14,1,14,14,1,14,14,1,14,14,1,14,14,,,,,,,,,,,,,,,,,,0
4,11,1106,2,446,110071,4,1,14,14,1,14,14,1,14,14,1,14,14,1,14,14,1,14,14,,,,,,,,,,,,,,,,,,0
4,11,1106,2,446,110071,5,1,14,14,1,14,14,1,14,14,1,14,14,10,14,14,1,14,14,,,,,,,,,,,,,,,,,,0
4,11,1106,2,446,110071,6,1,14,14,1,14,14,1,14,14,1,14,14,10,14,14,1,14,14,,,,,,,,,,,,,,,,,,0
4,11,1106,2,446,110073,1,14,,,14,,,14,,,14,,,14,,,14,,,"MIXED CROP GROWER",6114,"CROP AND LIVE STOCK FARMI",1,6,10,9,,2,,,,,,,,,0
4,11,1106,2,446,110073,2,1,14,,1,14,,14,14,,14,14,,1,14,,1,14,,"MIXED CROP GROWER",6114,"CROP AND LIVESTOCK FARMIN",1,6,46,9,,2,,,,,,,,,0
4,11,1106,2,446,110073,3,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP GROWER",6114,"CROP AND LIVE STOCK FARMI",1,6,40,9,,2,,,,,,,,,0
4,11,1106,2,446,110073,4,14,,,14,,,14,,,14,,,14,,,14,,,"MIXED CROP GROWER",6114,"CROP AND LIVE STOCK FARM",1,6,9,2,,2,,,,,,,,,0
4,11,1104,2,434,110082,1,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CRO FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1104,2,434,110082,2,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMINF",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1104,2,434,110082,3,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1104,2,434,110082,4,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1104,2,434,110082,5,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1104,2,434,110088,1,1,,,1,,,1,,,1,,,1,,,1,,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
4,11,1104,2,434,110088,2,1,,,1,,,1,,,1,,,1,,,1,,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,42,9,,2,,,,,,,,,0
4,11,1104,2,434,110088,3,1,,,1,,,1,,,14,,,1,,,1,,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,36,9,,2,,,,,,,,,0
4,11,1104,2,434,110088,4,1,,,1,,,1,,,1,,,1,,,1,,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,12,9,,2,,,,,,,,,0
4,11,1104,2,434,110088,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110094,1,1,,,1,,,,1,,1,,1,,,1,,,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,42,9,,2,,,,,,,,,0
4,11,1107,2,1034,110094,2,1,,,1,,,,1,,1,,1,,,1,,,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,40,9,,2,,,,,,,,,0
4,11,1107,2,1034,110094,3,1,,,1,,,,1,,1,,1,,,1,,,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,6,9,,2,,,,,,,,,0
4,11,1107,2,1034,110094,4,14,,,14,,,,14,,14,,14,,,14,,,14,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110094,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110094,6,1,,,1,,,,1,,1,,1,,,1,,,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,42,9,,2,,,,,,,,,0
4,11,1107,2,1034,110094,7,14,,,14,,,,14,,14,,14,,,14,,,14,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110094,8,14,,,14,,,,14,,14,,14,,,14,,,14,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110094,9,14,,,14,,,,14,,14,,14,,,14,,,14,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110094,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110094,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110096,1,1,14,,14,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1107,2,1034,110096,2,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,12,9,,2,,,,,,,,,0
4,11,1107,2,1034,110096,3,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,12,9,,2,,,,,,,,,0
4,11,1107,2,1034,110096,4,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"GRICULTURE",1,6,12,9,,2,,,,,,,,,0
4,11,1107,2,1034,110097,1,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1107,2,1034,110097,2,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",3114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1107,2,1034,110097,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110097,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110097,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1107,2,1034,110097,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1109,2,672,110103,1,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1109,2,672,110103,2,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1109,2,672,110103,3,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,40,9,,2,,,,,,,,,0
4,11,1109,2,672,110103,4,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,40,9,,2,,,,,,,,,0
4,11,1109,2,672,110103,5,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,9,,,,,,,,,,,0
4,11,1109,2,672,110103,6,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1109,2,672,110105,1,8,1,14,8,1,14,8,1,14,8,1,14,8,1,14,8,1,14,,,,,,,,,,,,,,,,,,0
4,11,1109,2,672,110105,2,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1109,2,672,110105,3,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1109,2,672,110105,4,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1109,2,672,110108,1,1,,,1,,,1,,1,,1,,,1,,,1,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,36,9,,2,,,,,,,,,0
4,11,1109,2,672,110108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1109,2,672,110108,3,1,14,,1,14,,1,14,1,14,1,14,,1,14,,1,,"MIXED CROP FARNING",6114,"AGRICULTURE",1,6,40,9,,2,,,,,,,,,0
4,11,1109,2,672,110108,4,1,14,,1,14,,1,14,1,14,1,14,,1,14,,1,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,40,9,,2,,,,,,,,,0
4,11,1113,2,954,110111,1,1,,,1,,,1,,,1,,,1,,,1,,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1113,2,954,110111,2,1,,,1,,,1,,,1,,,1,,,1,,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,45,9,,2,,,,,,,,,0
4,11,1113,2,954,110111,3,1,,,1,,,1,,,1,,,1,,,1,,,"MIXED CROP FARMING",6114,"AGRICLLTURE",1,6,40,9,,2,,,,,,,,,0
4,11,1113,2,954,110111,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1113,2,954,110111,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1113,2,954,110117,1,12,12,12,12,1,12,12,1,12,12,1,12,12,1,12,12,1,12,"OTHER HEALTH PROFESSIONAL",2229,"SOCIAL WORK ACTIVITIES",88,6,30,4,,1,"CLEARING OF FARM",6114,"AGRICULTURE",1,6,6,9,,0
4,11,1113,2,954,110117,2,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,40,9,,2,,,,,,,,,0
4,11,1113,2,954,110117,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1113,2,954,110117,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1113,2,954,110117,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1113,2,954,110117,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1113,2,954,110117,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1113,2,954,110119,1,1,1,14,1,1,14,1,1,14,1,1,14,1,1,14,1,1,14,,,,,,,,,,,,,,,,,,0
4,11,1113,2,954,110119,2,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1113,2,954,110119,3,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,20,9,,2,,,,,,,,,0
4,11,1113,2,954,110119,4,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,20,9,,2,,,,,,,,,0
4,11,1113,2,954,110119,5,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1113,2,954,110119,6,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1113,2,954,110119,7,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1113,2,954,110119,8,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1113,2,954,110119,9,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110124,1,1,,,1,,,1,,,1,,,1,,,1,,,"PLANTING/MAKING OF HEAPS",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1102,2,936,110124,2,1,,,1,,,1,,,1,,,1,,,1,,,"PLANTING/WEEDING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1102,2,936,110124,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110124,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110124,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110124,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110124,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110124,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110124,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110125,1,13,1,,13,1,,13,1,,13,1,,13,1,,13,1,,"ADMIN OFFICER",3439,"ADMINISTRATIVE",82,6,40,2,,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,15,9,,0
4,11,1102,2,936,110125,2,1,,,1,,,1,,,1,,,1,,,1,,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,40,9,,2,,,,,,,,,0
4,11,1102,2,936,110125,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110125,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110125,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110125,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110125,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110125,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110127,1,1,,,1,,,1,,,1,,,1,,,1,,,"CLRAEING OG BUSH",6114,"AGRICULTURE",1,6,9,2,,2,,,,,,,,,0
4,11,1102,2,936,110127,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4,11,1102,2,936,110127,3,1,,,1,,,1,,,1,,,1,,,1,,,"PLANTING AND WEEDING",6114,"AGRICULTURE",1,6,9,2,,2,,,,,,,,,0
4,11,1101,2,154,110135,1,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1101,2,154,110135,2,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1101,2,154,110135,3,1,14,,1,14,,1,14,,1,14,,1,14,,1,14,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,11,1101,2,154,110135,4,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1101,2,154,110135,5,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1101,2,154,110135,6,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1101,2,154,110136,1,1,,,1,,,1,,,1,,,1,,,1,,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,40,9,,2,,,,,,,,,0
4,11,1101,2,154,110136,3,1,,,1,,,1,,,1,,,1,,,1,,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,35,9,,2,,,,,,,,,0
4,11,1101,2,154,110136,4,1,,,1,,,1,,,1,,,1,,,1,,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,35,9,,2,,,,,,,,,0
4,11,1101,2,154,110136,5,1,,,1,,,1,,,1,,,1,,,1,,,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,35,9,,2,,,,,,,,,0
4,11,1101,2,154,110136,6,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
4,11,1101,2,154,110136,7,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
5,12,1211,1,2856,120001,1,16,,,16,,,16,,,16,,,16,,,16,,,"PASTOR",2460,"OTHER PERSONAL SERVICE",96,6,30,8,,2,,,,,,,,,0
5,12,1211,1,2856,120001,2,11,,,11,,,11,,,11,,,11,,,11,,,"TEACHER",2331,"EDUCATION",85,6,48,9,,2,,,,,,,,,0
5,12,1211,1,2856,120001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1211,1,2856,120001,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1211,1,2856,120001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120012,1,8,,,8,,,8,,,8,,,8,,,8,,,"FOOD STUFF SELLER",3416,"RETAIL TRADER",47,6,56,9,,2,,,,,,,,,0
5,12,1202,1,2146,120012,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120013,1,8,,,8,,,8,,,8,,,8,,,8,,,"PETTY TRADING PINEAPPLE",3416,"RETAIL TRADE",47,6,9,9,,2,,,,,,,,,0
5,12,1202,1,2146,120013,2,8,,,8,,,8,,,8,,,8,,,8,,,"PROVISION SELLER",3416,"RETAIL TRADER",47,6,9,9,,2,,,,,,,,,0
5,12,1202,1,2146,120013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120013,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120013,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120013,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120013,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120014,1,7,,,7,,,7,,,7,,,7,,,7,,,"DRIVER",8324,"LAND TRANSPORT",49,6,48,4,,2,,,,,,,,,0
5,12,1202,1,2146,120014,2,8,,,8,,,8,,,8,,,8,,,8,,,"FOOG STUFF SELLER",3416,"RETAIL TRADER",47,6,56,9,,2,,,,,,,,,0
5,12,1202,1,2146,120014,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120014,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120014,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120014,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120014,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120014,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120014,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2146,120014,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1202,1,2710,120021,1,8,,,8,,,8,,,8,,,8,,,8,,,"PROVISION PETTY TRADING",3416,"RETAIL TRADER",47,12,12,9,,2,,,,,,,,,0
5,12,1212,1,1392,120039,1,8,,,8,,,8,,,8,,,8,,,8,,,"SELLING 2ND HAND CLOTH",3416,"RETAIL TRADER",47,6,56,9,,2,,,,,,,,,0
5,12,1212,1,1392,120040,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"NIGHT WATCH MAN",9152,"NIGHT WATCH GUIDE",80,6,84,4,,2,,,,,,,,,0
5,12,1212,1,1392,120040,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"BABY CARE TAKER",9131,"BAY CARE TAKER",96,6,48,4,,2,,,,,,,,,0
5,12,1208,2,526,120041,1,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6111,"AGRICULTURE",1,6,42,9,,2,,,,,,,,,0
5,12,1208,2,526,120041,2,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6111,"AGRICULTURE",1,6,20,9,,2,,,,,,,,,0
5,12,1208,2,526,120041,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1208,2,526,120041,4,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6111,,1,6,20,9,,2,,,,,,,,,0
5,12,1208,2,526,120041,5,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6111,"AGRICULTURE",1,6,10,9,,2,,,,,,,,,0
5,12,1208,2,526,120041,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1208,2,526,120045,1,1,8,,1,8,,1,8,,1,8,,1,8,,1,8,,"TREE FARMING",6112,"AGRICULTURE",1,6,36,9,,1,"PETTY TRADER",3416,"RETAIL TRADER",47,6,48,9,,0
5,12,1208,2,526,120045,2,10,,,10,,,10,,,10,,,10,,,10,,,"HAIR DRESSER",5141,"SERVICE",96,6,42,9,,2,,,,,,,,,0
5,12,1208,2,526,120045,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1208,2,526,120045,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1208,2,526,120045,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1208,2,526,120045,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1208,2,526,120045,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1208,2,526,120048,1,8,,,8,,,8,,,8,,,8,,,8,,,"FOOD STUFF SELLER",3416,"RETAIL TRADE",47,6,56,9,,2,,,,,,,,,0
5,12,1208,2,526,120048,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1208,2,526,120048,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1216,2,618,120053,1,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6111,"AGRICULTURE",1,6,36,9,,2,,,,,,,,,0
5,12,1216,2,618,120053,2,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6111,"AGRICULTURE",1,6,12,9,,2,,,,,,,,,0
5,12,1216,2,618,120053,3,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6111,"AGRICULTURE",1,6,20,9,,2,,,,,,,,,0
5,12,1216,2,618,120053,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1216,2,618,120053,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1216,2,618,120053,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1216,2,618,120053,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1216,2,618,120053,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1216,2,618,120053,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,12,1216,2,618,120059,1,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6111,"AGRICULTURE",1,6,42,9,,2,,,,,,,,,0
