"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s8q9","s8q10","s8q11","tracked_obs"
6,27,2701,1,506,270009,518,"Woodpoles, bamboo",2,,,0
6,27,2701,1,506,270009,519,"Grass for thatching roof or ot",2,,,0
6,27,2701,1,506,270010,518,"Woodpoles, bamboo",2,,,0
6,27,2701,1,506,270010,519,"Grass for thatching roof or ot",2,,,0
6,27,2704,2,204,270011,518,"Woodpoles, bamboo",2,,,0
6,27,2704,2,204,270011,519,"Grass for thatching roof or ot",2,,,0
6,27,2704,2,204,270012,518,"Woodpoles, bamboo",2,,,0
6,27,2704,2,204,270012,519,"Grass for thatching roof or ot",2,,,0
6,27,2704,2,204,270014,518,"Woodpoles, bamboo",2,,,0
6,27,2704,2,204,270014,519,"Grass for thatching roof or ot",2,,,0
6,27,2704,2,204,270015,518,"Woodpoles, bamboo",2,,,0
6,27,2704,2,204,270015,519,"Grass for thatching roof or ot",2,,,0
6,27,2704,2,204,270016,518,"Woodpoles, bamboo",2,,,0
6,27,2704,2,204,270016,519,"Grass for thatching roof or ot",2,,,0
6,27,2704,2,204,270017,518,"Woodpoles, bamboo",2,,,0
6,27,2704,2,204,270017,519,"Grass for thatching roof or ot",2,,,0
6,27,2704,2,204,270019,518,"Woodpoles, bamboo",2,,,0
6,27,2704,2,204,270019,519,"Grass for thatching roof or ot",2,,,0
6,27,2704,2,204,270020,518,"Woodpoles, bamboo",2,,,0
6,27,2704,2,204,270020,519,"Grass for thatching roof or ot",2,,,0
6,27,2715,2,752,270021,518,"Woodpoles, bamboo",2,,,0
6,27,2715,2,752,270021,519,"Grass for thatching roof or ot",2,,,0
6,27,2715,2,752,270022,518,"Woodpoles, bamboo",2,,,0
6,27,2715,2,752,270022,519,"Grass for thatching roof or ot",2,,,0
6,27,2701,1,0,270023,518,"Woodpoles, bamboo",,,,0
6,27,2701,1,0,270023,519,"Grass for thatching roof or ot",,,,0
6,27,2715,2,752,270024,518,"Woodpoles, bamboo",2,,,0
6,27,2715,2,752,270024,519,"Grass for thatching roof or ot",2,,,0
6,27,2715,2,752,270025,518,"Woodpoles, bamboo",2,,,0
6,27,2715,2,752,270025,519,"Grass for thatching roof or ot",2,,,0
6,27,2715,2,752,270026,518,"Woodpoles, bamboo",2,,,0
6,27,2715,2,752,270026,519,"Grass for thatching roof or ot",2,,,0
6,27,2715,2,752,270027,518,"Woodpoles, bamboo",2,,,0
6,27,2715,2,752,270027,519,"Grass for thatching roof or ot",2,,,0
6,27,2715,2,752,270028,518,"Woodpoles, bamboo",2,,,0
6,27,2715,2,752,270028,519,"Grass for thatching roof or ot",2,,,0
6,27,2715,1,0,270029,518,"Woodpoles, bamboo",,,,0
6,27,2715,1,0,270029,519,"Grass for thatching roof or ot",,,,0
6,27,2715,2,752,270030,518,"Woodpoles, bamboo",2,,,0
6,27,2715,2,752,270030,519,"Grass for thatching roof or ot",2,,,0
6,27,2709,1,1646,270031,518,"Woodpoles, bamboo",2,,,0
6,27,2709,1,1646,270031,519,"Grass for thatching roof or ot",2,,,0
6,27,2709,1,1646,270032,518,"Woodpoles, bamboo",2,,,0
6,27,2709,1,1646,270032,519,"Grass for thatching roof or ot",2,,,0
6,27,2709,1,1646,270033,518,"Woodpoles, bamboo",2,,,0
6,27,2709,1,1646,270033,519,"Grass for thatching roof or ot",2,,,0
6,27,2709,1,1646,270034,518,"Woodpoles, bamboo",2,,,2
6,27,2709,1,1646,270034,519,"Grass for thatching roof or ot",2,,,2
6,27,2709,1,1646,270035,518,"Woodpoles, bamboo",2,,,0
6,27,2709,1,1646,270035,519,"Grass for thatching roof or ot",2,,,0
6,27,2709,1,1646,270037,518,"Woodpoles, bamboo",2,,,0
6,27,2709,1,1646,270037,519,"Grass for thatching roof or ot",2,,,0
6,27,2709,1,1646,270038,518,"Woodpoles, bamboo",2,,,0
6,27,2709,1,1646,270038,519,"Grass for thatching roof or ot",2,,,0
6,27,2709,1,0,270039,518,"Woodpoles, bamboo",2,,,2
6,27,2709,1,0,270039,519,"Grass for thatching roof or ot",2,,,2
6,27,2709,1,1646,270040,518,"Woodpoles, bamboo",2,,,0
6,27,2709,1,1646,270040,519,"Grass for thatching roof or ot",2,,,0
6,27,2712,2,110,270041,518,"Woodpoles, bamboo",2,,,0
6,27,2712,2,110,270041,519,"Grass for thatching roof or ot",2,,,0
6,27,2712,2,110,270042,518,"Woodpoles, bamboo",2,,,0
6,27,2712,2,110,270042,519,"Grass for thatching roof or ot",2,,,0
6,27,2712,2,110,270043,518,"Woodpoles, bamboo",2,,,0
6,27,2712,2,110,270043,519,"Grass for thatching roof or ot",2,,,0
6,27,2712,2,110,270044,518,"Woodpoles, bamboo",2,,,0
6,27,2712,2,110,270044,519,"Grass for thatching roof or ot",2,,,0
6,27,2712,2,110,270045,518,"Woodpoles, bamboo",2,,,0
6,27,2712,2,110,270045,519,"Grass for thatching roof or ot",2,,,0
6,27,2712,2,110,270047,518,"Woodpoles, bamboo",2,,,2
6,27,2712,2,110,270047,519,"Grass for thatching roof or ot",2,,,2
6,27,2712,2,110,270048,518,"Woodpoles, bamboo",2,,,0
6,27,2712,2,110,270048,519,"Grass for thatching roof or ot",2,,,0
6,27,2712,2,110,270049,518,"Woodpoles, bamboo",2,,,0
6,27,2712,2,110,270049,519,"Grass for thatching roof or ot",2,,,0
6,27,2712,2,110,270050,518,"Woodpoles, bamboo",2,,,0
6,27,2712,2,110,270050,519,"Grass for thatching roof or ot",2,,,0
6,27,2711,1,710,270051,518,"Woodpoles, bamboo",2,,,0
6,27,2711,1,710,270051,519,"Grass for thatching roof or ot",2,,,0
6,27,2711,1,710,270052,518,"Woodpoles, bamboo",2,,,0
6,27,2711,1,710,270052,519,"Grass for thatching roof or ot",2,,,0
6,27,2711,1,710,270053,518,"Woodpoles, bamboo",2,,,0
6,27,2711,1,710,270053,519,"Grass for thatching roof or ot",2,,,0
6,27,2711,1,710,270054,518,"Woodpoles, bamboo",2,,,0
6,27,2711,1,710,270054,519,"Grass for thatching roof or ot",2,,,0
6,27,2711,1,710,270055,518,"Woodpoles, bamboo",2,,,0
6,27,2711,1,710,270055,519,"Grass for thatching roof or ot",2,,,0
6,27,2711,1,710,270056,518,"Woodpoles, bamboo",2,,,0
6,27,2711,1,710,270056,519,"Grass for thatching roof or ot",2,,,0
6,27,2711,1,710,270057,518,"Woodpoles, bamboo",2,,,0
6,27,2711,1,710,270057,519,"Grass for thatching roof or ot",2,,,0
6,27,2711,1,710,270058,518,"Woodpoles, bamboo",2,,,0
6,27,2711,1,710,270058,519,"Grass for thatching roof or ot",2,,,0
6,27,2711,1,710,270059,518,"Woodpoles, bamboo",2,,,0
6,27,2711,1,710,270059,519,"Grass for thatching roof or ot",2,,,0
6,27,2711,1,710,270060,518,"Woodpoles, bamboo",2,,,0
6,27,2711,1,710,270060,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1612,270061,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1612,270061,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1612,270062,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1612,270062,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1612,270063,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1612,270063,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1612,270064,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1612,270064,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1612,270065,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1612,270065,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1612,270066,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1612,270066,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,0,270067,518,"Woodpoles, bamboo",,,,0
6,27,2703,1,0,270067,519,"Grass for thatching roof or ot",,,,0
6,27,2703,1,1612,270068,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1612,270068,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1612,270069,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1612,270069,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,1410,270071,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,1410,270071,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,1410,270072,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,1410,270072,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,1410,270073,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,1410,270073,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,1410,270074,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,1410,270074,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,1410,270075,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,1410,270075,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,1410,270076,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,1410,270076,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,1410,270077,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,1410,270077,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,1410,270078,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,1410,270078,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,1410,270079,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,1410,270079,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,1410,270080,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,1410,270080,519,"Grass for thatching roof or ot",2,,,0
6,27,2719,2,100,270081,518,"Woodpoles, bamboo",2,,,0
6,27,2719,2,100,270081,519,"Grass for thatching roof or ot",2,,,0
6,27,2719,2,100,270082,518,"Woodpoles, bamboo",2,,,0
6,27,2719,2,100,270082,519,"Grass for thatching roof or ot",2,,,0
6,27,2719,2,100,270083,518,"Woodpoles, bamboo",2,,,0
6,27,2719,2,100,270083,519,"Grass for thatching roof or ot",2,,,0
6,27,2719,2,100,270084,518,"Woodpoles, bamboo",2,,,2
6,27,2719,2,100,270084,519,"Grass for thatching roof or ot",2,,,2
6,27,2719,2,100,270085,518,"Woodpoles, bamboo",2,,,0
6,27,2719,2,100,270085,519,"Grass for thatching roof or ot",2,,,0
6,27,2719,2,100,270086,518,"Woodpoles, bamboo",2,,,0
6,27,2719,2,100,270086,519,"Grass for thatching roof or ot",2,,,0
6,27,2719,2,100,270087,518,"Woodpoles, bamboo",2,,,0
6,27,2719,2,100,270087,519,"Grass for thatching roof or ot",2,,,0
6,27,2719,2,100,270088,518,"Woodpoles, bamboo",2,,,0
6,27,2719,2,100,270088,519,"Grass for thatching roof or ot",2,,,0
6,27,2719,2,0,270089,518,"Woodpoles, bamboo",,,,0
6,27,2719,2,0,270089,519,"Grass for thatching roof or ot",,,,0
6,27,2719,2,100,270090,518,"Woodpoles, bamboo",2,,,0
6,27,2719,2,100,270090,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1076,270091,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1076,270091,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1076,270092,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1076,270092,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1076,270093,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1076,270093,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1076,270094,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1076,270094,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1076,270095,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1076,270095,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1076,270096,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1076,270096,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1076,270097,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1076,270097,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1076,270098,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1076,270098,519,"Grass for thatching roof or ot",2,,,0
6,27,2703,1,1076,270100,518,"Woodpoles, bamboo",2,,,0
6,27,2703,1,1076,270100,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,2136,270101,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,2136,270101,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,2136,270102,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,2136,270102,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,2136,270104,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,2136,270104,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,2136,270105,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,2136,270105,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,2136,270106,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,2136,270106,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,2136,270107,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,2136,270107,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,2136,270108,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,2136,270108,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,2136,270109,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,2136,270109,519,"Grass for thatching roof or ot",2,,,0
6,27,2707,1,2136,270110,518,"Woodpoles, bamboo",2,,,0
6,27,2707,1,2136,270110,519,"Grass for thatching roof or ot",2,,,0
6,28,2806,1,0,280001,518,"Woodpoles, bamboo",,,,0
6,28,2806,1,0,280001,519,"Grass for thatching roof or ot",,,,0
6,28,2806,1,0,280002,518,"Woodpoles, bamboo",2,,,2
6,28,2806,1,0,280002,519,"Grass for thatching roof or ot",2,,,2
6,28,2806,1,0,280003,518,"Woodpoles, bamboo",,,,0
6,28,2806,1,0,280003,519,"Grass for thatching roof or ot",,,,0
6,28,2806,1,802,280004,518,"Woodpoles, bamboo",2,,,0
6,28,2806,1,802,280004,519,"Grass for thatching roof or ot",2,,,0
6,28,2806,1,0,280005,518,"Woodpoles, bamboo",2,,,2
6,28,2806,1,0,280005,519,"Grass for thatching roof or ot",2,,,2
6,28,2806,1,802,280006,518,"Woodpoles, bamboo",2,,,0
6,28,2806,1,802,280006,519,"Grass for thatching roof or ot",2,,,0
6,28,2806,1,802,280007,518,"Woodpoles, bamboo",2,,,0
6,28,2806,1,802,280007,519,"Grass for thatching roof or ot",2,,,0
6,28,2806,1,802,280008,518,"Woodpoles, bamboo",2,,,0
6,28,2806,1,802,280008,519,"Grass for thatching roof or ot",2,,,0
1,22,2219,1,0,280009,518,"Woodpoles, bamboo",,,,0
1,22,2219,1,0,280009,519,"Grass for thatching roof or ot",,,,0
6,28,2806,1,164,280011,518,"Woodpoles, bamboo",2,,,0
6,28,2806,1,164,280011,519,"Grass for thatching roof or ot",2,,,0
6,28,2806,1,164,280012,518,"Woodpoles, bamboo",2,,,0
6,28,2806,1,164,280012,519,"Grass for thatching roof or ot",2,,,0
6,28,2806,1,164,280013,518,"Woodpoles, bamboo",2,,,0
6,28,2806,1,164,280013,519,"Grass for thatching roof or ot",2,,,0
6,28,2806,1,0,280014,518,"Woodpoles, bamboo",2,,,2
6,28,2806,1,0,280014,519,"Grass for thatching roof or ot",2,,,2
6,28,2806,1,164,280015,518,"Woodpoles, bamboo",2,,,0
6,28,2806,1,164,280015,519,"Grass for thatching roof or ot",2,,,0
6,28,2806,1,164,280016,518,"Woodpoles, bamboo",2,,,0
6,28,2806,1,164,280016,519,"Grass for thatching roof or ot",2,,,0
6,28,2806,1,164,280017,518,"Woodpoles, bamboo",2,,,0
6,28,2806,1,164,280017,519,"Grass for thatching roof or ot",2,,,0
6,28,2806,1,164,280018,518,"Woodpoles, bamboo",2,,,0
6,28,2806,1,164,280018,519,"Grass for thatching roof or ot",2,,,0
6,28,2806,1,0,280019,518,"Woodpoles, bamboo",2,,,2
6,28,2806,1,0,280019,519,"Grass for thatching roof or ot",2,,,2
6,28,2806,1,164,280020,518,"Woodpoles, bamboo",2,,,0
6,28,2806,1,164,280020,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,1,2302,280021,518,"Woodpoles, bamboo",2,,,0
6,28,2816,1,2302,280021,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,1,2302,280022,518,"Woodpoles, bamboo",2,,,0
6,28,2816,1,2302,280022,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,1,2302,280023,518,"Woodpoles, bamboo",2,,,0
6,28,2816,1,2302,280023,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,1,2302,280024,518,"Woodpoles, bamboo",2,,,0
6,28,2816,1,2302,280024,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,1,2302,280025,518,"Woodpoles, bamboo",2,,,0
6,28,2816,1,2302,280025,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,1,2302,280026,518,"Woodpoles, bamboo",2,,,0
6,28,2816,1,2302,280026,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,1,2302,280027,518,"Woodpoles, bamboo",2,,,0
6,28,2816,1,2302,280027,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,1,2302,280028,518,"Woodpoles, bamboo",2,,,0
6,28,2816,1,2302,280028,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,1,2302,280029,518,"Woodpoles, bamboo",2,,,0
6,28,2816,1,2302,280029,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,2,0,280030,518,"Woodpoles, bamboo",2,,,2
6,28,2816,2,0,280030,519,"Grass for thatching roof or ot",2,,,2
6,30,3025,1,0,280034,518,"Woodpoles, bamboo",,,,0
6,30,3025,1,0,280034,519,"Grass for thatching roof or ot",,,,0
1,26,2606,1,0,280035,518,"Woodpoles, bamboo",,,,0
1,26,2606,1,0,280035,519,"Grass for thatching roof or ot",,,,0
6,28,2804,1,340,280036,518,"Woodpoles, bamboo",2,,,0
6,28,2804,1,340,280036,519,"Grass for thatching roof or ot",2,,,0
6,28,2804,1,340,280037,518,"Woodpoles, bamboo",2,,,0
6,28,2804,1,340,280037,519,"Grass for thatching roof or ot",2,,,0
6,28,2804,1,340,280038,518,"Woodpoles, bamboo",2,,,0
6,28,2804,1,340,280038,519,"Grass for thatching roof or ot",2,,,0
6,28,2804,1,340,280039,518,"Woodpoles, bamboo",2,,,0
6,28,2804,1,340,280039,519,"Grass for thatching roof or ot",2,,,0
6,28,2802,2,566,280042,518,"Woodpoles, bamboo",2,,,0
6,28,2802,2,566,280042,519,"Grass for thatching roof or ot",2,,,0
6,28,2802,2,566,280043,518,"Woodpoles, bamboo",2,,,0
6,28,2802,2,566,280043,519,"Grass for thatching roof or ot",2,,,0
6,28,2802,2,566,280044,518,"Woodpoles, bamboo",2,,,0
6,28,2802,2,566,280044,519,"Grass for thatching roof or ot",2,,,0
6,28,2802,2,566,280045,518,"Woodpoles, bamboo",2,,,0
6,28,2802,2,566,280045,519,"Grass for thatching roof or ot",2,,,0
6,28,2802,2,566,280046,518,"Woodpoles, bamboo",2,,,0
6,28,2802,2,566,280046,519,"Grass for thatching roof or ot",2,,,0
6,28,2802,2,566,280047,518,"Woodpoles, bamboo",2,,,0
6,28,2802,2,566,280047,519,"Grass for thatching roof or ot",2,,,0
6,28,2802,2,566,280048,518,"Woodpoles, bamboo",2,,,0
6,28,2802,2,566,280048,519,"Grass for thatching roof or ot",2,,,0
6,28,2802,2,566,280049,518,"Woodpoles, bamboo",2,,,0
6,28,2802,2,566,280049,519,"Grass for thatching roof or ot",2,,,0
6,28,2802,2,566,280050,518,"Woodpoles, bamboo",2,,,0
6,28,2802,2,566,280050,519,"Grass for thatching roof or ot",2,,,0
6,28,2811,2,588,280051,518,"Woodpoles, bamboo",2,,,0
6,28,2811,2,588,280051,519,"Grass for thatching roof or ot",2,,,0
6,28,2811,1,0,280052,518,"Woodpoles, bamboo",2,,,2
6,28,2811,1,0,280052,519,"Grass for thatching roof or ot",2,,,2
6,28,2811,2,588,280053,518,"Woodpoles, bamboo",2,,,0
6,28,2811,2,588,280053,519,"Grass for thatching roof or ot",2,,,0
6,28,2811,2,588,280054,518,"Woodpoles, bamboo",2,,,0
6,28,2811,2,588,280054,519,"Grass for thatching roof or ot",2,,,0
6,28,2811,2,588,280055,518,"Woodpoles, bamboo",2,,,0
6,28,2811,2,588,280055,519,"Grass for thatching roof or ot",2,,,0
6,28,2811,2,588,280056,518,"Woodpoles, bamboo",2,,,0
6,28,2811,2,588,280056,519,"Grass for thatching roof or ot",2,,,0
6,28,2811,2,588,280057,518,"Woodpoles, bamboo",2,,,0
6,28,2811,2,588,280057,519,"Grass for thatching roof or ot",2,,,0
6,28,2811,2,588,280058,518,"Woodpoles, bamboo",2,,,0
6,28,2811,2,588,280058,519,"Grass for thatching roof or ot",2,,,0
6,28,2811,2,588,280059,518,"Woodpoles, bamboo",2,,,0
6,28,2811,2,588,280059,519,"Grass for thatching roof or ot",2,,,0
6,28,2811,2,588,280060,518,"Woodpoles, bamboo",2,,,0
6,28,2811,2,588,280060,519,"Grass for thatching roof or ot",2,,,0
6,28,2815,2,1164,280061,518,"Woodpoles, bamboo",2,,,0
6,28,2815,2,1164,280061,519,"Grass for thatching roof or ot",2,,,0
6,28,2815,2,1164,280062,518,"Woodpoles, bamboo",2,,,0
6,28,2815,2,1164,280062,519,"Grass for thatching roof or ot",2,,,0
6,28,2815,2,0,280064,518,"Woodpoles, bamboo",,,,0
6,28,2815,2,0,280064,519,"Grass for thatching roof or ot",,,,0
6,28,2815,2,1164,280065,518,"Woodpoles, bamboo",2,,,0
6,28,2815,2,1164,280065,519,"Grass for thatching roof or ot",2,,,0
6,28,2815,2,1164,280066,518,"Woodpoles, bamboo",2,,,0
6,28,2815,2,1164,280066,519,"Grass for thatching roof or ot",2,,,0
6,28,2815,2,0,280067,518,"Woodpoles, bamboo",,,,0
6,28,2815,2,0,280067,519,"Grass for thatching roof or ot",,,,0
6,28,2815,2,1164,280068,518,"Woodpoles, bamboo",2,,,0
6,28,2815,2,1164,280068,519,"Grass for thatching roof or ot",2,,,0
6,29,2913,1,0,280069,518,"Woodpoles, bamboo",,,,0
6,29,2913,1,0,280069,519,"Grass for thatching roof or ot",,,,0
6,28,2815,2,1164,280070,518,"Woodpoles, bamboo",2,,,0
6,28,2815,2,1164,280070,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,2,3944,280071,518,"Woodpoles, bamboo",2,,,0
6,28,2816,2,3944,280071,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,2,3944,280072,518,"Woodpoles, bamboo",2,,,0
6,28,2816,2,3944,280072,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,2,3944,280073,518,"Woodpoles, bamboo",2,,,0
6,28,2816,2,3944,280073,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,2,3944,280074,518,"Woodpoles, bamboo",2,,,0
6,28,2816,2,3944,280074,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,2,3944,280075,518,"Woodpoles, bamboo",2,,,0
6,28,2816,2,3944,280075,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,2,0,280076,518,"Woodpoles, bamboo",2,,,2
6,28,2816,2,0,280076,519,"Grass for thatching roof or ot",2,,,2
1,23,2313,1,0,280077,518,"Woodpoles, bamboo",,,,0
1,23,2313,1,0,280077,519,"Grass for thatching roof or ot",,,,0
6,28,2816,2,3944,280078,518,"Woodpoles, bamboo",2,,,0
6,28,2816,2,3944,280078,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,2,3944,280079,518,"Woodpoles, bamboo",2,,,0
6,28,2816,2,3944,280079,519,"Grass for thatching roof or ot",2,,,0
6,28,2816,2,3944,280080,518,"Woodpoles, bamboo",2,,,0
6,28,2816,2,3944,280080,519,"Grass for thatching roof or ot",2,,,0
6,28,2814,1,1876,280081,518,"Woodpoles, bamboo",2,,,0
6,28,2814,1,1876,280081,519,"Grass for thatching roof or ot",2,,,0
6,28,2814,1,0,280082,518,"Woodpoles, bamboo",,,,0
6,28,2814,1,0,280082,519,"Grass for thatching roof or ot",,,,0
6,28,2814,1,1876,280083,518,"Woodpoles, bamboo",2,,,0
6,28,2814,1,1876,280083,519,"Grass for thatching roof or ot",2,,,0
6,28,2814,1,1876,280084,518,"Woodpoles, bamboo",2,,,0
6,28,2814,1,1876,280084,519,"Grass for thatching roof or ot",2,,,0
6,28,2814,1,1876,280085,518,"Woodpoles, bamboo",2,,,0
6,28,2814,1,1876,280085,519,"Grass for thatching roof or ot",2,,,0
6,28,2814,1,1876,280086,518,"Woodpoles, bamboo",2,,,0
6,28,2814,1,1876,280086,519,"Grass for thatching roof or ot",2,,,0
6,28,2814,1,0,280087,518,"Woodpoles, bamboo",2,,,2
6,28,2814,1,0,280087,519,"Grass for thatching roof or ot",2,,,2
6,28,2814,1,1876,280088,518,"Woodpoles, bamboo",2,,,0
6,28,2814,1,1876,280088,519,"Grass for thatching roof or ot",2,,,0
6,28,2814,1,0,280089,518,"Woodpoles, bamboo",,,,0
6,28,2814,1,0,280089,519,"Grass for thatching roof or ot",,,,0
6,28,2814,1,1876,280090,518,"Woodpoles, bamboo",2,,,0
6,28,2814,1,1876,280090,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,1,0,280091,518,"Woodpoles, bamboo",,,,0
6,28,2810,1,0,280091,519,"Grass for thatching roof or ot",,,,0
6,28,2810,2,2394,280092,518,"Woodpoles, bamboo",2,,,0
6,28,2810,2,2394,280092,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,2,2394,280093,518,"Woodpoles, bamboo",1,6500,6500,0
6,28,2810,2,2394,280093,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,2,2394,280094,518,"Woodpoles, bamboo",2,,,0
6,28,2810,2,2394,280094,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,2,2394,280095,518,"Woodpoles, bamboo",2,,,0
6,28,2810,2,2394,280095,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,2,2394,280096,518,"Woodpoles, bamboo",2,,,0
6,28,2810,2,2394,280096,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,2,2394,280097,518,"Woodpoles, bamboo",2,,,0
6,28,2810,2,2394,280097,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,2,2394,280098,518,"Woodpoles, bamboo",2,,,0
6,28,2810,2,2394,280098,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,2,2394,280099,518,"Woodpoles, bamboo",2,,,0
6,28,2810,2,2394,280099,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,2,2394,280100,518,"Woodpoles, bamboo",2,,,0
6,28,2810,2,2394,280100,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,1,3722,280101,518,"Woodpoles, bamboo",2,,,0
6,28,2810,1,3722,280101,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,1,3722,280102,518,"Woodpoles, bamboo",1,150000,150000,0
6,28,2810,1,3722,280102,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,1,3722,280103,518,"Woodpoles, bamboo",2,,,0
6,28,2810,1,3722,280103,519,"Grass for thatching roof or ot",2,,,0
6,28,2810,1,0,280104,518,"Woodpoles, bamboo",,,,0
6,28,2810,1,0,280104,519,"Grass for thatching roof or ot",,,,0
6,28,2810,1,0,280105,518,"Woodpoles, bamboo",,,,0
6,28,2810,1,0,280105,519,"Grass for thatching roof or ot",,,,0
6,28,2810,1,0,280106,518,"Woodpoles, bamboo",,,,0
6,28,2810,1,0,280106,519,"Grass for thatching roof or ot",,,,0
