"zone","state","lga","sector","ea","hhid","indiv","s3eq1a","s3eq1b","s3eq1c","s3eq1d","s3eq1e","s3eq2a","s3eq2b","s3eq3a","s3eq3b","s3eq4","s3eq5","s3eq6","s3eq6b","s3eq7","s3eq8a","s3eq8b","s3eq9a","s3eq9b","s3eq10","s3eq11","s3eq12","s3eq12b","tracked_obs"
3,18,1803,2,840,180036,9,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1803,2,840,180036,10,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1803,2,840,180036,11,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1803,2,840,180036,12,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1803,2,840,180039,1,"FARMING",,,,,"FARMING",6114,"AGRICULTURE",1,3,14,9,,2,,,,,,,,,0
3,18,1803,2,840,180039,2,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1803,2,840,180039,3,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180043,1,"GRANDINA","FARMING",,,,"GRANDINA",8151,"SERVICES",96,6,24,9,,2,,,,,,,,,0
3,18,1816,1,378,180043,2,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180043,3,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180043,4,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180043,5,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180043,6,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180043,7,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180043,8,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180043,9,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180044,1,"TRADING","FARMING",,,,"TRADING",3416,"SELLING OF BUILDING MATER",47,12,40,9,,1,"FARMER",6114,"CROP FARMING",1,3,9,9,,0
3,18,1816,1,378,180044,2,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180044,3,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180044,4,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180044,5,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180049,1,"ELECTRICIAN",,,,,"ELECTRICIAN",2143,"WIRING",74,6,32,3,,2,,,,,,,,,0
3,18,1816,1,378,180049,2,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180049,3,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180049,4,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180049,7,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180049,8,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1816,1,378,180049,9,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180055,1,"CROP FARMING","LIVESTOCK",,,,"CROP FARMING",6114,"AGRICULTURE",1,4,18,9,,2,,,,,,,,,0
3,18,1805,2,534,180055,2,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180055,3,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180055,4,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180055,5,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180055,6,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180057,1,"CROP FARMING",,,,,"CROP FARMING",6114,"AGRICULTURE",1,12,25,9,,2,,,,,,,,,0
3,18,1805,2,534,180057,2,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180057,3,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180057,4,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180057,5,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180057,6,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180057,7,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180060,1,"CROP FARMING","LIVESTOCK",,,,"CROP FARMING",6114,"AGRICULTURE",1,5,27,9,,2,,,,,,,,,0
3,18,1805,2,534,180060,2,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180060,3,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180060,4,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1805,2,534,180060,5,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1817,2,370,180066,1,"DRIVING BUS",,,,,"BUS DRIVING",8323,"TRANSPORT",49,6,28,4,,2,,,,,,,,,0
3,18,1817,2,370,180066,2,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1817,2,370,180066,3,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1817,2,370,180066,4,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1817,2,370,180066,5,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1817,2,370,180066,6,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1817,2,370,180066,7,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1817,2,370,180066,8,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1817,2,370,180067,1,"CROP FARMING",,,,,"CROP FARMING",6114,"AGRICULTURE",1,6,25,9,,2,,,,,,,,,0
3,18,1817,2,370,180067,2,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1817,2,370,180067,3,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1817,2,370,180067,4,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1817,2,370,180067,5,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1817,2,370,180067,6,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1817,2,370,180067,7,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180073,1,"FARMING",,,,,"FARMING",6114,"AGRICULTURE",1,7,56,9,,2,,,,,,,,,0
3,18,1808,2,1726,180073,2,"SALE OF FOOD",,,,,"SALE OF MOIMOI",3416,"MANUFACTURING",10,12,29,9,,2,,,,,,,,,0
3,18,1808,2,1726,180073,3,"LUMBERING",,,,,"LUMBRING AHD SELL OF WOOD",3416,"BUYING AND SELLING",47,12,60,9,,1,"FARMING",6114,"AGRICULTURE",1,7,4,9,,0
3,18,1808,2,1726,180073,4,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180073,5,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180073,6,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180073,7,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180073,8,"TRADING",,,,,"SELL OF AKARA",7412,"MANUFACTURING",10,12,18,9,,2,,,,,,,,,0
3,18,1808,2,1726,180073,9,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180073,10,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180073,11,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180073,12,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180079,1,"FARMING","BUILDING AND CONTRUCTION",,,,"FARMING",6114,"AGRICULTURE",1,5,7,9,,1,"FARMING",6114,"AGRICULTURE",1,5,7,9,,0
3,18,1808,2,1726,180079,2,"FARMING","SALE OF PITO",,,,"SALE OF PITO",8279,"MANUFACTURE OF PITO",11,4,6,9,,1,"FARMING",6114,"AGRICULTURE",1,4,6,9,,0
3,18,1808,2,1726,180079,3,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180079,4,"FARMING","SALE OF PITO",,,,"SALE OF PITO",8279,"MANUFACTURE OF PITO",11,4,4,9,,1,"FARMING",6114,"AGRICULTURE",1,4,6,9,,0
3,18,1808,2,1726,180079,5,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180079,6,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180079,7,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180079,8,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180079,9,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180080,1,"FARMING","TRADING",,,,"FARMING",6114,"AGRICULTURE",1,5,42,9,,1,"TRADING",3416,"BUYING AND SELLING",47,3,8,9,,0
3,18,1808,2,1726,180080,2,"TRADING","FARMING",,,,"FARMING",6114,"AGRICULTURE",1,5,22,9,,1,"FARMING",6114,"BUYING AND SELLING",47,4,5,9,,0
3,18,1808,2,1726,180080,3,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180080,4,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180080,5,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180080,6,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180080,7,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180080,8,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180080,9,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180080,10,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180080,11,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1808,2,1726,180080,12,"TRADING",,,,,,,"BUYING AND SELLING",8,2,12,9,,1,"TRADING",3416,"BUYING AND SELLING",47,2,4,9,,0
3,18,1811,2,364,180085,1,"FARMING",,,,,"FARMING",6114,"FARMING",1,12,14,9,,2,,,,,,,,,0
3,18,1811,2,364,180085,2,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180085,3,"BRICK LAYER",,,,,"BRICK LAYER",7121,"BRICK LAYER",41,12,40,4,,2,,,,,,,,,0
3,18,1811,2,364,180085,4,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180085,5,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180085,6,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180085,7,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180085,8,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180085,9,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180085,10,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180085,11,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180085,12,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1811,2,364,180086,1,"7","14","4","8","4","FARMING",6114,"AGRICULTURE",1,12,14,9,,2,,,,,,,,,0
3,18,1811,2,364,180086,2,"2","4","3","3","2","FARMING",6114,"AGRICULTURE",1,10,10,9,,2,,,,,,,,,0
3,18,1811,2,364,180086,3,"2","4","2","2","2","FARMING",6114,"AGRICULTURE",1,10,12,9,,2,,,,,,,,,0
3,18,1820,2,450,180099,1,"CROP FARMING","PRODUCTION OF HOE CUTLAS",,,,"BLACK SMITH",7221,"MANUFACTURING",25,4,14,9,,1,"PRODUCTION OF HOES KNIFE",7221,"MANUFACTURING OF HOES,CUT",25,4,11,9,,0
3,18,1820,2,450,180099,2,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180099,3,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180099,4,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180099,5,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180099,6,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180099,7,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180099,8,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180099,9,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180099,10,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1820,2,450,180099,11,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180105,1,"TEACHING","BLACKSMITTINH","FARMING",,,"TEACHER",2320,"SEC. SCHOOL TEACHER",85,4,40,2,,1,"BLACKSMITH",7221,"MFG OF HOES KUIRES,CUTLAS",43,6,18,9,,0
3,18,1822,2,1654,180105,2,"TEACHING",,,,,"TEACHER",2331,"PRI. SCHOOL TEACHER",85,4,40,2,,2,,,,,,,,,0
3,18,1822,2,1654,180105,3,"FARMING",,,,,"FARMER",6114,"CROP FARMING",1,1,12,4,,2,,,,,,,,,0
3,18,1822,2,1654,180105,4,"FARMING",,,,,"FARMER",6114,"CROP GARMING",1,1,12,4,,2,,,,,,,,,0
3,18,1822,2,1654,180105,5,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180105,6,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180105,7,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180105,8,"TRADING",,,,,"TRADER",3416,"PETTY TRADING",47,6,,9,,2,,,,,,,,,0
3,18,1822,2,1654,180105,9,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180105,10,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180105,11,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1822,2,1654,180105,12,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1814,2,678,180111,1,"ANIMAL REARING","CROP FARMING",,,,"CROP FARMING",6114,"AGRICULTURE",1,6,90,9,,2,,,,,,,,,0
3,18,1814,2,678,180111,2,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1814,2,678,180111,3,"ANIMAL REARING","CROP FARMING",,,,"ANIMAL REARING",6123,"AGRICULTURE",1,6,42,9,,1,"CROP FARMING",6114,"AGRICULTURE",1,6,18,9,,0
3,18,1814,2,678,180111,4,"ANIMAL REARING","CROP FARMING",,,,"ANIMAL REARING",6123,"AGRICULTURE",1,6,42,9,,1,"CROP FARMING",6114,"AGRICULTURE",1,6,18,9,,0
3,18,1814,2,678,180111,5,"ANIMAL REARING","CROP FARMING",,,,"ANIMAL REARING",6123,"AGRICULTURE",1,6,42,9,,1,"CROP FARMING",6114,"AGRICULTURE",1,6,18,9,,0
3,18,1814,2,678,180111,6,"ANIMAL REARING","CROP FARMING",,,,"ANIMAL REARING",6123,"AGRICULTURE",1,6,42,9,,1,"CROP FARMING",6114,"AGRICULTURE",1,6,18,9,,0
3,18,1814,2,678,180111,7,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1814,2,678,180111,8,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1814,2,678,180111,9,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1814,2,678,180112,1,"FARMING","CATTLE REARING",,,,"CROP FARMING",6114,"AGRICULTURE",1,6,64,9,,1,"CATTLE REARING",6123,"AGRICULTURE",1,10,36,9,,0
3,18,1814,2,678,180112,2,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1814,2,678,180112,3,"FARMING","CATTLE REARING",,,,"CROP FARMING",6114,"AGRICULTURE",1,6,64,10,"PARENT",1,"CATTLE REARING",6123,"AGRICULTURE",1,11,48,10,"PARENT",0
3,18,1814,2,678,180112,4,,,,,,,,,,,,,,,,,,,,,,,0
3,18,1814,2,678,180112,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190017,1,"RETAIL  SELLER",,,,,"RETAIL  SELLER",3416,"BUY  AND  SELLING",47,5,38,9,,2,,,,,,,,,0
3,19,1921,1,842,190017,2,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190017,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190017,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190017,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190017,6,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190018,1,"CIVIL  SERVANT","CAPENTER",,,,"CIVIL  SERVANT",1120,"EMPLOYMENT  ACTIVITIES",78,4,28,2,,1,"CAPENTER",7331,"MANUFACTURING",16,6,42,9,,0
3,19,1921,1,842,190018,2,"TEACHING","GOLD  SMITH",,,,"MAKING  BEADS",7436,"MANUFACTURING",14,5,22,2,,1,"MAKING  BEADS",7436,"MANUFACTURING",14,6,30,9,,0
3,19,1921,1,842,190018,3,"GOLD  SMITH",,,,,"MAKING   BEADS",7436,"MANUFARING OF WEARING",14,5,24,9,,2,,,,,,,,,0
3,19,1921,1,842,190018,4,"DYING",,,,,"DYING",8264,"OTHER PERSONEL ACTIVITI",96,4,20,9,,2,,,,,,,,,0
3,19,1921,1,842,190018,5,"CAPENTER",,,,,"CAPENTER",7331,"MANUFARTURING OF FURNITU",31,5,20,9,,2,,,,,,,,,0
3,19,1921,1,842,190018,6,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190018,7,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190018,8,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190018,9,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190019,1,"TEACHER",,,,,"TEACHER",2331,"EDUCATION",85,10,48,2,,2,,,,,,,,,0
3,19,1921,1,842,190019,2,"ADMIN  AFFICER",,,,,"ADMIN  OFFICER",1120,"ADMINISTRATIVE SERVICE",82,10,48,2,,2,,,,,,,,,0
3,19,1921,1,842,190019,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190019,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190019,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190019,6,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190019,7,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190019,8,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1921,1,842,190019,9,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190022,1,"CROP  FARMING",,,,,"CROP  FARMING",6114,"AGRICULTURE",1,4,21,9,,2,,,,,,,,,0
3,19,1943,2,668,190022,2,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190022,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190027,1,"FARMING","SELLING",,,,"FARMING",6114,"AGRICULTURE",1,4,20,9,,1,"SELLING   LIVESTOCK",6121,"TRADING",47,4,20,9,,0
3,19,1943,2,668,190027,2,"SELLING LIVESTOCK",,,,,"SELLING  LIVESTOCK",3416,"TRADE",47,4,20,9,,1,"RETAIL  TRADE",3416,"RETAIL TRADING",47,4,20,9,,0
3,19,1943,2,668,190027,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190027,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190030,1,"FARMING",,,,,"FARMING",6114,"AGRICULTURE",1,6,52,9,,2,,,,,,,,,0
3,19,1943,2,668,190030,2,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1943,2,668,190030,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190034,1,"CROP FARMING","FRYING  FISH",,,,"CROP  FARMING",6114,"AGRICULTURE",1,6,70,9,,2,,,,,,,,,0
3,19,1916,2,1516,190034,2,"FRYING  BUNS",,,,,"FRYING   BUNS",7413,"MANUFATURING",3,6,21,9,,2,,,,,,,,,0
3,19,1916,2,1516,190034,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190034,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190034,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190036,1,"TEACHING IN PRIMARY","CROP  FARMING",,,,"PRIMARY SCHOOL TEACHER",2331,"EDUCATION",86,4,30,2,,2,,,,,,,,,0
3,19,1916,2,1516,190036,2,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190036,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190036,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190036,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1916,2,1516,190036,6,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190042,1,"BUS  DRIVER","FARMING",,,,"BUS  DRIVER",8322,"TRANSPORTATION",49,6,,9,,2,,,,,,,,,0
3,19,1901,2,640,190042,2,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190042,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190042,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190042,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190042,6,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190042,7,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190044,1,"FARMING","MAT  SELLER",,,,"FARMING",6114,"BUYERS",47,5,6,4,,1,"MAT  SELLER",3416,"BUYERS",47,6,54,9,,0
3,19,1901,2,640,190044,2,"FOOD  SELLER","FOOD  SALLER",,,,"FOOD  SELLEER",7413,"MANUFACTURING",10,3,5,4,,2,,,,,,,,,0
3,19,1901,2,640,190044,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190044,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190044,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190044,6,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190044,7,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190044,8,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190044,9,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190044,10,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190044,11,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190048,1,"FARMING","FRYING  FISH",,,,"FARMING",6114,"AGRICULTURE",1,4,35,9,,1,"FRYING FISH",7413,"MANUFACTURING OF FOOD",10,10,30,9,,0
3,19,1901,2,640,190048,2,"FRYING","FRYING  FISH",,,,"FRYING AWARA",7413,"MANUFACTURE",10,12,32,9,,2,,,,,,,,,0
3,19,1901,2,640,190048,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190048,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190048,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1901,2,640,190048,6,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1937,2,432,190055,1,"COOKED  AT SECONDARY SCH",,,,,"COOK AT SECONDARY SCH",7413,"MANUFACTURING",10,6,56,2,,2,,,,,,,,,0
3,19,1937,2,432,190056,1,"VEGETABLR  SELLER",,,,,"VEGETABLE  SELLER",3116,"MANUFACTURING",10,6,40,9,,2,,,,,,,,,0
3,19,1937,2,432,190056,2,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1937,2,432,190056,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1937,2,432,190056,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1937,2,432,190056,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1937,2,432,190056,6,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1937,2,432,190056,7,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1937,2,432,190056,8,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190063,1,"FARMING",,,,,"FARMING",6114,"AGRICULTURE",1,6,35,9,,2,,,,,,,,,0
3,19,1936,2,1994,190063,2,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190063,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190063,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190063,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190064,1,"FARMING",,,,,"FARMING",6114,"AGRICULTURE",1,5,35,9,,2,,,,,,,,,0
3,19,1936,2,1994,190064,2,"RETAIL TRADING",,,,,"SELLING  COOKED RICE",3413,"MANUFACTURING",10,6,40,9,,2,,,,,,,,,0
3,19,1936,2,1994,190069,1,"CROP  FARMING","RETAIL  TRADE",,,,"FARMING",6114,"AGRICULTURE",1,5,35,9,,2,,,,,,,,,0
3,19,1936,2,1994,190069,2,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190069,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1936,2,1994,190069,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1902,2,52,190073,1,"CROP  FARMING","LOCAL  BABBAR",,,,"CROP  FARMING",6114,"AGRICULTURE",1,5,20,9,,2,,,,,,,,,0
3,19,1902,2,52,190073,2,"MANUFACRURE  G/OIL",,,,,"MANUFACTURE  G/OIL",7412,"MANUFACTURING",3,12,35,9,,2,,,,,,,,,0
3,19,1902,2,52,190073,3,"CROP FARMING",,,,,"CROP  FARMING",6114,"AGRICUTURE",1,5,20,9,,2,,,,,,,,,0
3,19,1902,2,52,190073,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1902,2,52,190073,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1902,2,52,190080,1,"FARMING",,,,,"FARMING",6114,"AGRICULTURE",1,5,35,9,,2,,,,,,,,,0
3,19,1902,2,52,190080,2,"FARMING",,,,,"FARMING",6114,"AGRICULTURE",1,5,35,9,,2,,,,,,,,,0
3,19,1902,2,52,190080,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1902,2,52,190080,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1902,2,52,190080,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1902,2,52,190080,6,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1902,2,52,190080,7,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190083,1,"CROP  FARMING",,,,,"CROP  FARMING",6114,"AGRICULTURE",1,5,35,9,,2,,,,,,,,,0
3,19,1914,2,934,190083,2,"FRYING  AKARA",,,,,"FRYING AKARA",7412,"MANUFACTURING",10,6,35,9,,2,,,,,,,,,0
3,19,1914,2,934,190083,3,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190083,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190083,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190083,6,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190087,1,"FARMING",,,,,"FARMING",6114,"AGRICULTURE",1,5,35,9,,2,,,,,,,,,0
3,19,1914,2,934,190087,2,"G/NUT OIL PRODUCER",,,,,"G/NUT OIL PRODUCER",7413,"MANUFACTURING",10,12,40,9,,2,,,,,,,,,0
3,19,1914,2,934,190087,3,"FARMING",,,,,"FARMING",6114,"AGRICULTURE",1,5,200,9,,2,,,,,,,,,0
3,19,1914,2,934,190087,4,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1914,2,934,190087,5,,,,,,,,,,,,,,,,,,,,,,,0
3,19,1941,2,518,190094,1,"CROP  FARMING","SELLING  ONION",,,,"CROP  FARMING",6114,"AGRICULTURE",1,5,30,6,,1,"SELLING  ONION",3416,,1,12,49,9,,0
3,19,1941,2,518,190094,2,"MANUFACTURE G/OIL",,,,,"MANUFACTURE G/OIL",7413,"MAMUFACTURING",3,12,21,6,,2,,,,,,,,,0
