"zone","state","lga","sector","ea","hhid","byprod_cd","byprod_desc","byprod_other","sa8q1","sa8q2","sa8q3a","sa8q3b","sa8q4","sa8q5a","sa8q5b","sa8q6","sa8q7a","sa8q7b","sa8q8a","sa8q8b","tracked_obs"
3,18,1805,2,534,180056,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1805,2,534,180056,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1805,2,534,180056,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1805,2,534,180056,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1805,2,534,180056,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1805,2,534,180057,1,"MILK",,2,,,,,,,,,,,,0
3,18,1805,2,534,180057,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1805,2,534,180057,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1805,2,534,180057,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1805,2,534,180057,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1805,2,534,180057,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1805,2,534,180057,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1805,2,534,180057,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1805,2,534,180058,1,"MILK",,2,,,,,,,,,,,,0
3,18,1805,2,534,180058,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1805,2,534,180058,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1805,2,534,180058,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1805,2,534,180058,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1805,2,534,180058,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1805,2,534,180058,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1805,2,534,180058,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1805,2,534,180059,1,"MILK",,2,,,,,,,,,,,,0
3,18,1805,2,534,180059,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1805,2,534,180059,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1805,2,534,180059,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1805,2,534,180059,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1805,2,534,180059,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1805,2,534,180059,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1805,2,534,180059,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1805,2,534,180060,1,"MILK",,1,2,12,3,2,,,,,,,,0
3,18,1805,2,534,180060,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1805,2,534,180060,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1805,2,534,180060,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1805,2,534,180060,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1805,2,534,180060,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1805,2,534,180060,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1805,2,534,180060,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1817,2,370,180063,1,"MILK",,2,,,,,,,,,,,,0
3,18,1817,2,370,180063,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1817,2,370,180063,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1817,2,370,180063,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1817,2,370,180063,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1817,2,370,180063,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1817,2,370,180063,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1817,2,370,180063,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1817,2,370,180064,1,"MILK",,2,,,,,,,,,,,,0
3,18,1817,2,370,180064,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1817,2,370,180064,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1817,2,370,180064,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1817,2,370,180064,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1817,2,370,180064,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1817,2,370,180064,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1817,2,370,180064,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1817,2,370,180065,1,"MILK",,2,,,,,,,,,,,,0
3,18,1817,2,370,180065,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1817,2,370,180065,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1817,2,370,180065,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1817,2,370,180065,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1817,2,370,180065,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1817,2,370,180065,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1817,2,370,180065,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1817,2,370,180069,1,"MILK",,2,,,,,,,,,,,,0
3,18,1817,2,370,180069,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1817,2,370,180069,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1817,2,370,180069,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1817,2,370,180069,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1817,2,370,180069,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1817,2,370,180069,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1817,2,370,180069,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1817,2,370,180070,1,"MILK",,2,,,,,,,,,,,,0
3,18,1817,2,370,180070,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1817,2,370,180070,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1817,2,370,180070,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1817,2,370,180070,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1817,2,370,180070,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1817,2,370,180070,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1817,2,370,180070,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180071,1,"MILK",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180071,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180071,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180071,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180071,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180071,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180071,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180071,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180072,1,"MILK",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180072,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180072,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180072,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180072,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180072,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180072,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180072,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180073,1,"MILK",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180073,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180073,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180073,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180073,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180073,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180073,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180073,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180074,1,"MILK",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180074,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180074,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180074,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180074,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180074,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180074,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180074,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180075,1,"MILK",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180075,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180075,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180075,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180075,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180075,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180075,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180075,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180076,1,"MILK",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180076,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180076,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180076,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180076,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180076,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180076,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180076,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180077,1,"MILK",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180077,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180077,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180077,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180077,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180077,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180077,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180077,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180078,1,"MILK",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180078,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180078,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180078,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180078,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180078,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180078,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180078,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180079,1,"MILK",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180079,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180079,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180079,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180079,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180079,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180079,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180079,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180080,1,"MILK",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180080,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180080,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180080,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180080,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180080,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180080,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1808,2,1726,180080,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1811,2,364,180081,1,"MILK",,2,,,,,,,,,,,,0
3,18,1811,2,364,180081,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180081,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1811,2,364,180081,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180081,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180081,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180081,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1811,2,364,180081,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1811,2,364,180082,1,"MILK",,2,,,,,,,,,,,,0
3,18,1811,2,364,180082,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180082,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1811,2,364,180082,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180082,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180082,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180082,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1811,2,364,180082,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1811,2,364,180083,1,"MILK",,2,,,,,,,,,,,,0
3,18,1811,2,364,180083,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180083,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1811,2,364,180083,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180083,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180083,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180083,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1811,2,364,180083,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1811,2,364,180084,1,"MILK",,2,,,,,,,,,,,,0
3,18,1811,2,364,180084,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180084,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1811,2,364,180084,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180084,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180084,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180084,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1811,2,364,180084,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1811,2,364,180085,1,"MILK",,2,,,,,,,,,,,,0
3,18,1811,2,364,180085,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180085,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1811,2,364,180085,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180085,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180085,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180085,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1811,2,364,180085,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1811,2,364,180086,1,"MILK",,2,,,,,,,,,,,,0
3,18,1811,2,364,180086,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180086,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1811,2,364,180086,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180086,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180086,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180086,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1811,2,364,180086,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1811,2,364,180087,1,"MILK",,2,,,,,,,,,,,,0
3,18,1811,2,364,180087,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180087,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1811,2,364,180087,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180087,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180087,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180087,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1811,2,364,180087,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1811,2,364,180088,1,"MILK",,2,,,,,,,,,,,,0
3,18,1811,2,364,180088,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180088,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1811,2,364,180088,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180088,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180088,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180088,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1811,2,364,180088,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1811,2,364,180089,1,"MILK",,2,,,,,,,,,,,,0
3,18,1811,2,364,180089,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180089,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1811,2,364,180089,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180089,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180089,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180089,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1811,2,364,180089,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1811,2,364,180090,1,"MILK",,2,,,,,,,,,,,,0
3,18,1811,2,364,180090,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180090,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1811,2,364,180090,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180090,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1811,2,364,180090,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1811,2,364,180090,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1811,2,364,180090,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1820,2,450,180091,1,"MILK",,2,,,,,,,,,,,,0
3,18,1820,2,450,180091,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180091,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1820,2,450,180091,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180091,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180091,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180091,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1820,2,450,180091,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1820,2,450,180092,1,"MILK",,2,,,,,,,,,,,,0
3,18,1820,2,450,180092,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180092,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1820,2,450,180092,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180092,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180092,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180092,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1820,2,450,180092,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1820,2,450,180093,1,"MILK",,2,,,,,,,,,,,,0
3,18,1820,2,450,180093,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180093,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1820,2,450,180093,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180093,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180093,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180093,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1820,2,450,180093,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1820,2,450,180094,1,"MILK",,2,,,,,,,,,,,,0
3,18,1820,2,450,180094,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180094,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1820,2,450,180094,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180094,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180094,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180094,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1820,2,450,180094,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1820,2,450,180095,1,"MILK",,2,,,,,,,,,,,,0
3,18,1820,2,450,180095,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180095,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1820,2,450,180095,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180095,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180095,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180095,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1820,2,450,180095,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1820,2,450,180096,1,"MILK",,2,,,,,,,,,,,,0
3,18,1820,2,450,180096,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180096,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1820,2,450,180096,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180096,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180096,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180096,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1820,2,450,180096,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1820,2,450,180097,1,"MILK",,2,,,,,,,,,,,,0
3,18,1820,2,450,180097,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180097,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1820,2,450,180097,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180097,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180097,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180097,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1820,2,450,180097,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1820,2,450,180098,1,"MILK",,2,,,,,,,,,,,,0
3,18,1820,2,450,180098,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180098,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1820,2,450,180098,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180098,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180098,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180098,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1820,2,450,180098,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1820,2,450,180099,1,"MILK",,2,,,,,,,,,,,,0
3,18,1820,2,450,180099,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180099,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1820,2,450,180099,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180099,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1820,2,450,180099,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1820,2,450,180099,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1820,2,450,180099,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
3,18,1822,2,1654,180101,1,"MILK",,2,,,,,,,,,,,,0
3,18,1822,2,1654,180101,2,"EGGS",,2,,,,,,,,,,,,0
3,18,1822,2,1654,180101,3,"HONEY",,2,,,,,,,,,,,,0
3,18,1822,2,1654,180101,4,"HIDES, WOOL AND SKIN",,2,,,,,,,,,,,,0
3,18,1822,2,1654,180101,5,"HUNTING (INCLDUNG SN",,2,,,,,,,,,,,,0
3,18,1822,2,1654,180101,6,"MUSHROOMS",,2,,,,,,,,,,,,0
3,18,1822,2,1654,180101,7,"PALM WINE, OGURO, PI",,2,,,,,,,,,,,,0
3,18,1822,2,1654,180101,8,"OTHER (SPECIFY)",,2,,,,,,,,,,,,0
