"country","wave","visit","surveyt","surveyprd","zone","state","lga","ea","rururb","hhid","hhsize","nfdwater","nfdelec","nfdgas","nfdfwood","nfdchar","nfdkero","nfdliqd","nfdutil","nfdcloth","nfdfmtn","nfdrepar","nfddome","nfdpetro","nfddiesl","nfdfares","nfdtrans","nfdcomm","nfdrecre","nfdtbac","nfdrnthh","nfdinsur","fdsorby","fdmilby","fdmaizby","fdriceby","fdyamby","fdcasby","fdcereby","fdbrdby","fdtubby","fdpoulby","fdmeatby","fdfishby","fddairby","fdfatsby","fdfrutby","fdvegby","fdbeanby","fdswtby","fdbevby","fdalcby","fdrestby","fdothby","fdsorpr","fdmilpr","fdmaizpr","fdricepr","fdyampr","fdcaspr","fdcerepr","fdbrdpr","fdtubpr","fdpoulpr","fdmeatpr","fdfishpr","fddairpr","fdfatspr","fdfrutpr","fdvegpr","fdbeanpr","fdswtpr","fdbevpr","fdalcpr","fdothpr","edtexp","nfdfoth","totcons","hhweight"
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1113,954,0,110119,9,270.370361328125,0,0,0,0,202.777777777778,0,0,1333.33333333333,125.529106140137,0,0,2703.70377604167,0,1158.73014322917,0,2703.70385742188,0,0,1687.70153808594,0,0,0,0,955.952365451389,0,0,0,0,0,0,0,2896.82530381944,0,2317.46028645833,289.682535807292,2491.26977539063,1042.85709635417,173.809529622396,0,0,1738.09521484375,0,0,0,0,0,23577.6388888889,27114.2864583333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5988.888671875,111.111114501953,78883.7265625,3721.72265625
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1113,954,0,110120,4,0,0,0,0,0,304.166656494141,0,0,2525,1522.02380371094,0,0,3041.66674804688,0,0,0,1825,0,0,4044.07421875,0,0,0,0,1955.35717773438,0,0,0,1955.35717773438,0,0,0,3258.92846679688,9776.7861328125,8082.14282226563,1955.35717773438,1303.57141113281,2281.25,260.714294433594,0,0,3258.92858886719,0,0,0,0,0,45341.61328125,11732.142578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672.91674804688,106096.9921875,3721.72265625
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1102,936,0,110121,5,0,1200,0,0,0,973.33330078125,0,0,600,591.90478515625,0,0,0,0,0,0,0,0,0,3037.86279296875,0,0,0,0,1564.2857421875,0,0,0,0,0,0,2607.1427734375,0,7821.42890625,6778.5712890625,1981.428515625,3650,730,0,0,0,2607.14287109375,312.857153320312,0,0,0,0,0,37542.85625,23638.09453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8600,2676.66674804688,106913.578125,1550.7177734375
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1102,936,0,110122,4,0,0,0,0,0,1216.66662597656,0,0,1000,841.964294433594,0,0,0,0,0,0,0,0,0,2032.44519042969,0,0,0,0,8451.48828125,0,0,0,651.785705566406,0,0,10428.5712890625,3258.92846679688,0,5866.0712890625,1955.35717773438,4692.85717773438,1173.21423339844,0,0,0,1303.57141113281,0,0,0,0,84514.8828125,17003.10546875,37803.5725097656,0,0,2056.74584960938,0,0,0,0,0,0,0,0,0,0,0,0,4200,3193.75,191644.984375,1550.7177734375
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1102,936,0,110123,12,0,0,0,0,0,405.555541992188,0,0,166.666666666667,331.349212646484,0,0,0,0,0,0,506.944458007813,0,0,879.704772949219,0,0,0,0,0,0,1955.35709635417,0,651.785725911458,0,0,3476.1904296875,2172.61897786458,0,2824.40470377604,869.047607421875,1564.28570556641,521.428588867188,0,0,0,1086.30948893229,130.357147216797,0,0,0,42257.4401041667,5667.70182291667,2433.33325195313,0,0,675.787963867188,0,0,0,0,0,0,0,0,0,0,0,0,6583.33349609375,456.25,75615.859375,1550.7177734375
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1102,936,0,110124,7,0,0,0,0,0,173.809517996652,0,0,342.857142857143,591.632690429688,0,0,0,0,4841.83649553571,0,0,0,0,1923.34533691406,0,0,0,0,0,0,0,0,1489.7958984375,0,0,0,1713.26534598214,0,1489.7958984375,744.89794921875,2234.69388253348,1117.34695870536,74.4897984095982,0,0,0,0,0,0,0,0,0,12067.3482142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2528.57153320313,532.142883300781,31865.830078125,1550.7177734375
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1102,936,0,110125,6,0,0,0,0,0,162.22221883138,0,0,3233.33333333333,86.9047622680664,0,0,0,0,0,0,1622.22216796875,0,0,1645.20080566406,0,0,0,0,0,0,0,0,0,0,0,4345.23795572917,1564.28564453125,0,1564.28564453125,869.047607421875,1651.19049072266,0,0,86.9047648111979,0,0,0,0,0,0,0,11335.4036458333,72999.9986979167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,103366.234375,1550.7177734375
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1102,936,0,110126,12,0,0,0,0,0,253.472229003906,0,0,1483.33333333333,408.452392578125,0,0,0,0,0,0,1825,0,0,1324.89733886719,0,0,0,0,0,0,0,0,869.047607421875,0,0,3476.1904296875,782.142822265625,1042.85717773438,782.142822265625,1086.3095296224,1477.38096110026,1303.57145182292,0,1347.02383422852,0,2346.42862955729,0,0,0,0,42257.4401041667,6045.548828125,22595.23828125,0,0,9794.02864583333,0,0,0,0,0,0,0,0,0,0,0,0,3074.99975585938,586.944458007813,104162.4453125,1550.7177734375
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1102,936,0,110127,2,0,1800,0,0,0,912.5,0,0,3350,860.357177734375,0,0,0,0,2607.14282226563,0,0,0,0,5933.0400390625,0,0,0,0,3910.71435546875,0,0,0,0,0,0,0,10428.5712890625,13035.7138671875,3910.71435546875,4432.14282226563,6257.14300537109,3910.71435546875,782.142883300781,4432.14294433594,0,0,0,0,0,0,0,34006.2109375,586607.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,687926.4375,1550.7177734375
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1102,936,0,110128,7,0,1371.42858886719,0,0,0,521.428571428571,0,0,1671.42857142857,355.10205078125,0,0,0,0,2979.591796875,0,0,0,0,2390.55297851563,0,0,0,0,2234.69391741071,0,0,0,0,0,0,0,1862.24483816964,2979.591796875,2011.22453962054,968.367361886161,2830.61226981027,1303.57142857143,7076.53069196429,0,0,297.959193638393,0,0,0,0,0,16193.4341517857,167602.035714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10235.7138671875,200,225085.5,1550.7177734375
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1102,936,0,110129,8,228.125,900,0,0,0,608.333312988281,0,0,525,418.898803710938,0,0,760.416687011719,0,0,0,0,0,0,1939.51232910156,0,0,0,0,0,0,0,0,977.678588867188,0,0,0,1629.46423339844,4888.39306640625,1955.35711669922,1629.46429443359,1890.17858886719,977.678588867188,195.535720825195,0,0,1629.46429443359,0,0,0,0,0,3400.62109375,18901.7862548828,0,0,1028.37292480469,0,0,0,0,0,0,0,0,0,0,0,0,2625,760.416687011719,47869.69921875,1550.7177734375
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1102,936,0,110130,8,0,750,0,0,0,760.416687011719,0,0,350,598.0654296875,0,0,1520.83337402344,0,0,0,1520.83337402344,0,0,1770.74401855469,0,0,0,0,2934.01342773438,0,0,0,977.678588867188,0,0,4888.39306640625,1629.46423339844,0,2933.03564453125,977.678588867188,1042.8571472168,1173.21423339844,0,0,0,1955.35711669922,195.535720825195,0,0,0,0,8501.552734375,24767.8565673828,0,0,506.840972900391,0,0,0,0,0,0,0,0,0,0,0,0,3125,988.541687011719,63867.91015625,1550.7177734375
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1101,154,0,110131,4,0,0,0,0,0,365,0,0,500,761.607116699219,0,0,0,0,0,0,0,0,0,2409.1064453125,0,0,0,0,3910.71435546875,0,0,0,1955.35717773438,0,0,9776.7861328125,3258.92846679688,0,2607.14282226563,0,2737.5,0,0,0,0,0,391.071441650391,0,0,0,0,17003.10546875,37803.5725097656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672.91674804688,85152.8125,2171.0048828125
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1101,154,0,110132,7,0,0,0,0,0,1738.09528459821,0,0,171.428571428571,348.29931640625,0,0,0,0,0,0,3476.19067382813,0,0,3761.59594726563,0,0,0,0,5530.8671875,0,4022.44893973214,0,1117.34695870536,6331.6328125,0,5586.73493303571,1862.24483816964,0,1676.02038574219,3352.04073660714,1564.28571428571,446.938790457589,0,0,0,744.89794921875,223.469395228795,0,0,0,0,9716.06026785714,3501.02036830357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485.71411132813,2694.04760742188,60351.3828125,2171.0048828125
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1101,154,0,110133,6,0,0,0,0,0,405.555541992188,0,0,600,826.587341308594,0,0,0,0,0,0,1013.88891601563,0,0,1354.96350097656,0,0,0,0,6452.67838541667,0,0,0,434.523803710938,0,0,0,2172.61897786458,0,3910.71419270833,3910.71419270833,2259.52380371094,521.428588867188,0,2085.71435546875,0,869.047607421875,0,0,0,0,0,11335.4036458333,47797.6205240885,0,0,979.40283203125,0,0,0,0,0,0,0,0,0,0,0,0,5850,1216.66662597656,93997.046875,2171.0048828125
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1101,154,0,110134,6,0,0,0,0,0,202.777770996094,0,0,666.666666666667,525.793640136719,0,0,0,0,0,0,0,0,0,1354.96350097656,0,0,0,0,2607.14290364583,0,0,0,434.523803710938,0,0,0,2172.61897786458,0,1738.09521484375,0,1825,521.428588867188,260.714294433594,0,0,869.047607421875,0,0,0,0,0,11335.4036458333,25202.3816731771,0,0,675.787963867188,0,0,0,0,0,0,0,0,0,0,0,0,3666.66674804688,1318.05554199219,55377.0703125,2171.0048828125
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1101,154,0,110135,6,304.166656494141,0,0,0,0,1216.66666666667,0,0,500,217.261901855469,0,0,1013.88891601563,0,0,0,6083.33349609375,0,0,2707.07641601563,0,0,0,0,3910.71419270833,0,0,0,0,0,0,6517.857421875,1738.09521484375,0,1738.09521484375,1738.09521484375,2346.42858886719,1303.57145182292,0,0,0,0,260.714294433594,0,0,0,0,11335.4036458333,25202.3816731771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7450,1622.22216796875,77205.984375,2171.0048828125
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1101,154,0,110136,7,0,480,0,0,0,173.809517996652,0,0,1028.57142857143,513.435363769531,0,0,0,0,8938.77566964286,0,0,0,0,1772.25402832031,0,0,0,0,0,0,0,0,0,0,0,2979.591796875,0,0,1489.7958984375,0,1564.28574916295,0,0,0,0,0,148.979596819196,0,0,0,28976.5334821429,0,59591.8348214286,0,0,0,0,0,0,0,47673.46875,943.537318638393,1489.79575892857,0,0,0,0,44.6938781738281,8100,34.761905670166,165944.140625,2171.0048828125
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1101,154,0,110137,9,0,0,0,0,0,243.333333333333,0,0,1955.55555555556,698.201049804688,0,0,0,0,0,0,811.111083984375,0,0,1096.80053710938,0,0,0,0,0,0,0,0,0,0,0,0,1042.85709635417,0,1158.73014322917,0,1332.53968641493,1042.85709635417,0,579.365071614583,0,0,57.9365098741319,0,0,0,0,5037.95703125,49246.0325520833,0,0,0,0,0,0,0,18539.6822916667,4456.65494791667,0,0,0,0,0,0,2144.44458007813,177.777770996094,89621.8359375,2171.0048828125
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1101,154,0,110138,11,0,0,0,0,0,165.909090909091,0,0,618.181818181818,268.614715576172,0,0,464.545454545455,0,1185.06489701705,0,1106.06066894531,0,0,1221.00903320313,0,0,0,0,2844.15589488636,0,0,0,0,0,0,0,2370.12979403409,6399.3505859375,2133.11683238636,0,3175.97403231534,711.038973721591,474.025967684659,568.831187855114,0,189.610395951705,0,0,0,0,0,16487.859375,26284.7404119318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2754.54565429688,254.545455932617,69677.3125,2171.0048828125
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1101,154,0,110139,5,0,0,0,0,0,365,0,0,2080,481.476165771484,0,0,0,0,0,0,0,0,0,3179.75366210938,0,0,0,0,1825,0,0,0,0,0,0,0,4171.428515625,0,2085.7142578125,0,2920.00007324219,0,0,0,0,625.714306640625,104.285717773438,0,0,0,0,0,338928.55625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,280,358316.90625,2171.0048828125
"NGA",1,2,"LSMS-ISA2011",2011,4,11,1101,154,0,110140,7,0,0,0,0,0,521.428571428571,0,0,1757.14285714286,444.489807128906,0,0,0,0,0,0,0,0,0,1508.06530761719,0,0,0,0,2234.69391741071,0,0,0,0,1489.7958984375,0,5959.18359375,2234.69391741071,0,1862.24487304688,968.367327008929,3203.06124441964,2234.69391741071,0,0,0,0,223.469395228795,0,0,0,0,25909.4933035714,167602.035714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,171.428573608398,219724.265625,2171.0048828125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1211,2856,1,120001,5,730,4800,0,0,0,6083.333203125,0,0,10200,2068.33349609375,0,0,13383.3328125,0,31285.715625,9733.33359375,12166.666015625,0,0,15710.201171875,400,0,0,0,5005.714453125,14600,0,0,2502.8572265625,0,14600,0,4171.428515625,5005.71416015625,3128.571484375,2607.14287109375,4275.7142578125,0,0,3545.71435546875,0,16685.714453125,208.571435546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2286.66674804688,185184.734375,6939.818359375
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1211,2856,1,120002,10,1095,4800,0,0,0,1095,0,0,840,634.40478515625,0,0,0,0,0,0,1825,0,0,4138.7431640625,0,0,0,0,4432.14296875,0,3910.714453125,0,521.428564453125,0,0,0,782.14287109375,0,1147.14287109375,0,2085.7142578125,964.64287109375,0,208.571435546875,0,4171.42861328125,104.285717773438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5020,0,37776.359375,6939.818359375
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1211,2856,1,120003,5,1216.66674804688,3600,0,0,0,4866.666796875,0,0,12080,2348.33325195313,0,0,9733.33359375,0,26071.428125,6083.333203125,10950,0,0,15324.4248046875,0,0,0,0,0,0,2607.1427734375,0,5005.714453125,12514.2859375,0,25550,0,4901.428515625,2398.571484375,1772.8572265625,6048.57133789062,2502.8572265625,312.857153320312,2502.8572265625,10428.57109375,31181.427734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,2086.66674804688,206487.96875,6939.818359375
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1211,2856,1,120004,7,695.238098144531,1714.28576660156,0,0,0,782.142857142857,0,0,0,616.156433105469,0,0,0,0,2979.591796875,0,1738.09533691406,0,0,3503.22143554688,0,0,0,0,1713.26534598214,0,0,0,0,0,0,18622.4486607143,1117.34695870536,0,1713.26534598214,0,3798.97966657366,0,0,0,0,18101.0199672154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142.85717773438,312.857147216797,59550.7734375,6939.818359375
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1211,2856,1,120005,8,1825,2250,0,0,0,1825,0,0,5900,521.428588867188,0,0,0,0,2607.14282226563,0,2281.25,0,9125,6750,0,0,0,0,6517.85693359375,2607.14282226563,1433.92858886719,0,651.785705566406,3910.71435546875,0,0,1955.35717773438,2607.14282226563,4562.49987792969,1629.46429443359,2867.85708618164,0,1303.57141113281,1564.28576660156,5866.0712890625,6843.74987792969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6750,0,84156.2578125,6939.818359375
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1211,2856,1,120006,5,2433.33349609375,6000,0,0,0,7300,0,1703.33337402344,17800,2141.33349609375,0,0,15816.6671875,0,26071.428125,14600,17033.33203125,0,0,8357.2666015625,1000,0,0,0,46928.571875,6257.14296875,0,0,3754.285546875,6257.14296875,0,34414.2859375,2607.1427734375,1251.42861328125,2294.2857421875,3024.2857421875,3962.85703125,0,9385.7140625,1251.42861328125,9385.7140625,57878.5697265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,1730,333639.5625,6939.818359375
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1211,2856,1,120007,4,912.5,3000,0,0,0,1977.08337402344,0,0,3350,3354.10717773438,0,0,3650,0,0,0,6083.33349609375,0,0,9448.841796875,0,0,0,0,2085.71435546875,0,2867.85717773438,0,3910.71435546875,5214.28564453125,0,10428.5712890625,16946.4282226563,11471.4283447266,3389.28570556641,4171.42858886719,7625.89276123047,2737.5,1955.35717773438,3519.64297485352,0,3910.71429443359,260.714294433594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,1662.49987792969,115683.90625,6939.818359375
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1211,2856,1,120008,6,2027.77783203125,2000,0,0,0,1216.66666666667,0,0,3733.33333333333,4498.8095703125,0,0,8922.22200520833,40555.5546875,0,0,6083.33349609375,33.3333320617676,0,11771.1669921875,0,0,0,0,3476.1904296875,5214.28580729167,3650,0,2607.14290364583,5214.28580729167,0,8690.47591145833,9211.90450032552,9124.99967447917,2780.95239257813,2172.61897786458,5344.64290364583,2085.71435546875,1303.57145182292,1825.00006103516,0,40584.5240071615,173.809529622396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,6483.33349609375,192785.65625,6939.818359375
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1211,2856,1,120009,2,1825,8100,0,0,0,3345.83325195313,0,0,3400,3302.38110351563,0,0,0,0,0,0,0,0,0,35313.5,0,0,0,0,7821.4287109375,0,5475,0,0,8342.857421875,0,19553.572265625,3910.71435546875,3128.57153320313,9385.71435546875,4432.14306640625,3389.28564453125,1564.28576660156,0,2607.14282226563,0,8082.14294433594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,0,136629.578125,6939.818359375
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1211,2856,1,120010,8,456.25,2250,0,0,0,532.291687011719,0,0,412.5,1742.91662597656,0,0,0,0,1303.57141113281,0,6083.33349609375,0,0,3069.35571289063,0,0,0,0,2933.03564453125,5214.28564453125,3584.82153320313,0,977.678588867188,0,0,9776.7861328125,2607.14282226563,0,782.142883300781,0,1955.35717773438,0,0,782.142883300781,0,5996.4284362793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,30.4166660308838,52740.45703125,6939.818359375
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2146,1,120011,5,1460,2400,0,0,0,3528.333203125,0,0,5160,2130.90478515625,0,0,1216.66669921875,0,0,0,12166.666015625,0,1042.85712890625,14125.400390625,0,0,0,0,15642.8578125,6257.14296875,5214.285546875,0,4692.85703125,0,0,5214.285546875,3128.571484375,7821.428515625,5527.14296875,2398.571484375,5214.2857421875,3128.571484375,0,3337.14296875,5005.714453125,82385.71640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27340,292,225831.40625,10657.578125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2146,1,120012,2,1825,4800,0,3041.66674804688,0,9125,0,2433.33325195313,7500,1460,0,0,0,0,13035.7138671875,0,15208.3330078125,0,0,37063.75390625,0,0,0,0,9125,18250,0,0,6257.14306640625,0,0,13035.7138671875,26071.427734375,7821.42846679688,6257.14306640625,0,16164.2858886719,0,0,3128.57153320313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,5412.5,227016.015625,10657.578125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2146,1,120013,5,1216.66674804688,1200,0,0,0,1460,0,486.666656494141,0,1210.28576660156,0,0,0,0,0,0,7300,0,0,9600,0,0,0,0,2815.7142578125,5422.85703125,4588.571484375,0,0,0,0,9385.7140625,12514.2859375,0,4797.14296875,2085.7142578125,4484.28564453125,625.714306640625,0,4380.00009765625,3754.285546875,8134.28549804687,521.428564453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.6666641235352,86032.2890625,10657.578125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2146,1,120014,9,540.74072265625,3333.33325195313,0,0,0,3379.62955729167,0,675.925964355469,7333.33333333333,1347.03698730469,0,0,0,0,8690.4765625,0,8111.111328125,0,0,9333.3330078125,0,0,0,0,10428.5711805556,7531.74565972222,20277.77734375,0,2780.95247395833,4055.55555555556,0,9849.20659722222,2607.14279513889,2085.71419270833,1969.84130859375,1158.73014322917,2491.26980251736,4924.60329861111,0,1158.73014322917,4171.42838541667,28388.8888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9611.111328125,1449.07409667969,157685.265625,10657.578125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2146,1,120015,5,0,4802.39990234375,0,973.33330078125,0,0,0,0,1920,1272.95239257813,0,0,0,0,0,0,12166.666015625,0,0,8319.8984375,0,0,0,0,3754.285546875,5214.285546875,2294.2857421875,0,0,6257.14296875,0,15642.8578125,12514.2853515625,0,3232.8572265625,2920,2711.428515625,2920,0,0,0,5631.428515625,208.571435546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4560,48.6666641235352,97365.34375,10657.578125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2146,1,120016,1,3650,6000,0,0,0,4866.66650390625,0,0,0,8112.380859375,0,0,0,0,0,0,3650,0,0,24000,0,0,0,0,0,13035.7138671875,20857.142578125,0,20857.142578125,15642.857421875,0,0,10428.5712890625,0,8864.2861328125,0,9385.71435546875,0,0,0,0,109500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,259215.46875,10657.578125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2146,1,120017,3,4866.66650390625,4000,12166.6666666667,0,0,3244.4443359375,0,0,11333.3333333333,5336.11083984375,0,0,4866.66666666667,0,12166.6666666667,0,34472.22265625,0,0,28000,0,0,0,0,0,0,10428.5716145833,0,6952.380859375,0,0,0,8690.47591145833,7821.42838541667,8516.66666666667,1738.09521484375,4692.85717773438,8690.47591145833,1738.09521484375,8342.857421875,0,20857.1424153646,347.619059244792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,3333.33325195313,245602.75,10657.578125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2146,1,120018,7,4345.23779296875,1114.28576660156,0,5214.28571428571,0,1042.85714285714,0,0,5171.42857142857,1782.82312011719,714.285705566406,0,3476.19056919643,0,0,0,3128.57153320313,142.857147216797,0,5053.8896484375,0,0,0,0,3352.04073660714,3724.48967633929,3575.51032366071,0,0,0,0,7448.97935267857,4469.38783482143,1787.75516183036,2383.67347935268,893.877580915179,4990.81633649554,2979.591796875,24.8299298967634,4543.87765066964,0,29795.9177594866,148.979596819196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6014.2861328125,4507.14306640625,111827.875,10657.578125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2146,1,120019,9,2027.77783203125,400,0,0,0,0,0,0,1066.66666666667,2828.30688476563,0,0,2703.70377604167,0,0,0,4.05555534362793,0,0,5333.33349609375,0,0,0,0,2317.46028645833,6952.38107638889,2896.82530381944,0,1738.09526909722,0,0,3476.19053819444,1738.09526909722,1042.85709635417,2433.33333333333,1448.41265190972,2259.52384440104,0,0,405.555555555556,0,30532.5407986111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183.33337402344,2250,75038.453125,10657.578125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2146,1,120020,5,3650,960,0,0,0,1460,0,0,720,5075.23828125,0,0,3650,0,0,0,486.666656494141,0,0,7200,0,0,0,0,1042.85712890625,0,2398.571484375,0,417.14287109375,0,0,2085.7142578125,3962.85703125,6257.14296875,3232.85712890625,0,3545.71430664063,1564.2857421875,0,625.714306640625,0,33892.8584472656,208.571435546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.58337402344,83735.765625,10657.578125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2710,1,120021,4,1825,1800,0,0,0,2129.16674804688,0,3041.66674804688,1950,2107.4404296875,0,0,1216.66662597656,0,5214.28564453125,0,9.125,125,0,14356.19140625,0,0,0,0,3910.71435546875,2607.14282226563,3258.92846679688,0,1955.35717773438,0,0,3910.71435546875,11732.142578125,2216.07147216797,7821.42846679688,1303.57141113281,4432.14282226563,1173.21423339844,260.714294433594,0,0,13687.4998779297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875,2425,97344.1875,7187.6689453125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2710,1,120022,7,869.047668457031,3428.57153320313,0,0,0,3476.19056919643,0,1042.85717773438,7200,1293.80944824219,0,0,0,0,18622.4486607143,0,8690.4755859375,0,0,10589.6435546875,0,0,0,0,0,0,1787.75516183036,0,893.877580915179,1862.24483816964,0,8193.87779017857,2607.14285714286,819.387765066964,1638.77553013393,0,2681.63263811384,1340.81626674107,0,1489.7958984375,0,8938.775390625,148.979596819196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,1260.71435546875,99876.8125,7187.6689453125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2710,1,120023,7,869.047668457031,1714.28576660156,0,7821.42857142857,0,1129.76192801339,0,0,3000,587.244934082031,0,0,0,0,0,0,1738.09533691406,0,0,10089.5712890625,0,0,0,0,5959.18359375,4469.38783482143,2979.591796875,0,1117.34695870536,0,0,2234.69391741071,2979.591796875,5586.73465401786,1787.75505719866,893.877580915179,3501.0204031808,1117.34695870536,372.448974609375,1266.32652064732,0,13184.6943708147,297.959193638393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442.85717773438,1154.76196289063,77295.015625,7187.6689453125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2710,1,120024,10,608.333374023438,960,0,0,0,3041.6666015625,0,730,7000,1070.66674804688,0,0,12166.66640625,0,15642.8578125,7300,6083.3330078125,0,0,10800,300,0,0,0,8342.85703125,7821.42890625,0,0,1251.42861328125,0,0,6778.57109375,2085.7142578125,573.571435546875,1199.2857421875,1460,3597.85717773438,0,156.428576660156,1251.42861328125,0,10689.2857421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,743.333312988281,121054.71875,7187.6689453125
"NGA",1,2,"LSMS-ISA2011",2011,5,12,1202,2710,1,120025,4,1216.66662597656,36500,0,0,0,0,0,1216.66662597656,2600,890.833312988281,1250,0,0,0,2607.14282226563,0,6083.33349609375,0,0,14356.19140625,0,0,0,0,2085.71435546875,5214.28564453125,0,0,1564.28576660156,3910.71435546875,0,9125,10428.5712890625,1564.28576660156,3519.64282226563,1303.57141113281,912.500030517578,1173.21423339844,0,2085.71429443359,0,4562.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8333320617676,114231.6796875,7187.6689453125
