"zone","state","lga","sector","ea","hhid","network_cd","s12q2","s12q2b","s12q3","tracked_obs"
3,18,1805,2,534,180060,"N1",9,,2,0
3,18,1805,2,534,180060,"N2",9,,2,0
3,18,1817,2,370,180061,"N1",2,,1,0
3,18,1817,2,370,180061,"N2",5,,1,0
3,18,1817,2,370,180061,"N3",9,,1,0
3,18,1817,2,370,180061,"N4",11,,1,0
3,18,1817,2,370,180061,"N5",1,,1,0
3,18,1817,2,370,180063,"N1",1,,1,0
3,18,1817,2,370,180063,"N2",9,,2,0
3,18,1817,2,370,180063,"N3",9,,2,0
3,18,1817,2,370,180064,"N1",1,,1,0
3,18,1817,2,370,180064,"N2",10,,1,0
3,18,1817,2,370,180064,"N3",12,,2,0
3,18,1817,2,370,180065,"N1",2,,1,0
3,18,1817,2,370,180065,"N2",10,,1,0
3,18,1817,2,370,180065,"N3",2,,1,0
3,18,1817,2,370,180065,"N4",10,,1,0
3,18,1817,2,370,180065,"N5",10,,2,0
3,18,1817,2,370,180065,"N6",12,,2,0
3,18,1817,2,370,180065,"N7",10,,1,0
3,18,1817,2,370,180067,"N1",10,,2,0
3,18,1817,2,370,180068,"N1",10,,4,0
3,18,1817,2,370,180068,"N2",9,,4,0
3,18,1817,2,370,180069,"N1",9,,1,0
3,18,1817,2,370,180069,"N2",8,,1,0
3,18,1817,2,370,180069,"N3",9,,1,0
3,18,1817,2,370,180069,"N4",8,,1,0
3,18,1817,2,370,180070,"N1",1,,1,0
3,18,1817,2,370,180070,"N2",10,,4,0
3,18,1817,2,370,180070,"N3",10,,4,0
3,18,1808,2,1726,180071,"N1",12,,5,0
3,18,1808,2,1726,180071,"N2",13,,5,0
3,18,1808,2,1726,180071,"N3",1,,1,0
3,18,1808,2,1726,180071,"N4",1,,1,0
3,18,1808,2,1726,180071,"N5",1,,1,0
3,18,1808,2,1726,180071,"N6",9,,4,0
3,18,1808,2,1726,180071,"N7",,,,0
3,18,1808,2,1726,180072,"N1",10,,4,0
3,18,1808,2,1726,180072,"N2",10,,4,0
3,18,1808,2,1726,180072,"N3",2,,1,0
3,18,1808,2,1726,180072,"N4",28,,2,0
3,18,1808,2,1726,180073,"N1",9,,4,0
3,18,1808,2,1726,180073,"N2",12,,4,0
3,18,1808,2,1726,180073,"N3",2,,2,0
3,18,1808,2,1726,180074,"N1",3,,1,0
3,18,1808,2,1726,180074,"N2",9,,2,0
3,18,1808,2,1726,180074,"N3",9,,2,0
3,18,1808,2,1726,180075,"N1",2,,2,0
3,18,1808,2,1726,180076,"N1",9,,2,0
3,18,1808,2,1726,180076,"N2",9,,2,0
3,18,1808,2,1726,180077,"N1",1,,5,0
3,18,1808,2,1726,180077,"N2",9,,4,0
3,18,1808,2,1726,180077,"N3",7,,4,0
3,18,1808,2,1726,180078,"N1",9,,4,0
3,18,1808,2,1726,180078,"N2",9,,4,0
3,18,1808,2,1726,180079,"N1",1,,1,0
3,18,1808,2,1726,180079,"N2",9,,1,0
3,18,1808,2,1726,180079,"N3",9,,1,0
3,18,1808,2,1726,180079,"N4",9,,1,0
3,18,1808,2,1726,180079,"N5",2,,1,0
3,18,1808,2,1726,180080,"N1",1,,1,0
3,18,1808,2,1726,180080,"N2",12,,5,0
3,18,1808,2,1726,180080,"N3",28,,4,0
3,18,1808,2,1726,180080,"N4",9,,4,0
3,18,1811,2,364,180081,"N1",9,,4,0
3,18,1811,2,364,180081,"N2",9,,4,0
3,18,1811,2,364,180081,"N3",9,,4,0
3,18,1811,2,364,180081,"N4",9,,4,0
3,18,1811,2,364,180082,"N1",1,,1,0
3,18,1811,2,364,180082,"N2",9,,4,0
3,18,1811,2,364,180082,"N3",17,,5,0
3,18,1811,2,364,180083,"N1",9,,2,0
3,18,1811,2,364,180083,"N2",1,,2,0
3,18,1811,2,364,180084,"N1",9,,4,0
3,18,1811,2,364,180084,"N2",9,,4,0
3,18,1811,2,364,180084,"N3",7,,2,0
3,18,1811,2,364,180085,"N1",1,,1,0
3,18,1811,2,364,180085,"N2",9,,2,0
3,18,1811,2,364,180086,"N1",1,,1,0
3,18,1811,2,364,180086,"N2",8,,6,0
3,18,1811,2,364,180086,"N3",9,,2,0
3,18,1811,2,364,180086,"N4",17,,5,0
3,18,1811,2,364,180087,"N1",1,,4,0
3,18,1811,2,364,180087,"N2",5,,1,0
3,18,1811,2,364,180087,"N3",9,,2,0
3,18,1811,2,364,180087,"N4",9,,2,0
3,18,1811,2,364,180087,"N5",2,,1,0
3,18,1811,2,364,180087,"N6",1,,3,0
3,18,1811,2,364,180087,"N7",9,,2,0
3,18,1811,2,364,180088,"N1",9,,2,0
3,18,1811,2,364,180088,"N2",5,,3,0
3,18,1811,2,364,180088,"N3",9,,2,0
3,18,1811,2,364,180088,"N4",9,,2,0
3,18,1811,2,364,180089,"N1",1,,1,0
3,18,1811,2,364,180089,"N2",,,,0
3,18,1811,2,364,180090,"N1",1,,1,0
3,18,1811,2,364,180090,"N2",9,,6,0
3,18,1811,2,364,180090,"N3",1,,1,0
3,18,1811,2,364,180090,"N4",8,,5,0
3,18,1811,2,364,180090,"N5",2,,1,0
3,18,1820,2,450,180091,"N1",9,,4,0
3,18,1820,2,450,180091,"N2",10,,4,0
3,18,1820,2,450,180091,"N3",2,,1,0
3,18,1820,2,450,180092,"N1",1,,1,0
3,18,1820,2,450,180092,"N2",9,,4,0
3,18,1820,2,450,180092,"N3",9,,4,0
3,18,1820,2,450,180093,"N1",9,,2,0
3,18,1820,2,450,180094,"N1",4,,2,0
3,18,1820,2,450,180094,"N2",12,,5,0
3,18,1820,2,450,180094,"N3",17,,5,0
3,18,1820,2,450,180094,"N4",2,,1,0
3,18,1820,2,450,180095,"N1",9,,2,0
3,18,1820,2,450,180096,"N1",3,,2,0
3,18,1820,2,450,180096,"N2",12,,5,0
3,18,1820,2,450,180097,"N1",1,,1,0
3,18,1820,2,450,180097,"N2",8,,5,0
3,18,1820,2,450,180098,"N1",2,,2,0
3,18,1820,2,450,180098,"N2",12,,4,0
3,18,1820,2,450,180098,"N3",17,,5,0
3,18,1820,2,450,180098,"N4",2,,1,0
3,18,1820,2,450,180098,"N5",28,,5,0
3,18,1820,2,450,180099,"N1",9,,2,0
3,18,1822,2,1654,180101,"N1",9,,2,0
3,18,1822,2,1654,180101,"N2",9,,2,0
3,18,1822,2,1654,180101,"N3",9,,2,0
3,18,1822,2,1654,180102,"N1",9,,2,0
3,18,1822,2,1654,180102,"N2",5,,1,0
3,18,1822,2,1654,180102,"N3",9,,2,0
3,18,1822,2,1654,180103,"N1",12,,2,0
3,18,1822,2,1654,180104,"N1",9,,4,0
3,18,1822,2,1654,180104,"N2",18,,4,0
3,18,1822,2,1654,180105,"N1",9,,4,0
3,18,1822,2,1654,180105,"N2",5,,5,0
3,18,1822,2,1654,180106,"N1",12,,2,0
3,18,1822,2,1654,180106,"N2",2,,1,0
3,18,1822,2,1654,180106,"N3",1,,1,0
3,18,1822,2,1654,180108,"N1",9,,2,0
3,18,1822,2,1654,180108,"N2",9,,2,0
3,18,1822,2,1654,180109,"N1",1,,1,0
3,18,1822,2,1654,180109,"N2",8,,3,0
3,18,1822,2,1654,180109,"N3",8,,3,0
3,18,1822,2,1654,180109,"N4",1,,1,0
3,18,1814,2,678,180111,"N1",3,,2,0
3,18,1814,2,678,180111,"N2",9,,4,0
3,18,1814,2,678,180111,"N3",10,,4,0
3,18,1814,2,678,180111,"N4",28,,4,0
3,18,1814,2,678,180111,"N5",10,,6,0
3,18,1814,2,678,180111,"N6",1,,1,0
3,18,1814,2,678,180112,"N1",9,,2,0
3,18,1814,2,678,180112,"N2",9,,2,0
3,18,1814,2,678,180112,"N3",9,,2,0
3,18,1814,2,678,180112,"N4",9,,2,0
3,18,1814,2,678,180112,"N5",2,,1,0
3,18,1814,2,678,180112,"N6",9,,2,0
3,18,1814,2,678,180113,"N1",8,,4,0
3,18,1814,2,678,180113,"N2",8,,4,0
3,18,1814,2,678,180113,"N3",1,,1,0
3,18,1814,2,678,180117,"N1",10,,2,0
3,18,1814,2,678,180117,"N2",11,,2,0
3,18,1814,2,678,180117,"N3",9,,4,0
3,18,1814,2,678,180117,"N4",9,,2,0
3,19,1943,2,668,190021,"N1",17,,2,0
3,19,1943,2,668,190021,"N2",9,,2,0
3,19,1943,2,668,190021,"N3",9,,2,0
3,19,1943,2,668,190021,"N4",9,,2,0
3,19,1943,2,668,190022,"N1",17,,2,0
3,19,1943,2,668,190022,"N2",9,,2,0
3,19,1943,2,668,190022,"N3",9,,2,0
3,19,1943,2,668,190022,"N4",9,,2,0
3,19,1943,2,668,190023,"N1",12,,3,0
3,19,1943,2,668,190023,"N2",9,,4,0
3,19,1943,2,668,190024,"N1",9,,4,0
3,19,1943,2,668,190024,"N2",9,,4,0
3,19,1943,2,668,190024,"N3",13,,4,0
3,19,1943,2,668,190024,"N4",5,,1,0
3,19,1943,2,668,190024,"N5",26,,5,0
3,19,1943,2,668,190024,"N6",8,,4,0
3,19,1943,2,668,190025,"N1",2,,1,0
3,19,1943,2,668,190026,"N1",9,,4,0
3,19,1943,2,668,190027,"N1",12,,4,0
3,19,1943,2,668,190028,"N1",9,,4,0
3,19,1943,2,668,190029,"N1",1,,1,0
3,19,1943,2,668,190029,"N2",2,,1,0
3,19,1943,2,668,190029,"N3",9,,2,0
3,19,1943,2,668,190029,"N4",9,,4,0
3,19,1943,2,668,190029,"N5",7,,4,0
3,19,1943,2,668,190030,"N1",2,,1,0
3,19,1943,2,668,190030,"N2",9,,3,0
3,19,1916,2,1516,190033,"N1",25,,1,0
3,19,1916,2,1516,190034,"N1",2,,1,0
3,19,1916,2,1516,190034,"N2",9,,1,0
3,19,1916,2,1516,190034,"N3",9,,1,0
3,19,1916,2,1516,190034,"N4",1,,1,0
3,19,1916,2,1516,190034,"N5",2,,1,0
3,19,1916,2,1516,190035,"N1",2,,1,0
3,19,1916,2,1516,190036,"N1",1,,1,0
3,19,1916,2,1516,190036,"N2",9,,1,0
3,19,1916,2,1516,190036,"N3",2,,1,0
3,19,1916,2,1516,190037,"N1",25,,1,0
3,19,1916,2,1516,190037,"N2",1,,1,0
3,19,1916,2,1516,190037,"N3",17,,1,0
3,19,1916,2,1516,190037,"N4",9,,1,0
3,19,1916,2,1516,190038,"N1",25,,1,0
3,19,1916,2,1516,190038,"N2",18,,1,0
3,19,1916,2,1516,190038,"N3",2,,1,0
3,19,1916,2,1516,190039,"N1",1,,6,0
3,19,1916,2,1516,190039,"N2",1,,6,0
3,19,1916,2,1516,190039,"N3",10,,1,0
3,19,1916,2,1516,190040,"N1",9,,1,0
3,19,1916,2,1516,190040,"N2",2,,1,0
3,19,1901,2,640,190041,"N1",9,,3,0
3,19,1901,2,640,190041,"N2",2,,1,0
3,19,1901,2,640,190042,"N1",9,,2,0
3,19,1901,2,640,190042,"N2",2,,1,0
3,19,1901,2,640,190042,"N3",9,,4,0
3,19,1901,2,640,190042,"N4",9,,2,0
3,19,1901,2,640,190042,"N5",2,,1,0
3,19,1901,2,640,190042,"N6",28,,4,0
3,19,1901,2,640,190043,"N1",9,,2,0
3,19,1901,2,640,190043,"N2",2,,1,0
3,19,1901,2,640,190043,"N3",9,,2,0
3,19,1901,2,640,190043,"N4",9,,2,0
3,19,1901,2,640,190043,"N5",1,,1,0
3,19,1901,2,640,190044,"N1",2,,1,0
3,19,1901,2,640,190044,"N2",9,,3,0
3,19,1901,2,640,190045,"N1",9,,3,0
3,19,1901,2,640,190045,"N2",2,,1,0
3,19,1901,2,640,190047,"N1",2,,1,0
3,19,1901,2,640,190047,"N2",1,,1,0
3,19,1901,2,640,190048,"N1",9,,2,0
3,19,1901,2,640,190048,"N2",9,,1,0
3,19,1901,2,640,190049,"N1",9,,2,0
3,19,1901,2,640,190050,"N1",2,,1,0
3,19,1901,2,640,190050,"N2",12,,1,0
3,19,1937,2,432,190051,"N1",28,,3,0
3,19,1937,2,432,190051,"N2",12,,1,0
3,19,1937,2,432,190051,"N3",2,,1,0
3,19,1937,2,432,190053,"N1",12,,1,0
3,19,1937,2,432,190053,"N2",2,,1,0
3,19,1937,2,432,190053,"N3",2,,1,0
3,19,1937,2,432,190054,"N1",9,,1,0
3,19,1937,2,432,190054,"N2",9,,1,0
3,19,1937,2,432,190054,"N3",1,,1,0
3,19,1937,2,432,190059,"N1",9,,6,0
3,19,1937,2,432,190059,"N2",9,,1,0
3,19,1936,2,1994,190061,"N1",9,,2,0
3,19,1936,2,1994,190061,"N2",7,,2,0
3,19,1936,2,1994,190062,"N1",2,,1,0
3,19,1936,2,1994,190062,"N2",9,,1,0
3,19,1936,2,1994,190063,"N1",9,,3,0
3,19,1936,2,1994,190064,"N1",9,,3,0
3,19,1936,2,1994,190064,"N2",9,,3,0
3,19,1936,2,1994,190065,"N1",9,,3,0
3,19,1936,2,1994,190065,"N2",9,,6,0
3,19,1936,2,1994,190066,"N1",9,,2,0
3,19,1936,2,1994,190066,"N2",9,,2,0
3,19,1936,2,1994,190066,"N3",9,,2,0
3,19,1936,2,1994,190066,"N4",9,,2,0
3,19,1936,2,1994,190066,"N5",9,,2,0
3,19,1936,2,1994,190067,"N1",9,,2,0
3,19,1936,2,1994,190067,"N2",1,,1,0
3,19,1936,2,1994,190068,"N1",2,,1,0
3,19,1936,2,1994,190069,"N1",9,,1,0
3,19,1936,2,1994,190069,"N2",9,,1,0
3,19,1936,2,1994,190070,"N1",9,,1,0
3,19,1902,2,52,190071,"N1",1,,1,0
3,19,1902,2,52,190071,"N2",9,,2,0
3,19,1902,2,52,190072,"N1",2,,1,0
3,19,1902,2,52,190072,"N2",9,,2,0
3,19,1902,2,52,190073,"N1",9,,2,0
3,19,1902,2,52,190073,"N2",1,,1,0
3,19,1902,2,52,190074,"N1",9,,1,0
3,19,1902,2,52,190074,"N2",9,,1,0
3,19,1902,2,52,190075,"N1",9,,1,0
3,19,1902,2,52,190075,"N2",9,,1,0
3,19,1902,2,52,190076,"N1",1,,1,0
3,19,1902,2,52,190076,"N2",2,,2,0
3,19,1902,2,52,190076,"N3",9,,1,0
3,19,1902,2,52,190076,"N4",9,,1,0
3,19,1902,2,52,190076,"N5",2,,1,0
3,19,1902,2,52,190078,"N1",9,,4,0
3,19,1902,2,52,190079,"N1",9,,3,0
3,19,1902,2,52,190079,"N2",9,,3,0
3,19,1902,2,52,190080,"N1",9,,3,0
3,19,1902,2,52,190080,"N2",9,,3,0
3,19,1914,2,934,190081,"N1",2,,1,0
3,19,1914,2,934,190082,"N1",9,,2,0
3,19,1914,2,934,190083,"N1",9,,2,0
3,19,1914,2,934,190083,"N2",9,,2,0
3,19,1914,2,934,190084,"N1",2,,1,0
3,19,1914,2,934,190084,"N2",9,,2,0
3,19,1914,2,934,190086,"N1",9,,6,0
3,19,1914,2,934,190087,"N1",2,,1,0
3,19,1914,2,934,190088,"N1",9,,2,0
3,19,1914,2,934,190088,"N2",2,,1,0
3,19,1914,2,934,190089,"N1",9,,1,0
3,19,1914,2,934,190089,"N2",1,,1,0
3,19,1914,2,934,190090,"N1",1,,1,0
3,19,1941,2,518,190091,"N1",9,,2,0
3,19,1941,2,518,190091,"N2",9,,1,0
3,19,1941,2,518,190093,"N1",1,,1,0
3,19,1941,2,518,190093,"N2",9,,2,0
3,19,1941,2,518,190094,"N1",1,,1,0
3,19,1941,2,518,190094,"N2",9,,2,0
3,19,1941,2,518,190094,"N3",9,,2,0
3,19,1941,2,518,190095,"N1",9,,2,0
3,19,1941,2,518,190095,"N2",9,,2,0
3,19,1941,2,518,190096,"N1",9,,4,0
3,19,1941,2,518,190096,"N2",9,,4,0
3,19,1941,2,518,190096,"N3",9,,5,0
3,19,1941,2,518,190097,"N1",9,,2,0
3,19,1941,2,518,190097,"N2",9,,1,0
3,19,1941,2,518,190098,"N1",9,,1,0
3,19,1941,2,518,190098,"N2",9,,1,0
3,19,1941,2,518,190098,"N3",1,,1,0
3,19,1941,2,518,190099,"N1",9,,3,0
3,19,1941,2,518,190099,"N2",9,,3,0
3,19,1941,2,518,190100,"N1",9,,2,0
3,19,1941,2,518,190100,"N2",9,,2,0
3,19,1925,1,2858,190101,"N1",9,,2,0
3,19,1925,1,2858,190101,"N2",9,,2,0
3,19,1925,1,2858,190101,"N3",9,,2,0
3,19,1925,1,2858,190101,"N4",7,,4,0
3,19,1925,1,2858,190102,"N1",12,,6,0
3,19,1925,1,2858,190102,"N2",28,,6,0
3,19,1925,1,2858,190102,"N3",1,,1,0
3,19,1925,1,2858,190102,"N4",8,,6,0
3,19,1925,1,2858,190103,"N1",12,,4,0
3,19,1925,1,2858,190103,"N2",9,,3,0
3,19,1925,1,2858,190103,"N3",7,,3,0
3,19,1925,1,2858,190103,"N4",4,,3,0
3,19,1925,1,2858,190104,"N1",9,,2,0
3,19,1925,1,2858,190104,"N2",9,,2,0
3,19,1925,1,2858,190104,"N3",9,,2,0
3,19,1925,1,2858,190105,"N1",12,,5,0
3,19,1925,1,2858,190105,"N2",12,,5,0
3,19,1925,1,2858,190106,"N1",12,,5,0
3,19,1925,1,2858,190106,"N2",12,,5,0
3,19,1925,1,2858,190106,"N3",12,,5,0
3,19,1925,1,2858,190107,"N1",12,,5,0
3,19,1925,1,2858,190107,"N2",9,,4,0
3,19,1925,1,2858,190107,"N3",28,,4,0
3,19,1925,1,2858,190108,"N1",9,,3,0
3,19,1925,1,2858,190108,"N2",9,,3,0
3,19,1925,1,2858,190108,"N3",9,,2,0
3,19,1925,1,2858,190109,"N1",9,,2,0
3,19,1925,1,2858,190109,"N2",2,,1,0
3,19,1925,1,2858,190109,"N3",15,,2,0
3,19,1925,1,2858,190109,"N4",4,,2,0
3,19,1925,1,2858,190110,"N1",8,,2,0
3,19,1925,1,2858,190110,"N2",9,,2,0
3,19,1925,1,2858,190110,"N3",2,,1,0
3,19,1912,1,1510,190119,"N1",8,,3,0
3,19,1905,2,1290,190121,"N1",10,,2,0
3,19,1905,2,1290,190121,"N2",10,,2,0
3,19,1905,2,1290,190121,"N3",9,,2,0
3,19,1905,2,1290,190121,"N4",9,,2,0
3,19,1905,2,1290,190121,"N5",15,,1,0
3,19,1905,2,1290,190121,"N6",15,,1,0
3,19,1905,2,1290,190121,"N7",15,,4,0
3,19,1905,2,1290,190122,"N1",9,,3,0
3,19,1905,2,1290,190122,"N2",11,,3,0
3,19,1905,2,1290,190123,"N1",2,,1,0
3,19,1905,2,1290,190123,"N2",9,,4,0
3,19,1905,2,1290,190123,"N3",9,,4,0
3,19,1905,2,1290,190123,"N4",9,,4,0
3,19,1905,2,1290,190123,"N5",1,,1,0
3,19,1905,2,1290,190124,"N1",9,,2,0
3,19,1905,2,1290,190124,"N2",1,,1,0
3,19,1905,2,1290,190125,"N1",9,,2,0
3,19,1905,2,1290,190125,"N2",9,,2,0
3,19,1905,2,1290,190126,"N1",15,,1,0
3,19,1905,2,1290,190126,"N2",10,,3,0
3,19,1905,2,1290,190127,"N1",10,,2,0
3,19,1905,2,1290,190127,"N2",9,,2,0
3,19,1905,2,1290,190128,"N1",2,,1,0
3,19,1905,2,1290,190129,"N1",2,,1,0
3,19,1905,2,1290,190129,"N2",9,,4,0
3,19,1905,2,1290,190129,"N3",9,,4,0
3,19,1905,2,1290,190129,"N4",1,,1,0
3,19,1905,2,1290,190129,"N5",9,,4,0
3,19,1905,2,1290,190130,"N1",9,,2,0
3,19,1905,2,1290,190130,"N2",4,,2,0
3,19,1910,2,808,190131,"N1",9,,2,0
3,19,1910,2,808,190132,"N1",9,,2,0
3,19,1910,2,808,190132,"N2",9,,2,0
3,19,1910,2,808,190132,"N3",15,,1,0
3,19,1910,2,808,190132,"N4",9,,2,0
3,19,1910,2,808,190133,"N1",9,,2,0
3,19,1910,2,808,190133,"N2",9,,2,0
3,19,1910,2,808,190133,"N3",9,,2,0
3,19,1910,2,808,190133,"N4",9,,4,0
3,19,1910,2,808,190134,"N1",9,,2,0
3,19,1910,2,808,190134,"N2",15,,1,0
3,19,1910,2,808,190134,"N3",9,,2,0
3,19,1910,2,808,190135,"N1",9,,2,0
3,19,1910,2,808,190135,"N2",4,,2,0
3,19,1910,2,808,190136,"N1",3,,1,0
3,19,1910,2,808,190136,"N2",3,,2,0
3,19,1910,2,808,190136,"N3",9,,2,0
3,19,1910,2,808,190137,"N1",7,,3,0
3,19,1910,2,808,190137,"N2",9,,2,0
3,19,1910,2,808,190138,"N1",9,,1,0
3,19,1910,2,808,190138,"N2",7,,3,0
3,19,1910,2,808,190138,"N3",9,,2,0
3,19,1910,2,808,190138,"N4",9,,4,0
3,19,1910,2,808,190138,"N5",7,,3,0
3,19,1910,2,808,190139,"N1",9,,2,0
3,19,1910,2,808,190140,"N1",2,,1,0
3,19,1910,2,808,190140,"N2",9,,1,0
3,19,1908,2,284,190141,"N1",1,,1,0
3,19,1908,2,284,190141,"N2",9,,4,0
3,19,1908,2,284,190141,"N3",9,,4,0
3,19,1908,2,284,190141,"N4",9,,4,0
3,19,1908,2,284,190142,"N1",9,,2,0
3,19,1908,2,284,190142,"N2",2,,1,0
3,19,1908,2,284,190143,"N1",2,,2,0
3,19,1908,2,284,190143,"N2",9,,3,0
3,19,1908,2,284,190143,"N3",9,,3,0
3,19,1908,2,284,190144,"N1",15,,1,0
3,19,1908,2,284,190144,"N2",15,,1,0
3,19,1908,2,284,190144,"N3",9,,2,0
3,19,1908,2,284,190144,"N4",9,,2,0
3,19,1908,2,284,190144,"N5",9,,2,0
3,19,1908,2,284,190144,"N6",9,,2,0
3,19,1908,2,284,190145,"N1",2,,2,0
3,19,1908,2,284,190146,"N1",2,,2,0
3,19,1908,2,284,190146,"N2",12,,5,0
3,19,1908,2,284,190146,"N3",9,,3,0
3,19,1908,2,284,190146,"N4",9,,3,0
3,19,1908,2,284,190146,"N5",9,,3,0
3,19,1908,2,284,190147,"N1",9,,2,0
3,19,1908,2,284,190148,"N1",12,,3,0
3,19,1908,2,284,190148,"N2",12,,3,0
3,19,1908,2,284,190149,"N1",9,,2,0
3,19,1908,2,284,190149,"N2",2,,2,0
3,19,1908,2,284,190149,"N3",4,,2,0
3,19,1908,2,284,190150,"N1",9,,2,0
3,19,1908,2,284,190150,"N2",2,,1,0
3,19,1908,2,284,190150,"N3",4,,1,0
3,19,1934,2,386,190151,"N1",1,,1,0
3,19,1934,2,386,190151,"N2",1,,1,0
3,19,1934,2,386,190151,"N3",9,,4,0
3,19,1934,2,386,190151,"N4",2,,1,0
3,19,1934,2,386,190152,"N1",2,,3,0
3,19,1934,2,386,190152,"N2",9,,3,0
3,19,1934,2,386,190153,"N1",9,,1,0
3,19,1934,2,386,190154,"N1",2,,1,0
3,19,1934,2,386,190154,"N2",9,,4,0
3,19,1934,2,386,190154,"N3",9,,4,0
3,19,1934,2,386,190154,"N4",9,,4,0
3,19,1934,2,386,190154,"N5",2,,1,0
3,19,1934,2,386,190156,"N1",1,,1,0
3,19,1934,2,386,190156,"N2",1,,1,0
3,19,1934,2,386,190156,"N3",2,,1,0
3,19,1934,2,386,190156,"N4",9,,2,0
3,19,1934,2,386,190156,"N5",9,,1,0
3,19,1934,2,386,190157,"N1",1,,1,0
3,19,1934,2,386,190157,"N2",9,,1,0
3,19,1934,2,386,190158,"N1",9,,1,0
3,19,1934,2,386,190158,"N2",15,,1,0
3,19,1934,2,386,190158,"N3",15,,1,0
3,19,1934,2,386,190159,"N1",2,,1,0
3,19,1934,2,386,190159,"N2",9,,4,0
3,19,1934,2,386,190160,"N1",1,,1,0
3,19,1934,2,386,190160,"N2",1,,1,0
3,19,1934,2,386,190160,"N3",9,,2,0
3,19,1934,2,386,190160,"N4",2,,1,0
3,19,1919,2,366,190161,"N1",9,,2,0
3,19,1919,2,366,190161,"N2",10,,2,0
3,19,1919,2,366,190161,"N3",4,,2,0
3,19,1919,2,366,190161,"N4",15,,1,0
3,19,1919,2,366,190162,"N1",9,,3,0
3,19,1919,2,366,190163,"N1",1,,1,0
3,19,1919,2,366,190163,"N2",1,,1,0
3,19,1919,2,366,190163,"N3",9,,2,0
3,19,1919,2,366,190164,"N1",1,,2,0
3,19,1919,2,366,190164,"N2",9,,4,0
3,19,1919,2,366,190165,"N1",9,,2,0
3,19,1919,2,366,190166,"N1",9,,2,0
3,19,1919,2,366,190166,"N2",4,,2,0
3,19,1919,2,366,190167,"N1",2,,1,0
3,19,1919,2,366,190167,"N2",9,,2,0
3,19,1919,2,366,190167,"N3",2,,2,0
3,19,1919,2,366,190168,"N1",9,,2,0
3,19,1919,2,366,190169,"N1",12,,3,0
3,19,1919,2,366,190169,"N2",12,,3,0
3,19,1919,2,366,190169,"N3",9,,2,0
3,19,1919,2,366,190170,"N1",9,,2,0
3,19,1919,2,366,190170,"N2",2,,1,0
3,19,1928,2,526,190171,"N1",12,,3,0
3,19,1928,2,526,190171,"N2",9,,2,0
3,19,1928,2,526,190172,"N1",9,,2,0
3,19,1928,2,526,190172,"N2",2,,1,0
3,19,1928,2,526,190173,"N1",9,,2,0
3,19,1928,2,526,190174,"N1",9,,1,0
3,19,1928,2,526,190174,"N2",9,,1,0
3,19,1928,2,526,190174,"N3",9,,2,0
3,19,1928,2,526,190175,"N1",9,,1,0
3,19,1928,2,526,190176,"N1",9,,1,0
3,19,1928,2,526,190177,"N1",9,,2,0
3,19,1928,2,526,190178,"N1",9,,2,0
3,19,1928,2,526,190178,"N2",2,,1,0
3,19,1928,2,526,190179,"N1",9,,2,0
3,19,1928,2,526,190180,"N1",1,,1,0
3,19,1928,2,526,190180,"N2",9,,2,0
3,19,1932,2,562,190181,"N1",9,,2,0
3,19,1932,2,562,190181,"N2",9,,3,0
3,19,1932,2,562,190182,"N1",9,,4,0
3,19,1932,2,562,190182,"N2",9,,4,0
3,19,1932,2,562,190182,"N3",9,,4,0
3,19,1932,2,562,190183,"N1",2,,1,0
3,19,1932,2,562,190183,"N2",9,,2,0
3,19,1932,2,562,190183,"N3",1,,1,0
3,19,1932,2,562,190184,"N1",9,,2,0
3,19,1932,2,562,190184,"N2",9,,4,0
3,19,1932,2,562,190185,"N1",9,,2,0
3,19,1932,2,562,190185,"N2",9,,2,0
3,19,1932,2,562,190186,"N1",9,,2,0
3,19,1932,2,562,190186,"N2",15,,2,0
3,19,1932,2,562,190186,"N3",2,,1,0
3,19,1932,2,562,190187,"N1",9,,2,0
3,19,1932,2,562,190187,"N2",9,,3,0
3,19,1932,2,562,190187,"N3",2,,3,0
3,19,1932,2,562,190187,"N4",9,,2,0
3,19,1932,2,562,190187,"N5",9,,2,0
3,19,1932,2,562,190187,"N6",9,,2,0
3,19,1932,2,562,190188,"N1",1,,1,0
3,19,1932,2,562,190188,"N2",9,,2,0
3,19,1932,2,562,190188,"N3",9,,6,0
3,19,1932,2,562,190190,"N1",1,,1,0
3,19,1932,2,562,190190,"N2",9,,2,0
3,19,1932,2,562,190190,"N3",4,,2,0
3,19,1923,2,284,190192,"N1",1,,1,0
3,19,1923,2,284,190192,"N2",9,,2,0
3,19,1923,2,284,190192,"N3",9,,1,0
3,19,1923,2,284,190192,"N4",9,,2,0
3,19,1923,2,284,190192,"N5",9,,2,0
3,19,1923,2,284,190193,"N1",9,,2,0
3,19,1923,2,284,190193,"N2",7,,3,0
3,19,1923,2,284,190193,"N3",9,,3,0
3,19,1923,2,284,190193,"N4",9,,3,0
3,19,1923,2,284,190194,"N1",9,,1,0
3,19,1923,2,284,190194,"N2",9,,2,0
3,19,1923,2,284,190194,"N3",9,,1,0
3,19,1923,2,284,190194,"N4",9,,1,0
3,19,1923,2,284,190194,"N5",9,,1,0
3,19,1923,2,284,190194,"N6",9,,1,0
3,19,1923,2,284,190195,"N1",8,,2,0
3,19,1923,2,284,190195,"N2",9,,1,0
3,19,1923,2,284,190196,"N1",1,,1,0
