"zone","state","lga","sector","ea","hhid","item_cd","s11ic2","s11iq1","s11iq2","s11iq3","s11iq4a","s11iq4b","s11iq5a","s11iq5b","s11iq6","s11iq7","s11iq8","s11iq9","s11iq10","s11iq11","s11iq12a","s11iq12b","s11iq13","s11iq14","s11iq15","s11iq16","s11iq17","s11iq18a","s11iq18b","s11iq19a","s11iq19b","s11iq20","s11iq21a","s11iq21b","s11iq21c","s11iq21d","s11iq22","s11iq23a","s11iq23b","s11iq24a","s11iq24b","s11iq24c"
3,17,1706,2,284,170007,120,,1,9,600,1,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170008,101,,1,3,30000,1,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170008,102,,1,4,30000,1,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170008,105,,1,18,60000,1,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170008,106,,1,2,80000,1,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170008,110,,1,10,6000,1,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170008,111,,1,15,8000,1,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170008,114,,1,6,500,1,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170009,104,,1,4,40000,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170009,105,,1,10,60000,1,,1,,10,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170009,106,,1,2,80000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170009,107,,1,1,80000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170009,110,,1,14,6000,1,2,2,,6,8,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170009,114,,1,38,500,2,8,2,8,8,30,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170010,110,,1,4,4000,1,,2,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1706,2,284,170010,114,,1,3,500,1,,3,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170011,102,,1,2,25000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170011,106,,1,4,100000,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170011,110,,1,4,6000,1,,1,,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170011,111,,1,2,8000,1,,1,,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170011,114,,1,15,500,1,,1,,4,15,0,0,0,,,,0,0,0,0,,,,0,4,2,,,,,0,,,,,
3,17,1719,2,1354,170012,106,,1,2,45000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,"N2",,,,
3,17,1719,2,1354,170012,110,,1,3,2500,1,,1,,1,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170012,111,,1,6,3000,1,,1,,3,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170013,109,,1,1,40000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170013,110,,1,5,3000,1,2,1,,4,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170013,111,,1,3,5000,1,,1,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170013,114,,1,6,400,1,,1,,6,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170013,116,,1,2,500,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170013,118,,1,1,500,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170014,110,,1,2,4000,5,,2,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170015,106,,1,2,80000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170015,110,,1,10,6000,1,2,1,2,5,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170015,111,,1,7,12000,1,2,1,2,4,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170015,114,,1,25,500,1,2,1,2,4,21,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170017,105,,1,2,80000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170018,110,,1,3,4000,1,,1,,2,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170018,111,,1,2,6000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170018,114,,1,7,600,1,,1,,2,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170020,106,,1,2,80000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170020,110,,1,4,4000,1,2,1,2,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170020,111,,1,2,7000,1,2,1,2,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170020,115,,1,30,500,1,,1,,30,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1719,2,1354,170020,117,,1,4,700,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1704,2,1080,170021,110,,1,2,4500,1,,1,,1,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1704,2,1080,170022,111,,1,3,7000,2,,2,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1704,2,1080,170022,114,,1,20,400,2,,2,,13,10,0,0,0,,,,0,0,0,2,1400,"N1",,0,1,2,,,,,0,,,,,
3,17,1704,2,1080,170022,116,,1,3,600,2,,2,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1704,2,1080,170024,110,,1,7,4000,1,,1,,4,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1704,2,1080,170024,111,,1,4,6000,1,,1,,3,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1704,2,1080,170024,114,,1,10,600,1,,1,,3,7,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1704,2,1080,170024,118,,1,5,500,1,,1,,2,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1704,2,1080,170026,110,,1,4,5000,2,,2,,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1704,2,1080,170028,110,,1,5,5000,1,2,1,,3,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1704,1,2074,170032,110,,1,2,5000,7,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1704,1,2074,170037,113,,1,5,300,2,,2,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1704,1,2074,170038,111,,1,2,5000,1,,1,,0,0,0,0,2,9000,"N2",,0,0,0,0,,,,0,0,1,6,0,6,0,0,,,,,
3,17,1722,2,96,170041,105,,1,3,45000,1,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1722,2,96,170041,106,,1,2,80000,1,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1722,2,96,170041,110,,1,10,5000,2,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1722,2,96,170041,114,,1,15,300,2,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1722,2,96,170041,120,,1,20,600,1,,1,,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1722,2,96,170042,106,,1,2,40000,2,,2,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1722,2,96,170042,110,,1,1,4000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1722,2,96,170043,110,,1,10,6000,1,,1,,10,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1722,2,96,170043,114,,1,15,400,1,,1,,15,5,0,0,0,,,,0,0,0,5,2400,"N2",,0,0,2,,,,,0,,,,,
3,17,1722,2,96,170043,116,,1,5,600,1,,1,,5,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1722,2,96,170043,120,,1,20,450,1,,1,,15,5,0,0,0,,,,0,0,0,0,900,"N3",,0,0,2,,,,,0,,,,,
3,17,1722,2,96,170044,110,,1,1,6000,1,,1,,0,0,0,0,1,6000,"N3",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1722,2,96,170044,111,,1,1,4000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1722,2,96,170044,114,,1,50,500,2,1,2,1,50,10,0,0,0,,,,0,0,0,6,2400,"N1",,0,4,2,,,,,0,,,,,
3,17,1722,2,96,170048,105,,1,2,100000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170051,110,,1,4,6000,1,,1,,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170051,111,,1,2,9000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170052,105,,1,30,80000,1,,1,,30,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170052,114,,1,30,500,1,,1,,20,13,0,0,0,,,,0,0,0,0,,,,0,3,2,,,,,0,,,,,
3,17,1715,2,2244,170053,106,,1,2,80000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170053,110,,1,5,4000,1,,1,,5,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170053,111,,1,6,6000,1,,1,,6,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170053,114,,1,10,300,1,,1,,10,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170053,120,,1,12,500,1,,1,,12,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170054,110,,1,8,3000,2,6,2,6,6,2,0,0,0,,,,0,0,0,0,,,,0,0,1,3,2,,,4,"N5",,3,,
3,17,1715,2,2244,170054,111,,1,7,5000,1,2,1,2,7,0,0,0,0,,,,0,0,0,0,,,,0,0,1,3,2,,,4,"N5",,3,,
3,17,1715,2,2244,170054,114,,1,19,500,2,,2,,9,10,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170054,116,,1,2,700,2,,2,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170055,110,,1,6,15000,1,,1,,4,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170055,111,,1,4,10000,1,,1,,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170057,110,,1,13,8000,1,2,1,2,10,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,,,,,
3,17,1715,2,2244,170059,106,,1,2,40000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170059,110,,1,10,6000,2,,1,,10,0,0,0,0,,,,0,0,0,0,,,,0,0,1,3,1,3,0,2,"N4",,3,,
3,17,1715,2,2244,170059,114,,1,15,500,2,,2,,15,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170059,120,,1,24,500,2,,2,,14,10,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170060,105,,1,12,50000,1,,1,,12,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170060,106,,1,6,100000,1,,1,,6,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170060,110,,1,10,5000,1,,1,,10,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170060,111,,1,10,10000,1,,1,,10,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170060,114,,1,10,500,1,,1,,10,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170060,118,,1,9,600,1,,1,,9,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1715,2,2244,170060,120,,1,12,600,1,,1,,12,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170061,105,,1,2,50000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,1,3,0,,,1,"N3",,3,,
3,17,1710,2,546,170061,106,,1,1,70000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,1,3,0,,,1,"N3",,3,,
3,17,1710,2,546,170061,110,,1,5,10000,1,,1,,5,0,0,0,0,,,,0,0,0,0,,,,0,0,1,3,0,,,2,"N3",,4,,
3,17,1710,2,546,170061,114,,1,4,500,2,,2,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170061,116,,1,2,500,2,,2,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170062,106,,1,2,70000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170062,110,,1,8,6000,1,,1,,8,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170062,111,,1,4,7000,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170063,110,,1,5,4000,2,,2,,5,0,0,0,0,,,,0,0,0,1,5000,"N2",,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170063,111,,1,2,7000,2,,2,,2,0,0,0,0,,,,0,0,0,1,4500,"N2",,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170064,105,,1,2,140000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170065,110,,1,10,5000,1,,1,,10,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170065,111,,1,5,7000,1,,1,,5,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170066,106,,1,2,80000,1,,,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170068,110,,1,4,10000,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170068,111,,1,9,17000,1,,1,,9,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170070,106,,1,2,50000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170070,110,,1,3,5000,1,,1,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170070,111,,1,2,20000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170070,114,,1,3,500,1,,1,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170070,118,,1,3,600,1,,1,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1710,2,546,170070,120,,1,4,500,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1713,1,226,170074,114,,1,20,500,1,2,1,,20,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1713,1,226,170077,111,,1,1,5000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1713,1,226,170079,110,,1,4,4000,2,,2,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1713,1,226,170079,111,,1,2,7000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1716,2,1452,170081,110,,1,3,2000,1,,1,,1,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1716,2,1452,170081,111,,1,4,4000,2,,2,,2,2,0,0,0,,,,0,0,0,0,,,,0,0,1,5,0,5,0,2,"N2",,5,,
3,17,1716,2,1452,170081,114,,1,7,500,1,,1,,1,6,0,0,0,,,,0,0,0,0,,,,0,2,2,,,,,0,,,,,
3,17,1716,2,1452,170082,110,,1,14,5000,1,,3,,14,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1716,2,1452,170082,111,,1,3,6000,1,,3,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1716,2,1452,170083,110,,1,5,6000,1,,1,,3,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,,,,,
3,17,1716,2,1452,170084,110,,1,4,2000,2,,2,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1716,2,1452,170084,111,,1,1,6000,2,,2,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1716,2,1452,170085,106,,1,2,30000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,,,,,
3,17,1716,2,1452,170086,110,,1,4,3000,2,,2,,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,"N2",,6,,
3,17,1716,2,1452,170087,110,,1,6,5000,2,,2,,6,0,0,0,0,,,,0,0,0,0,,,,0,0,1,3,0,3,0,3,,,,,
3,17,1716,2,1452,170087,114,,1,15,600,1,,1,,9,12,0,0,0,,,,0,0,0,3,2000,"N3",,0,3,2,,,,,3,"N4",,3,,
3,17,1716,2,1452,170088,110,,1,5,6000,1,,1,,5,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1716,2,1452,170088,111,,1,3,8000,1,,1,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1716,2,1452,170090,106,,1,4,50000,1,,,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1716,2,1452,170090,110,,1,4,8000,1,,,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1716,2,1452,170090,111,,1,6,10000,1,,,,4,2,0,0,0,,,,0,0,0,0,,,,0,0,1,7,0,,,4,"N6",,7,,
3,17,1716,2,1452,170090,114,,1,20,400,1,,,,20,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1716,2,1452,170090,120,,1,5,400,1,,,,5,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170091,106,,1,2,70000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170091,110,,1,11,4000,1,2,1,2,8,3,0,0,0,,,,0,0,0,0,,,,0,0,1,7,0,,,3,"N1",,7,,
3,17,1702,2,510,170091,111,,1,7,6000,1,,1,,5,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170091,114,,1,12,500,2,,2,,12,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170092,106,,1,2,100000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170092,110,,1,8,5000,1,3,1,3,8,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170092,111,,1,1,5000,3,,3,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170093,106,,1,2,80000,1,,2,1,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170093,110,,1,4,6000,1,,1,,8,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170093,114,,1,8,500,1,,1,,20,12,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170094,106,,1,2,85000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170094,110,,1,8,6000,3,,1,,4,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170095,106,,1,1,30000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170095,110,,1,8,6000,2,9,2,9,4,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170095,114,,1,3,300,2,1,2,1,0,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170096,110,,1,4,3000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170097,106,,1,2,35000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170097,110,,1,10,4500,2,7,,,7,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170097,111,,1,8,7000,1,2,,,7,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170097,114,,1,7,400,3,4,,,7,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170098,110,,1,10,7000,1,2,,,5,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170098,111,,1,5,8000,1,2,,,4,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170098,114,,1,20,400,1,,,,4,16,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170099,105,,1,2,80000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170099,110,,1,4,8000,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170099,111,,1,1,20000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170099,114,,1,10,500,1,,1,,10,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170100,106,,1,2,50000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170100,110,,1,7,4000,1,9,9,,6,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1702,2,510,170100,111,,1,2,4000,9,,9,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170101,110,,1,9,7000,1,2,1,,4,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170101,114,,1,15,500,5,6,1,,3,12,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170103,106,,1,2,80000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170103,110,,1,7,4000,2,5,2,5,3,4,0,0,0,,,,0,0,0,0,,,,0,0,1,1,0,1,0,0,,,,,
3,17,1727,2,634,170103,111,,1,1,5000,2,,2,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170103,115,,1,4,700,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170104,105,,1,2,40000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170104,110,,1,4,6000,1,,1,,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170104,111,,1,4,9000,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170104,114,,1,7,450,1,,1,,2,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170105,106,,1,1,80000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170105,110,,1,3,6000,1,,1,,6,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170106,106,,1,2,60000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,1,3,0,3,0,2,"N3",,3,,
3,17,1727,2,634,170106,110,,1,7,4000,2,,2,,7,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170106,111,,1,4,5000,2,,2,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
3,17,1727,2,634,170106,114,,1,5,300,2,,2,,5,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
