"zone","state","lga","sector","ea","hhid","network_cd","s12q2","s12q2b","s12q3"
6,29,2923,1,396,290124,"N4",28,,5
6,29,2923,1,396,290126,"N1",9,,3
6,29,2923,1,396,290126,"N2",11,,3
6,29,2923,1,396,290126,"N3",11,,3
6,29,2923,1,396,290127,"N1",13,,4
6,29,2923,1,396,290127,"N2",9,,3
6,29,2923,1,396,290128,"N1",12,,5
6,29,2923,1,396,290128,"N2",15,,1
6,29,2923,1,396,290129,"N1",31,"IN THE SHOP",5
6,29,2923,1,396,290129,"N2",9,,1
6,29,2923,1,396,290129,"N3",9,,1
6,29,2923,1,396,290129,"N4",8,,5
6,29,2923,1,396,290129,"N5",10,,1
6,29,2923,1,396,290130,"N1",13,,5
6,29,2923,1,396,290130,"N2",10,,3
6,29,2902,1,1028,290134,"N1",2,,1
6,29,2902,1,1028,290134,"N2",12,,4
6,29,2902,1,1028,290134,"N3",2,,1
6,29,2902,1,1028,290135,"N1",15,,5
6,29,2902,1,1028,290135,"N2",17,,4
6,29,2902,1,1028,290135,"N3",9,,4
6,29,2902,1,1028,290135,"N4",13,,7
6,29,2902,1,1028,290135,"N5",9,,3
6,29,2902,1,1028,290135,"N6",28,,3
6,29,2920,1,506,290142,"N1",8,,3
6,29,2920,1,506,290142,"N2",17,,5
6,29,2920,1,1210,290151,"N1",15,,3
6,29,2920,1,1210,290151,"N2",28,,3
6,29,2920,1,1210,290151,"N3",17,,3
6,29,2920,1,1210,290151,"N4",7,,3
6,29,2920,1,1210,290152,"N1",7,,3
6,29,2920,1,1210,290153,"N1",31,,3
6,29,2920,1,1210,290153,"N2",17,,3
6,29,2920,1,1210,290153,"N3",17,,3
6,29,2920,1,1210,290153,"N4",2,,1
6,29,2920,1,1210,290153,"N5",13,,3
6,29,2920,1,1210,290153,"N6",8,,3
6,29,2920,1,1210,290154,"N1",2,,3
6,29,2920,1,1210,290154,"N2",9,,2
6,29,2920,1,1210,290155,"N1",9,,3
6,29,2920,1,1210,290155,"N2",31,,3
6,29,2920,1,1210,290158,"N1",12,,3
6,29,2920,1,1210,290158,"N2",13,,3
6,29,2920,1,1210,290159,"N1",9,,3
6,29,2920,1,1210,290159,"N2",12,,5
6,29,2914,1,214,290161,"N1",15,,7
6,29,2914,1,214,290161,"N2",31,,1
6,29,2914,1,214,290161,"N3",13,,7
6,29,2914,1,214,290161,"N4",31,"VT. DOCTOR",6
6,29,2914,1,214,290162,"N1",9,,3
6,29,2914,1,214,290162,"N2",13,,5
6,29,2914,1,214,290162,"N3",2,,3
6,29,2914,1,214,290162,"N4",2,,3
6,29,2914,1,214,290162,"N5",2,,3
6,29,2914,1,214,290162,"N6",28,,3
6,29,2914,1,214,290163,"N1",13,,4
6,29,2914,1,214,290163,"N2",12,,3
6,29,2914,1,214,290163,"N3",12,,3
6,29,2914,1,214,290165,"N1",9,,3
6,29,2914,1,214,290165,"N2",11,,4
6,29,2914,1,214,290166,"N1",13,,4
6,29,2914,1,214,290166,"N2",13,,4
6,29,2914,1,214,290166,"N3",12,,5
6,29,2914,1,214,290167,"N1",10,,7
6,29,2914,1,214,290167,"N2",9,,3
6,29,2914,1,214,290167,"N3",6,,1
6,29,2914,1,214,290167,"N4",31,"SELF",1
6,29,2914,1,214,290168,"N1",9,,3
6,29,2914,1,214,290169,"N1",13,,3
6,29,2914,1,214,290169,"N2",13,,3
6,29,2914,1,214,290169,"N3",8,,3
6,29,2914,1,214,290170,"N1",13,,7
6,29,2920,2,1628,290172,"N1",13,,3
6,29,2920,2,1628,290172,"N2",9,,3
6,29,2920,2,1628,290172,"N3",10,,3
6,29,2920,2,1628,290172,"N4",9,,3
6,29,2920,2,1628,290173,"N1",3,,1
6,29,2920,2,1628,290173,"N2",10,,3
6,29,2920,2,1628,290173,"N3",2,,1
6,29,2920,2,1628,290173,"N4",9,,3
6,29,2920,2,1628,290174,"N1",9,,3
6,29,2920,2,1628,290174,"N10",9,,3
6,29,2920,2,1628,290174,"N2",9,,3
6,29,2920,2,1628,290174,"N3",9,,3
6,29,2920,2,1628,290174,"N4",9,,3
6,29,2920,2,1628,290174,"N5",9,,3
6,29,2920,2,1628,290174,"N6",9,,4
6,29,2920,2,1628,290174,"N7",9,,4
6,29,2920,2,1628,290174,"N8",9,,4
6,29,2920,2,1628,290174,"N9",12,,5
6,29,2920,2,1628,290175,"N1",10,,3
6,29,2920,2,1628,290175,"N2",10,,3
6,29,2920,2,1628,290175,"N3",9,,3
6,29,2920,2,1628,290176,"N1",9,,3
6,29,2920,2,1628,290176,"N2",12,,5
6,29,2920,2,1628,290176,"N3",9,,3
6,29,2920,2,1628,290176,"N4",9,,3
6,29,2920,2,1628,290176,"N5",9,,3
6,29,2920,2,1628,290177,"N1",2,,1
6,29,2920,2,1628,290177,"N2",9,,3
6,29,2920,2,1628,290178,"N1",10,,3
6,29,2920,2,1628,290178,"N2",9,,3
6,29,2920,2,1628,290179,"N1",10,,3
6,29,2920,2,1628,290179,"N2",1,,1
6,29,2920,2,1628,290179,"N3",11,,3
6,29,2920,2,1628,290179,"N4",9,,3
6,29,2920,2,1628,290179,"N5",9,,3
6,29,2920,2,1628,290180,"N1",13,,3
6,29,2920,2,1628,290180,"N2",12,,3
6,29,2920,2,1628,290180,"N3",11,,3
6,29,2920,2,1628,290180,"N4",9,,3
6,30,3018,2,914,300021,"N1",9,,4
6,30,3018,2,914,300021,"N2",9,,4
6,30,3018,2,914,300021,"N3",10,,4
6,30,3018,2,914,300022,"N1",10,,1
6,30,3018,2,914,300022,"N2",9,,3
6,30,3018,2,914,300022,"N3",12,,3
6,30,3018,2,914,300024,"N1",2,,1
6,30,3018,2,914,300024,"N2",2,,1
6,30,3018,2,914,300024,"N3",10,,4
6,30,3018,2,914,300024,"N4",10,,4
6,30,3018,2,914,300026,"N9",9,,4
6,30,3018,2,914,300027,"N1",2,,1
6,30,3018,2,914,300027,"N2",1,,1
6,30,3018,2,914,300028,"N1",2,,1
6,30,3018,2,914,300028,"N2",1,,1
6,30,3018,2,914,300028,"N3",15,,5
6,30,3018,2,914,300028,"N4",13,,4
6,30,3018,2,914,300028,"N5",15,,4
6,30,3018,2,914,300030,"N1",9,,4
6,30,3012,2,334,300032,"N1",25,,6
6,30,3012,2,334,300032,"N2",10,,3
6,30,3012,2,334,300032,"N3",1,,1
6,30,3012,2,334,300032,"N4",6,,1
6,30,3012,2,334,300032,"N5",3,,1
6,30,3012,2,334,300032,"N6",9,,4
6,30,3012,2,334,300033,"N1",13,,5
6,30,3012,2,334,300033,"N2",13,,5
6,30,3012,2,334,300033,"N3",13,,5
6,30,3012,2,334,300033,"N4",10,,4
6,30,3012,2,334,300034,"N1",12,,5
6,30,3012,2,334,300034,"N2",12,,5
6,30,3012,2,334,300034,"N3",12,,5
6,30,3012,2,334,300034,"N4",12,,5
6,30,3012,2,334,300034,"N5",13,,5
6,30,3012,2,334,300035,"N1",1,,3
6,30,3012,2,334,300035,"N2",2,,1
6,30,3012,2,334,300035,"N3",10,,2
6,30,3012,2,334,300035,"N4",1,,1
6,30,3012,2,334,300035,"N5",31,,1
6,30,3012,2,334,300035,"N6",31,,2
6,30,3012,2,334,300035,"N7",15,,6
6,30,3012,2,334,300035,"N8",13,,5
6,30,3012,2,334,300036,"N1",6,,1
6,30,3012,2,334,300036,"N2",9,,4
6,30,3012,2,334,300036,"N3",3,,1
6,30,3012,2,334,300037,"N1",9,,4
6,30,3012,2,334,300037,"N2",8,,2
6,30,3012,2,334,300037,"N3",17,,5
6,30,3012,2,334,300038,"N1",11,,3
6,30,3012,2,334,300038,"N2",3,,1
6,30,3012,2,334,300038,"N3",9,,2
6,30,3012,2,334,300038,"N4",10,,2
6,30,3012,2,334,300038,"N5",1,,1
6,30,3012,2,334,300038,"N6",7,,3
6,30,3012,2,334,300038,"N7",6,,1
6,30,3012,2,334,300038,"N8",25,,7
6,30,3012,2,334,300038,"N9",15,,8
6,30,3012,2,334,300039,"N1",13,,5
6,30,3012,2,334,300039,"N2",2,,1
6,30,3012,2,334,300040,"N1",10,,4
6,30,3012,2,334,300040,"N2",13,,5
6,30,3014,2,120,300041,"N1",12,,3
6,30,3014,2,120,300042,"N1",8,,1
6,30,3014,2,120,300043,"N1",9,,4
6,30,3014,2,120,300043,"N2",15,,2
6,30,3014,2,120,300043,"N3",9,,1
6,30,3014,2,120,300044,"N1",9,,4
6,30,3014,2,120,300044,"N2",15,,1
6,30,3014,2,120,300044,"N3",9,,1
6,30,3014,2,120,300045,,15,,1
6,30,3014,2,120,300045,"N1",13,,5
6,30,3014,2,120,300045,"N2",8,,3
6,30,3014,2,120,300045,"N3",2,,1
6,30,3014,2,120,300045,"N4",2,,1
6,30,3014,2,120,300045,"N5",11,,1
6,30,3014,2,120,300046,"N1",2,,1
6,30,3014,2,120,300046,"N2",15,,9
6,30,3014,2,120,300046,"N3",9,,2
6,30,3014,2,120,300047,"N1",13,,5
6,30,3014,2,120,300048,"N1",8,,1
6,30,3014,2,120,300049,"N1",9,,1
6,30,3014,2,120,300049,"N10",15,,6
6,30,3014,2,120,300049,"N2",15,,5
6,30,3014,2,120,300049,"N3",7,,3
6,30,3014,2,120,300049,"N4",1,,1
6,30,3014,2,120,300049,"N5",3,,1
6,30,3014,2,120,300049,"N6",2,,1
6,30,3014,2,120,300049,"N7",6,,1
6,30,3014,2,120,300049,"N8",9,,4
6,30,3014,2,120,300049,"N9",25,,7
6,30,3014,2,120,300050,"N1",15,,5
6,30,3014,2,120,300050,"N2",13,,5
6,30,3005,1,2942,300095,"N1",1,,1
6,30,3005,1,2942,300098,"N1",15,,5
6,30,3005,1,2942,300098,"N2",13,,5
6,30,3005,1,2942,300098,"N3",2,,3
6,30,3005,1,2942,300098,"N4",9,,3
6,30,3005,1,2942,300098,"N5",13,,3
6,30,3005,1,2942,300098,"N6",15,,5
6,30,3005,1,2942,300098,"N7",16,,3
6,30,3005,1,2942,300098,"N8",15,,5
6,30,3020,1,322,300129,,15,,3
6,30,3020,1,322,300129,"N1",15,,5
6,30,3020,1,322,300129,"N2",15,,6
6,30,3020,1,322,300129,"N3",12,,3
6,30,3020,1,322,300129,"N4",17,,3
6,30,3020,1,322,300129,"N5",13,,3
6,30,3002,1,1310,300131,"N1",12,,4
6,30,3002,1,1310,300131,"N2",9,,3
6,30,3002,1,1310,300131,"N3",28,,3
6,30,3030,1,946,300151,"N1",9,,5
6,30,3030,1,946,300151,"N2",15,,5
6,30,3030,1,946,300151,"N3",14,,5
6,30,3030,1,946,300152,"N1",13,,4
6,30,3030,1,946,300152,"N2",7,,4
6,30,3030,1,946,300152,"N3",2,,1
6,30,3030,1,946,300152,"N4",11,,4
6,30,3030,1,946,300152,"N5",1,,3
6,30,3030,1,946,300153,"N1",2,,1
6,30,3030,1,946,300153,"N2",10,,2
6,30,3030,1,946,300153,"N3",10,,4
6,30,3030,1,946,300153,"N4",1,,5
6,30,3030,1,946,300154,"N1",1,,3
6,30,3030,1,946,300154,"N2",10,,3
6,30,3030,1,946,300156,"N1",9,,3
6,30,3030,1,946,300156,"N2",6,,3
6,30,3030,1,946,300158,"N1",12,,5
6,30,3030,1,946,300158,"N2",15,,5
6,30,3016,1,390,300164,"N1",15,,3
6,30,3016,1,390,300164,"N2",8,,3
6,30,3016,1,390,300164,"N3",2,,3
6,30,3016,1,390,300164,"N4",13,,4
6,30,3023,2,622,300175,"N1",12,,4
6,30,3023,2,622,300176,"N1",9,,4
6,30,3023,2,622,300177,"N1",12,,4
6,30,3023,2,622,300177,"N2",13,,4
6,30,3023,2,622,300178,"N1",9,,4
6,30,3023,2,622,300180,"N1",12,,4
6,30,3033,2,554,300182,"N1",9,,2
6,30,3033,2,554,300182,"N2",10,,4
6,30,3033,2,554,300183,"N1",12,,4
6,30,3033,2,554,300184,"N1",12,,4
6,30,3033,2,554,300184,"N2",13,,1
6,30,3033,2,554,300185,"N1",9,,4
6,30,3033,2,554,300186,"N1",12,,4
6,30,3033,2,554,300187,"N1",11,,2
6,30,3033,2,554,300187,"N2",2,,2
6,30,3033,2,554,300188,"N1",9,,2
6,30,3033,2,554,300188,"N2",1,,1
6,30,3033,2,554,300188,"N3",12,,3
6,30,3033,2,554,300188,"N4",2,,2
6,30,3033,2,554,300189,"N1",9,,4
6,30,3033,2,554,300189,"N2",2,,1
6,30,3033,2,554,300190,"N1",9,,4
6,30,3033,2,554,300190,"N2",2,,1
6,30,3015,2,1688,300193,"N1",9,,3
6,30,3015,2,1688,300193,"N2",2,,1
6,30,3015,2,1688,300193,"N3",9,,2
6,30,3015,2,1688,300199,"N1",9,,3
6,30,3032,2,520,300211,"N1",12,,3
6,30,3032,2,520,300217,"N1",7,,2
6,30,3032,2,520,300217,"N2",2,,1
6,30,3032,2,520,300218,"N1",6,,1
6,30,3004,2,216,300225,"N1",9,,2
6,30,3004,2,216,300225,"N2",12,,5
6,30,3004,2,216,300227,"N1",12,,3
6,30,3004,2,216,300230,"N1",1,,1
1,31,3105,1,2914,310006,"N1",9,,3
1,31,3105,1,2914,310008,"N1",13,,3
1,31,3105,1,2914,310008,"N2",13,,3
1,31,3101,2,604,310011,"N1",10,,1
1,31,3101,2,604,310011,"N2",12,,1
1,31,3101,2,604,310012,"N1",9,,1
1,31,3101,2,604,310012,"N2",15,,3
1,31,3101,2,604,310012,"N3",10,,3
1,31,3101,2,604,310012,"N4",10,,3
1,31,3101,2,604,310012,"N5",10,,3
1,31,3101,2,604,310012,"N6",10,,3
1,31,3101,2,604,310012,"N7",10,,3
1,31,3101,2,604,310013,"N1",9,,1
1,31,3101,2,604,310013,"N2",15,,2
1,31,3101,2,604,310014,"N1",9,,2
1,31,3101,2,604,310014,"N2",9,,1
1,31,3101,2,604,310014,"N3",9,,1
1,31,3101,2,604,310015,"N1",10,,1
1,31,3101,2,604,310015,"N2",8,,1
1,31,3101,2,604,310015,"N3",9,,1
1,31,3101,2,604,310015,"N4",10,,1
1,31,3101,2,604,310016,"N1",9,,1
1,31,3101,2,604,310017,"N1",2,,1
1,31,3101,2,604,310017,"N2",15,,2
1,31,3101,2,604,310019,"N1",9,,2
1,31,3101,2,604,310019,"N2",9,,5
1,31,3101,2,604,310019,"N3",10,,1
1,31,3101,2,604,310020,"N1",9,,1
1,31,3101,2,604,310020,"N2",1,,1
1,31,3115,2,680,310021,"N1",9,,2
1,31,3115,2,680,310022,"N1",9,,2
1,31,3115,2,680,310022,"N2",12,,5
1,31,3115,2,680,310022,"N3",15,,1
1,31,3115,2,680,310022,"N4",15,,1
1,31,3115,2,680,310022,"N5",2,,2
1,31,3115,2,680,310022,"N6",15,,1
1,31,3115,2,680,310023,"N1",9,,2
1,31,3115,2,680,310023,"N2",9,,6
1,31,3115,2,680,310023,"N3",8,,1
1,31,3115,2,680,310024,"N1",9,,2
1,31,3115,2,680,310024,"N2",9,,6
1,31,3115,2,680,310025,"N1",9,,2
1,31,3115,2,680,310025,"N2",9,,8
1,31,3115,2,680,310025,"N3",8,,1
1,31,3115,2,680,310026,"N1",9,,2
1,31,3115,2,680,310026,"N2",9,,6
1,31,3115,2,680,310026,"N3",8,,2
1,31,3115,2,680,310026,"N4",17,,6
1,31,3115,2,680,310027,"N1",9,,2
1,31,3115,2,680,310027,"N2",9,,2
1,31,3115,2,680,310027,"N3",2,,1
1,31,3115,2,680,310028,"N1",8,,3
1,31,3115,2,680,310028,"N2",8,,3
1,31,3115,2,680,310029,"N1",9,,3
1,31,3115,2,680,310029,"N2",2,,3
1,31,3115,2,680,310029,"N3",9,,6
1,31,3115,2,680,310029,"N4",2,,3
1,31,3115,2,680,310029,"N5",15,,6
1,31,3115,2,680,310029,"N6",10,,3
1,31,3115,2,680,310030,"N1",9,,1
1,31,3115,2,680,310030,"N2",12,,5
1,31,3115,2,680,310030,"N3",7,,2
1,31,3115,2,680,310030,"N4",9,,2
1,31,3115,2,680,310030,"N5",9,,2
1,31,3115,2,680,310030,"N6",9,,2
1,31,3111,2,2966,310031,"N1",9,,3
1,31,3111,2,2966,310031,"N2",9,,2
1,31,3111,2,2966,310031,"N3",9,,2
1,31,3111,2,2966,310031,"N4",9,,2
1,31,3111,2,2966,310032,"N1",15,,5
1,31,3111,2,2966,310032,"N2",15,,6
1,31,3111,2,2966,310033,"N1",15,,5
1,31,3111,2,2966,310033,"N2",2,,1
1,31,3111,2,2966,310033,"N3",2,,1
1,31,3111,2,2966,310034,"N1",9,,3
1,31,3111,2,2966,310034,"N2",9,,2
1,31,3111,2,2966,310034,"N3",1,,1
1,31,3111,2,2966,310034,"N4",11,,1
1,31,3111,2,2966,310035,"N1",12,,5
1,31,3111,2,2966,310035,"N2",12,,5
1,31,3111,2,2966,310035,"N3",9,,2
1,31,3111,2,2966,310035,"N4",28,,4
1,31,3111,2,2966,310036,"N1",12,,5
1,31,3111,2,2966,310036,"N2",2,,1
1,31,3111,2,2966,310036,"N3",28,,5
1,31,3111,2,2966,310037,"N1",9,,2
1,31,3111,2,2966,310037,"N2",8,,1
1,31,3111,2,2966,310038,"N1",13,,5
1,31,3111,2,2966,310038,"N2",12,,5
1,31,3111,2,2966,310038,"N3",28,,5
1,31,3111,2,2966,310039,"N1",9,,3
1,31,3111,2,2966,310039,"N2",9,,3
1,31,3111,2,2966,310039,"N3",2,,1
1,31,3111,2,2966,310040,"N1",10,,2
1,31,3111,2,2966,310040,"N2",9,,2
1,31,3111,2,2966,310040,"N3",2,,2
1,31,3111,2,2966,310040,"N4",9,,2
1,31,3107,2,1092,310041,"N1",9,,2
1,31,3107,2,1092,310042,"N1",9,,3
1,31,3107,2,1092,310043,"N1",17,,4
1,31,3107,2,1092,310044,"N1",2,,1
1,31,3107,2,1092,310045,"N1",21,,1
1,31,3107,2,1092,310045,"N2",2,,1
1,31,3107,2,1092,310046,"N1",1,,1
1,31,3107,2,1092,310046,"N2",9,,6
1,31,3107,2,1092,310048,"N1",9,,3
1,31,3107,2,1092,310049,"N1",2,,1
1,31,3107,2,1092,310049,"N2",9,,4
1,31,3107,2,1092,310049,"N3",1,,1
1,31,3107,1,724,310051,"N1",2,,2
1,31,3107,1,724,310052,"N1",11,,2
1,31,3107,1,724,310055,"N1",28,,1
1,31,3107,1,724,310055,"N2",17,,3
1,31,3107,1,724,310055,"N3",12,,6
1,31,3107,1,724,310055,"N4",9,,1
1,31,3107,1,724,310057,"N1",28,,2
1,31,3107,1,724,310057,"N2",17,,2
1,31,3107,1,724,310057,"N3",17,,2
1,31,3107,1,724,310057,"N4",12,,2
1,31,3107,1,724,310057,"N5",23,,2
1,31,3107,1,724,310057,"N6",12,,2
1,31,3107,1,724,310057,"N7",29,,2
1,31,3107,1,724,310059,"N1",2,,1
1,31,3107,1,724,310059,"N2",9,,3
1,31,3107,1,724,310059,"N3",2,,1
1,31,3107,1,724,310060,"N1",10,,3
1,31,3113,2,332,310061,"N1",12,,3
1,31,3113,2,332,310062,"N1",9,,3
1,31,3113,2,332,310063,"N1",9,,4
1,31,3113,2,332,310063,"N2",9,,4
1,31,3113,2,332,310064,"N1",9,,2
1,31,3113,2,332,310064,"N2",9,,5
1,31,3113,2,332,310065,"N1",9,,3
1,31,3113,2,332,310065,"N2",9,,3
1,31,3113,2,332,310066,"N1",9,,2
1,31,3113,2,332,310066,"N2",9,,2
1,31,3113,2,332,310067,"N1",12,,3
1,31,3113,2,332,310068,"N1",9,,4
1,31,3113,2,332,310069,"N1",9,,3
1,31,3113,2,332,310070,"N1",9,,3
1,31,3113,2,332,310070,"N2",2,,1
1,31,3109,2,1026,310071,,,,
1,31,3109,2,1026,310072,"N1",28,,5
1,31,3109,2,1026,310073,"N1",9,,5
1,31,3109,2,1026,310073,"N2",13,"VETERINARY",5
1,31,3109,2,1026,310074,"N1",1,,2
1,31,3109,2,1026,310074,"N2",1,,2
1,31,3109,2,1026,310075,"N1",13,,2
1,31,3109,2,1026,310076,"N1",12,,5
1,31,3109,2,1026,310076,"N2",28,,5
1,31,3109,2,1026,310077,"N1",1,,1
1,31,3109,2,1026,310077,"N2",1,,5
1,31,3109,2,1026,310077,"N3",15,,5
1,31,3109,2,1026,310078,"N1",9,,6
1,31,3109,2,1026,310079,"N1",9,,5
1,31,3109,2,1026,310080,"N1",9,,2
1,31,3109,2,1026,310080,"N2",15,,4
1,31,3112,2,350,310081,"N1",9,,2
1,31,3112,2,350,310081,"N2",9,,2
1,31,3112,2,350,310081,"N3",12,,5
1,31,3112,2,350,310081,"N4",9,,2
1,31,3112,2,350,310081,"N5",17,,2
1,31,3112,2,350,310081,"N6",9,,2
1,31,3112,2,350,310082,"N1",9,,2
1,31,3112,2,350,310082,"N2",11,,2
1,31,3112,2,350,310082,"N3",9,,2
1,31,3112,2,350,310082,"N4",9,,2
1,31,3112,2,350,310083,"N1",9,,4
1,31,3112,2,350,310084,"N1",9,,5
1,31,3112,2,350,310084,"N2",9,,2
1,31,3112,2,350,310085,"N1",9,,2
1,31,3112,2,350,310085,"N2",9,,2
1,31,3112,2,350,310086,"N1",9,,2
1,31,3112,2,350,310087,"N1",9,,2
1,31,3112,2,350,310088,"N1",9,,4
1,31,3112,2,350,310088,"N2",2,,1
1,31,3112,2,350,310089,"N1",13,,2
1,31,3112,2,350,310089,"N2",9,,2
1,31,3112,2,350,310090,"N1",9,,2
1,31,3112,2,350,310090,"N2",9,,2
1,31,3112,2,350,310090,"N3",9,,2
1,31,3112,2,350,310090,"N4",2,,1
1,31,3112,2,350,310090,"N5",9,,2
1,31,3112,2,350,310090,"N6",9,,1
1,31,3116,2,1344,310092,"N1",9,,3
1,31,3116,2,1344,310093,"N1",9,,2
1,31,3116,2,1344,310093,"N2",3,,1
1,31,3116,2,1344,310093,"N3",9,,1
1,31,3116,2,1344,310096,"N1",9,,4
1,31,3116,2,1344,310097,"N1",9,,4
1,31,3116,2,1344,310097,"N2",15,,4
1,31,3116,2,1344,310099,"N1",9,,4
1,31,3116,2,1344,310099,"N2",15,,1
1,31,3116,2,1344,310100,"N1",12,,2
1,31,3116,2,1344,310100,"N2",9,,2
1,31,3103,2,874,310101,"N1",12,,5
1,31,3103,2,874,310101,"N2",12,,5
1,31,3103,2,874,310101,"N3",12,,5
1,31,3103,2,874,310101,"N4",1,,1
1,31,3103,2,874,310101,"N5",12,,5
1,31,3103,2,874,310101,"N6",2,,1
1,31,3103,2,874,310101,"N7",31,,1
1,31,3103,2,874,310101,"N8",9,,2
1,31,3103,2,874,310102,"N1",9,,2
1,31,3103,2,874,310103,"N1",9,,3
1,31,3103,2,874,310103,"N2",1,,1
1,31,3103,2,874,310103,"N3",1,,1
1,31,3103,2,874,310104,"N1",9,,5
1,31,3103,2,874,310105,"N1",9,,3
1,31,3103,2,874,310105,"N2",1,,1
1,31,3103,2,874,310105,"N3",2,,1
1,31,3103,2,874,310105,"N4",9,,3
1,31,3103,2,874,310106,"N1",10,,2
1,31,3103,2,874,310106,"N2",15,,2
1,31,3103,2,874,310107,"N1",9,,2
1,31,3103,2,874,310108,"N1",12,,3
1,31,3103,2,874,310108,"N2",9,,1
1,31,3103,2,874,310109,"N1",9,,4
1,31,3103,2,874,310109,"N2",9,,2
1,31,3103,2,874,310110,"N1",9,,5
1,31,3103,2,874,310110,"N2",2,,1
5,32,3223,2,578,320031,"N1",2,,1
5,32,3223,2,578,320032,"N1",2,,1
5,32,3223,2,578,320036,"N1",9,,2
5,32,3223,2,578,320036,"N2",1,,2
5,32,3223,2,578,320036,"N3",9,,2
5,32,3223,2,578,320039,"N1",10,,1
5,32,3209,1,1208,320048,"N1",9,,1
5,32,3209,1,1208,320048,"N2",7,,4
5,32,3209,1,1208,320048,"N3",9,,1
5,32,3209,1,1208,320049,"N1",9,,1
5,32,3213,2,128,320051,"N1",10,,1
5,32,3213,2,128,320052,"N1",2,,1
5,32,3213,2,128,320052,"N2",9,,1
5,32,3201,2,2034,320104,"N1",1,,1
5,32,3201,2,2034,320104,"N2",9,,1
5,32,3201,2,2034,320117,"N1",9,,1
5,32,3201,2,2034,320118,"N1",9,,1
5,32,3201,2,2034,320118,"N2",9,,1
5,32,3201,2,2034,320119,"N1",9,,2
5,32,3201,2,2034,320122,"N1",1,,1
5,32,3201,2,2034,320122,"N2",2,,1
5,32,3201,2,2034,320122,"N3",10,,6
5,32,3203,2,2644,320124,"N1",1,,1
5,32,3203,2,2644,320126,"N1",1,,1
5,32,3203,2,2644,320127,"N1",9,,2
5,32,3203,2,2644,320127,"N2",9,,2
5,32,3203,2,2644,320128,"N1",9,,1
5,32,3203,2,2644,320128,"N2",9,,1
5,32,3203,2,2644,320129,"N1",9,,1
5,32,3202,2,84,320139,"N1",9,,2
5,32,3202,2,84,320139,"N2",9,,2
5,32,3202,2,84,320140,"N1",2,,1
5,32,3202,2,84,320140,"N2",9,,2
5,32,3202,2,84,320141,"N1",9,,1
5,32,3216,2,1184,320144,"N1",1,,1
5,32,3216,2,1184,320146,"N1",9,,1
5,32,3216,2,1184,320146,"N2",9,,1
5,32,3216,2,1184,320147,"N1",9,,2
5,32,3223,2,390,320159,"N1",9,,1
5,32,3221,2,132,320163,"N1",9,,3
5,32,3221,2,132,320166,"N1",9,,2
5,32,3221,2,132,320169,"N1",9,,2
5,32,3210,2,1692,320171,"N1",9,,1
5,32,3210,2,1692,320172,"N1",9,,1
5,32,3210,2,1692,320174,"N1",2,,1
5,32,3213,2,128,320185,"N1",9,,1
5,32,3213,2,128,320191,"N1",9,,1
5,32,3212,2,314,320210,"N1",9,,1
3,33,3321,1,1182,330002,"N1",9,,3
3,33,3321,1,1182,330002,"N2",17,,4
3,33,3321,1,1182,330002,"N3",9,,6
3,33,3321,1,1182,330002,"N4",1,,3
3,33,3321,1,1182,330002,"N5",1,,3
3,33,3321,1,1182,330002,"N6",9,,6
3,33,3321,1,1182,330002,"N7",1,,3
3,33,3321,1,1182,330005,"N1",12,,6
3,33,3321,1,1182,330005,"N2",2,,1
3,33,3321,1,1182,330006,"N1",3,,1
3,33,3321,1,1182,330006,"N2",2,,2
3,33,3321,1,1182,330006,"N3",12,,3
3,33,3321,1,1182,330006,"N4",9,,2
3,33,3321,1,1182,330007,"N1",10,,1
3,33,3321,1,1182,330007,"N2",2,,1
3,33,3321,1,1182,330008,"N1",9,,3
3,33,3321,1,1182,330008,"N2",2,,3
3,33,3321,1,1182,330008,"N3",9,,3
3,33,3321,1,1182,330008,"N4",29,,3
3,33,3321,1,1182,330009,"N1",17,,6
3,33,3321,1,1182,330009,"N2",9,,3
3,33,3321,1,1182,330009,"N3",29,,3
3,33,3321,1,1182,330009,"N4",31,,3
3,33,3321,1,1182,330009,"N5",2,,3
3,33,3321,1,1182,330010,"N1",1,,3
3,33,3321,1,1182,330010,"N2",9,,6
3,33,3321,1,1182,330010,"N3",9,,6
3,33,3321,1,1182,330010,"N4",1,,3
3,33,3321,1,1182,330010,"N5",1,,3
3,33,3321,1,1182,330010,"N6",16,,3
3,33,3311,1,702,330011,"N1",2,,3
3,33,3311,1,702,330011,"N2",1,,3
3,33,3311,1,702,330011,"N3",1,,3
3,33,3311,1,702,330011,"N4",9,,6
3,33,3311,1,702,330011,"N5",1,,3
3,33,3311,1,702,330012,"N1",12,,6
3,33,3311,1,702,330012,"N2",2,,1
3,33,3311,1,702,330012,"N3",10,,2
3,33,3311,1,702,330012,"N4",29,,6
3,33,3311,1,702,330013,"N1",3,,1
3,33,3311,1,702,330013,"N2",12,,5
3,33,3311,1,702,330013,"N3",12,,6
3,33,3311,1,702,330013,"N4",1,,1
3,33,3311,1,702,330014,"N1",2,,3
3,33,3311,1,702,330014,"N2",2,,3
3,33,3311,1,702,330014,"N3",1,,3
3,33,3311,1,702,330014,"N4",9,,3
3,33,3311,1,702,330014,"N5",9,,6
3,33,3311,1,702,330014,"N6",1,,3
