"zone","state","lga","sector","ea","hhid","plotid","cropid","s11eq1","s11eq2","s11eq3","s11eq4","s11eq5","s11eq6a","s11eq6b","s11eq6c","s11eq7","s11eq7b","s11eq8","s11eq9","s11eq10a","s11eq10b","s11eq10c","s11eq11a","s11eq11b","s11eq12","s11eq13","s11eq13b","s11eq14","s11eq15","s11eq16","s11eq17a","s11eq17b","s11eq17c","s11eq18","s11eq19","s11eq19b","s11eq20","s11eq21","s11eq22","s11eq23","s11eq24","s11eq25","s11eq26","s11eq27","s11eq28a","s11eq28b","s11eq28c","s11eq29","s11eq30","s11eq30b","s11eq31","s11eq32","s11eq33","s11eq34","s11eq35"
2,5,514,2,710,50068,2,2,"Millet",1100,1,1,1100,14,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50068,2,3,"Beans",1010,1,1,1010,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50068,3,1,"G.corn",1070,1,1,1070,4,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50068,3,2,"Bean",1010,1,1,1010,3,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50069,1,1,"Millet",1100,1,1,1100,10,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50069,1,2,"Beans",1010,1,1,1010,8,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50069,2,1,"G.corn",1070,1,1,1070,13,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50069,2,2,"Bean",1010,1,1,1010,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50069,3,1,"Millet",1100,1,1,1100,12,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50069,3,2,"G.corn",1070,1,1,1070,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50069,3,3,"G.Nut",1062,1,1,1062,4,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50069,3,4,"Bean",1010,1,1,1010,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50070,1,1,"Millet",1100,1,1,1100,8,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50070,1,2,"G.corn",1070,1,1,1070,3,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50070,1,3,"Beans",1010,1,1,1010,6,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50070,2,1,"Millet",1100,1,1,1100,3,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50070,2,2,"G.corn",1070,1,1,1070,1,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50070,2,3,"Beans",1010,1,1,1010,3,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50070,3,1,"Millet",1100,1,1,1100,3,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50070,3,2,"G.corn",1070,1,1,1070,3,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50070,3,3,"Beans",1010,1,1,1010,3,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50070,4,1,"G.corn",1070,1,1,1070,3,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50070,5,1,"Millet",1100,1,1,1100,1,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50070,5,2,"G.corn",1070,1,1,1070,2,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,2,710,50070,5,3,"Beans",1010,1,1,1010,1,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50081,1,1,"Millet",1100,1,1,1100,10,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50081,1,2,"G.corn",1070,1,1,1070,6,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50081,1,3,"G.nut",1062,1,1,1062,4,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50081,1,4,"Beans",1010,1,1,1010,1,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50082,1,1,"Millet",1100,1,1,1100,10,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50082,1,2,"G.nut",1062,1,2,,,,,,,2,,,,,,,,,,1,"N2",1062,30,2,,100,5,,4000,1,,,,2,,,,,,,,,,,,,
2,5,516,2,942,50082,1,3,"Beans",1010,1,1,1010,6,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50082,2,1,"Beans",1010,1,1,1010,6,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50082,2,2,"Millet",1100,1,1,1100,10,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50083,1,1,"Millet",1100,1,1,1100,9,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50083,1,2,"G.nut",1062,1,1,1062,9,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50083,2,1,"G.corn",1070,1,1,1070,3,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50083,2,2,"Beans",1010,1,1,1010,3,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50084,1,1,"Millet",1100,1,1,1100,10,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50084,1,2,"Beans",1010,1,2,,,,,,,2,,,,,,,,,,1,"N1",1010,9,2,,0,1,,840,1,,,,2,,,,,,,,,,,,,
2,5,516,2,942,50084,2,1,"Millet",1100,1,1,1100,10,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50084,2,2,"G.corn",1070,1,1,1070,6,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50084,2,3,"G.nut",1062,1,1,1062,1,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50084,3,1,"G.corn",1070,1,1,1070,10,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50084,3,2,"G.nut",1062,1,1,1062,6,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50084,3,3,"Millet",1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50085,1,1,"Millet",1100,1,1,1100,8,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50085,1,2,"Beans",1010,1,1,1010,4,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50086,1,1,"Millet",1100,1,1,1100,6,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50086,1,2,"G.corn",1070,1,1,1070,8,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50086,1,3,"Gnut",1062,1,1,1062,14,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50086,1,4,"Beans",1010,1,1,1010,10,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50087,1,1,"G.Corn",1070,1,1,1070,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50087,1,2,"Beans",1010,1,1,1010,4,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50087,2,1,"G.corn",1070,1,1,1070,8,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50087,2,2,"Millet",1100,1,1,1100,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50087,2,3,"Beans",1010,1,1,1010,4,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50087,3,1,"G.corn",1070,1,1,1070,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50087,3,2,"G.nut",1062,1,1,1062,12,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50087,3,3,"Beans",1010,1,1,1010,4,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50088,1,1,"Millet",1100,1,1,1100,15,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50088,1,2,"Beans",1010,1,1,1010,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50088,2,1,"G.corn",1070,1,1,1070,15,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50088,2,2,"Beans",1010,1,1,1010,6,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50088,3,1,"Millet",1100,1,1,1100,18,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50088,3,2,"Beans",1010,1,1,1010,9,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50089,1,1,"Millet",1100,1,1,1100,6,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50089,1,2,"G.corn",1070,1,1,1070,3,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50089,2,1,"Millet",1100,1,1,1100,9,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50089,2,2,"Cassava",1020,1,1,1020,73,3,"Ridges",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50089,3,1,"Millet",1100,1,1,1100,9,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50089,3,2,"G.corn",1070,1,1,1070,3,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50089,3,3,"G.nut",1062,1,2,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50089,3,4,"Beans",1010,1,1,1010,12,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50090,1,1,"Millet",1100,1,1,1100,9,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50090,1,2,"G.corn",1070,1,1,1070,3,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50090,1,3,"G.nut",1062,1,1,1062,14,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50090,1,4,"Beans",1010,1,1,1010,6,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50090,2,1,"G.corn",1070,1,1,1070,9,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50090,3,1,"G.corn",1070,1,1,1070,3,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50090,3,2,"Millet",1100,1,1,1100,3,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,516,2,942,50090,3,3,"Cassava",1020,1,1,1020,100,3,"ridges",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50091,1,1,"G.CORN",1070,1,1,1070,20,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50091,1,2,"MAIZE",1080,1,1,1080,9,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50091,2,1,"G.CORN",1070,1,1,1070,14,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50091,2,2,"MILLET",1100,1,1,1100,9,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50091,2,3,"MAIZE",1080,1,1,1080,6,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50091,2,4,"BENISEED",2040,1,1,2040,6,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50091,3,1,"BENISEED",2040,1,2,,,,,1,,2,,,,,,,,,,1,"N1",2040,8,2,,100,5,,1000,1,,,,2,,,,,,,,,,,,,
2,5,508,2,984,50091,4,1,"G.NUT",1062,1,1,1060,14,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50091,4,2,"MILLET",1100,1,1,1100,3,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50092,1,1,"G.CORN",1070,1,1,1070,4228,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50092,1,2,"MAIZE",1082,1,1,1100,14,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50092,2,1,"MAIZE",1082,1,1,1082,9,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50092,2,2,"BEENISEED",2040,1,1,2040,11,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50092,3,1,"MILLET",1100,1,1,1062,28,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50092,3,2,"G.CORN",1070,1,1,1010,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50092,3,3,"BEANS",1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50092,4,1,"G.NUT",1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50092,4,2,"MAIWA",1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50093,1,1,"G.CORN",1070,1,1,1070,70,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50093,2,1,"MAIWA",1100,1,1,1100,10,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50093,2,2,"G.CORN",1070,1,1,2040,7,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50093,3,1,"MILLET",1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50093,3,2,"G.CORN",1070,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50093,4,1,"BEENISEED",2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50093,4,2,"MAIWA",1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50093,5,1,"G.CORN",1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50093,5,2,"RICE",1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50094,1,1,"G.CORN",1070,1,1,1020,20,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50094,2,1,"G.NUT",1060,1,1,1060,20,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50094,2,2,"MILLET",1100,1,1,1100,5,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50094,3,1,"RICE",1110,1,1,1110,14,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50095,1,1,"G.CORN",1070,1,1,1070,4,1,,1,,2,,,,,,,,,,1,"N2",1010,1,1,,100,5,,180,1,,,,2,,,,,,,,,,,,,
2,5,508,2,984,50095,1,2,"BEENISEED",2040,1,1,2040,3,1,,1,,2,,,,,,,,,,1,,2010,3,1,,100,5,,400,1,,,,2,,,,,,,,,,,,,
2,5,508,2,984,50095,1,3,"BEANS",1010,1,1,1010,1,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50095,2,1,"G.CORN",1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50095,3,1,"RICE",1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50096,1,1,"G.CORN",1070,1,2,,,,,,,1,1070,3,2,,"N1",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50096,1,2,"BEANS",1010,1,2,,,,,,,1,1010,1,2,,"N1",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50096,1,3,"BEENISEED",2040,1,2,,,,,,,1,2040,1,2,,"N2",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50097,1,1,"G.CORN",1070,1,1,1070,42,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50097,2,1,"MAIWA",1100,1,1,1100,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50097,3,1,"G.NUT",1060,1,1,1060,20,2,,1,,2,,,,,,,,,,1,"N1",1060,20,2,,0,1,,3000,1,,,,2,,,,,,,,,,,,,
2,5,508,2,984,50098,1,1,"MILLET",1100,1,1,1100,10,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50098,1,2,"G.CORN",1070,1,1,1070,13,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50098,1,3,"MAIZE",1080,1,1,1080,4,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50098,2,1,"MILLET",1100,1,1,1100,6,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50098,2,2,"G.CORN",1070,1,1,1070,8,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50098,3,1,"MILLET",1100,1,1,1100,6,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50098,3,2,"G.CORN",1070,1,1,1070,2,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50098,3,3,"PEPPER",2140,1,1,2140,2,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50098,3,4,"BEENISEED",2040,1,1,2040,2,1,,1,,2,,,,,,,,,,1,"N2",2140,4,1,,80,1,,800,1,,,,2,,,,,,,,,,,,,
2,5,508,2,984,50099,1,1,"MILLET",1100,1,1,1100,5,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50099,1,2,"G.CORN",1070,1,1,1070,10,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50099,1,3,"PEPPER",2140,1,1,2140,3,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50099,2,1,"PEPPER",2140,1,1,2140,2,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50099,3,1,"G.CORN",1070,1,1,1070,8,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50099,3,2,"MAIZE",1080,1,1,1080,5,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50099,3,3,"BEANS",1010,1,1,1010,8,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50099,3,4,"BEENISEED",2040,1,1,2040,2,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50100,1,1,"G.CORN",1070,1,1,1070,12,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50100,1,2,"MAIZE",1080,1,1,1080,8,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50100,1,3,"BENISEED",2040,1,1,2040,4,1,,1,,2,,,,,,,,,,1,"N2",2040,3,1,,100,5,,450,1,,,,2,,,,,,,,,,,,,
2,5,508,2,984,50100,2,1,"G.CORN",1070,1,1,1070,10,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50100,2,2,"MILLET",1100,1,1,1080,10,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50100,2,3,"BEANS",1010,1,1,1010,3,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,984,50100,2,4,"PEPPER",2140,1,1,2140,2,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50102,1,1,"G.corn",1070,1,1,1070,8,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50102,1,2,"G.nut",1062,1,1,1062,13,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50102,1,3,"Beans",1010,1,1,1010,4,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50107,1,1,"G.corn",1070,1,1,1070,3,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50107,1,2,"Millet",1100,1,1,1100,2,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50107,1,3,"G.nut",1062,1,1,1062,5,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50107,1,4,"Beans",1010,1,1,1010,6,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50109,1,1,"G.corn",1070,1,1,1070,28,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50109,1,2,"Bean",1010,1,1,1010,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50109,1,3,"G.Nut",1062,1,1,1062,21,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50110,1,1,"Millet",1100,1,1,1100,4,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50110,1,2,"G.corn",1070,1,1,1070,3,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50110,1,3,"G.Nut",1062,1,1,1062,10,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50110,1,4,"Mango",3160,1,1,3160,5,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50110,2,1,"G.corn",1070,1,1,1070,5,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,514,1,2036,50110,2,2,"Bean",1010,1,1,1010,3,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,718,50111,1,1,"G.CORN",1070,1,1,1070,2,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,718,50111,2,1,"G.CORN",1070,1,1,1070,10,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,718,50111,2,2,"G.NUT",1061,1,1,1061,6,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,508,2,718,50111,3,1,"G.CORN",1070,1,1,1070,8,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
