"zone","state","lga","sector","ea","hhid","plotid","cropid","cropcode","s11fq1a","s11fq1b","s11fq1c","s11fq2","s11fq2b","s11fq3a","s11fq3b","s11fq4a","s11fq4b","s11fq4c","s11fq4d"
3,17,1727,2,634,170105,2,2,1070,140,2,,4,,6,2010,22,2,,2
3,17,1727,2,634,170105,2,3,1100,140,2,,4,,7,2010,2,1,,1
3,17,1727,2,634,170106,1,1,1100,100,2,,4,,6,2010,300,1,,1
3,17,1727,2,634,170106,1,2,1070,80,2,,4,,6,2010,100,1,,1
3,17,1727,2,634,170106,1,3,1010,20,2,,4,,6,2010,50,1,,1
3,17,1727,2,634,170106,2,1,1100,80,2,,4,,6,2010,100,1,,1
3,17,1727,2,634,170106,2,2,1010,40,2,,4,,6,2010,30,1,,1
3,17,1727,2,634,170107,1,1,1070,105,2,,4,,6,2010,20,4,"BUNDLES",2
3,17,1727,2,634,170107,1,2,1100,105,2,,4,,6,2010,37,4,"BUNDLES",2
3,17,1727,2,634,170107,1,3,1010,105,2,,4,,6,2010,200,1,,1
3,17,1727,2,634,170108,1,1,1100,200,2,,4,,6,2010,50,4,"BUNDLES",2
3,17,1727,2,634,170108,1,2,1070,100,2,,4,,6,2010,15,4,"BUNDLES",2
3,17,1727,2,634,170108,1,3,1100,100,2,,4,,6,2010,10,4,"BUNDLES",2
3,17,1727,2,634,170109,1,1,1100,100,2,,4,,6,2010,300,1,,1
3,17,1727,2,634,170109,1,2,1070,100,2,,4,,6,2010,1,2,,2
3,17,1727,2,634,170109,1,3,1010,50,2,,4,,6,2010,100,1,,1
3,17,1727,2,634,170110,1,1,1070,80,2,,4,,6,2010,4,4,"BUNDLES",2
3,17,1727,2,634,170110,1,2,1100,80,2,,4,,6,2010,15,4,"BUNDLES",2
3,17,1727,2,634,170110,1,3,1010,50,2,,4,,6,2010,24,1,,1
3,17,1712,2,794,170111,1,1,1070,70,2,,4,,6,2010,15,4,"BUNDLES",2
3,17,1712,2,794,170111,1,2,1100,60,2,,4,,6,2010,12,4,"BUNDLES",2
3,17,1712,2,794,170111,1,3,1010,40,2,,4,,6,2010,84,1,,1
3,17,1712,2,794,170111,1,4,1060,30,2,,4,,6,2010,100,1,,1
3,17,1712,2,794,170111,1,5,1100,20,2,,4,,6,2010,1,4,"BUNDLES",2
3,17,1712,2,794,170112,1,1,1070,100,2,,4,,5,2010,625,1,,2
3,17,1712,2,794,170112,1,2,1060,100,2,,4,,5,2010,300,1,,2
3,17,1712,2,794,170112,1,3,1010,100,2,,4,,5,2010,100,1,,1
3,17,1712,2,794,170113,1,1,1100,100,2,,4,,6,2010,1000,1,,1
3,17,1712,2,794,170113,1,2,1070,800,2,,4,,6,2010,400,1,,1
3,17,1712,2,794,170113,1,3,1060,800,2,,4,,6,2010,200,1,,1
3,17,1712,2,794,170113,1,4,1010,40,2,,4,,6,2010,100,1,,1
3,17,1712,2,794,170114,1,1,1010,45,2,,4,,7,2010,400,1,,1
3,17,1712,2,794,170114,1,2,1070,100,2,,4,,6,2010,800,1,,1
3,17,1712,2,794,170115,1,1,1100,100,2,,4,,5,2010,250,1,,2
3,17,1712,2,794,170115,1,2,1070,100,2,,4,,5,2010,125,1,,2
3,17,1712,2,794,170115,1,3,1010,100,2,,4,,5,2010,24,1,,1
3,17,1712,2,794,170116,1,1,1070,70,2,,2,,6,2010,10,4,"BUNDLES",2
3,17,1712,2,794,170116,1,2,1062,70,2,,2,,6,2010,17,1,,2
3,17,1712,2,794,170117,1,1,1070,120,2,,4,,6,2010,300,1,,1
3,17,1712,2,794,170117,1,2,1060,80,2,,4,,6,2010,290,1,,2
3,17,1712,2,794,170117,1,3,1010,30,2,,4,,8,2010,100,1,,1
3,17,1712,2,794,170118,1,1,1010,200,2,,4,,7,2010,1100,1,,1
3,17,1712,2,794,170118,1,2,1070,200,2,,4,,6,2010,86,2,,2
3,17,1712,2,794,170118,1,3,1100,200,2,,4,,6,2010,80,2,,2
3,17,1712,2,794,170119,1,1,1060,77,2,,4,,6,2010,7,4,"BAGS",2
3,17,1712,2,794,170119,1,2,1010,50,2,,4,,6,2010,6,4,"BAGS",1
3,17,1712,2,794,170119,1,3,1070,60,2,,4,,6,2010,10,4,"BAGS",1
3,17,1712,2,794,170119,2,1,1100,75,2,,4,,6,2010,10,4,"BAGS",1
3,17,1712,2,794,170119,2,2,1080,67,2,,4,,6,2010,20,4,"BAGS",1
3,17,1712,2,794,170119,2,3,2040,90,2,,4,,6,2010,9,4,"BUNDLES",2
3,17,1712,2,794,170120,1,1,1010,40,2,,4,,6,2010,10,4,"BAGS",2
3,17,1712,2,794,170120,1,2,1070,60,2,,4,,6,2010,11,4,"BAGS",1
3,17,1712,2,794,170120,1,3,1060,70,2,,4,,6,2010,15,4,"BAGS",2
3,17,1712,2,794,170120,2,1,1060,70,2,,4,,6,2010,16,4,"BAGS",2
3,17,1712,2,794,170120,2,2,1100,45,2,,4,,6,2010,15,4,"BAGS",1
3,17,1712,2,794,170120,2,3,1070,50,2,,4,,6,2010,10,4,"BAGS",1
3,17,1712,2,794,170120,2,4,1010,70,2,,4,,6,2010,8,4,"BAGS",2
3,17,1724,2,786,170121,1,1,1070,50,2,,4,,6,2010,20,4,"BAGS",1
3,17,1724,2,786,170121,1,2,1110,200,2,,4,,6,2010,15,4,"BAGS",2
3,17,1724,2,786,170121,2,1,1100,50,2,,4,,6,2010,20,4,"BAGS",1
3,17,1724,2,786,170121,2,2,1060,40,2,,4,,6,2010,5,4,"BAGS",2
3,17,1724,2,786,170121,2,3,1010,40,2,,4,,6,2010,6,4,"BAGS",2
3,17,1724,2,786,170121,2,4,2040,40,2,,4,,6,2010,7,4,"BAGS",1
3,17,1724,2,786,170122,1,1,1100,100,2,,4,,6,2010,35,4,"BUNDLES",2
3,17,1724,2,786,170122,1,2,1070,100,2,,4,,6,2010,30,4,"BUNDLES",2
3,17,1724,2,786,170122,2,1,1010,100,2,,4,,6,2010,5,1,,1
3,17,1724,2,786,170123,1,1,1100,200,2,,4,,6,2010,100,4,"BUNDLES",2
3,17,1724,2,786,170123,1,2,1070,200,2,,4,,6,2010,60,4,"BUNDLES",2
3,17,1724,2,786,170123,1,3,1010,200,2,,4,,7,2010,1300,1,,1
3,17,1724,2,786,170123,2,1,1100,150,2,,4,,6,2010,120,4,"BUNDLES",2
3,17,1724,2,786,170123,2,2,1070,100,2,,4,,6,2010,80,4,"BUNDLES",2
3,17,1724,2,786,170123,2,3,1010,100,2,,4,,7,2010,1400,1,,1
3,17,1724,2,786,170123,3,1,1070,270,2,,1,,6,2010,140,4,"BUNDLES",2
3,17,1724,2,786,170124,1,1,1100,180,2,,4,,6,2010,800,1,,1
3,17,1724,2,786,170124,1,2,1060,100,2,,4,,6,2010,200,1,,2
3,17,1724,2,786,170124,1,3,1010,100,2,,4,,6,2010,300,1,,1
3,17,1724,2,786,170124,1,4,1080,20,2,,4,,8,2010,100,1,,1
3,17,1724,2,786,170124,2,1,1100,100,2,,4,,6,2010,20,4,"BUNDLES",2
3,17,1724,2,786,170124,2,2,1060,100,2,,4,,6,2010,6,4,"BAGS",2
3,17,1724,2,786,170124,2,3,1010,50,2,,4,,7,2010,100,1,,1
3,17,1724,2,786,170125,1,1,1070,260,2,,4,,6,2010,375,1,,2
3,17,1724,2,786,170125,1,2,1010,260,2,,4,,6,2010,50,1,,1
3,17,1724,2,786,170125,1,3,2120,260,2,,4,,6,2010,50,1,,2
3,17,1724,2,786,170126,1,1,1100,80,2,,4,,6,2010,10,4,"BUNDLES",2
3,17,1724,2,786,170126,1,2,1070,80,2,,4,,6,2010,20,4,"BUNDLES",2
3,17,1724,2,786,170126,1,3,1010,80,2,,4,,6,2010,50,1,,1
3,17,1724,2,786,170126,1,4,1060,70,2,,4,,6,2010,300,1,,2
3,17,1724,2,786,170127,1,1,1100,150,2,,4,,5,2010,625,1,,2
3,17,1724,2,786,170127,1,2,1080,150,2,,4,,5,2010,150,1,,1
3,17,1724,2,786,170127,1,3,1010,150,2,,4,,5,2010,150,1,,1
3,17,1724,2,786,170127,1,4,1060,150,2,,4,,5,2010,400,1,,2
3,17,1724,2,786,170127,1,5,2260,150,2,,4,,5,2010,2500,1,,2
3,17,1724,2,786,170127,1,6,2140,150,2,,4,,5,2010,70,1,,2
3,17,1724,2,786,170128,1,1,1070,90,2,,4,,6,2010,10,4,"BUNDLES",2
3,17,1724,2,786,170128,1,2,1100,45,2,,4,,6,2010,7,4,"BUNDLES",2
3,17,1724,2,786,170128,1,3,1010,100,2,,4,,6,2010,72,1,,1
3,17,1724,2,786,170129,1,1,1100,100,2,,4,,6,2010,10,4,"BUNDLES",2
3,17,1724,2,786,170129,1,2,1070,80,2,,4,,6,2010,3,4,"BUNDLES",2
3,17,1724,2,786,170129,1,3,1062,40,2,,4,,6,2010,17,1,,2
3,17,1724,2,786,170129,1,4,1010,30,2,,4,,6,2010,20,1,,1
3,17,1724,2,786,170130,1,1,1070,80,2,,4,,6,2010,11,2,,2
3,17,1724,2,786,170130,1,2,1060,80,2,,4,,6,2010,200,1,,2
3,17,1724,2,786,170130,1,3,1010,40,2,,4,,8,2010,100,1,,1
3,18,1804,1,2690,180003,1,1,1080,500,2,,1,,7,2010,500,1,,1
3,18,1804,1,2690,180003,2,1,2230,1000,3,,1,,12,2009,50,2,,
3,18,1823,1,1822,180027,1,1,1080,5,5,,4,,4,2010,200,1,,1
3,18,1823,1,1822,180027,1,2,1070,5,5,,4,,4,2010,400,1,,1
3,18,1823,1,1822,180027,1,3,2220,5,5,,4,,5,2010,400,1,,1
3,18,1803,2,840,180031,1,1,1010,2,5,,4,,8,2010,200,1,,1
3,18,1803,2,840,180031,1,2,1080,2,5,,4,,5,2010,600,1,,1
3,18,1803,2,840,180031,2,1,1020,2,5,,1,,6,2010,8000,1,,1
3,18,1803,2,840,180031,3,1,1111,2,5,,1,,7,2010,1000,1,,1
3,18,1803,2,840,180032,1,1,1080,1051.09997558594,2,,4,,4,2010,65,1,,2
3,18,1803,2,840,180033,1,1,1082,300,2,,2,,5,2010,140,1,,1
3,18,1803,2,840,180033,1,2,1110,300,2,,2,,5,2010,560,1,,1
3,18,1803,2,840,180033,2,1,2220,250,2,,2,,6,2010,500,1,,1
3,18,1803,2,840,180033,2,2,1070,250,2,,2,,6,2010,240,1,,1
3,18,1803,2,840,180034,1,1,1082,600,2,,2,,6,2010,320,1,,1
3,18,1803,2,840,180034,1,2,1070,600,2,,2,,6,2010,400,1,,1
3,18,1803,2,840,180034,1,3,2220,600,2,,2,,6,2010,400,1,,1
3,18,1803,2,840,180034,2,1,1070,450,2,,2,,6,2010,450,1,,1
3,18,1803,2,840,180034,2,2,2220,450,2,,2,,6,2010,800,1,,1
3,18,1803,2,840,180035,1,1,1110,5.5,5,,1,,6,2010,1250,1,,1
3,18,1803,2,840,180035,2,1,1080,3.5,5,,4,,6,2010,600,1,,1
3,18,1803,2,840,180035,2,2,1070,3.5,5,,4,,6,2010,150,1,,1
3,18,1803,2,840,180037,1,1,1080,6211,6,,4,,4,2010,49,1,,2
3,18,1803,2,840,180038,1,1,1070,1150,2,,2,,5,2010,1600,1,,1
3,18,1803,2,840,180038,1,2,2220,1150,2,,2,,6,2010,4000,1,,1
3,18,1803,2,840,180038,2,1,1082,1000,2,,3,,5,2010,2400,1,,1
3,18,1803,2,840,180038,2,2,1010,1000,2,,3,,8,2010,1000,1,,1
3,18,1803,2,840,180038,2,3,2120,1000,2,,3,,5,2010,20,1,,1
3,18,1803,2,840,180038,2,4,2180,1000,2,,3,,8,2010,2000,1,,1
3,18,1803,2,840,180038,3,1,1110,1000,2,,3,,5,2010,770,1,,2
3,18,1803,2,840,180038,3,2,2280,1000,2,,3,,9,2010,5000,1,,1
3,18,1803,2,840,180039,1,1,1080,3,5,,4,,5,2010,500,1,,1
3,18,1803,2,840,180039,1,2,1010,3,5,,4,,8,2010,300,1,,1
3,18,1803,2,840,180039,2,1,1110,1,5,,1,,6,2010,700,1,,1
3,18,1803,2,840,180040,1,1,2230,2.5,5,,1,,11,2009,,,,
3,18,1803,2,840,180040,2,1,1080,5,5,,1,,5,2010,400,1,,1
3,18,1803,2,840,180040,3,1,2220,2,5,,1,,6,2010,200,1,,1
3,18,1816,1,378,180041,1,1,2140,2,5,,1,,3,2010,31,1,,
3,18,1816,1,378,180041,2,1,1110,2,5,,4,,3,2010,20,4,"BAGS",2
3,18,1816,1,378,180041,2,2,1080,2,5,,4,,4,2010,15,4,"BAGS",2
3,18,1816,1,378,180042,1,1,2140,3,5,,4,,4,2010,28,1,,2
3,18,1816,1,378,180042,1,2,1080,3,5,,4,,4,2010,28,1,,2
3,18,1816,1,378,180042,2,1,1070,4,5,,4,,5,2010,42,1,,2
3,18,1816,1,378,180042,2,2,1110,4,5,,4,,5,2010,42,1,,2
3,18,1816,1,378,180043,1,1,2140,142,2,,1,,3,2010,17,4,"BAGS",2
3,18,1816,1,378,180043,2,1,1110,4,5,,4,,3,2010,22,4,"BAGS",2
3,18,1816,1,378,180043,2,2,1070,4,5,,4,,3,2010,14,4,"BAGS",2
3,18,1816,1,378,180044,1,1,1110,1,5,,1,,7,2010,500,1,,2
3,18,1816,1,378,180044,2,1,1080,1,5,,1,,5,2010,500,1,,1
3,18,1816,1,378,180044,3,1,2140,4,5,,1,,6,2010,800,1,,2
3,18,1816,1,378,180046,1,1,1070,130,2,,2,,5,2010,320,1,,1
3,18,1816,1,378,180046,1,2,1110,130,2,,2,,5,2010,1500,1,,2
3,18,1816,1,378,180046,2,1,1082,110,2,,1,,5,2010,640,1,,1
3,18,1816,1,378,180046,3,1,1110,280,2,,2,,5,2010,350,1,,2
3,18,1816,1,378,180046,3,2,1070,280,2,,2,,5,2010,180,1,,1
3,18,1816,1,378,180047,1,1,1110,600,2,,3,,5,2010,1400,1,,1
3,18,1816,1,378,180047,1,2,1010,600,2,,3,,9,2010,1100,1,,1
3,18,1816,1,378,180047,2,1,1070,750,2,,2,,5,2010,420,1,,1
3,18,1816,1,378,180047,2,2,1110,750,2,,2,,5,2010,320,1,,2
3,18,1816,1,378,180047,2,3,1082,750,2,,2,,5,2010,160,1,,1
3,18,1816,1,378,180048,1,1,1080,3.40000009536743,5,,4,,4,2010,20,1,,2
3,18,1816,1,378,180048,1,2,1070,3.40000009536743,5,,4,,5,2010,15,1,,2
3,18,1816,1,378,180048,2,1,1110,1,5,,4,,3,2010,10,4,"BAGS",2
3,18,1816,1,378,180048,2,2,1080,1,5,,4,,4,2010,6,4,"BAGS",2
3,18,1816,1,378,180049,1,1,1080,1,5,,1,,4,2010,38,1,,2
3,18,1816,1,378,180049,2,1,1070,3,5,,4,,5,2010,10,1,,2
3,18,1816,1,378,180049,2,2,2220,3,5,,4,,6,2010,21,1,,2
3,18,1805,2,534,180052,1,1,1060,200,2,,2,,5,2010,450,1,,2
3,18,1805,2,534,180052,1,2,1070,200,2,,2,,6,2010,200,1,,1
3,18,1805,2,534,180052,2,1,1080,500,2,,2,,5,2010,500,1,,1
3,18,1805,2,534,180052,2,2,1070,500,2,,2,,5,2010,200,1,,1
3,18,1805,2,534,180052,3,1,1120,80,2,,5,,1,2010,1200,4,"TUBERS",1
3,18,1805,2,534,180052,3,2,1080,780,2,,2,,5,2010,300,1,,1
3,18,1805,2,534,180052,3,3,1110,780,2,,2,,5,2010,250,1,,2
3,18,1805,2,534,180053,1,1,1080,7,5,,1,,4,2010,1500,1,,1
3,18,1805,2,534,180053,2,1,1110,3,5,,1,,4,2010,2000,1,,2
3,18,1805,2,534,180054,1,1,1082,1400,2,,2,,5,2010,400,1,,1
3,18,1805,2,534,180054,1,2,1070,1400,2,,2,,6,2010,200,1,,1
3,18,1805,2,534,180054,2,1,1110,800,2,,2,,5,2010,500,1,,2
3,18,1805,2,534,180054,2,2,2120,800,2,,2,,5,2010,10,1,,1
3,18,1805,2,534,180054,2,3,1010,1400,2,,2,,9,2010,300,1,,1
3,18,1805,2,534,180055,1,1,2220,100,2,,4,,6,2010,600,1,,1
3,18,1805,2,534,180055,1,2,2130,100,2,,4,,3,2010,500,1,,1
3,18,1805,2,534,180055,1,3,2140,100,2,,4,,4,2010,350,1,,1
3,18,1805,2,534,180055,1,4,2141,100,2,,4,,4,2010,350,1,,1
3,18,1805,2,534,180055,1,5,1070,100,2,,4,,4,2010,350,1,,1
3,18,1805,2,534,180055,1,6,1060,100,2,,4,,5,2010,300,1,,2
3,18,1805,2,534,180055,1,7,2120,100,2,,4,,6,2010,120,1,,
3,18,1805,2,534,180055,1,8,1010,100,2,,4,,7,2010,300,1,,1
3,18,1805,2,534,180055,1,9,1120,100,2,,4,,4,2010,400,3,,
3,18,1805,2,534,180056,1,1,1110,120,2,,2,,5,2010,350,1,,2
3,18,1805,2,534,180056,1,2,1082,120,2,,2,,5,2010,280,1,,1
3,18,1805,2,534,180056,2,1,1110,180,2,,2,,5,2010,140,1,,2
3,18,1805,2,534,180056,2,2,1082,180,2,,2,,5,2010,140,1,,1
3,18,1805,2,534,180056,3,1,1070,190,2,,2,,6,2010,300,1,,1
3,18,1805,2,534,180056,3,2,2220,190,2,,2,,6,2010,200,1,,1
3,18,1805,2,534,180057,1,1,1080,2,5,,1,,6,2010,1500,1,,1
3,18,1805,2,534,180057,2,1,1110,1,5,,1,,6,2010,800,1,,2
3,18,1805,2,534,180058,1,1,1080,5,5,,1,,6,2010,20,1,,1
3,18,1805,2,534,180058,2,1,1070,5,5,,1,,6,2010,20,1,,1
3,18,1805,2,534,180058,3,1,1070,6,5,,1,,6,2010,8,1,,1
3,18,1805,2,534,180059,1,1,1080,4,5,,4,,4,2010,700,1,,1
3,18,1805,2,534,180059,2,1,2220,6,5,,4,,6,2010,1000,1,,1
3,18,1805,2,534,180060,1,1,1080,4,5,,4,,6,2010,600,1,,1
3,18,1805,2,534,180060,1,2,1070,4,5,,4,,6,2010,600,1,,1
3,18,1805,2,534,180060,2,1,1100,3,5,,4,,6,2010,800,1,,1
3,18,1805,2,534,180060,2,2,1061,3,5,,4,,6,2010,800,1,,1
3,18,1817,2,370,180061,1,1,2220,6,5,,4,,6,2010,300,1,,1
3,18,1817,2,370,180061,1,2,1070,6,5,,4,,6,2010,600,1,,1
3,18,1817,2,370,180061,1,3,1060,6,5,,4,,4,2010,350,1,,2
3,18,1817,2,370,180061,2,1,2181,4,5,,4,,6,2010,650,1,,1
3,18,1817,2,370,180061,2,2,2260,4,5,,4,,6,2010,15,4,"BASKET",
3,18,1817,2,370,180061,2,3,1080,4,5,,4,,5,2010,400,1,,1
3,18,1817,2,370,180062,1,1,1080,280,2,,3,,5,2010,1560,1,,1
3,18,1817,2,370,180062,1,2,1010,280,2,,3,,9,2010,300,1,,1
3,18,1817,2,370,180062,2,1,1080,50,2,,1,,6,2010,256,1,,1
3,18,1817,2,370,180063,1,1,1080,3227.84008789063,5,,5,,6,2010,39,1,,1
3,18,1817,2,370,180063,1,2,1070,3227.84008789063,5,,5,,6,2010,10,1,,1
3,18,1817,2,370,180063,1,3,1010,3227.84008789063,5,,5,,6,2010,19,1,,1
3,18,1817,2,370,180064,1,1,1080,400,2,,2,,5,2010,1000,1,,1
3,18,1817,2,370,180064,1,2,1070,400,2,,2,,6,2010,200,1,,1
3,18,1817,2,370,180064,1,3,2220,400,2,,2,,6,2010,240,1,,1
3,18,1817,2,370,180065,1,1,1080,250,2,,1,,5,2010,840,1,,1
3,18,1817,2,370,180066,1,1,2220,17,5,,4,,6,2010,450,1,,1
3,18,1817,2,370,180066,1,2,1080,17,5,,4,,6,2010,600,1,,1
3,18,1817,2,370,180066,1,3,2181,17,5,,4,,6,2010,400,1,,1
3,18,1817,2,370,180066,1,4,1070,17,5,,4,,6,2010,700,1,,1
3,18,1817,2,370,180066,1,5,2120,17,5,,4,,6,2010,75,1,,
3,18,1817,2,370,180067,1,1,1080,3,5,,1,,5,2010,15000,1,,1
3,18,1817,2,370,180067,2,1,2220,5,5,,1,,6,2010,10000,1,,1
3,18,1817,2,370,180068,1,1,1080,4,5,,4,,4,2010,800,1,,1
3,18,1817,2,370,180068,1,2,2140,4,5,,4,,4,2010,500,1,,2
3,18,1817,2,370,180068,2,1,2220,5,5,,4,,4,2010,500,1,,1
3,18,1817,2,370,180068,2,2,1080,5,5,,4,,4,2010,800,1,,1
3,18,1817,2,370,180068,2,3,1070,5,5,,4,,5,2010,300,1,,1
3,18,1817,2,370,180069,1,1,1080,2,5,,1,,6,2010,38,1,,1
3,18,1817,2,370,180069,2,1,2140,2,5,,4,,6,2010,18,1,,1
3,18,1817,2,370,180069,2,2,2220,2,5,,4,,6,2010,8,1,,1
3,18,1817,2,370,180070,1,1,1080,6,5,,4,,5,2010,3000,1,,1
3,18,1817,2,370,180070,1,2,1010,6,5,,4,,6,2010,1000,1,,1
3,18,1817,2,370,180070,2,1,1080,10,5,,4,,5,2010,4000,1,,1
3,18,1817,2,370,180070,2,2,1010,10,5,,4,,6,2010,1500,1,,1
3,18,1808,2,1726,180071,1,1,1070,10,5,,4,,6,2010,800,1,,1
3,18,1808,2,1726,180071,1,2,1080,8,5,,4,,6,2010,600,1,,1
3,18,1808,2,1726,180071,2,1,1070,12,5,,4,,6,2010,300,1,,1
3,18,1808,2,1726,180071,2,2,2220,5,5,,4,,5,2010,400,1,,1
3,18,1808,2,1726,180071,2,3,1100,10,5,,4,,4,2010,350,1,,1
3,18,1808,2,1726,180071,3,1,2100,10,5,,4,,4,2010,400,1,,1
3,18,1808,2,1726,180071,3,2,2181,11,5,,4,,5,2010,350,1,,1
3,18,1808,2,1726,180071,3,3,1070,8,5,,4,,5,2010,600,1,,1
3,18,1808,2,1726,180072,1,1,1070,8,5,,4,,6,2010,800,1,,1
3,18,1808,2,1726,180072,1,2,1100,8,5,,4,,7,2010,300,1,,1
3,18,1808,2,1726,180072,1,3,1080,8,5,,4,,6,2010,1000,1,,1
3,18,1808,2,1726,180072,1,4,2100,8,5,,4,,4,2010,400,1,,1
3,18,1808,2,1726,180072,2,1,1070,4,5,,1,,6,2010,1000,1,,1
3,18,1808,2,1726,180073,1,1,1070,3,5,,4,,6,2010,13,1,,1
3,18,1808,2,1726,180073,1,2,2220,3,5,,4,,6,2010,8,1,,1
3,18,1808,2,1726,180073,3,1,1100,9,5,,4,,6,2010,2,1,,1
3,18,1808,2,1726,180074,1,1,1080,1,5,,1,,6,2010,50,1,,1
3,18,1808,2,1726,180075,1,1,1100,5,5,,4,,6,2010,350,1,,1
3,18,1808,2,1726,180075,1,2,1070,5,5,,4,,6,2010,500,1,,1
3,18,1808,2,1726,180075,1,3,1010,5,5,,4,,7,2010,350,1,,1
3,18,1808,2,1726,180075,1,4,2100,5,5,,4,,4,2010,500,1,,1
3,18,1808,2,1726,180075,1,5,2010,5,5,,4,,5,2010,350,1,,1
3,18,1808,2,1726,180075,2,1,1110,1,5,,1,,4,2010,400,1,,1
3,18,1808,2,1726,180076,1,1,1070,4,5,,4,,5,2010,5,4,"BAGS",2
3,18,1808,2,1726,180076,1,2,1080,4,5,,4,,5,2010,2,4,"BAGS",2
3,18,1808,2,1726,180076,1,3,2100,4,5,,4,,4,2010,62,4,"BAGS",1
3,18,1808,2,1726,180076,2,1,1080,4,5,,4,,5,2010,3,4,"BAGS",2
3,18,1808,2,1726,180076,2,2,1070,4,5,,4,,5,2010,4,4,"BAGS",2
3,18,1808,2,1726,180076,3,1,2100,1,5,,1,,4,2010,45,4,"BAGS",1
3,18,1808,2,1726,180077,1,1,1070,14,5,,4,,5,2010,2000,2,,2
3,18,1808,2,1726,180077,1,2,2220,14,5,,4,,6,2010,1500,1,,1
3,18,1808,2,1726,180077,1,3,1060,14,5,,4,,6,2010,500,1,,2
3,18,1808,2,1726,180077,1,4,2020,14,5,,4,,6,2010,500,1,,2
3,18,1808,2,1726,180078,1,1,1080,20,5,,4,,4,2010,3000,1,,1
3,18,1808,2,1726,180078,1,2,1070,20,5,,4,,4,2010,1000,1,,1
3,18,1808,2,1726,180078,1,3,1100,20,5,,4,,6,2010,500,1,,1
3,18,1808,2,1726,180078,1,4,2220,20,5,,4,,6,2010,800,1,,1
3,18,1808,2,1726,180078,1,5,2180,20,5,,4,,6,2010,1500,1,,1
3,18,1808,2,1726,180078,1,6,2020,20,5,,4,,5,2010,300,1,,1
3,18,1808,2,1726,180079,1,1,2100,14,5,,5,,4,2010,29,1,,1
3,18,1808,2,1726,180079,1,2,1080,14,5,,5,,5,2010,10,1,,1
3,18,1808,2,1726,180079,1,3,1070,14,5,,5,,5,2010,8,1,,1
3,18,1808,2,1726,180080,1,1,1070,3,5,,5,,6,2010,15,1,,1
3,18,1808,2,1726,180080,1,2,2100,3,5,,5,,2,2010,40,1,,1
3,18,1808,2,1726,180080,2,1,1080,15,5,,5,,4,2010,22,1,,1
3,18,1808,2,1726,180080,2,2,2010,15,5,,5,,5,2010,10,1,,1
3,18,1811,2,364,180081,1,1,1120,2,4,,4,,6,2010,600,3,,
3,18,1811,2,364,180081,1,2,1080,2,4,,4,,6,2010,150,1,,1
3,18,1811,2,364,180081,1,3,2260,2,4,,4,,6,2010,2,4,"BASKET",
3,18,1811,2,364,180081,2,1,2010,3,4,,4,,4,2010,200,1,,1
3,18,1811,2,364,180081,2,2,1070,3,4,,4,,4,2010,100,1,,1
3,18,1811,2,364,180081,2,3,1060,3,4,,4,,5,2010,1,1,,1
3,18,1811,2,364,180081,2,4,1100,3,4,,4,,5,2010,1,1,,1
3,18,1811,2,364,180082,1,1,1120,2800,1,,2,,12,2009,2800,3,,1
3,18,1811,2,364,180082,1,2,2120,2800,1,,2,,5,2010,30,1,,1
3,18,1811,2,364,180082,2,1,1062,120,2,,1,,5,2010,210,1,,2
3,18,1811,2,364,180082,3,1,2220,400,2,,2,,6,2010,1600,1,,1
3,18,1811,2,364,180082,3,2,1070,400,2,,2,,5,2010,400,1,,1
3,18,1811,2,364,180083,1,1,1070,400,2,,2,,5,2010,350,1,,1
3,18,1811,2,364,180083,1,2,2220,400,2,,2,,5,2010,200,1,,1
3,18,1811,2,364,180083,2,1,1060,250,2,,2,,5,2010,240,1,,2
3,18,1811,2,364,180083,2,2,1120,250,2,,2,,12,2009,1100,3,,1
3,18,1811,2,364,180083,2,3,2120,250,2,,2,,5,2010,14,1,,1
3,18,1811,2,364,180084,1,1,1070,1100,2,,2,,5,2010,2500,1,,1
3,18,1811,2,364,180084,1,2,2220,1100,2,,2,,6,2010,1500,1,,1
3,18,1811,2,364,180084,2,1,1080,800,2,,2,,5,2010,400,1,,1
3,18,1811,2,364,180084,2,2,1060,800,2,,2,,5,2010,600,1,,2
3,18,1811,2,364,180084,2,3,2120,800,2,,2,,6,2010,30,1,,1
3,18,1811,2,364,180084,3,1,1120,2880,1,,2,,12,2009,2880,3,,1
3,18,1811,2,364,180084,3,2,2120,100,3,,2,,6,2010,10,1,,1
3,18,1811,2,364,180085,1,1,1070,350,2,,2,,5,2010,1000,1,,1
3,18,1811,2,364,180085,1,2,2220,350,2,,2,,6,2010,400,1,,1
3,18,1811,2,364,180085,2,1,1120,200,1,,2,,12,2009,1800,3,,1
3,18,1811,2,364,180085,2,2,2120,200,1,,2,,6,2010,25,1,,1
3,18,1811,2,364,180085,2,3,1060,200,1,,2,,6,2010,1400,1,,2
3,18,1811,2,364,180086,1,1,2010,20,4,,4,,5,2010,150,1,,1
3,18,1811,2,364,180086,1,2,1120,30,4,,4,,5,2010,600,3,,
3,18,1811,2,364,180086,1,3,1070,20,4,,4,,5,2010,40,4,"BOUNDLES",2
3,18,1811,2,364,180086,2,1,1010,10,4,,4,,5,2010,50,1,,1
3,18,1811,2,364,180086,2,2,1060,10,4,,4,,5,2010,1,4,"BASKET",
3,18,1811,2,364,180086,2,3,2120,10,4,,4,,5,2010,1,4,"BASKET",
