"zone","state","lga","sector","ea","item_cd","sc2q2","sc2q3a","sc2q3b","sc2q3c"
1,22,2203,2,530,96,1,1000,120,102
1,22,2203,2,530,100,1,100,95,102
1,22,2203,2,530,101,1,20,10,102
1,22,2203,2,530,102,1,200,81,102
1,22,2203,2,530,103,1,100,71,102
1,22,2203,2,530,104,1,50,42,102
1,22,2203,2,530,110,1,20,22,102
1,22,2203,2,530,111,1,650,450,102
1,22,2203,2,530,112,1,1200,450,102
1,22,2203,2,530,113,1,100,1,102
1,22,2203,2,530,114,1,600,450,102
1,22,2203,2,530,120,1,250,1,
1,22,2203,2,530,121,1,20,1,
1,22,2203,2,530,122,1,200,1,
1,22,2203,2,530,130,1,200,1,106
1,22,2203,2,530,132,1,50,1,2
1,22,2203,2,530,140,1,20,1,2
1,22,2203,2,530,150,1,50,75,106
1,22,2203,2,530,151,1,5,60,106
1,22,2203,2,530,153,1,60,33,106
1,22,2203,2,530,154,1,120,50,106
1,22,2203,2,530,160,1,180,60,106
1,22,2203,2,530,161,1,100,60,106
1,22,2203,2,530,162,1,50,1,6
1,22,2203,2,530,163,1,400,1,106
1,22,2203,2,530,164,1,12,35,106
1,22,2205,2,664,10,1,100,1,6
1,22,2205,2,664,11,1,100,1,6
1,22,2205,2,664,12,1,100,1,7
1,22,2205,2,664,13,1,150,1,6
1,22,2205,2,664,14,1,250,1,6
1,22,2205,2,664,15,1,100,1,106
1,22,2205,2,664,16,1,100,1,6
1,22,2205,2,664,30,1,300,1,21
1,22,2205,2,664,31,1,300,3,105
1,22,2205,2,664,32,1,1400,1,31
1,22,2205,2,664,35,1,200,1,41
1,22,2205,2,664,36,1,300,1,31
1,22,2205,2,664,42,1,180,1,6
1,22,2205,2,664,43,1,100,1,7
1,22,2205,2,664,44,1,50,1,106
1,22,2205,2,664,50,1,4500,20,103
1,22,2205,2,664,53,1,50,1,2
1,22,2205,2,664,60,1,20,4,106
1,22,2205,2,664,64,1,50,1,106
1,22,2205,2,664,65,1,100,1,106
1,22,2205,2,664,71,1,220,70,102
1,22,2205,2,664,72,1,20,1,105
1,22,2205,2,664,73,1,20,1,106
1,22,2205,2,664,74,1,300,1,31
1,22,2205,2,664,75,1,100,1,6
1,22,2205,2,664,76,1,100,1,6
1,22,2205,2,664,77,1,20,1,106
1,22,2205,2,664,78,1,20,1,106
1,22,2205,2,664,80,1,400,1,106
1,22,2205,2,664,81,1,1000,1,106
1,22,2205,2,664,82,1,350,1,106
1,22,2205,2,664,84,1,20,1,106
1,22,2205,2,664,93,1,20,5,102
1,22,2205,2,664,101,1,100,71,102
1,22,2205,2,664,102,1,200,102,102
1,22,2205,2,664,103,1,150,85,102
1,22,2205,2,664,106,1,120,90,102
1,22,2205,2,664,111,1,35,22,102
1,22,2205,2,664,113,1,100,157,104
1,22,2205,2,664,121,1,35,22,102
1,22,2205,2,664,122,1,550,450,102
1,22,2205,2,664,130,1,40,1,2
1,22,2205,2,664,132,1,6500,20,103
1,22,2205,2,664,140,1,20,1,2
1,22,2205,2,664,151,1,5,60,106
1,22,2205,2,664,152,1,70,33,106
1,22,2205,2,664,153,1,50,35,106
1,22,2205,2,664,154,1,120,50,106
1,22,2205,2,664,155,1,120,50,106
1,22,2205,2,664,160,1,160,60,106
1,22,2205,2,664,161,1,30,1,106
1,22,2205,2,664,163,1,160,1,106
1,22,2205,2,664,164,1,80,35,106
1,22,2205,2,2432,10,1,150,1,6
1,22,2205,2,2432,11,1,150,1,6
1,22,2205,2,2432,12,1,100,1,6
1,22,2205,2,2432,13,1,180,1,6
1,22,2205,2,2432,14,1,250,1,6
1,22,2205,2,2432,15,1,20,1,106
1,22,2205,2,2432,16,1,40,1,3
1,22,2205,2,2432,18,1,50,1,6
1,22,2205,2,2432,30,1,500,1,22
1,22,2205,2,2432,31,1,1000,5,105
1,22,2205,2,2432,32,1,650,1,32
1,22,2205,2,2432,33,1,1000,1,32
1,22,2205,2,2432,34,1,100,1,106
1,22,2205,2,2432,35,1,400,1,42
1,22,2205,2,2432,36,1,100,1,106
1,22,2205,2,2432,37,1,100,1,106
1,22,2205,2,2432,42,1,50,1,2
1,22,2205,2,2432,43,1,10,1,6
1,22,2205,2,2432,50,1,50,1,2
1,22,2205,2,2432,51,1,100,450,102
1,22,2205,2,2432,52,1,50,1,2
1,22,2205,2,2432,60,1,20,3,106
1,22,2205,2,2432,70,1,40,1,6
1,22,2205,2,2432,71,1,30,70,102
1,22,2205,2,2432,72,1,10,73,102
1,22,2205,2,2432,73,1,20,87,102
1,22,2205,2,2432,74,1,20,80,102
1,22,2205,2,2432,75,1,50,50,102
1,22,2205,2,2432,76,1,50,1,2
1,22,2205,2,2432,77,1,20,1,106
1,22,2205,2,2432,78,1,2,1,106
1,22,2205,2,2432,80,1,1000,1,106
1,22,2205,2,2432,81,1,2000,1,106
1,22,2205,2,2432,83,1,30,1,106
1,22,2205,2,2432,84,1,30,1,106
1,22,2205,2,2432,90,1,50,1,105
1,22,2205,2,2432,91,1,50,1,105
1,22,2205,2,2432,93,1,50,1,105
1,22,2205,2,2432,96,1,100,1,105
1,22,2205,2,2432,101,1,70,90,102
1,22,2205,2,2432,102,1,100,83,102
1,22,2205,2,2432,103,1,50,67,102
1,22,2205,2,2432,106,1,150,90,102
1,22,2205,2,2432,110,1,20,1,2
1,22,2205,2,2432,111,1,650,400,102
1,22,2205,2,2432,112,1,1500,400,102
1,22,2205,2,2432,113,1,100,170,102
1,22,2205,2,2432,121,1,40,20,102
1,22,2205,2,2432,122,1,40,22,102
1,22,2205,2,2432,130,1,10,1,106
1,22,2205,2,2432,132,1,800,1,103
1,22,2205,2,2432,140,1,10,1,106
1,22,2205,2,2432,150,1,120,75,106
1,22,2205,2,2432,151,1,5,60,106
1,22,2205,2,2432,152,1,70,33,106
1,22,2205,2,2432,153,1,50,35,106
1,22,2205,2,2432,154,1,100,50,106
1,22,2205,2,2432,160,1,120,60,106
1,22,2205,2,2432,161,1,30,60,106
1,22,2205,2,2432,163,1,30,1,106
1,22,2205,2,2432,164,1,20,1,6
1,22,2209,1,792,10,1,100,1,6
1,22,2209,1,792,12,1,50,1,6
1,22,2209,1,792,13,1,160,1,6
1,22,2209,1,792,14,1,180,1,6
1,22,2209,1,792,15,1,60,1,106
1,22,2209,1,792,16,1,1800,1,101
1,22,2209,1,792,18,1,50,1,6
1,22,2209,1,792,19,1,100,1,6
1,22,2209,1,792,30,1,30000,1,81
1,22,2209,1,792,31,1,500,2,101
1,22,2209,1,792,32,1,80,1,6
1,22,2209,1,792,33,1,100,1,6
1,22,2209,1,792,34,1,500,2,101
1,22,2209,1,792,35,1,600,1,41
1,22,2209,1,792,36,1,100,1,101
1,22,2209,1,792,37,1,100,1,101
1,22,2209,1,792,38,1,100,1,101
1,22,2209,1,792,40,1,100,1,6
1,22,2209,1,792,41,1,200,1,6
1,22,2209,1,792,42,1,150,1,6
1,22,2209,1,792,43,1,100,1,6
1,22,2209,1,792,44,1,100,1,6
1,22,2209,1,792,50,1,5000,1,103
1,22,2209,1,792,51,1,400,1,106
1,22,2209,1,792,52,1,1000,1,103
1,22,2209,1,792,53,1,250,1,6
1,22,2209,1,792,60,1,100,10,106
1,22,2209,1,792,61,1,100,5,105
1,22,2209,1,792,63,1,20,1,105
1,22,2209,1,792,64,1,200,1,105
1,22,2209,1,792,70,1,50,430,102
1,22,2209,1,792,71,1,40,70,102
1,22,2209,1,792,72,1,100,150,102
1,22,2209,1,792,73,1,20,100,102
1,22,2209,1,792,74,1,20,120,102
1,22,2209,1,792,75,1,200,50,12
1,22,2209,1,792,76,1,500,1,6
1,22,2209,1,792,77,1,20,1,106
1,22,2209,1,792,80,1,100,1,106
1,22,2209,1,792,81,1,2000,1,106
1,22,2209,1,792,82,1,7500,1,106
1,22,2209,1,792,83,1,30,1,105
1,22,2209,1,792,84,1,20,1,105
1,22,2209,1,792,85,1,30,1,105
1,22,2209,1,792,90,1,1100,1,101
1,22,2209,1,792,93,1,2000,1,106
1,22,2209,1,792,94,1,2500,1,106
1,22,2209,1,792,100,1,200,120,102
1,22,2209,1,792,101,1,100,85,102
1,22,2209,1,792,103,1,1000,210,102
1,22,2209,1,792,104,1,200,1,106
1,22,2209,1,792,110,1,200,1,106
1,22,2209,1,792,111,1,500,400,102
1,22,2209,1,792,112,1,500,400,102
1,22,2209,1,792,113,1,400,400,102
1,22,2209,1,792,114,1,100,1,106
1,22,2209,1,792,120,1,250,220,102
1,22,2209,1,792,121,1,30,1,106
1,22,2209,1,792,122,1,500,400,102
1,22,2209,1,792,130,1,200,1,106
1,22,2209,1,792,132,1,4000,4,105
1,22,2209,1,792,133,,,,
1,22,2209,1,792,140,1,1500,20,101
1,22,2209,1,792,150,1,60,1,106
1,22,2209,1,792,151,1,5,1,106
1,22,2209,1,792,152,1,100,1,106
1,22,2209,1,792,153,1,50,1,106
1,22,2209,1,792,155,1,100,1,106
1,22,2209,1,792,160,1,200,1,106
1,22,2209,1,792,161,1,100,1,106
1,22,2209,1,792,162,1,100,1,106
1,22,2209,1,792,163,1,1,250,106
1,22,2211,2,594,10,1,6000,1,12
1,22,2211,2,594,11,1,6000,1,12
1,22,2211,2,594,12,1,4000,1,12
1,22,2211,2,594,13,1,200,1,6
1,22,2211,2,594,14,1,250,1,6
1,22,2211,2,594,15,1,120,1,106
1,22,2211,2,594,16,1,200,1,6
1,22,2211,2,594,17,1,100,1,6
1,22,2211,2,594,18,1,60,1,6
1,22,2211,2,594,30,1,15000,1,83
1,22,2211,2,594,31,1,800,10,106
1,22,2211,2,594,32,1,1500,1,31
1,22,2211,2,594,35,1,400,1,41
1,22,2211,2,594,36,1,1500,1,31
1,22,2211,2,594,42,1,200,1,6
1,22,2211,2,594,43,1,150,1,6
1,22,2211,2,594,50,1,200,1,103
1,22,2211,2,594,52,1,280,1,103
1,22,2211,2,594,60,1,300,1,41
1,22,2211,2,594,65,1,120,1,106
1,22,2211,2,594,71,1,50,70,102
1,22,2211,2,594,72,1,20,1,106
1,22,2211,2,594,73,1,20,1,106
1,22,2211,2,594,74,1,20,1,106
1,22,2211,2,594,76,1,120,1,6
1,22,2211,2,594,80,1,1000,1,106
1,22,2211,2,594,81,1,1500,1,106
1,22,2211,2,594,84,1,10,1,105
1,22,2211,2,594,103,1,100,1,105
1,22,2211,2,594,110,1,10,1,106
1,22,2211,2,594,111,1,40,1,106
1,22,2211,2,594,112,1,1000,400,102
1,22,2211,2,594,113,1,100,157,104
1,22,2211,2,594,122,1,40,1,106
1,22,2211,2,594,130,1,350,1,6
1,22,2211,2,594,132,1,10000,1,92
1,22,2211,2,594,140,1,120,1,6
1,22,2211,2,594,150,1,100,1,106
1,22,2211,2,594,151,1,10,1,106
1,22,2211,2,594,152,1,100,1,106
1,22,2211,2,594,153,1,60,1,106
1,22,2211,2,594,154,1,250,1,106
1,22,2211,1,806,10,1,100,1,6
1,22,2211,1,806,11,1,100,1,6
1,22,2211,1,806,12,1,100,1,6
1,22,2211,1,806,13,1,200,1,6
1,22,2211,1,806,14,1,300,1,6
1,22,2211,1,806,15,1,20,1,106
1,22,2211,1,806,16,1,100,1,6
1,22,2211,1,806,17,1,120,1,6
1,22,2211,1,806,18,1,100,1,6
1,22,2211,1,806,30,1,2500,1,71
1,22,2211,1,806,31,1,2500,10,106
1,22,2211,1,806,32,1,120,1,6
1,22,2211,1,806,33,1,150,1,6
1,22,2211,1,806,34,1,200,1,31
1,22,2211,1,806,35,1,800,1,41
1,22,2211,1,806,36,1,4000,1,13
1,22,2211,1,806,40,1,150,1,6
1,22,2211,1,806,42,1,200,1,6
1,22,2211,1,806,43,1,240,1,6
1,22,2211,1,806,50,1,1100,1,103
1,22,2211,1,806,52,1,1600,1,103
1,22,2211,1,806,60,1,20,1,106
1,22,2211,1,806,61,1,50,10,105
1,22,2211,1,806,64,1,300,1,105
1,22,2211,1,806,70,1,200,1,106
1,22,2211,1,806,71,1,50,1,102
1,22,2211,1,806,72,1,50,1,105
1,22,2211,1,806,73,1,20,1,105
1,22,2211,1,806,74,1,20,1,106
1,22,2211,1,806,75,1,10,1,106
1,22,2211,1,806,76,1,20,1,106
1,22,2211,1,806,78,1,10,1,106
1,22,2211,1,806,80,1,1000,1,106
1,22,2211,1,806,81,1,800,1,106
1,22,2211,1,806,82,1,300,1,106
1,22,2211,1,806,83,1,30,1,106
1,22,2211,1,806,84,1,20,1,106
1,22,2211,1,806,85,1,250,1,106
1,22,2211,1,806,90,1,900,1,101
1,22,2211,1,806,93,1,2000,1,106
1,22,2211,1,806,94,1,1000,1,105
1,22,2211,1,806,100,1,800,1,101
1,22,2211,1,806,101,1,200,1,105
1,22,2211,1,806,102,1,400,1,105
1,22,2211,1,806,103,1,200,1,105
1,22,2211,1,806,110,1,20,1,106
1,22,2211,1,806,111,1,700,400,102
1,22,2211,1,806,112,1,600,400,102
1,22,2211,1,806,113,1,100,157,104
1,22,2211,1,806,121,1,20,1,106
1,22,2211,1,806,122,1,25,1,106
1,22,2211,1,806,130,1,350,1,6
1,22,2211,1,806,132,1,500,1,103
1,22,2211,1,806,140,1,500,1,6
1,22,2211,1,806,150,1,50,1,106
1,22,2211,1,806,151,1,10,1,106
1,22,2211,1,806,152,1,80,1,106
1,22,2211,1,806,153,1,60,1,106
1,22,2211,1,806,154,1,100,1,106
1,22,2211,1,806,163,1,500,1,106
1,22,2214,2,1354,10,1,300,1,7
1,22,2214,2,1354,11,1,250,1,7
1,22,2214,2,1354,12,1,300,1,7
1,22,2214,2,1354,13,1,450,1,7
1,22,2214,2,1354,14,1,600,1,7
1,22,2214,2,1354,15,1,200,1,7
1,22,2214,2,1354,30,1,1000,1,103
1,22,2214,2,1354,31,1,1000,15,101
1,22,2214,2,1354,32,1,300,1,7
1,22,2214,2,1354,33,1,350,1,7
1,22,2214,2,1354,34,1,3000,1,13
1,22,2214,2,1354,35,1,1000,1,43
1,22,2214,2,1354,36,1,80,1,7
1,22,2214,2,1354,42,1,400,1,7
1,22,2214,2,1354,43,1,400,1,7
1,22,2214,2,1354,44,1,500,1,7
1,22,2214,2,1354,50,1,5000,20,103
1,22,2214,2,1354,60,1,500,1,42
1,22,2214,2,1354,70,1,200,1,7
1,22,2214,2,1354,71,1,30,70,102
1,22,2214,2,1354,72,1,350,1,7
1,22,2214,2,1354,74,1,150,1,7
1,22,2214,2,1354,76,1,300,1,7
1,22,2214,2,1354,77,1,100,1,7
1,22,2214,2,1354,80,1,800,1,106
1,22,2214,2,1354,81,1,1500,1,106
1,22,2214,2,1354,82,1,350,1,106
1,22,2214,2,1354,84,1,30,1,106
1,22,2214,2,1354,93,1,6000,1,106
1,22,2214,2,1354,101,1,100,650,102
1,22,2214,2,1354,102,1,150,470,102
1,22,2214,2,1354,113,1,100,157,104
1,22,2214,2,1354,122,1,500,450,102
1,22,2214,2,1354,130,1,50,1,2
1,22,2214,2,1354,140,1,40,1,2
1,22,2214,2,1354,152,1,70,33,106
1,22,2214,2,1354,153,1,50,35,106
1,22,2214,2,1354,160,1,160,60,106
1,22,2214,2,1354,161,1,50,60,106
1,22,2214,2,1354,162,1,20,1,6
1,22,2214,2,1354,164,1,120,33,106
1,22,2216,1,428,10,1,20,1,2
1,22,2216,1,428,12,1,20,1,2
1,22,2216,1,428,13,1,20,1,2
1,22,2216,1,428,14,1,35,1,2
1,22,2216,1,428,15,1,20,1,106
1,22,2216,1,428,30,1,30000,1,83
1,22,2216,1,428,31,1,200,1,51
1,22,2216,1,428,32,1,220,1,6
1,22,2216,1,428,33,1,350,1,6
1,22,2216,1,428,34,1,700,1,21
1,22,2216,1,428,35,1,800,1,41
1,22,2216,1,428,36,1,1200,1,11
1,22,2216,1,428,37,1,1200,1,22
1,22,2216,1,428,41,1,750,1,7
1,22,2216,1,428,42,1,600,1,6
1,22,2216,1,428,43,1,10,1,2
1,22,2216,1,428,50,1,5500,1,92
1,22,2216,1,428,52,1,4500,1,92
1,22,2216,1,428,53,,,,
1,22,2216,1,428,60,1,20,1,106
1,22,2216,1,428,61,1,10,1,106
1,22,2216,1,428,64,1,100,1,106
1,22,2216,1,428,70,1,1200,1,22
1,22,2216,1,428,71,1,30,1,106
1,22,2216,1,428,72,1,450,1,31
1,22,2216,1,428,73,1,220,1,31
1,22,2216,1,428,74,1,20,1,106
1,22,2216,1,428,75,1,50,1,2
1,22,2216,1,428,76,1,100,1,2
1,22,2216,1,428,80,1,700,1,106
1,22,2216,1,428,81,1,1500,1,106
1,22,2216,1,428,83,1,30,1,105
1,22,2216,1,428,84,1,50,1,105
1,22,2216,1,428,85,1,150,1,105
1,22,2216,1,428,90,1,700,1,101
1,22,2216,1,428,92,1,50,1,105
1,22,2216,1,428,93,1,50,1,105
1,22,2216,1,428,94,1,100,1,105
1,22,2216,1,428,96,,,,
1,22,2216,1,428,100,1,500,1,105
1,22,2216,1,428,101,1,50,1,105
1,22,2216,1,428,102,1,150,1,105
1,22,2216,1,428,103,1,300,1,105
1,22,2216,1,428,104,1,200,1,105
1,22,2216,1,428,106,1,120,1,106
1,22,2216,1,428,110,1,100,1,2
1,22,2216,1,428,111,1,600,400,102
1,22,2216,1,428,112,1,600,400,102
1,22,2216,1,428,121,1,25,,106
1,22,2216,1,428,122,1,550,,106
1,22,2216,1,428,130,1,160,,106
1,22,2216,1,428,140,1,100,1,2
1,22,2216,1,428,150,1,70,1,106
1,22,2216,1,428,151,1,5,1,106
1,22,2216,1,428,152,1,70,1,106
1,22,2216,1,428,153,1,50,1,106
1,22,2216,1,428,154,1,120,1,106
1,22,2216,1,428,160,1,170,1,106
1,22,2216,1,428,161,1,100,1,106
1,22,2216,1,428,162,1,100,1,106
1,22,2216,1,428,163,1,200,1,106
1,22,2216,1,428,164,,,,
1,22,2218,2,596,10,1,350,1,6
1,22,2218,2,596,11,1,250,1,6
1,22,2218,2,596,12,1,200,1,6
1,22,2218,2,596,13,1,250,1,6
1,22,2218,2,596,14,1,350,1,6
1,22,2218,2,596,15,1,160,1,106
1,22,2218,2,596,18,1,150,1,6
1,22,2218,2,596,30,1,1300,1,13
1,22,2218,2,596,31,1,1000,10,106
1,22,2218,2,596,32,1,1600,1,33
1,22,2218,2,596,34,1,1500,1,33
1,22,2218,2,596,35,1,400,1,42
1,22,2218,2,596,36,1,400,1,33
1,22,2218,2,596,42,1,2000,1,13
1,22,2218,2,596,43,1,1200,1,13
1,22,2218,2,596,44,1,600,1,6
1,22,2218,2,596,50,1,2500,1,92
1,22,2218,2,596,60,1,200,1,42
1,22,2218,2,596,70,1,1200,1,33
1,22,2218,2,596,71,1,30,25,102
1,22,2218,2,596,72,1,20,1,106
1,22,2218,2,596,74,1,50,1,6
1,22,2218,2,596,75,1,40,1,2
1,22,2218,2,596,76,1,40,1,2
1,22,2218,2,596,77,1,20,1,106
1,22,2218,2,596,78,1,50,1,106
1,22,2218,2,596,80,1,500,1,106
1,22,2218,2,596,81,1,1500,1,106
1,22,2218,2,596,84,1,20,1,106
1,22,2218,2,596,93,1,4000,1,106
1,22,2218,2,596,96,1,1000,900,102
1,22,2218,2,596,100,1,50,101,102
1,22,2218,2,596,101,1,70,120,102
1,22,2218,2,596,102,1,100,85,102
1,22,2218,2,596,103,1,700,148,102
1,22,2218,2,596,106,1,150,90,102
1,22,2218,2,596,110,1,100,1,106
1,22,2218,2,596,111,1,25,22,102
1,22,2218,2,596,112,1,700,450,102
1,22,2218,2,596,113,1,100,157,104
1,22,2218,2,596,121,1,25,14,102
1,22,2218,2,596,130,1,500,1,6
1,22,2218,2,596,132,1,400,1,106
1,22,2218,2,596,140,1,30,1,3
1,22,2218,2,596,151,1,10,1,106
1,22,2218,2,596,152,1,100,,
1,22,2218,2,596,153,1,60,1,106
1,22,2218,2,596,154,1,50,1,106
1,22,2218,2,596,155,1,200,1,106
1,22,2218,2,596,160,1,220,1,106
1,22,2218,2,596,161,1,800,10,103
1,22,2218,2,596,163,1,200,1,106
1,22,2218,2,596,164,1,100,1,106
1,22,2220,1,1296,10,1,120,1,6
1,22,2220,1,1296,12,1,120,1,6
1,22,2220,1,1296,14,1,460,1,6
1,22,2220,1,1296,15,1,40,1,106
1,22,2220,1,1296,16,1,350,1,6
1,22,2220,1,1296,17,1,300,1,6
1,22,2220,1,1296,18,1,200,1,6
1,22,2220,1,1296,19,1,300,1,6
1,22,2220,1,1296,30,1,1700,1,81
1,22,2220,1,1296,31,1,5600,1,71
1,22,2220,1,1296,32,1,200,1,6
1,22,2220,1,1296,33,1,250,1,6
1,22,2220,1,1296,34,1,1700,1,23
1,22,2220,1,1296,35,1,1500,1,
1,22,2220,1,1296,36,1,800,1,22
1,22,2220,1,1296,40,1,250,1,6
1,22,2220,1,1296,41,1,300,1,6
1,22,2220,1,1296,42,1,270,1,6
1,22,2220,1,1296,50,1,4500,1,93
1,22,2220,1,1296,52,1,1300,1,91
1,22,2220,1,1296,53,1,5200,4,103
1,22,2220,1,1296,60,1,20,3,106
1,22,2220,1,1296,61,1,50,3,105
1,22,2220,1,1296,62,1,20,5,105
1,22,2220,1,1296,64,1,150,1,106
1,22,2220,1,1296,70,1,200,1,21
1,22,2220,1,1296,71,1,150,1,21
1,22,2220,1,1296,72,1,250,1,106
1,22,2220,1,1296,73,1,100,1,6
1,22,2220,1,1296,74,1,120,1,106
1,22,2220,1,1296,75,1,250,1,6
1,22,2220,1,1296,76,1,3000,1,32
1,22,2220,1,1296,77,1,100,1,106
1,22,2220,1,1296,78,1,50,1,106
1,22,2220,1,1296,80,1,1500,1,106
1,22,2220,1,1296,81,1,2000,1,106
1,22,2220,1,1296,82,1,150,1,106
1,22,2220,1,1296,83,1,30,1,105
1,22,2220,1,1296,84,1,25,1,105
1,22,2220,1,1296,90,1,500,1,101
1,22,2220,1,1296,91,1,200,1,101
1,22,2220,1,1296,92,1,350,1,101
1,22,2220,1,1296,93,1,3000,1,106
1,22,2220,1,1296,95,1,200,1,102
1,22,2220,1,1296,96,1,100,1,105
1,22,2220,1,1296,100,1,200,70,102
1,22,2220,1,1296,101,1,300,110,102
1,22,2220,1,1296,102,1,1000,120,102
1,22,2220,1,1296,103,1,1000,100,102
1,22,2220,1,1296,104,1,1500,800,102
1,22,2220,1,1296,105,1,200,1,106
1,22,2220,1,1296,106,1,150,1,106
1,22,2220,1,1296,110,1,100,1,106
1,22,2220,1,1296,111,1,600,1,102
1,22,2220,1,1296,112,1,500,400,102
1,22,2220,1,1296,113,1,120,120,102
1,22,2220,1,1296,114,1,110,170,102
1,22,2220,1,1296,120,1,300,120,102
1,22,2220,1,1296,121,1,450,400,102
1,22,2220,1,1296,122,1,60,1,106
1,22,2220,1,1296,130,1,140,1,106
1,22,2220,1,1296,131,1,200,1,106
1,22,2220,1,1296,132,1,3000,1,103
1,22,2220,1,1296,140,1,150,1,6
1,22,2220,1,1296,150,1,60,1,106
1,22,2220,1,1296,151,1,5,1,106
1,22,2220,1,1296,152,1,100,1,106
1,22,2220,1,1296,153,1,50,1,106
1,22,2220,1,1296,154,1,100,1,106
1,22,2220,1,1296,155,1,120,1,106
1,22,2220,1,1296,160,1,200,1,106
1,22,2220,1,1296,161,1,50,1,106
1,22,2220,1,1296,162,1,30,1,106
1,22,2220,1,1296,163,1,120,1,106
1,22,2220,1,1296,164,1,50,1,106
1,23,2302,2,1982,10,1,1500,50,101
1,23,2302,2,1982,11,1,2500,50,101
1,23,2302,2,1982,12,1,1500,50,101
1,23,2302,2,1982,13,1,200,1,6
1,23,2302,2,1982,14,1,250,1,6
1,23,2302,2,1982,15,1,100,500,102
1,23,2302,2,1982,17,1,12000,50,101
1,23,2302,2,1982,18,1,2000,50,101
1,23,2302,2,1982,30,1,25000,1,82
1,23,2302,2,1982,31,1,8000,120,105
1,23,2302,2,1982,32,1,100,3,101
1,23,2302,2,1982,36,1,1500,50,101
1,23,2302,2,1982,40,1,4000,50,101
1,23,2302,2,1982,41,1,5000,50,101
1,23,2302,2,1982,42,1,4000,50,101
1,23,2302,2,1982,44,1,400,50,101
1,23,2302,2,1982,50,1,1200,4,103
1,23,2302,2,1982,52,1,1100,4,103
1,23,2302,2,1982,53,1,300,4,103
1,23,2302,2,1982,60,1,20,4,105
1,23,2302,2,1982,61,1,20,1,105
1,23,2302,2,1982,64,1,200,1,105
1,23,2302,2,1982,70,1,600,1,22
1,23,2302,2,1982,72,1,100,20,105
1,23,2302,2,1982,73,1,10,5,105
1,23,2302,2,1982,74,1,10,7,105
1,23,2302,2,1982,76,1,700,1,22
1,23,2302,2,1982,80,1,500,1,105
1,23,2302,2,1982,81,1,300,1,105
1,23,2302,2,1982,82,1,500,1,105
1,23,2302,2,1982,83,1,30,1,105
1,23,2302,2,1982,84,1,50,3,105
1,23,2302,2,1982,85,1,70,1,105
1,23,2302,2,1982,90,1,500,1,101
1,23,2302,2,1982,91,1,400,1,101
1,23,2302,2,1982,93,1,400,1,101
1,23,2302,2,1982,94,1,3500,1,105
1,23,2302,2,1982,100,1,150,1,105
1,23,2302,2,1982,101,1,80,1,105
1,23,2302,2,1982,102,1,50,1,105
1,23,2302,2,1982,103,1,200,6,105
1,23,2302,2,1982,106,1,100,125,102
1,23,2302,2,1982,107,1,100,125,102
1,23,2302,2,1982,110,1,50,1,103
1,23,2302,2,1982,111,1,600,450,102
1,23,2302,2,1982,112,1,900,450,102
1,23,2302,2,1982,113,1,100,170,102
1,23,2302,2,1982,114,1,110,170,102
1,23,2302,2,1982,120,1,500,50,102
1,23,2302,2,1982,121,1,650,450,102
1,23,2302,2,1982,122,1,150,25,102
1,23,2302,2,1982,130,1,190,475,102
1,23,2302,2,1982,132,1,4000,4,103
1,23,2302,2,1982,133,1,5,1,105
1,23,2302,2,1982,140,1,20,250,102
1,23,2302,2,1982,150,1,70,750,104
1,23,2302,2,1982,151,1,5,500,104
1,23,2302,2,1982,152,1,80,330,104
1,23,2302,2,1982,153,1,60,500,104
1,23,2302,2,1982,154,1,120,550,104
1,23,2302,2,1982,155,1,250,1,102
1,23,2302,2,1982,160,1,180,600,104
1,23,2302,2,1982,163,1,400,750,104
1,23,2302,2,1982,164,1,450,750,104
1,23,2303,2,2348,10,1,50,1,6
1,23,2303,2,2348,12,1,40,1,6
1,23,2303,2,2348,13,1,120,1,6
1,23,2303,2,2348,15,1,120,500,102
1,23,2303,2,2348,16,1,40,1,6
1,23,2303,2,2348,17,1,60,1,6
1,23,2303,2,2348,18,1,40,1,6
1,23,2303,2,2348,30,1,10000,1,82
1,23,2303,2,2348,31,1,100,1,52
1,23,2303,2,2348,32,1,60,1,6
1,23,2303,2,2348,36,1,1500,1,12
1,23,2303,2,2348,40,1,150,1,6
1,23,2303,2,2348,42,1,170,1,6
1,23,2303,2,2348,43,1,80,1,6
1,23,2303,2,2348,44,1,180,1,6
1,23,2303,2,2348,50,1,200,1,103
1,23,2303,2,2348,52,1,180,1,103
1,23,2303,2,2348,60,1,10,5,105
1,23,2303,2,2348,61,1,50,3,105
1,23,2303,2,2348,70,1,100,1,6
1,23,2303,2,2348,72,1,20,2,105
1,23,2303,2,2348,74,1,500,1,22
1,23,2303,2,2348,75,1,60,1,6
1,23,2303,2,2348,76,1,120,1,6
1,23,2303,2,2348,78,1,50,1,101
1,23,2303,2,2348,80,1,500,1,105
1,23,2303,2,2348,81,1,800,1,105
1,23,2303,2,2348,82,1,1200,1,105
1,23,2303,2,2348,83,1,30,1,105
1,23,2303,2,2348,84,1,15,1,105
1,23,2303,2,2348,85,1,20,1,105
1,23,2303,2,2348,90,1,700,1,101
1,23,2303,2,2348,91,1,500,1,101
1,23,2303,2,2348,93,1,550,1,101
1,23,2303,2,2348,94,1,3200,1,105
1,23,2303,2,2348,100,1,800,5,101
1,23,2303,2,2348,102,1,30,1,105
1,23,2303,2,2348,103,1,150,7,105
