"zone","state","lga","sector","ea","cluster_id","serial_id","c1q2","c1q3","c1q4a","c1q4b","c1q4_os","c1q5","c1q6"
5,3,304,2,10,"304-10",1,1,85,1,,,50,26
5,3,304,2,10,"304-10",2,1,76,9,,,76,13
5,3,304,2,10,"304-10",3,2,50,11,,"WOMEN LEADER",50,26
5,3,304,2,10,"304-10",4,2,30,7,,,30,26
5,3,304,2,10,"304-10",5,1,42,3,,,32,26
5,3,304,2,10,"304-10",6,1,52,5,,,52,26
5,3,304,2,10,"304-10",7,1,41,12,,,41,26
5,3,304,2,10,"304-10",8,2,52,8,,,45,26
5,3,304,2,10,"304-10",9,1,73,10,,,40,26
5,3,304,2,184,"304-184",1,1,61,1,,,51,26
5,3,304,2,184,"304-184",2,1,75,3,,,37,412
5,3,304,2,184,"304-184",3,1,73,6,,,73,34
5,3,304,2,184,"304-184",4,1,69,8,,,34,411
5,3,304,2,184,"304-184",5,1,52,12,,,52,34
5,3,304,2,184,"304-184",6,1,54,9,,,44,26
5,3,304,2,184,"304-184",7,1,70,5,,,40,424
5,3,304,2,184,"304-184",8,1,67,3,,,43,424
5,3,304,2,184,"304-184",9,2,40,11,,"WOMEN LEADER",40,16
5,3,304,2,184,"304-184",10,2,53,2,,,35,35
5,3,305,2,1164,"305-1164",1,1,78,3,,,54,26
5,3,305,2,1164,"305-1164",2,1,31,8,,,31,411
5,3,305,2,1164,"305-1164",3,2,50,2,,,50,16
5,3,305,2,1164,"305-1164",4,1,77,5,,,62,26
5,3,305,2,1164,"305-1164",5,1,37,12,,,37,34
5,3,305,2,1164,"305-1164",6,1,49,7,,,31,23
5,3,305,2,1542,"305-1542",1,1,51,1,,,51,422
5,3,305,2,1542,"305-1542",2,2,49,2,,,49,31
5,3,305,2,1542,"305-1542",3,1,44,3,8,,44,26
5,3,305,2,1542,"305-1542",4,1,78,3,6,,78,31
5,3,305,2,1542,"305-1542",5,1,54,3,,,54,25
5,3,305,2,1542,"305-1542",6,1,35,12,,,35,26
5,3,307,1,634,"307-634",1,1,73,1,,,39,43
5,3,307,1,634,"307-634",2,1,35,9,,,15,411
5,3,307,1,634,"307-634",3,1,50,12,,,20,26
5,3,307,1,634,"307-634",4,1,74,8,,,40,16
5,3,308,2,102,"308-102",1,1,79,1,,,45,41
5,3,308,2,102,"308-102",2,2,63,2,,,25,412
5,3,308,2,102,"308-102",3,2,32,12,,,32,412
5,3,308,2,102,"308-102",4,2,36,7,,,36,321
5,3,308,2,102,"308-102",5,1,35,8,,,18,412
5,3,308,2,102,"308-102",6,2,38,5,,,18,424
5,3,309,2,698,"309-698",1,1,60,1,,,60,16
5,3,309,2,698,"309-698",2,2,45,2,,,45,16
5,3,309,2,698,"309-698",3,1,58,3,,,58,22
5,3,309,2,698,"309-698",4,1,84,8,,,84,16
5,3,309,2,698,"309-698",5,1,63,3,,,63,16
5,3,309,2,698,"309-698",6,1,84,3,,,84,412
1,31,3102,2,14,"3102-14",1,1,63,1,,,63,16
1,31,3102,2,14,"3102-14",2,2,52,2,,,52,0
1,31,3102,2,14,"3102-14",3,1,41,3,12,,41,15
1,31,3102,2,14,"3102-14",4,1,40,3,8,,40,21
1,31,3102,2,14,"3102-14",5,2,48,8,,,48,0
1,31,3102,2,14,"3102-14",6,2,38,8,,,38,0
1,31,3102,2,14,"3102-14",7,2,30,3,8,,30,15
1,31,3109,2,1026,"3109-1026",1,1,55,1,,,55,26
1,31,3109,2,1026,"3109-1026",2,2,45,2,8,,45,16
1,31,3109,2,1026,"3109-1026",3,2,30,2,8,,30,0
1,31,3109,2,1026,"3109-1026",4,1,30,3,5,,30,16
1,31,3109,2,1026,"3109-1026",5,2,27,8,,,1,22
1,31,3110,2,334,"3110-334",1,1,51,1,,,51,14
1,31,3110,2,334,"3110-334",2,2,47,2,,,47,0
1,31,3110,2,334,"3110-334",3,1,22,3,12,,22,421
1,31,3110,2,334,"3110-334",4,2,30,8,,,30,16
1,31,3110,2,334,"3110-334",5,1,31,5,,,31,43
1,31,3110,2,334,"3110-334",6,1,55,9,,,55,411
1,31,3111,2,1128,"3111-1128",1,1,44,1,,,44,26
1,31,3111,2,1128,"3111-1128",2,2,45,2,8,,45,16
1,31,3111,2,1128,"3111-1128",3,1,42,3,7,,42,26
1,31,3111,2,1128,"3111-1128",4,2,39,3,8,,39,43
1,31,3111,2,1128,"3111-1128",5,1,37,5,,,37,43
1,31,3111,2,1128,"3111-1128",6,1,36,12,,,36,412
1,31,3112,2,350,"3112-350",1,1,45,1,,,45,22
1,31,3112,2,350,"3112-350",2,2,38,2,,,38,16
1,31,3112,2,350,"3112-350",3,1,48,3,8,,48,26
1,31,3112,2,350,"3112-350",4,2,48,2,8,,48,14
1,31,3112,2,350,"3112-350",5,1,47,3,,,47,16
1,31,3112,2,350,"3112-350",6,1,32,12,,,32,16
1,31,3113,2,870,"3113-870",1,1,86,1,,,86,0
1,31,3113,2,870,"3113-870",2,2,74,2,,,74,0
1,31,3113,2,870,"3113-870",3,1,49,3,5,,49,34
1,31,3113,2,870,"3113-870",4,2,30,3,8,,30,26
1,31,3113,2,870,"3113-870",5,1,39,12,,,39,26
1,31,3113,2,870,"3113-870",6,1,57,9,,,1,411
1,31,3113,2,870,"3113-870",7,1,40,7,,,40,412
1,31,3116,2,1344,"3116-1344",1,1,48,1,,,48,16
1,31,3116,2,1344,"3116-1344",2,2,42,2,,,3,26
1,31,3116,2,1344,"3116-1344",3,2,40,7,,,15,35
1,31,3116,2,1344,"3116-1344",4,1,45,9,,,6,26
1,31,3116,2,1344,"3116-1344",5,1,56,3,,,56,23
1,31,3116,2,1344,"3116-1344",6,1,45,5,,,45,411
1,31,3116,2,1344,"3116-1344",7,2,35,8,,,35,14
1,31,3117,2,1288,"3117-1288",1,1,52,1,,,52,16
1,31,3117,2,1288,"3117-1288",2,1,70,3,,,70,0
1,31,3117,2,1288,"3117-1288",3,2,35,8,,,35,0
1,31,3117,2,1288,"3117-1288",4,1,40,5,,,40,34
1,31,3117,2,1288,"3117-1288",5,2,40,3,11,"WOMEN LEADER",40,16
1,31,3117,2,1288,"3117-1288",6,1,43,7,,,43,35
5,3,312,2,20,"312-20",1,1,75,1,,,75,13
5,3,312,2,20,"312-20",2,2,40,2,,,40,0
5,3,312,2,20,"312-20",3,1,80,3,,,80,0
5,3,312,2,20,"312-20",4,1,65,3,,,65,16
5,3,312,2,20,"312-20",5,1,50,3,8,,50,16
5,3,313,2,70,"313-70",1,1,72,1,,,72,16
5,3,313,2,70,"313-70",2,2,60,11,,"WOMEN LEADER",60,0
5,3,313,2,70,"313-70",3,1,40,12,,,10,26
5,3,313,2,70,"313-70",4,2,50,8,,,20,13
5,3,313,2,70,"313-70",5,1,51,8,,,25,26
5,3,313,2,70,"313-70",6,2,36,7,,,20,35
5,3,316,2,874,"316-874",1,1,56,1,,,56,16
5,3,316,2,874,"316-874",2,1,60,5,,,6,424
5,3,316,2,874,"316-874",3,1,46,8,,,46,26
5,3,316,2,874,"316-874",4,2,20,8,,,20,26
5,3,316,2,874,"316-874",5,2,45,2,,,45,16
5,3,316,2,874,"316-874",6,1,42,12,,,42,412
5,3,316,2,874,"316-874",7,2,62,8,,,36,16
5,3,316,2,874,"316-874",8,1,40,7,,,40,26
5,3,316,2,910,"316-910",1,1,58,1,,,58,16
5,3,316,2,910,"316-910",2,2,40,2,,,20,21
5,3,316,2,910,"316-910",3,1,80,3,,,80,34
5,3,316,2,910,"316-910",4,1,45,12,,,45,16
5,3,316,2,910,"316-910",5,1,69,3,6,,69,25
5,3,317,2,586,"317-586",1,1,64,1,,,64,34
5,3,317,2,586,"317-586",2,2,49,2,,,21,422
5,3,317,2,586,"317-586",3,1,57,3,9,,57,25
5,3,317,2,586,"317-586",4,2,81,11,,"WOMAN LEADER",81,0
5,3,317,2,586,"317-586",5,1,29,12,,,29,26
5,3,318,2,1136,"318-1136",1,1,70,1,,,70,26
5,3,318,2,1136,"318-1136",2,2,67,2,,,50,26
5,3,318,2,1136,"318-1136",3,2,75,8,,,75,0
5,3,318,2,1136,"318-1136",4,1,76,3,,,76,16
5,3,318,2,1136,"318-1136",5,1,44,12,,,30,411
5,3,318,2,1136,"318-1136",6,2,29,7,,,6,26
5,3,318,2,56,"318-56",1,1,80,1,,,80,31
5,3,318,2,56,"318-56",2,2,50,2,,,15,16
5,3,318,2,56,"318-56",3,1,36,9,,,25,424
5,3,318,2,56,"318-56",5,2,30,5,,,17,34
5,3,318,2,56,"318-56",6,2,27,7,,,27,26
5,3,318,2,56,"318-56",7,1,31,12,,,31,16
5,3,320,2,266,"320-266",1,1,61,1,,,61,422
5,3,320,2,266,"320-266",2,2,53,2,,,53,321
5,3,320,2,266,"320-266",3,1,70,3,,,70,16
5,3,320,2,266,"320-266",4,1,50,3,8,,50,412
5,3,320,2,266,"320-266",5,1,46,5,12,,46,43
5,32,3203,2,1420,"3203-1420",1,1,52,1,,,52,422
5,32,3203,2,1420,"3203-1420",2,1,62,3,,,62,422
5,32,3203,2,1420,"3203-1420",3,2,46,11,,"WOMAN LEADER",20,26
5,32,3203,2,1420,"3203-1420",4,1,50,9,,,50,322
5,32,3203,2,1420,"3203-1420",5,2,43,2,,,43,34
5,32,3203,2,1420,"3203-1420",6,1,45,12,,,45,321
5,32,3205,2,846,"3205-846",1,1,85,1,,,85,16
5,32,3205,2,846,"3205-846",2,1,69,2,,,69,15
5,32,3205,2,846,"3205-846",3,1,58,8,,,58,26
5,32,3205,2,846,"3205-846",4,1,47,12,,,47,422
5,32,3205,2,846,"3205-846",5,2,36,11,,"WOMAN LEADER",8,26
5,32,3206,1,1646,"3206-1646",1,1,70,1,,,70,43
5,32,3206,1,1646,"3206-1646",2,1,72,3,,,72,423
5,32,3206,1,1646,"3206-1646",3,1,52,5,,,52,422
5,32,3206,1,1646,"3206-1646",4,1,60,8,,,60,0
5,32,3206,1,1646,"3206-1646",5,2,84,3,,,84,28
5,32,3206,1,1646,"3206-1646",6,1,70,9,,,70,422
5,32,3206,2,276,"3206-276",1,1,88,1,,,88,43
5,32,3206,2,276,"3206-276",2,1,75,11,,"COMMUNITY SECRETARY",75,412
5,32,3206,2,276,"3206-276",3,2,72,11,,"WOMAN LEADER",41,423
5,32,3206,2,276,"3206-276",4,1,65,3,,,65,423
5,32,3206,2,276,"3206-276",5,2,78,2,,,45,26
5,32,3206,1,622,"3206-622",1,1,48,1,,,48,26
5,32,3206,1,622,"3206-622",2,2,36,2,,,28,26
5,32,3206,1,622,"3206-622",3,1,45,3,,,45,26
5,32,3206,1,622,"3206-622",4,1,48,5,,,48,34
5,32,3206,1,622,"3206-622",5,1,29,12,,,29,26
5,32,3212,2,450,"3212-450",1,1,85,1,,,85,31
5,32,3212,2,450,"3212-450",2,2,42,2,,,20,26
5,32,3212,2,450,"3212-450",3,1,50,3,,,50,26
5,32,3212,2,450,"3212-450",4,1,45,8,,,45,16
5,32,3212,2,450,"3212-450",5,1,37,12,,,37,26
5,32,3212,2,450,"3212-450",6,2,60,11,,"WOMAN LEADER",35,422
5,32,3213,2,128,"3213-128",1,1,62,1,,,62,16
5,32,3213,2,128,"3213-128",2,1,54,3,,,54,423
5,32,3213,2,128,"3213-128",3,2,45,2,,,20,16
5,32,3213,2,128,"3213-128",4,1,32,12,,,32,422
5,32,3213,2,128,"3213-128",5,1,70,8,,,70,0
5,32,3213,2,1358,"3213-1358",1,1,64,1,,,64,43
5,32,3213,2,1358,"3213-1358",2,1,58,6,,,58,423
5,32,3213,2,1358,"3213-1358",3,1,61,3,,,61,43
5,32,3213,2,1358,"3213-1358",4,2,57,11,,"Woman leader",40,16
5,32,3213,2,1358,"3213-1358",5,1,38,12,,,38,422
5,32,3213,2,282,"3213-282",1,1,57,1,,,57,26
5,32,3213,2,282,"3213-282",2,2,58,11,,"WOMAN LEADER",30,26
5,32,3213,2,282,"3213-282",3,2,49,2,,,23,26
5,32,3213,2,282,"3213-282",4,1,48,3,,,48,26
5,32,3213,2,282,"3213-282",5,1,31,12,,,31,43
5,32,3213,2,282,"3213-282",6,1,62,5,,,62,43
5,32,3215,1,2978,"3215-2978",2,1,66,1,,,66,26
5,32,3215,1,2978,"3215-2978",3,1,43,3,,,43,422
5,32,3215,1,2978,"3215-2978",4,1,67,8,,,67,26
5,32,3215,1,2978,"3215-2978",5,1,49,5,,,49,41
5,32,3215,1,2978,"3215-2978",6,1,47,9,,,47,26
5,32,3215,1,4712,"3215-4712",1,1,40,1,,,8,43
5,32,3215,1,4712,"3215-4712",2,1,36,5,,,5,43
5,32,3215,1,4712,"3215-4712",3,1,31,3,,,27,423
5,32,3215,1,4712,"3215-4712",4,1,33,12,,,30,422
5,32,3215,1,4712,"3215-4712",5,2,51,8,,,21,16
5,32,3223,2,668,"3223-668",1,1,56,1,,,56,16
5,32,3223,2,668,"3223-668",2,1,62,3,,,62,43
5,32,3223,2,668,"3223-668",3,1,42,11,,"COMMUNITY DEVELOPMENT COMMITEE CHAIRMAN",42,422
5,32,3223,2,668,"3223-668",4,1,72,8,,,72,16
5,32,3223,2,668,"3223-668",5,2,32,11,,"WOMAN LEADER",7,41
5,32,3223,2,668,"3223-668",6,1,43,12,,,43,41
5,3,323,2,488,"323-488",1,1,65,1,,,65,43
5,3,323,2,488,"323-488",2,1,64,3,,,64,43
5,3,323,2,488,"323-488",3,1,55,3,,,32,25
5,3,323,2,488,"323-488",5,1,32,8,,,32,26
5,3,323,2,488,"323-488",6,1,29,3,,,29,26
5,3,326,2,502,"326-502",1,1,57,1,,,57,16
5,3,326,2,502,"326-502",2,1,56,3,,,56,16
5,3,326,2,502,"326-502",3,1,40,3,,,40,16
5,3,326,2,502,"326-502",4,1,34,12,,,34,23
5,3,326,2,502,"326-502",5,2,32,2,8,,32,16
5,3,327,2,196,"327-196",1,1,40,11,,"ACTING HEADMAN",40,26
5,3,327,2,196,"327-196",2,2,63,2,,,63,12
5,3,327,2,196,"327-196",3,1,50,3,,,50,411
5,3,327,2,196,"327-196",4,1,55,9,,,0,422
5,3,327,2,196,"327-196",5,1,42,12,,,42,411
5,3,327,2,246,"327-246",1,1,70,1,,,70,31
5,3,327,2,246,"327-246",2,1,65,3,6,,65,13
5,3,327,2,246,"327-246",3,1,53,3,,,53,16
5,3,327,2,246,"327-246",4,2,40,8,,,40,16
5,3,327,2,246,"327-246",5,1,50,7,,,42,411
5,3,329,2,608,"329-608",1,1,60,1,,,60,26
5,3,329,2,608,"329-608",2,1,56,9,,,8,16
5,3,329,2,608,"329-608",3,1,35,12,,,30,424
5,3,329,2,608,"329-608",4,1,63,8,,,50,16
5,3,329,2,608,"329-608",5,2,37,7,,,27,35
5,3,329,2,608,"329-608",6,1,38,5,,,38,424
5,3,329,2,608,"329-608",7,2,45,11,,"WOMEN LEADER",25,16
3,33,3302,2,816,"3302-816",1,1,42,9,,,40,23
3,33,3302,2,816,"3302-816",2,1,48,3,,,47,51
3,33,3302,2,816,"3302-816",3,1,62,1,,,60,51
3,33,3302,2,816,"3302-816",4,1,40,5,,,4,34
3,33,3302,2,816,"3302-816",5,1,45,12,,,43,25
3,33,3304,2,418,"3304-418",1,1,54,1,,,54,51
3,33,3304,2,418,"3304-418",2,1,50,9,,,47,51
3,33,3304,2,418,"3304-418",3,1,43,3,,,43,26
3,33,3304,2,418,"3304-418",4,1,38,12,,,33,51
3,33,3304,2,418,"3304-418",5,1,36,4,,,8,34
3,33,3305,2,846,"3305-846",1,1,62,9,,,55,51
3,33,3305,2,846,"3305-846",2,1,60,1,,,60,51
3,33,3305,2,846,"3305-846",3,1,43,4,,,7,34
3,33,3305,2,846,"3305-846",4,1,45,5,,,45,51
3,33,3305,2,846,"3305-846",5,1,32,12,,,32,51
3,33,3313,2,930,"3313-930",1,1,47,1,,,47,41
3,33,3313,2,930,"3313-930",2,1,65,3,,,65,51
3,33,3313,2,930,"3313-930",3,1,31,4,,,27,34
3,33,3313,2,930,"3313-930",4,1,60,9,,,52,34
3,33,3313,2,930,"3313-930",5,2,58,8,,,58,51
3,33,3318,2,1498,"3318-1498",1,1,55,1,,,55,51
3,33,3318,2,1498,"3318-1498",2,1,74,9,,,68,51
3,33,3318,2,1498,"3318-1498",3,1,45,4,,,8,34
3,33,3318,2,1498,"3318-1498",4,1,35,12,,,30,51
3,33,3318,2,1498,"3318-1498",5,1,70,3,,,65,51
3,33,3321,2,118,"3321-118",1,1,65,1,,,60,51
3,33,3321,2,118,"3321-118",2,1,70,9,,,70,51
3,33,3321,2,118,"3321-118",3,1,70,3,,,70,51
3,33,3321,2,118,"3321-118",4,1,25,4,,,25,421
3,33,3321,2,118,"3321-118",5,1,60,3,,,60,51
3,33,3323,2,92,"3323-92",1,1,62,1,,,40,51
3,33,3323,2,92,"3323-92",2,1,51,4,,,40,422
3,33,3323,2,92,"3323-92",3,1,60,9,,,45,34
3,33,3323,2,92,"3323-92",4,1,70,2,5,,70,51
3,33,3323,2,92,"3323-92",5,1,35,12,,,35,16
2,34,3401,2,370,"3401-370",1,1,45,1,,,45,26
2,34,3401,2,370,"3401-370",2,1,53,9,,,53,51
2,34,3401,2,370,"3401-370",3,2,36,2,,,36,23
2,34,3401,2,370,"3401-370",4,1,50,8,,,50,0
2,34,3401,2,370,"3401-370",5,1,35,12,,,35,26
2,34,3402,2,72,"3402-72",1,1,71,1,,,71,16
2,34,3402,2,72,"3402-72",2,1,46,12,,,46,26
2,34,3402,2,72,"3402-72",3,1,54,4,,,54,34
2,34,3402,2,72,"3402-72",4,1,45,3,,,45,26
2,34,3402,2,72,"3402-72",5,2,44,7,,,44,35
2,34,3402,2,768,"3402-768",1,1,44,1,,,18,13
2,34,3402,2,768,"3402-768",2,1,35,12,,,15,0
2,34,3402,2,768,"3402-768",3,2,55,8,,,18,0
2,34,3402,2,768,"3402-768",4,1,50,3,,,18,16
2,34,3402,2,768,"3402-768",5,1,36,9,,,1,411
2,34,3405,2,456,"3405-456",1,1,66,1,,,66,26
2,34,3405,2,456,"3405-456",2,1,33,9,,,33,26
2,34,3405,2,456,"3405-456",3,1,38,12,,,38,26
2,34,3405,2,456,"3405-456",4,2,37,5,,,37,411
2,34,3405,2,456,"3405-456",5,1,31,8,,,31,16
2,34,3406,2,728,"3406-728",1,1,60,1,,,60,16
2,34,3406,2,728,"3406-728",2,2,40,2,,,21,16
2,34,3406,2,728,"3406-728",3,1,42,12,,,42,26
2,34,3406,2,728,"3406-728",4,1,45,5,,,45,34
2,34,3406,2,728,"3406-728",5,1,38,8,,,38,26
2,34,3407,1,64,"3407-64",1,1,52,1,,,52,16
2,34,3407,1,64,"3407-64",2,1,53,3,,,53,26
2,34,3407,1,64,"3407-64",3,1,61,5,,,61,14
2,34,3407,1,64,"3407-64",4,1,32,9,,,32,26
2,34,3407,1,64,"3407-64",5,2,50,8,,,32,0
2,34,3408,2,870,"3408-870",1,1,55,1,,,27,0
2,34,3408,2,870,"3408-870",2,1,36,12,,,36,411
2,34,3408,2,870,"3408-870",3,2,40,2,,,40,16
2,34,3408,2,870,"3408-870",4,1,76,8,,,43,0
2,34,3408,2,870,"3408-870",5,1,28,3,,,28,16
2,34,3409,2,500,"3409-500",1,1,80,1,,,46,16
2,34,3409,2,500,"3409-500",2,1,32,12,,,32,16
2,34,3409,2,500,"3409-500",3,2,30,8,,,12,0
2,34,3409,2,500,"3409-500",4,1,77,3,,,46,0
2,34,3409,2,500,"3409-500",5,1,71,5,11,"ViGILANTY",71,0
2,34,3411,2,1034,"3411-1034",1,2,56,1,,,25,51
2,34,3411,2,1034,"3411-1034",2,1,38,12,,,38,23
2,34,3411,2,1034,"3411-1034",3,1,45,7,,,40,423
2,34,3411,2,1034,"3411-1034",4,2,36,2,,,10,51
2,34,3411,2,1034,"3411-1034",5,1,56,3,,,39,41
2,34,3412,2,156,"3412-156",1,1,78,1,,,14,0
2,34,3412,2,156,"3412-156",2,1,59,4,,,12,34
2,34,3412,2,156,"3412-156",3,1,45,12,,,12,23
2,34,3412,2,156,"3412-156",4,1,35,3,,,12,26
2,34,3412,2,156,"3412-156",5,1,52,8,,,12,2
2,34,3416,2,620,"3416-620",1,1,37,1,,,37,26
2,34,3416,2,620,"3416-620",2,1,57,5,,,57,43
2,34,3416,2,620,"3416-620",3,2,35,8,,,15,0
2,34,3416,2,620,"3416-620",4,1,43,12,,,43,23
2,34,3416,2,620,"3416-620",5,2,49,3,,,30,16
2,35,3505,2,1726,"3505-1726",1,1,50,1,,,50,16
2,35,3505,2,1726,"3505-1726",2,2,42,2,,,42,51
2,35,3505,2,1726,"3505-1726",3,1,45,9,,,15,51
2,35,3505,2,1726,"3505-1726",4,1,30,8,,,30,51
2,35,3505,2,1726,"3505-1726",5,1,42,4,,,42,34
2,35,3505,2,1726,"3505-1726",6,1,30,12,,,30,51
2,35,3506,2,2404,"3506-2404",1,1,63,1,,,63,411
2,35,3506,2,2404,"3506-2404",2,2,43,2,,,43,16
2,35,3506,2,2404,"3506-2404",3,1,56,9,,,56,51
2,35,3506,2,2404,"3506-2404",4,1,25,3,,,25,411
2,35,3506,2,2404,"3506-2404",5,1,32,12,,,32,411
2,35,3506,2,2404,"3506-2404",6,1,45,8,,,45,26
2,35,3507,2,596,"3507-596",1,1,65,1,,,65,16
2,35,3507,2,596,"3507-596",2,2,50,2,,,50,16
2,35,3507,2,596,"3507-596",3,1,68,9,,,42,51
2,35,3507,2,596,"3507-596",4,1,67,8,,,67,16
2,35,3507,2,596,"3507-596",5,1,63,3,,,63,51
2,35,3507,2,596,"3507-596",6,1,40,12,,,40,26
2,35,3507,2,596,"3507-596",7,1,55,7,,,55,35
2,35,3507,2,596,"3507-596",8,1,32,5,,,32,411
2,35,3510,2,550,"3510-550",1,1,75,1,,,75,51
2,35,3510,2,550,"3510-550",2,2,60,2,,,60,51
2,35,3510,2,550,"3510-550",3,1,77,9,,,77,51
2,35,3510,2,550,"3510-550",4,1,30,12,,,30,51
2,35,3510,2,550,"3510-550",5,1,53,8,,,53,51
2,35,3510,2,550,"3510-550",6,1,40,3,,,40,51
2,35,3512,2,478,"3512-478",1,1,60,1,,,60,412
2,35,3512,2,478,"3512-478",2,2,40,2,,,25,16
2,35,3512,2,478,"3512-478",3,1,42,9,,,42,51
2,35,3512,2,478,"3512-478",4,1,65,3,,,65,31
2,35,3512,2,478,"3512-478",5,1,45,5,,,45,34
2,35,3512,2,478,"3512-478",6,1,40,7,,,40,411
2,35,3512,2,478,"3512-478",7,2,56,11,,"WOMEN LEADER",56,16
2,35,3512,2,478,"3512-478",8,1,25,12,,,25,411
2,35,3513,2,576,"3513-576",1,1,75,1,,,75,0
2,35,3513,2,576,"3513-576",2,2,60,2,,,60,0
2,35,3513,2,576,"3513-576",3,1,40,9,,,40,26
2,35,3513,2,576,"3513-576",4,1,40,3,,,40,26
2,35,3513,2,576,"3513-576",5,1,30,12,,,30,26
2,35,3513,2,576,"3513-576",6,1,50,4,,,50,34
2,35,3514,1,1050,"3514-1050",1,1,60,1,,,40,51
2,35,3514,1,1050,"3514-1050",2,2,50,2,,,35,51
2,35,3514,1,1050,"3514-1050",3,1,60,9,,,40,51
2,35,3514,1,1050,"3514-1050",4,1,60,3,,,35,51
2,35,3514,1,1050,"3514-1050",5,1,30,12,,,30,411
2,35,3514,1,1050,"3514-1050",6,1,62,8,,,38,412
2,35,3514,1,1050,"3514-1050",7,2,32,11,,"WOMEN LEADER",32,16
3,36,3606,2,1956,"3606-1956",1,1,75,1,,,75,51
3,36,3606,2,1956,"3606-1956",2,1,53,3,,,53,16
3,36,3606,2,1956,"3606-1956",3,1,42,7,,,42,35
3,36,3606,2,1956,"3606-1956",4,1,57,9,,,57,51
3,36,3606,2,1956,"3606-1956",5,2,37,12,,,37,51
3,36,3606,2,1956,"3606-1956",6,2,51,12,,,51,51
3,36,3608,2,1300,"3608-1300",1,1,61,1,,,61,412
3,36,3608,2,1300,"3608-1300",2,1,55,3,,,55,51
3,36,3608,2,1300,"3608-1300",3,2,45,2,,,45,0
3,36,3608,2,1300,"3608-1300",4,1,48,4,,,7,43
3,36,3608,2,1300,"3608-1300",5,1,35,8,,,35,51
3,36,3608,2,1300,"3608-1300",6,2,39,12,,,39,0
3,36,3608,2,2078,"3608-2078",1,1,52,1,,,52,412
3,36,3608,2,2078,"3608-2078",2,1,55,9,,,55,411
3,36,3608,2,2078,"3608-2078",3,1,48,4,,,2,43
3,36,3608,2,2078,"3608-2078",4,1,51,7,,,6,412
3,36,3608,2,2078,"3608-2078",5,2,55,12,,,15,411
3,36,3608,2,2078,"3608-2078",6,1,45,8,,,45,51
3,36,3611,1,10,"3611-10",1,1,55,1,,,55,26
3,36,3611,1,10,"3611-10",2,1,42,5,,,42,34
3,36,3611,1,10,"3611-10",3,2,28,2,,,28,26
3,36,3611,1,10,"3611-10",4,2,29,12,,,29,26
3,36,3611,1,10,"3611-10",5,1,52,8,,,52,51
3,36,3611,1,10,"3611-10",6,2,44,7,,,11,35
3,36,3613,2,1066,"3613-1066",1,1,55,8,,,55,51
3,36,3613,2,1066,"3613-1066",2,1,47,12,,,47,26
3,36,3613,2,1066,"3613-1066",3,2,38,2,,,38,51
3,36,3613,2,1066,"3613-1066",4,1,40,3,,,40,26
3,36,3613,2,1066,"3613-1066",5,1,43,9,,,43,51
3,36,3613,2,1066,"3613-1066",6,2,42,7,,,42,41
3,36,3613,2,1808,"3613-1808",1,1,65,1,,,65,51
3,36,3613,2,1808,"3613-1808",2,1,48,3,,,48,51
3,36,3613,2,1808,"3613-1808",3,1,45,8,,,45,51
3,36,3613,2,1808,"3613-1808",4,1,50,5,,,5,26
3,36,3613,2,1808,"3613-1808",5,1,57,9,,,57,51
3,36,3613,2,1808,"3613-1808",6,2,41,2,,,41,51
3,36,3613,2,1808,"3613-1808",7,2,37,12,,,37,51
1,37,3701,1,308,"3701-308",1,1,60,1,,,60,34
1,37,3701,1,308,"3701-308",2,1,63,3,,,63,34
1,37,3701,1,308,"3701-308",3,1,42,11,,"secretary",42,422
1,37,3701,1,308,"3701-308",4,1,65,9,,,65,52
1,37,3701,1,308,"3701-308",5,1,48,12,,,48,26
1,37,3701,1,308,"3701-308",6,2,62,8,,,62,0
1,37,3702,1,1102,"3702-1102",1,1,78,1,,,28,16
1,37,3702,1,1102,"3702-1102",2,1,41,12,,,28,422
1,37,3702,1,1102,"3702-1102",3,1,44,11,,"secretary",28,26
1,37,3702,1,1102,"3702-1102",4,2,48,8,,,28,26
1,37,3702,1,1102,"3702-1102",5,1,65,3,,,28,0
1,37,3702,1,1102,"3702-1102",6,1,49,3,,,28,412
1,37,3702,1,1102,"3702-1102",7,1,49,11,,"Galladima",28,412
1,37,3702,1,158,"3702-158",1,1,56,1,,,56,61
1,37,3702,1,158,"3702-158",2,1,45,3,,,45,34
1,37,3702,1,158,"3702-158",3,1,50,11,,"Secretary",50,34
1,37,3702,1,158,"3702-158",4,1,42,12,,,42,26
1,37,3702,1,158,"3702-158",5,1,55,7,,,28,35
1,37,3702,1,158,"3702-158",6,2,35,8,,,35,16
1,37,3702,1,158,"3702-158",7,2,43,8,,,28,16
1,37,3702,1,972,"3702-972",1,1,77,1,,,28,16
1,37,3702,1,972,"3702-972",2,1,42,12,,,28,422
1,37,3702,1,972,"3702-972",3,1,49,3,,,28,411
1,37,3702,1,972,"3702-972",4,2,48,8,,,28,26
1,37,3702,1,972,"3702-972",5,1,65,3,,,28,0
1,37,3702,1,972,"3702-972",6,1,43,11,,"secretary",28,26
1,37,3703,1,202,"3703-202",1,1,59,1,,,59,422
1,37,3703,1,202,"3703-202",2,1,52,3,,,52,41
1,37,3703,1,202,"3703-202",3,1,60,9,,,60,51
1,37,3703,1,202,"3703-202",4,1,32,12,,,32,26
1,37,3703,1,202,"3703-202",5,2,82,8,,,82,0
