"zone","state","lga","sector","ea","hhid","topic_cd","s11l1q1","s11l1q2","s11l1q2_os"
2,15,1506,1,458,159050,7,2,,
2,15,1506,1,458,159050,8,2,,
2,15,1506,1,458,159050,9,2,,
2,15,1506,1,458,159050,10,2,,
2,15,1506,1,458,159050,11,2,,
2,15,1506,1,458,159050,12,2,,
2,15,1506,1,458,159053,1,2,,
2,15,1506,1,458,159053,2,2,,
2,15,1506,1,458,159053,3,2,,
2,15,1506,1,458,159053,4,2,,
2,15,1506,1,458,159053,5,2,,
2,15,1506,1,458,159053,6,2,,
2,15,1506,1,458,159053,7,2,,
2,15,1506,1,458,159053,8,2,,
2,15,1506,1,458,159053,9,2,,
2,15,1506,1,458,159053,10,2,,
2,15,1506,1,458,159053,11,2,,
2,15,1506,1,458,159053,12,2,,
2,15,1506,1,458,159055,1,2,,
2,15,1506,1,458,159055,2,2,,
2,15,1506,1,458,159055,3,2,,
2,15,1506,1,458,159055,4,2,,
2,15,1506,1,458,159055,5,2,,
2,15,1506,1,458,159055,6,2,,
2,15,1506,1,458,159055,7,2,,
2,15,1506,1,458,159055,8,2,,
2,15,1506,1,458,159055,9,2,,
2,15,1506,1,458,159055,10,2,,
2,15,1506,1,458,159055,11,2,,
2,15,1506,1,458,159055,12,2,,
2,15,1506,1,458,159056,1,1,5,
2,15,1506,1,458,159056,2,1,5,
2,15,1506,1,458,159056,3,1,5,
2,15,1506,1,458,159056,4,2,,
2,15,1506,1,458,159056,5,2,,
2,15,1506,1,458,159056,6,2,,
2,15,1506,1,458,159056,7,2,,
2,15,1506,1,458,159056,8,2,,
2,15,1506,1,458,159056,9,2,,
2,15,1506,1,458,159056,10,2,,
2,15,1506,1,458,159056,11,2,,
2,15,1506,1,458,159056,12,2,,
2,15,1506,1,458,159057,1,2,,
2,15,1506,1,458,159057,2,1,11,
2,15,1506,1,458,159057,3,2,,
2,15,1506,1,458,159057,4,2,,
2,15,1506,1,458,159057,5,2,,
2,15,1506,1,458,159057,6,2,,
2,15,1506,1,458,159057,7,2,,
2,15,1506,1,458,159057,8,1,11,
2,15,1506,1,458,159057,9,2,,
2,15,1506,1,458,159057,10,2,,
2,15,1506,1,458,159057,11,2,,
2,15,1506,1,458,159057,12,2,,
2,15,1506,1,1328,159063,1,2,,
2,15,1506,1,1328,159063,2,2,,
2,15,1506,1,1328,159063,3,2,,
2,15,1506,1,1328,159063,4,2,,
2,15,1506,1,1328,159063,5,2,,
2,15,1506,1,1328,159063,6,2,,
2,15,1506,1,1328,159063,7,2,,
2,15,1506,1,1328,159063,8,2,,
2,15,1506,1,1328,159063,9,2,,
2,15,1506,1,1328,159063,10,2,,
2,15,1506,1,1328,159063,11,2,,
2,15,1506,1,1328,159063,12,2,,
2,15,1506,1,1328,159064,1,2,,
2,15,1506,1,1328,159064,2,2,,
2,15,1506,1,1328,159064,3,2,,
2,15,1506,1,1328,159064,4,2,,
2,15,1506,1,1328,159064,5,2,,
2,15,1506,1,1328,159064,6,2,,
2,15,1506,1,1328,159064,7,2,,
2,15,1506,1,1328,159064,8,2,,
2,15,1506,1,1328,159064,9,2,,
2,15,1506,1,1328,159064,10,2,,
2,15,1506,1,1328,159064,11,2,,
2,15,1506,1,1328,159064,12,2,,
2,15,1506,1,1328,159065,1,1,2,
2,15,1506,1,1328,159065,2,2,,
2,15,1506,1,1328,159065,3,2,,
2,15,1506,1,1328,159065,4,2,,
2,15,1506,1,1328,159065,5,2,,
2,15,1506,1,1328,159065,6,2,,
2,15,1506,1,1328,159065,7,2,,
2,15,1506,1,1328,159065,8,2,,
2,15,1506,1,1328,159065,9,2,,
2,15,1506,1,1328,159065,10,2,,
2,15,1506,1,1328,159065,11,1,2,
2,15,1506,1,1328,159065,12,2,,
2,15,1506,1,1328,159068,1,2,,
2,15,1506,1,1328,159068,2,2,,
2,15,1506,1,1328,159068,3,2,,
2,15,1506,1,1328,159068,4,2,,
2,15,1506,1,1328,159068,5,2,,
2,15,1506,1,1328,159068,6,2,,
2,15,1506,1,1328,159068,7,2,,
2,15,1506,1,1328,159068,8,2,,
2,15,1506,1,1328,159068,9,2,,
2,15,1506,1,1328,159068,10,2,,
2,15,1506,1,1328,159068,11,1,2,
2,15,1506,1,1328,159068,12,2,,
2,15,1509,2,388,159072,1,2,,
2,15,1509,2,388,159072,2,2,,
2,15,1509,2,388,159072,3,2,,
2,15,1509,2,388,159072,4,2,,
2,15,1509,2,388,159072,5,2,,
2,15,1509,2,388,159072,6,2,,
2,15,1509,2,388,159072,7,2,,
2,15,1509,2,388,159072,8,2,,
2,15,1509,2,388,159072,9,2,,
2,15,1509,2,388,159072,10,2,,
2,15,1509,2,388,159072,11,2,,
2,15,1509,2,388,159072,12,2,,
2,15,1509,2,388,159073,1,2,,
2,15,1509,2,388,159073,2,2,,
2,15,1509,2,388,159073,3,2,,
2,15,1509,2,388,159073,4,2,,
2,15,1509,2,388,159073,5,2,,
2,15,1509,2,388,159073,6,2,,
2,15,1509,2,388,159073,7,2,,
2,15,1509,2,388,159073,8,2,,
2,15,1509,2,388,159073,9,2,,
2,15,1509,2,388,159073,10,2,,
2,15,1509,2,388,159073,11,2,,
2,15,1509,2,388,159073,12,2,,
2,15,1509,2,388,159074,1,1,11,
2,15,1509,2,388,159074,2,2,,
2,15,1509,2,388,159074,3,2,,
2,15,1509,2,388,159074,4,2,,
2,15,1509,2,388,159074,5,2,,
2,15,1509,2,388,159074,6,2,,
2,15,1509,2,388,159074,7,2,,
2,15,1509,2,388,159074,8,1,11,
2,15,1509,2,388,159074,9,2,,
2,15,1509,2,388,159074,10,2,,
2,15,1509,2,388,159074,11,2,,
2,15,1509,2,388,159074,12,2,,
2,15,1509,2,388,159076,1,2,,
2,15,1509,2,388,159076,2,2,,
2,15,1509,2,388,159076,3,2,,
2,15,1509,2,388,159076,4,2,,
2,15,1509,2,388,159076,5,2,,
2,15,1509,2,388,159076,6,2,,
2,15,1509,2,388,159076,7,2,,
2,15,1509,2,388,159076,8,2,,
2,15,1509,2,388,159076,9,2,,
2,15,1509,2,388,159076,10,2,,
2,15,1509,2,388,159076,11,2,,
2,15,1509,2,388,159076,12,2,,
2,15,1509,2,388,159078,1,2,,
2,15,1509,2,388,159078,2,2,,
2,15,1509,2,388,159078,3,2,,
2,15,1509,2,388,159078,4,2,,
2,15,1509,2,388,159078,5,2,,
2,15,1509,2,388,159078,6,2,,
2,15,1509,2,388,159078,7,2,,
2,15,1509,2,388,159078,8,2,,
2,15,1509,2,388,159078,9,2,,
2,15,1509,2,388,159078,10,2,,
2,15,1509,2,388,159078,11,1,2,
2,15,1509,2,388,159078,12,2,,
2,15,1509,2,388,159079,1,2,,
2,15,1509,2,388,159079,2,2,,
2,15,1509,2,388,159079,3,2,,
2,15,1509,2,388,159079,4,2,,
2,15,1509,2,388,159079,5,2,,
2,15,1509,2,388,159079,6,2,,
2,15,1509,2,388,159079,7,2,,
2,15,1509,2,388,159079,8,2,,
2,15,1509,2,388,159079,9,2,,
2,15,1509,2,388,159079,10,2,,
2,15,1509,2,388,159079,11,2,,
2,15,1509,2,388,159079,12,2,,
2,15,1509,2,388,159081,1,2,,
2,15,1509,2,388,159081,2,2,,
2,15,1509,2,388,159081,3,2,,
2,15,1509,2,388,159081,4,2,,
2,15,1509,2,388,159081,5,2,,
2,15,1509,2,388,159081,6,2,,
2,15,1509,2,388,159081,7,2,,
2,15,1509,2,388,159081,8,2,,
2,15,1509,2,388,159081,9,2,,
2,15,1509,2,388,159081,10,2,,
2,15,1509,2,388,159081,11,2,,
2,15,1509,2,388,159081,12,2,,
2,15,1509,2,388,159082,1,2,,
2,15,1509,2,388,159082,2,2,,
2,15,1509,2,388,159082,3,2,,
2,15,1509,2,388,159082,4,2,,
2,15,1509,2,388,159082,5,2,,
2,15,1509,2,388,159082,6,2,,
2,15,1509,2,388,159082,7,2,,
2,15,1509,2,388,159082,8,2,,
2,15,1509,2,388,159082,9,2,,
2,15,1509,2,388,159082,10,2,,
2,15,1509,2,388,159082,11,2,,
2,15,1509,2,388,159082,12,2,,
2,15,1509,2,388,159083,1,2,,
2,15,1509,2,388,159083,2,2,,
2,15,1509,2,388,159083,3,2,,
2,15,1509,2,388,159083,4,2,,
2,15,1509,2,388,159083,5,2,,
2,15,1509,2,388,159083,6,2,,
2,15,1509,2,388,159083,7,2,,
2,15,1509,2,388,159083,8,2,,
2,15,1509,2,388,159083,9,2,,
2,15,1509,2,388,159083,10,2,,
2,15,1509,2,388,159083,11,2,,
2,15,1509,2,388,159083,12,2,,
2,15,1510,2,838,159084,1,2,,
2,15,1510,2,838,159084,2,2,,
2,15,1510,2,838,159084,3,2,,
2,15,1510,2,838,159084,4,2,,
2,15,1510,2,838,159084,5,2,,
2,15,1510,2,838,159084,6,2,,
2,15,1510,2,838,159084,7,2,,
2,15,1510,2,838,159084,8,2,,
2,15,1510,2,838,159084,9,2,,
2,15,1510,2,838,159084,10,2,,
2,15,1510,2,838,159084,11,1,2,
2,15,1510,2,838,159084,12,2,,
2,15,1510,2,838,159085,1,2,,
2,15,1510,2,838,159085,2,2,,
2,15,1510,2,838,159085,3,2,,
2,15,1510,2,838,159085,4,2,,
2,15,1510,2,838,159085,5,2,,
2,15,1510,2,838,159085,6,2,,
2,15,1510,2,838,159085,7,2,,
2,15,1510,2,838,159085,8,2,,
2,15,1510,2,838,159085,9,2,,
2,15,1510,2,838,159085,10,2,,
2,15,1510,2,838,159085,11,2,,
2,15,1510,2,838,159085,12,2,,
2,15,1510,2,838,159086,1,2,,
2,15,1510,2,838,159086,2,2,,
2,15,1510,2,838,159086,3,2,,
2,15,1510,2,838,159086,4,2,,
2,15,1510,2,838,159086,5,2,,
2,15,1510,2,838,159086,6,2,,
2,15,1510,2,838,159086,7,2,,
2,15,1510,2,838,159086,8,2,,
2,15,1510,2,838,159086,9,2,,
2,15,1510,2,838,159086,10,2,,
2,15,1510,2,838,159086,11,2,,
2,15,1510,2,838,159086,12,2,,
2,15,1510,2,838,159087,1,2,,
2,15,1510,2,838,159087,2,2,,
2,15,1510,2,838,159087,3,2,,
2,15,1510,2,838,159087,4,2,,
2,15,1510,2,838,159087,5,2,,
2,15,1510,2,838,159087,6,2,,
2,15,1510,2,838,159087,7,2,,
2,15,1510,2,838,159087,8,2,,
2,15,1510,2,838,159087,9,2,,
2,15,1510,2,838,159087,10,2,,
2,15,1510,2,838,159087,11,2,,
2,15,1510,2,838,159087,12,2,,
2,15,1510,2,838,159088,1,2,,
2,15,1510,2,838,159088,2,2,,
2,15,1510,2,838,159088,3,2,,
2,15,1510,2,838,159088,4,2,,
2,15,1510,2,838,159088,5,2,,
2,15,1510,2,838,159088,6,2,,
2,15,1510,2,838,159088,7,2,,
2,15,1510,2,838,159088,8,2,,
2,15,1510,2,838,159088,9,2,,
2,15,1510,2,838,159088,10,2,,
2,15,1510,2,838,159088,11,2,,
2,15,1510,2,838,159088,12,2,,
2,15,1510,2,838,159089,1,2,,
2,15,1510,2,838,159089,2,2,,
2,15,1510,2,838,159089,3,2,,
2,15,1510,2,838,159089,4,2,,
2,15,1510,2,838,159089,5,2,,
2,15,1510,2,838,159089,6,2,,
2,15,1510,2,838,159089,7,2,,
2,15,1510,2,838,159089,8,2,,
2,15,1510,2,838,159089,9,2,,
2,15,1510,2,838,159089,10,2,,
2,15,1510,2,838,159089,11,1,2,
2,15,1510,2,838,159089,12,2,,
2,15,1510,2,838,159090,1,2,,
2,15,1510,2,838,159090,2,2,,
2,15,1510,2,838,159090,3,2,,
2,15,1510,2,838,159090,4,2,,
2,15,1510,2,838,159090,5,2,,
2,15,1510,2,838,159090,6,2,,
2,15,1510,2,838,159090,7,2,,
2,15,1510,2,838,159090,8,2,,
2,15,1510,2,838,159090,9,2,,
2,15,1510,2,838,159090,10,2,,
2,15,1510,2,838,159090,11,2,,
2,15,1510,2,838,159090,12,2,,
2,15,1510,2,838,159093,1,2,,
2,15,1510,2,838,159093,2,2,,
2,15,1510,2,838,159093,3,2,,
2,15,1510,2,838,159093,4,2,,
2,15,1510,2,838,159093,5,2,,
2,15,1510,2,838,159093,6,2,,
2,15,1510,2,838,159093,7,2,,
2,15,1510,2,838,159093,8,2,,
2,15,1510,2,838,159093,9,2,,
2,15,1510,2,838,159093,10,2,,
2,15,1510,2,838,159093,11,1,11,
2,15,1510,2,838,159093,12,2,,
2,15,1510,2,838,159094,1,2,,
2,15,1510,2,838,159094,2,2,,
2,15,1510,2,838,159094,3,2,,
2,15,1510,2,838,159094,4,2,,
2,15,1510,2,838,159094,5,2,,
2,15,1510,2,838,159094,6,2,,
2,15,1510,2,838,159094,7,2,,
2,15,1510,2,838,159094,8,2,,
2,15,1510,2,838,159094,9,2,,
2,15,1510,2,838,159094,10,1,11,
2,15,1510,2,838,159094,11,2,,
2,15,1510,2,838,159094,12,2,,
2,15,1510,2,838,159095,1,1,10,
2,15,1510,2,838,159095,2,2,,
2,15,1510,2,838,159095,3,2,,
2,15,1510,2,838,159095,4,2,,
2,15,1510,2,838,159095,5,2,,
2,15,1510,2,838,159095,6,2,,
2,15,1510,2,838,159095,7,2,,
2,15,1510,2,838,159095,8,2,,
2,15,1510,2,838,159095,9,2,,
2,15,1510,2,838,159095,10,2,,
2,15,1510,2,838,159095,11,2,,
2,15,1510,2,838,159095,12,2,,
2,15,1511,2,1498,159096,1,2,,
2,15,1511,2,1498,159096,2,2,,
2,15,1511,2,1498,159096,3,2,,
2,15,1511,2,1498,159096,4,2,,
2,15,1511,2,1498,159096,5,2,,
2,15,1511,2,1498,159096,6,2,,
2,15,1511,2,1498,159096,7,2,,
2,15,1511,2,1498,159096,8,2,,
2,15,1511,2,1498,159096,9,2,,
2,15,1511,2,1498,159096,10,2,,
2,15,1511,2,1498,159096,11,2,,
2,15,1511,2,1498,159096,12,2,,
2,15,1511,2,1498,159097,1,2,,
2,15,1511,2,1498,159097,2,2,,
2,15,1511,2,1498,159097,3,1,11,
2,15,1511,2,1498,159097,4,2,,
2,15,1511,2,1498,159097,5,2,,
2,15,1511,2,1498,159097,6,2,,
2,15,1511,2,1498,159097,7,2,,
2,15,1511,2,1498,159097,8,1,11,
2,15,1511,2,1498,159097,9,2,,
2,15,1511,2,1498,159097,10,2,,
2,15,1511,2,1498,159097,11,2,,
2,15,1511,2,1498,159097,12,2,,
2,15,1511,2,1498,159098,1,1,11,
2,15,1511,2,1498,159098,2,2,,
2,15,1511,2,1498,159098,3,2,,
2,15,1511,2,1498,159098,4,2,,
2,15,1511,2,1498,159098,5,2,,
2,15,1511,2,1498,159098,6,2,,
2,15,1511,2,1498,159098,7,2,,
2,15,1511,2,1498,159098,8,2,,
2,15,1511,2,1498,159098,9,2,,
2,15,1511,2,1498,159098,10,2,,
2,15,1511,2,1498,159098,11,1,11,
2,15,1511,2,1498,159098,12,2,,
2,15,1511,2,1498,159099,1,2,,
2,15,1511,2,1498,159099,2,2,,
2,15,1511,2,1498,159099,3,2,,
2,15,1511,2,1498,159099,4,2,,
2,15,1511,2,1498,159099,5,2,,
2,15,1511,2,1498,159099,6,2,,
2,15,1511,2,1498,159099,7,2,,
2,15,1511,2,1498,159099,8,2,,
2,15,1511,2,1498,159099,9,2,,
2,15,1511,2,1498,159099,10,2,,
2,15,1511,2,1498,159099,11,2,,
2,15,1511,2,1498,159099,12,2,,
2,15,1511,2,1498,159100,1,2,,
2,15,1511,2,1498,159100,2,2,,
2,15,1511,2,1498,159100,3,2,,
2,15,1511,2,1498,159100,4,2,,
2,15,1511,2,1498,159100,5,2,,
2,15,1511,2,1498,159100,6,2,,
2,15,1511,2,1498,159100,7,2,,
2,15,1511,2,1498,159100,8,2,,
2,15,1511,2,1498,159100,9,2,,
2,15,1511,2,1498,159100,10,2,,
2,15,1511,2,1498,159100,11,2,,
2,15,1511,2,1498,159100,12,2,,
2,15,1511,2,1498,159101,1,2,,
2,15,1511,2,1498,159101,2,2,,
2,15,1511,2,1498,159101,3,2,,
2,15,1511,2,1498,159101,4,2,,
2,15,1511,2,1498,159101,5,2,,
2,15,1511,2,1498,159101,6,2,,
2,15,1511,2,1498,159101,7,2,,
2,15,1511,2,1498,159101,8,2,,
2,15,1511,2,1498,159101,9,2,,
2,15,1511,2,1498,159101,10,2,,
2,15,1511,2,1498,159101,11,2,,
2,15,1511,2,1498,159101,12,2,,
2,15,1511,2,1498,159102,1,2,,
2,15,1511,2,1498,159102,2,2,,
2,15,1511,2,1498,159102,3,2,,
2,15,1511,2,1498,159102,4,2,,
2,15,1511,2,1498,159102,5,2,,
2,15,1511,2,1498,159102,6,2,,
2,15,1511,2,1498,159102,7,2,,
2,15,1511,2,1498,159102,8,2,,
2,15,1511,2,1498,159102,9,2,,
2,15,1511,2,1498,159102,10,2,,
2,15,1511,2,1498,159102,11,2,,
2,15,1511,2,1498,159102,12,2,,
2,15,1511,2,1498,159105,1,2,,
2,15,1511,2,1498,159105,2,2,,
2,15,1511,2,1498,159105,3,2,,
2,15,1511,2,1498,159105,4,2,,
2,15,1511,2,1498,159105,5,2,,
2,15,1511,2,1498,159105,6,2,,
2,15,1511,2,1498,159105,7,2,,
2,15,1511,2,1498,159105,8,2,,
2,15,1511,2,1498,159105,9,2,,
2,15,1511,2,1498,159105,10,2,,
2,15,1511,2,1498,159105,11,2,,
2,15,1511,2,1498,159105,12,2,,
2,15,1511,2,1498,159106,1,2,,
2,15,1511,2,1498,159106,2,2,,
2,15,1511,2,1498,159106,3,2,,
2,15,1511,2,1498,159106,4,2,,
2,15,1511,2,1498,159106,5,2,,
2,15,1511,2,1498,159106,6,2,,
2,15,1511,2,1498,159106,7,2,,
2,15,1511,2,1498,159106,8,2,,
2,15,1511,2,1498,159106,9,2,,
2,15,1511,2,1498,159106,10,2,,
2,15,1511,2,1498,159106,11,2,,
2,15,1511,2,1498,159106,12,2,,
2,15,1511,2,1498,159107,1,2,,
2,15,1511,2,1498,159107,2,2,,
2,15,1511,2,1498,159107,3,1,2,
2,15,1511,2,1498,159107,4,2,,
2,15,1511,2,1498,159107,5,2,,
2,15,1511,2,1498,159107,6,2,,
2,15,1511,2,1498,159107,7,2,,
2,15,1511,2,1498,159107,8,2,,
2,15,1511,2,1498,159107,9,2,,
2,15,1511,2,1498,159107,10,2,,
2,15,1511,2,1498,159107,11,2,,
2,15,1511,2,1498,159107,12,2,,
2,15,1503,2,1076,159111,1,2,,
2,15,1503,2,1076,159111,2,2,,
2,15,1503,2,1076,159111,3,2,,
2,15,1503,2,1076,159111,4,2,,
2,15,1503,2,1076,159111,5,2,,
2,15,1503,2,1076,159111,6,2,,
2,15,1503,2,1076,159111,7,2,,
2,15,1503,2,1076,159111,8,2,,
2,15,1503,2,1076,159111,9,2,,
2,15,1503,2,1076,159111,10,2,,
2,15,1503,2,1076,159111,11,2,,
2,15,1503,2,1076,159111,12,2,,
2,15,1509,2,388,159119,1,1,11,
2,15,1509,2,388,159119,2,2,,
2,15,1509,2,388,159119,3,2,,
2,15,1509,2,388,159119,4,2,,
2,15,1509,2,388,159119,5,2,,
2,15,1509,2,388,159119,6,2,,
2,15,1509,2,388,159119,7,2,,
2,15,1509,2,388,159119,8,2,,
2,15,1509,2,388,159119,9,2,,
2,15,1509,2,388,159119,10,2,,
2,15,1509,2,388,159119,11,2,,
2,15,1509,2,388,159119,12,2,,
4,16,1626,2,1546,160003,1,2,,
4,16,1626,2,1546,160003,2,2,,
4,16,1626,2,1546,160003,3,2,,
4,16,1626,2,1546,160003,4,2,,
4,16,1626,2,1546,160003,5,2,,
4,16,1626,2,1546,160003,6,2,,
4,16,1626,2,1546,160003,7,2,,
4,16,1626,2,1546,160003,8,2,,
4,16,1626,2,1546,160003,9,2,,
4,16,1626,2,1546,160003,10,2,,
4,16,1626,2,1546,160003,11,2,,
4,16,1626,2,1546,160003,12,2,,
4,16,1626,2,1546,160006,1,2,,
4,16,1626,2,1546,160006,2,2,,
4,16,1626,2,1546,160006,3,2,,
4,16,1626,2,1546,160006,4,2,,
4,16,1626,2,1546,160006,5,2,,
4,16,1626,2,1546,160006,6,2,,
4,16,1626,2,1546,160006,7,2,,
4,16,1626,2,1546,160006,8,2,,
4,16,1626,2,1546,160006,9,2,,
4,16,1626,2,1546,160006,10,2,,
4,16,1626,2,1546,160006,11,2,,
4,16,1626,2,1546,160006,12,2,,
4,16,1626,2,1546,160008,1,2,,
4,16,1626,2,1546,160008,2,2,,
4,16,1626,2,1546,160008,3,2,,
4,16,1626,2,1546,160008,4,2,,
4,16,1626,2,1546,160008,5,2,,
4,16,1626,2,1546,160008,6,2,,
4,16,1626,2,1546,160008,7,2,,
4,16,1626,2,1546,160008,8,2,,
4,16,1626,2,1546,160008,9,2,,
4,16,1626,2,1546,160008,10,2,,
4,16,1626,2,1546,160008,11,2,,
4,16,1626,2,1546,160008,12,2,,
4,16,1626,2,1546,160009,1,2,,
4,16,1626,2,1546,160009,2,2,,
4,16,1626,2,1546,160009,3,2,,
4,16,1626,2,1546,160009,4,2,,
4,16,1626,2,1546,160009,5,2,,
4,16,1626,2,1546,160009,6,2,,
4,16,1626,2,1546,160009,7,2,,
4,16,1626,2,1546,160009,8,2,,
4,16,1626,2,1546,160009,9,2,,
4,16,1626,2,1546,160009,10,2,,
4,16,1626,2,1546,160009,11,2,,
4,16,1626,2,1546,160009,12,2,,
4,16,1620,2,0,160010,1,2,,
4,16,1620,2,0,160010,2,2,,
4,16,1620,2,0,160010,3,2,,
4,16,1620,2,0,160010,4,2,,
4,16,1620,2,0,160010,5,2,,
4,16,1620,2,0,160010,6,2,,
4,16,1620,2,0,160010,7,2,,
4,16,1620,2,0,160010,8,2,,
4,16,1620,2,0,160010,9,2,,
4,16,1620,2,0,160010,10,2,,
4,16,1620,2,0,160010,11,2,,
4,16,1620,2,0,160010,12,2,,
4,16,1624,1,136,160017,1,2,,
4,16,1624,1,136,160017,2,2,,
4,16,1624,1,136,160017,3,2,,
4,16,1624,1,136,160017,4,2,,
4,16,1624,1,136,160017,5,2,,
4,16,1624,1,136,160017,6,2,,
4,16,1624,1,136,160017,7,2,,
4,16,1624,1,136,160017,8,2,,
4,16,1624,1,136,160017,9,2,,
4,16,1624,1,136,160017,10,2,,
4,16,1624,1,136,160017,11,2,,
4,16,1624,1,136,160017,12,2,,
4,16,1624,1,136,160018,1,2,,
4,16,1624,1,136,160018,2,2,,
4,16,1624,1,136,160018,3,2,,
4,16,1624,1,136,160018,4,2,,
4,16,1624,1,136,160018,5,2,,
4,16,1624,1,136,160018,6,2,,
4,16,1624,1,136,160018,7,2,,
4,16,1624,1,136,160018,8,2,,
4,16,1624,1,136,160018,9,2,,
4,16,1624,1,136,160018,10,2,,
4,16,1624,1,136,160018,11,2,,
4,16,1624,1,136,160018,12,2,,
4,16,1624,1,136,160019,1,2,,
4,16,1624,1,136,160019,2,2,,
4,16,1624,1,136,160019,3,2,,
4,16,1624,1,136,160019,4,2,,
4,16,1624,1,136,160019,5,2,,
4,16,1624,1,136,160019,6,2,,
4,16,1624,1,136,160019,7,2,,
4,16,1624,1,136,160019,8,2,,
4,16,1624,1,136,160019,9,2,,
4,16,1624,1,136,160019,10,2,,
4,16,1624,1,136,160019,11,2,,
4,16,1624,1,136,160019,12,2,,
4,16,1624,1,136,160024,1,1,5,
4,16,1624,1,136,160024,2,2,,
4,16,1624,1,136,160024,3,1,5,
4,16,1624,1,136,160024,4,2,,
4,16,1624,1,136,160024,5,2,,
4,16,1624,1,136,160024,6,2,,
4,16,1624,1,136,160024,7,2,,
4,16,1624,1,136,160024,8,2,,
4,16,1624,1,136,160024,9,2,,
4,16,1624,1,136,160024,10,2,,
4,16,1624,1,136,160024,11,1,5,
4,16,1624,1,136,160024,12,2,,
4,16,1624,1,136,160025,1,1,1,
4,16,1624,1,136,160025,2,2,,
4,16,1624,1,136,160025,3,2,,
4,16,1624,1,136,160025,4,2,,
4,16,1624,1,136,160025,5,2,,
4,16,1624,1,136,160025,6,2,,
4,16,1624,1,136,160025,7,2,,
4,16,1624,1,136,160025,8,2,,
4,16,1624,1,136,160025,9,2,,
4,16,1624,1,136,160025,10,2,,
4,16,1624,1,136,160025,11,2,,
4,16,1624,1,136,160025,12,2,,
4,16,1624,1,136,160032,1,2,,
4,16,1624,1,136,160032,2,2,,
4,16,1624,1,136,160032,3,2,,
4,16,1624,1,136,160032,4,2,,
4,16,1624,1,136,160032,5,2,,
4,16,1624,1,136,160032,6,2,,
4,16,1624,1,136,160032,7,2,,
4,16,1624,1,136,160032,8,2,,
4,16,1624,1,136,160032,9,2,,
4,16,1624,1,136,160032,10,2,,
4,16,1624,1,136,160032,11,2,,
4,16,1624,1,136,160032,12,2,,
4,16,1624,1,136,160033,1,2,,
4,16,1624,1,136,160033,2,2,,
4,16,1624,1,136,160033,3,2,,
4,16,1624,1,136,160033,4,2,,
4,16,1624,1,136,160033,5,2,,
4,16,1624,1,136,160033,6,2,,
4,16,1624,1,136,160033,7,2,,
4,16,1624,1,136,160033,8,2,,
4,16,1624,1,136,160033,9,2,,
4,16,1624,1,136,160033,10,2,,
4,16,1624,1,136,160033,11,2,,
4,16,1624,1,136,160033,12,2,,
4,16,1624,1,136,160035,1,2,,
4,16,1624,1,136,160035,2,2,,
4,16,1624,1,136,160035,3,2,,
4,16,1624,1,136,160035,4,2,,
4,16,1624,1,136,160035,5,2,,
4,16,1624,1,136,160035,6,2,,
4,16,1624,1,136,160035,7,2,,
4,16,1624,1,136,160035,8,2,,
4,16,1624,1,136,160035,9,2,,
4,16,1624,1,136,160035,10,2,,
4,16,1624,1,136,160035,11,2,,
4,16,1624,1,136,160035,12,2,,
4,16,1624,1,136,160036,1,2,,
4,16,1624,1,136,160036,2,2,,
4,16,1624,1,136,160036,3,2,,
4,16,1624,1,136,160036,4,2,,
4,16,1624,1,136,160036,5,2,,
4,16,1624,1,136,160036,6,2,,
4,16,1624,1,136,160036,7,2,,
4,16,1624,1,136,160036,8,2,,
4,16,1624,1,136,160036,9,2,,
4,16,1624,1,136,160036,10,2,,
4,16,1624,1,136,160036,11,2,,
4,16,1624,1,136,160036,12,2,,
4,16,1624,1,136,160041,1,2,,
4,16,1624,1,136,160041,2,2,,
4,16,1624,1,136,160041,3,2,,
4,16,1624,1,136,160041,4,2,,
4,16,1624,1,136,160041,5,2,,
4,16,1624,1,136,160041,6,2,,
4,16,1624,1,136,160041,7,2,,
4,16,1624,1,136,160041,8,2,,
4,16,1624,1,136,160041,9,2,,
4,16,1624,1,136,160041,10,2,,
4,16,1624,1,136,160041,11,2,,
4,16,1624,1,136,160041,12,2,,
4,16,1613,2,440,160051,1,2,,
4,16,1613,2,440,160051,2,2,,
4,16,1613,2,440,160051,3,2,,
4,16,1613,2,440,160051,4,2,,
4,16,1613,2,440,160051,5,2,,
4,16,1613,2,440,160051,6,2,,
4,16,1613,2,440,160051,7,2,,
4,16,1613,2,440,160051,8,2,,
4,16,1613,2,440,160051,9,2,,
4,16,1613,2,440,160051,10,2,,
4,16,1613,2,440,160051,11,2,,
4,16,1613,2,440,160051,12,2,,
4,16,1613,2,440,160053,1,2,,
4,16,1613,2,440,160053,2,2,,
4,16,1613,2,440,160053,3,1,1,
4,16,1613,2,440,160053,4,2,,
4,16,1613,2,440,160053,5,2,,
4,16,1613,2,440,160053,6,2,,
4,16,1613,2,440,160053,7,2,,
4,16,1613,2,440,160053,8,2,,
4,16,1613,2,440,160053,9,2,,
4,16,1613,2,440,160053,10,2,,
4,16,1613,2,440,160053,11,2,,
4,16,1613,2,440,160053,12,2,,
4,16,1613,2,440,160054,1,2,,
4,16,1613,2,440,160054,2,2,,
4,16,1613,2,440,160054,3,1,1,
4,16,1613,2,440,160054,4,2,,
4,16,1613,2,440,160054,5,2,,
4,16,1613,2,440,160054,6,2,,
