"hhid","plotid","dist_household","twi_nw","srtm_nga","srtmslp_nga"
149099,1,0.300000011920929,17,61,"1"
149101,2,0,14,71,"2"
149101,1,0,14,71,"2"
149102,3,0.100000001490116,13,71,"3"
149102,4,0.400000005960464,14,73,"2"
149105,1,1,14,62,"3"
149105,2,0.100000001490116,14,73,"2"
149107,1,0.100000001490116,15,70,"0"
149108,2,0.100000001490116,14,72,"2"
149109,1,3,14,46,"1"
149109,3,3,14,46,"1"
149110,2,2.79999995231628,15,47,"1"
149110,1,2.90000009536743,15,47,"1"
149111,2,2.59999990463257,14,49,"1"
149111,1,2.59999990463257,14,49,"1"
149112,1,0.100000001490116,13,52,"2"
149112,2,0.300000011920929,13,53,"3"
149114,3,2.29999995231628,14,48,"2"
149114,2,2.20000004768372,14,48,"1"
149115,1,1.60000002384186,14,48,"1"
149119,3,8.69999980926514,14,49,"1"
149119,2,8.69999980926514,14,49,"2"
149120,1,1.60000002384186,15,49,"0"
149120,4,1.79999995231628,16,48,"1"
149122,3,0,12,378,"8"
149122,1,0.600000023841858,12,336,"6"
149123,1,0.100000001490116,13,378,"8"
149123,2,0.100000001490116,13,378,"8"
149123,5,0,11,383,"9"
149123,4,0.100000001490116,13,377,"9"
149123,3,0.100000001490116,13,378,"8"
149125,2,0,12,402,"10"
149125,3,0.600000023841858,12,356,"8"
149125,1,0,12,400,"10"
149126,1,1.5,15,332,"4"
149126,2,1.39999997615814,15,334,"4"
149126,3,0.100000001490116,11,406,"9"
149127,3,0.699999988079071,13,349,"8"
149127,5,0.100000001490116,14,395,"8"
149127,2,0.600000023841858,12,355,"7"
149127,4,0.699999988079071,13,351,"8"
149127,1,0.100000001490116,14,397,"9"
149128,2,0.200000002980232,13,387,"9"
149128,3,0.100000001490116,12,393,"10"
149129,2,0.100000001490116,12,401,"9"
149130,2,0.100000001490116,13,410,"8"
149130,1,0.100000001490116,13,407,"8"
149132,1,0,12,411,"7"
149133,5,0.100000001490116,16,31,"0"
149133,1,0,16,31,"0"
149133,4,0,16,31,"0"
149134,5,0.699999988079071,13,52,"3"
149134,4,0,14,50,"1"
149134,7,0,14,49,"2"
149135,2,0.5,14,31,"1"
149135,1,0.5,14,32,"1"
149135,3,0,15,32,"0"
149136,1,0.100000001490116,15,33,"1"
149136,2,0.400000005960464,14,33,"1"
149136,3,0.300000011920929,15,33,"0"
149138,3,0.5,13,50,"1"
149138,2,0.5,13,50,"2"
149138,5,0.5,15,50,"1"
149138,4,0.5,13,50,"2"
149139,2,0.5,14,51,"2"
149139,4,0.400000005960464,14,50,"2"
149139,1,0,15,46,"2"
149139,3,0.5,13,52,"2"
149140,3,0.100000001490116,14,49,"2"
149140,2,0.100000001490116,14,50,"1"
149140,5,0.5,16,51,"1"
149140,4,0,13,47,"1"
149140,1,0.100000001490116,14,50,"2"
149140,6,0.300000011920929,14,50,"2"
149142,3,0.5,13,37,"3"
149142,1,0.400000005960464,14,37,"3"
149142,2,0.5,14,37,"3"
149143,7,0.400000005960464,13,52,"3"
149143,8,0.600000023841858,12,54,"3"
149143,6,0,14,50,"2"
149143,4,0.5,13,54,"3"
149143,3,0.600000023841858,13,54,"2"
149155,2,0,13,190,"6"
149155,1,0,13,190,"6"
149162,2,2.90000009536743,15,49,"0"
149162,1,2.90000009536743,14,49,"1"
150001,1,7.5,15,529,"3"
150002,1,16.2999992370605,16,469,"1"
150003,1,7.90000009536743,13,495,"4"
150003,2,6.5,13,552,"5"
150004,2,7.69999980926514,14,567,"2"
150004,1,7.59999990463257,18,567,"2"
150005,1,4,13,384,"2"
150005,2,3.90000009536743,12,387,"3"
150007,1,7.40000009536743,12,528,"4"
150012,2,0,14,290,"1"
150012,1,0.100000001490116,14,291,"2"
150012,3,0.200000002980232,13,290,"2"
150013,2,0.100000001490116,13,280,"2"
150013,1,0.200000002980232,14,282,"1"
150014,1,1.10000002384186,14,290,"1"
150014,2,1,14,288,"3"
150015,3,0.100000001490116,19,289,"1"
150015,1,0.100000001490116,14,290,"1"
150015,2,0.100000001490116,14,290,"1"
150016,1,0.100000001490116,14,279,"2"
150016,2,0.100000001490116,14,281,"2"
150017,2,0.400000005960464,15,277,"1"
150017,1,0.100000001490116,14,279,"2"
150018,2,0.200000002980232,13,282,"3"
150018,1,0.100000001490116,13,281,"2"
150019,3,8.60000038146973,16,278,"1"
150019,1,8.60000038146973,15,279,"2"
150019,2,8.69999980926514,14,281,"3"
150020,2,0.100000001490116,13,282,"2"
150020,1,0.400000005960464,15,277,"1"
150021,1,1,19,293,"1"
150021,2,1,19,293,"1"
150022,3,0.100000001490116,15,302,"1"
150022,2,0.200000002980232,15,302,"1"
150022,1,0.100000001490116,15,302,"0"
150023,1,0.600000023841858,16,303,"0"
150024,2,0.300000011920929,15,302,"2"
150024,1,0.400000005960464,16,301,"2"
150025,3,0.5,16,301,"0"
150025,2,0.5,15,301,"0"
150025,1,0.5,36,302,"0"
150026,2,1,14,294,"1"
150026,1,0.699999988079071,15,301,"1"
150027,3,0.400000005960464,36,301,"0"
150028,3,2,13,304,"3"
150028,1,0.699999988079071,14,301,"1"
150028,2,0.699999988079071,14,301,"1"
150029,1,1,14,294,"1"
150029,2,0.5,15,301,"0"
150030,2,0.300000011920929,15,302,"2"
150030,1,0.899999976158142,13,292,"2"
150062,1,0.899999976158142,16,502,"2"
150063,1,4.09999990463257,15,415,"2"
150063,2,3.90000009536743,13,419,"2"
150064,2,0.899999976158142,14,505,"2"
150064,3,4.30000019073486,13,413,"2"
150064,1,3.29999995231628,13,555,"3"
150065,1,3.70000004768372,14,546,"4"
150065,2,3.70000004768372,13,550,"4"
150066,1,0.600000023841858,13,501,"2"
150066,2,0.899999976158142,13,507,"2"
150066,3,0.699999988079071,14,503,"2"
150067,1,4,13,417,"2"
150067,2,4.19999980926514,15,413,"3"
150068,2,3.20000004768372,15,556,"1"
150068,1,3.09999990463257,13,555,"4"
150069,2,4.40000009536743,13,412,"3"
150069,3,0.699999988079071,13,504,"3"
150069,1,0.800000011920929,13,507,"2"
150070,2,0.800000011920929,13,503,"2"
150070,1,3.20000004768372,14,549,"3"
150071,4,0.200000002980232,13,334,"2"
150071,2,0.300000011920929,14,335,"1"
150079,2,13.6999998092651,15,483,"1"
159001,1,0.800000011920929,14,276,"1"
159001,2,1,15,274,"2"
159002,1,0.100000001490116,19,285,"1"
159002,2,0.400000005960464,16,275,"1"
159003,2,1.39999997615814,14,279,"3"
159003,1,1.39999997615814,14,279,"2"
159003,3,0.400000005960464,13,280,"2"
159004,2,1.39999997615814,14,280,"3"
159004,1,1.29999995231628,13,280,"1"
159005,2,1.10000002384186,13,275,"2"
159005,1,0.100000001490116,13,283,"4"
159006,2,0.699999988079071,12,280,"7"
159006,1,0.600000023841858,12,282,"7"
159006,3,0.600000023841858,24,273,"0"
159007,1,0.400000005960464,16,275,"1"
159007,2,0.400000005960464,16,275,"2"
159010,2,0.5,22,275,"0"
159010,1,0.100000001490116,13,289,"5"
159011,1,0,14,291,"2"
159012,1,1.29999995231628,13,274,"2"
159012,3,0.5,16,274,"1"
159012,2,1.29999995231628,13,274,"2"
159013,3,0.699999988079071,14,423,"1"
159013,2,0.699999988079071,15,423,"1"
159013,1,0.800000011920929,15,422,"1"
159014,2,0.800000011920929,14,422,"1"
159014,1,0.300000011920929,13,424,"2"
159015,3,1,15,418,"2"
159015,2,1.20000004768372,13,415,"1"
159015,1,0.899999976158142,13,421,"2"
159016,2,0.699999988079071,16,421,"1"
159016,1,0.800000011920929,15,421,"2"
159016,3,2.20000004768372,13,441,"2"
159017,1,0.400000005960464,13,425,"1"
159017,3,0.600000023841858,15,425,"1"
159017,2,0.400000005960464,14,426,"1"
159018,1,0.600000023841858,16,422,"1"
159018,3,0.100000001490116,13,424,"2"
159018,2,0.600000023841858,16,422,"1"
159019,1,0.600000023841858,14,423,"2"
159019,2,0.600000023841858,16,424,"1"
159019,3,0.5,14,427,"1"
159021,2,0.400000005960464,14,423,"2"
159021,1,0.600000023841858,15,423,"2"
159021,3,0.5,14,425,"1"
159022,3,0.699999988079071,15,422,"2"
159022,2,0.699999988079071,15,422,"2"
159022,1,0.699999988079071,15,422,"2"
159023,3,0.5,14,427,"1"
159023,1,0.600000023841858,13,425,"1"
159023,2,0.699999988079071,15,422,"2"
159025,2,3.29999995231628,14,482,"1"
159025,1,3.40000009536743,13,482,"2"
159026,2,0.600000023841858,16,485,"3"
159026,1,3.20000004768372,13,479,"3"
159027,2,5.19999980926514,15,479,"4"
159027,1,0.300000011920929,17,486,"1"
159028,1,0,13,485,"3"
159029,3,0,13,488,"3"
159032,2,0.300000011920929,12,489,"3"
159032,1,0.300000011920929,13,488,"2"
159033,2,0.400000005960464,13,489,"2"
159033,3,0.400000005960464,13,488,"2"
159033,1,0.5,16,490,"3"
159034,2,3.59999990463257,14,485,"2"
159034,1,3.5,16,483,"2"
159034,3,5.40000009536743,16,476,"2"
159035,1,0.699999988079071,12,489,"4"
159037,1,13.6000003814697,17,661,"3"
159038,1,14.6999998092651,14,666,"2"
159049,1,7.30000019073486,13,496,"4"
159050,1,6.30000019073486,18,567,"2"
159053,1,15.6999998092651,16,474,"1"
159053,2,10.8000001907349,20,627,"2"
159055,1,15.6999998092651,16,473,"1"
159056,1,15.6000003814697,16,473,"2"
159057,1,15.6999998092651,15,473,"1"
159065,1,8.89999961853027,13,358,"1"
159065,3,8.30000019073486,14,363,"2"
159065,2,9,13,357,"2"
159068,1,8.39999961853027,13,364,"2"
159072,2,1.79999995231628,18,267,"1"
159072,1,2.09999990463257,14,269,"0"
159073,1,2.09999990463257,14,269,"1"
159074,1,2.09999990463257,15,269,"0"
159074,2,2.79999995231628,14,269,"1"
159076,1,3.09999990463257,14,271,"1"
159076,2,2.90000009536743,14,271,"1"
159078,3,2.20000004768372,14,268,"1"
159078,1,3.09999990463257,14,271,"1"
159078,2,2.09999990463257,15,269,"0"
159079,1,3,14,272,"1"
159081,1,1.79999995231628,18,267,"1"
159081,2,1.79999995231628,18,267,"1"
159082,2,2.29999995231628,15,268,"1"
159082,3,2.70000004768372,14,269,"1"
159082,1,2.09999990463257,14,269,"0"
159083,1,2.09999990463257,14,269,"0"
159083,2,2.09999990463257,15,268,"1"
159084,1,0.100000001490116,14,352,"7"
159085,4,0.400000005960464,13,360,"9"
159085,3,0.800000011920929,13,355,"7"
159085,2,0.899999976158142,12,359,"8"
159085,1,0.899999976158142,13,357,"7"
159086,3,0.200000002980232,14,347,"6"
159086,1,0.100000001490116,14,357,"6"
159086,2,0.400000005960464,16,339,"3"
159087,2,0.400000005960464,15,341,"3"
159087,3,0.200000002980232,14,348,"6"
159087,1,0.5,13,340,"3"
159088,1,0.400000005960464,13,366,"13"
159088,3,1.10000002384186,15,343,"2"
159088,2,0.800000011920929,16,344,"4"
159089,1,0.5,13,350,"5"
159089,2,0.600000023841858,13,349,"4"
159090,1,0.300000011920929,13,366,"12"
159090,2,0.699999988079071,16,344,"4"
159093,5,0.100000001490116,12,391,"23"
159094,1,1.70000004768372,13,352,"3"
159094,2,0.899999976158142,12,348,"4"
159094,7,0,13,360,"9"
159094,3,1.70000004768372,13,349,"2"
159095,1,1.39999997615814,14,350,"4"
159096,3,0.100000001490116,14,340,"2"
159096,2,0.300000011920929,13,338,"3"
159096,1,2.70000004768372,20,342,"1"
159097,3,0.200000002980232,13,338,"3"
159097,2,1.20000004768372,13,340,"1"
159097,1,0.899999976158142,13,338,"2"
159098,2,0.300000011920929,14,338,"2"
159098,1,0.600000023841858,15,330,"2"
159099,3,3.09999990463257,18,344,"1"
159099,1,0.100000001490116,15,341,"1"
159099,2,3,15,344,"1"
159100,2,0.100000001490116,14,339,"1"
159100,3,0.200000002980232,36,339,"1"
159100,1,0.200000002980232,13,339,"1"
159101,3,0.800000011920929,15,336,"2"
159101,2,0.600000023841858,13,333,"3"
159101,1,0.899999976158142,13,339,"2"
159102,1,0.200000002980232,14,337,"2"
159102,2,0.300000011920929,13,338,"1"
159105,2,0.100000001490116,13,342,"2"
159105,1,0.100000001490116,15,342,"2"
159106,1,0.699999988079071,13,334,"3"
159106,3,0.800000011920929,14,338,"2"
159106,2,0.699999988079071,15,336,"2"
159107,2,26.2999992370605,16,490,"3"
159107,1,0,13,340,"2"
159111,2,3.5,14,481,"2"
159111,3,5.30000019073486,16,477,"4"
159111,1,3.59999990463257,13,484,"2"
159119,1,2.90000009536743,14,269,"2"
160003,1,0,14,90,"3"
160006,1,0.600000023841858,16,87,"1"
160008,1,0.400000005960464,14,87,"3"
160009,1,0.600000023841858,12,86,"4"
160010,2,0,14,176,"3"
160010,3,0.200000002980232,12,177,"5"
160010,1,0,14,176,"3"
160017,1,0,22,140,"1"
160017,2,0,22,140,"1"
160017,3,0,22,140,"1"
160017,4,0,13,141,"2"
160018,2,0.400000005960464,13,139,"5"
160018,1,0.5,13,141,"4"
160019,1,0,15,140,"2"
160019,3,0.100000001490116,19,141,"2"
160019,2,0,15,141,"2"
160024,2,0.5,15,142,"2"
160024,3,0.5,15,141,"2"
160024,1,0,16,138,"3"
160025,3,0.600000023841858,13,143,"2"
160025,2,0,16,141,"3"
160032,1,0,13,140,"3"
160032,2,0.100000001490116,13,140,"2"
160033,1,0.100000001490116,13,141,"3"
160033,2,0,17,142,"3"
160035,1,0,13,140,"3"
160036,1,0,15,140,"2"
160036,3,0.100000001490116,21,139,"2"
160036,2,0,13,141,"2"
160041,1,0.100000001490116,17,140,"2"
160041,2,0,17,141,"3"
160051,1,0,13,167,"2"
160051,2,0.200000002980232,13,166,"2"
160053,1,0,13,166,"3"
160054,1,0,14,167,"1"
160054,3,0.400000005960464,13,163,"2"
160055,1,0,17,164,"1"
160055,3,0.200000002980232,15,159,"2"
160055,2,0,17,163,"1"
160056,2,0,16,166,"2"
160056,1,0,16,166,"1"
160057,1,0,13,167,"1"
160058,2,0,14,167,"1"
160058,3,0,16,166,"2"
160058,1,0,16,166,"2"
160059,1,0,13,167,"2"
160060,2,0,17,164,"1"
160060,1,0,17,163,"1"
160144,4,0.200000002980232,14,249,"4"
160144,3,0.699999988079071,12,240,"4"
160144,2,0.300000011920929,15,241,"3"
160144,1,0,13,251,"3"
160144,5,0.100000001490116,14,249,"3"
160145,4,0,13,254,"1"
160145,5,0,13,254,"1"
160146,2,0,14,245,"3"
160146,1,0,17,244,"2"
160146,8,0,17,244,"2"
160147,2,0,16,246,"3"
160147,7,0,16,245,"3"
160147,3,0.200000002980232,12,243,"3"
160150,1,0.100000001490116,16,246,"4"
160150,6,0.200000002980232,14,244,"3"
160150,4,0.600000023841858,12,238,"4"
160150,7,0,16,247,"5"
160150,5,0.400000005960464,12,241,"4"
160150,3,0.600000023841858,12,241,"3"
160150,9,0,16,248,"4"
160151,7,0,13,244,"1"
160151,5,0.300000011920929,13,249,"5"
160151,9,0.200000002980232,14,247,"3"
160151,4,0.400000005960464,15,242,"2"
160151,3,0,17,243,"2"
160152,2,0.400000005960464,13,243,"3"
160152,1,0,16,250,"3"
160153,3,0.600000023841858,14,232,"2"
160153,1,0,12,248,"4"
169001,2,0.100000001490116,14,106,"2"
169001,1,0.100000001490116,14,107,"2"
169002,2,0.100000001490116,14,107,"2"
169002,1,0.300000011920929,12,105,"4"
169003,1,0.5,14,101,"1"
169003,2,0.400000005960464,14,102,"2"
169004,2,0,14,105,"1"
169004,1,1.5,15,94,"3"
169007,1,0.300000011920929,14,101,"1"
169008,1,0.200000002980232,14,102,"2"
169008,2,0.200000002980232,13,104,"3"
169009,1,0.699999988079071,13,109,"2"
169009,2,0.200000002980232,15,105,"4"
169010,1,0,13,108,"1"
169010,2,0.200000002980232,13,102,"2"
169011,2,0.300000011920929,13,104,"2"
169011,1,0.100000001490116,14,106,"2"
169012,2,1.60000002384186,17,106,"1"
169012,1,0.400000005960464,13,103,"3"
169013,1,0.100000001490116,13,158,"4"
169013,2,0.100000001490116,15,158,"4"
169014,2,0.200000002980232,11,143,"11"
169014,1,0.100000001490116,12,155,"5"
169016,2,0.100000001490116,13,129,"10"
169016,1,0,12,148,"9"
169016,4,0.100000001490116,11,151,"8"
169017,2,0.200000002980232,13,133,"10"
169017,1,0.200000002980232,13,134,"11"
169018,2,0.100000001490116,11,151,"8"
169020,2,0.100000001490116,12,152,"9"
169020,1,0.200000002980232,12,146,"9"
169021,2,0.100000001490116,13,154,"6"
169021,1,0.600000023841858,13,171,"2"
169021,3,0,13,154,"6"
169022,2,0,12,156,"5"
169022,3,0.300000011920929,15,134,"9"
169022,1,0.200000002980232,12,143,"10"
169024,4,0.200000002980232,13,159,"3"
169024,1,0,13,147,"10"
169026,2,0.100000001490116,13,151,"3"
169026,1,0.100000001490116,14,143,"3"
169027,1,0,13,144,"2"
169027,2,0.5,11,128,"8"
169028,1,0.100000001490116,12,143,"4"
169028,3,0.100000001490116,12,142,"4"
169028,2,0.100000001490116,13,144,"4"
169030,3,0.800000011920929,19,147,"2"
169030,1,0.100000001490116,14,136,"4"
169030,2,0.200000002980232,12,148,"4"
169033,3,0.600000023841858,14,133,"1"
169033,1,0,13,150,"3"
169033,2,0.200000002980232,14,143,"3"
169035,3,0,14,145,"4"
169035,4,0.200000002980232,13,146,"4"
169036,2,0.300000011920929,13,141,"5"
169036,1,0.300000011920929,12,139,"5"
169036,3,0,14,145,"4"
169038,1,2.5,18,94,"3"
169038,4,1.89999997615814,14,113,"2"
169038,5,0.400000005960464,36,114,"0"
169040,1,0.200000002980232,14,117,"3"
169041,2,0.800000011920929,36,114,"0"
169041,1,0.100000001490116,12,122,"4"
169042,3,0.800000011920929,36,114,"0"
169042,2,1.89999997615814,16,115,"1"
169042,5,0.800000011920929,36,114,"0"
169043,2,1.89999997615814,16,115,"1"
169043,3,0.899999976158142,15,117,"1"
169043,1,1.89999997615814,16,115,"1"
169044,1,0,13,119,"2"
169045,4,2,13,113,"2"
169045,2,0.300000011920929,15,117,"2"
169045,1,0.5,36,114,"0"
169046,1,2.09999990463257,15,99,"4"
169046,2,1.89999997615814,14,113,"2"
169047,1,0.600000023841858,14,117,"1"
169047,2,1.60000002384186,14,117,"1"
169048,1,0.400000005960464,20,114,"1"
169048,2,3.20000004768372,18,113,"1"
169049,3,0.100000001490116,14,165,"3"
169049,2,0.200000002980232,14,166,"1"
169050,5,0,13,169,"2"
169050,6,0,13,169,"2"
169050,1,0.100000001490116,15,164,"1"
169051,1,0,14,166,"3"
169051,4,0.400000005960464,13,138,"9"
169051,3,0.100000001490116,13,168,"5"
169054,4,0.300000011920929,14,166,"0"
169054,2,0.100000001490116,13,169,"3"
169054,6,0,14,164,"3"
169054,5,0.200000002980232,13,165,"5"
169056,2,0,13,169,"2"
169056,1,0,13,169,"2"
169057,1,0,13,169,"2"
169057,3,0.100000001490116,13,169,"3"
169057,2,1.20000004768372,12,111,"11"
169058,5,0,13,168,"3"
169058,1,1.10000002384186,12,112,"11"
169058,2,0.100000001490116,13,169,"3"
169059,1,0,13,168,"3"
169059,2,1.20000004768372,13,107,"9"
169059,5,0.200000002980232,13,169,"2"
169060,2,1.20000004768372,13,104,"9"
169060,1,0.100000001490116,12,160,"12"
169061,3,0.300000011920929,12,171,"6"
169061,1,0.300000011920929,12,143,"12"
169061,4,0.300000011920929,12,171,"6"
169061,2,0,11,136,"12"
169063,1,0.100000001490116,12,144,"11"
169065,3,0.400000005960464,12,128,"9"
169065,2,0,11,149,"13"
169065,1,0.400000005960464,11,132,"9"
169066,1,0.5,12,130,"9"
169066,2,0.400000005960464,12,150,"13"
169067,2,0.300000011920929,12,144,"12"
169067,1,0.200000002980232,12,141,"11"
169067,3,0.200000002980232,12,157,"12"
169068,1,0.5,17,171,"1"
169068,3,0.300000011920929,13,171,"2"
169068,4,0.400000005960464,16,171,"1"
169069,1,0.100000001490116,11,169,"8"
169069,2,0.100000001490116,13,174,"4"
169071,3,0.300000011920929,13,172,"2"
169071,2,0.400000005960464,14,170,"2"
169071,1,0.200000002980232,17,168,"1"
169072,1,0.200000002980232,12,170,"8"
169072,3,0.300000011920929,17,168,"1"
169072,2,0.300000011920929,14,168,"3"
169073,3,0.100000001490116,16,160,"1"
169075,1,0,16,158,"1"
169075,2,0.400000005960464,14,160,"3"
169076,3,0.100000001490116,14,160,"2"
169076,1,0.200000002980232,16,160,"1"
169076,8,0.200000002980232,16,160,"1"
169076,4,0,14,160,"2"
169076,2,0,14,160,"2"
169077,3,0.300000011920929,14,161,"2"
169077,2,0,13,159,"2"
169078,1,0,15,158,"1"
169079,2,0.200000002980232,13,160,"1"
169080,1,0.100000001490116,13,159,"1"
169080,2,0.100000001490116,13,160,"2"
169080,4,0.200000002980232,18,158,"1"
169083,1,1,16,153,"1"
169083,3,1,16,153,"1"
169083,2,1,16,153,"1"
169084,1,0,14,161,"1"
169084,2,0,14,161,"1"
169085,1,0,24,129,"0"
169088,3,1.39999997615814,14,131,"4"
169088,1,1.39999997615814,15,130,"3"
169088,2,1.39999997615814,15,130,"3"
169089,1,0,14,133,"5"
169089,4,0.300000011920929,14,131,"1"
169092,2,0,13,134,"5"
169092,1,0,13,134,"5"
169095,1,2.09999990463257,14,143,"4"
169096,2,0,13,130,"2"
169096,1,0.300000011920929,36,129,"0"
169097,3,0.200000002980232,14,183,"3"
169097,2,0.100000001490116,12,183,"4"
169099,3,0,12,179,"4"
169099,4,0.200000002980232,13,181,"3"
169099,5,0,12,179,"4"
169101,1,0,13,183,"3"
169103,4,0.100000001490116,17,179,"2"
169103,3,0.100000001490116,17,179,"2"
169103,1,0.200000002980232,14,181,"3"
169105,2,0.100000001490116,13,178,"2"
169105,1,0,14,180,"3"
169106,1,0.200000002980232,12,185,"3"
169107,1,0.200000002980232,13,184,"3"
169107,2,0.100000001490116,13,183,"4"
169109,3,0.5,15,144,"6"
169109,2,0.200000002980232,15,151,"4"
169109,1,0.200000002980232,13,162,"9"
169109,5,0,12,161,"8"
169109,4,0.400000005960464,13,143,"4"
169111,1,0.100000001490116,15,152,"5"
169112,1,0.200000002980232,13,147,"4"
169112,2,0.200000002980232,12,146,"5"
169112,4,0,15,151,"5"
169112,3,0.400000005960464,14,149,"8"
169113,5,0.600000023841858,14,141,"6"
169113,2,0.300000011920929,15,142,"4"
169113,1,0,15,149,"5"
169113,3,0.300000011920929,13,168,"7"
169114,3,0.200000002980232,14,159,"7"
169114,1,0.300000011920929,12,165,"8"
169114,2,0.100000001490116,12,156,"6"
169114,4,0.100000001490116,13,149,"4"
169115,1,0.600000023841858,11,158,"12"
169115,2,0.200000002980232,13,148,"4"
169116,4,0.100000001490116,12,146,"5"
169116,1,0.200000002980232,12,145,"5"
169116,5,0.300000011920929,12,149,"7"
169116,6,0.200000002980232,12,146,"8"
169117,2,0.100000001490116,12,150,"5"
169117,1,0.100000001490116,15,148,"5"
169119,2,0.200000002980232,13,143,"4"
169119,4,0.300000011920929,15,135,"8"
169119,1,0.300000011920929,15,156,"7"
169119,3,0.200000002980232,14,138,"6"
169120,2,0.100000001490116,12,143,"5"
169120,1,0.200000002980232,15,139,"6"
169121,1,0.400000005960464,22,101,"1"
169121,7,1.29999995231628,13,104,"3"
169121,3,0.300000011920929,14,102,"1"
169122,2,0.100000001490116,24,100,"1"
169122,1,0,15,100,"1"
169124,1,0.600000023841858,15,100,"2"
169125,1,0,25,101,"1"
169126,1,0.200000002980232,25,100,"1"
169126,2,1,15,100,"2"
169127,1,0.200000002980232,24,100,"1"
169128,2,0.300000011920929,23,101,"2"
169128,1,0.100000001490116,16,101,"1"
169129,1,0,16,101,"1"
169129,2,0,16,101,"1"
169130,1,0.100000001490116,17,100,"2"
169130,2,0.200000002980232,13,103,"3"
169131,3,0.200000002980232,24,101,"2"
169131,1,1.20000004768372,15,101,"2"
169131,2,0,16,101,"1"
169133,2,0.5,17,139,"2"
169133,3,1.39999997615814,21,137,"1"
169133,4,2.5,13,140,"3"
169133,1,0.400000005960464,14,139,"1"
169134,3,0.100000001490116,14,139,"1"
169134,2,0,17,139,"1"
169136,6,0,13,140,"2"
169136,2,0.100000001490116,17,139,"2"
169136,5,0,14,140,"2"
169137,1,0,14,139,"2"
169137,2,0.800000011920929,11,116,"10"
169138,3,0.300000011920929,13,139,"1"
169138,1,0.300000011920929,13,139,"1"
169141,3,0.200000002980232,15,139,"1"
169141,2,0.899999976158142,21,134,"0"
169141,1,0.100000001490116,17,137,"1"
169142,3,0,13,137,"1"
169142,1,0.300000011920929,17,137,"1"
169142,2,0.200000002980232,17,137,"1"
169144,4,0,14,139,"1"
169144,3,1.29999995231628,12,87,"6"
169160,3,0.100000001490116,13,136,"10"
169160,1,0.200000002980232,12,155,"6"
169160,2,0.100000001490116,12,140,"10"
169166,2,0,14,165,"3"
169166,6,0.200000002980232,12,163,"11"
169166,3,0.200000002980232,13,168,"6"
169166,1,0,14,165,"3"
169170,1,0.699999988079071,17,155,"1"
169170,2,0.100000001490116,13,160,"2"
169171,1,0.300000011920929,15,137,"4"
169171,2,0.200000002980232,36,129,"0"
169172,2,0,14,133,"4"
169172,1,0,14,130,"3"
169202,1,0.300000011920929,13,130,"2"
169202,2,0,14,136,"4"
170041,4,0.300000011920929,15,369,"1"
170041,2,0.100000001490116,14,369,"1"
170041,3,0.200000002980232,15,370,"1"
170042,1,0.699999988079071,15,368,"0"
170042,2,0.100000001490116,14,368,"1"
170043,3,0.200000002980232,14,370,"1"
170043,2,0.200000002980232,15,370,"1"
170044,2,0.200000002980232,15,371,"1"
170045,1,0.200000002980232,14,370,"1"
170046,2,0.400000005960464,15,369,"1"
170047,2,0.800000011920929,36,368,"0"
170048,3,0.5,15,369,"1"
170048,2,0.300000011920929,15,369,"1"
170048,1,0.300000011920929,16,368,"1"
170049,3,1.29999995231628,14,369,"1"
170049,4,1.20000004768372,14,369,"1"
170050,1,0.899999976158142,15,369,"1"
170050,2,1.5,20,368,"1"
170081,2,0.5,13,369,"2"
170082,2,0.5,13,370,"2"
170083,2,0.5,13,371,"2"
170084,1,0.5,13,372,"2"
170085,1,0.600000023841858,36,367,"0"
170085,2,0.5,15,368,"1"
170087,2,0.699999988079071,16,367,"1"
170087,1,1,15,367,"1"
170088,5,1.39999997615814,36,367,"0"
170088,3,0.200000002980232,13,368,"3"
170088,7,0.899999976158142,36,367,"0"
170088,4,1.20000004768372,36,367,"0"
170088,6,1.10000002384186,15,367,"0"
170088,2,0.300000011920929,13,373,"3"
170089,2,0.699999988079071,19,367,"0"
170089,3,0.200000002980232,13,371,"3"
170089,4,1.29999995231628,36,367,"0"
170090,2,0.100000001490116,13,371,"2"
170090,5,0.200000002980232,15,372,"2"
170090,3,0.200000002980232,15,371,"2"
170090,6,0.200000002980232,13,369,"2"
170090,4,0.200000002980232,15,372,"1"
179001,4,0.5,15,355,"1"
179001,3,2.20000004768372,15,356,"0"
179002,2,1,36,357,"0"
179002,4,2.70000004768372,15,357,"1"
179002,5,0.5,15,355,"0"
179003,2,1.79999995231628,15,356,"1"
179004,2,1.79999995231628,16,355,"1"
179005,2,0.300000011920929,16,355,"1"
179006,2,2.59999990463257,14,356,"1"
179006,1,2,15,355,"0"
179008,1,1.5,14,356,"1"
179008,3,2.20000004768372,14,355,"1"
179008,4,1.70000004768372,14,356,"1"
179008,2,2,15,355,"1"
179010,1,0.400000005960464,13,359,"3"
179011,3,0.200000002980232,14,358,"2"
179011,2,0.600000023841858,15,355,"0"
179011,1,1.29999995231628,15,357,"1"
179012,2,0.699999988079071,15,356,"2"
179012,4,1.29999995231628,14,356,"1"
179012,3,1.10000002384186,14,356,"1"
179012,1,0.200000002980232,15,358,"1"
179013,5,1.10000002384186,14,372,"2"
179013,4,0.600000023841858,14,374,"1"
179013,6,1.70000004768372,17,372,"1"
179013,3,1.5,14,372,"1"
179013,2,1.5,14,372,"1"
179013,7,1.10000002384186,14,372,"2"
