"zone","state","lga","sector","ea","cluster_id","amenities_cd","c5q1"
2,2,205,2,712,"205-712",512,5
2,2,205,2,712,"205-712",513,1
2,2,205,2,712,"205-712",514,3
2,2,205,2,712,"205-712",516,5
2,2,205,2,712,"205-712",517,5
2,2,205,2,712,"205-712",518,5
2,2,205,2,712,"205-712",519,4
2,2,205,2,712,"205-712",520,4
2,2,205,2,712,"205-712",522,2
2,2,205,2,712,"205-712",523,2
2,2,205,2,712,"205-712",524,5
2,2,205,2,712,"205-712",525,2
2,2,205,2,712,"205-712",526,2
2,2,205,2,712,"205-712",527,2
2,2,205,2,712,"205-712",528,2
2,2,205,2,712,"205-712",529,3
2,2,205,2,712,"205-712",530,3
2,2,205,2,712,"205-712",531,3
2,2,205,2,712,"205-712",532,4
2,2,205,2,712,"205-712",533,1
2,2,205,2,712,"205-712",534,3
2,2,207,2,1302,"207-1302",501,5
2,2,207,2,1302,"207-1302",502,5
2,2,207,2,1302,"207-1302",503,3
2,2,207,2,1302,"207-1302",505,3
2,2,207,2,1302,"207-1302",506,3
2,2,207,2,1302,"207-1302",507,1
2,2,207,2,1302,"207-1302",508,1
2,2,207,2,1302,"207-1302",509,1
2,2,207,2,1302,"207-1302",510,3
2,2,207,2,1302,"207-1302",512,5
2,2,207,2,1302,"207-1302",513,5
2,2,207,2,1302,"207-1302",514,5
2,2,207,2,1302,"207-1302",516,5
2,2,207,2,1302,"207-1302",517,5
2,2,207,2,1302,"207-1302",518,5
2,2,207,2,1302,"207-1302",519,5
2,2,207,2,1302,"207-1302",520,5
2,2,207,2,1302,"207-1302",522,1
2,2,207,2,1302,"207-1302",523,2
2,2,207,2,1302,"207-1302",524,3
2,2,207,2,1302,"207-1302",525,1
2,2,207,2,1302,"207-1302",526,4
2,2,207,2,1302,"207-1302",527,4
2,2,207,2,1302,"207-1302",528,4
2,2,207,2,1302,"207-1302",529,3
2,2,207,2,1302,"207-1302",530,3
2,2,207,2,1302,"207-1302",531,2
2,2,207,2,1302,"207-1302",532,3
2,2,207,2,1302,"207-1302",533,1
2,2,207,2,1302,"207-1302",534,3
2,2,207,2,158,"207-158",501,1
2,2,207,2,158,"207-158",502,3
2,2,207,2,158,"207-158",503,3
2,2,207,2,158,"207-158",505,5
2,2,207,2,158,"207-158",506,6
2,2,207,2,158,"207-158",507,1
2,2,207,2,158,"207-158",508,1
2,2,207,2,158,"207-158",509,1
2,2,207,2,158,"207-158",510,4
2,2,207,2,158,"207-158",512,5
2,2,207,2,158,"207-158",513,1
2,2,207,2,158,"207-158",514,1
2,2,207,2,158,"207-158",516,3
2,2,207,2,158,"207-158",517,2
2,2,207,2,158,"207-158",518,2
2,2,207,2,158,"207-158",519,2
2,2,207,2,158,"207-158",520,3
2,2,207,2,158,"207-158",522,5
2,2,207,2,158,"207-158",523,5
2,2,207,2,158,"207-158",524,1
2,2,207,2,158,"207-158",525,1
2,2,207,2,158,"207-158",526,1
2,2,207,2,158,"207-158",527,4
2,2,207,2,158,"207-158",528,5
2,2,207,2,158,"207-158",529,3
2,2,207,2,158,"207-158",530,2
2,2,207,2,158,"207-158",531,2
2,2,207,2,158,"207-158",532,5
2,2,207,2,158,"207-158",533,1
2,2,207,2,158,"207-158",534,3
2,2,208,2,300,"208-300",501,3
2,2,208,2,300,"208-300",502,4
2,2,208,2,300,"208-300",503,3
2,2,208,2,300,"208-300",505,2
2,2,208,2,300,"208-300",506,4
2,2,208,2,300,"208-300",507,6
2,2,208,2,300,"208-300",508,6
2,2,208,2,300,"208-300",509,6
2,2,208,2,300,"208-300",510,4
2,2,208,2,300,"208-300",512,5
2,2,208,2,300,"208-300",513,5
2,2,208,2,300,"208-300",514,5
2,2,208,2,300,"208-300",516,4
2,2,208,2,300,"208-300",517,4
2,2,208,2,300,"208-300",518,4
2,2,208,2,300,"208-300",519,4
2,2,208,2,300,"208-300",520,4
2,2,208,2,300,"208-300",522,3
2,2,208,2,300,"208-300",523,6
2,2,208,2,300,"208-300",524,3
2,2,208,2,300,"208-300",525,3
2,2,208,2,300,"208-300",526,6
2,2,208,2,300,"208-300",527,2
2,2,208,2,300,"208-300",528,6
2,2,208,2,300,"208-300",529,4
2,2,208,2,300,"208-300",530,5
2,2,208,2,300,"208-300",531,4
2,2,208,2,300,"208-300",532,4
2,2,208,2,300,"208-300",533,3
2,2,208,2,300,"208-300",534,4
2,2,209,2,10,"209-10",501,2
2,2,209,2,10,"209-10",502,5
2,2,209,2,10,"209-10",503,5
2,2,209,2,10,"209-10",505,2
2,2,209,2,10,"209-10",506,2
2,2,209,2,10,"209-10",507,6
2,2,209,2,10,"209-10",508,2
2,2,209,2,10,"209-10",509,2
2,2,209,2,10,"209-10",510,5
2,2,209,2,10,"209-10",512,5
2,2,209,2,10,"209-10",513,3
2,2,209,2,10,"209-10",514,5
2,2,209,2,10,"209-10",516,5
2,2,209,2,10,"209-10",517,5
2,2,209,2,10,"209-10",518,4
2,2,209,2,10,"209-10",519,4
2,2,209,2,10,"209-10",520,5
2,2,209,2,10,"209-10",522,2
2,2,209,2,10,"209-10",523,3
2,2,209,2,10,"209-10",524,3
2,2,209,2,10,"209-10",525,2
2,2,209,2,10,"209-10",526,2
2,2,209,2,10,"209-10",527,2
2,2,209,2,10,"209-10",528,5
2,2,209,2,10,"209-10",529,2
2,2,209,2,10,"209-10",530,2
2,2,209,2,10,"209-10",531,2
2,2,209,2,10,"209-10",532,2
2,2,209,2,10,"209-10",533,4
2,2,209,2,10,"209-10",534,5
2,2,209,2,1040,"209-1040",501,5
2,2,209,2,1040,"209-1040",502,5
2,2,209,2,1040,"209-1040",503,5
2,2,209,2,1040,"209-1040",505,4
2,2,209,2,1040,"209-1040",506,4
2,2,209,2,1040,"209-1040",507,5
2,2,209,2,1040,"209-1040",508,2
2,2,209,2,1040,"209-1040",509,2
2,2,209,2,1040,"209-1040",510,4
2,2,209,2,1040,"209-1040",512,5
2,2,209,2,1040,"209-1040",513,4
2,2,209,2,1040,"209-1040",514,5
2,2,209,2,1040,"209-1040",516,5
2,2,209,2,1040,"209-1040",517,5
2,2,209,2,1040,"209-1040",518,5
2,2,209,2,1040,"209-1040",519,4
2,2,209,2,1040,"209-1040",520,4
2,2,209,2,1040,"209-1040",522,5
2,2,209,2,1040,"209-1040",523,5
2,2,209,2,1040,"209-1040",524,4
2,2,209,2,1040,"209-1040",525,4
2,2,209,2,1040,"209-1040",526,3
2,2,209,2,1040,"209-1040",527,5
2,2,209,2,1040,"209-1040",528,2
2,2,209,2,1040,"209-1040",529,4
2,2,209,2,1040,"209-1040",530,4
2,2,209,2,1040,"209-1040",531,2
2,2,209,2,1040,"209-1040",532,5
2,2,209,2,1040,"209-1040",533,4
2,2,209,2,1040,"209-1040",534,4
2,2,210,2,1300,"210-1300",501,2
2,2,210,2,1300,"210-1300",502,3
2,2,210,2,1300,"210-1300",503,3
2,2,210,2,1300,"210-1300",505,1
2,2,210,2,1300,"210-1300",506,3
2,2,210,2,1300,"210-1300",507,1
2,2,210,2,1300,"210-1300",508,2
2,2,210,2,1300,"210-1300",509,6
2,2,210,2,1300,"210-1300",510,3
2,2,210,2,1300,"210-1300",512,5
2,2,210,2,1300,"210-1300",513,1
2,2,210,2,1300,"210-1300",514,2
2,2,210,2,1300,"210-1300",516,3
2,2,210,2,1300,"210-1300",517,3
2,2,210,2,1300,"210-1300",518,4
2,2,210,2,1300,"210-1300",519,4
2,2,210,2,1300,"210-1300",520,4
2,2,210,2,1300,"210-1300",522,1
2,2,210,2,1300,"210-1300",523,2
2,2,210,2,1300,"210-1300",524,2
2,2,210,2,1300,"210-1300",525,2
2,2,210,2,1300,"210-1300",526,6
2,2,210,2,1300,"210-1300",527,6
2,2,210,2,1300,"210-1300",528,6
2,2,210,2,1300,"210-1300",529,3
2,2,210,2,1300,"210-1300",530,3
2,2,210,2,1300,"210-1300",531,4
2,2,210,2,1300,"210-1300",532,3
2,2,210,2,1300,"210-1300",533,1
2,2,210,2,1300,"210-1300",534,3
2,2,210,2,924,"210-924",501,1
2,2,210,2,924,"210-924",502,4
2,2,210,2,924,"210-924",503,2
2,2,210,2,924,"210-924",505,2
2,2,210,2,924,"210-924",506,3
2,2,210,2,924,"210-924",507,2
2,2,210,2,924,"210-924",508,2
2,2,210,2,924,"210-924",509,2
2,2,210,2,924,"210-924",510,4
2,2,210,2,924,"210-924",512,4
2,2,210,2,924,"210-924",513,1
2,2,210,2,924,"210-924",514,2
2,2,210,2,924,"210-924",516,2
2,2,210,2,924,"210-924",517,3
2,2,210,2,924,"210-924",518,3
2,2,210,2,924,"210-924",519,3
2,2,210,2,924,"210-924",520,2
2,2,210,2,924,"210-924",522,2
2,2,210,2,924,"210-924",523,2
2,2,210,2,924,"210-924",524,2
2,2,210,2,924,"210-924",525,1
2,2,210,2,924,"210-924",526,1
2,2,210,2,924,"210-924",527,5
2,2,210,2,924,"210-924",528,4
2,2,210,2,924,"210-924",529,4
2,2,210,2,924,"210-924",530,4
2,2,210,2,924,"210-924",531,3
2,2,210,2,924,"210-924",532,5
2,2,210,2,924,"210-924",533,2
2,2,210,2,924,"210-924",534,3
3,21,2101,1,148,"2101-148",501,3
3,21,2101,1,148,"2101-148",502,3
3,21,2101,1,148,"2101-148",503,3
3,21,2101,1,148,"2101-148",505,3
3,21,2101,1,148,"2101-148",506,3
3,21,2101,1,148,"2101-148",507,4
3,21,2101,1,148,"2101-148",508,3
3,21,2101,1,148,"2101-148",509,6
3,21,2101,1,148,"2101-148",510,4
3,21,2101,1,148,"2101-148",512,4
3,21,2101,1,148,"2101-148",513,3
3,21,2101,1,148,"2101-148",514,4
3,21,2101,1,148,"2101-148",516,4
3,21,2101,1,148,"2101-148",517,4
3,21,2101,1,148,"2101-148",518,4
3,21,2101,1,148,"2101-148",519,4
3,21,2101,1,148,"2101-148",520,4
3,21,2101,1,148,"2101-148",522,2
3,21,2101,1,148,"2101-148",523,2
3,21,2101,1,148,"2101-148",524,2
3,21,2101,1,148,"2101-148",525,2
3,21,2101,1,148,"2101-148",526,2
3,21,2101,1,148,"2101-148",527,3
3,21,2101,1,148,"2101-148",528,4
3,21,2101,1,148,"2101-148",529,3
3,21,2101,1,148,"2101-148",530,3
3,21,2101,1,148,"2101-148",531,3
3,21,2101,1,148,"2101-148",532,3
3,21,2101,1,148,"2101-148",533,2
3,21,2101,1,148,"2101-148",534,2
3,21,2105,2,1606,"2105-1606",501,4
3,21,2105,2,1606,"2105-1606",502,4
3,21,2105,2,1606,"2105-1606",503,3
3,21,2105,2,1606,"2105-1606",505,1
3,21,2105,2,1606,"2105-1606",506,3
3,21,2105,2,1606,"2105-1606",507,1
3,21,2105,2,1606,"2105-1606",508,3
3,21,2105,2,1606,"2105-1606",509,6
3,21,2105,2,1606,"2105-1606",510,3
3,21,2105,2,1606,"2105-1606",512,4
3,21,2105,2,1606,"2105-1606",513,2
3,21,2105,2,1606,"2105-1606",514,2
3,21,2105,2,1606,"2105-1606",516,3
3,21,2105,2,1606,"2105-1606",517,3
3,21,2105,2,1606,"2105-1606",518,3
3,21,2105,2,1606,"2105-1606",519,3
3,21,2105,2,1606,"2105-1606",520,3
3,21,2105,2,1606,"2105-1606",522,1
3,21,2105,2,1606,"2105-1606",523,3
3,21,2105,2,1606,"2105-1606",524,2
3,21,2105,2,1606,"2105-1606",525,2
3,21,2105,2,1606,"2105-1606",526,2
3,21,2105,2,1606,"2105-1606",527,4
3,21,2105,2,1606,"2105-1606",528,4
3,21,2105,2,1606,"2105-1606",529,4
3,21,2105,2,1606,"2105-1606",530,4
3,21,2105,2,1606,"2105-1606",531,4
3,21,2105,2,1606,"2105-1606",532,4
3,21,2105,2,1606,"2105-1606",533,2
3,21,2105,2,1606,"2105-1606",534,3
3,21,2106,2,2822,"2106-2822",501,4
3,21,2106,2,2822,"2106-2822",502,4
3,21,2106,2,2822,"2106-2822",503,4
3,21,2106,2,2822,"2106-2822",505,4
3,21,2106,2,2822,"2106-2822",506,3
3,21,2106,2,2822,"2106-2822",507,4
3,21,2106,2,2822,"2106-2822",508,3
3,21,2106,2,2822,"2106-2822",509,3
3,21,2106,2,2822,"2106-2822",510,4
3,21,2106,2,2822,"2106-2822",512,4
3,21,2106,2,2822,"2106-2822",513,3
3,21,2106,2,2822,"2106-2822",514,4
3,21,2106,2,2822,"2106-2822",516,4
3,21,2106,2,2822,"2106-2822",517,4
3,21,2106,2,2822,"2106-2822",518,4
3,21,2106,2,2822,"2106-2822",519,4
3,21,2106,2,2822,"2106-2822",520,4
3,21,2106,2,2822,"2106-2822",522,2
3,21,2106,2,2822,"2106-2822",523,2
3,21,2106,2,2822,"2106-2822",524,2
3,21,2106,2,2822,"2106-2822",525,2
3,21,2106,2,2822,"2106-2822",526,2
3,21,2106,2,2822,"2106-2822",527,3
3,21,2106,2,2822,"2106-2822",528,4
3,21,2106,2,2822,"2106-2822",529,2
3,21,2106,2,2822,"2106-2822",530,2
3,21,2106,2,2822,"2106-2822",531,2
3,21,2106,2,2822,"2106-2822",532,3
3,21,2106,2,2822,"2106-2822",533,2
3,21,2106,2,2822,"2106-2822",534,2
2,2,211,2,344,"211-344",501,2
2,2,211,2,344,"211-344",502,3
2,2,211,2,344,"211-344",503,3
2,2,211,2,344,"211-344",505,2
2,2,211,2,344,"211-344",506,6
2,2,211,2,344,"211-344",507,6
2,2,211,2,344,"211-344",508,1
2,2,211,2,344,"211-344",509,2
2,2,211,2,344,"211-344",510,3
2,2,211,2,344,"211-344",512,5
2,2,211,2,344,"211-344",513,2
2,2,211,2,344,"211-344",514,2
2,2,211,2,344,"211-344",516,3
2,2,211,2,344,"211-344",517,3
2,2,211,2,344,"211-344",518,3
2,2,211,2,344,"211-344",519,3
2,2,211,2,344,"211-344",520,4
2,2,211,2,344,"211-344",522,1
2,2,211,2,344,"211-344",523,2
2,2,211,2,344,"211-344",524,1
2,2,211,2,344,"211-344",525,1
2,2,211,2,344,"211-344",526,6
2,2,211,2,344,"211-344",527,2
2,2,211,2,344,"211-344",528,4
2,2,211,2,344,"211-344",529,3
2,2,211,2,344,"211-344",530,3
2,2,211,2,344,"211-344",531,3
2,2,211,2,344,"211-344",532,3
2,2,211,2,344,"211-344",533,3
2,2,211,2,344,"211-344",534,4
2,2,211,2,532,"211-532",501,1
2,2,211,2,532,"211-532",502,3
2,2,211,2,532,"211-532",503,4
2,2,211,2,532,"211-532",505,2
2,2,211,2,532,"211-532",506,6
2,2,211,2,532,"211-532",507,6
2,2,211,2,532,"211-532",508,3
2,2,211,2,532,"211-532",509,3
2,2,211,2,532,"211-532",510,5
2,2,211,2,532,"211-532",512,5
2,2,211,2,532,"211-532",513,5
2,2,211,2,532,"211-532",514,5
2,2,211,2,532,"211-532",516,5
2,2,211,2,532,"211-532",517,5
2,2,211,2,532,"211-532",518,4
2,2,211,2,532,"211-532",519,5
2,2,211,2,532,"211-532",520,4
2,2,211,2,532,"211-532",522,1
2,2,211,2,532,"211-532",523,1
2,2,211,2,532,"211-532",524,1
2,2,211,2,532,"211-532",525,6
2,2,211,2,532,"211-532",526,6
2,2,211,2,532,"211-532",527,4
2,2,211,2,532,"211-532",528,6
2,2,211,2,532,"211-532",529,3
2,2,211,2,532,"211-532",530,3
2,2,211,2,532,"211-532",531,3
2,2,211,2,532,"211-532",532,3
2,2,211,2,532,"211-532",533,1
2,2,211,2,532,"211-532",534,4
2,2,211,2,668,"211-668",501,1
2,2,211,2,668,"211-668",502,3
2,2,211,2,668,"211-668",503,3
2,2,211,2,668,"211-668",505,4
2,2,211,2,668,"211-668",506,5
2,2,211,2,668,"211-668",507,6
2,2,211,2,668,"211-668",508,2
2,2,211,2,668,"211-668",509,2
2,2,211,2,668,"211-668",510,3
2,2,211,2,668,"211-668",512,5
2,2,211,2,668,"211-668",513,5
2,2,211,2,668,"211-668",514,5
2,2,211,2,668,"211-668",516,5
2,2,211,2,668,"211-668",517,5
2,2,211,2,668,"211-668",518,5
2,2,211,2,668,"211-668",519,5
2,2,211,2,668,"211-668",520,3
2,2,211,2,668,"211-668",522,4
2,2,211,2,668,"211-668",523,1
2,2,211,2,668,"211-668",524,2
2,2,211,2,668,"211-668",525,2
2,2,211,2,668,"211-668",526,2
2,2,211,2,668,"211-668",527,6
2,2,211,2,668,"211-668",528,6
2,2,211,2,668,"211-668",529,5
2,2,211,2,668,"211-668",530,5
2,2,211,2,668,"211-668",531,5
2,2,211,2,668,"211-668",532,5
2,2,211,2,668,"211-668",533,1
2,2,211,2,668,"211-668",534,5
3,21,2111,2,260,"2111-260",501,4
3,21,2111,2,260,"2111-260",502,4
3,21,2111,2,260,"2111-260",503,4
3,21,2111,2,260,"2111-260",505,4
3,21,2111,2,260,"2111-260",506,3
3,21,2111,2,260,"2111-260",507,4
3,21,2111,2,260,"2111-260",508,3
3,21,2111,2,260,"2111-260",509,6
3,21,2111,2,260,"2111-260",510,3
3,21,2111,2,260,"2111-260",512,4
3,21,2111,2,260,"2111-260",513,4
3,21,2111,2,260,"2111-260",514,4
3,21,2111,2,260,"2111-260",516,4
3,21,2111,2,260,"2111-260",517,4
3,21,2111,2,260,"2111-260",518,4
3,21,2111,2,260,"2111-260",519,4
3,21,2111,2,260,"2111-260",520,3
3,21,2111,2,260,"2111-260",522,2
3,21,2111,2,260,"2111-260",523,2
3,21,2111,2,260,"2111-260",524,2
3,21,2111,2,260,"2111-260",525,2
3,21,2111,2,260,"2111-260",526,3
3,21,2111,2,260,"2111-260",527,4
3,21,2111,2,260,"2111-260",528,4
3,21,2111,2,260,"2111-260",529,4
3,21,2111,2,260,"2111-260",530,4
3,21,2111,2,260,"2111-260",531,3
3,21,2111,2,260,"2111-260",532,3
3,21,2111,2,260,"2111-260",533,4
3,21,2111,2,260,"2111-260",534,3
3,21,2112,2,442,"2112-442",501,4
3,21,2112,2,442,"2112-442",502,4
3,21,2112,2,442,"2112-442",503,3
3,21,2112,2,442,"2112-442",505,2
3,21,2112,2,442,"2112-442",506,2
3,21,2112,2,442,"2112-442",507,4
3,21,2112,2,442,"2112-442",508,3
3,21,2112,2,442,"2112-442",509,6
3,21,2112,2,442,"2112-442",510,2
3,21,2112,2,442,"2112-442",512,4
3,21,2112,2,442,"2112-442",513,4
3,21,2112,2,442,"2112-442",514,4
3,21,2112,2,442,"2112-442",516,3
3,21,2112,2,442,"2112-442",517,4
3,21,2112,2,442,"2112-442",518,4
3,21,2112,2,442,"2112-442",519,4
3,21,2112,2,442,"2112-442",520,3
3,21,2112,2,442,"2112-442",522,4
3,21,2112,2,442,"2112-442",523,4
3,21,2112,2,442,"2112-442",524,2
3,21,2112,2,442,"2112-442",525,2
3,21,2112,2,442,"2112-442",526,4
3,21,2112,2,442,"2112-442",527,4
3,21,2112,2,442,"2112-442",528,4
3,21,2112,2,442,"2112-442",529,4
3,21,2112,2,442,"2112-442",530,4
3,21,2112,2,442,"2112-442",531,4
3,21,2112,2,442,"2112-442",532,4
3,21,2112,2,442,"2112-442",533,4
3,21,2112,2,442,"2112-442",534,3
3,21,2115,2,548,"2115-548",501,3
3,21,2115,2,548,"2115-548",502,3
3,21,2115,2,548,"2115-548",503,6
3,21,2115,2,548,"2115-548",505,3
3,21,2115,2,548,"2115-548",506,3
3,21,2115,2,548,"2115-548",507,6
3,21,2115,2,548,"2115-548",508,3
3,21,2115,2,548,"2115-548",509,4
3,21,2115,2,548,"2115-548",510,4
3,21,2115,2,548,"2115-548",512,4
3,21,2115,2,548,"2115-548",513,3
3,21,2115,2,548,"2115-548",514,4
3,21,2115,2,548,"2115-548",516,4
3,21,2115,2,548,"2115-548",517,4
3,21,2115,2,548,"2115-548",518,4
3,21,2115,2,548,"2115-548",519,3
3,21,2115,2,548,"2115-548",520,3
3,21,2115,2,548,"2115-548",522,1
3,21,2115,2,548,"2115-548",523,6
3,21,2115,2,548,"2115-548",524,4
3,21,2115,2,548,"2115-548",525,2
3,21,2115,2,548,"2115-548",526,3
3,21,2115,2,548,"2115-548",527,4
3,21,2115,2,548,"2115-548",528,4
3,21,2115,2,548,"2115-548",529,4
3,21,2115,2,548,"2115-548",530,4
3,21,2115,2,548,"2115-548",531,4
3,21,2115,2,548,"2115-548",532,4
3,21,2115,2,548,"2115-548",533,2
3,21,2115,2,548,"2115-548",534,3
3,21,2115,2,926,"2115-926",501,4
3,21,2115,2,926,"2115-926",502,3
3,21,2115,2,926,"2115-926",503,6
3,21,2115,2,926,"2115-926",505,2
3,21,2115,2,926,"2115-926",506,3
3,21,2115,2,926,"2115-926",507,2
3,21,2115,2,926,"2115-926",508,2
3,21,2115,2,926,"2115-926",509,6
3,21,2115,2,926,"2115-926",510,4
3,21,2115,2,926,"2115-926",512,4
3,21,2115,2,926,"2115-926",513,3
3,21,2115,2,926,"2115-926",514,3
3,21,2115,2,926,"2115-926",516,3
3,21,2115,2,926,"2115-926",517,4
3,21,2115,2,926,"2115-926",518,4
3,21,2115,2,926,"2115-926",519,3
3,21,2115,2,926,"2115-926",520,3
3,21,2115,2,926,"2115-926",522,2
3,21,2115,2,926,"2115-926",523,6
3,21,2115,2,926,"2115-926",524,2
3,21,2115,2,926,"2115-926",525,2
3,21,2115,2,926,"2115-926",526,3
3,21,2115,2,926,"2115-926",527,4
3,21,2115,2,926,"2115-926",528,4
3,21,2115,2,926,"2115-926",529,4
3,21,2115,2,926,"2115-926",530,4
3,21,2115,2,926,"2115-926",531,4
3,21,2115,2,926,"2115-926",532,4
3,21,2115,2,926,"2115-926",533,1
3,21,2115,2,926,"2115-926",534,3
3,21,2119,2,3956,"2119-3956",501,2
3,21,2119,2,3956,"2119-3956",502,4
3,21,2119,2,3956,"2119-3956",503,6
3,21,2119,2,3956,"2119-3956",505,3
3,21,2119,2,3956,"2119-3956",506,3
3,21,2119,2,3956,"2119-3956",507,6
3,21,2119,2,3956,"2119-3956",508,4
3,21,2119,2,3956,"2119-3956",509,6
3,21,2119,2,3956,"2119-3956",510,4
3,21,2119,2,3956,"2119-3956",512,4
3,21,2119,2,3956,"2119-3956",513,4
3,21,2119,2,3956,"2119-3956",514,4
3,21,2119,2,3956,"2119-3956",516,3
3,21,2119,2,3956,"2119-3956",517,4
3,21,2119,2,3956,"2119-3956",518,4
3,21,2119,2,3956,"2119-3956",519,3
3,21,2119,2,3956,"2119-3956",520,3
3,21,2119,2,3956,"2119-3956",522,2
3,21,2119,2,3956,"2119-3956",523,2
3,21,2119,2,3956,"2119-3956",524,2
3,21,2119,2,3956,"2119-3956",525,2
3,21,2119,2,3956,"2119-3956",526,3
3,21,2119,2,3956,"2119-3956",527,4
3,21,2119,2,3956,"2119-3956",528,4
3,21,2119,2,3956,"2119-3956",529,4
3,21,2119,2,3956,"2119-3956",530,4
3,21,2119,2,3956,"2119-3956",531,4
3,21,2119,2,3956,"2119-3956",532,4
3,21,2119,2,3956,"2119-3956",533,2
3,21,2119,2,3956,"2119-3956",534,3
3,21,2119,2,3992,"2119-3992",501,3
3,21,2119,2,3992,"2119-3992",502,4
3,21,2119,2,3992,"2119-3992",503,6
3,21,2119,2,3992,"2119-3992",505,4
3,21,2119,2,3992,"2119-3992",506,3
3,21,2119,2,3992,"2119-3992",507,6
3,21,2119,2,3992,"2119-3992",508,3
3,21,2119,2,3992,"2119-3992",509,6
3,21,2119,2,3992,"2119-3992",510,4
3,21,2119,2,3992,"2119-3992",512,4
3,21,2119,2,3992,"2119-3992",513,6
3,21,2119,2,3992,"2119-3992",514,6
3,21,2119,2,3992,"2119-3992",516,3
3,21,2119,2,3992,"2119-3992",517,3
3,21,2119,2,3992,"2119-3992",518,3
3,21,2119,2,3992,"2119-3992",519,3
3,21,2119,2,3992,"2119-3992",520,3
3,21,2119,2,3992,"2119-3992",522,2
3,21,2119,2,3992,"2119-3992",523,6
3,21,2119,2,3992,"2119-3992",524,6
3,21,2119,2,3992,"2119-3992",525,3
3,21,2119,2,3992,"2119-3992",526,4
3,21,2119,2,3992,"2119-3992",527,4
3,21,2119,2,3992,"2119-3992",528,4
3,21,2119,2,3992,"2119-3992",529,4
3,21,2119,2,3992,"2119-3992",530,4
3,21,2119,2,3992,"2119-3992",531,4
3,21,2119,2,3992,"2119-3992",532,4
3,21,2119,2,3992,"2119-3992",533,2
3,21,2119,2,3992,"2119-3992",534,4
2,2,212,2,100,"212-100",501,3
2,2,212,2,100,"212-100",502,3
2,2,212,2,100,"212-100",503,4
2,2,212,2,100,"212-100",505,4
2,2,212,2,100,"212-100",506,4
2,2,212,2,100,"212-100",507,6
2,2,212,2,100,"212-100",508,6
2,2,212,2,100,"212-100",509,6
2,2,212,2,100,"212-100",510,5
2,2,212,2,100,"212-100",512,5
2,2,212,2,100,"212-100",513,4
2,2,212,2,100,"212-100",514,4
2,2,212,2,100,"212-100",516,4
2,2,212,2,100,"212-100",517,4
2,2,212,2,100,"212-100",518,4
2,2,212,2,100,"212-100",519,4
2,2,212,2,100,"212-100",520,4
2,2,212,2,100,"212-100",522,4
2,2,212,2,100,"212-100",523,4
2,2,212,2,100,"212-100",524,3
2,2,212,2,100,"212-100",525,2
2,2,212,2,100,"212-100",526,3
2,2,212,2,100,"212-100",527,4
2,2,212,2,100,"212-100",528,4
2,2,212,2,100,"212-100",529,4
2,2,212,2,100,"212-100",530,4
2,2,212,2,100,"212-100",531,5
2,2,212,2,100,"212-100",532,5
2,2,212,2,100,"212-100",533,1
2,2,212,2,100,"212-100",534,5
2,2,212,2,1254,"212-1254",501,2
2,2,212,2,1254,"212-1254",502,4
2,2,212,2,1254,"212-1254",503,4
2,2,212,2,1254,"212-1254",505,3
2,2,212,2,1254,"212-1254",506,4
2,2,212,2,1254,"212-1254",507,3
2,2,212,2,1254,"212-1254",508,2
2,2,212,2,1254,"212-1254",509,2
2,2,212,2,1254,"212-1254",510,5
2,2,212,2,1254,"212-1254",512,5
2,2,212,2,1254,"212-1254",513,3
2,2,212,2,1254,"212-1254",514,5
2,2,212,2,1254,"212-1254",516,4
2,2,212,2,1254,"212-1254",517,4
2,2,212,2,1254,"212-1254",518,4
2,2,212,2,1254,"212-1254",519,4
2,2,212,2,1254,"212-1254",520,3
2,2,212,2,1254,"212-1254",522,2
2,2,212,2,1254,"212-1254",523,2
2,2,212,2,1254,"212-1254",524,3
2,2,212,2,1254,"212-1254",525,3
2,2,212,2,1254,"212-1254",526,2
2,2,212,2,1254,"212-1254",527,4
2,2,212,2,1254,"212-1254",528,5
2,2,212,2,1254,"212-1254",529,4
2,2,212,2,1254,"212-1254",530,5
2,2,212,2,1254,"212-1254",531,5
2,2,212,2,1254,"212-1254",532,5
2,2,212,2,1254,"212-1254",533,3
2,2,212,2,1254,"212-1254",534,5
2,2,213,1,1010,"213-1010",501,2
2,2,213,1,1010,"213-1010",502,3
2,2,213,1,1010,"213-1010",503,3
2,2,213,1,1010,"213-1010",505,1
2,2,213,1,1010,"213-1010",506,3
2,2,213,1,1010,"213-1010",507,1
2,2,213,1,1010,"213-1010",508,1
2,2,213,1,1010,"213-1010",509,1
2,2,213,1,1010,"213-1010",510,3
2,2,213,1,1010,"213-1010",512,5
2,2,213,1,1010,"213-1010",513,2
2,2,213,1,1010,"213-1010",514,5
2,2,213,1,1010,"213-1010",516,5
2,2,213,1,1010,"213-1010",517,5
2,2,213,1,1010,"213-1010",518,5
2,2,213,1,1010,"213-1010",519,4
2,2,213,1,1010,"213-1010",520,3
2,2,213,1,1010,"213-1010",522,2
2,2,213,1,1010,"213-1010",523,2
2,2,213,1,1010,"213-1010",524,6
2,2,213,1,1010,"213-1010",525,1
2,2,213,1,1010,"213-1010",526,2
2,2,213,1,1010,"213-1010",527,6
2,2,213,1,1010,"213-1010",528,4
2,2,213,1,1010,"213-1010",529,2
2,2,213,1,1010,"213-1010",530,2
2,2,213,1,1010,"213-1010",531,2
