"zone","state","lga","sector","ea","hhid","s11eq12","s11eq19"
3,21,2119,2,3992,219070,,
3,21,2119,2,3992,219071,,
3,21,2105,2,1606,219076,120,120
1,22,2211,2,594,220011,,
1,22,2211,2,594,220012,,
1,22,2211,2,594,220013,,
1,22,2211,2,594,220015,,
1,22,2211,2,594,220016,,
1,22,2211,2,594,220017,,
1,22,2211,2,594,220018,,
1,22,2211,2,594,220019,,500
1,22,2211,2,594,220020,,
1,22,2216,1,428,220021,500,500
1,22,2216,1,428,220026,,1000
1,22,2216,1,428,220028,,
1,22,2216,1,0,220029,,5000
1,22,2220,1,1296,220051,,
1,22,2220,1,1296,220052,400,
1,22,2220,1,1296,220054,,
1,22,2220,1,1296,220057,,
1,22,2220,1,1296,220059,,
1,22,2220,1,1296,220060,,
1,22,2203,2,266,220111,,
1,22,2203,2,266,220112,500,
1,22,2203,2,266,220113,,
1,22,2203,2,266,220114,,800
1,22,2203,2,266,220115,,
1,22,2203,2,266,220116,,500
1,22,2203,2,266,220117,,100
1,22,2203,2,266,220118,,1500
1,22,2203,2,266,220119,,
1,22,2203,2,266,220120,,100
1,22,2203,2,2578,229002,,2000
1,22,2203,2,2578,229003,,1400
1,22,2203,2,2578,229004,,
1,22,2203,2,2578,229006,3000,
1,22,2203,2,2578,229007,,
1,22,2203,2,2578,229010,,400
1,22,2203,2,2578,229011,,
1,22,2203,2,2578,229012,,
1,22,2208,2,194,229014,,
1,22,2208,2,194,229015,,
1,22,2208,2,194,229016,,
1,22,2208,2,194,229017,,
1,22,2208,2,194,229018,,2000
1,22,2208,2,194,229020,,7000
1,22,2208,2,194,229021,,
1,22,2208,2,194,229023,3000,23000
1,22,2208,2,194,229024,,1000
1,22,2208,2,642,229025,,600
1,22,2208,2,642,229026,600,600
1,22,2208,2,642,229028,,1000
1,22,2208,2,642,229029,,
1,22,2208,2,642,229031,,
1,22,2208,2,642,229032,,
1,22,2208,2,642,229033,,
1,22,2208,2,642,229035,,2500
1,22,2208,2,642,229036,,1000
1,22,2213,1,100,229039,,5000
1,22,2213,1,100,229040,500,1000
1,22,2213,1,100,229041,300,700
1,22,2213,1,100,229042,,1000
1,22,2213,1,100,229044,200,400
1,22,2213,1,100,229046,,
1,22,2216,1,270,229053,,1000
1,22,2216,1,270,229056,,
1,22,2216,1,270,229060,,
1,22,2216,1,588,229063,100,
1,22,2216,1,588,229064,200,3000
1,22,2216,1,588,229065,,
1,22,2216,1,588,229066,,600
1,22,2216,1,588,229068,,
1,22,2208,2,194,229087,,
1,22,2208,2,642,229090,,
1,22,2216,1,588,229094,,
1,23,2307,1,2316,230017,,200
1,23,2304,2,322,230071,,1200
1,23,2304,2,322,230072,300,
1,23,2304,2,322,230076,,500
1,23,2304,2,322,230079,,300
1,23,2311,2,516,230081,,
6,29,2916,1,0,230088,1500,
1,23,2302,2,1982,230091,,
1,23,2302,2,1982,230092,,
1,23,2302,2,1982,230093,,
1,23,2302,2,1982,230095,,1200
1,23,2302,2,1982,230097,,
1,23,2302,2,1982,230099,5000,1000
1,23,2303,2,68,239001,,
1,23,2303,2,68,239002,,
1,23,2303,2,68,239003,,
1,23,2303,2,68,239004,,400
1,23,2303,2,68,239005,,400
1,23,2303,2,68,239006,,400
1,23,2303,2,68,239007,,1000
1,23,2303,2,68,239009,,
1,23,2303,2,68,239010,,
1,23,2303,2,68,239012,,
1,23,2303,2,828,239013,,
1,23,2303,2,828,239014,,
1,23,2303,2,828,239015,,
1,23,2303,2,828,239016,,
1,23,2303,2,828,239017,,
1,23,2303,2,828,239018,,
1,23,2303,2,828,239022,,
1,23,2303,2,828,239023,2000,
1,23,2303,2,828,239024,,800
1,23,2304,2,432,239025,400,600
1,23,2304,2,432,239026,200,100
1,23,2304,2,432,239029,500,1200
1,23,2305,2,174,239037,,
1,23,2305,2,174,239039,,150
1,23,2305,2,174,239045,,300
1,23,2305,2,174,239047,,350
1,23,2305,2,174,239048,,2000
1,23,2306,1,78,239049,,
1,23,2306,1,78,239050,,
1,23,2306,1,78,239051,,
1,23,2306,1,78,239052,,
1,23,2306,1,78,239053,,1200
1,23,2306,1,78,239054,,
1,23,2306,1,78,239055,,
1,23,2306,1,78,239057,,
1,23,2308,1,88,239062,,500
1,23,2308,1,88,239064,,
1,23,2308,1,88,239065,,500
1,23,2308,1,5126,239075,,300
1,23,2308,1,5126,239077,,150
1,23,2309,2,740,239085,500,
1,23,2309,2,740,239086,,
1,23,2309,2,740,239087,,1000
1,23,2309,2,740,239088,,
1,23,2309,2,740,239089,1200,
1,23,2309,2,740,239090,,
1,23,2309,2,740,239092,,
1,23,2309,2,740,239093,,
1,23,2309,2,740,239095,,
1,23,2309,2,740,239096,,
1,23,2309,1,1224,239097,100,
1,23,2309,1,1224,239099,100,
1,23,2309,1,1224,239101,600,
1,23,2309,1,1224,239104,,2500
1,23,2309,1,1224,239106,200,100
1,23,2309,1,1224,239107,800,
1,23,2310,2,30,239121,200,200
1,23,2310,2,30,239122,300,
1,23,2310,2,30,239123,100,
1,23,2310,2,30,239124,,500
1,23,2310,2,30,239125,,1000
1,23,2310,2,30,239127,100,
1,23,2310,2,30,239128,200,
1,23,2310,2,30,239129,,
1,23,2310,2,30,239130,,400
1,23,2310,2,30,239131,,100
1,23,2310,2,496,239136,200,200
1,23,2310,2,496,239142,,3000
1,23,2310,2,496,239143,,1500
1,23,2313,1,382,239144,,300
1,23,2313,1,382,239146,,
1,23,2313,1,382,239149,800,500
1,23,2313,1,382,239150,500,500
1,23,2313,1,382,239151,1000,500
1,23,2314,2,354,239156,,200
1,23,2314,2,354,239158,,400
1,23,2314,2,354,239161,,600
1,23,2314,2,354,239163,1500,1500
1,23,2314,2,354,239164,700,1800
1,23,2314,2,354,239165,,100
1,23,2314,2,354,239167,3000,3500
1,23,2316,2,614,239168,,
1,23,2316,2,614,239169,200,
1,23,2316,2,614,239170,,
1,23,2316,2,614,239171,,
1,23,2316,2,614,239172,,
1,23,2316,2,614,239176,200,
1,23,2316,2,614,239177,200,
1,23,2316,2,1442,239180,,
1,23,2316,2,1442,239181,,
1,23,2316,2,1442,239183,,
1,23,2316,2,1442,239184,,
1,23,2316,2,1442,239186,,
1,23,2316,2,1442,239187,,
1,23,2316,2,1442,239188,,
1,23,2316,2,1442,239189,,
1,23,2316,2,1442,239190,,
1,23,2304,2,432,239197,500,100
1,23,2305,2,174,239199,,500
1,23,2309,1,1224,239209,200,1000
1,23,2311,2,1600,239211,,
1,23,2311,2,1600,239213,,1500
1,23,2311,2,1600,239214,,
1,23,2311,2,1600,239216,,600
1,23,2311,2,1600,239217,1000,1500
1,23,2311,2,1600,239218,,
1,23,2311,2,1600,239219,,200
1,23,2311,2,1600,239221,,
1,23,2311,2,1600,239222,,
6,24,2418,1,1090,249157,,700
6,24,2418,1,2276,249183,,18000
6,24,2418,1,2276,249185,,36000
1,25,2504,2,222,250011,,
1,25,2504,2,222,250012,,1000
1,25,2504,2,0,250013,5000,
1,25,2504,2,222,250014,,600
1,25,2504,2,222,250015,,
1,25,2504,2,222,250016,,700
1,25,2504,2,222,250017,,500
1,25,2504,2,222,250018,,3000
1,25,2504,2,222,250019,800,
1,25,2504,2,222,250020,,
1,25,2503,2,1350,259001,,600
1,25,2503,2,1350,259002,,200
1,25,2503,2,1350,259003,,500
1,25,2503,2,1350,259004,,800
1,25,2503,2,1350,259007,,2500
1,25,2503,2,1350,259008,,300
1,25,2503,2,1350,259009,,
1,25,2503,2,1350,259010,,500
1,25,2503,2,1350,259011,,500
1,25,2503,2,1350,259012,,500
1,26,2611,2,424,260081,,
1,26,2611,2,424,260082,,
1,26,2611,2,424,260083,,
1,26,2611,2,424,260085,,
1,26,2611,2,424,260086,,
1,26,2611,2,424,260087,,
1,26,2611,2,424,260088,,
1,26,2611,2,424,260089,,
1,26,2611,2,424,260090,,
1,26,2613,2,1462,260151,200,
1,26,2613,2,1462,260152,250,
1,26,2613,2,1462,260155,,
1,26,2613,2,1462,260156,,
1,26,2613,2,1462,260157,,
1,26,2613,2,1462,260158,,2000
1,26,2616,2,254,260162,,1500
1,26,2616,2,254,260163,,1000
1,26,2616,2,254,260164,,1000
1,26,2616,2,254,260165,,
1,26,2616,2,254,260166,,
1,26,2616,2,254,260167,,
1,26,2616,2,254,260168,,
1,26,2616,2,254,260169,,
1,26,2616,2,254,260170,,
1,26,2604,2,1652,269013,,
1,26,2604,2,1652,269014,,
1,26,2604,2,1652,269015,400,400
1,26,2604,2,1652,269017,400,200
1,26,2604,2,1652,269018,200,
1,26,2604,2,1652,269019,250,
1,26,2604,2,1652,269020,,1400
1,26,2604,2,1652,269021,250,
1,26,2604,2,1652,269023,200,
1,26,2604,2,1652,269024,,
1,26,2608,2,786,269026,350,250
1,26,2608,2,786,269027,,100
1,26,2608,2,786,269028,,600
1,26,2608,2,786,269030,,200
1,26,2608,2,786,269031,,
1,26,2608,2,786,269033,,
1,26,2608,2,786,269034,,
1,26,2608,2,786,269035,,
1,26,2608,2,786,269036,100,
1,26,2609,2,204,269037,,100
1,26,2609,2,204,269038,,100
1,26,2609,2,204,269039,,200
1,26,2609,2,204,269041,,
1,26,2609,2,204,269042,,
1,26,2609,2,204,269043,,
1,26,2609,2,204,269046,,3000
1,26,2615,2,556,269049,,
1,26,2615,2,556,269050,,
1,26,2615,2,556,269051,,
1,26,2615,2,556,269052,,
1,26,2615,2,556,269053,,100
1,26,2615,2,556,269054,,
1,26,2615,2,556,269055,,
1,26,2615,2,556,269056,,
1,26,2615,2,556,269059,,
1,26,2615,2,556,269060,,100
1,26,2616,2,584,269061,,
1,26,2616,2,584,269062,,
1,26,2616,2,584,269063,,
1,26,2616,2,584,269066,,
1,26,2616,2,584,269067,,
1,26,2616,2,584,269068,,
1,26,2616,2,584,269069,,
1,26,2616,2,584,269070,,
1,26,2616,2,584,269071,,
1,26,2620,2,590,269086,,
1,26,2620,2,590,269087,,
1,26,2620,2,590,269089,,
1,26,2620,2,590,269090,,
1,26,2620,2,590,269092,,
1,26,2620,2,590,269093,,
1,26,2620,2,590,269095,,
6,27,2701,1,506,270004,,
6,27,2701,1,0,270010,0,200
6,27,2715,2,0,270023,,2000
6,27,2715,2,752,270024,,
6,27,2715,2,0,270025,600,400
6,27,2715,1,0,270029,3000,300
6,27,2715,2,752,270030,600,
6,27,2712,2,110,270047,,
5,10,1010,1,0,270049,,
5,10,1014,1,0,270099,,
6,27,2705,2,568,279002,500,
6,27,2705,2,568,279004,0,
6,27,2705,2,568,279006,500,
6,27,2705,2,568,279009,0,
6,27,2706,2,362,279013,500,1000
6,27,2706,2,362,279017,,0
6,27,2706,2,362,279018,,500
6,27,2706,2,362,279023,,15000
6,27,2706,2,362,279024,,0
6,27,2711,2,1218,279025,,2500
6,27,2711,2,1218,279027,3000,
6,27,2711,2,1218,279029,,10000
6,27,2711,2,1218,279032,,1000
6,27,2711,2,1218,279034,1000,
6,27,2711,2,1218,279036,,800
6,27,2712,2,172,279048,1000,
6,27,2712,2,356,279053,100,
6,27,2715,2,864,279066,,2000
6,27,2715,2,864,279068,,
6,27,2715,2,864,279069,0,
6,27,2716,2,44,279073,,8000
6,27,2716,2,44,279074,5000,0
6,27,2716,2,44,279078,200,
6,27,2716,2,44,279080,,
6,27,2716,2,44,279081,,
6,27,2716,2,44,279082,,
6,27,2716,2,44,279083,,570
6,27,2716,2,44,279084,,1000
6,27,2720,1,1048,279094,500,2500
6,27,2716,2,44,279121,,
6,28,2814,1,1876,280081,,
6,28,2814,1,0,280082,,
6,28,2814,1,1876,280086,,
6,28,2814,1,1876,280088,200,350
6,28,2814,1,0,280089,,3000
6,28,2814,1,1876,280090,,150
6,28,2813,2,612,280112,,
6,28,2813,2,612,280113,,
6,28,2813,2,0,280114,7000,4000
6,28,2813,2,612,280116,,3000
6,28,2813,2,612,280117,,
6,28,2813,2,612,280118,,800
6,28,2801,1,760,289001,,
6,28,2801,1,760,289005,,150
6,28,2801,1,760,289007,,
6,28,2801,1,760,289009,2000,2000
6,28,2805,2,498,289014,900,2500
6,28,2805,2,498,289015,,
6,28,2805,2,498,289016,,
6,28,2805,2,498,289017,,150
6,28,2805,2,498,289019,,150
6,28,2805,2,498,289020,,500
6,28,2808,2,1494,289025,,
6,28,2808,2,1494,289026,,600
6,28,2808,2,1494,289027,150,
6,28,2808,2,1494,289028,,
6,28,2808,2,1494,289030,,600
6,28,2808,2,1494,289032,,
6,28,2808,2,1494,289034,,600
6,28,2808,2,1494,289035,500,2500
6,28,2808,2,1494,289036,,550
6,28,2811,2,390,289037,,300
6,28,2811,2,390,289040,,1000
6,28,2811,2,390,289042,,6000
6,28,2811,2,390,289043,0,1500
6,28,2811,2,390,289044,,200
6,28,2811,2,390,289046,,300
6,28,2811,2,390,289047,,300
6,28,2811,2,390,289048,,
6,28,2814,1,662,289053,2500,
6,28,2814,1,662,289054,800,
6,28,2814,1,662,289059,,600
6,28,2815,2,10,289062,,200
6,28,2815,2,10,289063,,
6,28,2815,2,10,289065,,2000
6,28,2815,2,10,289067,,3000
6,28,2815,2,10,289072,0,
6,28,2816,1,2146,289083,,2000
6,28,2816,1,2146,289084,,200
6,28,2805,2,498,289088,,0
6,28,2816,1,2146,289097,0,0
6,28,2805,2,498,289102,,
6,29,2930,1,530,290003,,
6,29,2930,1,530,290007,,200
6,29,2930,1,0,290009,200,200
6,29,2930,1,1300,290031,,200
6,29,2930,1,1300,290034,100,
6,29,2930,1,0,290035,,500
6,29,2930,1,1300,290039,,100
6,29,2909,2,220,290042,,
6,29,2909,2,220,290043,,100
6,29,2909,2,220,290045,,
6,29,2905,1,1096,290080,200,
6,29,2910,1,350,290083,,
6,29,2910,1,350,290090,,
6,29,2920,2,1628,290172,,
6,29,2920,2,1628,290173,,1000
6,29,2920,2,1628,290176,,
6,29,2920,2,1628,290177,300,200
6,29,2920,2,1628,290178,0,150
6,29,2920,2,1628,290179,,1000
6,29,2920,2,1628,290180,,
6,29,2915,1,622,299001,400,200
6,29,2915,1,622,299005,,400
6,29,2915,1,622,299006,0,300
6,29,2915,1,622,299008,,
6,29,2915,1,622,299012,,120
6,29,2918,1,454,299013,450,700
6,29,2918,1,454,299014,,
6,29,2918,1,454,299015,4000,850
6,29,2918,1,454,299018,,900
6,29,2918,1,454,299020,,0
6,29,2918,1,454,299022,145,2000
6,29,2928,1,322,299027,,0
6,29,2928,1,322,299028,,100
6,29,2928,1,322,299032,,100
6,29,2928,1,322,299033,,100
6,29,2928,1,322,299035,,400
6,29,2928,1,322,299036,,0
6,30,3012,2,334,300036,350,
6,30,3012,2,334,300037,,
6,30,3012,2,0,300038,,
6,30,3012,1,0,300040,,200
6,30,3002,2,0,300136,500,4000
6,30,3002,1,1264,300146,200,500
6,30,3023,2,622,300171,,
6,30,3023,2,622,300172,0,0
6,30,3023,2,622,300175,0,
6,30,3023,2,622,300177,,
6,30,3023,2,622,300178,,
6,30,3023,2,622,300180,,
6,30,3005,1,3648,309001,,
6,30,3011,2,306,309025,,
6,30,3011,2,306,309027,,
6,30,3011,2,306,309028,,
6,30,3011,2,306,309029,0,
6,30,3011,2,306,309032,,
6,30,3011,2,306,309033,,2000
6,30,3011,2,306,309035,,
6,30,3011,2,306,309036,,
6,30,3013,1,282,309037,,
6,30,3013,1,282,309040,,
6,30,3013,1,282,309042,,
6,30,3013,1,282,309043,,
6,30,3013,1,282,309044,,
6,30,3013,1,282,309047,1000,500
6,30,3015,2,260,309049,,
6,30,3015,2,260,309050,,
6,30,3015,2,260,309052,,
6,30,3015,2,260,309053,,
6,30,3015,2,260,309056,,
6,30,3015,2,260,309057,,1000
6,30,3015,2,260,309058,,
6,30,3015,2,260,309059,,
6,30,3015,2,260,309060,,
6,30,3016,2,198,309061,,1000
6,30,3016,2,198,309062,,
6,30,3016,2,198,309063,3000,
6,30,3016,2,198,309064,,15000
6,30,3016,2,198,309065,,
6,30,3016,2,198,309067,2000,5000
6,30,3016,2,198,309068,0,
6,30,3016,2,198,309069,,
6,30,3016,2,198,309070,,
6,30,3016,2,198,309071,,
6,30,3020,2,1092,309084,,200
6,30,3021,2,628,309087,2000,
6,30,3021,2,628,309093,,
6,30,3021,2,628,309096,,600
6,30,3026,1,72,309097,0,
6,30,3026,1,72,309103,,800
6,30,3028,2,136,309109,0,800
6,30,3028,2,136,309112,,
6,30,3028,2,136,309113,,
6,30,3028,2,136,309115,,
6,30,3028,2,136,309117,,5000
6,30,3028,2,136,309119,500,
6,30,3011,2,306,309126,,
1,31,3109,2,1026,310071,,
1,31,3109,2,1026,310072,,
1,31,3109,2,1026,310073,,
1,31,3109,2,1026,310074,,
1,31,3109,2,1026,310075,,
1,31,3109,2,1026,310076,,
1,31,3109,2,1026,310077,,
1,31,3109,2,1026,310078,,
1,31,3109,2,1026,310079,,
1,31,3109,2,1026,310080,200,
1,31,3112,2,350,310081,100,
1,31,3112,2,350,310082,,
1,31,3112,2,350,310083,,
1,31,3112,2,350,310084,,
1,31,3112,2,350,310085,,
1,31,3112,2,350,310086,,
1,31,3112,2,350,310087,,3000
1,31,3112,2,350,310088,,
1,31,3112,2,350,310089,,
1,31,3112,2,350,310090,,
1,31,3116,2,1344,310091,,
1,31,3116,2,1344,310092,,
1,31,3116,2,1344,310093,,
1,31,3116,2,1344,310094,,
1,31,3116,2,1344,310095,,
1,31,3116,2,1344,310096,,
1,31,3116,2,1344,310097,,
1,31,3116,2,1344,310098,,
1,31,3116,2,1344,310099,,
1,31,3116,2,1344,310100,,
1,31,3102,2,14,319001,,
1,31,3102,2,14,319002,,
1,31,3102,2,14,319004,,100
1,31,3102,2,14,319005,,
1,31,3102,2,14,319006,,
1,31,3102,2,14,319007,,
1,31,3102,2,14,319008,,
1,31,3102,2,14,319009,500,
1,31,3102,2,14,319010,,
1,31,3102,2,14,319012,,
1,31,3110,2,334,319025,,
1,31,3110,2,334,319026,,
1,31,3110,2,334,319027,100,
1,31,3110,2,334,319029,200,
1,31,3110,2,334,319030,,
1,31,3110,2,334,319031,,
1,31,3110,2,334,319032,,
1,31,3110,2,334,319033,,
1,31,3110,2,334,319034,,200
1,31,3110,2,334,319036,,
1,31,3111,2,1128,319037,,
1,31,3111,2,1128,319038,,
1,31,3111,2,1128,319040,,
1,31,3111,2,1128,319041,,
1,31,3111,2,1128,319042,,100
1,31,3111,2,1128,319044,,100
1,31,3111,2,1128,319048,,
1,31,3113,2,870,319049,,600
1,31,3113,2,870,319050,,600
1,31,3113,2,870,319051,,1200
1,31,3113,2,870,319052,,600
1,31,3113,2,870,319054,,
1,31,3113,2,870,319056,,2600
1,31,3113,2,870,319057,,
1,31,3113,2,870,319058,,300
1,31,3113,2,870,319059,,2500
1,31,3113,2,870,319060,,300
1,31,3117,2,1288,319061,,
1,31,3117,2,1288,319062,,
1,31,3117,2,1288,319063,,
1,31,3117,2,1288,319064,,
1,31,3117,2,1288,319065,,
1,31,3117,2,1288,319069,,200
1,31,3117,2,1288,319070,,
1,31,3117,2,1288,319071,,
1,31,3117,2,1288,319072,,
1,31,3111,2,1128,319079,,
1,31,3117,2,1288,319083,,
5,32,3215,1,2978,320010,,4000
5,32,3213,2,128,320051,,
5,32,3213,2,128,320052,,21000
5,32,3213,2,128,320053,,9600
5,32,3215,1,0,320054,0,0
5,32,3215,1,4712,320055,,
5,32,3206,2,276,320074,,3000
5,32,3206,2,276,320076,,
5,32,3206,2,276,320078,,
5,32,3213,2,0,320181,,
5,32,3213,2,128,320182,2500,
5,32,3213,2,128,320183,,
5,32,3213,2,128,320184,,
5,32,3213,2,128,320186,,
5,32,3213,2,128,320191,,
5,32,3203,2,1420,329001,,
5,32,3203,2,1420,329002,,
5,32,3203,2,1420,329003,,
5,32,3203,2,1420,329005,,
5,32,3203,2,1420,329006,,
5,32,3203,2,1420,329007,,
5,32,3203,2,1420,329009,,
5,32,3203,2,1420,329010,0,
5,32,3203,2,1420,329011,,
5,32,3203,2,1420,329012,,
5,32,3212,2,450,329049,,
5,32,3212,2,450,329050,,
5,32,3212,2,450,329053,,200
5,32,3212,2,450,329054,,1400
5,32,3212,2,450,329055,,
5,32,3212,2,450,329056,,
5,32,3212,2,450,329057,,
5,32,3212,2,450,329058,,
5,32,3212,2,450,329059,,
5,32,3212,2,450,329060,,
5,32,3213,2,282,329061,,
5,32,3213,2,282,329062,1000,
5,32,3213,2,282,329063,,
5,32,3213,2,282,329065,,1000
5,32,3213,2,282,329066,,
5,32,3213,2,282,329068,,15000
5,32,3213,2,282,329070,,1500
5,32,3213,2,282,329071,,
5,32,3213,2,1358,329073,,1000
5,32,3213,2,1358,329076,500,600
5,32,3213,2,1358,329078,6500,2000
5,32,3213,2,1358,329079,700,
5,32,3213,2,1358,329080,,500
5,32,3213,2,1358,329082,,500
5,32,3223,2,668,329085,,18600
5,32,3223,2,668,329087,,1000
5,32,3223,2,668,329088,,
5,32,3223,2,668,329089,500,
5,32,3223,2,668,329090,,3500
5,32,3223,2,668,329091,,
5,32,3223,2,668,329092,,2000
5,32,3223,2,668,329093,,
5,32,3223,2,668,329095,,
5,32,3223,2,668,329096,,
3,33,3323,2,92,330031,100,250
3,33,3323,2,92,330032,,
3,33,3323,2,92,330033,,
3,33,3323,2,92,330034,,200
3,33,3323,2,92,330035,1000,1000
3,33,3323,2,92,330036,,100
3,33,3323,2,92,330037,,
3,33,3323,2,92,330039,,2000
3,33,3323,2,92,330040,,
3,33,3313,2,930,330051,,100
3,33,3313,2,930,330052,,45000
3,33,3313,2,930,330053,,100
3,33,3313,2,930,330055,,200
3,33,3313,2,930,330056,,200
3,33,3313,2,930,330057,,100
3,33,3313,2,930,330058,,500
3,33,3313,2,930,330059,,100
3,33,3313,2,930,330060,,100
3,33,3304,2,418,330061,,
3,33,3304,2,418,330062,,1200
3,33,3304,2,418,330063,,100
3,33,3304,2,418,330064,,
3,33,3304,2,418,330065,,
3,33,3304,2,418,330066,,
3,33,3304,2,418,330067,,
3,33,3304,2,418,330068,,
3,33,3304,2,418,330069,,
3,33,3304,2,418,330070,,500
3,33,3302,2,816,339001,,
3,33,3302,2,816,339002,,200
3,33,3302,2,816,339003,,
3,33,3302,2,816,339004,,200
3,33,3302,2,816,339005,,
3,33,3302,2,816,339006,,
3,33,3302,2,816,339009,,200
3,33,3302,2,816,339010,,500
3,33,3302,2,816,339011,,100
3,33,3302,2,816,339012,,100
3,33,3305,2,846,339013,,1000
3,33,3305,2,846,339014,,600
3,33,3305,2,846,339015,,400
3,33,3305,2,846,339017,,600
3,33,3305,2,846,339018,1000,600
3,33,3305,2,846,339020,,1200
3,33,3305,2,846,339021,,1000
3,33,3305,2,846,339022,,1000
3,33,3305,2,846,339023,,700
3,33,3318,2,1498,339026,,
3,33,3318,2,1498,339027,,
3,33,3318,2,1498,339028,,100
3,33,3318,2,1498,339029,,100
3,33,3318,2,1498,339030,,
3,33,3318,2,1498,339031,,
3,33,3318,2,1498,339032,,
3,33,3318,2,1498,339033,,
3,33,3318,2,1498,339034,,
3,33,3321,2,118,339037,,1800
3,33,3321,2,118,339038,100,600
3,33,3321,2,118,339040,,600
3,33,3321,2,118,339042,,500
3,33,3321,2,118,339043,,500
3,33,3321,2,118,339044,100,200
3,33,3321,2,118,339045,,250
3,33,3321,2,118,339046,,
3,33,3321,2,118,339047,,500
3,33,3321,2,118,339048,,900
2,34,3405,2,456,340032,,37000
2,34,3405,2,456,340033,,1500
2,34,3405,2,456,340035,,
2,34,3405,2,456,340036,,2000
2,34,3405,2,456,340037,,1500
2,34,3405,2,456,340038,,300
2,34,3405,2,456,340039,,1000
2,34,3405,2,456,340040,300,300
2,34,3412,2,156,340051,,
2,34,3412,2,156,340052,,800
2,34,3412,2,156,340053,,
2,34,3412,2,156,340054,1000,
2,34,3412,2,156,340056,,
2,34,3412,2,156,340057,,250
2,34,3412,2,156,340058,1200,
2,34,3412,2,156,340059,300,
2,34,3412,2,156,340060,,
2,34,3408,2,870,340081,,100
2,34,3408,2,870,340086,,
2,34,3408,2,870,340087,,1000
2,34,3408,2,870,340088,,3500
2,34,3408,2,870,340089,,
2,34,3408,2,870,340090,,100
2,34,3401,2,370,349002,,300
2,34,3401,2,370,349003,,18700
2,34,3401,2,370,349004,,
2,34,3401,2,370,349005,,
2,34,3401,2,370,349008,,100
2,34,3401,2,370,349009,,20500
2,34,3401,2,370,349010,,200
2,34,3401,2,370,349011,,100
2,34,3401,2,370,349012,,200
2,34,3402,2,72,349014,,
2,34,3402,2,72,349015,,
2,34,3402,2,72,349016,,
2,34,3402,2,72,349017,,
2,34,3402,2,72,349018,100,150
2,34,3402,2,72,349019,,2000
2,34,3402,2,72,349020,,2000
2,34,3402,2,72,349021,,
2,34,3402,2,72,349022,,
2,34,3402,2,72,349024,,
2,34,3402,2,768,349025,,800
2,34,3402,2,768,349026,200,600
2,34,3402,2,768,349027,,
2,34,3402,2,768,349028,,400
2,34,3402,2,768,349029,,500
2,34,3402,2,768,349030,300,300
2,34,3402,2,768,349032,,
2,34,3402,2,768,349034,,
2,34,3402,2,768,349036,,1500
2,34,3406,2,728,349037,,2000
2,34,3406,2,728,349039,,200
2,34,3406,2,728,349043,,
2,34,3406,2,728,349047,,200
2,34,3407,1,64,349050,,1000
2,34,3407,1,64,349051,,
2,34,3407,1,64,349052,100,
2,34,3407,1,64,349053,,
2,34,3407,1,64,349054,,1500
2,34,3407,1,64,349055,,500
2,34,3407,1,64,349056,1000,
2,34,3407,1,64,349057,1000,
2,34,3407,1,64,349059,,600
2,34,3407,1,64,349060,,600
2,34,3409,2,500,349061,,6200
2,34,3409,2,500,349062,,1600
2,34,3409,2,500,349066,,600
2,34,3409,2,500,349067,,600
2,34,3409,2,500,349068,,2000
2,34,3409,2,500,349069,500,500
2,34,3409,2,500,349071,,500
2,34,3409,2,500,349072,,500
2,34,3411,2,1034,349073,,300
2,34,3411,2,1034,349075,,
2,34,3411,2,1034,349080,,1000
2,34,3411,2,1034,349084,,200
2,34,3416,2,620,349085,,1300
2,34,3416,2,620,349086,,600
2,34,3416,2,620,349087,,
2,34,3416,2,620,349088,,1200
2,34,3416,2,620,349089,,
2,34,3416,2,620,349090,,300
2,34,3416,2,620,349091,,
2,34,3416,2,620,349092,,1550
2,34,3416,2,620,349093,,200
2,34,3416,2,620,349095,,1000
2,34,3411,2,1034,349109,,
2,35,3513,2,576,350061,,
2,35,3513,2,576,350062,,
2,35,3513,2,576,350063,,
2,35,3513,2,576,350064,,
2,35,3513,2,576,350065,,100
2,35,3513,2,576,350066,,
2,35,3513,2,576,350067,,
2,35,3513,2,576,350068,,
2,35,3513,2,576,350069,200,
2,35,3513,2,576,350070,300,300
2,35,3505,2,1726,359002,200,400
2,35,3505,2,1726,359003,,
2,35,3505,2,1726,359004,,100
2,35,3505,2,1726,359005,100,100
2,35,3505,2,1726,359006,,200
2,35,3505,2,1726,359007,200,
2,35,3505,2,1726,359008,,200
2,35,3505,2,1726,359009,,
2,35,3505,2,1726,359010,,200
2,35,3505,2,1726,359011,,100
2,35,3506,2,2404,359013,,
2,35,3506,2,2404,359015,,
2,35,3506,2,2404,359018,,
2,35,3506,2,2404,359019,,
2,35,3506,2,2404,359020,,450
2,35,3506,2,2404,359021,,
2,35,3506,2,2404,359023,,
2,35,3507,2,596,359027,100,
2,35,3507,2,596,359029,,
2,35,3507,2,596,359031,400,400
2,35,3507,2,596,359032,,
2,35,3507,2,596,359033,,
2,35,3507,2,596,359034,,
2,35,3507,2,596,359035,,200
2,35,3510,2,550,359037,,
2,35,3510,2,550,359038,,
2,35,3510,2,550,359039,,
2,35,3510,2,550,359041,,
2,35,3510,2,550,359043,,400
2,35,3510,2,550,359045,,
2,35,3510,2,550,359046,,
2,35,3510,2,550,359048,,1000
2,35,3512,2,478,359049,,100
2,35,3512,2,478,359051,,100
