"zone","state","lga","sector","ea","hhid","plotid","cropcode","s11fq0","s11fq1","s11fq2a","s11fq3d_1","s11fq3d_2","s11fq3d_2_os","s11fq3d_3","s11fq3b","s11fq3aa","s11fq3c","s11fq3e","s11fq3f","s11fq3_1","s11fq3_2","s11fq4aa","s11fq4","s11fq5aa","s11fq6","s11fq7","s11fq7a","s11fq8aa","s11fq8a","s11fq8b","s11fq8c","s11fq8d","s11fq9","s11fq10","s11fq10_os","s11fq11a","s11fq11b","s11fq11b_os","s11fq11c","s11fq11d","s11fq12a","s11fq12b","s11fq12b_os","s11fq12c","s11fq12d","s11fq13"
4,1,108,2,904,10102,2,1080,1,100,2,5,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,13,150,,0,1,1
4,1,108,2,904,10102,2,1124,1,100,2,2,130,,10,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,6,150,,2,,1
4,1,108,2,904,10103,1,1020,1,100,2,10,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,22,130,,10,,1
4,1,108,2,904,10103,1,1080,1,100,2,6,13,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,6,10,,,1,1
4,1,108,2,904,10103,1,2120,1,25,2,1,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,1,10,,,,1
4,1,108,2,904,10103,2,1020,1,100,2,15,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,40,130,,10,,1
4,1,108,2,904,10103,2,1121,1,50,2,50,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,80,211,,,,1
4,1,108,2,904,10104,1,1020,1,100,2,10,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,30,130,,10,,2
4,1,108,2,904,10104,1,1080,1,100,2,5,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,140,,0,1,1
4,1,108,2,904,10105,1,1020,1,100,2,10,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,26,130,,10,,1
4,1,108,2,904,10105,1,1080,1,100,2,5,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,7,10,,,1,1
4,1,108,2,904,10105,2,1020,1,100,2,10,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,26,130,,10,,1
4,1,108,2,904,10105,2,1080,1,100,2,5,13,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,5,10,,,1,1
4,1,108,2,904,10105,2,1121,1,25,2,20,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,38,211,,,,1
4,1,108,2,904,10106,1,1020,1,100,2,8,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,22,130,,10,,1
4,1,108,2,904,10106,1,1080,1,100,2,5,13,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,6,10,,,1,1
4,1,108,2,904,10106,1,1090,1,50,2,1,12,,,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,3,150,,0,1,1
4,1,108,2,904,10106,2,1020,1,100,2,12,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,27,130,,10,,2
4,1,108,2,904,10106,2,1080,1,100,2,6,13,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,6,10,,,1,1
4,1,108,2,904,10106,3,1020,1,100,2,8,100,,1,2,,,,,3,2017,,,,,,,2,,,,,,,,,,,,,27,130,,10,,1
4,1,108,2,904,10106,3,1080,1,100,2,5,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,140,,0,1,1
4,1,108,2,904,10106,3,1121,1,33,2,30,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,52,211,,,,1
4,1,108,2,904,10107,2,1020,1,100,2,6,100,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,28,170,,,,1
4,1,108,2,904,10107,2,1080,1,100,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,12,150,,1,1,1
4,1,108,2,904,10108,1,1020,1,100,2,4,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,15,170,,,,1
4,1,108,2,904,10108,1,1080,1,100,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,20,150,,1,1,1
4,1,108,2,904,10109,1,1020,1,100,2,4,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,20,170,,,,1
4,1,108,2,904,10109,1,1080,1,100,2,1,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,150,,1,1,1
4,1,108,2,904,10109,2,1020,1,100,2,3,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,25,170,,,,1
4,1,108,2,904,10109,2,1080,1,100,2,1,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,150,,1,1,1
4,1,108,2,904,10109,2,1121,1,100,2,25,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,45,211,,,,1
4,1,108,2,904,10110,1,1020,1,100,2,3,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,20,170,,,,1
4,1,108,2,904,10110,1,1124,1,100,2,45,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,60,211,,,,1
4,1,108,2,904,10110,2,1020,1,100,2,5,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,30,170,,,,1
4,1,108,2,904,10110,2,9999,1,100,2,1,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,13,,,,1
4,1,102,1,46,19008,1,1020,1,75,2,5,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,10,130,,11,,1
4,1,102,1,46,19008,1,1080,1,25,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,130,,11,1,1
4,1,102,1,46,19008,2,1020,1,50,2,3,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,7,130,,11,,1
4,1,102,1,46,19008,2,1080,1,25,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,130,,11,1,1
4,1,102,1,46,19008,2,2190,1,25,2,1,70,,1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,100,,1,,1
4,1,104,2,412,19038,1,1020,1,66,2,5,100,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,10,170,,,,1
4,1,104,2,412,19038,1,1080,1,25,2,2,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,170,,,1,1
4,1,104,2,412,19038,1,1090,1,33,2,1,12,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,50,13,,,1,1
4,1,104,2,412,19038,1,1122,1,25,2,2,170,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,6,150,,0,,1
4,1,104,2,412,19038,1,1123,1,33,2,1,170,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,150,,0,,1
4,1,104,2,412,19038,1,2120,1,25,2,3,13,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,6,150,,0,,1
4,1,104,2,412,19039,1,1020,1,100,2,5,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,15,170,,,,1
4,1,104,2,412,19039,1,1080,1,66,2,5,13,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,10,150,,1,1,1
4,1,104,2,412,19039,1,1123,1,25,2,50,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,60,211,,,,1
4,1,104,2,412,19039,1,2120,1,100,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,10,,,,1
4,1,104,2,412,19039,2,1020,1,100,2,350,210,,,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,15,130,,10,,1
4,1,104,2,412,19039,2,1080,1,25,2,1,12,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,10,90,,1,1,1
4,1,104,2,412,19041,1,1020,1,50,2,4,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,6,130,,11,,1
4,1,104,2,412,19041,1,1080,1,50,2,2,130,,10,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,2,130,,10,1,1
4,1,104,2,412,19041,2,1020,1,100,2,6,100,,1,2,,,,,2,2018,,,,,,,2,,,,,,,,,,,,,8,130,,11,,1
4,1,104,2,412,19041,2,1080,1,50,2,2,13,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,2,130,,10,1,1
4,1,104,2,412,19043,1,1020,1,100,2,4,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,5,130,,11,,1
4,1,104,2,412,19043,1,1080,1,75,2,3,130,,10,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,3,130,,10,1,1
4,1,104,2,412,19043,1,1090,1,50,2,2,130,,10,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,2,130,,10,1,1
4,1,104,2,412,19043,2,1020,1,50,2,3,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,3,130,,11,,1
4,1,104,2,412,19043,2,1080,1,75,2,5,130,,11,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,3,130,,11,1,1
4,1,104,2,412,19043,3,1020,1,100,1,6,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,10,130,,11,,1
4,1,104,2,412,19043,4,1020,1,100,1,7,100,,1,2,,,,,2,2018,,,,,,,2,,,,,,,,,,,,,13,130,,11,,1
4,1,104,2,412,19044,1,1020,1,75,2,75,90,,1,2,,,,,2,2018,,,,,,,2,,,,,,,,,,,,,12,130,,10,,1
4,1,104,2,412,19044,1,1080,1,50,2,3,13,,,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,3,130,,10,1,1
4,1,104,2,412,19044,2,1020,1,100,2,85,90,,0,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,10,130,,10,,1
4,1,104,2,412,19044,2,1080,1,75,2,3,13,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,4,130,,10,1,1
4,1,104,2,412,19044,2,1090,1,50,2,2,13,,,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,5,11,,,1,1
4,1,104,2,412,19045,1,1020,1,50,2,3,100,,2,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,9,150,,2,,1
4,1,104,2,412,19045,1,1080,1,50,2,6,130,,11,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,7,150,,0,1,1
4,1,104,2,412,19045,1,1090,1,33,2,3,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,6,150,,0,1,1
4,1,104,2,412,19045,1,1121,1,33,2,3,170,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,150,,1,,1
4,1,104,2,412,19045,2,1020,1,66,2,4,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,6,150,,2,,1
4,1,104,2,412,19045,2,1080,1,50,2,4,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,7,150,,1,1,1
4,1,104,2,412,19045,2,1090,1,25,2,3,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,6,150,,1,1,1
4,1,104,2,412,19045,2,2194,1,25,2,1,70,,1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,100,,0,,1
4,1,104,2,412,19047,1,1020,1,100,2,250,90,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,8,130,,11,,1
4,1,104,2,412,19047,1,1080,1,100,2,4,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,130,,10,1,1
4,1,104,2,412,19047,2,1020,1,100,2,300,90,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,25,130,,11,,1
4,1,104,2,412,19047,2,1080,1,100,2,10,13,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,10,130,,10,1,1
4,1,104,2,412,19048,1,1010,1,25,2,3,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,6,150,,0,,1
4,1,104,2,412,19048,1,1020,1,50,2,4,100,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,8,150,,2,,1
4,1,104,2,412,19048,1,1080,1,33,2,8,13,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,5,150,,2,1,1
4,1,104,2,412,19048,1,1124,1,25,2,3,170,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,150,,1,,1
4,1,104,2,412,19048,1,2060,1,25,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,150,,1,,1
4,1,104,2,412,19048,1,2194,1,25,2,1,70,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,6,100,,0,,1
4,1,104,2,412,19048,2,1010,1,25,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,150,,0,,1
4,1,104,2,412,19048,2,1020,1,50,2,5,100,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,9,150,,2,,1
4,1,104,2,412,19048,2,1080,1,100,2,5,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,150,,2,1,2
4,1,104,2,412,19048,2,1123,1,25,2,3,170,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,150,,0,,1
4,1,104,2,412,19048,3,1020,1,100,2,6,100,,2,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,20,150,,2,,1
4,1,104,2,412,19048,3,2060,1,25,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,150,,1,,1
4,1,104,2,1020,19049,1,1020,1,100,2,4,100,,2,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,30,150,,2,,1
4,1,104,2,1020,19049,1,1080,1,25,2,1,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,150,,1,1,1
4,1,104,2,1020,19049,2,1020,1,100,2,4,100,,2,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,20,150,,1,,1
4,1,104,2,1020,19049,2,1080,1,33,2,2,13,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,20,150,,1,1,1
4,1,104,2,1020,19051,2,1020,1,100,1,2,100,,2,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,20,170,,,,1
4,1,104,2,1020,19051,3,1020,1,75,2,4,100,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,30,170,,,,1
4,1,104,2,1020,19051,3,1040,1,25,2,30,80,,1,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,40,80,,2,,1
4,1,104,2,1020,19051,3,1060,1,25,2,2,12,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,10,12,,,1,1
4,1,104,2,1020,19051,3,1121,1,25,2,22,211,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,25,211,,,,1
4,1,104,2,1020,19052,1,1020,1,100,2,2,100,,2,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,20,170,,,,1
4,1,104,2,1020,19052,1,1080,1,33,2,2,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,20,170,,,1,1
4,1,104,2,1020,19052,1,1121,1,75,2,159,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,240,211,,,,1
4,1,104,2,1020,19052,1,2120,1,25,2,1,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,10,,,,1
4,1,104,2,1020,19052,2,1020,1,100,2,15,100,,2,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,40,170,,,,1
4,1,104,2,1020,19052,2,1080,1,33,2,2,13,,,1,1,"agric maize",1,,7,2018,,,,,,,,,,,,,,,,,,,,20,170,,,1,1
4,1,104,2,1020,19054,3,1020,1,100,2,10,100,,1,2,,,,,2,2018,,,,,,,2,,,,,,,,,,,,,15,130,,11,,1
4,1,104,2,1020,19054,3,1080,1,100,2,5,12,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,9,130,,10,1,1
4,1,104,2,1020,19054,4,1020,1,100,2,7,100,,1,2,,,,,2,2018,,,,,,,2,,,,,,,,,,,,,15,130,,11,,1
4,1,104,2,1020,19054,4,1080,1,100,2,4,13,,,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,6,130,,10,1,1
4,1,104,2,1020,19054,4,1121,1,50,2,1,130,,10,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,2,130,,10,,1
4,1,104,2,1020,19055,1,1020,1,100,2,8,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,15,130,,11,,1
4,1,104,2,1020,19055,1,1080,1,100,2,5,13,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,10,130,,10,1,1
4,1,104,2,1020,19055,2,1020,1,100,2,8,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,15,130,,11,,1
4,1,104,2,1020,19055,2,1080,1,100,2,4,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,7,130,,11,1,1
4,1,104,2,1020,19056,1,1010,1,100,2,4,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,7,150,,1,,1
4,1,104,2,1020,19056,1,1020,1,100,2,6,100,,2,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,7,150,,2,,1
4,1,104,2,1020,19056,1,1080,1,50,2,3,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,150,,2,1,1
4,1,104,2,1020,19056,1,2060,1,25,2,2,13,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,3,150,,1,,1
4,1,104,2,1020,19056,1,2190,1,50,2,3,70,,1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,8,100,,1,,1
4,1,104,2,1020,19058,1,1020,1,100,2,200,90,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,30,130,,11,,1
4,1,104,2,1020,19058,1,1080,1,100,2,5,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,8,130,,11,1,1
4,1,104,2,1020,19058,2,1040,1,100,1,1,10,,,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,2,10,,,,1
4,1,104,2,1020,19060,1,1010,1,50,2,3,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,150,,2,,1
4,1,104,2,1020,19060,1,1020,1,100,2,3,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,15,150,,1,,1
4,1,104,2,1020,19060,1,1080,1,50,2,3,13,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,3,150,,0,1,1
4,1,104,2,1020,19060,1,2190,1,33,2,4,70,,1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,100,,2,,1
4,1,104,2,1020,19060,2,1020,1,100,2,4,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,12,150,,2,,1
4,1,104,2,1020,19060,2,1080,1,50,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,150,,1,1,1
4,1,104,2,1020,19060,2,2060,1,33,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,150,,1,,1
4,1,104,2,1020,19060,2,2190,1,33,2,4,70,,1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,12,100,,2,,1
4,1,107,2,10,19061,1,1080,1,25,2,5,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,130,,11,1,1
4,1,107,2,10,19061,1,2080,1,25,2,5,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,100,"10 BUNDLES",1,,1
4,1,107,2,10,19061,1,2120,1,25,2,3,70,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,70,,1,,1
4,1,107,2,10,19061,1,2190,1,25,2,20,80,"20 PIECES",1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,30,100,,1,,1
4,1,107,2,10,19062,1,1080,1,25,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,25,130,,11,1,1
4,1,107,2,10,19062,1,2190,1,25,2,5,90,"5 HEAP",1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,90,,1,,1
4,1,107,2,10,19062,2,1080,1,100,1,3,80,"3 COBS OF MAIZE",2,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,90,,2,1,1
4,1,107,2,10,19063,1,1080,1,25,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,130,,11,1,1
4,1,107,2,10,19063,1,2120,1,25,2,2,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,70,,2,,1
4,1,107,2,10,19063,1,2190,1,25,2,4,70,,1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,80,,2,,1
4,1,107,2,10,19063,2,1080,1,25,2,2,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,130,,11,1,1
4,1,107,2,10,19063,2,2190,1,25,2,5,80,"5 PIECES",1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,20,80,,1,,1
4,1,107,2,10,19064,1,1020,1,75,2,7,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,30,130,,11,,1
4,1,107,2,10,19064,1,1080,1,25,2,5,13,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,36,1,,,1,1
4,1,107,2,10,19064,2,2190,1,100,1,6,11,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,100,100,,2,,1
4,1,107,2,10,19064,3,1020,1,75,2,520,90,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,29,130,,11,,1
4,1,107,2,10,19064,3,1080,1,25,2,4,13,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,28,130,,11,1,1
4,1,107,2,10,19066,1,1020,1,75,2,7,100,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,32,130,,11,,1
4,1,107,2,10,19066,1,1080,1,25,2,4,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,35,1,,,1,1
4,1,107,2,10,19066,2,1020,1,75,2,5,100,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,33,130,,11,,1
4,1,107,2,10,19066,2,1080,1,75,2,5,13,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,34,130,,11,1,1
4,1,107,2,10,19068,1,2060,1,100,1,6,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,35,130,,11,,1
4,1,107,2,10,19068,2,1020,1,75,2,650,90,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,33,130,,11,,1
4,1,107,2,10,19068,2,1080,1,25,2,5,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,38,130,,11,1,1
4,1,107,2,10,19069,1,1020,1,100,2,5,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,12,130,,11,,1
4,1,107,2,10,19069,1,1080,1,100,2,6,13,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,6,130,,11,1,1
4,1,107,2,10,19069,2,1020,1,100,2,7,90,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,20,130,,11,,1
4,1,107,2,10,19069,2,1080,1,100,2,4,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,7,130,,11,1,1
4,1,107,2,10,19069,2,2190,1,25,2,2,70,,0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,100,,0,,1
4,1,107,2,10,19070,1,1020,1,75,2,5,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,12,130,,11,,1
4,1,107,2,10,19070,1,1080,1,75,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,130,,11,1,1
4,1,107,2,10,19070,1,3030,2,,,,,,,,,,,,,,1,25,30,2018,30,2,2,,,,,,,,,,,,,1,130,,10,,1
4,1,107,2,10,19070,2,1020,1,100,2,4,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,7,130,,11,,1
4,1,107,2,10,19070,2,1080,1,75,2,2,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,1,1
4,1,107,2,10,19070,3,1020,1,100,2,7,100,,1,2,,,,,6,2018,,,,,,,2,,,,,,,,,,,,,10,130,,11,,1
4,1,107,2,10,19070,3,1080,1,25,2,1,13,,,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,1,1
4,1,107,2,10,19070,4,2190,1,100,1,5,70,,1,2,,,,,1,2018,,,,,,,,,,,,,,,,,,,,25,100,,1,,1
4,1,107,2,10,19071,1,1020,1,75,2,4,100,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,14,130,,11,,1
4,1,107,2,10,19071,1,1080,1,100,2,3,13,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,6,130,,11,1,1
4,1,107,2,10,19071,2,1020,1,100,2,7,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,18,130,,11,,1
4,1,107,2,10,19071,2,1080,1,100,2,5,13,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,10,130,,11,1,1
4,1,107,2,10,19071,3,1020,1,75,2,3,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,8,130,,11,,1
4,1,107,2,10,19071,3,1080,1,75,2,3,13,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,1,1
4,1,107,2,10,19071,3,2142,1,50,2,10,2,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,3,130,,10,,1
4,1,107,2,10,19071,3,2190,1,50,2,3,70,,0,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,7,100,,1,,1
4,1,107,2,10,19072,1,1020,1,66,2,10,100,,2,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,80,130,,11,,1
4,1,107,2,10,19072,1,1080,1,50,2,20,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,130,,12,1,1
4,1,107,2,10,19072,2,1020,1,75,2,12,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,25,130,,11,,1
4,1,107,2,10,19072,2,1080,1,50,2,10,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,18,130,,11,1,1
4,1,107,2,10,19072,3,1121,1,100,1,15,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,35,211,,,,1
4,1,107,2,10,19072,4,1020,1,75,2,8,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,20,130,,11,,1
4,1,107,2,10,19072,4,1080,1,50,2,6,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,12,130,,11,1,1
4,1,107,2,10,19072,5,1020,1,75,2,9,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,18,130,,11,,1
4,1,107,2,10,19072,5,1080,1,50,2,7,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,130,,11,1,1
4,1,107,2,10,19072,5,2142,1,33,2,3,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,140,,1,,1
4,1,107,2,10,19072,7,1020,1,75,2,7,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,15,130,,11,,1
4,1,107,2,10,19072,7,1080,1,66,2,6,13,,,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,8,130,,11,1,1
4,1,107,2,10,19072,7,1090,1,25,2,3,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,2,130,,10,1,1
4,1,107,2,1322,19073,1,1020,1,100,2,6,100,,2,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,25,130,,11,,1
