"zone","state","lga","sector","ea","cluster_id","item_cd","c7q1","c7q1_os","c7q2","c7q2_os","c7q3","c7q4__1","c7q4__2","c7q4__3","c7q4__4","c7q4__5","c7q4__6","c7q4__7","c7q4__8","c7q4__9","c7q4__10","c7q4_os"
2,2,220,2,112,"220-112",705,2,,,,,,,,,,,,,,,
2,2,220,2,112,"220-112",706,2,,,,,,,,,,,,,,,
2,2,220,2,112,"220-112",707,2,,,,,,,,,,,,,,,
2,2,220,2,112,"220-112",708,2,,,,,,,,,,,,,,,
2,2,220,2,112,"220-112",709,2,,,,,,,,,,,,,,,
2,2,220,2,112,"220-112",710,2,,,,,,,,,,,,,,,
2,2,220,2,112,"220-112",711,1,,3,,1,0,1,0,0,0,0,0,0,0,0,
2,2,220,2,112,"220-112",712,1,,3,,1,0,1,0,0,0,0,0,0,0,0,
2,2,220,2,112,"220-112",713,2,,,,,,,,,,,,,,,
2,2,220,2,112,"220-112",714,2,,,,,,,,,,,,,,,
2,2,220,2,112,"220-112",715,2,,,,,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",701,2,,,,,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",702,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2203,2,2578,"2203-2578",703,2,,,,,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",704,2,,,,,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",705,2,,,,,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",706,1,,3,,1,1,1,1,0,0,0,0,0,0,0,
1,22,2203,2,2578,"2203-2578",707,2,,,,,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",708,1,,3,,1,1,1,1,0,0,0,0,0,0,0,
1,22,2203,2,2578,"2203-2578",709,2,,,,,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",710,1,,5,,1,1,1,0,1,0,0,0,0,0,0,
1,22,2203,2,2578,"2203-2578",711,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2203,2,2578,"2203-2578",712,2,,,,,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",713,2,,,,,,,,,,,,,,,
1,22,2203,2,2578,"2203-2578",714,1,,1,,1,0,0,0,0,1,1,0,0,0,0,
1,22,2203,2,2578,"2203-2578",715,2,,,,,,,,,,,,,,,
1,22,2203,2,266,"2203-266",701,1,,3,,1,1,1,0,0,0,0,0,0,0,1,"INDIVIDUAL"
1,22,2203,2,266,"2203-266",702,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2203,2,266,"2203-266",703,2,,,,,,,,,,,,,,,
1,22,2203,2,266,"2203-266",704,2,,,,,,,,,,,,,,,
1,22,2203,2,266,"2203-266",705,2,,,,,,,,,,,,,,,
1,22,2203,2,266,"2203-266",706,1,,3,,1,0,1,0,0,0,0,0,0,0,0,
1,22,2203,2,266,"2203-266",707,2,,,,,,,,,,,,,,,
1,22,2203,2,266,"2203-266",708,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2203,2,266,"2203-266",709,2,,,,,,,,,,,,,,,
1,22,2203,2,266,"2203-266",710,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2203,2,266,"2203-266",711,2,,,,,,,,,,,,,,,
1,22,2203,2,266,"2203-266",712,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2203,2,266,"2203-266",713,2,,,,,,,,,,,,,,,
1,22,2203,2,266,"2203-266",714,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2203,2,266,"2203-266",715,2,,,,,,,,,,,,,,,
1,22,2208,2,194,"2208-194",701,1,,1,,1,1,1,0,0,1,0,0,0,0,0,
1,22,2208,2,194,"2208-194",702,1,,1,,1,1,1,0,0,1,0,0,0,0,0,
1,22,2208,2,194,"2208-194",703,2,,,,,,,,,,,,,,,
1,22,2208,2,194,"2208-194",704,2,,,,,,,,,,,,,,,
1,22,2208,2,194,"2208-194",705,2,,,,,,,,,,,,,,,
1,22,2208,2,194,"2208-194",706,2,,,,,,,,,,,,,,,
1,22,2208,2,194,"2208-194",707,2,,,,,,,,,,,,,,,
1,22,2208,2,194,"2208-194",708,2,,,,,,,,,,,,,,,
1,22,2208,2,194,"2208-194",709,2,,,,,,,,,,,,,,,
1,22,2208,2,194,"2208-194",710,2,,,,,,,,,,,,,,,
1,22,2208,2,194,"2208-194",711,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2208,2,194,"2208-194",712,2,,,,,,,,,,,,,,,
1,22,2208,2,194,"2208-194",713,1,,1,,1,1,1,0,0,1,0,0,0,0,0,
1,22,2208,2,194,"2208-194",714,1,,6,,1,1,1,0,0,1,0,0,0,0,0,
1,22,2208,2,194,"2208-194",715,2,,,,,,,,,,,,,,,
1,22,2208,2,642,"2208-642",701,2,,,,,,,,,,,,,,,
1,22,2208,2,642,"2208-642",702,2,,,,,,,,,,,,,,,
1,22,2208,2,642,"2208-642",703,2,,,,,,,,,,,,,,,
1,22,2208,2,642,"2208-642",704,2,,,,,,,,,,,,,,,
1,22,2208,2,642,"2208-642",705,2,,,,,,,,,,,,,,,
1,22,2208,2,642,"2208-642",706,2,,,,,,,,,,,,,,,
1,22,2208,2,642,"2208-642",707,2,,,,,,,,,,,,,,,
1,22,2208,2,642,"2208-642",708,2,,,,,,,,,,,,,,,
1,22,2208,2,642,"2208-642",709,2,,,,,,,,,,,,,,,
1,22,2208,2,642,"2208-642",710,2,,,,,,,,,,,,,,,
1,22,2208,2,642,"2208-642",711,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2208,2,642,"2208-642",712,2,,,,,,,,,,,,,,,
1,22,2208,2,642,"2208-642",713,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2208,2,642,"2208-642",714,2,,,,,,,,,,,,,,,
1,22,2208,2,642,"2208-642",715,2,,,,,,,,,,,,,,,
2,2,221,1,750,"221-750",701,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
2,2,221,1,750,"221-750",702,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
2,2,221,1,750,"221-750",703,2,,,,,,,,,,,,,,,
2,2,221,1,750,"221-750",704,2,,,,,,,,,,,,,,,
2,2,221,1,750,"221-750",705,2,,,,,,,,,,,,,,,
2,2,221,1,750,"221-750",706,2,,,,,,,,,,,,,,,
2,2,221,1,750,"221-750",707,2,,,,,,,,,,,,,,,
2,2,221,1,750,"221-750",708,2,,,,,,,,,,,,,,,
2,2,221,1,750,"221-750",709,2,,,,,,,,,,,,,,,
2,2,221,1,750,"221-750",710,2,,,,,,,,,,,,,,,
2,2,221,1,750,"221-750",711,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
2,2,221,1,750,"221-750",712,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
2,2,221,1,750,"221-750",713,2,,,,,,,,,,,,,,,
2,2,221,1,750,"221-750",714,2,,,,,,,,,,,,,,,
2,2,221,1,750,"221-750",715,2,,,,,,,,,,,,,,,
1,22,2211,2,594,"2211-594",701,2,,,,,,,,,,,,,,,
1,22,2211,2,594,"2211-594",702,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2211,2,594,"2211-594",703,2,,,,,,,,,,,,,,,
1,22,2211,2,594,"2211-594",704,2,,,,,,,,,,,,,,,
1,22,2211,2,594,"2211-594",705,2,,,,,,,,,,,,,,,
1,22,2211,2,594,"2211-594",706,2,,,,,,,,,,,,,,,
1,22,2211,2,594,"2211-594",707,2,,,,,,,,,,,,,,,
1,22,2211,2,594,"2211-594",708,2,,,,,,,,,,,,,,,
1,22,2211,2,594,"2211-594",709,2,,,,,,,,,,,,,,,
1,22,2211,2,594,"2211-594",710,2,,,,,,,,,,,,,,,
1,22,2211,2,594,"2211-594",711,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2211,2,594,"2211-594",712,2,,,,,,,,,,,,,,,
1,22,2211,2,594,"2211-594",713,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2211,2,594,"2211-594",714,1,,1,,1,1,1,0,0,0,1,0,0,0,0,
1,22,2211,2,594,"2211-594",715,2,,,,,,,,,,,,,,,
1,22,2213,1,100,"2213-100",701,2,,,,,,,,,,,,,,,
1,22,2213,1,100,"2213-100",702,1,,10,,1,0,0,0,0,0,0,0,0,1,0,
1,22,2213,1,100,"2213-100",703,2,,,,,,,,,,,,,,,
1,22,2213,1,100,"2213-100",704,2,,,,,,,,,,,,,,,
1,22,2213,1,100,"2213-100",705,2,,,,,,,,,,,,,,,
1,22,2213,1,100,"2213-100",706,2,,,,,,,,,,,,,,,
1,22,2213,1,100,"2213-100",707,2,,,,,,,,,,,,,,,
1,22,2213,1,100,"2213-100",708,2,,,,,,,,,,,,,,,
1,22,2213,1,100,"2213-100",709,2,,,,,,,,,,,,,,,
1,22,2213,1,100,"2213-100",710,2,,,,,,,,,,,,,,,
1,22,2213,1,100,"2213-100",711,2,,,,,,,,,,,,,,,
1,22,2213,1,100,"2213-100",712,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2213,1,100,"2213-100",713,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2213,1,100,"2213-100",714,2,,,,,,,,,,,,,,,
1,22,2213,1,100,"2213-100",715,2,,,,,,,,,,,,,,,
1,22,2216,1,270,"2216-270",701,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2216,1,270,"2216-270",702,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2216,1,270,"2216-270",703,2,,,,,,,,,,,,,,,
1,22,2216,1,270,"2216-270",704,2,,,,,,,,,,,,,,,
1,22,2216,1,270,"2216-270",705,2,,,,,,,,,,,,,,,
1,22,2216,1,270,"2216-270",706,2,,,,,,,,,,,,,,,
1,22,2216,1,270,"2216-270",707,2,,,,,,,,,,,,,,,
1,22,2216,1,270,"2216-270",708,2,,,,,,,,,,,,,,,
1,22,2216,1,270,"2216-270",709,2,,,,,,,,,,,,,,,
1,22,2216,1,270,"2216-270",710,2,,,,,,,,,,,,,,,
1,22,2216,1,270,"2216-270",711,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2216,1,270,"2216-270",712,2,,,,,,,,,,,,,,,
1,22,2216,1,270,"2216-270",713,1,,1,,1,1,0,0,0,0,0,0,0,0,0,
1,22,2216,1,270,"2216-270",714,2,,,,,,,,,,,,,,,
1,22,2216,1,270,"2216-270",715,2,,,,,,,,,,,,,,,
1,22,2216,1,428,"2216-428",701,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2216,1,428,"2216-428",702,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2216,1,428,"2216-428",703,2,,,,,,,,,,,,,,,
1,22,2216,1,428,"2216-428",704,2,,,,,,,,,,,,,,,
1,22,2216,1,428,"2216-428",705,2,,,,,,,,,,,,,,,
1,22,2216,1,428,"2216-428",706,2,,,,,,,,,,,,,,,
1,22,2216,1,428,"2216-428",707,2,,,,,,,,,,,,,,,
1,22,2216,1,428,"2216-428",708,2,,,,,,,,,,,,,,,
1,22,2216,1,428,"2216-428",709,2,,,,,,,,,,,,,,,
1,22,2216,1,428,"2216-428",710,2,,,,,,,,,,,,,,,
1,22,2216,1,428,"2216-428",711,2,,,,,,,,,,,,,,,
1,22,2216,1,428,"2216-428",712,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2216,1,428,"2216-428",713,2,,,,,,,,,,,,,,,
1,22,2216,1,428,"2216-428",714,2,,,,,,,,,,,,,,,
1,22,2216,1,428,"2216-428",715,2,,,,,,,,,,,,,,,
1,22,2216,1,588,"2216-588",701,2,,,,,,,,,,,,,,,
1,22,2216,1,588,"2216-588",702,2,,,,,,,,,,,,,,,
1,22,2216,1,588,"2216-588",703,2,,,,,,,,,,,,,,,
1,22,2216,1,588,"2216-588",704,2,,,,,,,,,,,,,,,
1,22,2216,1,588,"2216-588",705,2,,,,,,,,,,,,,,,
1,22,2216,1,588,"2216-588",706,2,,,,,,,,,,,,,,,
1,22,2216,1,588,"2216-588",707,2,,,,,,,,,,,,,,,
1,22,2216,1,588,"2216-588",708,2,,,,,,,,,,,,,,,
1,22,2216,1,588,"2216-588",709,2,,,,,,,,,,,,,,,
1,22,2216,1,588,"2216-588",710,2,,,,,,,,,,,,,,,
1,22,2216,1,588,"2216-588",711,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2216,1,588,"2216-588",712,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2216,1,588,"2216-588",713,2,,,,,,,,,,,,,,,
1,22,2216,1,588,"2216-588",714,2,,,,,,,,,,,,,,,
1,22,2216,1,588,"2216-588",715,2,,,,,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",701,2,,,,,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",702,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2220,1,1296,"2220-1296",703,2,,,,,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",704,2,,,,,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",705,2,,,,,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",706,2,,,,,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",707,2,,,,,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",708,1,,4,,1,1,1,1,0,0,0,0,0,0,0,
1,22,2220,1,1296,"2220-1296",709,2,,,,,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",710,2,,,,,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",711,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2220,1,1296,"2220-1296",712,1,,1,,1,1,1,0,0,0,0,0,0,0,0,
1,22,2220,1,1296,"2220-1296",713,2,,,,,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",714,2,,,,,,,,,,,,,,,
1,22,2220,1,1296,"2220-1296",715,2,,,,,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",701,1,,9,,1,1,1,0,0,0,0,0,0,0,0,
1,23,2302,2,1982,"2302-1982",702,2,,,,,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",703,1,,3,,1,1,1,0,0,0,0,0,1,0,0,
1,23,2302,2,1982,"2302-1982",704,2,,,,,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",705,1,,3,,1,1,1,0,0,0,0,0,0,1,0,
1,23,2302,2,1982,"2302-1982",706,2,,,,,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",707,2,,,,,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",708,2,,,,,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",709,1,,10,,1,0,1,0,0,0,0,0,0,1,0,
1,23,2302,2,1982,"2302-1982",710,2,,,,,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",711,1,,1,,1,1,0,0,0,0,0,0,1,0,0,
1,23,2302,2,1982,"2302-1982",712,2,,,,,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",713,2,,,,,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",714,2,,,,,,,,,,,,,,,
1,23,2302,2,1982,"2302-1982",715,2,,,,,,,,,,,,,,,
1,23,2303,2,68,"2303-68",701,2,,,,,,,,,,,,,,,
1,23,2303,2,68,"2303-68",702,2,,,,,,,,,,,,,,,
1,23,2303,2,68,"2303-68",703,2,,,,,,,,,,,,,,,
1,23,2303,2,68,"2303-68",704,2,,,,,,,,,,,,,,,
1,23,2303,2,68,"2303-68",705,2,,,,,,,,,,,,,,,
1,23,2303,2,68,"2303-68",706,1,,2,,1,1,0,0,0,0,0,0,1,0,0,
1,23,2303,2,68,"2303-68",707,2,,,,,,,,,,,,,,,
1,23,2303,2,68,"2303-68",708,2,,,,,,,,,,,,,,,
1,23,2303,2,68,"2303-68",709,2,,,,,,,,,,,,,,,
1,23,2303,2,68,"2303-68",710,2,,,,,,,,,,,,,,,
1,23,2303,2,68,"2303-68",711,2,,,,,,,,,,,,,,,
1,23,2303,2,68,"2303-68",712,1,,2,,1,1,0,0,0,0,0,0,0,0,0,
1,23,2303,2,68,"2303-68",713,2,,,,,,,,,,,,,,,
1,23,2303,2,68,"2303-68",714,2,,,,,,,,,,,,,,,
1,23,2303,2,68,"2303-68",715,2,,,,,,,,,,,,,,,
1,23,2303,2,828,"2303-828",701,2,,,,,,,,,,,,,,,
1,23,2303,2,828,"2303-828",702,2,,,,,,,,,,,,,,,
1,23,2303,2,828,"2303-828",703,2,,,,,,,,,,,,,,,
1,23,2303,2,828,"2303-828",704,2,,,,,,,,,,,,,,,
1,23,2303,2,828,"2303-828",705,2,,,,,,,,,,,,,,,
1,23,2303,2,828,"2303-828",706,1,,2,,1,1,1,0,0,0,0,0,0,0,0,
1,23,2303,2,828,"2303-828",707,2,,,,,,,,,,,,,,,
1,23,2303,2,828,"2303-828",708,1,,3,,1,1,1,1,0,0,0,0,0,0,0,
1,23,2303,2,828,"2303-828",709,2,,,,,,,,,,,,,,,
1,23,2303,2,828,"2303-828",710,2,,,,,,,,,,,,,,,
1,23,2303,2,828,"2303-828",711,2,,,,,,,,,,,,,,,
1,23,2303,2,828,"2303-828",712,2,,,,,,,,,,,,,,,
1,23,2303,2,828,"2303-828",713,2,,,,,,,,,,,,,,,
1,23,2303,2,828,"2303-828",714,2,,,,,,,,,,,,,,,
1,23,2303,2,828,"2303-828",715,2,,,,,,,,,,,,,,,
1,23,2304,2,322,"2304-322",701,2,,,,,,,,,,,,,,,
1,23,2304,2,322,"2304-322",702,1,,2,,1,1,1,0,0,0,0,0,0,0,0,
1,23,2304,2,322,"2304-322",703,2,,,,,,,,,,,,,,,
1,23,2304,2,322,"2304-322",704,2,,,,,,,,,,,,,,,
1,23,2304,2,322,"2304-322",705,2,,,,,,,,,,,,,,,
1,23,2304,2,322,"2304-322",706,1,,3,,1,1,1,1,0,0,0,0,0,0,0,
1,23,2304,2,322,"2304-322",707,2,,,,,,,,,,,,,,,
1,23,2304,2,322,"2304-322",708,2,,,,,,,,,,,,,,,
1,23,2304,2,322,"2304-322",709,2,,,,,,,,,,,,,,,
1,23,2304,2,322,"2304-322",710,1,,5,,1,1,1,0,1,0,0,0,0,0,0,
1,23,2304,2,322,"2304-322",711,2,,,,,,,,,,,,,,,
1,23,2304,2,322,"2304-322",712,1,,3,,1,1,1,1,1,0,0,0,0,1,0,
1,23,2304,2,322,"2304-322",713,1,,2,,1,1,1,0,0,0,0,0,0,0,0,
1,23,2304,2,322,"2304-322",714,2,,,,,,,,,,,,,,,
1,23,2304,2,322,"2304-322",715,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",701,1,,3,,1,1,1,0,0,0,0,0,1,0,0,
1,23,2304,2,432,"2304-432",702,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",703,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",704,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",705,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",706,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",707,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",708,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",709,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",710,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",711,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",712,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",713,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",714,2,,,,,,,,,,,,,,,
1,23,2304,2,432,"2304-432",715,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",701,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",702,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",703,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",704,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",705,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",706,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",707,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",708,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",709,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",710,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",711,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",712,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",713,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",714,2,,,,,,,,,,,,,,,
1,23,2305,2,174,"2305-174",715,2,,,,,,,,,,,,,,,
1,23,2306,1,78,"2306-78",701,1,,3,,1,1,1,0,0,0,0,0,1,0,0,
1,23,2306,1,78,"2306-78",702,1,,3,,1,1,1,0,0,0,0,0,0,0,0,
1,23,2306,1,78,"2306-78",703,1,,3,,1,0,1,0,0,0,0,0,0,0,0,
1,23,2306,1,78,"2306-78",704,1,,2,,1,0,1,0,0,0,0,0,0,0,0,
1,23,2306,1,78,"2306-78",705,2,,,,,,,,,,,,,,,
1,23,2306,1,78,"2306-78",706,2,,,,,,,,,,,,,,,
1,23,2306,1,78,"2306-78",707,2,,,,,,,,,,,,,,,
1,23,2306,1,78,"2306-78",708,2,,,,,,,,,,,,,,,
1,23,2306,1,78,"2306-78",709,2,,,,,,,,,,,,,,,
1,23,2306,1,78,"2306-78",710,2,,,,,,,,,,,,,,,
1,23,2306,1,78,"2306-78",711,1,,3,,1,1,1,0,0,0,0,0,1,0,0,
1,23,2306,1,78,"2306-78",712,1,,3,,1,1,1,0,0,0,0,0,1,0,0,
1,23,2306,1,78,"2306-78",713,2,,,,,,,,,,,,,,,
1,23,2306,1,78,"2306-78",714,2,,,,,,,,,,,,,,,
1,23,2306,1,78,"2306-78",715,2,,,,,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",701,2,,,,,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",702,2,,,,,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",703,2,,,,,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",704,2,,,,,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",705,2,,,,,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",706,2,,,,,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",707,2,,,,,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",708,2,,,,,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",709,2,,,,,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",710,1,,1,,1,1,0,0,0,0,0,0,1,0,0,
1,23,2307,1,2316,"2307-2316",711,1,,1,,1,0,0,0,0,0,0,0,1,0,0,
1,23,2307,1,2316,"2307-2316",712,2,,,,,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",713,2,,,,,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",714,2,,,,,,,,,,,,,,,
1,23,2307,1,2316,"2307-2316",715,2,,,,,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",701,2,,,,,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",702,2,,,,,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",703,2,,,,,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",704,2,,,,,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",705,2,,,,,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",706,1,,9,,2,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",707,2,,,,,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",708,2,,,,,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",709,2,,,,,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",710,1,,9,,2,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",711,1,,3,,1,1,0,0,0,0,0,0,1,0,0,
1,23,2308,1,5126,"2308-5126",712,2,,,,,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",713,2,,,,,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",714,2,,,,,,,,,,,,,,,
1,23,2308,1,5126,"2308-5126",715,2,,,,,,,,,,,,,,,
1,23,2308,1,88,"2308-88",701,2,,,,,,,,,,,,,,,
1,23,2308,1,88,"2308-88",702,1,,2,,1,1,1,0,0,0,0,0,0,0,0,
1,23,2308,1,88,"2308-88",703,2,,,,,,,,,,,,,,,
1,23,2308,1,88,"2308-88",704,2,,,,,,,,,,,,,,,
1,23,2308,1,88,"2308-88",705,2,,,,,,,,,,,,,,,
1,23,2308,1,88,"2308-88",706,1,,4,,2,,,,,,,,,,,
1,23,2308,1,88,"2308-88",707,2,,,,,,,,,,,,,,,
1,23,2308,1,88,"2308-88",708,2,,,,,,,,,,,,,,,
1,23,2308,1,88,"2308-88",709,2,,,,,,,,,,,,,,,
1,23,2308,1,88,"2308-88",710,2,,,,,,,,,,,,,,,
1,23,2308,1,88,"2308-88",711,1,,3,,1,0,1,0,0,0,0,0,0,0,0,
1,23,2308,1,88,"2308-88",712,2,,,,,,,,,,,,,,,
1,23,2308,1,88,"2308-88",713,2,,,,,,,,,,,,,,,
1,23,2308,1,88,"2308-88",714,2,,,,,,,,,,,,,,,
1,23,2308,1,88,"2308-88",715,2,,,,,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",701,1,,1,,2,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",702,1,,9,,1,1,0,0,0,0,0,0,1,0,0,
1,23,2309,1,1224,"2309-1224",703,2,,,,,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",704,2,,,,,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",705,2,,,,,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",706,2,,,,,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",707,2,,,,,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",708,2,,,,,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",709,2,,,,,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",710,2,,,,,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",711,2,,,,,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",712,2,,,,,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",713,2,,,,,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",714,2,,,,,,,,,,,,,,,
1,23,2309,1,1224,"2309-1224",715,2,,,,,,,,,,,,,,,
1,23,2309,2,1574,"2309-1574",701,2,,,,,,,,,,,,,,,
1,23,2309,2,1574,"2309-1574",702,1,,2,,1,1,1,1,0,0,0,0,0,0,0,
1,23,2309,2,1574,"2309-1574",703,2,,,,,,,,,,,,,,,
1,23,2309,2,1574,"2309-1574",704,1,,3,,1,1,1,0,0,0,0,0,1,0,0,
1,23,2309,2,1574,"2309-1574",705,2,,,,,,,,,,,,,,,
1,23,2309,2,1574,"2309-1574",706,1,,4,,1,1,1,0,1,0,0,0,0,0,0,
1,23,2309,2,1574,"2309-1574",707,2,,,,,,,,,,,,,,,
1,23,2309,2,1574,"2309-1574",708,2,,,,,,,,,,,,,,,
1,23,2309,2,1574,"2309-1574",709,2,,,,,,,,,,,,,,,
1,23,2309,2,1574,"2309-1574",710,1,,2,,1,1,0,1,1,0,0,0,0,0,0,
1,23,2309,2,1574,"2309-1574",711,1,,3,,1,1,1,0,1,0,0,0,0,0,0,
1,23,2309,2,1574,"2309-1574",712,2,,,,,,,,,,,,,,,
1,23,2309,2,1574,"2309-1574",713,2,,,,,,,,,,,,,,,
