"zone","state","lga","sector","ea","hhid","s9q29a_1","s9q29a_2","s9q29a_3","s9q29a_os","s9q29_1","s9q29_2","s9q29_3","s9q29_os","s9q30a","s9q30_1","s9q30_2","s9q30_3","s9q30_os"
2,2,213,2,1282,29155,,,,,,,,,2,,,,
2,2,213,2,1282,29156,,,,,,,,,2,,,,
2,2,213,2,1406,29158,,,,,,,,,2,,,,
2,2,213,2,1406,29160,,,,,,,,,2,,,,
2,2,213,2,1406,29161,,,,,,,,,2,,,,
2,2,213,2,1406,29162,,,,,,,,,2,,,,
2,2,213,2,1406,29163,,,,,,,,,2,,,,
2,2,213,2,1406,29164,,,,,,,,,2,,,,
2,2,213,2,1406,29165,,,,,,,,,2,,,,
2,2,213,2,1406,29166,,,,,,,,,2,,,,
2,2,213,2,1406,29167,5,4,,,5,4,,,,,,,
2,2,213,2,1406,29168,,,,,,,,,2,,,,
2,2,215,2,814,29169,8,7,4,,3,7,14,,,,,,
2,2,215,2,814,29170,,,,,,,,,2,,,,
2,2,215,2,814,29171,,,,,,,,,2,,,,
2,2,215,2,814,29172,,,,,,,,,2,,,,
2,2,215,2,814,29173,,,,,,,,,2,,,,
2,2,215,2,814,29174,,,,,,,,,2,,,,
2,2,215,2,814,29175,,,,,,,,,1,7,5,,
2,2,215,2,814,29176,,,,,,,,,2,,,,
2,2,215,2,814,29178,,,,,,,,,2,,,,
2,2,215,2,814,29179,1,4,7,,1,4,7,,,,,,
2,2,218,2,1624,29181,8,3,4,,3,6,7,,,,,,
2,2,201,2,0,29182,1,4,10,,1,4,10,,,,,,
2,2,218,2,1624,29183,,,,,,,,,2,,,,
2,2,218,2,1624,29185,8,12,3,,13,7,8,,,,,,
2,2,218,2,1624,29186,2,3,6,,2,3,6,,,,,,
2,2,218,2,1624,29187,6,,,,6,,,,,,,,
2,2,218,2,1624,29188,3,5,4,,3,8,,,,,,,
2,2,218,2,1624,29189,,,,,,,,,2,,,,
2,2,218,2,1624,29191,1,4,8,,1,3,8,,,,,,
2,2,218,2,1624,29192,4,8,,,4,8,,,,,,,
2,2,219,2,124,29193,,,,,,,,,2,,,,
2,2,219,2,124,29194,,,,,,,,,1,3,7,,
2,2,219,2,124,29195,,,,,,,,,2,,,,
2,2,219,2,124,29196,,,,,,,,,2,,,,
2,2,219,2,124,29198,2,6,3,,2,6,3,,,,,,
2,2,219,2,124,29199,2,3,6,,2,3,6,,,,,,
2,2,219,2,124,29200,4,7,8,,3,7,8,,,,,,
2,2,219,2,124,29202,3,7,8,,3,7,8,,,,,,
2,2,219,2,124,29203,3,7,8,,4,3,8,,,,,,
2,2,219,2,124,29204,,,,,,,,,2,,,,
2,2,220,2,112,29206,12,4,,,7,6,8,,,,,,
2,2,220,2,112,29208,4,8,,,7,8,,,,,,,
2,2,220,2,112,29209,3,7,4,,7,3,6,,,,,,
2,2,220,2,112,29210,2,3,,,2,3,4,,,,,,
2,2,220,2,112,29211,1,2,6,,1,2,,,,,,,
2,2,220,2,112,29212,3,4,5,,3,4,,,,,,,
2,2,220,2,112,29213,8,7,11,,12,9,6,,,,,,
2,2,220,2,112,29214,3,8,12,,3,7,6,,,,,,
2,2,220,2,112,29215,8,12,7,,7,12,8,,,,,,
2,2,220,2,112,29216,7,8,3,,1,7,6,,,,,,
2,2,221,1,750,29217,,,,,,,,,2,,,,
2,2,221,1,750,29218,3,12,8,,7,2,6,,,,,,
2,2,221,1,750,29219,4,2,8,,8,9,3,,,,,,
2,2,221,1,750,29220,1,6,3,,1,3,6,,,,,,
2,2,221,1,750,29221,,,,,,,,,2,,,,
2,2,221,1,750,29223,2,3,6,,2,3,6,,,,,,
2,2,221,1,750,29224,3,4,8,,3,5,,,,,,,
2,2,221,1,750,29226,,,,,,,,,2,,,,
2,2,221,1,750,29227,1,3,12,,1,12,3,,,,,,
2,2,221,1,750,29228,3,7,8,,3,7,,,,,,,
5,3,316,2,874,30021,4,6,8,,4,6,8,,,,,,
5,3,316,2,874,30022,,,,,,,,,1,4,12,7,
5,3,316,2,874,30023,13,9,8,,8,9,3,,,,,,
5,3,316,2,874,30024,,,,,,,,,1,8,1,9,
5,3,316,2,874,30025,,,,,,,,,1,4,,,
5,3,316,2,874,30026,6,8,12,,6,8,12,,,,,,
5,3,316,2,874,30027,,,,,,,,,2,,,,
5,3,305,2,0,30028,,,,,,,,,1,4,,,
5,3,316,2,0,30029,,,,,,,,,1,4,6,12,
5,3,316,2,874,30030,4,13,11,,4,13,8,,,,,,
5,3,331,1,0,30041,,,,,,,,,1,7,3,1,
5,3,307,1,634,30042,1,4,10,,4,1,10,,,,,,
5,3,307,1,634,30043,,,,,,,,,1,1,8,13,
5,3,307,1,634,30044,,,,,,,,,2,,,,
5,3,307,1,634,30045,3,5,1,,1,3,4,,,,,,
5,3,307,1,634,30046,,,,,,,,,2,,,,
5,3,307,1,634,30047,,,,,,,,,1,4,3,8,
5,3,307,1,634,30048,,,,,,,,,1,4,6,12,
5,3,307,1,634,30049,4,6,8,,4,6,8,,,,,,
5,12,1202,1,0,30050,,,,,,,,,2,,,,
5,3,318,2,1136,30081,1,3,8,,1,3,8,,,,,,
5,3,318,2,1136,30084,1,3,4,,1,2,4,,,,,,
5,3,318,2,1136,30085,12,13,,,13,12,11,,,,,,
5,3,318,2,1136,30086,4,1,6,,1,10,9,,,,,,
5,3,318,2,1136,30087,,,,,,,,,2,,,,
5,3,318,2,1136,30088,,,,,,,,,1,8,4,1,
5,3,318,2,0,30089,3,7,,,3,7,,,,,,,
5,3,318,2,1136,30090,1,8,,,8,,,,,,,,
5,3,313,2,70,30091,1,6,8,,1,6,8,,,,,,
5,3,331,1,0,30092,,,,,,,,,1,1,4,6,
5,3,313,2,70,30093,10,8,12,,10,6,13,,,,,,
5,3,313,2,70,30094,,,,,,,,,1,4,13,,
5,3,313,2,70,30097,1,3,7,,1,3,6,,,,,,
5,3,313,2,70,30098,5,8,3,,8,5,3,,,,,,
5,3,313,2,70,30099,,,,,,,,,2,,,,
5,3,313,2,70,30100,1,8,13,,1,8,13,,,,,,
5,3,301,1,1198,30101,,,,,,,,,1,10,4,6,
5,3,301,1,0,30102,,,,,,,,,1,10,9,4,
5,3,301,1,1198,30103,8,10,6,,4,1,7,,,,,,
5,3,301,1,1198,30104,8,4,6,,5,6,8,,,,,,
5,3,301,1,1198,30105,3,7,8,,3,7,6,,,,,,
5,3,301,1,1198,30106,1,,,,1,4,,,,,,,
5,3,301,1,1198,30107,4,1,,,1,4,,,,,,,
5,3,301,1,1198,30108,1,10,8,,1,8,10,,,,,,
5,3,301,1,1198,30109,8,3,7,,8,7,3,,,,,,
5,3,301,1,1198,30110,1,10,13,,1,9,14,,,,,,
5,3,305,2,1542,30121,3,6,4,,3,4,6,,,,,,
5,3,305,2,1542,30122,4,,,,4,8,,,,,,,
5,3,305,2,1542,30123,1,4,,,1,4,,,,,,,
5,3,305,2,1542,30124,4,7,10,,3,4,7,,,,,,
5,3,305,2,1542,30125,10,13,,,8,,,,,,,,
5,3,305,2,1542,30126,4,1,8,,4,1,8,,,,,,
5,3,305,2,1542,30127,7,13,10,,7,6,3,,,,,,
5,3,305,2,1542,30128,8,1,4,,8,1,4,,,,,,
5,3,305,2,1542,30129,8,12,11,,8,11,5,,,,,,
5,3,305,2,1542,30130,,,,,,,,,1,4,1,,
5,3,312,2,20,30131,,,,,,,,,1,4,,,
5,3,312,2,20,30132,,,,,,,,,2,,,,
5,3,312,2,20,30133,1,4,9,,1,3,8,,,,,,
5,3,312,2,20,30134,3,10,7,,3,7,6,,,,,,
5,3,312,2,20,30135,7,8,10,,7,6,11,,,,,,
5,3,312,2,20,30137,3,4,8,,3,4,8,,,,,,
5,3,312,2,20,30138,3,4,8,,3,8,7,,,,,,
5,3,312,2,20,30139,,,,,,,,,2,,,,
5,3,312,2,20,30140,7,10,8,,4,8,9,,,,,,
5,3,302,2,302,39001,8,7,,,8,7,,,,,,,
5,3,302,2,302,39002,4,10,12,,4,10,12,,,,,,
5,3,302,2,302,39003,4,12,,,4,10,12,,,,,,
5,3,302,2,302,39004,,,,,,,,,2,,,,
5,3,302,2,302,39005,,,,,,,,,1,5,8,,
5,3,302,2,302,39006,8,7,,,8,7,,,,,,,
5,3,302,2,302,39007,4,10,1,,4,1,8,,,,,,
5,3,302,2,302,39008,,,,,,,,,2,,,,
5,3,302,2,302,39009,,,,,,,,,1,8,1,10,
5,3,302,2,302,39010,8,13,1,,8,1,13,,,,,,
5,3,305,2,1164,39012,8,12,6,,8,12,6,,,,,,
5,3,305,2,1164,39013,,,,,,,,,1,4,6,,
5,3,305,2,1164,39014,4,8,10,,4,10,8,,,,,,
5,3,305,2,1164,39015,4,3,10,,4,8,10,,,,,,
5,3,305,2,1164,39016,,,,,,,,,1,4,,,
5,3,305,2,1164,39017,3,12,10,,3,12,11,,,,,,
5,3,305,2,1164,39018,1,4,8,,3,1,7,,,,,,
5,3,305,2,1164,39020,8,,,,7,5,,,,,,,
5,3,305,2,1164,39021,,,,,,,,,1,8,1,13,
5,3,305,2,1164,39022,,,,,,,,,2,,,,
5,3,308,2,102,39023,4,3,6,,4,3,6,,,,,,
5,3,308,2,102,39024,,,,,,,,,1,4,6,12,
5,3,308,2,102,39025,1,4,10,,4,10,1,,,,,,
5,3,308,2,102,39026,,,,,,,,,1,4,1,10,
5,3,308,2,102,39028,1,4,,,1,4,12,,,,,,
5,3,308,2,102,39029,12,13,,,12,13,8,,,,,,
5,3,308,2,102,39030,7,3,,,3,7,12,,,,,,
5,3,308,2,102,39031,5,6,1,,1,8,3,,,,,,
5,3,308,2,102,39032,8,10,4,,8,10,4,,,,,,
5,3,308,2,102,39033,1,8,9,,1,8,,,,,,,
5,3,309,2,698,39036,,,,,,,,,2,,,,
5,3,309,2,698,39037,8,4,10,,1,8,11,,,,,,
5,3,309,2,698,39039,4,8,7,,4,7,8,,,,,,
5,3,309,2,698,39040,,,,,,,,,2,,,,
5,3,309,2,698,39041,1,8,10,,1,7,6,,,,,,
5,3,309,2,698,39042,3,4,,,3,4,,,,,,,
5,3,309,2,698,39043,8,,,,8,11,,,,,,,
5,3,309,2,698,39044,4,,,,4,,,,,,,,
5,3,309,2,698,39045,,,,,,,,,1,4,13,,
5,3,316,2,910,39048,1,4,,,4,1,,,,,,,
5,3,316,2,910,39051,1,4,12,,4,1,12,,,,,,
5,3,316,2,910,39052,8,11,,,8,4,,,,,,,
5,3,316,2,910,39053,,,,,,,,,1,4,1,11,
5,3,316,2,910,39054,,,,,,,,,1,4,6,10,
5,3,316,2,910,39056,,,,,,,,,1,10,11,12,
5,3,316,2,910,39057,3,1,4,,1,3,4,,,,,,
5,3,316,2,910,39058,1,3,8,,1,8,,,,,,,
5,3,317,2,586,39059,,,,,,,,,1,4,,,
5,3,317,2,586,39061,,,,,,,,,1,4,5,,
5,3,317,2,586,39062,,,,,,,,,1,4,3,1,
5,3,317,2,586,39064,4,7,6,,4,7,6,,,,,,
5,3,317,2,586,39066,11,12,10,,7,6,11,,,,,,
5,3,323,1,0,39068,,,,,,,,,1,7,6,,
5,3,317,2,586,39069,3,8,12,,3,8,12,,,,,,
5,3,317,2,586,39070,8,12,11,,8,12,11,,,,,,
5,3,318,2,56,39071,,,,,,,,,1,4,6,,
5,3,318,2,56,39072,,,,,,,,,1,4,3,6,
5,3,318,2,56,39074,1,6,4,,1,7,5,,,,,,
5,3,318,2,56,39077,,,,,,,,,1,4,10,3,
5,3,318,2,56,39078,1,12,,,1,12,,,,,,,
5,3,318,2,56,39079,4,12,,,4,,,,,,,,
5,3,318,2,56,39080,,,,,,,,,2,,,,
5,3,318,2,56,39081,6,3,7,,6,3,7,,,,,,
5,3,318,2,56,39082,4,6,8,,4,6,8,,,,,,
5,3,304,2,10,39083,,,,,,,,,1,8,4,1,
5,3,304,2,10,39084,10,1,4,,1,4,,,,,,,
5,3,304,2,10,39087,1,14,2,,1,2,14,,,,,,
5,3,304,2,10,39088,3,8,12,,3,12,,,,,,,
5,3,304,2,10,39089,,,,,,,,,2,,,,
5,3,304,2,10,39090,1,3,8,,1,3,8,,,,,,
5,3,304,2,10,39091,1,7,3,,1,7,3,,,,,,
5,3,304,2,10,39092,11,4,,,12,4,11,,,,,,
5,3,304,2,10,39093,3,12,,,3,8,12,,,,,,
5,3,304,2,10,39094,,,,,,,,,1,4,8,,
5,3,304,2,184,39096,1,6,8,,1,6,8,,,,,,
5,3,304,2,184,39098,6,12,13,,7,8,,,,,,,
5,3,304,2,184,39100,,,,,,,,,2,,,,
5,3,304,2,184,39101,4,7,3,,4,7,3,,,,,,
5,3,304,2,184,39102,12,8,13,,8,12,13,,,,,,
5,3,304,2,184,39103,5,4,,,5,4,,,,,,,
5,3,304,2,184,39104,,,,,,,,,2,,,,
5,3,304,2,184,39105,,,,,,,,,1,8,1,13,
5,3,304,2,184,39106,8,3,7,,7,8,3,,,,,,
5,3,320,2,266,39107,1,4,,,1,4,,,,,,,
5,3,320,2,266,39108,4,,,,4,,,,,,,,
5,3,320,2,266,39110,12,11,,,12,11,,,,,,,
5,3,320,2,266,39111,3,7,,,3,7,,,,,,,
5,3,320,2,266,39112,10,12,13,,7,11,6,,,,,,
5,3,320,2,266,39114,1,2,10,,1,11,2,,,,,,
5,3,320,2,266,39115,3,4,8,,1,3,8,,,,,,
5,3,320,2,266,39116,3,4,8,,3,1,8,,,,,,
5,3,320,2,266,39117,4,11,14,,11,14,13,,,,,,
5,3,320,2,266,39118,,,,,,,,,1,10,11,14,
5,3,323,2,488,39119,4,,,,4,,,,,,,,
5,3,323,2,488,39120,4,,,,4,,,,,,,,
5,3,323,2,488,39121,3,7,13,,7,13,,,,,,,
5,3,323,2,488,39123,,,,,,,,,2,,,,
5,3,323,2,488,39125,3,7,10,,3,8,7,,,,,,
5,3,323,2,488,39126,,,,,,,,,1,11,7,10,
5,3,323,2,488,39127,1,4,,,3,8,12,,,,,,
5,3,323,2,488,39128,1,3,8,,1,8,3,,,,,,
5,3,323,2,488,39130,5,14,,,6,14,10,,,,,,
5,3,326,2,502,39132,,,,,,,,,1,4,10,11,
5,3,326,2,502,39133,7,3,4,,4,3,7,,,,,,
5,3,326,2,502,39135,,,,,,,,,1,10,4,5,
5,3,326,2,502,39136,5,3,1,,5,3,7,,,,,,
5,3,326,2,502,39137,11,2,9,,9,11,13,,,,,,
5,3,326,2,502,39138,,,,,,,,,1,4,9,,
5,3,326,2,502,39139,4,,,,4,,,,,,,,
5,3,326,2,502,39140,4,1,13,,4,1,8,,,,,,
5,3,326,2,502,39141,,,,,,,,,1,4,7,10,
5,3,326,2,502,39142,4,,,,4,,,,,,,,
5,3,320,2,0,39143,8,10,7,,8,7,96,"LOW PATRONAGE",,,,,
5,3,327,2,196,39144,4,,,,4,,,,,,,,
5,3,327,2,196,39146,3,6,7,,3,7,6,,,,,,
5,3,327,2,196,39147,1,4,,,1,4,,,,,,,
5,3,327,2,196,39149,4,7,3,,3,7,,,,,,,
5,3,327,2,196,39150,4,7,8,,7,6,11,,,,,,
5,3,327,2,196,39151,1,3,7,,3,8,,,,,,,
5,3,327,2,196,39152,3,8,4,,3,8,,,,,,,
5,3,327,2,196,39153,,,,,,,,,1,4,9,11,
5,3,327,2,196,39154,9,5,14,,11,10,9,,,,,,
5,3,327,2,246,39155,4,8,,,4,8,,,,,,,
5,3,327,2,246,39156,4,,,,4,,,,,,,,
5,3,327,2,246,39157,3,7,14,,3,7,14,,,,,,
5,3,327,2,246,39158,1,4,,,1,4,7,,,,,,
5,3,327,2,246,39159,1,3,8,,3,12,8,,,,,,
5,3,327,2,246,39160,3,1,8,,3,8,12,,,,,,
5,3,327,2,246,39161,3,12,10,,6,7,3,,,,,,
5,3,327,2,246,39162,7,10,8,,6,7,3,,,,,,
5,3,327,2,246,39165,,,,,,,,,1,4,5,9,
5,3,327,2,246,39166,,,,,,,,,1,14,8,,
5,3,329,2,608,39167,4,8,3,,4,3,8,,,,,,
5,3,329,2,608,39168,8,12,,,8,12,,,,,,,
5,3,329,2,608,39169,6,12,1,,1,96,,"NO ENOUGH MONEY",,,,,
5,3,329,2,608,39170,1,4,6,,1,4,6,,,,,,
5,3,329,2,608,39171,6,8,4,,6,8,4,,,,,,
5,3,329,2,608,39174,3,7,8,,3,7,,,,,,,
5,3,329,2,608,39175,3,7,,,3,7,1,,,,,,
5,3,329,2,608,39176,4,10,7,,4,6,13,,,,,,
5,3,329,2,608,39177,8,1,4,,8,3,6,,,,,,
5,3,329,2,608,39178,,,,,,,,,1,4,6,13,
5,3,316,2,910,39185,,,,,,,,,1,5,4,,
5,3,316,2,910,39186,8,9,11,,8,9,11,,,,,,
5,3,317,2,586,39187,,,,,,,,,1,9,4,7,
5,3,317,2,586,39188,13,14,5,,9,14,4,,,,,,
5,3,318,2,56,39190,,,,,,,,,1,1,8,,
5,3,304,2,184,39193,5,12,,,12,4,,,,,,,
5,3,323,2,488,39198,4,14,5,,4,14,13,,,,,,
4,4,417,1,678,40011,4,8,12,,4,8,12,,,,,,
4,4,417,1,678,40012,1,3,,,1,3,,,,,,,
5,12,1209,2,0,40013,1,3,10,,1,3,10,,,,,,
4,4,417,1,678,40015,1,4,6,,1,4,9,,,,,,
4,4,417,1,678,40017,1,,,,1,,,,,,,,
4,4,417,1,678,40018,3,8,13,,8,9,7,,,,,,
4,4,417,1,678,40019,,,,,,,,,1,5,,,
4,4,417,1,678,40020,1,3,,,1,3,,,,,,,
4,4,421,1,800,40171,3,9,,,3,9,,,,,,,
4,4,421,1,800,40172,4,9,6,,8,7,9,,,,,,
4,4,421,1,0,40173,8,12,,,8,,,,,,,,
4,4,421,1,800,40174,3,8,,,3,8,,,,,,,
4,4,421,1,0,40176,1,4,8,,1,4,8,,,,,,
4,4,421,1,800,40177,1,,,,1,,,,,,,,
4,4,421,1,800,40178,8,12,,,8,12,,,,,,,
4,4,421,1,800,40180,,,,,,,,,2,,,,
4,4,402,2,1080,40202,3,,,,3,,,,,,,,
4,4,402,2,1080,40203,1,12,5,,1,12,5,,,,,,
4,4,402,2,1080,40204,,,,,,,,,2,,,,
4,4,402,2,1080,40206,3,,,,3,,,,,,,,
4,4,402,2,1080,40207,4,6,8,,8,3,13,,,,,,
4,4,402,2,1080,40208,,,,,,,,,2,,,,
4,4,402,2,1080,40209,,,,,,,,,2,,,,
6,24,406,1,0,40210,,,,,,,,,1,5,,,
4,4,402,2,874,49001,,,,,,,,,2,,,,
4,4,402,2,874,49003,,,,,,,,,2,,,,
4,4,402,2,874,49004,4,,,,4,,,,,,,,
4,4,402,2,874,49005,4,6,9,,1,8,13,,,,,,
4,4,402,2,874,49006,3,8,,,3,8,,,,,,,
4,4,402,2,874,49007,,,,,,,,,2,,,,
4,4,402,2,874,49008,3,7,,,3,7,,,,,,,
4,4,402,2,874,49009,12,,,,12,,,,,,,,
4,4,402,2,874,49010,,,,,,,,,1,4,5,6,
4,4,402,2,874,49011,,,,,,,,,2,,,,
4,4,405,2,716,49013,4,8,10,,4,7,8,,,,,,
4,14,1405,1,0,49015,6,,,,6,7,,,,,,,
4,4,405,2,716,49017,,,,,,,,,2,,,,
4,4,405,2,0,49018,8,,,,1,,,,,,,,
4,4,405,2,716,49019,1,7,3,,1,3,7,,,,,,
4,4,405,2,716,49020,5,,,,8,,,,,,,,
4,4,405,2,716,49023,,,,,,,,,1,4,6,8,
4,4,405,2,716,49024,,,,,,,,,2,,,,
4,4,408,2,0,49025,,,,,,,,,1,5,4,,
4,4,408,2,630,49026,,,,,,,,,2,,,,
4,4,408,2,630,49027,,,,,,,,,1,4,8,13,
4,4,408,2,630,49034,8,,,,8,,,,,,,,
4,4,408,2,630,49035,4,6,11,,4,6,11,,,,,,
4,4,408,2,630,49036,8,,,,8,,,,,,,,
4,4,412,1,1562,49037,3,8,9,,3,8,4,,,,,,
4,4,412,1,1562,49038,,,,,,,,,2,,,,
4,4,412,1,1562,49039,,,,,,,,,2,,,,
4,4,412,1,1562,49040,,,,,,,,,2,,,,
4,4,412,1,1562,49041,1,,,,1,,,,,,,,
4,4,412,1,1562,49042,,,,,,,,,2,,,,
4,4,412,1,1562,49043,3,4,8,,3,7,8,,,,,,
4,4,412,1,1562,49044,,,,,,,,,2,,,,
4,4,412,1,1562,49045,,,,,,,,,1,12,5,,
4,4,412,1,1562,49046,3,,,,3,,,,,,,,
4,4,416,1,372,49049,12,7,13,,12,7,13,,,,,,
4,4,416,1,372,49051,4,8,9,,3,4,8,,,,,,
4,4,416,1,372,49052,12,8,5,,12,,,,,,,,
2,34,3402,1,0,49054,,,,,,,,,2,,,,
4,4,416,1,372,49055,3,,,,3,,,,,,,,
4,4,416,1,372,49057,4,,,,4,,,,,,,,
4,4,416,1,372,49058,4,6,11,,4,6,11,,,,,,
4,4,416,1,372,49060,1,7,12,,1,12,7,,,,,,
4,4,416,1,730,49063,8,12,1,,8,12,1,,,,,,
4,4,416,1,730,49064,8,13,9,,8,7,9,,,,,,
4,4,409,1,0,49065,3,12,,,12,3,,,,,,,
4,4,416,1,730,49066,10,,,,10,,,,,,,,
6,24,2404,1,0,49067,1,,,,1,,,,,,,,
4,4,416,1,730,49068,4,7,8,,4,6,,,,,,,
4,4,416,1,730,49069,,,,,,,,,1,4,5,6,
4,4,416,1,730,49070,1,12,7,,1,7,8,,,,,,
4,4,416,1,730,49071,8,3,,,3,8,,,,,,,
4,4,417,1,114,49073,,,,,,,,,2,,,,
4,4,417,1,114,49075,1,8,,,1,8,,,,,,,
4,4,417,1,114,49076,,,,,,,,,2,,,,
4,4,417,1,114,49077,,,,,,,,,2,,,,
4,4,417,1,114,49079,5,11,12,,5,11,12,,,,,,
4,4,417,1,114,49080,7,3,8,,3,8,7,,,,,,
4,4,417,1,114,49081,12,,,,12,,,,,,,,
4,4,417,1,114,49082,12,,,,12,,,,,,,,
4,4,417,1,114,49083,1,3,,,1,3,,,,,,,
4,4,419,1,1006,49085,,,,,,,,,1,4,6,10,
4,4,419,1,1006,49086,4,6,12,,3,4,8,,,,,,
4,4,419,1,1006,49088,,,,,,,,,2,,,,
4,4,419,1,1006,49089,,,,,,,,,2,,,,
4,4,419,1,1006,49090,,,,,,,,,1,1,4,7,
4,4,419,1,1006,49091,12,13,,,4,6,11,,,,,,
4,4,419,1,1006,49093,5,6,,,5,6,,,,,,,
4,4,419,1,1006,49094,3,1,,,3,1,12,,,,,,
4,4,419,1,1006,49095,,,,,,,,,2,,,,
4,4,420,1,1296,49097,,,,,,,,,2,,,,
4,4,420,1,1296,49098,12,13,,,12,13,,,,,,,
4,4,420,1,1296,49100,,,,,,,,,1,4,,,
4,4,420,1,1296,49101,8,,,,8,,,,,,,,
4,4,420,1,1296,49102,,,,,,,,,1,4,6,8,
4,4,420,1,1296,49103,8,4,9,,3,8,13,,,,,,
4,4,420,1,1296,49104,1,12,,,1,12,,,,,,,
4,4,420,1,1296,49105,12,3,,,3,12,,,,,,,
4,4,420,1,1296,49106,,,,,,,,,2,,,,
4,4,420,1,1296,49108,,,,,,,,,2,,,,
4,4,405,2,716,49111,,,,,,,,,2,,,,
4,4,405,2,716,49112,12,3,8,,8,3,,,,,,,
4,4,408,2,630,49113,1,3,5,,1,5,,,,,,,
4,4,408,2,630,49114,4,,,,4,,,,,,,,
4,4,416,1,372,49117,,,,,,,,,2,,,,
4,4,416,1,372,49118,4,8,9,,4,6,8,,,,,,
4,4,417,1,114,49122,4,6,9,,1,3,4,,,,,,
4,4,419,1,1006,49124,,,,,,,,,1,4,3,1,
4,4,407,1,680,49126,,,,,,,,,2,,,,
4,4,407,1,680,49129,8,13,4,,4,8,,,,,,,
4,4,407,1,680,49130,12,4,6,,12,4,5,,,,,,
4,4,407,1,680,49131,12,4,6,,12,4,6,,,,,,
4,4,407,1,680,49132,,,,,,,,,1,4,6,10,
4,4,407,1,680,49133,5,3,7,,3,7,5,,,,,,
4,4,407,1,680,49134,,,,,,,,,1,5,6,12,
4,4,407,1,680,49135,,,,,,,,,1,5,4,6,
4,4,407,1,680,49136,1,,,,3,,,,,,,,
4,4,407,1,680,49137,8,1,,,8,1,,,,,,,
2,5,506,2,830,50001,,,,,,,,,1,3,,,
2,5,506,2,830,50002,,,,,,,,,2,,,,
2,5,506,2,830,50003,,,,,,,,,2,,,,
2,5,506,2,830,50004,7,4,3,,4,7,3,,,,,,
2,5,506,2,830,50005,,,,,,,,,1,1,3,7,
2,5,506,2,830,50006,,,,,,,,,2,,,,
2,5,506,2,830,50007,,,,,,,,,1,4,8,3,
2,5,506,2,830,50008,,,,,,,,,1,4,1,3,
2,5,506,2,830,50009,3,4,8,,3,5,7,,,,,,
2,5,502,2,3878,50031,,,,,,,,,2,,,,
2,5,502,2,3878,50032,,,,,,,,,1,8,,,
2,5,502,2,3878,50033,,,,,,,,,2,,,,
2,5,502,2,3878,50034,3,,,,3,,,,,,,,
2,5,502,2,3878,50035,1,5,13,,5,8,2,,,,,,
2,5,502,2,3878,50036,,,,,,,,,2,,,,
2,5,502,2,0,50037,1,4,3,,1,4,3,,,,,,
2,5,502,2,3878,50038,,,,,,,,,2,,,,
2,5,502,2,3878,50039,,,,,,,,,1,4,3,1,
2,5,502,2,3878,50040,3,7,,,3,7,,,,,,,
2,5,513,2,348,50051,,,,,,,,,2,,,,
2,5,513,2,348,50052,,,,,,,,,2,,,,
2,5,513,2,348,50053,,,,,,,,,1,4,3,1,
2,5,513,2,348,50054,,,,,,,,,2,,,,
2,5,513,2,348,50055,,,,,,,,,2,,,,
2,5,513,2,348,50056,,,,,,,,,2,,,,
2,5,513,2,348,50057,,,,,,,,,2,,,,
2,5,513,2,348,50058,,,,,,,,,2,,,,
2,5,513,2,348,50059,2,4,8,,8,4,2,,,,,,
2,5,513,2,348,50060,8,7,4,,8,7,4,,,,,,
2,5,508,2,984,50091,3,7,,,3,7,,,,,,,
2,5,508,2,984,50092,,,,,,,,,2,,,,
2,5,508,2,984,50093,4,2,8,,2,8,4,,,,,,
2,5,508,2,984,50094,,,,,,,,,1,8,7,5,
2,5,508,2,984,50095,8,4,5,,8,7,4,,,,,,
2,5,508,2,984,50096,,,,,,,,,2,,,,
2,5,508,2,984,50097,8,,,,3,4,,,,,,,
2,5,508,2,984,50098,3,1,4,,1,3,4,,,,,,
2,5,508,2,984,50099,3,1,4,,1,3,4,,,,,,
2,5,508,2,984,50100,,,,,,,,,2,,,,
2,5,518,2,1588,50131,3,4,5,,1,3,4,,,,,,
2,5,518,2,1588,50132,,,,,,,,,1,1,3,,
2,5,518,2,1588,50133,2,8,3,,7,8,5,,,,,,
2,5,518,2,1588,50134,3,2,8,,5,8,3,,,,,,
2,5,518,2,1588,50135,3,8,5,,3,8,10,,,,,,
2,5,518,2,1588,50136,,,,,,,,,1,2,3,,
2,5,518,2,1588,50137,,,,,,,,,2,,,,
2,5,518,2,1588,50138,1,4,2,,2,4,1,,,,,,
2,5,518,2,1588,50139,3,7,11,,3,7,11,,,,,,
1,31,3105,1,0,50140,4,11,14,,4,9,11,,,,,,
2,5,518,2,1304,50151,,,,,,,,,2,,,,
2,5,518,2,1304,50152,4,2,9,,2,9,4,,,,,,
2,5,518,2,1304,50153,8,2,10,,2,8,9,,,,,,
2,5,518,2,1304,50154,3,4,8,,8,,,,,,,,
2,5,518,2,1304,50155,4,,,,2,3,,,,,,,
2,5,518,2,1304,50156,3,,,,3,,,,,,,,
2,5,518,2,1304,50157,7,3,,,3,,,,,,,,
2,5,518,2,1304,50158,,,,,,,,,2,,,,
2,5,518,2,1304,50159,4,1,3,,3,4,1,,,,,,
2,5,518,2,1304,50160,,,,,,,,,2,,,,
2,5,520,2,1756,50161,3,7,2,,2,3,7,,,,,,
2,5,520,2,1756,50162,2,3,7,,2,3,7,,,,,,
