"zone","state","lga","sector","ea","cluster_id","farmer_id","activity_cd","crop_code","c9q5","c9q6","c9q7","c9q8","c9q9","c9q10"
3,21,2115,2,548,"2115-548",2,1,,1,1000,2,,1,400
3,21,2115,2,548,"2115-548",2,2,,1,1000,2,,2,
3,21,2115,2,548,"2115-548",2,3,,1,1000,2,,1,500
3,21,2115,2,548,"2115-548",2,4,,1,1500,1,1500,1,700
3,21,2115,2,548,"2115-548",2,5,1110,1,1000,1,1000,1,800
3,21,2115,2,548,"2115-548",2,6,1110,1,1500,1,1500,1,1000
3,21,2115,2,926,"2115-926",1,1,,1,800,2,,1,500
3,21,2115,2,926,"2115-926",1,2,,1,1500,2,,2,
3,21,2115,2,926,"2115-926",1,3,,1,800,2,,1,500
3,21,2115,2,926,"2115-926",1,4,,1,1200,2,,2,
3,21,2115,2,926,"2115-926",1,5,1100,1,800,1,700,1,400
3,21,2115,2,926,"2115-926",1,6,1100,1,800,2,,1,500
3,21,2115,2,926,"2115-926",2,1,,1,800,2,,2,
3,21,2115,2,926,"2115-926",2,2,,1,800,2,,2,
3,21,2115,2,926,"2115-926",2,3,,2,,1,700,1,400
3,21,2115,2,926,"2115-926",2,4,,1,1000,1,800,1,500
3,21,2115,2,926,"2115-926",2,5,1060,1,800,1,700,1,500
3,21,2115,2,926,"2115-926",2,6,1060,1,1000,1,800,1,500
3,21,2119,2,3956,"2119-3956",1,1,,1,700,2,,2,
3,21,2119,2,3956,"2119-3956",1,2,,1,1500,2,,2,
3,21,2119,2,3956,"2119-3956",1,3,,1,1200,2,,2,
3,21,2119,2,3956,"2119-3956",1,4,,1,1000,2,,2,
3,21,2119,2,3956,"2119-3956",1,5,1070,1,1000,1,800,1,700
3,21,2119,2,3956,"2119-3956",1,6,1070,1,1000,2,,1,500
3,21,2119,2,3992,"2119-3992",1,2,,1,900,2,,1,900
3,21,2119,2,3992,"2119-3992",1,4,,1,900,2,,1,900
3,21,2119,2,3992,"2119-3992",1,5,1070,1,900,2,,1,900
3,21,2119,2,3992,"2119-3992",1,6,1070,1,900,2,,1,900
2,2,212,2,100,"212-100",1,1,,1,2000,1,1500,1,1000
2,2,212,2,100,"212-100",1,2,,1,3000,2,,1,1000
2,2,212,2,100,"212-100",1,3,,1,3000,1,2500,1,1000
2,2,212,2,100,"212-100",1,4,,1,3000,1,2000,1,1000
2,2,212,2,100,"212-100",1,5,1060,1,2000,1,1500,1,1000
2,2,212,2,100,"212-100",1,6,1060,1,2000,1,1500,1,1000
2,2,212,2,100,"212-100",1,7,1060,1,1500,1,1000,1,500
2,2,212,2,100,"212-100",2,1,,1,2000,1,1500,1,1000
2,2,212,2,100,"212-100",2,2,,1,3000,2,,1,1000
2,2,212,2,100,"212-100",2,3,,1,3000,1,2500,1,1000
2,2,212,2,100,"212-100",2,4,,1,3000,1,2000,1,1000
2,2,212,2,100,"212-100",2,5,1060,1,2000,1,1500,1,1000
2,2,212,2,100,"212-100",2,6,1060,1,2000,1,1500,1,1000
2,2,212,2,100,"212-100",2,7,1060,1,1500,1,1000,1,500
2,2,212,2,1254,"212-1254",1,1,,1,1500,1,1000,1,700
2,2,212,2,1254,"212-1254",1,2,,1,2000,1,1500,1,1000
2,2,212,2,1254,"212-1254",1,3,,1,1000,1,500,1,300
2,2,212,2,1254,"212-1254",1,4,,1,2500,1,2000,1,1500
2,2,212,2,1254,"212-1254",1,5,1060,1,2000,1,1500,1,1000
2,2,212,2,1254,"212-1254",1,6,1060,1,3000,1,2000,1,1500
2,2,212,2,1254,"212-1254",1,7,1060,1,2000,1,1500,1,1000
2,2,212,2,1254,"212-1254",2,1,,1,1500,1,1000,1,700
2,2,212,2,1254,"212-1254",2,2,,1,2000,1,1500,1,1000
2,2,212,2,1254,"212-1254",2,3,,1,1000,1,500,1,300
2,2,212,2,1254,"212-1254",2,4,,1,2500,1,2000,1,1500
2,2,212,2,1254,"212-1254",2,5,1060,1,2000,1,1500,1,1000
2,2,212,2,1254,"212-1254",2,6,1060,1,3000,1,2000,1,1500
2,2,212,2,1254,"212-1254",2,7,1060,1,2000,1,1500,1,1000
2,2,213,1,1010,"213-1010",1,1,,1,1000,1,1000,1,500
2,2,213,1,1010,"213-1010",1,2,,1,1000,1,1000,1,500
2,2,213,1,1010,"213-1010",1,3,,1,1000,1,1000,1,500
2,2,213,1,1010,"213-1010",1,4,,1,1500,1,1500,1,700
2,2,213,1,1010,"213-1010",1,5,1080,1,1500,1,1500,1,800
2,2,213,1,1010,"213-1010",1,6,1080,1,1500,1,1500,1,800
2,2,213,1,1010,"213-1010",1,7,1080,1,1200,1,1200,1,1200
2,2,213,1,1010,"213-1010",2,1,,1,1000,1,1000,1,500
2,2,213,1,1010,"213-1010",2,2,,1,1500,2,,2,
2,2,213,1,1010,"213-1010",2,3,,1,1000,1,1000,1,500
2,2,213,1,1010,"213-1010",2,4,,1,1500,1,1500,1,800
2,2,213,1,1010,"213-1010",2,5,1060,1,1500,1,1500,1,800
2,2,213,1,1010,"213-1010",2,6,1060,1,1500,1,1500,1,800
2,2,213,1,1010,"213-1010",2,7,1060,1,1500,1,1500,1,800
2,2,213,2,1282,"213-1282",1,1,,1,1500,1,1500,2,
2,2,213,2,1282,"213-1282",1,3,,1,700,1,700,2,
2,2,213,2,1282,"213-1282",1,4,,1,1000,1,1000,1,1000
2,2,213,2,1282,"213-1282",1,5,1080,1,1000,1,1000,2,
2,2,213,2,1282,"213-1282",1,6,1080,1,2000,1,2000,2,
2,2,213,2,1282,"213-1282",1,7,1080,1,4000,1,4000,2,
2,2,213,2,1282,"213-1282",2,1,,1,1000,1,1000,2,
2,2,213,2,1282,"213-1282",2,3,,1,700,1,700,2,
2,2,213,2,1282,"213-1282",2,4,,1,1500,1,1500,2,
2,2,213,2,1282,"213-1282",2,5,1060,1,1500,1,1500,2,
2,2,213,2,1282,"213-1282",2,6,1060,1,1000,1,1000,2,
2,2,213,2,1282,"213-1282",2,7,1060,1,800,1,800,1,500
2,2,213,2,1406,"213-1406",1,1,,1,1000,1,1000,1,700
2,2,213,2,1406,"213-1406",1,3,,1,700,1,700,2,
2,2,213,2,1406,"213-1406",1,4,,1,1500,1,1500,2,
2,2,213,2,1406,"213-1406",1,5,1080,1,1000,1,1000,2,
2,2,213,2,1406,"213-1406",1,6,1080,1,1000,1,1000,2,
2,2,213,2,1406,"213-1406",1,7,1080,1,1200,2,,2,
2,2,213,2,1406,"213-1406",2,1,,1,1000,1,1000,2,
2,2,213,2,1406,"213-1406",2,3,,1,700,1,700,2,
2,2,213,2,1406,"213-1406",2,4,,1,1500,1,1500,2,
2,2,213,2,1406,"213-1406",2,5,1060,1,1000,1,1200,2,
2,2,213,2,1406,"213-1406",2,6,1060,1,1500,1,1200,2,
2,2,213,2,1406,"213-1406",2,7,1060,2,,1,1000,1,500
2,2,215,2,814,"215-814",1,1,,1,1000,1,1000,1,700
2,2,215,2,814,"215-814",1,3,,1,700,1,700,2,
2,2,215,2,814,"215-814",1,4,,1,1500,1,1500,2,
2,2,215,2,814,"215-814",1,5,1080,1,1200,1,1200,2,
2,2,215,2,814,"215-814",1,6,1080,1,1500,1,1500,2,
2,2,215,2,814,"215-814",1,7,1080,1,1500,1,1500,2,
2,2,215,2,814,"215-814",2,1,,1,1000,1,1000,1,700
2,2,215,2,814,"215-814",2,3,,1,700,1,700,2,
2,2,215,2,814,"215-814",2,4,,1,1500,1,1500,1,800
2,2,215,2,814,"215-814",2,5,1060,1,1500,1,1500,2,
2,2,215,2,814,"215-814",2,6,1060,1,2000,1,2000,2,
2,2,215,2,814,"215-814",2,7,1060,1,1500,1,1500,1,800
2,2,218,2,1624,"218-1624",1,1,,1,1500,1,1500,1,700
2,2,218,2,1624,"218-1624",1,2,,1,1500,1,1500,1,1500
2,2,218,2,1624,"218-1624",1,3,,1,1500,1,1500,1,700
2,2,218,2,1624,"218-1624",1,4,,1,1500,1,1500,1,700
2,2,218,2,1624,"218-1624",1,5,1080,1,1500,1,1500,1,700
2,2,218,2,1624,"218-1624",1,6,1080,1,1500,1,1500,1,700
2,2,218,2,1624,"218-1624",1,7,1080,1,1500,1,1500,1,700
2,2,218,2,1624,"218-1624",2,1,,1,1500,1,1500,1,700
2,2,218,2,1624,"218-1624",2,2,,1,1500,1,1500,1,700
2,2,218,2,1624,"218-1624",2,3,,1,1500,1,1500,1,700
2,2,218,2,1624,"218-1624",2,4,,1,1500,1,1500,1,700
2,2,218,2,1624,"218-1624",2,5,1060,1,1500,1,1500,1,700
2,2,218,2,1624,"218-1624",2,6,1060,1,1500,1,1500,1,700
2,2,218,2,1624,"218-1624",2,7,1060,1,1500,1,1500,1,700
2,2,219,2,124,"219-124",1,1,,1,1000,1,1000,1,500
2,2,219,2,124,"219-124",1,2,,1,1000,1,1000,1,500
2,2,219,2,124,"219-124",1,3,,1,1000,1,1000,1,500
2,2,219,2,124,"219-124",1,4,,1,1000,1,1000,1,500
2,2,219,2,124,"219-124",1,5,1080,1,1000,1,800,1,300
2,2,219,2,124,"219-124",1,6,1080,1,1000,1,800,1,300
2,2,219,2,124,"219-124",1,7,1080,1,1000,1,800,1,300
2,2,219,2,124,"219-124",2,1,,1,1000,1,1000,1,500
2,2,219,2,124,"219-124",2,2,,1,1000,1,1000,1,500
2,2,219,2,124,"219-124",2,3,,1,1000,1,1000,1,500
2,2,219,2,124,"219-124",2,4,,1,1000,1,1000,1,500
2,2,219,2,124,"219-124",2,5,1060,1,1000,1,800,1,500
2,2,219,2,124,"219-124",2,6,1060,1,1000,1,800,1,300
2,2,219,2,124,"219-124",2,7,1060,1,1000,1,800,1,300
2,2,220,2,112,"220-112",1,1,,1,1000,1,1000,1,500
2,2,220,2,112,"220-112",1,2,,1,1000,1,1000,1,500
2,2,220,2,112,"220-112",1,3,,1,1000,1,1000,1,500
2,2,220,2,112,"220-112",1,4,,1,1000,1,1000,1,500
2,2,220,2,112,"220-112",1,5,1110,1,1000,1,1000,1,500
2,2,220,2,112,"220-112",1,6,1110,1,1000,1,1000,1,500
2,2,220,2,112,"220-112",1,7,1110,1,1000,1,1000,1,500
2,2,220,2,112,"220-112",2,1,,1,1000,1,1000,1,500
2,2,220,2,112,"220-112",2,2,,1,1000,1,1000,1,500
2,2,220,2,112,"220-112",2,3,,1,1000,1,1000,1,500
2,2,220,2,112,"220-112",2,4,,1,1000,1,1000,1,500
2,2,220,2,112,"220-112",2,5,1110,1,1000,1,1000,1,500
2,2,220,2,112,"220-112",2,6,1110,1,1000,1,1000,1,500
2,2,220,2,112,"220-112",2,7,1110,1,1000,1,1000,1,500
1,22,2203,2,2578,"2203-2578",1,1,,1,600,2,,1,300
1,22,2203,2,2578,"2203-2578",1,2,,1,600,2,,1,300
1,22,2203,2,2578,"2203-2578",1,4,,1,600,2,,1,300
1,22,2203,2,2578,"2203-2578",1,5,1020,1,600,2,,2,
1,22,2203,2,2578,"2203-2578",1,6,1020,1,600,2,,1,400
1,22,2203,2,2578,"2203-2578",2,1,,1,600,2,,1,300
1,22,2203,2,2578,"2203-2578",2,2,,1,600,2,,1,300
1,22,2203,2,2578,"2203-2578",2,4,,1,600,2,,1,300
1,22,2203,2,2578,"2203-2578",2,5,1020,1,600,2,,2,
1,22,2203,2,2578,"2203-2578",2,6,1020,1,600,2,,1,400
1,22,2203,2,2578,"2203-2578",2,7,1020,2,,1,600,1,250
1,22,2203,2,266,"2203-266",1,1,,1,1500,2,,1,700
1,22,2203,2,266,"2203-266",1,2,,1,1500,2,,1,700
1,22,2203,2,266,"2203-266",1,3,,1,1500,1,1500,1,700
1,22,2203,2,266,"2203-266",1,4,,1,1500,2,,1,700
1,22,2203,2,266,"2203-266",1,5,1020,1,1500,1,1000,1,700
1,22,2203,2,266,"2203-266",1,6,1020,1,1500,2,,1,700
1,22,2203,2,266,"2203-266",1,7,1020,1,1500,1,1200,1,700
1,22,2203,2,266,"2203-266",2,1,,1,1500,2,,1,700
1,22,2203,2,266,"2203-266",2,2,,1,1500,2,,1,700
1,22,2203,2,266,"2203-266",2,3,,1,1500,1,1000,1,700
1,22,2203,2,266,"2203-266",2,4,,1,1500,2,,1,700
1,22,2203,2,266,"2203-266",2,5,2020,1,1500,1,1000,1,700
1,22,2203,2,266,"2203-266",2,6,2020,1,1500,1,1200,1,700
1,22,2208,2,194,"2208-194",1,1,,1,1000,2,,1,500
1,22,2208,2,194,"2208-194",1,2,,1,1000,2,,1,500
1,22,2208,2,194,"2208-194",1,3,,1,1000,1,1000,1,500
1,22,2208,2,194,"2208-194",1,4,,1,1000,2,,1,500
1,22,2208,2,194,"2208-194",1,5,1070,1,1000,1,1000,1,500
1,22,2208,2,194,"2208-194",1,6,1070,1,1000,1,1000,1,500
1,22,2208,2,194,"2208-194",1,7,1070,1,1000,1,1000,1,500
1,22,2208,2,194,"2208-194",2,1,,1,1000,2,,1,500
1,22,2208,2,194,"2208-194",2,2,,1,1000,2,,1,500
1,22,2208,2,194,"2208-194",2,3,,1,1000,1,1000,1,500
1,22,2208,2,194,"2208-194",2,4,,1,1000,2,,1,500
1,22,2208,2,194,"2208-194",2,5,1070,1,1000,1,1000,1,500
1,22,2208,2,194,"2208-194",2,6,1070,1,1000,1,1000,1,500
1,22,2208,2,194,"2208-194",2,7,1070,1,1000,1,1000,1,500
1,22,2208,2,642,"2208-642",1,1,,1,1000,2,,1,500
1,22,2208,2,642,"2208-642",1,2,,1,1000,2,,1,500
1,22,2208,2,642,"2208-642",1,3,,1,1000,1,1000,1,500
1,22,2208,2,642,"2208-642",1,4,,1,1000,2,,1,500
1,22,2208,2,642,"2208-642",1,5,1110,1,1000,1,1000,1,500
1,22,2208,2,642,"2208-642",1,6,1110,1,1000,1,1000,1,500
1,22,2208,2,642,"2208-642",1,7,1110,1,1000,1,1000,1,500
1,22,2208,2,642,"2208-642",2,1,,1,1000,2,,1,500
1,22,2208,2,642,"2208-642",2,2,,1,1000,2,,1,500
1,22,2208,2,642,"2208-642",2,3,,1,1000,1,1000,1,500
1,22,2208,2,642,"2208-642",2,4,,1,1000,2,,1,500
1,22,2208,2,642,"2208-642",2,5,1110,1,1000,1,500,1,500
1,22,2208,2,642,"2208-642",2,6,1110,1,1000,1,1000,1,500
1,22,2208,2,642,"2208-642",2,7,1110,1,1000,1,1000,1,500
2,2,221,1,750,"221-750",1,1,,1,1000,2,,2,
2,2,221,1,750,"221-750",1,2,,1,1000,2,,2,
2,2,221,1,750,"221-750",1,3,,1,1000,2,,2,
2,2,221,1,750,"221-750",1,4,,1,1000,2,,2,
2,2,221,1,750,"221-750",1,5,1110,1,1000,2,,2,
2,2,221,1,750,"221-750",1,6,1110,1,1000,2,,2,
2,2,221,1,750,"221-750",1,7,1110,1,1000,2,,2,
2,2,221,1,750,"221-750",2,1,,1,1000,2,,2,
2,2,221,1,750,"221-750",2,2,,1,1000,2,,2,
2,2,221,1,750,"221-750",2,3,,1,1000,2,,2,
2,2,221,1,750,"221-750",2,4,,1,1000,2,,2,
2,2,221,1,750,"221-750",2,5,1110,1,1000,2,,2,
2,2,221,1,750,"221-750",2,6,1110,1,1000,2,,2,
2,2,221,1,750,"221-750",2,7,1110,1,1000,2,,2,
1,22,2211,2,594,"2211-594",1,1,,1,1000,2,,1,700
1,22,2211,2,594,"2211-594",1,2,,1,1000,2,,1,700
1,22,2211,2,594,"2211-594",1,3,,1,1000,2,,1,700
1,22,2211,2,594,"2211-594",1,4,,1,1000,2,,1,700
1,22,2211,2,594,"2211-594",1,5,1110,1,1000,2,,1,700
1,22,2211,2,594,"2211-594",1,6,1110,1,1000,2,,1,700
1,22,2211,2,594,"2211-594",1,7,1110,1,1000,1,1000,1,500
1,22,2211,2,594,"2211-594",2,1,,1,1000,2,,1,700
1,22,2211,2,594,"2211-594",2,2,,1,1000,2,,1,700
1,22,2211,2,594,"2211-594",2,3,,1,1000,2,,1,700
1,22,2211,2,594,"2211-594",2,4,,1,1000,2,,1,700
1,22,2211,2,594,"2211-594",2,5,1020,1,1000,2,,1,700
1,22,2211,2,594,"2211-594",2,6,1020,1,1000,2,,1,700
1,22,2211,2,594,"2211-594",2,7,1020,1,1000,1,1000,1,700
1,22,2213,1,100,"2213-100",1,1,,1,2000,2,,1,1000
1,22,2213,1,100,"2213-100",1,2,,1,2000,2,,1,1000
1,22,2213,1,100,"2213-100",1,3,,1,1500,2,,1,700
1,22,2213,1,100,"2213-100",1,4,,1,2000,2,,1,700
1,22,2213,1,100,"2213-100",1,5,1121,1,2000,2,,2,
1,22,2213,1,100,"2213-100",1,6,1121,1,2000,2,,1,800
1,22,2213,1,100,"2213-100",2,1,,1,2000,2,,1,800
1,22,2213,1,100,"2213-100",2,2,,1,2000,2,,1,1000
1,22,2213,1,100,"2213-100",2,3,,1,1500,2,,1,700
1,22,2213,1,100,"2213-100",2,4,,1,2000,2,,1,700
1,22,2213,1,100,"2213-100",2,5,1121,1,2000,2,,2,
1,22,2213,1,100,"2213-100",2,6,1121,1,2000,2,,1,1000
1,22,2213,1,100,"2213-100",2,7,1121,1,2000,2,,2,
1,22,2216,1,270,"2216-270",1,1,,1,1200,2,,1,700
1,22,2216,1,270,"2216-270",1,2,,1,1200,2,,1,700
1,22,2216,1,270,"2216-270",1,3,,1,1000,2,,1,500
1,22,2216,1,270,"2216-270",1,4,,1,1200,2,,1,700
1,22,2216,1,270,"2216-270",1,5,1020,1,1200,2,,2,
1,22,2216,1,270,"2216-270",1,6,1020,1,1200,2,,1,700
1,22,2216,1,270,"2216-270",1,7,1020,2,,1,1500,1,700
1,22,2216,1,270,"2216-270",2,1,,1,1200,2,,1,700
1,22,2216,1,270,"2216-270",2,2,,1,1200,2,,1,700
1,22,2216,1,270,"2216-270",2,3,,1,1200,2,,1,700
1,22,2216,1,270,"2216-270",2,4,,1,1200,2,,1,500
1,22,2216,1,270,"2216-270",2,5,1020,1,1200,2,,1,500
1,22,2216,1,270,"2216-270",2,6,1020,2,,2,,1,700
1,22,2216,1,270,"2216-270",2,7,1020,2,,1,1500,1,700
1,22,2216,1,428,"2216-428",1,1,,1,1000,2,,1,500
1,22,2216,1,428,"2216-428",1,2,,1,1000,2,,1,500
1,22,2216,1,428,"2216-428",1,3,,1,1000,2,,1,500
1,22,2216,1,428,"2216-428",1,4,,1,1000,2,,1,500
1,22,2216,1,428,"2216-428",1,5,1121,1,1000,2,,2,
1,22,2216,1,428,"2216-428",2,1,,1,1000,2,,1,500
1,22,2216,1,428,"2216-428",2,2,,1,1000,2,,1,500
1,22,2216,1,428,"2216-428",2,3,,1,1000,2,,1,500
1,22,2216,1,428,"2216-428",2,4,,1,1000,2,,1,500
1,22,2216,1,428,"2216-428",2,5,1121,1,1000,2,,2,
1,22,2216,1,428,"2216-428",2,6,1121,1,1000,2,,1,500
1,22,2216,1,428,"2216-428",2,7,1121,1,1000,2,,2,
1,22,2216,1,588,"2216-588",1,1,,1,1000,2,,1,500
1,22,2216,1,588,"2216-588",1,2,,1,1000,2,,1,500
1,22,2216,1,588,"2216-588",1,3,,1,1000,1,1000,1,500
1,22,2216,1,588,"2216-588",1,4,,1,1000,2,,1,500
1,22,2216,1,588,"2216-588",1,5,1121,1,1500,2,,2,
1,22,2216,1,588,"2216-588",1,6,1121,1,1500,2,,1,700
1,22,2216,1,588,"2216-588",2,1,,1,1000,2,,1,500
1,22,2216,1,588,"2216-588",2,2,,1,1000,2,,1,500
1,22,2216,1,588,"2216-588",2,3,,1,1000,1,1000,1,500
1,22,2216,1,588,"2216-588",2,4,,1,1000,2,,1,500
1,22,2216,1,588,"2216-588",2,5,1121,1,1500,2,,2,
1,22,2216,1,588,"2216-588",2,6,1121,1,1500,2,,1,700
1,22,2220,1,1296,"2220-1296",1,1,,1,2500,2,,1,1200
1,22,2220,1,1296,"2220-1296",1,2,,1,2500,2,,1,1200
1,22,2220,1,1296,"2220-1296",1,3,,1,2500,2,,1,1200
1,22,2220,1,1296,"2220-1296",1,4,,1,2500,2,,1,1200
1,22,2220,1,1296,"2220-1296",1,5,1121,1,2500,2,,2,
1,22,2220,1,1296,"2220-1296",1,6,1121,1,2500,2,,1,1200
1,22,2220,1,1296,"2220-1296",1,7,1121,1,2500,2,,2,
1,22,2220,1,1296,"2220-1296",2,1,,1,2500,2,,1,1200
1,22,2220,1,1296,"2220-1296",2,2,,1,2500,2,,1,1200
1,22,2220,1,1296,"2220-1296",2,3,,1,2500,2,,1,1200
1,22,2220,1,1296,"2220-1296",2,4,,1,2500,2,,1,1200
1,22,2220,1,1296,"2220-1296",2,5,1121,1,2500,2,,1,1200
1,22,2220,1,1296,"2220-1296",2,6,1121,1,2500,2,,1,1200
1,22,2220,1,1296,"2220-1296",2,7,1121,1,2500,2,,1,1200
1,23,2302,2,1982,"2302-1982",1,1,,1,1500,2,,2,
1,23,2302,2,1982,"2302-1982",1,2,,1,2000,2,,2,
1,23,2302,2,1982,"2302-1982",1,3,,1,1000,2,,2,
1,23,2302,2,1982,"2302-1982",1,4,,1,1200,2,,2,
1,23,2302,2,1982,"2302-1982",1,5,1070,1,1500,2,,2,
1,23,2302,2,1982,"2302-1982",1,6,1070,1,1000,2,,2,
1,23,2302,2,1982,"2302-1982",1,7,1070,1,1200,2,,2,
1,23,2303,2,68,"2303-68",1,1,,1,1500,2,,2,
1,23,2303,2,68,"2303-68",1,2,,1,2000,2,,2,
1,23,2303,2,68,"2303-68",1,4,,1,1200,2,,2,
1,23,2303,2,68,"2303-68",1,5,1080,1,1500,2,,2,
1,23,2303,2,68,"2303-68",1,6,1080,1,1500,1,1200,2,
1,23,2303,2,68,"2303-68",1,7,1080,2,,1,1000,2,
1,23,2303,2,828,"2303-828",1,1,,1,1500,2,,2,
1,23,2303,2,828,"2303-828",1,2,,1,1500,2,,2,
1,23,2303,2,828,"2303-828",1,5,1110,1,1500,2,,2,
1,23,2303,2,828,"2303-828",1,6,1110,1,1500,1,2000,2,
1,23,2304,2,322,"2304-322",1,1,,1,1000,2,,2,
1,23,2304,2,322,"2304-322",1,2,,1,1500,2,,2,
1,23,2304,2,322,"2304-322",1,4,,1,1500,2,,2,
1,23,2304,2,322,"2304-322",1,5,1020,1,2000,1,1500,2,
1,23,2304,2,322,"2304-322",1,6,1020,1,2000,2,,2,
1,23,2304,2,322,"2304-322",2,1,,1,2000,2,,2,
1,23,2304,2,322,"2304-322",2,2,,1,2000,2,,2,
1,23,2304,2,322,"2304-322",2,5,1020,1,1500,2,,2,
1,23,2304,2,322,"2304-322",2,6,1020,1,2000,2,,2,
1,23,2304,2,432,"2304-432",1,1,,1,1500,1,1500,2,
1,23,2304,2,432,"2304-432",1,2,,1,2000,2,,2,
1,23,2304,2,432,"2304-432",1,3,,1,1000,2,,2,
1,23,2304,2,432,"2304-432",1,4,,1,1200,2,,2,
1,23,2304,2,432,"2304-432",1,5,1020,1,1000,2,,2,
1,23,2304,2,432,"2304-432",1,6,1020,1,1500,1,1000,2,
1,23,2304,2,432,"2304-432",1,7,1020,2,,1,1500,2,
1,23,2304,2,432,"2304-432",2,1,,1,1200,2,,2,
1,23,2304,2,432,"2304-432",2,2,,1,1500,2,,2,
1,23,2304,2,432,"2304-432",2,3,,1,1000,2,,2,
1,23,2304,2,432,"2304-432",2,4,,1,1000,2,,2,
1,23,2304,2,432,"2304-432",2,5,1020,1,1000,2,,2,
1,23,2304,2,432,"2304-432",2,6,1020,1,1200,2,,2,
1,23,2304,2,432,"2304-432",2,7,1020,2,,1,1000,2,
1,23,2305,2,174,"2305-174",1,1,,1,1000,2,,2,
1,23,2305,2,174,"2305-174",1,2,,1,1500,2,,2,
1,23,2305,2,174,"2305-174",1,4,,1,1000,2,,2,
1,23,2305,2,174,"2305-174",1,5,1020,1,1000,2,,1,1000
1,23,2305,2,174,"2305-174",1,6,1020,1,1500,1,1500,2,
1,23,2305,2,174,"2305-174",1,7,1020,1,1500,1,1500,2,
1,23,2305,2,174,"2305-174",2,1,,1,1500,2,,1,1000
1,23,2305,2,174,"2305-174",2,2,,1,1500,1,1500,1,1000
1,23,2305,2,174,"2305-174",2,4,,1,1500,1,1000,1,1000
1,23,2305,2,174,"2305-174",2,5,1020,1,1500,2,,2,
1,23,2305,2,174,"2305-174",2,6,1020,1,1500,2,,2,
1,23,2306,1,78,"2306-78",1,5,1070,1,1500,1,800,2,
1,23,2306,1,78,"2306-78",1,6,1070,1,2000,1,1500,2,
1,23,2306,1,78,"2306-78",1,7,1070,1,1500,1,1000,2,
1,23,2306,1,78,"2306-78",2,1,,1,1200,1,700,2,
1,23,2306,1,78,"2306-78",2,2,,1,1500,2,,2,
1,23,2306,1,78,"2306-78",2,4,,1,1200,1,1000,2,
1,23,2306,1,78,"2306-78",2,5,1070,1,1200,1,750,2,
1,23,2306,1,78,"2306-78",2,6,1070,1,1500,1,1000,2,
1,23,2308,1,88,"2308-88",1,1,,1,2000,2,,2,
1,23,2308,1,88,"2308-88",1,2,,1,5000,2,,2,
1,23,2308,1,88,"2308-88",1,4,,1,2500,2,,2,
1,23,2308,1,88,"2308-88",1,5,1020,1,2500,2,,2,
1,23,2308,1,88,"2308-88",1,6,1020,1,2500,1,2500,2,
1,23,2308,1,88,"2308-88",2,1,,1,2500,2,,2,
1,23,2308,1,88,"2308-88",2,2,,1,2500,2,,2,
1,23,2308,1,88,"2308-88",2,3,,1,1500,2,,2,
1,23,2308,1,88,"2308-88",2,7,1070,2,,1,2000,2,
1,23,2309,1,1224,"2309-1224",1,2,,1,2000,2,,2,
1,23,2309,1,1224,"2309-1224",1,4,,1,1500,2,,2,
1,23,2309,1,1224,"2309-1224",1,5,1121,1,200,2,,2,
1,23,2309,1,1224,"2309-1224",1,6,1121,1,2500,2,,2,
1,23,2309,2,1574,"2309-1574",1,1,,1,2500,2,,2,
1,23,2309,2,1574,"2309-1574",1,2,,1,2000,2,,2,
1,23,2309,2,1574,"2309-1574",1,5,1020,1,2000,2,,2,
1,23,2309,2,1574,"2309-1574",1,6,1020,1,2500,2,,2,
1,23,2309,2,1574,"2309-1574",2,1,,1,2000,2,,2,
1,23,2309,2,1574,"2309-1574",2,2,,1,1500,2,,2,
1,23,2309,2,1574,"2309-1574",2,4,,1,1500,2,,2,
1,23,2309,2,1574,"2309-1574",2,5,1020,1,2000,2,,2,
1,23,2309,2,1574,"2309-1574",2,6,1020,1,2500,2,,2,
1,23,2309,2,740,"2309-740",1,1,,1,1500,2,,2,
1,23,2309,2,740,"2309-740",1,2,,1,2000,2,,2,
1,23,2309,2,740,"2309-740",1,5,1020,1,1000,2,,2,
1,23,2309,2,740,"2309-740",1,6,1020,1,1500,2,,2,
1,23,2309,2,740,"2309-740",2,1,,1,1500,2,,2,
1,23,2309,2,740,"2309-740",2,2,,1,1500,2,,2,
1,23,2309,2,740,"2309-740",2,4,,1,1500,2,,2,
1,23,2309,2,740,"2309-740",2,5,2141,1,1500,2,,2,
1,23,2309,2,740,"2309-740",2,6,2141,1,1500,2,,2,
1,23,2309,2,740,"2309-740",2,7,2141,2,,1,1500,2,
1,23,2310,2,30,"2310-30",1,1,,1,1200,2,,2,
1,23,2310,2,30,"2310-30",1,2,,1,2000,2,,2,
1,23,2310,2,30,"2310-30",1,4,,1,1200,2,,2,
1,23,2310,2,30,"2310-30",1,6,1070,1,1500,2,,2,
1,23,2310,2,30,"2310-30",1,7,1070,1,1500,2,,2,
1,23,2310,2,30,"2310-30",2,1,,1,1200,2,,2,
1,23,2310,2,30,"2310-30",2,2,,1,1200,2,,2,
1,23,2310,2,30,"2310-30",2,3,,1,800,2,,2,
1,23,2310,2,30,"2310-30",2,4,,1,1000,2,,2,
1,23,2310,2,30,"2310-30",2,5,1080,1,1500,2,,2,
1,23,2310,2,30,"2310-30",2,6,1080,1,1000,2,,2,
1,23,2310,2,496,"2310-496",1,1,,1,2000,2,,2,
