"zone","state","lga","sector","ea","hhid","cropcode","phl_q02_1","phl_q03_1","phl_q04_1","phl_q05_1","phl_q06_1","phl_q07__1_1","phl_q07__2_1","phl_q07__3_1","phl_q07__4_1","phl_q02_2","phl_q03_2","phl_q04_2","phl_q05_2","phl_q06_2","phl_q07__1_2","phl_q07__2_2","phl_q07__3_2","phl_q07__4_2","phl_q02_3","phl_q03_3","phl_q04_3","phl_q05_3","phl_q06_3","phl_q07__1_3","phl_q07__2_3","phl_q07__3_3","phl_q07__4_3","phl_q08__1","phl_q09_1","phl_q10_1","phl_q11_1","phl_q12__1_1","phl_q12__2_1","phl_q12__3_1","phl_q12__4_1","phl_q08__2","phl_q09_2","phl_q10_2","phl_q11_2","phl_q12__1_2","phl_q12__2_2","phl_q12__3_2","phl_q12__4_2","phl_q08__3","phl_q09_3","phl_q10_3","phl_q11_3","phl_q12__1_3","phl_q12__2_3","phl_q12__3_3","phl_q12__4_3"
2,15,1508,2,1682,150017,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,4,1,2,1,0,0,0,1,1,1,2,0,0,1,0,2,,,,,,,
2,15,1508,2,1682,150017,1100,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,5,1,2,1,0,0,0,1,2,1,2,0,0,1,0,2,,,,,,,
2,15,1508,2,1682,150017,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,4,1,4,1,0,0,0,1,3,1,4,1,0,0,0,2,,,,,,,
2,15,1508,2,1682,150018,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,3,1,3,1,0,0,0,2,,,,,,,
2,15,1508,2,1682,150018,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,4,1,4,1,0,0,0,1,3,1,2,0,0,1,0,2,,,,,,,
2,15,1508,2,1682,150018,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1508,2,1682,150018,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1508,2,1682,150019,1010,2,,,,,,,,,1,2,2,7,1250,1,0,1,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1508,2,1682,150019,1080,1,4,3,5,800,1,0,1,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1508,2,1682,150019,1100,2,,,,,,,,,1,3,5,6,700,1,0,1,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1508,2,1682,150019,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,1,3,1,0,1,0
2,15,1508,2,1682,150020,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1508,2,1682,150020,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1508,2,1682,150020,1100,1,3,5,6,1300,1,0,1,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1508,2,1682,150020,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,1,2,0,1,1,0
2,15,1511,2,1938,150021,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150021,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150021,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,1,3,2,2,0,1,1,0
2,15,1511,2,1938,150021,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150022,1060,1,2,2,3,500,1,0,1,0,1,2,5,3,500,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150022,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150022,1110,1,4,2,3,500,1,0,1,0,2,,,,,,,,,2,,,,,,,,,1,1,3,3,1,1,0,0,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150023,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150023,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,2,2,2,1,0,1,0,2,,,,,,,
2,15,1511,2,1938,150024,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150024,1100,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150024,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150025,1010,2,,,,,,,,,1,15,3,6,700,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150025,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,7,5,3,1,0,0,0,1,5,5,4,1,0,0,0
2,15,1511,2,1938,150025,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,5,3,4,1,0,0,0,1,5,3,4,1,0,0,0,2,,,,,,,
2,15,1511,2,1938,150025,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,10,2,3,1,0,0,0,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150025,1110,1,10,2,4,1000,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150026,1060,2,,,,,,,,,1,3,3,5,700,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150026,1070,1,2,3,5,1000,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150027,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,5,2,3,1,0,0,0,1,5,3,3,1,0,0,0,2,,,,,,,
2,15,1511,2,1938,150027,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,5,1,5,1,0,0,0,1,5,1,6,1,0,0,0,2,,,,,,,
2,15,1511,2,1938,150028,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150028,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150028,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150028,2142,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150029,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150029,1100,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150029,2220,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150030,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150030,1100,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1511,2,1938,150030,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150062,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,2,2,4,0,0,1,0,2,,,,,,,
2,15,1503,2,634,150063,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150064,1010,2,,,,,,,,,1,3,3,6,600,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150064,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150064,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150064,1080,1,10,3,6,800,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150065,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150065,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150065,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150065,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150066,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150066,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150066,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150066,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150067,1010,2,,,,,,,,,1,6,1,4,700,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150067,1080,1,4,4,4,800,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150067,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150068,1010,2,,,,,,,,,1,2,3,5,700,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150068,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150068,1080,1,3,4,7,600,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150069,1010,2,,,,,,,,,1,2,2,4,700,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150069,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150069,1070,1,3,4,4,800,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150069,1080,1,5,4,4,800,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150069,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150070,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150070,1070,1,3,3,4,700,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,634,150070,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,25,2504,1,0,150071,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,25,2504,1,0,150071,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
1,25,2504,1,0,150071,2020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1508,2,0,150079,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1508,2,0,150079,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159001,1010,2,,,,,,,,,1,3,2,2,500,1,0,1,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159001,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159001,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,2,2,2,1,0,1,0,1,2,3,2,1,0,1,0
2,15,1502,2,1386,159001,2220,1,10,2,5,1500,1,0,1,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159002,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,2,4,3,1,0,1,0,2,,,,,,,
2,15,1502,2,1386,159002,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,2,3,3,1,0,1,0,2,,,,,,,
2,15,1502,2,1386,159002,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,2,4,3,1,0,1,0,2,,,,,,,
2,15,1502,2,1386,159002,2220,1,3,2,4,1200,1,0,1,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159003,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,3,2,4,1,0,0,0,2,,,,,,,
2,15,1502,2,1386,159003,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159003,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159003,2220,1,3,3,4,1000,1,0,1,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159004,1010,2,,,,,,,,,1,2,2,8,800,1,0,1,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159004,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,2,1,4,1,0,0,0,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159004,1080,1,1,2,5,800,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159004,2220,1,2,1,7,1500,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159005,1070,1,1,1,9,1500,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159005,1080,1,3,2,5,1000,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159005,1110,1,3,1,8,1000,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159006,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159006,1050,1,2,7,6,1200,1,0,0,0,2,,,,,,,,,2,,,,,,,,,1,2,10,3,1,0,1,0,1,3,10,3,1,0,1,0,2,,,,,,,
2,15,1502,2,1386,159006,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159006,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159007,1010,2,,,,,,,,,1,2,2,6,400,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159007,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159007,2141,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159010,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159010,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159010,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159011,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159011,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159011,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159012,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159012,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159012,1110,2,,,,,,,,,1,2,1,5,400,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1502,2,1386,159012,2220,1,5,3,4,1000,1,0,0,0,1,2,2,5,800,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159013,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159013,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,4,4,3,1,0,0,0,2,,,,,,,
2,15,1503,2,864,159013,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159013,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159013,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,3,3,3,0,0,1,0,2,,,,,,,
2,15,1503,2,864,159013,2220,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,2,2,4,1,0,0,0,1,2,2,4,0,0,1,0,2,,,,,,,
2,15,1503,2,864,159014,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,1,2,2,1,0,1,0,2,,,,,,,
2,15,1503,2,864,159014,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159014,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,2,2,3,1,0,1,0,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159014,2220,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159015,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,2,2,4,0,0,1,0,2,,,,,,,
2,15,1503,2,864,159015,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,4,3,4,1,0,1,0,2,,,,,,,
2,15,1503,2,864,159015,2220,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,2,1,4,1,0,0,0,1,2,2,3,1,0,1,0,2,,,,,,,
2,15,1503,2,864,159016,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159016,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159016,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159016,2220,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159017,1010,2,,,,,,,,,1,4,1,4,600,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159017,1070,1,3,1,5,800,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159017,1080,1,3,1,4,700,1,0,0,0,1,2,1,5,700,1,0,0,0,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159017,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,3,2,4,1,0,0,0,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159017,2220,1,4,1,6,1000,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159018,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159018,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159018,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159018,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159019,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,2,1,4,1,0,0,0,2,,,,,,,
2,15,1503,2,864,159019,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,1,1,5,1,0,0,0,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159019,1080,1,4,1,4,700,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159019,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,1,2,4,1,0,0,0,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159019,2220,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,1,1,1,5,1,0,0,0,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159021,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159021,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159021,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159021,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159022,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159022,1080,1,5,5,7,800,1,0,0,0,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159022,1110,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159023,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159023,1070,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159023,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,864,159023,2220,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,1076,159025,1010,1,4,3,3,400,0,1,1,1,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,4,2,3,0,1,1,1,2,,,,,,,
2,15,1503,2,1076,159025,1060,2,,,,,,,,,2,,,,,,,,,1,3,2,3,400,0,1,1,1,2,,,,,,,,1,4,2,3,0,1,1,1,2,,,,,,,
2,15,1503,2,1076,159025,1080,2,,,,,,,,,2,,,,,,,,,1,7,2,3,400,0,1,1,1,1,3,1,4,0,1,1,1,2,,,,,,,,2,,,,,,,
2,15,1503,2,1076,159026,1060,2,,,,,,,,,2,,,,,,,,,1,3,1,4,400,0,1,1,1,1,2,1,3,0,1,1,1,2,,,,,,,,2,,,,,,,
2,15,1503,2,1076,159026,1080,1,4,2,3,500,0,1,1,1,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,3,2,3,0,1,1,1,2,,,,,,,
2,15,1503,2,1076,159027,1010,1,3,1,3,400,0,0,1,1,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,3,1,3,0,0,1,1,2,,,,,,,
2,15,1503,2,1076,159027,1060,2,,,,,,,,,1,3,1,4,400,0,1,1,1,2,,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,1,3,0,0,1,1
2,15,1503,2,1076,159027,1080,2,,,,,,,,,2,,,,,,,,,1,4,2,3,400,0,0,1,1,1,4,1,3,0,0,1,1,2,,,,,,,,2,,,,,,,
2,15,1503,2,1076,159027,1110,1,3,1,3,400,0,0,1,1,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,1,3,1,3,0,0,1,1,2,,,,,,,
2,15,1503,2,1076,159028,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,1076,159028,1080,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,1076,159029,1010,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
2,15,1503,2,1076,159029,1060,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,,,
