"zone","state","lga","sector","ea","hhid","s12q8a","s12q8b","s12q8c","s12q8d","s12q8e","s12q8f","s12q8g","s12q8h","s12q8i","s12q8j","s12q2a","s12q2b1","s12q2b","s12q5","s12q6__1","s12q6__2","s12q6__3","s12q6__4","s12q6__5","s12q6__6","s12q6__7","s12q6__8","s12q6__9","s12q6__10","s12q6__11","s12q6__12","s12q6__13","s12q6__14","s12q6__15","s12q7_1","s12q7_2","s12q7_3","s12q7_os","Sec12_resp"
6,30,3020,2,1092,309081,1,1,1,1,1,1,1,2,1,2,2,3,,2,,,,,,,,,,,,,,,,,,,,2
6,30,3020,2,1092,309082,1,1,1,1,1,1,1,2,1,1,2,3,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,12,,,,2
6,30,3020,2,1092,309083,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
6,30,3020,2,1092,309084,1,1,1,1,1,2,1,2,2,2,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,,,,1
6,30,3021,2,628,309085,2,2,2,2,2,2,2,2,2,2,2,,6,2,,,,,,,,,,,,,,,,,,,,2
6,30,3021,2,628,309086,1,1,1,1,1,1,2,2,2,1,2,,,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,12,,,,2
6,30,3021,2,628,309087,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,2
6,30,3021,2,628,309088,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,2
6,30,3006,2,0,309091,1,1,1,2,1,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
6,30,3021,2,628,309092,1,1,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
6,30,3021,2,628,309093,2,1,1,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
6,30,3021,2,628,309094,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,1
6,30,3021,2,628,309095,1,1,1,1,2,1,1,2,1,2,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,,,,2
6,30,3021,2,628,309096,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
6,30,3026,1,72,309097,2,1,1,2,1,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
6,30,3026,1,72,309098,1,1,1,2,1,1,1,2,1,1,3,3,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,,,,1
6,30,3026,1,72,309099,1,1,1,1,1,1,1,2,1,2,2,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,12,,,2
6,30,3026,1,72,309101,1,1,1,1,1,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
6,30,3026,1,72,309103,1,1,1,2,1,1,2,2,2,2,3,,,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,5,12,,,2
6,30,3026,1,72,309104,2,2,2,2,2,2,2,2,2,2,3,5,,2,,,,,,,,,,,,,,,,,,,,2
6,30,3026,1,72,309105,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
6,30,3026,1,72,309108,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
6,30,3028,2,136,309109,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,1
6,30,3028,2,136,309112,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,2
6,30,3028,2,136,309113,2,2,2,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,2
6,30,3028,2,136,309114,2,2,2,2,2,2,2,2,2,2,3,,4,2,,,,,,,,,,,,,,,,,,,,2
6,30,3028,2,136,309115,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,2
6,30,3028,2,136,309116,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
6,30,3028,2,136,309117,2,1,2,2,1,2,2,2,2,2,3,,5,2,,,,,,,,,,,,,,,,,,,,2
1,23,2308,1,0,309118,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
6,30,3021,2,0,309119,2,1,1,2,1,2,2,2,2,2,2,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,,,,2
6,30,3005,1,3648,309121,1,1,1,2,1,2,1,2,1,2,3,3,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,,,,2
6,30,3011,2,306,309126,2,1,1,2,1,1,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
6,30,3026,1,72,309137,1,1,1,2,1,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
6,30,3026,1,72,309138,1,1,1,1,1,1,1,2,2,1,3,3,,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,12,5,,,1
1,31,3109,2,1026,310071,2,2,2,2,2,2,2,2,2,2,2,4,,2,,,,,,,,,,,,,,,,,,,,2
1,31,3109,2,1026,310072,2,2,2,2,2,2,2,2,2,2,2,3,5,2,,,,,,,,,,,,,,,,,,,,2
1,31,3109,2,1026,310073,2,2,2,2,2,2,2,2,2,2,3,5,6,2,,,,,,,,,,,,,,,,,,,,2
1,31,3109,2,1026,310074,1,1,1,2,1,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3109,2,1026,310075,1,1,1,2,1,2,2,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,23
1,31,3109,2,1026,310076,1,1,1,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3109,2,1026,310077,2,1,1,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3109,2,1026,310078,2,1,1,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3109,2,1026,310079,2,2,2,2,2,2,2,2,2,2,3,5,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,5,,1
1,31,3109,2,1026,310080,2,2,2,2,2,2,2,2,2,2,3,5,8,2,,,,,,,,,,,,,,,,,,,,14
1,31,3112,2,350,310081,2,2,1,2,2,2,2,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,1
1,31,3112,2,350,310082,2,2,2,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,1
1,31,3112,2,350,310083,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3112,2,350,310084,2,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,1
1,31,3112,2,350,310085,2,2,2,2,2,2,2,2,2,2,3,5,6,2,,,,,,,,,,,,,,,,,,,,3
1,31,3112,2,350,310086,2,1,2,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,,,,,,,3
1,31,3112,2,350,310087,2,1,1,2,2,2,2,2,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,1
1,31,3112,2,350,310088,2,2,1,2,2,2,2,2,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,1
1,31,3112,2,350,310089,2,2,2,2,2,2,2,2,2,2,3,4,5,2,,,,,,,,,,,,,,,,,,,,3
1,31,3112,2,350,310090,1,1,1,2,2,2,2,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,1
1,31,3116,2,1344,310091,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3116,2,1344,310092,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3116,2,1344,310093,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3116,2,1344,310094,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
1,31,3116,2,1344,310095,2,1,2,2,1,2,2,2,1,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,3
1,31,3116,2,1344,310096,1,1,1,1,1,2,1,2,1,2,2,2,,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,12,,,1
1,31,3116,2,1344,310097,2,2,2,2,2,2,2,2,2,2,2,4,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3116,2,1344,310098,2,1,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3116,2,1344,310099,2,1,1,2,2,2,2,2,2,2,2,2,4,2,,,,,,,,,,,,,,,,,,,,1
1,31,3116,2,1344,310100,2,1,1,2,2,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,1
1,31,3102,2,14,319001,2,2,2,2,2,2,2,2,2,2,3,5,,2,,,,,,,,,,,,,,,,,,,,2
1,31,3102,2,14,319002,2,1,2,1,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
1,31,3102,2,14,319004,2,1,1,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3102,2,14,319005,2,2,2,2,2,2,2,2,2,2,3,4,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,4,,2
1,31,3102,2,14,319006,1,1,2,2,1,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
1,31,3102,2,14,319007,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
1,31,3102,2,14,319008,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,2
1,31,3102,2,14,319009,2,1,1,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
1,31,3102,2,14,319010,2,1,1,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
1,31,3102,2,14,319012,2,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,1
1,31,3110,2,334,319025,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,2
1,31,3110,2,334,319026,2,2,2,2,2,2,2,2,2,2,3,5,,2,,,,,,,,,,,,,,,,,,,,4
1,31,3110,2,334,319027,2,2,2,2,2,2,2,2,2,2,2,3,5,2,,,,,,,,,,,,,,,,,,,,1
1,31,3110,2,334,319029,1,1,1,2,1,2,2,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,1
1,31,3110,2,334,319030,1,1,1,1,1,2,2,2,2,2,2,2,3,2,,,,,,,,,,,,,,,,,,,,1
1,31,3110,2,334,319031,2,1,1,1,2,2,2,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,1
1,31,3110,2,334,319032,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3110,2,334,319033,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,2
1,31,3110,2,334,319034,2,1,1,2,2,2,2,2,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,1
1,31,3110,2,334,319036,2,1,1,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3111,2,1128,319037,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3111,2,1128,319038,2,2,2,2,1,2,2,2,1,2,3,4,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,12,,1
1,31,3111,2,1128,319039,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3111,2,1128,319040,2,1,1,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
1,31,3111,2,1128,319041,2,2,2,2,2,2,2,2,2,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
1,31,3111,2,1128,319042,2,2,2,2,2,2,2,2,2,2,3,,5,2,,,,,,,,,,,,,,,,,,,,2
1,31,3111,2,1128,319043,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3111,2,1128,319044,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3111,2,1128,319048,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,3
1,31,3113,2,870,319049,2,1,1,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,1
1,31,3113,2,870,319050,2,1,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3113,2,870,319051,2,2,2,2,2,2,2,2,2,2,2,,6,2,,,,,,,,,,,,,,,,,,,,2
1,31,3113,2,870,319052,1,1,1,1,1,1,2,2,1,2,2,3,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,,,2
1,31,3113,2,870,319054,2,1,1,1,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
1,31,3113,2,870,319056,2,1,1,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3113,2,870,319057,2,1,1,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3113,2,870,319058,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,2
1,31,3113,2,870,319059,2,2,2,2,2,2,2,2,2,2,3,5,6,2,,,,,,,,,,,,,,,,,,,,1
1,31,3113,2,870,319060,2,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,1
1,31,3117,2,1288,319061,2,2,2,2,2,2,2,2,2,2,3,4,7,2,,,,,,,,,,,,,,,,,,,,2
1,31,3117,2,1288,319062,2,2,2,2,2,2,2,2,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,2
1,31,3117,2,1288,319063,2,2,2,2,2,2,2,2,2,2,3,5,7,2,,,,,,,,,,,,,,,,,,,,2
1,31,3117,2,1288,319064,2,2,2,2,2,2,2,2,2,2,3,4,8,2,,,,,,,,,,,,,,,,,,,,1
1,31,3117,2,1288,319065,2,1,1,2,2,2,2,2,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,1
1,31,3117,2,1288,319069,2,1,2,2,2,2,2,2,2,2,2,3,4,2,,,,,,,,,,,,,,,,,,,,1
1,31,3117,2,1288,319070,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,3
1,31,3117,2,1288,319071,1,1,1,2,2,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
1,31,3117,2,1288,319072,2,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,2
1,31,3111,2,1128,319079,2,2,2,2,2,2,2,2,2,2,3,5,7,2,,,,,,,,,,,,,,,,,,,,2
1,31,3117,2,1288,319083,2,1,1,2,2,2,2,2,2,2,2,3,3,2,,,,,,,,,,,,,,,,,,,,1
5,32,3215,1,0,320001,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,32,3215,1,0,320002,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,2
4,14,1404,1,0,320007,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,6,608,1,0,320009,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
4,16,1625,1,0,320010,2,2,1,1,1,2,2,2,1,2,3,3,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,12,,,2
5,32,3213,2,128,320051,1,1,1,1,1,1,1,1,1,2,2,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,,,,2
5,32,3213,2,128,320052,1,1,1,1,1,2,1,2,1,2,2,3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,5,11,12,,2
5,32,3215,1,0,320054,1,1,1,1,1,1,1,1,2,2,2,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,2
5,32,3215,1,4712,320055,2,2,1,2,1,2,2,2,2,2,2,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,,,,2
5,6,3215,2,0,320056,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3215,1,0,320057,1,1,1,1,1,1,1,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,1
5,6,608,1,0,320061,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,11
5,10,1019,1,0,320063,1,1,1,2,1,2,2,2,1,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3206,2,276,320074,1,1,1,1,1,1,1,2,1,2,2,3,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,2
5,32,3215,1,0,320075,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3206,2,276,320076,1,1,1,1,1,1,1,2,1,2,2,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,,,,1
5,32,3215,2,0,320077,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,6
5,32,3206,2,276,320078,2,2,2,1,1,2,2,2,2,2,3,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,5,,,1
5,32,3206,2,276,320080,1,1,1,1,1,1,1,1,2,2,3,,,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,12,11,6,,2
5,32,3206,2,276,320081,1,1,1,2,2,1,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3206,2,276,320082,1,1,1,1,1,1,1,2,2,2,3,3,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,11,12,,1
5,32,3213,2,0,320181,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,3
5,32,3213,2,128,320182,1,1,1,1,1,1,1,2,2,2,3,3,,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,11,5,12,,2
5,32,3213,2,128,320183,1,1,1,1,1,1,1,1,2,2,3,,,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,12,,,1
5,32,3213,2,128,320184,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3215,1,0,320185,1,1,1,1,1,1,1,2,1,2,2,3,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,2
5,32,3213,2,128,320186,1,1,1,1,1,1,1,2,1,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3213,2,128,320191,1,1,1,1,2,2,2,2,2,2,3,3,,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,12,,,,2
5,32,3203,2,1420,329001,2,1,1,1,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,2
5,32,3203,2,1420,329002,2,2,2,2,2,2,2,2,2,2,3,4,3,2,,,,,,,,,,,,,,,,,,,,2
5,32,3203,2,1420,329003,2,1,1,2,1,2,1,2,1,2,2,3,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,8,12,,,2
5,32,3203,2,1420,329005,2,2,1,2,1,2,2,2,2,2,2,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,12,,,1
5,32,3203,2,1420,329006,1,1,1,1,1,1,1,1,1,2,2,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,5,11,8,,1
5,32,3203,2,1420,329007,1,1,1,1,1,1,1,2,1,2,3,3,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,8,5,11,,1
5,32,3203,2,1420,329009,2,1,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3203,2,1420,329010,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3203,2,0,329011,2,2,2,2,2,2,2,2,2,2,3,3,3,2,,,,,,,,,,,,,,,,,,,,2
5,32,3203,2,1420,329012,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
5,32,3205,2,846,329013,1,2,1,2,2,2,1,2,1,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,1
5,32,3205,2,846,329014,2,2,1,2,2,2,2,2,2,2,2,4,2,2,,,,,,,,,,,,,,,,,,,,2
6,24,2417,2,0,329015,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3205,2,846,329016,1,1,1,1,1,2,2,2,1,2,3,,5,2,,,,,,,,,,,,,,,,,,,,1
5,32,3205,2,846,329017,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3205,2,846,329018,1,1,1,1,2,2,2,2,1,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3205,2,846,329019,2,2,2,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3205,2,846,329020,1,1,1,1,1,1,2,2,1,2,2,3,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,11,12,,1
5,32,3205,2,846,329021,1,1,1,1,1,2,2,2,2,1,2,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,,,,1
5,32,3205,2,846,329023,1,1,1,1,1,1,1,2,1,2,3,3,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,11,12,,1
5,32,3206,1,622,329025,2,1,2,1,1,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3206,1,622,329026,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,2
5,32,3206,1,622,329028,1,1,1,1,1,1,1,1,2,1,2,,,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,5,11,12,,1
5,32,3206,1,622,329029,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,2
5,32,3206,1,622,329030,2,1,1,2,2,2,2,2,2,2,3,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12,,,,1
5,32,3206,1,622,329031,1,1,1,1,1,1,1,2,1,2,3,3,5,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,5,10,11,,2
5,32,3206,1,622,329033,1,1,1,1,1,1,1,2,2,1,2,,,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,12,,,,1
5,32,3206,1,622,329034,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3206,1,622,329035,1,1,1,2,1,2,1,2,2,2,3,3,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,,,,1
5,32,3206,1,622,329036,1,1,1,1,1,1,1,2,1,1,2,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,,,,2
5,32,3206,1,1646,329037,1,1,1,1,1,1,1,2,2,2,2,2,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,5,,,1
5,32,3206,1,1646,329038,2,2,2,2,2,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3206,1,1646,329039,1,1,1,1,2,2,2,2,1,2,2,,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,12,,,2
5,32,3206,1,1646,329040,1,1,1,1,1,1,1,2,2,2,3,4,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12,11,5,,1
5,32,3206,1,1646,329041,1,1,1,1,1,1,1,2,2,2,2,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10,5,12,,1
5,32,3206,1,1646,329042,1,1,1,1,1,1,1,2,2,2,2,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,,,,1
5,32,3206,1,1646,329043,1,1,1,1,1,2,2,2,2,2,2,,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,12,,,2
5,32,3206,1,1646,329046,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3206,1,1646,329047,2,1,2,2,2,2,2,2,2,2,3,,8,2,,,,,,,,,,,,,,,,,,,,1
5,32,3206,1,1646,329048,2,1,1,1,1,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3212,2,450,329049,2,2,2,2,2,2,2,2,2,2,3,4,4,2,,,,,,,,,,,,,,,,,,,,2
5,32,3212,2,450,329050,2,2,2,2,2,2,2,2,2,2,3,,5,2,,,,,,,,,,,,,,,,,,,,2
5,32,3212,2,450,329053,1,1,1,1,1,1,2,2,2,1,2,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,,,,1
5,32,3212,2,450,329054,2,2,1,2,2,2,2,2,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,2
5,32,3212,2,450,329055,1,1,1,1,1,2,2,2,2,2,3,3,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3212,2,450,329056,1,1,1,1,1,1,2,2,2,2,2,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,,,,1
5,32,3212,2,450,329057,2,1,1,2,2,2,2,2,2,2,2,3,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3212,2,450,329058,1,1,1,1,1,1,1,2,2,2,3,3,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,11,3,,2
5,32,3212,2,450,329059,1,1,1,1,1,1,1,2,2,2,3,3,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,11,12,,2
5,32,3212,2,450,329060,2,2,2,2,2,2,2,2,2,2,3,,3,2,,,,,,,,,,,,,,,,,,,,1
5,32,3213,2,282,329061,1,1,1,1,1,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3213,2,282,329062,1,1,1,2,1,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3213,2,282,329063,2,2,2,2,2,2,2,2,1,2,3,4,,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,,,1
5,32,3213,2,282,329065,1,1,1,1,1,1,1,2,1,2,2,,3,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,3,11,12,,2
5,32,3213,2,282,329066,2,2,2,2,2,2,2,2,2,2,3,4,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3213,2,282,329067,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,,,,,,,,,,,,,,,,,1
5,32,3213,2,282,329068,2,2,2,2,2,2,2,2,2,2,3,3,8,2,,,,,,,,,,,,,,,,,,,,2
5,32,3213,2,282,329070,1,2,2,2,2,2,2,2,2,2,3,5,,2,,,,,,,,,,,,,,,,,,,,2
5,32,3213,2,282,329071,1,1,1,1,1,1,1,1,1,1,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,,,,1
5,32,3213,2,1358,329073,1,1,1,1,1,1,1,2,2,2,3,,,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,10,1,,1
5,32,3213,2,1358,329074,1,1,1,2,1,2,2,2,1,2,3,3,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,12,,,,2
5,32,3213,2,1358,329075,2,2,2,2,2,2,2,2,2,2,3,4,6,2,,,,,,,,,,,,,,,,,,,,2
