"zone","state","lga","sector","ea","hhid","inputid","s11c3q2","s11c3q3_1","s11c3q3_2","s11c3q3_3","s11c3q4a","s11c3q4b","s11c3q4_conv","s11c3q5","s11c3q6","s11c3q6b","s11c3q6b_os","s11c3q7","s11c3q8a","s11c3q8b","s11c2q29","s11c3q10"
2,2,205,2,206,29019,6,1,1,,,3,3,1,3000,3,6,,0,,,,
2,2,205,2,206,29020,2,1,1,,,3,12,50,21000,3,6,,15,,,,
2,2,205,2,206,29020,5,2,,,,,,,,,,,,,,,
2,2,205,2,206,29020,6,1,1,,,3,3,1,3000,3,6,,15,,,,
2,2,205,2,206,29020,7,,,,,,,,,,,,,,,1,10000
2,2,205,2,206,29020,8,,,,,,,,,,,,,,,2,
2,2,205,2,206,29021,6,1,1,,,20,3,1,26000,20,6,,0,,,,
2,2,205,2,206,29022,6,1,1,2,3,19,3,1,24700,19,6,,0,,,,
2,2,205,2,206,29023,6,1,1,,,50,3,1,50000,40,6,,20,,,,
2,2,207,2,158,29025,1,2,,,,,,,,,,,,0,,,
2,2,207,2,158,29025,2,1,1,,,2,12,50,15000,2,1,,15,,,,
2,2,207,2,158,29025,6,1,1,,,20,3,1,20400,20,1,,15,,,,
2,2,207,2,0,29026,2,1,1,2,,10,12,50,90000,10,6,,8,,,,
2,2,207,2,0,29026,3,1,1,,,2,12,50,22000,2,6,,8,,,,
2,2,207,2,0,29026,6,1,1,2,,36,3,1,64800,36,6,,8,,,,
2,2,207,2,0,29026,7,,,,,,,,,,,,,,,1,30000
2,2,207,2,0,29026,8,,,,,,,,,,,,,,,1,5000
2,2,207,2,158,29028,6,1,1,,,2,3,1,3000,2,1,,15,,,,
2,2,207,2,158,29029,2,1,1,,,2,12,50,16000,2,6,,14,,,,
2,2,207,2,158,29029,3,2,,,,,,,,,,,,,,,
2,2,207,2,158,29029,5,1,1,,,17,3,1,24650,17,6,,14,,,,
2,2,207,2,158,29029,6,1,1,,,17,3,1,24650,17,6,,14,,,,
2,2,207,2,158,29031,1,2,,,,,,,,,,,,0,,,
2,2,207,2,158,29031,2,1,1,,,4,12,50,32000,4,1,,9,,,,
2,2,207,2,158,29031,6,1,1,,,12,3,1,14400,12,1,,9,,,,
2,2,207,2,158,29032,3,1,1,,,1,12,50,9000,1,1,,9,,,,
2,2,207,2,158,29032,6,1,1,,,6,3,1,7200,2,1,,9,,,,
2,2,207,2,158,29033,2,1,4,,,2,12,50,14000,2,6,,13,,,,
2,2,207,2,158,29033,6,1,4,,,9,3,1,13050,9,6,,13,,,,
2,2,207,2,158,29034,2,1,1,,,21,12,50,163700,21,6,,13,,,,
2,2,207,2,158,29034,6,1,1,,,47,3,1,56400,47,6,,13,,,,
2,2,207,2,158,29034,7,,,,,,,,,,,,,,,1,80000
2,2,207,2,158,29034,8,,,,,,,,,,,,,,,2,
2,2,207,2,158,29035,1,1,1,,,3,12,50,22500,3,6,,6,3,12,,
2,2,207,2,158,29035,2,2,,,,,,,,,,,,,,,
2,2,207,2,158,29035,3,1,1,,,1,12,50,7500,1,6,,6,,,,
2,2,207,2,158,29035,5,2,,,,,,,,,,,,,,,
2,2,207,2,158,29035,6,1,1,,,7,3,1,14000,7,6,,6,,,,
2,2,207,2,158,29036,2,1,1,,,1,12,50,8000,1,6,,25,,,,
2,2,207,2,158,29036,3,1,1,,,1,12,50,8000,1,6,,25,,,,
2,2,207,2,158,29036,4,1,1,,,1,12,50,8000,1,6,,25,,,,
2,2,207,2,158,29036,6,1,1,,,15,3,1,19500,15,6,,25,,,,
2,2,207,2,158,29036,7,,,,,,,,,,,,,,,2,
2,2,207,2,158,29036,8,,,,,,,,,,,,,,,2,
2,2,208,2,300,29037,6,1,1,,,5,3,1,7500,2,6,,2,,,,
2,2,208,2,300,29038,6,1,1,,,3,3,1,7500,3,6,,2,,,,
2,2,208,2,300,29039,6,1,1,,,2,3,1,2400,2,6,,6,,,,
2,2,208,2,300,29039,7,,,,,,,,,,,,,,,1,15000
2,2,208,2,300,29039,8,,,,,,,,,,,,,,,2,
2,2,208,2,300,29041,3,1,1,,,1,12,50,8000,1,6,,15,,,,
2,2,208,2,300,29041,6,1,1,,,8,3,1,16000,8,6,,5,,,,
2,2,208,2,300,29041,7,,,,,,,,,,,,,,,1,5000
2,2,208,2,300,29041,8,,,,,,,,,,,,,,,2,
2,2,208,2,300,29042,6,1,1,,,5,3,1,9000,5,6,,8,,,,
2,2,208,2,300,29042,7,,,,,,,,,,,,,,,2,
2,2,208,2,300,29042,8,,,,,,,,,,,,,,,2,
2,2,208,2,300,29044,3,1,3,,,1,12,50,8000,1,6,,8,,,,
2,2,208,2,300,29044,6,1,3,,,12,3,1,15500,12,6,,8,,,,
2,2,208,2,300,29044,7,,,,,,,,,,,,,,,1,15000
2,2,208,2,300,29044,8,,,,,,,,,,,,,,,2,
2,2,208,2,300,29045,6,1,10,,,11,3,1,16500,11,6,,5,,,,
2,2,208,2,300,29045,7,,,,,,,,,,,,,,,1,20000
2,2,208,2,300,29045,8,,,,,,,,,,,,,,,2,
2,2,208,2,300,29046,6,1,1,,,3,3,1,4500,3,6,,5,,,,
2,2,208,2,300,29046,7,,,,,,,,,,,,,,,1,18000
2,2,208,2,300,29046,8,,,,,,,,,,,,,,,2,
2,2,208,2,300,29047,5,2,,,,,,,,,,,,,,,
2,2,208,2,300,29047,6,1,1,,,24,3,1,36000,24,6,,3,,,,
2,2,208,2,300,29047,7,,,,,,,,,,,,,,,1,25000
2,2,208,2,300,29047,8,,,,,,,,,,,,,,,2,
2,2,209,2,10,29050,2,1,1,,,4,12,50,28000,4,1,,8,,,,
2,2,209,2,10,29050,3,1,1,,,3,12,50,19500,3,1,,8,,,,
2,2,209,2,10,29050,6,1,1,,,15,3,1,19500,15,1,,8,,,,
2,2,209,2,10,29051,2,1,1,,,1,12,50,8500,1,6,,0,,,,
2,2,209,2,10,29051,6,1,1,,,12,3,1,18000,12,6,,0,,,,
2,2,209,2,10,29051,7,,,,,,,,,,,,,,,1,50000
2,2,209,2,10,29051,8,,,,,,,,,,,,,,,2,
2,2,209,2,10,29052,6,1,1,,,5,3,1,6000,5,6,,0,,,,
2,2,209,2,10,29052,7,,,,,,,,,,,,,,,2,
2,2,209,2,10,29052,8,,,,,,,,,,,,,,,2,
2,2,209,2,10,29053,7,,,,,,,,,,,,,,,2,
2,2,209,2,10,29053,8,,,,,,,,,,,,,,,2,
2,2,209,2,10,29054,2,1,1,,,2,12,50,16000,2,4,,1,,,,
2,2,209,2,10,29054,6,1,1,,,5,3,1,11000,5,6,,0,,,,
2,2,209,2,10,29055,3,1,1,,,2,12,50,17000,2,6,,0,,,,
2,2,209,2,10,29055,6,1,1,,,18,3,1,21600,18,6,,0,,,,
2,2,209,2,10,29055,7,,,,,,,,,,,,,,,1,10000
2,2,209,2,10,29055,8,,,,,,,,,,,,,,,2,
2,2,209,2,10,29056,6,1,1,,,7,3,1,9100,7,6,,0,,,,
2,2,209,2,10,29057,6,1,1,,,3,3,1,6000,3,6,,0,,,,
2,2,209,2,10,29058,1,1,1,,,8,12,50,64000,8,6,,0,0,,,
2,2,209,2,10,29058,6,1,1,,,17,3,1,20400,17,6,,0,,,,
2,2,209,2,10,29060,1,1,1,,,2,12,50,16000,2,6,,0,0,,,
2,2,209,2,10,29060,3,1,1,,,2,12,50,16000,2,6,,0,,,,
2,2,209,2,10,29060,6,1,1,,,7.5,3,1,9750,7.5,6,,0,,,,
2,2,210,2,924,29061,2,1,2,,,1,12,50,7000,1,1,,30,,,,
2,2,210,2,924,29061,6,1,2,,,13,3,1,19500,13,1,,30,,,,
2,2,210,2,924,29062,5,1,1,,,1,3,1,1500,1,1,,30,,,,
2,2,210,2,924,29062,6,1,1,,,3,3,1,5100,3,1,,30,,,,
2,2,210,2,924,29063,1,1,1,,,1,12,50,7000,1,1,,30,1,12,,
2,2,210,2,924,29063,2,2,,,,,,,,,,,,,,,
2,2,210,2,924,29063,3,1,1,,,1,12,50,7000,1,1,,30,,,,
2,2,210,2,924,29063,6,1,1,,,4,3,1,5300,1,1,,30,,,,
2,2,210,2,924,29064,2,1,1,,,3,12,50,21000,2,1,,30,,,,
2,2,210,2,924,29064,5,2,,,,,,,,,,,,,,,
2,2,210,2,924,29064,6,1,1,,,6,3,1,9000,6,1,,30,,,,
2,2,210,2,924,29065,1,2,,,,,,,,,,,,0,,,
2,2,210,2,924,29065,3,1,1,,,1,12,50,8000,1,6,,7,,,,
2,2,210,2,924,29065,5,1,1,,,7,3,1,7500,7,6,,8,,,,
2,2,210,2,924,29065,6,1,1,,,7,3,1,7500,7,6,,8,,,,
2,2,210,2,924,29066,5,1,1,,,3,3,1,4500,3,6,,6,,,,
2,2,210,2,924,29066,6,1,1,,,3,3,1,4500,3,6,,6,,,,
2,2,210,2,924,29068,2,1,1,,,2,12,50,19000,1,6,,8,,,,
2,2,210,2,924,29068,6,1,1,,,6,3,1,7500,5,6,,0,,,,
2,2,210,2,924,29068,7,,,,,,,,,,,,,,,2,
2,2,210,2,924,29068,8,,,,,,,,,,,,,,,2,
2,2,210,2,924,29070,6,1,1,,,22,3,1,43000,22,6,,12,,,,
2,2,210,2,924,29071,6,1,1,,,7,3,1,14000,7,6,,10,,,,
2,2,210,2,924,29072,3,1,1,,,1,12,50,8000,1,6,,9,,,,
2,2,211,2,344,29073,1,1,1,,,3,12,50,30000,3,1,,15,3,12,,
2,2,211,2,344,29073,2,1,1,,,3,12,50,30000,3,1,,15,,,,
2,2,211,2,344,29073,6,1,1,,,13,3,1,16900,13,1,,15,,,,
2,2,211,2,344,29073,7,,,,,,,,,,,,,,,1,32000
2,2,211,2,344,29073,8,,,,,,,,,,,,,,,2,
2,2,211,2,344,29074,6,1,1,,,14,3,1,21000,14,1,,6,,,,
2,2,211,2,344,29076,2,1,1,,,2,12,50,14000,2,1,,6,,,,
2,2,211,2,344,29076,5,2,,,,,,,,,,,,,,,
2,2,211,2,344,29076,6,1,1,,,2,3,1,3500,2,1,,2,,,,
2,2,211,2,344,29078,1,1,1,,,2,12,50,15000,2,6,,8,2,12,,
2,2,211,2,344,29078,2,1,1,,,1,12,50,7500,1,6,,8,,,,
2,2,211,2,344,29078,3,1,1,,,1,12,50,7500,1,6,,8,,,,
2,2,211,2,344,29078,6,1,1,,,2,3,1,2500,2,6,,8,,,,
2,2,211,2,344,29079,6,1,1,,,10,3,1,15000,10,6,,2,,,,
2,2,211,2,344,29080,2,1,1,,,2,12,50,16000,2,6,,0,,,,
2,2,211,2,344,29080,3,1,1,,,2,12,50,16000,2,6,,0,,,,
2,2,211,2,344,29080,6,1,1,,,10,3,1,17000,10,6,,0,,,,
2,2,211,2,344,29082,2,1,1,,,3,12,50,21000,3,6,,0,,,,
2,2,211,2,344,29082,6,1,1,,,6,3,1,9000,6,6,,0,,,,
2,2,211,2,344,29083,6,1,1,,,23,3,1,32200,23,6,,8,,,,
2,2,211,2,344,29084,6,1,1,,,2,3,1,2400,2,6,,8,,,,
2,2,211,2,532,29085,2,1,1,,,4,12,50,36000,4,1,,0,,,,
2,2,211,2,532,29085,3,1,1,,,2,12,50,18000,2,1,,0,,,,
2,2,211,2,532,29085,6,1,1,,,6,3,1,9000,4,1,,0,,,,
2,2,211,2,532,29086,2,1,1,,,11,12,50,99000,11,1,,87,,,,
2,2,211,2,532,29086,3,1,1,,,5,12,50,37500,5,1,,87,,,,
2,2,211,2,532,29086,5,1,1,,,6,3,1,12000,6,1,,87,,,,
2,2,211,2,532,29086,6,1,1,,,15,3,1,21000,15,1,,87,,,,
2,2,211,2,532,29086,7,,,,,,,,,,,,,,,1,20000
2,2,211,2,532,29086,8,,,,,,,,,,,,,,,2,
2,2,211,2,532,29087,2,1,1,,,2,12,50,15000,2,1,,5,,,,
2,2,211,2,532,29087,5,1,1,,,2,3,1,3000,2,1,,5,,,,
2,2,211,2,532,29087,6,1,1,,,2,3,1,3000,2,1,,2,,,,
2,2,211,2,532,29089,2,1,1,,,2,12,50,18000,2,1,,5,,,,
2,2,211,2,532,29089,6,1,1,,,3,3,1,4500,3,1,,5,,,,
2,2,211,2,532,29090,2,1,1,,,3,12,50,24000,3,6,,4,,,,
2,2,211,2,532,29090,3,1,1,,,2,12,50,19000,2,6,,4,,,,
2,2,211,2,532,29090,5,2,,,,,,,,,,,,,,,
2,2,211,2,532,29090,6,1,1,,,25,3,1,31010,25,6,,4,,,,
2,2,211,2,532,29091,2,1,1,,,2,12,50,16000,2,6,,0,,,,
2,2,211,2,532,29091,3,1,1,,,2,12,50,15000,2,6,,0,,,,
2,2,211,2,532,29091,6,1,1,,,10,13,100,75000,10,6,,0,,,,
2,2,211,2,532,29092,6,1,1,,,5,3,1,7500,5,6,,0,,,,
2,2,211,2,532,29094,2,1,1,,,1,12,50,8000,1,6,,7,,,,
2,2,211,2,532,29094,6,1,1,,,7,3,1,10500,7,6,,0,,,,
2,2,211,2,532,29095,2,1,1,,,1,12,50,10500,1,6,,20,,,,
2,2,211,2,532,29095,6,1,1,,,24,3,1,36000,24,6,,20,,,,
2,2,211,2,532,29096,2,1,1,,,5,12,50,55000,5,6,,20,,,,
2,2,211,2,532,29096,6,1,1,,,15,3,1,18000,15,6,,20,,,,
2,2,211,2,532,29096,7,,,,,,,,,,,,,,,1,50000
2,2,211,2,532,29096,8,,,,,,,,,,,,,,,2,
2,2,211,2,668,29097,2,1,1,,,2,12,50,16000,2,1,,0,,,,
2,2,211,2,668,29097,6,1,1,,,2,3,1,3000,2,1,,0,,,,
2,2,211,2,668,29099,2,1,1,,,3,12,50,24000,3,1,,0,,,,
2,2,211,2,668,29099,3,1,1,,,1,12,50,8000,1,1,,0,,,,
2,2,211,2,668,29099,6,1,1,,,3,3,1,6500,3,1,,0,,,,
2,2,211,2,668,29099,7,,,,,,,,,,,,,,,1,30000
2,2,211,2,668,29099,8,,,,,,,,,,,,,,,2,
2,2,211,2,668,29100,6,1,1,,,2,3,1,2400,2,1,,0,,,,
2,2,211,2,668,29101,2,1,1,,,3,12,50,27000,3,1,,6,,,,
2,2,211,2,668,29101,6,1,1,,,12,3,1,12600,12,1,,6,,,,
2,2,211,2,668,29102,2,1,1,,,4,12,50,30000,4,6,,0,,,,
2,2,211,2,668,29102,3,1,1,,,4,12,50,30000,4,6,,0,,,,
2,2,211,2,668,29102,6,1,1,,,22,3,1,27500,22,6,,0,,,,
2,2,211,2,668,29103,6,1,1,,,15,3,1,22500,15,6,,0,,,,
2,2,211,2,668,29104,2,1,1,,,6,12,50,48000,6,6,,0,,,,
2,2,211,2,668,29104,6,1,1,,,15,3,1,27500,15,6,,0,,,,
2,2,211,2,668,29104,7,,,,,,,,,,,,,,,1,25000
2,2,211,2,668,29104,8,,,,,,,,,,,,,,,2,
2,2,211,2,668,29105,2,1,1,,,1,12,50,8200,1,2,,0,,,,
2,2,211,2,668,29105,6,1,1,,,3,3,1,4500,3,6,,0,,,,
2,2,211,2,668,29108,2,1,1,,,3,12,50,21000,3,6,,0,,,,
2,2,211,2,668,29108,6,1,1,,,3,3,1,3000,3,6,,0,,,,
2,2,212,2,100,29109,2,1,1,,,4,12,50,26000,4,6,,10,,,,
2,2,212,2,100,29109,3,1,1,,,4,12,50,32000,4,6,,10,,,,
2,2,212,2,100,29109,6,1,1,,,16,3,1,24000,16,6,,10,,,,
2,2,212,2,100,29109,7,,,,,,,,,,,,,,,1,27000
2,2,212,2,100,29109,8,,,,,,,,,,,,,,,2,
2,2,212,2,100,29111,1,1,1,,,2,12,50,15000,2,6,,7,2,12,,
2,2,212,2,100,29111,2,1,1,,,2,12,50,15000,2,6,,7,,,,
2,2,212,2,100,29111,6,2,,,,,,,,,,,,,,,
2,2,212,2,100,29111,7,,,,,,,,,,,,,,,1,12000
2,2,212,2,100,29111,8,,,,,,,,,,,,,,,2,
2,2,212,2,100,29112,6,1,1,,,4,3,1,4800,4,6,,7,,,,
2,2,212,2,100,29115,2,1,1,,,4,12,50,28000,4,6,,7,,,,
2,2,212,2,100,29115,3,1,1,,,1,12,50,8000,1,6,,7,,,,
2,2,212,2,100,29115,6,1,1,,,13,3,1,17500,13,6,,7,,,,
2,2,212,2,100,29116,2,1,1,,,1,12,50,8000,1,6,,0,,,,
2,2,212,2,100,29116,3,1,1,,,1,12,50,8000,1,6,,0,,,,
2,2,212,2,100,29116,6,1,1,,,11,3,1,18000,11,6,,0,,,,
2,2,212,2,100,29118,2,1,1,,,2,12,50,11000,2,4,,0,,,,
2,2,212,2,100,29118,6,1,1,,,5,3,1,8500,5,4,,0,,,,
2,2,212,2,100,29119,2,1,1,,,3,12,50,24000,2,6,,5,,,,
2,2,212,2,100,29119,3,1,1,,,2,12,50,16000,2,6,,15,,,,
2,2,212,2,100,29119,6,1,1,,,2,3,1,2400,2,6,,15,,,,
2,2,212,2,100,29120,6,1,1,,,2,3,1,2400,2,6,,15,,,,
2,2,212,2,1254,29121,6,1,1,,,8,3,1,12000,8,6,,0,,,,
2,2,212,2,1254,29122,6,1,1,,,7,3,1,10500,7,6,,0,,,,
2,2,212,2,1254,29123,1,1,1,,,1,12,50,7000,1,6,,3,1,12,,
2,2,212,2,1254,29123,2,1,1,,,1,12,50,7000,1,6,,3,,,,
2,2,212,2,1254,29123,6,1,1,,,3,3,1,3600,3,6,,3,,,,
2,2,212,2,1254,29123,7,,,,,,,,,,,,,,,1,10000
2,2,212,2,1254,29123,8,,,,,,,,,,,,,,,2,
2,2,212,2,1254,29124,6,1,1,,,8,3,1,9600,8,6,,3,,,,
2,2,212,2,1254,29124,7,,,,,,,,,,,,,,,1,30000
2,2,212,2,1254,29124,8,,,,,,,,,,,,,,,2,
2,2,212,2,1254,29126,2,1,1,,,0.5,12,50,4000,0.5,6,,2,,,,
2,2,212,2,1254,29126,3,1,1,,,0.5,12,50,4000,0.5,6,,2,,,,
2,2,212,2,1254,29126,6,1,1,,,3,3,1,3600,3,6,,2,,,,
2,2,212,2,1254,29127,6,1,1,,,4,3,1,4000,4,6,,2,,,,
2,2,212,2,1254,29127,7,,,,,,,,,,,,,,,1,12000
2,2,212,2,1254,29127,8,,,,,,,,,,,,,,,2,
2,2,212,2,1254,29130,2,1,1,,,1,12,50,6300,1,6,,0,,,,
2,2,212,2,1254,29130,3,1,1,,,1,12,50,6300,1,6,,0,,,,
2,2,212,2,1254,29130,6,1,1,,,7,3,1,8200,7,6,,0,,,,
2,2,212,2,1254,29130,7,,,,,,,,,,,,,,,1,17000
2,2,212,2,1254,29130,8,,,,,,,,,,,,,,,1,6500
2,2,212,2,1254,29131,6,1,1,,,3,3,1,3600,3,6,,0,,,,
2,2,212,2,1254,29132,6,1,1,,,7,3,1,11200,7,6,,0,,,,
2,2,213,1,1010,29133,2,1,1,,,1,12,50,9000,1,1,,2,,,,
2,2,213,1,1010,29133,3,1,1,,,1,12,50,9000,1,1,,2,,,,
2,2,213,1,1010,29133,6,1,1,,,1,3,1,1500,1,1,,2,,,,
2,2,213,1,1010,29133,7,,,,,,,,,,,,,,,1,5000
2,2,213,1,1010,29133,8,,,,,,,,,,,,,,,2,
2,2,213,1,1010,29134,2,1,1,,,2,31,2.20000004768372,1000,2,1,,0,,,,
2,2,213,1,1010,29135,2,1,1,,,2,12,50,18000,2,1,,4,,,,
2,2,213,1,1010,29135,3,1,1,,,2,12,50,18000,2,1,,4,,,,
2,2,213,1,1010,29135,6,1,1,,,12,3,1,15300,12,1,,4,,,,
2,2,213,1,1010,29135,7,,,,,,,,,,,,,,,1,30000
2,2,213,1,1010,29135,8,,,,,,,,,,,,,,,1,5000
2,2,213,1,1010,29138,1,1,1,,,4,12,50,28000,4,6,,0,4,12,,
2,2,213,1,1010,29138,2,1,1,,,2,12,50,14000,2,6,,0,,,,
2,2,213,1,1010,29138,3,1,1,,,2,12,50,14000,2,6,,0,,,,
2,2,213,1,1010,29138,5,2,,,,,,,,,,,,,,,
2,2,213,1,1010,29138,6,1,1,,,9,3,1,18000,9,6,,0,,,,
2,2,213,1,1010,29138,7,,,,,,,,,,,,,,,1,50000
2,2,213,1,1010,29138,8,,,,,,,,,,,,,,,2,
2,2,213,1,1010,29139,2,1,1,,,4,12,50,26000,4,6,,0,,,,
2,2,213,1,1010,29139,3,1,1,,,4,12,50,26000,4,6,,0,,,,
2,2,213,1,1010,29139,5,2,,,,,,,,,,,,,,,
2,2,213,1,1010,29139,6,1,1,,,24,3,1,28800,24,6,,0,,,,
2,2,213,1,1010,29140,2,1,1,,,2,12,50,18000,2,6,,0,,,,
2,2,213,1,1010,29140,3,1,1,,,2,12,50,18000,2,6,,0,,,,
2,2,213,1,1010,29140,6,1,1,,,6,3,1,9000,6,6,,0,,,,
2,2,213,1,1010,29142,2,1,1,,,4,12,50,36000,4,6,,0,,,,
2,2,213,1,1010,29142,6,1,1,,,6,3,1,7200,6,6,,0,,,,
2,2,213,1,1010,29143,3,1,1,,,2,12,50,16400,2,6,,0,,,,
2,2,213,1,1010,29143,6,1,1,,,3,3,1,4800,3,6,,0,,,,
2,2,213,1,1010,29144,2,1,1,,,1,12,50,8000,1,6,,0,,,,
2,2,213,1,1010,29144,6,1,1,,,1,3,1,1700,1,6,,0,,,,
2,2,213,2,1282,29147,2,1,1,,,1,11,25,4500,1,1,,12,,,,
2,2,213,2,1282,29147,3,1,1,,,1,11,25,4500,1,1,,12,,,,
2,2,213,2,1282,29147,6,1,1,,,3.5,3,1,3950,3.5,1,,12,,,,
2,2,213,2,1282,29148,2,1,1,,,1,12,50,9000,1,1,,12,,,,
2,2,213,2,1282,29148,3,1,1,,,1,12,50,9000,1,1,,12,,,,
2,2,213,2,1282,29148,5,1,1,,,1,3,1,1500,1,1,,12,,,,
2,2,213,2,1282,29148,6,1,1,,,2.5,3,1,3000,2.5,1,,12,,,,
2,2,213,2,1282,29149,6,1,1,,,2,3,1,3000,2,1,,4,,,,
2,2,213,2,1282,29150,2,1,1,,,1,12,50,6000,1,1,,5,,,,
2,2,213,2,1282,29150,3,1,1,,,1,12,50,9000,1,1,,5,,,,
2,2,213,2,1282,29150,6,1,1,,,2,3,1,3000,2,1,,2,,,,
2,2,213,2,1282,29151,3,1,1,,,2,12,50,14000,2,6,,3,,,,
2,2,213,2,1282,29151,6,1,1,,,1,3,1,1500,1,6,,3,,,,
2,2,213,2,1282,29152,1,2,,,,,,,,,,,,0,,,
2,2,213,2,1282,29152,2,1,1,,,2,12,50,14000,2,6,,2,,,,
2,2,213,2,1282,29152,3,1,1,,,2,12,50,14000,2,6,,2,,,,
2,2,213,2,1282,29152,5,2,,,,,,,,,,,,,,,
2,2,213,2,1282,29152,6,1,1,,,21,3,1,31500,21,6,,2,,,,
2,2,213,2,1282,29153,3,1,1,,,1,12,50,8500,1,6,,0,,,,
2,2,213,2,1282,29153,6,1,1,,,2,3,1,3000,2,2,,0,,,,
2,2,213,2,1282,29154,3,1,1,,,1,12,50,8500,1,6,,0,,,,
2,2,213,2,1282,29154,6,1,1,,,7,3,1,12500,7,6,,0,,,,
2,2,213,2,1282,29155,2,1,1,,,2,12,50,18000,2,6,,3,,,,
2,2,213,2,1282,29155,6,1,1,,,1,3,1,1100,1,6,,3,,,,
2,2,213,2,1282,29156,3,1,1,,,1,12,50,8000,1,2,,0,,,,
2,2,213,2,1282,29156,6,1,1,,,2,3,1,3000,2,6,,3,,,,
2,2,213,2,1406,29158,2,1,1,,,1,11,25,3250,1,1,,8,,,,
2,2,213,2,1406,29158,3,1,1,,,1,11,25,3250,1,1,,8,,,,
2,2,213,2,1406,29158,6,1,1,,,2,3,1,3000,2,1,,8,,,,
2,2,213,2,1406,29160,1,2,,,,,,,,,,,,20,12,,
2,2,213,2,1406,29160,2,1,1,3,,3,12,50,19000,3,1,,8,,,,
2,2,213,2,1406,29160,3,1,1,3,,3,12,50,19000,3,1,,8,,,,
2,2,213,2,1406,29160,6,1,1,3,,12,3,1,18000,12,1,,8,,,,
2,2,213,2,1406,29161,2,1,1,,,1,12,50,7500,1,1,,3,,,,
2,2,213,2,1406,29161,6,1,1,,,2,3,1,2600,2,1,,3,,,,
2,2,213,2,1406,29162,2,1,1,,,1,12,50,7500,1,1,,3,,,,
2,2,213,2,1406,29162,3,1,1,,,1,12,50,9000,1,3,,3,,,,
2,2,213,2,1406,29162,6,1,1,,,2,3,1,2600,2,1,,3,,,,
2,2,213,2,1406,29163,2,2,,,,,,,,,,,,,,,
2,2,213,2,1406,29163,3,1,1,,,1,12,50,8000,1,6,,0,,,,
2,2,213,2,1406,29163,5,2,,,,,,,,,,,,,,,
2,2,213,2,1406,29163,6,1,1,,,4,3,1,8000,4,6,,0,,,,
2,2,213,2,1406,29164,5,1,2,,,3,3,1,4500,3,6,,0,,,,
2,2,213,2,1406,29164,6,1,2,,,3,3,1,4500,3,6,,3,,,,
2,2,213,2,1406,29165,3,1,2,,,3,12,50,21000,3,6,,0,,,,
2,2,213,2,1406,29165,6,1,2,,,7,3,1,10500,7,6,,0,,,,
2,2,213,2,1406,29166,6,1,1,,,1,3,1,1300,1,2,,0,,,,
2,2,213,2,1406,29167,2,1,1,,,1,12,50,7000,1,6,,0,,,,
2,2,213,2,1406,29167,3,1,1,,,1,12,50,8000,1,6,,0,,,,
2,2,213,2,1406,29167,6,1,1,,,12,3,1,24000,12,6,,0,,,,
2,2,213,2,1406,29168,2,1,1,,,4,12,50,32000,4,6,,0,,,,
2,2,213,2,1406,29168,6,1,1,,,18,3,1,27000,18,6,,0,,,,
2,2,215,2,814,29169,2,1,2,,,3,12,50,27000,3,1,,0,,,,
2,2,215,2,814,29169,3,1,1,,,2,12,50,18000,2,1,,0,,,,
2,2,215,2,814,29169,6,1,1,,,6,3,1,6600,6,1,,0,,,,
2,2,215,2,814,29170,3,1,1,,,1,12,50,6000,1,2,,0,,,,
2,2,215,2,814,29170,6,1,1,2,,6,3,1,6600,6,6,,0,,,,
2,2,215,2,814,29171,2,1,1,,,1,12,50,8000,1,6,,19,,,,
2,2,215,2,814,29171,6,1,1,,,2,3,1,3000,2,1,,19,,,,
2,2,215,2,814,29172,2,2,,,,,,,,,,,,,,,
2,2,215,2,814,29172,6,1,1,,,2,3,1,3000,2,6,,19,,,,
2,2,215,2,814,29173,3,1,1,,,1,12,50,8000,0,6,,6,,,,
2,2,215,2,814,29173,6,1,1,,,1,3,1,1250,0,6,,6,,,,
2,2,215,2,814,29174,2,1,1,,,2,12,50,16000,2,6,,19,,,,
2,2,215,2,814,29174,3,1,1,,,2,12,50,16000,2,6,,19,,,,
2,2,215,2,814,29174,6,1,1,,,6,3,1,9000,6,6,,19,,,,
2,2,215,2,814,29175,2,1,1,,,1,12,50,8000,1,6,,0,,,,
2,2,215,2,814,29175,6,1,1,,,1,3,1,1200,1,6,,0,,,,
2,2,215,2,814,29176,2,1,1,,,3,12,50,21000,3,6,,0,,,,
2,2,215,2,814,29176,3,1,1,,,2,12,50,16000,2,6,,0,,,,
2,2,215,2,814,29176,5,1,1,,,1,3,1,2000,1,6,,0,,,,
2,2,215,2,814,29176,6,1,1,,,7,3,1,11200,7,6,,0,,,,
2,2,215,2,814,29178,2,1,1,,,11,12,50,77000,11,6,,19,,,,
2,2,215,2,814,29178,6,1,1,,,22,3,1,37400,22,6,,19,,,,
2,2,215,2,814,29179,2,1,1,,,6,12,50,48000,6,6,,19,,,,
2,2,215,2,814,29179,6,1,1,,,9,3,1,20700,9,6,,19,,,,
2,2,218,2,1624,29181,2,1,1,,,4,12,50,22800,4,3,,31,,,,
2,2,218,2,1624,29181,3,1,1,,,2,12,50,11400,2,3,,31,,,,
2,2,218,2,1624,29181,6,1,1,,,15,3,1,19300,15,6,,0,,,,
2,2,218,2,1624,29181,7,,,,,,,,,,,,,,,1,39000
2,2,218,2,1624,29181,8,,,,,,,,,,,,,,,2,
