"zone","state","lga","sector","ea","hhid","cropcode","indiv","phl_q01b","phl_q01c","phl_q01d__1","phl_q01d__2","phl_q01d__3","phl_q01d__4"
3,17,1725,2,200,179098,1010,2,4,3,1,1,0,0
3,17,1725,2,200,179098,1070,1,14,3,1,0,1,0
3,17,1725,2,200,179098,1070,2,7,3,1,0,0,0
3,17,1725,2,200,179098,1100,2,7,3,1,0,0,1
3,17,1725,2,200,179098,1100,1,18,3,1,0,1,0
3,17,1725,2,200,179100,1010,8,15,4,1,1,0,0
3,17,1725,2,200,179100,1010,7,15,4,1,1,0,0
3,17,1725,2,200,179100,1010,1,15,4,1,1,0,0
3,17,1725,2,200,179100,1070,8,4,4,1,1,0,0
3,17,1725,2,200,179100,1070,1,4,4,1,1,0,0
3,17,1725,2,200,179100,1070,7,4,4,1,1,0,0
3,17,1725,2,200,179100,1100,7,10,5,1,1,0,0
3,17,1725,2,200,179100,1100,8,10,5,1,1,0,0
3,17,1725,2,200,179100,1100,1,10,5,1,1,0,0
3,17,1725,2,200,179100,2040,7,5,5,1,1,0,0
3,17,1725,2,200,179100,2040,1,5,5,1,1,0,0
3,17,1725,2,200,179100,2040,8,5,5,1,1,0,0
3,17,1725,2,200,179101,1010,5,4,4,1,1,0,0
3,17,1725,2,200,179101,1010,3,2,4,1,1,1,0
3,17,1725,2,200,179101,1010,1,2,5,1,1,0,0
3,17,1725,2,200,179101,1070,5,5,6,1,1,0,0
3,17,1725,2,200,179101,1070,3,5,6,1,1,0,0
3,17,1725,2,200,179101,1070,1,5,6,1,1,1,0
3,17,1725,2,200,179101,1100,3,5,3,1,1,1,0
3,17,1725,2,200,179101,1100,5,5,6,1,1,1,0
3,17,1725,2,200,179101,1100,1,5,6,1,1,1,0
3,17,1725,2,200,179102,1010,5,28,4,1,1,0,0
3,17,1725,2,200,179102,1010,1,30,4,1,1,0,0
3,17,1725,2,200,179102,1070,5,14,3,1,1,0,0
3,17,1725,2,200,179102,1070,1,21,3,1,1,0,0
3,17,1725,2,200,179102,1100,2,15,3,1,0,0,1
3,17,1725,2,200,179102,1100,5,10,3,1,0,0,0
3,17,1725,2,200,179102,1100,1,17,4,1,1,0,0
3,17,1725,2,200,179103,1010,1,30,2,1,1,0,0
3,17,1725,2,200,179103,1070,3,21,5,1,1,0,0
3,17,1725,2,200,179103,1070,1,21,5,1,1,0,0
3,17,1725,2,200,179103,1100,1,20,5,1,1,0,0
3,17,1725,2,200,179103,1100,3,20,5,1,1,0,0
3,17,1725,2,200,179105,1010,4,2,4,1,0,0,0
3,17,1725,2,200,179105,1010,1,2,4,1,0,0,0
3,17,1725,2,200,179105,1010,5,2,4,1,0,0,0
3,17,1725,2,200,179105,1070,1,5,6,1,0,0,0
3,17,1725,2,200,179105,1100,1,10,5,1,0,0,0
3,17,1725,2,200,179106,1010,6,2,4,1,0,0,0
3,17,1725,2,200,179106,1010,1,2,4,1,0,0,0
3,17,1725,2,200,179106,1010,5,2,4,1,0,0,0
3,17,1725,2,200,179106,1070,6,3,5,1,0,0,0
3,17,1725,2,200,179106,1070,1,3,5,1,0,0,0
3,17,1725,2,200,179106,1070,5,3,5,1,0,0,0
3,17,1725,2,200,179106,1100,5,5,4,1,0,0,0
3,17,1725,2,200,179106,1100,1,5,4,1,0,0,0
3,17,1725,2,200,179106,1100,6,5,4,1,0,0,0
3,17,1725,2,200,179108,1010,1,4,6,1,1,1,0
3,17,1725,2,200,179108,1070,1,10,5,1,1,1,0
3,17,1725,2,200,179108,1100,1,12,8,1,1,1,0
3,18,1803,2,840,180032,1070,1,3,7,1,0,1,0
3,18,1803,2,840,180032,1070,4,3,7,1,0,1,0
3,18,1803,2,840,180032,1070,5,3,7,1,0,1,0
3,18,1803,2,840,180032,1070,7,3,7,1,0,1,0
3,18,1803,2,840,180032,1070,8,3,7,1,0,1,0
3,18,1803,2,840,180032,1080,5,2,6,1,0,1,0
3,18,1803,2,840,180032,1080,1,2,6,1,0,1,0
3,18,1803,2,840,180032,1080,4,2,6,1,0,1,0
3,18,1803,2,840,180032,1080,7,2,6,1,0,1,0
3,18,1803,2,840,180032,1080,8,2,6,1,0,1,0
3,18,1803,2,840,180032,2220,7,2,5,1,0,1,0
3,18,1803,2,840,180032,2220,1,3,5,1,0,1,0
3,18,1803,2,840,180032,2220,5,2,5,1,0,1,0
3,18,1803,2,840,180032,2220,8,2,5,1,0,1,0
3,18,1803,2,840,180032,2220,4,2,5,1,0,1,0
3,18,1803,2,840,180033,1010,7,2,3,1,0,0,0
3,18,1803,2,840,180033,1010,1,2,3,1,0,0,0
3,18,1803,2,840,180033,1070,1,1,2,1,0,0,0
3,18,1803,2,840,180034,1010,10,3,3,1,0,0,0
3,18,1803,2,840,180034,1010,12,2,2,1,0,0,0
3,18,1803,2,840,180034,1010,9,3,3,1,0,0,0
3,18,1803,2,840,180034,1010,1,2,3,1,0,0,0
3,18,1803,2,840,180034,1010,3,3,3,1,0,0,0
3,18,1803,2,840,180034,1010,4,3,3,1,0,0,0
3,18,1803,2,840,180034,1010,6,2,2,1,0,0,0
3,18,1803,2,840,180034,1010,8,3,3,1,0,0,0
3,18,1803,2,840,180034,1080,10,5,3,1,1,0,0
3,18,1803,2,840,180034,1080,3,6,4,1,0,0,0
3,18,1803,2,840,180034,1080,4,5,3,1,1,0,0
3,18,1803,2,840,180034,1080,1,4,5,1,1,0,0
3,18,1803,2,840,180034,1080,9,4,2,1,1,0,0
3,18,1803,2,840,180034,1080,8,5,3,1,1,0,0
3,18,1803,2,840,180035,1070,1,2,4,1,0,0,0
3,18,1803,2,840,180035,1080,1,2,4,1,0,0,0
3,18,1803,2,840,180035,2220,1,3,3,1,0,0,0
3,18,1803,2,840,180035,2220,3,3,3,1,0,0,0
3,18,1803,2,840,180035,2220,6,3,3,1,0,0,0
3,18,1803,2,840,180037,1070,11,1,6,1,0,0,0
3,18,1803,2,840,180038,1010,5,3,5,1,0,1,0
3,18,1803,2,840,180038,1010,1,3,5,1,0,1,0
3,18,1803,2,840,180038,1010,11,3,5,1,0,1,0
3,18,1803,2,840,180038,1010,2,3,5,1,0,0,0
3,18,1803,2,840,180038,1010,7,3,5,1,0,1,0
3,18,1803,2,840,180038,1010,8,3,5,1,0,1,0
3,18,1803,2,840,180038,1080,7,4,4,1,0,0,0
3,18,1803,2,840,180038,1080,2,4,4,1,0,0,0
3,18,1803,2,840,180038,1080,5,4,4,1,0,0,0
3,18,1803,2,840,180038,1080,8,4,4,1,0,0,0
3,18,1803,2,840,180038,1080,11,4,4,1,0,0,0
3,18,1803,2,840,180038,1080,1,4,4,1,0,0,0
3,18,1803,2,840,180039,1010,1,5,5,1,1,1,0
3,18,1803,2,840,180039,1110,1,3,3,1,1,1,0
3,18,1803,2,0,180040,1080,4,6,3,1,0,1,0
3,18,1803,2,0,180040,1080,3,8,3,1,0,1,0
3,18,1803,2,0,180040,1080,14,4,3,1,0,1,0
3,18,1803,2,0,180040,1080,5,3,3,1,0,1,0
3,18,1803,2,0,180040,1080,6,3,3,1,0,1,0
3,18,1803,2,0,180040,1080,1,8,3,1,0,0,0
3,18,1803,2,0,180040,2220,4,2,1,1,0,1,0
3,18,1803,2,0,180040,2220,14,1,1,1,0,1,0
3,18,1803,2,0,180040,2220,1,2,2,1,0,1,0
3,18,1803,2,0,180040,2220,5,1,1,1,0,1,0
3,18,1803,2,0,180040,2220,3,2,2,1,0,1,0
3,18,1803,2,0,180040,2220,6,1,1,1,0,1,0
3,18,1816,1,378,180041,1070,3,3,4,1,0,1,0
3,18,1816,1,378,180041,1070,1,4,3,1,0,0,0
3,18,1816,1,378,180041,1070,4,3,2,1,0,1,0
3,18,1816,1,378,180041,1070,6,3,2,1,0,1,0
3,18,1816,1,378,180041,1070,5,3,2,1,0,1,0
3,18,1816,1,378,180041,1080,5,1,4,1,0,1,0
3,18,1816,1,378,180041,1080,3,1,4,1,0,1,0
3,18,1816,1,378,180041,1080,1,2,4,1,0,1,0
3,18,1816,1,378,180041,1080,6,1,2,1,0,1,0
3,18,1816,1,378,180041,1080,4,1,4,1,0,1,0
3,18,1816,1,378,180041,1110,4,2,4,1,0,1,0
3,18,1816,1,378,180041,1110,1,4,3,1,0,0,0
3,18,1816,1,378,180041,1110,3,3,4,1,0,1,0
3,18,1816,1,378,180041,1110,5,2,4,1,0,1,0
3,18,1816,1,378,180041,1110,6,2,3,1,0,1,0
3,18,1816,1,378,180042,1080,3,4,3,1,1,0,0
3,18,1816,1,378,180042,1080,1,4,3,1,1,0,0
3,18,1816,1,378,180043,1070,1,4,3,1,0,0,0
3,18,1816,1,378,180044,2142,1,3,5,1,0,0,0
3,18,1816,1,378,180045,1070,1,3,6,1,0,0,0
3,18,1816,1,378,180047,1080,1,2,5,1,0,1,0
3,18,1816,1,378,180047,1080,3,2,5,1,0,1,0
3,18,1816,1,378,180047,1110,1,2,6,1,0,1,0
3,18,1816,1,378,180047,1110,3,2,6,1,0,1,0
3,18,1820,2,450,180091,1080,2,8,5,1,0,0,0
3,18,1820,2,450,180091,1080,1,3,5,1,0,0,0
3,18,1820,2,450,180091,1080,3,3,5,1,0,0,0
3,18,1820,2,450,180091,1121,1,16,5,1,0,0,0
3,18,1820,2,450,180092,1070,2,1,2,1,0,1,0
3,18,1820,2,450,180092,1080,2,3,3,1,1,1,1
3,18,1820,2,450,180092,1080,1,3,4,1,1,1,0
3,18,1820,2,450,180093,1070,2,13,7,1,1,1,0
3,18,1820,2,450,180093,2010,2,15,6,1,1,0,0
3,18,1820,2,450,180094,1080,8,10,3,1,1,0,0
3,18,1820,2,450,180095,1060,4,1,4,1,0,0,0
3,18,1820,2,450,180095,1060,2,1,5,1,0,0,0
3,18,1820,2,450,180095,1080,1,2,8,1,0,0,1
3,18,1820,2,450,180095,1080,2,4,8,1,0,0,1
3,18,1820,2,450,180095,1121,4,6,12,1,0,0,0
3,18,1820,2,450,180095,1121,1,6,12,1,0,0,0
3,18,1820,2,450,180096,1080,1,2,4,1,1,0,0
3,18,1820,2,450,180096,2120,1,10,2,0,1,0,0
3,18,1820,2,450,180097,1080,5,2,3,1,1,0,0
3,18,1820,2,450,180097,1080,4,5,5,1,1,0,0
3,18,1820,2,450,180097,1080,3,3,4,1,1,0,0
3,18,1820,2,450,180097,1080,2,4,5,1,1,0,0
3,18,1820,2,450,180098,1080,1,7,3,1,0,1,0
3,18,1820,2,450,180098,1080,2,7,3,1,0,1,1
3,18,1820,2,450,180099,1070,1,2,8,1,0,0,1
3,18,1820,2,450,180099,1100,2,2,5,0,0,0,1
3,18,1820,2,450,180100,1070,2,10,3,1,1,0,0
3,18,1820,2,450,180100,1070,4,11,4,1,1,1,0
3,18,1820,2,450,180100,1080,4,7,3,1,1,1,0
3,18,1820,2,450,180100,1080,2,6,3,1,1,1,0
3,18,1820,2,450,180100,1121,2,12,4,1,1,0,0
3,18,1802,2,1040,189003,1080,1,5,4,1,1,0,0
3,18,1802,2,1040,189003,1080,2,6,4,1,1,0,1
3,18,1802,2,1040,189003,1080,5,4,3,1,1,1,0
3,18,1802,2,1040,189003,1080,6,4,3,1,1,0,0
3,18,1802,2,1040,189003,1080,7,2,4,1,1,0,0
3,18,1802,2,1040,189003,1080,8,2,4,1,1,0,0
3,18,1802,2,1040,189003,2220,5,2,3,1,1,0,0
3,18,1802,2,1040,189003,2220,6,2,3,0,1,0,0
3,18,1802,2,1040,189003,2220,1,3,3,1,1,0,0
3,18,1802,2,1040,189003,2220,2,3,3,1,1,0,1
3,18,1802,2,1040,189005,1080,2,5,4,1,1,1,1
3,18,1802,2,1040,189005,1080,1,4,4,1,1,0,0
3,18,1802,2,1040,189006,1080,4,1,7,1,0,0,0
3,18,1802,2,1040,189006,1080,2,1,6,1,0,0,0
3,18,1802,2,1040,189006,1080,3,1,7,1,0,0,0
3,18,1802,2,1040,189007,2220,3,1,7,1,0,0,0
3,18,1802,2,1040,189007,2220,2,1,7,1,0,0,0
3,18,1802,2,1040,189008,1060,1,4,6,1,1,1,0
3,18,1802,2,1040,189008,1080,1,3,5,1,1,1,0
3,18,1802,2,1040,189009,1080,1,2,5,1,1,1,0
3,18,1802,2,1040,189009,1080,3,2,4,1,1,1,0
3,18,1802,2,1040,189009,1080,2,2,6,1,1,1,0
3,18,1802,2,1040,189010,1080,6,1,6,1,0,1,0
3,18,1802,2,1040,189010,1080,5,1,6,1,0,1,0
3,18,1802,2,1040,189010,1080,7,1,6,1,0,1,0
3,18,1802,2,1040,189010,1110,5,1,8,1,1,1,0
3,18,1802,2,1040,189010,1110,7,1,8,1,0,1,0
3,18,1802,2,1040,189010,1110,6,1,8,1,0,1,0
3,18,1802,2,1040,189012,1080,1,3,4,1,0,0,0
3,18,1802,2,1554,189014,1080,2,6,3,1,1,0,1
3,18,1802,2,1554,189014,1080,1,7,4,1,1,0,1
3,18,1802,2,1554,189014,1080,3,5,3,0,1,0,0
3,18,1802,2,1554,189015,1010,2,7,4,1,1,1,1
3,18,1802,2,1554,189015,1010,1,6,3,1,1,0,0
3,18,1802,2,1554,189015,1080,1,4,3,0,1,1,0
3,18,1802,2,1554,189015,1080,2,5,3,1,1,0,1
3,18,1802,2,1554,189015,1110,2,3,4,1,1,0,1
3,18,1802,2,1554,189015,2100,1,3,3,0,1,1,0
3,18,1802,2,1554,189015,2100,2,2,4,1,1,1,0
3,18,1802,2,1554,189016,1080,1,2,6,1,0,0,0
3,18,1802,2,1554,189016,1080,2,3,6,1,1,0,0
3,18,1802,2,1554,189017,1080,2,3,7,1,1,0,0
3,18,1802,2,1554,189017,1080,1,3,5,1,0,0,0
3,18,1802,2,1554,189019,1080,3,4,7,1,1,1,0
3,18,1802,2,1554,189019,1080,1,4,7,1,1,1,0
3,18,1802,2,1554,189019,1080,2,4,7,1,1,1,0
3,18,1802,2,1554,189020,1080,1,5,5,1,1,1,0
3,18,1802,2,1554,189020,1080,3,3,5,1,1,1,0
3,18,1802,2,1554,189020,1080,6,2,5,1,1,1,0
3,18,1802,2,1554,189020,1080,2,2,5,1,1,1,0
3,18,1802,2,1554,189020,1080,4,2,5,1,1,1,0
3,18,1802,2,1554,189020,1080,5,2,5,1,1,1,0
3,18,1802,2,1554,189021,1080,1,1,2,1,1,1,0
3,18,1802,2,1554,189023,1060,1,2,8,1,0,0,0
3,18,1802,2,1554,189023,1060,3,2,8,1,0,0,0
3,18,1802,2,1554,189023,1060,2,2,8,1,0,0,0
3,18,1802,2,1554,189023,1060,4,2,8,1,0,0,0
3,18,1802,2,1554,189023,1080,1,3,6,1,0,0,0
3,18,1802,2,1554,189023,1080,2,3,6,1,0,0,0
3,18,1802,2,1554,189023,1080,4,3,6,1,0,0,0
3,18,1802,2,1554,189023,1080,3,3,6,1,0,0,0
3,18,1802,2,1554,189024,1010,1,2,6,1,0,0,0
3,18,1802,2,1554,189024,1010,5,3,6,1,0,0,0
3,18,1802,2,1554,189024,1080,5,2,8,1,0,0,0
3,18,1802,2,1554,189024,1080,1,2,8,1,0,0,0
3,18,1805,2,674,189037,1080,1,2,3,1,0,0,0
3,18,1805,2,674,189037,1110,1,2,3,1,1,0,0
3,18,1805,2,674,189037,2130,1,2,4,1,0,0,0
3,18,1805,2,674,189037,2220,1,1,3,1,0,1,0
3,18,1805,2,674,189038,1080,7,1,2,1,0,0,0
3,18,1805,2,674,189038,1080,1,2,4,1,0,0,0
3,18,1805,2,674,189038,1110,7,2,3,1,1,0,0
3,18,1805,2,674,189038,1110,1,1,3,1,1,0,0
3,18,1805,2,674,189038,2220,1,1,3,1,0,0,0
3,18,1805,2,674,189038,2220,7,1,3,1,0,0,0
3,18,1805,2,674,189039,1080,3,2,3,1,0,0,0
3,18,1805,2,674,189039,1080,1,4,3,1,1,0,0
3,18,1805,2,674,189040,1080,5,3,3,1,1,0,0
3,18,1805,2,674,189040,1080,8,3,3,1,1,0,0
3,18,1805,2,674,189040,1080,7,3,3,1,1,0,0
3,18,1805,2,674,189040,1080,1,3,3,1,1,0,0
3,18,1805,2,674,189040,1080,9,3,3,1,1,0,0
3,18,1805,2,674,189040,1080,6,3,3,1,0,0,0
3,18,1805,2,674,189040,1080,11,3,3,1,1,0,0
3,18,1805,2,674,189040,1110,7,1,4,1,1,0,0
3,18,1805,2,674,189040,1110,9,1,4,1,1,0,0
3,18,1805,2,674,189040,1110,11,1,3,1,1,0,0
3,18,1805,2,674,189040,1110,5,1,4,1,1,0,0
3,18,1805,2,674,189040,1110,12,1,2,1,1,0,0
3,18,1805,2,674,189040,1110,6,1,4,1,1,0,0
3,18,1805,2,674,189040,1110,10,1,2,1,1,0,0
3,18,1805,2,674,189040,1110,8,1,4,1,1,0,0
3,18,1805,2,674,189040,1110,13,1,2,1,1,0,0
3,18,1805,2,674,189042,1070,3,1,8,1,0,0,0
3,18,1805,2,674,189042,1070,1,1,8,1,0,0,0
3,18,1805,2,674,189042,1110,3,2,8,1,0,0,0
3,18,1805,2,674,189042,1110,1,2,8,1,0,0,0
3,18,1805,2,674,189043,1080,1,3,4,1,0,0,0
3,18,1805,2,674,189045,1070,4,12,6,1,0,0,0
3,18,1805,2,674,189045,1070,1,12,6,1,1,0,0
3,18,1805,2,674,189045,1080,1,3,6,1,0,0,0
3,18,1805,2,674,189045,1080,4,3,6,1,1,0,0
3,18,1805,2,674,189045,2142,4,4,7,1,1,0,0
3,18,1805,2,674,189045,2142,1,4,7,1,0,0,0
3,18,1805,2,674,189045,2142,6,4,2,1,0,0,0
3,18,1805,2,674,189045,2142,5,4,2,1,0,0,0
3,18,1805,2,674,189047,1070,2,3,2,1,1,1,0
3,18,1805,2,674,189047,1070,5,1,1,1,1,1,0
3,18,1805,2,674,189047,1070,1,3,1,1,1,1,0
3,18,1805,2,674,189047,2142,1,7,2,0,1,1,0
3,18,1805,2,674,189047,2220,5,2,2,0,1,1,0
3,18,1805,2,674,189047,2220,1,3,4,0,1,1,0
3,18,1805,2,674,189047,2220,2,3,3,0,1,1,0
3,18,1805,2,674,189048,1010,4,2,3,1,1,1,0
3,18,1805,2,674,189048,1010,13,3,2,1,1,1,0
3,18,1805,2,674,189048,1010,1,2,2,1,1,1,0
3,18,1805,2,674,189048,1070,13,2,2,1,1,1,0
3,18,1805,2,674,189048,1070,4,2,2,1,1,1,0
3,18,1805,2,674,189048,1070,1,2,2,1,1,1,0
3,18,1805,2,674,189048,1080,1,3,2,1,1,1,0
3,18,1805,2,674,189048,1080,13,3,2,1,1,1,0
3,18,1805,2,674,189048,1080,4,2,2,1,1,1,0
3,18,1805,2,674,189048,2142,4,1,2,0,1,1,0
3,18,1805,2,674,189048,2142,1,2,2,0,1,1,0
3,18,1805,2,674,189048,2142,13,1,2,0,1,1,0
3,18,1805,2,674,189048,2220,13,2,2,1,1,1,0
3,18,1805,2,674,189048,2220,4,2,1,1,1,1,0
3,18,1805,2,674,189048,2220,1,2,2,0,1,1,0
3,18,1805,2,792,189049,1080,3,2,4,1,0,1,0
3,18,1805,2,792,189049,1080,1,2,5,1,0,0,0
3,18,1805,2,792,189051,1080,1,4,3,1,0,1,0
3,18,1805,2,792,189051,2130,1,2,3,1,0,0,0
3,18,1805,2,792,189052,1010,3,3,2,1,0,0,0
3,18,1805,2,792,189052,1010,1,3,3,1,0,0,0
3,18,1805,2,792,189052,1070,1,2,5,1,0,0,0
3,18,1805,2,792,189052,2142,1,4,4,1,1,0,0
3,18,1805,2,792,189052,2142,3,2,2,1,1,0,0
3,18,1805,2,792,189052,2220,1,3,5,1,0,0,0
3,18,1805,2,792,189052,2220,3,3,5,1,0,0,0
3,18,1805,2,792,189053,1080,1,3,2,1,0,0,0
3,18,1805,2,792,189053,1080,5,2,2,1,0,0,0
3,18,1805,2,792,189053,1080,7,2,2,1,0,0,0
3,18,1805,2,792,189054,1080,1,3,6,1,0,0,0
3,18,1805,2,792,189054,2130,1,1,8,1,0,0,0
3,18,1805,2,792,189054,2130,4,1,8,1,0,0,0
3,18,1805,2,792,189054,2130,3,1,8,1,0,0,0
3,18,1805,2,792,189058,1010,1,3,3,1,1,1,0
3,18,1805,2,792,189058,1010,2,3,3,1,1,1,0
3,18,1805,2,792,189058,1010,3,3,3,1,1,1,0
3,18,1805,2,792,189058,1070,2,1,3,1,0,1,0
3,18,1805,2,792,189058,1070,3,1,2,1,0,1,0
3,18,1805,2,792,189058,1070,1,1,3,1,0,1,0
3,18,1805,2,792,189058,1110,2,2,3,1,1,1,0
3,18,1805,2,792,189058,1110,1,1,2,1,1,1,0
3,18,1805,2,792,189058,2130,3,3,2,0,0,1,0
3,18,1805,2,792,189058,2130,1,6,2,0,1,1,0
3,18,1805,2,792,189058,2142,2,5,3,0,1,1,0
3,18,1805,2,792,189058,2142,3,5,3,0,1,1,0
3,18,1805,2,792,189058,2142,1,5,3,0,1,1,0
3,18,1805,2,792,189060,1080,5,2,3,1,1,1,0
3,18,1805,2,792,189060,1080,3,3,4,1,1,1,0
3,18,1805,2,792,189060,1080,2,3,3,1,1,1,0
3,18,1805,2,792,189060,1080,4,3,3,1,1,1,0
3,18,1805,2,792,189060,1110,5,2,3,1,1,1,0
3,18,1805,2,792,189060,1110,3,2,3,1,1,1,0
3,18,1805,2,792,189060,1110,4,2,3,1,1,1,0
3,18,1805,2,792,189060,1110,2,3,2,1,1,1,0
3,18,1807,2,1754,189062,1080,1,3,5,1,0,0,0
3,18,1807,2,1754,189062,1080,5,3,6,1,1,0,0
3,18,1807,2,1754,189062,1110,1,3,2,1,0,0,0
3,18,1807,2,1754,189065,1080,5,30,5,1,1,1,0
3,18,1807,2,1754,189065,1080,4,3,6,1,1,1,0
3,18,1807,2,1754,189065,1080,3,30,3,1,1,1,0
3,18,1807,2,1754,189065,1080,2,3,6,1,1,1,0
3,18,1807,2,1754,189065,1080,1,3,6,1,1,1,0
3,18,1807,2,1754,189066,1080,2,4,5,1,1,1,1
3,18,1807,2,1754,189066,1080,1,4,3,1,1,1,0
3,18,1807,2,1754,189066,1110,2,5,5,1,1,1,0
3,18,1807,2,1754,189066,1110,1,5,6,1,1,1,0
3,18,1807,2,1754,189067,1080,8,6,7,1,1,0,0
3,18,1807,2,1754,189067,1080,2,5,8,1,1,0,0
3,18,1807,2,1754,189068,1020,1,4,12,1,0,0,0
3,18,1807,2,1754,189068,1020,2,4,12,1,0,0,0
3,18,1807,2,1754,189068,1080,1,4,5,1,0,0,0
3,18,1807,2,1754,189068,1080,2,3,5,1,0,0,0
3,18,1807,2,1754,189069,1080,4,5,6,1,1,1,0
3,18,1807,2,1754,189069,1080,1,4,5,1,1,0,0
3,18,1807,2,1754,189070,1080,1,4,5,1,0,0,0
3,18,1807,2,1754,189070,1080,3,4,5,1,0,0,0
3,18,1807,2,1754,189070,1080,4,5,5,1,0,0,0
3,18,1807,2,1754,189070,1080,2,5,5,1,0,0,0
3,18,1807,2,1754,189070,1110,4,8,5,1,0,0,0
3,18,1807,2,1754,189070,1110,3,8,5,1,0,0,0
3,18,1807,2,1754,189070,1110,1,8,5,1,0,0,0
3,18,1807,2,1754,189070,1110,2,8,5,1,0,0,0
3,18,1807,2,1754,189071,1020,1,6,4,1,1,1,0
3,18,1807,2,1754,189071,1110,1,6,5,1,1,1,1
3,18,1807,2,1754,189072,1010,1,6,3,0,1,1,0
3,18,1807,2,1754,189072,1080,1,8,3,1,1,1,0
3,18,1812,2,42,189109,1070,4,2,4,1,1,0,0
3,18,1812,2,42,189109,1070,2,3,4,1,1,0,1
3,18,1812,2,42,189109,1070,3,4,3,1,0,1,1
3,18,1812,2,42,189109,1070,5,3,3,1,1,0,0
3,18,1812,2,42,189109,1070,1,4,3,0,1,0,0
3,18,1812,2,42,189110,1080,1,6,3,0,1,0,0
3,18,1812,2,42,189110,1080,2,7,3,1,1,0,1
3,18,1812,2,42,189110,1110,2,8,3,1,1,0,1
3,18,1812,2,42,189110,1110,1,7,4,1,1,0,0
3,18,1812,2,42,189112,1080,1,2,4,1,0,0,0
3,18,1812,2,42,189112,1080,3,2,5,1,0,0,0
3,18,1812,2,42,189112,1080,2,3,5,1,1,0,0
3,18,1812,2,42,189116,1070,1,4,4,1,0,0,0
3,18,1812,2,42,189116,1080,1,2,5,1,0,0,0
3,18,1812,2,42,189116,1080,2,2,5,1,0,0,0
3,18,1812,2,42,189117,1080,8,5,5,1,1,1,0
3,18,1812,2,42,189117,1080,1,5,4,1,1,1,0
3,18,1812,2,42,189117,1080,2,5,5,1,1,1,0
3,18,1812,2,42,189118,1070,1,4,5,1,1,1,0
3,18,1812,2,42,189118,1070,2,6,5,1,1,1,0
3,18,1812,2,42,189118,1070,4,3,4,1,1,1,0
3,18,1812,2,42,189118,1070,3,3,4,1,1,1,0
3,18,1812,2,42,189118,1080,1,4,3,1,1,1,0
3,18,1812,2,42,189118,1080,2,4,5,1,1,1,0
3,18,1812,2,42,189118,1110,3,4,5,1,1,0,0
3,18,1812,2,42,189118,1110,2,5,4,1,1,1,0
3,18,1812,2,42,189118,1110,1,5,6,1,1,1,0
3,18,1812,2,42,189118,2220,2,2,5,1,1,1,0
3,18,1812,2,42,189118,2220,1,2,3,1,1,1,0
3,18,1812,2,42,189119,1080,3,14,5,1,1,0,0
3,18,1812,2,42,189119,1080,1,14,5,1,1,0,0
3,18,1812,2,42,189120,1080,4,7,6,1,1,0,0
3,18,1812,2,42,189120,1080,1,7,6,1,1,0,0
3,18,1812,2,42,189120,1100,4,5,6,0,1,1,1
3,18,1812,2,42,189120,1100,1,5,6,0,1,1,1
3,18,1812,2,42,189120,1110,1,14,3,1,0,1,0
3,18,1812,2,42,189120,1110,4,14,3,1,1,1,0
3,18,1813,2,522,189121,1070,1,2,8,1,0,0,0
3,18,1813,2,522,189121,1080,1,2,8,1,0,0,0
3,18,1813,2,522,189121,1080,3,2,5,1,0,0,0
3,18,1813,2,522,189121,1110,1,3,6,0,1,0,0
3,18,1813,2,522,189121,2220,1,1,6,1,0,0,0
3,18,1813,2,522,189122,1070,1,2,4,1,0,0,0
3,18,1813,2,522,189125,1080,1,1,8,1,0,0,0
3,18,1813,2,522,189125,1110,1,2,8,1,0,0,0
3,18,1813,2,522,189128,1080,2,8,2,1,1,1,0
3,18,1813,2,522,189128,1080,1,5,3,1,1,1,0
3,18,1813,2,522,189129,1070,1,5,3,1,0,0,0
3,18,1813,2,522,189129,1070,4,5,3,1,0,0,0
3,18,1813,2,522,189129,1070,3,5,3,1,0,0,0
3,18,1813,2,522,189129,1080,3,10,4,1,0,0,0
3,18,1813,2,522,189129,1080,1,10,4,1,0,0,0
3,18,1813,2,522,189129,1080,4,10,4,1,0,0,0
3,18,1813,2,522,189129,2220,1,7,3,1,0,0,0
3,18,1813,2,522,189129,2220,3,7,3,1,0,0,0
3,18,1813,2,522,189129,2220,4,7,3,1,0,0,0
3,18,1813,2,522,189130,1070,1,2,3,1,0,0,0
3,18,1813,2,522,189130,1080,1,3,4,1,0,0,0
3,18,1813,2,522,189130,1100,1,2,3,1,0,0,0
3,18,1813,2,522,189130,2220,1,2,2,1,0,0,0
3,18,1813,2,522,189131,1060,1,3,3,0,1,1,0
3,18,1813,2,522,189131,1080,2,3,2,1,1,1,0
3,18,1813,2,522,189131,1080,5,3,2,1,1,1,0
3,18,1813,2,522,189131,1080,1,5,3,1,1,1,0
3,18,1813,2,522,189131,1080,3,3,2,1,1,1,0
3,18,1813,2,522,189132,1080,1,5,3,1,1,0,0
3,18,1813,2,522,189132,1080,6,5,3,1,1,0,0
3,18,1813,2,522,189132,1080,4,3,3,1,1,0,0
3,18,1813,2,522,189132,2220,1,3,4,1,0,0,0
3,18,1813,2,522,189132,2220,6,4,3,1,0,0,0
3,18,1813,2,522,189132,2220,4,4,3,1,0,0,0
3,18,1817,2,572,189133,1080,1,4,3,1,0,0,0
