"zone","state","lga","sector","ea","hhid","livestock_cd","animal_cd","s11k2q1","s11k2q4","s11k2q2","s11k2q3","s11k2q5","s11k2q6_1","s11k2q6_2","s11k2q6_3","s11k2q6_4","s11k2q7_1","s11k2q7_2","s11k2q7_3","s11k2q7_4","s11k2q7_99","s11k2q8","s11k2q10","s11k2q11","s11k2q12","s11k2q13","s11k2q14"
2,8,827,2,804,80103,3,111,2,,,,,,,,,,,,,,,,,,,
2,8,827,2,804,80105,3,110,2,,,,,,,,,,,,,,,,,,,
2,8,827,2,804,80105,3,111,2,,,,,,,,,,,,,,,,,,,
2,8,827,2,804,80107,1,105,1,4,3,30,1,2,9,,,1,0,1,0,0,4,,,4,,
2,8,827,2,804,80107,3,110,2,,,,,,,,,,,,,,,,,,,
2,8,827,2,804,80107,3,111,2,,,,,,,,,,,,,,,,,,,
2,8,827,2,804,80108,3,110,2,,,,,,,,,,,,,,,,,,,
2,8,827,2,804,80109,3,110,2,,,,,,,,,,,,,,,,,,,
2,8,827,2,804,80109,3,111,2,,,,,,,,,,,,,,,,,,,
2,8,827,2,804,80110,3,110,2,,,,,,,,,,,,,,,,,,,
2,8,827,2,804,80110,3,111,2,,,,,,,,,,,,,,,,,,,
2,8,821,1,12,89001,3,110,2,,,,,,,,,,,,,,,,,,,
2,8,821,1,12,89005,3,110,2,,,,,,,,,,,,,,,,,,,
2,8,821,1,12,89006,3,110,2,,,,,,,,,,,,,,,,,,,
2,8,821,1,1628,89016,3,111,2,,,,,,,,,,,,,,,,,,,
2,8,821,1,1628,89017,3,110,2,,,,,,,,,,,,,,,,,,,
2,8,821,1,1628,89023,3,110,2,,,,,,,,,,,,,,,,,,,
2,8,821,1,1628,89028,3,110,2,,,,,,,,,,,,,,,,,,,
5,9,908,1,278,90004,3,110,2,,,,,,,,,,,,,,,,,,,
5,3,312,2,0,90007,3,110,2,,,,,,,,,,,,,,,,,,,
5,9,915,1,1390,90025,3,110,2,,,,,,,,,,,,,,,,,,,
5,9,901,2,0,90043,3,110,2,,,,,,,,,,,,,,,,,,,
5,9,901,2,398,90044,3,110,2,,,,,,,,,,,,,,,,,,,
5,9,901,2,398,90047,3,110,2,,,,,,,,,,,,,,,,,,,
5,9,918,2,834,90092,3,110,2,,,,,,,,,,,,,,,,,,,
5,9,918,2,834,90095,3,110,2,,,,,,,,,,,,,,,,,,,
5,9,905,2,2128,99005,3,110,2,,,,,,,,,,,,,,,,,,,
5,9,917,2,2282,99082,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1112,2,78,110021,3,111,2,,,,,,,,,,,,,,,,,,,
4,11,1112,2,78,110022,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1112,2,78,110022,3,111,2,,,,,,,,,,,,,,,,,,,
4,11,1112,2,78,110024,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1112,2,78,110027,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1112,2,78,110029,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1112,2,78,110030,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110081,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110082,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110083,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110085,1,105,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110085,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110085,3,111,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110086,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110087,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110089,1,105,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110089,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110089,3,111,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,434,110090,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1113,2,954,110111,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1113,2,954,110112,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1113,2,954,110113,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1113,2,954,110114,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1113,2,954,110115,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1113,2,954,110116,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1113,2,954,110117,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1113,2,954,110118,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1102,2,936,110123,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1101,2,154,110131,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1101,2,154,110133,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1101,2,154,110136,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1101,2,154,110137,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1101,2,154,110138,1,105,2,,,,,,,,,,,,,,,,,,,
4,11,1101,2,154,110138,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1101,2,154,110138,3,111,2,,,,,,,,,,,,,,,,,,,
4,11,1101,2,154,110139,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1101,2,154,110140,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,914,119001,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,914,119002,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,914,119005,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,914,119006,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,914,119008,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,914,119012,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,1610,119013,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,1610,119015,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,1610,119016,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,1610,119019,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1104,2,1610,119022,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1105,2,1092,119025,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1105,2,1092,119030,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1105,2,1092,119034,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1106,2,1366,119035,3,111,2,,,,,,,,,,,,,,,,,,,
4,11,1106,2,1366,119036,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1106,2,1366,119037,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1106,2,1366,119041,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1106,2,1366,119045,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1106,2,1366,119046,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119047,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119049,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119052,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119052,3,111,2,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119053,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119054,3,110,2,,,,,,,,,,,,,,,,,,,
4,11,1109,2,1556,119055,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1211,1,2856,120010,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120041,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120042,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120043,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120045,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120046,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120047,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1208,2,526,120048,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1201,2,320,129003,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1201,2,320,129006,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1203,1,334,129021,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1207,1,144,129025,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1207,1,144,129034,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1208,2,76,129044,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1208,2,76,129046,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1208,2,630,129054,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1216,1,694,129137,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1218,1,196,129145,3,110,2,,,,,,,,,,,,,,,,,,,
5,12,1218,1,196,129182,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,130021,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1307,1,0,130023,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1307,1,268,130025,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1307,1,0,130030,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,130032,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,130034,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1303,1,0,130035,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1303,1,626,130039,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1303,1,80,139015,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1306,1,140,139029,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1306,1,140,139030,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1306,1,342,139036,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1306,1,342,139038,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1306,1,342,139044,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1306,1,342,139047,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1002,139049,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1002,139050,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1002,139057,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1178,139062,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1307,1,1178,139070,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1308,1,842,139074,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1308,1,842,139075,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1311,1,1134,139086,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1311,1,1134,139095,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139096,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139098,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139105,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1312,1,24,139107,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1315,1,264,139114,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1316,1,1236,139121,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1316,1,1236,139121,3,111,2,,,,,,,,,,,,,,,,,,,
6,13,1316,1,1236,139125,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1303,1,80,139134,3,110,2,,,,,,,,,,,,,,,,,,,
6,13,1310,1,762,139148,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140001,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140003,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140004,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140006,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140007,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,1116,140009,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1408,2,1996,140023,1,105,2,,,,,,,,,,,,,,,,,,,
4,14,1408,2,1996,140023,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1408,2,1996,140030,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1406,2,694,140066,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1406,2,694,140067,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1413,2,670,140072,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1413,2,670,140074,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1413,2,0,140076,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1413,2,670,140078,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1413,2,670,140079,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1416,2,2314,140122,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1416,2,2314,140128,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,386,149001,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,386,149006,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,746,149013,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,746,149015,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,746,149016,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,746,149018,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,746,149019,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,746,149020,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,746,149021,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,746,149022,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1401,2,746,149023,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1402,2,1686,149031,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1402,2,1686,149032,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1403,1,1418,149068,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1403,1,1418,149072,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1405,1,846,149076,3,111,2,,,,,,,,,,,,,,,,,,,
4,14,1406,2,1002,149085,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1406,2,1002,149086,3,111,2,,,,,,,,,,,,,,,,,,,
4,14,1406,2,1002,149088,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1406,2,1002,149088,3,111,2,,,,,,,,,,,,,,,,,,,
4,14,1406,2,1002,149091,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1406,2,1002,149096,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1411,2,836,149098,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1411,2,836,149102,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1411,2,836,149103,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1411,2,836,149104,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1411,2,836,149105,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1411,2,836,149108,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1411,2,1414,149110,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1411,2,1414,149111,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1411,2,1414,149114,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1411,2,1414,149120,3,110,2,,,,,,,,,,,,,,,,,,,
4,14,1411,2,1414,149120,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150002,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150003,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,398,150004,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150012,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150013,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150015,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150016,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150017,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1508,2,1682,150019,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150022,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150022,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150025,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150025,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150026,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150028,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150029,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1938,150029,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,634,150066,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,634,150070,3,110,2,,,,,,,,,,,,,,,,,,,
1,25,2504,1,0,150071,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150076,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150076,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150077,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150077,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,148,150078,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1508,2,0,150079,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1502,2,1386,159001,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1502,2,1386,159003,1,105,2,,,,,,,,,,,,,,,,,,,
2,15,1502,2,1386,159010,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,864,159013,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,864,159013,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,864,159014,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,864,159018,1,105,1,4,3,8,1,7,,,,1,0,1,0,0,8,,,,,
2,15,1503,2,864,159018,3,110,2,,,,,,,,,,,1,,,,,,,,
2,15,1503,2,864,159018,3,111,2,,,,,,,,,,,1,,,,,,,,
2,15,1503,2,864,159021,1,105,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,864,159021,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,864,159021,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,864,159022,1,105,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,864,159022,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,864,159022,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,864,159023,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,1076,159025,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,1076,159027,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,1076,159027,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1503,2,1076,159034,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,244,159036,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,244,159036,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,244,159039,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,244,159047,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,458,159055,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,458,159055,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,1328,159063,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,1328,159064,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,1328,159064,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,1328,159065,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1506,1,1328,159068,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1509,2,388,159072,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1509,2,388,159072,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1509,2,388,159074,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1509,2,388,159076,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1509,2,388,159078,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1509,2,388,159079,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1509,2,388,159081,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1509,2,388,159082,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1509,2,388,159083,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159084,1,105,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159084,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159084,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159085,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159085,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159086,1,105,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159086,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159086,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159087,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159089,1,105,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159089,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159090,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159090,3,111,2,,,,,,,,,,,,,,,,,,,
2,15,1510,2,838,159094,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1498,159098,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1498,159100,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1498,159101,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1498,159106,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1511,2,1498,159107,3,110,2,,,,,,,,,,,,,,,,,,,
2,15,1509,2,388,159119,1,105,2,,,,,,,,,,,,,,,,,,,
2,15,1509,2,388,159119,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1626,2,1546,160008,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1624,1,136,160018,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1624,1,136,160019,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1624,1,136,160024,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1624,1,136,160035,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1613,2,440,160056,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1613,2,440,160057,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1605,2,180,160144,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1605,2,180,160145,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1605,2,180,160146,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1605,2,180,160147,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1605,2,180,160149,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1605,2,180,160150,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1605,2,180,160152,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1605,2,180,160153,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1601,2,2484,169004,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1601,2,2484,169004,3,111,2,,,,,,,,,,,,,,,,,,,
4,16,1601,2,2484,169009,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1601,2,2484,169011,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1602,2,234,169022,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1607,2,574,169027,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1607,2,574,169033,3,111,2,,,,,,,,,,,,,,,,,,,
4,16,1607,2,574,169036,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1608,2,1480,169042,3,111,2,,,,,,,,,,,,,,,,,,,
4,16,1608,2,1480,169048,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1610,2,66,169054,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1610,2,66,169057,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1610,2,490,169065,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1610,2,490,169067,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1610,2,490,169069,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1610,2,776,169079,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1610,2,776,169083,3,111,2,,,,,,,,,,,,,,,,,,,
4,16,1611,2,1878,169089,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1615,2,220,169099,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1615,2,220,169100,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1615,2,220,169101,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1615,2,220,169103,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1615,2,220,169105,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1616,2,902,169109,3,111,2,,,,,,,,,,,,,,,,,,,
4,16,1616,2,902,169111,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1616,2,902,169112,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1616,2,902,169116,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1627,2,126,169121,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1627,2,126,169124,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1627,2,126,169125,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1627,2,126,169130,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1627,2,126,169131,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1622,2,692,169142,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1625,2,210,169145,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1625,2,210,169154,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1610,2,66,169166,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1610,2,776,169170,3,110,2,,,,,,,,,,,,,,,,,,,
4,16,1625,2,210,169181,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1722,2,96,170041,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1722,2,96,170042,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1722,2,96,170043,1,105,1,2,2,30,1,1,,,,1,1,0,0,0,4,10,2000,,,
3,17,1722,2,96,170043,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1722,2,96,170044,1,105,2,,,,,,,,,,,,,,,,,,,
3,17,1722,2,96,170044,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1722,2,96,170046,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1722,2,96,170047,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1722,2,96,170047,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1722,2,96,170048,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1722,2,96,170049,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1452,170081,3,110,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1452,170081,3,111,2,,,,,,,,,,,,,,,,,,,
3,17,1716,2,1452,170082,3,110,2,,,,,,,,,,,,,,,,,,,
