"zone","state","lga","sector","ea","cluster_id","resource_cd","c4q1","c4q1_os","c4q2","c4q3","c4q4a","c4q4b","c4q4c","c4q4_os","c4q5a","c4q5b","c4q5c","c4q5_os"
2,15,1510,2,838,"1510-838",402,2,,,,,,,,,,,
2,15,1510,2,838,"1510-838",403,2,,,,,,,,,,,
2,15,1510,2,838,"1510-838",405,2,,,,,,,,,,,
2,15,1510,2,838,"1510-838",406,2,,,,,,,,,,,
2,15,1510,2,838,"1510-838",407,2,,,,,,,,,,,
2,15,1510,2,838,"1510-838",408,2,,,,,,,,,,,
2,15,1511,2,1498,"1511-1498",401,2,,,,,,,,,,,
2,15,1511,2,1498,"1511-1498",402,2,,,,,,,,,,,
2,15,1511,2,1498,"1511-1498",403,1,,1,1,1,3,,,1,2,5,
2,15,1511,2,1498,"1511-1498",405,2,,,,,,,,,,,
2,15,1511,2,1498,"1511-1498",406,2,,,,,,,,,,,
2,15,1511,2,1498,"1511-1498",407,1,,1,1,3,,,,1,,,
2,15,1511,2,1498,"1511-1498",408,2,,,,,,,,,,,
2,15,1511,2,1938,"1511-1938",401,2,,,,,,,,,,,
2,15,1511,2,1938,"1511-1938",402,2,,,,,,,,,,,
2,15,1511,2,1938,"1511-1938",403,1,,1,1,3,,,,1,,,
2,15,1511,2,1938,"1511-1938",405,2,,,,,,,,,,,
2,15,1511,2,1938,"1511-1938",406,2,,,,,,,,,,,
2,15,1511,2,1938,"1511-1938",407,2,,,,,,,,,,,
2,15,1511,2,1938,"1511-1938",408,2,,,,,,,,,,,
4,16,1601,2,2484,"1601-2484",401,2,,,,,,,,,,,
4,16,1601,2,2484,"1601-2484",402,2,,,,,,,,,,,
4,16,1601,2,2484,"1601-2484",403,2,,,,,,,,,,,
4,16,1601,2,2484,"1601-2484",405,2,,,,,,,,,,,
4,16,1601,2,2484,"1601-2484",406,2,,,,,,,,,,,
4,16,1601,2,2484,"1601-2484",407,2,,,,,,,,,,,
4,16,1601,2,2484,"1601-2484",408,2,,,,,,,,,,,
4,16,1602,2,234,"1602-234",401,2,,,,,,,,,,,
4,16,1602,2,234,"1602-234",402,2,,,,,,,,,,,
4,16,1602,2,234,"1602-234",403,2,,,,,,,,,,,
4,16,1602,2,234,"1602-234",405,2,,,,,,,,,,,
4,16,1602,2,234,"1602-234",406,2,,,,,,,,,,,
4,16,1602,2,234,"1602-234",407,2,,,,,,,,,,,
4,16,1602,2,234,"1602-234",408,2,,,,,,,,,,,
4,16,1605,2,180,"1605-180",401,2,"Community palmtrre",,,,,,,,,,
4,16,1605,2,180,"1605-180",402,2,"Community palmtrre",,,,,,,,,,
4,16,1605,2,180,"1605-180",403,2,"Community palmtrre",,,,,,,,,,
4,16,1605,2,180,"1605-180",405,1,"Community palmtrre",1,1,2,,,,8,,,
4,16,1605,2,180,"1605-180",406,2,"Community palmtrre",,,,,,,,,,
4,16,1605,2,180,"1605-180",407,2,"Community palmtrre",,,,,,,,,,
4,16,1605,2,180,"1605-180",408,2,"Community palmtrre",,,,,,,,,,
4,16,1607,2,574,"1607-574",401,2,,,,,,,,,,,
4,16,1607,2,574,"1607-574",402,2,,,,,,,,,,,
4,16,1607,2,574,"1607-574",403,2,,,,,,,,,,,
4,16,1607,2,574,"1607-574",405,2,,,,,,,,,,,
4,16,1607,2,574,"1607-574",406,2,,,,,,,,,,,
4,16,1607,2,574,"1607-574",407,2,,,,,,,,,,,
4,16,1607,2,574,"1607-574",408,2,,,,,,,,,,,
4,16,1608,2,1480,"1608-1480",401,2,,,,,,,,,,,
4,16,1608,2,1480,"1608-1480",402,2,,,,,,,,,,,
4,16,1608,2,1480,"1608-1480",403,2,,,,,,,,,,,
4,16,1608,2,1480,"1608-1480",405,2,,,,,,,,,,,
4,16,1608,2,1480,"1608-1480",406,2,,,,,,,,,,,
4,16,1608,2,1480,"1608-1480",407,2,,,,,,,,,,,
4,16,1608,2,1480,"1608-1480",408,2,,,,,,,,,,,
4,16,1610,2,490,"1610-490",401,2,,,,,,,,,,,
4,16,1610,2,490,"1610-490",402,2,,,,,,,,,,,
4,16,1610,2,490,"1610-490",403,2,,,,,,,,,,,
4,16,1610,2,490,"1610-490",405,2,,,,,,,,,,,
4,16,1610,2,490,"1610-490",406,2,,,,,,,,,,,
4,16,1610,2,490,"1610-490",407,2,,,,,,,,,,,
4,16,1610,2,490,"1610-490",408,2,,,,,,,,,,,
4,16,1610,2,66,"1610-66",401,2,"Sand digging",,,,,,,,,,
4,16,1610,2,66,"1610-66",402,2,"Sand digging",,,,,,,,,,
4,16,1610,2,66,"1610-66",403,2,"Sand digging",,,,,,,,,,
4,16,1610,2,66,"1610-66",405,1,"Sand digging",1,1,5,,,"nobody should exceed the boundary of one another",1,,,
4,16,1610,2,66,"1610-66",406,2,"Sand digging",,,,,,,,,,
4,16,1610,2,66,"1610-66",407,2,"Sand digging",,,,,,,,,,
4,16,1610,2,66,"1610-66",408,2,"Sand digging",,,,,,,,,,
4,16,1610,2,776,"1610-776",401,2,,,,,,,,,,,
4,16,1610,2,776,"1610-776",402,2,,,,,,,,,,,
4,16,1610,2,776,"1610-776",403,2,,,,,,,,,,,
4,16,1610,2,776,"1610-776",405,2,,,,,,,,,,,
4,16,1610,2,776,"1610-776",406,2,,,,,,,,,,,
4,16,1610,2,776,"1610-776",407,2,,,,,,,,,,,
4,16,1610,2,776,"1610-776",408,2,,,,,,,,,,,
4,16,1611,2,1878,"1611-1878",401,2,,,,,,,,,,,
4,16,1611,2,1878,"1611-1878",402,2,,,,,,,,,,,
4,16,1611,2,1878,"1611-1878",403,2,,,,,,,,,,,
4,16,1611,2,1878,"1611-1878",405,2,,,,,,,,,,,
4,16,1611,2,1878,"1611-1878",406,2,,,,,,,,,,,
4,16,1611,2,1878,"1611-1878",407,2,,,,,,,,,,,
4,16,1611,2,1878,"1611-1878",408,2,,,,,,,,,,,
4,16,1613,2,440,"1613-440",401,2,,,,,,,,,,,
4,16,1613,2,440,"1613-440",402,2,,,,,,,,,,,
4,16,1613,2,440,"1613-440",403,2,,,,,,,,,,,
4,16,1613,2,440,"1613-440",405,2,,,,,,,,,,,
4,16,1613,2,440,"1613-440",406,2,,,,,,,,,,,
4,16,1613,2,440,"1613-440",407,2,,,,,,,,,,,
4,16,1613,2,440,"1613-440",408,2,,,,,,,,,,,
4,16,1615,2,220,"1615-220",401,2,,,,,,,,,,,
4,16,1615,2,220,"1615-220",402,2,,,,,,,,,,,
4,16,1615,2,220,"1615-220",403,2,,,,,,,,,,,
4,16,1615,2,220,"1615-220",405,2,,,,,,,,,,,
4,16,1615,2,220,"1615-220",406,2,,,,,,,,,,,
4,16,1615,2,220,"1615-220",407,2,,,,,,,,,,,
4,16,1615,2,220,"1615-220",408,2,,,,,,,,,,,
4,16,1616,2,902,"1616-902",401,2,,,,,,,,,,,
4,16,1616,2,902,"1616-902",402,2,,,,,,,,,,,
4,16,1616,2,902,"1616-902",403,2,,,,,,,,,,,
4,16,1616,2,902,"1616-902",405,2,,,,,,,,,,,
4,16,1616,2,902,"1616-902",406,2,,,,,,,,,,,
4,16,1616,2,902,"1616-902",407,2,,,,,,,,,,,
4,16,1616,2,902,"1616-902",408,2,,,,,,,,,,,
4,16,1622,1,136,"1622-136",401,2,,,,,,,,,,,
4,16,1622,1,136,"1622-136",402,2,,,,,,,,,,,
4,16,1622,1,136,"1622-136",403,2,,,,,,,,,,,
4,16,1622,1,136,"1622-136",405,2,,,,,,,,,,,
4,16,1622,1,136,"1622-136",406,2,,,,,,,,,,,
4,16,1622,1,136,"1622-136",407,2,,,,,,,,,,,
4,16,1622,1,136,"1622-136",408,2,,,,,,,,,,,
4,16,1622,2,692,"1622-692",401,2,,,,,,,,,,,
4,16,1622,2,692,"1622-692",402,2,,,,,,,,,,,
4,16,1622,2,692,"1622-692",403,2,,,,,,,,,,,
4,16,1622,2,692,"1622-692",405,2,,,,,,,,,,,
4,16,1622,2,692,"1622-692",406,2,,,,,,,,,,,
4,16,1622,2,692,"1622-692",407,2,,,,,,,,,,,
4,16,1622,2,692,"1622-692",408,2,,,,,,,,,,,
4,16,1625,2,210,"1625-210",401,2,,,,,,,,,,,
4,16,1625,2,210,"1625-210",402,2,,,,,,,,,,,
4,16,1625,2,210,"1625-210",403,2,,,,,,,,,,,
4,16,1625,2,210,"1625-210",405,2,,,,,,,,,,,
4,16,1625,2,210,"1625-210",406,2,,,,,,,,,,,
4,16,1625,2,210,"1625-210",407,2,,,,,,,,,,,
4,16,1625,2,210,"1625-210",408,2,,,,,,,,,,,
4,16,1626,2,1546,"1626-1546",401,2,,,,,,,,,,,
4,16,1626,2,1546,"1626-1546",402,2,,,,,,,,,,,
4,16,1626,2,1546,"1626-1546",403,2,,,,,,,,,,,
4,16,1626,2,1546,"1626-1546",405,2,,,,,,,,,,,
4,16,1626,2,1546,"1626-1546",406,2,,,,,,,,,,,
4,16,1626,2,1546,"1626-1546",407,2,,,,,,,,,,,
4,16,1626,2,1546,"1626-1546",408,2,,,,,,,,,,,
4,16,1627,2,126,"1627-126",401,1,,1,1,1,,,,1,,,
4,16,1627,2,126,"1627-126",402,2,,,,,,,,,,,
4,16,1627,2,126,"1627-126",403,2,,,,,,,,,,,
4,16,1627,2,126,"1627-126",405,2,,,,,,,,,,,
4,16,1627,2,126,"1627-126",406,2,,,,,,,,,,,
4,16,1627,2,126,"1627-126",407,2,,,,,,,,,,,
4,16,1627,2,126,"1627-126",408,2,,,,,,,,,,,
3,17,1701,2,10,"1701-10",401,2,,,,,,,,,,,
3,17,1701,2,10,"1701-10",402,2,,,,,,,,,,,
3,17,1701,2,10,"1701-10",403,1,,1,1,2,,,,1,,,
3,17,1701,2,10,"1701-10",405,2,,,,,,,,,,,
3,17,1701,2,10,"1701-10",406,2,,,,,,,,,,,
3,17,1701,2,10,"1701-10",407,2,,,,,,,,,,,
3,17,1701,2,10,"1701-10",408,2,,,,,,,,,,,
3,17,1707,2,284,"1707-284",401,1,,1,1,4,,,,8,,,
3,17,1707,2,284,"1707-284",402,2,,,,,,,,,,,
3,17,1707,2,284,"1707-284",403,1,,1,1,4,,,,8,,,
3,17,1707,2,284,"1707-284",405,2,,,,,,,,,,,
3,17,1707,2,284,"1707-284",406,2,,,,,,,,,,,
3,17,1707,2,284,"1707-284",407,2,,,,,,,,,,,
3,17,1707,2,284,"1707-284",408,2,,,,,,,,,,,
3,17,1712,2,126,"1712-126",401,2,,,,,,,,,,,
3,17,1712,2,126,"1712-126",402,2,,,,,,,,,,,
3,17,1712,2,126,"1712-126",403,2,,,,,,,,,,,
3,17,1712,2,126,"1712-126",405,2,,,,,,,,,,,
3,17,1712,2,126,"1712-126",406,2,,,,,,,,,,,
3,17,1712,2,126,"1712-126",407,2,,,,,,,,,,,
3,17,1712,2,126,"1712-126",408,2,,,,,,,,,,,
3,17,1715,2,3064,"1715-3064",401,1,,1,1,3,,,,1,,,
3,17,1715,2,3064,"1715-3064",402,1,,1,1,3,,,,1,,,
3,17,1715,2,3064,"1715-3064",403,1,,1,1,3,,,,1,,,
3,17,1715,2,3064,"1715-3064",405,2,,,,,,,,,,,
3,17,1715,2,3064,"1715-3064",406,2,,,,,,,,,,,
3,17,1715,2,3064,"1715-3064",407,2,,,,,,,,,,,
3,17,1715,2,3064,"1715-3064",408,2,,,,,,,,,,,
3,17,1716,2,1344,"1716-1344",401,1,,1,1,4,,,,8,,,
3,17,1716,2,1344,"1716-1344",402,2,,,,,,,,,,,
3,17,1716,2,1344,"1716-1344",403,1,,1,1,4,,,,8,,,
3,17,1716,2,1344,"1716-1344",405,2,,,,,,,,,,,
3,17,1716,2,1344,"1716-1344",406,2,,,,,,,,,,,
3,17,1716,2,1344,"1716-1344",407,2,,,,,,,,,,,
3,17,1716,2,1344,"1716-1344",408,2,,,,,,,,,,,
3,17,1716,2,1452,"1716-1452",401,2,,,,,,,,,,,
3,17,1716,2,1452,"1716-1452",402,2,,,,,,,,,,,
3,17,1716,2,1452,"1716-1452",403,2,,,,,,,,,,,
3,17,1716,2,1452,"1716-1452",405,2,,,,,,,,,,,
3,17,1716,2,1452,"1716-1452",406,2,,,,,,,,,,,
3,17,1716,2,1452,"1716-1452",407,2,,,,,,,,,,,
3,17,1716,2,1452,"1716-1452",408,2,,,,,,,,,,,
3,17,1717,2,378,"1717-378",401,2,,,,,,,,,,,
3,17,1717,2,378,"1717-378",402,2,,,,,,,,,,,
3,17,1717,2,378,"1717-378",403,2,,,,,,,,,,,
3,17,1717,2,378,"1717-378",405,2,,,,,,,,,,,
3,17,1717,2,378,"1717-378",406,2,,,,,,,,,,,
3,17,1717,2,378,"1717-378",407,2,,,,,,,,,,,
3,17,1717,2,378,"1717-378",408,2,,,,,,,,,,,
3,17,1721,1,1272,"1721-1272",401,1,,2,1,4,,,,8,,,
3,17,1721,1,1272,"1721-1272",402,2,,,,,,,,,,,
3,17,1721,1,1272,"1721-1272",403,1,,1,1,4,,,,8,,,
3,17,1721,1,1272,"1721-1272",405,2,,,,,,,,,,,
3,17,1721,1,1272,"1721-1272",406,2,,,,,,,,,,,
3,17,1721,1,1272,"1721-1272",407,2,,,,,,,,,,,
3,17,1721,1,1272,"1721-1272",408,2,,,,,,,,,,,
3,17,1722,2,96,"1722-96",401,2,,,,,,,,,,,
3,17,1722,2,96,"1722-96",402,2,,,,,,,,,,,
3,17,1722,2,96,"1722-96",403,2,,,,,,,,,,,
3,17,1722,2,96,"1722-96",405,2,,,,,,,,,,,
3,17,1722,2,96,"1722-96",406,2,,,,,,,,,,,
3,17,1722,2,96,"1722-96",407,2,,,,,,,,,,,
3,17,1722,2,96,"1722-96",408,2,,,,,,,,,,,
3,17,1723,1,668,"1723-668",401,1,,1,1,4,,,,8,,,
3,17,1723,1,668,"1723-668",402,2,,,,,,,,,,,
3,17,1723,1,668,"1723-668",403,1,,1,1,4,,,,8,,,
3,17,1723,1,668,"1723-668",405,2,,,,,,,,,,,
3,17,1723,1,668,"1723-668",406,2,,,,,,,,,,,
3,17,1723,1,668,"1723-668",407,2,,,,,,,,,,,
3,17,1723,1,668,"1723-668",408,2,,,,,,,,,,,
3,17,1725,2,200,"1725-200",401,2,,,,,,,,,,,
3,17,1725,2,200,"1725-200",402,2,,,,,,,,,,,
3,17,1725,2,200,"1725-200",403,2,,,,,,,,,,,
3,17,1725,2,200,"1725-200",405,2,,,,,,,,,,,
3,17,1725,2,200,"1725-200",406,2,,,,,,,,,,,
3,17,1725,2,200,"1725-200",407,2,,,,,,,,,,,
3,17,1725,2,200,"1725-200",408,2,,,,,,,,,,,
3,18,1802,2,1040,"1802-1040",401,2,,,,,,,,,,,
3,18,1802,2,1040,"1802-1040",402,2,,,,,,,,,,,
3,18,1802,2,1040,"1802-1040",403,2,,,,,,,,,,,
3,18,1802,2,1040,"1802-1040",405,2,,,,,,,,,,,
3,18,1802,2,1040,"1802-1040",406,2,,,,,,,,,,,
3,18,1802,2,1040,"1802-1040",407,1,,2,1,4,,,,8,,,
3,18,1802,2,1040,"1802-1040",408,2,,,,,,,,,,,
3,18,1802,2,1554,"1802-1554",401,2,,,,,,,,,,,
3,18,1802,2,1554,"1802-1554",402,2,,,,,,,,,,,
3,18,1802,2,1554,"1802-1554",403,2,,,,,,,,,,,
3,18,1802,2,1554,"1802-1554",405,2,,,,,,,,,,,
3,18,1802,2,1554,"1802-1554",406,2,,,,,,,,,,,
3,18,1802,2,1554,"1802-1554",407,1,,2,2,4,,,,8,,,
3,18,1802,2,1554,"1802-1554",408,2,,,,,,,,,,,
3,18,1802,1,3204,"1802-3204",401,2,,,,,,,,,,,
3,18,1802,1,3204,"1802-3204",402,2,,,,,,,,,,,
3,18,1802,1,3204,"1802-3204",403,2,,,,,,,,,,,
3,18,1802,1,3204,"1802-3204",405,2,,,,,,,,,,,
3,18,1802,1,3204,"1802-3204",406,2,,,,,,,,,,,
3,18,1802,1,3204,"1802-3204",407,2,,,,,,,,,,,
3,18,1802,1,3204,"1802-3204",408,2,,,,,,,,,,,
3,18,1803,2,840,"1803-840",401,2,,,,,,,,,,,
3,18,1803,2,840,"1803-840",402,2,,,,,,,,,,,
3,18,1803,2,840,"1803-840",403,2,,,,,,,,,,,
3,18,1803,2,840,"1803-840",405,2,,,,,,,,,,,
3,18,1803,2,840,"1803-840",406,2,,,,,,,,,,,
3,18,1803,2,840,"1803-840",407,2,,,,,,,,,,,
3,18,1803,2,840,"1803-840",408,2,,,,,,,,,,,
3,18,1804,1,2690,"1804-2690",401,2,,,,,,,,,,,
3,18,1804,1,2690,"1804-2690",402,2,,,,,,,,,,,
3,18,1804,1,2690,"1804-2690",403,2,,,,,,,,,,,
3,18,1804,1,2690,"1804-2690",405,2,,,,,,,,,,,
3,18,1804,1,2690,"1804-2690",406,2,,,,,,,,,,,
3,18,1804,1,2690,"1804-2690",407,1,,2,2,4,,,,8,,,
3,18,1804,1,2690,"1804-2690",408,1,,2,2,4,,,,8,,,
3,18,1805,2,674,"1805-674",401,2,,,,,,,,,,,
3,18,1805,2,674,"1805-674",402,2,,,,,,,,,,,
3,18,1805,2,674,"1805-674",403,2,,,,,,,,,,,
3,18,1805,2,674,"1805-674",405,2,,,,,,,,,,,
3,18,1805,2,674,"1805-674",406,2,,,,,,,,,,,
3,18,1805,2,674,"1805-674",407,1,,1,1,1,,,,1,,,
3,18,1805,2,674,"1805-674",408,2,,,,,,,,,,,
3,18,1805,2,792,"1805-792",401,2,,,,,,,,,,,
3,18,1805,2,792,"1805-792",402,2,,,,,,,,,,,
3,18,1805,2,792,"1805-792",403,2,,,,,,,,,,,
3,18,1805,2,792,"1805-792",405,2,,,,,,,,,,,
3,18,1805,2,792,"1805-792",406,2,,,,,,,,,,,
3,18,1805,2,792,"1805-792",407,2,,,,,,,,,,,
3,18,1805,2,792,"1805-792",408,2,,,,,,,,,,,
3,18,1807,2,1754,"1807-1754",401,1,,1,1,1,2,3,,1,2,3,
3,18,1807,2,1754,"1807-1754",402,2,,,,,,,,,,,
3,18,1807,2,1754,"1807-1754",403,2,,,,,,,,,,,
3,18,1807,2,1754,"1807-1754",405,2,,,,,,,,,,,
3,18,1807,2,1754,"1807-1754",406,2,,,,,,,,,,,
3,18,1807,2,1754,"1807-1754",407,1,,1,1,1,3,2,,1,3,2,
3,18,1807,2,1754,"1807-1754",408,2,,,,,,,,,,,
3,18,1809,1,1098,"1809-1098",401,2,,,,,,,,,,,
3,18,1809,1,1098,"1809-1098",402,2,,,,,,,,,,,
3,18,1809,1,1098,"1809-1098",403,2,,,,,,,,,,,
3,18,1809,1,1098,"1809-1098",405,2,,,,,,,,,,,
3,18,1809,1,1098,"1809-1098",406,2,,,,,,,,,,,
3,18,1809,1,1098,"1809-1098",407,1,,2,2,4,,,,8,,,
3,18,1809,1,1098,"1809-1098",408,2,,,,,,,,,,,
3,18,1809,1,1756,"1809-1756",401,1,,1,1,1,2,3,,1,2,3,
3,18,1809,1,1756,"1809-1756",402,2,,,,,,,,,,,
3,18,1809,1,1756,"1809-1756",403,2,,,,,,,,,,,
3,18,1809,1,1756,"1809-1756",405,2,,,,,,,,,,,
3,18,1809,1,1756,"1809-1756",406,2,,,,,,,,,,,
3,18,1809,1,1756,"1809-1756",407,1,,1,1,1,2,3,,1,2,3,
3,18,1809,1,1756,"1809-1756",408,1,,1,1,1,2,3,,1,2,3,
3,18,1810,1,540,"1810-540",401,2,,,,,,,,,,,
3,18,1810,1,540,"1810-540",402,2,,,,,,,,,,,
3,18,1810,1,540,"1810-540",403,2,,,,,,,,,,,
3,18,1810,1,540,"1810-540",405,2,,,,,,,,,,,
3,18,1810,1,540,"1810-540",406,2,,,,,,,,,,,
3,18,1810,1,540,"1810-540",407,2,,,,,,,,,,,
3,18,1810,1,540,"1810-540",408,2,,,,,,,,,,,
3,18,1812,2,42,"1812-42",401,2,,,,,,,,,,,
3,18,1812,2,42,"1812-42",402,2,,,,,,,,,,,
3,18,1812,2,42,"1812-42",403,2,,,,,,,,,,,
3,18,1812,2,42,"1812-42",405,2,,,,,,,,,,,
3,18,1812,2,42,"1812-42",406,2,,,,,,,,,,,
3,18,1812,2,42,"1812-42",407,2,,,,,,,,,,,
3,18,1812,2,42,"1812-42",408,2,,,,,,,,,,,
3,18,1813,2,522,"1813-522",401,2,,,,,,,,,,,
3,18,1813,2,522,"1813-522",402,2,,,,,,,,,,,
3,18,1813,2,522,"1813-522",403,2,,,,,,,,,,,
3,18,1813,2,522,"1813-522",405,2,,,,,,,,,,,
3,18,1813,2,522,"1813-522",406,2,,,,,,,,,,,
3,18,1813,2,522,"1813-522",407,1,,1,1,2,,,,1,,,
3,18,1813,2,522,"1813-522",408,1,,1,1,1,,,,1,,,
3,18,1816,1,378,"1816-378",401,2,,,,,,,,,,,
3,18,1816,1,378,"1816-378",402,2,,,,,,,,,,,
3,18,1816,1,378,"1816-378",403,2,,,,,,,,,,,
3,18,1816,1,378,"1816-378",405,2,,,,,,,,,,,
3,18,1816,1,378,"1816-378",406,2,,,,,,,,,,,
3,18,1816,1,378,"1816-378",407,1,,1,1,1,,,,1,,,
3,18,1816,1,378,"1816-378",408,1,,1,1,1,,,,1,,,
3,18,1817,2,572,"1817-572",401,2,,,,,,,,,,,
3,18,1817,2,572,"1817-572",402,1,,1,1,2,,,,1,,,
3,18,1817,2,572,"1817-572",403,2,,,,,,,,,,,
3,18,1817,2,572,"1817-572",405,2,,,,,,,,,,,
3,18,1817,2,572,"1817-572",406,2,,,,,,,,,,,
3,18,1817,2,572,"1817-572",407,1,,1,1,4,,,,1,,,
3,18,1817,2,572,"1817-572",408,2,,,,,,,,,,,
3,18,1817,2,726,"1817-726",401,2,,,,,,,,,,,
3,18,1817,2,726,"1817-726",402,2,,,,,,,,,,,
3,18,1817,2,726,"1817-726",403,1,,1,1,1,,,,1,,,
3,18,1817,2,726,"1817-726",405,2,,,,,,,,,,,
3,18,1817,2,726,"1817-726",406,2,,,,,,,,,,,
3,18,1817,2,726,"1817-726",407,1,,1,1,4,,,,8,,,
3,18,1817,2,726,"1817-726",408,2,,,,,,,,,,,
3,18,1817,2,880,"1817-880",401,2,,,,,,,,,,,
3,18,1817,2,880,"1817-880",402,2,,,,,,,,,,,
3,18,1817,2,880,"1817-880",403,2,,,,,,,,,,,
3,18,1817,2,880,"1817-880",405,2,,,,,,,,,,,
3,18,1817,2,880,"1817-880",406,2,,,,,,,,,,,
3,18,1817,2,880,"1817-880",407,1,,2,2,4,,,,8,,,
3,18,1817,2,880,"1817-880",408,2,,,,,,,,,,,
3,18,1818,2,76,"1818-76",401,2,,,,,,,,,,,
3,18,1818,2,76,"1818-76",402,2,,,,,,,,,,,
3,18,1818,2,76,"1818-76",403,2,,,,,,,,,,,
3,18,1818,2,76,"1818-76",405,2,,,,,,,,,,,
3,18,1818,2,76,"1818-76",406,2,,,,,,,,,,,
3,18,1818,2,76,"1818-76",407,2,,,,,,,,,,,
3,18,1818,2,76,"1818-76",408,1,,2,2,4,,,,8,,,
3,18,1819,1,818,"1819-818",401,2,,,,,,,,,,,
3,18,1819,1,818,"1819-818",402,2,,,,,,,,,,,
3,18,1819,1,818,"1819-818",403,2,,,,,,,,,,,
3,18,1819,1,818,"1819-818",405,2,,,,,,,,,,,
3,18,1819,1,818,"1819-818",406,2,,,,,,,,,,,
3,18,1819,1,818,"1819-818",407,1,,1,2,4,,,,1,,,
3,18,1819,1,818,"1819-818",408,2,,,,,,,,,,,
3,18,1820,2,450,"1820-450",401,1,,1,1,3,1,2,,1,2,3,
3,18,1820,2,450,"1820-450",402,2,,,,,,,,,,,
3,18,1820,2,450,"1820-450",403,2,,,,,,,,,,,
3,18,1820,2,450,"1820-450",405,2,,,,,,,,,,,
3,18,1820,2,450,"1820-450",406,2,,,,,,,,,,,
3,18,1820,2,450,"1820-450",407,2,,,,,,,,,,,
3,18,1820,2,450,"1820-450",408,2,,,,,,,,,,,
3,18,1821,2,24,"1821-24",401,2,,,,,,,,,,,
3,18,1821,2,24,"1821-24",402,2,,,,,,,,,,,
3,18,1821,2,24,"1821-24",403,2,,,,,,,,,,,
3,18,1821,2,24,"1821-24",405,2,,,,,,,,,,,
3,18,1821,2,24,"1821-24",406,2,,,,,,,,,,,
3,18,1821,2,24,"1821-24",407,1,,1,1,4,,,,1,,,
3,18,1821,2,24,"1821-24",408,1,,1,1,4,,,,1,,,
3,18,1822,2,1898,"1822-1898",401,2,,,,,,,,,,,
3,18,1822,2,1898,"1822-1898",402,2,,,,,,,,,,,
3,18,1822,2,1898,"1822-1898",403,2,,,,,,,,,,,
3,18,1822,2,1898,"1822-1898",405,2,,,,,,,,,,,
3,18,1822,2,1898,"1822-1898",406,2,,,,,,,,,,,
3,18,1822,2,1898,"1822-1898",407,1,,1,1,1,2,3,,1,2,3,
3,18,1822,2,1898,"1822-1898",408,2,,,,,,,,,,,
3,19,1909,2,1684,"1909-1684",401,2,,,,,,,,,,,
3,19,1909,2,1684,"1909-1684",402,2,,,,,,,,,,,
3,19,1909,2,1684,"1909-1684",403,2,,,,,,,,,,,
3,19,1909,2,1684,"1909-1684",405,2,,,,,,,,,,,
3,19,1909,2,1684,"1909-1684",406,2,,,,,,,,,,,
3,19,1909,2,1684,"1909-1684",407,2,,,,,,,,,,,
3,19,1909,2,1684,"1909-1684",408,2,,,,,,,,,,,
3,19,1910,2,808,"1910-808",401,2,,,,,,,,,,,
3,19,1910,2,808,"1910-808",402,2,,,,,,,,,,,
3,19,1910,2,808,"1910-808",403,1,,1,1,4,,,,1,,,
3,19,1910,2,808,"1910-808",405,2,,,,,,,,,,,
3,19,1910,2,808,"1910-808",406,2,,,,,,,,,,,
3,19,1910,2,808,"1910-808",407,2,,,,,,,,,,,
3,19,1910,2,808,"1910-808",408,2,,,,,,,,,,,
3,19,1912,1,1510,"1912-1510",401,2,,,,,,,,,,,
3,19,1912,1,1510,"1912-1510",402,2,,,,,,,,,,,
3,19,1912,1,1510,"1912-1510",403,2,,,,,,,,,,,
3,19,1912,1,1510,"1912-1510",405,2,,,,,,,,,,,
3,19,1912,1,1510,"1912-1510",406,2,,,,,,,,,,,
3,19,1912,1,1510,"1912-1510",407,2,,,,,,,,,,,
3,19,1912,1,1510,"1912-1510",408,2,,,,,,,,,,,
3,19,1914,2,934,"1914-934",401,1,,1,1,4,,,,8,,,
3,19,1914,2,934,"1914-934",402,1,,1,1,4,,,,8,,,
3,19,1914,2,934,"1914-934",403,2,,,,,,,,,,,
3,19,1914,2,934,"1914-934",405,2,,,,,,,,,,,
3,19,1914,2,934,"1914-934",406,2,,,,,,,,,,,
3,19,1914,2,934,"1914-934",407,1,,1,1,4,,,,8,,,
3,19,1914,2,934,"1914-934",408,2,,,,,,,,,,,
3,19,1919,2,366,"1919-366",401,2,,,,,,,,,,,
3,19,1919,2,366,"1919-366",402,2,,,,,,,,,,,
3,19,1919,2,366,"1919-366",403,2,,,,,,,,,,,
3,19,1919,2,366,"1919-366",405,2,,,,,,,,,,,
3,19,1919,2,366,"1919-366",406,2,,,,,,,,,,,
3,19,1919,2,366,"1919-366",407,2,,,,,,,,,,,
3,19,1919,2,366,"1919-366",408,2,,,,,,,,,,,
3,19,1919,2,596,"1919-596",401,2,,,,,,,,,,,
3,19,1919,2,596,"1919-596",402,2,,,,,,,,,,,
3,19,1919,2,596,"1919-596",403,1,,1,1,2,,,,1,,,
3,19,1919,2,596,"1919-596",405,2,,,,,,,,,,,
3,19,1919,2,596,"1919-596",406,2,,,,,,,,,,,
3,19,1919,2,596,"1919-596",407,1,,1,1,4,,,,1,,,
3,19,1919,2,596,"1919-596",408,2,,,,,,,,,,,
3,19,1921,1,842,"1921-842",401,2,,,,,,,,,,,
3,19,1921,1,842,"1921-842",402,2,,,,,,,,,,,
