"zone","state","lga","sector","ea","hhid","s9q0","s9q1c__1","s9q1c__2","s9q1c__3","s9q1c__4","s9q1c__5","s9q1c__6","s9q1c__7","s9q1c__8","s9q1d"
4,16,1610,2,776,169170,1,0,0,0,0,0,0,0,0,2
4,16,1611,2,1878,169171,1,0,0,1,0,0,1,0,0,1
4,16,1611,2,1878,169172,1,0,0,1,0,0,0,0,0,1
4,16,1622,2,692,169179,1,0,0,1,0,0,0,0,0,1
4,16,1625,2,210,169181,1,0,0,1,0,0,0,0,0,1
4,16,1607,2,574,169202,1,0,0,0,0,0,0,0,0,2
3,17,1722,2,96,170041,1,1,0,0,0,0,0,0,0,1
3,17,1722,2,96,170042,3,0,0,0,0,0,0,1,0,1
3,17,1722,2,96,170043,1,0,0,0,0,0,0,0,0,2
3,17,1722,2,96,170044,5,0,0,0,0,0,1,0,1,1
3,17,1722,2,96,170045,1,0,0,0,0,0,0,0,0,2
3,17,1722,2,96,170046,1,0,0,0,0,0,1,1,0,1
3,17,1722,2,96,170047,1,1,0,0,0,0,0,0,0,1
3,17,1722,2,96,170048,1,0,0,1,0,0,0,0,1,1
3,17,1722,2,96,170049,1,0,0,0,0,0,0,0,1,1
3,17,1722,2,96,170050,3,0,0,0,0,0,0,0,0,2
3,17,1716,2,1452,170081,1,0,0,1,0,0,0,0,0,1
3,17,1716,2,1452,170082,5,1,0,0,0,0,0,0,1,1
3,17,1716,2,1452,170083,4,0,0,0,0,0,0,0,1,1
3,17,1716,2,1452,170084,2,0,0,0,0,0,0,0,0,2
3,17,1716,2,1452,170085,1,0,0,1,0,0,0,0,0,1
3,17,1715,1,0,170086,1,0,0,0,0,0,0,1,0,1
3,17,1716,2,1452,170087,1,1,0,0,0,0,1,0,0,1
3,17,1716,2,1452,170088,12,1,1,0,0,0,1,0,0,1
3,17,1716,2,1452,170089,1,0,0,1,0,0,0,0,1,1
3,17,1716,2,1452,170090,1,0,0,0,0,0,0,0,1,1
3,17,1701,2,10,179001,1,1,0,0,0,0,0,0,0,1
3,17,1701,2,10,179002,2,1,0,0,0,0,0,0,0,1
3,17,1701,2,10,179003,1,1,0,0,0,0,0,0,0,1
3,17,1701,2,10,179004,1,1,0,0,0,0,0,0,0,1
3,17,1701,2,10,179005,1,0,0,1,0,0,0,0,0,1
3,17,1701,2,10,179006,1,1,0,0,0,0,0,0,0,1
3,17,1701,2,10,179008,1,0,0,1,0,0,0,0,0,1
3,17,1701,2,10,179010,2,0,0,1,0,0,1,0,0,1
3,17,1701,2,10,179011,1,0,0,0,0,0,0,0,1,1
3,17,1701,2,10,179012,1,0,1,,,0,0,0,1,1
3,17,1707,2,284,179013,1,0,0,0,0,0,0,0,1,1
3,17,1707,2,284,179015,1,1,0,0,0,0,0,0,0,1
3,17,1707,2,284,179017,1,1,0,0,0,0,0,0,1,1
3,17,1707,2,284,179018,1,0,0,0,0,0,0,0,1,1
3,17,1707,2,284,179019,1,0,0,0,0,0,0,0,1,1
3,17,1707,2,284,179020,1,0,0,1,0,1,0,0,0,1
3,17,1707,2,284,179021,1,0,1,1,0,0,0,0,0,1
3,17,1707,2,284,179022,1,0,0,0,0,0,0,0,1,1
3,17,1707,2,284,179023,1,0,0,0,0,0,0,1,0,1
3,17,1707,2,284,179024,1,0,0,1,0,0,0,0,1,1
3,17,1712,2,126,179025,1,0,0,0,0,0,1,0,1,1
3,17,1712,2,126,179026,1,0,0,0,0,0,0,0,1,1
3,17,1712,2,126,179028,1,0,0,0,0,,0,0,0,2
3,17,1712,2,126,179030,1,0,0,0,0,0,0,0,0,2
3,17,1712,2,126,179031,1,0,1,1,0,0,1,0,0,1
3,17,1712,2,126,179032,1,0,0,0,0,0,0,0,0,2
3,17,1712,2,126,179033,1,0,0,0,0,0,0,0,0,2
3,17,1712,2,126,179034,1,0,0,0,1,0,0,0,0,1
3,17,1712,2,126,179035,1,0,1,0,0,0,0,0,1,1
3,17,1712,2,126,179036,1,0,1,1,0,0,0,0,1,1
3,17,1715,2,3064,179037,2,0,0,0,0,0,0,1,1,1
3,17,1715,2,3064,179039,2,0,0,0,0,0,0,0,1,1
3,17,1715,2,3064,179041,1,1,0,0,0,0,0,0,1,1
3,17,1715,2,3064,179042,1,0,0,0,1,0,1,0,0,1
3,17,1715,2,3064,179043,1,0,0,1,0,0,0,0,1,1
3,17,1715,2,3064,179044,1,0,0,0,0,0,1,0,0,1
3,17,1715,2,3064,179045,1,0,1,0,0,1,0,0,0,1
3,17,1715,2,3064,179046,1,0,1,1,0,0,0,0,0,1
3,17,1715,2,3064,179047,1,1,0,0,0,0,1,0,0,1
3,17,1715,2,3064,179048,1,1,0,0,0,0,1,1,0,1
3,17,1716,2,1344,179049,1,0,0,1,0,0,0,0,0,1
3,17,1716,2,1344,179050,1,0,0,0,0,0,0,0,0,2
3,17,1716,2,1344,179052,1,0,0,0,0,0,0,0,1,1
3,17,1716,2,1344,179053,1,1,0,0,0,0,0,0,0,1
3,17,1716,2,1344,179054,1,0,0,1,0,0,0,0,0,1
3,17,1716,2,1344,179055,1,0,0,1,0,0,0,0,0,1
3,17,1716,2,1344,179056,1,0,1,0,0,0,0,0,0,1
3,17,1716,2,1344,179058,1,0,0,0,0,0,0,0,0,2
3,17,1716,2,1344,179059,1,0,0,0,0,0,0,0,1,1
3,17,1716,2,1344,179060,1,0,0,0,0,0,0,0,1,1
3,17,1717,2,378,179061,3,0,1,0,0,0,0,0,1,1
6,24,2417,1,0,179062,1,0,0,0,0,0,0,0,0,2
3,17,1717,2,378,179063,1,0,0,0,0,0,0,0,0,2
3,17,1717,2,378,179064,1,0,0,0,0,0,0,0,0,2
3,17,1717,2,378,179065,1,0,0,1,0,0,0,0,0,1
3,17,1717,2,378,179067,1,0,0,0,0,0,0,0,0,2
3,17,1717,2,378,179068,1,0,0,1,0,0,0,0,0,1
3,17,1717,2,378,179069,1,0,0,1,0,1,0,0,0,1
3,17,1717,2,378,179070,1,0,0,0,0,0,0,0,0,2
3,17,1717,2,378,179072,1,0,0,0,1,0,0,0,0,1
3,17,1721,1,1272,179073,4,1,0,1,1,0,0,0,0,1
3,17,1721,1,1272,179074,2,1,0,0,0,0,0,0,1,1
3,17,1721,1,1272,179075,1,1,0,0,0,0,1,0,0,1
3,17,1721,1,1272,179076,4,0,0,0,0,0,0,0,1,1
3,17,1721,1,1272,179077,12,0,0,0,0,0,1,0,1,1
3,17,1721,1,1272,179079,1,0,0,1,0,0,0,,0,1
3,17,1718,2,0,179080,2,0,0,1,0,0,0,0,1,1
3,17,1721,1,1272,179081,2,0,0,0,0,0,1,1,0,1
3,17,1721,1,1272,179082,1,0,0,0,0,1,0,0,0,1
3,17,1721,1,1272,179084,1,0,0,0,0,0,0,0,0,2
3,17,1723,1,668,179085,5,0,0,1,0,0,0,0,1,1
3,17,1723,1,668,179086,1,0,0,0,0,0,0,0,1,1
3,17,1723,1,668,179087,1,0,0,0,0,1,0,0,1,1
3,17,1723,1,668,179089,1,0,0,1,0,0,0,0,0,1
3,17,1723,1,668,179091,1,0,0,1,0,0,0,0,0,1
3,17,1723,1,668,179092,1,0,0,0,0,0,1,0,0,1
3,17,1723,1,668,179093,1,0,0,0,0,0,0,0,0,2
3,17,1723,1,668,179095,1,0,0,0,0,0,0,0,0,2
3,17,1723,1,668,179096,1,0,0,0,0,0,0,0,0,2
3,17,1725,2,200,179097,3,0,0,0,1,0,0,0,0,1
3,17,1725,2,200,179098,1,0,0,0,0,0,0,0,1,1
3,17,1725,2,200,179100,1,0,1,1,0,0,0,0,1,1
3,17,1725,2,200,179101,1,0,0,0,0,0,0,0,1,1
3,17,1725,2,200,179102,1,0,0,0,0,0,0,0,1,1
3,17,1725,2,200,179103,1,1,0,0,0,0,0,0,0,1
3,17,1725,2,200,179104,1,0,0,0,1,0,0,0,0,1
3,17,1725,2,200,179105,1,0,0,0,0,0,0,0,1,1
3,17,1725,2,200,179106,1,0,1,0,0,0,0,0,0,1
3,17,1725,2,200,179108,2,0,0,0,1,0,0,0,0,1
3,17,1723,1,668,179124,1,0,0,0,0,0,0,0,0,2
3,18,1804,1,2690,180001,6,0,0,0,0,0,0,0,1,1
3,18,1804,1,2690,180003,6,1,0,0,0,0,0,0,0,1
3,18,1804,1,2690,180004,6,0,0,1,0,0,0,0,1,1
3,18,1804,1,2690,180005,8,0,0,1,0,0,1,0,1,1
3,18,1804,1,2690,180006,1,0,0,1,0,1,0,0,0,1
3,18,1804,1,2690,180007,1,0,0,0,0,0,0,0,0,2
3,18,1804,1,2690,180008,1,0,0,1,0,0,0,0,0,1
3,18,1804,1,0,180009,1,0,0,0,0,0,0,0,0,2
3,18,1803,2,840,180031,1,0,0,0,0,0,0,0,1,1
3,18,1803,2,840,180032,1,0,1,0,0,0,1,0,0,1
3,18,1803,2,840,180033,2,0,1,0,0,0,0,0,0,1
3,18,1803,2,840,180034,1,0,0,0,0,0,0,0,1,1
3,18,1803,2,840,180035,1,0,1,0,0,0,0,0,1,1
3,18,1803,2,840,180036,3,0,0,0,0,0,0,0,0,2
3,18,1803,2,840,180037,11,0,0,0,0,0,0,0,0,2
3,18,1803,2,840,180038,1,1,0,0,0,0,0,0,0,1
3,18,1803,2,840,180039,1,1,0,0,0,0,0,0,0,1
3,18,1803,2,0,180040,12,1,0,0,0,0,0,0,1,1
3,18,1816,1,378,180041,1,0,0,0,0,0,0,0,1,1
3,18,1816,1,378,180042,2,0,0,0,1,0,1,0,0,1
3,18,1816,1,378,180043,1,0,0,0,0,0,0,0,1,1
3,18,1816,1,378,180044,1,0,0,0,0,0,0,0,0,2
3,18,1816,1,378,180045,1,1,0,0,0,0,0,0,0,1
3,18,1816,1,378,180046,2,1,0,0,0,0,0,0,0,1
3,18,1816,1,378,180047,1,1,1,0,0,0,0,0,0,1
3,18,1816,1,378,180049,1,0,0,0,0,0,0,0,0,2
3,18,1816,1,378,180050,2,1,0,0,1,0,0,0,0,1
3,18,1820,2,450,180091,1,1,0,1,0,0,0,0,0,1
3,18,1820,2,450,180092,1,0,0,0,0,0,0,0,0,2
3,18,1820,2,450,180093,1,0,0,0,0,0,0,0,0,2
3,18,1820,2,450,180094,8,0,0,0,0,0,0,0,0,2
3,18,1820,2,450,180095,3,1,0,0,0,0,0,0,0,1
3,18,1820,2,450,180096,1,0,0,0,0,0,0,0,0,2
3,18,1820,2,450,180097,2,0,0,0,0,0,0,0,0,2
3,18,1820,2,450,180098,1,0,0,0,0,0,0,0,0,2
3,18,1820,2,450,180099,1,1,0,0,0,0,0,0,0,1
3,18,1820,2,450,180100,4,0,0,0,0,0,1,0,0,1
3,18,1802,2,1040,189003,1,0,0,0,0,0,0,0,1,1
3,18,1802,2,1040,189005,1,1,0,0,0,0,0,0,0,1
3,18,1802,2,1040,189006,2,0,0,0,0,0,0,0,0,2
3,18,1802,2,1040,189007,1,0,0,0,0,0,0,0,0,2
3,18,1802,2,1040,189008,1,0,0,0,1,0,0,0,0,1
3,18,1802,2,1040,189009,1,0,0,0,0,0,0,0,0,2
3,18,1802,2,1040,189010,5,1,0,1,0,0,0,0,0,1
3,18,1802,2,1040,189011,1,0,0,0,0,0,0,0,0,2
3,18,1802,2,1040,189012,1,0,0,1,0,0,0,1,0,1
3,18,1802,2,1554,189014,1,0,0,0,0,0,0,0,0,2
3,18,1802,2,1554,189015,1,0,0,1,0,0,0,0,0,1
3,18,1802,2,1554,189016,1,0,0,0,1,0,0,0,0,1
3,18,1802,2,1554,189017,1,0,0,0,0,0,0,0,1,1
3,18,1802,2,1554,189018,1,0,0,0,0,0,0,0,0,2
3,18,1802,2,1554,189019,1,0,0,0,0,0,0,0,1,1
3,18,1802,2,1554,189020,1,0,0,0,0,0,0,0,0,2
3,18,1802,2,1554,189021,1,0,0,0,0,0,0,0,0,2
3,18,1802,2,1554,189023,1,0,0,0,1,0,0,0,0,1
3,18,1802,2,1554,189024,1,0,0,0,0,0,0,0,0,2
3,18,1802,1,3204,189025,1,0,0,0,0,0,0,0,1,1
3,18,1802,1,3204,189028,1,0,0,0,0,0,0,0,1,1
3,18,1802,1,3204,189029,2,0,0,1,0,0,0,0,0,1
3,18,1802,1,3204,189031,2,0,0,0,0,0,0,0,0,2
3,18,1802,1,3204,189032,1,1,0,0,0,0,0,0,0,1
3,18,1802,1,3204,189033,1,0,1,0,0,0,0,0,0,1
3,18,1802,1,3204,189034,2,0,0,0,0,0,0,0,0,2
3,18,1802,1,3204,189035,2,0,0,0,1,0,0,0,0,1
3,18,1802,1,3204,189036,1,0,0,0,0,0,0,0,0,2
3,18,1805,2,674,189037,1,1,0,0,0,0,1,0,0,1
3,18,1805,2,674,189038,1,1,0,0,0,0,1,0,0,1
3,18,1805,2,674,189039,2,0,0,0,0,0,0,0,1,1
3,18,1805,2,674,189040,9,0,0,0,0,0,1,0,1,1
3,18,1805,2,674,189041,1,0,0,0,0,0,0,0,1,1
3,18,1805,2,674,189042,3,0,0,0,0,0,0,0,0,2
3,18,1805,2,674,189043,1,0,1,0,0,0,0,0,0,1
3,18,1805,2,674,189045,2,0,1,0,0,0,0,0,0,1
3,18,1805,2,674,189047,1,0,0,0,1,0,0,0,0,1
3,18,1805,2,674,189048,13,1,1,0,0,0,1,0,0,1
3,18,1805,2,792,189049,1,0,0,0,0,0,0,0,1,1
3,18,1805,2,792,189051,1,0,0,0,0,0,0,0,1,1
3,18,1805,2,792,189052,1,0,0,0,0,0,0,0,1,1
3,18,1805,2,792,189053,1,0,0,0,0,0,1,0,1,1
3,18,1805,2,792,189054,1,1,0,0,0,0,0,0,0,1
3,18,1805,2,792,189055,1,1,0,0,0,0,1,0,0,1
3,18,1805,2,792,189056,1,1,0,0,0,0,0,0,0,1
3,18,1805,2,792,189057,1,1,1,0,0,0,0,0,0,1
3,18,1805,2,792,189058,1,0,0,0,0,0,0,0,1,1
3,18,1805,2,792,189060,1,1,1,0,0,0,1,0,0,1
3,18,1807,2,1754,189062,4,1,1,0,0,0,0,0,0,1
3,18,1807,2,1754,189064,1,1,0,0,0,0,1,0,0,1
3,18,1807,2,1754,189065,1,0,0,0,0,0,1,0,0,1
3,18,1807,2,1754,189066,1,0,0,0,0,0,0,0,0,2
3,18,1807,2,1754,189067,2,0,1,1,0,0,0,0,0,1
3,18,1807,2,1754,189068,2,0,0,0,0,0,0,0,1,1
3,18,1807,2,1754,189069,1,0,0,0,0,0,0,0,0,2
3,18,1807,2,1754,189070,3,0,0,1,0,0,0,0,0,1
3,18,1807,2,1754,189071,1,0,1,0,0,0,1,0,1,1
3,18,1807,2,1754,189072,1,1,1,1,0,0,0,1,0,1
3,18,1809,1,1098,189073,1,0,0,0,0,0,0,0,1,1
3,18,1809,1,1098,189074,1,0,0,0,0,0,0,1,0,1
3,20,2026,2,0,189075,2,0,0,0,0,0,0,0,0,2
3,18,1809,1,1098,189076,2,0,1,0,0,0,0,0,0,1
3,18,1809,1,1098,189077,1,0,1,0,0,0,0,0,0,1
3,18,1809,1,1098,189078,1,0,0,0,0,0,0,0,0,2
3,18,1809,1,1098,189079,1,0,1,0,1,0,0,0,0,1
3,18,1809,1,1098,189080,1,0,0,0,0,0,,1,0,1
3,18,1809,1,1098,189081,1,1,0,0,0,0,0,0,0,1
3,18,1809,1,1098,189082,1,1,0,0,0,0,0,0,0,1
3,18,1809,1,1756,189085,1,0,0,0,0,0,0,0,0,2
3,18,1809,1,1756,189086,4,0,0,0,0,0,0,0,0,2
3,18,1809,1,1756,189087,4,0,0,0,0,0,0,0,1,1
3,18,1809,1,1756,189089,2,0,0,0,0,0,0,0,0,2
3,18,1809,1,1756,189090,2,0,0,0,0,0,0,0,0,2
3,18,1809,1,1756,189091,6,0,0,1,0,0,1,0,0,1
3,18,1809,1,1756,189093,4,0,0,0,0,0,0,0,0,2
3,18,1809,1,1756,189094,1,0,0,1,0,0,0,0,0,1
3,18,1809,1,1756,189095,1,0,0,1,0,0,0,0,1,1
3,18,1809,1,1756,189096,1,1,0,0,0,0,0,0,0,1
3,18,1810,1,540,189097,1,0,0,1,0,0,0,0,0,1
3,18,1810,1,540,189099,2,1,0,0,0,0,0,0,0,1
3,18,1810,1,540,189100,1,0,0,0,0,0,1,0,0,1
3,18,1810,1,540,189101,2,0,0,0,0,0,0,0,1,1
3,18,1810,1,540,189102,1,1,0,1,0,0,0,0,0,1
3,18,1810,1,540,189103,1,0,0,1,0,0,0,0,0,1
3,18,1810,1,0,189104,1,1,0,0,0,0,0,0,1,1
3,18,1810,1,540,189105,1,1,0,0,0,0,0,0,0,1
3,18,1810,1,540,189106,1,0,0,1,0,0,0,0,0,1
3,18,1810,1,540,189108,1,0,0,1,0,0,1,0,1,1
3,18,1812,2,42,189109,2,0,0,0,0,0,0,0,1,1
3,18,1812,2,42,189110,1,0,0,0,0,0,0,0,1,1
3,18,1812,2,42,189112,2,0,1,0,0,0,0,0,0,1
3,18,1812,2,42,189116,1,0,0,0,0,0,0,0,1,1
3,18,1812,2,42,189117,1,0,0,1,0,0,0,0,0,1
3,18,1812,2,42,189118,1,0,0,0,0,0,0,0,0,2
3,18,1812,2,42,189119,1,0,0,0,0,0,0,0,0,2
3,18,1812,2,42,189120,4,0,0,0,0,0,0,0,0,2
3,18,1813,2,522,189121,1,1,0,0,0,0,0,0,0,1
3,18,1813,2,522,189122,1,1,0,,0,0,0,0,0,1
3,18,1813,2,522,189125,1,1,0,0,0,0,0,0,0,1
3,18,1813,2,522,189126,1,0,1,0,0,0,0,0,0,1
3,18,1813,2,522,189127,2,0,1,0,0,0,0,0,0,1
3,18,1813,2,522,189128,1,1,0,0,0,0,1,0,0,1
3,18,1813,2,522,189129,2,0,0,0,0,0,0,0,1,1
3,18,1813,2,522,189130,1,0,0,0,0,0,0,1,0,1
3,18,1813,2,522,189131,1,1,0,0,0,0,1,0,0,1
3,18,1813,2,522,189132,1,0,1,0,0,0,1,0,0,1
3,18,1817,2,572,189133,2,0,0,0,0,0,0,0,0,2
3,18,1817,2,572,189134,1,0,0,0,0,0,0,0,0,2
3,18,1817,2,572,189136,1,0,0,0,0,0,1,0,0,1
3,18,1817,2,572,189137,1,0,0,0,0,0,0,0,0,2
3,18,1817,2,572,189139,1,0,0,0,0,0,0,0,0,2
3,18,1817,2,572,189140,1,0,0,0,0,0,0,0,1,1
3,18,1817,2,572,189141,1,1,0,0,0,0,0,0,0,1
3,18,1817,2,572,189142,1,1,0,0,0,0,0,0,0,1
3,18,1817,2,572,189143,1,0,1,0,0,0,0,0,0,1
3,18,1817,2,572,189144,1,0,0,0,0,0,1,0,1,1
3,18,1817,2,726,189147,1,1,0,0,0,0,0,0,0,1
3,18,1817,2,726,189148,4,1,0,1,1,0,0,0,1,1
3,18,1817,2,726,189149,1,0,0,0,0,0,0,0,0,2
3,18,1817,2,726,189150,1,0,0,1,0,0,0,0,0,1
3,18,1817,2,726,189151,8,0,0,0,0,0,0,0,0,2
3,18,1817,2,726,189152,2,0,0,0,0,0,0,0,1,1
3,18,1817,2,726,189154,1,1,0,0,0,0,0,0,0,1
3,18,1817,2,726,189155,2,1,0,0,0,0,0,0,0,1
3,18,1817,2,726,189156,1,1,0,0,0,0,0,0,0,1
3,18,1817,2,880,189157,1,0,0,0,0,0,0,0,0,2
3,18,1817,2,880,189158,2,0,0,1,0,0,0,0,0,1
3,18,1817,2,880,189159,1,0,0,0,0,0,0,0,0,2
3,18,1817,2,880,189160,1,0,0,0,0,0,0,0,0,2
3,18,1817,2,880,189161,1,0,0,0,0,0,0,0,0,2
3,18,1817,2,880,189162,2,0,0,0,0,0,0,0,0,2
3,18,1817,2,880,189164,2,0,0,0,0,0,0,0,0,2
3,18,1817,2,880,189165,1,0,0,0,0,0,0,0,0,2
3,18,1817,2,880,189167,2,0,0,0,0,0,0,1,0,1
3,18,1817,2,880,189168,1,0,0,0,0,0,0,0,0,2
3,18,1818,2,76,189169,1,0,0,0,0,0,0,0,1,1
3,18,1818,2,76,189170,1,0,0,0,0,0,0,0,1,1
3,18,1818,2,76,189171,1,0,0,0,0,0,1,0,1,1
3,18,1818,2,76,189173,1,0,0,0,0,0,0,0,1,1
3,18,1818,2,76,189174,1,0,0,0,0,0,1,0,0,1
3,18,1818,2,76,189175,3,0,0,0,0,0,0,0,1,1
3,18,1818,2,76,189176,1,0,1,0,0,0,0,0,0,1
3,18,1818,2,76,189178,2,1,1,0,0,0,0,0,0,1
3,18,1818,2,76,189179,1,1,0,0,0,0,0,0,0,1
3,18,1818,2,76,189180,1,1,1,1,0,0,0,0,0,1
3,18,1819,1,818,189181,1,0,0,1,0,0,0,0,1,1
3,18,1819,1,818,189183,1,0,0,1,0,0,0,0,1,1
3,18,1819,1,818,189184,4,1,1,0,0,0,0,0,1,1
3,18,1819,1,818,189185,2,0,0,0,0,0,1,0,1,1
3,18,1819,1,818,189186,1,1,0,0,0,0,1,0,0,1
3,18,1819,1,818,189187,1,0,0,0,0,0,0,0,0,2
3,18,1819,1,818,189188,2,0,1,0,0,0,0,0,0,1
3,18,1819,1,818,189189,1,1,0,0,0,0,0,0,0,1
3,18,1819,1,818,189191,1,1,0,0,0,0,0,0,0,1
3,18,1819,1,818,189192,1,0,0,0,0,0,0,1,0,1
3,18,1821,2,24,189193,1,0,0,0,0,0,0,0,1,1
3,18,1821,2,24,189194,1,0,0,0,0,0,1,0,1,1
3,18,1821,2,24,189195,1,0,0,0,0,0,1,0,1,1
3,18,1821,2,24,189196,2,0,0,0,1,0,0,0,1,1
3,18,1821,2,24,189197,1,0,0,0,0,0,0,0,0,2
3,18,1821,2,24,189199,1,0,0,0,0,0,0,0,0,2
3,18,1821,2,24,189200,2,0,1,0,0,0,0,0,0,1
3,18,1821,2,24,189202,1,1,1,0,0,0,0,0,0,1
3,18,1821,2,24,189203,1,1,1,0,0,0,0,0,0,1
3,18,1821,2,24,189204,1,1,1,0,0,0,0,0,0,1
3,18,1822,2,1898,189205,1,1,0,0,0,0,0,0,0,1
3,18,1822,2,1898,189206,1,0,0,0,0,1,0,0,0,1
1,37,3706,1,0,189207,1,0,0,0,0,0,0,0,0,2
3,18,1822,2,1898,189209,1,0,0,0,0,0,0,0,0,2
3,18,1822,2,1898,189210,1,0,0,0,0,0,0,0,0,2
3,18,1822,2,1898,189212,3,0,0,1,0,0,0,0,0,1
3,18,1822,2,1898,189213,3,1,0,0,0,0,0,0,0,1
3,18,1822,2,1898,189214,1,1,0,0,0,0,0,0,1,1
3,18,1822,2,1898,189216,1,0,0,0,0,0,0,0,0,2
3,18,1802,2,1040,189218,2,0,0,0,0,0,0,1,0,1
3,18,1802,1,3204,189222,1,1,0,0,0,0,0,0,0,1
3,18,1812,2,42,189235,1,0,0,1,1,0,0,0,1,1
3,18,1812,2,42,189236,1,0,0,1,0,0,0,0,1,1
3,18,1817,2,726,189242,1,0,1,0,0,0,0,0,0,1
3,18,1822,2,1898,189252,1,,0,1,0,0,1,0,0,1
3,19,1921,1,842,190011,2,1,0,0,0,0,0,0,0,1
3,19,1918,1,0,190012,2,0,0,0,0,0,0,0,0,2
3,19,1921,1,842,190013,5,0,0,1,1,0,0,0,0,1
3,19,1921,1,842,190014,9,0,0,1,0,0,0,0,0,1
3,19,1925,2,0,190015,1,0,0,0,0,0,1,0,0,1
3,19,1925,2,0,190016,1,0,0,1,0,0,0,0,0,1
3,19,1921,1,842,190017,1,1,1,0,0,0,0,0,0,1
3,19,1921,1,842,190018,3,1,0,0,1,0,0,0,0,1
3,19,1921,1,842,190019,7,1,0,0,0,0,0,0,0,1
3,19,1921,1,842,190020,4,0,0,0,0,0,0,0,0,2
3,19,1914,2,934,190081,10,1,0,0,0,0,0,0,0,1
3,19,1914,2,934,190082,1,1,0,0,0,0,0,0,0,1
3,19,1914,2,934,190083,2,1,0,0,0,0,0,0,0,1
3,19,1914,2,934,190084,2,0,1,0,0,0,0,0,0,1
3,19,1914,2,934,190085,1,0,1,1,0,0,0,0,0,1
3,19,1914,2,934,190086,1,0,0,1,0,0,0,0,0,1
3,19,1914,2,934,190087,2,1,0,0,0,0,0,0,0,1
3,19,1914,2,934,190088,1,0,0,0,0,0,0,0,0,2
3,19,1914,2,934,190089,1,0,0,1,0,0,0,0,0,1
3,19,1914,2,934,190090,4,0,0,0,0,0,0,0,1,1
3,19,1912,1,1510,190111,1,0,0,0,1,0,0,0,1,1
3,19,1912,1,1510,190112,1,1,0,0,0,0,0,0,1,1
3,19,1912,1,1510,190113,2,0,0,0,0,0,0,1,0,1
3,19,1912,1,1510,190114,2,1,0,0,0,0,0,0,1,1
3,19,1912,1,1510,190115,2,0,0,0,0,0,0,0,1,1
3,19,1912,1,1510,190116,1,0,0,1,0,0,0,1,0,1
3,19,1912,1,1510,190117,1,0,0,1,0,0,0,0,0,1
3,19,1912,1,1510,190118,1,1,0,0,0,0,0,0,0,1
3,19,1912,1,1510,190119,13,0,0,0,,1,0,0,0,1
3,19,1910,2,808,190131,1,0,0,0,0,0,0,0,0,2
3,19,1910,2,808,190132,1,0,0,0,0,0,1,1,0,1
3,19,1910,2,808,190133,1,0,0,0,0,0,0,0,1,1
3,19,1910,2,808,190134,1,1,0,0,0,0,0,0,1,1
3,19,1910,2,808,190135,4,0,0,0,0,0,0,0,1,1
3,19,1910,2,808,190136,1,0,0,0,1,0,0,0,0,1
3,19,1910,2,808,190137,4,1,0,0,0,0,0,0,0,1
3,19,1910,2,808,190138,1,0,0,0,0,0,0,0,0,2
3,19,1910,2,808,190139,1,0,0,0,0,0,0,0,0,2
3,19,1910,2,808,190140,1,0,0,0,0,0,0,0,0,2
3,19,1919,2,366,190161,12,0,0,1,0,0,0,0,1,1
3,19,1919,2,366,190162,1,0,0,1,0,0,0,0,0,1
3,19,1919,2,366,190163,1,0,0,1,0,0,0,0,0,1
3,19,1919,2,366,190164,5,0,0,0,0,0,0,0,1,1
3,19,1919,2,366,190165,3,0,0,0,0,0,0,0,0,2
3,19,1919,2,366,190166,1,0,0,0,0,0,0,0,0,2
3,19,1919,2,366,190167,2,1,0,0,0,0,0,0,1,1
3,19,1919,2,366,190168,6,0,0,0,0,0,0,0,1,1
3,19,1919,2,366,190169,2,0,0,0,0,0,0,0,0,2
3,19,1919,2,366,190170,1,0,0,1,0,0,0,0,,1
3,19,1928,2,526,190171,3,0,0,0,0,0,0,0,0,2
3,19,1928,2,526,190172,8,0,0,0,0,0,1,0,0,1
3,19,1928,2,526,190173,1,0,1,0,0,0,0,0,0,1
3,19,1928,2,526,190174,2,0,0,0,0,0,0,0,0,2
3,19,1928,2,526,190175,1,1,0,0,0,0,0,0,0,1
3,19,1928,2,526,190176,1,1,0,0,0,0,0,0,0,1
3,19,1928,2,526,190177,1,0,0,0,0,0,1,0,0,1
3,19,1928,2,0,190178,5,0,0,0,1,0,0,0,0,1
3,19,1928,2,526,190179,1,1,0,0,0,0,0,0,0,1
3,19,1928,2,526,190180,4,1,0,0,0,0,0,0,0,1
3,19,1923,2,284,190192,1,0,0,0,0,0,0,0,0,2
3,19,1923,2,284,190193,1,1,0,0,0,0,0,0,0,1
3,19,1923,2,284,190194,1,0,0,0,0,0,0,0,0,2
3,19,1923,2,284,190195,1,1,0,0,0,1,0,0,0,1
3,19,1923,2,284,190196,1,1,0,1,0,0,0,0,0,1
3,19,1923,2,284,190197,1,1,0,0,0,0,0,0,0,1
3,19,1923,2,284,190198,4,0,0,0,0,0,0,0,0,2
3,19,1923,2,284,190199,16,0,0,0,0,0,0,0,0,2
3,19,1923,2,284,190200,1,0,0,0,0,0,1,0,0,1
3,19,1909,2,1684,199001,3,0,0,0,0,0,0,0,0,2
3,19,1909,2,1684,199002,1,1,0,0,0,0,0,0,0,1
3,19,1909,2,1684,199004,1,1,0,0,0,0,0,0,0,1
3,19,1909,2,1684,199005,1,1,0,1,0,0,0,0,0,1
