"zone","state","lga","sector","ea","hhid","indiv","s6q0a","s6q0b","s6q1__1","s6q1__2","s6q1__3","s6q1__4","s6q2","s6q4a","s6q4b","s6q4b_os","s6q4c__1","s6q4c__2","s6q4c__3","s6q4c__4","s6q4c__5","s6q4c__6","s6q4c__7","s6q4c__8","s6q4c__9","s6q4c__11","s6q4c__10","s6q4c_os","s6q4d","s6q4d_os","s6q5","s6q6__1","s6q6__2","s6q6__3","s6q6__4","s6q6__5","s6q6_os","s6q8a","s6q8b","s6q8b_os","s6q9__1","s6q9__2","s6q9__3","s6q9__4","s6q9__5","s6q9__11","s6q9__10","s6q9_os","s6q10","s6q10_os","s6q11","s6q12","s6q13","s6q13_os","s6q14","s6q14_os","s6q15","s6q16__1","s6q16__2","s6q16__3","s6q16__4","s6q16__5","s6q16_os","s6q17"
3,18,1804,1,2690,180006,8,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1804,1,2690,180007,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1804,1,2690,180008,1,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1804,1,2690,180008,2,1,,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,20000,1,,1,,2,,,,,,,
3,18,1804,1,2690,180008,7,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1804,1,2690,180008,8,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1804,1,2690,180008,9,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1804,1,2690,180008,10,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1804,1,0,180009,1,1,,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,150000,1,,1,,2,,,,,,,
3,18,1804,1,0,180009,3,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1804,1,0,180009,5,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1804,1,0,180009,9,2,1,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,30000,1,,1,,2,,,,,,,
3,18,1804,1,0,180009,10,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1804,1,0,180009,11,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180031,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180031,8,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180031,9,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180032,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180032,3,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180032,4,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180032,5,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180032,6,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180032,7,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180032,8,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180032,9,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180032,10,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180032,12,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180033,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180033,2,2,5,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180033,4,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180033,5,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180033,7,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180033,8,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180033,9,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180034,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180034,2,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180034,3,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180034,5,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180034,8,2,1,0,0,0,1,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,1,0,0,1,0,0,,3000
3,18,1803,2,840,180034,9,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180034,10,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180034,11,2,1,0,0,0,1,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,1,0,0,1,1,0,,15000
3,18,1803,2,840,180035,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180035,2,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180036,1,2,3,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180036,3,1,,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,17000,1,,1,,2,,,,,,,
3,18,1803,2,840,180036,6,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180036,7,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180036,8,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180036,9,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180036,10,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180036,12,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180037,11,1,,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,30000,2,,8,,2,,,,,,,
3,18,1803,2,840,180037,12,2,11,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180037,17,2,11,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180037,19,2,11,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180037,20,2,11,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180038,1,2,2,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,30000,1,,9,,2,,,,,,,
3,18,1803,2,840,180038,2,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180038,5,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180038,7,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180038,8,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180038,11,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,840,180039,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,0,180040,1,1,,0,0,1,1,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,20000,1,,1,,1,0,0,1,0,0,,6000
3,18,1803,2,0,180040,2,2,1,0,0,0,1,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,1,0,0,1,0,0,,4000
3,18,1803,2,0,180040,3,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,0,180040,4,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,0,180040,5,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,0,180040,6,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,0,180040,7,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1803,2,0,180040,12,2,1,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,10000,1,,1,,2,,,,,,,
3,18,1803,2,0,180040,13,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180041,1,1,,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,40000,1,,1,,2,,,,,,,
3,18,1816,1,378,180041,2,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180041,3,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180041,4,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180041,5,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180041,6,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180041,7,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180042,1,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180042,2,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180042,3,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180042,4,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180043,1,1,,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,30000,1,,1,,2,,,,,,,
3,18,1816,1,378,180043,2,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180043,6,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180043,7,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180043,8,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180044,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180044,5,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180045,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180045,2,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180045,4,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180045,7,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180046,2,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180046,5,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180046,6,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180046,7,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180046,8,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180047,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180047,2,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180047,3,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180047,5,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180047,6,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180049,1,2,3,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180049,3,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180049,5,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180049,6,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180049,8,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180049,14,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180050,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180050,2,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1816,1,378,180050,3,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180091,1,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180091,2,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180091,3,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180091,4,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180091,5,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180092,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180092,2,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180093,1,1,,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,5000,1,,1,,2,,,,,,,
3,18,1820,2,450,180093,2,2,1,0,0,0,1,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,1,0,0,1,0,0,,3500
3,18,1820,2,450,180094,1,2,8,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,120000,2,,7,,2,,,,,,,
3,18,1820,2,450,180094,3,1,,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,25000,1,,7,,2,,,,,,,
3,18,1820,2,450,180094,8,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180094,9,2,8,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180095,1,2,3,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180095,2,2,3,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180095,3,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180095,4,2,3,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180095,6,2,3,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180096,1,1,,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,5000,1,,9,,2,,,,,,,
3,18,1820,2,450,180097,1,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180097,2,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180097,3,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180097,4,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180097,5,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180097,6,2,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180098,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180098,2,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180098,3,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180098,4,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180099,1,1,,0,0,0,1,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,1,0,0,1,0,0,,5000
3,18,1820,2,450,180099,2,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180099,3,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180099,5,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180099,7,2,1,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,5000,2,,7,,2,,,,,,,
3,18,1820,2,450,180099,11,2,1,0,0,0,1,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,1,0,0,1,0,0,,1000
3,18,1820,2,450,180099,13,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180099,16,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180100,2,2,4,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1820,2,450,180100,4,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1802,2,1040,189003,1,1,,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1802,2,1040,189003,2,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1802,2,1040,189003,5,2,1,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,12000,1,,1,,2,,,,,,,
3,18,1802,2,1040,189003,6,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1802,2,1040,189003,7,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1802,2,1040,189003,8,2,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,
3,18,1802,2,1040,189005,1,1,,0,0,1,0,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,8000,1,,1,,2,,,,,,,
