"zone","state","lga","sector","ea","hhid","plotid","sa2bq2a","sa2bq2","sa2bq3","sa2bq3a","sa2bq4","sa2bq4a__1","sa2bq4a__2","sa2bq4a__3","sa2bq4a__4","sa2bq4a__5","sa2bq5a","sa2bq5","sa2bq6","sa2bq6a","sa2bq7","sa2bq7a__1","sa2bq7a__2","sa2bq7a__3","sa2bq7a__4","sa2bq7a__5","sa2bq8a","sa2bq8","sa2bq9","sa2bq9a","sa2bq10","sa2bq10a__1","sa2bq10a__2","sa2bq10a__3","sa2bq10a__4","sa2bq10a__5","sa2bq13a","sa2bq14a","sa2bq15a","sa2bq16a","sa2bq17a__1","sa2bq17a__2","sa2bq17a__3","sa2bq17a__4","sa2bq17a__5","sa2bq13b","sa2bq14b","sa2bq15b","sa2bq16b","sa2bq17b__1","sa2bq17b__2","sa2bq17b__3","sa2bq17b__4","sa2bq17b__5","sa2bq13c","sa2bq14c","sa2bq15c","sa2bq16c","sa2bq17c__1","sa2bq17c__2","sa2bq17c__3","sa2bq17c__4","sa2bq17c__5"
3,18,1807,2,1754,189062,1,1,20,4,7,1300,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189062,2,1,25,6,7,1200,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189064,3,1,5,4,5,200,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189065,1,1,15,3,6,500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189065,2,1,15,3,6,500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189066,1,1,6,6,5,700,1,1,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189066,2,1,6,7,6,800,0,1,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189066,3,1,5,6,6,600,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189067,1,1,3,5,6,1500,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189068,2,1,7,6,8,600,0,0,1,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189070,1,1,5,3,7,600,0,0,1,1,1,1,6,3,7,500,0,0,1,0,1,1,12,8,6,400,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189071,1,1,5,10,3,700,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189071,2,1,8,9,4,700,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189072,1,1,4,12,4,500,0,1,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1807,2,1754,189072,2,1,5,11,4,500,0,1,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,2026,2,0,189075,1,1,4,3,6,1000,0,1,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1098,189080,1,1,2,1,6,550,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1756,189085,1,1,2,3,5,500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1809,1,1756,189085,2,1,3,4,6,500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,3,4,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,18,1812,2,42,189109,2,0,,,,,,,,,,1,7,3,5,500,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189110,1,1,4,2,5,1000,0,0,1,1,0,1,5,3,5,600,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189110,2,1,4,3,5,1000,0,0,1,0,1,1,5,2,5,600,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189117,1,1,5,4,8,1000,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189121,1,1,4,5,5,700,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189121,2,1,3,3,5,800,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189121,3,1,5,6,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189121,4,1,10,3,5,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189121,6,1,6,2,5,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189122,1,1,4,3,6,1200,0,0,0,0,1,1,6,2,5,500,0,0,0,0,1,1,3,2,5,400,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189122,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,5,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,18,1813,2,522,189125,2,1,3,8,5,700,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189125,3,1,4,2,4,800,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189126,1,1,5,2,6,1000,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189126,2,1,6,3,6,1200,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189126,3,1,25,2,5,800,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189126,4,1,5,2,4,450,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189127,1,1,7,2,7,1200,0,0,1,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189127,2,1,6,3,6,1000,0,0,1,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189127,3,1,10,2,4,500,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189127,4,1,5,2,5,800,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189128,1,1,2,2,5,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189128,2,1,5,3,5,1000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189128,3,1,2,1,4,500,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189129,1,1,5,1,3,1000,0,0,1,0,0,0,,,,,,,,,,1,4,2,3,800,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189129,2,1,6,1,3,800,0,0,1,0,0,0,,,,,,,,,,1,5,2,3,600,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189131,1,1,3,2,5,2000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189131,2,1,2,1,6,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189132,1,1,4,7,6,1000,0,0,1,0,0,0,,,,,,,,,,1,3,2,3,300,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1813,2,522,189132,2,1,6,2,8,1200,0,0,1,0,0,0,,,,,,,,,,1,2,1,2,200,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189134,1,1,2,1,5,500,0,0,0,0,1,0,,,,,,,,,,1,3,3,5,300,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189136,1,1,4,2,6,375,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,1,1,2,2,0,0,1,0,0,0,,,,,,,,
3,18,1817,2,572,189139,1,1,8,1,4,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,4,3,6,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,18,1817,2,572,189139,2,1,4,3,6,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,1,2,2,4,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,18,1817,2,572,189139,3,1,3,4,4,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189140,1,1,5,6,4,1000,0,0,1,1,1,1,10,1,3,300,0,0,1,0,1,0,,,,,,,,,,1,4,1,5,0,0,1,1,0,1,3,1,2,0,0,0,0,1,0,,,,,,,,
3,18,1817,2,572,189140,2,1,2,1,3,700,0,0,0,0,1,1,2,3,2,500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189140,3,1,4,1,3,700,0,0,0,0,1,1,3,1,2,500,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189140,5,1,3,1,3,500,0,0,0,0,1,1,6,1,2,500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189141,1,1,6,6,4,800,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189141,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,6,4,4,0,0,0,0,1,0,,,,,,,,
3,18,1817,2,572,189141,3,1,4,7,6,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189142,1,1,2,3,5,2000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189142,2,1,3,4,5,1500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189143,1,1,5,4,4,1500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189143,3,1,5,1,6,1500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189143,5,1,4,2,5,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189143,7,1,2,2,5,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189143,8,0,,,,,,,,,,0,,,,,,,,,,1,8,3,5,300,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,572,189144,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,5,0,0,1,0,0,1,2,1,5,0,1,0,0,0,0,,,,,,,,
3,18,1817,2,726,189147,1,1,3,2,5,1000,0,0,1,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189148,2,1,10,2,6,750,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189149,2,1,3,1,6,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189150,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,3,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,18,1817,2,726,189150,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,5,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,18,1817,2,726,189150,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,18,1817,2,726,189150,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,3,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,18,1817,2,726,189151,1,1,3,2,5,1200,0,0,0,1,1,0,,,,,,,,,,0,,,,,,,,,,1,4,3,2,0,1,1,1,0,0,,,,,,,,,0,,,,,,,,
3,18,1817,2,726,189154,1,1,7,3,5,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189154,2,1,4,2,5,1000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189155,1,1,1,2,5,800,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189156,1,1,3,2,5,450,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189156,2,1,7,5,6,260,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,726,189156,3,1,13,7,5,769,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189157,1,1,5,4,6,700,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189158,1,1,3,4,6,800,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189159,1,1,2,2,5,1500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189162,1,1,6,6,7,1500,1,1,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189162,2,1,6,6,6,1500,1,1,1,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189164,1,0,,,,,,,,,,1,7,1,10,500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189165,2,0,,,,,,,,,,1,6,2,6,500,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189167,1,1,6,1,6,2000,0,0,1,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189167,2,0,,,,,,,,,,1,4,1,6,2000,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189168,1,1,20,2,6,1000,0,0,1,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,880,189168,2,1,15,3,6,1000,0,0,1,1,1,1,15,1,8,700,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189169,1,1,6,3,4,500,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189169,2,1,6,2,3,500,0,0,0,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189169,4,1,6,2,3,500,0,0,0,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189170,1,1,4,2,3,500,0,0,0,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189170,2,1,4,1,3,500,0,0,0,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189170,3,1,3,2,3,500,0,0,0,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189170,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,3,0,0,0,1,1,0,,,,,,,,,0,,,,,,,,
3,18,1818,2,76,189170,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,3,0,0,0,1,1,0,,,,,,,,,0,,,,,,,,
3,18,1818,2,76,189171,1,1,3,1,3,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,1,2,3,3,0,0,1,1,0,0,,,,,,,,,0,,,,,,,,
3,18,1818,2,76,189171,2,1,2,2,4,600,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,1,2,2,3,0,0,1,0,0,0,,,,,,,,,0,,,,,,,,
3,18,1818,2,76,189173,2,1,2,1,6,800,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189175,1,1,6,3,5,700,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189175,2,1,5,1,8,700,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189175,3,1,10,1,6,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189175,4,1,10,5,5,1000,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189178,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,7,0,0,1,0,1,0,,,,,,,,,0,,,,,,,,
3,18,1818,2,76,189180,1,1,3,2,5,700,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189180,3,1,4,1,5,600,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1818,2,76,189180,4,1,2,2,5,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189181,2,1,12,2,4,500,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189181,4,1,15,1,8,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189184,1,1,4,1,7,1000,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189188,1,1,7,1,6,1200,0,0,1,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1819,1,818,189192,1,1,4,4,5,1000,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189193,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,18,1821,2,24,189193,2,1,8,2,4,500,0,0,0,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189194,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,4,0,0,0,1,1,0,,,,,,,,,0,,,,,,,,
3,18,1821,2,24,189194,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,4,0,0,0,1,1,0,,,,,,,,,0,,,,,,,,
3,18,1821,2,24,189194,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,4,0,0,0,1,1,0,,,,,,,,,0,,,,,,,,
3,18,1821,2,24,189194,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,4,0,0,0,1,1,0,,,,,,,,,0,,,,,,,,
3,18,1821,2,24,189194,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,4,0,0,0,1,1,0,,,,,,,,,0,,,,,,,,
3,18,1821,2,24,189195,3,1,3,2,5,500,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189195,4,1,2,1,6,500,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189195,5,1,2,1,5,500,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189195,6,1,5,2,6,550,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189196,1,1,2,1,6,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189196,2,1,1,2,5,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189197,1,1,4,1,6,500,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189197,3,1,5,3,5,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189199,1,1,5,1,4,600,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189199,2,1,4,2,5,600,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189199,3,1,5,2,6,700,0,0,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189200,1,1,8,2,4,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189200,2,1,6,2,4,500,0,0,1,0,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189203,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,18,1821,2,24,189203,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,18,1821,2,24,189203,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,0,0,0,0,1,0,,,,,,,,,0,,,,,,,,
3,18,1821,2,24,189204,2,1,2,1,5,1000,0,0,0,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1821,2,24,189204,3,1,2,2,5,1000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189205,1,1,10,4,6,600,0,0,1,0,1,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,1,5,6,4,0,0,0,0,1,0,,,,,,,,
3,18,1822,2,1898,189205,2,0,,,,,,,,,,1,8,3,4,400,0,0,0,0,1,0,,,,,,,,,,0,,,,,,,,,1,5,2,4,0,0,0,0,1,0,,,,,,,,
3,18,1822,2,1898,189206,1,1,1,2,6,1500,0,0,1,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,6,0,0,0,1,1,0,,,,,,,,,0,,,,,,,,
3,18,1822,2,1898,189210,1,1,6,1,6,1300,0,0,0,1,0,1,3,1,6,1250,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189212,1,1,6,2,6,1000,0,0,1,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189213,1,1,5,4,6,2000,1,1,1,1,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189216,2,1,15,2,6,1000,0,0,0,0,1,1,10,1,4,500,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1822,2,1898,189216,3,0,,,,,,,,,,1,10,2,5,500,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1802,2,1040,189218,1,1,5,2,5,500,0,0,1,1,1,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1812,2,42,189236,1,1,2,3,6,1000,0,0,1,1,1,1,6,2,4,1000,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
